Counts_Central_moment_3rd_order,Counts_Central_moment_3rd_order.1,Counts_Central_moment_3rd_order.2,Counts_Central_moment_3rd_order.3,Counts_Central_moment_3rd_order.4,Counts_Central_moment_3rd_order.5,Counts_Central_moment_3rd_order.6,Counts_Central_moment_3rd_order.7,Counts_Central_moment_3rd_order.8,Counts_Central_moment_3rd_order.9,Counts_Central_moment_3rd_order.10,Counts_Central_moment_3rd_order
217.5041469209331,0.0,-189.2,,985452.2000740744,-3883.796637188634,-3.3153333096296365,-6596.347371018831,-361.6821995126319,2022.85546875,-685.78125,-3232.362448638192
1373.4347511574078,0.0,-283.8,,,-6916.113196734962,0.0,-7433.2630810165565,-21235.93839218633,7113.218658892128,0.0,-7477.338994516247
3932.15625,-945.0,-378.4,,,-6133.572594550159,0.0,-5457.572612191188,-2281.5,1703.2627257700967,13812.0,-6383.137816756112
12365.606413994172,-1890.0,-473.00000000000006,,,-9201.836623229805,0.0,-5669.695204575109,0.0,-202.45166015625,9305.15625,-2276.8833117956333
-11.407407407407396,-9927.792450424566,-567.6,,,-5200.857611244693,0.0,-5151.966426193118,0.0,-397.584,3601.3846153846152,-2213.609337823874
0.0,-5065.896225212283,-26227.407407407434,,,-6267.506281750339,0.0,-7251.949161275942,0.0,-55.01457725947536,15219.80859375,-6270.217173238771
144.23799725651563,-204.0,-19670.555555555577,,,-4154.126940021033,0.0,-5785.7342122686105,-16969.668864000003,0.0,6606.477780560424,-1995.535551302835
-88.98542274052319,-189.28571428571428,-13113.703703703715,,,-4813.650254842085,-150.15425390935613,-4504.576768079207,-20837.184468750005,0.0,7636.740740740745,-1817.3589330618315
1875.561342592595,-174.57142857142858,-6556.851851851858,,,-6165.5402516547165,-300.30850781871226,-11961.173281423447,-17603.288649626047,0.0,9084.171730324071,-1176.849633283192
3998.613854595333,-159.85714285714286,0.0,,,-7251.182480684614,-450.4627617280684,-14546.963798274654,-20438.902973595646,0.0,4593.75,8080.563853212187
41004.43726521411,-145.14285714285714,0.0,,,-11971.969886638126,-600.6170156374245,-11530.345893695405,6474.314250000001,0.0,-19780.0,906.2155525046668
-60024.81599999997,-130.42857142857144,52653.58377160029,,,-10719.145124760007,-750.7712695467807,-11582.62117776249,12364.7560309513,-631.5119999999995,21803.14285714286,10508.864051421951
-76.084147257692,-115.71428571428572,-410.0,,,-11746.88008363493,-900.9255234561368,-8479.911797937602,-801.6040510927287,57.29233864196623,71.61682945153879,6888.2668744829325
20260.655999999984,-101.0,1664.0370370370383,,,-5703.956521691907,-1051.0797773654929,-17183.360400337475,3402.2528982458275,88.75830678197538,2665.740740740745,5063.513290508857
0.0,-86.28571428571429,3738.074074074076,,,-1658.954143929353,-1201.234031274849,-19028.86243522353,-17506.78621760343,619.1886574074081,12363.75,18175.97485915284
0.0,-71.57142857142858,2492.049382716051,,,-8313.618917990982,-1351.3882851842052,-14954.641607634328,-14162.928665804046,-1503.5312436393249,0.0,13199.260407059512
82147.07407407403,-56.85714285714286,1246.0246913580254,,,-13740.91013875926,-1501.5425390935611,-11765.31580934346,-18185.81367302948,-1216.566144,0.0,13274.870415086314
