Duration_Median,Duration_Median.1,Duration_Median.2,Duration_Median.3,Duration_Median.4,Duration_Median.5,Duration_Median.6,Duration_Median.7,Duration_Median.8,Duration_Median.9,Duration_Median.10,Duration_Median
283.20000000000005,173.4,,,,,325.475,821.9,252.7,458.0,,398.8
283.75,84.6,,,,,472.6,818.0,274.5,458.1,,414.5
259.7,90.7,,,,,363.9,798.7,504.1,457.8,,584.8
202.2,96.3,,,,,255.2,818.1,252.9,454.4,,475.55
202.5,179.75,,,,,356.79999999999995,818.2,261.1,454.4,,482.75
245.2,224.3,,,,,323.55,818.3,534.8,457.8,,612.8
263.7,227.8,,,,,359.6333333333333,818.1,380.7,457.8,,589.1
263.9,,,,,,395.7166666666667,818.2,506.1,457.9,,495.75
275.9,,,,,,431.8,818.2,294.0,458.0,,491.6
281.85,,,,,,310.04999999999995,818.5,293.9,507.2,,511.8
314.5,,,,,,331.3,818.05,536.9,514.5,,548.0
296.1,,,,,,435.2,808.75,535.1,514.5,,555.7
292.5,,,,,,471.6,793.0,535.0,514.6,,554.6
237.2,,,,,,387.2,789.75,535.0,514.5,,548.55
236.7,,,,,,557.1500000000001,799.6,294.0,514.5,,560.4
323.2,,,,,,304.65,795.5,294.05,458.2,,558.1
205.1,,,,,,250.95,808.9,297.8,458.0,,562.55
233.3,,,,,,473.1,822.2,297.8,458.0,,565.5
211.6,,,,,,454.8,814.9,298.0,510.8,,565.7
229.7,,,,,,416.1,821.9,297.8,459.9,,575.8
312.0,,,,,,420.1,822.2,297.9,514.4,,594.9
303.0,,,,,,315.35,811.05,298.0,514.5,,613.8
,,,,,,288.45,822.1,297.9,555.05,,612.1500000000001
,,,,,,312.5,799.0,297.9,359.0,,614.3
,,,,,,491.2,803.0,298.0,539.0,,591.3499999999999
,,,,,,396.6,795.2,298.1,355.5,,581.9
,,,,,,302.0,810.95,298.1,355.6,,565.4
,,,,,,432.6,808.6,298.2,355.65,,559.4
,,,,,,441.3,805.4,358.5,458.0,,555.1
,,,,,,441.0,805.6500000000001,507.9,458.1,,554.8
,,,,,,444.2,821.3499999999999,504.35,458.1,,557.5
,,,,,,440.0,806.9,298.1,458.3,,561.25
,,,,,,381.95,791.4,298.0,458.3,,561.2
,,,,,,341.2333333333333,802.95,298.1,510.8,,561.8
,,,,,,300.51666666666665,798.7,298.1,458.2,,564.9
,,,,,,259.8,800.0,298.1,461.5,,566.0
,,,,,,347.2,799.3,386.9,510.8,,577.4
,,,,,,303.15,801.9,506.0,514.5,,576.7
,,,,,,259.1,804.6500000000001,533.5,514.5,,593.35
,,,,,,319.95000000000005,792.9,537.0,514.5,,613.2
,,,,,,380.8,794.75,507.9,518.0,,616.5
,,,,,,747.15,795.3,298.1,514.7,,618.6
,,,,,,695.05,791.95,298.1,517.9,,618.6
,,,,,,579.6125,792.1,499.5,514.7,,615.3
,,,,,,464.175,791.5,358.4,518.0,,635.6
,,,,,,348.7375,791.7,533.5,517.9,,635.4
,,,,,,233.3,785.0,358.4,518.0,,618.4
,,,,,,299.75,776.5,358.3,518.0,,663.8
,,,,,,248.3,788.7,358.4,518.0,,631.1
,,,,,,233.2,761.4,358.4,517.9,,621.8
,,,,,,295.1,757.9,358.5,517.9,,627.0
,,,,,,299.1,757.8,506.1,514.5,,631.4
,,,,,,298.8,757.8,361.4,514.6,,631.05
,,,,,,303.55,757.7,361.4,514.7,,678.6
,,,,,,302.4,757.7,529.5,518.1,,720.2
,,,,,,302.5,757.7,529.4,518.1,,725.9
,,,,,,299.1,757.6,365.15,518.0,,726.3
,,,,,,302.3,754.1,529.2,518.2,,748.8
,,,,,,302.5,754.1,529.2,518.2,,740.6
,,,,,,302.6,754.0,365.2,514.7,,
,,,,,,302.4,754.0,365.0,514.7,,
,,,,,,305.9,754.2,365.2,518.1,,
,,,,,,302.5,757.7,511.0,518.2,,
,,,,,,302.4,754.0,387.4500000000001,518.4,,
,,,,,,302.2,754.2,365.2,518.5,,
,,,,,,302.5,754.0,365.3,518.5,,
,,,,,,303.3,757.6,361.8,518.4,,
,,,,,,303.4,760.0,365.0,521.6,,
,,,,,,309.9,759.4000000000001,365.0,518.5,,
,,,,,,309.7,757.6,365.3,513.2,,
,,,,,,305.9,757.8,365.4,458.15,,
,,,,,,310.6,788.3,365.5,509.1,,
,,,,,,309.9,754.1,365.5,514.5,,
,,,,,,310.45,752.9,365.4,518.2,,
,,,,,,310.7,757.9,365.5,514.8,,
,,,,,,309.85,757.25,365.6,514.6,,
,,,,,,310.6,757.5,365.7,514.8,,
,,,,,,309.7,753.7,365.8,518.2,,
,,,,,,309.7,719.0,365.5,518.3,,
,,,,,,309.7,729.7,365.4,518.4,,
,,,,,,310.7,718.7,365.4,518.4,,
,,,,,,310.6,718.7,365.5,518.3,,
,,,,,,310.9,718.7,365.4,518.4,,
,,,,,,310.7,718.4,365.5,518.3,,
,,,,,,310.9,718.8,365.6,518.4,,
,,,,,,311.0,715.3,365.5,518.5,,
,,,,,,320.0,718.8,365.5,518.2,,
,,,,,,326.3,718.7,365.6,518.2,,
,,,,,,364.2,719.0,365.6,518.2,,
,,,,,,363.1,753.7,365.7,518.1,,
,,,,,,359.7,753.5,365.6,518.2,,
,,,,,,363.1,754.8,365.6,518.1,,
,,,,,,359.7,763.55,365.6,518.2,,
,,,,,,359.6,760.3,418.7,518.1,,
,,,,,,359.4,754.7,418.6,518.2,,
,,,,,,356.0,754.1,418.7,518.3,,
,,,,,,362.8,757.25,418.8,518.3,,
,,,,,,359.2,765.0,418.7,518.3,,
,,,,,,355.7,756.5,418.6,518.2,,
,,,,,,370.3,753.8,418.7,518.3,,
,,,,,,369.9,753.8,418.6,518.3,,
,,,,,,382.9,753.9,365.6,518.3,,
,,,,,,374.55,753.6500000000001,365.5,518.3,,
,,,,,,425.15,718.9,365.6,518.4,,
,,,,,,423.25,715.1,419.0,518.3,,
,,,,,,371.825,699.4,418.9,518.2,,
,,,,,,320.4,732.8,418.9,518.2,,
,,,,,,288.5,751.45,419.0,518.2,,
,,,,,,374.8,704.5,419.15,518.2,,
,,,,,,707.6,707.8,418.8,518.3,,
,,,,,,374.55,707.9,365.5,518.2,,
,,,,,,313.1,700.5,365.4,518.2,,
,,,,,,347.7,718.9,365.4,518.3,,
,,,,,,273.5,701.0,365.3,518.2,,
,,,,,,244.55,702.1,362.4,514.8,,
,,,,,,409.4,704.0,362.4,518.2,,
,,,,,,383.2,696.2,362.3,374.7,,
,,,,,,324.0,700.6,362.3,373.65,,
,,,,,,221.8,703.4,362.3,371.5,,
,,,,,,222.0,698.1,362.3,368.5,,
,,,,,,138.6,700.6,362.3,372.3,,
,,,,,,62.1,700.6,362.2,376.95,,
,,,,,,0.6,701.05,362.3,372.7,,
,,,,,,2.9,702.9,362.2,371.3,,
,,,,,,2.8,696.2,362.3,374.0,,
,,,,,,2.9,696.95,362.3,386.1,,
,,,,,,3.0,700.8499999999999,362.3,380.2,,
,,,,,,3.2,699.8,357.9,518.2,,
,,,,,,3.2,695.5,362.0,518.5,,
,,,,,,332.6,696.0,358.4,549.55,,
,,,,,,405.2,695.5,317.0,518.2,,
,,,,,,404.5,698.6500000000001,317.0,464.45,,
,,,,,,404.4,692.6,317.0,518.3,,
,,,,,,405.6,696.05,358.8,517.15,,
,,,,,,405.4,694.95,358.8,551.9,,
,,,,,,404.6,700.05,358.8,561.2,,
,,,,,,404.5,718.8,358.6,551.5,,
,,,,,,404.5,715.2,358.7,518.3,,
,,,,,,404.4,718.9,358.9,518.1,,
,,,,,,404.5,692.2,358.8,518.2,,
,,,,,,404.4,695.6,358.6,521.4,,
,,,,,,404.6,695.7,358.7,518.2,,
,,,,,,404.5,695.5,358.6,518.3,,
,,,,,,404.6,694.6,358.5,518.2,,
,,,,,,404.6,665.3,358.5,521.5,,
,,,,,,404.5,642.2,358.5,434.95,,
,,,,,,377.2,544.1,258.9,521.8,,
,,,,,,372.7,618.5,458.9,521.8,,
,,,,,,369.5,604.0,337.1,525.05,,
,,,,,,372.5,665.3,257.4,550.25,,
,,,,,,372.7,618.7,257.2,521.8,,
,,,,,,371.9,699.15,250.9,553.8,,
,,,,,,414.2,699.9,250.5,560.0,,
,,,,,,414.5,718.5,411.4,555.45,,
,,,,,,414.3,700.1,425.9,521.8,,
,,,,,,414.4,719.2,419.4,521.75,,
,,,,,,415.0,719.45,448.1,521.7,,
,,,,,,467.4,722.6,465.35,521.6,,
,,,,,,515.3499999999999,695.3499999999999,508.25,521.8,,
,,,,,,414.7,750.1,467.2,521.7,,
,,,,,,518.5,719.2,458.0,521.8,,
,,,,,,518.4,719.3,446.65,521.3,,
,,,,,,512.25,743.15,319.25,518.4,,
,,,,,,410.75,748.6,161.45,518.2,,
,,,,,,511.1,722.55,364.8,518.1,,
,,,,,,392.45,719.3499999999999,352.65,386.8,,
,,,,,,392.4,616.0,360.4,518.1,,
,,,,,,260.65,639.8,385.2,518.2,,
,,,,,,388.9,603.45,566.3,521.3,,
,,,,,,392.0,601.1,665.0,518.1,,
,,,,,,391.6,584.7,,518.1,,
,,,,,,392.4,556.5,,508.05,,
,,,,,,496.7,602.0,,518.1,,
,,,,,,514.3,548.7,,521.4,,
,,,,,,514.5,552.8,,521.9,,
,,,,,,514.3,611.55,,566.5,,
,,,,,,529.1,584.7,,521.6,,
,,,,,,296.5,609.8,,521.6,,
,,,,,,522.0,691.6,,521.7,,
,,,,,,518.4,687.2,,522.05,,
,,,,,,417.8,603.1,,521.5,,
,,,,,,418.15,609.9,,518.2,,
,,,,,,417.0,662.1,,518.1,,
,,,,,,413.25,561.1,,518.3,,
,,,,,,396.5,560.05,,518.1,,
,,,,,,319.45000000000005,655.7,,514.4,,
,,,,,,459.7,661.3499999999999,,410.5,,
,,,,,,451.8,661.9,,465.4,,
,,,,,,417.1,561.45,,465.2,,
,,,,,,518.2,613.5,,518.1,,
,,,,,,518.4,718.75,,516.3,,
,,,,,,490.1,609.5999999999999,,465.2,,
,,,,,,518.4,559.4,,462.0,,
,,,,,,521.5,613.3,,462.0,,
,,,,,,521.2,610.3,,454.7,,
,,,,,,520.8,663.7,,462.1,,
,,,,,,522.1,664.4,,406.5,,
,,,,,,521.7,679.8499999999999,,456.7,,
,,,,,,521.6,691.05,,434.3,,
,,,,,,517.8,719.2,,457.7,,
,,,,,,518.0,687.1,,460.6,,
,,,,,,517.8,615.6,,456.4,,
,,,,,,492.9,613.4,,495.4,,
,,,,,,520.3,661.1,,461.8,,
,,,,,,520.2,611.35,,461.9,,
,,,,,,518.1500000000001,611.55,,460.2,,
,,,,,,530.2,615.6,,462.0,,
,,,,,,526.8,616.45,,465.2,,
,,,,,,587.8,616.0,,525.9,,
,,,,,,517.9,612.9,,465.2,,
,,,,,,516.4,619.1,,461.75,,
,,,,,,516.9,616.1,,458.0,,
,,,,,,517.1,616.1,,458.3,,
,,,,,,517.1,619.2,,458.2,,
,,,,,,517.1,664.5,,461.5,,
,,,,,,516.8,664.6,,461.8,,
,,,,,,513.9,661.9,,461.8,,
,,,,,,513.9,619.3,,461.8,,
,,,,,,514.5,718.8,,514.5,,
,,,,,,518.2,664.9,,518.0,,
,,,,,,521.5,665.4,,514.4,,
,,,,,,542.2,664.7,,518.0,,
,,,,,,521.2,690.8,,518.1,,
,,,,,,542.4,668.1,,518.1,,
,,,,,,537.5,668.4,,521.5,,
,,,,,,525.8,668.6,,518.2,,
,,,,,,543.3499999999999,718.5,,521.8,,
,,,,,,539.25,715.3,,559.0,,
,,,,,,543.3,706.1,,565.9,,
,,,,,,542.8,718.7,,563.95,,
,,,,,,541.6,718.1,,559.4,,
,,,,,,543.3,719.0,,522.0,,
,,,,,,546.3,719.0,,522.1,,
,,,,,,542.4,718.25,,518.2,,
,,,,,,539.3,721.2,,514.6,,
,,,,,,473.3,668.4,,512.8,,
,,,,,,459.2,718.7,,415.55,,
,,,,,,442.3,718.6,,410.8,,
,,,,,,504.2,685.4,,401.8,,
,,,,,,518.1,715.05,,402.5,,
,,,,,,461.75,714.7,,434.2000000000001,,
,,,,,,442.4,689.0,,414.6,,
,,,,,,500.8,668.6,,452.7,,
,,,,,,517.9,685.6,,380.75,,
,,,,,,514.7,671.5,,373.75,,
,,,,,,430.75,668.8,,333.3,,
,,,,,,419.6,685.4,,510.05,,
,,,,,,458.0,714.6,,575.0,,
,,,,,,423.5,685.7,,246.75,,
,,,,,,420.0,711.5999999999999,,177.7,,
,,,,,,420.2,711.2,,177.8,,
,,,,,,411.6,689.2,,206.15,,
,,,,,,370.6,718.55,,208.75,,
,,,,,,370.5,718.8,,253.1,,
,,,,,,412.5,711.8499999999999,,151.5,,
,,,,,,412.8,718.1,,177.9,,
,,,,,,408.8,718.5,,178.0,,
,,,,,,369.0,718.2,,179.6,,
,,,,,,365.1,718.7,,281.1,,
,,,,,,373.8,719.0,,281.1,,
,,,,,,378.5,718.9,,281.1,,
,,,,,,375.4,727.7,,234.1,,
,,,,,,398.6,718.5,,281.2,,
,,,,,,398.1,686.0,,234.3,,
,,,,,,388.3,662.1,,234.7,,
,,,,,,389.0,669.5,,274.7,,
,,,,,,385.0,668.8,,281.2,,
,,,,,,385.4,668.8,,278.2,,
,,,,,,401.5,715.4,,278.6,,
,,,,,,406.9,718.9,,278.4,,
,,,,,,407.2,665.4,,281.7,,
,,,,,,407.1,718.8,,281.8,,
,,,,,,411.2,718.5,,281.9,,
,,,,,,439.65,752.65,,282.2,,
,,,,,,517.4,754.9,,282.3,,
,,,,,,440.0,749.15,,282.4,,
,,,,,,513.7,731.9,,282.4,,
,,,,,,420.4,749.5,,282.5,,
,,,,,,454.4,718.7,,285.25,,
,,,,,,417.4,744.9,,280.9,,
,,,,,,396.35,718.4,,278.65,,
,,,,,,517.6,732.0,,278.8,,
,,,,,,532.2,718.9,,279.1,,
,,,,,,591.6,719.0,,281.1,,
,,,,,,513.95,753.5,,281.1,,
,,,,,,498.8,756.5,,281.2,,
,,,,,,517.8,718.9,,281.2,,
,,,,,,397.6,731.8,,281.2,,
,,,,,,517.7,718.7,,281.3,,
,,,,,,517.6,718.7,,281.2,,
,,,,,,517.5,718.9,,281.3,,
,,,,,,484.0,718.8,,282.4,,
,,,,,,517.6,718.8,,286.3,,
,,,,,,517.5,719.3,,282.7,,
,,,,,,517.7,718.7,,289.4,,
,,,,,,422.9,751.9,,289.7,,
,,,,,,422.15,718.6,,289.6,,
,,,,,,503.0,804.4,,289.6,,
,,,,,,496.5,813.7,,282.5,,
,,,,,,495.7,807.3,,279.1,,
,,,,,,475.15,812.9,,288.1,,
,,,,,,418.2000000000001,813.6,,281.2,,
,,,,,,487.85,771.2,,355.2,,
,,,,,,384.2,816.7,,355.3,,
,,,,,,443.4,813.5,,355.4,,
,,,,,,451.4,813.4,,355.5,,
,,,,,,412.8,813.1,,355.5,,
,,,,,,188.0,775.3,,355.5,,
,,,,,,195.2,753.4,,359.1,,
,,,,,,381.2,767.3,,359.2,,
,,,,,,362.4,813.1,,359.3,,
,,,,,,225.9,813.4,,359.3,,
,,,,,,383.4,812.6,,359.3,,
,,,,,,184.6,813.2,,359.3,,
,,,,,,169.45,813.2,,359.3,,
,,,,,,229.0,753.2,,359.3,,
,,,,,,191.35,769.1,,281.8,,
,,,,,,191.6,757.7,,280.9,,
,,,,,,388.8,775.2,,277.3,,
,,,,,,396.0,769.8,,280.8,,
,,,,,,217.1,789.45,,281.8,,
,,,,,,338.65,757.75,,281.9,,
,,,,,,416.45,758.5,,282.0,,
,,,,,,417.1,754.8,,282.2,,
,,,,,,417.1,813.5,,288.1,,
,,,,,,389.2,804.3,,355.1,,
,,,,,,420.5,757.5,,355.2,,
,,,,,,420.6,767.5,,355.3,,
,,,,,,314.95,650.4,,355.3,,
,,,,,,318.65,664.0999999999999,,355.4,,
,,,,,,296.7,703.55,,355.4,,
,,,,,,308.15,753.3,,355.5,,
,,,,,,410.1,703.2,,359.0,,
,,,,,,406.8,716.45,,359.1,,
,,,,,,256.95,644.5,,359.1,,
,,,,,,276.8,755.0,,359.2,,
,,,,,,283.3,754.7,,359.3,,
,,,,,,317.3,753.3,,359.3,,
,,,,,,416.65,753.7,,359.3,,
,,,,,,272.1,749.7,,359.3,,
,,,,,,328.3,715.0,,359.3,,
,,,,,,323.1,623.3499999999999,,359.3,,
,,,,,,223.6,753.6,,359.3,,
,,,,,,417.15,750.7,,359.3,,
,,,,,,410.9,750.8,,359.4,,
,,,,,,304.6,749.7,,359.4,,
,,,,,,422.0,810.7,,359.4,,
,,,,,,588.8,750.9,,359.2,,
,,,,,,462.3,753.6500000000001,,359.3,,
,,,,,,523.4,758.9000000000001,,359.3,,
,,,,,,527.6,813.5,,359.2,,
,,,,,,527.2,813.7,,359.3,,
,,,,,,524.1,813.5,,359.3,,
,,,,,,527.4,813.6,,359.3,,
,,,,,,464.1,749.4,,359.3,,
,,,,,,452.0,814.05,,359.3,,
,,,,,,448.2,813.1,,359.3,,
,,,,,,449.3,750.5,,359.3,,
,,,,,,520.7,768.6500000000001,,359.4,,
,,,,,,509.1,813.8,,359.4,,
,,,,,,521.4,813.9,,359.5,,
,,,,,,430.6,813.8,,359.5,,
,,,,,,438.9,813.9,,359.5,,
,,,,,,430.6,754.8,,359.6,,
,,,,,,410.3,753.9,,359.5,,
,,,,,,409.8,817.5,,359.5,,
,,,,,,431.2,817.8,,358.5,,
,,,,,,434.7,817.8,,359.4,,
,,,,,,308.7,817.7,,359.4,,
,,,,,,317.0,817.6,,359.4,,
,,,,,,406.3,817.5,,359.4,,
,,,,,,310.55,814.0,,359.4,,
,,,,,,352.95,817.7,,359.4,,
,,,,,,405.9,814.1,,359.4,,
,,,,,,406.3,817.4,,359.5,,
,,,,,,410.1,817.6,,359.5,,
,,,,,,413.1,817.9,,359.5,,
,,,,,,431.9,817.6,,359.6,,
,,,,,,432.0,813.4,,359.6,,
,,,,,,309.85,817.8,,365.7,,
,,,,,,311.4,817.9,,364.5,,
,,,,,,301.3,817.7,,359.7,,
,,,,,,300.9,818.1,,359.6,,
,,,,,,319.1,817.5,,359.5,,
,,,,,,319.7,817.8,,359.4,,
,,,,,,326.5,817.7,,359.3,,
,,,,,,326.6,817.8,,352.1,,
,,,,,,327.0,818.0,,352.4,,
,,,,,,323.5,817.6,,355.4,,
,,,,,,323.4,813.9,,352.5,,
,,,,,,318.1,817.6,,352.4,,
,,,,,,312.2,817.7,,352.4,,
,,,,,,283.5,817.6,,355.95,,
,,,,,,282.4,771.45,,356.1,,
,,,,,,293.4,814.0,,356.2,,
,,,,,,316.75,813.9,,356.5,,
,,,,,,319.1,814.0,,359.3,,
,,,,,,342.1,669.9000000000001,,359.6,,
,,,,,,382.75,636.8,,359.2,,
,,,,,,388.7,633.3,,359.3,,
,,,,,,294.7,649.7,,359.5,,
,,,,,,256.2,731.9,,359.5,,
,,,,,,229.6,701.8,,359.4,,
,,,,,,169.2,636.8,,359.3,,
,,,,,,392.5,610.05,,359.3,,
,,,,,,295.3,705.3,,356.7,,
,,,,,,291.95,726.0,,359.5,,
,,,,,,281.45,732.6,,362.4,,
,,,,,,278.20000000000005,728.7,,359.5,,
,,,,,,285.35,725.8,,359.3,,
,,,,,,154.45,733.3499999999999,,362.3,,
,,,,,,262.6,733.1,,355.7,,
,,,,,,262.6,773.4,,355.6,,
,,,,,,266.25,773.95,,359.15,,
,,,,,,262.7,772.5,,355.8,,
,,,,,,277.8,741.05,,364.4,,
,,,,,,285.79999999999995,736.9000000000001,,355.6,,
,,,,,,295.8,732.7,,337.1,,
,,,,,,278.9,775.0,,337.0,,
,,,,,,258.6,775.4,,336.9,,
,,,,,,255.0,778.4,,336.9,,
,,,,,,254.8,775.6,,340.75,,
,,,,,,242.6,771.6,,364.4,,
,,,,,,182.0,775.7,,342.3,,
,,,,,,260.2,813.9,,357.5,,
,,,,,,166.3,775.8,,364.4,,
,,,,,,180.45,674.45,,364.4,,
,,,,,,302.15,775.2,,396.8,,
,,,,,,424.65,779.4,,397.0,,
,,,,,,311.3,783.6,,397.2,,
,,,,,,217.65,775.5,,400.8,,
,,,,,,267.5,700.8,,397.3,,
,,,,,,263.70000000000005,728.0,,397.1,,
,,,,,,261.25,727.9,,397.2,,
,,,,,,271.1,726.6500000000001,,397.2,,
,,,,,,357.8,706.35,,397.3,,
,,,,,,275.0,700.1,,397.4,,
,,,,,,315.8,714.4,,397.5,,
,,,,,,425.3,782.3,,397.4,,
,,,,,,491.6,812.2,,396.8,,
,,,,,,554.2,782.7,,393.6,,
,,,,,,66.94999999999999,782.3,,393.6,,
,,,,,,278.3,778.95,,397.55,,
,,,,,,278.8,813.2,,402.0,,
,,,,,,278.55,814.0,,393.7,,
,,,,,,282.2,810.4,,393.6,,
,,,,,,282.4,810.3,,404.0,,
,,,,,,290.0,779.5,,450.1,,
,,,,,,290.2,774.3,,412.85,,
,,,,,,281.5,775.2,,417.15,,
,,,,,,259.2,707.2,,376.1,,
,,,,,,258.8,701.2,,364.9,,
,,,,,,251.4,693.7,,356.9,,
,,,,,,258.6,650.9,,440.2,,
,,,,,,271.15,601.5,,340.6,,
,,,,,,,697.4,,336.8,,
,,,,,,,701.6,,336.7,,
,,,,,,,693.5,,401.25,,
,,,,,,,633.2,,477.25,,
,,,,,,,647.0,,354.6,,
,,,,,,,670.4,,359.45,,
,,,,,,,674.2,,360.1,,
,,,,,,,718.0,,334.85,,
,,,,,,,673.8,,337.9,,
,,,,,,,673.8,,370.3,,
,,,,,,,728.1,,375.6,,
,,,,,,,707.5,,390.9,,
,,,,,,,670.0,,413.9,,
,,,,,,,656.4,,476.05,,
,,,,,,,674.0,,373.1,,
,,,,,,,669.7,,329.6,,
,,,,,,,606.1,,326.7,,
,,,,,,,632.75,,390.8,,
,,,,,,,658.8499999999999,,318.95,,
,,,,,,,656.8,,344.35,,
,,,,,,,636.45,,408.2,,
,,,,,,,633.0,,397.05,,
,,,,,,,656.6,,507.25,,
,,,,,,,659.9,,372.25,,
,,,,,,,630.1,,311.5,,
,,,,,,,637.2,,307.6,,
,,,,,,,633.0,,330.1,,
,,,,,,,669.8,,355.8,,
,,,,,,,656.5,,355.8,,
,,,,,,,656.4,,348.65,,
,,,,,,,603.55,,355.9,,
,,,,,,,599.3,,356.0,,
,,,,,,,669.7,,356.1,,
,,,,,,,669.9,,359.6,,
,,,,,,,663.9,,363.1,,
,,,,,,,660.1,,320.6,,
,,,,,,,656.4,,350.2,,
,,,,,,,656.1,,394.1,,
,,,,,,,669.8,,401.3,,
,,,,,,,668.05,,397.6,,
,,,,,,,641.0,,356.4,,
,,,,,,,619.1,,336.6,,
,,,,,,,615.25,,360.1,,
,,,,,,,669.8,,314.55,,
,,,,,,,670.1,,314.6,,
,,,,,,,673.7,,307.5,,
,,,,,,,673.8,,309.75,,
,,,,,,,675.7,,310.8,,
,,,,,,,673.6,,479.0,,
,,,,,,,673.3,,482.5,,
,,,,,,,673.8,,492.65,,
,,,,,,,677.2,,483.75,,
,,,,,,,673.8,,309.9,,
,,,,,,,673.8,,298.5,,
,,,,,,,673.7,,309.4,,
,,,,,,,674.0,,309.6,,
,,,,,,,674.0,,302.1,,
,,,,,,,676.2,,301.1,,
,,,,,,,677.2,,295.3,,
,,,,,,,680.5,,292.4,,
,,,,,,,704.7,,295.9,,
,,,,,,,704.4,,480.0,,
,,,,,,,704.3,,476.95,,
,,,,,,,675.0,,493.8,,
,,,,,,,673.3,,506.4,,
,,,,,,,673.8,,482.25,,
,,,,,,,673.7,,478.9,,
,,,,,,,675.8,,430.4,,
,,,,,,,675.7,,294.35,,
,,,,,,,673.0,,305.1,,
,,,,,,,673.3,,437.5,,
,,,,,,,680.0,,486.2,,
,,,,,,,676.1,,486.8,,
,,,,,,,676.0,,478.5,,
,,,,,,,676.0,,463.0,,
,,,,,,,676.2,,357.8,,
,,,,,,,676.2,,471.9,,
,,,,,,,679.5,,479.7,,
,,,,,,,676.45,,481.8,,
,,,,,,,675.9,,478.1,,
,,,,,,,676.0,,480.2,,
,,,,,,,673.1,,480.2,,
,,,,,,,676.1,,453.6,,
,,,,,,,679.8,,368.2,,
,,,,,,,679.7,,477.2,,
,,,,,,,675.95,,479.4,,
,,,,,,,679.7,,479.6,,
,,,,,,,680.1,,431.05,,
,,,,,,,676.4,,476.95,,
,,,,,,,675.6,,476.9,,
,,,,,,,672.55,,476.9,,
,,,,,,,675.7,,479.6,,
,,,,,,,675.6,,387.9,,
,,,,,,,672.4,,389.5,,
,,,,,,,679.8,,463.6,,
,,,,,,,718.9,,424.3,,
,,,,,,,676.3,,433.9500000000001,,
,,,,,,,680.1,,361.6,,
,,,,,,,676.5,,476.5,,
,,,,,,,673.5,,479.7,,
,,,,,,,676.0,,494.75,,
,,,,,,,715.5,,394.3,,
,,,,,,,774.2,,378.9500000000001,,
,,,,,,,776.4,,360.4,,
,,,,,,,774.7,,520.8,,
,,,,,,,680.1,,524.1,,
,,,,,,,679.6,,524.3,,
,,,,,,,679.8,,481.7,,
,,,,,,,679.7,,528.1,,
,,,,,,,680.0,,504.7,,
,,,,,,,679.5,,497.1,,
,,,,,,,676.4,,479.7,,
,,,,,,,676.7,,479.8,,
,,,,,,,679.5,,481.85,,
,,,,,,,705.7,,498.15,,
,,,,,,,679.8,,496.9,,
,,,,,,,679.8,,455.6,,
,,,,,,,679.9,,391.6,,
,,,,,,,736.05,,392.1,,
,,,,,,,715.3499999999999,,391.5,,
,,,,,,,682.2,,405.25,,
,,,,,,,679.6,,408.7,,
,,,,,,,672.3,,403.5,,
,,,,,,,675.5,,448.6,,
,,,,,,,671.9,,445.8,,
,,,,,,,672.2,,421.9,,
,,,,,,,711.9,,428.1,,
,,,,,,,711.4,,390.4,,
,,,,,,,715.6,,403.2,,
,,,,,,,771.4,,396.9500000000001,,
,,,,,,,672.3,,399.25,,
,,,,,,,776.4,,407.25,,
,,,,,,,776.5,,429.15,,
,,,,,,,776.5,,408.95,,
,,,,,,,776.4,,387.8,,
,,,,,,,776.3,,384.0,,
,,,,,,,772.6,,386.7,,
,,,,,,,773.0,,387.3,,
,,,,,,,773.1,,390.45,,
,,,,,,,773.8,,348.5,,
,,,,,,,776.7,,413.8,,
,,,,,,,772.8,,354.4,,
,,,,,,,776.3,,326.1,,
,,,,,,,779.6,,325.7,,
,,,,,,,780.95,,399.1,,
,,,,,,,779.5,,428.9,,
,,,,,,,776.9,,439.0,,
,,,,,,,807.55,,495.7,,
,,,,,,,779.0,,512.3,,
,,,,,,,679.1,,488.4,,
,,,,,,,675.6,,482.4,,
,,,,,,,675.6,,519.0,,
,,,,,,,682.4,,552.9,,
,,,,,,,774.6,,553.2,,
,,,,,,,776.2,,553.3,,
,,,,,,,682.5,,558.1500000000001,,
,,,,,,,705.7,,501.65,,
,,,,,,,686.4,,545.3499999999999,,
,,,,,,,678.9,,549.2,,
,,,,,,,679.0,,498.5,,
,,,,,,,678.8,,498.3,,
,,,,,,,678.9,,553.1,,
,,,,,,,679.1,,553.0,,
,,,,,,,679.0,,497.6,,
,,,,,,,679.0,,490.6,,
,,,,,,,678.9,,497.5,,
,,,,,,,678.6,,480.8,,
,,,,,,,678.6,,479.9,,
,,,,,,,675.7,,483.7,,
,,,,,,,675.7,,497.2,,
,,,,,,,675.5,,494.6,,
,,,,,,,675.5,,493.7,,
,,,,,,,675.5,,498.3,,
,,,,,,,675.6,,497.2,,
,,,,,,,675.8,,326.3,,
,,,,,,,678.8,,494.7,,
,,,,,,,725.95,,494.6,,
,,,,,,,702.1,,400.85,,
,,,,,,,698.7,,326.1,,
,,,,,,,679.1,,326.0,,
,,,,,,,678.8,,326.0,,
,,,,,,,679.0,,329.2,,
,,,,,,,682.4,,350.4,,
,,,,,,,679.1,,490.9,,
,,,,,,,679.1,,362.5,,
,,,,,,,725.7,,314.4,,
