Counts_Median,Counts_Median.1,Counts_Median.2,Counts_Median.3,Counts_Median.4,Counts_Median.5,Counts_Median.6,Counts_Median.7,Counts_Median.8,Counts_Median.9,Counts_Median.10,Counts_Median
,,,,,,,101.0,,46.0,,
,,,,,,,100.0,,65.0,,
,,,,,,,97.0,,47.0,,
,,,,,,,98.0,,70.0,,
,,,,,,,99.0,,72.0,,
,,,,,,,99.0,,70.0,,
,,,,,,,93.0,,67.0,,
,,,,,,,93.0,,67.0,,
,,,,,,,92.0,,66.0,,
,,,,,,,92.5,,67.0,,
,,,,,,,91.0,,66.0,,
,,,,,,,91.0,,66.0,,
,,,,,,,91.0,,66.0,,
,,,,,,,92.5,,66.0,,
,,,,,,,92.0,,64.0,,
,,,,,,,93.0,,65.0,,
,,,,,,,94.0,,67.0,,
,,,,,,,93.0,,48.0,,
,,,,,,,94.0,,43.0,,
,,,,,,,96.0,,46.0,,
,,,,,,,97.0,,44.0,,
,,,,,,,97.0,,48.0,,
,,,,,,,97.0,,68.0,,
,,,,,,,97.0,,68.0,,
,,,,,,,92.0,,71.0,,
,,,,,,,94.0,,72.0,,
,,,,,,,92.0,,72.0,,
,,,,,,,92.0,,72.0,,
,,,,,,,91.0,,72.0,,
,,,,,,,91.0,,72.0,,
,,,,,,,89.0,,73.0,,
,,,,,,,89.0,,72.0,,
,,,,,,,89.0,,71.0,,
,,,,,,,91.0,,72.0,,
,,,,,,,88.0,,72.0,,
,,,,,,,87.0,,72.0,,
,,,,,,,87.5,,45.0,,
,,,,,,,87.0,,69.0,,
,,,,,,,89.0,,69.0,,
,,,,,,,91.0,,46.0,,
,,,,,,,92.0,,44.0,,
,,,,,,,92.0,,72.0,,
,,,,,,,95.0,,74.0,,
,,,,,,,95.0,,73.0,,
,,,,,,,97.0,,71.0,,
,,,,,,,96.0,,70.0,,
,,,,,,,91.0,,68.0,,
,,,,,,,93.0,,68.0,,
,,,,,,,85.0,,68.0,,
,,,,,,,77.0,,72.0,,
,,,,,,,73.0,,72.0,,
,,,,,,,64.0,,71.0,,
,,,,,,,89.0,,68.0,,
,,,,,,,87.0,,71.0,,
,,,,,,,66.0,,72.0,,
,,,,,,,56.0,,72.0,,
,,,,,,,52.0,,68.0,,
,,,,,,,52.0,,62.0,,
,,,,,,,64.0,,47.0,,
,,,,,,,60.0,,63.0,,
,,,,,,,57.0,,49.0,,
,,,,,,,56.0,,47.0,,
,,,,,,,76.0,,63.0,,
,,,,,,,62.0,,72.0,,
,,,,,,,66.0,,68.0,,
,,,,,,,52.5,,69.0,,
,,,,,,,42.0,,54.0,,
,,,,,,,37.5,,47.0,,
,,,,,,,56.0,,47.0,,
,,,,,,,68.0,,48.0,,
,,,,,,,71.0,,51.0,,
,,,,,,,70.0,,46.0,,
,,,,,,,69.0,,43.0,,
,,,,,,,56.0,,44.0,,
,,,,,,,61.0,,44.0,,
,,,,,,,66.0,,45.0,,
,,,,,,,,,45.0,,
,,,,,,,,,45.0,,
,,,,,,,,,45.0,,
,,,,,,,,,46.0,,
,,,,,,,,,46.0,,
,,,,,,,,,45.0,,
,,,,,,,,,47.0,,
,,,,,,,,,45.0,,
,,,,,,,,,63.0,,
,,,,,,,,,67.0,,
,,,,,,,,,67.0,,
,,,,,,,,,70.0,,
,,,,,,,,,69.0,,
,,,,,,,,,69.0,,
,,,,,,,,,69.0,,
,,,,,,,,,48.0,,
,,,,,,,,,64.0,,
,,,,,,,,,51.0,,
,,,,,,,,,65.0,,
,,,,,,,,,52.0,,
,,,,,,,,,61.5,,
,,,,,,,,,54.0,,
,,,,,,,,,60.5,,
,,,,,,,,,54.0,,
,,,,,,,,,57.0,,
,,,,,,,,,48.0,,
,,,,,,,,,49.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,52.0,,
,,,,,,,,,52.0,,
,,,,,,,,,53.0,,
,,,,,,,,,53.0,,
,,,,,,,,,53.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,59.0,,
,,,,,,,,,56.0,,
,,,,,,,,,54.5,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,53.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,59.0,,
,,,,,,,,,55.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,58.0,,
,,,,,,,,,59.0,,
,,,,,,,,,59.0,,
,,,,,,,,,57.0,,
,,,,,,,,,53.0,,
,,,,,,,,,52.0,,
,,,,,,,,,50.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,50.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,52.0,,
,,,,,,,,,51.0,,
,,,,,,,,,53.0,,
,,,,,,,,,52.0,,
,,,,,,,,,52.0,,
,,,,,,,,,52.0,,
,,,,,,,,,53.0,,
,,,,,,,,,53.0,,
,,,,,,,,,52.0,,
,,,,,,,,,52.0,,
,,,,,,,,,54.0,,
,,,,,,,,,56.0,,
,,,,,,,,,58.0,,
,,,,,,,,,56.0,,
,,,,,,,,,53.0,,
,,,,,,,,,52.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,54.0,,
,,,,,,,,,56.0,,
,,,,,,,,,53.0,,
,,,,,,,,,53.0,,
,,,,,,,,,53.0,,
,,,,,,,,,54.0,,
,,,,,,,,,58.0,,
,,,,,,,,,65.0,,
,,,,,,,,,66.0,,
,,,,,,,,,64.0,,
,,,,,,,,,67.0,,
,,,,,,,,,63.0,,
,,,,,,,,,61.0,,
,,,,,,,,,58.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,59.0,,
,,,,,,,,,59.0,,
,,,,,,,,,63.0,,
,,,,,,,,,64.0,,
,,,,,,,,,64.0,,
,,,,,,,,,64.0,,
,,,,,,,,,65.0,,
,,,,,,,,,64.0,,
,,,,,,,,,66.0,,
,,,,,,,,,66.0,,
,,,,,,,,,62.0,,
,,,,,,,,,60.0,,
,,,,,,,,,60.0,,
,,,,,,,,,60.0,,
,,,,,,,,,56.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,54.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,54.0,,
,,,,,,,,,54.5,,
,,,,,,,,,54.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,57.5,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.5,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,61.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,60.0,,
,,,,,,,,,61.0,,
,,,,,,,,,63.0,,
,,,,,,,,,60.0,,
,,,,,,,,,57.0,,
,,,,,,,,,59.0,,
,,,,,,,,,64.0,,
,,,,,,,,,59.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,54.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,58.5,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,63.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,59.0,,
,,,,,,,,,60.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,58.0,,
,,,,,,,,,55.0,,
,,,,,,,,,58.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,57.0,,
,,,,,,,,,58.0,,
,,,,,,,,,58.0,,
,,,,,,,,,57.0,,
,,,,,,,,,56.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,60.0,,
,,,,,,,,,62.0,,
,,,,,,,,,62.0,,
,,,,,,,,,61.0,,
,,,,,,,,,63.0,,
,,,,,,,,,60.0,,
,,,,,,,,,64.0,,
,,,,,,,,,61.0,,
,,,,,,,,,64.0,,
,,,,,,,,,60.0,,
,,,,,,,,,57.0,,
,,,,,,,,,60.0,,
,,,,,,,,,62.0,,
,,,,,,,,,65.0,,
,,,,,,,,,59.0,,
,,,,,,,,,59.0,,
,,,,,,,,,60.0,,
,,,,,,,,,60.0,,
,,,,,,,,,56.0,,
,,,,,,,,,57.0,,
,,,,,,,,,62.5,,
,,,,,,,,,60.0,,
,,,,,,,,,56.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,55.0,,
,,,,,,,,,59.0,,
,,,,,,,,,62.0,,
,,,,,,,,,65.0,,
,,,,,,,,,63.0,,
,,,,,,,,,69.0,,
,,,,,,,,,66.0,,
,,,,,,,,,64.0,,
,,,,,,,,,64.0,,
,,,,,,,,,59.0,,
,,,,,,,,,65.0,,
,,,,,,,,,65.5,,
,,,,,,,,,61.0,,
,,,,,,,,,67.0,,
,,,,,,,,,57.0,,
,,,,,,,,,60.0,,
,,,,,,,,,58.0,,
,,,,,,,,,71.0,,
,,,,,,,,,73.0,,
,,,,,,,,,73.0,,
,,,,,,,,,73.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,76.0,,
,,,,,,,,,75.0,,
,,,,,,,,,75.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,79.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,76.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,74.0,,
,,,,,,,,,77.0,,
,,,,,,,,,75.0,,
,,,,,,,,,68.0,,
,,,,,,,,,69.0,,
,,,,,,,,,60.0,,
,,,,,,,,,61.0,,
,,,,,,,,,58.0,,
,,,,,,,,,60.0,,
,,,,,,,,,59.0,,
,,,,,,,,,57.0,,
,,,,,,,,,59.0,,
,,,,,,,,,61.0,,
,,,,,,,,,62.0,,
,,,,,,,,,68.5,,
,,,,,,,,,73.0,,
,,,,,,,,,74.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,76.0,,
,,,,,,,,,77.0,,
,,,,,,,,,77.0,,
,,,,,,,,,76.0,,
,,,,,,,,,76.0,,
,,,,,,,,,75.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,76.0,,
,,,,,,,,,76.0,,
,,,,,,,,,76.0,,
,,,,,,,,,75.0,,
,,,,,,,,,75.0,,
,,,,,,,,,72.0,,
,,,,,,,,,73.0,,
,,,,,,,,,75.0,,
,,,,,,,,,75.0,,
,,,,,,,,,73.0,,
,,,,,,,,,72.0,,
,,,,,,,,,73.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,76.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,73.0,,
,,,,,,,,,72.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,73.5,,
,,,,,,,,,80.0,,
,,,,,,,,,79.0,,
,,,,,,,,,78.0,,
,,,,,,,,,76.0,,
,,,,,,,,,74.0,,
,,,,,,,,,74.0,,
,,,,,,,,,75.0,,
,,,,,,,,,73.0,,
,,,,,,,,,74.0,,
,,,,,,,,,77.0,,
,,,,,,,,,78.0,,
,,,,,,,,,74.0,,
,,,,,,,,,74.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,68.0,,
,,,,,,,,,69.0,,
,,,,,,,,,70.0,,
,,,,,,,,,68.0,,
,,,,,,,,,70.0,,
,,,,,,,,,68.0,,
,,,,,,,,,72.0,,
,,,,,,,,,69.0,,
,,,,,,,,,72.0,,
,,,,,,,,,73.0,,
,,,,,,,,,74.0,,
,,,,,,,,,74.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,80.0,,
,,,,,,,,,80.0,,
,,,,,,,,,79.0,,
,,,,,,,,,78.0,,
,,,,,,,,,79.0,,
,,,,,,,,,79.0,,
,,,,,,,,,76.0,,
,,,,,,,,,79.0,,
,,,,,,,,,78.0,,
,,,,,,,,,77.0,,
,,,,,,,,,75.0,,
,,,,,,,,,80.0,,
,,,,,,,,,78.0,,
,,,,,,,,,78.0,,
,,,,,,,,,76.0,,
,,,,,,,,,77.0,,
,,,,,,,,,75.0,,
,,,,,,,,,71.0,,
,,,,,,,,,72.0,,
,,,,,,,,,74.0,,
,,,,,,,,,72.0,,
,,,,,,,,,72.0,,
,,,,,,,,,72.0,,
,,,,,,,,,70.0,,
,,,,,,,,,73.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,70.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,65.0,,
,,,,,,,,,66.0,,
,,,,,,,,,66.0,,
,,,,,,,,,68.0,,
,,,,,,,,,68.0,,
,,,,,,,,,70.0,,
,,,,,,,,,69.0,,
,,,,,,,,,70.0,,
,,,,,,,,,68.0,,
,,,,,,,,,70.0,,
,,,,,,,,,70.0,,
,,,,,,,,,69.0,,
,,,,,,,,,69.0,,
,,,,,,,,,70.0,,
,,,,,,,,,72.0,,
,,,,,,,,,70.0,,
,,,,,,,,,70.0,,
,,,,,,,,,70.0,,
,,,,,,,,,69.0,,
,,,,,,,,,69.0,,
,,,,,,,,,70.0,,
,,,,,,,,,69.0,,
,,,,,,,,,67.0,,
,,,,,,,,,69.0,,
,,,,,,,,,69.0,,
,,,,,,,,,68.0,,
,,,,,,,,,66.0,,
,,,,,,,,,67.0,,
,,,,,,,,,67.0,,
,,,,,,,,,68.0,,
,,,,,,,,,67.0,,
,,,,,,,,,67.0,,
,,,,,,,,,66.0,,
,,,,,,,,,66.0,,
,,,,,,,,,66.0,,
,,,,,,,,,64.0,,
,,,,,,,,,66.0,,
,,,,,,,,,69.0,,
,,,,,,,,,41.0,,
,,,,,,,,,37.0,,
,,,,,,,,,58.5,,
,,,,,,,,,33.0,,
,,,,,,,,,23.0,,
,,,,,,,,,46.0,,
,,,,,,,,,24.0,,
