Rise-Time_Peak,Rise-Time_Peak.1,Rise-Time_Peak.2,Rise-Time_Peak.3,Rise-Time_Peak.4,Rise-Time_Peak.5,Rise-Time_Peak.6,Rise-Time_Peak.7,Rise-Time_Peak.8,Rise-Time_Peak.9,Rise-Time_Peak.10,Rise-Time_Peak
180.7,127.0,,,,,139.3,1021.4,191.4,380.6,,1244.6
110.3,247.4,,,,,240.6,369.7,231.4,321.0,,959.5
544.6,146.7,,,,,140.0,858.8,216.6,346.5,,1228.1
105.4,172.8,,,,,39.4,267.0,176.3,330.1,,676.3
103.9,91.9,,,,,221.6,997.7,168.3,302.8,,733.1
159.1,103.9,,,,,79.7,968.1,133.9,114.6,,1499.7
192.0,652.6,,,,,150.9,978.5,277.5,143.1,,683.1
241.5,,,,,,222.1,822.9,442.4,90.7,,1180.0
148.0,,,,,,293.3,854.9,256.8,106.9,,937.5
154.2,,,,,,42.9,1018.9,293.8,70.7,,1213.9
149.4,,,,,,274.8,1044.3,262.2,274.6,,1010.7
165.9,,,,,,325.8,921.2,167.9,149.7,,1069.7
314.0,,,,,,386.8,989.5,85.9,133.9,,1826.0
162.4,,,,,,226.6,979.7,225.9,105.4,,1270.5
179.9,,,,,,501.5,1056.8,87.9,132.7,,1020.4
416.7,,,,,,37.8,1055.5,87.8,281.3,,1004.9
194.0,,,,,,47.8,1085.2,244.2,114.9,,1323.2
405.2,,,,,,63.8,985.6,88.1,138.7,,1823.1
170.0,,,,,,46.2,1114.7,243.7,98.2,,1400.9
143.1,,,,,,55.5,1034.7,88.0,280.6,,1458.0
759.8,,,,,,49.6,1146.8,157.6,278.0,,1320.3
532.9,,,,,,37.9,1047.9,198.7,98.7,,1738.0
,,,,,,37.8,1018.0,225.5,198.7,,1795.2
,,,,,,80.6,677.7,147.8,154.3,,1670.0
,,,,,,124.8,1139.7,116.8,113.0,,2562.1
,,,,,,86.75,873.5,131.2,121.0,,1577.5
,,,,,,48.7,1101.8,87.8,70.2,,1609.7
,,,,,,126.3,1382.7,207.8,112.5,,1498.1
,,,,,,126.2,1116.0,176.8,86.2,,1626.4
,,,,,,122.5,659.2,93.4,81.0,,1606.0
,,,,,,126.1,1213.6,160.8,138.9,,1579.4
,,,,,,126.1,1248.1,167.0,70.0,,1458.1
,,,,,,127.6,1109.3,170.8,114.9,,1280.8
,,,,,,108.23333333333332,999.7,100.8,189.7,,1215.8
,,,,,,88.86666666666667,1112.1,73.7,205.2,,1328.7
,,,,,,69.5,1070.0,95.7,238.4,,1119.3
,,,,,,69.3,940.7,87.8,219.6,,1415.2
,,,,,,69.25,1030.0,87.9,307.4,,1170.6
,,,,,,69.2,1075.0,591.3,239.8,,1295.3
,,,,,,71.2,1011.0,199.0,389.3,,1411.3
,,,,,,73.2,792.9,99.3,273.5,,1400.7
,,,,,,80.8,1147.5,246.4,231.5,,1130.3
,,,,,,80.7,1099.8,226.0,315.9,,1318.2
,,,,,,80.65,1150.1,199.1,217.2,,1486.8
,,,,,,80.6,1233.9,82.2,313.5,,1407.5
,,,,,,80.55,1154.9,120.0,272.5,,1390.2
,,,,,,80.5,1257.9,111.2,304.5,,1325.6
,,,,,,64.3,839.8,416.2,331.0,,989.5
,,,,,,248.6,1045.4,85.6,278.7,,917.5
,,,,,,64.3,1043.4,146.2,201.1,,1762.2
,,,,,,64.1,1105.3,81.0,413.7,,1338.9
,,,,,,96.3,1023.9,219.3,287.5,,1127.2
,,,,,,96.3,704.8,111.2,253.7,,987.2
,,,,,,95.0,497.2,83.7,103.0,,1354.0
,,,,,,96.1,1035.7,131.8,251.2,,1163.9
,,,,,,96.1,1065.8,67.9,284.3,,1197.5
,,,,,,110.3,1100.3,131.8,124.4,,2544.9
,,,,,,85.0,325.5,80.5,202.9,,1040.1
,,,,,,83.8,1044.0,80.6,248.3,,1351.2
,,,,,,85.2,569.5,111.2,794.1,,
,,,,,,246.7,198.2,67.8,380.7,,
,,,,,,116.4,934.7,94.4,287.7,,
,,,,,,281.6,1008.1,84.8,296.1,,
,,,,,,73.5,984.5,111.4,277.6,,
,,,,,,255.1,703.7,87.1,270.2,,
,,,,,,111.6,885.1,93.1,272.1,,
,,,,,,276.0,1104.6,94.4,128.7,,
,,,,,,96.3,1217.2,228.8,165.4,,
,,,,,,272.6,1139.1,302.0,130.7,,
,,,,,,116.4,996.9,130.6,170.8,,
,,,,,,258.1,1380.0,375.1,117.0,,
,,,,,,73.5,1365.8,260.0,119.1,,
,,,,,,114.2,1457.1,90.3,150.7,,
,,,,,,119.4,1463.3,90.4,138.7,,
,,,,,,286.4,1193.5,96.8,278.1,,
,,,,,,141.0,1145.0,134.1,153.2,,
,,,,,,136.0,1136.8,90.5,120.5,,
,,,,,,358.7,987.5,403.6,190.2,,
,,,,,,28.5,1016.7,101.3,169.2,,
,,,,,,103.4,1304.9,87.3,120.5,,
,,,,,,254.1,1232.7,93.3,131.8,,
,,,,,,315.7,956.2,87.3,521.9,,
,,,,,,109.1,923.4,219.2,340.9,,
,,,,,,92.6,855.5,218.5,236.2,,
,,,,,,113.1,977.0,87.3,129.1,,
,,,,,,109.0,585.5,93.4,306.5,,
,,,,,,250.4,891.1,90.5,124.4,,
,,,,,,108.9,619.1,311.5,171.6,,
,,,,,,109.6,890.8,344.1,156.4,,
,,,,,,236.3,560.1,342.7,214.8,,
,,,,,,285.1,605.3,87.3,222.9,,
,,,,,,88.2,992.1,51.8,210.3,,
,,,,,,112.6,938.0,93.3,213.7,,
,,,,,,109.0,876.0,360.9,253.9,,
,,,,,,109.0,968.1,68.9,299.0,,
,,,,,,83.4,801.4,310.7,262.7,,
,,,,,,252.8,1154.0,382.1,207.4,,
,,,,,,283.4,1086.0,204.9,239.8,,
,,,,,,251.8,1083.6,406.6,358.7,,
,,,,,,111.7,1040.5,211.5,420.3,,
,,,,,,108.9,1542.5,378.9,358.1,,
,,,,,,231.7,1160.6,205.1,389.5,,
,,,,,,231.5,1128.6,300.9,337.0,,
,,,,,,98.0,1326.2,276.3,349.4,,
,,,,,,109.0,1074.9,293.3,354.6,,
,,,,,,150.3,1401.0,519.6,357.7,,
,,,,,,191.6,1538.8,347.3,286.9,,
,,,,,,109.4,1324.0,368.1,572.1,,
,,,,,,113.1,1219.5,327.7,403.8,,
,,,,,,113.3,1140.6,334.7,403.9,,
,,,,,,118.4,1205.4,313.8,380.7,,
,,,,,,194.2,1169.7,329.5,452.2,,
,,,,,,307.0,1172.5,303.6,299.2,,
,,,,,,137.5,1290.3,321.8,379.5,,
,,,,,,124.4,1331.9,281.3,415.7,,
,,,,,,77.3,1306.0,335.3,369.2,,
,,,,,,137.2,1041.4,303.4,289.4,,
,,,,,,136.8,1123.0,324.7,258.5,,
,,,,,,339.4,1079.9,266.8,369.3,,
,,,,,,170.5,1018.1,343.4,429.3,,
,,,,,,240.4,959.7,438.6,315.6,,
,,,,,,167.1,1069.0,409.7,212.2,,
,,,,,,493.0,1374.8,346.0,298.0,,
,,,,,,156.4,1248.7,289.8,244.4,,
,,,,,,130.2,1110.5,536.8,271.3,,
,,,,,,295.5,1098.2,356.3,293.0,,
,,,,,,172.9,1113.7,330.7,466.9,,
,,,,,,206.1,1062.4,415.7,164.4,,
,,,,,,170.8,1115.5,319.3,219.7,,
,,,,,,183.5,1144.3,341.6,327.2,,
,,,,,,109.1,1009.0,355.7,211.8,,
,,,,,,109.3,1055.6,357.1,239.7,,
,,,,,,110.2,1014.4,348.2,344.8,,
,,,,,,109.0,1010.5,299.5,363.0,,
,,,,,,109.2,1145.7,398.1,289.1,,
,,,,,,109.0,994.5,342.7,275.6,,
,,,,,,101.8,1030.2,296.1,355.2,,
,,,,,,163.4,1016.8,323.4,336.5,,
,,,,,,109.0,1008.5,328.5,265.8,,
,,,,,,77.8,1054.4,352.9,190.7,,
,,,,,,77.8,1053.0,454.5,175.3,,
,,,,,,77.8,1015.9,356.9,111.7,,
,,,,,,87.2,1017.0,334.7,377.2,,
,,,,,,77.9,1041.8,273.2,310.6,,
,,,,,,77.9,1039.1,278.9,274.3,,
,,,,,,109.2,1150.2,306.7,186.1,,
,,,,,,105.3,1102.3,247.6,254.9,,
,,,,,,107.4,1109.9,388.5,115.1,,
,,,,,,120.0,1120.8,286.9,117.1,,
,,,,,,203.3,1126.2,162.6,117.0,,
,,,,,,134.2,1125.5,188.0,148.2,,
,,,,,,166.2,1139.3,307.5,236.2,,
,,,,,,196.8,1115.1,419.7,324.6,,
,,,,,,288.4,1064.0,367.5,293.0,,
,,,,,,242.2,932.9,371.6,344.1,,
,,,,,,144.2,945.1,302.6,256.2,,
,,,,,,171.8,1128.4,213.2,612.9,,
,,,,,,334.8,1001.4,411.7,300.8,,
,,,,,,280.1,1179.2,296.7,257.4,,
,,,,,,319.0,1154.6,356.3,196.6,,
,,,,,,119.6,1148.6,476.1,137.9,,
,,,,,,326.7,1037.0,458.9,234.3,,
,,,,,,176.0,1137.2,373.9,117.3,,
,,,,,,102.7,1098.8,377.8,225.5,,
,,,,,,102.6,1102.2,374.3,366.5,,
,,,,,,102.6,1074.0,279.6,113.3,,
,,,,,,191.8,1232.8,302.7,261.5,,
,,,,,,211.4,1091.4,804.6,293.9,,
,,,,,,255.8,1143.1,764.7,259.5,,
,,,,,,342.5,1154.9,631.4,435.8,,
,,,,,,348.5,1128.2,,239.2,,
,,,,,,343.2,1218.7,,164.2,,
,,,,,,103.5,961.7,,258.0,,
,,,,,,356.2,1159.7,,319.5,,
,,,,,,352.5,1118.3,,205.9,,
,,,,,,409.2,1215.8,,250.1,,
,,,,,,318.8,1106.3,,279.2,,
,,,,,,368.0,1139.4,,362.7,,
,,,,,,79.6,1153.8,,186.0,,
,,,,,,79.6,1139.3,,290.9,,
,,,,,,312.8,1078.3,,236.1,,
,,,,,,396.4,1121.2,,215.2,,
,,,,,,293.7,1033.2,,242.1,,
,,,,,,86.9,1149.5,,313.0,,
,,,,,,729.5,1100.5,,271.6,,
,,,,,,142.2,1142.8,,128.6,,
,,,,,,140.5,1109.8,,177.5,,
,,,,,,362.8,1164.8,,323.7,,
,,,,,,312.8,1133.8,,275.8,,
,,,,,,235.0,1150.0,,269.1,,
,,,,,,497.3,1081.1,,350.6,,
,,,,,,417.0,1097.6,,277.3,,
,,,,,,405.5,1160.8,,167.1,,
,,,,,,342.8,1085.7,,233.9,,
,,,,,,534.3,1198.6,,270.9,,
,,,,,,408.5,1049.2,,282.5,,
,,,,,,795.8,1198.1,,431.9,,
,,,,,,487.6,1155.2,,217.8,,
,,,,,,244.0,1026.3,,445.9,,
,,,,,,263.2,1117.0,,239.9,,
,,,,,,544.6,1194.1,,240.6,,
,,,,,,379.2,1149.8,,145.2,,
,,,,,,331.1,1161.6,,321.0,,
,,,,,,204.9,1007.7,,287.9,,
,,,,,,250.3,1154.5,,303.4,,
,,,,,,327.3,991.2,,212.0,,
,,,,,,303.5,1152.6,,419.6,,
,,,,,,360.4,1106.7,,121.7,,
,,,,,,434.9,1149.8,,239.2,,
,,,,,,250.0,1158.6,,198.4,,
,,,,,,345.2,1092.6,,268.5,,
,,,,,,310.5,1207.8,,167.2,,
,,,,,,329.3,1069.6,,284.5,,
,,,,,,208.6,1121.3,,310.3,,
,,,,,,587.7,1148.9,,296.4,,
,,,,,,102.1,1328.4,,251.5,,
,,,,,,145.0,1158.1,,764.8,,
,,,,,,658.4,1130.5,,179.8,,
,,,,,,834.5,1166.6,,255.6,,
,,,,,,752.4,1050.0,,312.2,,
,,,,,,418.6,1155.9,,138.7,,
,,,,,,675.9,1071.4,,684.4,,
,,,,,,583.9,1100.4,,340.7,,
,,,,,,730.7,1170.3,,500.6,,
,,,,,,526.5,1161.0,,306.9,,
,,,,,,481.1,1145.5,,494.6,,
,,,,,,557.6,1074.2,,381.6,,
,,,,,,487.6,1104.4,,343.6,,
,,,,,,397.3,1146.9,,584.3,,
,,,,,,244.1,1021.7,,695.1,,
,,,,,,374.3,1188.6,,335.6,,
,,,,,,260.7,1315.7,,319.3,,
,,,,,,257.7,928.3,,327.3,,
,,,,,,255.2,1130.2,,482.0,,
,,,,,,369.1,1157.6,,507.3,,
,,,,,,368.9,1310.1,,481.6,,
,,,,,,436.9,1145.5,,328.1,,
,,,,,,540.9,1009.7,,300.0,,
,,,,,,446.6,1199.7,,506.8,,
,,,,,,280.0,1088.8,,425.6,,
,,,,,,274.8,1051.2,,472.0,,
,,,,,,526.9,1108.9,,364.5,,
,,,,,,458.1,1124.4,,342.8,,
,,,,,,210.2,968.2,,318.6,,
,,,,,,506.0,1081.5,,458.7,,
,,,,,,266.9,1134.1,,453.5,,
,,,,,,268.3,982.9,,529.3,,
,,,,,,366.9,1106.4,,410.3,,
,,,,,,119.2,1082.1,,498.0,,
,,,,,,103.4,1105.7,,371.7,,
,,,,,,192.5,975.3,,103.9,,
,,,,,,272.5,1148.5,,82.2,,
,,,,,,221.0,1132.9,,247.2,,
,,,,,,342.5,1056.3,,143.0,,
,,,,,,497.0,1124.3,,104.4,,
,,,,,,445.3,1154.6,,511.9,,
,,,,,,461.6,1136.0,,77.0,,
,,,,,,291.6,1138.6,,90.6,,
,,,,,,592.3,1161.8,,115.6,,
,,,,,,260.5,1161.0,,76.9,,
,,,,,,451.5,1154.9,,231.7,,
,,,,,,422.7,1147.0,,116.0,,
,,,,,,422.8,1127.1,,314.6,,
,,,,,,285.1,1071.2,,349.1,,
,,,,,,250.9,1151.4,,705.2,,
,,,,,,196.6,1155.1,,356.9,,
,,,,,,281.9,1126.8,,491.0,,
,,,,,,203.8,1141.6,,544.7,,
,,,,,,180.0,1090.9,,471.7,,
,,,,,,445.1,1149.5,,551.3,,
,,,,,,247.3,1119.0,,468.8,,
,,,,,,278.4,1105.3,,456.5,,
,,,,,,520.2,1120.4,,600.4,,
,,,,,,290.0,1068.4,,345.7,,
,,,,,,117.3,1154.9,,477.2,,
,,,,,,514.8,1140.9,,305.1,,
,,,,,,344.2,1144.0,,630.2,,
,,,,,,393.1,1145.1,,555.1,,
,,,,,,346.2,1140.4,,428.2,,
,,,,,,375.4,1133.3,,261.9,,
,,,,,,424.6,1139.9,,246.3,,
,,,,,,337.9,1052.2,,94.8,,
,,,,,,390.2,1119.1,,161.1,,
,,,,,,320.0,1114.6,,187.4,,
,,,,,,417.8,1097.6,,90.2,,
,,,,,,348.8,1040.0,,254.9,,
,,,,,,276.5,1108.5,,473.0,,
,,,,,,341.1,1107.9,,276.5,,
,,,,,,331.5,1141.6,,95.5,,
,,,,,,333.7,1155.7,,77.4,,
,,,,,,343.4,1154.9,,86.0,,
,,,,,,467.8,1119.4,,110.8,,
,,,,,,765.8,1150.0,,145.1,,
,,,,,,397.6,1154.5,,240.4,,
,,,,,,506.0,1127.2,,261.3,,
,,,,,,482.3,1086.9,,270.0,,
,,,,,,500.9,1126.5,,67.7,,
,,,,,,566.0,1126.7,,273.5,,
,,,,,,642.1,1093.3,,258.5,,
,,,,,,252.4,1125.5,,242.3,,
,,,,,,445.1,1147.9,,115.4,,
,,,,,,519.1,1116.1,,93.9,,
,,,,,,461.2,1134.8,,330.6,,
,,,,,,438.6,1206.7,,132.4,,
,,,,,,430.3,1146.0,,146.7,,
,,,,,,235.2,1236.4,,251.7,,
,,,,,,352.4,943.6,,202.7,,
,,,,,,280.1,1166.7,,135.2,,
,,,,,,215.2,1047.3,,344.6,,
,,,,,,333.0,1086.8,,122.4,,
,,,,,,558.3,1090.6,,294.5,,
,,,,,,557.9,1116.1,,338.4,,
,,,,,,429.7,1115.8,,227.8,,
,,,,,,443.8,1102.7,,297.3,,
,,,,,,310.8,1153.6,,371.1,,
,,,,,,352.0,985.6,,218.5,,
,,,,,,377.1,1249.3,,427.6,,
,,,,,,340.6,1077.1,,107.4,,
,,,,,,352.7,1006.6,,322.0,,
,,,,,,219.9,1176.2,,138.4,,
,,,,,,359.7,990.9,,152.6,,
,,,,,,265.6,1133.5,,365.9,,
,,,,,,308.5,1091.3,,324.7,,
,,,,,,323.8,1155.0,,544.1,,
,,,,,,228.0,1006.4,,541.9,,
,,,,,,426.8,1048.8,,539.2,,
,,,,,,366.9,938.5,,541.0,,
,,,,,,813.5,975.6,,537.1,,
,,,,,,401.9,851.4,,443.9,,
,,,,,,362.0,1012.0,,890.4,,
,,,,,,314.8,751.4,,354.2,,
,,,,,,442.3,990.6,,324.8,,
,,,,,,219.6,1089.3,,407.0,,
,,,,,,453.6,1017.1,,333.4,,
,,,,,,232.5,1150.3,,278.4,,
,,,,,,251.7,1081.7,,340.8,,
,,,,,,514.0,1146.7,,387.0,,
,,,,,,240.1,1072.9,,319.4,,
,,,,,,283.9,1100.3,,529.0,,
,,,,,,482.4,1145.7,,329.5,,
,,,,,,239.6,1152.3,,647.8,,
,,,,,,93.1,1309.6,,390.2,,
,,,,,,141.0,1220.1,,513.9,,
,,,,,,244.4,1087.6,,744.5,,
,,,,,,399.1,1220.3,,450.4,,
,,,,,,614.6,1123.1,,734.6,,
,,,,,,390.2,1147.9,,301.2,,
,,,,,,559.1,1041.6,,725.1,,
,,,,,,714.7,1102.9,,277.5,,
,,,,,,494.7,1037.0,,659.8,,
,,,,,,519.5,1215.7,,590.0,,
,,,,,,530.6,1069.4,,369.3,,
,,,,,,661.8,1083.4,,451.0,,
,,,,,,385.0,1072.0,,1095.9,,
,,,,,,373.6,1372.6,,390.3,,
,,,,,,483.7,1107.2,,1106.9,,
,,,,,,468.5,1423.0,,351.5,,
,,,,,,662.1,938.9,,401.7,,
,,,,,,490.2,718.7,,978.3,,
,,,,,,438.7,1136.9,,555.4,,
,,,,,,585.0,1083.5,,1229.6,,
,,,,,,434.3,1761.9,,602.1,,
,,,,,,437.0,953.8,,426.4,,
,,,,,,332.3,1041.2,,577.9,,
,,,,,,481.9,1361.1,,491.0,,
,,,,,,281.6,1361.1,,434.3,,
,,,,,,331.9,1157.3,,390.5,,
,,,,,,257.7,690.7,,447.2,,
,,,,,,264.1,1132.3,,398.6,,
,,,,,,261.6,1102.5,,1724.6,,
,,,,,,245.0,1101.4,,695.2,,
,,,,,,237.1,1100.4,,365.3,,
,,,,,,237.3,883.4,,534.6,,
,,,,,,250.8,889.6,,441.2,,
,,,,,,380.2,537.4,,156.4,,
,,,,,,327.9,1140.5,,495.0,,
,,,,,,448.4,824.1,,495.5,,
,,,,,,498.8,866.4,,305.2,,
,,,,,,293.5,1085.2,,296.3,,
,,,,,,301.0,1276.6,,713.5,,
,,,,,,328.2,954.9,,223.8,,
,,,,,,283.2,1078.7,,290.7,,
,,,,,,265.0,916.9,,308.0,,
,,,,,,202.0,972.2,,344.6,,
,,,,,,206.5,666.6,,432.9,,
,,,,,,369.4,1012.6,,1501.8,,
,,,,,,268.8,931.8,,363.5,,
,,,,,,297.5,1062.2,,323.5,,
,,,,,,175.5,1197.7,,325.7,,
,,,,,,300.5,983.3,,309.2,,
,,,,,,337.6,1268.4,,522.1,,
,,,,,,616.5,1164.4,,497.0,,
,,,,,,368.3,1219.6,,311.4,,
,,,,,,441.6,1228.3,,408.4,,
,,,,,,498.1,1138.5,,492.6,,
,,,,,,378.0,1281.4,,346.2,,
,,,,,,269.3,1171.5,,482.1,,
,,,,,,445.2,1102.8,,383.8,,
,,,,,,521.0,948.4,,530.8,,
,,,,,,350.1,1039.8,,524.9,,
,,,,,,345.4,1387.6,,525.6,,
,,,,,,395.7,471.2,,553.4,,
,,,,,,321.9,866.8,,618.2,,
,,,,,,274.3,1185.7,,525.9,,
,,,,,,304.2,1062.2,,553.0,,
,,,,,,161.0,1039.6,,536.9,,
,,,,,,132.2,763.8,,603.7,,
,,,,,,236.2,641.0,,563.6,,
,,,,,,268.4,931.0,,563.7,,
,,,,,,200.4,959.1,,643.4,,
,,,,,,275.3,504.3,,556.8,,
,,,,,,264.3,952.2,,542.9,,
,,,,,,312.9,975.9,,539.2,,
,,,,,,105.8,586.5,,541.3,,
,,,,,,111.7,813.8,,547.2,,
,,,,,,296.2,1145.2,,548.0,,
,,,,,,237.4,987.9,,542.5,,
,,,,,,151.7,995.3,,542.7,,
,,,,,,217.0,965.0,,545.1,,
,,,,,,373.9,655.5,,548.1,,
,,,,,,379.6,1064.0,,553.9,,
,,,,,,325.7,745.5,,550.4,,
,,,,,,219.2,919.7,,584.8,,
,,,,,,212.9,806.9,,540.4,,
,,,,,,327.1,887.0,,540.8,,
,,,,,,541.2,426.0,,467.5,,
,,,,,,562.6,680.4,,510.6,,
,,,,,,499.1,712.6,,542.6,,
,,,,,,418.1,815.7,,558.4,,
,,,,,,807.8,1451.6,,521.9,,
,,,,,,255.3,725.7,,533.4,,
,,,,,,272.6,952.3,,543.8,,
,,,,,,74.5,804.3,,559.9,,
,,,,,,74.7,957.5,,556.0,,
,,,,,,279.5,750.9,,584.9,,
,,,,,,304.1,893.1,,789.5,,
,,,,,,721.2,834.5,,657.2,,
,,,,,,370.6,646.8,,566.8,,
,,,,,,236.2,1022.6,,839.1,,
,,,,,,389.1,963.4,,722.8,,
,,,,,,420.8,1242.4,,801.7,,
,,,,,,386.6,710.3,,720.8,,
,,,,,,382.3,1073.6,,824.5,,
,,,,,,319.6,1035.8,,721.3,,
,,,,,,441.5,867.2,,605.8,,
,,,,,,394.2,975.1,,541.8,,
,,,,,,104.0,1243.4,,758.3,,
,,,,,,436.7,765.9,,679.4,,
,,,,,,522.9,1187.8,,972.0,,
,,,,,,532.9,762.1,,801.8,,
,,,,,,896.1,800.3,,631.3,,
,,,,,,757.1,818.9,,1618.1,,
,,,,,,798.2,1040.0,,895.9,,
,,,,,,676.7,1124.8,,831.0,,
,,,,,,800.5,1137.6,,816.0,,
,,,,,,,379.3,,757.1,,
,,,,,,,326.3,,658.5,,
,,,,,,,509.1,,680.6,,
,,,,,,,416.5,,559.9,,
,,,,,,,563.0,,573.5,,
,,,,,,,654.6,,915.0,,
,,,,,,,460.0,,813.2,,
,,,,,,,1042.9,,638.9,,
,,,,,,,623.9,,648.1,,
,,,,,,,1040.4,,813.0,,
,,,,,,,660.9,,815.0,,
,,,,,,,545.1,,551.2,,
,,,,,,,754.0,,682.8,,
,,,,,,,681.6,,729.6,,
,,,,,,,654.3,,539.4,,
,,,,,,,655.4,,581.4,,
,,,,,,,362.8,,649.5,,
,,,,,,,385.8,,861.2,,
,,,,,,,426.8,,967.2,,
,,,,,,,535.2,,550.6,,
,,,,,,,395.9,,565.5,,
,,,,,,,479.2,,594.8,,
,,,,,,,408.6,,640.6,,
,,,,,,,365.9,,869.4,,
,,,,,,,415.2,,755.8,,
,,,,,,,384.7,,1003.8,,
,,,,,,,486.5,,615.8,,
,,,,,,,474.0,,644.4,,
,,,,,,,683.2,,548.8,,
,,,,,,,584.5,,533.5,,
,,,,,,,663.1,,599.1,,
,,,,,,,357.8,,591.7,,
,,,,,,,1068.7,,661.4,,
,,,,,,,421.4,,694.2,,
,,,,,,,486.6,,806.3,,
,,,,,,,637.1,,846.7,,
,,,,,,,579.0,,658.5,,
,,,,,,,412.0,,628.5,,
,,,,,,,413.2,,776.6,,
,,,,,,,614.7,,639.7,,
,,,,,,,339.3,,635.0,,
,,,,,,,431.4,,616.1,,
,,,,,,,583.6,,737.4,,
,,,,,,,359.4,,890.4,,
,,,,,,,409.9,,685.5,,
,,,,,,,703.8,,653.8,,
,,,,,,,515.3,,578.2,,
,,,,,,,374.8,,665.7,,
,,,,,,,353.8,,548.9,,
,,,,,,,396.0,,722.3,,
,,,,,,,1017.7,,574.2,,
,,,,,,,365.0,,548.8,,
,,,,,,,496.4,,563.8,,
,,,,,,,517.6,,535.4,,
,,,,,,,801.7,,536.3,,
,,,,,,,520.5,,519.9,,
,,,,,,,543.5,,573.3,,
,,,,,,,747.2,,617.2,,
,,,,,,,584.9,,505.6,,
,,,,,,,478.1,,426.0,,
,,,,,,,436.3,,521.9,,
,,,,,,,505.9,,420.1,,
,,,,,,,543.1,,546.1,,
,,,,,,,1005.6,,574.0,,
,,,,,,,742.7,,567.6,,
,,,,,,,880.1,,572.1,,
,,,,,,,860.6,,870.9,,
,,,,,,,472.5,,772.9,,
,,,,,,,519.4,,978.9,,
,,,,,,,389.0,,514.9,,
,,,,,,,549.9,,547.2,,
,,,,,,,484.2,,522.5,,
,,,,,,,403.1,,586.9,,
,,,,,,,334.8,,683.9,,
,,,,,,,295.4,,707.0,,
,,,,,,,627.9,,687.5,,
,,,,,,,876.3,,803.3,,
,,,,,,,1074.1,,824.2,,
,,,,,,,473.9,,510.0,,
,,,,,,,1163.4,,404.7,,
,,,,,,,1139.3,,1024.0,,
,,,,,,,538.1,,341.2,,
,,,,,,,1113.0,,826.5,,
,,,,,,,663.3,,428.0,,
,,,,,,,583.7,,691.9,,
,,,,,,,707.7,,562.7,,
,,,,,,,754.7,,454.1,,
,,,,,,,850.6,,551.0,,
,,,,,,,776.7,,470.6,,
,,,,,,,717.8,,586.2,,
,,,,,,,657.6,,515.4,,
,,,,,,,759.7,,600.2,,
,,,,,,,1053.1,,578.5,,
,,,,,,,1111.8,,645.4,,
,,,,,,,571.0,,582.0,,
,,,,,,,765.9,,657.9,,
,,,,,,,705.7,,715.6,,
,,,,,,,879.6,,612.0,,
,,,,,,,958.2,,652.5,,
,,,,,,,775.9,,499.6,,
,,,,,,,1071.3,,668.7,,
,,,,,,,1127.4,,747.6,,
,,,,,,,1201.0,,420.0,,
,,,,,,,692.4,,526.8,,
,,,,,,,1113.9,,593.5,,
,,,,,,,516.5,,648.9,,
,,,,,,,628.9,,634.7,,
,,,,,,,759.4,,1724.7,,
,,,,,,,755.0,,646.5,,
,,,,,,,897.6,,750.9,,
,,,,,,,810.3,,592.2,,
,,,,,,,775.4,,743.0,,
,,,,,,,894.3,,645.7,,
,,,,,,,1032.3,,624.2,,
,,,,,,,1123.9,,441.8,,
,,,,,,,914.0,,552.3,,
,,,,,,,911.2,,635.4,,
,,,,,,,615.4,,820.2,,
,,,,,,,745.7,,799.1,,
,,,,,,,975.6,,650.1,,
,,,,,,,1044.2,,703.1,,
,,,,,,,915.8,,746.7,,
,,,,,,,841.6,,784.3,,
,,,,,,,1104.2,,810.7,,
,,,,,,,972.9,,888.9,,
,,,,,,,1202.8,,787.3,,
,,,,,,,1037.5,,689.8,,
,,,,,,,1037.2,,672.5,,
,,,,,,,708.7,,460.8,,
,,,,,,,892.0,,734.6,,
,,,,,,,817.6,,881.6,,
,,,,,,,1102.2,,671.3,,
,,,,,,,902.6,,932.7,,
,,,,,,,975.3,,1181.3,,
,,,,,,,1057.1,,817.5,,
,,,,,,,821.9,,989.3,,
,,,,,,,731.9,,939.7,,
,,,,,,,627.5,,963.5,,
,,,,,,,1121.0,,1001.0,,
,,,,,,,762.5,,815.6,,
,,,,,,,847.0,,1084.5,,
,,,,,,,1150.1,,1280.8,,
,,,,,,,1172.6,,670.8,,
,,,,,,,805.7,,668.3,,
,,,,,,,1104.6,,899.4,,
,,,,,,,1075.5,,544.9,,
,,,,,,,1215.2,,420.3,,
,,,,,,,1192.3,,492.9,,
,,,,,,,623.5,,1049.8,,
,,,,,,,605.6,,551.3,,
,,,,,,,863.1,,561.0,,
,,,,,,,730.3,,804.6,,
,,,,,,,1099.7,,467.0,,
,,,,,,,720.2,,510.2,,
,,,,,,,1021.8,,526.0,,
,,,,,,,558.4,,569.7,,
,,,,,,,1281.7,,1357.7,,
,,,,,,,575.8,,644.0,,
,,,,,,,1006.2,,790.1,,
,,,,,,,1104.1,,826.2,,
,,,,,,,841.0,,641.0,,
,,,,,,,439.1,,656.7,,
,,,,,,,443.5,,856.8,,
,,,,,,,851.0,,862.5,,
,,,,,,,572.2,,1152.5,,
,,,,,,,537.5,,1073.0,,
,,,,,,,526.9,,777.4,,
,,,,,,,787.2,,798.6,,
,,,,,,,596.6,,610.5,,
,,,,,,,1002.8,,709.1,,
