Rise-Time_Max_Min_difference,Rise-Time_Max_Min_difference.1,Rise-Time_Max_Min_difference.2,Rise-Time_Max_Min_difference.3,Rise-Time_Max_Min_difference.4,Rise-Time_Max_Min_difference.5,Rise-Time_Max_Min_difference.6,Rise-Time_Max_Min_difference.7,Rise-Time_Max_Min_difference.8,Rise-Time_Max_Min_difference.9,Rise-Time_Max_Min_difference.10,Rise-Time_Max_Min_difference
172.1,30.000000000000004,25.53333333333334,,,,59.8,883.9,79.8,141.1,,883.5
86.30000000000001,27.300000000000004,6.900000000000002,,,,58.43,764.8,88.9,67.39999999999999,,844.3
99.6,78.1,51.3,,,,57.06,833.3,62.6,198.2,,1808.4
156.1,33.2,1.6000000000000014,,,,55.69,862.0,79.7,286.7,,1096.2
224.3,19.4,34.2,,,,54.32,685.1,108.0,319.40000000000003,,874.8
175.1,39.5,47.900000000000006,,,,52.95,707.9,70.30000000000001,234.8,,1196.6
164.6,17.799999999999997,0.5,,,,51.580000000000005,852.1,73.60000000000001,345.5,,920.3
161.29999999999998,32.7,28.000000000000004,,,,50.21000000000001,904.2,75.5,300.7,,981.4
196.7,7.200000000000003,1.5,,,,48.84,762.0999999999999,76.39999999999999,216.1,,958.3
154.20000000000002,7.0,26.25,,,,47.470000000000006,721.8,89.3,58.7,,1419.3000000000002
95.8,29.075,51.0,,,,46.10000000000001,782.4,80.0,10.9,,930.5
130.5,51.15,35.5,,,,35.2,668.6,73.8,82.2,,1128.5
109.3,73.225,107.7,,,,24.300000000000004,789.0,79.7,283.2,,1363.6
69.1,95.3,113.2,,,,13.400000000000006,825.0,76.6,82.39999999999999,,815.1999999999999
101.9,44.5,73.6,,,,2.5,897.4,82.1,59.2,,1037.2
158.4,40.9,74.8,,,,2.7666666666666657,878.0,73.8,74.0,,818.9
201.5,52.6,91.7,,,,3.0333333333333314,517.8,82.4,63.2,,944.4
123.3,26.1,93.0,,,,3.299999999999997,797.6999999999999,71.2,74.2,,899.4
129.3,60.6,553.5,,,,14.399999999999997,954.3,117.5,72.0,,1140.7
132.5,79.0,112.1,,,,25.5,784.6,388.4,57.2,,940.3
136.60000000000002,62.45,138.20000000000002,,,,79.80000000000001,881.3,95.2,147.20000000000002,,784.6
119.1,45.900000000000006,240.1,,,,25.40000000000001,920.0,85.7,94.0,,940.2
407.7,25.3,467.2,,,,15.300000000000006,986.6,139.8,82.1,,1072.9
96.5,30.75,59.0,,,,5.200000000000003,1019.5,117.7,119.3,,704.3
99.0,36.2,153.89999999999998,,,,3.1999999999999886,958.9,34.1,262.6,,774.9
108.0,60.8,296.7,,,,12.599999999999996,976.8,77.4,80.69999999999999,,798.6999999999999
148.29999999999998,119.0,169.5,,,,22.000000000000004,968.5,75.2,108.4,,809.6999999999999
211.7,102.2,72.89999999999999,,,,31.40000000000001,991.8,593.9,122.8,,1094.8000000000002
292.0,30.3,119.9,,,,49.0,1075.3000000000002,95.2,108.7,,1087.6
633.9,52.1,417.7,,,,47.61666666666667,1072.4,77.7,90.3,,881.4
189.2,83.73333333333333,364.5,,,,46.23333333333333,1062.2,75.30000000000001,80.5,,947.8
164.2,115.36666666666667,630.1,,,,44.85,1074.2,78.19999999999999,180.3,,1034.0
186.4,147.0,197.9,,,,43.46666666666667,1067.6,83.9,80.7,,876.1
138.2,59.49999999999999,491.1,,,,42.083333333333336,640.3,195.9,80.5,,1077.3000000000002
151.9,137.8,501.0,,,,40.7,583.6999999999999,75.80000000000001,83.0,,769.1999999999999
141.5,100.35,7498.3,,,,39.31666666666667,381.9,57.99999999999999,83.1,,885.1999999999999
162.5,62.900000000000006,,,,,37.93333333333334,785.5,49.900000000000006,81.89999999999999,,949.5
107.0,37.2,,,,,36.55,1127.4,60.8,123.4,,972.9
147.9,131.29999999999998,,,,,35.16666666666667,1056.2,180.6,97.7,,1110.6
194.5,94.1,,,,,33.78333333333334,968.1,114.9,88.8,,978.3
124.2,151.10000000000002,,,,,32.400000000000006,1052.7,218.7,139.3,,685.0
176.20000000000002,126.4,,,,,62.86250000000001,1011.6,85.7,236.7,,1020.1
491.0,39.8,,,,,93.32500000000002,1020.2,82.30000000000001,660.6,,843.3
170.0,108.4,,,,,123.7875,1014.7,166.0,113.5,,848.1
161.3,37.1,,,,,154.25,973.7,83.8,132.20000000000002,,549.5
154.6,179.1,,,,,184.7125,1019.3,81.2,100.2,,930.7
134.0,314.6,,,,,215.175,1035.5,84.0,118.6,,872.1
87.2,83.8,,,,,245.6375,949.8,84.10000000000001,84.0,,770.1999999999999
81.2,154.4,,,,,276.1,1054.4,267.4,28.1,,684.6
512.0,116.2,,,,,154.4,1034.4,172.1,149.0,,661.1999999999999
110.1,108.6,,,,,1.6000000000000014,1002.6,197.0,159.1,,1337.8000000000002
91.5,314.1,,,,,37.4,991.1,251.6,304.9,,1125.1
180.4,126.7,,,,,138.95,1021.3,191.3,380.5,,1244.5
107.4,247.2,,,,,240.5,369.6,231.3,320.8,,959.4
543.9,146.6,,,,,120.9,858.6999999999999,216.5,346.4,,1228.0
102.5,172.70000000000002,,,,,1.2999999999999972,266.9,176.20000000000002,330.0,,676.1999999999999
101.0,91.8,,,,,183.4,997.6,168.20000000000002,302.7,,733.0
158.7,103.8,,,,,41.6,968.0,131.4,114.5,,1499.6
191.4,652.5,,,,,55.13333333333334,978.4,277.4,133.0,,683.0
241.4,,,,,,68.66666666666669,822.8,440.2,80.60000000000001,,1179.9
147.7,,,,,,82.20000000000002,854.8,256.40000000000003,96.8,,937.4
153.6,,,,,,29.5,1018.8,293.7,61.900000000000006,,1213.8000000000002
149.1,,,,,,254.4,1044.2,261.9,264.40000000000003,,1010.6
165.70000000000002,,,,,,321.1,921.0,165.3,139.5,,1069.6
313.9,,,,,,365.3,989.3,70.60000000000001,131.9,,1825.9
159.8,,,,,,207.7,979.6,225.6,105.2,,1270.4
179.5,,,,,,178.2,1056.7,81.7,130.6,,1020.3
407.1,,,,,,1.3999999999999986,1055.4,87.7,281.2,,1004.8
193.9,,,,,,14.0,1085.1,241.8,104.8,,1323.1
402.6,,,,,,21.3,985.5,61.8,128.6,,1823.0
166.4,,,,,,30.800000000000004,1114.6,233.7,98.0,,1400.8000000000002
142.9,,,,,,36.9,1034.6,85.6,270.40000000000003,,1457.9
759.6999999999999,,,,,,13.1,1146.7,157.29999999999998,275.9,,1320.2
532.8,,,,,,0.2999999999999971,1047.8000000000002,196.3,96.7,,1737.9
,,,,,,2.799999999999997,1017.9,225.3,190.4,,1795.1
,,,,,,59.39999999999999,677.6,147.70000000000002,152.3,,1669.9
,,,,,,103.6,1139.6,116.5,111.0,,2562.0
,,,,,,65.35,873.4,130.89999999999998,78.0,,1577.4
,,,,,,27.1,1101.7,87.39999999999999,27.200000000000003,,1609.6
,,,,,,88.3,1382.6,207.7,102.3,,1498.0
,,,,,,98.6,1115.9,176.70000000000002,76.10000000000001,,1626.3000000000002
,,,,,,89.9,659.0,93.0,70.8,,1605.9
,,,,,,80.19999999999999,1213.5,154.60000000000002,138.70000000000002,,1579.3000000000002
,,,,,,121.9,1248.0,166.7,67.9,,1458.0
,,,,,,95.9,1109.1,168.3,104.7,,1280.7
,,,,,,76.7,999.6,89.6,187.7,,1215.7
,,,,,,57.5,1112.0,73.2,205.1,,1328.6
,,,,,,38.3,1069.9,95.4,236.3,,1119.2
,,,,,,23.9,940.6,87.0,217.6,,1415.1
,,,,,,33.25,1029.6,87.5,307.29999999999995,,1170.5
,,,,,,42.6,1074.9,583.4,239.5,,1295.2
,,,,,,31.450000000000003,1010.8,198.7,389.1,,1411.2
,,,,,,20.300000000000004,792.8,93.5,271.6,,1400.6
,,,,,,18.4,1146.9,236.7,231.4,,1130.2
,,,,,,0.2000000000000028,1099.6,193.7,315.4,,1318.1
,,,,,,8.875000000000002,1149.9,166.7,207.0,,1486.7
,,,,,,17.55,1233.8000000000002,49.8,313.2,,1407.4
,,,,,,26.225,1154.6,87.6,272.3,,1390.1
,,,,,,34.9,1257.5,101.4,304.3,,1325.5
,,,,,,64.1,839.5,383.7,327.3,,989.4
,,,,,,203.0,1045.0,53.1,278.5,,917.4
,,,,,,18.599999999999994,1043.3000000000002,113.79999999999998,200.9,,1762.1
,,,,,,18.599999999999994,1105.2,57.3,413.5,,1338.8000000000002
,,,,,,50.6,1023.8,199.6,287.4,,1127.1
,,,,,,84.7,704.5,87.5,253.6,,987.1
,,,,,,49.4,496.8,51.3,92.7,,1353.9
,,,,,,50.6,1035.3,128.4,251.1,,1163.8000000000002
,,,,,,32.99999999999999,1065.7,52.3,284.2,,1197.4
,,,,,,64.4,1100.2,112.0,124.1,,2544.8
,,,,,,21.9,325.4,72.4,194.9,,1040.0
,,,,,,68.0,1043.9,77.0,239.5,,1351.1
,,,,,,82.0,569.4,78.80000000000001,788.4,,
,,,,,,225.2,198.0,35.4,373.1,,
,,,,,,116.2,934.6,74.5,278.8,,
,,,,,,261.20000000000005,1008.0,58.1,285.8,,
,,,,,,53.1,984.2,101.4,269.6,,
,,,,,,234.7,703.6,77.1,259.8,,
,,,,,,111.5,885.0,83.1,261.8,,
,,,,,,255.5,1104.4,92.3,122.7,,
,,,,,,75.8,1217.0,218.4,164.9,,
,,,,,,252.1,1139.0,291.6,130.29999999999998,,
,,,,,,116.3,996.8,120.2,162.0,,
,,,,,,258.0,1379.8,373.1,116.5,,
,,,,,,53.0,1365.6,227.6,110.3,,
,,,,,,93.6,1457.0,88.39999999999999,144.7,,
,,,,,,119.2,1463.2,58.8,128.5,,
,,,,,,286.1,1193.1,67.5,269.20000000000005,,
,,,,,,134.7,1142.3,130.79999999999998,142.89999999999998,,
,,,,,,129.6,1136.7,90.0,113.0,,
,,,,,,338.1,987.1,403.1,182.7,,
,,,,,,7.899999999999999,1016.6,87.3,159.0,,
,,,,,,96.9,1304.8000000000002,79.2,120.3,,
,,,,,,248.0,1232.4,83.3,131.60000000000002,,
,,,,,,315.5,955.9,66.6,511.6,,
,,,,,,109.0,923.2,216.3,330.6,,
,,,,,,92.3,855.3,205.7,230.3,,
,,,,,,112.5,976.9,54.7,123.3,,
,,,,,,105.2,585.4,63.50000000000001,296.1,,
,,,,,,228.7,891.0,57.9,118.5,,
,,,,,,108.4,619.0,308.1,169.0,,
,,,,,,73.3,890.6999999999999,344.0,150.5,,
,,,,,,200.2,559.8000000000001,336.3,208.8,,
,,,,,,281.5,605.1999999999999,78.2,217.0,,
,,,,,,85.0,992.0,42.6,204.4,,
,,,,,,107.8,937.9,60.7,210.5,,
,,,,,,105.9,875.9,348.9,250.9,,
,,,,,,108.5,968.0,41.60000000000001,298.7,,
,,,,,,83.30000000000001,801.3,308.4,262.5,,
,,,,,,197.1,1153.9,381.8,204.8,,
,,,,,,213.5,1085.9,204.8,237.7,,
,,,,,,251.5,1083.4,403.2000000000001,358.4,,
,,,,,,35.60000000000001,1040.4,200.9,419.8,,
,,,,,,60.10000000000001,1542.4,378.3,358.0,,
,,,,,,147.1,1160.5,201.6,389.4,,
,,,,,,146.9,1128.5,297.7,336.7,,
,,,,,,13.400000000000006,1326.1,276.2,349.0,,
,,,,,,25.8,1074.8000000000002,293.2,354.3,,
,,,,,,91.0,1400.8,519.5,357.6,,
,,,,,,156.2,1538.6,347.1,286.6,,
,,,,,,107.2,1323.9,368.0,571.8000000000001,,
,,,,,,50.2,1219.4,327.6,403.6,,
,,,,,,70.8,1140.5,334.5,403.5,,
,,,,,,73.80000000000001,1205.2,313.6,380.6,,
,,,,,,175.79999999999998,1169.6,329.2,452.1,,
,,,,,,286.2,1172.4,303.20000000000005,299.0,,
,,,,,,96.9,1290.2,321.40000000000003,379.2,,
,,,,,,124.3,1331.8000000000002,281.2,415.4,,
,,,,,,77.2,1305.9,334.90000000000003,369.1,,
,,,,,,114.4,1041.3000000000002,303.2,289.29999999999995,,
,,,,,,94.1,1122.8,324.3,258.1,,
,,,,,,334.29999999999995,1079.7,266.6,369.0,,
,,,,,,164.1,1018.0,342.9,428.7,,
,,,,,,240.3,959.6,438.5,314.8,,
,,,,,,167.0,1068.9,409.4,212.1,,
,,,,,,492.9,1374.7,345.7,297.7,,
,,,,,,156.3,1248.6,289.7,244.3,,
,,,,,,130.1,1110.3,536.4,270.7,,
,,,,,,295.4,1097.9,356.0,292.7,,
,,,,,,172.8,1113.6,330.5,466.7,,
,,,,,,206.0,1062.1,415.6,164.1,,
,,,,,,170.70000000000002,1115.4,319.1,219.4,,
,,,,,,183.4,1144.0,341.20000000000005,326.6,,
,,,,,,109.0,1008.7,355.5,211.7,,
,,,,,,93.9,1055.5,356.8,239.6,,
,,,,,,103.2,1014.2,347.8,344.7,,
,,,,,,37.5,1010.4,299.0,362.9,,
,,,,,,93.8,1145.5,398.0,288.70000000000005,,
,,,,,,93.6,994.4,342.6,265.1,,
,,,,,,86.39999999999999,1030.0,296.0,355.1,,
,,,,,,148.0,1016.7,323.1,336.3,,
,,,,,,93.5,1008.4,328.3,265.2,,
,,,,,,7.099999999999994,1054.3000000000002,352.6,187.3,,
,,,,,,1.0999999999999943,1052.9,454.2,174.8,,
,,,,,,1.0999999999999943,1015.8,356.79999999999995,101.6,,
,,,,,,10.600000000000009,1016.9,334.6,368.7,,
,,,,,,77.80000000000001,1041.7,273.1,306.5,,
,,,,,,34.10000000000001,1039.0,278.79999999999995,274.2,,
,,,,,,61.1,1149.7,306.6,177.9,,
,,,,,,105.1,1102.2,247.4,254.7,,
,,,,,,85.60000000000001,1109.8000000000002,388.2,114.5,,
,,,,,,98.2,1120.7,286.7,116.9,,
,,,,,,203.2,1122.4,162.29999999999998,113.0,,
,,,,,,124.5,1125.4,187.4,148.0,,
,,,,,,146.5,1139.2,305.9,236.1,,
,,,,,,178.20000000000002,1114.9,419.6,324.5,,
,,,,,,268.9,1063.6,367.2,292.9,,
,,,,,,239.7,932.8,371.4,344.0,,
,,,,,,139.6,944.7,302.5,256.1,,
,,,,,,171.5,1128.0,203.0,612.8,,
,,,,,,334.7,1000.9,411.6,300.7,,
,,,,,,280.0,1179.1,296.5,257.29999999999995,,
,,,,,,281.4,1149.6999999999998,356.2,196.5,,
,,,,,,84.69999999999999,1148.5,476.0,135.20000000000002,,
,,,,,,322.8,1036.9,458.8,234.2,,
,,,,,,148.2,1129.2,373.8,117.1,,
,,,,,,67.0,1098.4,377.6,225.3,,
,,,,,,74.1,1101.9,374.2,366.3,,
,,,,,,78.39999999999999,1073.9,279.5,113.2,,
,,,,,,162.9,1232.7,302.6,261.4,,
,,,,,,211.1,1091.3000000000002,804.5,293.6,,
,,,,,,255.6,1142.9,764.6,259.4,,
,,,,,,317.6,1154.7,631.3,435.6,,
,,,,,,348.3,1128.0,,239.0,,
,,,,,,342.8,1218.6,,164.0,,
,,,,,,80.6,961.6,,257.5,,
,,,,,,355.9,1159.6,,319.0,,
,,,,,,331.3,1118.2,,205.8,,
,,,,,,379.6,1215.7,,249.9,,
,,,,,,297.8,1106.2,,278.8,,
,,,,,,367.5,1139.3000000000002,,362.5,,
,,,,,,66.39999999999999,1153.7,,185.2,,
,,,,,,79.39999999999999,1139.2,,290.6,,
,,,,,,312.7,1078.2,,235.9,,
,,,,,,391.1,1121.1,,215.0,,
,,,,,,293.1,1033.0,,242.0,,
,,,,,,86.60000000000001,1148.8,,312.9,,
,,,,,,710.0,1100.3,,271.40000000000003,,
,,,,,,139.5,1142.7,,128.0,,
,,,,,,137.7,1109.7,,177.2,,
,,,,,,343.40000000000003,1164.7,,323.2,,
,,,,,,293.40000000000003,1133.5,,275.7,,
,,,,,,228.3,1149.9,,269.0,,
,,,,,,489.6,1080.9,,350.5,,
,,,,,,416.3,1097.4,,272.8,,
,,,,,,405.4,1160.6,,167.0,,
,,,,,,342.7,1085.6,,231.8,,
,,,,,,530.6999999999999,1198.5,,270.79999999999995,,
,,,,,,408.3,1048.9,,281.8,,
,,,,,,779.8,1197.9,,431.6,,
,,,,,,487.2000000000001,1155.1,,217.5,,
,,,,,,243.8,1026.2,,445.5,,
,,,,,,262.5,1116.8,,239.6,,
,,,,,,544.3000000000001,1194.0,,240.5,,
,,,,,,378.8,1149.7,,144.89999999999998,,
,,,,,,330.90000000000003,1161.4,,320.9,,
,,,,,,198.0,1007.5,,287.4,,
,,,,,,250.2,1154.4,,303.2,,
,,,,,,313.8,991.1,,211.6,,
,,,,,,303.4,1152.5,,419.5,,
,,,,,,360.0,1106.6,,121.6,,
,,,,,,434.7,1149.7,,239.1,,
,,,,,,249.8,1158.5,,198.3,,
,,,,,,344.5,1092.5,,266.7,,
,,,,,,309.7,1207.7,,167.1,,
,,,,,,322.3,1069.5,,282.5,,
,,,,,,205.3,1121.0,,310.2,,
,,,,,,587.1,1148.8000000000002,,296.1,,
,,,,,,101.9,1328.3000000000002,,251.0,,
,,,,,,142.0,1158.0,,764.3,,
,,,,,,658.3,1130.4,,179.70000000000002,,
,,,,,,834.2,1159.5,,255.5,,
,,,,,,752.1,1049.9,,311.9,,
,,,,,,418.1,1155.6,,138.5,,
,,,,,,675.6,1071.3000000000002,,682.3,,
,,,,,,576.1999999999999,1100.3000000000002,,340.5,,
,,,,,,730.6,1170.2,,500.3,,
,,,,,,526.3,1160.9,,306.79999999999995,,
,,,,,,480.8,1145.4,,494.5,,
,,,,,,551.7,1074.1,,381.5,,
,,,,,,487.5,1104.3000000000002,,343.40000000000003,,
,,,,,,397.2,1146.7,,584.1999999999999,,
,,,,,,243.7,1021.6,,695.0,,
,,,,,,372.8,1188.4,,335.5,,
,,,,,,254.1,1315.6,,319.2,,
,,,,,,257.5,928.2,,327.2,,
,,,,,,255.1,1130.1,,481.9,,
,,,,,,369.0,1157.5,,506.8,,
,,,,,,368.8,1310.0,,481.4,,
,,,,,,436.8,1145.4,,327.8,,
,,,,,,540.8,1009.6,,299.8,,
,,,,,,446.5,1199.6,,506.5,,
,,,,,,279.9,1088.7,,425.5,,
,,,,,,274.7,1051.1,,470.2,,
,,,,,,526.8,1108.8000000000002,,364.2,,
,,,,,,458.0,1124.3000000000002,,342.7,,
,,,,,,210.1,968.1,,318.3,,
,,,,,,491.4,1081.3,,458.4,,
,,,,,,260.7,1134.0,,453.4,,
,,,,,,267.90000000000003,982.8,,529.0,,
,,,,,,366.8,1106.3000000000002,,404.4,,
,,,,,,119.1,1081.9,,492.2,,
,,,,,,99.4,1105.6,,365.9,,
,,,,,,192.4,975.2,,98.0,,
,,,,,,269.3,1148.4,,76.2,,
,,,,,,217.3,1132.8000000000002,,241.3,,
,,,,,,336.3,1056.2,,142.8,,
,,,,,,496.9,1124.2,,101.8,,
,,,,,,445.2,1154.5,,510.0,,
,,,,,,461.4,1135.9,,71.1,,
,,,,,,291.5,1138.5,,84.6,,
,,,,,,592.1999999999999,1161.6,,115.5,,
,,,,,,260.4,1160.8,,71.0,,
,,,,,,451.4,1154.8000000000002,,231.6,,
,,,,,,422.5,1146.9,,110.1,,
,,,,,,413.7,1127.0,,314.40000000000003,,
,,,,,,285.0,1071.1,,349.0,,
,,,,,,250.7,1151.3000000000002,,705.1,,
,,,,,,196.4,1155.0,,356.7,,
,,,,,,281.5,1126.7,,489.0,,
,,,,,,203.4,1141.4,,544.6,,
,,,,,,179.7,1090.8000000000002,,471.4,,
,,,,,,444.8,1149.3,,551.0999999999999,,
,,,,,,247.2,1118.9,,467.0,,
,,,,,,278.29999999999995,1105.2,,456.4,,
,,,,,,520.1,1120.2,,600.1999999999999,,
,,,,,,289.9,1068.3000000000002,,343.8,,
,,,,,,117.2,1154.6,,477.1,,
,,,,,,514.5999999999999,1140.8000000000002,,305.0,,
,,,,,,344.1,1143.7,,630.1,,
,,,,,,393.0,1144.8,,555.0,,
,,,,,,346.1,1140.2,,427.9,,
,,,,,,375.0,1133.2,,261.6,,
,,,,,,424.5,1139.8000000000002,,246.1,,
,,,,,,337.79999999999995,1042.1,,88.8,,
,,,,,,390.1,1118.9,,160.79999999999998,,
,,,,,,319.9,1114.5,,187.3,,
,,,,,,417.7,1097.4,,90.0,,
,,,,,,348.5,1039.9,,250.5,,
,,,,,,276.2,1108.4,,464.4,,
,,,,,,340.90000000000003,1107.8000000000002,,276.3,,
,,,,,,331.3,1141.4,,86.9,,
,,,,,,333.4,1155.6,,77.2,,
,,,,,,343.29999999999995,1154.7,,79.7,,
,,,,,,467.7,1119.3000000000002,,102.2,,
,,,,,,765.5999999999999,1149.9,,136.5,,
,,,,,,397.4,1154.4,,240.1,,
,,,,,,486.0,1127.1,,261.2,,
,,,,,,482.2,1086.8000000000002,,269.6,,
,,,,,,500.8,1126.4,,67.60000000000001,,
,,,,,,565.9,1126.4,,273.2,,
,,,,,,642.0,1093.1,,258.3,,
,,,,,,237.1,1125.4,,236.6,,
,,,,,,445.0,1147.6,,107.6,,
,,,,,,519.0,1115.9,,84.2,,
,,,,,,461.0,1134.6,,328.70000000000005,,
,,,,,,438.5,1206.6,,131.9,,
,,,,,,430.0,1145.8,,146.29999999999998,,
,,,,,,234.8,1236.3000000000002,,251.5,,
,,,,,,352.2,943.5,,202.6,,
,,,,,,279.90000000000003,1166.5,,135.1,,
,,,,,,214.8,1047.2,,342.40000000000003,,
,,,,,,332.7,1086.7,,122.1,,
,,,,,,558.0999999999999,1090.5,,272.7,,
,,,,,,557.6,1115.8,,338.29999999999995,,
,,,,,,429.5,1115.7,,227.7,,
,,,,,,443.6,1102.5,,297.2,,
,,,,,,310.40000000000003,1153.5,,370.6,,
,,,,,,351.9,985.5,,218.4,,
,,,,,,377.0,1249.1,,427.4,,
,,,,,,340.40000000000003,1077.0,,103.1,,
,,,,,,352.6,1006.5,,321.8,,
,,,,,,219.6,1172.4,,138.3,,
,,,,,,359.4,990.8,,152.4,,
,,,,,,265.3,1133.4,,365.8,,
,,,,,,308.3,1091.0,,324.6,,
,,,,,,323.3,1154.9,,544.0,,
,,,,,,227.8,1005.9,,541.8,,
,,,,,,415.3,1048.6,,539.1,,
,,,,,,366.8,938.3,,540.9,,
,,,,,,813.1,975.4,,537.0,,
,,,,,,401.5,851.3,,443.8,,
,,,,,,355.5,1011.9,,890.3,,
,,,,,,314.7,751.1999999999999,,354.1,,
,,,,,,442.2,990.5,,324.7,,
,,,,,,219.3,1089.1,,406.9,,
,,,,,,440.0,1017.0,,333.29999999999995,,
,,,,,,232.4,1150.2,,278.2,,
,,,,,,251.6,1081.6,,340.7,,
,,,,,,499.5,1146.5,,386.9,,
,,,,,,224.8,1072.7,,319.29999999999995,,
,,,,,,283.79999999999995,1100.1,,528.9,,
,,,,,,481.8,1145.6,,329.4,,
,,,,,,231.6,1151.9,,647.5999999999999,,
,,,,,,73.3,1309.3,,390.1,,
,,,,,,109.1,1220.0,,513.8,,
,,,,,,244.3,1087.3,,744.4,,
,,,,,,384.5,1219.6,,450.3,,
,,,,,,614.1,1122.8,,734.4,,
,,,,,,390.1,1147.8000000000002,,301.1,,
,,,,,,559.0,1041.4,,725.0,,
,,,,,,714.5,1102.6,,277.4,,
,,,,,,494.4,1036.9,,659.5999999999999,,
,,,,,,516.0,1215.3,,589.9,,
,,,,,,530.4,1069.1,,369.2,,
,,,,,,661.6999999999999,1083.1,,450.9,,
,,,,,,384.9,1071.9,,1095.8000000000002,,
,,,,,,373.5,1372.5,,390.2,,
,,,,,,483.6,1107.1,,1106.8000000000002,,
,,,,,,467.9,1422.6,,351.4,,
,,,,,,661.8000000000001,938.8,,401.6,,
,,,,,,490.1,718.5,,978.2,,
,,,,,,438.5,1136.8000000000002,,555.3,,
,,,,,,584.9,1083.1,,1229.5,,
,,,,,,434.2,1761.7,,601.7,,
,,,,,,436.9,953.6,,426.3,,
,,,,,,332.2,1041.0,,577.8,,
,,,,,,481.8,1361.0,,490.9,,
,,,,,,281.5,1360.9,,434.2,,
,,,,,,331.79999999999995,1156.8,,390.4,,
,,,,,,257.6,690.5,,446.9,,
,,,,,,264.0,1132.1,,398.4,,
,,,,,,261.5,1102.4,,1724.5,,
,,,,,,244.5,1101.1,,695.1,,
,,,,,,237.0,1099.9,,364.9,,
,,,,,,237.2,883.1999999999999,,534.5,,
,,,,,,250.7,889.5,,441.1,,
,,,,,,378.1,537.1999999999999,,148.0,,
,,,,,,327.5,1140.4,,494.8,,
,,,,,,448.3,823.9,,487.0,,
,,,,,,498.7,866.3,,300.4,,
,,,,,,293.4,1085.1,,296.0,,
,,,,,,300.9,1276.4,,713.1,,
,,,,,,328.1,954.6,,223.2,,
,,,,,,283.1,1078.6,,290.6,,
,,,,,,264.5,916.8,,307.9,,
,,,,,,201.7,972.1,,344.40000000000003,,
,,,,,,206.4,666.5,,432.8,,
,,,,,,369.2,1012.5,,1501.7,,
,,,,,,268.7,931.6,,363.3,,
,,,,,,297.2,1061.8,,323.4,,
,,,,,,175.4,1197.5,,325.5,,
,,,,,,300.4,983.2,,309.1,,
,,,,,,337.5,1268.3000000000002,,522.0,,
,,,,,,616.4,1164.3000000000002,,496.9,,
,,,,,,368.2,1219.5,,311.29999999999995,,
,,,,,,441.5,1228.2,,408.3,,
,,,,,,497.9,1138.3,,492.5,,
,,,,,,377.9,1281.3000000000002,,345.8,,
,,,,,,269.2,1171.2,,482.0,,
,,,,,,445.1,1102.7,,383.6,,
,,,,,,520.9,948.3,,530.6999999999999,,
,,,,,,350.0,1039.7,,524.8,,
,,,,,,345.29999999999995,1387.5,,525.5,,
,,,,,,395.6,471.0,,553.3,,
,,,,,,321.79999999999995,866.6999999999999,,618.1,,
,,,,,,274.2,1185.6,,525.8,,
,,,,,,304.1,1062.1,,552.9,,
,,,,,,160.6,1039.4,,536.8,,
,,,,,,131.89999999999998,763.6999999999999,,603.2,,
,,,,,,235.9,640.9,,557.3000000000001,,
,,,,,,268.2,930.9,,563.6,,
,,,,,,200.3,959.0,,639.6,,
,,,,,,275.2,504.2,,556.6999999999999,,
,,,,,,264.2,952.1,,539.6,,
,,,,,,312.79999999999995,975.8,,539.1,,
,,,,,,105.7,586.4,,541.1999999999999,,
,,,,,,111.4,813.6999999999999,,547.1,,
,,,,,,296.1,1145.1,,547.7,,
,,,,,,237.3,987.8,,542.4,,
,,,,,,151.6,995.2,,542.6,,
,,,,,,216.9,964.9,,545.0,,
,,,,,,373.8,655.4,,548.0,,
,,,,,,379.5,1063.9,,553.8,,
,,,,,,325.6,745.4,,550.3,,
,,,,,,219.1,919.6,,584.6999999999999,,
,,,,,,212.8,806.8,,540.3,,
,,,,,,327.0,886.9,,540.6999999999999,,
,,,,,,541.1,425.9,,467.4,,
,,,,,,562.5,680.3,,510.5,,
,,,,,,499.0,712.5,,542.5,,
,,,,,,418.0,815.6,,558.3,,
,,,,,,807.6999999999999,1451.5,,521.8,,
,,,,,,255.1,725.6,,533.1999999999999,,
,,,,,,272.3,952.2,,543.6999999999999,,
,,,,,,74.4,804.1999999999999,,559.8,,
,,,,,,74.60000000000001,957.4,,555.7,,
,,,,,,272.5,750.8,,584.6999999999999,,
,,,,,,304.0,893.0,,789.1,,
,,,,,,720.8000000000001,834.4,,657.1,,
,,,,,,370.2000000000001,646.6999999999999,,566.6999999999999,,
,,,,,,232.5,1022.5,,836.9,,
,,,,,,389.0,963.3,,722.6999999999999,,
,,,,,,420.7,1242.2,,801.6,,
,,,,,,386.5,710.1999999999999,,720.4,,
,,,,,,382.2,1073.5,,821.9,,
,,,,,,319.5,1035.7,,715.4,,
,,,,,,441.3,867.1,,605.6999999999999,,
,,,,,,394.1,975.0,,541.6999999999999,,
,,,,,,103.9,1243.3000000000002,,758.1999999999999,,
,,,,,,436.4,765.8,,679.3,,
,,,,,,522.6999999999999,1187.7,,971.9,,
,,,,,,532.6999999999999,762.0,,801.6999999999999,,
,,,,,,896.0,800.1999999999999,,631.1999999999999,,
,,,,,,757.0,818.8,,1618.0,,
,,,,,,798.1,1039.9,,895.8,,
,,,,,,676.6,1124.7,,830.9,,
