Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
74.78011695906432,71.22105263157896,79.35,76.4469387755102,87.82547974413646,77.63076923076923,92.66875,82.46141732283465,74.10375722543353,79.21666666666667,94.11345029239764,85.80076696165192
73.88706586826346,71.16315789473684,77.835,74.60321715817695,88.09908157752565,77.27777777777777,91.7125,82.42887189292543,74.69177215189873,78.5,90.59565217391304,85.95221445221445
73.78522727272728,71.10526315789474,76.32,75.44599406528191,88.41531480431084,83.75779816513763,90.75625,82.33449477351917,75.69745762711864,81.61666666666667,65.25,86.1226586102719
74.17854137447405,71.04736842105264,74.80499999999999,74.4864111498258,87.85392156862746,75.65222551928782,89.8,80.90826086956521,75.13125,84.73333333333333,72.31666666666666,85.51215663354763
72.57168610816544,70.98947368421052,73.28999999999999,71.556,88.31893814997264,79.66869565217391,85.27,79.90424966799469,73.58243243243243,78.65,73.45,86.45108033240997
72.62436901653611,70.93157894736842,71.775,69.71324503311259,89.1369154676259,81.7604430379747,80.74,79.91622807017545,72.69455958549223,78.13000000000001,72.25,87.41762472885033
70.83444316877153,70.87368421052632,70.25999999999999,68.33388157894737,88.55448639870077,81.91869158878504,76.21000000000001,79.7657327586207,73.60092592592594,77.61,71.05,87.32164948453607
70.28931383577053,70.81578947368422,68.745,68.40655737704917,87.87689910401247,83.03762376237624,71.68,79.55987055016182,74.1790361445783,77.09,68.625,87.29766796224318
68.5501811594203,70.7578947368421,67.23,73.02407407407408,88.06919983916364,84.03829268292682,67.15,78.97717976318623,72.81859504132231,76.57,70.39999999999999,86.99503945885006
68.099609375,70.7,65.715,72.48681318681318,87.5881067961165,76.75341614906831,69.25,78.47865497076023,76.35454545454544,76.05,72.175,86.31413923367512
68.23773148148148,70.6421052631579,64.2,77.60958083832335,88.03077839555202,75.91916243654823,71.35000000000001,79.2546875,74.49276649746193,76.709375,73.94999999999999,85.94724409448818
71.80289608177172,70.58421052631579,64.24166666666667,73.00462427745664,87.41777176364457,80.90234541577824,73.45,78.05070422535212,75.50669914738124,77.36875,74.0,85.70819861431869
68.93666666666667,70.52631578947368,64.28333333333333,72.93947368421053,87.6105051408136,82.38498896247242,75.55,79.53441176470588,76.25021398002853,78.028125,74.05,85.63273079406069
66.96000000000001,70.46842105263158,64.325,,87.26968194960762,83.89379652605459,77.65,79.75862068965517,76.99111617312073,78.6875,74.1,85.25389876880986
63.73020833333334,70.41052631578948,64.36666666666667,,87.22200729927008,78.66439393939393,79.75,78.34234234234235,78.42485714285715,79.346875,74.15,85.3956135151156
68.9125,70.35263157894737,64.40833333333333,,87.42021648044692,77.32910798122064,79.93928571428572,79.2463768115942,78.68207070707071,80.00625,77.70227272727273,85.23007980356046
69.23076923076923,70.29473684210527,64.45,,87.20516265912306,76.31951219512196,80.12857142857142,81.14407582938388,77.41785714285714,80.665625,81.25454545454545,84.73972602739725
68.12,70.23684210526316,67.26666666666667,,86.6833275200558,74.27560975609755,82.45238095238095,81.75188916876574,74.26153846153846,81.325,81.06666666666666,83.87736486486486
68.20374999999999,70.17894736842105,70.08333333333334,,86.75867978419548,74.76754772393538,84.77619047619048,79.3334677419355,78.13458646616543,81.984375,81.15833333333333,83.34328974535444
69.25,70.12105263157895,72.9,,86.5407643312102,76.31969205834685,87.10000000000001,80.43394160583942,78.532119205298,82.64375000000001,81.25,83.54079822616407
67.36842105263158,70.06315789473685,78.65,,86.87546266751754,76.3613810741688,82.25443037974684,82.05083056478405,78.5328990228013,83.30312500000001,73.46666666666665,82.58136599851522
63.748888888888885,70.00526315789475,79.48055555555555,,86.61800215594681,76.10016025641026,85.55903614457831,83.20579268292683,78.09783783783784,83.9625,75.46666666666667,83.26549815498156
67.16388888888889,69.94736842105263,80.31111111111112,,86.67693830419003,76.68844984802432,86.52666666666667,83.44549653579675,75.76530612244898,84.621875,80.7,83.92504409171076
68.92638888888888,69.88947368421053,81.14166666666668,,86.34395674300254,76.93893129770993,86.53960000000001,82.97523510971787,68.95942028985509,85.28125,75.4,83.99614065180103
68.84404145077721,69.83157894736843,81.97222222222223,,86.55033288948069,74.42586520947177,86.55253333333334,77.41012658227848,68.255421686747,85.94062500000001,79.1,83.86803472770323
70.71153846153847,69.77368421052631,82.80277777777778,,85.92911316810988,76.55794392523364,86.56546666666667,74.98127490039842,77.67236842105264,86.60000000000001,78.0125,83.62620357634113
71.26147540983605,69.71578947368421,83.63333333333334,,86.55425760836151,75.55541795665636,86.5784,72.13896457765668,80.6314606741573,73.05000000000001,80.25714285714287,82.68006617038874
72.58556701030928,69.65789473684211,80.14999999999999,,86.66566981995729,76.23893510815306,86.59133333333334,69.4475935828877,81.45051020408162,74.39629629629631,83.8842105263158,84.25186721991702
72.5798561151079,69.6,83.63076923076922,,87.13962974584248,75.69411764705883,86.60426666666667,69.23863636363636,75.26121495327104,75.7425925925926,76.85000000000001,83.90088781275222
