Rise-Time_Root_mean_squared,Rise-Time_Root_mean_squared.1,Rise-Time_Root_mean_squared.2,Rise-Time_Root_mean_squared.3,Rise-Time_Root_mean_squared.4,Rise-Time_Root_mean_squared.5,Rise-Time_Root_mean_squared.6,Rise-Time_Root_mean_squared.7,Rise-Time_Root_mean_squared.8,Rise-Time_Root_mean_squared.9,Rise-Time_Root_mean_squared.10,Rise-Time_Root_mean_squared
52.07266163307037,57.18018209559772,35.82443637442385,122.4552594682179,84.17019897066574,93.77522028113562,79.05546262095218,95.92644503546904,66.87870683985619,60.07056354674089,58.88451162977021,81.20762008287036
62.4140181082706,56.5538130218968,33.552084448362194,102.82459809582666,93.47093923100176,57.94479237528282,79.90593568498093,44.90790019584528,68.31946953212015,60.02091418634048,42.850457944247765,77.00588750514012
49.59727626237524,55.92744394819587,31.27973252230055,90.8081975281844,101.082258652703,57.20396849471207,64.68859498230643,43.75530043079894,69.76023222438411,59.97126482594005,86.06661796116266,79.99539838435356
46.18706852039284,55.30107487449496,24.085265205099983,67.1735571376378,97.3447229966055,52.982105278943976,49.47125427963192,44.11825648816548,13.45890040084999,59.92161546553964,67.00263435681232,76.35563156968962
51.000099620396064,54.67470580079403,29.37428527073274,65.95035314351699,98.11702794816011,65.96366367936386,62.92890168012363,46.613295160439854,40.81936631877897,63.90791732990637,45.12263551727497,80.53218977637337
67.59633974754163,54.04833672709311,34.663305336365504,87.36033112511498,112.26012732711467,106.22991630692869,66.30921304880813,48.16448668653885,73.90995486787574,67.89421919427309,37.3251190513188,84.74165821331017
35.27382215484685,53.42196765339219,34.17480797312547,64.10309802552906,108.28546073973042,109.28352460458072,69.68952441749263,43.56531590611963,38.27642877803518,55.159994561276015,58.66485597956245,85.07657172324103
31.988964006072752,52.79559857969127,71.61927114960051,83.5496401051622,107.04930511892064,72.431046492509,73.06983578617714,44.23876379627061,72.16620477142408,56.4074219870199,62.81782231182484,92.80660251995518
25.712453124901284,52.16922950599034,101.69567345762552,118.7626232133436,109.1343598836916,65.19397836314957,76.45014715486164,43.14758725252533,82.32028911513855,57.6548494127638,209.7871768801261,95.89891511825032
24.92312671641031,51.54286043228942,26.89879179442824,92.12207777245774,141.3524503288286,66.08584943257598,58.44294933132742,41.759202578593374,47.98217966305191,58.90227683850768,102.4466045029973,114.19041076355953
31.70215319334031,50.9164913585885,29.16709752785502,124.97703710341992,100.38929065854516,81.40793537619713,40.4357515077932,40.45461448751345,43.66026034431464,60.14970426425157,71.48530241622022,93.45934914305911
34.94230860761835,50.29012228488758,31.4354032612818,117.69884438154013,108.22084980617748,67.36057455834917,235.5943123252342,48.01189019399257,28.322406156190024,69.39470440891006,17.07060524352554,96.86717022997532
34.04783604125584,49.66375321118666,33.70370899470858,118.72128368578232,92.01520738502896,91.64442608982466,80.83375532535896,49.57301530221705,37.88641136008868,69.42914853767593,51.28376936224559,85.91865885856515
34.867457860404144,49.03738413748574,22.46196785680186,57.711422901652085,87.0412288304737,64.86904923295157,61.7734301028093,92.45173515588192,51.9278793382512,55.65349337497459,66.58091747211488,108.98790925643895
43.38878544195101,48.41101506378482,25.413381436966645,71.75650377027391,91.32252913696016,40.90139787129637,90.504847080735,49.17335515442135,87.59587324381094,41.87783821227325,47.69274768576646,109.45477495053753
46.10171298306295,47.784645990083895,28.364795017131435,87.4843994750787,97.6540045403557,60.406649744323126,119.23626405866072,50.44086487675011,80.26314728753167,62.53903929827069,131.65680764776275,99.6168701089985
43.07552369105617,47.158276916382974,31.316208597296225,94.2323318871042,93.29601953637015,109.6524881074212,99.53658207020402,44.64997757933925,69.40205071074733,83.20024038426813,41.22866721105595,87.86419633050262
44.91577687915714,46.531907842682045,34.26762217746101,90.37844587212632,87.97748909242671,144.52828231956505,79.83690008174732,42.31925762669934,62.12674313032646,55.22680508593631,61.35723266249872,94.57331702465744
43.93694926819703,45.90553876898113,37.2190357576258,90.2726726910343,86.10404831097061,38.74751604941922,60.13721809329061,47.50858586607428,60.20496053256137,80.30097550258444,68.59477342463106,102.17237363753992
40.90921502875612,45.2791696952802,40.170449337790586,119.9412109394959,80.47939246751493,112.69946419912222,56.83342933015515,40.27762977919532,68.42890069895213,65.50053706090895,46.37727438031874,104.57568816207844
47.44082655215965,44.65280062157929,38.75404535065013,115.45234965220274,81.17695732696808,122.96232731773556,53.52964056701968,44.60437626970225,68.4000771090443,50.70009861923347,60.48855083905297,100.57203019515792
50.08553448315003,44.02643154787836,37.33764136350968,96.63379126497792,84.11454018583818,111.29307783645814,50.22585180388422,46.27484510183266,73.1438277224969,56.53905645422887,28.33466663529559,93.51019560871131
43.89140174641358,43.400062474177446,35.92123737636922,102.99735949391018,84.38089518258103,81.52356961983958,46.92206304074875,54.1118062876314,64.16787708815058,62.37801428922426,63.2286986528533,81.56138258492331
38.47230676893461,42.77369340047652,34.504833389228764,92.75911455664792,88.58569580254489,154.70899395831583,43.8252413862155,59.246167526126655,70.89363959577146,60.01453990492637,19.572429588582,98.39284875935144
38.04531950114625,42.1473243267756,33.08842940208831,86.82501413458104,88.86518834526987,77.35799771275484,40.72841973168224,58.34192317707739,66.73689582418938,57.86728681508524,43.55966960720584,95.92068275765212
40.50226581520258,41.52095525307468,31.672025414947857,108.72184738443424,84.88004650063799,83.94031006736637,37.63159807714899,59.50269779815551,61.79369274418679,55.7200337252441,67.54690962582967,148.9964416228312
48.18240183945921,40.89458617937376,30.255621427807405,129.42441983961015,83.76858778314174,75.97743232547595,34.534776422615735,64.90069877271449,57.92434326057288,53.57278063540296,33.38098260986336,107.52867874109006
48.19591697481726,40.26821710567283,28.83921744066695,75.98178887562953,86.00351590890459,77.65024727867275,31.437954768082484,70.47078806044433,44.066777838763166,51.42552754556183,32.95043122131024,78.03290181392519
48.89210807913558,39.64184803197191,27.42281345352649,47.35328469524127,85.35321836412068,81.18346238746774,40.31079748535943,73.8527407070416,64.79238974555108,49.27827445572069,32.51987983275712,74.22453773624099
48.8271916170048,39.01547895827099,26.00640946638604,88.3724040433844,82.52084707843042,90.30273646572384,49.18364020263638,66.66421368593225,53.84589568605487,49.918560599376605,32.089328444204,76.33614940535543
53.23967743922806,38.38910988457007,21.78066126207508,86.93575297027496,77.73664503344276,112.72410486063364,58.056482919913336,75.45915740730027,58.500565390732106,50.55884674303252,34.22036707887089,81.72921397431351
43.9733176672703,37.76274081086915,17.554913057764114,126.34660061450845,79.0382619553848,117.4495610119444,66.92932563719029,69.75327970362228,64.76744021814388,51.19913288668844,36.351405713537794,76.04574584806255
31.110491263666454,37.13637173716823,13.329164853453152,,78.821566721433,124.92607789394998,75.80216835446723,82.66113954058329,80.82974668948373,51.83941903034435,38.482444348204695,78.27294692450411
45.30017361077843,36.5100026634673,9.10341664914219,,79.41668964953469,69.65054493032275,84.67501107174418,91.33221213226454,79.99283378617648,52.479705174000266,40.61348298287159,83.42760183580434
51.21373513684261,35.88363358976638,4.8776684448312295,,83.47937874695555,107.7813535094046,85.61367845882293,100.83067902842534,86.16374430892226,53.119991317656186,42.22374143129153,78.86500716688474
40.06874861266091,35.25726451606546,0.6519202405202649,,83.8848680158512,85.56968562266064,86.55234584590167,83.17731075056876,79.82431985815055,53.7602774613121,43.83399987971147,80.17518528107935
37.66202331261559,34.63089544236454,16.061815560731223,,75.82616754122704,88.41394603601027,100.84844481968597,81.948588509444,83.64619649028262,54.40056360496801,55.8184258705552,76.62741733764643
37.01266337349961,34.00452636866362,31.47171088094218,,71.9242076349998,54.999380453058414,115.14454379347023,97.3971098961824,98.51601411747222,55.04084974862393,47.62040899234121,78.9872985424823
48.808866556656014,33.3781572949627,46.88160620115313,,73.7627953058829,49.717524115888345,129.44064276725453,89.68168750080866,97.46477373495156,55.68113589227984,39.42239211412722,88.58958861312662
31.50677454302904,32.751788221261776,19.92699174486706,,78.55282271976698,51.49268738587984,305.82375829755364,78.6440604190975,86.9087712931629,56.32142203593576,59.25629361792158,82.84261144018905
51.326068750035134,32.12541914756085,60.61553708284359,,78.89363915397718,68.8633482861492,86.65645889066711,65.77118085991248,84.42671666295266,56.96170817959168,32.89888549277417,87.59133846334772
48.35976863284421,31.49905007385993,101.30408242082012,,82.19177338000068,76.28925229150937,88.4427626584938,61.36224061056007,74.0625342504011,57.60199432324759,34.24276079212461,85.76395238735519
39.9699418313312,30.87268100015901,141.99262775879663,,85.23893209029035,67.33339499405133,87.48182532804672,69.93466453823336,48.58017577428956,58.24228046690351,40.198398599944255,86.45148085500914
41.05037723946749,30.24631192645809,182.6811730967732,,74.7696872524169,75.94307965776264,86.52088799759964,83.5714955796396,26.26677318389101,58.88256661055942,40.34167820009476,96.19796786476408
40.55340792375864,29.619942852757163,223.3697184347497,,77.40995690020586,57.86950918625407,85.55995066715256,73.79850677075807,102.1028995928282,59.522852754215336,35.3711216955301,86.00213650140357
44.64558796331576,28.99357377905624,264.0582637727262,,76.13030444873121,68.77744630867763,84.59901333670548,65.65293915445469,98.33654292356074,64.9263043765776,27.175067354365204,86.0535576782383
39.54983480357018,28.36720470535532,68.55481383535367,,80.11774757031058,48.190583755841615,83.6380760062584,84.73862960653531,76.81045149706955,68.26144016521938,41.12399734819971,87.66693685436594
38.348317475965096,27.7408356316544,54.56598686981592,,80.98874266623136,45.4836215989843,82.6771386758113,84.63841977655731,98.35111737911078,71.59657595386116,29.368719186690228,86.75706687145907
38.32795846376376,27.11446655795348,41.76054357883767,,73.51228743129232,45.59306636964996,81.71620134536423,97.9154978714006,103.45526155231131,74.93171174250294,34.41571225472458,85.6703827893767
39.77186545852837,26.48809748425256,27.11225553140129,,90.83341483453664,59.95847669150172,80.75526401491715,98.74634047935405,91.08358911396913,78.26684753114472,70.67701182138362,90.0797400879608
42.67562072330048,25.861728410551635,33.23292257471712,,89.13571472461301,51.3684092245192,79.79432668447006,100.74028228637302,82.47560245308912,81.60198331978648,143.1988427726585,87.63685326906837
41.44974869244283,25.23535933685072,40.31314921957847,,98.73349617574964,48.65754783255979,78.83338935402298,97.02140784788698,65.08599715235572,84.93711910842826,39.40362564898964,89.08530925202146
41.93125704057633,24.608990263149792,11.589650555560336,,97.104953138805,34.96227653217285,77.8724520235759,101.118837036132,73.08593134112746,88.27225489707004,82.5728855531368,90.26884894037796
41.64526999779745,23.98262118944887,19.22337371527648,,98.19659379910416,36.15712906091564,76.91151469312882,79.58471373526139,43.42120652942049,91.60739068571182,39.202040763205176,88.60012055254926
37.49676345007352,23.35625211574795,26.85709687499261,,97.87889805344238,37.33168632227751,75.95057736268174,83.12215988030393,54.73004332426955,94.9425264743536,35.2563469463301,91.46219213881376
36.21127485558423,22.729883042047028,34.490820034708754,,92.9723521517722,36.94677479852503,74.98964003223466,82.90393189996173,37.69534682125265,86.25711761734999,30.26316058988038,90.77897176887949
39.70163677238024,22.103513968346107,38.03209171213175,,97.02170723731363,37.47505193291288,74.02870270178758,77.06501641172945,39.542672908760615,77.57170876034638,36.40719709068525,92.7232083714566
44.35710906946033,21.477144894645186,23.706861350199063,,106.1711534936748,51.0151545434446,73.0677653713405,85.65673383694303,46.82246378346721,73.62449636126948,40.128116256382064,93.82769650771804
38.65834940505614,20.850775820944264,9.381630988266378,,105.3017086656342,62.52827524791846,72.10682804089342,83.70388282511152,40.24056506714433,69.67728396219258,33.50539757511716,93.95251561118036
44.90335913423919,20.224406747243343,13.086306911097132,,105.41081533865734,101.219806081812,71.14589071044634,86.83293580906361,46.09579879627499,65.73007156311567,31.44946713981888,91.92182408781156
43.856645936292445,19.59803767354242,15.193067027900776,,107.46634710572536,78.75623709774794,70.18495337999926,90.86193016870322,55.83845956358007,56.18846533198461,29.393536704520603,94.27219287851464
51.4343459432008,18.9716685998415,25.143611359000907,,113.87608487236936,61.66403899142008,69.22401604955218,89.1580160350021,66.36654424850462,43.13127249069596,238.3897508982577,98.70336294330144
58.35491951947456,18.34529952614058,35.09415569010104,,123.34428061008906,61.07025491914267,68.26307871910508,89.04536993882712,77.08928956760295,13.40988441411782,33.48925200717388,96.22270019031316
58.94542473944095,17.718930452439658,45.044700021201166,,110.91094435753917,55.10351049510857,67.302141388658,86.41583919789375,93.82788361775005,54.33323108374837,29.00120687143899,91.74780790834618
59.42673978784877,17.092561378738736,51.57791120817667,,110.63028187489708,66.37020376880723,66.34120405821092,95.627092880124,67.77816406343214,5.951890455981192,42.53098870235678,85.37239455279355
43.95850963829704,16.466192305037808,58.11112239515219,,109.87763421188136,78.08704059937779,65.38026672776384,85.92332320662685,42.48471815365785,54.9588482412068,35.00457113006814,96.57350298449748
30.874112672809453,15.839823231336894,64.6443335821277,,,76.73148366121556,64.41932939731676,75.0096457611338,82.47671296686224,125.50174159292428,26.633156027778607,87.95863028425657
74.90392179318783,17.07391802452208,71.1775447691032,,,73.19650368329171,55.65869040950029,79.84375489373434,32.90296339237547,60.32524121189012,30.88238980389957,85.91893540235561
35.68003643495898,18.30801281770726,77.71075595607871,,,72.07086873760917,46.89805142168382,61.96593813819485,25.58759465053329,59.51801985533457,42.94385869946947,93.02577864454692
42.59268325272155,76.65748761969222,84.24396714305422,,,70.27852307333391,38.13741243386736,57.38593330501351,36.784863370776165,59.25151474856994,28.26555392101026,84.26814378114899
40.41515804744552,54.56835587417819,56.73911055582971,,,61.426695881694215,29.376773446050883,59.64172176536656,47.98213209101905,57.266494816528,29.642811101513296,81.8755174800783
45.79372834303357,32.47922412866416,53.56360457761352,,,66.70852092910509,20.61613445823441,61.05720964113912,183.03077773970148,44.93267185467608,50.997739106154434,81.26849569757708
39.00009157498406,30.497693214323423,50.38809859939732,,,76.74306380860426,26.81221337365068,64.70907720503571,161.9905213276382,46.79168279022984,27.64609677091265,83.6979072263702
53.29286224877274,28.51616229998269,47.21259262118112,,,74.84320097404338,33.008292289066944,72.47952060983094,179.0784404278945,48.6506937257836,34.97554502791915,91.05874005485992
41.29766606265083,26.53463138564196,44.03708664296492,,,79.38712969094665,39.20437120448321,75.31241254329719,144.87271511539245,52.93410998590606,40.24456485042421,91.09244268655104
57.36164382074647,24.553100471301228,49.09796329788029,,,73.19386131591115,45.40045011989948,83.32335719133651,184.16284370089423,61.54128695436911,37.98762956542564,88.98413198251052
46.79486082894146,22.57156955696049,26.66344109279766,,,67.72764193599572,51.59652903531576,90.96352607006182,166.59152716472985,62.75341823359107,88.01800140555665,92.17399566855023
58.7507369392852,20.59003864261976,40.35709355243512,,,76.26075280584168,57.79260795073202,91.634526059871,212.20233269217377,60.66171510306384,40.21599636508293,90.31336584094718
44.36802902992199,18.60850772827903,41.30761443193772,,,81.7792518941196,63.988686866148285,96.00308619890714,175.0341694864317,60.50731254811167,36.11903930062371,94.75464773706932
45.75068305501023,16.6269768139383,42.25813531144033,,,87.00358417363326,70.18476578156455,89.56663324732254,145.27463536876857,63.14562534332842,34.502354992087135,96.9466042070494
