Duration_Max_Min_difference,Duration_Max_Min_difference.1,Duration_Max_Min_difference.2,Duration_Max_Min_difference.3,Duration_Max_Min_difference.4,Duration_Max_Min_difference.5,Duration_Max_Min_difference.6,Duration_Max_Min_difference.7,Duration_Max_Min_difference.8,Duration_Max_Min_difference.9,Duration_Max_Min_difference.10,Duration_Max_Min_difference
355.0,118.72236842105264,293.4666666666667,,1186.0,888.3,167.10000000000002,684.1,605.5,350.35,405.7000000000001,1321.6
402.7,120.58947368421052,281.75,,1347.8000000000002,732.0,160.49200000000002,684.3,616.0,359.0,379.2,1540.5
489.0,122.45657894736844,270.03333333333336,,1215.3000000000002,614.6,153.884,689.1,583.5,367.65,334.8,1511.8
424.8,124.32368421052632,258.31666666666666,,1426.4,602.6,147.276,742.1999999999999,712.4,376.3,202.0,1714.0
438.9,126.19078947368422,246.6,,959.3,635.9000000000001,140.668,742.0,630.4,221.40000000000003,865.3,1535.4
286.9,128.05789473684212,450.6,,1115.1,1426.1,134.06,704.4,487.5,273.83333333333337,937.9,1285.4
185.6,129.925,641.3,,1424.9,1032.6,127.452,638.5,424.1,326.2666666666667,248.0,1436.1
102.20000000000002,131.7921052631579,551.5,,1335.2,712.6999999999999,120.84400000000002,748.3,458.2000000000001,378.7000000000001,475.6,1177.9
128.9,133.6592105263158,222.1,,1497.2,809.7,114.23600000000002,776.5999999999999,631.9,431.1333333333334,500.6,1399.2
429.1,135.5263157894737,1369.4,,1413.6,970.0,107.628,714.1999999999999,353.40000000000003,483.5666666666667,548.7,1649.3
472.9,137.3934210526316,618.1999999999999,,1464.6,1909.6,101.02,611.6999999999999,681.6,536.0,497.80000000000007,907.1
384.3,139.2605263157895,99.0,,1449.3000000000002,1303.4,94.412,702.1,633.3000000000001,588.4333333333334,555.2,1432.8000000000002
476.69999999999993,141.1276315789474,164.4666666666667,,1419.4,804.8000000000001,87.804,728.8,245.2,640.8666666666668,34.70000000000002,1222.9
436.8,142.99473684210528,229.93333333333337,,1499.9,1134.0,81.196,715.9,303.20000000000005,693.3000000000001,460.0,1328.3000000000002
146.7,144.86184210526318,295.40000000000003,,1412.1,612.3000000000001,74.58800000000001,686.3,296.2,443.4500000000001,497.8,965.6
411.1,146.72894736842107,320.8,,1539.0,1114.2,67.98,785.3,282.7,193.6,398.8,1390.8
442.6,148.59605263157897,258.45,,1535.6,911.4,61.372,792.1999999999999,526.1,1121.7,501.9,1275.8
479.8,150.46315789473687,196.1,,1576.9,855.2,54.764,795.5,521.6999999999999,2049.8,617.5,1436.8
424.8,152.33026315789473,94.8,,1548.3000000000002,942.5,48.15599999999999,783.6999999999999,820.7,2977.9,550.6,1482.7
324.1,154.19736842105263,118.2,,1858.2,1255.2,41.548,843.1,731.3000000000001,378.5,483.7000000000001,1422.7
271.4,156.06447368421053,94.13333333333334,,1685.4,761.9,34.94,863.9,713.0,212.7,361.8,1530.9
181.6,157.93157894736842,70.06666666666666,,2469.4,659.5,28.332,782.1,800.9,121.5,451.5,1468.1
231.6,159.79868421052632,46.0,,1738.8000000000002,867.1,21.72399999999999,849.0999999999999,704.7,250.9,607.7,1234.2
368.4,161.6657894736842,108.1,,1731.3000000000002,1174.2,15.115999999999984,745.4,653.5999999999999,109.8,161.09999999999997,1466.8
267.4,163.5328947368421,170.2,,4570.5,910.1,8.507999999999981,773.4,244.5,312.0,409.2,1282.4
261.7,165.4,232.3,,,820.1,1.8999999999999773,1215.1,649.3000000000001,298.9,487.9,1314.3
222.9,219.0,294.4,,,897.5,95.04,1108.9,461.1,337.0,521.2,1433.7
417.7,272.6,356.5,,,1366.3000000000002,188.18,945.8,286.4,122.0,559.9000000000001,1272.1
72.9,651.1,418.6,,,836.4,281.32000000000005,920.8,237.8,155.9,625.9000000000001,1159.8
49.29999999999998,417.05,605.0,,,956.6,374.46,964.7,189.2,143.99999999999997,666.7,1292.4
310.4,183.0,511.475,,,842.9,467.6,1117.2,678.3,43.80000000000001,618.4,1563.0
249.6,172.52857142857144,417.95,,,940.0,473.0272727272728,1098.5,806.9,60.150000000000006,618.2,1543.9
295.0,162.05714285714285,324.42499999999995,,,880.5999999999999,478.4545454545455,974.9,791.2,76.5,618.6999999999999,1329.5
333.5,151.5857142857143,230.9,,,754.0,483.8818181818182,1183.3000000000002,750.6,93.4,582.4,997.0
702.7,141.1142857142857,2.0999999999999943,,,834.6999999999999,489.3090909090909,1023.3,735.1,3.5,611.0,926.5
923.0,130.64285714285714,632.6,,,827.4,494.7363636363637,1483.0,716.7,169.7,822.5,984.7
732.6,120.17142857142858,130.5,,,947.8,500.1636363636364,1293.5,747.6999999999999,107.7,532.7,1022.7
766.0,109.7,202.4,,,1034.4,505.5909090909091,1225.8000000000002,824.9,107.20000000000002,605.2,1072.3
443.5,99.22857142857144,274.29999999999995,,,937.2,511.0181818181818,1238.8000000000002,840.8000000000001,394.6,591.0,1228.4
345.70000000000005,88.75714285714285,317.56666666666666,,,1010.3,516.4454545454546,1142.5,803.3,292.2,443.9,1497.3000000000002
817.6,78.28571428571428,360.8333333333333,,,1041.9,521.8727272727273,1135.4,711.5999999999999,270.3,101.3,1378.8
431.4,67.81428571428572,404.1,,,845.1999999999999,527.3,1126.1,822.0999999999999,167.3,405.2000000000001,1838.4
45.2,57.34285714285714,47.2,,,1198.9,532.7272727272727,1141.8000000000002,750.7,64.29999999999998,426.6,1277.4
368.1,46.87142857142857,745.5,,,1195.9,538.1545454545454,1149.7,558.5,59.60000000000002,405.8,1495.0
231.0,36.400000000000006,720.6999999999999,,,1227.7,543.5818181818182,1212.3000000000002,562.9,227.0,414.2,1244.9
239.0,44.267857142857146,695.9,,,1194.7,549.0090909090909,1209.6,75.59999999999997,254.2,469.85,1871.7
342.9,52.135714285714286,671.0999999999999,,,1108.5,554.4363636363637,1274.3,291.49999999999994,563.4,525.5,1456.5
222.7,60.00357142857143,194.1,,,901.9,559.8636363636364,1156.4,285.57499999999993,448.9,466.55,1603.3000000000002
236.8,67.87142857142857,392.0,,,1076.9,565.290909090909,1491.6,279.65,334.40000000000003,407.6,1574.2
324.5,75.73928571428571,589.9,,,1219.5,570.7181818181818,1443.0,273.725,348.40000000000003,350.2,1604.1
665.9,83.60714285714286,495.66,,,1593.9,576.1454545454545,1260.5,267.8,239.4,1234.9,1912.4
329.0,91.475,401.42,,,1286.4,581.5727272727272,1180.2,336.1,372.3,540.0,1813.4
333.6,99.34285714285714,307.18000000000006,,,1069.3,587.0,1107.8000000000002,404.4,49.69999999999999,552.9000000000001,1957.6
715.4,107.21071428571427,212.94000000000003,,,1141.0,527.6714285714286,1202.6,310.19999999999993,110.7,385.7,1592.2
515.6,115.07857142857142,118.70000000000002,,,1379.4,468.3428571428572,1155.2,253.92499999999995,200.9,462.7000000000001,1758.0
267.0,122.94642857142856,269.4,,,1400.2,409.0142857142857,1301.1,197.65,150.60000000000002,632.4000000000001,1549.9
224.3,130.81428571428572,353.20000000000005,,,897.1999999999999,349.6857142857143,1226.8000000000002,141.375,255.1,702.3000000000001,1853.4
389.3,138.68214285714285,34.8,,,1484.3,290.3571428571429,1699.2,85.10000000000002,257.1,1055.2,1764.5
271.90000000000003,146.55,101.3,,,1171.9,231.02857142857147,1316.9,86.10000000000001,237.00000000000003,990.1,1514.4
363.1,154.41785714285714,84.9,,,897.4000000000001,171.70000000000002,1263.3,87.1,216.9,852.0,1605.1
406.3,162.28571428571428,308.6,,,865.3,137.92000000000002,1217.8,88.09999999999998,196.8,965.7,1725.8000000000002
148.90000000000003,170.1535714285714,74.60000000000001,,,916.5,104.14,1233.7,89.09999999999997,157.2,892.1,1445.4
320.90000000000003,178.02142857142857,152.6,,,1105.4,70.36000000000001,1626.0,175.39999999999998,154.35000000000002,986.9,1664.9
336.7,185.8892857142857,163.89999999999998,,,1013.4,36.58000000000001,1318.5,196.7,151.50000000000003,942.0,1593.7
564.6,193.75714285714284,175.2,,,1300.2,2.800000000000012,1417.0,219.3,148.65000000000003,858.8,1710.1
534.7,201.625,134.3,,,1211.0,3.329629629629641,1369.4,200.0,145.80000000000007,1065.1,2136.3
341.0,209.4928571428572,80.0,,,1141.0,3.8592592592592703,1379.9,196.8,122.59999999999997,1037.4,1694.7
455.6,217.36071428571427,470.69999999999993,,,1251.9,4.3888888888889,1265.5,134.90000000000003,275.0,876.0,1845.4
599.0999999999999,225.22857142857143,77.60000000000001,,,1091.6,4.918518518518528,1277.7,272.9,301.20000000000005,1168.3000000000002,2608.9
489.1,233.09642857142856,48.0,,,1227.7,5.448148148148158,1348.4,246.0,136.4,992.8,1743.1
418.50000000000006,240.9642857142857,38.03333333333333,,,1440.2,5.977777777777787,1421.4,430.9,166.0,1040.0,2514.0
382.4,248.83214285714283,28.066666666666663,,,1194.7,6.507407407407417,1237.7,197.9,295.99999999999994,950.4,2004.8
519.4,256.7,18.099999999999994,,,1249.8000000000002,7.037037037037045,1635.5,197.8,168.5,909.9,2011.4
401.1,129.5,293.6,,,1417.9,7.566666666666675,1608.0,425.0,158.8,1013.1,2142.9
376.7,2.3000000000000043,2.799999999999999,,,1687.6,8.096296296296304,1336.4,426.80000000000007,115.89999999999998,1137.5,1863.2
419.2,12.650000000000002,105.05,,,1207.7,8.625925925925934,995.3,428.3,377.5,1082.5,1974.6
296.4,23.0,207.3,,,1192.5,9.155555555555562,1015.8,567.5,197.8,950.7,1849.4
739.4,29.99375,275.05,,,1612.8000000000002,9.685185185185192,1105.4,590.5,406.1,963.5,2042.0
688.2,36.9875,342.8,,,1464.2,10.21481481481482,1433.3000000000002,439.5,158.39999999999998,1203.6,2057.0
931.9,43.98125,410.55,,,1577.2,10.74444444444445,1466.2,426.5,405.7,1161.3000000000002,2839.0
468.8,50.975,478.3,,,1232.0,11.27407407407408,1255.1,407.2000000000001,360.55,1098.3000000000002,2039.3
360.2,57.96875,52.6,,,1806.5,11.803703703703707,1339.8000000000002,456.2,315.4,1344.6,2175.7000000000003
454.8,64.9625,120.3,,,,12.333333333333336,1782.1999999999998,413.0,458.1,1004.0,2024.9
536.9,71.95625000000001,462.80000000000007,,,,12.862962962962968,1605.7,498.1,573.5,1134.1,2198.2000000000003
424.5,78.95,509.9500000000001,,,,13.392592592592596,1465.4,491.3,267.69999999999993,966.0,2094.2000000000003
589.0999999999999,85.94375,557.1,,,,13.922222222222224,1832.0,501.6,270.8,1094.2,2198.7000000000003
591.6,92.9375,122.39999999999998,,,,14.451851851851854,1516.1,507.19999999999993,274.4,1496.7,2207.4
605.9,99.93125,611.8000000000001,,,,14.981481481481485,1668.6,505.3,309.0,1361.7,1912.9
811.7,106.925,530.4000000000001,,,,15.511111111111113,1375.6,499.0,255.79999999999995,1303.6,1969.0
610.2,113.91875,449.0,,,,16.04074074074074,1422.4,485.9,239.5,1043.5,1733.3000000000002
570.9,120.9125,367.6,,,,16.570370370370373,1300.9,461.2000000000001,489.5,1098.9,1790.9
582.0,127.90625,286.2,,,,17.1,1266.7,498.4,255.7,1000.6,1621.0
568.1999999999999,134.9,239.65,,,,114.16666666666666,1448.5,523.9,449.9,1254.1999999999998,1628.4
472.9,128.1,193.1,,,,211.2333333333333,1433.6,454.7000000000001,336.90000000000003,1431.4,1772.2
351.29999999999995,136.1909090909091,146.55,,,,308.29999999999995,1862.4,446.8,285.9,1346.3000000000002,1775.5
287.6,144.28181818181818,100.00000000000004,,,,531.3,1518.9,547.4,271.4,1089.0,1985.8
447.5,152.37272727272727,53.450000000000045,,,,328.4,1625.2,573.3,333.6,991.8,2016.0
468.1,160.46363636363637,6.900000000000006,,,,278.7,1516.7,512.4,521.1,1101.7,1928.6
710.2,168.55454545454546,318.0,,,,229.4,1561.7,527.1999999999999,506.8,1349.7,2630.9
787.3,176.64545454545453,291.61,,,,758.2,2077.4,448.4,556.4,1156.6,1805.0
466.2,184.73636363636365,265.22,,,,285.4,1370.9,220.3,283.80000000000007,1243.3000000000002,1721.2
294.5,192.8272727272727,238.83,,,,912.1,1568.6,414.7,337.6,1210.5,1626.0
229.4,200.91818181818184,212.44,,,,813.9,1733.5,744.8,748.1000000000001,1144.0,1501.9
490.4,209.0090909090909,186.05,,,,614.1,1638.5,416.6,466.0,1045.2,1698.5
490.4,217.1,159.66000000000005,,,,692.8,1646.5,220.1,577.8000000000001,1320.8000000000002,1455.8000000000002
679.8000000000001,343.3,133.27,,,,945.0,1681.4,237.3,288.2,1150.1,1530.9
391.5,469.5,106.88000000000002,,,,897.4,1667.5,414.7,554.2,1069.5,1582.7
568.1,523.3,80.49000000000004,,,,935.7,1622.8,435.9,554.3000000000001,1010.3,1466.4
522.6999999999999,748.9,54.1,,,,875.0,1447.7,326.4,557.9,1134.2,1406.9
607.9,324.79999999999995,278.35,,,,538.8,1374.6,282.79999999999995,551.1999999999999,1324.0,1563.8000000000002
1099.7,470.23333333333335,502.6,,,,686.2,1507.9,293.1,551.1999999999999,1744.0,1504.5
571.6,615.6666666666667,445.30000000000007,,,,397.6,1891.2,189.1,554.9,3483.2000000000003,2091.0
713.5999999999999,761.1,388.00000000000006,,,,598.3,1529.7,280.79999999999995,668.6,1652.2,1671.1
1157.4,1350.4,113.8,,,,1060.8,1517.1,197.0,565.9,1259.4,1393.3000000000002
585.5,317.4,18.200000000000017,,,,443.9,1527.1,213.5,536.5,,1614.1
