Energy_Root_standard_squared,Energy_Root_standard_squared.1,Energy_Root_standard_squared.2,Energy_Root_standard_squared.3,Energy_Root_standard_squared.4,Energy_Root_standard_squared.5,Energy_Root_standard_squared.6,Energy_Root_standard_squared.7,Energy_Root_standard_squared.8,Energy_Root_standard_squared.9,Energy_Root_standard_squared.10,Energy_Root_standard_squared
,,,,,,22532245.00133087,220939701.23066965,13330091.38003187,35877784.96735968,,265289713.03302497
,,,,,,18735561.88962584,215364030.0924397,7412226.319865038,28458415.35383866,,267798172.5928064
,,,,,,27623829.20939818,230373695.596129,10956036.545667415,52996891.00719871,,318989272.8131443
,,,,,,13715994.713997232,231838340.1773829,9576020.608875066,25908955.22208489,,335159369.30663896
,,,,,,69404099.80294824,244296871.1967634,9683744.848456098,20445520.57713376,,
,,,,,,21229847.456352577,261613690.4513825,3731933.808952136,23128677.66174063,,
,,,,,,1683494.3587669071,241249976.07508752,3552696.259124892,22461476.36888546,,
,,,,,,15611041.10205338,245104826.78499743,4167998.163195373,12837542.3411181,,
,,,,,,49930227.580795184,252470959.40546548,5745280.452197264,14362513.13672158,,
,,,,,,2070444.9642528533,263390013.26531497,4797459.472481242,8414345.912784902,,
,,,,,,31341538.082939133,275017485.1232443,3106635.0190519644,27019954.021937195,,
,,,,,,1667263.4165002245,257801028.7706399,2319304.193459754,26496524.34792156,,
,,,,,,71756482.94697839,264600496.20613945,2304730.264043929,16454523.462522397,,
,,,,,,3398255.940920283,268418449.88653743,4378747.625703039,15665443.4805466,,
,,,,,,1964065.9701242216,280330903.9072761,5424661.13227361,21379705.053858902,,
,,,,,,67986648.9538277,273672522.6243461,4594846.968071951,10949118.824563006,,
,,,,,,1588549.2847249026,278558216.75016195,7051309.380455519,11812092.461117972,,
,,,,,,1611371.2855825624,276591588.5464528,5770924.983648635,13800963.505857116,,
,,,,,,4662731.283668404,273829101.49216866,4575066.453386224,15063808.510798324,,
,,,,,,24145533.41491341,297045828.0429951,6125515.556261366,15599380.21268794,,
,,,,,,4193537.5377001218,284078377.5394536,3577310.047256178,8450337.4974021,,
,,,,,,39845906.25186607,275638140.32266885,5322281.528949779,12634946.419751847,,
,,,,,,32502980.35934551,245978387.56536457,3211616.4429613943,15462639.871315636,,
,,,,,,1241457.892962947,249047993.66296303,87210387.79375769,16094920.093001394,,
,,,,,,27825690.32086895,272942786.92484576,3153078.6431676582,28120194.882576827,,
,,,,,,830441.6706789226,288290997.94592893,3481428.932564903,13750832.387539309,,
,,,,,,42846675.413429685,256892058.39620188,4287321.73554773,13449217.905885829,,
,,,,,,66869521.047566205,259126884.6163306,3470605.6126560965,24745129.97864428,,
,,,,,,1348888.1416930018,251934608.9772901,3134227.626641052,18135790.92373972,,
,,,,,,64644038.52687346,238585088.80762333,3901862.387373496,20490562.77803028,,
,,,,,,62371328.62036531,210784488.4374298,3221470.513600893,14984483.12121576,,
,,,,,,2840508.2450153176,234631723.6854576,3877285.301599561,33732767.30536794,,
,,,,,,65833615.388647765,257597399.4327356,3640426.826692167,15376833.189655794,,
,,,,,,45155842.917168535,276419193.35181177,6392986.721095235,20156466.35331948,,
,,,,,,3568298.794944168,275201697.67489934,3762633.86548572,20728019.2151228,,
,,,,,,54403051.32170529,283587971.09201705,3234967.786547495,14166266.00485816,,
,,,,,,98770587.1800406,295486517.33059126,3340415.5804330693,18303770.08808841,,
,,,,,,172024767.51081514,327520860.75200033,3311311.053042284,18053521.04170264,,
,,,,,,201703982.73859143,342487617.77129275,3639761.546942327,22552885.11357472,,
,,,,,,20872284.92424047,358289836.6363724,3672649.230596355,18411040.95871279,,
,,,,,,81240122.11661614,348128908.390239,3822004.8930894895,23872003.687654708,,
,,,,,,27512053.55330641,344478159.7670276,3962980.114598104,26940339.82453822,,
,,,,,,1419622.2173522082,372429609.3196652,3872987.996908847,29187017.03791602,,
,,,,,,18278524.96440564,352428216.16013974,3749371.8259996567,31457129.78537298,,
,,,,,,841919.2954196975,363058142.7679531,3748356.089074249,32228187.992625337,,
,,,,,,568883.4414886761,377384364.1908872,3114600.0433924096,47329751.292100616,,
,,,,,,566417.946396475,363639556.2399971,4257128.334476188,49959825.9939684,,
,,,,,,686042.9068214319,349237827.40057325,3044616.213843709,34987493.575310595,,
,,,,,,447027.9633311545,310641108.0054892,3093714.5149318483,26586201.554091927,,
,,,,,,6548548.987371172,343815927.1205578,3891560.645897736,41987779.45295154,,
,,,,,,3796965.1396703785,333061982.8222465,4344947.833346219,26446661.86501427,,
,,,,,,1045381.2919695856,347496700.7544443,4515813.9637832735,17544818.452360798,,
,,,,,,788022.9482699092,354183881.4994046,4147977.4382583136,25144204.71418613,,
,,,,,,32867736.046007182,399301828.5723091,2219863.4194472414,34389199.50731334,,
,,,,,,52001009.27030167,400180196.36776257,4567138.618391169,32092847.78295625,,
,,,,,,2475916.2304084525,418674078.7802326,6166933.029756364,25995553.60981374,,
,,,,,,25695765.560704745,412155651.0382558,4279250.937418837,18945120.061034188,,
,,,,,,21089422.654828653,410319968.8114088,2584223.005063611,20569245.780130103,,
,,,,,,720821.0526892233,414140096.79347664,2826577.5056063826,16095533.608827636,,
,,,,,,659030.1333778297,376737327.1942122,3655367.720202716,20035360.41762164,,
,,,,,,21614526.122200783,397301154.0171268,20456478.416179065,19521511.27998548,,
,,,,,,1106007.7893034932,362286634.7096637,3113491.771211223,20442698.518207543,,
,,,,,,20338657.24181417,389655553.19650686,6569165.73259497,30282656.70012788,,
,,,,,,575325.7685868068,348545812.9863092,10067728.348813351,25050236.67745077,,
,,,,,,556354.5180008876,334446586.27051973,9954785.90676364,31947854.94703205,,
,,,,,,26008814.36226109,348202689.3399673,12161981.599443406,32896932.837986585,,
,,,,,,661893.3085475332,362569649.3399086,9873651.261711648,29625957.95493709,,
,,,,,,18445318.28001542,394676810.1161795,4786284.5613586325,31280237.20854591,,
,,,,,,789123.4731814788,419138064.71061456,5865769.865158366,23930917.65433787,,
,,,,,,842742.7968383948,416714280.5191711,40193083.01023448,34298706.493633255,,
,,,,,,1077847.3549839978,418355613.8153257,6860552.338449143,37113720.37048656,,
,,,,,,21178716.186310515,409772395.5450996,5641060.393055547,146168499.50048506,,
,,,,,,19286828.819925323,417176799.3109292,5769671.71534915,39142830.99854046,,
,,,,,,18183421.47967637,434024096.1846705,5436025.316138621,42856404.98399744,,
,,,,,,19894367.47319022,418993857.43422455,4503450.140159209,50109156.53455664,,
,,,,,,1959824.6029938497,398154319.2610912,3855735.66079367,48968319.09563412,,
,,,,,,4146086.9515725295,371678530.92965305,5086586.932983649,54917090.99596864,,
,,,,,,23917541.76331673,369854262.31724,7463408.25299675,74719015.81506343,,
,,,,,,12659891.034286195,378386687.1310828,8750763.043260856,62838858.39450587,,
,,,,,,2374105.305162347,424894354.329612,14172977.155015808,116331507.61431918,,
,,,,,,3526352.222906838,365700058.2125453,13479915.20659533,136838425.7533698,,
,,,,,,3296713.630268786,377811344.452989,10045980.030325564,128029789.46311156,,
,,,,,,4388868.175976581,341906443.91529435,18589977.703227617,103632805.96640456,,
,,,,,,4056554.697030474,349436964.9554048,23345766.8548176,44496068.6337973,,
,,,,,,4268235.935371895,366242533.28590566,28404171.693816382,73096992.36690933,,
,,,,,,3960291.277166365,355002101.8110173,27085037.424858768,80996041.33991055,,
,,,,,,3732800.155379337,359459240.719259,26438894.190228533,18816260.98591322,,
,,,,,,2642937.8804656,392526205.5800597,25570819.59070458,23286275.759573493,,
,,,,,,1479218.7332845672,390879044.4134285,22874021.14251668,34566883.874650896,,
,,,,,,2341710.208373359,417394796.23826194,21677088.05188788,36624851.50927714,,
,,,,,,21323081.09584541,407271739.6537431,25097951.612818945,19128983.081034392,,
,,,,,,4402291.322108181,495249208.6738823,25260281.20549534,26463134.149308544,,
,,,,,,8611391.773110779,439710151.1125668,27367501.32732983,27214695.29940947,,
,,,,,,20184380.606548224,433050264.2576261,26712745.618324224,25607450.906857166,,
,,,,,,18142356.041046683,466274449.3177956,29293408.19875011,35014340.124020614,,
,,,,,,53446343.46673774,425751725.1239288,29215639.908009887,32062215.023469605,,
,,,,,,9816618.613351544,393718564.1241536,29821562.343956765,47071967.98864373,,
,,,,,,51707974.03213648,396161083.7678676,30892139.774316784,76696739.70429121,,
,,,,,,7851870.234511011,384103066.9078792,22777026.013302725,44670746.353452615,,
,,,,,,5072576.58208331,364658115.3403995,26459855.229808044,75163730.23127311,,
,,,,,,4735788.067734873,400942053.5117029,28403096.35425335,78691356.49262884,,
,,,,,,8650776.708132282,407235904.3422352,31418395.83512341,85802129.08607805,,
,,,,,,6499828.01167077,385400906.0760424,33135109.4553119,60813573.195179366,,
,,,,,,9209525.602309816,431556804.4707236,31070097.492458887,19705638.859660983,,
,,,,,,12826459.22724584,399608698.8832778,115690142.16408634,71993808.67631814,,
,,,,,,7459833.898827774,419226023.4067584,58104954.73886328,78887550.79085483,,
,,,,,,7953114.824670898,374471805.4075296,18734517.50579291,72434685.17723122,,
,,,,,,8229948.5381137105,379068955.2548457,10003990.028404469,59629333.3948737,,
,,,,,,8486080.188166972,305409884.7875131,14855211.412359636,110715044.58186752,,
,,,,,,8060724.337799923,319104216.9307133,216008940.07430547,114187098.55493124,,
,,,,,,8667147.293083232,317939909.97478485,69838382.33574072,20207816.317012087,,
,,,,,,26905315.45308473,350853035.08775,92938095.34928665,67149491.71205765,,
,,,,,,16149423.743669618,376677838.3405644,45600499.29225081,89953508.90074939,,
,,,,,,31806943.044674084,361280172.815692,149167763.05123585,77669369.86508387,,
,,,,,,20563681.59912033,401276459.3814235,232672466.6881815,82322749.06030168,,
,,,,,,18000643.175229296,410858634.64484566,,41525031.76796256,,
,,,,,,13709243.89062723,404832760.2257952,,55914760.256140776,,
,,,,,,18278254.60102797,373498436.6680942,,30687187.71863593,,
,,,,,,20693544.1638425,391745269.5798189,,58062119.86331708,,
,,,,,,21662241.097774256,378958755.7395736,,52847888.98123528,,
,,,,,,20586629.338587705,394570589.9345926,,70523441.9083039,,
,,,,,,13264158.137880445,403708011.0073066,,23248573.57220223,,
,,,,,,7113232.986800024,402809564.94090927,,31207840.337522555,,
,,,,,,21588659.87712068,420800435.4027759,,38508307.00633696,,
,,,,,,11410550.902663903,406727639.6353769,,37527720.952951565,,
,,,,,,12122516.26461825,408273216.6794381,,30265519.53011876,,
,,,,,,12684491.49382426,398278634.8407976,,48288231.71831518,,
,,,,,,10549182.9686616,418491446.219832,,23885430.66445317,,
,,,,,,17766334.81551206,435916909.3384568,,44499060.74531349,,
,,,,,,11442477.971226338,430914477.7868357,,43380698.30612227,,
,,,,,,13478757.421253636,431738488.66103065,,32005559.853241123,,
,,,,,,7778940.966397676,429883614.1727664,,26315077.63590866,,
,,,,,,27486722.607066125,427439952.50525457,,43955251.32309336,,
,,,,,,17506111.88989434,445502511.4668346,,38404948.430680126,,
,,,,,,25029329.26016996,416085972.2738197,,50021015.96838273,,
,,,,,,12632767.296352766,398711281.7614814,,46595370.78294152,,
,,,,,,15870654.088385897,420559363.70095927,,39613541.059097454,,
,,,,,,14541395.982940152,407790832.6792292,,31928092.072178382,,
,,,,,,18102207.222662102,396761155.0639252,,50109615.94694775,,
,,,,,,19126502.40686205,379233530.8250596,,40347154.70557992,,
,,,,,,19855415.01834701,395719163.951555,,46344622.40076836,,
,,,,,,17236386.84801719,375100269.47176605,,56083621.13258647,,
,,,,,,30713979.012379687,392654798.48098177,,41284882.06796163,,
,,,,,,21523274.25048289,399794741.7846035,,33851878.89024626,,
,,,,,,20386365.068729147,441959685.02069527,,35145106.62552043,,
,,,,,,28635932.318840258,451111357.7463576,,38232055.48136439,,
,,,,,,25979988.988236696,407726015.5619818,,32321971.12516964,,
,,,,,,25043040.042247765,427295977.0249939,,56761110.51790918,,
,,,,,,26960475.78199613,414448755.5552289,,36292974.87395874,,
,,,,,,21776868.780027032,440399143.17695457,,35078846.4598068,,
,,,,,,16084394.549556412,452731407.0977789,,38360619.10310364,,
,,,,,,32096248.517705303,372896632.0129643,,45993459.28846622,,
,,,,,,39320266.25255862,288136843.55381435,,30593116.32492676,,
,,,,,,45664566.04882741,298704800.77559114,,85138773.2620978,,
,,,,,,74499490.35787359,310145684.0006417,,46342836.54939024,,
,,,,,,29796112.418327328,303162531.1985776,,27361554.821171988,,
,,,,,,26222195.487075448,348812053.82339096,,23337085.14051187,,
,,,,,,43913581.27035986,378041797.2796851,,26114244.8348119,,
,,,,,,38099617.20839331,355330890.93170434,,48500220.76699136,,
,,,,,,25791773.65986101,352053653.73579395,,31607107.413151555,,
,,,,,,34705931.754302464,354521468.0216943,,58099430.239843145,,
,,,,,,31022622.68018132,365361396.89134073,,40439136.69960574,,
,,,,,,42952950.12738589,398265762.2160655,,46352244.23657176,,
,,,,,,86558071.06756076,374216109.1263394,,40966145.85314684,,
,,,,,,165519012.08476475,375124510.9309209,,47396974.434602894,,
,,,,,,175079414.9370325,408970124.2849317,,79911089.35202548,,
,,,,,,103644599.96312012,401212622.7278744,,84516684.89459582,,
,,,,,,81633587.66855098,379195181.05911183,,41126093.626556605,,
,,,,,,344288090.3860655,379040972.03325856,,41805675.01460418,,
,,,,,,48021752.87863512,376400926.59366834,,47459737.76034166,,
,,,,,,37098956.25244732,403316645.9314609,,61317132.20157642,,
,,,,,,49820908.72377078,396886550.0943737,,93371806.7618658,,
,,,,,,51307010.79737684,374520057.4590436,,150673517.32739136,,
,,,,,,58828347.60071117,367320921.6624331,,146731658.5079839,,
,,,,,,34885719.67381209,346631160.4068,,93276583.82401288,,
,,,,,,31159690.492044363,327499803.2681559,,67569819.66841039,,
,,,,,,33679818.30005768,294472270.4020032,,51324769.24165855,,
,,,,,,49546658.65748492,262191536.1235513,,50108351.59653628,,
,,,,,,38487312.65792404,263160143.46137828,,32362708.2607822,,
,,,,,,35961582.68993984,262057893.14409727,,27135886.9841415,,
,,,,,,38740200.94908995,237596817.88142577,,26827815.37436658,,
,,,,,,122796247.72295548,245896525.4376536,,51605882.55147663,,
,,,,,,158591706.3138493,282438170.23354524,,26714559.967989367,,
,,,,,,253414417.239072,307537820.5873645,,24331459.58227948,,
,,,,,,108224977.89547583,289682412.9993328,,24803477.295038007,,
,,,,,,38542446.348095976,277532261.91172606,,24147166.176013283,,
,,,,,,22561027.946606223,266156579.45046952,,26489662.027492914,,
,,,,,,16750502.137411913,248643510.9301773,,20273865.50115937,,
,,,,,,17301343.47204719,255446215.04719952,,27801647.543805744,,
,,,,,,20054719.15071363,259033082.5299993,,23626387.63189371,,
,,,,,,22564942.11001659,276093569.6091448,,11595419.117448924,,
,,,,,,20146202.692132827,290481880.5181006,,5316612.602842152,,
,,,,,,18882062.593300022,291469125.481598,,4662752.957213152,,
,,,,,,18438727.506187648,284251919.105965,,22584448.104613937,,
,,,,,,19268286.59911929,296050805.20519274,,8435465.018746743,,
,,,,,,22609038.59825756,296409022.5958953,,2354695.719217241,,
,,,,,,18179242.185993344,289733414.6842285,,2036232.3025627504,,
,,,,,,27452370.2533406,305967633.19531506,,1080661.2013947756,,
,,,,,,45663205.158115,308774563.3462006,,1314495.2485269774,,
,,,,,,32630043.979205728,281185764.2362483,,1101264.0827703408,,
,,,,,,42098875.85155689,271544882.86820006,,9257179.118522013,,
,,,,,,38106694.72454938,283414669.47114,,2054468.3253825065,,
,,,,,,74155356.70032409,280811496.9946124,,2411778.188391296,,
,,,,,,27578360.12129621,279342072.0186057,,7082264.011522022,,
,,,,,,43105261.48917761,291717156.52901065,,3081275.213024633,,
,,,,,,54431133.20188061,283113002.2543938,,5919319.18429814,,
,,,,,,44595730.05426865,289642921.016651,,3414629.386580629,,
,,,,,,39332149.80586746,290825070.5715867,,3498512.1639634185,,
,,,,,,38823218.12762906,320261944.3049444,,4735373.514233064,,
,,,,,,28029557.606127143,299070771.1193668,,3529272.160885301,,
,,,,,,31803614.223693192,303726693.27848744,,3939769.0418601953,,
,,,,,,35614065.32477504,319965358.3161941,,5057104.321625173,,
,,,,,,39197661.31717377,378561578.9150835,,4633617.821724187,,
,,,,,,34605328.187433794,368298197.2876889,,6444106.310854904,,
,,,,,,33633412.4834442,364384840.1301417,,5420563.484315999,,
,,,,,,34203943.48753518,363741915.0696141,,6900595.000338739,,
,,,,,,42687240.6406828,363413931.469353,,4347899.480772296,,
,,,,,,38175707.646110885,364718750.5358337,,4733072.52263263,,
,,,,,,24969535.57765985,326143653.9702988,,7094379.143772907,,
,,,,,,28769819.025782906,344223997.50830066,,4727540.714864336,,
,,,,,,23925819.974797104,335857101.4498799,,4663040.896861189,,
,,,,,,23785493.796616185,340362437.3383269,,4672370.6138854185,,
,,,,,,38711203.46845497,344265460.53956795,,4745115.059606036,,
,,,,,,31988808.93370463,367798803.0817444,,4731217.161915103,,
,,,,,,30848178.551862687,337111436.3452936,,3856740.850990639,,
,,,,,,32943531.638626724,393006809.99865127,,3963979.4430471,,
,,,,,,31948814.07558816,372812424.9907138,,4095687.064461834,,
,,,,,,44125115.07857361,370790023.0620143,,4340946.279222999,,
,,,,,,47193973.56107325,399547552.6972383,,4140305.2749042553,,
,,,,,,34534014.35109014,391943780.3959387,,4241455.326335525,,
,,,,,,44717299.53153365,387496704.5642968,,4459481.1233819565,,
,,,,,,61082513.14926514,415124314.9646218,,4689276.8024504585,,
,,,,,,29411225.7813883,415423452.92726415,,4869543.322499555,,
,,,,,,15427235.542662852,416857812.5484492,,5607748.802327009,,
,,,,,,28122592.03254387,415413644.7306281,,7222335.380181123,,
,,,,,,26289069.83564462,408248667.09296536,,11877226.30701714,,
,,,,,,24467539.673600204,399961018.1126417,,5557595.284266389,,
,,,,,,23416609.5371277,325927473.79993296,,5830815.30748488,,
,,,,,,41857613.66199941,307221953.0259431,,5909451.150707653,,
,,,,,,32440730.62401647,326033235.27171904,,19877782.68011299,,
,,,,,,27987721.378426112,342741140.627448,,6921211.253313975,,
,,,,,,69295778.9136539,347998477.0869058,,6389183.512288562,,
,,,,,,63195519.71718328,371743012.2770556,,11356870.774011653,,
,,,,,,52074409.51772953,396131417.15394616,,7622764.621835046,,
,,,,,,46370688.86453273,385204937.0912377,,7388092.882801353,,
,,,,,,51499123.982617766,373874849.6602213,,7388340.288589854,,
,,,,,,66459538.99898645,392138255.2620256,,6773943.316237596,,
,,,,,,64104954.53549968,412075367.09294456,,11944967.888650851,,
,,,,,,39693873.0008104,429608016.5937591,,9642982.880862124,,
,,,,,,49008568.35044358,428340381.8328851,,10882034.92366662,,
,,,,,,37887838.76443073,436908474.8595365,,13649632.58319798,,
,,,,,,39362693.04415413,394026929.9937686,,18205509.198597,,
,,,,,,65363235.31114643,383613383.8257469,,15033469.398309227,,
,,,,,,37445937.38503551,380091642.0522342,,17891659.991906844,,
,,,,,,54219042.63216845,361262822.27044326,,20512402.448250663,,
,,,,,,40885910.41125659,405515123.5233009,,11304044.660567297,,
,,,,,,67844634.59660609,387711753.1862031,,14300952.869543344,,
,,,,,,76197515.91639782,392054112.3726504,,15137624.5509459,,
,,,,,,71161056.92681426,370957581.4502989,,15754472.087880315,,
,,,,,,73681557.94527827,391611387.8617733,,16087101.910297578,,
,,,,,,40982352.91264156,391407477.9911365,,19305439.35915472,,
,,,,,,58667647.34203512,396409280.499258,,74046450.05809934,,
,,,,,,76837336.73328872,405523571.33532864,,10299679.214184294,,
,,,,,,76669441.39756857,442412883.78079647,,10402211.453133415,,
,,,,,,60646525.48662207,458875004.9111226,,8999223.243563857,,
,,,,,,61246076.69143143,467795987.4901704,,10193738.516501196,,
,,,,,,55743810.12806534,470490380.2880928,,16443275.739933938,,
,,,,,,84733830.32328819,477497368.8887813,,13840607.126231857,,
,,,,,,64306265.4166264,477032058.5053853,,14886227.613673652,,
,,,,,,80959040.97637336,422805897.4005448,,19662014.746472448,,
,,,,,,80898709.50887844,422643894.36535233,,18676690.79914855,,
,,,,,,82860624.35959254,450982590.4291075,,16101649.813469429,,
,,,,,,69539503.05893047,430102793.85947937,,14348989.766868606,,
,,,,,,86074740.43863913,457299075.9314717,,18154100.43507871,,
,,,,,,77489468.83536239,478795906.18346137,,18510932.60991461,,
,,,,,,78968714.0140005,445086964.8517486,,13526369.319632264,,
,,,,,,50744155.43898923,460171926.34910727,,14814970.179156622,,
,,,,,,85243454.33191362,439689167.450104,,15655302.157952748,,
,,,,,,70001002.2118498,411466458.1588191,,12986585.315125337,,
,,,,,,109647864.63723192,463513427.3839909,,11975803.290109605,,
,,,,,,61232104.36102944,408284140.2243964,,11993857.540774778,,
,,,,,,61747506.05295731,436341264.2502352,,12886764.261885138,,
,,,,,,68772943.177387,497974804.02590656,,12547389.146993889,,
,,,,,,93258314.99643022,430487226.8601855,,12902965.622855855,,
,,,,,,71696731.6984533,407325767.5353726,,18309533.25946896,,
,,,,,,72646760.74172613,365955385.5898544,,22462000.570352145,,
,,,,,,67329056.3561528,389016960.7779096,,14243924.992413431,,
,,,,,,72189477.27896358,408795141.2432983,,14274348.772896787,,
,,,,,,63189870.18132653,393044913.5581701,,14335282.958717627,,
,,,,,,83914163.60202013,397628983.6357932,,14244501.298220308,,
,,,,,,66841568.36632426,371521187.1230521,,14633503.14149008,,
,,,,,,1054945648.998507,360013221.1263631,,18727539.803578045,,
,,,,,,1124870358.140112,330267278.6071001,,33479944.839337774,,
,,,,,,415746241.37227446,320782959.47465825,,60197691.33851916,,
,,,,,,293699231.0343461,340260693.66172314,,67625955.23334661,,
,,,,,,226607243.6798857,369658759.5695441,,33945357.09653825,,
,,,,,,218373600.0516635,366209801.4931749,,37278192.06727976,,
,,,,,,194838169.3082409,382171200.1402992,,35188530.02714237,,
,,,,,,271387376.23249924,412704980.9982082,,37190674.13673756,,
,,,,,,178434007.40339282,407173199.375592,,37582317.9172246,,
,,,,,,102735654.83849618,398461229.46038646,,29108604.97734304,,
,,,,,,54103671.206497625,391390765.8476919,,22451200.751080107,,
,,,,,,49808700.48872486,371387883.5044296,,20082445.32427762,,
,,,,,,68139831.81076737,393680430.3721001,,22820094.35644165,,
,,,,,,76466644.51831073,414297968.26476777,,23581317.1639844,,
,,,,,,54422507.79837473,414730543.979331,,26668430.72656507,,
,,,,,,59324589.70828872,424334705.0080146,,23358640.124405783,,
,,,,,,50854027.50526771,428392160.2826154,,25910974.8260462,,
,,,,,,48778039.31235295,416748458.5767572,,23079138.38376121,,
,,,,,,59640023.634461366,449670831.4725581,,22485727.45884376,,
,,,,,,42416332.09846504,432459995.03771216,,23521613.196834203,,
,,,,,,68438313.83841729,448356089.8498988,,22826788.661932737,,
,,,,,,121054191.30804038,446031217.7298231,,23594475.57871121,,
,,,,,,48394841.603818364,465296447.6187095,,23789367.99380765,,
,,,,,,44010694.15560244,465178887.8223142,,30548274.687918138,,
,,,,,,42166523.89489677,473566303.16596246,,23386851.19278138,,
,,,,,,61869328.00774277,484878252.09475017,,23907731.63845956,,
,,,,,,48974376.76035129,466590299.652144,,24537046.978354994,,
,,,,,,49256027.86260433,463182470.3698112,,22948345.66284463,,
,,,,,,54465825.78055069,510702819.6621398,,29560351.78376773,,
,,,,,,44706997.747252055,531326486.20817006,,27623392.01084472,,
,,,,,,57123269.11855383,537111831.0789951,,24293415.89848163,,
,,,,,,56306640.63388577,527552999.3361576,,21945936.961403582,,
,,,,,,29463991.58592208,539432853.7858894,,23550218.495614856,,
,,,,,,13499150.591292772,508441182.8914728,,25095485.20988387,,
,,,,,,12833588.534762988,564234551.2897799,,22464190.208554145,,
,,,,,,25782950.070904784,553067613.1127429,,25044065.92972076,,
,,,,,,25431076.71031056,587226982.3337407,,25971228.28045104,,
,,,,,,28035653.150246028,538667265.2736014,,26627398.228103325,,
,,,,,,23319519.5378464,508679333.18919295,,25316128.16980512,,
,,,,,,33745787.366990924,535553848.1289451,,108641584.7700488,,
,,,,,,14546045.918530576,570005599.2019768,,19795570.27634971,,
,,,,,,27698628.26998297,589564686.6178317,,31452683.53127599,,
,,,,,,19085722.69005814,522155858.8125036,,45529290.90530952,,
,,,,,,18939606.79003994,443036735.2081508,,36004139.209210984,,
,,,,,,28904811.678391885,480398266.74323946,,28475679.46876422,,
,,,,,,18141960.6824114,476529264.2562991,,23369718.05882561,,
,,,,,,26788357.97239361,509149054.12700313,,19221813.47072903,,
,,,,,,20603672.36315796,408954277.1925418,,24414751.701870736,,
,,,,,,66512028.92878175,373439679.908911,,21281784.02642034,,
,,,,,,36634654.15235894,404953489.7870304,,23610686.579453804,,
,,,,,,47547091.52327195,399493284.7479065,,24017518.03340637,,
,,,,,,51536727.88324364,386467779.7551276,,24262330.4941405,,
,,,,,,16694952.697577825,382825333.3800459,,18622301.384034146,,
,,,,,,32142221.6593124,327292648.0253627,,18705276.012696765,,
,,,,,,53973448.67953955,358030124.3053399,,21446568.342610084,,
,,,,,,19293290.135333862,396904598.6060252,,20501541.681283217,,
,,,,,,103419728.7568416,448657230.3854169,,21135319.78845392,,
,,,,,,28019879.61182278,439327729.3356533,,22866905.29904954,,
,,,,,,32824615.12296679,413440949.9501032,,21863675.07644365,,
,,,,,,34776605.36284271,445241984.9457552,,21050523.26543017,,
,,,,,,51398676.42603261,531645325.4412432,,21513043.837181665,,
,,,,,,24873503.539521728,452646055.34407216,,22478086.9366501,,
,,,,,,34001271.53274124,703431513.1902728,,24183762.75526412,,
,,,,,,49894503.74834042,538786388.4376936,,21572504.26969016,,
,,,,,,26364219.991129342,561189543.4885913,,24342080.57602513,,
,,,,,,20874233.9829633,515615337.243288,,25298756.9746381,,
,,,,,,38233319.72557837,511349235.57055855,,29062591.84281746,,
,,,,,,27614030.16952433,555201077.2818778,,31360831.13939106,,
,,,,,,16944252.325957023,500464460.2052491,,30115171.07054018,,
,,,,,,33400314.27884817,345618804.4764907,,36504358.811665215,,
,,,,,,44291328.02127522,378374312.5760784,,34203181.419612125,,
,,,,,,121738676.91566622,326983528.7043818,,34840957.33524124,,
,,,,,,6685117.966595653,446188024.3822965,,30629738.28071014,,
,,,,,,13997319.029437888,419406102.6821389,,31162774.44989454,,
,,,,,,10945722.439013837,577864794.4596363,,33780355.581050195,,
,,,,,,4333555.380980494,711990196.1257505,,29632068.961238936,,
,,,,,,15382163.063235482,623574823.9175681,,27377128.0191887,,
,,,,,,13267350.571792057,517503736.6372392,,27448397.873573605,,
,,,,,,112334766.46387929,519146673.2914794,,29256635.780241378,,
,,,,,,9462759.154031398,635309995.0840245,,29984189.20909652,,
,,,,,,21009556.10696799,515110490.8217007,,30754015.3393374,,
,,,,,,29792976.49300976,489300155.8138993,,34689384.09689628,,
,,,,,,20271758.57445471,645992981.6238459,,32203992.23486125,,
,,,,,,22343291.172928195,742713478.3525181,,31983939.36431221,,
,,,,,,4947915.796797678,655901256.3814374,,37494015.31032653,,
,,,,,,18167476.10504828,712640754.2237235,,38063368.183667086,,
,,,,,,4726476.955454348,651060301.9347242,,37538949.43138505,,
,,,,,,5061166.666135388,619092462.1237876,,42539139.49750629,,
,,,,,,8416389.954036113,564203676.3102787,,47726359.15206762,,
,,,,,,3824431.6658557258,582586952.5099137,,42958488.98584116,,
,,,,,,8473285.009534378,676945543.5265874,,51489505.34208112,,
,,,,,,35617935.36132464,645184668.1186659,,33860883.70252761,,
,,,,,,20437632.8655302,615800452.4983985,,37916071.91157465,,
,,,,,,32575806.33386964,536284326.0198457,,59113797.791470826,,
,,,,,,23567322.109815978,563667115.1366452,,47765961.07655823,,
,,,,,,6125264.718873136,571032355.5744911,,54958948.64773161,,
,,,,,,7893531.877092535,667916981.2478913,,56800046.55292194,,
,,,,,,8992668.623550797,641561230.5959328,,44914047.14203676,,
,,,,,,8327301.617030573,807961263.479676,,48357905.47147384,,
,,,,,,5924307.872781428,1006740399.085548,,49317615.09377962,,
,,,,,,862572.7213400619,1058851655.2456336,,49961535.45687623,,
,,,,,,7335180.997364687,798197685.4384209,,51659916.2267023,,
