Duration_Peak,Duration_Peak.1,Duration_Peak.2,Duration_Peak.3,Duration_Peak.4,Duration_Peak.5,Duration_Peak.6,Duration_Peak.7,Duration_Peak.8,Duration_Peak.9,Duration_Peak.10,Duration_Peak
,,,,,,,1697.5,,1408.7,,
,,,,,,,1950.2,,1433.1,,
,,,,,,,1253.2,,1694.3,,
,,,,,,,1672.8,,1486.1,,
,,,,,,,1822.7,,1513.8,,
,,,,,,,1890.6,,1318.4,,
,,,,,,,1468.5,,1440.2,,
,,,,,,,1506.7,,1475.4,,
,,,,,,,1671.9,,1430.6,,
,,,,,,,1511.9,,1502.2,,
,,,,,,,1598.0,,1284.9,,
,,,,,,,1865.3,,1418.0,,
,,,,,,,1560.5,,1406.4,,
,,,,,,,1596.0,,1393.6,,
,,,,,,,1854.8,,1433.9,,
,,,,,,,1723.2,,1898.4,,
,,,,,,,1617.7,,1332.0,,
,,,,,,,1762.9,,1495.8,,
,,,,,,,1785.6,,1355.5,,
,,,,,,,1388.5,,1331.1,,
,,,,,,,1304.8,,1283.9,,
,,,,,,,1788.9,,1595.4,,
,,,,,,,1510.2,,1358.7,,
,,,,,,,1306.8,,2319.7,,
,,,,,,,1679.2,,1747.8,,
,,,,,,,1921.2,,1656.3,,
,,,,,,,1983.7,,1846.3,,
,,,,,,,1969.4,,1937.4,,
,,,,,,,1239.0,,1809.8,,
,,,,,,,1878.6,,1820.3,,
,,,,,,,1882.9,,1558.3,,
,,,,,,,1694.1,,1669.4,,
,,,,,,,1907.8,,1900.9,,
,,,,,,,1934.0,,1433.6,,
,,,,,,,1209.7,,1322.1,,
,,,,,,,1858.3,,1533.2,,
,,,,,,,1836.9,,1266.2,,
,,,,,,,1972.9,,1181.2,,
,,,,,,,1953.5,,1400.5,,
,,,,,,,1396.1,,1857.0,,
,,,,,,,1378.5,,1299.9,,
,,,,,,,2074.3,,1364.3,,
,,,,,,,1487.6,,1438.6,,
,,,,,,,1853.4,,1205.5,,
,,,,,,,1648.4,,1416.8,,
,,,,,,,2035.0,,1165.8,,
,,,,,,,1331.1,,2037.2,,
,,,,,,,2046.6,,2039.7,,
,,,,,,,1351.7,,1328.1,,
,,,,,,,1770.9,,1307.8,,
,,,,,,,1872.2,,1513.9,,
,,,,,,,1654.1,,1317.6,,
,,,,,,,1620.8,,1288.2,,
,,,,,,,1166.1,,1422.2,,
,,,,,,,1612.6,,1503.4,,
,,,,,,,1298.1,,1831.0,,
,,,,,,,1227.9,,1926.0,,
,,,,,,,1179.5,,1745.9,,
,,,,,,,1552.5,,1364.5,,
,,,,,,,1304.8,,1167.3,,
,,,,,,,1768.0,,1625.3,,
,,,,,,,1300.7,,1667.9,,
,,,,,,,1432.6,,1173.6,,
,,,,,,,1324.2,,1234.5,,
,,,,,,,1288.9,,1503.9,,
,,,,,,,1175.8,,1383.0,,
,,,,,,,1127.7,,1476.1,,
,,,,,,,1217.1,,1309.2,,
,,,,,,,1761.8,,1487.3,,
,,,,,,,1375.2,,1269.3,,
,,,,,,,1306.6,,1221.0,,
,,,,,,,1945.4,,1215.4,,
,,,,,,,1761.8,,1216.4,,
,,,,,,,1943.3,,1094.7,,
,,,,,,,2073.9,,1259.0,,
,,,,,,,1814.0,,1259.3,,
,,,,,,,1876.1,,1369.5,,
,,,,,,,1885.0,,1389.7,,
,,,,,,,1923.4,,1368.3,,
,,,,,,,1908.9,,1183.5,,
,,,,,,,1936.3,,1329.6,,
,,,,,,,2097.1,,1228.8,,
,,,,,,,1955.1,,1363.8,,
,,,,,,,1963.6,,1423.2,,
,,,,,,,1825.6,,1345.9,,
,,,,,,,2142.3,,1343.2,,
,,,,,,,1815.7,,1368.6,,
,,,,,,,1844.7,,1389.4,,
,,,,,,,1790.2,,1309.2,,
,,,,,,,1736.6,,1412.6,,
,,,,,,,1908.3,,1381.7,,
,,,,,,,1983.7,,1463.8,,
,,,,,,,1999.2,,1430.8,,
,,,,,,,1816.9,,1057.2,,
,,,,,,,1777.0,,1301.0,,
,,,,,,,1792.9,,1298.8,,
,,,,,,,1923.2,,1402.6,,
,,,,,,,1804.1,,1187.8,,
,,,,,,,1859.7,,1478.6,,
,,,,,,,1961.0,,1401.1,,
,,,,,,,1903.7,,1312.6,,
,,,,,,,1815.9,,1347.3,,
,,,,,,,1858.3,,1461.9,,
,,,,,,,1739.0,,1207.4,,
,,,,,,,1148.2,,1427.3,,
,,,,,,,1946.4,,1161.0,,
,,,,,,,1193.5,,1119.2,,
,,,,,,,1277.2,,1087.6,,
,,,,,,,1410.8,,1316.8,,
,,,,,,,1379.8,,1142.1,,
,,,,,,,1732.2,,1111.3,,
,,,,,,,1216.4,,1324.7,,
,,,,,,,1198.0,,1318.8,,
,,,,,,,1865.7,,1198.1,,
,,,,,,,1766.1,,1283.3,,
,,,,,,,1886.3,,1389.2,,
,,,,,,,1654.8,,1688.1,,
,,,,,,,1146.6,,1619.2,,
,,,,,,,1175.6,,1491.9,,
,,,,,,,1157.6,,1293.3,,
,,,,,,,1235.0,,1385.0,,
,,,,,,,1172.4,,1266.6,,
,,,,,,,1235.2,,1079.0,,
,,,,,,,1169.8,,1176.0,,
,,,,,,,1139.4,,1292.4,,
,,,,,,,1307.5,,1326.6,,
,,,,,,,1612.2,,1315.1,,
,,,,,,,1352.9,,1145.5,,
,,,,,,,1635.3,,1158.7,,
,,,,,,,1142.4,,1158.6,,
,,,,,,,1711.6,,1411.0,,
,,,,,,,1432.1,,1122.6,,
,,,,,,,1287.3,,1598.7,,
,,,,,,,1118.3,,1214.6,,
,,,,,,,1706.3,,1470.2,,
,,,,,,,1744.5,,1315.4,,
,,,,,,,1420.9,,1267.4,,
,,,,,,,2178.5,,1383.7,,
,,,,,,,1520.7,,1408.4,,
,,,,,,,1560.7,,1368.4,,
,,,,,,,1782.5,,1560.5,,
,,,,,,,1589.5,,1392.6,,
,,,,,,,1580.7,,1282.1,,
,,,,,,,2330.7,,1315.5,,
,,,,,,,1594.4,,1415.3,,
,,,,,,,1911.0,,1390.4,,
,,,,,,,1636.5,,1404.2,,
,,,,,,,1751.2,,1447.8,,
,,,,,,,1682.0,,1386.6,,
,,,,,,,1581.5,,1453.6,,
,,,,,,,1652.1,,1444.5,,
,,,,,,,2095.9,,1391.3,,
,,,,,,,1861.2,,1805.5,,
,,,,,,,1899.7,,1391.3,,
,,,,,,,2181.0,,1411.9,,
,,,,,,,1757.6,,1397.6,,
,,,,,,,1822.0,,1373.0,,
,,,,,,,2051.6,,1399.9,,
,,,,,,,1774.4,,1382.4,,
,,,,,,,1949.7,,1315.4,,
,,,,,,,2192.2,,1283.1,,
,,,,,,,2299.6,,1515.9,,
,,,,,,,1978.2,,1490.3,,
,,,,,,,2081.9,,1325.5,,
,,,,,,,2148.0,,1541.3,,
,,,,,,,2188.1,,1358.8,,
,,,,,,,1825.1,,1471.6,,
,,,,,,,1799.1,,1316.2,,
,,,,,,,1600.8,,1464.5,,
,,,,,,,1544.8,,1540.5,,
,,,,,,,1478.7,,1616.3,,
,,,,,,,1306.9,,1574.5,,
,,,,,,,1226.9,,1364.1,,
,,,,,,,1418.6,,1255.8,,
,,,,,,,1292.8,,1371.0,,
,,,,,,,,,1353.4,,
,,,,,,,,,1362.4,,
,,,,,,,,,1411.6,,
,,,,,,,,,1394.6,,
,,,,,,,,,1475.1,,
,,,,,,,,,1492.1,,
,,,,,,,,,1668.6,,
,,,,,,,,,1519.4,,
,,,,,,,,,1586.5,,
,,,,,,,,,1698.8,,
,,,,,,,,,1470.0,,
,,,,,,,,,1764.5,,
,,,,,,,,,1680.2,,
,,,,,,,,,1477.6,,
,,,,,,,,,1678.2,,
,,,,,,,,,1616.8,,
,,,,,,,,,1404.9,,
,,,,,,,,,1313.9,,
,,,,,,,,,1935.0,,
,,,,,,,,,1584.6,,
,,,,,,,,,1527.0,,
,,,,,,,,,1576.7,,
,,,,,,,,,1664.6,,
,,,,,,,,,1588.0,,
,,,,,,,,,1287.9,,
,,,,,,,,,1152.2,,
,,,,,,,,,1605.7,,
,,,,,,,,,1668.4,,
,,,,,,,,,1587.0,,
,,,,,,,,,1512.9,,
,,,,,,,,,1544.2,,
,,,,,,,,,1721.8,,
,,,,,,,,,1684.4,,
,,,,,,,,,1531.8,,
,,,,,,,,,1580.3,,
,,,,,,,,,1619.7,,
,,,,,,,,,1629.9,,
,,,,,,,,,1763.8,,
,,,,,,,,,1459.7,,
,,,,,,,,,1442.1,,
,,,,,,,,,1821.2,,
,,,,,,,,,1757.4,,
,,,,,,,,,1434.7,,
,,,,,,,,,1661.5,,
,,,,,,,,,1793.7,,
,,,,,,,,,1468.3,,
,,,,,,,,,1895.4,,
,,,,,,,,,1810.6,,
,,,,,,,,,1453.8,,
,,,,,,,,,1653.0,,
,,,,,,,,,1457.9,,
,,,,,,,,,1607.0,,
,,,,,,,,,1465.7,,
,,,,,,,,,1774.3,,
,,,,,,,,,1356.2,,
,,,,,,,,,1891.2,,
,,,,,,,,,2064.0,,
,,,,,,,,,1987.3,,
,,,,,,,,,1901.5,,
,,,,,,,,,1946.7,,
,,,,,,,,,1988.4,,
,,,,,,,,,1917.6,,
,,,,,,,,,1956.6,,
,,,,,,,,,2005.6,,
,,,,,,,,,1976.1,,
,,,,,,,,,1764.4,,
,,,,,,,,,1869.8,,
,,,,,,,,,1761.2,,
,,,,,,,,,1669.1,,
,,,,,,,,,1606.0,,
,,,,,,,,,1497.6,,
,,,,,,,,,1659.4,,
,,,,,,,,,1876.6,,
,,,,,,,,,1754.9,,
,,,,,,,,,1690.5,,
,,,,,,,,,1566.1,,
,,,,,,,,,1697.2,,
,,,,,,,,,1772.7,,
,,,,,,,,,1567.0,,
,,,,,,,,,1633.2,,
,,,,,,,,,1455.3,,
,,,,,,,,,2047.9,,
,,,,,,,,,1381.7,,
,,,,,,,,,1374.9,,
,,,,,,,,,1701.8,,
,,,,,,,,,1925.5,,
,,,,,,,,,1738.7,,
,,,,,,,,,1919.0,,
,,,,,,,,,1854.3,,
,,,,,,,,,1816.6,,
,,,,,,,,,1886.8,,
,,,,,,,,,1634.3,,
,,,,,,,,,1566.8,,
,,,,,,,,,1727.5,,
,,,,,,,,,1804.2,,
,,,,,,,,,1714.0,,
,,,,,,,,,1773.1,,
,,,,,,,,,2141.3,,
,,,,,,,,,1518.3,,
,,,,,,,,,1743.7,,
,,,,,,,,,1727.6,,
,,,,,,,,,1542.2,,
,,,,,,,,,1783.3,,
,,,,,,,,,1323.7,,
,,,,,,,,,1226.5,,
,,,,,,,,,1417.2,,
,,,,,,,,,1582.3,,
,,,,,,,,,1708.0,,
,,,,,,,,,1694.4,,
,,,,,,,,,1610.3,,
,,,,,,,,,1514.4,,
,,,,,,,,,1724.7,,
,,,,,,,,,1928.1,,
,,,,,,,,,1793.3,,
,,,,,,,,,1598.6,,
,,,,,,,,,1530.6,,
,,,,,,,,,1695.6,,
,,,,,,,,,2188.8,,
,,,,,,,,,1876.2,,
,,,,,,,,,2080.8,,
,,,,,,,,,1881.6,,
,,,,,,,,,2204.4,,
,,,,,,,,,2159.7,,
,,,,,,,,,1854.6,,
,,,,,,,,,2047.4,,
,,,,,,,,,1969.9,,
,,,,,,,,,1899.4,,
,,,,,,,,,1975.5,,
,,,,,,,,,1952.0,,
,,,,,,,,,1887.3,,
,,,,,,,,,1964.8,,
,,,,,,,,,1819.4,,
,,,,,,,,,1745.6,,
,,,,,,,,,1906.9,,
,,,,,,,,,1780.5,,
,,,,,,,,,1762.9,,
,,,,,,,,,2127.4,,
,,,,,,,,,1940.0,,
,,,,,,,,,1525.5,,
,,,,,,,,,1736.6,,
,,,,,,,,,1773.1,,
,,,,,,,,,1814.3,,
,,,,,,,,,2250.1,,
,,,,,,,,,2014.3,,
,,,,,,,,,1695.3,,
,,,,,,,,,1690.8,,
,,,,,,,,,1685.2,,
,,,,,,,,,1640.6,,
,,,,,,,,,1775.5,,
,,,,,,,,,1820.9,,
,,,,,,,,,1836.0,,
,,,,,,,,,1911.7,,
,,,,,,,,,2029.9,,
,,,,,,,,,2094.6,,
,,,,,,,,,1714.8,,
,,,,,,,,,1920.7,,
,,,,,,,,,1841.9,,
,,,,,,,,,1812.0,,
,,,,,,,,,1808.4,,
,,,,,,,,,1890.4,,
,,,,,,,,,2026.6,,
,,,,,,,,,2081.9,,
,,,,,,,,,1720.2,,
,,,,,,,,,1832.9,,
,,,,,,,,,1811.0,,
,,,,,,,,,1761.5,,
,,,,,,,,,1897.7,,
,,,,,,,,,1537.6,,
,,,,,,,,,1625.6,,
,,,,,,,,,1772.7,,
,,,,,,,,,1658.9,,
,,,,,,,,,1543.8,,
,,,,,,,,,1729.2,,
,,,,,,,,,1566.6,,
,,,,,,,,,1551.4,,
,,,,,,,,,1644.6,,
,,,,,,,,,1579.8,,
,,,,,,,,,1970.9,,
,,,,,,,,,1812.3,,
,,,,,,,,,2021.6,,
,,,,,,,,,2020.3,,
,,,,,,,,,1736.0,,
,,,,,,,,,1824.6,,
,,,,,,,,,1758.2,,
,,,,,,,,,1618.0,,
,,,,,,,,,1712.4,,
,,,,,,,,,1798.1,,
,,,,,,,,,1738.0,,
,,,,,,,,,2044.1,,
,,,,,,,,,2306.9,,
,,,,,,,,,2407.7,,
,,,,,,,,,1972.4,,
,,,,,,,,,1574.5,,
,,,,,,,,,1724.2,,
,,,,,,,,,2045.9,,
,,,,,,,,,2055.8,,
,,,,,,,,,1828.6,,
,,,,,,,,,2079.8,,
,,,,,,,,,2316.7,,
,,,,,,,,,1959.1,,
,,,,,,,,,1773.2,,
,,,,,,,,,1624.1,,
,,,,,,,,,1921.2,,
,,,,,,,,,1938.7,,
,,,,,,,,,2008.4,,
,,,,,,,,,2052.1,,
,,,,,,,,,1915.2,,
,,,,,,,,,1946.7,,
,,,,,,,,,1785.2,,
,,,,,,,,,1905.4,,
,,,,,,,,,1950.9,,
,,,,,,,,,1622.2,,
,,,,,,,,,1601.6,,
,,,,,,,,,1956.8,,
,,,,,,,,,2093.8,,
,,,,,,,,,2023.3,,
,,,,,,,,,2041.1,,
,,,,,,,,,2027.0,,
,,,,,,,,,2308.2,,
,,,,,,,,,2056.4,,
,,,,,,,,,2051.3,,
,,,,,,,,,2044.2,,
,,,,,,,,,2084.9,,
,,,,,,,,,2033.9,,
,,,,,,,,,2056.7,,
,,,,,,,,,2018.2,,
,,,,,,,,,1993.0,,
,,,,,,,,,2075.6,,
,,,,,,,,,2037.6,,
,,,,,,,,,2043.0,,
,,,,,,,,,2039.7,,
,,,,,,,,,1897.0,,
,,,,,,,,,2266.2,,
,,,,,,,,,1837.8,,
,,,,,,,,,1782.1,,
,,,,,,,,,2012.1,,
,,,,,,,,,1523.0,,
,,,,,,,,,1718.2,,
,,,,,,,,,1463.1,,
,,,,,,,,,1653.8,,
,,,,,,,,,1442.8,,
,,,,,,,,,1620.3,,
,,,,,,,,,1733.2,,
,,,,,,,,,1854.0,,
,,,,,,,,,1726.8,,
,,,,,,,,,1998.3,,
,,,,,,,,,2203.5,,
,,,,,,,,,1823.3,,
,,,,,,,,,1718.6,,
,,,,,,,,,1947.7,,
,,,,,,,,,1919.7,,
,,,,,,,,,1821.9,,
,,,,,,,,,1757.9,,
,,,,,,,,,1849.4,,
,,,,,,,,,1738.4,,
,,,,,,,,,1770.9,,
,,,,,,,,,1748.7,,
,,,,,,,,,1753.2,,
,,,,,,,,,1521.3,,
,,,,,,,,,1603.8,,
,,,,,,,,,1468.2,,
,,,,,,,,,1568.9,,
,,,,,,,,,1801.7,,
,,,,,,,,,1769.2,,
,,,,,,,,,1653.6,,
,,,,,,,,,1605.3,,
,,,,,,,,,1543.9,,
,,,,,,,,,1526.2,,
,,,,,,,,,1581.8,,
,,,,,,,,,1661.6,,
,,,,,,,,,1599.7,,
,,,,,,,,,1569.5,,
,,,,,,,,,1615.0,,
,,,,,,,,,1606.6,,
,,,,,,,,,1714.7,,
,,,,,,,,,1451.1,,
,,,,,,,,,1859.1,,
,,,,,,,,,1529.1,,
,,,,,,,,,1543.5,,
,,,,,,,,,1457.0,,
,,,,,,,,,1716.8,,
,,,,,,,,,1765.5,,
,,,,,,,,,1629.6,,
,,,,,,,,,1699.3,,
,,,,,,,,,1623.2,,
,,,,,,,,,1897.5,,
,,,,,,,,,1729.1,,
,,,,,,,,,2055.2,,
,,,,,,,,,1970.5,,
,,,,,,,,,1590.3,,
,,,,,,,,,1808.2,,
,,,,,,,,,1491.7,,
,,,,,,,,,1816.2,,
,,,,,,,,,2020.9,,
,,,,,,,,,1591.0,,
,,,,,,,,,1894.1,,
,,,,,,,,,1851.1,,
,,,,,,,,,1783.4,,
,,,,,,,,,1667.6,,
,,,,,,,,,1595.4,,
,,,,,,,,,1583.1,,
,,,,,,,,,1585.2,,
,,,,,,,,,1477.6,,
,,,,,,,,,1755.0,,
,,,,,,,,,1882.4,,
,,,,,,,,,1817.3,,
,,,,,,,,,1628.3,,
,,,,,,,,,1967.1,,
,,,,,,,,,1608.0,,
,,,,,,,,,1871.0,,
,,,,,,,,,1871.1,,
,,,,,,,,,1801.9,,
,,,,,,,,,1977.7,,
,,,,,,,,,2041.5,,
,,,,,,,,,1807.8,,
,,,,,,,,,1435.6,,
,,,,,,,,,1664.9,,
,,,,,,,,,2007.5,,
,,,,,,,,,1881.8,,
,,,,,,,,,1542.4,,
,,,,,,,,,1503.9,,
,,,,,,,,,1507.4,,
,,,,,,,,,1526.6,,
,,,,,,,,,1887.8,,
,,,,,,,,,1733.7,,
,,,,,,,,,1417.9,,
,,,,,,,,,1752.0,,
,,,,,,,,,1652.3,,
,,,,,,,,,1705.6,,
,,,,,,,,,1607.9,,
,,,,,,,,,1803.7,,
,,,,,,,,,1845.3,,
,,,,,,,,,1914.0,,
,,,,,,,,,1931.6,,
,,,,,,,,,1858.3,,
,,,,,,,,,1734.9,,
,,,,,,,,,1951.1,,
,,,,,,,,,1879.4,,
,,,,,,,,,1884.7,,
,,,,,,,,,1902.9,,
,,,,,,,,,1805.3,,
,,,,,,,,,1811.9,,
,,,,,,,,,1571.6,,
,,,,,,,,,1669.3,,
,,,,,,,,,1561.0,,
,,,,,,,,,1714.1,,
,,,,,,,,,2081.4,,
,,,,,,,,,1729.3,,
,,,,,,,,,1687.3,,
,,,,,,,,,12092.7,,
,,,,,,,,,17097.7,,
,,,,,,,,,16508.8,,
,,,,,,,,,6616.7,,
,,,,,,,,,8851.9,,
,,,,,,,,,15308.2,,
,,,,,,,,,15917.5,,
,,,,,,,,,15623.0,,
,,,,,,,,,14490.8,,
,,,,,,,,,14273.7,,
,,,,,,,,,4179.2,,
,,,,,,,,,12145.1,,
,,,,,,,,,11757.3,,
,,,,,,,,,11657.5,,
,,,,,,,,,11612.9,,
,,,,,,,,,12235.8,,
,,,,,,,,,11971.4,,
,,,,,,,,,11009.2,,
,,,,,,,,,12420.4,,
,,,,,,,,,12136.7,,
,,,,,,,,,13022.9,,
,,,,,,,,,12581.7,,
,,,,,,,,,6754.9,,
,,,,,,,,,6949.5,,
,,,,,,,,,6672.9,,
,,,,,,,,,5254.9,,
,,,,,,,,,5186.2,,
,,,,,,,,,7370.5,,
,,,,,,,,,6165.1,,
,,,,,,,,,10479.6,,
,,,,,,,,,10778.8,,
,,,,,,,,,10402.6,,
,,,,,,,,,8803.5,,
,,,,,,,,,4666.6,,
,,,,,,,,,9066.7,,
,,,,,,,,,9416.1,,
,,,,,,,,,10851.8,,
,,,,,,,,,10585.8,,
,,,,,,,,,9958.2,,
,,,,,,,,,8928.8,,
,,,,,,,,,9306.2,,
,,,,,,,,,10676.4,,
,,,,,,,,,6019.6,,
,,,,,,,,,12936.7,,
,,,,,,,,,4095.3,,
,,,,,,,,,12710.7,,
,,,,,,,,,1551.8,,
,,,,,,,,,1443.3,,
,,,,,,,,,4341.3,,
,,,,,,,,,1467.6,,
,,,,,,,,,1515.8,,
,,,,,,,,,1442.4,,
,,,,,,,,,1427.3,,
,,,,,,,,,1494.0,,
,,,,,,,,,2485.0,,
,,,,,,,,,1532.4,,
,,,,,,,,,1765.6,,
,,,,,,,,,1866.7,,
,,,,,,,,,1927.8,,
,,,,,,,,,1653.0,,
,,,,,,,,,1583.6,,
,,,,,,,,,1788.0,,
,,,,,,,,,2087.9,,
,,,,,,,,,1824.0,,
,,,,,,,,,1490.3,,
,,,,,,,,,1892.5,,
,,,,,,,,,1655.7,,
,,,,,,,,,1539.1,,
,,,,,,,,,2044.3,,
,,,,,,,,,1580.8,,
,,,,,,,,,2071.4,,
,,,,,,,,,2085.9,,
,,,,,,,,,1947.9,,
,,,,,,,,,1680.4,,
,,,,,,,,,1892.7,,
,,,,,,,,,1687.0,,
,,,,,,,,,1535.9,,
,,,,,,,,,1880.3,,
,,,,,,,,,1660.7,,
,,,,,,,,,1781.0,,
,,,,,,,,,1566.1,,
,,,,,,,,,1930.3,,
,,,,,,,,,1729.6,,
,,,,,,,,,1871.1,,
,,,,,,,,,1890.3,,
,,,,,,,,,2175.9,,
,,,,,,,,,1920.3,,
,,,,,,,,,2098.0,,
,,,,,,,,,2127.4,,
,,,,,,,,,2296.5,,
,,,,,,,,,2055.5,,
,,,,,,,,,1865.7,,
,,,,,,,,,1908.2,,
,,,,,,,,,2029.0,,
,,,,,,,,,1991.2,,
,,,,,,,,,2139.3,,
,,,,,,,,,1827.5,,
,,,,,,,,,1613.2,,
,,,,,,,,,1792.1,,
,,,,,,,,,2183.2,,
,,,,,,,,,1916.2,,
,,,,,,,,,1978.8,,
,,,,,,,,,1883.9,,
,,,,,,,,,1939.3,,
,,,,,,,,,2154.5,,
,,,,,,,,,2252.9,,
,,,,,,,,,2045.9,,
,,,,,,,,,2186.3,,
,,,,,,,,,2139.9,,
,,,,,,,,,2045.0,,
,,,,,,,,,1960.4,,
,,,,,,,,,2008.2,,
,,,,,,,,,2328.6,,
,,,,,,,,,2358.3,,
,,,,,,,,,2219.7,,
,,,,,,,,,2112.2,,
,,,,,,,,,2253.8,,
,,,,,,,,,2361.0,,
,,,,,,,,,2508.9,,
,,,,,,,,,2189.5,,
,,,,,,,,,2479.0,,
,,,,,,,,,1989.4,,
,,,,,,,,,2500.4,,
,,,,,,,,,2062.9,,
,,,,,,,,,2211.2,,
,,,,,,,,,2012.5,,
,,,,,,,,,1926.1,,
,,,,,,,,,2226.7,,
,,,,,,,,,1889.0,,
,,,,,,,,,2062.2,,
,,,,,,,,,1930.3,,
,,,,,,,,,1969.1,,
,,,,,,,,,2123.9,,
,,,,,,,,,1893.3,,
,,,,,,,,,3877.8,,
,,,,,,,,,1233.4,,
,,,,,,,,,1037.7,,
,,,,,,,,,985.7,,
,,,,,,,,,1235.8,,
,,,,,,,,,1148.4,,
,,,,,,,,,974.5,,
,,,,,,,,,2186.4,,
