Energy_Max_Min_difference,Energy_Max_Min_difference.1,Energy_Max_Min_difference.2,Energy_Max_Min_difference.3,Energy_Max_Min_difference.4,Energy_Max_Min_difference.5,Energy_Max_Min_difference.6,Energy_Max_Min_difference.7,Energy_Max_Min_difference.8,Energy_Max_Min_difference.9,Energy_Max_Min_difference.10,Energy_Max_Min_difference
49400.0,50910.52631578947,5376.666666666667,794020.0,5209470.0,51198440.0,23905.0,2338670.0,1037910.0,901150.0,360165.0,5657160.0
171240.0,50580.78947368421,4433.333333333333,10798980.0,4619455.0,2239431.0,23603.33333333333,1238700.0,229620.0,1235725.0,680930.0,5559663.0
205420.0,50251.05263157895,3490.0,,3729062.0,2179361.0,23301.666666666668,1408900.0,2323200.0,1570300.0,1001695.0,5789531.0
135170.0,49921.31578947368,2546.6666666666665,,5989454.0,1569191.0,23000.0,1038960.0,816670.0,1904875.0,1322460.0,6249095.0
151370.0,49591.57894736842,1603.333333333333,,3898770.0,1029420.0,31000.0,1869073.0,1858090.0,2239450.0,921230.0,6529087.0
216970.0,49261.84210526316,660.0,,68699341.0,1069390.0,39000.0,2019047.0,2138720.0,2574025.0,520000.0,6538810.0
164430.0,48932.10526315789,32960.0,,3659208.0,852455.0,2496333.333333333,1098910.0,2089166.0,2908600.0,129000.0,5847670.0
1846390.0,48602.36842105263,65260.0,,2989225.0,2259380.0,4953666.666666667,1438930.0,1818590.0,3243175.0,113500.0,5805760.0
200000.0,48272.63157894737,97560.0,,3489395.0,934910.0,7411000.0,1369110.0,1768770.0,3577750.0,98000.0,5217250.0
203130.0,47942.89473684211,580200.0,,19599424.0,21697990.0,651800.0,1549068.0,1686900.0,3912325.0,857630.0,4487470.0
21700.0,47613.15789473684,560833.3333333334,,3889119.0,4549000.0,251000.0,1768390.0,1409083.0,4246900.0,299100.0,5177580.0
119460.0,47283.42105263157,541466.6666666666,,3328950.0,2769124.0,677000.0,11698490.0,2019292.0,4581475.0,1120600.0,101997270.0
144610.0,46953.68421052631,522100.0,,4339088.0,1998950.0,675840.0,1118070.0,1999351.0,4916050.0,370800.0,6146500.0
885980.0,46623.94736842105,502733.3333333333,,88199189.0,1719036.0,674680.0,1649303.0,575001.0,5250625.0,640000.0,4025890.0
187250.0,46294.21052631579,483366.6666666666,,5159316.0,1308980.0,673520.0,1619330.0,1725300.0,5585200.0,423700.0,5719395.0
176370.0,45964.47368421053,464000.0,,5519406.0,1059107.0,672360.0,1539292.0,467220.0,158940.0,113995430.0,5888450.0
29040.0,45634.73684210527,1084600.0,,11199401.0,55798680.0,671200.0,969374.0,464610.0,3008935.5555555555,139945900.0,5838210.0
32280.0,45305.0,27888400.0,,66799407.0,12898600.0,670040.0,724334.0,395500.0,5858931.111111111,450000.0,4048620.0
24000.0,44975.26315789473,3490870.0,,4459363.0,935850.0,668880.0,683399.0,254600.0,8708926.666666666,516900.0,3298650.0
22600.0,44645.52631578947,44798.0,,32799216.0,3278420.0,667720.0,994294.0,253350.0,11558922.222222222,543500.0,2858900.0
221340.0,44315.78947368421,79496340.0,,35799672.0,502820.0,666560.0,582229.0,260800.0,14408917.777777778,555970.0,4367290.0
242210.0,43986.05263157895,10797460.0,,12499618.0,75198720.0,665400.0,853378.0,189710.0,17258913.333333332,567180.0,4858170.0
236300.0,43656.31578947368,11880.0,,12299495.0,73597730.0,664240.0,1099403.0,203160.0,20108908.888888888,616320.0,4098250.0
1405570.0,43326.57894736842,313586.6666666667,,14999242.0,1786400.0,663080.0,1249382.0,13410.0,22958904.444444444,82100.0,3914080.0
229510.0,42996.84210526316,615293.3333333334,,12599300.0,10998930.0,661920.0,1129154.0,15110.0,25808900.0,696800.0,3878360.0
54800.0,42667.10526315789,917000.0,,12999139.0,308980.0,660760.0,1229321.0,12320.0,13387450.0,632840.0,4136510.0
272200.0,42337.36842105263,752410.0,,54499250.0,21794850.0,659600.0,1409415.0,21750.0,966000.0,615700.0,5572280.0
276470.0,42007.63157894737,390590.0,,72799518.0,2448130.0,658440.0,1589367.0,568310.0,79976330.0,729600.0,3387060.0
227240.0,41677.89473684211,28770.0,,13099608.0,1007100.0,657280.0,1289377.0,421060.0,158986660.0,725030.0,2806920.0
192490.0,41348.15789473684,7030.0,,13299513.0,4898300.0,656120.0,1359309.0,447580.0,237996990.0,725965.0,4668440.0
276500.0,41018.42105263157,9910.0,,45599356.0,78596730.0,654960.0,1399210.0,512300.0,610580.0,726900.0,4668770.0
155600.0,40688.68421052631,34873.33333333333,,92799535.0,806610.0,653800.0,2289149.0,462560.0,38130.0,646500.0,2959572.0
43860.0,40358.94736842105,59836.66666666666,,85599590.0,776210.0,652640.0,1219261.0,465570.0,33810.0,713100.0,2879110.0
33590.0,40029.21052631579,84800.0,,110999503.0,962840.0,651480.0,1679227.0,731600.0,933900.0,1913520.0,4458330.0
125170.0,39699.47368421052,2183900.0,,122999699.0,98898150.0,650320.0,1399123.0,1627060.0,37730.0,164000.0,5978290.0
289600.0,39369.73684210527,4283000.0,,20197600.0,1048740.0,649160.0,2189328.0,168000.0,219670.0,690000.0,3487970.0
205100.0,39040.0,6382100.0,,,1139083.0,648000.0,81399415.0,821920.0,354520.0,744310.0,3678660.0
85700.0,121770.0,8481200.0,,,980470.0,4692600.0,30699257.0,644700.0,633500.0,795310.0,9179460.0
228260.0,204500.0,10580300.0,,,15299455.0,8737200.0,3759220.0,165700.0,69840.0,801900.0,8608750.0
9600.0,965150.0,12679400.0,,,1457520.0,12781800.0,4469444.0,105880.0,45700.0,957150.0,3899136.0
