Data_Window_idx,Time_cycle,Amplitude_mean,Amplitude_std,Amplitude_max,Amplitude_min,Energy_sum,Energy_mean,Counts_sum,Duration_mean,RMS_mean,Rise-Time_mean,Amplitude_mean_smoothed,Amplitude_std_smoothed,Amplitude_max_smoothed,Amplitude_min_smoothed,Energy_sum_smoothed,Energy_mean_smoothed,Counts_sum_smoothed,Duration_mean_smoothed,RMS_mean_smoothed,Rise-Time_mean_smoothed
0,34631.0,80.4,0.0,80.4,80.4,662000.0,662000.0,70.0,496.5,85.6,65.7,80.09,0.3394112549695436,80.33,79.85,648805.0,582865.0000000009,71.05000000000001,439.205,83.67999999999999,42.24499999999997
0,34641.0,79.15,2.1920310216782983,80.7,77.6,882500.0,441250.0,95.0,330.5,82.5,28.8,77.72,1.1879393923934016,78.56,76.88,532100.0,299850.0000000009,76.20000000000002,338.73999999999995,81.59,43.17999999999997
0,34651.0,77.65,0.0,77.65,77.65,155100.0,155100.0,37.5,259.25,79.1,37.25,78.56,0.4101219330881981,78.85,78.27000000000001,437620.0,347920.0000000009,62.90000000000001,376.64,86.05,50.46999999999997
0,34661.0,78.5,0.0,78.5,78.5,94000.0,94000.0,21.0,142.0,63.5,10.2,78.47999999999999,0.9050966799187816,79.11999999999999,77.84,423600.0,221200.00000000087,71.4,265.11,75.04,32.199999999999974
0,34671.0,77.0,0.282842712474623,77.2,76.8,277500.0,138750.0,72.0,261.0,75.9,37.15,77.67,0.2121320343559641,77.82000000000001,77.52,167760.0,110380.00000000087,41.60000000000001,189.86,67.3,20.96999999999997
0,34681.0,78.4,0.0,78.4,78.4,93800.0,93800.0,21.0,141.9,62.7,10.3,78.6,0.0,78.6,78.6,95440.0,95440.00000000087,21.0,141.9,61.98,10.259999999999971
0,34691.0,79.2,0.0,79.2,79.2,313100.0,313100.0,45.5,319.0,73.55,38.0,79.06,0.4808326112068529,79.4,78.72,426480.0,299570.0000000009,62.70000000000001,322.14,77.05999999999999,42.11999999999997
0,34701.0,78.7,0.0,78.7,78.7,97200.0,97200.0,20.0,145.2,61.8,10.3,78.73428571428572,0.0,78.73428571428572,78.73428571428572,97868.57142857143,97868.57142857232,20.62857142857144,145.18285714285713,63.01714285714286,10.3
0,34711.0,78.8,0.0,78.8,78.8,104000.0,104000.0,21.0,145.2,57.9,10.3,78.69333333333331,0.0,78.69333333333333,78.69333333333333,100933.33333333334,100933.33333333422,20.933333333333344,145.24666666666667,61.64,10.3
0,34721.0,78.9,0.0,78.9,78.9,98300.0,98300.0,21.0,145.1,57.8,10.2,78.85,0.0,78.85,78.85,101160.0,101160.00000000087,21.30000000000001,147.44,65.2,10.269999999999971
0,34731.0,78.85,0.0,78.85,78.85,100500.0,100500.0,20.0,142.25,64.5,10.25,78.80999999999999,0.0,78.81,78.81,101100.0,101100.00000000087,20.400000000000013,142.31,64.58,10.22999999999997
0,34741.0,78.7,0.0,78.7,78.7,99500.0,99500.0,20.0,145.1,65.7,10.2,77.55,1.2303657992645918,78.41999999999999,76.67999999999999,246480.0,234690.00000000087,47.80000000000001,320.51,74.55,47.669999999999966
0,34751.0,76.5,0.0,76.5,76.5,172000.0,172000.0,49.0,342.2,97.0,64.0,78.45,0.0,78.45,78.45,268860.0,232640.00000000087,47.20000000000001,279.73,76.03,37.58999999999996
0,34761.0,68.4,0.0,68.4,68.4,13800.0,13800.0,10.0,187.4,27.1,55.5,77.03999999999999,0.1555634918610395,77.15,76.93,372960.0,309160.0000000009,56.10000000000001,366.03,74.74000000000001,52.26999999999996
0,34771.0,78.8,0.0,78.8,78.8,102000.0,102000.0,21.0,152.4,65.5,10.2,78.60999999999999,0.2687005768508856,78.8,78.41999999999999,341200.0,310700.0000000009,58.40000000000001,367.44000000000005,80.2,51.13999999999996
0,34781.0,78.9,0.0,78.9,78.9,102000.0,102000.0,20.0,142.0,57.3,10.3,77.94,0.0,77.94,77.94000000000001,135600.0,135600.00000000087,32.80000000000001,233.12000000000003,70.1,32.21999999999996
0,34791.0,77.55000000000001,1.2020815280171375,78.4,76.7,286800.0,143400.0,69.0,247.25,76.19999999999999,37.15,77.58000000000001,0.4525483399593916,77.9,77.26,184880.0,127530.00000000087,45.000000000000014,225.33,75.00999999999999,31.87999999999996
0,34801.0,77.5,1.4142135623730951,78.5,76.5,277100.0,138550.0,74.0,253.25,79.4,37.1,78.4,0.395979797464468,78.67999999999999,78.12,220800.0,138830.00000000087,44.000000000000014,199.52,69.53999999999999,21.09999999999996
0,34811.0,78.7,0.0,78.7,78.7,96400.0,96400.0,20.0,139.2,58.0,10.2,78.34,0.1272792206135791,78.43,78.25,190840.0,156570.00000000087,41.70000000000001,242.12000000000003,69.02000000000001,32.23999999999997
0,34821.0,78.5,0.0,78.5,78.5,93200.0,93200.0,20.0,139.2,62.7,10.2,78.08,0.7071067811865464,78.58,77.58,161900.0,108860.00000000087,40.40000000000001,184.41,68.46000000000001,21.079999999999963
0,34831.0,78.5,0.0,78.5,78.5,93000.0,93000.0,21.0,142.0,62.6,10.2,78.62,0.395979797464467,78.9,78.34,242200.0,157500.00000000087,35.20000000000001,178.73,63.91,15.769999999999962
0,34841.0,78.4,0.0,78.4,78.4,89250.0,89250.0,20.0,139.3,63.4,10.2,78.56,0.0,78.56,78.55999999999999,164530.0,164530.00000000087,29.20000000000001,204.58,67.7,21.27999999999996
0,34851.0,78.2,0.0,78.2,78.2,84100.0,84100.0,20.0,139.2,60.1,10.2,78.32666666666667,0.5787342510456183,78.7,77.66000000000001,302430.0,243403.33333333425,51.80000000000001,244.99,68.44000000000001,27.393333333333292
0,34861.0,78.75,1.0606601717798212,79.5,78.0,552600.0,276300.0,85.0,304.35,74.6,37.85,78.28,0.8061017305526624,78.85,77.71000000000001,417960.0,266230.0000000009,68.80000000000001,318.35,79.92999999999999,43.09999999999996
0,34871.0,78.0,0.0,78.0,78.0,289000.0,289000.0,59.0,419.9,96.5,65.3,78.1,0.0141421356237299,78.11,78.09,182700.0,145810.00000000087,39.20000000000001,222.93,70.80999999999999,26.70999999999996
0,34881.0,77.8,0.0,77.8,77.8,78600.0,78600.0,19.0,135.2,65.3,10.1,78.07,0.0,78.07000000000001,78.07,82080.0,82080.00000000089,19.20000000000001,135.57999999999998,61.40999999999999,10.129999999999958
0,34891.0,81.0,0.0,81.0,81.0,737000.0,737000.0,72.0,493.8,81.4,70.8,80.316,0.0,80.316,80.316,679920.0,679920.0000000009,67.00000000000001,471.24799999999993,88.58000000000001,60.79199999999996
0,34901.0,77.18,0.0,77.18,77.18,147320.0,147320.0,39.4,279.92,80.38,42.5,77.03200000000001,0.0,77.03200000000001,77.03200000000001,121848.0,121848.00000000087,33.960000000000015,237.948,76.13199999999999,30.45999999999996
0,34911.0,86.38,0.0,86.38,86.38,2965900.0,2965900.0,84.0,582.75,55.45,86.16,83.9,0.0,83.9,83.9,2196500.0,2196500.000000001,78.00000000000001,548.25,65.75,80.19999999999996
0,34921.0,78.86,0.0,78.86,78.86,422000.0,422000.0,62.6,457.54,100.26,65.0,78.14000000000001,0.0,78.14,78.14000000000001,343000.0,343000.00000000093,58.40000000000001,426.66,98.04,64.69999999999996
0,34931.0,79.35714285714286,0.0,79.35714285714286,79.35714285714286,169428.57142857136,169428.57142857136,27.285714285714285,202.5,66.64285714285714,18.11428571428572,79.67142857142858,0.0,79.67142857142858,79.67142857142858,306285.71428571426,306285.7142857152,41.85714285714288,308.1,79.32857142857144,33.94285714285711
0,34941.0,77.4,0.0,77.4,77.4,227000.0,227000.0,55.0,400.1,88.4,65.2,79.05000000000001,0.0,79.05,79.05000000000001,439500.0,439500.0000000009,64.50000000000001,461.85,90.95,65.39999999999996
0,34951.0,76.8,0.0,76.8,76.8,195000.0,195000.0,50.0,370.2,93.0,65.3,78.85,0.5374011537017768,79.22999999999999,78.47,545470.0,445170.0000000009,68.4,415.82,89.37,58.41999999999996
0,34961.0,77.36666666666667,0.0,77.36666666666667,77.36666666666667,305500.0,305500.0,54.333333333333336,389.9666666666666,90.86666666666667,61.266666666666666,77.084,0.0,77.084,77.084,243390.0,243390.00000000093,52.26000000000001,375.644,91.332,63.34799999999996
0,34971.0,81.7,0.0,81.7,81.7,948000.0,948000.0,76.0,535.3,84.2,47.6,80.83333333333334,0.0,80.83333333333334,80.83333333333334,819500.0,819500.0000000009,71.66666666666667,506.2333333333333,85.53333333333333,50.33333333333329
0,34981.0,79.5,0.0,79.5,79.5,401000.0,401000.0,62.0,465.4,90.3,65.4,80.04,0.0,80.04,80.04,616400.0,616400.0000000009,68.4,487.6,87.62,54.639999999999965
0,34991.0,76.62,0.0,76.62,76.62,184800.0,184800.0,51.0,365.52,94.36,64.76,77.076,0.0,77.076,77.076,208840.0,208840.00000000093,54.000000000000014,385.736,92.468,65.08799999999997
0,35001.0,85.9,0.0,85.9,85.9,811250.0,811250.0,58.5,368.225,60.875,51.05,82.55999999999999,1.1596551211459372,83.38,81.73999999999998,759075.0,614275.0000000009,75.15,414.4175,78.83250000000001,60.94499999999996
0,35011.0,80.4,0.0,80.4,80.4,131000.0,131000.0,24.0,139.7,58.9,10.2,80.8,0.0,80.8,80.8,144600.0,144600.00000000093,26.00000000000001,156.33999999999995,60.5,10.15999999999996
0,35021.0,79.7,0.0,79.7,79.7,111000.0,111000.0,21.0,139.6,64.2,10.1,79.8,0.0,79.8,79.80000000000001,113000.0,113000.00000000092,21.0,139.6,62.8,10.1
0,35031.0,80.4,0.0,80.4,80.4,467666.6666666667,467666.6666666667,57.333333333333336,395.4,85.53333333333333,47.1,79.91999999999999,0.0,79.91999999999999,79.92,291600.0,291600.00000000093,42.40000000000001,287.02,75.6,32.25999999999996
0,35041.0,79.39999999999999,0.0,79.39999999999999,79.39999999999999,191333.3333333333,191333.3333333333,36.33333333333333,267.7333333333333,67.13333333333334,28.5,79.2,0.0,79.2,79.2,278666.6666666666,278666.6666666676,50.66666666666668,364.6666666666666,78.16666666666667,46.89999999999996
0,35051.0,78.8,0.0,78.8,78.8,92600.0,92600.0,21.0,139.5,61.8,10.1,79.0,0.0,79.0,78.99999999999999,95450.0,95450.00000000092,21.25000000000001,147.325,60.375,10.1
0,35061.0,79.62222222222222,0.0,79.62222222222222,79.62222222222222,106000.0,106000.0,22.77777777777778,144.03333333333333,63.58888888888889,10.044444444444444,79.36666666666666,0.0,79.36666666666666,79.36666666666667,100800.0,100800.00000000092,22.333333333333343,142.9,63.16666666666667,10.033333333333292
0,35071.0,80.9,0.0,80.9,80.9,132000.0,132000.0,25.0,149.7,65.7,10.1,80.64444444444445,0.0,80.64444444444445,80.64444444444445,126800.0,126800.00000000092,24.555555555555564,148.56666666666666,65.27777777777779,10.08888888888885
0,35081.0,75.892,0.0,75.892,75.892,213360.0,213360.0,52.48,377.708,91.164,64.184,75.428,0.0,75.428,75.428,176240.0,176240.00000000093,50.320000000000014,363.172,91.276,64.05599999999995
0,35091.0,78.212,0.0,78.212,78.212,398960.0,398960.0,63.28,450.388,90.604,64.824,77.748,0.0,77.748,77.748,361840.0,361840.0000000009,61.12000000000002,435.852,90.716,64.69599999999996
0,35101.0,80.28888888888889,0.0,80.28888888888889,80.28888888888889,567037.0370370371,567037.0370370371,72.85185185185185,514.3666666666667,90.05185185185185,64.73333333333333,80.01937777777778,0.0,80.01937777777778,80.01937777777778,543935.4074074074,543935.4074074083,71.67437037037038,506.7917333333333,90.15757037037038,65.18986666666663
0,35111.0,80.17777777777778,0.0,80.17777777777778,80.17777777777778,577407.4074074074,577407.4074074074,71.37037037037037,500.0333333333333,89.57037037037037,58.06666666666667,80.19999999999999,0.0,80.19999999999999,80.2,575333.3333333333,575333.3333333342,71.66666666666669,502.9,89.66666666666666,59.39999999999996
0,35121.0,80.06666666666666,0.0,80.06666666666666,80.06666666666666,587777.7777777778,587777.7777777778,69.88888888888889,485.7,89.08888888888889,51.4,80.08888888888889,0.0,80.08888888888889,80.08888888888889,585703.7037037036,585703.7037037045,70.18518518518519,488.5666666666666,89.18518518518519,52.73333333333329
0,35131.0,80.11428571428571,0.0,80.11428571428571,80.11428571428571,571714.2857142857,571714.2857142857,70.71428571428571,499.1571428571429,90.97142857142856,57.74285714285714,80.05714285714286,0.0,80.05714285714286,80.05714285714285,582857.142857143,582857.1428571439,69.85714285714286,488.1285714285715,89.88571428571429,52.57142857142853
0,35141.0,79.1,0.0,79.1,79.1,377000.0,377000.0,67.0,477.2,90.8,65.3,78.16999999999999,0.6363961030678927,78.61999999999999,77.72,377080.0,352040.00000000093,75.4,456.44,86.18,54.26999999999996
0,35151.0,72.2,0.0,72.2,72.2,62300.0,62300.0,47.0,355.6,96.1,45.9,78.97,0.0,78.97,78.97,519660.0,519660.0000000009,68.80000000000001,490.74000000000007,88.43,52.58999999999996
0,35161.0,73.4,0.0,73.4,73.4,98100.0,98100.0,48.0,334.35,78.42500000000001,101.55,78.25000000000001,0.8343860018001241,78.84,77.66,582180.0,482580.0000000009,76.53333333333335,432.24,79.085,104.33666666666664
0,35171.0,78.4,0.0,78.4,78.4,299000.0,299000.0,69.0,524.1,88.8,67.1,78.45,0.0,78.45,78.45,308200.0,308200.00000000093,69.50000000000001,536.87,90.76,65.93999999999997
0,35181.0,79.1,0.0,79.1,79.1,90900.0,90900.0,20.0,139.5,54.1,10.0,78.85428571428572,0.0,78.85428571428572,78.85428571428572,104391.42857142857,104391.4285714295,21.314285714285724,181.12285714285716,55.71142857142858,26.165714285714245
0,35191.0,81.23333333333333,0.0,81.23333333333333,81.23333333333333,576933.3333333334,576933.3333333334,61.33333333333333,416.8666666666667,79.06666666666666,35.7,86.74666666666667,1.5556349186104046,87.84666666666666,85.64666666666668,6102286.666666666,5052086.666666667,93.06666666666666,512.8133333333334,59.89333333333334,61.52999999999995
0,35201.0,79.0,0.0,79.0,79.0,281970.0,281970.0,52.2,373.34,83.86,48.82,79.0,0.0,79.0,79.0,225950.0,225950.00000000093,43.000000000000014,306.5,76.7,37.69999999999996
0,35211.0,76.04444444444445,0.0,76.04444444444445,76.04444444444445,178555.55555555556,178555.55555555556,52.77777777777778,385.94444444444446,92.03333333333332,64.10000000000001,76.88888888888889,0.0,76.88888888888889,76.88888888888889,232111.1111111111,232111.11111111203,56.55555555555557,410.9888888888889,92.76666666666668,64.49999999999997
0,35221.0,76.29333333333332,0.0,76.29333333333332,76.29333333333332,236880.0,236880.0,56.66666666666667,408.04,90.50666666666666,63.17333333333333,75.66666666666666,0.0,75.66666666666666,75.66666666666666,191600.0,191600.00000000093,53.33333333333335,385.2,89.73333333333332,62.66666666666663
0,35231.0,80.08888888888889,0.0,80.08888888888889,80.08888888888889,539555.5555555555,539555.5555555555,74.33333333333333,516.6,92.07777777777778,65.3,79.12977777777778,0.0,79.12977777777778,79.12977777777778,454327.1111111111,454327.11111111206,70.86666666666667,500.028,92.72355555555556,65.08799999999997
0,35241.0,79.45,0.0,79.45,79.45,429000.0,429000.0,69.5,503.9,94.5,65.25,79.84166666666667,0.0,79.84166666666667,79.84166666666667,474166.6666666666,474166.6666666676,69.55000000000001,497.79,93.69333333333334,65.28499999999995
0,35251.0,80.22857142857143,0.0,80.22857142857143,80.22857142857143,526285.7142857143,526285.7142857143,69.85714285714286,502.1,89.61428571428571,65.3,80.08571428571427,0.0,80.08571428571427,80.08571428571427,502857.1428571429,502857.14285714383,69.57142857142858,498.9,91.04285714285716,65.3
0,35261.0,78.62,0.0,78.62,78.62,381800.0,381800.0,64.4,471.5,91.22,65.1,79.35999999999999,0.0,79.36,79.35999999999999,452400.0,452400.0000000009,68.20000000000002,495.3,91.36,65.19999999999996
0,35271.0,78.48461538461538,0.0,78.48461538461538,78.48461538461538,342846.1538461539,342846.1538461539,67.15384615384616,514.9846153846154,87.01538461538462,70.37692307692308,77.99384615384615,0.0,77.99384615384615,77.99384615384615,300338.4615384616,300338.4615384625,63.86153846153847,494.69384615384615,87.60615384615384,69.8707692307692
0,35281.0,79.1,0.0,79.1,79.1,409000.0,409000.0,71.0,492.6,88.4,65.3,78.97692307692307,0.0,78.97692307692307,78.97692307692307,395769.2307692308,395769.2307692317,70.23076923076924,497.0769230769232,88.12307692307692,66.31538461538457
0,35291.0,79.41111111111111,0.0,79.41111111111111,79.41111111111111,417111.1111111111,417111.1111111111,71.66666666666667,509.4222222222222,88.78888888888889,65.25555555555556,79.36666666666666,0.0,79.36666666666667,79.36666666666666,414666.6666666667,414666.6666666676,71.00000000000001,502.7333333333333,87.83333333333334,65.23333333333329
0,35301.0,79.11666666666667,0.0,79.11666666666667,79.11666666666667,475333.3333333333,475333.3333333333,74.33333333333333,507.50000000000006,91.16666666666669,51.5,79.40833333333333,0.0,79.40833333333333,79.40833333333333,501166.6666666666,501166.6666666676,75.16666666666667,514.3500000000001,92.08333333333334,50.14999999999996
0,35311.0,77.65833333333333,0.0,77.65833333333333,77.65833333333333,346166.6666666667,346166.6666666667,70.16666666666667,473.25,86.58333333333333,58.25,77.95,0.0,77.95,77.95,372000.0,372000.0000000009,71.00000000000001,480.1,87.5,56.89999999999996
0,35321.0,76.2,0.0,76.2,76.2,217000.0,217000.0,66.0,439.0,82.0,65.0,76.49166666666667,0.0,76.49166666666666,76.49166666666667,242833.3333333333,242833.33333333427,66.83333333333334,445.85,82.91666666666666,63.64999999999996
0,35331.0,76.44999999999999,0.4949747468305903,76.8,76.1,228900.0,114450.0,99.0,310.2,79.05,48.900000000000006,78.245,0.098994949366118,78.31499999999998,78.175,288330.0,265440.00000000093,68.50000000000001,501.355,83.645,53.62999999999997
0,35341.0,76.7,0.0,76.7,76.7,168833.33333333334,168833.33333333334,52.66666666666666,382.67777777777775,88.04444444444444,61.43333333333334,76.84,0.0,76.84,76.84,187733.3333333333,187733.33333333427,54.56666666666668,400.0811111111111,89.37777777777777,63.59333333333329
0,35351.0,76.7,0.0,76.7,76.7,124944.44444444444,124944.44444444444,48.22222222222222,324.2703703703704,77.19259259259259,49.54444444444445,76.7,0.0,76.7,76.7,133722.22222222222,133722.22222222315,49.11111111111112,335.95185185185187,79.36296296296295,51.92222222222218
0,35361.0,76.7,0.0,76.7,76.7,81055.55555555556,81055.55555555556,43.77777777777778,265.86296296296297,66.34074074074074,37.65555555555555,76.7,0.0,76.7,76.7,89833.33333333334,89833.33333333427,44.66666666666668,277.5444444444445,68.5111111111111,40.03333333333329
0,35371.0,76.65714285714286,0.0,76.65714285714286,76.65714285714286,64357.142857142855,64357.142857142855,42.0,230.92857142857144,61.142857142857146,32.9,76.67142857142858,0.0,76.67142857142858,76.67142857142858,64071.428571428565,64071.4285714295,42.0,234.7857142857143,61.42857142857143,32.9
0,35381.0,76.56666666666666,0.0,76.56666666666666,76.56666666666666,65866.66666666667,65866.66666666667,42.333333333333336,215.53333333333333,61.333333333333336,32.9,76.5942857142857,0.0,76.5942857142857,76.59428571428572,65524.28571428572,65524.28571428665,42.10000000000001,216.6671428571429,60.48571428571429,32.9
0,35391.0,76.5,0.0,76.5,76.5,64400.0,64400.0,40.0,215.4,64.5,32.9,76.9,0.0,76.9,76.9,120640.0,120640.00000000092,49.20000000000001,272.08000000000004,68.94,39.51999999999996
0,35401.0,74.975,0.0,74.975,74.975,90425.0,90425.0,31.0,295.17499999999995,57.775,27.325000000000003,73.65,0.0,73.65,73.65,65850.00000000001,65850.00000000095,24.00000000000001,257.95,48.55,35.049999999999955
0,35411.0,77.175,0.0,77.175,77.175,136675.0,136675.0,49.5,276.825,70.35,41.3,78.106,0.0,78.106,78.10600000000001,256390.0,256390.00000000093,59.960000000000015,400.218,81.892,54.54399999999996
0,35421.0,76.9,0.0,76.9,76.9,65200.0,65200.0,43.0,216.2,63.7,33.8,76.82000000000001,0.0,76.82000000000001,76.82000000000001,63220.000000000015,63220.00000000095,42.20000000000001,206.68,59.68000000000001,33.59999999999995
0,35431.0,76.6,0.0,76.6,76.6,66200.0,66200.0,46.0,216.5,63.0,33.8,76.67999999999999,0.0,76.67999999999999,76.67999999999999,64020.0,64020.00000000093,43.80000000000001,209.34,60.64,33.23999999999996
0,35441.0,76.8,0.0,76.8,76.8,62200.0,62200.0,42.0,172.8,64.6,32.7,76.78,0.0,76.78,76.78,62410.0,62410.00000000093,42.500000000000014,185.59,59.98,32.799999999999955
0,35451.0,76.4,0.0,76.4,76.4,63500.0,63500.0,43.0,215.6,65.6,32.9,76.99000000000001,0.0,76.99000000000001,76.99,80515.0,80515.00000000093,43.750000000000014,215.725,62.89000000000001,35.76499999999996
0,35461.0,76.1,0.7071067811865476,76.6,75.6,203600.0,101800.0,95.0,324.7,75.25,48.85,76.3,0.7919595949289354,76.85999999999999,75.74,97100.0,67960.00000000093,56.60000000000001,228.3,62.1,37.68999999999996
0,35471.0,76.4,0.0,76.4,76.4,64100.0,64100.0,42.0,205.7,60.7,33.9,76.54,0.0,76.54,76.53999999999999,64550.0,64550.00000000093,43.500000000000014,199.6,63.06,33.25999999999996
0,35481.0,76.5,0.0,76.5,76.5,65900.0,65900.0,46.0,216.5,55.7,33.9,76.47999999999999,0.0,76.47999999999999,76.48,65980.0,65980.00000000093,44.60000000000001,212.06,63.71999999999999,33.69999999999996
0,35491.0,76.4,0.0,76.4,76.4,66300.0,66300.0,45.0,205.7,58.5,33.8,76.41,0.0424264068711934,76.44,76.38,99400.0,76210.00000000093,55.40000000000001,232.7,63.45,35.939999999999955
0,35501.0,75.2,0.0,75.2,75.2,60800.0,60800.0,41.0,208.7,16.0,24.9,76.24,0.0,76.24,76.24,65660.0,65660.00000000093,44.20000000000001,214.23999999999995,52.56,31.239999999999952
0,35511.0,77.2,0.0,77.2,77.2,75000.0,75000.0,48.0,215.6,56.3,32.8,77.50833333333333,1.0657266423885052,78.84,76.56,535000.0,170891.6666666676,120.4,281.505,61.65999999999999,40.0383333333333
0,35521.0,76.8,0.0,76.8,76.8,73200.0,73200.0,47.0,216.5,61.7,33.9,76.68,0.1414213562373095,76.78,76.58000000000001,109900.0,77080.00000000093,61.60000000000001,229.41,60.67,31.30999999999996
0,35531.0,76.45,0.3535533905932738,76.7,76.2,161100.0,80550.0,83.0,247.35,63.3,28.05,76.55,0.1272792206135793,76.64,76.46,125880.0,76820.00000000093,68.80000000000001,235.16000000000005,62.08,30.12999999999996
0,35541.0,77.35,1.4849242404917609,78.4,76.3,422100.0,211050.0,106.0,396.9,72.0,44.2,76.63,0.4101219330881983,76.92,76.34,182660.0,107420.00000000092,71.20000000000002,278.76,65.03999999999999,31.35999999999996
0,35551.0,76.35,0.0707106781186658,76.4,76.3,163800.0,81900.0,82.0,249.2,64.85,27.35,76.68333333333332,2.161431621779943,78.52000000000001,74.6,300130.0,143963.33333333425,94.0,294.73,66.17666666666666,42.01999999999996
0,35561.0,76.5,0.0,76.5,76.5,67100.0,67100.0,46.0,215.5,62.0,31.3,76.64000000000001,0.5964870756356582,77.24,76.26,232460.0,108316.6666666676,85.60000000000001,267.76,66.85,36.13666666666662
0,35571.0,76.3,0.0,76.3,76.3,64900.0,64900.0,44.0,215.5,64.8,32.9,76.55,0.0707106781186537,76.6,76.5,102600.0,71080.00000000093,59.80000000000001,232.21,64.13,31.049999999999955
0,35581.0,76.35,0.2121320343559672,76.5,76.2,161400.0,80700.0,84.0,246.6,67.0,25.45,76.49,0.0707106781186537,76.53999999999999,76.44,106780.0,73730.00000000093,61.20000000000001,226.34,61.69,30.41999999999996
0,35591.0,76.5,0.0,76.5,76.5,67000.0,67000.0,46.0,216.6,66.4,32.4,76.5,0.0282842712474644,76.52000000000001,76.47999999999999,105100.0,72810.00000000093,60.40000000000001,230.11,62.77,30.69999999999996
0,35601.0,76.5,0.0,76.5,76.5,68200.0,68200.0,47.0,215.5,66.0,32.9,76.62333333333333,0.4241697752336301,77.08,76.34,194980.0,97646.6666666676,76.20000000000002,251.86000000000004,65.27000000000001,33.429999999999964
0,35611.0,76.30000000000001,0.1414213562373064,76.4,76.2,159000.0,79500.0,84.0,249.15,59.45,28.05,76.52,0.0282842712474614,76.53999999999999,76.5,85280.0,69380.00000000093,52.80000000000001,222.47,61.15,31.80999999999996
0,35621.0,77.05,0.3535533905932738,77.3,76.8,356000.0,178000.0,114.0,351.1,76.55,40.55,76.74,0.5374011537017779,77.12,76.36,270360.0,135180.00000000093,96.20000000000002,294.04,66.53999999999999,34.72999999999996
0,35631.0,76.46666666666667,0.3055050463303828,76.8,76.2,346300.0,115433.33333333331,145.0,314.7,69.60000000000001,39.53333333333333,76.87333333333333,0.4287965354830836,77.2,76.55999999999999,206340.0,111966.6666666676,80.00000000000001,262.81,66.23,37.85666666666663
0,35641.0,76.35,0.3535533905932738,76.6,76.1,155600.0,77800.0,83.0,249.0,64.15,27.95,76.61666666666667,0.3020171195746583,76.9,76.38,206460.0,94146.6666666676,88.60000000000001,254.66000000000005,63.96333333333333,31.09333333333329
0,35651.0,77.25,0.7778174593051983,77.8,76.7,423400.0,211700.0,118.0,354.4,67.9,48.3,76.87,0.6739810348290651,77.5,76.4,282700.0,128450.00000000092,96.8,283.33000000000004,65.07333333333334,35.2033333333333
0,35661.0,78.65,2.7577164466275343,80.6,76.7,261900.0,130950.0,90.0,267.15,58.1,43.75,77.76,1.866761902332487,79.08,76.44,448220.0,224110.00000000093,97.4,291.23,57.45,47.23999999999997
0,35671.0,77.95,2.050609665440992,79.4,76.5,572700.0,286350.0,124.0,382.7,76.3,48.4,77.11,1.6567763780467768,78.44,75.78,413080.0,185396.6666666676,108.6,308.3933333333333,64.45333333333333,39.223333333333294
0,35681.0,76.7,0.0,76.7,76.7,70700.0,70700.0,45.0,215.7,57.7,31.5,76.62,0.084852813742385,76.67999999999999,76.56,84660.0,69430.00000000093,51.80000000000001,222.63,62.50999999999999,31.74999999999996
0,35691.0,76.6,0.0,76.6,76.6,66200.0,66200.0,45.0,216.5,63.0,32.5,76.58000000000001,0.8661216222718341,77.44,75.84,275580.0,116220.00000000092,95.6,271.88,64.95666666666666,32.70999999999996
0,35701.0,74.9,2.262741699796949,76.5,73.3,93500.0,46750.0,62.0,203.5,46.75,41.05,76.21000000000001,0.4949747468305834,76.56,75.86,90900.0,65800.00000000093,55.80000000000001,219.39,62.16,32.04999999999996
0,35711.0,76.4,0.4242640687119295,76.7,76.1,153800.0,76900.0,81.0,249.05,65.55000000000001,27.35,76.55999999999999,0.084852813742386,76.62,76.5,83900.0,68520.00000000093,52.60000000000001,220.43,64.45,31.30999999999996
0,35721.0,76.5,0.0,76.5,76.5,69600.0,69600.0,45.0,215.7,61.5,31.6,76.45,0.2404163056034257,76.62,76.28,121580.0,74480.00000000093,66.60000000000001,234.79,62.57000000000001,29.08999999999996
0,35731.0,77.43333333333334,1.8147543451754955,79.5,76.1,672700.0,224233.3333333333,165.0,351.1666666666667,67.03333333333333,34.0,76.77333333333334,0.7552664176468239,77.6,76.24,303980.0,124780.00000000092,99.20000000000002,273.85,64.26666666666668,33.48666666666663
0,35741.0,76.4,0.4242640687119295,76.7,76.1,155600.0,77800.0,83.0,249.55,65.3,28.55,76.12333333333333,1.4002285325013557,77.3,75.14,241960.0,104060.00000000092,93.4,266.1733333333333,65.17,33.70666666666663
0,35751.0,78.65,3.181980515339464,80.9,76.4,859000.0,429500.0,130.0,398.65,79.7,40.7,76.97,1.9940411229460635,78.38,75.56,395840.0,211120.00000000093,87.00000000000001,292.64,69.7,44.20999999999996
0,35761.0,76.7,0.0,76.7,76.7,66400.0,66400.0,44.0,216.7,67.4,34.1,76.29833333333333,1.3920752228026554,77.76,75.03999999999999,402880.0,132278.33333333427,142.0,298.08666666666664,68.62166666666667,44.83333333333329
0,35771.0,79.95,4.879036790187182,83.4,76.5,930900.0,465450.0,125.0,384.05,69.65,70.1,76.90333333333334,2.337596596499385,79.4,75.11999999999999,624060.0,218253.33333333427,153.4,316.8466666666667,72.46666666666667,45.60666666666663
