Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
30299044644.93948,1244920801356.1328,288662133977.31696,1931806760471.9868,13667206597.368444,1080091727184.7284,822006432184.4592,235347186574.2698,51804521156.86485,587500946968.5603,1191126065887.506,8894463425.383726
30589111782.54036,1232418321516.0483,291675400607.80457,1835846392740.0547,13167923564.8255,1059233693317.9688,823184586133.7351,243596393307.2541,51269149931.30648,598139597294.2024,1189401208889.0383,9439331241.282051
31172014903.17909,1219841218748.6497,293409403809.856,1739275705048.21,12830304887.34654,1039945582512.2794,824117684146.8159,252671392103.6883,50768862902.47485,611117179948.0422,1187821961933.6392,10030349262.230455
31996136929.04719,1207171057797.4766,293575961622.4039,1643531308638.986,12757359564.473003,1022405955107.1832,824923606733.3744,261361979050.04828,50302824887.58665,626933226259.131,1186351858008.1353,10588668772.357508
32999312329.62643,1194403189521.757,292191900385.8223,1549864539563.473,12722710997.577814,1006783593611.8368,825773788702.137,269175869531.7488,49870758753.21551,646183802980.7178,1184959619962.857,11088842329.23047
34116363525.95032,1181581082976.536,289343102779.3249,1459173387210.9546,12925311716.744171,993176771091.3044,826874961666.4792,277403755864.1391,49471635506.26351,669366928888.7064,1183613035276.4788,11573267616.541395
35282413506.46233,1168722393099.4329,285425716190.4427,1372418797413.1082,13650157150.456743,981633858647.8052,828466643586.5012,286033510204.1369,49103826898.62663,696792328147.1805,1182270023767.4304,12054114511.398462
36437033126.16644,1155848747353.693,280963936120.14465,1290438347325.8892,14766336806.46116,972142896421.3574,830801483838.0299,294565087925.3586,48765652114.353264,728560585668.1152,1180886387156.7666,12515913560.967253
37526027582.05155,1142969896971.1104,276475192746.67114,1214028283247.3235,15934320557.144709,964630800554.077,834123437132.2281,302493465776.5166,48456053589.21853,764522737335.9955,1179423147885.3577,12940759465.391851
38501324260.99564,1130091768679.5522,272443770688.26804,1143934161962.1177,16972408643.527538,958984081873.4486,838662541599.3547,309376693094.3574,48173564245.11298,804275217274.2695,1177838367246.689,13310759750.682562
39320234595.95303,1117201452818.239,269202673767.15387,1080751013402.8354,17829649439.19944,955060502019.9292,844636992927.4547,314883918713.362,47916799215.251686,847100739204.7255,1176091504092.3923,13611586468.21938
39944752480.37254,1104273104089.2888,266632643721.5414,1024790396060.404,18430138368.08868,952670743841.7992,852209158486.9657,318826384328.0908,47684432212.28635,892024620412.4606,1174145871448.41,13845492456.346048
40340998102.02994,1091391482596.806,264853926482.59616,976084908211.474,18725654973.379383,951602374258.2136,861475821699.6381,321171965334.917,47475320480.17256,937867773336.646,1171969354308.035,14010256192.75456
40479190800.99778,1078576308363.9688,264076730980.66663,934800331548.1632,18703114120.579407,951622856646.0668,872456232673.4437,322044414536.2652,47288509556.46753,983310009317.0734,1169535317689.6155,14108061743.340502
40333900081.00736,1065848152421.7744,263946800491.904,900946587056.4978,18384382426.34554,952488387735.384,885114278295.1136,321707324296.5165,47123360882.43845,1026957117844.7312,1166824014208.7542,14146148796.2279
39884832198.81712,1053230023234.9304,263978930611.6924,874273344140.0453,17825417965.996304,953951320864.366,899330242122.0428,320532648444.3129,46979499917.72672,1067406859617.682,1163822683056.27,14136536295.907894
39117874836.04161,1040750434455.115,263666958200.8933,853767213634.5396,17114519722.817532,955770002737.0704,914908945070.038,318954512016.00903,46856756255.77459,1103310573387.334,1160527103043.4463,14095228084.191362
38026110240.84621,1028440761496.912,262540085063.1012,837981179748.995,16363271321.05617,957712585096.6353,931595202228.2958,317404878247.68085,46755251863.51556,1133427754563.1147,1156938822984.4685,14040724608.378023
36610810246.51208,1016326400240.9257,260087179617.6089,825111087804.3527,15477534294.273945,959554177069.68,949089417293.5627,316200020627.54944,46674313590.65874,1156642079921.3408,1153069093375.5874,13989234382.073769
34881385351.61429,1004443649439.4072,256276012171.27505,813666674851.3666,14370222654.75454,961096795059.8674,967072668951.6716,315037660160.6232,46615192610.556175,1172054779579.832,1148943825435.5977,13928511250.045494
32865545377.661976,992843096707.466,251224064907.82184,802394920881.449,13449576894.964426,962169879392.012,985213520395.5508,312970812270.7573,46579772722.66629,1179033996516.9146,1144595247971.55,13850364798.221128
30606280925.59965,981563647483.4824,245235173246.1025,790245696425.3596,12656407296.585585,962622298666.1844,1003188108472.0,310270777604.46454,46569621469.70496,1177184901193.2512,1140064397552.8584,13790003000.060976
28164487674.568428,970641232114.8646,238796164707.53333,776679503720.773,12092642025.976028,962329180202.2769,1020693159898.3068,308101624051.7534,46586438478.7826,1166378474375.8496,1135397468743.3113,13776637837.630302
25626470686.910805,960095651048.4882,232490305130.3488,761507409154.8107,11739573805.20535,961198859348.4598,1037448775918.0538,306849469810.23627,46632060582.11022,1146754896949.7268,1130644340882.6675,13829095261.463966
23110545347.022926,949912292256.0876,226959765743.8002,744987926850.2714,11598478534.334105,959172466439.7512,1053218240752.954,306568949227.8518,46708598623.36031,1118711391359.725,1125858799459.9998,13946787382.608175
20776747744.96868,940134152781.361,222778209916.34903,727943267461.0627,11558852756.97118,956212903514.426,1067812241055.9072,307109164160.5309,46817677940.8953,1082882581148.121,1121095239103.1255,14123536295.452536
18828090093.088142,930755215034.3512,220318676314.3152,711699451153.5249,11537339634.213448,952305715442.6154,1081090373034.8776,308357364040.9106,46960226877.55888,1040111825895.383,1116406911676.3398,14348930819.20667
17491990472.186012,921767790813.9886,219268761031.5981,697931330441.7578,11465378297.919855,947459781058.5116,1092963683322.8312,310247802080.04193,47137138793.9341,991424184683.4664,1111846183501.4932,14609324079.56688
16945750521.28574,913205056923.0896,219588853269.33896,688544994668.3846,11283449617.948587,941706758770.2256,1103398302682.274,312796360319.59094,47349074680.55675,937982346446.7672,1107460665098.3357,14888484002.0463
17246003231.538208,905066660812.5238,221157905120.79868,685430590263.6929,11006483121.858215,935102084392.804,1112407595637.5889,316055517504.3068,47595741324.35073,881059912281.4543,1103290486411.6553,15178359818.41162
18310916794.05415,897347515835.7651,223436132705.2468,690122519149.2311,10733661133.296713,927721560659.3868,1120036709029.8225,320005457355.6007,47876758708.36931,821986008165.4847,1099368584693.8665,15475240528.119553
19927016851.46365,890039928656.3613,225887441792.27057,703609723697.1744,10578798834.81987,919658774793.5796,1126408491093.2683,324731484502.1981,48191179053.36744,762103705262.5687,1095720192724.7008,15774558134.247858
21850266438.63888,883126679378.7743,227964386578.72247,726171719378.1261,10743848149.054804,911020457069.604,1131684813663.2617,330122444713.13855,48537705959.345146,702727424654.8452,1092356375529.5116,16067751670.800802
23872292489.65026,876582562135.6382,229090445589.6563,756999061709.7915,11311718221.177973,901926599192.2416,1136045119244.6592,335833145584.704,48914435276.40087,645104329274.2771,1089280696470.3702,16348680176.88058
25830077773.58113,870373622311.0178,228908587108.97208,794288652485.2336,11727281271.280836,892525600853.1261,1139695067291.6013,340919547553.86444,49319675470.720566,590334318096.9038,1086494347699.5642,16598387152.459145
27609381120.651173,864489401777.381,227475167734.10297,837524816428.1892,12038919142.16017,882954452138.5892,1142859414760.9482,345102934731.993,49752925414.16559,539506523968.189,1083986722350.2032,16829406496.57339
29130245648.656204,858891154729.8473,224787696972.15088,885519009941.5011,12702636080.808443,873366447715.7423,1145761142182.61,349442400540.07074,50212614124.57295,493542167819.0014,1081736500792.642,17051631257.765532
30339155828.225147,853545932142.0795,221214962456.6538,936952387785.0905,13726202436.624826,863959499359.34,1148614344556.371,354170043443.4284,50697211423.97745,453157636373.4956,1079713078881.6534,17266117625.17339
31203294195.969414,848429831983.1809,217402996694.25964,990581344697.4069,14915665621.62208,854927564840.8794,1151610418657.299,358949850511.19147,51205255575.30088,418845677989.6095,1077879378903.742,17479981295.555737
31709633406.056538,843515051064.6614,213931737005.15213,1045181606715.192,16103217279.566557,846456284792.3689,1154908915295.9531,363408070831.5687,51735170761.1497,390857168246.8852,1076191447948.749,17686586138.346306
31861023089.445385,838792415213.1008,211321529535.684,1099652263384.2246,17154751746.438211,838724405412.3346,1158630762612.3596,367194171323.6772,52285363436.50572,369163218694.63873,1074602048487.8872,17875430388.680023
31673912212.52244,834219780519.7498,209898121117.77536,1153038854632.5457,17970992107.489857,831904171388.9991,1162853471351.6091,370026176240.14166,52854771645.28789,353420372140.942,1073059311384.1372,18034989891.335403
31177782944.733307,829735633593.8278,209421437948.54675,1204404231189.4563,18486850839.28413,826152443004.7316,1167605941618.4854,371725789731.1975,53442961462.4516,342992271774.1916,1071514745283.422,18154178081.645798
30414155499.61421,825392599995.2502,209928550991.31503,1252845972797.6333,18670713366.53095,821606791749.8167,1172868512892.2222,372235877827.81903,54049346561.74267,337002828863.52966,1069918195717.2208,18223708298.52376
29435675093.398293,821174151916.9497,211563901633.2447,1297592007866.1165,18524497757.46124,818383342476.145,1178575783179.0295,371625276863.47095,54673464822.27018,334425345302.31616,1068220048150.8004,18236803366.7936
28305209368.95404,817062878822.6956,213816274505.89767,1337694894360.4744,18084430918.400032,816577234564.2172,1184646565697.8462,370071454194.0918,55315520992.91084,334179042600.3336,1066372079046.9288,18189784499.7701
27094505229.19944,813049776608.4188,216058979410.0933,1372997346504.132,17422046096.591904,816260984028.4622,1190954965422.6108,367830665379.8284,55975951437.23467,335216188718.6352,1064331278730.568,18082288776.25773
25882049377.46013,809128920766.5337,217674799509.73608,1403215090571.4648,16644036332.495544,817466268190.3804,1197348384532.015,365214417893.2362,56655622718.48342,336588411746.2179,1062061482223.8744,17917155316.804653
24749182714.21565,805293254401.8892,218119608092.4657,1427856244516.105,15883785528.319822,820180295787.598,1203659088093.576,362571713020.4896,57355758178.01064,337491945672.8283,1059527564247.5168,17699921863.558346
23773250665.37349,801526985313.9226,216825997452.58093,1446393840598.7444,15080795280.020027,824317394912.0669,1209710113207.592,360155659961.93713,58076845045.99758,337250597406.4552,1056706236205.9668,17433014399.070686
23018962610.77763,797826910646.2412,213765052042.6633,1458526198440.889,14245291070.410707,829656610513.2567,1215334805939.9878,357652040280.98785,58821439104.92263,335429117268.17505,1053585282788.1118,17098679981.39939
22538341308.13808,794193175974.6184,209063268100.74423,1464136216950.0625,13506386503.798512,836176330390.4452,1220376407895.4429,354016864325.5631,59592648654.758,331882771089.98804,1050159342137.2784,16695819552.439035
22352287416.77101,790620809337.1346,203031029299.6065,1463224032950.0117,13096185177.559046,843807745324.2303,1224700643700.349,349811473651.0499,60393918639.033936,326693938144.6937,1046431217523.6106,16243098765.844816
22449422533.623875,787120551801.4033,196190258779.1024,1455907477113.484,12807387293.511076,852438491774.8795,1228189572887.4949,345608393310.7274,61229910285.0037,320184201200.9708,1042412437332.581,15764811914.870716
22788970379.440662,783689747969.884,189193512139.17123,1442404025826.1646,13036575363.396032,861928550174.1902,1230750686452.6047,341546367753.4797,62105557249.85194,312927049153.9058,1038120750695.855,15288226548.920977
23309626918.566265,780335915246.972,182800414446.80164,1423054460145.5452,13669621287.193916,872108567419.1035,1232321292535.2517,337652411800.23834,63026365593.1654,305693789508.8783,1033579261342.3728,14825362463.455042
23940964103.623062,777055362958.2819,177746480089.75153,1398326640342.3916,14448294506.131872,882819250795.7142,1232869540577.9795,333765102484.5391,63997457139.23007,299377982069.3748,1028816602622.3196,14381218641.37507
24613000933.015884,773807441795.6898,174586872207.40292,1368794778646.3467,15161942789.446064,893886342436.587,1232394405565.5923,329688906739.34454,65024620531.31366,294881957707.1846,1023866036185.857,13954596392.454971
25262826953.86786,770566092359.0542,173100771936.6058,1335130341378.0386,15685596885.396048,905122222464.1924,1230924808632.0583,325337532110.09607,66113257617.89784,292977127268.4116,1018764942986.499,13544496917.418192
25838148236.76089,767355213277.5012,173356573291.87292,1298063940178.872,15989386667.832802,916352368967.8412,1228514235213.97,320716328874.7734,67269046551.58507,294142148951.7411,1013552918907.2638,13152620418.635218
26299401278.59816,764168413004.1185,175293454709.17667,1258354474488.708,16119416758.471838,927410312797.3036,1225228694077.5876,315927892843.2423,68496853575.37296,298456017783.10803,1008270823365.5408,12780107607.189072
26619507292.534367,761004111788.7242,178349484267.90897,1216761483365.7756,16178345829.910397,938127151140.8884,1221147706785.7014,311117182771.7411,69800813914.75223,305609470678.4938,1002959497281.4368,12427745894.91225
26783247190.326595,757856863057.2571,181994508817.3625,1173911033636.817,16314419167.818045,948339495205.345,1216399687613.803,306443295829.3318,71183886675.67772,314957041923.8421,997657360220.124,12098584793.387936
26786294275.976498,754711240506.8627,185605128834.3373,1130182299892.0334,16686126860.183756,957898489415.4615,1211104990043.186,302081952383.75323,72647529790.94867,325810040179.6522,992403819728.2115,11799882991.176311
26632203959.805603,751548267273.4601,188597742428.7336,1086206187693.0892,17149477320.910826,966661875791.1544,1205379094394.075,297949459298.8587,74190612864.17224,337580466843.5149,987234965613.0392,11528298910.860476
26338077302.470577,748337074446.2408,190682687803.69324,1042543610021.0648,17371339205.08221,974523941484.5792,1199340342578.8303,293573922376.123,75811626385.09845,349788760039.61884,982192892767.7106,11236611005.06538
25933169528.66819,745069588378.3333,192025205177.3336,1000220068112.1497,17673681402.985744,981392152287.1191,1193107706040.6382,288810138450.143,77507591439.57289,362378241027.2703,977312050574.415,10948941660.666946
25450890631.730434,741705111143.9572,192704171554.86868,959956725389.1964,18070980723.50549,987187207165.7224,1186788357243.2922,284947802609.29425,79272284405.24905,375599475889.00507,972619952299.8768,10694212582.69818
24928676285.57393,738207464328.0857,193266771558.70648,922442238165.8862,18523039970.339928,991856974940.9812,1180471656752.0476,282121620386.7394,81096135137.00377,390020192836.7069,968138186899.837,10493671026.626797
24405306044.88252,734577605441.5027,194449822060.0231,888281757294.516,19190565438.3875,995381325334.9164,1174238868696.7998,280038481477.9332,82966824682.21936,406445643382.3229,963881430186.5266,10348683938.933758
23918055192.40741,730816605354.767,196871615569.98453,857964984433.6755,19969969839.49327,997753066194.308,1168151946638.192,278268927676.7435,84869761265.18277,425782158869.0709,959856513328.5192,10248444959.113115
23499000159.70592,726899628360.0076,201006165170.1547,831879270242.7737,20748433889.050533,998984033340.2491,1162256503597.4883,276444517734.50964,86787730048.2266,448836381208.3221,956063283447.4656,10185355577.703552
23171648808.817547,722781375324.694,207036147509.62445,810263963715.511,21423965259.51372,999106426814.3458,1156583000808.198,274243739539.1764,88700833422.39703,476305453847.6216,952494091331.706,10148873308.61005
22948045916.30731,718398651893.723,214548387084.61832,793317642129.8412,21917205518.828545,998171353379.088,1151148557560.6582,271448872515.32733,90587011312.04778,508448947360.09705,949133963866.8472,10126839654.123009
22827833212.01884,713805155249.9531,223341030677.25177,780821791918.0465,22177161730.01984,996247788200.8024,1145960391015.9417,267979785195.70065,92422868258.41756,545079413012.28937,945962421586.344,10109381393.450031
22798749740.48616,708985776257.9037,233347922229.75497,772548285087.3964,22183432423.589283,993423270240.6602,1141012341416.3748,263903395967.81656,94184036659.41856,585599431094.4116,942952785151.3412,10090227744.31685
22839333297.00446,703928793784.2977,243959569088.47183,768279559823.7899,21946564345.66824,989799393957.7347,1136316744514.1404,259427651375.01123,95846036984.07018,629086251506.3633,940073752330.9482,10067252302.932802
22922514011.729862,698625765043.6599,254539755637.1192,767498585169.5131,21507116047.353264,985489571855.533,1131888791199.3044,254878833695.50687,97384716484.11092,674402508233.2175,937290632843.14,10042544394.52913
23019226424.51313,693071283106.0538,264524591062.51263,770064252959.8022,20933105738.47349,980617034066.3997,1127731298599.659,250653956083.47565,98776778634.72546,720304605322.8083,934567828814.5624,10020921472.60737
23101630711.669582,687264381156.988,273459583298.3446,775278512175.2003,20312941584.03597,975315013823.1628,1123852222555.672,247149194226.36423,100000485483.65962,765535738600.2983,931864645620.6256,10006328337.329489
23143548243.92963,681202624070.3052,280893556137.9207,782217331450.6014,19604841921.742104,969711834804.496,1120264450554.2368,244666355436.1681,101035340955.21404,808865286002.7122,929142690459.8188,10015175535.314407
23127797475.560635,674896893913.8552,286830337655.0254,790353315661.3724,18804786253.12791,963940548494.1165,1116988224308.374,242807212425.63608,101865919383.01578,849197287777.3309,926366998946.2148,10036072588.694595
23048436007.737545,668368621083.843,291373503336.9363,799523244283.147,18153964165.90961,958134812485.8512,1114056683445.763,240885046117.67224,102479308928.23286,885649369492.5526,923509181922.618,10061462002.345814
22904289596.95875,661643477447.3024,294725539670.16003,809587573914.2953,17577365756.233513,952448169874.3676,1111501523450.1968,238876976324.49387,102866211215.9373,917515968110.522,920543166025.902,10094070459.61862
22698949924.74794,654730653240.3679,297190574284.5932,820654116809.6907,17080336842.22004,947017332002.7162,1109349946745.19,237284132355.84967,103020683635.4872,944289302899.0172,917446008753.4456,10147409437.999617
22441278833.111507,647669650750.5935,299095199768.1907,833096558173.353,16868692171.631544,941969785536.7704,1107623694033.3745,236331334522.80548,102940422218.5234,965684064624.9088,914202210036.0188,10226754738.689678
22141373935.712032,640505805735.1289,300763164436.4463,847517452778.5577,16904888690.165258,937413196597.5144,1106337297972.838,235780777300.2772,102627135151.0299,981624461675.4918,910800455378.348,10330175519.45493
21809473701.68623,633270581866.9272,302439737726.07306,864684746257.5435,17158515518.080795,933440538750.1512,1105491635653.1765,235443788197.9461,102085765241.11766,992230602796.668,907234881364.7732,10443011260.881529
21455689807.67727,625956213598.4492,304246194728.6082,885431041743.1111,17530013415.971855,930124857665.3972,1105070626694.2437,235058462554.77588,101324748085.96704,997799499993.248,903505637359.1276,10545173253.161612
21086841339.30053,618570567217.7362,305778950192.2924,910625723577.9468,17923324415.92622,927519249715.293,1105038402346.1748,234487127526.8986,100356426517.10776,998780948846.0128,899617997979.7743,10622197529.107977
20706197325.18033,611174679878.9957,306988145311.4186,940971628447.2828,18290035140.483524,925656390265.91,1105338169638.5916,233727699607.0098,99195919941.19122,995756194655.8572,895581695098.2069,10665830068.94886
20313668722.07296,603796146648.3018,307871188598.5417,976856692290.7424,18631758448.32265,924548040508.7408,1105874833009.7903,232944733464.8033,97860853740.53925,989402124498.0582,891410572899.7754,10671174715.126436
19907132852.21329,596472404737.5228,308182806609.4677,1018312403616.448,18974806180.40988,924186326833.9836,1106536727854.3071,232388508621.66724,96370903872.34856,980446652905.3763,887122143163.6819,10636472762.55324
19483890976.34885,589230992907.8547,307705387075.51843,1064966605559.8108,19392239863.63411,924545158143.5106,1107248015440.6086,232300698314.819,94748208280.65211,969642214372.288,882737812760.6703,10556622021.034395
19042042619.42241,582090950266.81,306099712630.2628,1115962848222.2285,19899942229.547,925577951541.885,1107880818828.9338,232838280790.3921,93016833756.52872,957725277132.7084,878279368332.7844,10434788392.265966
18588421571.420387,575064099192.3784,303011046523.2847,1169775142067.662,20439897929.641216,927224613040.0912,1108298303652.548,233870946276.0381,91200686558.16628,945372391179.7466,873770749603.0708,10286213750.666813
18142876891.959023,568136944153.7792,298212538401.6897,1225806594275.92,20971259782.546864,929423399926.3528,1108361329690.0227,234830888544.184,89325431128.24377,933134078520.654,869243866163.1362,10105041630.42698
17734250164.753895,561319639344.275,291806806346.71967,1283295552097.261,21424707346.528606,932096296040.1309,1107938028325.7158,235921900859.0724,87418209855.78838,921577291222.4984,864728737129.6154,9886878545.62818
17401336232.45478,554631984695.5928,283826468437.1109,1341335152828.9858,21882359058.099182,935167503043.2688,1106897718141.3225,237974615070.1743,85505413262.79892,911139132683.3888,860252085861.8739,9692252132.141497
17191020689.073627,548069696197.0105,274448398047.8711,1398800446322.6226,22388896434.93047,938574224755.0344,1105118290373.8342,240999354675.78152,83612474761.65561,902107224469.7532,855836004714.0615,9552618806.378826
17151539873.217194,541645977692.24304,264241682646.8236,1454689517275.3423,23047949221.829086,942229523939.2042,1102497842482.9646,244730747276.30505,81763540662.07733,894627701395.2236,851499034444.316,9473641195.649843
17322486605.206184,535353179300.443,253695673031.2732,1508056670512.846,23783111739.46426,946041521551.1412,1098947252452.7832,248691972603.7284,79980839690.25903,888724049355.8463,847256872820.7133,9458623552.86172
17727398081.336384,529182739281.1483,243310835174.6461,1558009081537.75,24508319627.533363,949919645074.8636,1094394148250.9802,252371163563.6397,78284445054.04085,884293752085.2196,843119759096.9884,9501619315.547413
18368258305.41861,523102457253.3515,233503543419.3329,1603770516440.998,25143001008.618843,953777388798.2856,1088791238451.4828,255423836169.90543,76693213844.37361,881108608177.9344,839094039469.0985,9589498564.14058
19222899446.159702,517053642171.0596,224266298895.00195,1644632316159.1926,25622253609.403347,957531995078.9984,1082112014094.3428,257615070091.26007,75222909888.30411,878831659962.5011,835181016176.7054,9703908312.10082
20246386079.766937,511109010403.0999,215876507813.3422,1679921695869.0454,25903026035.779785,961107538865.9608,1074350494539.4598,258835803215.1488,73885310457.62613,877034740077.0582,831377329213.2649,9829746667.55456
21378551024.74977,505264926344.57385,208800006408.88684,1708969480318.5889,25967232638.059174,964436893156.1432,1065513493973.9402,259109384793.2396,72688265947.72952,875219043469.5641,827675582791.1936,9962746618.890097
22552929742.935936,499519375399.3337,202840565109.5232,1731310007590.064,25822611939.03424,967461939643.7625,1055656255715.4156,258605693433.9701,71635500089.6136,872838291848.6075,824064447832.4607,10099018000.785208
23704138637.43724,493872596881.5458,197599363808.15445,1747123655912.569,25501673733.85486,970134285734.7509,1044861060796.7688,257583745024.69333,70726710732.53653,869323989013.0894,820528417701.1783,10236979202.904476
24772804178.968548,488327045027.5851,192570974444.85672,1756497785521.01,25058566496.88175,972415457970.1528,1033212257386.724,256466687086.5376,69957646267.44147,864112609713.9557,817050918555.7659,10377241057.900349
25708099490.96831,482886964886.1944,187211150683.26743,1759480269130.622,24562003596.48597,974276848261.6652,1020811311775.0234,255634165988.3496,69320318731.2291,856672949909.5481,813611757057.7291,10521651895.40777
26471983029.90719,477551710053.098,180865798973.5107,1756054048566.45,23987171990.74964,975692569421.6072,1007776099873.0748,255364312655.7306,68802005243.05368,846501118980.3223,810192373582.3048,10669515768.265743
27039548322.032787,472330503542.9773,173385919451.08264,1746463132299.158,23227901695.995136,976653435922.3274,994239345358.5464,255436428695.1094,68388796703.502266,833191331467.3428,806776018707.5051,10791883735.799969
27399379908.061203,467248719974.8364,164748290592.95865,1731249228806.9297,22510071475.550583,977159719367.3856,980350101926.0614,254824922330.48965,68064915097.0025,816491596208.5238,803346155914.8992,10854898462.306383
27555268399.616528,462319943685.5336,155123216245.78418,1710974551587.1658,21821380105.26794,977220019343.4417,966255544263.3392,253672194052.1388,67812291715.50288,796260728388.6884,799889699345.7009,10849577546.26223
27525532094.666725,457549921585.30566,144925243890.42203,1686343121800.606,21111672131.13287,976832632040.558,952098425509.118,252641748727.6346,67612304564.45196,772483915741.5154,796396603809.0676,10814745999.380163
27342018654.625942,452898931773.8882,134779865919.06276,1658148748839.9165,20587846656.662243,976016472794.7762,938013188975.1904,251825054577.2227,67446448817.48616,745284017965.2593,792859162953.1587,10764319103.24908
27048561292.00901,448383765023.6398,125533342900.075,1627303126351.4504,20312925536.190006,974796129781.264,924119021083.3102,251164650212.89825,67296820177.96624,714914565473.7124,789270557801.6079,10692719815.644112
26697114276.049137,444014791719.2376,118105498492.20436,1594812226022.5596,20220028872.112705,973198191500.3835,910515166831.7512,250472846739.5694,67146796120.48001,681736950371.9286,785625831021.2643,10594192100.74454
26343995733.242146,439746375946.8517,113297825626.79184,1561735925728.3796,20235255492.96538,971246073120.7124,897275358963.0696,249604886345.70523,66981460609.88287,646212895688.2621,781923500848.0558,10461678832.165922
26044405682.230022,435535813253.4778,110989004094.87808,1529165020898.0676,20308016814.61544,968958403774.5524,884446428616.9691,248490797606.4634,66788382055.1773,608894710619.3655,778163744674.8882,10288285792.806898
25845993654.33232,431401225340.9704,111246897704.71085,1498157751541.045,20407426556.35612,966352835378.3752,872038543009.5927,247137441518.1384,66558069686.72166,570404484066.8573,774349667542.5966,10070064862.58316
25782433908.43183,427327802374.33136,113809388736.94003,1469678210004.318,20524318578.462788,963440686957.1254,860018977872.5505,245659088217.7336,66284588563.87613,531399450612.4392,770485189084.6007,9808152604.174526
25868628068.65156,423314181273.1766,117961582501.99826,1444539600426.0713,20684020171.00392,960228066718.284,848315025125.2089,244298704832.38577,65965833026.51,492546046100.61896,766574771163.1256,9510563729.496252
26099428632.25121,419337062046.4664,122794744779.71011,1423351361587.379,20935674707.973377,956716460162.9508,836856972713.649,243327701740.6879,65603729783.9267,454506167366.44,762624538385.9728,9191760136.420128
26450421198.39201,415370436584.831,127478617067.50005,1406473959768.1355,21339681253.0932,952895862545.5792,825532960303.6052,242869768953.8271,65206369863.33532,417923716868.4965,758640404789.5331,8862510658.180542
26885176196.826054,411390551874.65344,131358675505.61986,1393949355965.7932,21803510208.234924,948755770991.3073,814201718823.3302,242780494667.3217,64785167369.3535,383417984895.0707,754629170560.6046,8528708992.244339
27361496126.85156,407357514972.42896,134132937499.77068,1385568934999.693,22081833438.946648,944287505371.382,802711061565.0891,242528784932.37592,64356459538.17573,351540486060.3407,750600891784.7706,8185938569.868076
27839536488.0504,403270110146.0611,136071441838.55072,1380906319436.0427,22204883615.08186,939468559460.7784,790913301304.1781,242181448803.1948,63943157289.23147,322963254011.6087,746568161634.5708,7875583456.204194
28284212504.082977,399111151538.4203,137516939729.81583,1379580315186.9497,22336476504.90858,934281890321.1112,778660445031.6686,242723685183.14667,63570765245.025566,298345459150.51575,742543417913.5894,7631920358.749276
28667661743.400875,394837044222.6581,138901117314.00964,1381315974385.7524,22668953155.822903,928710655738.3584,765822338917.6788,244225187170.75223,63267688380.00208,278320835053.0591,738537708326.4867,7506246739.728193
28972335947.559208,390451484534.57135,141245805470.67447,1385626292353.6768,23176194659.33637,922730231616.5552,752291591483.674,246541863544.0268,63063746457.35719,263492380068.31885,734559343945.3314,7516274926.744022
29191319602.92028,385952420584.9567,145302879684.16266,1392047754858.723,23780824610.50301,916314600227.7756,737987121730.4163,249340988012.9228,62989686424.05332,254282771608.1236,730615308252.5496,7654623584.051373
29326397311.51545,381347224563.25366,151573009359.35712,1400144870524.7598,24395286939.94704,909432682085.7174,722864478998.03,252234694258.77423,63074333894.748505,250804096206.8932,726710828659.4252,7901116353.515266
29387853475.16929,376613030561.6859,160148065627.65857,1409564224369.7488,24936448554.09952,902060167318.4893,706919989434.9376,254879713154.414,63343315123.73779,252733833836.7088,722849825101.6127,8230431465.551619
29392907872.7278,371692258574.34906,170425093381.15903,1419995818550.8784,25335934875.85363,894177454437.2805,690195978987.1757,257029734453.36505,63817589685.09713,259322874076.45105,719034619570.0352,8617312515.05607
29359079497.783703,366672904400.7589,182023560271.08408,1431196721612.422,25546592565.493927,885767106128.9546,672780449808.6401,258563583656.8376,64511730946.97108,269513545913.2767,715266025380.3328,9039513302.568695
29301271659.779457,361562353399.7593,194793470104.3655,1443074983116.9517,25545780308.82557,876814102852.4225,654804146747.2756,259491637281.5964,65432891895.54786,282113641605.42053,711543251757.9327,9477297913.548368
29228541710.9548,356371492765.7772,208044483167.2123,1455377586090.5798,25336228402.13744,867312757454.409,636448105193.4269,259941287552.89188,66580066979.67921,295930438827.02405,707863922790.589,9920219393.272932
29141789654.642715,351118155443.81006,221123132460.08603,1468147603902.2288,24944875541.554703,857264352733.4438,617974247342.2772,260121448940.6371,67945201488.08506,309864930328.68744,704223666373.2794,10372896825.226728
29032745817.791656,345824022788.3304,233494298371.38025,1481819701420.489,24419603227.06748,846677731042.489,599654329828.7274,260279651581.43307,69514766357.42361,322958966593.0674,700617722127.2557,10842589770.666113
28883863915.121044,340519616066.7647,244744321917.36865,1496416630271.8057,23822043171.92149,835572212469.474,581802108908.5146,260747647782.8024,71269364213.65617,334416434713.90375,697036861475.7623,11334183393.26787
28672452214.0264,335230819389.5208,254469580180.2081,1511733593267.133,23095309523.335327,823974276190.4752,564752632425.3838,261735538037.797,73184110645.12018,343571218337.5138,693471483374.0127,11849465103.831804
