Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
32.65123579825685,32.22446768577068,30.58453801471121,34.943558301056065,45.78202456155658,38.160771318853634,38.08810232844112,47.33017649355344,34.91998773826165,41.249245741969126,34.539134276008475,41.66109637664398
33.33987690639457,32.923013206513154,31.315492184132843,35.68328843946363,46.615729919758415,38.815237147288165,38.86237007554797,48.31003667147053,35.64409398934181,42.09313044088999,35.25720994082309,42.49207392860413
32.48185913699635,32.10196465251927,30.60770731234884,34.83365791425572,45.36701605399112,37.72218008874736,37.85748115439973,47.10399405079449,34.74616133492349,41.01479404688155,34.38609831395394,41.40354474005811
30.07208729477008,29.7483535867535,28.43926818651792,32.38706088633808,42.03402850524593,34.88212298489821,35.06585887941028,43.70458321402448,32.22202749466222,38.00890192036271,31.922449982266183,38.38966282777908
26.198240611078912,25.945695165969354,24.898608756488585,28.434414522473816,36.73558351463196,30.397291276126552,30.59457282057528,38.23153035112036,28.163297042475296,33.18442461912924,27.95825741013897,33.555867518163375
21.038563360717244,20.88251395228152,20.19774146923164,23.159531036919027,29.703715714364023,24.46687024488377,24.66869249262471,30.92328501708792,22.75238311300431,26.76097026187348,22.66647429831338,27.111703209976643
14.843956117501934,14.84546789916824,14.690494160980869,16.83337398140152,21.27367715446364,17.385251252835847,17.614900454887305,22.12460321679336,16.282750794737137,19.05643269937236,16.30495041662996,19.35916560388599
7.9390914216566815,8.41593345919581,8.996918954385213,10.006756429840678,11.988289894475944,9.63730859427139,10.02244689843226,12.277286354691451,9.254695674114927,10.528246958282589,9.475342875352991,10.681161755464482
1.519290763689937,4.462000778488015,7.201434579188187,6.210869321169868,3.5840142273855964,3.62279888869921,4.835856368748186,2.556163688488446,3.667639290161197,2.329709644219536,5.068624074083628,1.902998541210397
8.649744579780652,10.724794392541202,13.871266503472253,13.809997772098798,12.679799719492218,11.666243991613443,12.604148416119417,12.52477909680118,11.121731024340871,11.135499451817834,12.076997622726571,10.566032524186056
16.09940099735246,17.870423297776412,21.03658458098538,21.46989648524301,22.4603284043423,20.08436992339664,20.97113963400861,22.895388034860098,18.80735912372789,20.27305449266289,19.3908611345611,19.680132894242828
22.960038672709448,24.47475643699512,27.63498008368769,28.49467345649905,31.52540132907334,27.8649037817618,28.74276459420596,32.480010790936376,25.89565634993652,28.726435650868066,26.1755432080523,28.126973779654165
28.937464140288217,30.241176925443888,33.37469478248141,34.585670405553905,39.45470284268798,34.66270379264121,35.548303533434776,40.84320063337316,32.070345993932655,36.10999717876562,32.11645302712152,35.51261133613419
33.766842507023235,34.9051343045412,37.98847574857303,39.46233782045577,45.87816841732425,40.17118988478305,41.06340003165423,47.60164617037682,37.04799756037877,42.08473261884141,36.931259632822034,41.49621777444516
37.238258964282,38.25804719269693,41.2644108355108,42.90237962718096,50.50420063111499,44.14855328696026,45.035057785523655,52.45550135937648,40.604758399359895,46.38408228789981,40.39508526766309,45.81149117223436
39.20438443538422,40.152825555698165,43.05345513955061,44.74998357878817,53.12798880774905,46.42544977749817,47.28342074100682,55.19696475558855,42.58382050314234,48.82137088279878,42.34783229454875,48.2725825318991
39.58581958172613,40.50857567757664,43.274688929010665,44.92147965843092,53.63754399272392,46.91062831124901,47.70907289201438,55.71302771842628,42.9007677342144,49.29547612524108,42.70064802582185,48.77941153262399
38.37359951519573,39.31440320140228,41.91788138561431,43.40797538648159,52.01633538845324,45.593504348419934,46.29757492587819,53.98333022896577,41.546070398027865,47.79342907539783,41.43872021028815,47.320226802009216
35.62875043690159,36.628597056244864,39.043525356250434,40.27488258694435,48.34218981327844,42.54339911445107,43.11782874409184,50.09020801701769,38.584572042528364,44.389580788688,38.62075532138749,43.97084442146622
31.47902761856702,32.57514609369564,34.78225750020772,35.65850186872864,42.78251168615292,37.90547750938159,38.31868543103579,44.21411274823696,34.152099281424846,39.24145719367114,34.37539218061862,38.89059319606178
26.1132051492765,27.33785860295588,29.33574045366393,29.760121244112227,35.58619789249322,31.893641780191786,32.12165196609952,36.62277816290506,28.449583821164445,32.58386317634756,28.89508398046541,32.31542125892482
19.773693860332298,21.15275940534205,22.941511431938675,22.838640071725784,27.0730196686637,24.78103868960527,24.81082163632496,27.66205002971472,21.73566043675644,24.71847442111093,22.42734652208074,24.549236679447656
12.74950416905283,14.300979863764493,15.883661765435717,15.204528610378022,17.622093103454894,16.890499160006573,16.721900480221073,17.747009145511658,14.32227637285717,16.00076474654131,15.262183787019165,15.956326211839842
5.379456735778199,7.145573487114971,8.495625481247567,7.228891835629671,7.664635036625948,8.591542792211852,8.276958505384183,7.354429941535857,6.591297339479581,6.844587501536154,7.735085039827799,6.967971585383147
4.666822923938314,5.376066523546976,6.294261134042741,5.22223942805002,6.032388739161374,6.86110876512308,6.219672622159832,6.498572007010333,5.044221719800937,5.8267657840404254,5.803822011589027,6.463458435897777
11.78793762849467,11.719043631671694,11.588276802255484,11.689701397510856,15.212639425126076,14.959873810765362,13.975988592940706,16.690536641661982,12.283537325215727,14.538457949444588,12.43810987907676,15.445951568201744
18.5589490129827,18.295904402257072,17.83389110835137,18.51419305997519,24.102417986255936,22.63000886280603,21.66889211970904,26.29602893397815,19.39317155180012,22.91306280707981,19.341215036804577,23.8618393127984
24.56484041676856,24.17543087772482,23.638822505815853,24.95154518260254,32.03819374517765,29.45803963736164,28.55812981774136,34.8348578196911,25.74064870540922,30.3679017161272,25.53835010236596,31.32030565844887
29.54678962950275,29.08863470577228,28.51338311342393,30.379711954527664,38.64821410782492,35.137945442846394,34.290481517482185,41.93295337022662,31.01682260839446,36.56290975348367,30.68322982682649,37.50389899297447
33.3005326410381,32.7912568331749,32.232128923596214,34.50934948203642,43.65325902167728,39.42693608648441,38.62888683233804,47.29738375890178,35.002432523672766,41.243210221764194,34.566461329775926,42.1606111637813
35.67872476113045,35.1388133788668,34.63219218731989,37.180764504618814,46.85208447988738,42.15032977231896,41.384585614106726,50.71987698430622,37.541349308989,44.22618165470493,37.03688683032424,45.108791082080266
36.59493324642588,36.04786493258585,35.61530133070581,38.301441084825136,48.12445869573303,43.20550821482095,42.44330019139026,52.07800236758664,38.54285540060794,45.40709825222156,38.00595497701975,46.242063878125634
36.025850248644204,35.49751341024056,35.15270513396785,37.84701448795565,47.43480815102759,42.56344332238205,41.77660861987431,51.33867425886524,37.98320748082808,44.75259380249075,37.450339489533214,45.53203572237607
34.011423862114704,33.52967818922777,33.284971795459235,35.8608182164363,44.833089209702806,40.26788805986288,39.43076019676864,48.55814045311917,35.90525448148523,42.31034543374113,35.41212662148537,43.02817148999564
30.65474184342237,30.246805586534794,30.115904679839527,32.45138375045642,40.453544606322346,36.432254659177616,35.52511321405282,43.87842614636606,32.41574796073307,38.20554079263961,31.99647994303401,38.85473985808365
26.12204133216289,25.806528345175067,25.80621734847748,27.78806275251545,34.513179462268965,31.23442578516816,30.2506925511346,37.52081479267496,27.680412921041523,32.633503486597085,27.36700736382561,33.2050006051651
20.616767540688443,20.41469896828125,20.56895638465581,22.095695901867405,27.292344667236115,24.910638691943973,23.853246725875863,29.77745302627072,21.91719008276704,25.851775833078992,21.73937586484181,26.33307304715589
14.383987957312083,14.336281190802984,14.670058700137272,15.651706194280584,19.114753962772827,17.754208058924316,16.639606960577026,21.00481791785363,15.388805171256749,18.17187139217961,15.374426637287762,18.544412201644956
7.7085592648157135,7.978168411960655,8.56335912126813,8.851169188701618,10.383905854265295,10.14468932262679,8.978825416075209,11.623892688508992,8.443614889342724,9.979071613625338,8.781168241230064,10.187803861034794
1.550398725033667,3.94131937688878,5.27447339085781,4.132332672823915,2.4784076957393526,3.604262730833455,3.359440890436174,2.6328427121871028,2.7941332203199463,2.2806521262247355,4.494249415557642,1.8985440502945248
7.684730099595416,9.45610182642032,10.912885758994744,10.792188663397464,10.36408002817223,10.543971763467736,10.22677865687552,11.393285077895955,9.295084330089605,10.056990088490055,11.020757690847573,9.37351983940937
14.14641268409474,15.778822943758712,17.212830043038863,17.45207100366831,18.790085830532146,17.711289375018485,17.628434551123085,20.403986561108216,16.00709021711337,18.046046234198474,17.63656480643144,17.252685270009202
20.02802628292096,21.521670610703875,22.939558074766406,23.511533629662942,26.49791476529805,24.218690807135093,24.390289796391805,28.630061184543468,22.122306265753835,25.31281836760507,23.652752218991417,24.492764038913755
25.072959885128515,26.438730492863343,27.83735113300791,28.703846385831493,33.13677938815966,29.78210030241649,30.210268322148377,35.69504915775236,27.366623477933576,31.54168926135066,28.81272474757689,30.73131492324185
29.0754112515751,30.32959733942572,31.702901727206143,32.81149686799616,38.40813311078524,34.17024060168813,34.84008105702254,41.30315368514708,31.520498335931823,36.47778923066985,32.905941102406615,35.69853279601497
31.880054731102422,33.04179932399123,34.38201561689097,35.66915960650313,42.093540263000456,37.21269662569197,38.08838378196232,45.23206074047983,34.41844586639478,39.928259475429705,35.771594950924126,39.19516168728485
33.38522488200937,34.47495892164659,35.77349315205222,37.16796791926571,44.054373290243184,38.79687106270496,39.83360954657578,47.336184620974144,35.95207302637919,41.76654849274585,37.30372047909101,41.091472544512136
33.545396343380524,34.58360950152976,35.83192353455171,37.25852586698897,44.22925486040464,38.87030447331659,40.02341314665298,47.55011394967056,36.07244611204804,41.93553258181795,37.45442758502342,41.32876476063961
32.3719574355305,33.37807245688527,34.56874013299567,35.95212536611634,42.63329360719065,37.44517614292232,38.67006573635217,45.89154617972336,34.79077487860955,40.44842322409001,36.23479129756781,39.91962527118007
29.9320212752948,30.92324446612092,32.051495946924646,33.320523301000016,39.3561218427995,34.59678754001718,35.84912496523987,42.45763777526004,32.177222377787984,37.38718490667517,33.71340172457466,36.946056170769815
26.3453376360472,27.33535750029644,28.40194131932536,29.497837240098608,34.55828593792251,30.460013188063645,31.696918180954185,37.41198181448045,28.359143356414314,32.898536298533934,30.012686398720835,32.555332938144254
21.77963158017365,22.776958129887515,23.79591778775,24.70859739372108,28.4680091254252,25.22484561191324,26.404838587649834,30.989305060996514,23.520425914207458,27.187855130987675,25.30330927958362,26.95386242171656
16.445096018854812,17.45065311421536,18.477929310304106,19.192797743971667,21.390231908361308,19.131099414344515,20.21172247317209,23.48469281830148,17.876439150613763,20.51139661033672,19.797223953751057,20.399822030611947
10.589931826528211,11.593190345721242,12.688895669113323,13.186362713369933,13.667165885722268,12.464039292432776,13.394098659414984,15.241527172200476,11.678571910814634,13.16836863997741,13.740496197457404,13.19680248900385
4.505031072628192,5.508256523172928,6.697281863012323,6.978279111358098,5.719793409928849,5.560329077671978,6.289378753523533,6.651771319624776,5.219613620489111,5.504473099899005,7.409361847035008,5.699286165584688
3.824269129477454,3.933624871211041,5.115651317090884,5.534091346713566,5.01973988147421,4.5844021720099,4.682774721810458,5.80575586255957,3.917832242420784,4.66166192089938,5.597199495514234,5.198967467150086
9.760325060381344,9.16768606375526,9.72439372827549,11.470759935911536,13.146000076107768,11.419278661682531,11.103750436125216,14.12480898875824,9.891949799250504,11.931532162877186,10.981000982471262,12.63728419709342
15.379823684172049,14.59275696414202,14.957828656083151,17.264201521805695,20.706898368740827,17.82257466715303,17.402141069897315,21.94952418541969,15.74647729648653,18.81516585130123,16.621525579569184,19.584518899830424
20.352483796631144,19.43486109840744,19.68697058763869,22.40933209789192,27.376053126466296,23.48990254889852,23.071428948913265,28.90549729515133,20.95612456353692,24.929635740141777,21.775409866889408,25.727626606036797
24.472925665777545,23.45285839267848,23.652555375949746,26.689165318006005,32.88883195462721,28.19116038747661,27.808485488248543,34.672268662289426,25.283040216785587,30.00454010888664,26.06316708932924,30.812310992663026
27.57828645669303,26.482404668634203,26.685311559571435,29.928380225164656,37.03416481069343,31.7437760372176,31.392609271872747,39.01137549416478,28.552022007406425,33.8348868670565,29.308541192705363,34.63745442799784
29.55176995330353,28.40563380860449,28.661768132276126,32.000167838839786,39.66055103141781,34.017148980151774,33.67942603103311,41.75751369658303,30.639461296089248,36.27315354963058,31.386295861734265,37.0589717952786
30.325826162273,29.1539824727168,29.49380752545733,32.829625873247515,40.68083412282679,34.93640340141379,34.586427420946826,42.81545037269984,31.468117981441647,37.23258060898997,32.223370001037054,37.99359615681987
29.88387046436692,28.709860056806683,29.14243136117808,32.39580433656468,40.07467445188091,34.48429700669407,34.09126805071244,42.16217745086091,31.01750663693173,36.68852443528006,31.800063439847104,37.420920837306674
28.26022307379366,27.107157370831185,27.623065164863128,30.73157335623699,37.888437841863016,32.70094807384051,32.231663680514394,39.84656906651994,29.32242985682542,34.6814231735871,30.14956805173137,35.383231700425426
25.538121110787177,24.43239222400984,25.01468564795905,27.921337245586454,34.23248709873942,29.681260670967767,29.103561428658512,35.98630544242649,26.469758741858,31.31324423796069,27.35564661848055,31.98306024581236
21.84571000525754,20.818589125172497,21.45443436732973,24.09681774295517,29.276043531035416,25.57024147521693,24.859174124463586,30.76219776970989,22.594193210946507,26.74208415209677,23.54850948038052,27.378631382355387
17.350410591080596,16.426303483726088,17.12420880834473,19.431226037356463,23.239988181399305,20.557019237724862,19.71345433113804,24.410902355592768,17.87307625668749,21.17574895046282,18.89913251487061,21.777660439732063
12.2528163254151,11.452857415344535,12.239068252919148,14.132396193882292,16.38840915794966,14.868144256933832,13.904683582632265,17.217877669594476,12.522097425269347,14.865777432087803,13.612597688114391,15.430572922678808
6.782096776266902,6.165239245927794,7.061239646820667,8.451490784564834,9.02213774464762,8.759606488752926,7.715567241097805,9.53235180546439,6.82652227832759,8.117887979146122,7.96149427639566,8.62679873779263
1.6457419454687523,2.598390304307456,3.845513360320288,3.982429347499763,2.112739832564397,3.4999643655649764,2.876739633527428,2.1414762797412115,2.050652729027891,1.606999154882043,3.757192202736519,1.8770604080936888
6.541049232346969,7.032084145153803,8.155516475842932,9.063451441151908,8.324794840333954,9.17551073746215,8.486958763464434,9.263063835596286,7.325733143501319,7.860858094942663,8.762325984715401,7.979879524697833
11.753208235751128,12.229599178831634,13.184340055060296,14.39784195470477,15.196229496844229,15.12764114126063,14.573686887617578,16.66969563457757,12.80078415522617,14.382379983432095,13.960149976684583,14.425788097845292
16.510348440434274,16.9608056261372,17.770849243395837,19.303783673850035,21.537150691233457,20.58362528856853,20.117377652081707,23.435295986511505,17.79526172026982,20.32639972606167,18.704132353398823,20.327870856257483
20.60133030993924,21.02266380649086,21.70876237858759,23.54206572733973,27.000902656267737,25.30437115116264,24.874995064433804,29.253273927105376,22.08832014031708,25.432468430089685,22.77620747900603,25.40976007657921
23.85595052077453,24.24982024029504,24.83394201846784,26.92380134700021,31.34300972492246,29.085439550233428,28.651202973461743,33.8802587488234,25.50266340350438,29.491747268405568,25.999285753797,29.45595003785066
26.144660987305905,26.516128821228403,27.02903265321165,29.30763979320165,34.38706180174495,31.749034522971808,31.297541250864064,37.13349679355585,27.91368748222889,32.346080215445426,28.238586938150355,32.304969570357926
27.381232014840485,27.737854728473803,28.237408151560167,30.60070360940324,36.01898515760492,33.19277515135994,32.71594408425545,38.89274483264719,29.218926621201163,33.89106518466516,29.405068946328043,33.8503170329896
27.52485681477353,27.87594583331121,28.391361073221315,30.759711726173844,36.18749014173644,33.37015955927838,32.86141034547132,39.10245390030909,29.37623351630069,34.07854834289578,29.458278194764024,34.042353617366174
26.580846273833224,26.93681104475602,27.47211292567227,29.791090295581224,34.904878389159094,32.28897170306858,31.742627806097698,37.772562148050966,28.394481797293995,32.917463684711144,28.40806438968649,32.888902052494906
24.59968196089264,24.97144554397933,25.52669168043035,27.749607144612213,32.247638743709075,30.010171834439262,29.421247511070213,34.977164852731256,26.326467514441507,30.472578825631345,26.314707632680182,30.453941627933485
21.674427766388792,22.072923229715546,22.64674369136121,24.73540251776696,28.35981739610382,26.64562020033032,26.014335817853578,30.850903663962185,23.27041156194696,26.86172898494679,23.28473407964825,26.85432353464424
17.936658591790728,18.37241447316113,18.963118972161187,20.88951147632517,23.45746109871269,22.353792389766696,21.679986332052355,25.583206069307355,19.36675070495424,22.25174618700193,19.456215381538232,22.254717456918076
13.55124259106727,14.03410054834796,14.64048183659236,16.388230242543194,17.776213091749018,17.33232361348664,16.61233607706075,19.411110368300825,14.791998862905343,16.853841667799696,14.9954881924687,16.861333451931383
