Duration_Standard_deviation,Duration_Standard_deviation.1,Duration_Standard_deviation.2,Duration_Standard_deviation.3,Duration_Standard_deviation.4,Duration_Standard_deviation.5,Duration_Standard_deviation.6,Duration_Standard_deviation.7,Duration_Standard_deviation.8,Duration_Standard_deviation.9,Duration_Standard_deviation.10,Duration_Standard_deviation
135.76333493089462,593.7563995338687,422.79820139099735,757.3324044915139,367.5779500885598,1281.1459376869443,345.1594705635395,782.2948264754025,374.39537358954806,740.5743339738625,698.8900392472209,662.6506033928603
131.87424285907622,585.6807558883282,435.1121410326948,768.0963636401203,348.1569282621816,1305.7673934874572,343.5127305581679,789.838890733604,382.5757648056857,722.9520868223461,693.3372320261964,672.3786617239452
128.9316038336158,579.3615215865044,450.15736219319234,789.5903297180545,318.00636067145456,1330.7572305702122,342.579613196827,798.1609052509416,393.3395015319519,705.8693958561979,690.5341892015009,682.1626303252374
127.97093109597486,574.8132242859133,466.6151628782776,822.7338124011495,281.93563076380406,1355.9380915075449,343.89727228109246,810.8918803697385,407.29652960343503,691.1394961506577,691.2874245458169,692.6065919453994
129.72039556732437,571.561630536779,483.4243059159029,865.0631956446538,246.83854480051315,1381.0042034684182,348.3977721009687,831.8916756784007,424.50259284311386,680.813657149755,696.7587497272015,704.427663691788
135.43964599676002,569.1170802620095,499.0975644574248,914.3361637268466,227.1218726474312,1405.8817204315246,358.00508619810404,863.8577202648146,445.09989185749305,676.6433639800761,707.6388658884989,717.8983619285816
145.52517717444206,566.9820411192997,509.3662527497614,962.9003551671204,243.36465521653992,1427.9309467388289,375.1849395278479,906.98672314105,467.849559828124,681.0283157647683,722.7613852517618,730.1130645705304
154.9003805784232,565.1281099732387,513.8770941638081,999.6920152952114,295.4890825494441,1435.8314525119258,393.5245964458729,939.1633494013053,484.3625464992876,687.7409539645666,737.2360468812917,727.900939586512
158.7495579340739,557.8177006621368,516.2751846772579,1013.8970695059652,265.97353150253963,1407.1128972509025,391.7202418950697,888.8868754348545,477.8283711497025,662.6769567971053,722.4538003118186,666.7630210419289
161.8738875309392,545.5537514921158,518.4946166148443,1023.7157381110452,235.2966819979488,1368.7444027800905,385.4054617772702,842.7815486995611,469.4654749232623,642.6334236044145,704.7471743557064,604.9257098080121
165.83695612135392,533.1558039655937,520.7429122215431,1034.7050281847742,222.3539519980588,1327.9307446997088,383.8850699228081,808.7166645828994,462.8182391238359,629.5328318778138,689.7106657180584,550.077151611332
170.8208148945512,521.7837449410138,521.9030245496908,1046.7692432497229,224.850707177078,1286.5209424908064,386.4163287019268,785.5142831090553,457.9789745656904,622.0238839297706,678.1331165300312,503.4030356312126
176.3188305292312,510.83306690035,523.0816497834113,1059.2942910846627,236.8089534093784,1245.2920262823686,392.9824996403715,770.1989060083954,454.4240465785285,618.0594586634444,669.6002359463721,465.2583624643349
181.6847821012881,500.3567909265468,522.010655633544,1071.5027506414424,251.9549047269019,1204.9287460094806,402.25976780385616,758.9738486367455,451.4850171438764,615.3387640722021,663.5064445854772,435.301793772923
186.36980273680632,490.9971258438206,519.9265091440117,1082.741062251878,265.90545859917614,1166.0485983316366,412.8751137738096,748.2284079463477,448.4701931817524,611.903872319246,659.2284312617094,412.5369252486676
189.97066749449388,482.68059934547495,517.2533178345715,1092.538372940008,276.4961983279002,1129.2303176517769,423.8935812894259,735.6965788526004,444.8188482328353,606.3138407594095,656.2821854238748,395.5563668522757
192.25302701896948,475.30729989217616,513.4307583393885,1100.6329204427486,283.45829771484495,1095.0386650531457,434.9915616507237,720.5501032513798,440.1929607723911,597.889906853541,654.4317572455684,383.19599312127343
193.157890856177,468.8063247836192,507.9250459700088,1106.966749694674,288.07456695343075,1064.0355930350083,446.08356181543104,703.7784005773597,434.6118078277685,586.8554454903361,653.7318074008462,375.5223739619288
192.7962268200108,463.12073530180527,500.2836715617795,1111.6498666626949,292.83299983230285,1036.7646611930393,457.3501549337444,687.8112035058955,428.527274025843,574.1267680920757,654.4991094987611,373.6601689807509
191.43279363005664,458.1834108885643,490.2240513866569,1114.8983392369869,300.88494009445776,1013.683536703992,469.1124296669647,676.8119000928964,422.6455806205475,561.2404519724594,657.2192714644706,379.4417422294292
189.45761385298115,453.4390907276282,477.4974478054028,1116.9623507936517,315.17387330043874,994.9543033208004,481.3422586940492,675.8037207502638,417.6680110649482,550.0731722917533,662.3943735370175,394.6131781041841
187.34206359437567,448.9579787401093,462.0397498928913,1117.8895316981543,337.43991680019,980.4136915318736,494.3927539098577,689.3830820982623,414.1666807239105,542.549834488463,669.9447461941442,419.9476328135468
184.60662607387584,444.6529047536369,441.48075694265617,1115.9071115951847,365.3793925034665,970.3189602197722,506.61552078463103,719.9791043881767,412.3871974858526,540.4768486819894,679.4515056905024,455.0190295701519
177.61299983460637,438.7092591606941,415.9049680052895,1105.227723860461,373.6930484514641,954.5257559349394,507.7466300612848,730.0144375026056,402.9969712862076,528.3547150124352,683.8412511994568,473.31408807993984
165.04196916384225,426.6452756283977,389.09636103894906,1080.0051934833523,326.7130171275992,918.430582863075,489.5576005842549,678.5301321321444,378.6356885425839,487.4288708679357,667.141173391947,452.1571786255012
152.19504775139532,414.7426262018693,364.3656589275668,1041.445948555951,304.8650110377138,884.6752332638332,470.6694172414976,637.9762846386091,355.5980136645748,453.1746818720283,651.1933801646214,436.63207884362254
142.0630423576521,405.8880221925744,343.0744604806084,1002.4965930189884,306.6328586770944,855.432499040956,455.551999900394,613.337070879484,337.0712336774504,427.9910569223696,640.7312224534077,425.0328980431712
136.2135323910475,400.1514209410906,325.569931307944,964.98847400138,317.9304296867529,834.3944253117401,443.7390248082138,603.9320479385199,324.1486496257459,411.404704835412,635.2479367689356,419.49966138774937
134.48278654130232,396.1828280466272,312.6111059511994,930.6924335711368,332.6968700124807,822.2108853105186,435.3572050758657,604.0056833079902,316.747162965104,401.5435270503668,633.6862586769486,420.2857345021442
136.85942956516047,394.9164822997269,302.45611001901983,901.0561378039246,344.8047428113745,818.7881152629076,429.1281891517101,607.3043264749313,313.8058960935652,396.1699470779767,634.7812756201031,425.9536903605353
142.6676945729729,396.228422508821,296.1504793476737,876.0846076490525,349.904170294784,823.0945900954971,424.6410257146982,609.2188920924514,313.8215353575183,393.3301835558883,637.340484430432,436.2355460798796
151.58097123581703,399.818625026594,294.29985004358247,854.2083098172806,345.5688075117956,833.9420476882837,421.0007276222692,607.3829673012805,316.8887300560555,391.35470191991686,640.4735041387552,451.0061588055458
163.3088082677602,405.3447126988021,295.68500816819,834.866315804206,331.0042214743521,850.3303125834547,418.0008856364529,601.5326401547201,323.4340129389288,389.45207685791183,643.7802990258868,470.3127721145775
177.64695788616453,412.5271691234617,299.0390246018562,818.562576864165,307.1065594118374,871.6101916795061,416.4749499118854,593.1748351020293,333.8191491180153,387.8616618410024,647.2954659479702,494.3462266523194
194.369799116332,421.13157856253054,303.23710268587325,806.6223670619717,277.53127132878365,897.459780468561,417.9562450457908,585.6163726094218,348.35228518555544,387.2587904576438,651.9372738150705,523.3189852742033
213.3800986409541,430.5741511277028,307.3901370661301,799.7885708041388,248.2360774179053,927.2673789897226,423.4361921658474,584.8228749658787,367.3649858361218,390.6086835096973,659.4951342546715,557.298142332161
233.89781488100456,441.161152386611,310.20248170435724,795.9610224608207,230.98811995442023,958.8832260158308,434.0544229608581,596.6717706073593,389.9766842441039,399.3976130361684,670.4477998456089,594.3333191309646
253.8237560354501,452.66047353219153,307.8876043481813,788.4404881459453,243.9320584345589,989.049135361024,450.2174305175906,622.7638789144986,414.3372286418396,415.81644218309054,684.7906321680375,633.8532112297924
270.1209234179573,464.5325484145341,301.84179804907785,773.8625067802195,286.3519221310998,1011.7482546172856,467.3148062034092,642.00935545988,434.0350036674043,432.6857095702837,698.2085418019358,664.3105827590106
280.0176702116252,471.5122385489189,295.3204531976086,746.6552042987181,266.3581973149028,1005.778820042104,467.461637036302,587.2305702600001,437.423060971441,417.2932066671716,691.5411269882253,645.6404793342872
287.0836796253189,474.2920530997213,290.8023429425896,719.2055529080615,243.9874281513769,995.3347051354856,465.0423998318079,541.7646210389372,439.3122529789817,407.15106347717153,681.689753750523,626.9122872569897
293.26640546323,477.2917570781315,289.6682750083729,696.7003502809258,234.6564732550938,984.3920789052188,466.0904356066971,514.8252893328431,442.5060685905208,404.2933852873846,672.9129545984616,613.1399501664479
298.57410323108974,481.2735094540233,290.1019656240723,679.6219211113411,236.5151578492276,973.997228606284,469.9892482433135,504.9796325120832,446.7454259482227,407.0542813481268,665.8061978971201,603.5432658335294
302.6764716164193,485.5991993632164,293.38814534617745,668.1559181184904,245.24287838641035,963.9197348410688,476.5915136906577,507.3802390180087,451.46413321913104,412.81539539176816,660.1163521980222,597.4708208874631
305.2554629317626,490.2474737992159,297.23586359083413,661.9478344131119,256.33510598678885,953.7800678883384,484.8276135214745,516.709780579401,456.10172209620606,418.6755445220589,655.3889694400756,594.2651742130734
306.0418331577216,495.6705943579791,302.967288614236,660.5895031345702,266.7041754023983,943.2473456565922,493.86040253017575,528.3906240683117,460.2175038123838,422.7543098478764,651.3446886466022,593.2246254815049
304.8407571088507,501.6784417507777,310.706758876799,663.8562963080356,275.1968103150423,932.077109328727,503.0135839236454,539.4105528603085,463.56110637122566,424.2130602331687,647.8492307547334,593.714938982467
301.5515900022762,508.0645834942372,319.3150975049602,671.6820465313903,282.59212731543136,920.1277358808294,511.863821119835,549.0234659993812,466.1176688105838,422.6826318051434,644.98797498117,595.2002400813616
296.181385637176,514.6256697249896,327.72284248718887,684.032650776358,291.3810946335034,907.3736823547422,520.2597140427231,559.0435330731142,468.12531749227225,418.493096032504,643.0760293106187,596.7867139693777
288.8504935665445,521.1711868633505,335.0864488375663,700.8050575427353,305.20608533753614,893.9098357501347,528.30980015416,573.0579391253443,470.0363457621842,412.6579148431961,642.6094538753096,598.9612675221937
279.78726176599645,527.4733846818236,340.84942150365595,721.7595669235478,327.76336462369187,879.9396873384468,536.2586377295784,595.1464768743423,472.42906966722126,407.0872705239109,644.1643910834226,602.7006917830596
269.32226314800107,533.1638887023349,344.5668493499608,746.480017217034,361.4288813234582,865.7468415947973,544.0927128839526,628.2426115011272,475.84987380064416,404.1357835249532,648.2602670148349,609.0338678026112
257.9866837380262,538.0714259499357,346.02297545052863,773.5529872198438,406.3465083672464,851.6505879716979,552.3127293066207,674.1723407845367,480.6055831538412,405.7796963170982,655.010731496245,619.1178263158805
246.01893174165664,541.3947923138006,342.17279197074004,801.2511118431022,457.8551732207836,837.7272303388021,560.1907317404062,733.5357161105788,486.6760471986049,413.3317991892021,664.1141754260786,634.0537084772922
231.5966588052113,542.1882437736364,334.3522204309609,824.6205304443034,492.1787216986208,814.3281060236201,560.0568738907714,773.783779259686,485.1614256045582,413.5606976783412,671.0580653123018,634.7640781458158
212.05758649883444,536.933397308105,325.41574434583026,829.0953530152954,478.4390069229003,771.2134628033461,544.5485336167914,760.1453569653219,470.6670590750464,387.6844736957708,657.784438113609,600.9110290386924
192.1054957082289,530.2382213083105,318.22529327699584,819.3532572961525,473.5810204465709,732.0372900662595,529.3925788063448,746.0583514940041,456.5951722038482,366.1857569731685,641.5828122572523,572.0279527878461
173.59940242210703,524.401070331825,313.77305711704975,810.5953606236081,476.65319686484327,696.2546400140052,517.5088608869402,738.5299718031105,444.6057546461719,351.93269191306587,629.0635429705982,552.825007155625
157.64577963069405,519.9728213828099,312.89149778030713,805.7278656366979,484.6332650355665,663.7804497579997,508.6005851316301,738.4466671263486,436.6186611667775,343.7819208313353,620.4320895809103,543.5286325957242
145.48230122511762,516.5407976338855,316.8759388325571,806.1828303960331,494.60926782029526,633.6888512556324,502.3152176371965,742.7926761905376,433.1177316471265,339.94938041278755,614.8187098715438,543.5406540700786
137.30505460270723,515.1810393622085,323.02411004405235,812.1125137256464,503.2334006875625,606.7626174003861,497.5821712385618,749.1282352602249,433.5656765032023,338.3451830681758,611.1590185433961,551.8441679219804
132.78382960454576,516.1105487982669,333.3175404412988,823.5750234789532,508.36168509404575,583.3734226634392,493.490591716559,755.2347090533829,436.9349079908489,337.3087718233046,608.4541744862456,567.286697365229
131.31097604982685,519.3618755101011,347.0488414134504,840.3567947260793,508.646488679939,564.1571907918127,489.627109689791,759.8480058402415,442.4088693670245,336.0526452799444,606.5643236495397,588.7782304688841
132.09914933293695,524.8752532591117,363.1807451123224,862.4859646219578,503.7365086646379,550.1631342130206,486.2177668978516,763.1642131444994,449.4388776281698,334.71632485803644,605.7259506558947,615.2615486447917
134.39854521229964,532.80459424247,380.65426721478775,889.8888715585182,494.1336429368971,542.938285248724,483.7203855910589,766.7930273405898,457.6395159429631,334.63315652474466,606.6703655638989,645.7998270227378
137.7382004049474,543.196393392409,398.549223172471,920.9902028520866,481.2037514302926,544.0409616514071,482.8157329797888,773.1046583936111,467.1180360113889,337.98108559669345,610.2034114623328,679.7762713987221
142.62123233440266,555.3325556411485,415.6980087820641,954.2997463524074,467.6514343731485,553.8585399817506,483.47816782822514,784.8185519636925,477.89325276940014,347.06088565896715,617.6967378327481,716.8533949566245
149.25358276714852,568.5553204907939,431.3092209728468,987.5736227904983,456.21420202856814,571.8163037402414,486.5057818445247,802.08764467441,489.24738551852704,363.7694805502671,629.1903275548458,756.6986279029173
156.64462312124763,582.1857034702243,443.4484205168387,1016.2069537135612,450.1008495878099,597.9273383962818,490.8261815553106,825.8482662391987,501.3742311551909,388.6877018072156,644.1288995021193,796.437291036823
162.51060912203076,595.9241219099906,451.8597976398472,1030.0583402712853,448.9857928120945,621.842256698206,492.36408299183887,836.6032006682835,508.97774796865633,413.598547761627,659.6206551179203,826.7118601871945
162.85640467175557,606.0913002522199,457.5387837524112,1027.053526443225,395.8764194541544,617.4728216340084,478.86319589796216,785.45546702171,502.9865169357581,409.5961181407549,655.8081815091391,815.713794358436
161.4385263521834,612.867744900863,462.2954224555346,1016.3952499791246,338.5080087576404,609.0906034137233,461.9941255647944,739.1627660190869,495.05796037144177,410.4383956754709,648.8840391568921,801.3570979472894
159.4719713200576,619.5053978112996,466.9509446212943,1004.7464107306722,292.2252276498243,602.2678002421542,447.1975714578629,704.3251491161042,487.7355665588924,417.25718105514494,644.6272889567838,788.175132655165
157.95871458599498,626.5101776632024,470.4250003110852,992.5705015905852,259.42945268873325,598.3797937086152,434.3226601084185,679.9594656434076,481.1594706183615,428.0232301619663,643.481841144128,776.2938046912541
156.75652186664004,633.3101125317877,473.6041474767419,980.1360449379724,239.9416852866169,597.2476351780116,423.6697478164281,662.5819083488714,475.0855331799005,440.5360193847279,645.0481742568421,765.6702432970061
155.6438895743484,639.805745238866,474.9283426660469,967.6930773059552,230.47865088904416,598.2481045847571,414.7816187661457,650.1321628617912,469.2162730424576,452.7064687935875,648.7669331790767,756.1605704881962
154.4196555768962,646.2708242701767,475.4182775930838,955.494058380544,225.99173841798097,600.6149559794948,407.205831959405,640.5430274042826,463.2758104653024,462.9858701191967,654.0630760114226,747.6036959575499
152.95465342167566,652.5652074125487,475.3861633678627,943.8059547472412,221.73887343019084,603.4097933831805,400.6084973098935,632.2491427725444,457.0745159119781,470.5558949719123,660.4607264243757,740.0222274750989
151.30156626690865,658.5844800482074,474.4473322868878,932.912876695842,214.557289205161,605.5983117619099,394.85237847052326,624.8409652367192,450.5517325339456,475.18918911934657,667.6512869572325,733.7409586714929
149.6661547980429,664.2665829763406,472.2182857008794,923.1099637409596,203.16060591208927,607.1476978907161,390.0220628836292,619.1823221170035,443.7903660627936,477.6535995439887,675.5093859443691,729.2047244101288
148.41003945911598,669.5872064921293,468.3819238175216,914.6892443743398,188.1142821981779,609.6741847898288,386.50042905712365,617.2746925891403,437.0031181182662,479.0362895889137,684.0535203250914,726.9491992930909
148.03298176049492,674.4850802757588,462.71894439269846,907.9198391082284,171.73900677283012,614.630112168416,385.01358543959554,621.8709982805436,430.4947031186962,480.6976998193285,693.3363803888401,727.5303339649829
149.11281474101818,678.8293595164176,455.05515817295793,903.026123485882,159.20465059499708,623.0500233734184,386.0551708857032,635.8145411691366,424.5448754291098,484.0431585266096,703.089969652533,731.4164539783419
152.2369218035035,682.5879443503688,445.26383828070266,900.1658948658118,159.0878527752654,635.8885898381941,390.10659297412,660.9494260165478,419.3495369331816,490.27113998346687,713.0367567805524,738.8740098905564
157.3411191466843,685.478488993327,432.0521465486523,897.9028436076633,173.63995399504307,653.263669024191,395.9735561394442,697.5826956835875,414.8684668660128,499.7528231375269,723.5916486758043,749.81131657616
161.428187850442,686.5301334868502,415.7416618720257,888.9754347158963,183.78080971947168,664.0411672139464,396.3284358121935,716.6466364817834,404.0612119460208,500.8911612953397,730.0760697301051,748.1108385282392
162.30134403435923,683.8010569591971,397.8744363762731,867.4045897932682,158.94375441803004,651.9015163851253,383.1608950428172,678.9270224787097,383.2667014003861,474.9727591831036,718.8329998298165,708.6679411399784
163.6874256094694,680.2607306692348,380.1843840002616,841.1152064661118,160.3124240536927,641.2123374484372,371.5255197833707,646.436031170218,363.49984726942114,451.3840446306346,708.0727715401299,668.3735751109314
166.96839112738857,677.3473766610638,363.7442277753978,816.3830110561073,182.65761964996523,635.8770197857625,364.80985763180746,625.7145259857285,346.8995736494376,432.5936230908624,700.4449347094387,631.6835950283788
173.02103527535772,675.1151392464386,348.68395601509206,799.460153896374,212.57368700656983,635.3563380001887,362.1553609559254,615.5509505313249,332.8239659385937,419.0021257353156,694.6441915246822,600.4656718458468
181.6478011527913,673.2489919890745,336.16827161147813,790.0359124178365,241.22195973363063,638.135957648014,362.20260522259866,612.0434952265527,320.54201937407163,409.5932168511845,690.0911561996452,575.7038732569976
191.9658154931261,672.1408982941989,324.49560925570535,788.2669558398385,264.89259950693673,644.2283793720804,363.30970513217375,611.655340427667,310.0742283951716,403.0945757985007,686.9833073344957,557.6278310285377
203.34761819103568,671.9245405407769,315.0474952211904,795.4546041471666,282.2160637011805,652.8152272149067,364.48524247223713,612.3198238082142,301.37279815834694,398.3480268036421,684.8919000284053,546.4238909492891
215.4180481336905,672.53694478338,307.7246586728785,813.1287319617757,293.4889279191165,663.3875787172854,365.36526190819546,613.0520329833435,294.24568743341155,394.7160293011681,683.4529316998027,542.2061778829899
227.7780809064897,673.908711720183,302.19774505797375,840.7439279780009,300.1505224608828,675.908447495756,365.8201617690206,613.7756772732525,288.6794667680981,392.1323759883721,682.4599629019356,544.8662073155272
240.2938495184746,675.8486359270435,298.01617805102484,877.4853460242383,304.8673461333981,689.2697699315993,366.06870817184137,615.2791536387487,284.84963591937014,391.2117888112877,681.8134932381124,554.1547239906191
253.12936259927,677.9511241028775,294.5787730657566,922.3122909130346,311.4202772467079,701.4773677411292,366.7258051497671,619.7117603820033,283.3047426355556,393.0917381410566,681.5813030410623,569.55946250941
266.47917772320284,679.9917111815421,291.44535336023546,972.6817228018116,324.139126990001,712.1861228057803,367.4839869967855,629.6690374470616,285.3655465619416,398.7722525543513,682.2482709572566,590.722673278555
279.8642171414704,681.722806379312,287.7144915147734,1024.4856384970856,346.6629470292877,722.6785253470533,369.7169662054695,647.3332362035896,292.74305009941315,409.2501985316602,684.5695403456355,617.2683125004278
291.806217692208,682.6633192600948,280.7768489469187,1073.5126142294412,380.0465614166909,733.442298747978,373.62149169304814,674.2124982030606,303.8783674608218,425.7982493879826,688.0172141046667,647.3445862422482
300.58329039439013,682.8361682025455,271.14020537592955,1110.1907903716813,421.912578831022,737.4470730618019,374.83325293916585,696.9580134788296,314.01336858130367,440.5092542588095,690.7368472310295,669.6789060527134
303.10170824226634,679.7059178837716,261.850897551411,1133.654120987058,421.7009506008872,715.8146733069548,363.16413506695807,658.3394380311709,312.6692337366263,426.4310055129961,679.0897794636534,656.65487633824
302.8550314356685,673.113750758773,254.1607366642778,1152.065419697554,413.46372827631234,689.0603076643839,348.16443133819257,622.3810555009588,311.99458793591896,415.37847642110927,664.6102979149359,644.4058305900016
302.1551012763703,665.6124991425758,248.10871436300897,1169.4577449614858,409.1204637517392,663.2454047725864,335.5371316240963,596.8586408946018,313.6855495017772,408.86678451165136,650.9986742815856,636.9162674334367
301.1767053711724,657.8224364168948,243.19419619240136,1185.53893301506,408.1448117046986,639.2380428806534,325.6546394150568,581.5177401796903,317.2409897542583,406.1455145124765,639.1343331565037,633.2578863491749
299.87922384142195,649.5683090287737,240.6893583779145,1199.7538956470246,409.4808495045106,617.4575170319658,318.98406995788787,574.7777173959033,321.9595315967698,405.7191576268304,628.7773475154103,632.0772127158602
298.19177393176614,641.0081680774116,238.29239991938195,1211.5034288502052,411.8656122398233,598.0686364037373,315.1083779738074,574.3204212895012,327.17351676728674,405.9995116882015,619.5175918716084,632.2537491814539
296.04191387458064,632.5734300922625,237.07186746815648,1220.1946298656942,414.1501134357756,581.0280021199393,313.4922059738781,577.748067713345,332.33987714992844,405.6805697785996,611.2284897758318,633.545754202019
293.3844534897628,624.3129752465449,237.3098250623758,1225.296632689214,415.5360720115341,566.1612185442116,313.6595019577653,583.1877266078376,337.1008386093227,403.9378001401931,603.8822005714746,635.7064368233745
290.2204042423504,616.2503393658376,238.18595841229435,1226.387183234364,415.689494770738,553.2563812068022,315.3257043070667,589.8151092755778,341.28033662806746,400.5086619455606,597.5521348435042,638.6688054046723
286.599988185782,608.3882082899039,238.87228278950485,1223.1717508234804,414.921776408309,542.1543449172143,318.4401888559101,598.3236096180049,344.88078074020177,395.6927290014857,592.4445491860223,642.6179432138595
282.7675079481546,600.7088057545623,238.6676976029256,1215.4706890336042,414.35972435300073,532.81721818082,323.15360293567943,610.1491633269314,348.0914395277807,390.3086588834852,588.885252371808,647.9829434570695
279.0089138596456,593.1243396044297,237.0475855902584,1203.1902287703897,415.6845421853133,525.3619790371115,329.73825212193816,627.1317991677311,351.2498410738241,385.57134245770027,587.2617060322618,655.348116700677
275.59778365939627,585.3472722797636,233.5217764994701,1186.2966234928374,420.8084291086341,520.0554677418642,338.22386841541135,650.8986175384375,354.77912617117005,382.7854156740209,587.934277492802,665.45520914621
272.7534280012585,577.3554608635768,227.8371230645972,1164.8011881097766,431.4140468968511,517.2794600537267,348.7639024460635,682.1790881233651,358.9363849330033,383.06977950767407,590.8539709388998,679.1999155424935
270.200549935989,568.8733394967179,217.34781912286115,1138.7063257624152,447.2217734161555,517.3740867669309,360.5590929057223,721.0671557369757,363.8044639677544,387.38661649605376,595.6370214489837,697.036816088124
265.5453266078265,558.8864622175206,202.8497966460816,1102.2564156756223,451.7522479768206,512.1470111051574,367.6793206174879,745.3826844194085,362.7442024049643,385.10753234002993,598.0647809984872,706.7002043136354
256.2849344882183,544.7921217340165,187.89520465293992,1048.3649282737513,422.3845029524779,485.2681035006626,360.5854209918579,719.0661533321769,351.18007932630866,357.879353840781,587.2752519134506,684.0666328908179
246.61771385417697,529.5718561154958,174.71648739877173,981.0425834509928,402.1221619956565,455.8689180000157,352.9403974363294,698.5155871063212,338.61835551261686,333.9946152761544,577.1783740343511,660.5082912585093
238.2962927947207,514.8187737210188,163.8977872720026,908.7811276134208,391.5119826842169,432.5505810109423,347.7971891071745,683.9338212170665,328.739591977965,316.6773901442968,568.221493834227,639.8026549733485
231.5014461706037,500.80147571987845,155.04219274339954,836.5104889169866,387.6115392625764,417.38683270932665,344.39725722417217,675.1351131894912,322.6901748190024,305.706604564245,560.5361324134908,622.9010829178674
225.99836368659177,487.5047379420384,150.85473310001615,766.6841076541333,388.99389972392,409.4836685526678,342.48767420612523,670.5858126953913,319.43976769619303,299.468954320495,553.9966275527264,610.1520538926746
221.39672047582985,475.51559001043927,148.3785971542412,701.7637745619634,393.2399020333148,407.4889776408029,341.1413400395413,669.1795417315551,318.2801654368792,295.7825644933884,547.7259639661676,602.036296423583
217.48445023935187,465.1050235177417,148.92211089897114,644.3349899514892,398.4083507317544,410.5305701008887,339.8234772791623,669.2494535858328,318.8063664362234,292.8136457304398,541.1829243565687,598.6044669126758
214.06855202685344,456.4018375688656,151.5800946490042,596.5409915209691,403.5464197956991,417.95970002544055,338.144965740926,669.7368368806984,320.58543880258026,289.19543162511576,534.0414920079259,599.6923056742394
211.0428998290646,449.556431385611,155.25439839752764,560.0653145701763,408.4034040033597,429.2692630524439,335.9472706501172,670.4625120990883,323.24767188716896,285.01003393193685,526.1401713950972,605.1706122918157
208.47424803765853,444.6718038002896,158.64151757851008,536.5369932538371,414.0888095243328,444.01001128839823,333.3166899970763,672.0491113893155,326.76556733128604,281.01724169642847,517.6324520133179,614.9597056205969
206.59168903287568,441.795721467782,161.01252833513138,527.6618495885077,423.0521300963422,462.07913393419847,330.0326292039576,675.253206927772,331.9818493239278,278.6893090229332,508.9791290367779,629.0012307045004
205.67259585230016,440.4228720876768,162.00754336657815,533.7580019038238,437.26792177688486,484.0681757000154,326.27181542626226,681.703399530642,339.8484645475575,279.817342151393,501.3024522706792,646.7144755762282
205.6900381951883,440.3810995119433,161.43443484399285,550.3653993605045,459.6638593905638,508.1652429279513,322.8844095195135,693.8042299789348,350.2420339288579,286.0228176313948,494.747020667052,666.3959581433431
206.34593456449008,441.3061242743353,157.56779282905526,570.084487320263,490.8092667473749,534.0699578339297,320.52740911572056,710.9698041715513,362.6256617170097,298.39692624728804,488.7369502921681,688.0106958142903
206.39810283890384,443.1390266990241,149.54344691441008,582.7444910775585,528.7928004731518,554.3021848383129,316.75880834320213,716.4676988185422,371.4839533951968,308.4450554035053,482.93433531855743,705.4482883983927
203.21974676275207,443.0145988863598,141.40256620063224,583.4053003973219,513.8414162913936,553.9507930984739,302.22534187223545,669.2763352628795,367.983348525291,291.77270807858,463.1517100745898,686.799281481391
200.85635405169148,440.5293341295581,135.34683592349072,581.945705935684,490.8738020831297,551.1662989079011,285.76711015169064,623.4376727297699,363.91072756446897,278.7439434880995,441.22957490050686,668.940826341151
200.3370290892199,438.4488064432672,132.33627900639007,581.994046949011,471.7441072569409,550.1404489838035,272.56029482213614,586.104274874844,361.1123297363449,271.98458738550016,422.1535426189016,656.3416509672468
202.0874588175684,437.1369362048685,131.09328585258797,583.0381622990532,456.86860882456114,551.8905005014261,263.0874131163663,557.4737576959893,359.7366981784349,270.77875535562896,406.8771529877768,648.8329961168184
205.93541885509072,436.01443644284177,133.64113422872816,584.5320413871383,446.14786662251146,556.2257001188431,257.4979660584166,536.549357905839,359.6016595702298,273.37685423672303,395.3480111402589,646.2906376068635
211.440202775198,434.9112382043443,137.16434466376626,586.4073634342498,439.11431696248553,562.9677066035277,254.6667066251032,521.5348952433699,360.4457236325327,277.4245360780233,387.1739485175449,648.338223849303
218.0352087314763,434.01276829112334,142.56554041363287,588.7072820953059,435.1560123343638,571.9791641079029,253.69771275541683,510.3846836923508,362.0139240848998,281.7127091205138,381.7696375764551,654.3647513077377
225.13275950757264,433.1017340084291,149.73662320568096,591.4737985192754,433.749290479836,583.1675329890393,254.0856763036276,501.3425872639004,364.11293983048137,285.2365099406609,378.5372620797336,663.6199258859008
232.19570232843583,432.00470924954107,157.3573156769819,594.803362429457,434.63059640678193,596.492315516537,255.44448736170543,493.3640357260686,366.6461178676756,287.5574068047111,377.1620519446984,675.3170149669429
238.7773170729318,430.6057358752527,164.3006723689841,598.8122580832651,437.8645063675052,611.9547827499478,257.95425387893573,486.6927712793809,369.6264318084496,288.9726342657895,377.4257957311239,688.9996684695012
244.53674016498587,428.8233723307716,169.7438220963269,603.605698212413,443.79640115469886,629.5652420759386,262.02013009131343,482.5541665968715,373.1685754690776,290.526638914501,379.5911211140398,704.3980894548175
249.23833223766547,426.5925856402574,173.15981314209296,609.2530550512176,452.90538504851366,649.2771315103247,268.2869320590163,483.30074515016383,377.4585990419414,293.6533216611658,384.2188805441008,721.3258994962515
252.74164546666177,423.8350034043032,174.16415216079497,615.7707210615362,465.5978474348535,670.9404064216001,277.07010456941293,492.5452966799321,382.6732936563199,299.81897327797714,391.7653204838707,739.6301357584038
