Energy_Mean,Energy_Mean.1,Energy_Mean.2,Energy_Mean.3,Energy_Mean.4,Energy_Mean.5,Energy_Mean.6,Energy_Mean.7,Energy_Mean.8,Energy_Mean.9,Energy_Mean.10,Energy_Mean
19160398822.59053,621907126590.8411,154530238883.90558,1221586045043.2954,22047617960.7782,344196722251.5454,191191511194.8799,223072701185.9589,30036922416.806606,160835950872.67847,513290441917.4548,7255752427.420976
19413639841.62427,621532513867.2382,155705262663.56726,1210447332011.9963,26799128521.15332,348021105064.5707,189947668897.12308,242064127778.641,30884436441.12372,165227509207.6462,513046485547.2269,8186199093.846429
19605046152.003178,621049822042.3726,156876470105.5406,1202908900114.1255,30768678960.83065,352299583746.5607,189552602604.2613,256902352670.73856,31756335300.407494,169827403922.42694,512792823976.9971,8981272505.27148
19724095210.659,620539713778.5696,158380007178.5006,1198722750240.0745,33792432314.979485,356893688744.3493,191258797390.1497,266873871628.9849,32637208066.346733,174467474490.4208,512507803919.8617,9608404034.318457
19764716104.93585,620284547697.7808,160818245738.2188,1197572463843.0408,35749023978.59084,361727020434.299,194196147291.1126,271480545296.9257,33518322921.00971,179389316520.55685,512187542171.5963,10042490262.858868
19723544290.35124,620438177316.3137,166552974541.63504,1199245043417.899,36564835971.00609,366760023820.6303,197648235158.6501,270466877768.6161,34394828731.27458,185408747460.9792,511822017125.35815,10266949555.49635
19600198562.53857,620542110592.1627,173733580119.098,1203665371121.0264,36216166610.95861,371945826803.12616,201343782052.11465,263827700642.19028,35263410953.56769,191639415367.4385,511374855566.2648,10274293742.675976
19397367219.40108,620606541790.9998,180105582939.72742,1210930532400.3694,34731536756.41051,377214350596.7762,205187212264.06573,251810965697.9276,36120236790.89918,197450865352.6836,510843130329.99866,10066307276.116308
19120435555.59841,620660252278.8314,185421366442.0333,1221167117630.2688,32180138889.713818,382525636195.1626,209256155076.22192,234903496223.7988,36960607450.3387,202702388814.0536,510210131970.83154,9653855489.362549
18777512522.39541,620681227039.5746,189586262092.6584,1233631256980.0105,28680269378.80097,387863944827.37225,213258712571.2617,213821738497.1244,37781809594.8509,207290282570.82703,509469511302.3722,9056354197.855827
18379179567.528446,620693179277.0605,192510263400.8888,1248633741112.4631,24395343386.18495,393228559888.0841,217048552078.399,189442628467.6265,38580124359.31898,211162620449.56097,508619762425.9559,8300963181.733853
17943688881.49851,620731227743.2871,194339818955.19897,1266959607335.744,19546636282.354973,398636744410.46704,220641388287.4017,162955537699.8497,39356485022.48787,214331059238.742,507687675130.7584,7421771468.091739
17501778381.263695,620927128313.5739,196450618638.58,1289646994952.0576,14918090836.218897,404176240436.7386,224086914939.01407,135961399312.26505,40121317985.94191,217616106218.81607,506678970358.18994,6508770776.870043
17094323297.121534,621280091800.0388,197893998229.32104,1316180049359.9167,12133353040.474812,409910563223.6956,227288620135.5094,114499329326.9168,40871661220.56266,221447977337.0192,505608215242.5589,5878668416.633458
16707635335.862036,621719605099.8076,198520506345.27176,1345977075721.1238,12531511476.125788,415808796171.3756,230198522885.8321,110947659927.16794,41605033415.46458,225890187569.18112,504460629551.83954,5607730949.0588045
16341099299.223116,622230399909.4854,198157219442.74167,1378983912255.3682,15714790986.872135,421871588509.7368,232740343775.13766,119068142071.3333,42312462407.612015,230577185440.64987,503207416506.08026,5708926127.342625
16001519771.97155,622807811067.2797,196707300497.2389,1415070068330.29,19866643114.215145,428094065228.61285,234837317312.52563,131349252072.85382,42984411418.65042,235144474509.7155,501835888149.21344,6033589792.072765
15701960839.827068,623466155020.2291,194360963549.38843,1454166298341.3508,23675479915.362404,434494249364.6546,236451659287.7015,143877284266.88464,43611623024.5003,239048057663.8474,500329754714.372,6403008327.788479
15457376569.708445,624207656174.6375,191279486036.7997,1496207180270.3767,26683738431.24775,441074171983.7419,237581096905.1912,154640074468.778,44187968016.45222,242057242298.0284,498693302020.7849,6752729953.267607
15286336328.63494,625025132451.6135,187609897443.23468,1541072310494.2422,28712523341.06042,447846353646.8668,238233374865.4701,162081772072.71844,44709943187.87481,244001831333.5015,496924291730.5695,7020371637.533969
15211062976.482767,626232078339.0214,183718014210.0542,1588863342072.343,29666539687.507893,454821104598.7576,238420810696.3688,165220320248.81726,45174943607.84615,244797899515.6,495020529599.1899,7176927983.473084
15261288959.814585,627886851873.6276,183153990894.38025,1639155812857.9973,29503327653.33423,462023092831.2694,238191556534.80435,163676788544.14926,45580985362.54901,244506256959.10056,493003385692.52985,7231850095.468437
15394635468.250715,629735067212.2805,184899343779.30792,1691469575605.6284,28235274790.13935,469515497321.575,237619756560.8624,157610971941.24063,45926495308.06627,243284848527.3473,490891814043.3035,7116708190.5597
15586598781.223469,631643472225.6628,187171772109.5416,1745314659540.5835,25929420165.52181,477484709825.6341,236978827604.74023,147645427789.50244,46209986692.34936,241261921949.5067,488699056788.23785,6837168783.387111
15827201635.522655,633534486658.0093,189473424375.9105,1800333428153.87,22711583305.23577,485921012703.2963,236417935382.48853,134730695622.45224,46432094208.885216,238607608833.34985,486455704643.4118,6446912027.988701
16102305677.799702,635336383261.2046,191531696898.0313,1856311395078.244,18757282504.5752,494741569504.9719,235825055713.29428,120952743793.8688,46595946876.35568,235656590714.3697,484197450265.2,6007216290.165762
16398422857.824078,637002023356.453,193360094533.3305,1912607367524.2192,14294490614.18511,503833392801.1967,235140132808.6768,110102376103.09764,46705081592.54122,232856847133.00488,481987196590.66943,5582444863.970854
16718291728.623178,638481900825.15,195558210689.76825,1968551125454.4468,10611842356.662369,513181311579.7011,234417792228.26465,105428640748.56966,46770541389.13127,230986053016.96857,479866245808.5507,5360204356.605361
17052896048.239609,639862194953.9872,198420345112.32816,2023437851456.1667,9723507176.481676,522659496127.7062,233676039440.2773,114791080464.05817,46788761681.81469,231666547629.1353,477832655533.4467,5765426073.922844
17374426869.75235,640980486620.4653,201294411495.63385,2075321913553.678,12337161235.002657,532139889861.8403,232842319180.58792,138516061602.644,46748002118.05883,233719862849.1732,475855821324.0772,6458099485.990198
17661939345.153774,641773150204.8481,204046859501.5254,2123025830337.968,17146173785.076658,541525008041.6235,231852972662.98703,164006860818.00113,46637356490.73343,236247961959.39377,473926363074.46594,7200169559.258896
17906036448.514214,642164453618.3287,206273939523.1092,2165550000545.9448,22153314817.247425,550741940759.1036,230625938409.28693,187595301594.56458,46452937885.95146,239023074075.36533,472042486603.1274,7874910097.553641
18100232958.46741,642125516091.2836,207881611787.9962,2201964208397.0,26630663177.08256,559661742553.8563,229162904425.2128,208151667769.9789,46188534362.949326,241818016199.96265,470203319501.4187,8460695497.131686
18244020125.780785,641655630390.3971,208971011068.2841,2231440636187.345,30381058723.601032,568198521609.3256,227481746670.1142,224827537903.149,45840259163.6498,244397540794.5082,468418246249.8122,8971247700.858541
18334364510.78456,640789446940.2983,209811747889.5862,2253272391103.248,33245315138.466354,576244750675.7605,225600257541.3837,236986053638.3752,45404062869.29941,246532757964.5538,466736833639.5729,9384037345.200209
18363661308.085384,639769238043.2963,211039340860.98627,2266897190873.235,35105978684.80101,583708005489.0812,223551174159.8544,244235242649.3669,44878660164.17008,248085774347.8151,465172996056.2348,9632666930.13207
18330887647.306644,638734958893.1199,214905764822.982,2271992980452.519,35891232490.91675,590519832270.9412,221385799774.9469,246343847965.91107,44264790207.00935,248878579221.75336,463634472945.69946,9704193068.752296
18237447710.37744,637215927722.6469,219673164305.1756,2268549176976.2383,35577061491.12233,596624178584.1135,219171104028.23752,243262508139.49155,43562448294.33784,248805976438.7349,462064348024.2216,9594421898.435863
18086655865.30959,635216710950.0409,223111405977.12616,2256545429105.8486,34187525305.96434,601979834261.8804,217036525645.94168,235161409013.37244,42773278644.10992,247793698107.2461,460423085663.1124,9307192843.081964
17883682572.731026,632757908918.215,225049842635.2991,2236090921017.5,31793250463.145428,606561055720.6135,215124542469.30368,222428455722.83365,41900822442.58475,245794481355.61743,458675090454.05554,8853736002.127647
17634995492.159657,629874535854.5221,225408768147.8312,2207565080608.0864,28508372190.0136,610361715960.818,213227911000.17404,205660875374.16925,40949260747.10374,242793958526.8332,456798874030.5953,8252078305.817833
17348238634.211372,626631530856.3966,224132048090.0535,2171657659825.6785,24486411157.286594,613384325880.2119,211331147200.42444,185595430892.6532,39924772376.79358,238827643446.3104,454796863344.6679,7526612328.060156
17032453326.939363,623114518680.524,221377615258.68945,2129333674775.2456,19921191913.86356,615653641755.5386,209521510634.52463,163111936740.9991,38837147437.57572,233988434317.1318,452697583128.13135,6708456675.504221
16706825632.70432,619473967585.8701,218423798686.43063,2082126357506.1768,15482421550.48276,617248516854.1989,207908981357.5085,139405175203.79156,37710776850.07228,229094612843.83783,450519734822.3032,5866495723.947747
16392076561.55276,615851777869.8239,214547479564.02792,2030467714524.0657,12462554296.347605,618219216374.7919,206515166904.3903,119257883377.43211,36554945657.562645,224598642062.90845,448274978373.6558,5218569819.393567
16089006208.775284,612347643440.9186,209656833142.4857,1974865152001.5977,11879105407.93461,618612398249.9436,205341453206.94168,111884795872.05116,35383670793.30087,220404533819.74136,445972057107.0356,4967462078.933628
15802091771.332315,608766343231.0095,203649932128.8112,1916354223693.0469,13702238541.16707,618533243357.4841,204483033854.7395,114737946981.46532,34205040887.816544,216308853632.94528,443587130679.8733,5030608719.460932
15552283442.044537,605061338570.6895,196474875073.9157,1856137050478.0864,16469854639.960909,617978613697.428,204173960050.1537,122587967694.03535,33019054904.21058,212252279615.60565,441119389431.37854,5230454626.209525
15374441643.783052,601267260239.982,188336636957.41016,1795495848242.7498,19118708894.72291,616816240166.62,204473863876.2292,131553338197.95192,31832918518.88481,207967381458.2885,438569582924.8224,5483933221.738748
15274512985.34287,597393216274.7214,179443938476.45447,1735914706568.0935,21391584911.449223,614998106340.407,205086244101.1175,139276428223.16736,30644511762.764435,203306929560.07144,435932690903.7829,5721312457.627765
15242295995.315395,593454374552.601,169908811820.0991,1678042412861.117,23017499486.703262,612527361703.3569,205899772657.2656,144574996453.79364,29456473889.283165,198072927656.762,433193470425.86414,5903065002.513288
15274939578.971594,589777357531.495,160350610280.47165,1622753956686.8472,23823030300.833817,609411335367.8528,206850271631.98315,146851758226.7357,28276583329.743546,192178862624.88977,430333603345.5414,5974120118.363545
15345615562.779827,586431807367.1511,153654748914.86456,1570312407160.5833,23715969092.65152,605666930646.0396,207913644633.25723,145836542309.73572,27111633833.019432,185602998514.3792,427334869537.0373,5905898989.668225
15444142033.704851,583205452573.7904,149233753040.41824,1521394594689.922,22686996664.709343,601328717585.5153,209061160900.6025,141679005707.58344,25967278782.61285,178426010952.31534,424192381111.3208,5699161920.615287
15562036070.923216,580069389045.252,145327600574.99988,1477244202467.1523,20789226745.706093,596430913620.7067,210276274687.4948,135060092635.42303,24852188932.968723,170797683143.0466,420925441523.4605,5370883242.87164
15691655398.957186,576988863128.5043,141482251550.19675,1438908287171.7751,18168537758.16373,591016337788.1863,211701727904.4205,127289685194.61116,23777470176.921368,163031679394.60858,417558295070.5684,4952115534.058399
15826807130.083776,573965535202.8175,137424127546.53809,1407173632089.8677,15155023326.688478,585109491466.9999,213435157377.04865,120166607587.49413,22750419540.38104,155528788544.9004,414131785757.98914,4511917378.844852
15967692725.526943,571025323397.7533,133146699105.18658,1382380694838.781,12129987791.024178,578783061175.8588,215296953896.8436,116498695236.022,21777421871.60036,148806738263.39185,410709721891.4329,4195986976.817066
16111999828.31357,568134956403.0865,129376170698.91711,1364741746432.3535,9793540182.639597,572134215391.9287,217290172734.7252,120918581650.83437,20875782361.39274,143471564531.41833,407337029586.826,4174155357.727744
16253981402.28763,565370949492.3079,126312089377.81502,1354187030805.272,9885758519.179552,565213043133.2948,219324499276.58765,136408151821.69492,20047978083.596203,140736916341.5027,404031734093.236,4583849256.21023
16373765823.406654,562638936371.0963,123458970955.11964,1349600793659.1167,12931820652.50464,558079415782.5697,221279006707.09348,160057058002.95294,19291979075.59311,139450830697.5784,400812518953.889,5380587562.433271
16455547437.18663,559992484686.9128,120776807074.01453,1351624408546.6448,17480237097.859356,550555960859.5682,223045298095.4293,184193470703.8964,18610976037.12845,138933280784.6715,397704063675.2085,6254831001.421586
16491820389.001944,557403336957.2374,117914306251.97955,1359472794599.932,21900677581.80828,542637884422.99567,224483055059.7132,206439229553.03503,17999896385.04763,138998991072.67038,394745958484.1042,7093073355.675532
16466570463.903456,554820370680.6792,114792965816.34734,1370717132990.533,25792955630.30937,534270494722.8813,225500163258.3865,225828905592.95743,17446950084.45999,139426145655.12085,391974106609.1149,7856654448.133396
16370344085.690548,552243554331.2336,111528150895.13994,1383367253905.0703,28995050795.948444,525463579942.8475,226041715829.60983,241615880838.6844,16945533745.43214,140007238468.2456,389419090644.041,8508785474.5993
16198659152.23356,549672889964.5927,108412532109.74568,1396416865504.5437,31374837969.99692,516229096200.618,226070163441.34048,253147931582.424,16489176641.22636,140488650033.16968,387107634051.656,9021430243.736197
15950922339.253157,547300445308.0569,106008123172.62688,1409307709220.579,32835679366.95528,506586560095.874,225570784290.3046,259949253400.2715,16073342968.007437,140723082884.66913,385058351354.7698,9373496103.467918
15632723440.842829,545277710466.3561,106484179073.90752,1421833424632.5356,33320809492.650352,496560770060.5238,224555481679.6004,261764934474.7862,15694976029.342949,140527800702.70566,383287593879.8695,9551199658.96927
15254503149.892982,543126958064.3595,108340257038.21825,1434881416136.7322,32816754303.798973,486202913522.1854,223080129129.1924,258553828268.074,15351744578.58628,139785717781.7073,381913381739.0353,9548447081.421524
14818621648.211506,540837382946.53326,109491783015.0096,1448719252749.438,31357071031.02551,475545624691.1314,221221039240.11124,250477533000.111,15042364839.505571,138409202024.1513,380884059839.1623,9366953391.51214
14334232880.497086,538406189272.0092,109792107959.00471,1462881151627.502,29034245839.070534,464503578656.0698,218829387102.2056,237894749943.3118,14764957606.771128,136336525947.62564,380082405241.2632,9016037537.157911
13814525770.193266,535854067014.68274,109174727373.80122,1475770381612.389,26034818602.68563,453080574906.7073,215937868455.4161,221349032276.86523,14518974680.334587,133536635402.42592,379416729467.2478,8512102908.4744
13275150119.959074,533252295868.4653,107579421353.6107,1487016933587.6577,22443634829.18957,441344610360.75055,212594063040.74112,201552986603.84613,14303930346.55712,130024599827.05212,378827950835.8232,7877869360.939876
12735919017.804382,530671756677.67,105134120869.18951,1496600372658.681,18395103660.837143,429455043921.5378,208897861903.58115,179391203267.8393,14120795907.94403,125871008749.63844,378266913613.6881,7142455647.285287
12222518525.615868,528165546950.5155,102959337411.32442,1505351906783.997,14542077240.092196,417495076057.0883,204965424807.7412,156001935182.40863,13980823534.658762,121804049302.60432,377704263415.0728,6360470436.356333
11753049168.854696,525757578773.4311,100353763793.85657,1512770924387.268,11891097668.286034,405471202646.984,200836779623.373,134516713112.37292,13880546017.164146,118275592755.2122,377116959877.448,5729417201.5413885
11331352172.266512,523386597616.29553,97252288733.79024,1518379075158.464,11754094886.69126,393438932423.1546,196532980405.9203,119707177962.31628,13819290755.891935,115075391788.09885,376441522836.0121,5407641966.60658
10955524041.05,521045706588.012,93568396273.22664,1522206583614.3767,13489437609.798134,381418964512.2491,192176785225.1428,114338775036.4684,13794363637.933369,112044889793.67068,375620515731.81226,5324302656.049378
10625381384.54465,518736897340.4284,89137323702.99847,1524399811188.8403,15726629314.05778,369463745480.45,187798881802.9748,116703817387.19012,13802188380.159033,109105427997.53264,374607500293.78296,5364638454.322507
10336893222.25266,516522135024.174,84099161801.48776,1525156436047.3052,18111602217.06521,357629399184.33234,183439292471.89844,123358432035.75464,13838349223.062002,105989123782.86458,373378411789.1515,5448787407.859874
10103789176.62277,514489459015.7415,78561083132.42558,1524756388073.4116,20237566129.34166,346012840845.3796,179160663446.79498,130397368210.58884,13900021335.113096,102579369678.88124,371914918639.0023,5527141260.232345
9922946227.950008,512753805376.4722,72703211469.63557,1523520274078.948,21932339922.91634,334941025580.4623,175015478225.66656,135862903766.99738,13985208624.094503,98798366895.41776,370210675610.7193,5581938820.473067
9769230787.788158,511513050947.8655,66988531857.29022,1521801731626.1953,22968894411.52566,324332533691.6536,171049167453.91724,138909880681.85004,14093638846.498013,94685498592.21095,368261355066.1984,5610489731.469998
9631049956.075869,510795476440.4821,64348385748.86408,1519946564584.1335,23218626332.521603,314123249571.0335,167301958815.30905,139063835250.6295,14232686059.479671,90310721716.38918,366074074738.7879,5561656444.353239
9502312682.690838,510422053962.92896,64012193390.91071,1518274388775.808,22673894774.38209,304373787424.58295,163806067259.46115,136241249923.80406,14396655563.35702,85785186003.24767,363663853176.97125,5426395307.510269
9385912954.344952,510226672691.6753,64292360596.96752,1517090855174.8938,21392139650.125214,295161943762.4925,160589771348.8152,130780338838.04897,14576196481.67874,81255749397.3463,361064512792.6577,5212049366.738324
9292268159.27865,510161940559.7068,64690279152.75561,1517885314807.004,19478111735.19774,286516614595.07526,157881157182.4419,123420377712.72072,14770023357.236652,76914084194.49112,358320599171.1177,4943663917.609519
9240957809.128138,510215054639.1239,64918271444.49207,1521364443463.3184,17065030497.477013,278508701850.85846,155585962881.06885,115863431681.09431,14978192371.09994,72980289592.01414,355485515388.39923,4674548064.930955
9261130368.083069,510335285786.778,64975906494.477135,1525462228913.0454,14537914288.916594,271194056132.95325,153581014329.61176,110112817957.1417,15200719609.380516,69797459046.28526,352665714287.73785,4518082835.435149
9344540975.231625,510464969705.0567,65416063315.77369,1529617206170.6597,12931275539.69306,264618727865.3516,151861273431.28494,109480953105.3432,15446898902.839935,67837682669.47006,350042949085.7548,4599195726.382003
9489517745.79261,510677795936.0729,66410190431.96409,1533601195980.8928,14027525985.061298,258722960675.3378,150350864959.85184,118428868457.45113,15711141936.843878,68283827671.40966,347552871895.5901,5066161881.744087
9684589928.201937,510852837095.5161,67500730379.113,1536340559439.4473,17349184394.372105,253494165220.3344,148940955481.79984,136601777283.05363,15979071122.35225,70132285909.09496,345106255947.51025,5767910087.825285
9917545399.490108,510968249403.1668,68795506023.37642,1537935353372.883,21852571769.55781,248883553311.76843,147538295996.151,156059897817.87198,16244707261.677565,72918056208.69873,342674232415.7696,6479592015.535742
10175225542.577185,510928547334.8956,69918549173.42886,1539593844856.9731,26075906269.11707,244891063679.768,146090420512.53735,174099756346.57336,16501646012.692509,76334705123.18022,340246583171.878,7149182768.044087
10444825299.64716,510682062670.6093,70704952546.92987,1542019276551.5989,29791528053.256985,241540517160.59485,144555486757.12698,189895704936.75388,16743297296.400852,80242722435.48163,337833428601.5224,7754513307.141169
10712637370.1565,510218582355.6125,71247364475.24402,1542867652323.8403,32852613990.89181,239128643499.964,142903129733.7953,202746903757.90787,16961415258.831656,84413732875.90643,335457347423.0033,8284250172.103532
10964736420.482368,509557150473.3153,71813176649.46338,1541406971109.439,35139472293.82006,237641581406.98203,141150996165.40414,212079027138.65497,17149772365.014578,88599728645.94423,333151333004.8159,8727240289.30349
11187652753.14035,508877886488.1991,72908360057.74089,1537108180602.4634,36564419368.00273,236614293025.45285,139336461553.92484,217489587276.48703,17301868809.481503,92657775253.11792,330932080492.3443,9029885181.221376
11369584851.466349,508329716905.433,76552782530.879,1529496709296.7776,37075300595.59107,235827861802.8349,137441967543.97772,218754964143.72745,17413817130.883076,96405563402.04408,328779596426.10785,9178137291.708212
11500654875.335297,507474372608.5005,81395794490.41602,1518198378914.0234,36657522160.01248,235199229207.1849,135542751438.53249,215860657017.0612,17481542846.441303,99721631538.43117,326717932005.48785,9166987584.95003
11573282589.439894,506305935070.9035,85408164124.51973,1502937540291.3782,35334530369.51883,234751895151.77045,133720087501.96033,208889744546.61307,17503267607.26648,102514916494.37404,324804426829.4965,8998696186.27012
11582050891.130972,504823051113.87134,88439167671.276,1483601847745.9167,33166756092.04209,234625969441.81555,131870095940.80634,198094659147.3076,17477725006.08075,104719864265.34885,323193164429.08344,8682579462.368826
11523961519.225573,503035152169.9989,90415406133.71812,1460166576214.11,30249160462.74604,235195053198.628,130033724686.59608,183931292477.1341,17405893787.03913,106301558418.0737,321892962541.5065,8234031473.062584
11398337572.083973,500979018849.4707,91275315396.6722,1432704395437.5254,26707825257.59821,236460615249.741,128327945034.17226,166979270221.1655,17291323965.259388,107265752364.41222,320855358291.58484,7672181065.853284
11211139280.6483,498736965865.838,91133406656.17557,1401337311229.8533,22701393378.74549,238179346885.2657,126864949678.07048,147958109605.35754,17141196605.413998,107666031347.06648,320043479900.0746,7020795289.620506
10970546860.590166,496425423261.4994,91026228063.9186,1367046099384.9597,18794511316.16562,240386768308.768,125753620829.6214,127885231472.1164,16970049641.02169,108192143740.63753,319399335207.33044,6327777241.983615
10685065666.0432,494050845423.1956,90335716145.40845,1329848418828.1824,15991376393.837948,243098800996.0858,125036936718.99928,111251691792.08846,16776621159.494694,109165588383.18243,318869647288.37665,5806271251.084926
10359583956.42355,491568006971.5911,88925248780.01936,1289759366173.4204,14712488572.727331,246393925590.7958,124721221878.63742,105026838698.01608,16563983411.456411,110524558961.8384,318392842552.04474,5537173581.253431
9990221814.413,489083518772.2045,86738724971.66893,1247238131376.8313,15958928686.886087,250275457460.41507,124801769063.54929,106022399403.3666,16334189034.15344,112150620649.0451,317892763433.9636,5506273355.454487
9580225185.759935,486546578458.6111,83714826231.426,1202821295114.361,18133483344.432453,254662348768.29385,125184753096.63574,110962340551.86024,16088794706.609173,113857862598.8585,317316030254.96313,5644364430.291955
9137926229.904024,483906345639.63257,80008894014.45924,1157243498993.4492,20223044920.32661,259516232573.84988,125796211039.63904,117317920199.22484,15832020254.009056,115362994770.3361,316614141757.35736,5854100299.526581
8675694278.880754,481158136285.88525,75741731635.73239,1111413071581.0784,22083799254.989285,264778166625.59665,126566301247.13388,123342014366.08844,15566962077.404364,116623613044.55594,315754000195.8649,6039139339.785554
8210735039.933372,478313382867.06586,71037380678.73103,1066133340412.6902,23595017779.20289,270416428668.1908,127434970086.32944,127668014950.48367,15298540609.52847,117590515161.91965,314699154825.3805,6172426906.935762
7768390314.003696,475636560404.0467,66361061092.80371,1022220651947.07,24424616881.306072,276401275469.7224,128351354060.7453,129521719071.49966,15031600602.444271,118193737092.95612,313440241034.5501,6230656593.2529
7395823395.510047,473214367469.16473,64413535009.1807,980466613934.137,24498594730.500736,282718473671.58344,129266272712.72148,128626325639.9498,14772535335.0383,118396820217.73164,311975036294.8962,6197372119.575874
7220439833.38828,470843460865.556,64445469042.36424,941749949745.1908,23813920013.462883,289340140554.47034,130141969202.15717,124950713542.14464,14528838791.201942,118256333620.66672,310295203727.9868,6073555737.373427
7258289921.330737,468497205543.9115,64929207634.48991,906846182741.6388,22404651355.00765,296242343526.2419,131027731773.14323,118955234094.72418,14308859140.996529,117887759154.2439,308416257409.2828,5872150696.678052
7441629176.36321,466239104557.7692,65430839581.89648,876439919860.4233,20344077361.391136,303407777212.85284,132100507259.21552,111421758831.05864,14119455873.342892,117476358543.867,306351887792.5501,5625539466.249492
7720349399.698195,464082428808.328,65683437786.8139,852630956489.1929,17740147997.546387,310809305191.9818,133256499558.44247,103944350092.04092,13972918989.942846,117264855187.53044,304142093284.75073,5359846218.218252
8062225436.175862,461921021159.9309,65676291934.82869,836799032250.1454,14829331962.60616,318407551006.2606,134396176384.52464,99020437365.76656,13892597235.35448,117676894365.16678,301841484285.7322,5145573140.463074
8444289418.306389,459735426358.019,65975631406.64341,828063755621.7687,12481814352.06564,326204079869.6896,135557122168.5849,100294788472.9128,13893691591.869345,119134679822.8644,299474915862.5756,5077228474.085846
8845644000.702173,457625966107.6642,66826640714.852905,824244071227.3826,12905907613.792055,334128546636.355,136686248404.95248,112527279902.86185,13963540569.412483,122675582914.12178,297042108377.028,5310645241.330377
9241156292.238342,455504663146.6176,67797192610.51077,823760063861.7277,15963994779.849545,342169416662.9825,137672297238.4852,132027647052.14471,14087934645.638657,127421837233.25957,294536689468.6546,5891747178.240749
9606169614.706322,453380893506.8428,69031521215.62656,826279829166.2637,19970096688.168568,350422149438.7402,138403006110.63272,151816005608.79276,14247611913.284428,132741030267.06128,291965465963.1547,6575456269.70654
9924734051.882088,451191460555.45447,70085237989.30435,832506316883.5939,23779430498.71019,358760959182.7316,138806398291.9604,170148157662.41437,14438116792.218773,138387267143.73648,289368734460.37494,7229902277.631359
10182530523.64473,448916847692.70514,70783246412.5434,844040878985.316,27139766519.73573,367019489321.9529,138855541661.2387,186220860380.4547,14651742156.616014,144161498563.64462,286820655179.45667,7806509304.055881
10366089448.565016,446598714906.08496,71222878730.93832,862226200840.5575,29912083565.005028,375071353339.92816,138547615801.01685,199404568761.2093,14884750160.717133,149812091806.57333,284484724684.4072,8279375819.828063
10464954273.194715,444332214291.3292,71608455640.74675,885541967644.5438,31982898666.1094,382851718959.2647,137893826698.25604,209236746265.89944,15139050510.63416,155081182209.2624,282369993253.50507,8626240157.754637
10470483473.607689,442260383490.1697,72436803919.07843,911691527048.8252,33268348863.838787,390310026174.35046,136926812094.16296,215400540663.3976,15409444848.20876,159787694371.71487,280396013353.1087,8831222264.65401
10378450099.79366,440536843651.2399,75598004814.17471,939775000159.4937,33717120274.231144,397414745532.8575,135685621792.90324,217596133003.97595,15692654273.053722,163741507821.19202,278534040522.5617,8882703299.612404
10187614456.558151,438721595645.433,79946362244.31561,969015987783.8492,33312116547.62118,404135456294.6541,134237819922.1897,215735762726.58127,15989920003.137474,166802068711.89087,276777816927.2573,8776877099.11401
9899652951.486135,436799092711.5125,83553640433.58366,998630340517.2168,32070883051.928017,410448651165.5696,132728046444.77136,209927411477.2693,16301424477.855654,168855648712.50424,275104326804.1728,8516077923.052453
9519173911.729795,434755654752.1606,86359857766.12985,1027826498297.1416,30044808386.66476,416364094157.2981,131085677529.07442,200427973597.4496,16633941537.3998,169813673911.2724,273503769110.5241,8108290210.862991
9053648181.011332,432596654961.3845,88268851607.06488,1055854050817.152,27317155933.65653,421928937020.8677,129279856030.88168,187662201311.1564,16990936490.699047,169619004556.81818,271975092850.6107,7568082442.593504
8513843510.018462,430352985143.25775,89200996452.2051,1082050987186.4686,24000275694.517624,427235499633.105,127388873513.16129,172200951535.16092,17377026357.963142,168260877541.7372,270525908278.44595,6915617965.929499
7917376261.394507,428071156811.1553,89271744873.91902,1105977075601.5215,20237458218.91168,432190668669.4293,125521717607.8128,154738115757.86493,17768082339.608635,165788108996.829,269182395949.51697,6175515657.710315
7296142621.530155,425845379313.84106,89442135562.89505,1127871920150.3018,16535282146.293158,436802370766.4261,123760480383.07808,136225930511.79916,18170241313.418144,162837712291.83258,267949180645.76828,5384371733.601588
6680666756.066245,423682449034.0544,89137839896.12552,1147204178489.405,13847173219.022184,441060867601.84845,122139907252.3244,120156945704.75108,18578503577.050182,159682334990.1242,266832601429.6764,4726691529.941628
6209180586.937147,421596010660.9178,88172732524.31703,1163296538686.966,13054803567.354046,444914171088.38574,120638505448.84126,113409150897.89545,18989559636.65307,156263355678.39166,265810125139.464,4427482778.552298
5961020161.424606,419680718174.1221,86451402624.36696,1175998926149.6636,14035663779.815186,448328021864.7637,119180151629.79578,115076573615.12764,19402985520.76601,152514429260.64484,264861739453.16504,4376332233.3644085
5872394525.15683,417861212123.5759,83916718134.14229,1185193036618.728,15787326744.976542,451296825453.174,117730683891.16278,121561085106.21696,19816352501.05707,148318701414.19815,263962324868.31027,4426510873.086661
5897598575.997586,416103810526.5584,80725651507.40822,1190972549891.0378,17564788520.82951,453824861690.0664,116281828025.73969,128984313534.01558,20225417786.65506,143460423861.4868,263082555763.2618,4516995827.160449
6008635006.684117,414414557287.1465,76959251230.0684,1193355107737.4685,19238251401.78372,455930490773.18713,114817369895.20682,135518539518.53989,20628713255.56333,137885069699.47324,262198743573.34232,4662644454.417233
6174552354.742328,412771332131.54565,72760321170.67688,1192532107384.138,20458510671.9781,457631100163.5844,113314138236.56905,140211960091.32703,21024116899.700523,131548200084.5792,261293498358.49933,4775240251.914039
