epoch,loss,val_loss
178,0.0004149878222960979,NA
179,0.00037377054104581475,NA
180,0.00032182162976823747,NA
181,0.0002867950825020671,NA
182,0.0003754063800442964,NA
183,0.0002700379118323326,NA
184,0.00027258912450633943,NA
185,0.00025143701350316405,NA
186,0.00028927347739227116,NA
187,0.00031832512468099594,NA
188,0.0003146328090224415,NA
189,0.00030963929020799696,NA
190,0.00027049746131524444,NA
191,0.00025829087826423347,NA
192,0.00023960156249813735,NA
193,0.00032612253562547266,NA
194,0.0002642842009663582,NA
195,0.00021727077546529472,NA
196,0.00024527544155716896,NA
197,0.0002840957313310355,NA
198,0.00026982821873389184,NA
199,0.0002699667529668659,NA
