Duration_Kurtosis,Duration_Kurtosis.1,Duration_Kurtosis.2,Duration_Kurtosis.3,Duration_Kurtosis.4,Duration_Kurtosis.5,Duration_Kurtosis.6,Duration_Kurtosis.7,Duration_Kurtosis.8,Duration_Kurtosis.9,Duration_Kurtosis.10,Duration_Kurtosis.11,Duration_Kurtosis.12,Duration_Kurtosis.13,Duration_Kurtosis.14,Duration_Kurtosis.15,Duration_Kurtosis.16,Duration_Kurtosis.17,Duration_Kurtosis.18,Duration_Kurtosis.19,Duration_Kurtosis.20,Duration_Kurtosis.21,Duration_Kurtosis.22,Duration_Kurtosis
7.048855086085332,-0.8883967719231496,-0.4329154200560463,0.7872564298409843,51.98158048595638,9.941024544932652,8.742377054469129,7.371237959334895,9.210335982322574,29.08935630303028,14.372881631729037,108.54098078693528,7.048855086085332,-0.8883967719231496,-0.4329154200560463,0.7872564298409843,51.98158048595638,9.941024544932652,8.742377054469129,7.371237959334895,9.210335982322574,29.08935630303028,14.372881631729037,108.54098078693528
6.575590298947333,-0.9315013328886952,-0.2855981660610514,0.5726143980912881,54.817811537100624,9.654994050483152,6.856551409746141,7.0034512307694055,9.431175484324475,28.796798263270563,16.29865504918865,97.85417437946283,6.575590298947333,-0.9315013328886952,-0.2855981660610514,0.5726143980912881,54.817811537100624,9.654994050483152,6.856551409746141,7.0034512307694055,9.431175484324475,28.796798263270563,16.29865504918865,97.85417437946283
6.499020659650187,-0.9166544568681356,0.0115667966135357,0.2659523315554,57.2158989712942,8.793475800164394,5.11091074543169,6.912105762557941,9.934142768578122,30.70854049098491,17.057680820904356,87.70956216322456,6.499020659650187,-0.9166544568681356,0.0115667966135357,0.2659523315554,57.2158989712942,8.793475800164394,5.11091074543169,6.912105762557941,9.934142768578122,30.70854049098491,17.057680820904356,87.70956216322456
6.78313749526299,-0.9205676215185234,0.3107002239733529,0.068130090014312,57.50281398145325,7.5675100757942015,4.502002490329143,6.908600178294524,10.534321232134769,34.18170724453005,15.973709427611478,78.8633681469,6.78313749526299,-0.9205676215185234,0.3107002239733529,0.068130090014312,57.50281398145325,7.5675100757942015,4.502002490329143,6.908600178294524,10.534321232134769,34.18170724453005,15.973709427611478,78.8633681469
7.911986397785922,-0.8809887363120121,0.4234487359877792,0.0945397138895045,56.94128508482565,6.627100206909969,4.4515946781790205,6.759145617039692,11.567370650418798,40.79610761696736,13.69709964117186,71.78835892817615,7.911986397785922,-0.8809887363120121,0.4234487359877792,0.0945397138895045,56.94128508482565,6.627100206909969,4.4515946781790205,6.759145617039692,11.567370650418798,40.79610761696736,13.69709964117186,71.78835892817615
10.104619074685964,-0.3749742312294732,0.275548396904345,0.3485947648107697,56.59270258656266,6.50319846260664,4.218086177247493,6.144666915496252,12.428361221319223,49.0217010220122,12.234435059821823,65.62212008535181,10.104619074685964,-0.3749742312294732,0.275548396904345,0.3485947648107697,56.59270258656266,6.50319846260664,4.218086177247493,6.144666915496252,12.428361221319223,49.0217010220122,12.234435059821823,65.62212008535181
13.28015869662936,0.0169837322853738,0.3545433271182103,0.5276558104108369,59.69713909443867,7.55423189934683,3.884456778698991,5.439932260638637,13.79944414596268,57.04163584420069,12.689335036703488,63.579809951566375,13.28015869662936,0.0169837322853738,0.3545433271182103,0.5276558104108369,59.69713909443867,7.55423189934683,3.884456778698991,5.439932260638637,13.79944414596268,57.04163584420069,12.689335036703488,63.579809951566375
15.84516979790029,-0.3081499634726725,0.6834856183110674,0.5333781929514982,63.61936304136836,9.169242183786247,3.823236078576042,4.72646751698142,15.720313262643632,57.58219589783659,14.51617621834733,62.93496838879999,15.84516979790029,-0.3081499634726725,0.6834856183110674,0.5333781929514982,63.61936304136836,9.169242183786247,3.823236078576042,4.72646751698142,15.720313262643632,57.58219589783659,14.51617621834733,62.93496838879999
15.709524025384592,-0.5680070296296598,1.491443512641787,0.6815257326775082,64.44525560324459,10.976332785449852,3.8171014052269054,4.592878571128707,19.20171667919253,50.16539060731007,16.205226948173085,64.26505582040815,15.709524025384592,-0.5680070296296598,1.491443512641787,0.6815257326775082,64.44525560324459,10.976332785449852,3.8171014052269054,4.592878571128707,19.20171667919253,50.16539060731007,16.205226948173085,64.26505582040815
11.947073556358514,-0.7486134803529336,1.761657363189423,1.3206858509718566,62.71294135943094,11.775177442680112,3.164378914218906,4.883732374824555,22.952222277074227,40.93591876241108,16.46917776523946,63.24831952771456,11.947073556358514,-0.7486134803529336,1.761657363189423,1.3206858509718566,62.71294135943094,11.775177442680112,3.164378914218906,4.883732374824555,22.952222277074227,40.93591876241108,16.46917776523946,63.24831952771456
8.052033940352974,-1.0380783717696325,1.6418402646248182,1.9616141825622169,60.425067983156666,11.708052652921006,3.3790123623673898,5.566217480711218,21.90770735771207,34.3182360786348,17.177266623116765,57.11562199478823,8.052033940352974,-1.0380783717696325,1.6418402646248182,1.9616141825622169,60.425067983156666,11.708052652921006,3.3790123623673898,5.566217480711218,21.90770735771207,34.3182360786348,17.177266623116765,57.11562199478823
7.5773367015983535,-1.0750121621072088,1.874780087433548,2.868170171229816,61.73084661509517,11.397650708717922,5.359703685960689,7.139356621705639,14.62496579851345,33.227609913807534,20.20887012645859,50.642426133867886,7.5773367015983535,-1.0750121621072088,1.874780087433548,2.868170171229816,61.73084661509517,11.397650708717922,5.359703685960689,7.139356621705639,14.62496579851345,33.227609913807534,20.20887012645859,50.642426133867886
7.981026263663921,-0.127856396872398,2.675928914697172,4.053473315658581,62.03943864518303,11.361302046241825,7.070142907275132,10.129217094895036,10.242114678042691,37.75124518470261,20.52059121191608,41.33059366110613,7.981026263663921,-0.127856396872398,2.675928914697172,4.053473315658581,62.03943864518303,11.361302046241825,7.070142907275132,10.129217094895036,10.242114678042691,37.75124518470261,20.52059121191608,41.33059366110613
7.439043651999327,3.365271918067851,3.207290357232776,5.444151449678362,60.08606380206357,11.792317755799868,6.37298701346797,15.583949549810562,11.468371902475448,36.6718914006504,21.9747651226318,27.900669664582647,7.439043651999327,3.365271918067851,3.207290357232776,5.444151449678362,60.08606380206357,11.792317755799868,6.37298701346797,15.583949549810562,11.468371902475448,36.6718914006504,21.9747651226318,27.900669664582647
8.848364662849118,4.070445646111202,2.0286988268406976,6.530406391881151,53.78938009816302,12.559776707475402,7.398006442684791,14.58657470863646,9.989699095085694,27.713886368921752,23.91974879962134,21.01118516768899,8.848364662849118,4.070445646111202,2.0286988268406976,6.530406391881151,53.78938009816302,12.559776707475402,7.398006442684791,14.58657470863646,9.989699095085694,27.713886368921752,23.91974879962134,21.01118516768899
17.558493655335887,3.1166231454618494,3.3716148414985154,5.989181787987587,38.44704247612911,10.080683534718814,14.489303082430215,7.655459001292035,11.242937204347069,24.345205902815653,29.17101145711784,19.53726316101879,17.558493655335887,3.1166231454618494,3.3716148414985154,5.989181787987587,38.44704247612911,10.080683534718814,14.489303082430215,7.655459001292035,11.242937204347069,24.345205902815653,29.17101145711784,19.53726316101879
15.670677031957968,1.0526411622104748,7.849018156903943,3.7122190609293577,26.8879241280416,8.146179296184297,20.376005856251624,4.829177525354189,11.71923222699568,35.99004256900678,24.02467295607523,21.557838073916457,15.670677031957968,1.0526411622104748,7.849018156903943,3.7122190609293577,26.8879241280416,8.146179296184297,20.376005856251624,4.829177525354189,11.71923222699568,35.99004256900678,24.02467295607523,21.557838073916457
19.90175478804405,0.3756430067634095,9.56417723667376,5.670748366752536,33.228070453501324,9.607531712861686,13.09928006308226,3.3260004967330694,17.151181928197428,26.59988054809118,35.75652820672503,28.05331875162399,19.90175478804405,0.3756430067634095,9.56417723667376,5.670748366752536,33.228070453501324,9.607531712861686,13.09928006308226,3.3260004967330694,17.151181928197428,26.59988054809118,35.75652820672503,28.05331875162399
25.903772854150287,1.5649182155501895,11.540641870780965,11.197328943858114,31.14119213482228,8.324599425057382,11.060355301704082,3.040407450423338,14.602231574195756,24.65703340555284,33.25380557312018,3.741510326866208,25.903772854150287,1.5649182155501895,11.540641870780965,11.197328943858114,31.14119213482228,8.324599425057382,11.060355301704082,3.040407450423338,14.602231574195756,24.65703340555284,33.25380557312018,3.741510326866208
38.30190654463088,2.179568739020059,19.36610442045815,7.220677182944543,54.759131860017725,14.189705118587018,22.355935449434035,4.873187756233139,27.28534570823028,28.537934956264696,60.56253960348025,33.10528339857164,38.30190654463088,2.179568739020059,19.36610442045815,7.220677182944543,54.759131860017725,14.189705118587018,22.355935449434035,4.873187756233139,27.28534570823028,28.537934956264696,60.56253960348025,33.10528339857164
