Duration_FM4,Duration_FM4.1,Duration_FM4.2,Duration_FM4.3,Duration_FM4.4,Duration_FM4.5,Duration_FM4.6,Duration_FM4.7,Duration_FM4.8,Duration_FM4.9,Duration_FM4.10,Duration_FM4
3.2438045311221173,1.0948812719761942,1.7213378648475612,4.293523979991802,3.4773543996827523,3.6674341402071056,1.3930065211494205,3.3800400793572,1.5000000000000002,1.2871545081555338,1.6744692258961436,1.7202771764115008
3.263829661576709,1.1265083626349257,1.6941265712157791,3.4029066287088243,3.16121094524614,7.128938029925029,1.5895097817241304,3.506717051321923,2.760170447793749,1.3230488216749756,2.577812304831228,1.8383522537960144
4.203513625562116,1.1581354532936572,1.6669152775839968,3.721948668545808,4.714757848486678,3.4096123444168303,1.7860130422988405,1.7223969951071867,1.0,1.3589431351944177,2.723941244140656,2.1649418446313144
2.625934751474822,1.189762543952389,1.6397039839522147,3.231288725320355,4.524786600723082,3.280797439572888,1.9825163028735504,1.4999999999999998,1.0,1.3948374487138593,3.3870192157604126,2.251237696184155
1.7610342154195706,1.22138963461112,1.6124926903204326,3.814233119717128,4.683345617202004,3.476076487226361,2.1790195634482608,1.5,1.4180679853264095,2.113034755010479,1.9748516038305348,2.01472946737134
1.9535735992859609,1.2530167252698514,1.5852813966886503,2.99301045394164,5.187134287863354,2.7453703060286223,1.271534335111563,1.0,11.995448426211707,1.5565173775052394,2.8448980994507247,2.245227627116642
2.2085374437678813,1.284643815928583,1.5580701030568682,3.399497725022768,5.656791560614564,1.9099209261241927,1.4999999999999998,2.7625606143705,1.0,1.0000000000000002,3.781872147567749,2.149325783759358
3.2186512810873658,1.3162709065873144,1.530858809425086,3.182232184200338,5.68487192851866,2.9296944179023874,4.9251775758119845,2.2303346278252048,2.0225010518380366,1.0000000000000002,4.367176536715002,2.3512397793077606
2.526834420710383,1.347897997246046,1.5036475157933038,2.949151654697389,3.913105034512892,2.0745197982341312,33.186269142497565,4.843562535547259,1.0000000000000004,1.0,2.842118095393953,2.009747701742298
2.1058459849712152,1.3795250879047771,1.4764362221615217,3.1885710662431035,3.2562556613923177,3.661307265054389,17.093134571248783,2.9234004211908373,1.0,1.0,3.2501214917913,2.003900089332561
2.1651348393645904,1.4111521785635086,1.0,5.263152140900567,3.68910046850596,3.5383543882302444,1.0,4.905723811817558,2.686470390214055,1.0,2.3177338804357994,1.790922426267476
3.6188121126313897,1.44277926922224,4.929676040281326,4.661838039767566,3.832359941593672,3.689460466278761,1.5,6.12376706547375,2.0406671052688625,1.0,2.454908984172727,1.969583314073428
2.5638541993847883,1.4744063598809716,8.859352080562653,5.620485060284569,3.159673760241908,3.9410499698017576,1.375,11.932241222243158,1.5496312422063914,1.0,3.738518327300256,2.053792896592786
4.57456799249808,1.5060334505397028,5.041040232864336,6.038213562728891,3.9246850428317455,5.98612899531845,1.25,6.266234032176934,1.500840410221712,1.0,2.461746734057172,2.343890364684649
3.7551262533107854,1.5376605411984343,1.0,4.177484063142768,3.6531626790180014,2.459553425080192,1.125,2.612776092588513,2.1801149724961344,1.361368158982161,2.4305777147657674,2.5628330471692027
4.563891620123822,1.5692876318571658,1.5000000000000004,2.717560845364623,3.541581022774136,2.444767447447408,1.0,3.113249665607859,2.1955019433113976,1.7227363179643216,2.218802850296274,2.985258534178488
6.184386801328256,1.6009147225158973,1.0,2.969664645167759,120.1618954156348,1.362985702432102,1.0,1.893240008374938,3.1915642425146684,2.0841044769464823,4.196470413307611,3.1090791222087213
4.097435682533758,1.6325418131746288,1.0,3.31078024372727,5.396878851889948,2.206345181765123,1.0,3.6853497901525967,7.222407560961359,2.445472635928643,2.3302407008273085,2.747289785501444
5.65774625774954,1.6641689038333602,1.0,2.0704693872658786,3.5259814805011738,7.956873208787933,1.9339921155588928,2.8166685007601577,6.539546348573835,1.502182440136138,6.893344872412477,2.8569135198014903
4.468251585707834,1.6957959944920915,1.0,3.656499649725514,4.22267350467767,3.553579304954773,3.143237526207773,3.736884408988202,14.051790530849525,1.499999999999999,1.1796639224122398,2.7212613266757457
3.9646578246862223,1.727423085150823,1.5000000000000002,3.09341674407787,3.217518408523134,3.0195230143979965,1.4999999999999998,1.3574822413191945,20.176991532821585,1.4999999999999996,4.6881950548195706,3.452037732605004
6.161210424924929,1.7590501758095545,1.416666666666667,4.832515309323574,3.0223387416113106,2.2065049698142243,1.5000000000000009,5.066218797828394,6.960752603437792,1.5000000000000002,1.8254403190852349,3.1902325248490184
2.9944005055202787,1.7906772664682855,1.3333333333333337,2.4616114047525035,2.9176742282596067,1.5000000000000018,1.5000000000000016,4.591974344597182,5.060641601633198,1.25,1.4936212714817332,3.4323568132697293
3.687113677239711,1.8223043571270168,1.25,5.982970826431331,3.4085158801023105,2.9303597319237804,1.7531202551659046,11.586531334141194,5.371395360937198,1.0,2.892575381292343,3.156553265546337
3.378333184154683,1.8539314477857487,1.1666666666666667,3.610717901524933,4.320435661454694,3.884142910661832,2.0062405103318075,5.757352874935938,10.734571823432796,1.0,1.7636267341783312,3.127324189828036
4.368088697207114,1.88555853844448,1.0833333333333337,2.373327664256081,4.0320570972193925,1.0,2.2593607654977106,5.829862264323784,20.279275708667075,1.5,4.4412102408040335,2.593478354416743
1.9912632946866184,1.917185629103212,1.0,2.9151804368924883,4.957184240013157,2.0990212203668874,1.944520574123283,16.853591458698087,18.636438687390527,1.25,17.68188509157005,2.4876779160471005
2.533701548422505,1.9488127197619431,1.0,2.9444077905614616,4.125363173181465,2.829394813475532,1.6296803827488553,9.973795607625627,34.75034322046471,1.0,7.376555173080744,2.522317869055142
3.274649594214764,1.9804398104206744,1.0555555555555556,4.3860389742134585,4.897200216281049,2.4248919598343965,1.3148401913744276,5.7635883076225785,10.477831759903236,1.2500000000000002,1.828124347454288,2.281105566732948
4.152519677568416,1.958652259077993,1.1111111111111112,3.760934297246264,4.030333808739057,13.465212046482204,1.0,2.1790096490487025,11.037069306848869,1.5000000000000004,2.1754691101874646,2.250923666802481
2.6318382146285635,1.9368647077353112,1.1666666666666663,2.3940854609732267,5.094856761903781,2.5864207257841856,1.0,2.4556750488831827,17.38471806279445,1.0,1.0000000000000002,2.880004140526639
2.052165963899714,1.9150771563926288,1.222222222222222,2.7128857917106,5.500332255909218,4.005511644317304,1.0,1.996026945259087,15.944537375322582,1.1385416334859766,1.0,3.280579843473016
1.3076189824933406,1.893289605049948,1.2777777777777777,2.6269466467298583,4.403146712642291,8.696947855768563,1.0,2.228103867291109,3.967082538164832,1.2770832669719534,1.0,3.802685650173786
1.6542811492100995,1.8715020537072664,1.3333333333333333,4.604944774886259,4.492589926232485,2.848388842846931,1.0,2.8748950081191764,14.957250896247633,1.41562490045793,2.257980829685194,3.33317590889964
1.396354016470004,1.8497145023645845,1.3888888888888888,5.895672451872757,4.384708065804515,2.896927516836988,1.0,2.471817876330714,4.845457476894456,1.5541665339439068,1.838653886456796,3.070944173023628
1.6189042135827745,1.8279269510219027,1.4444444444444442,8.168357423625674,5.54420960740926,2.891360381409187,1.2176653402147843,2.4508848256986413,6.787116322770124,1.6927081674298834,1.419326943228398,2.983833262741185
1.1437639256133223,1.8061393996792208,1.4999999999999998,3.8276353769914873,7.206134810348669,2.008989897381176,1.435330680429569,3.167203902084072,6.572368652196948,1.6806639069655156,1.0,2.0360398265352075
2.409704416399348,1.7843518483365397,1.333333333333333,3.2765829222037164,5.094216351272244,1.7303996478829595,1.652996020644353,3.123566646420087,6.259592622111548,1.668619646501148,1.0233443725222735,2.348376301636594
3.539047910767042,1.762564296993858,1.1666666666666663,15.6001461234867,5.192916685555248,2.317038988834305,1.8706613608591367,3.059741705964416,1.752566125356611,1.6565753860367802,1.0466887450445477,2.193538768684508
2.2421181870167377,1.7407767456511762,0.9999999999999998,,3.8972727747005176,3.939682203263068,2.088326701073922,3.939603955245533,5.754537099226723,1.6445311255724129,1.0700331175668214,2.008327716173497
11.694093723734865,1.7189891943084945,1.0,,4.303640079976786,2.6498546929706315,2.305992041288706,2.698955385720222,2.7134412038727134,1.6324868651080449,1.0933774900890951,2.413255789520826
1.906291634671896,1.697201642965813,1.0,,6.247117763950849,4.906930355791597,3.0705411582518205,2.8881661016683564,2.416842933334473,1.6204426046436773,1.916272500684176,2.931476280038169
1.992374213550548,1.6754140916231313,1.0000000000000002,,4.018504909904632,2.6604459500479645,3.835090275214935,3.57591356988466,4.089986588856489,1.6083983441793095,2.739167511279256,2.2047365486618995
1.5704673786299983,1.6536265402804498,1.0000000000000002,,4.761936446621374,2.185747197534658,3.05672685014329,3.223597716302736,2.2981721724527704,1.596354083714942,1.5000000000000004,1.887621292124292
2.169127633358731,1.631838988937768,1.0,,5.583639442303389,3.860213256006863,2.2783634250716447,2.397665834587958,2.302748227827349,1.584309823250574,1.0,1.845685703417616
2.6056012648694127,1.6100514375950865,1.0,,3.7715731380735575,1.992658211805815,1.4999999999999996,2.3641202679161832,2.526251483701557,1.5722655627862063,1.0,2.196199341834367
1.8074995245014047,1.5882638862524048,0.9999999999999996,,4.670490200773458,2.170033618713376,2.693223415040715,3.1273823921559045,2.5799730979208526,1.5602213023218388,1.84527578289456,1.756112541178687
7.384855268031653,1.566476334909723,1.083333333333333,,4.79464112240742,2.317105309599326,7.746602806245193,6.717539945405332,2.647724909191297,1.548177041857471,1.4999999999999998,1.8786605369404497
2.23638680053693,1.544688783567041,1.1666666666666663,,5.730849342364561,1.881671754705708,2.9077123233310407,7.744807057989317,2.611477891097301,1.5361327813931034,1.5000000000000002,2.073027467039569
2.7141261910787664,1.5229012322243598,1.2499999999999998,,4.781920198910077,2.440980996561715,2.831403830397799,5.754726888360358,2.929356663895477,1.5240885209287356,2.421837131998004,2.546925125660326
5.560662133430285,1.501113680881678,1.3333333333333333,,4.723309415409571,2.0285761389535035,2.755095337464557,1.9225715218530324,3.440008398757799,1.5120442604643678,1.7344393182303672,2.3390592073609184
6.282057961077757,1.4793261295389963,1.4166666666666663,,3.34747001470586,2.5019528204648585,2.678786844531316,1.8859739925380616,4.917377696494466,1.5000000000000002,1.4432467057938922,2.2339477167950754
5.652329283384243,1.4575385781963148,1.5,,4.258742428796388,2.5504389498123503,2.6024783515980743,1.7652143901548023,7.4139718921358,1.0,2.323322624638158,2.18268683782542
5.303262213810786,1.435751026853633,1.833852707627488,,3.895259946223826,3.233308647751969,2.5261698586648325,2.1489333248754057,7.732821764265494,1.0555555555555556,1.9146629220163485,2.2781090183677577
3.369140766985336,1.4139634755109514,2.0790233364115904,,3.702879233659316,2.415943942462993,2.449861365731591,2.1948050107727965,9.738210959350988,1.1111111111111112,3.219529150758196,2.1268596419284425
9.3814283567111,1.39217592416827,3.062242467191919,,3.9153293091098993,4.517323865503572,2.3735528727983493,2.4465349285202493,12.595731961103288,1.1666666666666663,2.1902134258437265,1.8282982418309013
7.634885439851963,1.370388372825588,4.283895957297448,,3.9727019912389214,2.1467253966426734,2.297244379865108,1.9972116922073968,9.80604830423533,1.222222222222222,2.547802162507681,2.085620457844059
7.506337365248659,1.3486008214829064,2.254097985089062,,4.264519007311334,2.448049562887122,2.220935886931866,2.8117805709938533,2.1062802958846687,1.2777777777777777,1.2525460037326084,2.827441799646136
17.41942678177167,1.3268132701402249,1.3476804849536503,,4.241506518995129,8.51128316835321,2.1446273939986247,2.4346666568181523,8.331638585520885,1.3333333333333333,1.5477078672236333,1.6775047481384535
21.120368793940667,1.3050257187975431,2.013062947653625,,4.082773765075109,6.337903417952824,2.068318901065383,2.5469813634968217,6.578300306405962,1.3888888888888888,1.8529811190510497,1.8336342417921192
13.239881703849107,1.2832381674548614,1.842041965102417,,3.4151909123815885,4.35839658569191,1.9920104081321413,3.143350748272268,4.55996994311031,1.4444444444444442,1.0000000000000002,1.8158805207531552
18.43074853959845,1.26145061611218,1.6710209825512086,,3.7374103696469936,5.603430646637718,1.9157019151989,4.631205486786341,3.055610714907074,1.4999999999999998,1.4738353082142754,1.769333160250386
14.84781962943646,1.2396630647694982,1.5000000000000004,,3.683122426804376,4.52633903811584,1.839393422265658,4.481586179265784,3.796723019502731,1.655789174220195,2.3947483599549644,1.565807292413551
12.487231477331417,1.2178755134268164,1.0,,3.714600795387053,6.214577016442,1.7630849293324165,2.157423596921208,5.826862869741966,1.8115783484403896,2.2635962741001223,1.9036025752118828
7.838388230206167,1.196087962084135,1.0556469792886922,,2.879893038616128,2.6739487122675705,1.6867764363991748,2.77453027117104,11.247714916156111,3.062781118894131,1.946726715679992,1.9644583929904624
4.519616983176141,1.1743004107414534,1.1112939585773842,,2.592771522197835,1.3633205944891191,1.6104679434659332,2.377042690031184,3.7808318113193775,4.313983889347873,2.0108730271399766,2.274190954821209
3.664638249581899,1.1525128593987717,2.283894345865748,,2.4295075502831054,2.5625727564597587,1.5341594505326916,3.1232440275768725,1.6001453526261402,5.565186659801614,1.7554365135699883,2.805016697983362
13.888995207866335,1.13072530805609,2.420796935081034,,2.5132104832176045,2.4095274316302624,1.45785095759945,3.433645452294321,3.0540528041317545,2.853704737828932,1.5000000000000002,2.1229268654370306
2.921918552798753,1.1089377567134084,1.9471979567206887,,2.603766201588772,3.504575511794885,1.3815424646662084,3.460636392133654,2.7694290338841383,1.5,1.5000000000000004,2.949271067161423
5.00764966828301,1.0871502053707265,1.4735989783603447,,2.998507094390644,3.3967350282070616,1.3052339717329668,6.147256788144978,2.3756586226238627,1.0,1.0,2.753480648816177
5.37637680168972,1.065362654028045,0.9999999999999998,,3.020867629918233,1.7278085126190277,1.2289254787997252,4.653752685958602,3.906676286369645,1.0,1.372347144934876,2.5577638810934054
42.580602152441095,1.0435751026853637,1.0853757221232794,,2.8909184840683166,1.7211234814221736,1.1526169858664836,4.747383572123167,2.5566255543957563,1.0,1.0,2.419113327998048
15.266661513936976,1.0217875513426815,1.170751444246559,,12.208490409647965,3.319859016899553,1.0763084929332418,3.666435963475538,14.991698901559383,1.913596319591633,1.231258291319057,2.334168697493161
4.525683056567856,1.0,1.2561271663698386,,,2.6902721004973995,1.0000000000000002,3.135965022018992,2.6460643277432307,1.879726116130976,1.0,2.240816600418235
2.272898291550797,1.25,1.341502888493118,,,2.251915223575768,1.0000000000000002,4.383946917928373,2.027416400448197,11.311706391649828,2.0587065260304693,2.074618477205948
2.470317885523082,1.5,1.4268786106163975,,,2.673667252694328,1.0000000000000002,6.054900900846625,1.0,2.834507294907886,1.6006609462685402,2.001559654349593
1.4999999999999998,4.451897738556467,1.5122543327396771,,,2.719260367537523,1.0,6.718650217094265,1.0,2.47994384984261,3.9121824849994566,1.798624122979303
1.0,1.0,1.4828176850825054,,,3.894777354400003,1.0,5.954928530978124,1.0,2.2576983096465013,2.2605686223835773,1.7869942388335534
1.641884340139634,1.188705018145106,1.3621132638118791,,,3.796516053917645,1.0,5.526180588951045,1.882953542703516,1.0,4.852043873739435,2.133231972265357
1.6648304154213946,1.2109403739918834,1.2414088425412526,,,3.54688739164792,1.0086756233470873,6.502054267660328,2.790055351326687,1.0,1.836683549019405,2.0637486357732047
1.9167970029049768,1.233175729838661,1.1207044212706263,,,3.339687280555826,1.0173512466941743,6.1928290224432,3.0069178065309474,1.0,5.50284849852851,2.339811247222924
2.8659080842584137,1.2554110856854384,1.0,,,2.478438729214068,1.0260268700412618,7.007027613117113,2.0506566877903496,1.0,2.0666314610468484,2.6891524323921243
2.958748435236176,1.2776464415322155,1.0,,,2.010804569146775,1.034702493388349,6.524662398144435,1.6177571646208877,2.022423574729572,1.5000000000000002,2.0823202307034894
1.217327743549078,1.2998817973789931,2.4001325236234816,,,2.9733749125207525,1.0433781167354363,5.098739023142731,1.5987703547747487,2.838162808120019,1.9239945798538072,2.456229297985833
2.998528923954977,1.3221171532257707,3.205125023871202,,,2.876888612020597,1.0520537400825236,5.563345346033698,1.4396814531896724,4.65643318240096,2.7186232826938403,3.013381646593328
1.7241701418370805,1.3443525090725483,1.500000000000009,,,4.614587995518764,1.0607293634296109,5.1865441075431375,1.829181821743938,2.1384611215180755,1.970385040500016,2.550352629006228
1.0,1.3665878649193255,1.5000000000000004,,,3.2589953905438,1.0694049867766982,5.093388752609994,3.395719375195961,2.590908411233911,2.5867856460234826,2.2311975927730763
1.0,1.388823220766103,1.3333333333333337,,,5.766298880536405,1.0780806101237854,5.627671464416283,3.2984660919484923,5.362024896583223,1.0,2.3398572161203943
1.834318608325188,1.4110585766128807,1.1666666666666667,,,4.015537370041832,1.0867562334708727,5.813626494516625,4.009327310278338,4.83252159702579,1.0,2.1556521791341154
1.6671593041625936,1.433293932459658,1.0,,,2.1599420440404247,1.0954318568179595,6.021004871706176,2.2847151942860258,3.1671338454828546,2.045093528989113,1.7621522647483436
