Duration_Central_moment_6th_order,Duration_Central_moment_6th_order.1,Duration_Central_moment_6th_order.2,Duration_Central_moment_6th_order.3,Duration_Central_moment_6th_order.4,Duration_Central_moment_6th_order.5,Duration_Central_moment_6th_order.6,Duration_Central_moment_6th_order.7,Duration_Central_moment_6th_order.8,Duration_Central_moment_6th_order.9,Duration_Central_moment_6th_order.10,Duration_Central_moment_6th_order
1063107408306.538,12479664073.622982,784797696019.2097,240042496239012.8,254106638491048.1,12800320359443.871,114674033012472.77,31987685375800.09,16171626513364.824,612060936502486.9,158517631874.98352,630972888084910.6
470148871627.4193,12407750230.30742,832892909721.2982,240035220252648.88,39017772487700.76,5700690685139.084,95619650641814.6,649613639363417.6,16526157915084.686,713753094034744.5,37920146712963.28,702955325068850.8
283375074963.3879,12335836386.99186,880988123423.3867,188243867261542.0,55925524489052.66,912431794564.9926,76565268271156.42,60905878067029.92,7893877636989.492,815445251567002.1,18973994449950.68,464517264850784.0
597420066865.8262,12263922543.676296,2644577573398.9824,118812480017722.8,20507607833177.0,1923615923318.9404,57510885900498.25,7693657322569.262,100808539543.31374,917137409099259.8,3125568120704.777,381712150958367.5
688470655375.5642,12192008700.360737,4408167023374.578,543432221179282.9,30320616319162.246,826140531052.4225,38456503529840.08,8930483322503.574,14036718929.631552,1018829566631517.4,239759871448.78235,307970922359117.3
3301042811161.2744,12120094857.045174,6171756473350.175,478606341946861.44,38170942820877.76,17463208088438.18,19402121159181.902,1860695061929424.0,13462969302.109344,1120521724163775.0,116910778896.06664,204393793127552.03
1691996245492.339,12048181013.729612,7935345923325.77,800203044086332.0,39810998126879.69,3373556827092.124,347738788523.7403,209419789930712.25,3585821824467.143,23007492330986.37,5468761041564.634,206295768022988.56
4790345327751.968,11976267170.414051,9698935373301.367,186100133532593.7,25114295856275.58,29525846555521.367,20908840581699.203,309827352.7311258,2964455771539.627,11513061776458.7,15471645224892.068,199331349106206.9
3830904819085.052,11904353327.098488,11462524823276.965,1803168625437468.0,60623538398004.2,23579340998973.56,22217679170.51884,2905900650832.701,65007865.57369906,18631221931.02724,39475249108884.66,176366412923830.1
8901950752282.379,11832439483.782928,13226114273252.56,433325111780639.7,80226268194038.06,8142269684262.03,999302287730.4116,45698088132546.55,1506185625442.6843,13973416484.89695,25778918922188.59,526458703649742.6
19007728175864.94,11760525640.467363,14989703723228.154,132452587759667.16,76792215875280.95,2390157633891.581,173098616583.19464,8756450532111.511,141856761.00630432,9315611038.76666,1589336555215.2766,225573217214733.12
26356357018398.727,11688611797.151804,16753293173203.75,23149500464531.05,57756951424428.81,1475173810258.244,17485446282744.623,613166305.5124015,42520058594486.52,4657805592.636368,11931580753928.287,443464864165875.5
37385313158793.01,11616697953.836245,13365712566.935028,4169744167051.336,59370710210666.805,18014669380523.85,34797793948906.05,1107700536470.3374,5450553875761.344,146.5060776097462,2644302790613.566,340465663530873.2
34393366576453.69,11544784110.52068,229308104831.6586,789082167913.408,49959841758759.84,41318151863252.445,126115742254817.31,28199015524260.004,22301111485.75441,15453689360603.553,678691700178.3716,292020869596051.1
75107241837324.0,11472870267.20512,445250497096.3822,7310856768062.119,69109973346226.49,9196311297937.633,94586823772740.12,1027678244153.5728,454595886208.53937,30907378721060.6,1369456849388.6543,491095498214064.5
5024537870033.822,11400956423.889557,13085909257.208063,3162973383794.6294,42935975036814.33,5941276412266.267,63057905290662.95,5247560523286.335,30819141651756.254,880060821361.8425,2346048679599.3267,1056397379627491.8
4166864568861.236,11329042580.573996,8345837675570.308,13411637404460.502,63093074012413.78,41262568514522.83,31528986808585.77,98045927298.84216,3756016973393.1167,1.188251858364643e+16,15399127176887.24,973491395875030.8
1792779703641.7107,11257128737.258434,1299038575706248.0,35546298930861.72,85668163096284.98,21128386405178.49,68326508.58266647,3784846617.912173,4155061242280.0312,2.3764157106471496e+16,9856525420366.549,2059834841104490.5
5302058395772.335,11185214893.942871,1827182.854387585,11692904829717.393,7.158981543536696e+17,21955491916326.43,135694944532.44736,105653621438607.9,557864849825.7686,3.5645795629296564e+16,21058913707648.21,2059976829068738.5
8082568221235.964,11113301050.627312,1219887.789470825,57344276908485.82,96060271444728.2,7537622397748.902,271321562556.31207,20534572118473.6,6378882736286.214,4.752743415212163e+16,361000736323.82806,564997377458586.6
5275100830739.135,11041387207.311749,612592.7245540658,220234961989.14792,69704227626524.25,547767558979.4965,14790372078864.477,49063738948812.09,1073568208276.0144,135508386110763.38,37501566064.2177,1074980941380982.4
6523116071778.71,10969473363.996187,5297.65963730626,15545995709845.396,126790163844530.58,13939527664.096985,142418727786756.38,340895183286771.25,420153976683.9604,727085978872.8973,616866380513.8324,456105834909891.3
16121938948799.312,10897559520.680626,817363150.0380005,50985821309279.43,57319461973759.25,3067194433.0088534,20681558950096.6,6297800360883.932,2762058592948.2227,666608593378.1117,3390844180080.308,389572976293157.3
999144192554.0112,10825645677.365065,14669577117.062653,271226878218086.47,42060757955367.44,556309257.799667,10346410238113.97,6661479998598.879,3693581888507.227,606131207883.326,9808550682272.402,665863933891140.8
2695919636340.6323,10753731834.049503,28521791084.087307,5440917325629.467,37707600967276.72,196100894884.8043,11261526131.34242,1658960116436.7075,24113032898.193424,320088590189.2014,3007960914345.5386,1078927520563375.4
417716901462.2168,10681817990.733942,42374005051.11196,11001738776869.145,41790616693695.2,303906213264618.75,3256693829777.2817,1163224634774.8943,4736625709547.779,34045972495.07679,220535082451684.47,472971476801097.0
1346734669596.3882,10609904147.41838,56226219018.13661,4087318899624.427,33732218919599.363,159601796605102.06,6502126133423.222,17605568960173.18,2847177605717.903,528991576287.3306,189278471999.21783,232490260617449.84
751247248211.9227,10537990304.102818,70078432985.16125,1110022034516.6963,24417605483231.23,104857347377.18614,9747558437069.16,2074629726275.2195,227105495234.382,3510295709674.4966,122052202026950.77,954332107079360.0
21686689152.046524,10466076460.787256,83930646952.18591,39658319816445.83,34092428265621.86,20070171960.607506,8667219306918.202,835347350304.1289,12224217721.022247,1755154766655.9668,10621979573645.28,920831832129218.0
74925655545.82497,10394162617.471697,73820994.15440336,67151918231674.05,19596562749319.93,144518926040695.75,7586880176767.244,1874067858073.0063,10355835931.12585,13823637.436837409,1572680360993.4858,775511627547123.4
2152472715356.5813,10322248774.156134,115216611.0571374,5440807455600.396,21377166447313.36,118679918206193.34,6506541046616.285,377868895229.7492,6127614873.291222,48900978448232.12,18545732576393.227,551947358848562.8
578168816472.9231,23589691204.89531,156612227.9598714,2454950379026.274,48429315045854.39,30206198162872.844,5426201916465.327,217034354074.09665,5458306518.974386,97801943072826.8,6256732069009.773,684177131135593.6
916680657513.8092,36857133635.63448,198007844.86260545,21074330802374.49,74077200254037.7,399113307799547.4,4343938776098.616,1884933972325.2544,6252502104168.968,564242424227794.8,118156.86574595264,972167270692832.0
2177110051594.3464,50124576066.37367,239403461.76533943,32203825292227.145,37910180321903.97,11677239798808.76,3261675635731.9043,1583962922436.5195,7444740106.339077,451473337178963.1,3029731392.6418967,846367489588508.8
45546691055.48439,63392018497.11284,280799078.66807353,30490253043287.24,80562908783841.86,2998144661046.1367,2179412495365.1924,2421571610135.919,6608195347.756511,338704250130131.4,6059344628.418047,2626816602098679.0
47784154857.35351,76659460927.852,322194695.5708075,40893370190948.28,68445913087431.14,62280199481442.63,1097149354998.481,7575735402306.264,1759798565353.1948,225935163081299.7,375544838179.24976,981373521577761.0
78731638072.95615,89926903358.59119,363590312.4735415,25727712961310.152,22138610585904.504,96386757549646.9,14886214631.769754,3113865686340.125,1169208485081.7173,113166076032468.06,250364327435.56863,182966921520993.12
290200047617.1468,103194345789.33035,404985929.37627554,45233967942195.805,25267219350632.6,86219346200188.81,38952255700.896,3572783027783.275,2345485807057.0283,396988983636.3994,125183816691.8876,202404121645572.25
73729976000.76672,116461788220.06952,446381546.2790096,54093181582255.7,20731865634018.93,10208714147782.852,63018296770.02223,5134026352446.69,6152942671878.028,3323712573128.509,3305948.206547901,52959469345781.18
71543606586.10744,129729230650.80872,298327809.8967954,48947214733192.414,58001353577665.61,91114715010586.88,87084337839.14848,18950778573524.48,3581292897852.1143,6250436162620.618,12472492332279.36,140945127510090.06
7974486929040.237,142996673081.54788,150274073.5145812,2.5912173252499008e+17,37412025799297.36,37680324556265.71,111150378908.27472,10834732426273.104,30423159773.24333,9177159752112.729,24944981358610.52,104895370617972.69
3316580736210.7163,156264115512.28705,2220337.132367016,,34784670841685.816,8447263966189.104,135216419977.40096,17178509976498.377,109640461306.53683,12103883341604.836,37417470384941.664,52358767936585.66
759148439190.7592,169531557943.02625,607761845.6273993,,173950141789250.75,86988011812859.7,159282461046.5272,43852103379829.14,4280998347650.0137,15030606931096.943,49889959411272.82,133109051534634.3
4597208049434.618,182799000373.7654,1213303354.1224318,,133624035219151.6,32964554273622.496,80010706229.6864,70272496251371.84,8552877287767.296,17957330520589.055,25802717316549.934,289738179472265.06
13026783642767.656,196066442804.5045,1818844862.617464,,48194719013430.3,84432684372827.66,738951412.8455974,20388467484822.33,5005262998612.206,20884054110081.164,1715475221827.0483,132925671666518.05
3136994996670.092,209333885235.24377,1230914131.0223794,,47353359967273.55,102652972486144.12,4515166186285.642,20065719662928.03,36293388045599.57,23810777699573.28,97335140364.47356,55599599478104.51
13017487194928.16,222601327665.9829,642983399.4272945,,22419759503408.24,26801862215216.586,9029593421158.438,53943844831826.94,37785330502997.68,26737501289065.383,69910915801.87746,46541997148770.12
4365706587024.945,235868770096.7221,55052667.83220984,,24941516142101.49,17852701813300.965,13544020656031.234,64765433167240.07,10246234607856.332,29664224878557.49,52093702052.71868,110247337932652.14
7626076943978.757,249136212527.4613,533187872580.0615,,15140794941077.574,19818518390998.47,14979653977841.871,27360147519712.34,4197230905440.883,32590948468049.6,293790982921533.94,50851854963178.88
5389798938.384589,262403654958.20047,6486789603000.1,,24678203689972.46,11648083811259.28,3163.4615403071084,12014217110387.146,24408776781502.12,35517672057541.71,9565115517634.98,52449564142826.17
18101085844453.17,275671097388.93964,12440391333420.137,,15191342629330.035,77488207029659.05,10204341837.296692,4204940855053.077,28319475983103.28,38444395647033.82,74500755615683.2,38767534928073.98
3007422839742.033,288938539819.67883,18393993063840.176,,54616560733167.84,44251092668024.95,9796241362.166182,16251426233497.186,51966682030570.66,41371119236525.93,10033010254398.217,84822917708455.14
3162069137880.0986,302205982250.418,24347594794260.21,,23380242074664.336,39457528499627.05,9388140887.035671,62506214990223.52,6102414979424.015,44297842826018.04,8671136525053.697,56677298189774.49
836898702138.9012,315473424681.1572,30301196524680.254,,41499891307238.73,13983386953093.502,8980040411.90516,43471321972332.125,63079671572937.85,47224566415510.15,1222738447445.8547,137779402335507.3
91768663495.39616,328740867111.8964,36254798255100.29,,27964996397789.246,4249244311806.183,8571939936.774651,129743391694561.4,1211713411952.5994,2891197485532.9526,37843673250587.61,283967760851065.3
56653022469.558334,342008309542.6355,119554438312782.88,,37413794547410.445,62985856701755.34,8163839461.64414,65703866038466.445,159398958138.3921,49307098263235.15,160595053083806.5,91078335372158.23
3086647192.3151693,355275751973.3747,89375783522606.64,,32523209335749.95,23260276091191.31,7755738986.51363,58169543456169.22,489836994428.3256,95722999040937.34,12573139555659.748,105577817617481.05
79076666.67269649,368543194404.1139,42453350294103.61,,42132771518150.01,12935715736646.404,7347638511.38312,37410331371040.46,8843152379654.934,142138899818639.53,1771943074764.2832,79803352318113.44
21792917.580008067,381810636834.853,589899065.9011376,,92514199828445.8,26979115793128.76,6939538036.252609,70282516254794.91,175845382862.04654,188554800596341.7,23917231597101.062,114016160364120.9
230826205660.7521,395078079265.5922,2.184888388066929e+16,,59225429757430.055,25697897047286.64,6531437561.122099,22072388000009.73,451934244679.14185,234970701374043.9,5911333429305.81,256530117064477.44
93757722753.87172,408345521696.3314,465820461044356.1,,208800787760135.84,345509876962621.6,6123337085.991589,25895447704246.52,12009702852747.37,281386602151746.1,30361644619877.12,34557449758159.24
98242802306.49297,421612964127.07056,161567868457911.25,,158160116940360.56,17172041622630.64,5715236610.861079,75095472451568.81,27080963689986.45,327802502929448.3,10899082819433.672,55403308215018.88
155159179025.45758,434880406557.80975,113357992394531.12,,139593445678325.06,13325493005137.674,5307136135.730569,66180435282791.27,54063794898.7535,374218403707150.5,6626017531.073397,49168271685399.5
105885325331.81656,448147848988.54895,65148116331150.98,,119632704384410.78,8593763316733.476,4899035660.600059,42979116444011.65,98390354362.53548,420634304484852.7,97490051044156.6,43218378281235.086
343696098.27397084,461415291419.2881,16938240267770.855,,82749836888177.1,8263456908113.049,4490935185.469548,30883613045279.68,39057550517.36589,3094742034415619.0,9031869526691.703,20758881264946.4
69001047734.584,474682733850.0273,9029663313926.62,,165619700496342.8,48610783004048.28,4082834710.339038,180233310311738.8,25866398755.080624,5768849764346386.0,283423272521626.3,41527785897059.01
829384516099.7212,487950176280.7665,4523930020774.392,,236613352748767.3,43220405059298.9,3674734235.208528,85251968106420.83,9397352008460.2,7.805846559918253e+16,127178105888122.05,24248524166891.34
89820663640.46822,501217618711.5056,18196727622.16488,,249181857268451.5,60786403480976.89,3266633760.078017,176841940954716.94,45632617314130.586,1.503480814340187e+17,28411450780562.844,51712594155781.0
75252210243.35855,514485061142.2448,3196613620.272477,,253064964611304.75,191192509224582.97,2858533284.947507,82069246032283.97,297007733041546.6,2.2263769726885485e+17,108435504230517.28,201409310372828.5
89037767765.81503,527752503572.984,7559602969.368025,,462191233061578.4,92338975340282.9,2450432809.8169966,49932998635208.445,30482195950735.36,40351638555419.94,188459557680471.7,38885877428687.54
2462306365.339901,541019946003.7232,5039766477.837072,,501346980220070.4,90688126561131.9,2042332334.6864865,64755139752726.16,56806634227906.34,414926266548.5032,73371665386916.98,130020164662485.94
2168618264.602429,554287388434.4624,2519929986.306121,,728367718311881.8,51597269003840.57,1634231859.555976,19531656278078.31,209507986936433.6,84561040703.78076,187142128326948.44,70364180803498.23
12830412987.239748,567554830865.2015,93494.77516861062,,659556763137550.1,78772686725476.22,1226131384.4254663,14194086621642.473,75738135094105.89,4681791039775.176,361492527753874.9,52077010017209.73
206542739219.9613,580822273295.9407,242619645191.84088,,811211720413662.5,51161205105725.3,818030909.2949562,22448489519758.395,49263936138821.32,8663492587.751144,5387995433793.085,62794627819845.93
63801184585.14427,594089715726.6798,485239196888.90656,,2.2107423608460465e+18,26757178750242.87,409930434.1644459,30808075006580.37,65710379299.44459,1225864605902.745,23723920283488.12,66436899230575.28
1113481969067.3772,607357158157.4191,727858748585.9723,,,40458697477221.43,1829959.033935603,31721686063547.79,5643058889435.078,1050906943200.6786,146947899867996.2,144574033416242.53
1042120011526.1848,3710305644431.1504,970478300283.038,,,52493612151375.7,10269367354055.115,19708356720848.656,207347355936712.0,171919964863.49103,38692944596278.32,148055285070677.5
6701170964643.107,6813254130704.882,1213097851980.1038,,,246624034105138.0,20538732878151.203,22409615982255.21,10286419091321.623,7088595045.695721,30449140466557.465,71158852622628.56
628755314.0942091,41555878155.57687,1455717403677.1694,,,22477274514877.816,30808098402247.285,21085060910370.254,5336911291860.862,13064644007.608513,26492701822799.902,32994327036339.88
1305999809.6984956,21513082.390748903,139699710707488.7,,,24685802063547.11,41077463926343.37,34187341726797.07,387403492400.1019,123452161615.01682,706640055428882.9,75259797077965.06
847515114348.4763,521521439841.9369,104808016001421.62,,,9857173801175.53,51346829450439.45,25799919929898.74,215755273352971.7,1790343112.210609,61940530372319.72,326858001734064.8
175379027451.5989,484269978772.0026,69916321295354.55,,,12975610016239.771,54593947889135.35,22044513620806.12,107295310284281.22,991232608.5433476,48235840969399.26,91178889248130.77
2383280696413.075,447018517702.0684,35024626589287.47,,,7065691978674.444,57841066327831.25,62520417764157.43,20482428719018.715,192122104.8760861,28009183942717.0,90681562955736.92
154262800847.23032,409767056632.13416,132931883220.38538,,,7066851195703.52,61088184766527.15,125638596908810.44,370086380890299.75,3359721066.850848,449267952346616.7,112602273175852.2
34032099728058.465,372515595562.1999,3123818138.733592,,,68558643036795.52,64335303205223.05,81213251635576.95,504506817244299.1,450473076.9522602,606613973865452.1,11546165011578.006
