Energy_Peak,Energy_Peak.1,Energy_Peak.2,Energy_Peak.3,Energy_Peak.4,Energy_Peak.5,Energy_Peak.6,Energy_Peak.7,Energy_Peak.8,Energy_Peak.9,Energy_Peak.10,Energy_Peak
2000533.327552503,-50964.88064396943,94973.24857479207,,,936986.6824867696,7576728.945507744,3705482.32964169,259549.66049283632,17823.22852552415,1609587.5268534096,4654676.903874259
3106975.9023130345,-74868.04491272382,264673.19375589595,,,1172136.4147248794,7194340.791870038,3266675.59383481,217446.850303878,43338.18334220563,507770.319895467,5206278.528841388
4096738.8297230215,-98771.20918147822,189869.9539294132,,,1046529.6948266774,6811952.638232332,2764358.229419319,437688.0095939686,421039.651114425,526900.909144656,5539990.656167753
4647313.449908256,-122674.3734502326,476190.4563194965,,,1806480.0490368288,6429564.484594626,3184155.270746408,361356.1121569006,25185.3654584272,477730.0795707936,4792674.40759242
20225237.49102188,-146577.537718987,762510.9587095799,,,803911.3836017175,6047176.330956921,3338695.0104904096,457406.0648820928,42827.09671820192,552374.1598941761,5770910.894767016
11530155.773207318,-170480.7019877414,1048831.4610996633,,,499225.7990309198,5664788.177319215,4220077.675755984,610816.3746128101,30932.290911888216,500179.75998769695,4795027.895841872
2835074.055392756,-194383.86625649576,-734061.1971978862,,,750048.0362862814,5282400.023681509,5456721.823838068,401479.7081301397,19037.485105574506,424174.5458079404,4546549.773980845
194151.0619445772,-218287.0305252502,4212017.152249545,,,1220756.5437627984,4900011.870043803,5856620.146806117,314698.97729678807,27341.40201095408,429521.7048001731,5245632.568905229
29078.142180757648,-242190.1947940045,1219063.2997156668,,,3011524.779233898,4517623.716406098,5402914.933737041,287013.2495926934,169107.18348418563,641577.1888599531,5036080.143294858
46193.58892445904,-230248.5367931608,1477690.8666794496,,,4653479.241418168,4135235.5627683913,6059467.842477208,62145.37782914421,63181.8643889156,688057.9366096918,3929897.06873872
66720.04615720431,-218306.87879231703,3016936.759205547,,,5199360.391578414,3752847.409130686,6198498.605895678,195930.6482632762,465964.65156236873,734538.6843594306,4353476.059974313
34642.7358419569,-206365.2207914733,1478568.2278155978,,,981739.1690317529,3370459.2554929806,7404398.04242461,139502.67261213687,255348.2873794699,1913770.5545344595,4168809.130942259
49845.11898864296,-194423.56279062963,1382234.1852182113,,,1883972.007748916,2988071.1018552743,7492699.418379236,83074.69696099756,44731.923196571086,3093002.424709488,5458164.2407180015
67936.64116904314,-182481.90478978588,1285900.142620825,,,7343494.268876972,2605682.948217569,6797619.35770676,26646.72130985825,121054.88165748512,978573.3198980236,4375442.883681886
677070.6973695079,-170540.24678894217,894728.696729243,,,3212044.620878108,2223294.7945798626,6772791.523825211,-29781.25434128108,27176.51452642495,62737555.42999888,6008632.930270466
591669.0237987009,-158598.58878809842,503557.2508376611,,,2161530.940425009,1840906.6409421568,7038790.329225214,271286.30887711083,64122.32765130706,12881770.31132112,8622331.043010062
273157.3734286453,-146656.9307872547,112385.80494607912,,,907169.3063507648,1458518.4873044514,6725446.128872547,1356510.507513209,36736.33252901267,688566.4109682946,6185292.098892277
778028.7567408779,-134715.272786411,-467131.41197626025,,,731731.4344148112,1264356.0357740612,6412076.713601552,654577.1101095019,18928.77232132309,740796.5575189224,4556495.138779962
2673366.937822652,-122773.61478556725,-1046648.6288985998,,,8208209.672993241,1070193.584243671,5967215.925043108,473970.4760749911,9423.908067552242,549537.0553268602,5204617.790144557
243495.87101749063,-110831.95678472352,7257.723217377323,,,48336600.95526128,876031.1327132806,5638606.228858295,293363.84204048023,66714.54483659263,749287.3131545627,17498860.312928297
80967.25599722823,-98890.2987838798,252973.850497149,,,5785737.582641628,681868.6811828904,5588578.180230433,-9610.348628990796,-85617.47507592448,1239504.5152819073,5797351.922605169
538103.6671025548,-86948.64078303607,536.3890953599928,,,3819825.765003096,487706.22965250025,5181142.105182031,16348.434605202165,467145.1662082025,937192.5906062388,4951042.899357185
139026.92332578285,-75006.98278219235,3080.391122467935,,,1333309.7591821996,293543.7781221098,6446540.401156969,1757.9813720808831,3371572.895606431,1026320.7143205948,5556122.8282190645
354055.2475606778,-63065.32478134861,1308.068371674185,,,4734409.578462629,99381.3265917196,6036152.689274322,12027.86386607102,6276000.62500466,1281622.6118355938,5922560.413449512
183760.95811627808,-51123.66678050489,90346.80385589707,,,6079940.215566492,110122.1210902307,5347984.643075096,32982.73768758286,9180428.354402889,1449639.7594299985,6211840.372059321
56574.39447787644,-39182.00877966118,8403.046185022813,,,1528766.437263244,120862.91558874185,6248620.098074324,-6796.951464053742,9708458.38801613,1566876.4711981867,8075862.394207433
436404.583617602,-27240.350778817432,18713.85932991925,,,1851288.7031759748,131603.71008725296,5779294.351435438,108285.06342507938,4330238.321489479,1845316.2835868285,6206031.145155923
203353.47959291947,-15298.692777973716,20200.904193618968,,,1559609.2955860223,142344.50458576405,5584351.339957692,33372.742722276285,-1047981.745037172,2201281.3899524584,5400891.475613793
598549.1814999997,-3357.034777129971,21687.94905731868,,,21953052.800372425,153085.29908427518,5299428.922970126,32718.91063546272,-6426201.811563822,2182166.465058131,5660246.101028185
263453.00087237667,8584.623223713745,5970.773466737619,,,2347147.6082408666,144603.1971029573,6085187.88334698,40737.17382518627,11724870.257960176,2141520.628459937,8559344.317185914
237368.58607045328,20526.28122455746,361448.31949612417,,,2925189.026412777,136121.09512163937,6888239.374619959,45447.13420371586,-746175.4535424404,2584508.7291982044,4908604.66353686
307435.76534186373,32467.939225401176,1327519.164579893,,,2189118.660810368,127638.99314032149,5990051.199004123,50591.48304832276,1287803.9485335527,2315442.6922278674,5392055.0177749805
516643.12479939056,44409.59722624489,699035.6604456495,,,3058289.378116564,119156.8911590036,5660693.551761409,57462.22395403529,54236.50416957308,2433759.5852245,5631593.552045431
670299.5869605576,56351.255227088666,3116.4721490309767,,,2451092.5281959763,110674.7891776857,5377817.742623267,52249.5447821564,27966.53748901064,2730085.900520324,5550419.508613868
322003.3538915974,68292.91322793238,5049.820476579113,,,2262635.1435028,102192.6871963678,4934652.292929648,266421.3527182461,62290.36210793229,2798266.062569225,5138350.272230867
259258.03999581264,80234.5712287761,6983.16880412725,,,2499657.1042779265,93710.58521504993,5905890.394259855,56084.139565089325,55313.304546631625,2561634.826918676,5628570.124215556
287184.14154250256,92176.2292296198,8916.517131675388,,,3579174.188495919,85228.48323373201,6894274.276549157,51414.06705484136,58204.04752321142,2713728.712641215,5544837.993556006
203258.13198563096,44998.964942439234,37049.68056399971,,,2556217.520643642,76746.38125241411,5937415.033359846,195308.89327387552,69801.36070328069,3248798.0925879767,5494928.35393865
47275.858689090135,-2178.2993447413355,-34717.975680503485,,,2553005.444811997,68264.27927109622,5839862.297976883,241420.45700456703,44011.44301961278,2323791.870630499,6137343.596492462
307442.5742624587,4333.937003969313,-9858.38789676286,,,1754838.0806457235,59782.17728977832,5364211.722468609,292984.36996668763,75619.43947400831,3059884.8107275283,4439738.43004907
73338.71256867208,10846.173352679962,15001.199886977767,,,10076637.567887709,51300.07530846042,4512649.2554029785,290316.08501512714,107479.275238149,3575931.251591602,4175867.468685575
5243998.392010815,10583.488870982172,255116.68936472767,,,1728732.0189992636,42817.973327142536,5183052.938451191,230198.8647684097,93067.3151894599,2816280.06322972,4353028.910074958
2066156.7029397804,10320.80438928438,495232.1788424776,,,1942655.0665746168,34335.871345824635,6003471.355576599,273165.86799460463,79503.81260954369,2824200.0459884377,4760554.261263639
12394331.160544569,10058.11990758659,735347.6683202275,,,1587934.42442084,25853.76936450675,5615245.073144455,257387.6429475924,88405.67437669236,3500872.327754106,4491716.30722587
149303.34783460377,9795.4354258888,975463.1577979774,,,5739278.516373477,17371.667383188847,5497429.659268037,341154.8505527787,85343.96695980294,41785195.50173284,4525256.662530808
152986.5830426513,9532.750944191008,20126.91414323897,,,53627701.54164679,8889.565401870961,4721521.114924931,248834.3804664368,82282.25954291353,4232418.247112644,5358058.202625028
310128.4845675076,9270.066462493218,-118870.71762372644,,,,407.4634205530456,6348616.657937837,310844.37930546666,139978.94622602506,37869607.94546023,4734380.769385044
160791.8437609179,9007.381980795428,628418.6238529072,,,,-8074.638560764841,5384385.095815441,414114.8407024808,15000728.593558935,51357730.66057597,3750241.719981118
104627.96164304754,8744.697499097638,797355.7185699125,,,,-16556.740542082727,4651829.121574566,392045.233655571,4677663.068937097,2614958.5722676488,5455387.04382164
322332.1458425198,8482.013017399846,966292.8132869176,,,,-25038.842523400643,4720082.227587763,410240.6894439636,2905813.120701026,3249788.6002149624,5315038.92795778
172234.6703080415,8219.328535702056,896941.5888831386,,,,-33520.94450471853,4630702.939899551,403282.761133991,117644.12135896114,36455600.73384062,5144877.810249522
355249.7367130923,7956.644054004265,2603855.052989154,,,,-42003.046486036415,4990462.103987997,474094.00174000417,133442.99855130722,23545507.85677228,5063942.707546551
5617216.266435104,7693.959572306474,2142324.1119323126,,,,-50485.14846735433,5787654.356825389,471097.76717076194,113460.07224839165,6864235.759948077,4817202.302924171
248489.49047539875,7431.275090608684,1680793.170875471,,,,-58967.25044867222,5786351.077535039,386856.7103084861,124623.59209205634,3430145.562572267,4498114.38617434
264598.55592661217,7168.590608910893,1219262.2298186296,,,,-67449.3524299901,5120884.649352793,374975.0004680943,116653.4555227899,26068495.509840988,7611202.526159633
210886.30921265413,6905.906127213102,757731.288761788,,,,-75931.45441130802,5716974.33508569,352994.0003642244,119749.4425908986,7783662.616020428,5900952.8142333925
102228.470984862,6643.221645515312,630391.9964580444,,,,-25600.324727567728,5567629.139999753,378098.9782838295,155107.06399819948,3601377.7366571724,5257317.932939604
38910.0396784491,72964.36870361774,503052.7041543008,,,,24730.804956172564,5829364.0333066415,476913.37396756944,155982.60702242926,6660281.116367801,5383577.667803889
21194.255866131345,-15029.632637820743,375713.411850557,,,,75061.93463991286,6394861.173377285,384792.43596791744,103698.01914951675,19230804.51623808,6362833.856662951
167364.3759235818,-103023.63397925923,248374.11954681337,,,,235088.22548049456,6549584.635349529,541120.3968166406,124823.7400479314,8242567.003754636,4680119.354722211
396878.4270885295,-191017.6353206977,121034.82724306964,,,,5538.436863577511,6883081.81696574,685017.5437620482,146200.13601530684,2472677.001521761,8294662.085781319
374972.2575019703,-279011.6366621362,-6304.465060673992,,,,7044.538334273786,7240698.284110924,673833.7731692514,153283.57934409124,2410052.6460674554,4217495.557637139
411606.2247852988,-367005.6380035747,315406.1466224188,,,,22202.58868879632,7862497.179605756,481870.8052249056,482616.67304179934,5759366.761013506,3968938.394297843
8383555.669024763,-454999.6393450132,308683.5455084879,,,,100568.33872893572,6399453.755446732,426343.13611865765,188818.41158559915,22412598.849944845,3400801.4804100017
198712.7588171208,-542993.6406864517,301960.9443945571,,,,104239.90352484662,7333087.296744674,83044.9491018136,147576.3192533414,5912346.418045132,4014515.111698258
67830.56994329608,-630987.6420278902,295238.3432806262,,,,116654.2681608844,6951523.753802336,1726074.2398384036,178787.47790262644,36905143.16841002,3480047.388037503
48050.26996846974,-718981.6433693287,288515.7421666954,,,,17215828.55535085,7273119.156619937,9966674.22573711,1883187.53364132,36047161.38386852,2989559.3137829723
136648.48649861926,-806975.6447107672,281793.1410527645,,,,2282165.1730235745,7676228.904629591,115015.1155711773,234148.8560286464,2111727.9879780686,2790327.468200197
481241.4283457264,-894969.6460522057,275070.53993883374,,,,331262.230709986,7174307.820091527,113308.3774583145,193126.29378128093,43240038.370681286,3733716.686519562
1796634.9492215216,840387.0484944202,268347.93882490287,,,,581269.9071581203,7269991.709459361,81661.46256970179,218638.1495756402,5545209.797557149,2160431.311904777
137490.3854121482,2575743.743041046,261625.33771097203,,,,423486.544137397,7274985.732949022,103526.7119085932,228744.2558572424,21443075.20905968,2294782.052484513
264559.92513341946,-10065719.207941592,254902.7365970412,,,,326951.01577523054,7677316.795898242,98499.92609053804,227057.3594205457,12926599.1856975,2182410.541817353
125616.0429516894,12366529.248392897,248180.13548311035,,,,209418.9698890672,7106430.221762595,65850.23570898212,236170.6104436568,16865394.735410128,4021628.4039121647
632428.4256634242,3960301.200100616,1781033.9803573592,,,,32101.91260675765,6924285.596313868,105321.48210428486,264189.2462177117,39571503.36393349,5383312.523900199
20497684.207821496,4388455.044219569,3313887.825231608,,,,52104.30630128374,7681492.410232183,82791.66990728654,265885.0761674805,66138362.337091655,5895164.289594355
53314.835711405074,4816608.888338523,2169047.1912325183,,,,61140.30611850211,6709360.379246373,98814.67950134732,279931.6930780965,50690808.2706832,6000027.741827631
395740.1014376664,5244762.732457477,1024206.557233428,,,,127462.4964862278,7225061.519604753,84366.16542635072,2458738.7610700764,11606215.104377748,2854013.748041098
23330112.26292087,39008045.571897015,130016.89343861803,,,,171259.1798978084,9461649.600533769,120282.36108888034,288252.09974996914,67330212.92062011,2323173.48835995
477707.9729149984,8159395.891113615,15901.474728548194,,,,220573.49417308456,8261915.076343855,89270.32761701202,283468.6685078051,,2523989.9991963888
525423.6606263292,4128780.5260911216,14023.815273762237,,,,274428.66144270875,7477519.570229422,104908.03211811915,291822.6712645104,,3812482.009158129
675068.3993496379,98165.16106862866,17276.60418349681,,,,17616521.945995353,7911772.151864063,95659.28803523844,312929.4146858078,,8045717.831843523
506272.1954941576,272528.5368527618,12829.48437292514,,,,242727.3792318345,7997932.986415828,87016.02027370234,316525.29440569965,,8738019.720964687
218142.3334800852,902983.2033933012,51746.60738283294,,,,264883.4817407138,7710373.419693578,109606.7814402681,323754.3652753612,,4484789.73747158
695210.4144151806,3470132.262541159,3687.6301039074015,,,,223376.15604492705,8307967.845890635,113214.17629061746,290899.5061418656,,3885530.3802687954
260294.1757365593,355712.7352302683,374777.5523028049,,,,267741.06502179115,7640133.332982266,133745.68903737533,1207251.7535157837,,9535582.455974426
404083.609878446,64237.57162346537,2541817.4952706965,,,,394075.5121631102,9101753.812248483,142887.66053946764,344629.76487885485,,4053826.3720654175
496503.6894888468,3854.0110073683018,-662185.8316876708,,,,53832.14519396962,8452294.438021228,52278.60012293828,248708.60409346505,,7408800.484069548
272941.0383836075,2083.4236228731133,1541570.5101367934,,,,149802.54253612994,8657884.142765718,138107.35825065628,4101295.450325178,,5123481.665212641
530232.1457423114,14469.233812500965,3745326.8519612574,,,,42566.39206259476,7466187.682586296,147627.48205988653,1527733.6165464546,,5036161.634159971
379200.36046766536,26855.044002128816,5949083.1937857205,,,,119732.49259753592,7544760.713315314,70044.43687625504,2197310.853728324,,8468504.753764965
524229.075450028,41443.249142525005,4433652.042350821,,,,196898.59313247708,8182366.334176997,133291.74759867013,3686086.0242942567,,3888566.7292663446
154545.3090705385,286481.4936559297,455396.69771746255,,,,274064.6936674182,8261650.987154944,142258.4796270961,5418785.302691396,,9830009.516936552
4002482.6038452033,779144.0123290443,-374414.0899172992,,,,351230.7942023594,9532165.995335182,278036.7180592632,5313159.564973894,,15802329.300759343
565780.173415134,-1099607.281446474,-7185.544774157717,,,,428396.8947373006,9356276.025829356,55873.40130319468,615095.4791412787,,14815068.808656557
43621.58976798816,3412541.1834029937,4104.766759010952,,,,505562.9952722417,9453710.422398845,130343.5132548536,3886689.8116101534,,11785930.675352246
1123149.5100714425,655062.6153737227,607021.9608101087,,,,582729.0958071828,9016958.486843286,946229.0118871208,3734835.461756259,,8510907.913386704
366250.57254969736,86417.86992303886,-1396343.6636297428,,,,659895.196342124,9744818.90483831,1197708.5592310843,518929.60384071857,,5301085.1778915785
245046.6874358531,-55323.58264249097,133592.6949445929,,,,737061.2968770652,9147989.316888392,141900.4218993624,340648.29265501024,,2903199.702737564
1490934.1414733718,-9569.510986337926,1663529.0535189286,,,,814227.3974120063,9759782.369682852,1067229.6246856842,306433.0061361756,,3662887.94427092
1059813.8882562849,36184.56066981512,50409.21405734297,,,,-107025.7080561457,8996749.868073633,152474.52952888154,315813.9212652236,,4237046.718037689
532224.877775083,81938.63232596815,280815.23325537064,,,,-1028278.8135242976,10348495.448462144,77768.03972708267,305023.8791554034,,47852572.08594924
345452.38655836193,127692.7039821212,332237.5354711006,,,,-1949531.9189924493,8883964.151060425,162459.77479411144,55590.42229624458,,14402032.455618257
603899.1118323866,-17797.245873125095,296487.8122674758,,,,-2870785.0244606016,9745151.84219142,153605.17448777775,336010.40994685946,,34013160.05584467
621142.9078560836,364107.30311776826,317583.7444994682,,,,-332856.18258177,10016303.454691963,791583.0456638616,364035.951304418,,32140528.01918345
500776.4930005768,1935292.138035757,17566238.721635036,,,,547316.719092677,10903893.587666038,1324354.4943507214,370947.3872990923,,4159492.8295620177
810584.3381381598,1228175.6391519,49326.1860089506,,,,1427489.620767124,10178479.504775591,765377.8926787926,227979.43994411203,,13091080.269844403
44515.39476019978,63392816.29091926,1719741.1885077446,,,,1137917.500072821,9938422.217827514,745737.1291417452,83794170.42967665,,19280342.70468594
686962.3183849412,21958663.65496675,31887.24361086046,,,,848345.3793785181,11043059.008296195,1055991.3716445265,1178441.9574792222,,18760258.47252976
719474.991775081,15626405.237271622,52482.867928570704,,,,165848.13443805778,10125049.000065597,1149845.408467231,506613.8057537961,,21042894.8887171
654968.9721974942,9294146.819576494,6360340.95595075,,,,121504.50918459576,9180896.203549286,740690.6648515663,2084725.241943304,,18242558.98751864
396108.4263522439,3123931.027163496,1719081.417187103,,,,93347.9375167421,9923824.108471213,698861.5208747177,415377.28857904975,,20608990.297167547
479365.93083445297,11979773.686083095,4389197.160372196,,,,65191.36584888844,8936629.148066424,674489.0160374834,417732.5696720183,,18999347.60219127
4476854.048568495,20835616.345002696,15546093.564608805,,,,211920.1550457532,9767413.836737068,999378.4128072894,442753.9553184397,,20271914.74254033
213677.0695703177,5989269.131920022,277804.3594980228,,,,-102499.06351611351,9920722.119309835,1274711.2673801542,507961.9738956213,,4257477.447896419
1075007.7930769196,1320065.963422418,84102.54057506287,,,,-416918.2820779802,9528386.005791858,785283.0127595002,1635839.4875113294,,16826224.85418185
1177856.9905256156,37178.74477766788,120098.62599389866,,,,-731337.5006398469,10833089.435201917,811426.6945073872,583543.3351974916,,16705828.555617245
1445318.1730220686,7883.485573435955,7948233.301520459,,,,1178264.8710678043,10672975.869804082,957365.7477048486,1284388.587344328,,20355915.162293702
437316.571643543,30765.6590604514,616053.4790170607,,,,2763912.447085768,10607429.217504658,899444.4305403703,552818.6187940731,,14667347.604840783
575094.2240337019,48615.00126041663,1447458.9710612427,,,,4349560.023103731,10781522.328706771,895038.9948907341,928729.5255815914,,24123599.08230329
36581.84985924604,66464.34346038185,6440664.400572434,,,,5935207.599121694,9737982.606846375,779998.7649175832,1775973.216967092,,24197501.804106653
83138.18264517823,84313.68566034708,7662252.009854983,,,,7520855.175139658,10593804.00311138,1188628.7383400283,479213.2806107409,,22039578.090252563
232250.0321452912,26283.592985709714,3026326.755624348,,,,9106502.751157625,10923994.144164069,811427.6183575765,678289.0547654628,,23647003.793803766
554453.1711593677,280170.7362184036,6408653.714005634,,,,10692150.327175584,12994539.20692626,750496.0270584952,583450.4713352232,,23977774.03779043
509042.45752007887,556483.7130886125,284815557.14843297,,,,9270656.678490514,10853610.239606043,869908.1933834439,617861.8813535608,,14435100.59837436
523256.1715304876,832796.6899588213,,,,,7849163.029805446,9592817.058359576,1115353.6726162937,1191217.5657474357,,17460082.402084913
394530.2621521753,402860.0697837758,,,,,6427669.381120376,10682060.731019266,1101969.053040843,3181625.297298728,,23375753.539177187
557160.7868394097,10720901.227745865,,,,,5006175.732435307,8931481.67453877,930873.386806294,1122186.8900894714,,15713818.407040764
112481.17163689938,489269.9834302903,,,,,3584682.083750238,9860755.088161465,1093318.5324250103,601111.218137999,,23314670.957162447
149193.27487993773,3829542.629705447,,,,,2163188.435065168,8923065.008149274,986304.3420996836,1098594.1863991786,,4966328.688717805
1807458.459865409,77530548.0710242,,,,,1742532.5208458155,8814799.316036277,737166.7811968855,1251635.8408107937,,25963785.340156384
271384.4756601034,13078908.401013372,,,,,1321876.6066264631,9685731.281287547,716884.0590242445,1762403.7585865618,,22903126.936150394
4129575.681571868,7924439.370043868,,,,,901220.6924071108,8223621.48735702,827872.1231567799,885663.5157050402,,4958159.720836695
928976.667823336,330427.77481005935,,,,,480564.7781877583,9524285.748635482,788129.3796167268,1346423.7677341222,,19470762.536912963
2817307.9767720085,63984804.41207713,,,,,59908.86396840587,9254700.441324037,504860.6829479153,1396250.7953752386,,81789410.5200578
649511.3227623745,8608931.377142468,,,,,-360747.0502509468,8499388.874595067,422300.1587774404,3253720.474271918,,5420422.875370625
1725053.7332709543,33121664.07369072,,,,,64186.87892310537,8229317.710023915,719631.0896613123,723695.217353947,,5491873.643587158
92755.06739811128,78542.6538161991,,,,,489120.8080971575,8012403.781241099,850901.3991234814,1085050.8354172166,,5162515.532182293
855590.7148600861,16758561.299487082,,,,,448711.9789361516,8074510.071556354,1047724.8020495304,2233499.41698144,,4945210.066621155
1924644.550692119,422771.53057391,,,,,164971.01456613338,8925932.074454885,884963.9803841722,4281024.313597515,,4919197.20400909
526201.4553785797,5943365.534566751,,,,,-108055.5519862516,7560832.537944616,504360.6754971385,6271208.317860336,,13938216.577547476
140301.60928007145,13465642.939283064,,,,,89607.91437202833,7582192.630899998,538268.8613892283,6563551.454283741,,5209118.824496639
593839.8010600535,15687603.204383392,,,,,287271.38073030824,9171294.034259647,721331.3490461637,3936306.001007116,,5161524.258374625
471312.81109637534,1872199.578775548,,,,,149795.54560572884,9494947.553612238,885090.2828493252,7873288.959332848,,6117287.642398626
528257.5239007988,12900902.4931009,,,,,12319.710481149448,11201436.795317974,841836.1809015956,4116205.7807441903,,5488002.44058124
648398.7131953477,568899.667409176,,,,,-9247.945691055653,10338369.25851052,845103.492792164,2960048.045974391,,6011573.816466619
340386.60595736466,30192419.82159195,,,,,50411.13973901288,7957736.307799567,854359.3748412915,3405710.67149002,,4907057.123031631
4328483.528116971,1436087.7957359166,,,,,62306.191508738666,8441744.757219914,789647.6275574635,3389056.373961721,,4333644.4988630265
171995.0119891584,,,,,,74201.24327846446,10776866.254864082,720271.3292021365,2758622.991815147,,6607534.2685929
409596.892886216,,,,,,86096.29504819025,11767220.020334529,1007773.6805748222,3514744.8985331766,,21520799.49649366
4213756.623364075,,,,,,549807.8744829212,12295577.273622664,471915.24886534567,2829337.6415939163,,5962936.199332675
73440140.7333339,,,,,,24419.57518844478,10240813.01731982,957457.1346820876,3284216.7573746424,,19038791.86217095
342053.69592104404,,,,,,142977.53370664094,8731912.15552003,820184.5127292138,3698491.670717149,,19441812.95457779
12563254.535647117,,,,,,387343.4819854762,9151928.857877623,665345.171420013,6032029.412764565,,17937704.669620775
4008250.320440308,,,,,,279949.11937694193,9214317.695868377,1041953.0086338572,6146384.245744312,,22993494.311873987
9404735.910850136,,,,,,193485.4256730384,8295961.513969514,1295910.7787717464,7538719.377117279,,19579616.87708772
29424652.94123675,,,,,,-17937.02786931605,9255457.674225377,830055.7393044096,4791577.179742666,,19891524.581051804
1462734.5367825353,,,,,,77047.52706428755,8724843.548679482,728438.2974221696,4230448.542710924,,19725782.08790976
8620537.899059689,,,,,,152721.04265852098,9992556.774309635,855671.5057222778,5189126.109838758,,20166075.148547005
1459429.7507083286,,,,,,253605.1672890421,8459052.737227667,860849.0616814247,4333598.85756789,,20935544.17922972
30850451.16552384,,,,,,213420.7456706615,10675284.362976665,526714.3470249968,3899629.2038270966,,21298201.89095281
68461501.52914225,,,,,,82481.05869538919,12832220.459678853,555198.4537228572,6297160.885644831,,20063330.7557204
150248068.33533746,,,,,,1488900.8608250646,11756115.122201404,749644.3038361657,4099553.933704592,,21380977.085747216
,,,,,,3295484.245490133,11132171.703071116,491543.1950520425,4211097.6175081935,,20712262.666819565
,,,,,,3616309.026584652,12122344.900430162,851587.2994373329,4466013.221505265,,21570994.31529939
,,,,,,8993905.323998304,10480650.176000573,153975.32040859686,3623336.277097968,,19064583.318055503
,,,,,,4101553.785689031,10920124.56042307,458387.94275467074,3222525.975388715,,19364421.12208372
,,,,,,-790797.7526202418,10688958.680354197,957267.0073030316,1494157.047705755,,22444133.76750879
,,,,,,301137.5835104015,11853825.790705165,2022522.5007143072,3631117.578094568,,21836976.3036348
,,,,,,645405.642447919,9507749.824339405,703308.2318709847,3683850.622212124,,21082303.03349524
,,,,,,404150.519604018,10589699.25368367,695398.555895787,4112358.688327302,,22984569.35248401
,,,,,,353754.87241981056,9156893.940071696,1566970.6734560423,3246012.471811015,,22055968.84504234
,,,,,,249988.9044213607,8053658.15848643,829588.8129413095,5352006.435264896,,20986467.86980134
,,,,,,303061.2772611504,9663445.99273856,659474.5339690552,4712785.440373602,,24205174.8074409
,,,,,,289559.49609655817,9402298.32736532,678686.3300052306,6785732.806236271,,23114903.72743442
,,,,,,276057.71493196586,11613877.98921894,791006.7724688015,8316033.911400836,,23880151.89918349
,,,,,,262555.9337673736,10342894.702147936,811185.3421612434,7488119.814966526,,23757347.803541627
,,,,,,73111.0224100278,11270334.456600465,997161.7782959922,6330170.480043871,,23745961.82020688
,,,,,,2241011.4220812446,10726533.326737164,665146.7494387646,4036297.5887703416,,23354346.26703336
,,,,,,4408911.821752462,11406173.1094536,717648.8866813804,4843195.534072662,,22825951.22783416
,,,,,,5344180.649331277,11431135.680140533,486753.8827802839,7001693.481704808,,21466457.66504689
,,,,,,6279449.476910094,9940682.4051125,464424.7905182492,5278384.370712161,,21860322.09124154
,,,,,,9849510.32909107,10759627.670240363,860691.7204263932,5099196.325031087,,22701987.22681344
,,,,,,5043447.755683988,12422442.906969754,719926.849617525,3282328.765522026,,21607686.92568179
,,,,,,55306.1091407392,10416490.005129931,764638.2486777924,4465235.710831453,,21285967.2344633
,,,,,,1553041.5138214298,11780869.479587909,1005231.3614073946,5273694.903667392,,21388138.3203003
,,,,,,3050776.9185021203,10517820.3756662,1024317.719571928,9045733.845239282,,22233269.34414612
,,,,,,4548512.32318281,14045092.058986414,958101.8695403452,5305075.030587902,,21329157.75297297
,,,,,,1234528.3029581208,11705268.847267397,983550.5189408588,8210785.244442334,,18460079.462265804
,,,,,,17610.13805878004,9902832.087432524,803831.819017993,7611552.268542482,,16124875.495843388
,,,,,,70525.67590625145,10585818.99163943,1491696.0405557277,3536979.0950698173,,17346198.31767392
,,,,,,479178.2148250302,9671905.073146531,810754.1258972659,5028373.453546899,,17586650.04849863
,,,,,,8814882.136076244,10197401.319751805,1533679.1964896296,8134080.724067731,,18858559.232241027
,,,,,,23240955.070102982,11743290.184127929,973089.3748602368,7598087.466862261,,13485543.823861778
,,,,,,7647974.067908508,11576417.722157585,841299.7249745636,7007364.833727134,,3990998.89430911
,,,,,,10157396.256527416,10543184.078506198,891094.6911948535,7480947.155618828,,5739038.625018995
,,,,,,10258769.642631909,10934768.534164334,1822673.3821130453,7814323.528447136,,13758768.173591765
,,,,,,8691594.41212191,11457275.499741117,1176914.4862163635,6474528.414444616,,7093479.717454704
,,,,,,9467975.91558776,12290025.71307772,1376842.1432359656,7026111.201958813,,16095796.640996888
,,,,,,7876374.9923800435,13686873.522235978,1453323.7247362696,6426299.794361046,,16610357.977254406
,,,,,,13629256.201500412,11586449.12766226,989212.8004138286,8042851.908224541,,
,,,,,,10320203.011595972,12904694.361416614,745905.2600032762,10340554.061205812,,
,,,,,,328911.80986298155,12223090.3137405,553557.8225532449,9626480.696721256,,
,,,,,,7146077.194244665,12533959.47407099,930551.7981315848,3958126.0865462,,
,,,,,,18912172.736996066,13589348.181992536,1976753.96633896,4910068.903529974,,
,,,,,,1886515.479990808,12811640.011481917,1016630.0470009376,266175.00818113005,,
,,,,,,8956248.500454206,13068007.166917436,730613.3429166839,9502032.61920348,,
,,,,,,3654259.104375539,12292850.2884557,160426.85014246835,9800795.188236907,,
,,,,,,22804113.27254452,11293480.693653408,138545.9211028099,5567264.427507446,,
,,,,,,737712.4053730117,14769651.160903394,1154568.6268393788,3982489.649439497,,
