Counts_Crest_factor,Counts_Crest_factor.1,Counts_Crest_factor.2,Counts_Crest_factor.3,Counts_Crest_factor.4,Counts_Crest_factor.5,Counts_Crest_factor.6,Counts_Crest_factor.7,Counts_Crest_factor.8,Counts_Crest_factor.9,Counts_Crest_factor.10,Counts_Crest_factor
4.67122677679017,-0.2753915708568202,-0.2286636058198816,2.8911245420855334,4.522055491725089,4.420857088404228,1.4563540860767668,4.149207385183603,1.2940262620117549,0.3827852716137038,2.128910864093642,2.649770611538753
2.9791947593494217,-0.3828435875722928,-0.1901261906167443,2.6227833541824253,4.678331332898165,3.348133157992983,1.3818306876789137,9.348391112935964,2.886019395703982,0.5754903681117344,5.178723400246786,2.9796748900262955
2.196069751596907,-0.4902956042877655,-0.151588775413607,3.5322667606680302,5.575309015833508,2.6270143881586097,1.3409837866703729,5.010546950001666,2.945254554370184,0.7681954646097647,1.555323260781039,2.5026784707909977
2.5380811863687307,-0.597747621003238,-0.1130513602104697,2.4954873669936344,5.867539462914326,2.957439365224983,1.3001368856618325,6.152548507386471,1.035812415351182,0.9609005611077952,2.225194958448055,2.7330313467804364
3.36040420548569,-0.7051996377187107,-0.0745139450073324,2.516860406701723,4.749188380016392,2.2565815218097898,1.2592899846532917,1.7437625132590993,1.567686431682,1.1536056576058256,1.927017557424896,2.3650591174604183
2.6869922190712345,-0.514108375725223,-0.0359765298041951,3.238915828169328,3.2579109977760834,1.489742015037478,1.2184430836447508,2.005235909412022,2.6144691232127664,1.346310754103856,1.971384835032917,2.208652799900568
2.800028523895293,-0.3230171137317354,0.0025608853989421,2.868451457834149,3.979954483721976,4.632113806820797,1.2028826367482044,1.9726952152191333,1.2269733452198233,0.1073627695278217,2.0089399160314803,2.760870260352173
2.6700808949103205,-0.1319258517382477,0.0410983006020794,4.161978760411628,4.551130165083074,9.355844052956066,1.187322189851658,1.3203738943707273,3.1718443900834234,0.836062478201386,2.0523629642722057,2.724055276942904
2.008346120728611,0.0591654102552399,0.0796357158052167,1.823465154328292,4.687740934122146,1.493135976405077,1.1717617429551113,1.562028553091164,1.2346402051579175,1.4103300612660423,2.260000387803313,2.4952710616590843
2.085457460758176,0.2502566722487276,0.118173131008354,1.540267357162577,5.403824630765722,3.127022058267486,1.1562012960585648,2.4318957285777696,1.4405609319811088,1.3180581416013033,2.783745940190103,2.985371955002523
5.729902761420627,0.4413479342422152,0.1567105462114913,2.106602723226223,5.627794107309862,2.310535416166965,1.1406408491620184,4.583701939904259,1.2250882212787142,1.2257862219365645,2.8007418378021365,3.045498758983294
4.275001292497335,0.6324391962357029,0.1952479614146287,2.460997064073633,5.444388856870204,2.069050218180098,1.125080402265472,1.604388654215093,3.7251666618290806,1.218117735051278,2.058905607681023,3.169449192152148
3.791744817615848,0.8235304582291906,0.2337853766177659,4.073564144086477,5.218832747796065,4.387372112392714,1.1095199553689254,1.2542374387566966,1.435214951009555,1.2104492481659914,2.3397642144080995,3.18951289411634
2.8689100458860284,1.0146217202226784,0.2723227918209033,3.6808201037311377,4.421960335581595,2.5655534935378914,1.093959508472379,1.8234983744692403,1.8050307998600768,1.2027807612807049,3.223552884425417,3.159516762275065
4.955448136195,1.205712982216166,0.3108602070240405,3.737236243838991,5.194478194283646,3.68451189237072,1.0783990615758323,2.392759310181784,1.141615491946556,1.195112274395418,2.03065409276773,2.8878588145234816
4.884873307799433,1.3968042442096538,0.3493976222271779,3.718289184090394,3.85558387247176,3.5815651299712834,1.062838614679286,2.8728194968044267,1.7533308563973935,1.1874437875101316,1.6455476280248424,3.185027818466527
4.381786291297726,1.353141339767435,0.3879350374303151,4.8673213778206845,6.901896233815348,3.4065069601460363,1.0472781677827394,2.1410506936060503,1.7424437610318877,1.179775300624845,1.240421304577763,2.2312885547178376
3.874708714136097,1.3094784353252165,0.4264724526334524,3.7045997193191695,4.006589947840043,4.0587351205472615,1.0828899787226935,2.094355230272968,1.0026201774044925,1.1721068137395585,1.5165315720335424,2.5013905536887417
3.870538978486437,1.2658155308829977,0.4650098678365897,4.856953947254846,3.783461274982462,5.00501146231023,1.1185017896626477,2.63094479249345,1.1706347479807797,1.164438326854272,1.4235819068588311,2.143405813925604
4.090632142868369,1.2221526264407792,0.5228221910629135,4.418207120312029,3.5065949292107343,4.164136639635189,1.154113600602602,2.3636235762857964,1.0885073839657666,1.1567698399689852,1.8989318217388864,2.573653271156835
2.834513592557272,1.1784897219985604,0.5806345142892374,3.6601889992709777,4.007913789986224,3.226972769182222,1.1897254115425562,0.8210672812655616,-0.3713870269092043,1.1491013530836989,2.296606349898177,3.606051056418049
2.532780227883357,1.1348268175563416,0.6384468375155612,3.844691877214016,5.186906546432176,3.619656546529205,1.2253372224825103,1.143935523203664,0.7522637171588098,1.141432866198412,2.5434336855231185,3.554321861811714
2.2873280756701693,1.0911639131141229,0.696259160741885,3.516289484211627,4.314717311323511,3.680476665756436,1.2609490334224644,1.2598643404205307,1.3242510624546853,1.3584721204772046,2.1537015801869512,3.200811966261511
2.2292435072114727,1.0475010086719043,0.7540714839682088,3.143982895127668,4.468801210942214,2.9750879544753097,1.0400088903064129,1.0925388352466652,3.5599982935196484,1.3736654430708226,1.921139018732476,3.25800773440734
2.1455047814015447,1.0038381042296858,0.8118838071945327,3.40261054297323,4.167223191560505,2.6998785198550683,-0.967710064261143,1.6013287031654064,1.0551128186744057,1.3888587656644409,2.431422224759668,2.5199974806257623
2.56869489469088,0.960175199787467,0.8696961304208565,2.933497958810712,4.664362749340112,3.254637402493314,2.534395978626111,2.056460211149352,1.5742167583637807,1.3368276083412955,2.685884426031341,3.439058324235252
2.484099923205597,0.9165122953452484,0.9275084536471804,3.750479115538897,3.8409382349006425,2.4504173107284646,1.2220305338076285,1.7617664591249296,-0.8348705927286675,1.28479645101815,2.2504828719494685,2.601125774237563
2.5556847214926264,0.8728493909030296,0.9853207768735042,3.747056990794032,4.495415787727909,4.654468166611364,1.0338737779943714,1.3094585315029466,1.0232153511830764,1.2327652936950044,2.471104860978788,2.907212635921697
1.854271196791814,0.829186486460811,0.698211640488369,2.8107360583727576,3.7916680465079065,6.25418871510226,0.8457170221811143,3.073017385043199,0.2627882152757259,1.180734136371859,3.411021988542829,2.6736831720119003
2.8145731454821705,0.7855235820185922,2.216246617121977,5.47208250756386,3.383363058248418,3.008820270657097,1.2584270769086432,3.084510144983971,1.3700614467938834,1.071839307471235,2.453198044015225,2.5988850221545223
3.252693326694745,0.7418606775763735,3.734281593755584,4.4864219197346165,3.5968308754138465,4.886612863513823,0.8574542942923113,2.034881492319733,1.4170195377027144,0.9629444785706104,5.024973997523589,2.8040006749239983
3.562255248335409,0.6981977731341549,4.438408844121259,4.7514933147135885,3.509167231295059,4.880959484619776,0.4564815116759796,2.821311740962457,1.0798598990130177,0.4017453584406811,2.892617500574062,2.785150208540419
2.429815278991037,0.6545348686919362,-0.1571501576598726,3.236006532765774,3.24542661667895,3.7760597985879714,0.0555087290596478,2.617688407908354,1.393431934920035,0.7177070185482839,2.231337159530184,2.8627185915740805
2.61358295031318,0.6108719642497176,1.209464226376461,2.323305171505959,3.053297485224314,3.5126707022866515,-0.345464053556684,2.8219906138064377,1.2955242963317315,1.0336686786558866,2.386200573230421,3.2536687048939057
3.697811879175024,0.5672090598074988,1.241737445680028,2.5991504983546907,16.280184779231675,1.712761773627039,0.4412741694089412,1.4981631140214668,2.1523747926461683,1.3496303387634894,2.265963679855409,3.076977561679051
2.718972775465857,0.5235461553652802,1.187901035600143,3.05175954584067,4.277077890544383,2.492035502016591,1.2280123923745665,2.269775127489111,2.311065748500938,1.665591998871092,1.5339036112472595,2.904116389991496
2.685653094622721,0.4798832509230615,1.134064625520258,2.3242217107057432,3.994497002758415,4.536620479944637,1.5623983091882996,1.729834034653719,3.023757949283911,1.3715339186643394,2.753344395260467,3.645549908214743
2.527643691640717,0.4362203464808427,1.0802282154403728,2.2267184819116896,4.581662896979475,1.7869209193069555,1.3755481522684705,2.096837070435334,3.9847854173400497,1.032528659469656,1.1180881864579146,2.600164483825551
2.483038150270527,0.3925574420386242,-0.7886339540144486,1.4430632685804357,5.130081002092094,2.985060319698585,0.9051388189623696,1.32179113680082,4.189109500465398,1.0713792151064556,3.5176189118877663,3.2009045797771924
2.695972834436886,0.3488945375964054,-0.4522574454209804,2.686434884073997,4.2881349181908455,2.1009217494557206,0.2393344415337505,4.01824386615086,3.177920101040028,1.1102297707432551,1.416496438608847,3.3357785295238966
2.443203446512377,0.3052316331541866,-0.1158809368275122,2.143499092780303,4.286701216400312,0.6666658582962686,-0.4264699358948686,3.4863463452490064,3.9338755193086072,1.0707360828067405,1.281628282789767,4.209270382480215
1.8915592407237647,0.2615687287119681,0.2204955717659559,2.728562919065198,5.805006579971296,1.549502768982202,-0.1604995269115867,5.0770451922057305,2.9476475836912344,1.0312423948702252,1.9569614698936213,2.952605796671398
2.2670169682345973,0.2179058242697493,0.5568720803594241,2.851528755795982,6.274758623878663,2.671318719280368,0.1054708820716952,4.711259065693411,4.413968399982697,1.1007090602956708,1.3127988723050037,3.03055304754787
1.8402574284603448,0.1742429198275306,0.8932485889528924,2.0841749999456054,4.806813977268653,1.06304638406648,0.3714412910549771,4.099781942296779,6.444521167153701,1.0594391779848331,2.2219340138843204,2.79744868835264
1.957821200759441,0.130580015385312,1.2296250975463603,2.6222747294899817,4.62778943710687,1.027469861558208,0.4105519610582405,6.584530690379619,6.58949627207751,0.9299629304539304,6.114276811551856,2.9326063534783926
1.860391077589299,0.0869171109430932,-0.6112186241551083,2.280498956983804,5.178309031888179,2.0654835578635264,0.4496626310615039,4.19315778701245,6.357210127416453,0.8004866829230277,2.6460943097568306,2.905761613286353
1.9098127203766715,0.0432542065008748,-0.370006835909176,3.9059914850956967,5.174779721701334,2.131648970766692,0.4887733010647674,4.375444713483109,4.956414553281109,0.8237827724619924,1.3015474742864794,2.83982069328944
2.3687983659010023,0.0430096216128981,-0.1287950476632438,3.349250769777623,4.167895907625834,4.826919011737258,0.5278839710680309,2.444859824149858,6.783901683451122,0.8470788620009572,1.5384861839174837,2.950824427360079
1.6674918708474082,0.0427650367249215,0.1124167405826884,1.9484687378588,4.039605268994602,2.234722883290748,0.2743490307635678,2.6991617799407464,3.4616583926570104,1.0083978451201143,-0.9765883773298514,3.664018909221959
1.741333633709628,0.0425204518369448,0.3536285288286207,2.429559497477848,4.501966706432499,2.64627559282026,0.0208140904591047,3.1303040233472985,7.362036744703534,1.0324541749878482,-0.4549310951139297,3.712787632544717
1.423340790008281,0.0422758669489681,0.5948403170745531,2.799426955961845,4.92040036787296,4.858998815519611,-0.2327208498453582,2.490515009609352,4.327779303853072,1.056510504855582,0.0667261871019919,3.1022906736981395
1.2712330367555522,0.0420312820609915,0.8360521053204852,3.1606927205896027,3.852819145339302,2.744593982954122,-0.4862557901498213,3.377963045597701,5.667960070489943,1.0805668347233162,1.5432419443756076,2.998863129723453
1.3086893231546533,0.0417866971730148,1.0772638935664174,2.7059935227182184,3.962834973822557,4.086645597260124,-0.7397907304542846,3.370193197416067,2.599663086951345,1.10462316459105,1.3958444883338763,3.634091568349562
1.633116935513045,0.0415421122850382,1.3184756818123498,4.34048858649481,5.655527023161018,2.6321469403810127,-0.5880768421223433,3.049830716768201,4.477637422493987,1.128679494458784,1.2484470322921448,3.430424170563411
1.254123914954335,0.0412975273970615,1.559687470058282,3.0687540025810542,4.548308149674734,2.329594769590393,-0.4363629537904022,3.240167304955063,3.6022154917034195,1.1337914193691372,1.1010495762504136,3.388433810481129
2.5516643199079154,0.0410529425090849,0.8617247623213324,2.893028724219214,3.870369130315312,2.9782827633453417,-0.284649065458461,3.7277828522279455,3.10161658008424,1.1389033442794905,1.1371440164109807,4.021154443389452
2.466174388038952,0.0408083576211082,0.1637620545843829,3.747649110328118,5.479469066003296,2.9533642961315087,-0.1329351771265198,2.5574221375646644,2.801837825864514,1.1440152691898435,1.1732384565715477,3.167247492145287
2.0004058217944163,0.0405637727331316,-0.5342006531525667,,2.9823183948278857,4.90292358424496,0.0187787112054214,2.6188915343425694,3.3818839415706443,1.1491271941001968,1.2093328967321149,2.991737617054692
4.430837304518563,0.0403191878451549,-0.6355321576865179,,3.9318828013150746,2.6386125704811128,0.1704925995373626,2.3249289519555307,2.80992112171046,1.15423911901055,1.245427336892682,3.6219878247909385
1.7077735312070483,0.0400746029571783,-0.7368636622204692,,5.573455414018304,3.2740116794934435,0.1513830085769795,2.365037828373562,2.6002348658708008,1.1593510439209034,1.7184290017033323,4.174532348560615
1.445607267488536,0.0398300180692016,-0.8381951667544204,,3.526509819230105,2.3759013381796734,0.1322734176165964,2.9141785589123392,3.3828763698363606,1.1644629688312569,2.1914306665139827,2.913579883955063
1.4832310763648895,0.039585433181225,-0.5968334502363434,,3.883994983040917,1.9981553024222047,0.6209563925794724,2.775240883552288,2.3343274016378808,1.16957489374161,1.3922528209204486,2.990558522538522
1.8157322786162668,0.0393408482932483,-0.3554717337182663,,4.540978680120305,4.12789780823756,1.1096393675423486,2.5140956848174194,2.262575520576037,1.174686818651963,0.8155781345194326,2.849434337840027
1.7245253744441595,0.0390962634052717,-0.1141100172001893,,5.672413900529461,1.708609562681456,1.5983223425052244,2.4406247272563384,2.3224272001522945,1.1797987435623165,1.035352171548907,3.1740016702452905
1.6164597541236048,0.038851678517295,1.2338744731907358,,4.594203940609076,2.0316292813693337,2.7105592321091025,2.590891518887755,2.2862756982614885,1.1849106684726696,1.3675378916957304,2.443999001595818
3.045471386261439,0.0386070936293183,1.2944031298200072,,3.9664851951063778,2.110171416373184,2.82402688904624,3.160759760020101,2.140997653475605,1.1900225933830229,1.1378287863455958,3.681090440974558
1.4511893171258274,0.0383625087413417,1.3549317864492787,,5.130869727419156,2.2783605091431296,2.213009430875012,3.99551980317748,1.857731311319708,1.195134518293376,1.0383413770250731,3.5285019632180386
2.434834307474453,0.038117923853365,1.4154604430785502,,4.606658955977294,1.987991376801224,2.1810565661954664,4.087412332132014,2.82089275727203,1.2002464432037292,1.0921890820161009,3.396298989225296
3.0178471416149035,0.0378733389653884,1.4759890997078216,,4.577955347301624,2.414898319432829,2.1491037015159207,2.033698425651782,3.650080258005252,1.2053583681140825,1.6613804362828035,3.3868333766858925
3.63736498994314,0.0376287540774117,1.5365177563370929,,3.642296757768136,2.611914857826949,2.117150836836375,1.9815041109486813,2.54813728413773,1.2104702930244358,1.935170193069984,3.033996061190789
3.837992007323988,0.0373841691894351,1.5970464129663644,,3.99626214871509,2.8824179130453027,2.085197972156829,2.225135847175852,4.033423930900481,0.3405671120786307,1.7366661544160913,2.36208363685677
3.2394089892393403,0.0371395843014584,0.7724069321053093,,3.5027307649582453,3.4631300955094417,2.0532451074772835,1.9525918801514248,4.705138734100414,0.3970088217920021,2.328752646723807,2.853518437336473
3.052180917110476,0.0368949994134818,1.7797296937480165,,4.6264268733585325,3.284801378907793,2.021292242797738,1.7176979513727346,4.619530412831226,0.4534505315053735,1.4148583567453863,3.1224497457254383
4.678019894532274,0.0366504145255051,1.8597840590673151,,4.443652002205779,3.601086772239684,1.9893393781181925,2.0055213205709133,3.48185704611036,0.5098922412187449,1.8157295419552664,2.736196754139792
4.070422077325414,0.0364058296375285,0.1986775481727876,,4.322025775356617,2.3794632779430938,1.9573865134386463,1.9376743423718428,4.010130162851715,0.5663339509321164,1.583821884687469,2.7415427587843326
3.4819143794994307,0.0361612447495518,1.5177891911208563,,5.269475691056186,2.2669824895339663,1.9254336487591008,2.755792383992517,1.0147933558766782,0.6227756606454877,1.6610835094702778,4.483980080913351
6.849650053394969,0.0359166598615752,1.3822532032958967,,4.604813335767202,5.371191076618678,1.8934807840795551,2.0358835700080067,3.272395403774792,0.6792173703588591,1.489002180578658,2.5793809428940304
5.608374138662369,0.0356720749735985,-0.8106433084211028,,4.201080118084945,4.773202424460341,1.8615279194000087,2.346640362547261,2.961100595279522,0.7356590800722305,1.6457855632536231,2.863012197402024
4.554645597527121,0.0354274900856218,-0.1233394574390751,,3.827487197808277,2.650202285116441,1.829575054720464,2.859264657588952,2.4753320858058987,0.7921007897856018,0.9656071092145534,2.681920782172187
5.102157969693203,0.0351829051976452,0.5639643935429525,,3.8181881900946633,3.751328162278764,1.797622190040918,3.041228933989069,2.7165940468496963,0.8485424994989732,1.0681544549296849,3.2744189484969533
4.118169230076448,0.0349383203096685,1.25126824452498,,3.8829960546668953,3.683568680827004,1.7656693253613722,4.041327532428875,2.0704371256584406,0.6692965907435081,1.6630103856589336,2.2434502454929177
5.185372265004385,0.0346937354216919,1.0267354720936264,,4.056693647857825,3.783371929171383,1.7337164606818267,2.5786095648463894,3.092646570403395,0.490050681988043,1.9150261925869807,2.8879002760063432
3.881802194058752,0.0344491505337152,1.3218752182947844,,3.1971912066581734,2.605339222073216,1.701763596002281,3.4035001743928546,4.152122246549417,1.198445530915163,1.0072095828614664,3.2461373322713807
3.7195533513767214,0.0342045656457386,1.6170149644959424,,3.184139430562555,1.8276459297880032,1.6698107313227353,2.7309318558018307,1.998301922948192,1.906840379842283,1.9302893180484395,2.7696126938433068
2.594865534523807,0.0339599807577619,1.4042546308790136,,3.531168015774657,3.2227262217349604,1.6378578666431896,2.98926295286704,1.5209694382348655,2.615235228769403,1.5046142079376708,3.307994594054549
4.626568237199641,0.0337153958697853,1.4444585780053296,,3.290038872231916,3.214610234349496,1.6059050019636438,3.472700459241057,2.4188323077416056,1.4449957018087194,1.078939097826902,3.1533568196351336
7.247954117499235,0.0334708109818086,1.2800694511294988,,3.2476838235591883,2.9880566058192146,1.573952137284098,3.6263393280888505,2.1634549557317144,1.2646379939039842,1.386743148538137,2.904326955988071
5.971148741414061,0.033226226093832,1.115680324253668,,4.134422115723656,3.713837295814627,1.5419992726045524,4.891650399312813,2.424396297744386,-0.2774868721145798,1.0011711933281044,3.953041222980238
4.074556647865748,0.0329816412058553,0.9512911973778374,,3.680501344326361,1.8583737946431456,1.5100464079250069,3.857811000009066,3.7314053928484703,1.273830732975397,1.0512017023739564,3.0270547469663827
7.798356159147931,0.0327370563178787,1.0562935341022488,,3.308490969724129,3.048548885179448,1.478093543245461,3.724668402077502,1.971575904797682,-0.6540779475360324,0.8695250170432949,3.891373848594435
4.821103431950153,0.032492471429902,1.16129587082666,,3.6779207482921774,3.1321033498701323,1.4461406785659152,4.334804063191174,4.083352571156569,1.596637628579355,1.0957701930640702,3.075591108691161
2.2536630402218565,0.0322478865419254,1.2662982075510714,,,2.661350523991888,1.4141878138863695,3.338872948621446,1.2610643196931144,1.381547790666066,0.9548836123268724,2.505909991629287
1.0953016496715855,0.7354698647761668,1.3713005442754826,,,2.1766245945660243,1.4116340990933185,4.1060832200326525,1.4831721130679705,1.7048535070162951,1.914204870692296,2.741322989740393
1.9055844909312205,1.438691843010408,1.476302880999894,,,2.5812656818550206,1.4090803843002673,4.997589527801538,1.1804493497514676,2.3328491763295487,1.448942226227286,2.9580513137334274
