Energy_Central_moment_6th_order,Energy_Central_moment_6th_order.1,Energy_Central_moment_6th_order.2,Energy_Central_moment_6th_order.3,Energy_Central_moment_6th_order.4,Energy_Central_moment_6th_order.5,Energy_Central_moment_6th_order.6,Energy_Central_moment_6th_order.7,Energy_Central_moment_6th_order.8,Energy_Central_moment_6th_order.9,Energy_Central_moment_6th_order.10,Energy_Central_moment_6th_order
1.5942207515513434e+29,4.177028512756521e+35,3.6088091104186886e+21,,1.6148127169492054e+36,5.354807173330949e+34,1.916925757647893e+41,2.724679971524872e+32,9.748205567739808e+33,8.934377031469451e+37,1.585125738299153e+34,2.822196624974591e+36
7.008776714621554e+26,4.054174733552321e+35,1.3270755345257938e+25,,2.4957740885780613e+36,6.354458045998355e+33,2.300310841555029e+41,3.473446551268401e+32,1.612529569871626e+32,1.1167963466922603e+38,2.1134989577295445e+34,4.260538931404148e+36
1.7859396923000742e+29,3.931320954348119e+35,2.653790188140546e+25,,3.842429443739917e+36,4.645858522567433e+32,1.1532825427127404e+41,1.3438674655246562e+33,5.321674161757913e+34,1.3401549902375755e+38,1.0582181787722972e+34,2.1793674367836587e+36
4.840513166152131e+29,3.808467175143918e+35,3.9805048417552975e+25,,7.505124033533277e+41,1.6797248615357323e+33,6.254243870452497e+38,1.1879972537527152e+33,1.3634503015995012e+35,1.5635136337828907e+38,2.9373998150495902e+31,4.512483450267987e+36
2.2708943701815472e+28,3.685613395939717e+35,2.656829246965856e+25,,1.533303048988279e+36,8.703177753344291e+32,4.5567698879718365e+38,3.003244455841406e+32,4.3770142655431695e+34,1.7868722773282057e+38,5.0416695257855184e+30,4.731355674459537e+36
1.4059540663504595e+34,3.562759616735515e+35,1.333153652176414e+25,,5.853188802653536e+35,4.75705808537266e+33,2.8592959054911788e+38,4.249435246165661e+33,1.5332497835966577e+35,2.0102309208735213e+38,6.949885885043853e+30,2.0951458751288947e+36
2.486393770091313e+33,3.439905837531314e+35,9.478057386972176e+22,,3.216386894593904e+35,6.1810651131424494e+32,1.1618219230105196e+38,2.4508389185686927e+33,5.488973669639654e+34,2.2335895644188365e+38,3.738507104574216e+28,1.5023917707866903e+36
1.4342635308073743e+29,3.317052058327112e+35,5.267191171391647e+32,,3.3833173781798677e+38,1.3461160797227343e+39,1.083946327293815e+39,4.1200236631622096e+33,2.9465244900308545e+34,2.4569482079641517e+38,3.539586308984221e+33,6.681751347036405e+35
6.074551758234244e+25,3.194198279122911e+35,4.563880168335768e+32,,8.14408995439068e+35,6.121275655761818e+35,6.305520123087335e+26,4.638161311158346e+33,1.177112434444176e+34,2.6803068515094676e+38,3.206649225101036e+30,1.2457293523150278e+36
5.103795054935526e+27,3.071344499918709e+35,3.860569165279888e+32,,5.670488942530858e+35,3.1690957693005223e+35,2.279895469295596e+29,1.4509900272949583e+38,9.076085476592371e+34,2.9036654950547825e+38,6.957991770281672e+33,2.050080635963308e+43
6.485929906628729e+27,2.948490720714508e+35,3.1572581622240093e+32,,5.993286933262079e+35,8.100056972679956e+34,4.967172543309263e+30,6.3311630556429246e+32,6.2749867974891145e+34,3.1270241386000977e+38,2.1910241081713848e+33,8.419303759316586e+35
4.165214791125151e+31,2.8256369415103067e+35,2.45394715916813e+32,,5.487853297756055e+42,6.343380362292507e+33,9.706355539688966e+30,4.719215598178736e+33,9.140949425466102e+30,3.350382782145413e+38,4.81275064816652e+31,3.733467349854922e+35
9.58122104985306e+27,2.702783162306105e+35,1.7506361561122508e+32,,7.346664244972388e+35,9.785395807887173e+32,1.444553853606867e+31,8.912505461946994e+33,1.1819757201097793e+34,3.573741425690729e+38,1.0687492260969226e+38,1.042840348740757e+36
7.775635763637678e+26,2.5799293831019044e+35,1.0473251530563712e+32,,4.813713829291476e+35,5.675255192223471e+31,1.9184721532448368e+31,4.450634443796834e+33,1.6327940117305332e+30,2.17288531448451e+37,2.917235091641204e+45,2.058876833687417e+36
1.8916154047768937e+23,2.457075603897703e+35,5.17879029411165e+36,,1.3836511795943145e+37,1.3425294055602149e+42,2.3923904528828074e+31,2.4920898392067114e+32,7.104686386948212e+29,3.871145068510866e+41,4.7060825888137316e+45,8.986732697160094e+35
4.936597941110173e+23,2.3342218246935017e+35,5.345646942166495e+41,,5.8818399413814e+41,2.3070451130000904e+38,2.866308752520778e+31,7.108467949044895e+31,3.864003251589402e+29,7.742072848490284e+41,5.119018644091451e+43,5.048604907153665e+35
1.2110382186985593e+22,2.2113680454893003e+35,7.539993633469664e+35,,5.4017990909228905e+35,1.4652249818893091e+31,3.3402270521587483e+31,6.660480426150907e+31,1.0048396596777625e+29,1.1613000628469702e+42,2.4882646230818377e+43,4.5422482220438975e+35
5.403193544735685e+20,2.088514266285099e+35,1.1762697994145505e+42,,7.87847271367625e+39,7.941351965362353e+33,3.8141453517967184e+31,1.037165904667649e+32,2.624100185382904e+26,1.548392840844912e+42,2.232142664285777e+39,3.576700017357929e+35
7.432821876554431e+27,1.9656604870808976e+35,1.4588711447743722e+45,,3.3797273367834304e+40,1.6683726542404026e+30,4.288063651434689e+31,9.19182653959852e+30,7.052024388517695e+28,1.935485618842854e+42,6.885372111595842e+33,3.717780288087259e+35
3.978622183640479e+27,1.842806707876696e+35,5.049990976369666e+41,,4.965988454324035e+37,7.631581900919092e+42,4.761981951072658e+31,7.92093660325437e+31,1.898529959966192e+28,2.322578396840797e+42,3.801976348922629e+31,4.0386088646152285e+35
1.3721608396155675e+28,1.719952928672495e+35,1.1214481207628925e+43,,6.070969843530556e+37,1.6929950735020298e+42,5.235900250710629e+31,1.361066034462278e+33,6.677253462556353e+28,2.7096711748387373e+42,1.237391844198726e+32,2.4776127570351365e+35
6.517333117657525e+32,1.5970991494682935e+35,7.476330748874524e+42,,8.653752955232154e+37,2.201141592052908e+35,5.7098185503486e+31,5.795410044430829e+32,2.6973725590238755e+24,3.096763952836679e+42,3.431000133969685e+31,3.042849036068504e+35
5.629655902858422e+27,1.4742453702640922e+35,3.738180290120123e+42,,4.379604211632993e+37,8.509146056151395e+37,6.183736849986569e+31,3.622369730001378e+32,5.575883726011096e+20,3.483856730834621e+42,2.620191458795178e+32,3.488300673654257e+35
9.217882910056433e+23,1.3513915910598908e+35,2.983136572257819e+37,,5.771152734486028e+37,1.3155288848759426e+29,6.65765514962454e+31,5.120042007899507e+32,3.544522014218592e+20,4.52256851866135e+43,7.279412493487428e+31,2.456731148513051e+35
1.9578224749939885e+28,1.2285378118556894e+35,1.3423895319647343e+32,,1.6671871467985865e+41,3.061415328827186e+39,7.13157344926251e+31,3.2543460577570726e+33,4.522867165786667e+21,8.696751364239238e+43,2.51503052181598e+31,4.2847897656306274e+35
1.2348178846662092e+29,1.105684032651488e+35,6.711982391449312e+31,,2.513260261878693e+41,3.805531421876802e+37,7.60549174890048e+31,1.2109114476728805e+33,8.716749718806218e+30,5.273453704299828e+46,4.259660705325735e+32,2.051171478404779e+35
8.256456834554026e+27,9.828302534472867e+34,6.94632512818258e+26,,8.535341703324243e+37,2.9584548221456995e+31,8.079410048538451e+31,1.8286661067518383e+33,3.772789435593603e+30,1.0538210657235415e+47,1.339983331919704e+32,2.5392297346729487e+35
1.3754235130993117e+27,8.599764742430854e+34,4.397411919381638e+24,,1.2124635212453684e+38,2.1846619433519435e+35,8.553328348176423e+31,1.0901613408442524e+33,8.787847178390318e+30,1.5802967610171003e+47,2.469814322732033e+33,3.741449443846963e+35
1.284288401959112e+28,7.37122695038884e+34,9.533785374738108e+35,,5.866766521345854e+40,8.596609018546796e+42,9.027246647814392e+31,8.710386146445385e+32,4.911737016688927e+30,2.316791693304265e+38,4.805630312272096e+33,2.70306365316202e+35
1.3162856620328824e+26,6.142689158346826e+34,6.364742152437512e+35,,3.277333396668366e+42,8.908856362389935e+30,9.501164947452362e+31,2.3181194290427453e+33,5.549189897506288e+30,1.3880374998117795e+23,2.731233413277872e+33,1.6709025237582754e+35
6.230093369026018e+22,4.914151366304813e+34,3.195698930136917e+35,,2.3577203947663585e+42,2.658712275975176e+31,9.975083247090334e+31,2.0242747334144785e+32,1.1414907165675224e+31,1.5468661340206725e+30,5.172204027183894e+32,1.3198347041584731e+35
4.537722637908203e+23,3.6856135742627993e+34,2.665570783632055e+33,,4.962739805628029e+42,3.664147929651139e+32,1.0449001546728303e+32,5.851328470620293e+32,1.872119067996575e+31,6.832152301255648e+33,1.1916942160014824e+34,2.823369275938985e+35
2.8048924966138203e+26,2.4570757822207857e+34,9.247236892028078e+39,,1.1685790110012254e+43,3.2688298260035844e+43,1.0922919846366271e+32,7.789439255108389e+32,4.037910605448387e+34,2.0077521118003617e+28,5.138147405271831e+33,6.000775725531151e+35
3.245096399346085e+28,1.228537990178772e+34,1.849447111848537e+40,,3.328562958572208e+40,3.660384316010964e+32,1.1396838146004245e+32,5.283758967485544e+33,6.039892759986424e+29,1.2438815009880484e+30,1.0038734387624776e+33,9.127441730874032e+34
6.587087029629475e+28,1.9813676311678805e+27,2.774170534494266e+40,,,7.740830844046011e+32,1.1870756445642214e+32,7.548778563097585e+42,1.1927550488591598e+32,3.436883425536177e+30,5.178339102848069e+33,1.6830580469444426e+35
4.5168506062738057e+27,6.090386906420528e+29,3.6988939571399965e+40,,,3.2541980517278554e+32,1.722729261660673e+41,1.2250573942782636e+40,5.033262835903219e+32,8.418353321419376e+31,4.888845662157182e+32,3.415462863684656e+36
1.794404376534243e+29,1.2160960136529376e+30,4.623617379785725e+40,,,1.7705286074710768e+38,3.445458522134271e+41,1.2573223794739705e+35,2.688949345299999e+30,4.869505501227476e+24,3.764421590630802e+32,1.265440243186072e+37
1.2284870961287363e+21,6.248307893022481e+28,5.548340802431464e+40,,,2.7515276711702027e+32,5.168187782607868e+41,5.338528522991747e+35,1.3449246599386613e+30,2.070497989636552e+25,5.716699132269215e+32,4.9637308448908e+34
2.341420502484937e+23,2.293469483433848e+22,4.887993704358135e+41,,,3.9408904054573664e+32,6.890917043081465e+41,1.5744481328429927e+36,8.99974577323493e+26,2.656843992986471e+25,1.0455024613393751e+36,3.031000462176111e+36
2.7317812684263376e+27,7.806166114702282e+28,3.665995589568819e+41,,,3.948964433535616e+32,8.613646303555063e+41,1.0244758138826613e+36,1.113203118383532e+30,5.2666367319999113e+26,4.476423812183079e+33,1.492299426128544e+35
1.835271066411448e+29,3.2675699324691934e+29,2.443997474779503e+41,,,9.2056515222128e+32,8.222118717506326e+41,3.39470733417684e+36,8.518617359487221e+30,4.446251065944993e+26,3.44097675444788e+32,3.075215880793005e+35
1.2186565274810409e+29,5.754523253468158e+29,1.2219993599901873e+41,,,1.1955447679577411e+35,7.830591131457586e+41,2.988588357087259e+36,1.3533423860779795e+31,3.6258653998900745e+26,5.374596364262697e+32,6.103608708856915e+37
1.419879805552132e+30,8.241476574467124e+29,1.245200870638068e+35,,,8.558466030461493e+31,7.439063545408846e+41,7.045468139054338e+41,5.959360154648635e+31,2.043260592626969e+25,2.1153364792976247e+34,2.7501542667900462e+38
6.831226072915211e+39,1.0728429895466088e+30,3.358137547424877e+31,,,4.150084945673254e+31,7.047535959360107e+41,2.042233797781369e+37,2.818369635356e+30,1.424041929717557e+25,6.992938941430162e+33,2.178681846189892e+37
5.336509813165018e+40,1.3215383216465054e+30,9.73390863041759e+36,,,2.2107247468566977e+31,6.65600837331137e+41,3.0554184135639395e+37,1.061120966824761e+30,3.06461567949138e+25,1.4182090614456388e+38,7.714153366066779e+37
8.526034714588914e+38,1.570233653746402e+30,2.86841101148618e+28,,,8.336856200313185e+32,6.26448078726263e+41,2.4904830573160013e+37,1.8943098421865025e+31,3.1429099878357435e+23,3.979635003788608e+37,9.976835857077735e+37
6.00110788617522e+38,1.8189289858462984e+30,9.298564971827024e+27,,,4.833231449442839e+33,5.8729532012138914e+41,2.0053306200737903e+37,8.663661362773246e+30,5.892754349529267e+26,6.410284751054354e+33,1.6154335767815775e+38
2.4990096020494947e+35,2.067624317946195e+30,2.4269030891098865e+32,,,2.0682410111641727e+33,5.481425615165151e+41,1.5128580130143215e+37,9.69982899514308e+31,1.1652132238306618e+33,7.143489127458617e+33,3.0153144532994323e+38
2.1467363844011857e+38,2.316319650046092e+30,4.5877755065649614e+35,,,7.124436781421958e+34,5.089898029116414e+41,4.666005266640428e+37,1.0107718943373644e+32,3.700976968407698e+25,1.972300077346434e+34,1.968251523856277e+38
1.1148472881027692e+44,2.565014982145988e+30,9.173124110040812e+35,,,8.202323288999469e+32,4.698370443067674e+41,4.638065464751156e+37,4.1561735499287625e+32,6.303818061177966e+26,1.2010912454201617e+34,3.7952767066257465e+38
5.574236745802037e+43,2.8137103142458845e+30,1.3758472713516666e+36,,,2.3784041253815874e+31,4.306842857018936e+41,1.901345630147136e+38,1.8194122417599527e+33,3.284197003603289e+26,4.413719952757455e+34,2.38035164967597e+38
6.105763812247095e+36,3.062405646345781e+30,4.671548391289464e+30,,,1.5925207926157573e+33,3.915315270970196e+41,3.59426770851874e+38,6.964809506438708e+32,2.645759460286127e+25,7.492131551427298e+33,3.977425211202362e+38
3.6469873721091313e+31,3.311100978445678e+30,1.1213874924189319e+39,,,2.459513130902594e+34,3.523787684921457e+41,9.24413815466099e+38,1.7487249078846507e+32,2.938681061294906e+26,5.260197649568253e+34,7.603222635677042e+38
3.1778307871272144e+29,3.559796310545574e+30,5.667684780175934e+37,,,1.0244674066410046e+36,3.1322600988727186e+41,1.0712535130311139e+39,9.063873274079802e+32,2.188286801805469e+29,1.0575969732913903e+35,6.801938012831602e+38
2.040513887937348e+27,3.4331531362378834e+30,1.710623564362369e+35,,,2.8064022404434086e+37,2.740732512823981e+41,1.673029040170998e+39,8.020430102144628e+26,2.005625654759102e+32,6.650667800835898e+34,5.324367869560188e+37
3.710265199693324e+27,3.306509961930193e+30,1.0658002569274236e+39,,,6.293142664385424e+37,2.349204926775241e+41,2.669210363876376e+39,1.5289830886093571e+32,2.307837565032464e+33,2.725365868757893e+34,4.22086162752802e+37
6.517543430992856e+25,3.1798667876225025e+30,1.0685323434479934e+35,,,1.496583303201575e+33,1.9576773407265017e+41,5.123098121553208e+39,1.1478807442932737e+32,1.1539222754210692e+33,1.1976861667399508e+38,6.930276095779418e+37
4.728020658938987e+26,3.053223613314812e+30,2.292973875878577e+36,,,4.289756779310036e+35,1.5661497546777625e+41,5.378500382259883e+39,7.667783999771903e+31,6.985809674123749e+27,2.3950997968930263e+38,9.667835269017672e+37
1.2352547321727268e+27,2.9265804390071216e+30,4.479094517412355e+36,,,5.242817457208314e+38,1.1746221686290237e+41,5.776800144267303e+39,3.8567605566110696e+31,6.966788598457245e+29,3.566176708396851e+35,4.29800641007759e+37
2.0901755441844503e+33,2.799937264699431e+30,2.986122043528635e+36,,,8.174276384991553e+36,7.830945825802857e+40,6.164346252335189e+39,4.5737113450234646e+29,3.0634600658323733e+27,1.0005565712173162e+46,2.0365869900809108e+38
4.946180488431234e+32,2.67329409039174e+30,1.4931495696449155e+36,,,2.1691145072508223e+35,3.9156699653154493e+40,6.439635022791918e+39,6.37925528847004e+27,1.5133925771356829e+28,1.8929298197539386e+41,3.9144506602358036e+38
2.677120543237486e+30,2.5466509160840497e+30,1.7709576119603615e+32,,,1.711462250608005e+33,3.941048280682694e+36,5.317232601154474e+39,2.1439721663712665e+36,5.933961725813907e+26,4.695317445150234e+34,7.986026960882157e+37
2.890167413474668e+34,2.4200077417763595e+30,8.855543170764341e+31,,,1.4764142575227265e+33,3.3780413834637674e+36,3.42002876409332e+39,7.117156469987768e+35,4.468520533836188e+25,6.259946922607167e+34,5.821030409975093e+37
1.0608072306674946e+37,2.2933645674686688e+30,1.5102219250681444e+28,,,8.31004239688329e+38,2.8150344862448406e+36,2.158193815895125e+39,3.5585836174890554e+35,1.0925422407327456e+25,5.620598205011456e+33,7.466167381851769e+37
2.934072630880142e+30,2.1667213931609784e+30,1.8426738926179336e+33,,,4.087250393168734e+43,2.252027589025914e+36,1.2980023589777595e+39,1.0764990342738898e+30,4.99715003571019e+27,3.579009721984108e+33,1.9056425256595049e+40
3.1038468585037574e+27,2.040078218853288e+30,1.7783663932547663e+30,,,9.496632154275716e+37,1.6890206918069873e+36,1.2389555840482059e+39,2.226978664756688e+26,8.886939821557918e+27,2.0735840339090448e+34,1.3027339629311332e+38
1.9748744398657752e+32,1.913435044545597e+30,6.474265337960064e+18,,,6.846665931604658e+36,1.1260137945880608e+36,1.1124220391284231e+39,1.0592817678426818e+27,4.097335029903991e+32,2.069236184364306e+34,1.1305971461024969e+38
1.2999632163992073e+29,1.7867918702379068e+30,1.2045368833538811e+21,,,8.333342032165546e+33,5.630068973691341e+35,1.186760684582806e+39,5.452340553759343e+21,1.217813590983659e+37,3.518423731615488e+34,1.1922392742300252e+38
2.191861025690043e+31,1.6601486959302163e+30,1.0703688111500634e+19,,,1.6887067986786702e+37,1.5020721184798236e+26,1.4855665021388595e+39,4.839580530800946e+22,2.43558620861702e+37,1.19187534690144e+35,1.5609121499102958e+38
4.092072859664818e+29,1.533505521622526e+30,3.081635889061417e+27,,,7.773754847621129e+37,4.353437808048742e+30,1.3556277781926995e+39,1.7792321569157866e+21,3.6533588262503806e+37,1.926055157462732e+35,1.0862184491765378e+38
1.3364334435873633e+27,1.4068623473148354e+30,8.888939159148022e+21,,,2.2665888080162337e+34,8.706725408885637e+30,1.859101500174144e+39,1.3612645911864472e+26,1.9158553600901608e+34,4.2774942422908505e+35,3.81753343498516e+38
2.0391718201964923e+32,1.280219173007145e+30,2.0540200154691792e+24,,,3.973340536465488e+35,1.3060013009722531e+31,9.315519284273555e+38,2.378217300748519e+30,1.2442312434535574e+38,1.0995360784160602e+36,4.513016658203459e+38
9.34950803993843e+29,1.1535759986994544e+30,4.478440981689238e+25,,,6.044060027198794e+34,1.7413300610559425e+31,6.550208903430719e+38,6.43461489299605e+26,2.488270901371106e+38,2.807367428458077e+36,4.9733034074504154e+38
5.783979820801645e+32,1.0269328243917638e+30,8.751479961831558e+25,,,1.6996367482467925e+41,2.176658821139632e+31,3.2157353765132017e+38,3.715473282471714e+25,3.7323105592886544e+38,1.3549885189997972e+36,5.2046026897375505e+38
6.765870414728484e+30,9.002896500840734e+29,3.15102524513697e+23,,,1.0582543186240258e+36,2.0962870824948186e+31,4.7080259964353016e+38,4.09414731612111e+26,5.568182573725106e+42,1.3649893965776472e+36,5.6458507335816426e+38
9.232849561000772e+30,7.736464757763829e+29,1.4978899808020744e+35,,,1.8817013873807348e+36,2.0159153438500048e+31,5.501742036061525e+38,4.369770812090305e+26,1.70976904440934e+39,6.30446562778599e+36,2.918583872972404e+38
6.701060248665811e+30,6.470033014686925e+29,5.953836851449028e+36,,,3.0727237623901297e+36,1.935543605205192e+31,1.624493145366566e+39,2.2398474796823065e+27,8.707192752716381e+34,3.030656918460136e+36,2.5067966336859697e+38
1.4573468420039371e+32,5.20360127161002e+29,4.574145450677406e+33,,,2.596928326774392e+36,1.8551718665603783e+31,2.0443790625647078e+39,3.640786497258237e+26,1.90076137711623e+30,3.764361108629227e+36,3.579297435648903e+38
7.550660493784592e+32,3.937169528533116e+29,6.765104997062614e+19,,,2.1539412559118223e+36,1.774800127915565e+31,2.131560363946768e+39,6.122646036906149e+26,1.6144874288366787e+25,3.434768316499668e+36,2.88385183769242e+38
1.032072710143582e+31,2.6707377854562115e+29,4.551239909684498e+19,,,2.1635862217569177e+36,1.6944283892707516e+31,1.0316872256349471e+39,1.4411743021987416e+31,1.446966460083468e+29,6.147070092574751e+36,2.4771297575340364e+38
9.451398182487888e+30,1.4043060423793014e+29,2.337374822306382e+19,,,4.7250976290591953e+36,1.614056650625938e+31,8.71172020400235e+38,1.5289231373952476e+27,6.769318716563004e+27,2.46076876325074e+36,2.01915617474256e+38
5.522224040496568e+30,1.3787429930239464e+28,1.2350973492826609e+18,,,5.093393347579183e+36,1.5336849119811245e+31,8.323793262072488e+38,2.9954310863279416e+26,7.536654948361192e+27,3.260464113992943e+36,1.2957856567006638e+38
1.2253179864816706e+30,6.893715565963664e+27,6.694447080076388e+26,,,1.1738626576759402e+36,1.4533131733363111e+31,1.4008087658180442e+39,5.859512101677577e+30,1.6052207920436983e+29,6.773085891192883e+36,1.3464653804500311e+38
1.3126364632829692e+26,1.201687865052138e+21,2.2201987954863545e+22,,,9.856215024543244e+35,1.3729414346914978e+31,4.844358098335996e+38,8.512857278659754e+30,6.645719066801856e+27,8.877973236767396e+35,1.0681612081881302e+38
2.890168506998638e+31,2.223808400715037e+25,1.0269184628995235e+25,,,1.657875462096353e+35,1.2925696960466842e+31,2.7545779563000062e+38,1.0975355827274176e+31,3.5101307906525945e+29,4.7189006357693285e+36,5.234501492215838e+37
3.511652991642702e+27,4.447496632643569e+25,2.0516167270035604e+25,,,1.770793867108983e+39,1.2121979574018709e+31,2.4488816925277824e+38,3.3890244037883245e+31,2.800542612957157e+29,1.1319463029536123e+37,4.196202551412555e+37
3.435683652204938e+38,4.214043115173825e+25,3.182628788772848e+34,,,6.921996833050192e+34,1.1318262187570573e+31,2.8167615687873887e+38,2.898442296386272e+30,4.75813718193394e+29,4.775135450735383e+36,3.901260804312434e+37
1.8615830510885585e+36,3.980589597704082e+25,6.365257575494079e+34,,,2.263817327317764e+35,1.051454480112244e+31,3.8973973814490455e+38,7.808771329075835e+30,8.784743747610711e+28,8.678401318630226e+36,2.3442757428580146e+37
9.925708160884874e+40,3.7471360802343385e+25,9.547886362215313e+34,,,3.744276398309465e+34,9.710827414674304e+30,5.446891331357535e+38,3.4102250972839533e+30,1.4672400770054422e+30,8.892316526399266e+36,1.9604955844563592e+37
1.887320606096681e+29,3.513682562764595e+25,1.2730515148936542e+35,,,1.4417746200503082e+38,8.90711002822617e+30,4.630642704337439e+38,2.3129400624801706e+31,8.08141767829838e+29,5.752308983940625e+42,2.288841953875821e+37
9.466968265386113e+28,3.280229045294852e+25,3.5132407819057217e+28,,,4.685391304570282e+43,8.103392641778037e+30,3.615218051785402e+38,8.917599251291328e+30,1.4904345865423374e+29,1.129673520599935e+37,3.415827328771223e+37
4.550769100889746e+30,3.046775527825108e+25,1.623198078227541e+30,,,,7.299675255329901e+30,4.0295682971347575e+38,6.337444477381362e+31,5.321555819866351e+33,2.5376095895622573e+42,2.8880773515685606e+37
5.586830703588147e+28,2.813322010355364e+25,1.8292539850102184e+35,,,,6.495957868881768e+30,3.181436500351624e+38,1.722594901160512e+32,2.381047292950689e+42,4.134588481328132e+43,1.0796778785827734e+37
8.117036109854627e+28,2.5798684928856205e+25,3.626837326296329e+35,,,,5.692240482433632e+30,3.9584925747583055e+38,8.065909251965742e+31,9.045695585849113e+34,3.0385587802450446e+36,2.343846938986105e+37
6.321917492606207e+30,2.346414975415877e+25,5.424420667582441e+35,,,,4.888523095985499e+30,5.478590102438749e+38,7.756223295782766e+31,1.949563774218207e+37,2.3593187894439115e+37,4.343157930021297e+37
1.3231836880874877e+30,2.1129614579461333e+25,2.7985188065562384e+32,,,,4.084805709537363e+30,5.2566479353146805e+38,2.7133666050118207e+31,1.235198119391454e+29,3.087786499934962e+42,4.889131175715132e+37
8.388374053404312e+30,1.8795079404763897e+25,1.2386514989216365e+38,,,,3.28108832308923e+30,8.350450760158328e+38,8.030142563928538e+31,3.627159562653951e+29,2.762501361870972e+41,3.0000144067697047e+37
1.2842355216952972e+38,1.646054423006646e+25,9.289926059245871e+37,,,,2.4773709366410963e+30,1.3403602121073887e+39,9.108027426191213e+31,1.4916685845055438e+29,1.3614542386451987e+38,4.977746665055935e+37
7.618646630977835e+30,1.4126009055369025e+25,6.193337129275382e+37,,,,1.6736535501929606e+30,1.548654959402476e+39,2.0277671305290503e+32,1.637391357551677e+29,7.116274366956707e+36,2.535816244224731e+37
1.5767496306369473e+31,1.179147388067159e+25,3.0967481993048904e+37,,,,8.69936163744825e+29,1.045280370396056e+39,5.367679549262204e+31,4.900751774030173e+28,4.517572366628567e+41,4.023184947153328e+38
1.5441929988816054e+30,9.456938705974152e+24,1.5926933439897903e+33,,,,6.621877729669563e+28,1.1953456479771095e+39,9.860673042330532e+30,3.798027151079858e+28,2.37505900706443e+38,1.336440873335611e+38
8.070640325071021e+27,7.122403531276716e+24,1.327244469160916e+33,,,,5.661162906081874e+28,1.2117185074193664e+39,1.91528489396198e+31,2.327118792178557e+29,1.0456154177416876e+37,5.128115244955057e+37
7.3774350910601954e+25,1.2272429940038218e+29,1.0617955943320416e+33,,,,4.700448082494184e+28,1.867680081670964e+39,2.45970108413398e+32,2.69842966231203e+29,1.7489411925460617e+38,5.095157238090532e+37
2.467993710990225e+24,3.7722991857275007e+31,7.963467195031674e+32,,,,3.739733258906494e+28,1.852164316633663e+39,1.4592069332553346e+31,1.124812055064722e+28,5.393585800858929e+40,1.959935256945001e+38
2.8728036999677683e+31,7.532325941514964e+31,5.308978446742931e+32,,,,3.0628225058038577e+31,2.323085463849246e+39,1.486635755904484e+32,2.082969972983893e+28,6.1661205429155964e+38,4.693905411179373e+37
1.4145162050135868e+32,1.1292352697302426e+32,2.654489698454188e+32,,,,2.496177129300147e+22,3.2259007025024616e+39,1.3297573936689492e+33,4.389028045051574e+28,1.3415759012609495e+36,3.2024984250073936e+38
5.404100449007111e+31,1.5052379453089889e+32,9.501654471745896e+25,,,,5.843734175132706e+22,5.830702370180625e+39,2.5977475229696688e+32,9.451741485502778e+28,2.142761192991096e+36,4.605368563022367e+37
1.3118835856596427e+32,1.881240620887735e+32,3.07750102272304e+31,,,,1.11473325004925e+28,5.433216809091422e+39,1.4569706631878674e+32,1.0576033809753044e+32,4.186363487815764e+37,2.714246053426614e+37
4.1907900891815935e+39,2.257243296466481e+32,8.709330388482877e+34,,,,8.120308931913313e+28,4.1752213624827005e+39,1.805919158813491e+32,7.682359364840435e+29,1.2633234175947932e+41,1.3917464339076178e+37
6.232158489153822e+29,2.6332459720452274e+32,1.7415583275943034e+35,,,,4.929781865695444e+28,4.892921246178318e+39,2.8919707382067667e+28,8.99454483503919e+28,6.312947710764878e+37,2.926709718474008e+37
6.448006803952078e+26,3.0092486476239737e+32,2.612183616340319e+35,,,,1.1124581447644104e+29,5.047019449551913e+39,5.961444778004788e+36,1.5866469690880653e+29,3.9654065005977227e+42,1.6052192270029794e+37
1.1613709973882942e+26,3.38525132320272e+32,3.4828089050863344e+35,,,,1.3762052317166105e+42,5.654329101193404e+39,8.680826837104751e+39,1.774231505340353e+35,3.706035781830935e+42,9.987788374890056e+36
1.6610937931992956e+31,3.761253998781466e+32,4.35343419383235e+35,,,,1.6544252692887762e+37,6.959341638534368e+39,4.253122369133332e+28,5.140331421598696e+29,2.5489548009054348e+35,6.010624629768165e+36
1.6954740918580797e+31,4.137256674360212e+32,5.224059482578365e+35,,,,2.6462294891910884e+32,7.499013462775114e+39,3.187873543106243e+28,2.264845430234782e+29,9.426505433801641e+42,1.059575841715951e+37
1.4136112732440489e+35,3.2660503473368727e+38,6.094684771324381e+35,,,,2.639909390926428e+33,7.523832736531797e+39,5.915503578557041e+27,3.881088658138904e+29,5.427168526263628e+37,1.4775892517738086e+36
3.011753620295639e+28,6.5320965574170704e+38,6.965310060070396e+35,,,,6.527864627394193e+32,6.190136843922522e+39,9.72639503962565e+28,5.757882420835058e+29,1.3809553310510933e+41,1.1890473015626358e+36
1.7246947204021478e+30,4.8227548848750096e+38,7.835935348816411e+35,,,,1.6161392423353485e+32,5.432882278759005e+39,9.443105193653497e+28,8.481338904655038e+29,9.321312973713094e+39,8.631272513505697e+35
2.043623891348991e+29,4.000671261375648e+41,8.706560637562427e+35,,,,7.334055216561644e+30,6.835840960460403e+39,9.776061996711187e+26,1.0086483330827608e+30,2.8130228287612067e+40,2.574257910238051e+37
