RMS_Root_mean_squared,RMS_Root_mean_squared.1,RMS_Root_mean_squared.2,RMS_Root_mean_squared.3,RMS_Root_mean_squared.4,RMS_Root_mean_squared.5,RMS_Root_mean_squared.6,RMS_Root_mean_squared.7,RMS_Root_mean_squared.8,RMS_Root_mean_squared.9,RMS_Root_mean_squared.10,RMS_Root_mean_squared
4.459364838686654,8.17752317760013,5.235902415681935,18.210828906217053,4.170714990420944,3.103179688175017,9.013146752920704,5.698259108019316,2.9336197229441385,6.806141450208332,13.115269048330058,9.120112684910316
4.611325748579066,8.46934552173883,5.122351861485934,19.75752565677238,5.466371398296795,5.347690183257111,8.312000614701304,3.4602690388569823,7.979569932155676,6.777570688342774,11.12640638996928,8.653601860985047
6.751564092599364,8.76116786587753,5.008801307289932,17.99962386083542,6.084650810077823,4.850452024282858,7.610854476481904,3.2067778262789366,4.369749522740506,6.748999926477216,7.033115238546579,7.904424511032825
5.405836335067478,9.052990210016231,4.895250753093931,11.18828843128406,5.1185355287863485,5.758433675746664,6.909708338262505,5.957777711869553,8.53011287217728,6.720429164611658,16.38298743878595,8.128948718537934
5.962636644605023,8.468722321036728,4.781700198897929,16.147754117497595,5.900236999654311,4.854776222006189,6.208562200043105,8.754160155596587,1.5957353064181452,6.6918584027461,15.21407533832118,9.248464712882582
5.524162636616055,7.884454432057224,4.668149644701928,18.24462901143649,4.680972424450728,4.484232950654331,6.333839866700482,7.731194055703043,1.2228027741935856,5.783853977155937,14.092826486416262,8.361115800969573
4.601290656403018,7.300186543077721,4.554599090505926,13.068634966626124,4.010293349321104,4.375208390352643,6.45911753335786,10.784088308105588,2.134865289300715,2.6715813103150863,16.07076330096767,8.357479480200332
6.391510017553146,6.715918654098218,4.441048536309925,22.59492867503889,3.8718722252575337,9.925820215178206,6.584395200015237,15.987629646514726,5.254045953595417,1.1863317690747543,15.250687274714886,8.880553849073792
4.943294143475933,6.131650765118714,4.327497982113923,20.460250382428832,4.456903491824409,6.701713095551511,6.709672866672614,4.772476463490159,3.2942467828930364,4.1734936958773305,15.42581714496906,10.330963528172346
5.892176292240904,5.54738287613921,4.213947427917921,21.041196374846567,5.572144837719105,6.353991657075453,6.834950533329992,1.932251274104957,12.404833494391896,7.160655622679906,15.934237090828612,12.176710231414292
4.528754831043881,4.963114987159707,4.10039687372192,19.47028470579094,5.752889231777253,3.8386636010004542,6.960228199987369,8.615201932735372,2.123922770748482,6.632069340780438,17.02519010211098,12.401374451714435
6.207206678820621,4.378847098180203,3.9868463195259176,18.532508431721123,7.446431070920443,4.808186799557222,7.085505866644747,10.620767513392856,5.379509723829853,6.103483058880971,18.776967250398787,14.213369342833586
6.1701780363836285,3.794579209200699,3.873295765329917,27.96298444735902,6.340528341852405,4.522187928249162,7.2107835333021235,8.421976307556708,5.243760003221686,5.574896776981504,9.16061406825687,15.544389616556352
5.711103648454522,3.210311320221196,3.7597452111339145,31.30066492600788,6.554193195053848,7.046227366416014,7.3360611999595005,6.223185101720561,4.769655669659411,5.046310495082036,8.695752502087679,15.448935106687768
6.405849168231366,2.6260434312416927,3.646194656937913,21.73181887005515,7.165767990787278,5.468410742841559,7.461338866616878,7.919551501819653,4.726864405976175,4.517724213182568,4.933523504972493,16.222079367761392
6.985777685904646,2.589877579488973,3.532644102741912,16.837602134623896,7.626636920258096,3.878791337368354,7.586616533274255,10.035018841098402,7.967695156145119,3.989137931283101,10.357042681024508,15.245141229540431
6.037244944469605,2.5537117277362538,3.4190935485459097,26.9766784946158,7.52592760211586,5.0149990389967725,7.040908222503984,14.729152276368996,11.51712269745131,3.460551649383633,12.072432801171695,13.726422022789093
7.739577105867414,2.5175458759835343,3.305542994349908,19.432492607148333,7.605990578912142,4.416577408024471,6.495199911733713,6.925244815133324,11.53997217593487,2.9319653674841657,19.21178540829594,13.598816809509875
7.157170261692586,2.481380024230816,3.519726361174875,21.33345461721542,7.723054767334545,4.883882428587171,5.949491600963442,7.000543057865667,14.112358158586732,2.4033790855846977,10.52277151525496,13.452860290765692
7.267619748202752,2.445214172478096,3.7339097279998414,21.7420914450974,8.01088628386386,5.491452282822,5.403783290193171,15.551281901642712,13.66736746532178,1.8747928036852304,6.028148037116701,13.73775043541955
10.534116529406235,2.4090483207253763,3.948093094824809,18.91503144483659,9.563325845512129,4.608424212837192,4.8580749794229,13.552092888435087,8.305291438086217,1.3462065217857635,5.783174365483056,12.934391987762188
11.957430980759176,2.372882468972657,4.162276461649775,13.206246421200694,9.168287570627458,5.117071524810074,4.312366668652628,17.27694117846659,17.45640445135136,2.77941198863812,7.272131512263105,12.046485615888264
11.06916420010256,2.3367166172199374,4.376459828474742,15.212693985342394,9.344837915067767,7.130223690964252,6.088707265238197,18.226171538317523,4.563744102458831,4.971425828329224,6.967333346501779,11.842069100236976
9.857253691865676,2.300550765467218,4.590643195299709,15.529024988154887,7.608487166446846,10.280434611428854,3.545398563129118,12.790971485038153,7.713705496852461,7.163439668020327,10.018314938433878,11.759308750961289
10.206840138252227,2.2643849137144985,4.804826562124675,13.368158489161216,8.217307171316422,12.358779156765593,3.7284440936869023,12.317092512535508,10.709674784761026,6.550398549308705,9.230603375592793,11.074872474103897
11.5130958648512,2.228219061961779,5.019009928949641,12.364272974897665,9.705878625086289,13.164891155956296,1.0542696367369937,9.113462195033588,12.102230055846576,5.937357430597083,7.955191492321666,9.943851525390896
11.70389843449082,2.19205321020906,5.233193295774608,23.336173744444512,9.119492842538836,13.687652567026026,1.5166015516640057,2.6376859054193385,13.328533008653125,5.324316311885461,7.828695898880058,9.82565662510659
11.732806505072851,2.1558873584563405,3.609426917388206,17.473698724709926,8.60275194076998,10.220838693521085,1.9789334665910168,7.329081791949969,6.8760191350046,4.711275193173838,6.148324239326916,8.53962160553006
11.623806433809978,2.119721506703621,3.04607731280818,20.589672000433023,9.40233027187222,5.14590782094901,3.664934995302208,8.255343079600543,5.982351327782973,2.745496250661492,4.120409235475349,8.009279450381678
9.53477469295028,2.0835556549509016,2.4827277082281536,15.929857750917495,10.005290104625235,6.602856719757604,3.4796947203509667,5.744102495645858,11.33404502704617,0.7797173081491447,5.194849379777045,7.142196486368643
6.678700306418382,2.047389803198182,3.091254040627696,11.045228029521548,9.90310252150059,5.466913189218726,3.294454445399725,4.692327548656522,4.666732579833623,2.385857058163756,6.022281303899063,7.078632965746693
8.749585952887026,2.011223951445463,17.2951027501491,19.33177346849786,11.040025739360145,10.533921368399886,3.1092141704484844,6.358420326666989,11.60242297448549,4.788679707242661,5.687350643331825,5.600627876780166
5.211496087226561,1.975058099692744,9.939889181288171,9.30823891459302,9.627028769107737,8.216950743759124,2.923973895497243,2.776307704009523,10.8121010923239,7.191502356321568,12.255564308230326,5.177517543352001
4.217862295460951,1.938892247940024,6.426968839567879,13.695871689221017,8.318320318703973,11.281724621830948,10.091431202478644,15.8630337275643,4.384282991507376,9.594325005400473,7.860213586057035,5.343779967084886
6.593769846334587,1.9027263961873049,6.857812780560696,9.171014148308757,9.070650008449883,12.761689839114764,17.258888509460043,6.864035285916993,10.30467743171294,11.99714765447938,3.8611579280552233,4.76532019152987
6.151734505761268,1.8665605444345847,7.288656721553513,6.764706337415338,9.678970828352336,2.760342018329588,5.635748923500888,9.237801014954574,2.1076210016629786,4.528170713488725,2.979198357284281,5.153523348400014
6.725131445293269,1.8303946926818653,7.719500662546331,14.511938101855383,9.25412173218743,8.68779615735075,4.644923616385839,16.603268798806074,2.0451691056775227,3.0921136137772005,12.735100368132182,5.230041658068348
7.089671836528854,1.7942288409291465,12.957562850459633,23.37564347150825,8.582900114506057,2.2093389218154167,5.305890726506338,12.50750655857684,2.377694254881569,2.574706422463814,5.581244979922278,4.238657746480564
4.8730602487475405,1.758062989176427,11.335768406044629,24.35493372037025,8.756243182370564,3.2175976505382904,6.357802255169304,9.281763422479866,4.385539389404854,2.057299231150428,15.458947323732218,4.198401578133201
7.125180525434193,1.7218971374237075,9.71397396162962,11.004361535806254,7.8555271499818815,18.38147355513677,7.409713783832268,6.492925654181232,2.91483963979436,2.139411887268117,19.43737122323852,4.783856713571819
5.693531432766352,1.6857312856709885,8.092179517214614,6.946636211984853,8.131352195482572,9.21400340375762,6.201298246281794,3.093077196580282,5.493424671264092,2.221524543385806,14.127770180324026,4.263240431981372
6.418658155535764,1.6495654339182688,6.470385072799608,7.648471503082306,8.012866881153244,3.507487702326038,4.992882708731319,2.6574965414201954,3.9392530670982033,5.01585969722331,11.888142337945226,4.343259322659399
6.228866623473296,1.6133995821655494,4.848590628384601,9.364715842556029,6.799176901279134,5.112527947341213,3.784467171180844,3.862001986861935,3.6248214593699775,5.891390072902039,6.206432929518249,3.428610666664655
5.219956418828512,1.57723373041283,3.2267961839695944,9.49827659204224,5.688905905865014,2.7056448018584973,3.069665272466691,2.532995994461739,2.8696379156080147,5.831892179544285,1.6148150923245816,4.17413909714572
6.545024327465292,1.5410678786601104,3.4105264887409747,7.161067237402063,6.359637909820907,4.1663462729638985,2.354863373752538,5.108677763182687,1.7676133060275523,5.772394286186532,3.1868440253562995,3.709679531488129
7.661101510727303,1.5049020269073912,3.3245285749008016,8.091750370137566,6.151273404547226,4.782551817871832,1.6400614750383853,6.358821141362568,1.8789732550941007,5.382147756789657,12.572042610756656,3.6732411437273633
5.129552640851778,1.6056579942787743,3.2385306610606284,7.530041049929335,6.358038105455214,2.43192709075891,0.9252595763242326,7.35955219092116,3.64352369883797,4.991901227392783,10.22343653087501,5.16953262068769
4.034722438242342,1.706413961650158,3.152532747220456,12.986057915199885,7.195597457300237,2.784138476523325,2.840688697900088,3.462853009116229,3.4170823819355545,5.092438923878135,22.90769880894151,6.736930783782836
4.661708081803234,1.8071699290215413,3.0665348333802824,10.6809026999105,10.45760864991157,3.815791174067579,4.756117819475943,3.971237448116048,3.6313011069320136,4.967740304366814,17.625439313017296,4.93100374346258
6.484147055486184,1.9079258963929249,2.980536919540109,9.089384276177224,8.741755987703383,2.4546837666706924,6.671546941051799,3.2650428739386905,2.4478181372223267,4.843041684855493,12.34317981709308,4.203197370851168
7.312686740259024,2.008681863764308,2.894539005699936,12.063702409081811,7.158980912344115,3.674922312557593,8.586976062627654,3.8065533103275593,6.450229764440135,4.718343065344171,9.888135069960764,4.776212353926641
8.564165318607946,2.109437831135692,2.808541091859764,16.51864735759882,6.372070165501822,3.8748999313379615,10.502405184203509,3.797880639067246,9.384191963390665,4.59364444583285,12.641199809895763,5.814629892856673
9.163891852940267,2.210193798507075,2.72254317801959,8.110838740269688,6.8770978629983714,4.579292690971159,10.245819998636664,4.536750555158669,7.154900067059626,4.468945826321528,15.394264549830766,7.299103109347444
8.578603253307094,2.3109497658784584,2.636545264179417,9.043879620014655,6.908333934592816,3.592998903299251,9.98923481306982,3.586127243871182,10.493517091507858,4.581087905885807,18.147329289765764,7.846895087210394
5.528175239674599,2.4117057332498417,2.2755260133305697,8.308488899309204,7.729879941030169,3.997148679613741,9.732649627502976,5.805163933053557,11.413642921406613,4.693229985450085,16.880081598756654,7.181393817606457
6.298823352331095,2.512461700621225,1.914506762481722,11.541867382313932,8.462934293171415,3.5096885869322985,9.476064441936131,3.7375247600360537,6.573083877478945,4.805372065014363,15.612833907747545,6.160289550785036
11.99904226687923,2.6132176679926085,1.5534875116328746,,7.767436001626198,3.2482479599639844,9.219479256369286,3.8559527306059183,4.321750749146422,4.917514144578641,14.345586216738434,6.268699568358901
2.2299199001208496,2.713973635363992,1.3707041714855486,,8.017595736645662,5.137134316485905,8.962894070802442,5.140009248930848,4.474460184358133,5.029656224142919,13.078338525729324,7.233677995769798
5.146856929051651,2.814729602735375,1.1879208313382223,,7.875989047651204,3.766924789729544,5.344502237852742,5.917761426659343,5.178649127168724,5.141798303707197,10.474731058934529,7.795376296073564
3.479853230910891,2.9154855701067586,1.0051374911908963,,7.4239570279014115,4.377971685491908,1.7261104049030425,5.045637659361601,5.189885267079204,5.253940383271475,7.871123592139729,6.458713468755442
5.629711438200313,3.016241537478142,1.3431078500609257,,6.843964945911647,5.496459184923186,1.5588376355218372,4.3593722791266085,6.473884709546764,5.366082462835753,8.466834376187366,7.376419298348207
3.694988356414168,3.1169975048495253,1.681078208930955,,7.135257322104661,5.8356371736839385,1.391564866140632,6.469705188977403,6.128966084642599,5.478224542400032,13.242063916046511,7.494200525198813
10.381954503892208,3.2177534722209087,2.019048567800984,,7.573752228842304,6.11503413569142,1.2242920967594266,6.153176992939375,6.400705716953045,5.59036662196431,12.383798695884307,7.136453957601036
3.3022019693599343,3.318509439592292,6.375506982975793,,7.04613651087025,4.84675588505454,1.359231503846855,4.134791446137066,6.011048375209209,5.702508701528588,10.389128269563326,7.728563727301942
3.362046833648954,3.4192654069636754,6.286240285804409,,8.814313508505432,5.965243471249561,1.3420142218159017,2.841185967190525,5.895366838791856,5.814650781092865,20.451887269285315,9.138361009556464
7.480587644267006,3.520021374335059,6.196973588633025,,9.97079233392691,6.932349454744118,0.8951986035733832,3.402765245602108,9.274380835925763,5.9267928606571445,17.564045017591276,8.679805341423524
7.446705582949876,3.620777341706442,6.107706891461641,,9.729874047475366,5.470218947048844,1.0477850464585867,3.2647531167140325,7.814139878827384,6.038934940221422,14.648611404324484,8.286995262977316
10.13098776435044,3.7215333090778255,6.018440194290257,,9.763996838788335,6.049695098757818,1.2003714893437905,5.730106622449852,6.053199343980134,6.1510770197857,11.583822935742058,8.29514999780911
8.935228694364598,3.822289276449209,5.929173497118873,,8.712225030385541,15.29647580216738,1.352957932228994,5.2975028388495415,4.780139764590743,6.263219099349978,8.374009738542533,8.429702228317254
7.187723447323772,3.923045243820592,5.839906799947489,,8.51920387992163,15.592423809831551,1.5055443751141977,4.937143707836311,3.739064206213716,8.43988960492492,10.868077236689304,8.099670443274489
5.538532741437535,4.023801211191976,3.5248468723990665,,8.567563040853386,9.979290062025097,1.6581308179994012,5.8406784089001125,3.194632224689854,7.600849967653701,9.003859702654688,8.025079746990505
4.436695889054981,4.124557178563359,2.084740671191434,,8.59862617412198,4.666398912643809,1.8107172608846047,6.987025422929409,2.152146906874024,6.761810330382483,16.031021088829878,8.162901840197256
1.4590883124592342,4.225313145934742,2.352814866077595,,11.318453273105394,8.882687389104184,1.9633037037698085,6.844556259230028,1.6876622911021903,5.922770693111264,11.262431415369782,8.244824597941166
1.6237234984245192,4.326069113306126,2.3219431656766907,,13.621321919591384,11.223053350481877,2.115890146655012,6.206301688383416,1.688745216950637,5.083731055840046,10.602677691232,8.860000330878414
5.335775182658599,4.426825080677509,3.33152623329818,,14.681702162122171,13.130922541696464,2.2684765895402155,6.087497965806242,4.472721647515051,4.244691418568827,10.310870105772436,8.831139443449036
3.4094192350573453,4.5275810480488925,6.941401032636218,,15.263252754886684,10.966692161176557,2.421063032425419,6.543288213438259,7.666854396731616,3.4056517812976086,11.854115204659813,9.653890988610858
4.376957989124086,4.628337015420276,6.305336831597762,,14.817152317478577,5.649666216987835,2.5736494753106225,5.879372123890815,9.42097639527274,2.56661214402639,23.349309382633205,9.62191764015566
4.243641450099903,4.729092982791659,4.583136500325783,,14.59692784338863,6.927595861170895,2.726235918195826,6.320438892204974,3.17992540362158,1.7275725067551717,17.452097165649416,9.417209821202396
3.2560086974204605,4.829848950163043,2.860936169053805,,14.530204065395282,6.0232769038730565,2.87882236108103,5.885720157551459,3.7511022685662856,0.8885328694839527,14.479656467440044,9.603335097744363
1.875818401705699,4.930604917534426,1.1387358377818262,,14.669312287628015,6.157628424320063,3.031408803966234,6.596066374127632,4.68421871477286,5.704104238047342,16.18884712145903,9.775502240404188
3.452824935671121,5.031360884905809,1.6245751252257683,,15.317321059115388,6.089080992684022,3.1839952468514374,6.001239058062554,4.959388112115165,10.51967560661073,30.69185459751781,9.827882628123191
4.544355498591181,5.132116852277193,2.5000054420481304,,16.466005923150018,9.200176360705369,3.336581689736641,6.070805032667759,4.200505778839436,10.288416304735826,22.084545356262147,9.775861895361162
4.474907321761431,5.232872819648576,3.375435758870492,,18.52176338806827,7.512712908862921,3.4891681326218444,6.301529905655961,5.90319897555383,10.05715700286092,13.001493607270634,9.46618130946645
5.480787409070026,5.33362878701996,3.9015409538513386,,18.87661051963726,8.226871793040816,3.641754575507048,6.50436049994815,8.315165034338406,9.825897700986015,14.206182317211187,9.891465501915158
3.292155298126971,5.434384754391343,3.781635569327408,,18.881986958708367,7.063011248197143,3.794341018392252,6.774434327381511,3.833104422337645,5.650061091203163,15.410871027151744,9.894406570569718
1.7254487302622228,5.535140721762727,5.891082143717918,,19.37086715390881,7.4786641481807425,3.946927461277455,6.745081494403443,4.029452330784849,5.552132820953434,17.975480799190073,9.61989968218514
1.6149905714049178,5.635896689134111,8.000528718108429,,21.222405783522195,7.230969752163762,4.0995139041626585,6.316469632559236,6.057364031013668,2.193664569098852,20.800396507708395,9.373121932607352
3.184551687836139,5.736652656505494,10.10997529249894,,20.74604671575857,8.1668635345995,4.252100347047862,6.1754733734098775,5.178904383395736,2.722445853623496,21.53072757248658,9.428660762910123
2.855040743161299,5.837408623876877,9.149874430706204,,20.902790009010296,7.760953181245133,4.4046867899330655,9.69527054209859,6.8609924229578745,4.928926280760885,13.462869802495296,9.486727653058512
2.6171071919690925,5.938164591248261,8.18977356891347,,19.01968639467056,7.26486316316691,4.557273232818269,11.304923013056383,2.2896042454445142,12.710873325747135,17.753056124072575,10.236657284202163
6.219552767611934,6.038920558619644,7.229672707120736,,,8.376108702514575,4.7098596757034725,6.372418711856765,3.227665142112569,6.77467943287927,29.743145680568777,10.653080484020844
9.200164618076633,6.794328246633347,6.269571845328002,,,7.869710421450455,5.995056864037361,6.493213854047247,6.810361971007404,5.248777421963568,10.693405810655596,10.73114596326264
8.225858535479317,7.549735934647049,5.309470983535268,,,8.183568016491526,7.280254052371248,6.087486209782307,2.7144870972273165,3.7205115980135135,14.577886822343476,9.712371895156428
4.879967410004115,2.8487423530332534,4.349370121742533,,,7.329199338443465,8.565451240705135,5.525291302329077,4.380925139688246,13.76999700317562,16.404597883445977,9.93925313907538
11.630244807259125,3.7848799011293,3.5581062557109133,,,7.789122611454768,9.850648429039024,5.39205775453107,6.0473631821491765,5.869961840453585,19.82898322376473,10.060825417894335
3.4392832409160032,3.1991227904604407,4.452165291036048,,,5.53102848893144,11.135845617372912,5.192116750308678,2.990074034269343,3.104680841619488,11.08611159358364,10.18602729114617
5.583472462008243,3.2029658252896573,5.346224326361183,,,6.251129751353826,11.07411414091218,5.929912870459543,6.860058664762429,2.400463262328665,17.272336046985757,9.79413826934851
3.9442621745858735,3.2068088601188744,6.240283361686318,,,4.520345337004175,11.012382664451447,6.437703502913546,8.40093880406999,1.6962456830378416,12.871916183922004,9.291531289312946
4.4096453442225405,3.210651894948091,7.134342397011452,,,3.699374292006896,10.95065118799072,7.939286219008861,9.08627243178666,2.6368665435722782,32.36120577064041,8.669209850951244
7.465030749775646,3.214494929777308,7.84045302235014,,,2.8510275251534143,10.888919711529988,8.889854307820132,7.685188935103956,2.4847101126808098,19.726285740620163,9.451771731253643
7.460747869336547,3.218337964606525,5.045644908705873,,,3.105889918878172,10.827188235069256,10.112886282943345,7.925897994108391,10.838935172965767,16.664308829698907,8.694516179475967
