Amplitude_Root_standard_squared,Amplitude_Root_standard_squared.1,Amplitude_Root_standard_squared.2,Amplitude_Root_standard_squared.3,Amplitude_Root_standard_squared.4,Amplitude_Root_standard_squared.5,Amplitude_Root_standard_squared.6,Amplitude_Root_standard_squared.7,Amplitude_Root_standard_squared.8,Amplitude_Root_standard_squared.9,Amplitude_Root_standard_squared.10,Amplitude_Root_standard_squared
227.81093711898683,10.002293631887577,13.52167390104932,106.10398421767138,17.430719503717956,9.523981167879418,12.901165657904144,46.63143304181581,10.98403820829154,7.317980823853847,33.64640878546047,305.3459063820188
155.76061939440936,9.973957964752245,12.301733639490749,108.84163890551588,23.17522434565277,18.31274327178648,15.286179151854844,45.30505319045318,15.27562084247882,7.211114033909921,33.38760909913581,328.31750938361324
182.2369656585089,9.945622297616913,11.081793377932176,81.61762552781039,12.462569948554586,39.66617983765333,21.245695278401325,51.93291815009914,18.253946550817737,9.510664990471149,15.898478063602871,257.5005853584853
199.5225772331581,9.917286630481582,9.861853116373602,80.02576840476273,7.680308881645573,23.954820750472344,27.205211404947807,34.44112428599904,19.969712139868967,11.810215947032374,25.408113456884653,269.6167988332287
177.12615212834825,9.88895096334625,8.64191285481503,63.0376177626714,16.598484180713534,27.79991356053624,24.58424658834462,75.10602516951306,20.20614701763893,11.601734439117172,27.58171821109177,318.4995393869087
176.24542194448514,9.860615296210918,7.4219725932564575,69.2227418684177,28.588777108403846,106.18899357327884,21.963281771741432,34.8532098920679,46.02328794011982,11.393252931201973,34.35826919401276,353.0325366939487
184.22566420744133,9.832279629075586,6.202032331697886,86.37933986547117,58.095784257803935,67.05620084270271,19.342316955138244,32.738822571822155,14.145158011861469,11.184771423286772,10.59167653966576,326.75026710255446
175.53220672372186,9.803943961940254,4.982092070139313,77.19639235222387,69.49225311554699,98.61531878450222,16.721352138535053,61.57109157152355,24.07421325422393,10.976289915371572,21.85005315457017,402.34592809527896
195.4945926410317,9.775608294804922,3.762151808580739,98.9684240014801,74.98117134248572,82.1011541821484,14.100387321931867,55.52330298697107,23.083512512855155,10.767808407456371,21.518033661926605,324.37955964127167
117.82302489779342,9.747272627669592,4.300302096404545,94.06448628038648,61.20198680605471,78.60726492882421,11.479422505328678,62.33442188200311,20.402528685997662,10.559326899541167,16.30193543453421,375.0476823373746
86.39809644234359,9.71893696053426,4.838452384228351,73.25065453565266,51.43544011007285,188.5060788758344,11.068845571447774,34.40428738758819,23.3258895148938,10.350845391625969,11.289055664629528,328.3200981772306
215.8120364315311,9.690601293398927,5.376602672052156,95.98585291918084,77.80351770294506,157.44944185266098,10.65826863756687,41.79671382921389,13.709176009875968,10.142363883710768,18.442075038093773,335.6894798218292
192.26545468804875,9.662265626263595,5.914752959875962,56.91363108885546,104.46291804808232,119.0525167476208,10.247691703685966,34.106618170525294,16.356935348272405,9.933882375795568,15.921201427281868,357.14550227706417
171.71486254776826,9.737929585805007,6.452903247699767,98.22869587464614,134.54608612715884,11.855848972408513,9.837114769805062,23.491824408732096,15.32459017900705,9.725400867880367,34.63817986135429,378.49156088852527
129.61798226877266,9.81359354534642,6.991053535523573,76.74182539173349,118.60382755424015,20.872064561953863,10.189210758232154,44.910031029129,24.60565945981336,6.7439225518696135,39.33578153486119,328.0931506986782
106.37248564148857,9.889257504887834,7.529203823347379,81.76770988146987,134.50278170935678,5.505490168645534,10.541306746659243,25.06394737385661,40.98742348605097,7.345117308405128,22.838619241641176,348.30083749993923
89.21362179272377,9.964921464429246,8.067354111171184,39.83454441727261,110.3527428637507,23.425034089356675,10.893402735086337,30.735076181898727,56.06372011000854,9.617658181927151,30.00932619382829,302.9307062293453
59.28609630344329,10.040585423970658,8.60550439899499,26.13712254235355,98.2015415886098,47.15460926668441,11.245498723513428,27.360851010990853,40.435188886277885,8.45792560529523,36.50125484657328,321.8473781057486
59.751147670304526,10.11624938351207,9.143654686818795,48.36877927852199,114.91765884257887,49.95241571589423,11.59759471194052,14.226567957447765,22.186526936213404,7.298193028663308,38.76408268626588,327.40000312101495
46.9232075214599,10.191913343053482,9.6818049746426,70.35318177213406,105.78690984448544,96.97511909073218,11.949690700367611,24.29267020578054,24.48103157022339,7.84754973520886,39.82758378389408,344.7278833475981
48.29686149599247,10.267577302594894,10.219955262466408,126.94750324285306,138.99417344853387,145.51390333012054,12.3017866887947,19.68031527754556,16.241296609346076,8.396906441754412,35.41197732385097,289.8328599907423
105.9458525045995,10.343241262136308,10.758105550290212,139.11215856363154,141.00582047365677,67.4407872827263,12.653882677221793,45.37441555161355,23.85679610068657,8.946263148299964,39.4022238167586,347.01615697592774
56.55952249965377,10.41890522167772,11.296255838114018,140.7245237850424,119.9036508440865,80.20171213691978,13.005978665648884,71.06851582568154,2.4290836003789424,9.495619854845517,24.23810904275364,354.5987526149768
71.6058769290698,10.494569181219132,11.834406125937823,140.20988183602506,141.2445048726213,101.40122256845504,13.358074654075976,67.35233693669954,15.922100896856024,10.044976561391069,19.62554131287684,374.6299263045818
79.4704103679503,10.40153342743908,12.372556413761629,132.66034787086207,171.97852920147412,74.35422369229495,13.710170642503067,77.92319467103542,20.344992656820505,10.59433326793662,8.71027053329775,427.36759106590034
49.527660145959736,10.30849767365903,12.910706701585434,125.30143941123528,158.86930769223386,111.31218145529546,12.413387164676063,23.630475037174097,11.389772617086734,11.143689974482172,30.62011556771608,415.7150890089442
82.48797453568869,10.215461919878978,13.44885698940924,134.4155578179306,247.78852741107585,103.3726168369142,11.116603686849064,55.429291426416064,15.042358297867048,11.693046681027726,16.484497997407995,396.1568983455687
72.31093500520277,10.122426166098927,12.877287665210924,138.3308883306218,205.9858159473737,64.69101156908971,9.81982020902206,18.08547930801209,11.543849946704611,12.242403387573278,11.924608760932838,357.22125603060897
70.30757056693815,10.029390412318875,12.305718341012607,142.56137558573687,175.383047767643,97.1487394463898,8.523036731195058,8.780970310111089,2.633034790955273,12.79176009411883,13.427437155996842,312.41927107614373
87.10380819529955,9.936354658538823,11.734149016814287,134.0338814241625,174.6793397486396,128.85091738114335,7.226253253368055,11.884719109215364,3.791668010315069,13.341116800664382,9.520006095471723,279.7533675771553
90.87168414516772,9.843318904758773,11.162579692615973,112.40039544653423,189.5809628869493,52.16035229870902,5.929469775541053,13.072518841871858,5.714064897497179,11.115490789168907,19.51482886132124,286.4492134361173
86.58464478408439,9.750283150978722,10.591010368417656,128.4719939163883,194.4839870380477,86.09816361158572,16.451735969991717,10.94883191263938,23.00834225938793,8.184587420541643,24.27321857838104,317.82915924251535
86.39369231742037,9.65724739719867,10.019441044219338,112.44901090572108,201.3761704674818,142.22427195913443,6.076762410468747,14.015859748371696,4.669134447332461,5.253684051914378,36.52548525134113,338.9881258419517
52.293453007032696,9.56421164341862,9.447871720021022,91.13063660839882,191.4126467390536,172.79157166719853,20.708085489559465,34.35217321897377,21.99901019782992,6.84444027580625,81.756611428515,311.92327583151626
58.39427082358009,9.471175889638568,8.876302395822705,59.01630015580452,243.1306924896719,152.72579474760744,7.3798001804739695,22.498368322481618,5.441108605260458,8.435196499698122,52.82383351821202,297.9857796660347
43.189109783212935,9.378140135858516,8.304733071624389,41.5005465437526,211.96654799958424,85.41268366200505,11.925666242043231,3.2390344797961723,15.871727454784946,10.025952723589995,13.083370215034506,316.94530774125474
40.63829260793429,9.285104382078464,4.166706346889728,26.361439351547663,207.8414723661141,146.8815325298963,16.47153230361249,24.009945017281165,22.68695080188304,11.616708947481866,32.89656183557908,289.8617204813122
27.73804741727657,9.192068628298411,5.889489714281138,42.17363693589786,167.50743309031552,126.02081018755824,16.530870360620423,19.95773096835364,13.043002729619626,10.685330234654938,21.387167780002684,259.4180968810278
144.07145441781617,9.099032874518365,7.612273081672549,54.8501987807864,167.22682181315392,103.5239203618905,14.08987440301579,11.585643743348609,8.5866372008299,9.753951521828007,23.793694634101087,274.8995224378837
41.3672879402829,9.00599712073831,12.362430875552452,49.6589961823157,154.6866298433087,68.69169420454381,11.648878445411157,14.441588323917069,11.618969765547982,4.184359597077811,26.48900665435313,261.3709023265281
34.00906673249461,8.91296136695826,17.767498934523456,72.57664266164915,188.7585738939438,131.30626468384582,9.207882487806524,14.32070231008396,10.603261304893344,10.42532730824783,26.59274102439249,249.8251623760072
19.82293954058622,8.819925613178208,18.86919050205809,95.27692329899077,237.62213548518,141.76216417831773,6.766886530201891,3.6029595031354793,4.00676687521943,16.66629501941785,25.06291563991333,245.58131706099005
25.058826510578257,8.726889859398158,8.314073742229798,45.4267795039375,159.85335415407343,199.3570866664305,7.929728618703328,26.81331403575745,21.155878111233047,22.90726273058787,19.30917302243714,241.32600853917288
32.48683115582574,8.633854105618106,8.507428082703278,46.90644687558978,178.43479911578214,112.72245610176698,9.092570707204764,21.10086237181516,9.594496481924134,29.14823044175789,10.646757933120648,223.9410423483256
48.87333414583713,8.540818351838055,8.700782423176756,12.573951743667202,182.452686727488,20.77771248732549,11.219521251288844,39.65467081879676,10.627657126365577,13.223782132110337,17.505515729515192,242.984889782502
41.193480449694114,8.447782598058003,8.894136763650236,21.561026867312044,173.10170382290102,2.4191650493562435,6.615756701250751,46.44308003163585,38.35949519202345,4.474572384336182,15.684733630450816,229.8915155753121
35.829468140122884,8.354746844277951,11.3773473970541,23.756364349141204,160.64061024734178,7.231985157644757,13.897774224606383,16.318420288167875,26.129233674463563,3.7726866973111406,27.886109954811616,188.57545383233867
57.76072458213075,8.2617110904979,10.648764189646185,34.30232526971672,168.5967724148887,4.059512372034871,15.688530400377202,25.98324392155712,43.12533179005244,3.070801010286099,22.534905682072,219.9427542975655
75.27468758483442,8.168675336717849,9.920180982238268,26.458079178236137,159.17224872183112,3.033453874658954,17.47928657614802,43.62068054457593,17.01539960590209,3.858570625960165,8.265782943649445,228.35005966166813
92.06936723163552,8.075639582937798,9.19159777483035,12.986586722579252,160.09033348974066,22.41895092621977,16.293043661246433,29.030438432376137,27.17907407522868,4.64634024163423,27.081512960846165,208.49069433600457
100.69179052604892,7.982603829157746,8.463014567422434,19.124275567677618,182.13210655410805,30.30751103970025,15.106800746344843,69.32025567302213,40.26607484028165,8.122136825717412,13.306844813420073,193.28246909338725
107.21896063682416,7.889568075377696,7.734431360014517,10.614184950358258,166.18061541946292,4.775571607386137,13.920557831443258,72.12185425975079,23.37981820258184,12.120771561416284,20.754961392440904,234.3243207330405
111.81551287690463,7.796532321597644,7.0058481526066005,37.48709455700021,144.17315485500788,3.165475412062749,11.124721575135892,31.30778942700883,12.537196275487403,9.613089900183455,37.24515413442116,225.56438433829948
119.79855594624284,7.703496567817592,10.961730348013267,91.51957612568596,137.514076903485,53.34514662485838,8.328885318828526,44.61020250447393,16.82957573960753,7.105408238950629,10.810694890007156,220.5888262082576
132.9662593840411,7.610460814037541,10.054587186176787,56.097249823467045,128.04170580960562,86.75650290985674,5.533049062521162,65.09328280324277,25.698351384055968,10.418081398528823,9.626633697887248,200.2695293462431
121.1183067303546,7.733463807968083,9.147444024340306,40.835207167805486,179.67838251322107,37.13888399880103,2.737212806213796,88.98685277440983,27.30620157602991,13.73075455810702,7.845264420137277,227.8166144499331
147.4679938194359,7.856466801898624,8.240300862503826,24.94673591082512,200.61164703433445,90.53334182078326,4.646276644482844,83.92268747050232,40.80904960189768,8.650606646275012,6.277656257023193,223.2206021910151
166.75776285806316,7.979469795829166,7.333157700667346,65.8668510897655,196.06892434291336,52.100890628559306,6.555340482751894,97.393671368238,10.499285430574805,9.92906733253005,4.040899842050104,204.4398338702978
126.9567728009411,8.102472789759707,6.4260145388308665,59.4338519816713,245.9583462558938,24.706795088184272,8.464404321020943,87.02974999342344,10.46042146717757,11.207528018785087,1.8041434270770151,183.3395256959641
130.22065313645794,8.22547578369025,5.518871376994386,59.6689922841167,238.03805916467547,63.42093280284387,10.373468159289992,103.4066247620312,41.47709526087532,12.485988705040128,5.681509681976127,186.900358854804
180.21539168728643,8.348478777620791,4.611728215157905,66.19436548285356,190.1111732786881,61.00790587968884,12.28253199755904,85.63678898505874,60.64617412599602,13.764449391295164,5.142512487186158,187.51622780246177
192.0353628768417,8.471481771551332,3.704585053321425,46.61586238403461,188.7846115893207,97.55012211214732,13.909816132872509,85.04713834028797,61.50734957381371,15.042910077550202,4.603515292396188,203.2830669655594
176.4563159000504,8.594484765481873,2.797441891484946,51.4056694521033,187.8407477778023,121.30072834972346,15.537100268185975,88.42867881623987,72.73251501251606,15.465946276769428,4.064518097606219,202.2549581986129
102.9754879565643,8.717487759412416,2.230925745175446,62.05431484081084,225.5398704872758,113.00037920097208,17.16438440349944,77.68779747943175,59.42626190372049,15.888982475988652,6.002829352634504,194.26717987186544
33.85273959597233,8.840490753342957,1.6644095988659455,72.63778047764626,202.6948507229364,92.6986125520528,18.79166853881291,86.44837058111234,27.021951151122344,16.31201867520788,7.94114060766279,189.783305545046
14.000924293389684,8.9634937472735,1.0978934525564454,,209.4723706548457,38.22666843485455,20.418952674126377,90.51647637227975,15.407471446790082,16.735054874427107,9.879451862691075,182.61893776132607
11.417612166266068,9.08649674120404,2.783932297567476,,279.6604849390764,50.86812330109354,22.046236809439844,58.05734661745976,59.13600135648231,17.158091073646332,11.81776311771936,196.97741983207504
19.553832626016888,9.209499735134582,4.469971142578506,,232.8565856705303,75.05770725074893,14.235046273751555,89.56736713579906,91.9908447909702,17.581127272865558,10.716793669385543,191.07641986633337
18.02538577999578,9.332502729065125,6.156009987589536,,233.61810080324824,68.01531474522622,6.423855738063266,82.83830522518107,81.00862640940271,18.004163472084784,9.615824221051726,198.18569219825784
13.738551080103344,9.455505722995666,7.262585927222447,,229.3949561198237,62.73960523442635,6.695336245381926,77.18407682455441,107.6154324135038,18.42719967130401,1.7729266393911247,204.7443924614366
40.084302432243405,9.578508716926208,8.369161866855357,,226.8754884389551,81.18454482672402,6.966816752700585,85.43856624567474,99.80481223813597,18.850235870523235,4.1893556758196935,206.8265384938708
19.516531921318645,9.701511710856748,9.475737806488269,,222.1509765356245,117.6588901410397,7.238297260019245,84.5748580287532,83.02315178196112,19.27327206974246,11.407270430211424,191.0968440826639
13.881812490758843,9.82451470478729,5.6584966261507015,,192.3326146750118,102.3322094927118,33.342278665030655,94.58188407546776,76.32585459022512,19.696308268961687,18.15308437132621,202.1882344055045
4.451032129307377,9.947517698717832,7.130267748145167,,205.03841766479675,77.0822238716144,1.5066824474069132,64.67751004600366,85.88535763553477,20.11934446818092,9.646074282721251,203.12467392032025
17.94058439653986,10.070520692648373,8.602038870139632,,166.5566759621655,114.63587348827214,2.111876628115989,74.1469549802559,49.486491959317256,20.542380667400145,14.0721619707986,200.521476181136
19.78412560289928,10.193523686578914,10.073809992134098,,193.0888384353296,69.2211866304638,2.376742746535199,74.62400551884026,45.26047826298303,20.965416866619368,10.269149469782466,194.11318991334247
43.26546965937319,10.316526680509456,11.545581114128565,,178.40985650900322,88.49587373055779,2.6416088649544087,135.39772533019914,23.02355743496318,21.3884530658386,20.01451104418171,198.0727631364221
28.69043364316271,10.439529674439996,13.017352236123028,,256.149609841481,81.80283224902226,2.9064749833736188,112.7186989131984,33.0671184032217,21.81148926505782,6.709044098350948,232.51404880561145
50.73498283016628,10.56253266837054,14.489123358117494,,217.2895164143196,102.96456496637164,3.1713411017928284,163.05183240414928,31.02542321705865,10.151555975364404,29.491158151973835,261.8078997075679
30.79067527035677,10.68553566230108,10.163113967413558,,226.6033365941812,97.00646241879406,3.4362072202120384,89.64150318282535,28.667927361756657,10.392062525508775,20.871591362198483,203.89167856696383
26.343397632498984,10.808538656231622,23.03287788833289,,223.00313430027256,140.3143688171127,3.701073338631248,80.24946718745666,26.654386330520303,10.632569075653148,28.27201748294728,207.0754404170995
5.321759998733574,10.931541650162163,19.850872411773125,,216.62672036637048,77.27138277466517,3.9659394570504585,76.52941105985396,26.216423328552192,10.87307562579752,9.355744903845784,218.2333607687448
6.489978164292091,11.054544644092706,8.770133938682049,,206.90905592494667,157.99546029445793,4.2308055754696685,88.52011346399611,11.27354980822735,11.11358217594189,11.982173727802564,224.1852479696063
44.66764805058664,11.177547638023247,28.992733753125048,,198.08073734081933,104.00386271704726,4.495671693888879,83.7100581670758,15.403061213404095,11.354088726086262,7.80231507302718,202.88488476280529
29.27526466873474,11.30055063195379,27.936966711511825,,271.02515795046395,73.27338789746308,4.760537812308088,69.28857143954899,35.11444176536964,11.594595276230631,13.485125666340188,179.98037595737546
7.548388573900477,11.423553625884333,23.589909527741177,,289.7959583499373,69.12419548390207,5.025403930727298,113.47793330270768,32.66990366574808,11.835101826375004,8.831471487835955,175.58261939906927
22.71321719638444,11.546556619814872,20.851843426319903,,320.13494273022826,62.51931390250852,5.290270049146508,177.15881950091278,7.975149750019949,12.075608376519376,7.256318654241964,168.73098820646203
17.939229324128302,11.669559613745411,18.11377732489864,,315.52755403820885,63.63912025061091,5.555136167565717,150.4079107122352,11.46671769645469,12.316114926663747,10.164596483919157,165.5504440921982
5.308446279162051,11.792562607675954,15.375711223477367,,285.6963909483078,56.17288910016693,5.820002285984927,154.34794305528547,13.90113212082049,20.15830033139471,16.428669205694778,157.1501526388038
14.888367252023198,11.915565601606495,15.66390752216242,,341.5236324949136,56.86809731323341,6.084868404404137,294.0484578958785,8.404226936601981,28.000485736125672,8.507127853106399,153.90117979023304
12.516235128757216,12.038568595537038,11.435345458431698,,444.8489197873373,78.81603974038224,6.349734522823347,228.23546034200191,22.886091636835104,31.101435443997925,15.01296082952826,139.9997833016222
13.12834302370374,12.16157158946758,7.206783394700976,,438.7931437050517,80.48333844831923,6.614600641242557,288.46703058869696,28.065029287481124,34.202385151870175,11.893011167992745,153.45141139751527
29.06952743148228,12.284574583398122,5.624374222473966,,441.0493394348836,93.69071895749308,6.879466759661767,238.96286497350067,77.01792833158937,37.30333485974243,13.563331831347323,166.03198963993486
10.200341765048746,12.407577577328665,6.222571625291993,,571.8446147570211,100.78248619500356,7.144332878080976,219.90346336553765,52.31398243180886,17.52045944599564,15.233652494701902,143.35581300814184
5.949069780821608,12.530580571259204,5.857759571870731,,511.5403908996928,90.38971873212712,7.409198996500186,220.61024423841224,87.19878266649226,9.841388212036172,14.000675932698,146.37824481390197
20.934156886829168,12.653583565189749,5.49294751844947,,405.5365652972958,79.86729581858708,7.674065114919396,123.19091017753412,108.58892964462216,10.663237893841252,12.124220467526223,136.06061504423718
42.36826208009461,12.776586559120288,5.128135465028208,,450.0024857330416,100.78137100997196,7.938931233338606,124.26031692421934,52.05917336453094,11.002713432668836,15.549442283268323,131.69520383972815
16.09733755225969,12.89958955305083,7.787669392863764,,502.9849090791722,108.67669883634612,8.203797351757817,125.95750602222822,29.6502633495762,9.594655137201348,6.436902920317194,150.5293251559217
10.34144093923443,13.022592546981372,10.44720332069932,,43.87563929178236,173.75767482204645,8.468663470177027,146.74612603320335,4.92404341924556,13.877454861348772,14.523378048330114,139.49347833674656
5.910500326530295,13.145595540911913,13.106737248534875,,,199.2168006654428,8.733529588596236,172.47593390312463,12.44888085865364,14.630933757241026,13.125402296079972,211.38508983972648
6.082305054143473,12.728859774968658,15.766271176370433,,,240.78539981694755,9.577480428346655,165.0073808161009,15.376427054012352,12.201407861540757,11.323091905243968,215.7776324120709
8.93030858397562,12.312124009025402,18.42580510420599,,,274.55316062007984,10.42143126809708,182.1525599474001,7.505741627626271,9.243226418910863,12.807606767662037,147.34305746585767
2.143315669427069,8.866291047155233,21.085339032041546,,,157.35564442680723,11.265382107847502,201.0932350145243,8.03583542219484,4.499367967566935,18.06127379891369,146.6138435482737
1.3354875914965696,0.9862154887566366,28.160549898797484,,,171.90302253458074,12.109332947597924,233.22938346286767,8.565929216763406,10.320556119679065,27.157456196512484,172.37965691370437
6.45919162374056,7.737145295113182,23.004215231022705,,,146.92325466525244,12.953283787348347,219.3051641857047,32.370293283542445,8.066828637932922,30.417176894386937,231.0937734892165
6.60546770769446,8.324614466265041,17.847880563247926,,,151.38885217650756,13.295102511053877,209.96484341048307,55.86532100260277,7.7051503086526685,12.474074636255793,157.29443515889935
9.232052341134969,8.9120836374169,12.691545895473151,,,137.9171307884811,13.636921234759404,239.38641463417585,30.558833344088285,7.343471979372415,18.12230948542534,157.48234176797962
6.461559531867819,9.49955280856876,7.535211227698373,,,122.38073999773869,13.978739958464931,191.60189184702355,48.0417085743772,7.102185956970112,16.12816972952526,140.2314037823664
16.063970864778266,10.08702197972062,8.121869717773059,,,152.70041634298326,14.32055868217046,179.08697231265035,25.222097049921302,6.481025330702915,19.455692344130668,108.1666329914604
45.20573121058749,10.67449115087248,28.28549385708533,,,120.99957698877776,14.66237740587599,206.979569510132,29.15925975578097,12.170491525980786,21.126162314836527,117.55873435199416
32.52607238620599,11.26196032202434,6.711350329342841,,,120.16779103135956,15.00419612958152,204.05354231416845,40.09347551628469,11.472523828747583,22.565611840448813,115.83774197514688
22.812710916669005,11.8494294931762,12.511916988861024,,,107.19452548898263,15.346014853287048,229.4876733334131,33.3838828213654,13.005284795107867,17.78460813053467,140.68545626696286
16.04073777417485,12.43689866432806,11.38219145136832,,,91.7985534026445,15.687833576992576,225.0053120835183,57.763095999389,19.12771222845334,19.82171436729105,192.08970405571972
