Energy_Root_standard_squared,Energy_Root_standard_squared.1,Energy_Root_standard_squared.2,Energy_Root_standard_squared.3,Energy_Root_standard_squared.4,Energy_Root_standard_squared.5,Energy_Root_standard_squared.6,Energy_Root_standard_squared.7,Energy_Root_standard_squared.8,Energy_Root_standard_squared.9,Energy_Root_standard_squared.10,Energy_Root_standard_squared
5117367.926185006,407558.1532381544,403086.8435004696,,,4214590.1247141,10270895.724269278,63521741.53492395,683232.5591156286,111623.88849981564,877220.0460287277,34606673.94338694
4804224.310955557,446274.02838245616,367986.06267235696,,,4008137.227219983,9767351.41883812,57123937.300301135,1717827.39233343,757035.3137609032,1011529.9243183668,49335502.63961633
4653853.596821547,484989.9035267581,742483.0550670349,,,4487882.769343451,9263807.11340696,69876410.68198252,1798716.890824759,62923.64309194851,737498.349071492,46344104.843956605
41773015.83783738,523705.7786710599,1116980.047461713,,,2743496.092821938,8760262.807975799,66831602.45741055,2203281.665305329,72341.1419778211,684780.1173777058,53740249.99584872
22416174.97174,562421.6538153617,1491477.0398563908,,,2494705.170401989,8256718.502544638,89859758.82048813,2462425.220885415,53330.8864308707,998533.8682967266,66523160.20599501
3059334.10564261,601137.5289596636,1234583.5016200768,,,4407325.89683238,7753174.197113478,104599248.51747118,1539345.0873749128,34320.6308839203,803079.3482589882,62843568.502798274
367786.6457663643,639853.4041039654,9842524.178599162,,,7428666.6822605,7249629.891682317,121225978.25779109,598798.906878954,36531.20488280939,1037133.1967411526,69720700.78029694
238347.60307481585,678569.2792482672,3210705.490231579,,,8355403.77650147,6746085.586251156,127724101.66109148,479688.5549968078,234201.24886290016,1099487.9753682648,65256385.338576
111355.5540488157,659280.1373772355,1477743.1711239005,,,10469302.602532065,6242541.280819996,134455311.77606636,73025.10656991156,425416.81429888,1238929.121320207,43588326.7751067
130865.70232650686,639990.9955062037,4878649.50272839,,,12615230.915824177,5738996.975388836,145636472.13549763,366908.92690964905,640976.2320368293,1378370.2672721485,42096152.16124819
160811.25373384802,620701.8536351721,1482003.4312077137,,,4193038.944833912,5235452.669957675,158006633.7491425,339044.4871619367,366621.05885597743,3576674.944116276,44730050.37598243
177044.93578332872,601412.7117641404,2080646.6937121488,,,13465974.396062233,4731908.364526516,161917292.88627005,311180.0474142244,92265.88567512548,5774979.620960402,56039134.23783594
191909.178894612,582123.5698931087,2679289.9562165835,,,31565193.51608467,4228364.059095355,162434752.68371642,283315.60766651214,179474.8879011544,1240376.96624168,53619342.18269535
1468419.7860158274,562834.428022077,1938112.3778960896,,,19402979.049977228,3724819.753664196,158083289.14811978,255451.1679187998,82113.35398607166,119330444.31232658,73535434.10763317
1129279.009914006,543545.2861510452,1196934.7995755957,,,11814081.307344506,3221275.4482330345,159051759.17525864,328449.13645015773,113269.50393760225,13530666.286772313,71218195.31534354
601206.9994585571,524256.1442800135,455757.2212551017,,,8183030.302724555,2717731.1428018743,144586109.5453865,1716182.6029945298,68388.00758734708,1401311.7053155445,65890825.4276319
2398131.727884412,504967.00240898185,1003923.0248653552,,,6884600.317275148,2345592.076265021,132816472.77418225,1583275.159987219,36341.742725069314,1501034.3631729917,70175150.12755126
5890348.313095415,485677.8605379501,1552088.8284756085,,,16772106.371959995,1973453.0097281684,118082972.63503268,945198.3312861132,36294.726640065965,857261.6869619467,65118585.81981054
545973.8641792466,466388.71866691846,818596.6459145435,,,94882959.79991594,1601313.9431913155,88167929.6569362,307121.50258500734,68601.98742321321,1487143.8352471672,68854437.38357688
302829.5285075961,447099.57679588674,385518.4370233376,,,11472599.275307376,1229174.8766544624,77692639.76567042,59629.649687499616,326851.123487973,5170868.299645321,70182559.27615398
916303.6054610414,427810.434924855,4047.578848327343,,,10586460.652302928,857035.8101176093,77282106.6659429,57635.79583109717,473598.8127814316,12627428.874550648,67456043.39366126
365636.7286347488,408521.2930538233,4620.152534752357,,,4792528.484740024,484896.7435807567,77422536.50992492,6861.656882885936,4642176.400153079,13931893.629317334,64595090.49149857
858928.9377449469,389232.1511827916,6272.55851589499,,,10750219.85391679,112757.6770439038,76388688.53419143,12027.950241382396,8810753.987524725,16527857.56927948,71800891.95595427
328856.48755193583,369943.0093117599,206180.939991737,,,11815150.826372191,144972.54817199777,74302031.93536615,42011.1722778968,12979331.574896373,19014664.25699188,59754110.95118534
232948.3892603477,350653.8674407282,30407.94834400514,,,6035564.400425646,177187.41930009171,80652305.5810063,52599.421279490365,13018856.260076704,26786754.51299513,76745710.33358781
1580957.3550760811,331364.7255696965,43200.25583917641,,,17168325.570950143,209402.2904281857,74768207.24495113,176830.56915392572,13155898.184199307,29575936.420172624,92535502.81388436
692783.1453917536,312075.5836986648,36505.79711939465,,,9625075.303207716,241617.16155627964,64435128.656652935,51547.59878363094,13292940.10832191,31611068.74984777,95162333.07745448
1867561.0049712984,292786.44182763307,29811.33839961289,,,50427726.53418914,273832.0326843736,62645418.99175968,80521.31335005863,13429982.032444514,28695007.91033205,95442701.29107648
1011522.6936590692,273497.2999566014,33905.14516032744,,,24638872.984880053,273472.2996494695,63731192.888747394,107817.55119461834,18961378.50676965,31882063.22262778,101011668.03287742
1093904.252029873,254208.15808556968,1264875.327314159,,,27148021.257462744,273112.5666145654,54532893.176801294,101145.22549528709,7698389.620161072,40391569.91910864,103173123.311322
1229129.6647452426,234919.016214538,1904100.8570587009,,,31920211.34886523,272752.83357966127,75381428.62656704,141423.96434704543,1575531.4258243488,35577710.100336604,97077832.84822407
1309732.4824981946,215629.8743435063,1232671.9386140758,,,27960498.296574418,272393.1005447572,87392707.35318394,141294.33556989965,178828.06106837292,36519628.41540626,103425359.39472796
1450380.1410994425,196340.73247247457,3249.6247777170306,,,27180529.99238478,272033.3675098531,95867970.4310648,142190.17632072276,42471.031553571614,33751018.03068984,104326117.93193774
935421.7530482851,177051.59060144285,5913.365949987825,,,27410404.96556149,271673.634474949,67057738.51003655,714528.8237845006,120389.9086955345,40145011.54149821,103794562.08182035
1011094.4157884005,157762.44873041112,8577.10712225862,,,23449377.72837748,271313.90144004487,68980683.11648001,137106.3527230977,88487.60880120224,34030850.318985894,99202252.00177404
710128.7448219452,138473.30685937934,11240.848294529414,,,17489799.3906154,270954.16840514075,73362357.3193033,99779.38701317002,93106.00884789688,36517442.80379338,95911955.51950487
538751.8649482247,74826.66589253166,45680.016687560565,,,13060164.82478372,270594.43537023664,87162340.71662217,734603.8988213689,112427.33907136488,39575627.52856058,100942433.04318048
166212.19327733282,11180.02492568399,57090.52812939271,,,12035256.777873231,270234.7023353325,68619915.9525591,925888.2114984985,61327.36722728024,26530693.66701765,92645081.85471009
786804.7557995548,26532.33392030113,42500.22404047381,,,10816413.389197914,269874.96930042846,66595939.07482221,1235585.2928512902,130781.70179189714,28078819.560693983,85713160.65965198
208256.3036569137,41884.64291491827,27909.919951554915,,,19736440.210530028,269515.23626552435,71289541.67717136,1264777.7574086066,119909.25955601437,33937917.19283448,79897484.891503
9561979.938776296,41205.69045481458,546850.6696920585,,,6668451.891252879,269155.50323062023,75686131.85570753,825334.151089903,158514.72205671712,31184130.18318864,78488837.78254767
4586366.0724811135,40526.7379947109,1065791.4194325618,,,5453668.891987404,268795.7701957161,78752243.71982561,925523.6224261518,125610.3226130576,40068510.188026346,63117054.63628808
28902439.54848073,39847.78553460721,1584732.169173065,,,4920205.73572409,268436.037160812,83863934.49418797,818452.3381754056,180048.70463677432,38363306.78573884,64802084.642896496
581486.3561652423,39168.83307450352,2103672.918913569,,,16085158.088489328,268076.3041259079,86374354.82470845,1562374.3206412392,141945.49457137712,96598361.60843468,64558821.29840162
651991.4558850675,38489.88061439983,168794.49262392533,,,106838759.70154938,267716.57109100383,83595195.7386046,1491674.7213521942,103842.28450597991,36369835.12682365,58557769.00661083
1234874.1087376154,37810.92815429614,484263.8493584911,,,,267356.8380560997,78970325.6767747,2214822.1023862823,1415500.2183614464,81280765.08523352,58737151.71194581
817376.2366827475,37131.97569419246,1080086.1257475389,,,,266997.1050211956,82686597.15501633,3723101.7039056886,27378927.907325048,138236890.58363923,50423881.80358631
1364159.457291874,36453.02323408877,1218980.810810883,,,,266637.3719862915,78401866.55418515,2709359.890869634,7074608.971386021,33474464.97435525,52620491.988850266
2602715.948691978,35774.07077398508,1357875.4958742275,,,,266277.6389513874,81539082.45004031,2221791.008382722,3405629.167977868,54721489.4908674,54726175.19676841
1767232.6570163504,35095.118313881394,976250.0860916948,,,,265917.90591648326,79126538.62549028,2114551.8134919875,195117.2129767672,94545705.61549076,52258427.7147143
1980907.7015238367,34416.165853777704,5008060.32415458,,,,265558.17288157914,89594603.26703408,1672543.2202949158,289670.1703447647,74515592.9879823,52268187.70679713
10103532.21880016,33737.213393674014,4025591.61014644,,,,265198.4398466751,101540084.1554827,1513637.5628698485,190178.72570749428,35231651.4193322,59972774.6338846
2473469.99961234,33058.260933570324,3043122.8961383,,,,264838.706811771,101908445.93238182,2100910.842104837,223010.2697544833,30744730.77780446,50949705.1099361
2885894.4626830257,32379.30847346664,2060654.1821301584,,,,264478.97377686686,93106795.84351346,1131562.9404885124,609380.8559786954,66979262.21995432,61698620.43810499
1052541.4506967913,31700.35601336295,1078185.468122018,,,,264119.24074196274,93272294.42124888,963806.0646242724,276950.96573543496,33613301.21836043,61633344.60275351
506050.17412969057,31021.40355325926,906726.4388775924,,,,212627.58272244377,98022333.03365175,1076816.6342518842,312281.7851187873,29340138.066800136,50774213.68822865
220440.6871733745,271083.70735513483,735267.4096331669,,,,161135.9247029248,104783242.09223329,1665200.4966089171,327534.8260516976,37354428.40413334,52433434.9548349
108837.40698724471,400642.7001929999,563808.3803887414,,,,109644.2666834058,104613152.79741104,892379.2935856336,286995.4801861608,47035558.060633175,58047436.62462523
477083.8283946385,530201.6930308648,392349.3511443158,,,,797282.0091120474,111204761.32949604,1112492.4688863065,480481.5418258362,29591132.143560864,52081654.05785532
825244.4700353397,659760.6858687298,220890.3218998902,,,,13135.083807470244,117923223.3049188,2162957.822875845,548049.433336373,25184407.794462733,61800341.38765264
703911.4967612955,789319.6787065949,49431.29265546463,,,,14256.086651027515,138384165.9196786,1343840.6014560673,528346.8919239627,31222385.786686603,50066157.614946336
797485.5472506045,918878.67154446,361970.88965768623,,,,92345.4130249444,136386121.57293642,1221575.5406512674,1030606.7917142994,27413319.002249487,45241325.30511636
16873773.910221685,1048437.6643823248,498187.2888715172,,,,370119.3132573429,134923787.65335163,876369.6438075517,529908.3546215515,50312575.67149455,39376631.519361086
381291.5086993765,1177996.65722019,634403.6880853481,,,,216820.10194360645,138175093.7557638,242320.7602643493,881625.9018453052,34212766.31183134,41674120.20401
372435.3888388837,1307555.6500580548,770620.0872991789,,,,816759.8371710338,133806657.83822472,4138391.355653475,665752.0933381586,83173443.33313659,38384948.69283306
278064.3595886473,1437114.64289592,906836.48651301,,,,33000042.678535216,135578173.25823918,18547338.89335577,3500534.327652788,81582005.00807633,37719351.60668331
612581.9782190875,1566673.6357337849,1043052.8857268408,,,,3309716.634458774,142129205.62824064,221261.63063739127,759792.0690811258,18728371.550100066,37077127.98893818
707735.1657881022,1696232.62857165,1179269.2849406716,,,,768117.6234703398,144414433.54639506,222252.2652073521,952344.3167449696,92846315.00502196,38110138.3470626
3719446.3835180574,3599188.360559287,1315485.6841545026,,,,1224002.8221366091,145977021.71935484,215310.24854993084,971070.3645836484,28719335.40338232,29547611.832498148
409065.0548762067,5502144.092546924,1451702.0833683335,,,,1153825.01040919,139320019.68434757,224714.2082659533,1008267.692494366,51599712.14960005,28338785.02345397
701995.2830534931,23583619.04637705,1587918.4825821645,,,,1251653.113207477,131644773.95678684,310588.463023592,1363943.6312175295,40255229.57484999,25122246.13687959
419078.1267005031,14521647.963941852,1724134.8817959954,,,,537967.9065782685,137350273.53347892,119207.4410665564,1617254.8710638864,48451404.202157095,37687652.30046667
1622459.0859383112,5952496.059831335,3238270.9884783505,,,,122621.9778768064,133831827.39161769,271289.3776059019,2148821.441864154,123791516.27291124,38303465.14737491
40609151.63819242,18450000.775538985,4752407.095160706,,,,288370.91640971886,107702199.30827314,144145.05413749337,2330876.8373226034,182737029.4794939,41863070.3412396
266070.06219408545,30947505.49124664,3676937.5778353065,,,,237283.56183303104,93075146.66838595,216931.5788266684,2342012.81979445,191933036.7971563,35453534.02559837
1031759.2260302017,43445010.206954286,2601468.0605099066,,,,608526.69365496,101345149.99311753,326118.6558391656,5249203.774745575,38789346.129121125,29024736.370297905
45955776.69186888,68998436.7083725,1149024.6902552373,,,,733866.889341366,95219362.68481389,216559.5441321254,2156229.421923171,142183179.7734225,27291051.314460203
1299909.7802448631,18436059.496504787,41289.66809201849,,,,463272.6942968696,85244382.15930794,267090.3168906176,1961952.822252985,,35838799.62643928
1705406.263508943,11206246.227568202,28366.62132118246,,,,710831.1504493126,85778001.05819783,266605.9883288401,1857601.0691196315,,34184701.45958245
2869683.646073488,3976432.958631614,26086.43927493141,,,,42111766.08351083,99784127.15164912,203964.6515885936,1580232.7874939078,,40453303.15683247
3777470.790745288,292684.8170033228,13120.946432127386,,,,908669.1486668396,88976134.52217019,197401.040887682,1274390.050674946,,56840877.63996426
1410815.473445854,2965585.99770312,184038.298106006,,,,594471.0821212791,91144149.39068007,270450.3961211141,682705.4272614418,,34099612.64629752
4354068.097743229,6090241.743258808,367440.7432640023,,,,785648.1053357184,89596370.55688077,267668.98718274053,515050.3799988583,,39694133.27019901
1286747.698664876,1111687.475581742,524289.0929060325,,,,666804.1288736435,110375309.60682204,262079.80051580345,1830062.79077678,,44600713.66997021
1560729.829135076,190258.78525677056,3038337.376626987,,,,1006749.6045765145,127663250.30418012,322554.21644420497,998521.36199788,,45206240.73684323
1025706.2001785568,5997.671495635827,10164991.731249288,,,,108059.2292775132,104081853.54812904,142034.4084277503,530729.3195096562,,44413568.14723072
692071.4148996228,15489.894232585346,12584269.626661474,,,,259291.4929658141,94333299.852448,303206.1811993832,7523468.816215329,,48116140.401897006
1710521.684612004,28745.556389051264,15003547.52207366,,,,234130.8742904448,93653455.99749283,346150.0473778337,5285576.241589203,,46374129.51040033
1027504.776971258,42001.21854551718,17422825.417485848,,,,485075.3355195365,99347245.63814206,178916.2906509456,4959564.401986469,,48500532.26316447
1007268.9380299404,78569.97818906319,8211488.634115023,,,,736019.7967486281,98647411.42707571,266349.03462861915,7766407.06169702,,50534262.59189397
574751.9512602931,312669.2650477332,486112.6663485316,,,,986964.2579777198,106415395.06561424,316722.53469371016,13172930.683915168,,57446120.05147284
9650369.672654193,1203356.1278298977,590727.9817967176,,,,1237908.7192068116,110829281.65687008,699904.4864209084,13998743.589927452,,60483013.66990303
3606259.044756668,2785058.1398513108,329857.38777770835,,,,1488853.1804359034,119456623.17229024,151626.43288060697,2058509.1899277528,,60420737.47638233
362987.114832418,3627141.367303124,352535.70577228384,,,,1739797.6416649949,127391309.1742332,362780.7193365168,8671560.918029834,,60158884.776950754
2598096.9679790675,3994419.8499706816,1171685.9929445344,,,,1990742.1028940864,128739617.07827196,2385993.633374301,9394604.624640578,,44893501.1731664
2006723.5664145155,109142.1636007558,2090430.751649044,,,,2241686.5641231784,125693800.59151237,2824711.9878959563,1260738.3227762207,,45017146.72554013
756369.5509932687,104080.43361770408,2139050.111431485,,,,2492631.02535227,120272249.75410326,513572.4665003457,851541.0981560436,,38850263.92311184
3269697.938263721,133995.12225337946,2187669.471213927,,,,2743575.486581362,121551606.1831738,2174814.184374481,1113127.075414216,,37926275.079646
2611445.679461373,163909.81088905485,1756174.5119401864,,,,3200442.489235681,120388115.86933982,383412.3569029648,849902.6975160785,,36880577.45826786
2145982.756996908,193824.49952473023,546469.667816729,,,,3657309.491889999,114868623.53618763,343627.5937877216,680456.9264469121,,102353313.36740172
943663.4520454846,223739.18816040564,563549.0140779377,,,,4114176.494544317,110903284.9496261,594254.0221744257,295217.0511572942,,78908281.06651993
1352727.3496979908,509465.30909638776,470950.27644817217,,,,4571043.497198636,103405083.41710024,464449.8836660229,898334.1004384335,,79713691.08960755
2792708.591171245,792105.9537627504,813797.1435158603,,,,1913305.241306756,125486132.36000276,5047463.679302744,830186.4099235182,,76511626.47837321
1087479.009723697,3519201.569002309,33735997.211241126,,,,2061822.6083296093,137482082.40337342,5820438.155949295,916266.729443317,,41384967.62289242
2004373.49196588,1971647.3715292227,197426.57448691584,,,,2210339.975352463,115651647.951426,2662111.696799975,567147.7906273567,,62375091.18340411
408173.4101100169,109390712.86808065,3136665.5040891496,,,,1558983.867549149,133328330.9639578,3697381.886572107,170588653.53986225,,205378767.6569935
2079221.439882068,29719053.71082184,103469.17291995404,,,,907627.7597458356,131259167.90676354,5697662.728440524,2444251.990399525,,105230501.3795807
2903762.241881719,21423862.31397193,179063.34223527755,,,,361496.7798867461,119773099.80133356,3996629.7822309183,1423815.8338636293,,226906783.14510933
1568002.7696403265,13128670.917122014,12175819.141805075,,,,170461.05957011323,127063190.56865156,2394372.531011554,7184179.742978668,,156418169.28077185
1903430.3878008767,4231556.129926875,3830817.7323915567,,,,118821.6341426559,124162581.36514692,1852619.0725912824,1298477.46128373,,119750991.85223672
957163.6862450844,21002078.8511662,17488730.430271707,,,,67182.20871519856,118667101.4922176,2817225.368703465,1080047.749090326,,182490673.22922385
8544104.141871702,37772601.572405525,28594765.495432213,,,,265657.9212375739,115825980.89725745,2790368.297525876,1520727.3239085854,,57567936.94450588
358761.3874344131,8852330.463561008,731831.8452027265,,,,883520.701852486,123739789.66513038,2902278.147710767,1350068.0489074558,,38854052.1411572
3777619.583246385,2658061.130042716,203552.1758236694,,,,1501383.4824673985,118273948.8701234,3890503.341922288,4604952.4054743,,61092341.20274551
3300541.059254752,92531.56258719628,256584.7821040214,,,,2119246.2630823106,113761016.91179344,4307519.668960859,1479391.2651685711,,105380844.44761112
2908324.711801453,13655.274282663982,17583897.18490958,,,,1911972.109827024,110543815.93517682,3636382.202380724,5073965.098298372,,130942315.9141312
1299400.1605630987,132703.07353480483,6280889.551166051,,,,5545393.092820213,138936452.7086924,4419694.285814217,1428019.4075060885,,63248348.92541143
1114842.0971596015,148039.407899227,14725383.351523248,,,,9178814.0758134,150939196.54044825,5089630.2979585575,3770141.357715288,,118077249.18439452
228929.3230984152,163375.74226364912,14955994.67350752,,,,12812235.05880659,149563109.2767822,3935779.568178457,4566306.7270813845,,161033949.09821245
284127.090615474,178712.07662807129,42564298.143189706,,,,16445656.04179978,168223802.61881426,5174008.970029684,1331441.1275649825,,64148864.8967403
572370.7518001669,46227.606593292745,45750268.63205107,,,,20079077.02479297,163460844.0914818,4243002.030059353,1555659.1757206223,,113466361.60658748
1192372.5030294764,585502.2488538437,47596399.80831252,,,,23712498.00778616,155201929.24568176,4137877.693006777,1375943.8675363834,,107426008.07627147
1022326.1850308812,1064447.3292870228,558644143.6584655,,,,20122623.08942037,149815458.1268205,3257478.102145166,2115063.728686474,,46434681.63480243
1000691.7732666492,1543392.4097202022,,,,,16532748.171054589,138084307.64319912,4456593.088543921,3142676.775383735,,61758856.755683474
973196.462416886,1190781.7283287458,,,,,12942873.252688805,138907327.27339932,3970397.36533176,8313017.585718824,,61453278.65993812
1786286.0683193358,18546797.0691528,,,,,9352998.334323017,118860743.87109654,3485923.11955263,4389249.654689495,,70158661.10462424
2421733.100680661,2693133.005849088,,,,,5763123.415957231,120920008.33313245,7142372.669487407,1386568.2084265351,,91421050.81912044
1112252.0233723728,7990697.492402665,,,,,2173248.4975914485,112961195.61755398,4789325.601444636,4727861.275241912,,34831837.5067633
3474728.247625363,144262540.7084768,,,,,1923153.89403001,123878029.0336041,2238110.268686833,3011824.1655512583,,66713745.75390499
796361.4430705308,31790482.9943754,,,,,1673059.2904685717,114491417.44578426,5344404.482949422,6263164.618937572,,85373523.79648636
8339691.679473939,18568292.534009628,,,,,1422964.6869071336,110161065.52272683,3440280.915294734,3796089.909911749,,46762359.49041603
2371508.778842677,450213.1257537737,,,,,1172870.083345695,107178338.42653428,3227110.453401707,5054559.891430277,,71247460.82822396
25278987.098789822,126799748.8559222,,,,,922775.4797842568,105922110.91708577,1261349.0585991102,4501992.52833119,,166010044.85669953
1293911.5814974827,12829310.497180264,,,,,672680.8762228184,106932445.12685002,1149034.328204165,9000830.549463343,,63937213.96872859
3669852.6673838985,69655160.54015195,,,,,626344.9749490713,100205658.82720478,8384263.47282696,2069227.5008449508,,53449919.06092063
244091.8689922985,155496.82147482884,,,,,580009.0736753242,99539882.81033763,7200524.4048736775,2487643.597715164,,53551636.52498361
1895371.5608558173,42598968.7344007,,,,,808151.0141072358,106834280.00478356,5953414.046901911,5814219.343280038,,51468373.09782936
3336484.511011181,854643.1854368085,,,,,248812.26873357865,116818516.91365916,6126191.718465173,13883352.790432405,,60747867.81894755
1870356.000324841,12619765.007564904,,,,,229048.5852337088,103920951.40106332,1878751.9732195628,23515488.585535955,,78889406.37865728
1621368.9266542182,27869885.83918288,,,,,472001.5006110476,101023069.2559433,1980088.5729413007,27821546.063377656,,49165960.98972374
2697583.592384152,33110095.34717208,,,,,714954.4159883865,93519159.29571912,6879591.730821958,14921233.571848225,,54701597.37663292
3453364.25783709,3515125.419388809,,,,,365892.9864776487,97218552.13704206,4781079.399699622,25693057.558424648,,69373056.37768872
1553706.0485661747,23939247.54067535,,,,,16831.556966910877,92974785.28308772,3304217.721354957,12916892.909224829,,66502356.54900716
1593570.450640238,1518555.879176091,,,,,69314.42065597292,82365172.0265072,5004784.834802931,5482623.835035324,,67414618.18954098
2068249.2228070449,57968664.46341125,,,,,56870.59910888351,82571709.40403272,5352982.732888786,10132718.109881151,,68343136.3499726
9173999.951567382,3226620.308677016,,,,,79312.93969751595,92974400.5665092,5730018.649457842,10818500.399537705,,71784244.81233236
1257852.7984016684,,,,,,101755.2802861484,91983299.04299252,4963897.791626531,4879029.3626938695,,77500964.55192898
3209557.298526885,,,,,,124197.62087478084,202801971.79433373,2223011.075523688,7408487.199762012,,89414392.14960253
10339441.792271163,,,,,,1365995.5806867974,141249607.0932377,1570939.1402988778,8702737.81232805,,73473501.40884373
144345914.8095776,,,,,,67041.57467857421,94692793.78621064,5495810.434521539,20164434.151121207,,109209212.5871857
2736212.12420684,,,,,,502061.1349063764,85707969.66347504,3999368.9680207465,15174732.625488874,,110351772.0809428
23727388.09078456,,,,,,561790.462493351,87399919.05834427,3127140.655625958,32031733.89779177,,104535757.0189332
7691039.672414016,,,,,,824611.0570796994,87433263.4203625,4186570.526301152,44191095.39444751,,136612020.9703358
18357236.613683708,,,,,,387030.1203305134,89785178.09299618,5683315.387129824,41538795.80471047,,141449742.70858318
71021622.50347964,,,,,,167709.7450756333,98158602.38033184,8308428.01748536,32232730.25241715,,148542923.73770472
4008197.4150239583,,,,,,115917.73496211304,122630402.98057356,6500944.885296607,33298394.35317029,,135526741.54671827
23849157.71197928,,,,,,264834.9554587628,123305281.108343,6751066.252124808,27845815.76653381,,125830788.4799974
6489971.311007439,,,,,,577117.621507421,115543233.8809893,5844498.273445612,26828953.99755888,,156238719.7146996
57951069.58544353,,,,,,413744.7508676018,143306075.52892068,3988724.022338595,15126002.867222223,,154481173.853141
162558341.97927424,,,,,,530854.399508184,134780344.90007058,3599690.193561566,18057917.38226049,,184047329.7887587
293167110.1667877,,,,,,1603016.1299618145,128491023.5052707,5669905.730852447,12964080.052647978,,150932011.31349608
,,,,,,4149677.496201737,109618775.92481978,2370459.209953361,12353966.363495428,,127293124.7629024
,,,,,,13501223.141649809,115965298.4131532,4021877.7733126106,10291833.358747743,,161324664.51043653
,,,,,,10682447.470936729,121574125.01031092,1697166.6336886862,8620504.793128014,,132826595.23418096
,,,,,,6219997.718466182,91025469.93168785,2737527.714850853,7920019.83138062,,167731602.9339051
,,,,,,1757547.9659956354,114581452.9524565,4220768.995228944,1971838.757955908,,258304972.89265785
,,,,,,695444.5900705139,126626453.9754674,5061127.711751698,9162885.813244283,,277119217.7939159
,,,,,,1533573.780235256,108190291.05821615,2175283.520284448,8121708.978959515,,336722765.6792522
,,,,,,2296880.3641532366,108895415.5251808,3146256.520581045,9445262.767222809,,292322528.39792794
,,,,,,1502074.9766974398,116696717.70340672,2443419.862816387,7365135.151607624,,243956940.25029665
,,,,,,969822.648299634,111275900.99023604,2548152.812955659,12026501.61053026,,253448629.49687043
,,,,,,635012.7156708685,99978330.6338728,2528391.676284402,12655635.07141802,,341629924.36303675
,,,,,,593153.5855686986,99580486.1305489,2524064.5154098026,19727305.86099109,,336922524.493578
,,,,,,551294.4554665285,103898593.31362022,3451857.382714603,20934637.39997611,,295901383.8013871
,,,,,,509435.3253643586,94914896.82913622,3190439.507314172,20744649.373871703,,227111353.07478207
,,,,,,444939.16072226624,103406277.25809932,2560330.4695719075,15784146.839582972,,220237930.8329601
,,,,,,2744611.6246023225,112730295.57284456,2593081.1927698418,18711601.46856162,,212492422.81829628
,,,,,,5044284.088482378,122354309.49790467,3877794.9922844446,14445515.023952087,,192536883.5635733
,,,,,,8823397.87892953,114210873.03856434,1902202.613961713,17257633.531469088,,209939740.5587402
,,,,,,12602511.669376682,112175710.7922748,791685.059311192,17366975.50104037,,152676767.0613171
,,,,,,11556341.85537023,124924394.96973497,2764758.851045327,14799006.786458671,,206234372.94947064
,,,,,,8336883.751216806,125059273.68697204,3389032.5059004924,12269696.294531088,,217693486.98939496
,,,,,,3452199.538022129,113761831.71174812,3035678.5396283763,13747416.67180408,,230181799.2851421
,,,,,,5086157.289540452,107526611.64299764,3386820.1296968674,18987177.468536127,,174447206.2812947
,,,,,,6720115.041058775,115101361.29084732,4340634.937342178,31513579.353627387,,184032306.47449464
,,,,,,8354072.792577097,125088686.82723708,3539232.218108181,23984750.10363201,,164447433.1146538
,,,,,,2061719.857821114,130788698.44128592,3809742.088860458,21469460.408020403,,136894445.35954672
,,,,,,27885.447564223312,120087630.62752075,3761472.6835959023,27373200.089675147,,176435455.58854815
,,,,,,144113.39887847233,141052568.78198177,5185448.387740519,9952460.077881096,,160851960.65728518
,,,,,,616820.6229816043,130509283.00014149,3370561.040999189,27924834.29795808,,156954942.28570393
,,,,,,18226831.10721756,119614327.0101466,6517330.665060432,23121980.92864749,,153807665.9812871
,,,,,,44504638.80065908,146273053.68626755,3750693.361814047,25557054.98460689,,139660433.75881743
,,,,,,24573913.5869782,134325119.19053662,3498471.7052554344,21140855.57213756,,133027733.67481165
,,,,,,23846706.35047875,108363774.74816032,4455693.597132728,31490037.72315084,,130967305.81764628
,,,,,,18313118.34429427,110023512.08246057,4580232.019515548,29253722.81278729,,142221555.49461034
,,,,,,16761329.960493322,105901437.70576476,4852545.889537545,25437465.12525086,,150918969.1501142
,,,,,,23753203.727895413,123692299.60194796,4804752.28613269,47909073.363002166,,181806356.5431487
,,,,,,21408676.90440073,118055092.86507432,4406970.7731364025,24098801.98091316,,195535250.79546368
,,,,,,40206584.17972027,121991584.36372095,4767662.899054093,14437623.267910812,,
,,,,,,24310855.618569635,140921886.48271683,2369841.0097773066,23262589.526942097,,
,,,,,,975883.5502740506,119311664.9573166,1440211.711002163,19225649.25358221,,
,,,,,,14756293.88589948,123061238.14046855,2641684.25612655,8222244.407389683,,
,,,,,,38845217.08515879,134916783.93291357,3788437.628053129,9621000.30915575,,
,,,,,,9815156.331601152,138769918.7113744,3685239.810106311,3670941.877498196,,
,,,,,,20315530.748719763,157661631.93435472,2369111.8112708475,18737587.54358296,,
,,,,,,9774524.053973705,144324982.52524406,504703.6821266786,24346929.39093677,,
,,,,,,59051770.96919806,150911323.28768623,268960.05924376764,11989406.97496912,,
,,,,,,2395712.8125265567,153970888.58259714,3116085.763905496,10533775.35710188,,
,,,,,,1165307.7508435652,171317575.20034495,3106536.384162436,16445536.861198632,,
,,,,,,52603182.53215829,162228180.2951712,4600888.760784501,8729688.668662177,,
,,,,,,625089.713597887,163498522.61525235,4543613.035295882,8849563.916287092,,
