Energy_envelope_Central_moment_3rd_order,Energy_envelope_Central_moment_3rd_order.1,Energy_envelope_Central_moment_3rd_order.2,Energy_envelope_Central_moment_3rd_order.3,Energy_envelope_Central_moment_3rd_order.4,Energy_envelope_Central_moment_3rd_order.5,Energy_envelope_Central_moment_3rd_order.6,Energy_envelope_Central_moment_3rd_order.7,Energy_envelope_Central_moment_3rd_order.8,Energy_envelope_Central_moment_3rd_order.9,Energy_envelope_Central_moment_3rd_order.10,Energy_envelope_Central_moment_3rd_order
2292574991000734.5,2.8280807434281306e+17,1.699739946367217e+16,,,,-640.0,1.1272470882169212e+20,106567838342302.52,-101825558581728.77,,7.239649501904022e+19
5478390202670040.0,-6.103190591852044e+18,2.205157545373853e+16,,,,0.78125,1.4567024658463906e+20,6.7183575365026856e+16,-119724298452812.72,,7.425414806326028e+19
1189945278003984.5,5.394942793136317e+18,7.091970667709041e+20,,,,-23973978949877.26,1.493068637240957e+20,1.7534042528039645e+17,-250422559954237.5,,7.719002722262999e+17
7759093941083622.0,7.642574810304211e+18,5.4694507680003e+16,,,,-47947957899755.305,1.1200776662068371e+20,3.259807790126918e+16,-2591380836195697.0,,1.0335573921442474e+19
-1140052088771.796,1.4686363265336584e+23,1.4364959388181358e+17,,,,772283004331423.5,1.086143804411696e+20,6.871281405999762e+16,1.4985492733956196e+22,,2.281470948856688e+20
4413574953929503.0,3.4087337059259515e+20,5684944796659.415,,,,1592513966562602.2,1.0364890989766602e+20,1.8470744189870886e+17,-2396585404639464.5,,8.765401011830913e+19
9575548588957578.0,-4.940314448776378e+20,73292907724861.66,,,,-5395048374836807.0,8.317491736124981e+19,4.554582957665359e+17,176584965652252.75,,2.7500530605183468e+20
4663278351748915.0,-1.3289362603478708e+21,1.3311403215831765e+19,,,,1.3318591015352896e+16,9.28737282682514e+19,2.0932227801025504e+17,1.4496248505890788e+16,,1.4462881463487814e+20
952256598416538.4,-5.952031108852637e+18,8.537937125229873e+17,,,,6659295507676448.0,8.737552094217434e+19,6.04743057146556e+16,123346598988739.14,,1.0413049355307536e+20
956749004270199.4,2.492647079107195e+20,4.7463974183962e+20,,,,0.0,8.024058868586424e+19,4.203869700886377e+16,-401371213144641.4,,2.3999699998047928e+20
1.9490267668642573e+18,5.044814469302917e+20,1.5429073362477693e+21,,,,-4.495993011754303e+16,8.97378258560834e+19,1.21716078335843e+17,-471869730483757.5,,2.729716068816528e+19
319910929845809.4,5.940167121173116e+18,3.355262117689952e+16,,,,1.2196622499446944e+16,8.166050437431847e+19,2.9427829349802266e+17,-407361735435094.5,,4.866480212383704e+17
3.111872502551613e+16,2.824010578794428e+18,8791580631905.955,,,,6.935317511643692e+16,9.294946101327784e+19,1.5796096778404493e+17,4151485486422628.0,,1.1578099180639988e+19
3.160689926426296e+16,4.215584612203778e+16,590873735443544.8,,,,1.2650972773342688e+17,1.0808515918844974e+20,1.5053747354010582e+17,1092195234572901.8,,7.089874101430791e+19
3.030675148231308e+16,112148560655634.23,9.674884572990511e+18,,,,1.1358881542228692e+18,7.014635768738717e+19,2.939092137717701e+17,3158784078618439.5,,1.337781990170651e+20
520709494133530.3,-32126502765448.55,1.5083626433585624e+16,,,,2.716860098123468e+19,9.529112647348235e+19,1.032363180036941e+17,-254401159260049.12,,2.7810747105746465e+19
879960210429969.4,1529641729298033.5,1.1618353289964707e+17,,,,5.320131380824648e+19,9.912991088988268e+19,1.2378911950266568e+17,2127905314602772.8,,1.8802990146242524e+20
-863963137223.1332,3091409961361515.5,2.790596598752849e+18,,,,7.923402663525828e+19,8.189992734901338e+19,1.447437603293425e+17,1.3106129584807734e+16,,3.109943666734766e+20
3169319997793.233,4653178193424997.0,3.19106318361082e+18,,,,1.0526673946227007e+20,7.620144667537021e+19,1.4693815214104554e+17,-61610226888011.984,,4.81301849402473e+19
42618491890196.734,-104135710414718.36,1.4724009044286566e+18,,,,1.312994522892819e+20,6.946640441075696e+19,1.0023864794798109e+17,-938060464331542.0,,1.296059382929636e+20
1602244384439838.2,3515077858641544.0,4.480916466183077e+18,,,,1.5733216511629368e+20,5.876382944854494e+19,1.1787742364874664e+17,212776047413513.38,,1.8529988072247057e+20
1341292271430356.2,-1.474156532531576e+16,1.878376748944575e+23,,,,1.311101375969114e+20,5.555090877356337e+19,1.4057265842342762e+17,335470949347727.94,,9.808590169486504e+18
2650167648105416.0,-3.2998208509273068e+16,,,,,1.0488811007752911e+20,4.843867927377551e+19,8.900157788730981e+16,2727117105482394.5,,2.9577975160678683e+19
154685767951753.62,3.403923430916369e+16,,,,,7.866608255814684e+19,4.673182821469555e+19,2.1469524661810115e+17,2.780529265690032e+17,,5.237773266720098e+19
3268950671894652.5,4.4435625830991023e+20,,,,,5.244405503876456e+19,3.327348086077256e+19,1.7199818210669328e+17,-4125528658351001.5,,4.983128847295536e+19
-124777190262017.4,2.712881449323981e+18,,,,,2.622202751938229e+19,4.092945261310805e+19,4.66153239969507e+16,442822096817675.4,,1.6672474923774368e+20
-56992978969242.414,7.771145883053716e+18,,,,,0.0,3.18401839966454e+19,1.4543423729762858e+17,-2937850750690827.0,,1.4767310765161416e+18
1.0162311962625018e+17,1.048632427400553e+23,,,,,213.3333333333333,4.537195707989951e+19,1.7116062839762416e+17,1065075794464719.0,,1.0210774534124492e+20
207281964306437.3,1.3572760650750448e+21,,,,,426.6666666666667,3.632513115223448e+19,-9755813866389280.0,3162039524011672.5,,1.227864254411059e+20
1.4476338059283538e+18,1.1383515471428338e+20,,,,,640.0,3.851906534432561e+19,1.16872660752396e+17,-1524099651738962.5,,4.5665058242639775e+18
6807314560294147.0,-2.916822884966592e+18,,,,,853.3333333333334,4.947496244640544e+19,1.2568659322671667e+17,-471818033059970.9,,7.993845822893308e+19
4.659563899159556e+18,4.2387215401622834e+22,,,,,1066.6666666666667,3.892056742605211e+19,1.6469055114221204e+16,7854521640704522.0,,4.464971001050323e+21
1752738036024315.5,4.221625713687391e+18,,,,,1280.0,3.81475172804404e+19,4.742879142715503e+16,4.668093947586812e+17,,1.999462183193502e+19
7.28798764445837e+16,7.874655947280749e+21,,,,,-2.6138493813999645e+17,4.0274486615739015e+19,7.427411859176997e+16,-1531602591518961.8,,1.4439015301360536e+19
-279643331679.99207,3.959320279790862e+16,,,,,-5.227698762799942e+17,3.497393536871688e+19,1.0638843224471251e+17,274711638825296.4,,1.1981501040341594e+19
7296820463724294.0,7.300932814117344e+20,,,,,-1.6745767120216562e+16,3.8808791504955376e+19,-1.2928237859054364e+16,1.956137427730389e+16,,7.287069465721732e+18
1.5048627225617894e+17,1.8107774860726988e+16,,,,,-1.5243707815516874e+16,4.4981342353383285e+19,1.0164982284219107e+17,1.897099216962164e+18,,9.71132128810262e+18
-597152318960302.0,3.4112521427171686e+18,,,,,0.5625,3.0177623773181354e+19,8638730011945798.0,7.050593530121064e+18,,7.109559807191414e+19
52534542860349.8,1.0244177333303376e+20,,,,,1374369243970887.5,2.7994566654132097e+19,3.443388597179701e+16,8.960722900666031e+18,,5.547393137813924e+18
354226499902471.44,1.2332073845610966e+20,,,,,2748738487941774.5,3.843549436904327e+19,7.136143541579226e+16,1.1216335488015892e+18,,5.810039324181534e+18
1076880884723283.2,3.049952135270816e+17,,,,,3018816771661035.0,3.2222080928567013e+19,1.1330499915676686e+17,8.774043030935282e+18,,1.0718296247560622e+19
-67780091836312.24,4.036280862627057e+19,,,,,3288895055380296.0,3.08590851867002e+19,1.8127482520649702e+17,6.571348377956773e+17,,7.82630654950532e+18
1602834357927486.0,1.7731980773502672e+16,,,,,-310874343066578.5,3.5584343488376627e+19,8.458740488568776e+16,3.24416874562475e+17,,4.730721630423868e+18
292250974535812.1,1.2616656305028231e+21,,,,,1.375,2.6417940664642142e+19,5527623912855527.0,7.054474425311635e+17,,4.433163870066385e+18
1.0146109295742432e+18,1.223677119226358e+17,,,,,64463858041069.48,2.4794267240351773e+19,9.095929660252998e+16,6.355321120086804e+17,,2.2654550585523533e+18
516355974911342.3,,,,,,128927716082137.58,3.6335560049716752e+19,1.139814101596998e+16,2.1855704966245328e+17,,3.833373868672762e+18
1231259496981379.5,,,,,,193391574123205.7,2.3947852651690223e+20,2.189978881393757e+17,4.296270614356885e+17,,3.5387612049544647e+19
9.494747413130912e+17,,,,,,6.647572837118522e+16,1.8624194198405785e+20,6.656457036903046e+16,2.1847875383558368e+17,,2.150375405813651e+18
5.961388134617218e+21,,,,,,826597732123746.6,5.978803342319765e+19,1.134425971026545e+16,1.4099681780400366e+18,,7.113423183860685e+19
-920677679755048.8,,,,,,1222632017671708.2,3.0399671058476667e+19,-1.721665900620996e+16,1.8257167250734287e+18,,6.367797841548543e+19
2.673981773871996e+19,,,,,,3.111300005578896e+16,2.8236402800026493e+19,-1.4816576499339522e+16,7.097093744129671e+18,,5.232591125976453e+19
4.983444680787244e+17,,,,,,2100028628942102.5,2.520110931274365e+19,-2871388308746991.5,1.0919439185227143e+19,,1.1496938029228012e+20
9.646831502539911e+18,,,,,,30548097308.81929,2.949902339542541e+19,2.1969850359274384e+16,1.0722919855615013e+19,,1.4495095789975026e+20
6.536783908114756e+20,,,,,,204239317473499.5,3.714480701423589e+19,6.393840297343984e+16,5.766421015397306e+18,,1.840288448593597e+20
2.255930928873916e+16,,,,,,-321579316871504.0,5.857246246629452e+19,5.026089723485573e+16,4.623752993185788e+18,,1.2421070990468612e+20
6.865473194162564e+18,,,,,,335845260554967.8,6.932249115359395e+19,4.959019561864979e+16,4.911512074698749e+18,,9.734226059002524e+19
2.0719440467854544e+16,,,,,,-200936687630452.16,6.190380824330496e+19,6.196444682081781e+16,3.758650775143453e+18,,1.7750973792674352e+20
3.910184382638144e+20,,,,,,-25563949544196.08,1.1213121843670594e+20,2.8938507374469844e+16,1.2782612403733002e+18,,1.3580078949974858e+20
1.198022840764257e+21,,,,,,979883821884046.0,1.278455684878398e+20,1.9875846013248496e+16,3.608953372272824e+18,,2.030268867613102e+20
1.117500700217314e+22,,,,,,-16.0,1.607225626651886e+20,5.535367266755637e+16,1.520313752791454e+18,,1.0657018309078013e+20
,,,,,,0.0,1.0804060886637293e+20,8451939674838626.0,-1.1855343400067238e+19,,4.809542979868472e+19
,,,,,,9.497647712880171e+19,1.1390506848438103e+20,3.3489535321946084e+16,1.3611561017847554e+19,,1.042497665515378e+20
,,,,,,3.437988809086571e+20,1.141314745199868e+20,500125552622789.0,-2.353302556035079e+18,,4.067719853538804e+19
,,,,,,1.718892532336637e+20,4.83674074890499e+19,5384386684331116.0,6.347791574822521e+18,,1.2836704898430393e+20
,,,,,,-2.037444132966404e+16,6.5898142981355184e+19,3.1382017065782188e+16,1.9456258375109626e+17,,3.684613439019328e+20
,,,,,,2551408935009734.0,8.184205624958804e+19,1.6860039385008134e+17,5.028448180931715e+18,,4.017014806146005e+20
,,,,,,-9274216016926128.0,4.333962761752954e+19,6.3098620073305736e+16,8.765078590541778e+17,,5.622014337977304e+20
,,,,,,-987774782946466.8,3.832450731384745e+19,8.162877372530528e+16,7.833130897599644e+17,,4.032278549025807e+20
,,,,,,-4127852557970600.0,5.123603378606404e+19,3.5633951656378605e+17,2.7093229186552192e+17,,1.8521537688083585e+20
,,,,,,7505060494680270.0,4.901037684778071e+19,6.535801501909856e+16,2.279447756777856e+18,,2.1814284142156395e+20
,,,,,,5.400854073418827e+16,3.1626300720162324e+19,5.63603547860846e+16,2.325075228601096e+18,,6.288806822677684e+20
,,,,,,8.987070081866544e+16,3.896524109444089e+19,6.278255576094672e+16,5.476141346498109e+18,,6.417961137836417e+20
,,,,,,1.257328609031426e+17,5.703512028527674e+19,8.630446494804971e+16,9.871455463267449e+18,,5.110148330519666e+20
,,,,,,1.6159502098761978e+17,5.469895608018017e+19,8.076024869154566e+16,6.894311725714868e+18,,2.6976039994868043e+20
,,,,,,0.0,6.971716979201655e+19,3.3150660885505e+17,4.271863079673619e+18,,2.6539009561359745e+20
,,,,,,-6.81551834688556e+17,6.290661539170603e+19,8.051966363710477e+16,2.317086813797822e+18,,2.647326361293456e+20
,,,,,,-1.363103669377112e+18,9.717980755178643e+19,6.914337829970082e+16,1.8429655752480407e+18,,1.6965601558101115e+20
,,,,,,1.747626552646084e+20,6.567350754613955e+19,7.700650985086603e+16,7.654179426622655e+18,,2.59448745362128e+20
,,,,,,3.508884141985939e+20,4.954180808898979e+19,1.2931470372578838e+16,2.713491419305341e+18,,9.976848821934363e+19
,,,,,,0.0,8.040156721141896e+19,1.9916989080947693e+17,3.097188047494648e+18,,3.2406183001635553e+20
,,,,,,-5.84440373074547e+18,1.0183246807614104e+20,1.6086655793339936e+17,1.2914728503874117e+18,,3.474827594977499e+20
,,,,,,0.0,4.969177623758516e+19,1.0111035798258558e+17,3.0399349294720937e+18,,3.765923273161496e+20
,,,,,,1.00734792937493e+19,4.0470179564506415e+19,1.7076952497788672e+17,4.319023993346851e+18,,1.888351560374745e+20
,,,,,,2.01469585874986e+19,4.598797535503609e+19,1.1745097213148888e+16,1.6414351077828985e+19,,2.097564143177485e+20
,,,,,,3.02204378812479e+19,5.151417698272378e+19,3.304233496868228e+17,4.633689370043834e+18,,1.695157124196559e+20
,,,,,,9.69022941671295e+17,7.117935690763101e+19,3.1131045219676986e+17,1.0460330967940549e+19,,5.226899365273664e+19
,,,,,,2356702978652840.0,5.336646040901522e+19,1.3391510630225427e+17,1.2280171475569048e+19,,1.2655786453848216e+20
,,,,,,2.481698180554089e+16,8.178486367681413e+19,3.157113516906366e+17,1.2690423116535572e+18,,8.021961134026026e+19
,,,,,,-7143381913910704.0,6.361366332569022e+19,2.560078098707018e+17,7.04061146626468e+18,,4.878981858690768e+19
,,,,,,1.0554261874214986e+20,6.16995554685777e+19,2.5737953615039763e+17,1.2628133347650468e+19,,2.0816114627471344e+19
,,,,,,5.313784016317703e+20,9.567939306930825e+19,2.0431293890343898e+17,8.764659985408027e+18,,4.2761555380145096e+18
,,,,,,1.683416942151282e+20,6.69349203288507e+19,9.327223571269565e+16,9.999211329038782e+18,,1.0103380919815951e+18
,,,,,,5.991835919220161e+19,4.3390869397126775e+19,-1.5132347931974514e+16,1.60575210293882e+19,,2.404437447164677e+18
,,,,,,4.230656273733113e+19,3.889375125683079e+19,2.6452676976637968e+17,1.9125516956697985e+19,,1.057157485748724e+19
,,,,,,2.03361314563518e+19,3.645118727665645e+19,1.7271021713300874e+17,1.1599316350589897e+19,,6.978621875006862e+18
,,,,,,4.607025112527313e+19,4.38220860142351e+19,6686751397525437.0,2.2993525425485582e+19,,3.315946957054028e+19
,,,,,,5.830287065484387e+19,5.186231865314045e+19,5.178880298103178e+16,9.088922944242696e+18,,4.625966267479461e+19
,,,,,,1.412466385328685e+21,4.0072683594665296e+19,6.018834367423672e+16,9.644942956966744e+18,,
,,,,,,5.83341122365431e+19,6.540859869274623e+19,5.912353850732846e+16,1.5271975238061662e+19,,
,,,,,,1870619039863740.5,4.017502456842679e+19,9.709422358500925e+16,1.1643886051516625e+19,,
,,,,,,1.922944842607765e+19,5.62326227949309e+19,-3.660588989241373e+16,8.798217393349944e+17,,
,,,,,,3.6339143536825375e+20,5.781414787941208e+19,3.3330907565503424e+17,1.3521155204352302e+18,,
,,,,,,6.568908729622112e+18,6.343447825653374e+19,1.6300282128220227e+17,-2.142492056867661e+16,,
,,,,,,5.271114559301908e+19,8.163090535844053e+19,4.1026348209597256e+16,1.6831375499699591e+19,,
,,,,,,5.86124555254372e+18,7.839447101296702e+19,184911764988024.47,1.1231399647681266e+19,,
,,,,,,6.244483149851298e+20,8.65250008915921e+19,52836449486707.53,1.4923228264668134e+18,,
,,,,,,2.692686555998109e+16,1.340572581305837e+20,1.0193044135785725e+17,6.455336794351041e+17,,
,,,,,,6713598300345437.0,1.2782894243206636e+20,1.5122796009260173e+17,2.486394231047284e+18,,
,,,,,,9.156302736353646e+20,1.0280321000029158e+20,1.4677656101513984e+17,4.4386989776822426e+17,,
,,,,,,1.043815111933642e+16,1.2207948424085832e+20,2.3226340573098973e+17,6.149675059425004e+17,,
,,,,,,298797217025716.1,1.6060032551320506e+20,1.7136390734043485e+17,6.050689460122789e+17,,
,,,,,,5.454484251121565e+16,1.6676894094715755e+20,1.0423736527424616e+17,1.0258842315859484e+18,,
,,,,,,4.71520990315278e+19,1.4078302250785109e+20,5.74716624755951e+17,6.294028482805277e+17,,
,,,,,,9.39542660709443e+16,1.829656865006192e+20,9.248258302511363e+16,422877471381794.6,,
,,,,,,3.4775725469748095e+20,1.5263683024518293e+20,1.5750521093264064e+17,7.11399729614634e+17,,
,,,,,,8.517770528107137e+19,1.3004961857415487e+20,2.0061975962065456e+16,1.0502006941394964e+18,,
,,,,,,7.487311390466447e+18,1.76951711696942e+20,2.6474345110191085e+21,1.1389628318116628e+18,,
,,,,,,2.310446735137221e+20,1.817255786889225e+20,2694649655708621.0,2.2637236898742813e+19,,
,,,,,,-23137465847200.65,2.349853583651184e+20,1.259747778206428e+16,5.164361769517824e+17,,
,,,,,,2.210380176588545e+20,1.9046236971929725e+20,3.608032642011916e+16,4.561406630788197e+17,,
,,,,,,7.755425207778382e+20,1.881989647440601e+20,8454499828695482.0,5.360969691591874e+18,,
,,,,,,2.684379484669453e+17,2.3018445555634828e+20,1465641062889869.8,1.8132262905280845e+18,,
,,,,,,2.1628317705855264e+21,1.5501547198144034e+20,1.8018464268950656e+16,2.312703149841191e+18,,
,,,,,,7.76605157273546e+20,1.1645813326430197e+20,2912968257246661.0,7.543062729505332e+17,,
,,,,,,2.1384186213666007e+20,1.340302603675283e+20,3.492817547991984e+16,2.884972890757801e+19,,
,,,,,,1.8294782004794745e+21,1.6581440975829418e+20,1.5254834635077132e+16,1.4262167914883305e+18,,
,,,,,,2.424638593658996e+20,2.1985630874207807e+20,1.0778776517162408e+16,5.722299150010563e+18,,
,,,,,,992926809667091.4,1.878737953790952e+20,4805473954283072.0,6.530524556250547e+18,,
,,,,,,3.583188723829491e+20,2.194681840014142e+20,17565704888824.2,6.091687358524157e+17,,
,,,,,,2.627167097724484e+21,2.203197667283489e+20,118838928334303.2,1.8853669426751025e+18,,
,,,,,,1.7988021755794971e+22,2.241370092675802e+20,85397397625370.34,1.7097193219792248e+18,,
,,,,,,8.131616452289233e+22,2.050230602693184e+20,29547812905049.152,8.283185302513855e+18,,
,,,,,,2.501610676569557e+19,2.338424796498344e+20,16489897057627.207,2.04071104167183e+18,,
,,,,,,1.99964268288807e+21,2.5361524923612263e+20,280409352636788.5,5.412692640051074e+18,,
,,,,,,1.5173241372298386e+20,3.0902818596988355e+20,155127443578082.4,9.547207486543747e+18,,
,,,,,,-745258921584286.2,3.4793994747051e+20,5827708179485348.0,4.335439937090903e+18,,
,,,,,,2.496468282511685e+19,2.9406416333737548e+20,7146064651842748.0,5.991587784715195e+18,,
,,,,,,-2.6714282945424616e+16,3.109752248252827e+20,5634424570932276.0,6.62146412350111e+18,,
,,,,,,1610441630578617.2,3.041391787861655e+20,619074035071477.4,1.1581250127412077e+19,,
,,,,,,-872315617750840.8,3.1736684154205766e+20,5.010083995201842e+16,1.1812109589635424e+19,,
,,,,,,9015127571924070.0,4.090700950258708e+20,651509066533388.6,1.1188438293691998e+19,,
,,,,,,116.0,3.391192303872459e+20,639683546801001.2,3.788497633433718e+18,,
,,,,,,4.849709923316242e+18,4.815740978320834e+20,1.1662549226330354e+16,8.290156082219976e+18,,
,,,,,,2.422573974375772e+18,4.7483579090729e+20,2.541825373940191e+16,2.910392391819991e+18,,
,,,,,,-4561974564697663.0,3.967563719198096e+20,4.600662155484931e+16,1.092164521470993e+18,,
,,,,,,1.3971988470886984e+17,4.68536538802516e+20,3.896614612160633e+16,9.372739687558248e+18,,
,,,,,,2.923049945536376e+20,4.2565157113464514e+20,42246558292499.336,4.735413994645899e+19,,
,,,,,,-2.0012465877676827e+19,3.471804876882566e+20,1.413066252794502e+16,2.715058818212184e+19,,
,,,,,,2.92987890199114e+17,4.47900529599526e+20,1.0988697959175928e+16,1.2177101337243871e+19,,
,,,,,,1.0726772946522517e+20,5.285051044051522e+20,6.564602356459976e+16,1.2834994162659323e+18,,
,,,,,,1.4287188381064176e+20,4.857651384611204e+20,40154080539306.12,3.838430807591952e+18,,
,,,,,,9.197250501951314e+16,3.7883529781328e+20,822900015647784.0,1.904892615281252e+18,,
,,,,,,1.5411200035096645e+18,3.231274335382042e+20,5740933924637759.0,5.726873248113411e+18,,
,,,,,,4.272849732351503e+20,3.234789063973739e+20,2.161113355682036e+19,3.2900677211948867e+18,,
,,,,,,2.610397555384457e+16,3.906421729074731e+20,5295241067372385.0,1.3219152921843466e+18,,
,,,,,,2.5038138320352942e+20,3.702508930530544e+20,3.302020355614605e+16,3.2806315530922685e+18,,
,,,,,,2.382592161303077e+17,3.5648661445734066e+20,4.020184342117104e+16,2.1074089725186363e+18,,
,,,,,,7271664609404301.0,3.1073819042994323e+20,5.066922022014689e+16,1.3955234824687014e+19,,
,,,,,,1.5473008436383583e+20,3.14691704098797e+20,4.017694129936919e+16,8.462234083834209e+18,,
,,,,,,1.6442877620487123e+17,2.9420166290182537e+20,3.758142007128988e+16,2.196186162011064e+18,,
,,,,,,6.006909818659395e+19,2.8199763502910423e+20,1.0195101423276838e+16,3.0944701190189783e+18,,
,,,,,,1.4422368196469248e+16,2.0133443180744245e+20,9815155951457544.0,1.71970352903311e+18,,
,,,,,,1141144452687374.0,1.854787339910864e+20,1.13157582906831e+20,3.9836600051063967e+18,,
,,,,,,1084135106130229.2,2.116419266231745e+20,1.689567792023269e+16,3.441638363741097e+18,,
,,,,,,3.687639185317551e+19,1.843394882644652e+20,1.0540940953327234e+16,2.123020177331784e+21,,
,,,,,,2.7211637658367816e+19,2.218717392555792e+20,1.1007462845383946e+16,5.30066631359908e+18,,
,,,,,,3.478673153296489e+19,2.314004268702054e+20,7192527772453933.0,6.83690463837007e+18,,
,,,,,,3.099990388929547e+19,2.3355140989054625e+20,1.2884949252676134e+16,8.106757839303615e+18,,
,,,,,,456874926235837.44,3.046314941721654e+20,6850932605537234.0,7.451619339760668e+18,,
,,,,,,1200298042825864.2,2.617690461096196e+20,1.3911535392731314e+16,8.399336303551404e+18,,
,,,,,,3.757829745114479e+19,2.870345679344225e+20,4.7063097746260536e+16,1.7459635836540357e+19,,
,,,,,,7.358407674006075e+18,2.430601550317593e+20,6.296538367139262e+16,1.5996312869207906e+19,,
,,,,,,1775043949879261.8,2.65379392042717e+20,4.795692026227818e+16,1.2074745205000194e+19,,
,,,,,,3.015844239379084e+16,1.8666678174116096e+20,3.1233893146276504e+16,1.5684397747960357e+19,,
,,,,,,652802207119439.5,2.543833846525216e+20,4.986579972047363e+16,1.5436392803712524e+19,,
,,,,,,4230394997726229.0,2.307354317567809e+20,1.0007226232148275e+17,1.3264810623344523e+19,,
,,,,,,494503812037906.4,2.6579235107908767e+20,3.634244684937134e+16,6.993221543664647e+18,,
,,,,,,552119349874552.3,2.6139880674881808e+20,3.3740496070649456e+16,1.674330797929636e+19,,
,,,,,,698467758728329.6,2.2632067859433816e+20,7.1865704406850856e+16,1.0892906896430262e+19,,
,,,,,,1034662852123116.0,2.495918964023652e+20,4.907443675698677e+16,8.654510938581903e+17,,
,,,,,,4324107659872629.5,2.982816267741247e+20,5.4152255645957816e+16,1.3541925551100818e+18,,
,,,,,,5197539088390454.0,3.010499505738317e+20,4.89242796596881e+16,2.602591194171586e+18,,
,,,,,,6.95572789034834e+18,3.940696269845601e+20,2.943394952307508e+16,3.228791016791222e+18,,
,,,,,,8.930401851056726e+19,4.267784403535882e+20,2.0604189592148948e+16,5.970846003313263e+17,,
,,,,,,4.359821081926515e+17,3.751817951870338e+20,2.096514940202642e+16,1.6116448006645847e+18,,
,,,,,,1.2723192431076577e+18,4.094357036643956e+20,1.1550834832228616e+16,1.9119460261942548e+18,,
,,,,,,2.391798793746188e+16,3.54308858501764e+20,5448270929320956.0,1.501916790613688e+18,,
,,,,,,1.852154277135042e+16,3.895176289003086e+20,4926303786851788.0,3.5345470320582943e+18,,
,,,,,,9.080276866478392e+20,3.669828377591724e+20,3348075998241269.0,2.808687301212491e+18,,
,,,,,,1.0571464857867832e+18,2.7454747740368146e+20,9630954839146042.0,5.355902661768028e+18,,
,,,,,,9.20402294545182e+20,3.505258380355271e+20,3.942542523290989e+16,1.222569839328563e+19,,
,,,,,,1.5269122017223042e+16,3.821990667348e+20,1.5322836157839962e+16,5.737255318941295e+18,,
,,,,,,2.4585595494711108e+16,3.4705738245815835e+20,1.2097310756985064e+16,9.504059840161004e+18,,
,,,,,,5.3186785636743736e+16,3.80048206230413e+20,2.639479924453575e+16,1.011469902732584e+19,,
,,,,,,2.354002949061872e+17,4.154061679018531e+20,2.6234758647285696e+16,1.0153100256823118e+19,,
,,,,,,5.944252937928913e+16,3.491556109541731e+20,2.0346196885338936e+16,5.376357476378571e+18,,
,,,,,,1570341654214880.0,4.397402059438644e+20,1.506148892318915e+16,3.685514661702348e+17,,
,,,,,,1.4401330906094132e+16,3.890690833370005e+20,1.378903941881542e+21,7.409863269935068e+18,,
,,,,,,3.266287894041318e+16,4.446372318247726e+20,2.023208640686664e+20,8.688769245203085e+18,,
,,,,,,2.807483860058687e+16,3.032462335829945e+20,4.820676766763439e+16,8.147067085316882e+18,,
,,,,,,5534132865960993.0,4.002164620955773e+20,2.2106097386154e+16,6.545257298414684e+18,,
,,,,,,-1.7241673244789268e+16,2.301015761726812e+20,1.2021947107773143e+20,8.971909680835382e+18,,
,,,,,,2.277885056951752e+16,2.462552429968296e+20,1.3284139502399136e+22,1.1617461742907062e+19,,
,,,,,,1.8863094743082104e+16,2.1896752218425888e+20,6.54203493822803e+20,6.129299625298641e+17,,
,,,,,,8.454854920767652e+19,2.6141678448038524e+20,2.5989524043395283e+21,7.780659853565326e+18,,
,,,,,,5.868930191028802e+16,2.6457272055455944e+20,1.562812165969463e+19,6.798411433327973e+18,,
,,,,,,2.7843433122742227e+19,2.7433291917398183e+20,1.0690134284037548e+19,6.524396855860535e+18,,
,,,,,,-8995119991381038.0,3.1275902177766054e+20,1.3415664622816678e+19,9.070631565133152e+18,,
,,,,,,-1.4749237987611444e+16,3.274665026079444e+20,,3.082755401134306e+18,,
,,,,,,-1.3880114890871216e+16,2.69045879520246e+20,,4.258080601043489e+18,,
,,,,,,3.082163578357273e+16,1.9013420709457163e+20,,1.4718717712652598e+18,,
,,,,,,-1.2672120295437972e+16,2.308737625225446e+20,,8.927452520872186e+18,,
,,,,,,-2635613466645833.0,2.177213272545908e+20,,1.2645074422999302e+19,,
,,,,,,2.028350599586486e+16,1.9769008456689467e+20,,1.2061814750221853e+19,,
,,,,,,8.430996144439392e+16,2.682177368055259e+20,,8.37761775880672e+17,,
,,,,,,4.077082566297224e+17,2.4189285933953565e+20,,3.268211620384024e+18,,
,,,,,,6.593361220814411e+19,2.7197405982132712e+20,,3.2596227785174784e+18,,
,,,,,,1.2200205983635869e+17,2.5478927406306263e+20,,3.059463385752889e+18,,
,,,,,,1.5159826971239437e+17,2.152550891606719e+20,,1.459742424998123e+18,,
,,,,,,3.94526535877678e+16,1.7353612394164224e+20,,3.853302814540022e+18,,
,,,,,,7.541601852937146e+16,2.062742504103576e+20,,8.594179697446218e+17,,
,,,,,,2.7944993779546284e+19,2.556912788636006e+20,,8.597226443885537e+18,,
,,,,,,7.546547009874504e+17,2.523383418561391e+20,,3.0844562791753023e+19,,
,,,,,,4.904154105913926e+18,2.819094051205083e+20,,1.3337871092640946e+19,,
,,,,,,2.9933044013333364e+16,2.3014171358516265e+20,,1.637862942723435e+18,,
,,,,,,5.143333423078852e+19,2.659098670632439e+20,,2.1430401277862138e+19,,
,,,,,,4.172159852724534e+18,3.2060615957692285e+20,,1.9380515651806163e+19,,
