Counts_envelope_Impulse_factor,Counts_envelope_Impulse_factor.1,Counts_envelope_Impulse_factor.2,Counts_envelope_Impulse_factor.3,Counts_envelope_Impulse_factor.4,Counts_envelope_Impulse_factor.5,Counts_envelope_Impulse_factor.6,Counts_envelope_Impulse_factor.7,Counts_envelope_Impulse_factor.8,Counts_envelope_Impulse_factor.9,Counts_envelope_Impulse_factor.10,Counts_envelope_Impulse_factor
2.63378657936867,1.251644129621306,1.4501246107857768,,,2.04008418478098,1.119295504090828,1.517633713030475,1.4802182107631097,1.1826890432622197,2.167105689608752,2.2005978197634994
1.216345303458255,1.3278003881381684,1.4559997879520334,,,1.4978465137796244,1.1330107622955876,1.4693155417082937,1.5890599308333335,1.0631306231302016,1.971549302984388,1.9406037292964984
1.1480517026321344,1.2174872894714666,1.5671894238125397,,,1.4890751165259253,1.146726020500347,1.440032578255754,1.6979016509035576,1.1473356460574158,1.766449590045582,1.874804199095344
1.7536117084736895,1.2345015877531849,1.4458298871183,,,1.4493808824479264,1.1604412787051068,1.533015121719048,1.544388635198647,1.0427815629279904,1.9599874053428648,2.423033577677287
1.4919792690388427,1.2500602584583762,1.3244703504240602,,,1.4653967200705424,1.1761857596955716,1.7045264966079614,1.4234220937981266,1.1031185718518255,1.964561760935265,2.700674658259453
1.529487559781162,1.2656189291635678,1.2031108137298203,,,1.6200367363807218,1.1919302406860364,1.4997767662709651,1.3847390716254817,1.1634555807756608,2.0130845450366297,2.167812081501506
1.7386115584703183,1.2811775998687591,1.0817512770355806,,,1.4421203810606722,1.2076747216765014,1.6564537535879256,1.6843743423419573,1.0073573477215134,1.2676568459684858,2.0879355086019475
2.39411967691323,1.296736270573951,1.369413471112756,,,1.683564593324415,1.223419202666966,1.486242522787464,1.8866206640615268,1.134316559703438,1.3005231911302324,2.116998600523267
1.4634403233366424,1.312294941279142,1.921333628556836,,,1.5811597982734311,1.239163683657431,1.5243490532103037,2.2298304886866243,1.207956824041812,1.5061546988748256,2.2256374544603714
1.696920514683449,1.3278536119843336,1.3231917872110155,,,1.7240572658649371,1.2549081646478957,1.4303531762712116,1.906439438811095,1.2530198809833704,1.5877810533007708,2.26215376578974
1.860273074911433,1.343412282689525,1.2390564228695249,,,1.928471170048473,1.270652645638361,1.472175051544126,1.89634466637578,1.261187022089009,1.4147377610631702,2.335551619169649
1.314235524922072,1.3589709533947163,1.441204482745499,,,1.7055190814272456,1.2863971266288254,1.629234749284694,1.5996943001657915,1.4913402606374313,1.672963700370448,2.4930184479760524
1.0226285247712694,1.374529624099908,1.3144382139202324,,,1.6286936299950188,1.3021416076192902,1.584623055457662,1.5401883389023112,1.3059957708519072,1.266723429234224,2.5820623751850302
2.1879864318492985,1.3900882948050992,1.1876719450949655,,,1.7039991732981787,1.317886088609755,1.535255581487089,1.586872998927913,1.2316756707405565,1.257947792644014,2.2522853892251566
1.8695534039537127,1.4056469655102908,1.060905676269699,,,1.4159312874776195,1.33363056960022,1.5384467087702092,1.6906733003617964,1.1727136989521374,1.2718177022394903,2.8363163631195403
1.551120376058128,1.421205636215482,1.048768855703655,,,1.9834037118353127,1.3493750505906847,1.5787254390878889,1.6216975481782765,1.1137517271637185,1.2645531335110218,2.105508133107966
1.1755577177042542,1.4367643069206737,2.4891840829378573,,,2.1522934562416283,1.3651195315811495,1.4891846723293432,1.5326769472210848,1.096528402855589,1.5057962545696777,2.48254714918304
2.054283928666284,1.452322977625865,1.674667730124039,,,2.2705355388895656,1.3808640125716145,1.4717353191927105,1.3386075109744031,1.2256813200609418,1.3432612511707338,2.165213138844474
1.5060472658159991,1.4623949371577667,1.632916865829333,,,2.3465681409785724,1.3966084935620793,1.4766830710213503,1.169643329163044,1.6559961574798483,1.4148108073027008,2.746471155050799
1.896063654136364,1.472466896689668,1.5066377133276978,,,2.155060883546125,1.412352974552544,1.4633045572878791,1.1978428188115553,1.4405234845991983,1.4863603634346678,2.3136005996672795
1.6704775310481823,1.4825388562215698,1.1277457290144917,,,1.791668286804191,1.4280974555430088,1.421068219570058,1.20561028366681,1.444774692775323,1.4459018089244768,2.879047110320593
1.722892748551708,1.4926108157534714,1.408855386646667,,,1.7777937126209893,1.4438419365334736,1.5408135137768246,1.2133777485220647,1.4490259009514477,1.405443254414286,3.095145476799074
2.0326453053107847,1.502682775285373,1.6899650442788423,,,1.899158983461444,1.4595864175239384,1.513200001614718,1.2211452133773195,1.3749395398510311,1.530712050157373,3.024816033037842
4.875891753412366,1.5127547348172747,1.6343387944329215,,,2.987135164509034,1.4753308985144034,1.5448526935647118,1.2289126782325743,1.4406817896862716,2.489558510613962,3.380077533777232
2.175332595463734,1.5228266943491762,1.5787125445870005,,,2.0018763626624354,1.491075379504868,1.5209310340316904,1.009262309797537,1.400722968288611,1.458839042366096,3.451501737169025
2.1858718490008986,1.5328986538810778,1.5230862947410797,,,1.7274321620704662,1.506819860495333,1.607782818805976,1.608020665013242,1.3305319870948715,2.056349700166496,3.2845664461739346
4.892204495571607,1.5429706134129797,1.3529731218794967,,,1.6101901434992478,1.4465316247725302,1.750659829432871,1.2720957479046264,1.1987316848662437,1.517079671659597,2.8128777335137425
3.873131134855704,1.553042572944881,1.182859949017914,,,2.281023938963307,1.3862433890497274,1.6994121650277665,1.1413104285408917,1.2418942433957696,1.7150760498076538,2.631871854238838
2.063363462184319,1.5631145324767826,1.067446831399547,,,2.3088518211421665,1.3259551533269247,1.7144487030135578,1.010525109177157,1.1000591526282066,1.529601013624417,2.763422761860923
2.0376850636386377,1.5731864920086842,2.1067941409156585,,,1.8314786220352253,1.265666917604122,1.716907839513361,1.0084852950714789,1.4741310172708082,1.6233847586687231,3.326689134434537
3.2113758812421227,1.583258451540586,1.3098081701754771,,,2.7574220607409474,1.2053786818813192,2.2387346708444427,1.0352425268239984,1.3985326606790576,1.8339966745913887,3.031091292661697
2.5212829683628386,1.5933304110724875,1.0518446563231196,,,1.902324904889833,1.1450904461585163,2.158053249321912,1.000553400551639,1.3333005911618852,1.6179201676177293,2.85427501244789
3.0836859116967474,1.603402370604389,1.5672478861921313,,,1.8779508685259627,1.0848022104357138,1.9834839039766377,1.0002900988434127,1.2680685216447127,1.4664240926557304,3.084866179227553
2.8675399281745784,1.6134743301362906,5.087555363093211,,,1.762481317020942,1.2489326823488538,1.843247351235928,1.0367932471726864,1.2028364521275403,1.4833460266971668,2.918954074855756
1.72736818416781,1.6235462896681925,1.498779247660252,,,1.743687320463992,1.413063154261994,1.859084368089392,1.008911848281771,1.3763566748627336,1.44802133559655,2.7602361322501343
2.210880431136615,1.6336182492000937,3.4662944560507354,,,2.088501927397058,1.577193626175134,2.159668637845207,1.160391722316901,1.3270139127253713,1.542355009455456,2.81244302499571
2.04966426155732,1.6436902087319951,2.3171902310013714,,,2.118239567683742,1.741324098088274,2.1895144416599046,1.2530447069691475,1.2776711505880087,1.542789457355747,2.908952595525282
2.9788567627361338,1.653762168263897,1.1680860059520073,,,2.1356437938089448,1.905454570001414,2.614559847836257,1.6837345537450894,1.2283283884506464,1.558317454944962,3.279740653267842
2.0999537057208406,1.6638341277957986,2.999235999287093,,,1.9656730632791648,1.8815844363047205,2.1572342245706,1.3084453791845905,1.2892818045326486,1.738220298667296,3.438279505032074
2.106473492084856,1.6739060873277003,4.795816202487807,,,1.939553299310536,1.857714302608027,2.273734930976031,1.3497200241641163,1.0736471631525586,1.842094342167927,2.915961021978983
2.7055215503844274,1.6839780468596015,1.2417129038053714,,,2.246189975209546,1.8338441689113327,1.8027797799005656,1.372563213061074,1.3726207648840971,1.6137728120158663,3.1425199439762963
3.004815521197685,1.6940500063915034,2.144548013588872,,,1.8932471839367144,1.80997403521464,2.007246551518707,1.7208891341934978,1.2804649352601698,1.864676004954976,4.560205683708797
3.773124604413158,1.704121965923405,1.1059052385180923,,,1.898967985382456,1.7861039015179463,1.9633528273832248,1.6158892601329904,1.5280386322610828,1.7565450723708556,3.420933007260953
3.1896540664604585,1.7141939254553065,1.1108097948629976,,,2.114487130613661,1.7622337678212527,1.962437963326316,2.8047496168856187,1.1714025295477422,1.7058585331650924,4.397345710676341
3.3591682765378668,1.724265884987208,1.115714351207903,,,1.9431339083957424,1.7383636341245592,2.0052203615089024,1.8233638988127,1.2366730452467032,1.6183837842766031,3.8766391839302337
3.1915270602662544,1.7343378445191098,1.1206189075528084,,,2.179993635828417,1.7144935004278656,2.01234220324782,1.4788676592172088,1.074588969070588,1.589307065877014,3.9350023867857056
3.322671627883152,1.5502124777639263,1.5092436183351563,,,2.5102569319076915,1.690623366731172,1.9560258622368656,2.1105426448631284,1.0925911443278409,1.5876178810274308,4.100019334204469
2.110493530393856,1.3660871110087431,1.039579441168475,,,2.9359244811598937,1.6667532330344783,2.220552789921136,2.726464116400399,1.2246144339071403,1.6743076316122176,3.462695723147029
3.152308753227914,1.415314615320983,1.3865539697101532,,,2.1391630745209818,1.642883099337785,1.4948108486931702,2.8435524242590047,1.3136069725579314,1.6314310878615326,3.688178095051275
2.804351297547131,1.464542119633223,1.7335284982518315,,,2.1595213280508903,1.6190129656410917,1.6413038092275944,2.487398413787478,1.3153135928439104,1.6299658090420388,3.2911597959018644
5.207488341966903,1.5682264432398072,2.1759371081669765,,,2.620091166507406,1.595142831944398,1.5656242275076977,2.5868553094284725,1.552008379258332,1.7242688357193476,3.5962804441816
4.300951585548905,1.6719107668463915,2.618345718082121,,,2.276878505564853,1.5712726982477043,2.060278511982062,2.3114726808259864,1.2966346403557818,1.7862619424129067,3.896812385101677
4.573065291431631,1.775595090452976,3.0607543279972664,,,2.7409005250307588,1.5474025645510108,2.1582997729173923,2.3550059088166395,1.6124365977071329,1.6776709962974046,4.362828777967262
2.502318535477535,1.8792794140595608,3.5031629379124114,,,2.667335704348033,1.5235324308543174,1.895135413439287,2.418052514001242,1.320352594050989,1.8459968677974543,3.3682091008068413
1.9466604860980303,1.9829637376661449,2.253385656574028,,,3.283804047868682,1.4996622971576237,2.059712220138075,2.3272870228056,1.0282685903948452,1.7654049343962428,3.552119241435864
2.129961950563878,2.0866480612727294,1.921093313589802,,,,1.4757921634609303,2.157747319913494,2.3256633294743367,1.676483487624478,1.8527426490356227,3.288418253889399
2.197979243187689,2.190332384879314,1.3101934248521294,,,,1.4519220297642366,2.3492884077328835,1.9553098594807368,1.835376527080789,2.01030207645418,3.607637939360476
1.5340501663790402,2.294016708485898,1.4959326388385932,,,,1.4280518960675432,2.5356324416186484,2.087506799089635,1.2130276136709617,1.5943070529502323,3.531817155624828
1.777905352323721,2.3977010320924825,1.681671852825057,,,,1.4041817623708497,2.7444535033940927,2.0589060917426147,1.25118926330138,1.7329745759561488,3.3427016304274866
1.5587667015903133,2.5013853556990666,1.080253972708606,,,,1.380311628674156,2.4276955684704715,1.906371712928545,1.296487894808818,2.277159588892203,3.375640727225043
2.0342467335693963,2.605069679305651,2.2111367449796377,,,,1.3564414949774624,2.2076295719295422,2.431547651157464,1.306688329721466,1.9271252660210336,3.214728199269701
2.702273323638835,2.708754002912236,1.969068546463661,,,,1.332571361280769,2.158114046590055,2.103580528447034,1.226500244627626,1.8226506229077968,3.3538029486126373
1.5869034996154712,2.81243832651882,1.7270003479476843,,,,1.3087012275840757,2.019334909023242,2.220307355661272,1.0873468700118725,1.7616568098815937,3.385441352676279
1.6211583750496958,2.9161226501254047,1.4849321494317078,,,,1.284831093887382,1.9499672865689857,2.2638305613335152,1.8182296359285373,1.82538018699048,3.062131297696729
1.859160532319679,3.0198069737319893,1.242863950915731,,,,1.2609609601906884,1.8801639691826224,2.0212328142119813,1.417259415999078,1.8088597944100089,2.8609334539843645
1.960193742543172,3.1234912973385733,1.203479381636981,,,,1.2697413453362665,2.109772071800351,2.008422910731102,1.1420015310958078,2.101613851405366,2.813628575810048
1.933936263049936,2.913152316864429,1.164094812358231,,,,1.278521730481844,1.9294692871914765,2.0091803599015727,1.2599975418522726,2.299209435484106,2.665521675803229
1.4538009256821434,2.783573742605779,1.1247102430794815,,,,1.287302115627422,2.5887722840491776,1.9015976471345808,1.451330104330794,2.367674525027523,3.283601324490129
1.5996551284224283,2.6539951683471297,1.0853256738007315,,,,1.5319907490478717,2.1128450290561687,2.016513733974409,1.4387946548201411,1.6184196079350457,3.0275600081913794
2.797988446675572,2.52441659408848,1.0459411045219815,,,,2.144807361579592,2.2743142988875644,2.085008800002548,1.352685924466386,1.6174111208255952,3.1627538418600545
3.08023687643298,2.3948380198298302,1.006556535243232,,,,1.3418400604146454,2.20070252411169,2.394632943503304,1.4082642467690198,1.838969028557213,2.876845287826902
2.5995798095112765,2.2652594455711803,2.1866179057489674,,,,1.873988496204941,2.253105186420966,2.3951875292527296,1.9798830438431552,2.0696376980015767,3.5971725762229747
4.488929653467789,2.135680871312531,2.095717994543071,,,,1.5827372515574083,2.9688882309254145,2.08662762918792,1.4047619423084383,2.125201802824487,2.631920445460243
3.307792580249583,2.0061022970538813,2.0048180833371747,,,,1.164848946863344,1.9760511588171483,1.693312207932706,1.450269127050624,2.03293502477301,2.477531198383601
2.2740250717965806,1.876523722795232,1.9139181721312784,,,,2.169495301723834,2.049187109333526,1.857910215208756,1.4268869685847927,1.8282255954798288,2.481299615791896
1.506405314869946,1.7469451485365817,1.823018260925382,,,,2.0722761410713684,2.110653188138,3.024525372095759,2.8216622793107207,1.7356194759327208,2.352749956600843
1.932661413234664,1.617366574277932,1.7321183497194856,,,,1.1841398091296456,2.116363139395959,1.9003994873521028,1.7595615157281357,1.8134343313032613,3.252377635622986
3.533192302011666,1.4877880000192822,1.6412184385135895,,,,1.614595563863355,2.075255669808767,1.839874413670956,1.5694156419270988,2.0180637179752314,2.5183596758313262
4.628578292376648,1.5160343638893878,1.5503185273076932,,,,1.40731628279697,2.090920528967609,1.863556065048797,1.5786172384037749,1.8732960813912656,2.5118683366297176
3.1245014321859066,1.5442807277594937,1.4594186161017968,,,,2.7477578690933617,2.2079269268002126,1.779988862902825,1.7370592958853313,1.7184294967308946,2.6058819202543515
3.595691450141309,1.445396113241904,1.3685187048959004,,,,1.8595545974024783,2.170672984907862,1.8196543473870064,1.6305722668919236,1.655296804383676,2.3901311535645866
2.4443530664311126,1.7846123313016713,1.277618793690004,,,,1.4857975330214923,2.1823319608973377,1.8475216472068443,1.6097622635907314,1.839737786774064,2.3948233047516965
3.509995309907939,1.4948233656980543,1.1728312295893777,,,,1.291963809298548,2.155153197987964,1.7639799738484505,1.5304891077505838,2.041647979086226,2.477992327956902
5.445037547265196,1.735331765161903,1.0680436654887515,,,,1.5054329715222616,2.4486893042370093,1.74253287214804,1.4747269835980494,2.871472284361227,2.920954010982564
1.7599235619476403,1.975840164625752,1.262091880577823,,,,1.284493972902381,2.762798039672207,1.5354906212677135,1.5596635999884016,5.434979258980211,3.40383566167178
2.5635984910858505,2.2163485640896003,1.4561400956668946,,,,1.592184136176648,2.1428860571156463,1.6402670369307963,2.005572836072476,1.997374785856256,2.640768992615377
5.548055362182552,1.768132766650225,1.2161669477311388,,,,2.0724974730628505,2.257842049418279,1.637148056970937,1.5315970282207052,2.204196381536285,2.494118459204774
3.088304314206372,1.7808303586036,1.1643420603710397,,,,1.599203082212657,2.188321687553461,1.592695703671997,1.531171789343163,,2.8625590797916383
2.7239679952219524,1.580359851969915,1.6224143432102829,,,,1.366002274903105,2.209639077795881,1.6515841848260129,1.5601379045265704,,2.776753555183365
2.1712042380944245,1.379889345336229,1.0407663364593425,,,,1.7210764934329863,1.9421630046734888,1.6870794825184237,1.4539023830261606,,2.8834322697808608
2.294081768022965,1.45817431819873,1.6550928492847776,,,,2.174092651529412,2.000856445376981,1.682842797942218,1.660710800189868,,3.668312500282916
1.9041223722734235,1.2973305325137805,1.2847246589577364,,,,1.288548278619504,2.053979188108069,1.618100062555256,1.9471690773436048,,3.718582689548868
2.227003881591744,2.19461273213858,1.368053628831744,,,,1.5417039207795615,2.122916592813388,1.7628596517473798,2.471229374344085,,3.140742335203897
2.0852678601844463,1.3387858245696675,1.407518162186013,,,,2.34077894167258,1.802872629741732,1.666413670683696,1.3588166111066258,,3.4712817324678404
2.394021006486878,2.0569273124412204,1.3648114015118558,,,,1.8264788918052288,1.8208142775298424,1.716925246016693,1.9842640663973568,,3.497631754172552
2.3989517998891485,1.1538332925820816,1.064967419050186,,,,1.1524119545388092,2.303754182044903,1.4367706197628236,2.238609458625961,,3.308484171666976
2.0373952132366067,1.7708829625040143,3.246517090984788,,,,1.269537342927228,2.3711823929946987,1.711153346338694,2.355870466326649,,3.266057969468005
2.717080516869507,1.623231068682248,5.428066762919389,,,,1.1179351913744278,1.747529436448034,1.80389516593896,2.421698662599189,,2.985990809270916
2.216423076360328,1.4755791748604818,7.609616434853991,,,,1.117732506285343,1.8478417294231104,1.4908040281371266,2.787870607018459,,3.3032818046960823
2.663836081170771,1.7185445647696636,6.99138480412758,,,,1.117529821196258,1.7803014433495867,2.185868409339112,2.5553953670908776,,3.662762712969642
1.482017981467148,1.3349077475310012,1.015695430879828,,,,1.1173271361071735,1.6950355734026947,1.8028919592054464,2.834768536583475,,3.699056556058901
4.19748393876597,1.1441824437469863,1.665139209440646,,,,1.1171244510180889,2.1517354176842662,1.9183781066567367,2.7368460501307856,,3.1210021220518493
2.7708956244530296,1.3486361636773376,1.4372194025896083,,,,1.1169217659290038,1.859181263941207,1.6619315407074526,2.0559437724485017,,3.0134544434275097
1.96275276180488,1.0781557200048393,1.6167965409115148,,,,1.116719080839919,2.1361983114844025,2.022267557789002,2.9315385589529663,,3.379405501249389
4.451758711938399,3.079555635262924,1.6901787594263376,,,,1.1165163957508342,2.007468424393954,2.3515693167523373,2.9000705777382074,,3.3261009643376034
3.424643437220114,1.6450129798537203,1.0137959840457615,,,,1.1163137106617496,2.165386943133471,3.979040705173744,2.2948426150947747,,3.3021106580835085
1.6768700045285934,1.4755078852142434,1.0484839046943923,,,,1.1161110255726647,2.04280804508643,1.7571644822078871,2.126097672273553,,3.499023686611804
4.67231683901332,1.419761926543635,1.0831718253430231,,,,1.11590834048358,2.1196549745791016,2.313764201726518,1.9396124461420032,,2.682465654362124
3.277606642461245,1.3640159678730268,1.2998001214791732,,,,1.1148592455709998,1.9108098471795127,1.78663811397915,2.0957249565716154,,3.0343045817452623
2.711734938839246,1.3082700092024184,2.3010757407877733,,,,1.1138101506584197,2.397150448238909,1.5978492400989637,1.969269745162148,,3.262783485769692
2.9430223597647034,1.25252405053181,3.127183751609865,,,,1.1127610557458396,2.456420103152013,1.8478854515917773,1.3388945432863846,,2.7656097302236424
3.419912322722632,1.6836056606105474,2.3119216358341674,,,,1.1117119608332595,2.377203566418636,1.6216485693912133,1.8759620242254784,,3.4973372648089627
3.443870439589961,1.2905443368405456,2.87546967523382,,,,1.0678173819429673,2.1731403774651668,1.95710864938414,2.271717530545029,,3.10606561285288
3.950373588528573,1.7303501891950843,4.381479043736934,,,,1.0696128470052506,1.855496803264549,3.219976278634947,2.053442196717482,,3.4457038441533165
3.723490716116067,1.776949351181828,1.5994579294684148,,,,1.0714083120675342,2.5661185437194995,2.03519218232576,1.49367972264735,,3.70603585354453
2.228552743031917,4.53887492401647,2.061605612530831,,,,1.057646206209519,2.4447367994707863,2.234282598883395,6.680947990953186,,3.309120348428909
3.7480639416051393,2.153344033518115,2.2005682076148907,,,,1.043884100351504,2.477652640550273,2.117647154787384,1.960393949609441,,3.806459823892064
4.077510554891685,1.8281314930890973,2.8064864055183136,,,,1.4985419509674367,2.4893328607026195,1.9906787714807577,2.0483530110652226,,2.848656653866022
3.3326285028186327,1.5029189526600804,4.629087309729946,,,,1.066127823258582,2.6794990164264783,1.974638757114708,2.006040338421059,,2.91143925559694
3.411783798968976,1.5533305634804044,2.0669098149444127,,,,1.0531034963633443,2.4948013394904613,1.9356813756371924,2.162566264024224,,2.903063634911713
2.754069747535669,1.7501564261727451,1.7854307051032097,,,,1.0400791694681069,2.464932445793828,2.094437017556192,2.182249497919208,,2.8338640276143
4.158913427392994,1.9469822888650856,2.215222338356733,,,,1.1411996525301753,2.438098285604401,2.1582085923685086,2.064249387373274,,3.3643296488193823
1.9297958231285668,2.3491952773669875,2.072778836080154,,,,1.1172915291654684,2.4963388989957167,1.717022903454799,2.026135107350252,,3.271043289271553
2.871005986998189,2.09448414259495,1.5309634305876778,,,,1.0933834058007614,2.206146150193401,2.879649175767212,2.0382327751078395,,2.8636210176710404
3.5161979321933137,4.049164601585331,3.048107584738548,,,,1.0694752824360545,2.6195449466574043,2.708956141421926,2.424054420849901,,3.357355088292131
4.140727247745182,1.5524254981093069,4.020386904208756,,,,1.349518492247825,2.5606477102389262,3.3289894148291626,1.9341976134819,,3.230771548731408
3.150549720262201,1.2842435083862187,2.0980601968419257,,,,1.3463359854996988,2.5280653880132724,3.316772079645044,2.734769146804976,,2.993925097160647
2.463827469137753,1.3866245320290689,2.050713619803149,,,,1.3431534787515726,2.4797230923988254,2.8486266478388207,2.4598511584725102,,3.6757644343880127
1.4186704638667822,1.489005555671919,2.900665462358549,,,,1.3399709720034465,2.465781608943641,2.2108498269820176,2.445081471892326,,3.1974585020878155
1.4496162784605189,1.5913865793147692,2.473120777606358,,,,1.3367884652553204,2.388773236507958,2.719887909393941,2.469978447594594,,3.1507423129022576
1.4940018017719618,1.722910902963363,2.4027504227969265,,,,1.3336059585071942,2.215862597790491,1.8607211347961523,2.109477574369257,,3.4826564771222515
2.3905895199397205,1.5348535934768397,2.80339703434989,,,,1.330423451759068,2.152004906209523,2.429866489507428,2.422401813933181,,3.594846678045296
2.4653136793021333,1.6393997024667684,38.29200270777055,,,,1.289238310963763,1.887425618089315,1.9605087054186008,2.42656506773408,,3.030675470025596
2.3667831177743577,1.7439458114566972,,,,,1.248053170168458,2.2579197831195144,1.7094054942482062,2.4554326848187444,,3.458860318987888
2.0283583558344427,2.114660978696492,,,,,1.206868029373153,2.4481447967724344,2.728740118501588,2.4126568855946013,,2.9234768199205265
2.46907714103173,3.490243403634974,,,,,1.165682888577848,2.3433381917508145,3.5951219989233207,2.1883842321814906,,3.220027499529312
1.6845344067267345,2.4044031745139107,,,,,1.124497747782543,2.181031789082927,2.589220072354081,1.4822368821801706,,2.7378020241325536
1.9013001455266945,3.796950217423861,,,,,1.083312606987238,2.277835957279936,2.028610185455061,2.1602638714481435,,3.0947830371371894
3.301363362509952,8.308031355338928,,,,,1.0790878132853343,2.2893610063489724,3.77532110872621,2.688304639729082,,2.9854938745853685
4.594255286965061,1.7291439187487394,,,,,1.0748630195834308,2.3399641773826088,2.292730508129403,2.931559658216405,,2.9645980393241107
4.442463528436483,2.7651414700194663,,,,,1.070638225881527,2.2712621784429063,2.98095213437066,1.9302139483006824,,2.524537232966912
3.3132020971061986,1.8882963402654245,,,,,1.0664134321796233,2.161350820351307,3.400816245030899,1.6941884416770916,,2.4727772430114734
3.205324539280941,5.9725471953467055,,,,,1.0621886384777195,2.307748573847721,1.9744549806859888,1.6495884440663091,,3.160944268811876
3.5981412125726906,7.230189590332181,,,,,1.057963844775816,2.2650865535793727,2.282137406836913,2.190045532243204,,3.087524293597286
4.476378398200299,5.739378965945676,,,,,1.118491690023241,2.2559871294646783,3.2404728901249844,1.7082125574682543,,3.021117551769261
1.964733595499539,1.988396672544119,,,,,1.1790195352706656,2.163493232708632,2.766456927013366,1.856850425596748,,2.6768220030343604
2.5631364508151013,4.716713540526705,,,,,1.7965440956245615,2.44475394074737,2.1979458504841585,2.06170576791327,,2.21194172491818
2.891692763787585,5.352473984967521,,,,,1.124516630627696,2.2514834802429102,2.7116070230319207,2.607679500121234,,3.45016607928882
2.220802589810814,4.587488022180962,,,,,1.5896737199828068,2.1847068300818204,1.8782231031588736,2.100006012447854,,3.2109561222683096
1.625246826556247,5.938276474952928,,,,,1.5192491207854888,2.209808126386921,2.303781224824079,2.059928760823764,,3.3617985124704948
2.3335868793588723,10.046180913618272,,,,,1.4488245215881708,1.8360615243892071,3.1805421199838952,2.071655451575622,,2.9563960797436266
2.4907466750884946,12.184382152776708,,,,,1.489711560772072,2.0410991749792826,2.0992483503556763,2.1859058559645,,3.110425686742168
3.151105493954729,10.249235975965972,,,,,1.5305985999559732,1.7767028846833173,2.7733429377378167,2.283349312139137,,2.9330733401894657
3.207923982694522,2.870703040215284,,,,,1.0579575187748855,2.018905030456369,2.008669332835081,2.2524773517756262,,3.0655236608208094
2.565700205660656,4.892842222590252,,,,,1.0833957323972925,2.021845941461458,2.08846129909796,2.105697970039426,,3.0385798228485466
2.9405082398199216,4.497012551167883,,,,,1.0900357109491117,2.160236112202336,1.7271097864987288,2.6547899353718107,,2.6070886552458568
2.2557174450855584,,,,,,1.0966756895009306,2.0054196038046728,2.215505751315677,2.0068341301041235,,2.801707539503365
2.416799798170229,,,,,,1.1033156680527498,2.025719666088466,2.016020635082884,2.517608405975716,,2.907683969105429
2.560607535681135,,,,,,1.814633338782072,2.4100830545232155,2.211195340555428,1.948651564622796,,3.186103006472541
12.93881201590098,,,,,,1.5185013247556347,2.4162217731582154,2.0378923178667137,2.284480589269074,,2.9939553726826804
1.849741722115356,,,,,,1.5249011636272207,2.2129936787146813,2.023237280516911,1.8358362207808043,,2.7970811632650725
3.4520781398796005,,,,,,1.3584316113086194,2.318066609048844,1.9419611145230409,1.8316044997601928,,4.128554573152961
4.2695803666133205,,,,,,1.2578279704078257,2.243201219366856,2.0826881001771547,1.782692519484617,,3.5291630453722456
3.75469851944134,,,,,,1.0633960093978656,2.3231229083242626,2.4475374028058328,1.777940500341071,,2.803753206780833
4.045097642602181,,,,,,1.102907513985255,2.1759742594985623,2.6470092578502964,1.848686581546671,,2.7839736095965004
2.9914353183203843,,,,,,1.3018392683115003,2.2389939310248548,2.8807781017317384,1.8482582445692743,,3.4634678382598056
3.256106002354301,,,,,,1.442325001777344,2.2480806095947,2.6462300254726165,1.9060559158061945,,3.525962158231723
2.655251232243565,,,,,,1.2199709235683978,2.189589716293091,3.162210712678559,1.857293195566949,,3.5355628612570817
3.488128925907412,,,,,,1.0951679312484746,2.4561879555034247,2.203132105933541,1.9285061600687776,,3.21730018358197
7.737124389374127,,,,,,1.1963558857803631,2.33675380177825,1.9145921855130583,1.8748708970753565,,3.414462684770472
12.940205372964863,,,,,,1.0119701222410322,2.4332085276894886,3.1968427738174987,1.8212711437646425,,3.8231096883962095
,,,,,,1.0269330290446386,2.348182440296496,1.9327105671491664,1.4891940722872363,,3.4735516770553554
,,,,,,1.4097125566576436,2.367854816929703,1.8380978130326369,1.601567156399469,,3.3118092330773385
,,,,,,1.4369418663691922,2.430109950441892,1.952754803994508,1.512025093732318,,4.940479982221097
,,,,,,1.4760636978107629,2.408714116876676,1.900655457467999,1.8880344118675825,,3.466722579612182
,,,,,,1.5151855292523335,2.265593225239765,3.766518624322357,1.4298064303886455,,2.937137198795996
,,,,,,1.070281226495653,2.266714578122593,3.032064278112475,2.213253899073365,,3.307754759611302
,,,,,,1.107858537221893,2.2171347242535053,2.855079320871859,1.9236727329742884,,2.921513990573721
,,,,,,1.158966087422122,2.2794658327464834,1.4793775783492862,1.4626692404274004,,3.2708207660430024
,,,,,,1.1762611805169452,2.298307555189377,1.6593555162009992,1.3667892312497252,,3.2789469212431213
,,,,,,1.4634871300864585,2.428602958974549,1.901715719136136,1.4964540004797324,,3.62071351277785
,,,,,,1.3064528863921832,2.227568917598208,2.1003436521281285,2.0741675774928003,,3.2349286637905275
,,,,,,1.3646816187254536,2.138464167454261,3.3638589504230905,2.209361817500353,,3.104263240161088
,,,,,,1.4229103510587242,2.1428332013412423,2.000181433058553,2.14091150101612,,3.252734307059032
,,,,,,1.4811390833919946,2.0855851343251737,2.7119915452376184,2.0699365469765327,,3.914559533015203
,,,,,,1.2690435808393516,2.139122331495781,1.8150749175009977,2.035610501971162,,4.218540821017536
