Energy_envelope_Shape_factor,Energy_envelope_Shape_factor.1,Energy_envelope_Shape_factor.2,Energy_envelope_Shape_factor.3,Energy_envelope_Shape_factor.4,Energy_envelope_Shape_factor.5,Energy_envelope_Shape_factor.6,Energy_envelope_Shape_factor.7,Energy_envelope_Shape_factor.8,Energy_envelope_Shape_factor.9,Energy_envelope_Shape_factor.10,Energy_envelope_Shape_factor
1.0509349360645177,1.004294577467315,1.2881522519629722,,1.278882969939113,4.499964116159108,1.0163145442768895,1.010606058794148,1.3222128681406609,1.0239856682384123,1.000210944900081,1.0827117214651514
1.215083298856213,1.003033815398605,1.2555957016223205,,1.076284338740668,1.1170774730386677,1.0166488374470029,1.0274625448461967,1.0034745905976,1.0196002209380413,1.0027423993732827,1.072605170563678
1.054724723677097,1.0017730533298947,1.223039151281668,,,1.1042382223223557,1.0169831306171162,2.2209873300712366,1.0193346479280203,1.0139484379038175,1.001002554888188,1.0992356588315788
1.045236771437838,1.0044111282357022,1.190482600941016,,,1.1286666179164446,1.0199339812988293,1.1805263503580692,1.0692717477521485,1.0111174613222282,1.011546929297837,1.143644584551098
1.0493303492366255,1.00704920314151,1.157926050600364,,,1.435117393634118,1.0228848319805426,1.042695991043585,1.0000180868497004,1.0052674146430371,1.0083546353661093,1.1261278567929884
1.0322537864757184,1.028268338706329,1.1253695002597122,,,1.0829500317666918,1.0258356826622557,1.0502058011650166,1.0003454715761133,1.0037014588003088,1.0125768957460122,1.079948797502506
1.0433196327705347,1.0000000229951904,1.202574566596506,,,1.0995259219211722,1.028786533343969,1.0550707594732285,1.0006728563025262,1.004028101123613,1.094194954184302,1.092231393112779
1.042611063445137,1.005281141790309,1.1548201916200256,,,1.1063979978889589,1.031737384025682,1.0483352093815947,1.029022396004657,1.0038258838427832,1.0374905013410256,1.0839157246904734
1.0298835662934112,1.0069884521356125,1.1070658166435452,,,1.1139019299971284,1.0348101447281963,1.0535030897718098,1.0293959667206205,1.0035825102004934,1.0422219996476412,1.0910680356704778
1.0404601934631856,1.0086957624809154,1.059311441667065,,,1.1790058218325614,1.0378829054307104,1.051469061897496,1.0332389592702735,1.0033391365582036,1.050640541580676,1.2296281567862477
1.0448287185111993,1.0104030728262188,1.0115570666905846,,,1.1151454349725234,1.0409556661332249,1.2102752812779518,1.0525108851906255,1.0036669188874654,1.2056288228443683,1.3243859112500247
1.1724907764063084,1.012110383171522,1.0229888475848226,,,1.0954074434785397,1.0440284268357387,1.05307811546339,1.0268651992955695,1.0033191991648545,1.0423209291826263,1.2408216164106118
1.2028505492520325,1.0138176935168255,1.075457734966791,,,1.0712154934941711,1.047101187538253,1.0739918230804557,1.031612844964497,1.0031876381682931,1.491362380694887,1.3757485883952492
1.2318351550395314,1.0155250038621286,1.0006038808083573,,,1.1050118811087322,1.050173948240767,1.0662842298332895,1.0647173282969262,1.002139708734708,1.352288350261956,1.4461626170924826
1.2741825211312343,1.017232314207432,1.0002331802429865,,,1.1052105919643975,1.053246708943281,1.0700597586870275,1.1133512218420647,1.0009537753646225,1.180366223878983,1.4570729893756984
1.0227484633646216,1.0189396245527351,1.0016768670238572,,,1.105215596302482,1.0563194696457954,1.096826156677307,1.0462316646888037,1.0013131611127013,1.215270446862516,1.4248242003921934
1.1013877212651515,1.0206469348980385,1.0024032273404293,,,1.1969464325604522,1.0593922303483096,1.110008832324612,1.0579895658381746,1.0006923940250776,1.0162556592111025,1.3282097896986067
1.2279094887934388,1.0223542452433418,1.0031295876570014,,,1.0761931932051942,1.0624649910508237,1.1053386412580175,1.053561702854042,1.000418333363799,1.0538044944202725,1.3078653431170066
1.1598303411168196,1.0240615555886452,1.0038559479735736,,,1.0401107177465736,1.065537751753338,1.1217251260808314,1.0662117032837346,1.0003189405933082,1.1705047689614898,1.2593075631480874
1.0917511934402002,1.0257688659339486,1.0084993508750568,,,1.1166226904220231,1.0686105124558525,1.127992493537989,1.0540620007685246,1.0002195478228175,1.1003188159087838,1.2724592864975517
1.0768040904349123,1.0274761762792517,1.3173108067364478,,,1.2416259175063842,1.0716832731583663,1.12850297640762,1.037368051146852,1.0002235069719998,1.1354101514519628,1.3000431789222078
1.1001971456685908,1.029183486624555,1.249164392567085,,,1.3277864570121574,1.0747560338608806,1.133682532837054,1.0212217524304572,1.000119571503317,1.1211409570493491,1.2788903792102244
1.040797394478375,1.031052801932439,1.322543734107828,,,1.5539947435903234,1.0778287945633946,1.1368054668201495,1.0106378070195918,1.000203870046738,1.0953788825014217,1.2008189818993305
1.0409806601577392,1.032922117240323,1.048565328993803,,,1.7578685574989712,1.080901555265909,1.1462586473616871,1.030712900640127,1.0010845601828895,1.0696168079534936,1.184633411414566
1.0484510836555612,1.0347914325482068,1.0136431800025232,,,1.080399412339499,1.083974315968423,1.1442743799464898,1.0301064680053107,1.0007535302799773,1.1490760818628507,1.264499315480473
1.0230294094478574,1.0366607478560907,1.070074483102906,,,1.3094920976048274,1.0870470766709373,1.1484033365396524,1.0295000353704946,1.0004225003770648,1.2285353557722078,1.269404110804313
1.0207455343507452,1.038530063163975,1.1265057862032892,,,1.7930232694192731,1.0901198373734513,1.1543237589100237,1.0288936027356783,1.000270330821238,1.1985066612902715,1.31098128968006
1.3786208095660697,1.0403993784718586,1.1171050394668272,,,1.584912486539443,1.0931925980759656,1.1516861915699534,1.028287170100862,1.00010365986687,1.712103270417856,1.315791041342036
1.2706886715200063,1.0422686937797423,1.1077042927303653,,,1.281161116748616,1.0962653587784796,1.152965837341584,1.171898154852295,1.0001130750541651,1.310024021609297,1.2909361006722355
1.139683958325757,1.0441380090876264,1.0983035459939032,,,1.1379796089937193,1.099338119480994,1.1489923016952788,1.1809306251467715,1.0000299408808515,1.1358512944487609,1.233486701961295
1.715789096542669,1.0460073243955104,1.05254734035748,,,1.1106422422734643,1.1009001485479184,1.1547530362405831,1.146739345858297,1.0000208510140964,1.176353916674148,1.2324191501589283
2.996146168253744,1.0478766397033945,1.006791134721057,,,1.9388002904201564,1.1024621776148429,1.1796179647512546,1.078900827293543,1.0000750429960106,1.0619009226400813,1.2337572099485985
1.1155396720006825,1.0497459550112782,1.001838003101655,,,5.857107223451367,1.1040242066817674,1.1701924020477996,1.0110623087287889,1.0002853831148746,1.091212931547798,1.3142201421390023
1.043184274472324,1.051615270319162,1.029116096424784,,,1.7337867918424688,1.1055862357486916,1.1498599901070987,1.007261692568152,1.0006673514117097,1.109824310538609,1.264865542151141
1.5935101971782824,1.053484585627046,1.0120577624082705,,,1.4821681309004813,1.107148264815616,1.1431254852771828,1.0044018509652852,1.001624886969077,1.190624944557631,1.2609858879918536
1.1301756699724217,1.05535390093493,1.0127516372228105,,,1.071403405798507,1.1087102938825406,1.1394351198335058,1.0019942872213226,1.0024649877752805,1.202418515143035,1.2695197174241406
1.4053028072031215,1.057223216242814,1.0168500070908455,,,1.344786466603004,1.110272322949465,1.141542894428565,1.0019793916537678,1.003305088581484,1.2421067332641138,1.305960230394923
1.22587124351962,1.0590925315506978,1.0334283094947443,,,1.5007393639216786,1.121432617555507,1.1457579664487128,1.0021556404225287,1.0041451893876876,1.2249807634639285,1.2975397502543282
1.108215407154198,1.0609618468585815,1.036850635352061,,,1.0777571460058213,1.1325929121615488,1.1407562538681832,1.0024156018791095,1.010243202594196,1.2036602733440322,1.358440527619896
1.5679318198827292,1.0628311621664657,1.0502701210920486,,,1.2580194024218936,1.1437532067675904,1.1385048766735535,1.0138134713581972,1.0433939027876946,1.254213060454849,1.347817332385373
1.316130330890406,1.0647004774743496,1.0441785439527616,,,1.0969476703292182,1.1549135013736322,1.1467194793891091,1.0011608876393168,1.076544602981193,1.2828256863440235,1.359302260626294
1.498511071664954,1.0665697927822335,1.0380869668134742,,,2.1250291328662514,1.166073795979674,1.1582591200319952,1.0049295768245674,1.1096953031746914,1.290024625313554,1.3646816903636318
1.2960365158325604,1.0684391080901174,1.0797358349465045,,,1.26653339498525,1.1630921084238584,1.2001044845958442,1.0005227172096367,1.1336362825811357,1.298034692112188,1.3633866249395443
1.3362563796580105,1.0703084233980014,1.9746756478964724,,,1.2539113615318216,1.1601104208680424,1.2212584613181063,1.000779086553767,1.126571066357132,1.3049896799297471,1.327732099898008
1.4395247978125605,1.0721777387058853,1.0106450821165325,,,1.2746917124529802,1.1571287333122269,1.238167067985783,1.000512057604091,1.0230394607434243,1.3373590987729014,1.342832161233788
1.5098618078363095,1.0740470540137692,1.3408815850909763,,,1.2266407858947233,1.1541470457564107,1.2045140075927476,1.0013648672739992,1.0043871465476044,1.3447045652926368,1.383395314651454
1.856872561121616,1.0759163693216531,1.363244479701531,,,1.2410875440154647,1.151165358200595,1.1574680689015888,1.0008997393482062,1.0015498332901156,1.3688668998335332,1.3820309947104037
1.6147227742617816,1.077785684629537,1.365427123466314,,,1.2650927197860866,1.148183670644779,1.181761077629842,1.0285787548488734,1.0007718145302131,1.3990323662351267,1.4032402632574992
1.5542573902707704,1.079654999937421,1.3676097672310967,,,1.285928293693106,1.1452019830889633,1.1905713524263497,1.0018095811250105,1.0003861541054613,1.377613825441814,1.3891944440843824
1.5892669882687702,1.081524315245305,1.3697924109958797,,,1.263470909056254,1.1422202955331473,1.1814509436204808,1.0023278618181608,1.000332265151096,1.3565783272497085,1.3781484131105783
1.4291387480651778,1.0430845908380486,1.165538841155172,,,1.1777889962053305,1.1392386079773316,1.1676117152881196,1.0283045280540806,1.0001542257046874,1.3703312520284203,1.4064945053046651
1.0787759978917535,1.0046448664307923,1.1913017114553557,,,1.1216539678311044,1.1362569204215156,1.1672888415359275,1.046133676091199,1.0000417042875775,1.326995123733982,1.3928524797556987
1.5020882912595344,1.0223703493665175,1.256471001522998,,,1.0730284796464742,1.1332752328657,1.1408044592976705,1.040004178713474,1.0000794429008544,1.4525761452134862,1.379685383594517
1.0723193237888484,1.0400958323022431,1.3216402915906404,,,1.3381616050879188,1.130293545309884,1.1432573648197666,1.0470489541283483,1.0000880365672544,1.4863865463000083,1.3909801589727269
3.066627225115391,1.048778077267036,1.416721281356516,,,1.0207216776460522,1.1273118577540682,1.1369361549839936,1.0432960977136834,1.0000379976576703,1.4813824689994288,1.413295878886989
2.3993084248186247,1.057460322231829,1.5118022711223915,,,1.0109823470492416,1.1243301701982522,1.1417259005349183,1.0410181694311431,1.0000548915132037,1.4002017947464902,1.4290351875351792
3.5131987024157594,1.066142567196622,1.6068832608882673,,,1.0099261406815077,1.1213484826424365,1.138854023778061,1.0275645012150731,1.0003996337473255,1.4041468399956272,1.423831469079896
1.3318482990364275,1.074824812161415,1.7019642506541428,,,1.035906229652011,1.1183667950866203,1.1390896238581738,1.0607533233858122,1.0005076016360257,2.7083653677967114,1.4368930211613542
1.1098836667917735,1.083507057126208,1.0694697325324083,,,1.7978450784784783,1.1153851075308048,1.137214330766494,1.0548104685193722,1.0006155695247256,1.4490404692833767,1.390073758006032
1.1247746354525052,1.092189302091001,1.191995552309843,,,,1.1124034199749888,1.1548545088926505,1.1018204333528612,1.0037151457080014,2.812831719144848,1.3871311723255153
1.062452748420912,1.100871547055794,1.009284516753573,,,,1.109421732419173,1.1449243277649828,1.1506978276328352,1.3178053893536004,4.106672457572647,1.3242862994202147
1.052895335308442,1.109553792020587,1.0969060364958545,,,,1.1064400448633571,1.1534388939792108,1.1001179023487755,1.0147070648008842,1.4321178804965418,1.3417331402483894
1.0827606101164975,1.11823603698538,1.1845275562381357,,,,1.1034583573075414,1.1643015449389085,1.079011709547404,1.0082323223162597,1.4311678789423226,1.3601190489226338
1.058866744272235,1.1269182819501729,1.2337711589128355,,,,1.1004766697517254,1.1651715276363408,1.105917784268558,1.0023997292832107,2.401596179919933,1.3681687417248245
1.1219198945124869,1.1356005269149658,1.426880343115296,,,,1.0974949821959097,1.165570828259136,1.1063992608114368,1.0009836076570886,2.325588873794776,1.367225920020356
2.266540868187067,1.1442827718797588,1.3329192164623302,,,,1.0945132946400935,1.179682556039987,1.0684525109552518,1.000813497119918,1.620722452914213,1.3851159407139713
1.063085457779384,1.1529650168445518,1.2389580898093646,,,,1.091531607084278,1.193841254809904,1.1716671392524982,1.000694516225917,1.5315369990913963,1.3648821468171628
1.0626283395395495,1.1616472618093447,1.1449969631563988,,,,1.088549919528462,1.173501800801838,1.13910643020311,1.0005227582224736,2.37121684207127,1.4714988859020983
1.0892718860342545,1.1703295067741375,1.051035836503433,,,,1.0855682319726463,1.1669543158251905,1.0438651121675389,1.0002310763448343,1.5847531264970012,1.4161613379990512
1.0445137240912674,1.1790117517389307,1.0877088917763342,,,,1.0847442923420398,1.1790084846037496,1.057411289297645,1.000203403513239,1.4453615367678672,1.3656175441132548
1.0374778996251235,1.3706983950359233,1.124381947049235,,,,1.0839203527114336,1.1922655447112431,1.1134738755779916,1.000121998802652,1.354831763582459,1.4170786876845871
1.040109262267065,1.3408385574276918,1.1610550023221369,,,,1.0830964130808272,1.1996300596411185,1.0383394886091917,1.000131323325084,1.7948346291313253,1.5041137171304209
1.8725536915083325,1.3109787198194605,1.197728057595038,,,,1.04653931473839,1.1910233483747363,1.0794259690273458,1.000095041221022,1.577646927178051,1.438964485059258
2.1755825286707755,1.281118882211229,1.234401112867939,,,,1.045313225013595,1.1832815790767908,1.2758897259087492,1.0000786575259684,1.2438621421260625,1.4350682565870547
1.7558514619792236,1.2512590446029974,1.2710741681408404,,,,1.053343409912033,1.1933272870801055,1.3077731632389278,1.0000414294104294,1.2208327211822905,1.3324457575780295
1.5773062222199052,1.221399206994766,1.070242645224939,,,,1.107849893968182,1.1857236221275798,1.246425987670253,1.00007440880486,1.276728170562905,1.292850464565173
3.7056723597462873,1.1915393693865346,1.0827757645150788,,,,1.0441015732895804,1.1857821923567895,1.2082063433220054,1.0000357094878425,1.8594887573118704,1.288975308930932
1.421273426655534,1.161679531778303,1.0953088838052183,,,,1.044288562497346,1.17183998660648,1.0199705288308538,1.000040745627213,1.316287660104057,1.282200943635108
1.086793513707102,1.1318196941700716,1.1078420030953584,,,,1.1226127765957905,1.177836122904503,1.872652198676633,1.000035176492074,2.276760030094207,1.2546567274044746
1.063238617959191,1.10195985656184,1.1203751223854983,,,,2.555118709041867,1.1902140615595802,3.860931630662719,1.0004480127384014,2.3839469114038536,1.2356825231142252
1.1511691470130674,1.0721000189536087,1.1329082416756382,,,,1.348254027868639,1.1758787780225133,1.021459261188114,1.0000556604117623,1.1639001181358624,1.2443570490807976
1.1990943838697452,1.0422401813453772,1.145441360965778,,,,1.1328607625582567,1.1819483017135333,1.0168479524791092,1.0000433146642045,2.6364328126110586,1.234328578956622
2.0193453601643787,1.1090239524756402,1.1579744802559178,,,,1.059732298361047,1.174410589293968,1.0102593210807322,1.0000433312684325,1.2056839248553866,1.2009266144174533
1.0146459256236888,1.1758077236059032,1.1705075995460577,,,,1.2217012371190832,1.1747295395212358,1.021639476175605,1.0000456774087083,1.6155865917993582,1.2189751255776318
1.031336476019479,1.2338653102284454,1.183040718836197,,,,1.128942065942835,1.2014276533733088,1.0209085800223587,1.000068327099145,1.335513578708781,1.2085213174191958
1.0109625125391188,1.497675849811775,1.1955738381263372,,,,1.0706630903386374,1.2041063246779868,1.0183985557618769,1.0000906459260974,1.3384505713815813,1.3253136187021022
1.1153559792510166,1.438109568574467,1.1083076704952135,,,,1.0039129465896903,1.2122118458154747,1.019174696941714,1.000131495296086,2.1761293117761618,1.3460834769200436
5.441772860090834,1.5396231920697745,1.0210415028640898,,,,1.009513054618617,1.251118977304088,1.0476195573375875,1.0001491898860315,2.9417475572292764,1.3079113115286038
1.019539912464959,1.6411368155650818,1.0287691236928835,,,,1.0200122602170894,1.283157618596505,1.0052244630454743,1.000155409541849,2.8768084358966566,1.3081110235880653
1.033607399760223,1.7426504390603894,1.0364967445216775,,,,1.0774843205143727,1.294346517434592,1.0125627107042954,1.001030740001248,1.2648830975674077,1.2440931757709277
5.337770470346757,1.2874097971374363,1.157127630893436,,,,1.0745316464537185,1.2656394288728925,1.0088550310900486,1.0001495314830668,3.424219175732484,1.22194479304837
1.0742317225037357,1.372701857225427,1.1039903216306857,,,,1.0442482923185672,1.2723934146513998,1.0119865911232258,1.0001385993839411,,1.2863742812789667
1.0782620635388704,1.2289074890497933,1.085952520612626,,,,1.0165877723872505,1.2848402228405096,1.0125835568089727,1.0001319875576553,,1.3330014808104536
1.1437762609355049,1.0851131208741596,1.138733603098601,,,,2.847857736335527,1.3233307042054914,1.0194257441677692,1.000098705989344,,1.4760819401245475
1.1642135637219095,1.051614595461037,1.1366515159875636,,,,1.1838463959428285,1.3277886390583524,1.0235173939916695,1.0000839182668453,,1.5495629773814754
1.0434334366200884,1.281537762483928,1.1858230829042198,,,,1.0140516123399117,1.3455519443712427,1.019555272039087,1.0000776384555763,,1.3578265843704085
1.2101286826302995,1.2907738151287127,1.3488825683907373,,,,1.072063818004784,1.3190207390469724,1.0233331785521524,1.0003958046167458,,1.419687155183142
1.0740246073654545,1.006523643504883,1.2593661159849476,,,,1.367210392338566,1.2968001515298129,1.0273997495149094,1.0222366035637471,,1.5009035379834166
1.0754059046817113,1.0539418805959315,1.2198441249301293,,,,1.1332756908933956,1.2958339817359057,1.0195397386404548,1.0019602224761277,,1.4598224526431145
1.0261011956383674,1.114932168595179,1.3893405407999924,,,,1.0181563109424114,1.294009090240781,1.0195474908989006,1.0002485793820783,,1.4621328190825298
1.0106366141444174,1.1830834786135724,1.7357339181321163,,,,1.0315263795979386,1.3086932240654452,1.0354019310175535,1.0218876954076088,,1.4557509848450407
1.058410636450417,1.269326874537211,2.0821272954642405,,,,1.04417520181949,1.286515913070404,1.0420423083499315,1.0107183731695373,,1.4974199933421828
1.0182919416738645,1.3555702704608494,2.428520672796364,,,,1.0838411792288831,1.273596337715633,1.0198258524563069,1.0039832222931533,,1.5186649789004014
1.022186430946399,1.1716856708024388,2.344769706956474,,,,1.1235071566382768,1.2806097538289185,1.0302307634735814,1.0061601652776504,,1.4584295210066984
1.0048353693474434,1.4341662336997638,1.0127888330161288,,,,1.16317313404767,1.271057456487254,1.0446445822347816,1.0115125753488603,,1.5743494852209403
1.6398898339979866,1.1993727432061907,1.1461555386549347,,,,1.2028391114570631,1.2807670601824053,1.1261902255828915,1.012458880972398,,1.7017073923827788
1.1631436685631,1.0024959457361209,1.2536315058509973,,,,1.2425050888664568,1.28588296995857,1.0303242693708408,1.0024275355097594,,1.6964254442774938
1.0026213985802632,1.0000242624072888,1.137353619511421,,,,1.28217106627585,1.295089417870747,1.061481796329428,1.0047176753945943,,1.7230247895984274
1.0725082221490017,1.2713326083071868,1.2035334351834543,,,,1.3218370436852434,1.2968332173730464,1.9706604269486407,1.0042327352617553,,1.4058855553931318
1.0374497078851566,1.5791612410388574,1.3087778993686237,,,,1.3615030210946366,1.3218090328242855,2.151469290889014,1.0001161546396646,,1.3843046252739124
1.0038277623815763,1.1851282371478788,1.1590781405427988,,,,1.40116899850403,1.2890907281079678,1.1106261819767766,1.00004436832954,,1.3002328020125091
1.103564632559232,1.2555476139479174,1.0093783817169737,,,,1.4408349759134234,1.3478553063198282,2.0989448129174173,1.0000382349236805,,1.3061276175040162
1.0549715280641727,1.325966990747956,1.0444956127230334,,,,1.3797882018980645,1.3167329175680116,1.0745039106647016,1.0000484517816008,,1.2801112723864592
1.046869482852755,1.3963863675479944,1.049816288013245,,,,1.318741427882706,1.3598604198262283,1.048686526587183,1.0000485089701685,,2.6095557800073044
1.0073685019895022,1.466805744348033,1.1279181641640523,,,,1.257694653867347,1.3338487887718495,1.073562525515879,1.000027198246077,,1.7461322296134043
1.0148973407699131,1.280297883044366,1.3942756838646269,,,,1.1966478798519882,1.3612530616502796,1.0435398670720175,1.0000613372797678,,1.9723667981322044
1.050100200096204,1.1368714385476184,1.543868861888274,,,,1.0043853340704,1.3449303104878871,1.6416345382846853,1.000090565062966,,1.9500967419588373
1.0099342002707936,1.191726047477078,4.1430598005031305,,,,1.003571695304129,1.3443812035512732,1.7945729646623858,1.000126046511164,,1.3172037204834308
1.0281006932905878,1.3085568796748313,1.2615488510702564,,,,1.0027580565378575,1.3470923982125815,1.5673089319685358,1.000608741133172,,1.5031365837398707
1.0008860829336252,1.8281852111721169,1.624373284505741,,,,1.006104707244286,1.3246865936066088,1.5443568024500929,2.187659358831656,,2.159601872323345
1.018755392178404,1.1584209022444871,1.0224295821062532,,,,1.0094513579507145,1.326883326812149,1.6304346023968896,1.0008028928811312,,2.112440212850176
1.0410379309582285,1.1510569465261509,1.1738354426490356,,,,1.0403939232220114,1.3189643905008068,1.6970093325784306,1.0001977615860418,,2.1013914378549536
1.0145143438829007,1.1436929908078148,4.448588448222423,,,,1.0243849056532397,1.309158862316456,1.5520744699478946,1.0022420609224307,,2.2191326212002243
1.0182480176397712,1.1729241106196515,1.715927496297894,,,,1.021292527261756,1.299367674144981,1.5863369114389323,1.0001181434472517,,2.097953062363498
1.0056297881620169,1.1798541156941733,1.7318409483234365,,,,1.018200148870272,1.28171206807251,1.4188989715917713,1.0000918689911338,,2.334004879305576
1.3996054788730323,1.186784120768695,2.14558814093782,,,,1.0224748304916234,1.2854530687940935,1.4047122316485077,1.000080534934385,,1.81101738786135
1.0022292759035047,1.080174811231842,1.2625398535603352,,,,1.0307006803700416,1.2702391573925098,1.5235438178946552,1.0001014942805868,,1.29852260681099
1.0625587697542125,1.0799114370591707,1.0295361130714005,,,,1.0389265302484598,1.287887411912852,1.370541144115074,1.0013151380359036,,1.5417831629155725
1.043213971626238,1.0656773783324236,1.1653049234870352,,,,1.047152380126878,1.2914129407123691,1.428146107343382,1.0002627609058483,,2.092986300571469
1.0279376360815975,1.028551920023757,4.084403072898385,,,,1.0499547208858004,1.244665986719814,1.7140596269565411,1.001256259743737,,2.3744862490982355
1.0050190710739983,1.0073774309678063,1.2266319777331005,,,,1.0591254385351438,1.2294371230410988,1.3807838543485025,1.0001886063245944,,1.6941793429832257
1.0032992672260688,1.072996859538725,1.2470669741494254,,,,1.0682961561844873,1.226132677190989,1.2989509877322964,1.000838323620346,,2.2112349865278165
1.0002732697301318,1.1386162881096438,1.810412396346489,,,,1.0774668738338309,1.2228665373572265,1.4175903297859982,1.0015373895501214,,2.505766648226404
1.000537997897587,1.2042357166805624,1.3883166394217004,,,,1.086637591483174,1.207928878153944,1.2732318927336836,1.0002488146694692,,1.6666250198262629
1.0008401749710545,1.0051624500047032,1.2834885944239105,,,,1.0958083091325177,1.1956459747854675,1.2893385567383058,1.0001656162590082,,2.0151631899828613
1.0057823839419209,1.007700894705669,1.4249362014518032,,,,1.1049790267818609,1.184484613414731,1.3083572042806657,1.0002057343838713,,2.0833796803196014
1.0038201138913,1.0832615674358597,8.646906686785414,,,,1.0933406710967082,1.1736844367555916,1.3160206721517638,1.0003380285168542,,1.2861712460970922
1.0049530135246163,1.1588222401660504,,,,,1.0817023154115557,1.1787812735153944,1.2265173454565834,1.000907811910717,,1.4694429907571775
1.003172369639126,1.024707684171062,,,,,1.070063959726403,1.1823691517523578,1.4092968955512175,1.0066946137156685,,1.501838288765002
1.0073040828797517,1.5891468764820542,,,,,1.0584256040412503,1.16951137631601,1.6233430007855751,1.0012434376266557,,1.5473002600380308
1.0084522468501502,1.221153954229914,,,,,1.0467872483560978,1.1572907702634698,1.2303190494105676,1.0002298809219476,,1.847825294801836
1.00327902290418,1.3513032777695535,,,,,1.0351488926709451,1.153515580535996,1.3942930734371333,1.0017498161006242,,1.1829334210015403
1.0363946360225478,2.655083433248809,,,,,1.0385049332555345,1.1668589263579838,1.6225770241863375,1.000642904707792,,1.613090546557323
1.0022071617701074,1.4208546144426488,,,,,1.0418609738401237,1.163821715810881,1.1402645941930998,1.0032373477776808,,1.6956339298847476
1.1605701931901304,1.1910534577560252,,,,,1.045217014424713,1.1615368734664435,1.4620973794336043,1.0005121833186237,,1.2787325012361814
1.0074108367923025,1.1248892254841962,,,,,1.0485730550093024,1.170514311995586,1.593781041242004,1.0017542486462123,,1.577483312887643
1.377627405915674,2.333770208002005,,,,,1.0519290955938916,1.1711923130561757,1.449738337379162,1.001656916730602,,3.3624678273265416
1.0130647768920134,1.3249602674261596,,,,,1.055285136178481,1.1626696722202223,1.564152293788999,1.0060407970328038,,1.5708105667777217
1.0277152911396308,2.414275621011329,,,,,1.0599929462254636,1.1481704199421774,1.301644942427577,1.0004807026318017,,1.5253420738691874
1.0006109118486393,1.2056138137526402,,,,,1.0647007562724464,1.1550657945010303,1.259461547572565,1.0005624999405631,,1.4530848963822034
1.006912995696791,2.150462645316923,,,,,1.090911064396706,1.1708312172663955,1.153881944977411,1.003967779566411,,1.3137547503902436
1.03167602625299,1.0587278302261252,,,,,1.038598925747681,1.1783822587951922,1.3012185897618114,1.0221371623801667,,1.338404818499149
1.0038689458531755,1.9296300907593693,,,,,1.008799376745618,1.1634285521468688,1.2678060764649508,1.0531988257108194,,1.5308162601342648
1.0039179151041566,5.122439512076209,,,,,1.0158704843339057,1.1589244182432192,1.4369040630699557,1.0632100384148504,,1.2496185201893697
1.0082801228600358,3.8664507069423535,,,,,1.0229415919221931,1.156520338244926,1.2844194227925958,1.0197136820773227,,1.22655005594039
1.0153985929927043,2.7571912373266456,,,,,1.0282103075172593,1.1547580238726511,1.2296886613303282,1.046891935700562,,1.2595717867907168
1.0075017171823182,5.244466254509303,,,,,1.0334790231123252,1.146042255009357,1.5319241627965825,1.0108920861556911,,1.2527879601525995
1.0050134421785335,1.176845391227049,,,,,1.049027519368609,1.1449818332289992,1.181149671813906,1.004623118934812,,1.2005487882063133
1.0034740528352752,4.318482214538249,,,,,1.0189261198352226,1.1383770495536756,1.1551877243426223,1.0105987016619036,,1.1895300858720346
1.0655841315312555,1.2356974189942351,,,,,1.0193021192037977,1.1465732295176183,1.2653543395220104,1.0105815092490242,,1.1778108914609875
1.0024126605749906,,,,,,1.019678118572373,1.1377258425226575,1.1714523066182942,1.0043612757242215,,1.2177801992573651
1.0057170210477513,,,,,,1.020054117940948,1.2474456662036553,1.5703584525587535,1.0054552111880692,,1.3416813335841415
1.0589243661527568,,,,,,1.1505123707430511,1.283494930344898,1.1889056107951386,1.0065939439743372,,1.1800339710791123
3.753214382769325,,,,,,1.042795362308463,1.1976599731115265,1.0789423612313835,1.0270347201371026,,1.3751209448955728
1.0076169839607765,,,,,,1.0802223192096865,1.1651218190910266,1.042137249221694,1.030077845128385,,1.3634213773180697
1.3359785915590696,,,,,,1.3801623735913953,1.168525508215776,1.032830791030311,1.078779168131802,,1.3154950547244757
1.0240329094408651,,,,,,1.0910277515395437,1.164338060178158,1.030684388760477,1.1228040639113026,,1.4275909537344644
1.1126944433729895,,,,,,1.0004435865575296,1.156563018524635,1.148835061321775,1.0930593952277217,,1.4677282228291628
2.220847474491343,,,,,,1.1060869607525534,1.1621271896803282,1.1852899796505671,1.0735510822278025,,1.5180149710344804
1.007144159276134,,,,,,1.041933786715186,1.1739952444015949,1.2692376038186384,1.074026499557714,,1.428276444285003
1.095271194716126,,,,,,1.0050464502199885,1.1699524071391385,1.2150299002436535,1.0426473775818623,,1.381481738806408
1.0101637062148576,,,,,,1.0059282539468768,1.1663753215710833,1.199511787057134,1.0514667062603986,,1.528063097495291
1.5810409070114713,,,,,,1.0060045953048895,1.188529178277647,1.183940306709336,1.022477095998943,,1.4155288907524437
1.705783835499895,,,,,,1.0073694346728672,1.2055667218078332,1.264337778290393,1.0254596168644234,,1.5113258567661667
1.832832745303832,,,,,,1.130324042511455,1.2502838736429722,1.3428987202129283,1.030845779071647,,1.3884845127401315
,,,,,,1.105659863680241,1.2081138219552272,1.21427218458443,1.205301435695702,,1.2685421977173128
,,,,,,1.4348728206923365,1.2250346563251122,1.357025924696151,1.151360204289857,,1.375099334254614
,,,,,,1.4295107069263322,1.2122947482252038,1.135611737966799,1.0738330626785892,,1.2839838393521268
