Duration_envelope_Root_mean_squared,Duration_envelope_Root_mean_squared.1,Duration_envelope_Root_mean_squared.2,Duration_envelope_Root_mean_squared.3,Duration_envelope_Root_mean_squared.4,Duration_envelope_Root_mean_squared.5,Duration_envelope_Root_mean_squared.6,Duration_envelope_Root_mean_squared.7,Duration_envelope_Root_mean_squared.8,Duration_envelope_Root_mean_squared.9,Duration_envelope_Root_mean_squared.10,Duration_envelope_Root_mean_squared
640.9588701762468,309.95628327778047,630.5958732990006,,,591.0701548625685,688.7488283086617,774.620666729318,622.4875181382632,400.98270496316553,588.6328953927659,613.6570097816851
498.0857238561373,305.813223662893,798.2834671742802,,,531.6877784369522,682.4541350964514,789.0672923061551,686.5062439188347,417.1533791577149,392.28188776821537,684.0147301568551
355.21257753602765,301.6701640480056,485.67359964840057,,,511.9857507076508,676.1594418842412,800.2211020038038,703.9975088970046,433.3240533522643,435.88463485511227,620.2052555450733
511.3442060159399,297.5271044331181,323.1618782960661,,,525.5329774722095,669.864748672031,809.4934103360563,752.4829224470055,411.2668978951593,465.3475556190367,612.5408912988396
313.20394030745405,293.3840448182306,513.0884380364006,,,540.2649578535892,663.5700554598209,812.1558362765819,777.6563283413643,424.8929001253285,525.2830496037537,646.8093629640117
268.6268899118876,289.4060995396483,265.21298514300844,,,534.6226395574195,657.2753622476107,814.056924294917,559.639368967119,400.9990587507902,475.5285411227633,686.4639178166877
235.16662644035773,285.4281542610661,516.2668694466543,,,546.0961832236372,650.9806690354005,814.6849741527849,712.2482035598986,457.95983959958016,425.7740326417728,645.6068760255923
164.23345024637362,281.4502089824838,373.5907202349638,,,542.0305862148913,644.6859758231903,813.2308678287435,693.2040831243141,454.7568183192316,463.6742013692308,562.7031657063593
161.29412158190166,277.47226370390155,406.2621119478055,,,539.3213302565606,638.3912826109802,808.1784599726955,674.1599626887296,451.5537970388831,501.5743700966887,524.6533538050879
148.4635066440782,273.49431842531925,438.9335036606472,,,554.033073224618,632.09658939877,801.090506070745,655.115842253145,434.4459447257635,314.98560355561074,533.5187497672932
158.50775688129158,269.516373146737,413.1801274853528,,,538.3682998314332,625.8018961865597,795.9974649892237,636.0717218175606,424.0304823569244,600.5304206289871,573.6934104337478
148.10190974980853,265.5384278681547,387.4267513100585,,,530.5433215127647,619.5072029743495,780.7755055473424,520.218454829963,410.34626262987,499.7613559969808,597.5601280576145
185.0089949660328,261.5604825895724,361.67337513476417,,,538.0190003267769,613.2125097621393,768.8025110288363,597.8219026088688,486.6976945237087,409.1957574731793,628.9777068932302
192.24192154216607,257.5825373109902,447.9484021272826,,,525.0378060528521,575.0515051109261,747.5823644071019,726.4401630809973,413.9315975001303,377.8067949597527,596.0952682873698
184.2943239335953,253.60459203240788,534.2234291198012,,,526.4141143710369,536.8905004597128,719.0819103131269,678.2193127802059,307.4649384391237,495.75089720212463,590.030574916609
168.7245743748093,249.6266467538256,501.8497046624299,,,510.8005960253512,498.7294958084996,728.2385484224296,629.9984624794146,349.09044453599626,479.8404124816406,586.5481487733115
168.928841841903,245.6487014752433,245.5013783153585,,,502.2314616580453,460.5684911572864,739.2330321171225,616.2253503682028,297.2366920660902,511.3088374387127,593.9533431231395
162.92354386060046,241.67075619666107,270.9777637699026,,,508.9004639823264,422.4074865060732,726.1677363052331,586.5550585727232,313.71305272498086,540.4679889553131,613.4747949509899
169.86380021427675,237.6928109180788,269.17422889667904,,,505.8582986462083,384.2464818548599,723.0133965520937,604.6639790395794,333.8783376901968,545.0675842890743,565.580873154545
166.26405873500983,233.7148656394965,142.28013037791706,,,491.8845328826592,346.0854772036467,714.9015789326633,599.580583102481,354.0436226554127,532.4188508245454,544.717425349402
172.26353592474402,229.73692036091424,108.9275613794967,,,502.99336611045607,314.75121682707265,725.3707639900797,603.3092749590724,374.2089076206286,538.9523609200078,548.4327613515943
171.36502606696362,225.758975082332,97.84397930371918,,,497.2075851717833,283.4169564504986,742.6091982969388,618.3730290131487,363.7977351918584,534.0829243741797,560.4197153501987
199.91806180670508,221.7810298037497,111.33091065780832,,,519.0306021240871,252.08269607392447,728.5614844790945,626.7138736739322,352.1026999408048,520.5509677129966,590.6446722955055
183.63431013464825,217.80308452516744,159.82185569777582,,,504.96712399619753,220.7484356973505,685.9252826010304,631.7610924289363,340.4076646897511,519.2084975669833,573.6893129998136
246.678677565949,213.8251392465852,208.3128007377433,,,534.0667458323114,189.4141753207765,661.8572675247185,403.9832516113587,328.71262943869743,519.9378080858681,580.9310733439553
224.16862853634947,209.8471939680029,83.00438114816788,,,541.3492509280853,190.40777377903748,643.4873929200864,358.2014671408615,554.3871200367786,520.15808203178,576.6970271992993
212.3390096899152,205.8692486894206,129.33186548537978,,,550.9267829940446,191.4013722372985,641.1249631410977,351.498991643465,526.630361706259,532.7631276414115,578.6824280803081
209.54120041866503,201.8913034108384,526.9529402888876,,,561.7255390875205,192.39497069555944,674.6430354288407,321.0674509275682,454.39144757641606,521.0617576870108,579.4725508171834
203.08420987113936,197.9133581322561,68.27998298194154,,,574.0248612445927,193.3885691538204,680.1413366766719,313.8184623517155,416.17501911728976,526.0514514687982,559.3259395560325
192.9963303663971,193.93541285367377,132.37163535121516,,,586.4528022991393,194.3821676120814,705.8093581550111,260.5274915363849,327.4342833337908,527.7559273990713,556.4871497333414
193.55670511679736,189.9574675750916,147.22628145072767,,,581.4016048969113,195.3757660703424,675.4038912624853,282.9077782505775,376.3802284890955,526.4254716588731,563.9200468630171
202.72757450742964,185.97952229650923,162.08092755024015,,,563.7922057115821,196.3693645286033,667.5916914547697,247.38678147416468,415.9790606713762,525.5467351588724,571.8187440371245
181.6871125100169,182.00157701792696,176.93557364975266,,,552.466020164409,197.3629629868643,672.2449689375496,237.61420556052727,388.08066259903865,527.7639206943649,571.6519656420709
179.2604763036652,128.57030273553022,214.6685113109795,,,539.9552690950864,198.3565614451253,684.1099284346823,287.7682585619156,406.4082201601777,529.0078540232499,566.1673181171165
173.3102434275046,75.1390284531335,142.6164432578138,,,532.1879133453535,199.35015990338624,655.0687526286831,307.97549591862224,466.8620981676166,526.4462140658952,570.3597860665658
230.9691272289208,116.45864372897184,145.95312382047564,,,522.269374077275,200.3437583616472,644.8651593647344,296.99688110641165,491.90710674114257,522.6350739391451,581.3118353249888
169.36341101569218,157.77825900481017,149.2898043831375,,,526.3313749669899,201.3373568199082,644.402783500405,301.42155627871256,418.4033620426445,531.5330594765088,580.2136177459025
215.0601047965025,156.50761848554063,156.0462703675991,,,533.4122694224014,202.3309552781692,651.1337846132566,280.2817101739996,354.4234280736194,528.0559480099329,577.9052176601757
229.3998923378101,155.2369779662711,162.8027363520607,,,502.25789470869984,203.3245537364301,661.5554340311248,276.0037216299872,440.0897585088047,537.608410444034,575.7376872920916
259.14659701783114,153.96633744700156,169.55920233652228,,,521.375925603976,204.31815219469112,675.1489275971012,239.6544060897033,401.5317915587928,540.4060627922888,588.2664240093843
231.2154798032307,152.69569692773206,176.3156683209839,,,550.20542246288,205.3117506529521,668.4398901498826,267.6474722877747,444.9374740018075,531.4435700267351,597.857096177639
246.14374613837228,151.42505640846252,144.8467891332343,,,633.6833534880424,206.30534911121308,655.9641171099096,239.2995919284257,488.3431564448222,523.2147591347817,606.4074033370696
273.8493408305941,150.154415889193,358.25607424884294,,,,207.29894756947405,647.7693599081498,257.65813732487567,339.7049480032215,526.2620384110442,614.6433926010412
272.2536588051351,148.88377536992346,423.9654322137657,,,,208.29254602773503,655.4611933450929,360.42502590007456,511.17991627634905,501.7331783295698,606.2343500716463
318.4634799205132,147.61313485065392,436.11384168627967,,,,209.286144485996,658.5286719937153,353.535674477482,543.4876591948674,501.38683923468255,614.8403543917128
368.7333201096515,146.3424943313844,448.2622511587937,,,,210.27974294425687,663.1594063595808,283.5133664777239,449.1166036373477,524.9648282050271,633.521308281524
376.843020528864,145.07185381211485,220.830077987756,,,,211.273341402518,666.6822594477957,315.48371788270777,442.2349604976207,513.0594519138389,627.1937272866247
312.3026541239695,143.80121329284532,440.366916176701,,,,212.2669398607789,686.3895765523698,330.5566467870472,441.6759205739399,542.1181336486055,617.7906145285713
379.1041335611233,142.53057277357578,387.3908164406093,,,,213.26053831903988,682.3205646008882,251.5926482002734,464.70695420756914,541.3836166856794,628.5129063831796
418.5695407412597,141.25993225430628,334.4147167045177,,,,214.2541367773009,679.8587589775278,297.01757940820124,474.1419361940485,517.6285451377354,597.2210419049137
431.02674143578975,139.98929173503674,281.438616968426,,,,215.24773523556183,678.3321000432501,303.9396470943527,428.6455902697456,506.4739732682637,577.7487973507784
390.1478157826928,138.7186512157672,228.4625172323344,,,,216.2413336938228,683.010574450972,264.3118571909267,429.7387715600051,493.47204902405576,604.03858196293
271.088458259152,137.44801069649768,223.3182310615804,,,,282.57995864521376,678.9378275913815,261.49159407463776,438.3723966565791,516.5560435188942,597.675321079003
225.62626919201588,147.04516546616154,218.17394489082645,,,,348.9185835966047,681.7052833442257,287.8842709206074,451.2475981695303,530.6108229369689,597.660589205563
203.26220390406533,171.74815029361733,213.0296587200725,,,,415.2572085479957,692.577059744839,261.5868688553314,433.68071299633885,523.7850529022826,595.1725857890402
154.19767474903082,196.4511351210731,207.88537254931856,,,,412.8449163576501,703.0425663832693,276.2297208549553,418.7647533980489,509.3643468146142,601.3839372765315
187.17268118304688,221.1541199485289,202.7410863785646,,,,206.6232679494589,722.1222039375323,255.7831930556997,412.5757341532391,521.282646502348,631.9308423454951
186.0106202577577,245.85710477598468,197.59680020781065,,,,257.38113896878514,702.8281966979541,315.1439835651157,403.62039055163865,550.5293952366637,653.4889732497446
250.11269875898745,270.5600896034405,183.1597298092596,,,,299.77354430508154,717.8227492908127,298.9914222139838,401.2873516983054,509.44962574894777,656.8894876492798
206.82429527243008,295.26307443089627,182.939436924379,,,,493.9587069174267,709.0676867610688,275.7511381857455,389.78710087308656,491.6222444529835,628.8288675567899
204.4937962096531,319.966059258352,182.71914403949845,,,,490.0851565674119,716.2601845385706,244.23934415264648,386.325470626614,512.5555571129959,645.050257448894
188.7372899637339,344.6690440858078,182.49885115461788,,,,468.4382337537297,718.931243009027,238.82371121328683,379.0722746900516,520.7842417515129,646.0477065558529
190.92877541194983,369.3720289132636,182.2785582697373,,,,578.0880098287903,719.5047358143095,245.54675564936616,378.5828530612645,532.2303206438413,643.6227723648759
205.00769938034665,394.0750137407193,182.05826538485672,,,,567.9720440644389,753.1421859994455,225.9445742584796,372.08498291373706,526.1222548843094,613.6107965834607
203.7768555392864,418.7779985681751,181.83797249997616,,,,584.8003319782413,775.0352970957898,231.4850772543624,372.0444398481515,520.8944655970257,629.3178876699063
198.6292930767714,486.16286815540514,181.6176796150956,,,,900.3403967883191,744.3793171638154,226.51320648817432,365.3608958244287,515.1303898865336,609.6154433761064
205.2083654418349,553.5477377426351,181.39738673021503,,,,497.1120232917566,738.3143499012338,252.49351574455,363.1275516964744,522.2800321756511,597.9189184913049
223.70791371664143,695.8957368953867,181.17709384533447,,,,728.1361131619439,703.9792803144243,237.55943184755543,357.07274850097,540.2064747116186,601.0552538004846
258.4520619711853,631.7682468392547,180.9568009604539,,,,854.457514782473,692.9829408944341,222.6909185138196,357.8683876214033,522.4312298023774,613.5039648755318
311.67009812079965,311.33986370103975,379.7871442283724,,,,751.917560724507,685.0985077437538,216.520536464614,364.0733841547215,534.0526322984456,615.5073449603652
315.68042694353403,388.3928875563017,578.617487496291,,,,549.7059276563177,663.4005034946855,218.846861863109,364.7932878793706,543.8618449337526,620.8921512320007
313.52422796854563,465.4459114115637,498.1754431010328,,,,473.70004382559006,662.920865911305,272.2682466361577,366.92064871346696,535.4324933316026,614.0812232252226
329.3303929420247,542.4989352668257,417.7333987057745,,,,627.6163580971304,671.2611777899749,242.65871240569783,364.2041694128279,537.8274386162855,618.3096357065112
296.4338406306978,1037.8364958940692,136.82845701476356,,,,584.2458241451726,687.6313707517504,241.1448321430396,366.48589978421205,535.7554358628934,597.4606142752872
275.2347252931628,246.79846880168617,142.56520355856705,,,,401.2868886810964,668.5316998241536,236.5675872401956,355.559055156909,,595.1422625017383
294.1132677290421,253.205017957551,132.47161591209996,,,,569.7038795038335,661.1807258191858,237.71779734138784,357.88904900746815,,548.8046588615468
323.4137425066871,259.61156711341584,281.2770979879432,,,,541.5823400902717,663.6972573284587,231.91227415916984,370.2246635104142,,561.3501690427112
342.39305574200847,281.5188686410629,191.8295817182073,,,,484.056129742647,659.8423187965307,236.2985975353515,383.1721239389529,,573.5150969880854
307.44700600024555,325.0950379811835,150.8528938406134,,,,526.1560975246649,670.966359629339,240.8998013580407,334.16511660919355,,546.8242941252228
363.0886676746095,495.9213231884734,179.52005607766375,,,,499.4012773178482,662.3762645379131,233.15341417249,265.93059087476894,,533.5984124120174
330.67193491219643,146.40008207585186,148.4532189174346,,,,515.5902320694485,692.4167272949217,232.4813940953209,620.4545565282828,,546.5543738311982
307.62961495349816,160.02772044757992,208.7488266876244,,,,425.3963044665824,691.6149477188968,225.2187916623349,312.9513845398304,,548.7932130071878
311.920561276766,101.00410004628336,295.2583251242007,,,,409.87101236421694,683.1708883321537,231.62946412905424,321.11743970555256,,549.9619627158586
322.8822864708632,169.25105090028083,238.0115661576891,,,,473.9984367106717,674.8538188204739,259.75541958523354,401.710714551043,,553.2160757895796
297.11669815182773,224.5371521040124,180.76480719117745,,,,439.3571634453389,675.0512563830307,253.86301214525685,344.9673521497316,,549.5716934882779
290.09500728533374,279.82325330774404,123.51804822466585,,,,431.4300638578402,682.4370345893012,232.729745413236,345.0799856350871,,551.0145287104497
296.52361648111577,263.6670586292807,142.84443024032916,,,,423.5029642703415,692.267931040056,229.71073381920783,323.2361716248203,,553.6289919611631
313.78931029789555,303.1945854801958,638.7693877239199,,,,415.57586468284273,724.6679951284015,226.44395293897844,333.651082868486,,555.4378958225014
288.2297596278364,275.8024080872325,154.79191328693693,,,,407.648765095344,722.8657239427192,231.53764708494447,340.4797440181396,,539.8316845800031
290.6979717911924,354.6089395545536,249.28704190848896,,,,399.7216655078453,734.7426641201697,222.33407929612568,388.0565230842842,,547.8077693617172
242.46242073833383,884.227743334706,323.61943111285063,,,,391.79456592034654,719.5702078386507,228.95153696934804,323.79647419738745,,551.0802654682502
241.0430277722789,238.98336797718025,358.61106204528835,,,,383.8674663328478,725.1771046466731,234.8385201917288,326.2224587258861,,555.8313161304907
253.2906109329257,279.32055751426145,406.4923961010924,,,,375.9403667453491,705.8077337821886,253.63645247145223,317.6820769417036,,558.802428617875
277.71264963086486,173.3567860277955,555.672938825494,,,,368.0132671578504,703.7598773695515,245.2940320309721,328.9869760245199,,560.0360310554029
267.08369105868763,238.75211645632177,704.8534815498957,,,,360.0861675703516,695.9234469506046,255.70342117148456,333.3845546231294,,565.2829172253781
284.43652140970426,304.147446884848,261.1617168787619,,,,397.3812213994629,699.3307546477035,240.43919252973512,327.25921935294696,,576.4449681231725
287.99343294661674,369.5427773133744,217.17905388113653,,,,434.67627522857407,695.0261507620303,243.2953262418601,336.0385476112311,,565.0917167720821
262.78195203641394,434.9381077419006,218.2501564848712,,,,471.9713290576853,707.0183529911981,249.18676591750656,335.9895562477801,,561.1836413328282
256.00074965243266,152.84347555757196,346.72559170843186,,,,509.2663828867965,688.9516862381984,248.18725067336413,335.64984861448306,,563.4262289268889
265.0951152741764,445.06531575891336,293.1175299791936,,,,327.4855012266483,707.3916085940288,287.7141637274128,313.64643287976907,,573.6114541643087
207.9519382003783,585.6005570006555,262.19680232207554,,,,385.5275045452898,704.3220453030183,319.80752294089143,323.1366046276747,,521.4549064658464
220.36959611636124,118.87037945626965,407.76892694059865,,,,443.56950786393145,689.6558486286422,276.98468304903946,330.3768542992127,,517.248861261329
242.5075213174644,670.0604154230082,360.09594163659847,,,,443.22977440259217,697.7864179311422,308.48369822544095,383.5583457584377,,533.8602578616315
197.83204908150768,344.8625091491834,256.3987981225477,,,,442.89004094125295,691.6592884022976,319.2437267492834,340.609867788405,,530.2478007801097
221.83980431258536,518.0977568289595,180.55823033647803,,,,409.41523901573913,686.6824208412748,400.0028603114728,346.0150017016628,,542.4333296887582
204.0280056618932,691.3330045087356,228.81881896209265,,,,467.86489834220646,702.1227286961313,384.05567371838094,365.0152512832507,,542.2505113013005
243.9422523758048,174.0682658624506,547.9211117113509,,,,454.8002826368348,706.1042298496076,314.6931906294849,362.85536072091554,,544.7612106415604
276.5648359381116,376.1329838403429,295.9028082556537,,,,441.7356669314631,728.0725123109218,310.4216632439253,368.0375444888748,,529.4324779547393
268.3401735335452,578.1977018182353,406.7285907628386,,,,418.0995172311699,734.7644106724573,351.3910869177548,401.5245498790228,,476.6573095811981
260.6126134519258,422.7824378385278,407.9319383835075,,,,401.3911277637245,728.4791782696959,472.55413184291854,402.6851946506808,,474.6116482037513
240.09971288859504,313.84908022988594,513.9933711589638,,,,384.6827382962792,713.2636839781358,438.4496678718849,405.6760014326472,,487.5577897745613
259.07675773362143,151.2838885867103,292.7201486453156,,,,367.9743488288338,736.3461918188514,417.8055039959218,406.93027875272674,,512.6094129334853
250.3461028181251,184.9694585041665,311.1180721236284,,,,433.1391529617935,744.8006152829149,382.237701579497,401.4817140113831,,512.8520509551577
327.06539955236923,356.890397541165,404.4545314626865,,,,472.3020397867536,824.1317608325403,387.4764807523277,395.2167209389016,,521.7894482628094
277.6310316371817,312.8042698115829,475.0969144189585,,,,511.4649266117136,850.3755495755108,432.5830592854134,406.39978954861937,,536.4378625612622
261.61455879861944,268.71814208200084,395.92477857475785,,,,550.6278134366737,838.5713900586079,353.4892569622619,412.0387088529315,,542.4813319342717
263.445301894911,224.6320143524188,461.5474594433015,,,,589.7907002616337,861.9060996597549,453.5568984694407,412.9585441232098,,524.4270402449438
273.34053453879096,184.7036992550092,535.1557151137497,,,,628.9535870865938,774.7292025867919,434.72575565019423,413.0865165905763,,532.8499642502203
285.0972930718634,382.7011548829568,498.6541190291357,,,,668.1164739115538,788.8829653528659,452.9489618742345,415.7417764372584,,544.4163235286524
299.71806648966776,377.6445331871636,685.3745168867251,,,,656.5522616948597,790.3426851562093,411.03717865022185,415.01034282125903,,553.0226708031486
302.31184006253653,372.58791149137033,,,,,644.9880494781656,773.8293617565447,510.1430068998464,418.6131058979424,,543.827773929152
313.7065446970367,198.5324911299404,,,,,633.4238372614716,774.7484381626145,415.4717746968613,431.45793577768274,,543.2694203882868
333.7891530494736,651.480543279659,,,,,621.8596250447774,769.3288660516914,351.93618111342585,426.86602687219977,,549.4955294082953
342.0790804619704,372.14985281909753,,,,,610.2954128280833,772.3266241965222,478.1401733950827,401.8171441261345,,572.8091040033647
310.5241525765667,332.7923426132885,,,,,598.7312006113892,801.4903043726644,415.9286564271698,409.1564589409701,,572.6698088316624
278.21391782981743,345.30592738570607,,,,,567.1926837542926,771.8808278077998,351.9646330327261,405.8031892006116,,574.1918137734597
246.261468385368,151.05927211514015,,,,,535.6541668971959,785.4573708486354,558.2895844572525,409.1311472634503,,577.3107473653888
247.6227770755908,414.4188353532438,,,,,504.1156500400992,779.4163577826357,387.6204503729893,410.1746689543772,,579.9563475414755
231.90208570079432,200.95007970465247,,,,,472.57713318300256,787.1994771112592,356.1644464333367,420.1556091759642,,566.4605026406265
336.5834019672784,514.0141626028852,,,,,441.0386163259059,798.1805172115942,305.6566127547479,431.6507798647636,,503.5328591787003
223.81080579729667,211.1980674166321,,,,,409.5000994688092,796.3868907007189,315.0859515856827,445.3369436190547,,500.170756053628
236.00489978795056,332.9206470170776,,,,,449.20434365208496,822.7437181173839,439.5994277032648,430.6245830205418,,501.1904378802181
241.9374821364464,226.2800839867481,,,,,488.9085878353607,804.2345660131193,495.19490055963416,444.10776580230737,,499.9931545923787
284.6461589040451,321.21559890648297,,,,,391.5918667727509,801.9297279857377,552.1252887180227,467.37330844255234,,510.690315556684
293.1209750527591,149.79198047161614,,,,,357.841760850081,797.1140518346704,435.6269007173866,465.38954547050247,,522.3471901249405
296.23561873813907,256.8196939537501,,,,,338.84471871926,799.9558517203951,326.12375225332386,477.8913550307845,,542.2811251981437
311.507167259988,219.2773205194057,,,,,388.8255662383964,811.2181796617173,296.24328660590254,497.8151878396791,,548.3972170377743
343.09020112569567,217.3162681293323,,,,,438.8064137575328,805.886536300004,427.02629304789673,490.47425835667474,,553.1202053810252
311.96759558732145,144.75691130047477,,,,,382.4444814176991,792.6591872629931,530.4851944437947,482.4308565953292,,597.4556813691453
250.9568086076592,160.06102190314937,,,,,326.08254907786534,806.57938660133,401.7909576285364,468.3781835734375,,573.9265854582075
248.009255433916,279.33881629503304,,,,,373.3172222757102,811.296881400907,512.4030550016944,446.839974555947,,586.3269519855692
291.79716843525625,260.2722095693179,,,,,327.2454534875555,814.3491809463774,565.5004270824107,458.98685088430426,,632.0374882580063
317.81707329993947,281.6879189088094,,,,,387.1299139737207,792.4533238169296,454.4052886249074,460.1590692598752,,627.2270322221012
307.27934941639984,,,,,,447.014374459886,812.8369966977344,520.7663128337043,465.6400132249144,,605.714040676957
350.89961778144175,,,,,,506.8988349460512,818.2314706314206,384.6109460733709,475.8051535608961,,592.8940869571948
389.1086235176418,,,,,,359.6872842880852,812.8023343111851,393.04218652010815,489.3187133251985,,614.9193327888158
411.98938578159664,,,,,,412.4501819568442,796.2035367155312,597.1085905140247,516.8065727472258,,623.2039640782689
335.5643222091271,,,,,,492.52004806198335,780.1723576258762,580.5421554075658,515.9971316806214,,626.0878698518807
306.54956721162205,,,,,,635.054781509941,787.990554765374,562.709598877083,522.7250844297927,,626.9701470831197
271.2420172266653,,,,,,405.8408397803646,778.2493950759064,596.8725744063938,533.880791235153,,632.6191527369743
290.35510417271627,,,,,,564.9974429763527,806.7465003568533,467.3617733328409,525.2923108181623,,645.8387925328026
360.72583929696657,,,,,,309.0946304473978,809.6211302623301,420.7844728622021,507.03845276815,,636.3039398093276
294.46166213108586,,,,,,267.7444384281165,882.3218464581694,396.0104535771845,505.0622746704689,,648.158420080855
314.0729377789363,,,,,,476.8106472151476,879.2683949790165,459.2684832952473,483.5514784782265,,672.1322896028323
258.63638688654686,,,,,,450.144092006292,896.3201757141726,441.60127625192297,505.0266185387072,,670.0939182169934
283.88966218952186,,,,,,420.49264401184433,919.8031390615336,348.61021009224646,497.26585646708185,,692.7154689365091
429.75599811061664,,,,,,424.8666783429868,910.7592159521968,381.7890205357804,508.98496094357057,,695.2210894945063
432.0337825318821,,,,,,337.60406918346774,853.6021289908695,420.6280102628229,514.0002609010644,,709.1056179790295
,,,,,,293.68690252929207,837.5147100647246,363.32447784836944,630.5932842244919,,704.5650069887025
,,,,,,350.1261423253528,806.0913067981365,389.6945128158392,604.8902742193934,,704.475721905347
,,,,,,484.96891896049937,830.422755495559,386.7224588106669,591.1109323435631,,703.6478383868716
,,,,,,399.60566540832974,796.8200228096309,387.8856174951354,480.77343290372335,,695.9853869040924
,,,,,,314.24241185616006,836.9647667831756,383.60545002904337,394.323738618949,,708.616946435052
,,,,,,434.9007343293106,837.6072727885007,406.05486762874887,458.6558598228418,,708.2450124361707
,,,,,,448.30469586332674,859.9106778630332,469.01000285363887,471.1371352437708,,694.3591390056235
,,,,,,453.5054130908874,824.6536116664282,516.8693812935702,482.2553943849946,,704.7003968749261
,,,,,,478.94841724770055,879.5571897465117,461.2314525804096,473.9419740969931,,717.5335654069825
,,,,,,468.7271676792093,873.0352029986697,404.98169743123424,484.4653509539485,,729.2254285514091
,,,,,,442.0059124385094,826.9380910445739,355.0186679960452,485.5820398522269,,719.312049114075
,,,,,,420.4014610637424,817.7983817256445,405.1066011525482,502.7367316066276,,718.885516069798
,,,,,,398.79700968897527,814.59455496894,386.142180605087,486.96760987630745,,723.7672072302979
,,,,,,377.1925583142082,812.4981640683997,503.5083375617546,494.8749477921403,,720.7290716022073
,,,,,,410.1081656596363,801.4948604996921,510.2357273676288,499.2944908905511,,713.331358131933
,,,,,,325.31771133736925,795.4252771130843,562.0867436585464,520.8749738745277,,704.9813947937525
,,,,,,240.52725701510224,804.9692936046783,566.8020230608789,520.1407985007033,,687.3604123482104
,,,,,,338.2422199609447,797.1442855683471,524.8848038165082,517.8359080622406,,684.9435388246108
,,,,,,435.9571829067871,800.4482733568595,506.07770160454055,525.1723999346099,,667.3715902128403
,,,,,,754.8821492791918,820.868360482962,460.9270023314127,522.0104928641539,,665.6571489073746
,,,,,,808.8482634048339,801.0034758152253,417.84594584337697,525.1730572517944,,667.4764192459896
,,,,,,549.8390384101676,802.5900671111026,505.20341382506217,523.9569747806177,,675.4262236659076
,,,,,,523.4914716706605,791.6985120910218,542.8206669736306,525.3296906103877,,688.519547615324
,,,,,,497.1439049311534,794.0091359246451,693.5691743002785,533.1532453129436,,693.7564660593328
,,,,,,470.7963381916462,792.3155373418356,565.918741086871,535.9752955001027,,691.1648899742686
,,,,,,369.9896207815573,800.3111227398227,600.2818441417562,524.3361765008451,,741.8082877974343
,,,,,,334.54047715652297,791.1209671653561,503.80605499033646,536.8971082019198,,718.4713718839722
,,,,,,265.52893862192474,790.1537793287265,405.736907642618,524.6018121727458,,710.9535080667597
,,,,,,281.55154679349425,793.9386024776347,419.1548398499929,542.6270233005961,,728.7575738042104
,,,,,,312.02128640247247,785.197235438971,512.0937570320607,525.5102618387277,,743.3759339837733
,,,,,,310.2567773376213,792.0925253890474,429.7657659164976,530.219921756213,,734.9674892097189
,,,,,,342.7046695893176,792.2270349089941,453.6592578095903,531.8111044106134,,752.1817626544097
,,,,,,307.1752797747412,791.7746473448263,481.57670471371534,545.7524349520045,,763.6612869677701
,,,,,,305.3076222267395,787.1934184219551,533.6479342045316,546.6537565676858,,775.8155476661465
,,,,,,299.02692743137646,793.9481695265156,451.25144633127866,542.141140408325,,776.9662941150734
,,,,,,306.15761353948886,776.0265811080947,519.0314299042781,569.0427721058438,,800.7871938155308
,,,,,,313.71731625938963,781.5674155636169,556.0219865126148,553.6489017032397,,801.3205875469081
,,,,,,326.4405547129344,788.9595131415535,464.310777344771,532.507450289839,,
,,,,,,312.7085584441103,791.322020920305,379.5280114245426,521.4950295422997,,
,,,,,,306.25360294729364,796.9746604684224,381.6007338565141,508.00416579432215,,
,,,,,,311.36193376885814,816.5101234158697,481.6921009294285,507.987796543063,,
,,,,,,309.421735251914,811.6567432877014,541.9131695493679,506.0357457860827,,
,,,,,,306.5386918696246,805.1175727372314,437.9036750215116,513.3164251659301,,
,,,,,,310.3044682301376,800.3114453964154,378.197435127316,517.0568696579766,,
,,,,,,310.25899796459163,808.2214124513503,363.9725279892427,501.1115169573207,,
,,,,,,318.33496603384106,823.6696723477633,365.54066408608566,503.564257857618,,
,,,,,,320.3059808739667,827.2140664903309,378.037961820597,513.322452459332,,
,,,,,,314.4179654379872,820.8796153893686,386.1494642339448,503.3770144607108,,
,,,,,,324.12998550912585,817.1717471877856,386.2092982466488,463.0451779746725,,
,,,,,,316.23136232719503,846.2397609189971,409.7580961880136,469.3578227107102,,
,,,,,,315.93098448325134,816.6221303629031,394.1681425377739,468.844267747173,,
,,,,,,321.6716405088035,798.7080325153182,383.6521934889338,483.0775471806131,,
,,,,,,326.521233457994,826.8357672309695,411.0455426495653,486.6382185983297,,
,,,,,,339.3970933397702,830.3794813684107,384.3799574531153,471.6334879042869,,
,,,,,,335.99821477536454,812.9475242323578,398.4299097483208,477.4321643968756,,
,,,,,,367.58518781100304,788.9804354767018,372.023008348586,482.9640945867493,,
,,,,,,315.91311993825093,781.9843783123958,382.83286368449177,485.9816099655648,,
,,,,,,326.7313624410902,778.5854332351398,368.38169299789377,489.4554234993168,,
,,,,,,320.7179037590519,777.2345312659955,371.3869212225089,492.20731087840255,,
,,,,,,328.8323517648233,780.1013766193538,373.54735260739744,481.53648274494753,,
,,,,,,330.2269327514341,792.5778725300025,370.54221480952674,497.2330974606169,,
