Energy_envelope_Crest_factor,Energy_envelope_Crest_factor.1,Energy_envelope_Crest_factor.2,Energy_envelope_Crest_factor.3,Energy_envelope_Crest_factor.4,Energy_envelope_Crest_factor.5,Energy_envelope_Crest_factor.6,Energy_envelope_Crest_factor.7,Energy_envelope_Crest_factor.8,Energy_envelope_Crest_factor.9,Energy_envelope_Crest_factor.10,Energy_envelope_Crest_factor
1.4105777239440576,1.0577002265093791,1.5009650731892787,,,2.1699988711466305,1.1652899489270132,22.95234006012108,1.399874437801828,1.1645307183671496,1.0437432640401012,2.725081693412795
1.2761250679835654,1.0869292391623793,1.5311574293393844,,,2.364407004436044,1.175304109038658,15.37896640529659,1.3296677238289647,1.3017955810103887,1.2281012457954106,6.276325984417345
1.4502261525414704,1.1161582518153794,1.5613497854894898,,,22.34509326298316,1.1853182691503028,1.978861730493484,1.005996289423631,1.134706010374625,1.1301275321337652,5.346891054850544
1.1608476242468309,1.4858749642422098,1.5915421416395954,,,2.804164589340501,1.1953324292619474,2.0068242386584867,1.0209946704490838,1.070063829372144,1.3678419646791888,2.913387502886714
1.2436420283430902,1.0002144306817662,1.7838589964513358,,,3.2224031550620134,1.2053465893735922,2.034046378159902,1.0359930514745368,1.103456162993108,1.6699655691259745,6.413405311455953
1.471290018763739,1.0954943349886197,1.6227204820288963,,,2.800667749479448,1.215360749485237,1.9952331529284744,1.4972645360914507,1.0834129974756863,1.5878944591851167,2.7274466737870524
1.294196972276421,1.1105318646832274,1.4615819676064568,,,2.631438069569403,1.2364494455011912,3.405905843199561,1.5148929333065106,1.0808008354195984,1.2751861624517524,3.4714269103653854
1.3654092941874056,1.1255693943778349,1.3004434531840172,,,12.52234782734214,1.2575381415171452,2.4311897065641674,1.5152457208009602,1.0781886733635102,1.4843655838811696,7.857431272342509
1.5423165585352714,1.1406069240724426,1.1393049387615777,,,2.7118225439966723,1.2786268375330994,17.55496744404023,1.6825520656075614,1.0817496118198917,1.6430241496850864,4.597717636663804
1.898965888350748,1.1556444537670505,1.1883344806225085,,,3.313114434262593,1.2997155335490536,1.9833465703450337,1.3438723573554443,1.0798959370867447,1.3084288064460954,6.909264530846089
1.8912140802769863,1.1706819834616575,1.5862929372491137,,,4.281890355272661,1.3208042295650075,2.063916267052248,1.3994507390358195,1.0895916430382069,2.409711796747181,7.570337598858191
1.92117567828366,1.1857195131562654,1.0477396606617968,,,7.648755317585885,1.3418929255809615,2.197230767837384,1.903589101944999,1.1185021164634827,2.4068378105341632,5.817983858573378
1.7494662448739784,1.200757042850873,1.03015822683212,,,8.952532696134835,1.3629816215969155,2.1744355269115214,1.7620130063167332,1.0592769624564216,1.584928651298089,6.170697289599449
1.187496009005614,1.2157945725454806,1.0711533582519546,,,8.465842072828302,1.38407031761287,2.266262949559458,1.7930741660296377,1.1110746682764878,1.847393203182512,5.037118661315913
1.3270337860081776,1.2308321022400883,1.075343317108371,,,11.497492703085776,1.405159013628824,2.4747374151072914,2.0603786304563694,1.0496382208106645,1.1621487361922314,4.765027637247679
1.7290940730192974,1.2458696319346958,1.079533275964787,,,5.976090948273637,1.426247709644778,2.519675316116282,1.60069314110682,1.0411276711998347,1.264391350265718,4.135397542149057
1.5775477816972072,1.2609071616293035,1.0837232348212038,,,4.855670951388547,1.4473364056607323,2.4928204990676823,1.7882325645400787,1.0342253710067857,1.463248776726631,3.706738105033174
1.426001490375117,1.2759446913239112,1.1211269587120791,,,5.897210901564485,1.4684251016766865,2.591324956421009,1.4162762313555302,1.0273230708137362,1.4175126948238308,3.192441444452906
1.497793179346654,1.290982221018519,3.896719185589414,,,6.533217214394575,1.4895137976926405,2.4542602708620453,1.4073315955103107,1.0209157038483856,1.345337770283506,4.038190443044734
2.1181708888106585,1.3060197507131264,1.5612528509188917,,,15.452340513943524,1.510602493708595,2.544432622438653,1.2095020969260577,1.022722902069257,1.422625744950181,3.2409883111594064
1.4505468677458988,1.3330090880553287,1.4105532032421548,,,18.0280764656154,1.5316911897245489,2.507951405888829,1.1851446675263468,1.0199856598215835,1.5470012771183828,4.134849337653766
1.5522775042829224,1.359998425397531,1.2966577151957757,,,16.444872301394373,1.5527798857405029,2.5043261853452594,1.3125238484007404,1.0796363856172213,1.6713768092865844,4.458864307352755
1.7930786027384038,1.3869877627397331,1.1500578459890636,,,5.539156993017968,1.573868581756457,2.409373437344459,1.270062997126547,1.0589289735975944,1.8576743534258529,4.297844274126219
1.5839110201384032,1.413977100081936,1.4172418908064417,,,6.396934876420503,1.5949572777724113,2.4314546285085434,1.227602145852353,1.0382215615779673,2.043971897565121,5.2371031473582255
1.583502427855079,1.4409664374241382,1.6844259356238194,,,12.333408231232298,1.6160459737883652,2.37610024227945,1.1851412945781594,1.0216651321681292,1.5738759842449832,5.39111935231291
7.243244974335254,1.4679557747663403,1.5926638697098714,,,8.774852672877204,1.6371346698043194,2.403972377156048,1.1426804433039657,1.0182316162129683,2.780729664371774,5.731027007910991
8.055091685458807,1.4949451121085429,1.5009018037959234,,,8.256201704547571,1.6582233658202736,2.344438881792183,1.374709795768842,1.0253712164141235,2.10405457148325,7.887232315472387
5.855194610893872,1.5219344494507452,1.4091397378819754,,,4.3345925554110885,1.6793120618362276,2.4402881235158294,1.5918111003752822,1.0085630982454623,1.491252669269637,6.286341661369328
8.12081464569208,1.5489237867929475,1.2591738243013286,,,3.702646862228987,1.6301479305300877,2.4531425917883407,1.4978611855994457,1.0080244050845542,1.6461467924253022,4.339200566230526
9.654419999855294,1.57591312413515,1.1092079107206818,,,21.144453906000045,1.5809837992239475,2.653229054936717,1.3172211156703386,1.01423476847225,1.3209139654146886,5.566744095227398
5.207478574104259,1.6029024614773522,1.063230242805175,,,23.84498385228807,1.5318196679178078,2.6352860557915085,1.1365810457412315,1.023600300498362,2.6352090667649364,16.0208128770691
2.545447808816624,1.6298917988195547,1.713580969157572,,,19.74131674671296,1.4826555366116678,2.380095587665638,1.1126518563188337,1.0445630608732157,3.746132291291172,5.792528078574032
9.281317009049197,1.656881136161757,1.1516066038502877,,,15.476210567256372,1.433491405305528,2.415262346547097,1.086039312242479,1.0553151733488288,2.762499838209344,4.824372449338484
3.6695828368547168,1.6838704735039594,1.1455974949938812,,,8.085742622752141,1.384327273999388,2.422472820459914,1.0610705617222362,1.0574675805906215,3.2335676954179275,5.80623513666128
7.626364796302328,1.7108598108461617,1.3028462497175242,,,19.75108724736681,1.335163142693248,2.492755591236322,1.0608501525217284,1.0596199878324146,3.522703027919882,6.504894577383001
5.991090254738873,1.737849148188364,1.6846469184540704,,,21.041735993920884,1.3625280141788818,2.450900758475175,1.063403404668703,1.0617723950742075,4.0542087292148725,7.242051198548712
2.5688709111936823,1.7648384855305663,1.3204756883247866,,,7.501529191199662,1.3898928856645156,2.619638138008538,1.0669714455617572,1.1319024823282946,3.198796952496765,7.774619526907101
5.217190847267732,1.7918278228727686,1.3444689342506766,,,5.832073438187,1.4172577571501492,2.934572294891055,1.133414913871516,1.19948808230038,3.2267312584771326,5.662157825503281
5.851438784249829,1.8188171602149712,1.2880845205484732,,,6.053007536411853,1.444622628635783,2.777718219415073,1.05951413712719,1.267073682272465,3.953373591462199,4.467707709738432
5.890832603792917,1.8458064975571733,1.2317001068462698,,,27.68733660238965,1.4719875001214169,2.9001579192797178,1.2868797993305263,1.3346592822445504,4.486178884773623,4.688956388657728
4.436267586109687,1.872795834899376,1.477104639576906,,,5.29167313710987,1.471846709492822,3.595878013645132,1.1139832048658946,1.3531472324307383,3.923544616344038,7.031989047133987
3.997249267765651,1.8997851722415784,3.199782063960877,,,5.906967270075545,1.4717059188642272,4.347064466840751,1.120063216606349,1.3481693692710908,3.80589804735284,4.217950652580705
4.881696323356117,1.9267745095837805,1.1342253669816609,,,3.677250767328041,1.4715651282356323,2.7851418865961564,1.1397209168960434,1.356629252180296,3.895529416269967,4.822289421060321
9.159272206231927,1.953763846925983,2.816992432788269,,,5.181835328268882,1.4714243376070375,2.5298998037163165,1.2195899278495252,1.1193853465385646,4.114718210358913,4.9473000902868085
10.876747551047645,1.9807531842681847,1.4131859534796731,,,3.813791656291739,1.4712835469784429,2.32850385533837,1.2006754413809957,1.1063094793465702,5.070444779465885,5.095813671877143
6.720499149051968,2.007742521610388,1.413272162280171,,,3.920051941241219,1.4711427563498478,2.864078115268774,1.899862879364276,1.045307941996663,4.846391814500644,5.311868385542283
7.918548292717284,2.03473185895259,1.413358371080669,,,4.292892694938421,1.471001965721253,3.146348542350914,1.2544390460836894,1.0347846358169803,4.8764835042745975,5.8368678633765
7.725882606985082,2.0617211962947923,1.4134445798811668,,,6.55081107095396,1.470861175092658,3.581895110032681,1.1752233753440755,1.0388127148245656,4.562159539369202,6.127772669174099
5.3214494365554765,1.5931980844677542,1.2359994426418737,,,5.661894015888103,1.4707203844640633,2.7063084284648995,1.867188545976798,1.0210936090667853,5.2322780087949,6.022080058358878
2.298619172449938,1.124674972640716,1.3829044036672624,,,5.756484721049139,1.4705795938354684,3.204590450191449,2.220936979328097,1.0090908413306443,5.702457267390058,7.119301191379748
4.186154960232603,1.2632742693232144,1.4177781526784452,,,3.9802212146244513,1.4704388032068736,3.065588847333556,2.3094753483667536,1.0138356076517745,7.225190428165488,6.026982811823026
2.5745997058012016,1.4018735660057131,1.4526519016896278,,,15.559104002985158,1.4702980125782787,3.017840685214646,2.302321006185488,1.010767842532537,5.983439180524026,5.582939067839636
8.321707944814975,1.4509814051178265,1.873729408709144,,,3.3103966133055827,1.470157221949684,3.401616440194734,2.375827931172777,1.0163102109540552,6.298954028250553,6.229840935464919
7.439243178038358,1.50008924422994,2.2948069157286595,,,3.08571416365332,1.4700164313210893,3.4498951341778072,2.183192957449144,1.0137243961322573,5.021576229906305,7.954841473396356
8.080936891320727,1.5491970833420534,2.715884422748175,,,2.2503350827794284,1.4698756406924944,3.045761807630938,2.7645580007473027,1.0337647130821224,5.807702889190253,7.621749669715824
3.4458655372711053,1.598304922454167,3.136961929767691,,,5.491712991876616,1.4697348500638996,3.1257812542226384,2.680994978970092,1.0341104618826251,31.345208970850567,7.0852689562750975
4.043509872597895,1.6474127615662804,1.7500631741061865,,,21.2143549744463,1.4695940594353047,2.478385570031524,2.688259975680909,1.034456210683128,8.294828510005031,9.127853146250606
6.023679887958036,1.6965206006783935,1.7114931915542488,,,,1.46945326880671,3.4151819836590445,3.3076266603768203,1.0922011392854076,31.60397360848852,7.225697790482437
2.955933270530162,1.745628439790507,1.1261286110104802,,,,1.469312478178115,2.76786539803237,2.6089074499752,2.2602500247814703,35.22076863703262,6.662976066372561
2.1836471561496515,1.7947362789026209,1.3283827658758462,,,,1.4691716875495202,2.63865788092956,2.723341332008446,1.2085202622127318,5.385539364776396,8.909513611113008
2.992028697196828,1.8438441180147345,1.5306369207412125,,,,1.4690308969209254,2.5688690957120386,3.32058346629248,1.2394238056988174,4.157036775284725,8.123488675145573
1.825597699305144,1.892951957126848,1.3962297785202915,,,,1.4688901062923303,3.15709490093939,3.2279223878799463,1.1388261509980089,30.75532112738088,7.842032576704554
4.812753676510048,1.942059796238961,2.0854405435217256,,,,1.4687493156637357,2.7405269889177246,3.171573554850235,1.071031158689588,21.408884447095627,7.370264140655061
16.392161055161935,1.9911676353510743,1.9648311989678768,,,,1.4686085250351408,2.894502107581718,4.531114434468197,1.0563266149703645,13.576734653725204,6.584314937915226
1.7849732952216826,2.040275474463188,1.844221854414028,,,,1.468467734406546,3.6083809193734457,3.794811626692157,1.0485136694303443,6.781782930529854,7.363411689271288
1.661694803215652,2.089383313575301,1.7236125098601796,,,,1.4683269437779511,2.6849579151366094,3.8552205035669376,1.076967070642719,28.090763717630026,10.156916713598951
2.6416942076910823,2.138491152687415,1.6030031653063308,,,,1.4681861531493563,2.5953802672006927,4.055229456182564,1.0380145792955646,13.759872114681537,7.710313825315394
2.0689262277485185,2.187598991799528,1.569840232964261,,,,1.4352786439684044,2.4634655471984104,4.01544470071017,1.0447061358429348,7.401656809782193,7.549314213995761
1.8775335621480893,4.706874990156552,1.5366773006221903,,,,1.4023711347874523,2.920933295711443,4.373702716524361,1.0300734443601487,11.72409358348942,9.345723526653558
1.4990469898478695,4.391820591277752,1.5035143682801202,,,,1.3694636256065005,3.045767244334748,4.826165406994999,1.0357261928292454,27.190106756043985,8.86464824734235
7.325438890622727,4.076766192398951,1.47035143593805,,,,1.591884847760538,2.713775586806244,6.857917636164126,1.029351664293869,17.575292246123393,6.598728573367234
6.00155345582438,3.761711793520151,1.4371885035959795,,,,1.3390214889804644,2.618389245279521,6.277347177937064,1.028981335974853,4.832187189300992,9.044316021783688
7.05320914251705,3.4466573946413503,1.4040255712539096,,,,1.3144839045328482,2.802104698055748,4.444039606176408,1.024616097648395,4.428923993455869,5.149359217852234
6.131324383399289,3.1316029957625497,1.247189711677268,,,,1.5233006517455998,2.669160558560923,3.835911160836347,1.090025323779093,11.386357969295718,5.484283229342505
9.756801573973146,2.8165485968837496,1.2609217256670204,,,,1.667457739897119,2.665322694365162,3.9638839821488654,1.0385790206194232,28.46799443929877,4.80184519657888
3.89547712910617,2.501494198004949,1.2746537396567728,,,,1.7605990992275249,2.725982321721638,1.5413637242366725,1.0273305634041114,9.725214742483676,5.294754593788272
2.610057798325936,2.1864397991261484,1.2883857536465253,,,,2.674413337645082,2.7898794574746457,11.95868159615961,1.0438007499150777,28.195519769814087,4.451841537350666
3.078741387594816,1.871385400247348,1.3021177676362776,,,,4.921730276889519,2.7116866675563225,12.09105397250775,1.4098561185681846,25.097984363587045,4.316138510185755
13.222130623655788,1.5563310013685472,1.31584978162603,,,,2.2166934133081675,2.6057337923495965,1.930623415672024,1.059625042704477,5.294110646414792,4.5946008471067055
13.83493888380336,1.2412766024897468,1.3295817956157825,,,,1.7969653891957196,2.8122790517167195,1.7329139527234003,1.0526971279194044,28.155487836480138,5.343874720108081
19.599497992456183,1.4665589299608253,1.3433138096055346,,,,1.4869352459223584,2.613247497835,1.6473368657747107,1.0517556828593897,9.171429549323031,3.846785222266509
3.436895768622088,1.6918412574319035,1.3570458235952871,,,,2.047988079464083,2.6344994476235986,1.4638027458463312,1.0432842138993803,22.04561421397659,4.833966973387219
4.734532160483982,1.574106829241867,1.3707778375850397,,,,1.7782036084094297,2.811051697758377,1.700460523411227,1.0525889940911342,14.952503094335873,4.286881623629386
2.0621144449950366,2.1884661497102824,1.3845098515747918,,,,1.4831878495524224,2.82909646866079,1.6809847493249388,1.0598635895719666,18.33540695858953,5.8359637278879575
6.254165834149339,2.078151560154293,1.28293499253701,,,,1.1686205672443422,2.960385553067036,2.2674126427114443,1.0521861993670805,21.49351898848448,8.24350683806546
16.246592714985265,2.2572521399889727,1.181360133499228,,,,1.316984020778696,3.030369333288999,2.0438811681019327,1.0620140987162834,20.80512860475304,8.454630073330158
2.286010119052984,2.436352719823653,1.2283183186769948,,,,1.3496063081168763,3.5973713744859266,1.9194160500044744,1.0762719725519427,18.659782487688624,9.16597818544234
4.712791561336792,2.615453299658333,1.2752765038547618,,,,1.5186959227799437,3.3979722412932087,1.6864320185632116,1.6078336934203874,14.250818528279009,5.033902219190528
18.70797815559624,1.6435606358433568,2.6049789234482787,,,,2.1438765456333053,3.916711897814458,2.141316813283852,1.064075825789565,17.667340338787753,4.723433385924555
5.756403677187345,2.392007688186275,2.2494634162510025,,,,2.1552380157735485,4.152400557116204,1.8781939856716896,1.0799780855556005,,4.402870889673541
4.894441153903844,2.1221243351924457,1.4363344788944232,,,,1.4234802848937735,4.556679894577294,2.086397216792589,1.075335496401414,,7.962166556908683
4.676766502740945,1.8522409821986163,1.356519910217068,,,,9.10712482983729,3.972241183614962,2.1770656523433654,1.0779818957086305,,16.16155008188501
3.841338736585554,1.2286450797199409,1.3551635071813677,,,,2.065347917535735,3.929430090144236,2.2878119044254825,1.0811923361747138,,12.343612008651478
2.597722891150172,1.8370023249192808,1.3807453329299904,,,,1.448068921759412,4.154651379182519,2.36519157801003,1.0844894365425954,,10.01980278845844
4.398657644053461,2.054340264505732,1.6900603160855452,,,,1.9252004614622984,4.013867016160214,2.379949523482917,1.060113392196168,,8.538205760079903
3.2323190896062384,1.1482068332887403,1.4019023655149436,,,,2.87782445720993,3.354745367472169,2.4383696719477226,1.229836977707223,,20.22231069191194
4.026663946968073,1.3432380192728937,1.490280558496367,,,,1.89948916259376,3.5037385351192016,3.288562016589577,1.2235243849598028,,8.90581595798381
5.011092779112476,1.3605207429920383,1.4139827588887512,,,,1.2333226869032454,3.4990895719467288,1.7649452766714049,1.0841799303042683,,14.841580298729594
2.534703661597099,1.4068346291936495,2.99246518267496,,,,1.960832680279375,3.9852143049860818,3.2162560838032173,2.145749903681546,,10.511737524679578
4.46860329440402,1.5496386335403765,4.57094760646117,,,,2.2206020453213964,3.598455587524154,3.35033878596563,2.037563016962808,,10.396178791656148
3.4494662898330177,1.6924426378871031,6.1494300302473786,,,,2.465297463673465,3.5295549352075497,1.870085317746592,1.4236191709355146,,16.600922478041014
4.439546344034293,1.2440101113664193,9.313710103264109,,,,2.709992882025534,3.549682572760735,3.688568265075929,2.034482689037622,,7.367064073933878
1.804484222562836,1.660104549885737,1.1457874224202116,,,,2.954688300377603,3.305195804171896,3.793356634721977,2.642072751288892,,18.505134316791874
14.979941925030293,1.4475691848929824,1.3611283046340266,,,,3.1993837187296723,3.849977116563661,6.717412794018093,2.550024844603389,,27.123125910853872
3.5597598240962296,1.0680316428459755,1.476443633328849,,,,3.444079137081741,3.3975508616857137,2.4288978639174474,1.1591540869999766,,24.63709925340949
1.2618015614955993,1.006941586919399,1.698435771912712,,,,3.68877455543381,3.63875228374176,4.846170545552516,2.069288524252347,,20.42583127444489
7.554021054925354,1.8381259804043544,1.3873283027208891,,,,3.933469973785879,3.5814112524628348,14.34452399645316,1.9999063059559723,,17.842298196437323
2.854492803882919,1.7270396116451632,1.4092030551048371,,,,4.178165392137948,3.565270241085845,14.80367709879128,1.1322824324083212,,12.986959484842435
1.835481449132873,1.2906473408398664,1.2679562038646557,,,,4.422860810490016,3.513931424667154,4.915433468088795,1.0914710440965485,,7.359395939708873
8.473882864117954,1.3962058149384664,1.126709352624474,,,,4.667556228842086,3.578485414150068,14.404177551424471,1.0913056509276071,,9.070598694237988
5.964116492740352,1.5017642890370664,1.3793474957819474,,,,3.8468929379128,3.384135110258066,5.550171645814941,1.088150291604273,,10.510675806848646
2.988943783508176,1.607322763135666,2.8431937785752366,,,,3.0262296469835137,3.823070708540516,3.1423288747843263,1.1017129425739585,,54.04258149913844
2.274418034133461,1.712881237234266,5.769412418352472,,,,2.205566356054228,3.544525409000065,4.819283430380994,1.0196976140829697,,23.065779258105216
3.441784594302323,1.5433233365660537,2.021720494556671,,,,1.3849030651249414,3.8947385286996266,4.058244277912936,1.0984894633497138,,48.911320637043
3.167582724489119,1.2186561137679517,3.687582360809686,,,,1.0889789264162637,3.612779156735421,5.630036692179156,1.0994629211400504,,47.91625332348255
2.9536300177091688,1.65541461988683,9.374091463326694,,,,1.0827409560901946,3.343384475705205,6.682274622051395,1.1047480156631155,,9.56520849150904
4.394458997219424,1.6980708812545429,2.8034876358979206,,,,1.0765029857641255,3.8423538679313953,8.280666375038875,1.1047081539222563,,21.792586766287545
1.1399147018904257,2.904996058169461,12.49464025152041,,,,1.150414048994066,3.5739952460776734,6.454026776821528,15.51666990777104,,10.338042042479753
3.420915777792296,1.5400800863557302,1.5640690381314266,,,,1.2243251122240064,3.919332738404989,5.580133126556799,1.345862090071389,,21.12494486365989
3.411643158555712,1.4101643745400074,2.999100049241382,,,,1.2328454952766537,4.239285275294775,4.834347761540531,1.1541565593772838,,10.83132790435435
3.3254248305553364,1.2802486627242844,12.403222108125968,,,,1.275566351151438,3.6474231754062383,3.282054581706296,1.6524385328033362,,12.71922443945966
2.09595027665996,1.5802739326035844,4.693801934871219,,,,1.2229602408230258,3.828839989379901,4.862679212035137,1.1352336587227363,,18.492266558807152
2.3392163070023138,1.616437466056288,2.750070213618449,,,,1.1703541304946137,3.971415704621237,5.048026999844701,1.129103906810809,,11.748463873429174
12.77523889446736,1.6526009995089916,3.3843667313295644,,,,1.1892040244841555,4.138753531657348,5.736941737715212,1.1371279348787868,,32.61641517781178
1.9788355202086243,1.6219524331581967,3.333349324472448,,,,1.2403841197326917,4.137605012362764,4.844462545282999,1.1565059028250146,,10.409991768479085
4.29350385316459,2.32439826635811,1.4100171490272226,,,,1.2915642149812276,3.909992530141672,3.0384363488136734,1.5392495849041068,,28.358104705299905
4.659331675123697,1.8451869576072808,3.333003764521492,,,,1.3427443102297636,4.228181752696064,3.125770290969838,1.2191598496816156,,16.498230001874774
5.763291762654863,1.2424007580296414,18.156773303993024,,,,1.3935600854090593,4.121143679955121,5.364659293780588,1.458366859599003,,16.22207951382615
1.9957651312237648,1.1368386249517484,3.213485203918369,,,,1.4044819131408872,3.469794822025328,4.305407968522658,1.169976600510143,,21.332864909524933
2.3393906753737976,1.5133869860984626,4.21843081096215,,,,1.4154037408727154,3.452599243042012,2.9437877839423363,1.3412443820083166,,19.25091570278163
1.06208651415939,1.8899353472451768,21.14241643443802,,,,1.4263255686045433,3.570274443613968,3.394059653062577,1.6231850692149052,,14.093479209840725
1.1751607886311128,2.266483708391891,11.285750045871596,,,,1.4372473963363712,3.355183268026124,3.0674859505012653,1.183279798610306,,29.21636357661481
1.4092634073401893,1.1718331286661838,2.6822472742763304,,,,1.4481692240681994,3.327749538447013,2.512833939005233,1.206682656065352,,20.578172736167826
2.2484596529502503,1.4030861734657365,7.864237353116533,,,,1.4590910518000273,2.98791639928367,2.4463738745325143,1.203189098064448,,17.936399976599596
2.148805045716501,1.4497315643261408,28.63829659007549,,,,1.41997920360774,3.19255492500325,2.734005015799592,1.221356363904912,,21.05174735422956
2.4981751346891405,1.4963769551865451,,,,,1.3808673554154525,3.027290957005458,2.6428649488926506,1.437282113557495,,21.04393873424282
1.7036760611346242,1.5368773954497277,,,,,1.3417555072231653,3.615733888524451,3.786093436456591,2.2012542104636994,,27.981486657065865
2.3604572622651,3.1648101296919955,,,,,1.302643659030878,3.295955727643213,4.929602389926933,1.3516562110248815,,16.2730736636446
1.42118055303926,2.34242899525009,,,,,1.2635318108385905,3.1004981941440244,2.371024447143573,1.2216952873557636,,18.247087655713187
1.3876855046294312,3.608884911959053,,,,,1.224419962646303,2.9405423515476814,3.600678205518108,1.4092151096311136,,8.281146409710326
5.138133429044403,5.094882285304159,,,,,1.231522851480601,3.3578739942047915,6.207294658985719,1.452798778097666,,23.92711519018359
1.4875840510556202,1.9401405023020248,,,,,1.2386257403148988,3.524997832499617,2.24564133237462,1.6364596903791384,,18.31643055820468
9.194664407758172,2.1023005612544483,,,,,1.245728629149197,3.498786993050136,3.600809793371272,1.3316594786385922,,6.924872627845129
2.407224263807535,1.4740992105018902,,,,,1.2528315179834946,3.69704820281613,4.244698561628852,1.493827053921778,,16.491547211964345
3.619537360383045,6.541588315367051,,,,,1.2599344068177925,3.81770420345534,7.078391879343178,1.55178904470644,,28.951110305532087
2.5840787701716503,3.900135677712172,,,,,1.2670372956520903,3.5489480031801683,7.6378679670094,2.511580499079085,,4.724477563983805
4.642497133240793,4.731774246635824,,,,,1.2823389865976562,3.4404776764968066,3.012354759823198,1.2805774863871269,,5.648062995983109
1.1857732128977627,1.6949503841495346,,,,,1.2976406775432223,3.1583150515374205,2.7240627937018784,1.4269382764182297,,5.5148201883316
2.469044961477293,5.053823677959333,,,,,1.495691944323716,3.2438464304110064,2.32120665346547,1.7882580840665128,,5.716953886460347
5.03116046745147,1.9908089273844347,,,,,1.2504682215888248,3.583639983008247,3.1447810975656583,3.130416204712837,,4.802723421775684
1.609907169537257,16.5081675738768,,,,,1.1230694936753491,3.237984868481141,6.31065586322703,3.580232565304493,,11.799682434054237
1.333847890238926,13.69176696666112,,,,,1.292549052340394,3.0822020549587674,6.463517192374605,3.710587355768925,,5.871921236424623
1.721355467295878,13.921099737657936,,,,,1.462028611005439,3.9825911646140377,2.932199861233469,2.864279444408353,,5.105219537170629
1.7509368391480566,14.214431799282078,,,,,1.3873818901253037,4.098876386941178,3.4494485938963417,4.3289857455347445,,4.581823098751941
1.711130066747795,19.53710308559329,,,,,1.3127351692451683,4.284040502203088,3.8205150256585214,2.624850087291492,,4.909728441714038
1.926747773070928,4.048812706290501,,,,,1.3040533910981522,4.932421096670923,2.503743370552853,2.338957833396216,,5.761766036769659
1.415858111354441,12.88098770051536,,,,,1.1732694644643669,3.656758121016222,2.368766174022228,2.445948902660724,,4.1876908290212285
8.038258365398818,5.757949702746376,,,,,1.1957802435808125,3.667336657744297,3.069976837627477,2.332963000344649,,3.74307388337599
1.4141988557650458,,,,,,1.2182910226972583,4.638800999996139,2.146370168875178,2.1967585665195624,,6.5754977560389385
1.5868083355935874,,,,,,1.240801801813704,2.546716497685618,3.827179395582984,2.49992753261342,,18.132092255672763
6.901371958333808,,,,,,1.964295304861777,3.413503742699656,3.074824163680236,2.198842837502537,,6.431889932351362
20.6380355909699,,,,,,1.6948405908691098,4.285353784893139,2.380434765193833,2.389451291148191,,15.154166234627574
1.4374868830247511,,,,,,2.202584114448858,4.559968136370557,2.042243769808529,2.493542655852397,,14.747703060713734
15.563391175457935,,,,,,2.1917171755093285,4.555329614135818,2.1641729569669206,3.741357212709668,,14.60610706950045
6.192428896096905,,,,,,2.000744333188237,4.188251913160625,2.134442979795471,3.4308665025736427,,16.049989379524476
11.62715012263942,,,,,,1.053917999764374,3.470250762569736,2.1042091140369124,4.129831401470294,,11.956076771713706
14.351148771428653,,,,,,1.624204154398332,3.7220039319923535,2.9883269979910243,2.935421145029505,,11.176739185258914
2.2895179436529234,,,,,,1.178018866981963,2.9301982348867,2.53570013635372,2.4391125820872626,,12.197813831980488
9.141697240893624,,,,,,1.7922995114215836,2.944414443278344,2.995541370020982,3.466113868660259,,13.654670299756743
1.9633194082436725,,,,,,1.267214579160992,2.9564246639509366,3.2144882974690474,2.701672385085527,,12.773042512212545
18.264744800297787,,,,,,1.4011001433661685,3.005796101960442,3.998985116585779,2.545042396105048,,13.09162586578013
32.02181472187121,,,,,,1.828456272460636,3.357802363639024,3.973444303062509,3.900719603486383,,11.460682352364673
42.28429815020526,,,,,,1.350858977363831,3.703570523739728,4.480348582074302,2.923261710796195,,13.370657490300792
,,,,,,1.331043897737446,4.029606595084124,5.6637712148149415,1.569994729333994,,15.881583179000623
,,,,,,2.2445087579155523,4.547856878889947,7.61691191163133,1.9641125441687608,,13.8914449365334
,,,,,,2.159126963646159,4.382589714074527,2.204364511439304,1.523891532493893,,13.779089816532732
,,,,,,1.788510162908333,4.734812876811176,5.377057077013327,1.611285905634578,,11.760695222427238
,,,,,,1.417893362170507,3.7983898739338353,7.230739430321154,1.5065218674670957,,9.879219787356924
,,,,,,1.4730290447759542,3.925667268094502,11.371331331864088,1.9372243662836064,,9.233726529117556
,,,,,,1.6205096484938997,3.2799519363042884,4.8072252351755695,2.699081107424653,,8.113617759758023
,,,,,,1.622546099449436,3.31326104697687,4.487419476806696,2.8174780413451885,,9.5030408562952
,,,,,,1.6129373743275022,3.335149499280865,7.149732836977816,2.313031792394129,,10.954651789269825
,,,,,,1.9327637483988431,2.980465446133807,5.915614141098413,3.762074864175384,,9.91408546035388
,,,,,,2.054434616175246,3.562766962159884,4.655643724122584,3.5020917256694872,,8.483072323362592
,,,,,,1.913363297078384,3.653436662650592,3.607697094562106,4.315861869410643,,8.173878276012376
,,,,,,1.7722919779815214,4.198604100608168,2.916513529867187,5.195632407170479,,9.392679672749551
,,,,,,1.631220658884659,4.142736855179486,1.813419705779396,4.734109253260546,,11.589294070916592
,,,,,,1.3113160996816975,4.067438693919864,3.3088208522516456,4.272307239645801,,12.144220466415364
