Energy_envelope_Central_moment_4th_order,Energy_envelope_Central_moment_4th_order.1,Energy_envelope_Central_moment_4th_order.2,Energy_envelope_Central_moment_4th_order.3,Energy_envelope_Central_moment_4th_order.4,Energy_envelope_Central_moment_4th_order.5,Energy_envelope_Central_moment_4th_order.6,Energy_envelope_Central_moment_4th_order.7,Energy_envelope_Central_moment_4th_order.8,Energy_envelope_Central_moment_4th_order.9,Energy_envelope_Central_moment_4th_order.10,Energy_envelope_Central_moment_4th_order
5.48134837831608e+18,1.3999337588102772e+23,4.901068690177705e+22,,1.904960669582728e+24,1.662960141206556e+23,1.602731264208491e+26,1.5806746560984089e+22,4.696051787018153e+21,3.075719553574785e+25,4.155815388120281e+23,3.281675860572496e+24
1.8239140199568108e+19,1.3575217312397996e+23,2.8383502373132853e+22,,2.276279087271556e+24,2.7665235601559405e+22,8.402385294653953e+25,1.9420318278264287e+22,1.8242650118621028e+23,3.640704686574014e+25,2.2751313421764768e+23,2.32093763439342e+24
7.139328249915823e+19,1.3151097036693222e+23,7.756317844488663e+21,,8.555087815591437e+27,6.099826459506222e+22,7.774579472229943e+24,1.6193792918737973e+22,2.847674017487333e+23,4.205689819573243e+25,3.944472962326722e+22,3.598159688460218e+24
2.253022650544918e+19,1.2726976760988448e+23,5.174428499494211e+21,,1.3641811439203076e+24,3.017854449496367e+22,6.229113797100664e+25,7.52981200227856e+21,3.478538867615934e+23,4.770674952572472e+25,5.8612378937176936e+20,2.812226918051659e+24
1.1177806437097812e+23,1.2302856485283672e+23,2.592539154499759e+21,,5.705514955985877e+23,2.6803783746643342e+22,1.1680769646978331e+26,3.3422623467297e+22,3.704161395342003e+23,5.335660085571701e+25,5.877829082559005e+17,2.549150694742609e+24
5.408084158915299e+20,1.1878736209578896e+23,1.0649809505307628e+19,,4.025137601015965e+23,1.4066753076341963e+22,1.7132425496856e+26,2.8084106688451507e+22,1.918145048272277e+23,5.90064521857093e+25,5.187442068464278e+20,1.943921065448241e+24
4.7567949369349685e+19,1.1454615933874122e+23,8.577505749881777e+21,,3.935645049388545e+25,3.084262718217878e+26,1.5623040083537656e+25,4.889279439738209e+22,1.7194466829564093e+23,6.465630351570159e+25,8.610667038002546e+22,1.3506625128071667e+24
2.205265938459104e+18,1.1030495658169348e+23,2.705898142330085e+22,,6.094306026986465e+23,4.489223270506928e+23,3.400951426404677e+20,3.615612785527888e+22,6.020412312370887e+22,7.030615484569388e+25,3.028230279455275e+23,1.482236701504927e+24
9.41097500918122e+18,1.0606375382464572e+23,4.554045709671992e+22,,5.34118557721013e+23,8.96184364876256e+23,3.2667931223637245e+21,1.6706251280916203e+25,2.893790047126677e+23,7.595600617568617e+25,1.242731987591035e+23,1.1508979503650073e+29
4.399355811974064e+18,1.0182255106759798e+23,6.402193277013899e+22,,7.163133612267198e+23,3.690949471625481e+23,3.240771079989495e+21,1.312194946668469e+22,1.3900438384860477e+23,8.160585750567846e+25,6.394545837029446e+22,1.3917341735050924e+24
1.885553685252772e+21,9.758134831055022e+22,8.250340844355807e+22,,2.4191992496633506e+28,3.7755016569449255e+22,3.2147490376152656e+21,4.773884076703964e+22,7.027065503386484e+21,8.725570883567075e+25,2.785534277166193e+23,7.412675572971433e+23
4.2292963836111913e+18,9.334014555350248e+22,1.0098488411697714e+23,,7.82094439020833e+23,4.43095080476241e+21,3.188726995241036e+21,5.873337358710131e+22,1.2605011472896831e+23,9.290556016566304e+25,3.677485389683545e+24,1.652570315474501e+24
7.558866471451578e+17,8.909894279645474e+22,1.194663597903962e+23,,6.338032432508837e+23,1.1644841009869204e+21,3.1627049528668067e+21,4.655414261099884e+22,1.47546123584248e+20,6.165335702876409e+20,8.778913364560639e+30,2.1067371503194137e+24
1.3519688471129094e+16,8.485774003940698e+22,1.1050286480426142e+24,,3.834261160541109e+24,1.9955094708332665e+28,3.136682910492577e+21,1.1884194499896264e+22,2.1097941056549136e+20,4.275724930468308e+28,1.2558840795854598e+31,1.6475643216645244e+24
1.882394973792051e+16,8.061653728235924e+22,1.8668708786120327e+28,,9.051232224271136e+27,3.851229046539021e+25,3.110660868118347e+21,9.928446336817933e+20,4.161873965596579e+20,8.551449799283259e+28,5.499561374637628e+27,9.994797001964858e+23
5542924478078502.0,7.637533452531148e+22,6.847034938186912e+24,,5.0101419628128414e+23,5.0936493509318994e+20,3.084638825744118e+21,1.214202658026147e+21,8.141010471129183e+19,1.282717466809821e+29,2.014638312001932e+25,9.638356944986872e+23
6504184079748753.0,7.213413176826374e+22,3.40956878022599e+25,,3.418388174704211e+26,8.454309338683747e+22,3.0586167833698883e+21,1.9734371207021e+21,1.16180240571576e+19,1.710289953691316e+29,1.6347508517869907e+24,6.583620175884403e+23
3.2263652333915674e+18,6.789292901121598e+22,1.1790712066041156e+30,,1.1350705178685752e+27,2.584495290794715e+20,3.032594740995659e+21,5.020875315148575e+20,1.75929512817185e+20,2.137862440572811e+29,4.176599694865578e+22,6.287886805151676e+23
2.319986074331959e+18,6.365172625416824e+22,1.7115502909020645e+27,,1.594861671316043e+25,6.017281602599208e+28,3.0065726986214294e+21,2.1363709185933016e+21,2.88164350273944e+19,2.5654349274543064e+29,4.002044719330107e+22,8.19041219293747e+23
5.292392745702322e+18,5.941052349712048e+22,1.5013528859544295e+28,,2.2880836717108103e+25,4.425689525957797e+28,2.9805506562472e+21,1.1209854492365797e+22,1.5692355828327318e+19,2.9930074143358014e+29,8.177320681134497e+21,5.754972160212639e+23
8.179487870311036e+21,5.5169320740072735e+22,1.0082855308034456e+28,,2.964024162843548e+25,7.783675289667109e+21,2.9545286138729705e+21,1.1196355189684369e+22,1.754043935823658e+17,3.4205799012172964e+29,7.23354893109132e+20,5.8330601410090135e+23
5.643527133893811e+18,5.092811798302499e+22,5.152181756524618e+27,,1.8645693104468504e+25,3.1671660743936377e+25,2.928506571498741e+21,8.08349864543916e+21,4.238883021810914e+16,3.848152388098791e+29,1.0207732718232056e+22,5.737480382016528e+23
1.4928485540838308e+16,4.668691522597724e+22,2.215082050147803e+26,,1.866795881947676e+25,2.28192018566132e+19,2.902484529124512e+21,1.0108400201330363e+22,1.4336824313874098e+17,2.025725681632744e+29,9.980141190307404e+21,4.575280862862861e+23
6.80478719889727e+18,4.244571246892949e+22,1.0736538688905903e+25,,1.8513668051433697e+27,6.558128734662875e+26,2.876462486750282e+21,2.733828026716553e+22,1.1015574983839804e+18,2.0329897516669666e+28,1.2105654650375089e+22,8.666465015316849e+23
3.367218692422447e+19,3.820450971188173e+22,5.619192032559141e+24,,6.024401569087574e+27,4.91387410398076e+23,2.850440444376052e+21,1.6246553468705515e+22,5.7059795392429176e+20,3.322924938322176e+31,2.381727671390486e+22,4.185107163696057e+23
5.729960600921911e+18,3.3963306954833992e+22,5.018453762123788e+23,,2.493676634979712e+25,1.602933049325545e+21,2.824418402001823e+21,2.2455624468850134e+22,6.971964461522383e+20,6.643816886892686e+31,3.1140756345143043e+22,4.763407866687492e+23
9.974174141139814e+17,2.972210419778625e+22,1.8818589183154044e+23,,3.203666795383525e+25,8.050144277399566e+23,2.798396359627593e+21,1.5770074496517192e+22,7.98873882162572e+20,9.964708835463195e+31,1.842361417872376e+22,6.814397136116514e+23
5.380729291757779e+18,2.5480901440738475e+22,8.576288825503712e+22,,7.913800962011707e+26,5.744084701923453e+28,2.772374317253364e+21,1.4996063259155348e+22,4.958702325667151e+20,1.594685020673741e+27,5.706472012304472e+21,5.9048555771024886e+23
5.420803799368104e+18,2.1239698683690733e+22,5.720816088435086e+22,,1.6913750784559342e+28,7.199916197799085e+20,2.7463522748791343e+21,1.6842827476592635e+22,3.837545002074039e+20,1.4577762898496764e+26,1.6821211392558294e+23,3.449026338312391e+23
4.916231855264058e+16,1.6998495926642991e+22,2.865343351366462e+22,,1.28935147952013e+28,1.6362532248533913e+21,2.7203302325049046e+21,6.268665073003157e+21,8.767585823558051e+20,1.034320026926708e+26,5.004815039808909e+22,2.9960863367147664e+23
1.7256745046299194e+17,1.275729316959525e+22,9.870614297836749e+19,,2.970714909198643e+28,5.651334428920755e+21,2.6943081901306754e+21,9.932680718442855e+21,2.1423373735466864e+21,5.84856309319613e+25,1.3314683547369317e+24,5.623011485149498e+23
4.854723266389228e+17,8.516090412547508e+21,8.12458125880622e+25,,5.8496105063672524e+28,8.769765960039971e+28,2.6682861477564457e+21,1.479000658901891e+22,8.28831096382457e+22,1.084748645398596e+26,2.10882912653554e+19,7.879719853844063e+23
3.305305037842439e+20,4.274887655499733e+21,1.624915264699814e+26,,1.120787899903992e+27,5.222690358928352e+21,2.6422641053822165e+21,4.413007295539954e+22,4.288678272032602e+18,5.770412674181582e+25,3.920144372979597e+21,2.9990805924495445e+23
4.9570178563634856e+20,3.3684898451979985e+19,2.437372403519006e+26,,,6.53263455742465e+21,2.616242063007987e+21,4.2220420331587965e+28,1.2026226171130557e+21,2.639525184177581e+25,3.527013186302398e+20,3.841631438519386e+23
4.48133971147974e+20,1.1907496581093356e+20,3.249829542338198e+26,,,4.207606112145726e+21,6.69844340535295e+25,4.97094046907508e+26,1.0852437917355955e+22,1.3659759846816849e+25,6.526428278563882e+22,4.634971505986869e+24
1.1113488262515077e+21,2.044650331698872e+20,4.06228668115739e+26,,,2.8651015888940327e+25,1.33966251864996e+26,3.160944391648654e+23,108413682018654.5,1.224038444553912e+24,2.7786977167057606e+22,6.631596272725989e+24
1.0145599576591048e+21,3.550460499462902e+21,4.874743819976582e+26,,,4.189925512254528e+21,2.009480696764625e+26,8.889661599879687e+23,5.782671009989317e+16,6.043083579090101e+23,6.272673542580514e+22,2.545182447066448e+23
1.0662431150725498e+21,199006539.133586,7.490059924601022e+27,,,5.049308470430758e+21,2.67929887487929e+26,1.679807956234329e+24,1.1554500651776768e+17,5.697072733404308e+23,2.449941158346601e+24,2.694511565412633e+24
3.5419604839267587e+21,1.5148236896654449e+19,5.617577446530969e+27,,,4.820095278084298e+21,3.3491170529939546e+26,1.5108184338245842e+24,2.9957965591991275e+20,4.807603937286717e+23,1.4539726406324944e+23,4.022282124071056e+23
3.455570605076442e+21,1.7850741121531e+19,3.745094968460915e+27,,,6.523764506639126e+21,3.20161879850247e+26,2.718907900288787e+24,4.831213393697615e+20,4.233784661002751e+23,1.5016026330510135e+23,4.369827487228527e+23
1.0821132363945296e+22,2.055324534640755e+19,1.872612490390861e+27,,,4.55172262603144e+23,3.0541205440109856e+26,2.38305351484153e+24,9.334690179504012e+20,3.659965384718783e+23,7.268197926050108e+22,2.5855208501902683e+25
1.6179999534705813e+23,2.3255749571284103e+19,1.3001232080826394e+23,,,2.235600952966255e+21,2.9066222895195013e+26,1.103295400368521e+28,3.132152145735932e+21,4.302080685892199e+23,3.187103966524558e+23,5.685639695540344e+25
3.686164287116734e+26,2.595825379616065e+19,2.085810330012188e+23,,,1.419800470776736e+21,2.759124035028017e+26,7.37454912004189e+24,6.104090287012162e+20,3.5244805319204664e+23,2.333830361303594e+22,1.2953856801279271e+25
4.3862209689213934e+27,2.8660758021037203e+19,6.749623109545501e+24,,,1.1506403946286316e+21,2.6116257805365323e+26,9.237317805602872e+24,3.959272963646504e+20,3.1509989294563224e+23,7.806789295204487e+25,4.107376172539162e+25
5.021985427287748e+25,3.136326224591376e+19,5.8019141072271335e+19,,,1.1075768670797133e+22,2.464127526045048e+26,8.243707510506607e+24,1.0039137376177654e+21,1.718006965443874e+23,3.0332109939597622e+25,4.592244466104563e+25
5.882677563592365e+25,3.4065766470790308e+19,5.535057533895e+18,,,2.58809523301533e+22,2.316629271553564e+26,8.305508888083785e+24,9.29710843910632e+20,2.0453906303643183e+22,5.0633889832716976e+23,5.093681938643011e+25
4.379751167819464e+21,3.676827069566686e+19,1.772426560845764e+20,,,2.0610618870390856e+22,2.1691310170620787e+26,7.369785150010755e+24,1.6652390701275286e+21,8.122290661030927e+22,3.514094895187097e+23,8.624848078596308e+25
1.700261199805213e+24,3.947077492054341e+19,1.9727874370722343e+21,,,2.5889398992380965e+23,2.0216327625705944e+26,1.5580092952438625e+25,5.360856609732348e+21,9.84611062182926e+21,3.878129307035619e+21,7.0136648196524844e+25
1.1443882488287807e+29,4.2173279145419964e+19,3.7683322180598927e+21,,,1.2538667738344662e+22,1.87413450807911e+26,1.4522700755421584e+25,6.898635132661419e+21,3.4211017872119284e+21,1.4150173625119602e+23,8.955472444684956e+25
5.7296075058557305e+28,4.487578337029651e+19,5.56387699904755e+21,,,1.238738014245676e+21,1.7266362535876254e+26,3.922817017225709e+25,2.401720696838053e+22,2.1861988709875287e+21,6.224559242832968e+23,4.715249124151748e+25
1.5332523423653392e+26,4.757828759517306e+19,5.842512492511595e+21,,,1.180854462298682e+22,1.579137999096141e+26,7.4148561489667155e+25,1.4827508767232954e+22,9.512959547631292e+20,2.4394057788504988e+23,5.538692332635133e+25
5.218815839843346e+24,5.028079182004961e+19,9.987976361208618e+25,,,1.256048269562745e+23,1.4316397446046564e+26,1.0634026804176847e+26,5.660485635817966e+21,8.057030871534698e+20,2.3235192509577464e+23,9.092643948830764e+25
1.7689306329654866e+24,5.2983296044926165e+19,9.886000270022508e+25,,,1.5156440242096834e+24,1.284141490113172e+26,1.191730065931007e+26,3.378566495594369e+21,3.2420507073481094e+20,1.0000113689963024e+23,1.1399909019895642e+26
9.216865587951404e+21,6.243623918240633e+19,2.499100831741822e+24,,,1.0146349309101405e+25,1.1366432356216874e+26,1.646066990916468e+26,2.117250669110593e+20,5.802347097567859e+20,3.8815122138117046e+23,2.2630904466312108e+25
2.6307094436912347e+21,7.188918231988649e+19,1.4978338002951135e+25,,,2.199817275072525e+25,9.891449811302031e+25,2.4611419511942827e+26,3.22995593839577e+21,3.990410196779963e+22,6.763013058627108e+23,1.4885689022611386e+25
3.7443437093092144e+20,8.134212545736665e+19,2.4414566200982427e+22,,,2.545754830379896e+22,8.416467266387188e+25,2.728092361391641e+26,2.8490840212345864e+21,2.1690635122918675e+22,4.527255855168407e+25,2.6268899489250315e+25
1.067092624149237e+19,9.079506859484684e+19,1.2707331414528156e+24,,,1.1644972165571052e+24,6.941484721472341e+25,3.064743633699937e+26,2.468212104073403e+21,3.4771682780377194e+21,8.986881579750543e+25,2.872576587069537e+25
2.65253939623577e+18,1.0024801173232696e+20,2.5170517167046487e+24,,,7.949696037849451e+25,5.466502176557498e+25,3.073862584389601e+26,2.0873401869122192e+21,1.6975896811629125e+21,3.162098828807873e+25,1.985549865271839e+25
2.108601848463708e+22,1.0970095486980715e+20,1.8800340363834343e+24,,,7.809742800243624e+24,3.991519631642652e+25,2.8234061348845344e+26,1.7064682697510358e+21,3.242073444522593e+20,1.0625832640995886e+31,4.232146416856239e+25
1.057487770781011e+22,1.191538980072873e+20,1.2430163560622207e+24,,,6.082088014021052e+23,2.516537086727805e+25,2.8771242957789825e+26,8.433311794020296e+21,3.755044240378454e+20,7.39392947794235e+26,4.608161447036775e+25
5.254121734016656e+20,1.2860684114476748e+20,6.059986757410068e+23,,,1.5890739490073797e+22,1.0415545418129587e+25,2.4493977514882444e+26,1.9623957337933257e+24,1.6448117481825405e+19,1.5639795409786987e+25,2.262072937407284e+25
5.713860292897346e+22,1.3805978428224764e+20,3.068908368688493e+23,,,1.7486987593507165e+22,9.07103793650652e+24,2.095454384285613e+26,9.751858232473664e+23,1.551771329894967e+19,1.4698950771684645e+25,1.7737679886312015e+25
6.388998104792682e+24,1.475127274197278e+20,7.782997996691786e+21,,,1.1665466186282238e+26,7.726530454883451e+24,1.779437331232049e+26,4.878466115168637e+23,1.0406440611327795e+20,1.447619337640677e+24,2.416633856477212e+25
3.052863771412997e+20,1.5696567055720795e+20,3.3655307332354605e+20,,,1.5389595890397168e+29,6.382022973260384e+24,1.6715258274104232e+26,5.073997863609234e+20,1.0718912461387208e+21,1.2627192878778832e+24,7.312352611875993e+26
4.4646023065021896e+18,1.6641861369468813e+20,2.008180322583461e+22,,,2.5879098784503985e+25,5.037515491637316e+24,1.5353734634381164e+26,1.5495032051115003e+20,7.228350443680307e+21,6.375556449163518e+22,3.5251919086448586e+25
1.3115438756093703e+22,1.7587155683216828e+20,3.794452653133989e+20,,,6.362868680637927e+24,3.693008010014248e+24,1.3643954241662826e+26,7.14541766153108e+19,2.869898623912464e+22,8.244824840542623e+22,2.873282405549868e+25
1.9770761709136003e+19,1.853244999696485e+20,3.733962822567739e+20,,,4.121554996800931e+22,2.3485005283911809e+24,1.4345582083853672e+26,7.378882429390122e+18,1.152462923205447e+23,1.4460074956795765e+23,2.980958778423271e+25
1.7972928193780649e+21,1.947774431071286e+20,6.018165195009798e+20,,,7.502156154583298e+24,1.0039930467681124e+24,1.54648706392618e+26,6.52525518664628e+18,2.0179359840196475e+23,3.221299408869672e+23,4.870145834466957e+25
1.2905323907165936e+20,2.042303862446088e+20,6.513154713408416e+20,,,2.631957126928024e+25,9.549088301052548e+23,1.7397241924374543e+26,7.014076628565332e+18,2.883409044833848e+23,3.786604427559151e+23,3.2578935062345904e+25
2.546013410612416e+18,2.1368332938208897e+20,8.82502074085246e+19,,,7.165523936496992e+22,9.058246134423973e+23,1.9013605762973977e+26,7.784703514067771e+18,8.415403643405842e+23,6.470902433021903e+23,7.565496212566097e+25
5.781488523864835e+21,2.231362725195691e+20,8.139958030336667e+19,,,7.577733191870035e+23,8.567403967795397e+23,1.4522698477550793e+26,4.4978838758531714e+20,1.3115842944835269e+25,1.4782298470479448e+24,9.348710052339923e+25
2.1868504966270524e+20,2.325892156570493e+20,6.3117904930762015e+19,,,1.6427845919692658e+23,8.076561801166822e+23,9.327781110242234e+25,4.091648625561471e+18,2.539014552532995e+25,2.493832348676768e+24,9.173073084774942e+25
1.4968289465914523e+22,2.4204215879452944e+20,4.483622955815736e+19,,,3.13354274187434e+27,7.585719634538246e+23,5.626621231410078e+25,3.967852648068449e+19,3.7664448105824633e+25,1.810796179200221e+24,9.634493259706273e+25
6.335888824055663e+20,2.514951019320096e+20,1.0710333276704155e+20,,,1.751771029269251e+24,7.322408124704828e+23,8.122536543869023e+25,5.866088262177878e+17,7.630942195217843e+27,1.80256191318858e+24,9.543213667995651e+25
6.484364442851143e+20,2.6094804506948977e+20,2.947377609484118e+23,,,2.3117616896838005e+24,7.05909661487141e+23,8.969277418535727e+25,1.3206725682009152e+18,4.817121173833133e+27,3.7206232258337967e+24,6.0678004154848535e+25
9.358245650675312e+20,2.704009882069699e+20,2.239825976513086e+22,,,2.8603911567591893e+24,6.795785105037992e+23,1.6305478753223153e+26,4.3799793587163456e+17,3.943102890353567e+25,3.1488164923398207e+24,6.242964353303227e+25
4.1031443542163833e+21,2.798539313444501e+20,9.643965532992874e+21,,,2.597071564907727e+24,6.532473595204574e+23,1.4588809090583964e+26,1.1475124887352344e+18,4.496004966454483e+23,4.210572408371638e+24,8.446460368988722e+25
1.785078422481525e+22,2.8930687448193027e+20,5.233576367785226e+20,,,2.2861714339154493e+24,6.269162085371155e+23,1.3958261936034662e+26,8.388694055350904e+17,6.586152084814857e+22,4.230713873907655e+24,6.892449925440258e+25
1.7454785932525935e+21,2.987598176194104e+20,5.1827093477206426e+20,,,2.5093429047851624e+24,6.005850575537737e+23,1.2234545719275342e+26,9.6510108335512e+20,9.559735055173512e+21,6.108048514298196e+24,6.4595998866810165e+25
9.768159299316756e+20,3.0821276075689057e+20,5.1318423276560594e+20,,,4.175691465917668e+24,5.742539065704319e+23,1.2285486854282743e+26,1.590123186594792e+18,2.895464167737746e+21,3.5920446493960885e+24,5.605341014795892e+25
7.414045168533243e+20,3.1766570389437075e+20,5.080975307591476e+20,,,5.421466335985717e+24,5.4792275558709e+23,1.2165128514908509e+26,1.888311393830112e+18,1.9934557935555948e+21,3.316474967838123e+24,4.351344819915976e+25
3.549169905201821e+20,1.5883964006863775e+20,3.864354528959145e+20,,,1.9912832856096173e+24,5.2159160460374825e+23,1.4817852804581026e+26,3.503478224133402e+20,4.864074271441201e+20,6.37968024027035e+24,4.243035829026781e+25
9.106734559185932e+17,1.3576242904749786e+16,1.1997056051975342e+20,,,1.459516132961297e+24,4.952604536204064e+23,9.300644149550046e+25,1.0233873500282048e+21,2.3724413673058816e+19,1.9455259095066293e+24,3.3123102429805145e+25
4.780832444674905e+21,3.375271203220071e+17,1.305030731441655e+20,,,4.384991835589705e+23,4.689293026370646e+23,4.131706947880711e+25,9.709938444990412e+20,1.317112263485075e+20,5.694989831029008e+24,2.31165703019094e+25
4.899094976342956e+18,6.614779977392645e+17,1.4103558576857756e+20,,,3.592942371816931e+26,4.425981516537228e+23,3.3912950878628263e+25,1.1761773627909074e+21,1.526545236611546e+20,7.743447291763469e+24,2.040248374763492e+25
1.5576700699629107e+26,6.761463471116376e+17,1.1966970504646344e+23,,,1.1072221540574555e+23,4.1626700067038096e+23,4.093976682535678e+25,9.50484456885012e+20,5.099999951902927e+19,5.88677963150478e+24,1.967321606406172e+25
2.736050009094274e+24,6.908146964840108e+17,2.391983745071583e+23,,,1.5783173589162176e+23,3.899358496870391e+23,5.120412644919965e+25,7.092199730686254e+20,5.441823907520421e+19,7.10526074063228e+24,1.5499797282316206e+25
4.347287195261883e+27,7.054830458563839e+17,3.587270439678531e+23,,,7.655247373574948e+22,3.636046987036973e+23,7.149622837321318e+25,5.058443921465289e+20,3.13810361983421e+21,7.475473085540914e+24,1.3689828502662809e+25
5.056723665802293e+20,7.20151395228757e+17,4.78255713428548e+23,,,1.3460219736761686e+25,3.372735477203555e+23,6.229706871937078e+25,1.2650718329193858e+21,3.7215615524995927e+21,3.799957067739561e+28,1.5774760518179047e+25
2.616391236859592e+19,7.3481974460113e+17,5.188025765717908e+20,,,1.991861390693054e+29,3.1094239673701366e+23,4.062558834210908e+25,7.786049140613002e+20,4.305019485164975e+21,1.0335516070797223e+25,1.6320265652417062e+25
3.3113635161450434e+20,7.494880939735031e+17,1.0622388190657362e+23,,,,2.8461124575367188e+23,5.06538455880741e+25,1.5763924314731677e+21,2.362472174670368e+23,4.054754989823371e+28,1.8074652237278928e+25
2.1619684634167423e+19,7.641564433458762e+17,5.075803834503965e+20,,,,2.5828009477033004e+23,3.5455671695907665e+25,2.3495676393569444e+21,3.208316835839221e+28,8.712967887459037e+28,7.455945079118083e+24
3.7676025966589305e+19,7.788247927182493e+17,2.1809447947241905e+23,,,,2.319489437869882e+23,4.589655602424004e+25,3.6758611514932126e+21,1.47881679085245e+25,4.791942527344065e+24,1.128159767537889e+25
4.974119793698399e+20,7.934931420906225e+17,4.3568137856138766e+23,,,,2.0561779280364643e+23,5.35824822479995e+25,1.797876852123346e+21,3.4541843423326355e+24,1.6035510060543693e+25,2.440635895129437e+25
1.9161642159072186e+20,8.081614914629956e+17,4.608508875801994e+20,,,,1.792866418203046e+23,6.14851295011834e+25,1.2468805129482328e+21,1.5423786933774714e+23,1.8798070604835e+28,2.1736257642908413e+25
1.317706036285458e+21,8.228298408353687e+17,2.958021435489396e+25,,,,1.5295549083696274e+23,7.006600981858152e+25,5.779151712731987e+21,1.7688705925581323e+22,6.418815265836077e+27,1.5762684973407027e+25
5.595478813494829e+25,8.374981902077417e+17,2.218544069389913e+25,,,,1.2662433985362095e+23,1.0540200196952284e+26,2.2069927481929053e+21,1.09844064718472e+22,6.819783142482248e+25,2.5422695661712382e+25
6.129641735569342e+20,8.52166539580115e+17,1.4790667032904292e+25,,,,1.0029318887027906e+23,1.182714239117244e+26,7.441743925236315e+21,7.650928352091079e+21,7.348245688715698e+24,1.472416568701058e+25
9.092868890437776e+20,8.66834888952488e+17,7.395893371909457e+24,,,,7.396203788693729e+22,8.692047446190063e+25,9.278592808128637e+21,6.732458252181877e+21,6.0581238541552e+27,4.195586875197451e+25
1.3181059917865825e+21,8.81503238324861e+17,1.119710914624836e+21,,,,4.76308869035955e+22,9.387022186785976e+25,1.126859638473986e+21,8.061977605499508e+20,4.109154129676266e+25,3.997379916513294e+25
1.0386998195127828e+19,8.961715876972342e+17,1.0154000849993244e+21,,,,3.979652114113495e+22,1.008417221836147e+26,6.497347182003843e+20,6.456247960023912e+20,9.657679132320024e+24,1.7527077838511882e+25
8.451474537172717e+17,1.225792060682039e+24,9.110892553738124e+20,,,,3.19621553786744e+22,1.2976976905799636e+26,4.336370716909986e+21,2.339494247532109e+20,3.8805477848764085e+25,3.278963410770136e+25
1.3685045346376784e+17,1.1527171337939302e+24,8.067784257483009e+20,,,,2.412778961621384e+22,1.4838895226599687e+26,9.362858884308216e+20,3.245583370650844e+20,1.3803063007513622e+27,5.2964718504622165e+25
7.869761105471153e+20,1.0796422069058215e+24,7.024675961227892e+20,,,,3.44824124778228e+22,1.5725396143386536e+26,4.4596082799184304e+21,1.7527229319359778e+20,1.013394318994994e+26,2.342554670258102e+25
1.0122435383655978e+22,1.0065672800177128e+24,5.981567664972775e+20,,,,8.898589817346242e+21,1.698509650296506e+26,1.6708858300326096e+22,1.358446019833406e+20,2.5032223419681406e+24,6.035833898163731e+25
3.050184568447685e+21,9.33492353129604e+23,4.938459368717658e+20,,,,5.790562286412839e+21,2.626122538987237e+26,2.7210244337088065e+22,4.301491129355781e+19,2.727751795529308e+24,1.82595151337994e+25
6.453810232243236e+21,8.604174262414952e+23,2.581159549955362e+20,,,,1.1922665169874992e+22,2.41230285250943e+26,1.977607397983283e+22,1.2873992143086643e+21,1.170803302039441e+25,1.293865469696438e+25
6.504503940243277e+26,7.873424993533863e+23,1.2809905938611235e+22,,,,2.062416983212365e+21,2.0810844522856387e+26,1.184550941229204e+22,3.470501415855869e+19,2.7109041993399686e+27,1.0171699207737185e+25
4.516712689339737e+21,7.142675724652776e+23,2.5361695922226937e+22,,,,3.1407460772953457e+21,2.034816868135048e+26,8.242160106648243e+18,3.4144550500908552e+19,1.9312327677025912e+25,1.6214249191488117e+25
1.5476155055824284e+18,6.41192645577169e+23,3.791348590584263e+22,,,,2.4344097152164105e+21,2.2841605836927146e+26,1.1304862135467024e+24,3.3287537026083373e+19,2.4431351368051173e+28,8.027943197178332e+24
4.87995345530622e+17,5.681177186890601e+23,5.046527588945833e+22,,,,3.678550634895312e+28,2.7159253744659275e+26,9.044355292803748e+26,1.7084372400997956e+23,2.977131693498147e+28,6.067888613686445e+24
2.7385972573300127e+20,4.950427918009513e+23,6.301706587307403e+22,,,,4.536065471759636e+24,2.918864184842611e+26,1.2404151166303089e+19,1.176072271628148e+20,7.739559977909623e+23,4.787121549030335e+24
1.6546468590500902e+21,4.219678649128426e+23,7.556885585668973e+22,,,,1.1353251455343286e+23,3.219365225599996e+26,7.892894873847238e+18,5.23449561426768e+19,4.865958262575337e+28,7.157836871648866e+24
3.214433085343995e+23,3.2824526426569376e+25,8.812064584030544e+22,,,,4.556234742672354e+22,2.9458379824331663e+26,1.601922981862357e+18,5.727786269089868e+19,1.4572825178539715e+25,1.531078748764096e+24
6.464028295525962e+18,6.522708498822591e+25,1.0067243582392114e+23,,,,9.856495332833934e+22,2.6869004871177498e+26,9.223782545153587e+18,6.157350021695112e+19,4.228719825810072e+27,1.6796579041263808e+24
1.2659429191604734e+20,6.981008526947745e+27,1.1322422580753684e+23,,,,4.911129048294527e+21,3.072228659286452e+26,6.704965986680957e+18,8.321297975694236e+19,3.911420911412806e+26,1.395808151359588e+24
1.6930060092274737e+18,2.599316368931089e+28,1.2577601579115254e+23,,,,2.749557184492048e+21,3.30821645007974e+26,3.660530795010961e+18,1.51046600765264e+20,8.957606336427538e+26,1.3249361501411234e+25
5.697333936472993e+21,2.064644541024e+25,1.2091510599031394e+24,,,,1.557429719983696e+19,3.44823522645688e+26,7.01525212913588e+18,2.3302839907939844e+20,6.810783270297532e+28,2.348514838560164e+25
