Rise-Time_envelope_Root_amplitude,Rise-Time_envelope_Root_amplitude.1,Rise-Time_envelope_Root_amplitude.2,Rise-Time_envelope_Root_amplitude.3,Rise-Time_envelope_Root_amplitude.4,Rise-Time_envelope_Root_amplitude.5,Rise-Time_envelope_Root_amplitude.6,Rise-Time_envelope_Root_amplitude.7,Rise-Time_envelope_Root_amplitude.8,Rise-Time_envelope_Root_amplitude.9,Rise-Time_envelope_Root_amplitude.10,Rise-Time_envelope_Root_amplitude
54.30375492882639,107.1261942596517,85.5577332254021,119.8214780746168,83.46681498526169,59.2398925068029,80.48783461718854,55.278919554632914,81.79088427798763,68.83186641369299,117.3071928188557,60.6855212206405
58.61006713802106,106.99440567464502,86.01225068432768,114.9320392381483,84.57166796251026,50.47964913026868,84.11562534274513,55.86650112778506,99.15395661921698,95.79294074047898,49.37386972105013,60.34916688398683
53.21294669132723,106.86261708963836,86.46676814325328,88.65463927565769,83.44450195935987,55.58799580573028,87.74341606830173,54.30594192002821,95.15008040734968,84.80507599626738,64.80204945851268,66.43057814428384
52.96366976185338,106.7308285046317,86.92128560217887,125.50664625783884,80.27988507601444,82.64390933100321,91.3712067938583,73.20011566514421,106.79565992205283,74.93951690286632,63.6243068297461,65.92313897749086
57.28851594685537,106.59903991962504,87.37580306110445,114.77500251207972,79.08641287445035,53.85428876801482,94.9989975194149,63.30224772887926,181.23442577383423,108.97846515915396,50.75799433759862,70.88407088570197
57.63531626721369,106.46725133461835,87.83032052003004,132.72123399885805,79.6844579140683,58.588418293526566,98.6267882449715,100.3444148181399,93.66945059031336,143.0174134154416,51.69627749268454,76.95438249431409
62.85098091054102,106.3354627496117,88.28483797895564,120.478063081135,70.67969281485016,51.59584434548082,102.25457897052809,62.91834051040342,90.90655693871987,137.7771969895268,46.852508967394336,80.26910142497074
65.2638715169776,106.20367416460503,88.73935543788123,122.36477605148146,72.22772714994078,51.35972632252997,105.88236969608468,185.10122126858187,68.52917324798184,132.53698056361202,56.63120968937744,75.16243430009
67.01452027055359,106.07188557959836,89.19387289680681,108.09143053574908,72.12113383944066,50.3538939937951,109.51016042164127,148.43693474237028,52.88217929026378,127.2967641376972,135.035752132818,71.62362615401328
66.3037849893064,105.9400969945917,89.6483903557324,128.18904712458425,71.7891711447166,44.07438288700228,113.13795114719788,111.77264821615869,83.54482386025248,122.0565477117824,100.5585148350354,74.32515749975279
60.15932463837805,105.80830840958504,90.102907814658,107.93314978230416,75.70414540058873,48.28641845468064,116.76574187275445,105.61228683568731,78.07721182390559,116.8163312858676,41.50749922948971,67.51130122029474
60.65496230143376,103.77040903582962,90.5574252735836,102.30024800788765,80.76840595708128,49.88373530116889,120.39353259831104,131.36112137389185,57.49040597356358,111.5761148599528,45.87202785759493,63.27030471135732
58.61792168836765,101.7325096620742,91.01194273250916,102.77235174538808,91.13046998924445,49.46430013534957,118.27046924320442,174.62447908230016,96.56250909856742,106.335898434038,71.8327432252625,64.50876714162864
62.916687601225775,99.69461028831878,91.46646019143476,106.40841659195206,86.99574237981058,52.616575091951965,116.14740588809778,71.69093370085876,64.84926222678145,101.0956820081232,44.617421207408455,65.4494762096151
47.94923036395741,97.65671091456336,89.76868301534529,109.19044239618,88.83616565867594,57.78624858987104,114.02434253299114,56.0967375126862,79.11555993601304,95.8554655822084,46.206066459086365,68.35933558902379
47.26300248950002,95.61881154080795,88.07090583925581,131.70796193494306,88.1587457399664,48.01776106574086,111.90127917788452,54.766988753544965,44.63552937016091,90.6152491562936,55.93326319247789,72.12132576778599
49.37602366155064,93.58091216705252,86.37312866316634,134.71583703981003,86.09135893181431,48.92156888420569,109.7782158227779,61.492638546883214,82.74385779582397,85.3750327303788,62.4641372540908,73.80227226311305
56.899712297470046,91.54301279329712,84.67535148707687,147.826507499198,88.68300744290582,56.44844380476966,107.65515246767126,58.09835973212339,54.644805337639234,106.93562563032552,58.34158882601971,74.86841028379459
52.23960728853336,89.5051134195417,82.97757431098739,125.99119220982952,90.33935700195032,57.75098928849516,108.8271891777128,59.44129982340419,50.69640463033076,103.92334853528666,66.79734394173899,75.47106659551686
52.75587969426152,87.46721404578628,81.27979713489793,136.8729781778956,86.59021794347332,123.51305352221016,112.162434553211,46.94251818869869,52.1171620856256,100.9110714402478,58.01438484293253,73.53408009185766
49.75205075278548,85.42931467203087,79.58201995880846,120.62557574565668,83.18878170985283,77.99983928526818,100.14785750006124,91.52067641969154,79.87462641437206,97.7943799807409,51.00602653109719,74.00081805289166
57.604791122881885,83.39141529827545,77.88424278271899,106.03423137411954,90.88437923760576,54.874721648025286,101.7217890283237,55.26395897708064,49.45810990936498,94.677688521234,40.469195164485456,72.72322018437939
49.17671985214172,81.35351592452002,76.18646560662951,87.07366989573786,96.50435300072516,52.85400532194963,102.3418767943354,50.522918473363454,57.3929145180139,91.5609970617271,73.53447338867727,74.24186318027492
43.905045955876375,79.31561655076462,70.57727800830762,57.14766610237013,94.2626292769278,52.95660028326088,102.96196456034708,49.520694681226,34.42423889745851,88.4443056022202,54.64688274672429,73.46918091181573
49.77795983614972,77.2777171770092,67.71866125611591,63.67560158361883,95.67111251757969,70.97446955032589,114.15009934535944,48.81272571858014,39.18974988372063,96.55578292257846,41.97097950157592,76.82523341397619
62.59935667030452,75.23981780325377,64.8600445039242,83.19398998809196,107.43756927458502,112.35439225612728,117.68858090692012,52.50112745607279,78.39490544736704,104.6672602429367,36.79242708963256,78.30877627443881
47.70480443160785,73.20191842949836,56.66817686667236,62.75374295414514,104.66120448633242,107.02590022327624,121.2270624684808,46.53509007696129,43.00139304785754,97.99110203648124,48.25841646381232,78.99463247046228
36.717657309239584,71.16401905574294,76.04300604811846,81.48942707429453,103.86857844513672,70.44573393647627,124.76554403004148,46.5967947401547,68.70671790735996,96.49075594363552,51.48397410540869,82.34088342804941
28.762106892587223,69.12611968198752,124.98058422805312,110.9568771444909,105.71736882659076,63.57689812689534,128.30402559160217,44.73294426263174,91.57213891815212,94.99040985078985,190.12659966598324,86.52841454445831
25.280462219718466,67.08822030823211,79.5378963191925,86.17358901235941,110.20561796884456,65.84190703523278,130.77555016089406,43.56163717248461,53.98668017139028,93.49006375794414,86.23556794361092,91.15874243198698
29.14794357311965,65.05032093447669,79.22282753064981,110.57738360524404,99.33108591915442,80.48925301581093,133.24707473018597,41.2352600140628,52.56986388803711,91.98971766509844,64.91047874407215,84.75159401007173
31.555664733251533,63.01242156072127,78.90775874210713,112.60241724316172,107.56917140527254,67.71264387410841,270.5145850620893,47.9095264927235,35.215078862476474,92.03699506081108,26.366620116803347,85.86123736857262
32.999826596577755,60.97452218696585,78.59268995356445,127.88718683270552,93.31876571567577,86.92641236738834,103.3652291553406,51.128506483456505,37.78322014860752,109.66149218909348,90.03697042790638,83.11383413920879
33.864969729534614,58.936622813210434,45.75047138606614,71.78160643458699,84.38605418980944,61.34532401555103,84.23051549417171,82.89673755104513,45.28611991258489,93.30150906594407,75.22355945660641,93.08629415091742
45.31252182909085,56.89872343945501,45.69779189236664,69.21823826109038,88.23515202930123,56.311959330196274,100.96438201247564,49.087441385447214,68.70491702982397,76.94152594279467,53.472551146858095,94.18681511919696
46.034987714318206,54.8608240656996,45.645112398667145,87.05987808566573,95.49082949330416,101.34759691100555,117.69824853077957,48.03480102814604,66.72334649210036,90.6505159278743,134.64409698804636,85.57685588559025
43.06590298501634,52.82292469194418,45.59243290496765,93.54021081713984,93.21522877879607,120.12561657575498,108.93883994739912,44.066682345304,56.53241056028373,104.3595059129539,48.883297977930575,80.86296771070393
44.37149315296382,50.785025318188765,45.53975341126815,89.03628453904658,86.9518737767626,145.41813194828126,100.17943136401868,42.46729967854011,59.49123011180798,92.45865601535044,49.568689623527234,86.1283882021891
43.60741308748566,48.74712594443334,45.48707391756865,88.60027240345651,83.22203133677174,59.92363475447729,91.42002278063823,46.89814807987746,59.72027118557491,116.34908170816148,72.5190716829246,88.22076385820269
40.85604906107416,46.70922657067793,45.43439442386916,108.56713741024028,76.68410201916555,125.87170003691384,95.08362680302172,41.56471640110233,68.39530846015707,107.85665718543,43.69711241272555,85.704510444446
46.9607069638368,44.67132719692251,64.59772958753314,104.6366308603562,77.1751515525685,98.26705124724194,98.74723082540524,47.51602473516771,68.08781627761111,99.36423266269856,62.19738689897859,82.72424337532576
47.35292568246714,42.6334278231671,64.95050544194753,95.24246980841818,80.6504695419069,100.5875029847928,102.41083484778872,49.50502934952859,72.47222116075737,96.15152757670523,28.573978464894665,79.85155893023497
43.34542067508717,42.488557442566446,65.30328129636192,99.74262773887656,80.23543956444605,77.53117762584677,106.07443887017222,58.774030970384246,64.32975529223499,92.93882249071191,65.62422050544576,75.77789741759871
38.10936933527096,42.34368706196579,65.65605715077632,93.0280342617491,84.95094346077738,131.6702615801448,110.41840626536012,61.390466022162016,70.67037542785587,96.06993014533651,63.039769668757465,82.10079657217996
37.95995927357335,42.19881668136514,66.00883300519071,76.3869549580815,85.57238378550991,76.48555986384676,114.76237366054802,60.20964860011748,66.95791396436269,94.06690018719328,61.690129117584775,82.72723704107302
41.11189860671776,42.05394630076448,66.3616088596051,96.8895290386357,82.31372639335194,83.63912445668268,119.10634105573592,60.98750220387106,62.88867005945106,92.06387022905004,60.34048856641208,107.98852214848348
47.44042785592663,41.90907592016383,66.71438471401949,130.67416608544292,81.1586691286652,73.70449820788863,123.4503084509238,64.14277387004884,58.68061165659802,90.06084027090681,34.03597258407888,86.28724966307946
46.76651393915255,41.76420553956317,67.06716056843389,71.38841642589777,82.96743995853237,75.95706083962327,127.79427584611172,69.22993283872142,42.186663091876696,88.05781031276358,33.90992720793308,72.69962791752958
48.160122245316046,41.61933515896252,67.41993642284828,46.84847641959503,82.52147812917119,76.9894564305411,130.44809763518566,72.02095744032185,64.02134888177717,86.05478035462035,33.78388183178729,71.17262117769522
47.38084477521552,41.47446477836186,67.77271227726267,86.57581328277607,79.6077611338999,87.65168469492059,133.1019194242596,64.33075714967315,51.65808421243226,85.58905124214338,33.657836455641494,73.80788527206066
50.44221399888783,41.32959439776121,59.027103870268206,82.89057944684727,74.257459449321,110.92169283185086,135.75574121333355,71.39557596370386,59.20770586428691,85.12332212966643,35.70161747330772,74.05483344447462
43.398429458620406,41.18472401716056,50.28149546327374,106.595475043248,75.70695769066168,114.63976180564768,138.40956300240748,66.68313476247125,67.14313145255896,84.65759301718947,37.74539849097394,72.7848661661859
27.18801732371241,41.039853636559904,41.53588705627927,,75.91368873140023,133.52645963215966,141.06338479148144,76.51658560302081,80.90622614157083,84.1918639047125,39.78917950864016,74.20760635632554
44.53133597086585,40.89498325595925,32.270986715186595,,76.9743472477633,81.48835000482453,143.71720658055537,88.43102275502189,79.66104043458532,83.72613479223556,41.83296052630639,77.31499640152902
48.533660381993535,40.7501128753586,23.006086374093915,,81.22656362915211,113.74638315334052,152.32427032207443,87.77855438252283,83.4361025580084,83.26040567975859,45.45336265781648,75.26244752709334
41.03562337013642,40.605242494757945,13.741186033001233,,81.70977886729318,112.12950585472704,160.93133406359345,76.29830506911874,76.35226681177824,82.79467656728164,49.073764789326574,73.90349024857754
36.67600306153941,40.46037211415729,25.898968331716663,,73.88330477945384,99.99561297781302,171.45242772106727,80.88019210279752,77.95378758569915,82.32894745480468,58.66751246162343,74.99460568500474
34.098829448540215,40.31550173355664,38.05675063043209,,69.37943948725622,66.03938959778358,181.9735213785411,95.64958276404622,93.55399177629808,81.86321834232771,36.73134219632037,76.66533114078564
48.78925362938421,40.17063135295598,50.21453292914752,,70.98511824104288,52.68459316808028,192.4946150360149,86.40711708710757,91.80895394938786,81.39748922985076,44.12244613032605,81.72357562496416
33.555263354020205,40.02576097235533,57.09271165410309,,75.56647794557959,49.629533670689085,322.97119499937304,70.89168943804378,85.4564880329329,80.9317601173738,61.17657750031227,80.48471003074053
52.98858003296158,39.88089059175467,90.27004406632112,,75.16204759635254,62.75273725368229,114.77206399006192,61.44105634190942,87.11600821973738,80.46603100489685,33.07022660334682,84.11006452896473
46.45392582171892,39.73602021115402,123.44737647853916,,76.53638486515362,70.43941600485462,106.9755192779762,60.651574565686126,82.57068810713324,80.00030189241988,37.9914859379869,84.55056805437286
38.2100582004309,39.59114983055336,156.62470889075718,,76.82316848538584,63.46383605459931,106.41592454563768,66.67349781242258,44.170139901056494,79.53457277994292,43.46633196838978,86.07078244289815
40.09176260783284,39.44627944995271,189.8020413029752,,69.51390484116095,73.4488085055848,105.85632981329915,75.60756947107565,33.52975291295312,79.06884366746597,41.71074475411573,91.8954866998168
41.45221644749517,39.30140906935205,222.9793737151932,,71.50466209347898,58.369122022430574,105.29673508096064,73.11440054095968,97.61073849918006,78.603114554989,37.47181754348445,83.06141739077722
43.57377712475539,39.15653868875141,256.15670612741127,,72.58234379944237,64.8145004281362,104.7371403486221,65.01265432996891,94.7378077735417,83.89177571913946,32.31570906568065,82.20016495421854
39.84221633122328,39.011668308150746,102.64942121448942,,74.7279305685724,52.2171025957263,104.17754561628358,84.70063554210773,74.90757691996029,88.0801279139706,47.92809054577029,84.43838714796497
38.8067038754848,38.866797927550095,84.5333860305657,,73.81080216608451,45.24464613023138,103.61795088394506,86.45955411659152,97.24779359349668,92.26848010880173,42.83985846864943,85.0678015134121
39.7384924667924,38.72192754694944,78.74076628017599,,69.8164368400238,43.572770664866646,103.05835615160656,98.25462119667458,103.49652364956172,96.45683230363286,55.36572541382547,83.26464767310007
41.16151031701021,38.57705716634879,64.52867012011698,,81.3391496233266,58.45724457677568,102.49876141926802,95.6791127361658,97.65002402835653,100.645184498464,76.87048520847515,85.6792338045839
43.79844530640908,38.43218678574813,60.26867731345907,,83.83849184418185,48.664067689752684,101.9391666869295,99.2012769645738,91.9657395539349,104.83353669329512,132.5210103912125,84.218139589529
42.91368566179732,38.28731640514748,57.68161092752512,,87.7325813122662,42.58541292405869,101.37957195459096,95.673958862608,63.08683058054581,109.02188888812626,41.83831212143971,88.00646668240333
43.54015606688739,38.14244602454683,58.637926863370346,,86.85787769148675,34.48077097833762,100.81997722225243,95.99159439028882,64.34992032086376,113.2102410829574,68.92236349913132,88.02973572709251
42.81413919119458,37.99757564394617,53.0768786802563,,87.19962814745847,35.11933611636478,100.26038248991392,76.67218247963108,51.11822167309862,117.39859327778854,46.6082271101973,87.57391129059928
39.72114854309291,37.85270526334552,47.51583049714226,,87.24315946930597,36.40151768623623,99.7007877575754,81.57798050558995,51.22243021272004,121.58694547261966,37.80199356912424,89.58399846501872
39.64164950711559,37.70783488274486,41.954782314028215,,84.37078525545246,37.89054008348055,99.14119302523687,81.27093846378682,38.8068157928362,108.58929269534843,33.099587796117,89.34977396839089
45.49155981325294,37.56296450214421,60.79835762204592,,86.69271846947463,40.15532050345821,98.58159829289836,74.669668359591,39.138139070275024,95.5916399180772,43.55348566327993,90.48692039882944
48.389736621056144,37.418094121543554,61.01241191269085,,93.07422004913197,49.23959674203128,98.02200356055982,84.67516035365075,45.53951286390737,99.6309671661752,44.29542521223244,91.9195586486257
43.56223284607847,37.2732237409429,61.22646620333577,,92.31202142653758,60.75314751286791,97.4624088282213,81.10123970324955,39.85042583230123,103.67029441427316,45.25722789764329,90.98196257084383
50.66775819160024,37.128353360342246,38.08160390154619,,92.75414719688835,86.98265403420527,96.90281409588276,85.81782593048781,45.854084244968895,107.70962166237116,55.62748449974937,89.6291081988319
50.03345174715516,36.9834829797416,24.79946103742844,,92.19302391346304,67.44438610311936,96.34321936354424,88.41326614565075,50.46473867981298,94.73669003984644,65.99774110185545,91.62877110877916
59.78108580043897,36.83861259914094,32.81528860787798,,100.49272457872937,61.1561576634473,95.78362463120573,85.82382219075453,58.5623671280434,71.37856830411418,203.61379414337392,93.78210909453443
63.78756857551567,36.69374221854029,40.83111617832752,,105.44053751764716,60.82217340339161,95.22402989886722,85.99091132751148,67.43507566028728,77.96244343722033,99.81220066755036,93.71991205404277
62.67483491784344,36.54887183793963,48.84694374877706,,89.8379803159079,54.15424056733438,94.66443516652868,83.31508211527766,84.92466794384423,57.249816047267934,43.48796036039381,89.75320130081874
62.0737986479039,36.40400145733898,55.00226006430479,,89.77760393597495,65.95890861681033,94.10484043419017,90.39572759727112,64.4466264705181,66.34370494837476,38.38322593115389,83.99223143628821
46.18542706108544,36.25913107673833,61.15757637983251,,87.35346971120876,74.04455040533236,93.54524570185164,83.57131994583837,76.06123955457683,60.6753020198957,37.80589018266337,91.27644355512322
52.55827347811401,36.11426069613767,67.31289269536025,,,74.0873508870557,92.98565096951312,70.75901738108612,118.18668986584863,127.45996877634312,31.312408882943537,84.84496673400153
89.49921541855102,28.999273156389755,73.46820901088797,,,70.27355873008602,85.46862718878866,73.92204789578298,135.97591376086112,92.19956510908062,35.85429175906186,82.235132216133
46.53760545830923,21.88428561664184,79.6235253264157,,,67.8755551691996,77.95160340806419,57.97043286656912,161.93218069261889,92.6067980601417,45.4023943051609,88.71852412898028
78.54680238471734,84.94795018170753,85.77884164194343,,,67.525495711682,70.43457962733973,54.6841072853945,169.04098161370575,92.33827815035296,32.291272180005805,81.55624200907764
62.70690217083105,76.8033695948972,74.23571251630419,,,61.48199682632988,62.91755584661527,58.37363363216008,176.14978253479262,95.1077572211999,34.42158132466196,80.22374968146552
63.813810642995385,71.48306532557028,74.24772840046155,,,66.59565821002776,55.40053206589081,61.17486889157532,212.07242948138563,83.92920237660066,61.87548201932277,73.86221704886943
61.70892676499533,69.37975939801942,74.25974428461892,,,74.37184844745154,60.06758785978999,66.91655955626936,173.2782389871875,81.65608510127592,30.02076935334161,82.5164546382565
69.52818354623156,67.27645347046857,74.27176016877628,,,71.57475356580377,64.73464365368918,73.65071750932626,173.82962955220952,79.38296782595117,48.33291547388835,87.42233089007051
64.43697580679782,65.1731475429177,74.28377605293365,,,77.979772122439,69.40169944758836,75.09771543331172,135.06796234353408,76.08082560499128,72.47078868753785,88.17040441980586
76.70553627158041,63.06984161536685,74.00194822877027,,,69.73132702497087,74.06875524148754,86.24369514892562,186.8028149269656,89.73778379666705,66.30818008650856,86.86964169970462
61.493248769855626,60.96653568781599,46.38516395129503,,,65.69680773303946,78.73581103538672,88.67374375459002,148.48551114229497,87.28509250954285,98.7011177498632,89.70826700145548
74.86251604599411,58.86322976026513,50.01130720851446,,,73.04815258698564,83.4028668292859,87.87843922967495,204.09196853997668,92.28433907483186,53.47788141299544,87.6494948061298
69.58119411660975,56.75992383271427,29.70418984035593,,,80.60377257356437,88.06992262318508,90.5828495259546,156.36714149372207,95.25310757550264,52.45763949036533,91.8668932394197
