Energy_envelope_Mean,Energy_envelope_Mean.1,Energy_envelope_Mean.2,Energy_envelope_Mean.3,Energy_envelope_Mean.4,Energy_envelope_Mean.5,Energy_envelope_Mean.6,Energy_envelope_Mean.7,Energy_envelope_Mean.8,Energy_envelope_Mean.9,Energy_envelope_Mean.10,Energy_envelope_Mean
,,,,,,428585.4082669976,7027945.4114802815,510237.38441494026,3048725.2006466966,,
,,,,,,299710.5997573291,6710957.434162692,303471.66075710166,3045011.957856565,,
,,,,,,1254390.0661676368,6839321.418558695,209617.1940854493,2958260.7698707827,,
,,,,,,201869.6365808564,6859164.441941505,221707.3803406548,2928378.49875752,,
,,,,,,152516.97204036076,7108021.604317402,296437.0596131349,2973916.260934463,,
,,,,,,1042697.5749941124,6827798.415539318,254762.6078059677,2871088.561966733,,
,,,,,,153878.40214976235,7039300.171362161,431505.398453951,2798731.3586831857,,
,,,,,,192625.5309121205,6795535.411706031,343548.445899939,2769738.9336365224,,
,,,,,,333443.9770280991,6900808.864399381,271310.4113674763,2758121.798749478,,
,,,,,,565300.502040964,7446743.295569141,503130.8296620719,2771242.47311198,,
,,,,,,433376.7107560096,7257390.452945595,271657.04006126564,2699587.032703726,,
,,,,,,1204192.500572923,7042858.56151914,356074.2305166439,2664593.084651517,,
,,,,,,872851.9425794143,6370840.790184211,243515.0257590273,2660710.332877876,,
,,,,,,457610.8954215688,6299653.524682703,1387035.1171141374,2614392.3542107707,,
,,,,,,923125.4472556172,6815265.833640768,230236.36277518887,2713776.8207899034,,
,,,,,,284551.2200901406,7100782.288065123,195109.06720831327,2624255.883240772,,
,,,,,,861385.3544190679,6371890.824480556,212720.76307173385,2584201.012979804,,
,,,,,,1328127.1323944998,6556265.472111557,174130.2928399428,2599436.770614592,,
,,,,,,426424.6717867389,6309265.827627057,156096.6891301452,2606959.7163093933,,
,,,,,,2380223.8875580644,6138091.7490201,179923.82233908228,2560497.783756778,,
,,,,,,1285754.2715850263,5370261.097586058,159929.304850728,2546613.775813584,,
,,,,,,2034608.8252630865,6031252.644112242,179500.6123690631,2596448.261785826,,
,,,,,,4471606.224683396,6680398.209687395,168431.46230301732,2540067.4824929456,,
,,,,,,824962.5287990678,7035321.991399507,262992.5482658825,2534318.084299057,,
,,,,,,361248.9722529716,6988783.355064754,180438.4470619665,2541701.277117961,,
,,,,,,1044872.2781514084,7355270.518894421,156994.54294519883,2459964.0232962654,,
,,,,,,2174001.0814357027,7349437.116079987,154115.4402713501,2468559.6063941075,,
,,,,,,2372263.5097028827,8167958.385310897,152490.35478885533,2421635.6466994407,,
,,,,,,9681730.908280836,8345354.84723942,160706.31054416767,2432662.492949602,,
,,,,,,587388.8531153292,8434405.37955681,163128.69407047488,2336156.793230757,,
,,,,,,1464362.1080145405,8126844.10417382,168801.59957642775,2374358.312773613,,
,,,,,,1340662.7434688583,8117092.393858695,170455.49026338168,2367083.5352049414,,
,,,,,,375881.1618939049,8783011.18458576,164230.9678550433,2389530.356571737,,
,,,,,,889182.8137028781,8158937.254536292,161112.86204094774,2373753.56736954,,
,,,,,,892732.1614051231,8603253.711260201,162888.8811996065,2356950.5145279337,,
,,,,,,1330481.2296569431,8550416.366592836,149001.9513889076,2485961.615769559,,
,,,,,,1346141.8178265037,8095555.800189892,164973.51092971145,2893054.882009324,,
,,,,,,1854110.7614464287,7972561.83335465,145821.77626203754,2559574.1746356585,,
,,,,,,2885708.553486568,7329178.97728882,156119.91640537858,2388655.7436081087,,
,,,,,,2747034.3767014123,8333732.355479739,179799.06523913468,2645783.0335911484,,
,,,,,,2219238.18063426,7681777.020443467,199719.6867518448,2490505.6705666645,,
,,,,,,1691441.984567107,8040360.214066617,182696.38409483933,2357411.234655583,,
,,,,,,3019304.541928848,7913997.183686685,169869.08925766012,2363166.0909920214,,
,,,,,,7785487.448020956,9177357.972769862,167733.20329622852,2430638.221475941,,
,,,,,,7616619.448278896,8916235.153906377,253533.9483864032,2478103.4637017176,,
,,,,,,2066800.695886876,8735064.827124657,245212.20037297672,2463726.003373047,,
,,,,,,1833630.998736964,8407685.850613466,168193.90975096464,2341974.456048719,,
,,,,,,2163423.085229074,8498574.108636383,151587.34687443843,2373228.368564086,,
,,,,,,822015.1173716154,8729573.133238358,169715.71373441358,2370201.0792912203,,
,,,,,,683103.0762950951,8194446.257335989,218126.33228699828,2337895.4178596246,,
,,,,,,4271597.055568363,8999987.695270978,432989.8532013879,2290873.285468552,,
,,,,,,452800.7482403425,7769416.945639049,195117.07564492285,2257513.766802769,,
,,,,,,2634224.442194038,8663363.252118869,353551.551484525,2225892.022579809,,
,,,,,,1408206.8727020563,7582042.912849549,427755.8130750586,2191004.13248977,,
,,,,,,700957.220157768,7572429.344640776,376246.7738662252,2115767.541567556,,
,,,,,,934697.2987114252,7828714.293689572,415150.24160749087,2100457.79377471,,
,,,,,,790978.6577607221,8271872.664022066,343833.76298308774,2111906.8681919314,,
,,,,,,980256.0563518074,9648060.596921757,197988.8973657692,2058832.850314844,,
,,,,,,194698.52070161377,10422073.033935616,256342.0513030356,1954346.7518430008,,
,,,,,,120906.02374324668,10082596.515340574,625186.1724610354,2011876.8852532743,,
,,,,,,253380.7769791508,9840691.81316632,308561.1968898002,1912352.0365848364,,
,,,,,,659508.1335832515,9708798.579995982,282920.5057367324,2102085.9619925343,,
,,,,,,792886.2786115569,10132858.247991685,249575.1589984368,1867851.3851405007,,
,,,,,,655493.193392556,10514415.871063402,174644.8944903477,1832896.414143352,,
,,,,,,963587.1623057488,10155676.39308866,185958.8863676292,1960242.0550595457,,
,,,,,,472324.3854929645,9471048.369494522,213081.3406239876,1901386.710645015,,
,,,,,,548071.8114713234,8606015.622086257,266303.1624287724,1808946.384724176,,
,,,,,,856276.1001432977,8274972.708222213,340110.9048364709,2065901.488564396,,
,,,,,,628889.3714366491,8964054.571827617,385387.5259164975,1713882.0486181092,,
,,,,,,513449.81041358673,10401127.659318386,513713.1402942592,2875450.1634316924,,
,,,,,,568465.7404922545,8518049.893256074,459391.0564596785,3634876.169094208,,
,,,,,,580105.2845096039,8985056.01872922,450943.8885487472,3739078.566290057,,
,,,,,,652996.0043029867,7901764.914150699,658239.0928459704,3462859.752942746,,
,,,,,,713415.1027390006,8199181.542762968,753751.8774707346,2584257.385139135,,
,,,,,,790505.5604997192,8247982.270400423,827152.6184608238,2481411.595573485,,
,,,,,,879522.8390304671,7996077.393606019,789240.9946565896,3027933.870972585,,
,,,,,,1001351.8016048542,8104053.381575124,747546.6444475169,2248638.8827500413,,
,,,,,,1180728.412222011,9064123.43102374,739976.3897595743,2060842.6485882967,,
,,,,,,1327196.1463550124,8864484.893097326,649593.0631950712,2062450.797213093,,
,,,,,,1864467.396410741,9403103.628953667,629394.9737523603,2059145.138839309,,
,,,,,,4020816.5020102095,9376158.001568245,700037.8687104507,1858435.9250366497,,
,,,,,,1212890.6075264933,12064869.974033771,697519.5671922218,1839710.9007431604,,
,,,,,,1670114.4401501538,10404705.939120593,764167.5242572554,1796232.233369314,,
,,,,,,1358591.6410595218,10643476.071836377,739491.0938398547,1693726.799927493,,
,,,,,,1195541.6027752757,11438718.9759191,758774.6527087662,1717925.8482319086,,
,,,,,,1900514.078626864,10396624.316660596,773533.7996412335,1678115.8631864062,,
,,,,,,1113315.6948396603,9207965.215612704,794573.5953925587,1712195.014979743,,
,,,,,,2743188.510791855,9677833.006935757,850501.8663485947,2183722.371249218,,
,,,,,,786311.7059264828,9323701.69220026,710753.7273952836,1796536.944145352,,
,,,,,,771725.4128682534,8516939.803547652,801545.0105581483,2242744.678455381,,
,,,,,,922318.0149269616,9367200.73435654,853193.2912229734,2414287.238762566,,
,,,,,,919822.2614234145,9576275.871865204,883822.3804685292,2706813.296828654,,
,,,,,,952400.2115185874,9104651.174956204,944785.1933342898,2243453.098130412,,
,,,,,,1040165.3692211384,10167954.9017516,925446.1528712854,1587133.365489188,,
,,,,,,1060484.8361382226,9305324.769911746,1326616.7309020478,2117798.384819515,,
,,,,,,1057950.7375290983,10363039.67650126,958479.7650929368,2328408.074931518,,
,,,,,,1121508.526310768,8902589.238940487,700996.345632167,2443996.856000637,,
,,,,,,1033245.4784950548,8944446.941445688,388109.9728411468,1849092.395944541,,
,,,,,,1088262.392315777,6900558.806778445,1686070.362846136,3035083.5669597588,,
,,,,,,1060194.4062561367,7259859.035161874,3127421.1188035,3407470.912617671,,
,,,,,,986595.0299220134,7305866.9305775715,1621560.8034023717,2055716.1082266413,,
,,,,,,1666662.8452748791,8074591.094728113,1802689.0055576733,1971680.294384168,,
,,,,,,859949.1644184517,8432287.481825208,378146.4664993176,2784648.930627333,,
,,,,,,1277974.2768812396,8104766.651080013,1462254.5651514414,2449863.294843524,,
,,,,,,1063870.7067465708,9071844.044606946,2621895.2706721034,2943601.9155281466,,
,,,,,,964109.7501066804,9208470.954876486,,2286403.8882527137,,
,,,,,,1001063.2465534012,9021601.413721783,,2435311.2346711326,,
,,,,,,1037725.6874898212,8342635.894626054,,1736850.2208209746,,
,,,,,,1042728.5673159354,8691464.620204136,,2483698.121041972,,
,,,,,,982843.915464228,8408612.608315215,,2231302.8745339205,,
,,,,,,973969.079547555,9159235.69310619,,2704077.4249949805,,
,,,,,,1302011.0737010117,9502991.460414864,,2224996.750664172,,
,,,,,,946634.3268753584,9423549.89188443,,2008468.124144816,,
,,,,,,2148282.777491948,9796037.047038728,,2163084.3304853654,,
,,,,,,962272.7642095288,9561744.384749424,,2083169.780361139,,
,,,,,,808843.2213033446,9843575.453563506,,1973312.3321581169,,
,,,,,,745867.7452573186,9363663.08300908,,2400581.595261399,,
,,,,,,597944.2594009413,10044580.064365769,,1973529.730262961,,
,,,,,,1048596.4966681618,10109948.159633713,,2161112.1759258253,,
,,,,,,644483.9846037881,10064892.788177373,,2112967.6387762325,,
,,,,,,545893.1602735218,10308871.411814284,,1891589.6945814595,,
,,,,,,531335.4898068176,10191878.091326185,,1792305.854652414,,
,,,,,,806698.4753183399,10192116.45720964,,1809316.4722000835,,
,,,,,,596584.0159549946,10382940.696993403,,1822058.9352877336,,
,,,,,,855494.2645612103,9805640.650449935,,1904332.288162004,,
,,,,,,633656.1457954197,9194765.895771643,,1959456.263170143,,
,,,,,,791631.0206224758,9785146.115445476,,1972088.911269674,,
,,,,,,801838.7095637958,9332837.493092304,,1805365.6746906384,,
,,,,,,892008.5412869006,9040659.59299623,,1918996.1955017296,,
,,,,,,1014237.6316053123,9112991.048002306,,1955307.7146866915,,
,,,,,,1017619.5270090186,9643998.44346629,,1963156.605372408,,
,,,,,,972613.332409794,9086918.33074938,,2120230.3852383927,,
,,,,,,1166850.4167611622,9839460.87323717,,1967682.288851742,,
,,,,,,1015521.624317715,10012405.430315783,,1849069.289203124,,
,,,,,,1038833.8517966652,11208825.076451132,,1672903.4636095886,,
,,,,,,1162451.1949036163,11086361.529198129,,1625986.9443054453,,
,,,,,,1097100.1991555127,9358653.12062536,,1664854.5305024893,,
,,,,,,1027933.3588069264,10321946.487371804,,2148933.6214471585,,
,,,,,,1316881.6716844754,9956595.609035077,,1762362.4088006304,,
,,,,,,1238723.7030171235,10384628.271137116,,1775070.5971886565,,
,,,,,,1390791.279769575,10753614.966575634,,1735553.2759877434,,
,,,,,,1969714.040313126,8268315.567520096,,1900387.49005299,,
,,,,,,2027608.9648985488,6550586.195940094,,1397626.989289248,,
,,,,,,2058878.246554696,6877563.373876193,,2997750.374820125,,
,,,,,,2079188.9581482275,6885253.239751803,,2314599.357751583,,
,,,,,,1076004.453416015,7287123.48126405,,1985951.90850508,,
,,,,,,1100155.6021689782,8420511.181076443,,1725699.320961383,,
,,,,,,1457178.1740935016,9232442.04920525,,1587846.549344698,,
,,,,,,1232150.4258104411,8912461.954418372,,1933877.311026317,,
,,,,,,1060626.8402800171,8484258.501329776,,1564375.5921024955,,
,,,,,,1126722.2132572562,8501309.119684601,,1944192.3139272728,,
,,,,,,1134423.0638898734,8791587.725503506,,1849385.082544376,,
,,,,,,1427645.820428606,9899290.8896018,,1833742.7671677792,,
,,,,,,2489898.238497602,8998012.66440281,,1698947.302206962,,
,,,,,,3768337.079563162,9030914.26057486,,1707432.8670804722,,
,,,,,,3951136.547648352,9571670.804281112,,2288009.2553920327,,
,,,,,,2059498.083541826,9468239.190651558,,2233739.958453926,,
,,,,,,1920456.4239396704,9110562.7085232,,2065372.0287294409,,
,,,,,,6157100.561944641,8957605.905904906,,1572286.1819551743,,
,,,,,,1693334.849104738,9031286.9943873,,1539145.72912265,,
,,,,,,1090516.7079820998,9618655.086786823,,1738476.7278379933,,
,,,,,,1178153.1331223364,9360724.277015423,,2232713.625630901,,
,,,,,,1070675.4997674138,8796184.802154161,,4130382.612148255,,
,,,,,,1217244.7670618014,8633241.159237292,,4558389.274395519,,
,,,,,,864721.2081519582,8093849.1909281,,3360627.2349421857,,
,,,,,,680167.4308643407,7769339.324554232,,2994527.7533801347,,
,,,,,,790007.53815684,6907766.392728292,,2647975.233157611,,
,,,,,,1069835.1805574866,5917275.927260344,,2662508.790719039,,
,,,,,,884836.5028479438,6123329.894338938,,2393354.203245811,,
,,,,,,838858.7029513285,6097664.278402082,,2297743.9448096347,,
,,,,,,788735.3721482003,5550326.018291003,,2169833.424881356,,
,,,,,,2781164.2326755384,5905421.904088147,,2388961.077310243,,
,,,,,,3134065.6639222195,6522527.71057472,,2083208.4385863813,,
,,,,,,6589042.605868463,7050202.378139807,,2025931.999047267,,
,,,,,,3052729.7265618327,6688203.881480713,,2023072.2503790108,,
,,,,,,1339736.5212157392,6311716.665491127,,2010651.3212857808,,
,,,,,,912009.4572976704,6172753.863084596,,1966584.6860810344,,
,,,,,,771707.400505013,5706029.898431307,,2009040.43422518,,
,,,,,,789343.5325285348,5888221.513567269,,2106199.744162968,,
,,,,,,713967.6969605212,5959299.2571785385,,2068212.3534283857,,
,,,,,,672299.5984268471,6493886.254679776,,1922476.500984141,,
,,,,,,665394.7210936361,6829805.5894423295,,1839646.6407995776,,
,,,,,,582385.9476549566,6748078.567937873,,1781746.6027647515,,
,,,,,,580727.1550743297,6683744.896672349,,2237821.7277069725,,
,,,,,,541077.7657495234,7105894.306698583,,1962857.016606956,,
,,,,,,628649.8162077887,7083973.482193596,,1833768.497271888,,
,,,,,,557661.4500513441,6870786.384905575,,1882252.492336532,,
,,,,,,682309.4818389318,7251003.634159096,,1905877.464768296,,
,,,,,,800406.2737470294,7142810.618205026,,1910315.689338627,,
,,,,,,675617.0245744432,6716609.77455386,,1846862.058412174,,
,,,,,,769799.7689184004,6662380.283900192,,1847223.2898100256,,
,,,,,,712938.4166713043,6895459.632264422,,1792559.2841632064,,
,,,,,,1025452.9297116656,6794544.925233534,,1706098.2482761294,,
,,,,,,672270.8578278234,6897590.562037675,,1685853.960830653,,
,,,,,,865033.311722015,7207545.404385098,,1655933.7756302638,,
,,,,,,998507.3400544882,7100727.577386442,,1640732.9084325286,,
,,,,,,969479.9808585454,7048737.814503801,,1605180.236273524,,
,,,,,,898577.7734177805,7043463.60800539,,1572357.3549993336,,
,,,,,,791145.9673262741,7300875.901872982,,1555782.132736648,,
,,,,,,729017.0628393671,6982037.051838274,,1520878.510211536,,
,,,,,,811378.1483515946,7374603.935321042,,1492069.8741881233,,
,,,,,,795401.0557304688,7871220.338735487,,1469287.0617578567,,
,,,,,,858128.21079528,9060994.823141994,,1448384.53394222,,
,,,,,,834889.8398842963,8905414.526616495,,1423589.1444630637,,
,,,,,,870669.294267999,8594286.457793435,,1394259.9808037237,,
,,,,,,922577.8473703862,8758336.689133639,,1383859.2848659477,,
,,,,,,911098.2855712402,8733346.324612444,,1374083.9871093254,,
,,,,,,924857.5142671646,8786005.57439791,,1334058.7203453283,,
,,,,,,741876.712376491,8357688.784104886,,1314306.7100843545,,
,,,,,,941675.852930355,8837031.27230017,,1312221.1230920325,,
,,,,,,932148.1962893676,8632368.1280697,,1293542.5924501556,,
,,,,,,992275.122302676,8490932.169734327,,1283593.4698672749,,
,,,,,,1274826.76189277,8480201.53367503,,1275144.2119733468,,
,,,,,,1149736.5275848135,9359806.515580634,,1278886.0546824115,,
,,,,,,1135598.520335574,8320790.825652519,,1266158.2008683323,,
,,,,,,1224510.9767293558,9878045.203154644,,1241657.1678804818,,
,,,,,,1671729.740151339,9410324.316560756,,1229692.056548014,,
,,,,,,1800846.448255595,9510670.28979782,,1201283.9540532683,,
,,,,,,1914315.759516939,10488918.7971713,,1169767.38969943,,
,,,,,,1340955.2815399647,10158008.618423617,,1153398.512473893,,
,,,,,,1161385.136934026,10001578.043791153,,1136864.91198935,,
,,,,,,1259481.533311503,10712050.609496448,,1129677.1353038822,,
,,,,,,919398.9874297532,11106581.562851667,,1118210.2462560688,,
,,,,,,510936.3508871407,10754644.253678983,,1112246.2128559346,,
,,,,,,797616.8398528217,10414807.475480763,,1087702.5774720774,,
,,,,,,789368.7811604177,10137791.884103676,,1077557.8719029424,,
,,,,,,848383.2247988099,9685567.892860282,,1059504.362131556,,
,,,,,,921750.1494978596,7810129.686586719,,1026770.4604569818,,
,,,,,,1565479.7239977447,7766528.050982769,,1003633.7036184496,,
,,,,,,1429731.8336348163,8300300.180116416,,1032506.8778183468,,
,,,,,,1309311.0091870497,8797446.539147848,,979815.5435135238,,
,,,,,,2116102.401384736,9413145.73469947,,954090.4932948704,,
,,,,,,1299806.1617644406,10424326.016862666,,963551.7922778936,,
,,,,,,955915.5553176051,10969880.455725595,,925178.9482162918,,
,,,,,,704842.3373366601,10560084.053385636,,896856.6929644344,,
,,,,,,944388.0138571202,10156972.172075238,,901689.2845161116,,
,,,,,,1275797.0305647063,10665016.96274408,,888675.0568331147,,
,,,,,,847413.6438654104,10880639.096723173,,916097.6639543358,,
,,,,,,705757.1954334948,11626073.248100532,,892837.2543886435,,
,,,,,,894900.5985859542,11153042.58551732,,908883.3564197968,,
,,,,,,815492.6586057802,10944572.514599558,,920934.4705667192,,
,,,,,,1004626.7912309004,9597591.08273143,,958205.7027379036,,
,,,,,,1600010.1690904456,9437910.879807,,953600.3049062012,,
,,,,,,1134654.4573286446,8878417.356333613,,973003.9273467098,,
,,,,,,1380158.4201281506,9144894.585924368,,1013244.0338896238,,
,,,,,,1195106.4679863458,10313700.809469938,,958111.0199051396,,
,,,,,,1689219.3337350967,9586374.661807474,,978656.9268091948,,
,,,,,,1638133.8817254726,9831090.491962012,,976579.2177791288,,
,,,,,,1728241.424280585,9261691.38513104,,980076.8665127096,,
,,,,,,1802888.6618959345,9650678.741467966,,964499.0410839912,,
,,,,,,1399095.268024311,9435423.589940988,,944609.0898349476,,
,,,,,,1709494.9047301249,9703695.45736958,,1131287.4704431118,,
,,,,,,2035953.69710314,10121645.521245062,,907191.4996260302,,
,,,,,,1889298.4104762843,10968750.066871624,,881771.5820566255,,
,,,,,,1678521.492023338,11413282.293289345,,840736.233261188,,
,,,,,,1854247.753734194,11839879.014600156,,806178.20402115,,
,,,,,,2182873.409061084,11994417.12502207,,817874.6510843924,,
,,,,,,2381328.220600105,12244940.367393645,,791527.786676217,,
,,,,,,2179212.723333491,11863900.835620716,,774511.3167610416,,
,,,,,,2730981.802061638,10639637.801904764,,861724.3278277802,,
,,,,,,2280711.6962579186,10659313.245333971,,858901.6073848634,,
,,,,,,2059774.0706617625,10793790.454388522,,819881.8542069664,,
,,,,,,2425696.994563485,10058082.986286074,,791951.4960872941,,
,,,,,,2849662.2167330217,11118147.5326,,825905.8376182903,,
,,,,,,2914245.941852398,11932535.27151816,,834218.2768553032,,
,,,,,,3391622.190888774,10824478.659118813,,788043.6971123229,,
,,,,,,3384422.5532934945,11691118.626106294,,773733.2391381956,,
,,,,,,4349943.051896554,10985354.429438217,,795910.3453355227,,
,,,,,,4782832.387219946,9936203.111168928,,756810.6174262038,,
,,,,,,6293720.592024028,11910331.288101884,,731229.9173924422,,
,,,,,,4996725.167253951,10496134.542340932,,709345.1177424806,,
,,,,,,6375739.333710536,11121225.983742911,,711922.1168518593,,
,,,,,,7496081.10622979,12149200.893879289,,699935.2118280801,,
,,,,,,8225426.846142097,11198812.068705264,,684692.4665177519,,
,,,,,,7503622.426283688,10293838.55400248,,709815.0640389669,,
,,,,,,8243299.635836756,10310271.47659295,,742224.4495407415,,
,,,,,,8828441.09499508,10986749.653268076,,699343.9053840705,,
,,,,,,10567551.199919729,9797780.154408297,,671027.8873046236,,
,,,,,,10019106.970889652,9689303.786973538,,659257.1487794013,,
,,,,,,11121744.680467676,9647715.316847706,,637824.3144045123,,
,,,,,,11040046.97758442,8719235.700902892,,611202.344887863,,
,,,,,,33802867.00625133,8986580.620425435,,612166.243606138,,
,,,,,,31111170.47610917,8315023.634131011,,674347.236127895,,
,,,,,,12515112.685385214,8860512.664116878,,981664.6788553678,,
,,,,,,10059217.611609727,9247699.932659632,,1303142.876942058,,
,,,,,,7643276.617332359,10103975.38600653,,913162.5486126768,,
,,,,,,6863172.964268083,9950520.73316155,,881006.2090731228,,
,,,,,,5454997.17768116,9959620.128450887,,900273.4679620228,,
,,,,,,7017334.694373377,10173894.059168162,,922347.4254320728,,
,,,,,,5286221.957047196,9396155.152929474,,935091.6757133468,,
,,,,,,3435608.723164814,10121263.026489686,,890816.5333950853,,
,,,,,,2601627.502986604,9631964.148038656,,744538.3777240161,,
,,,,,,2151614.155929766,9645358.269300733,,714338.2120311782,,
,,,,,,2278869.059456398,10008623.51146435,,687025.6987242827,,
,,,,,,2219629.2989160907,10363444.02250844,,713080.3535578129,,
,,,,,,2146206.600728857,10355836.30429731,,712931.3272103562,,
,,,,,,2046374.0386207905,10462869.454695445,,703698.8701999829,,
,,,,,,1741774.1248664858,10716308.72928884,,756719.0308604509,,
,,,,,,1634256.7070632624,10303375.794156509,,713856.8919818278,,
,,,,,,1603552.707631209,11257403.981759394,,716202.5438398857,,
,,,,,,1359849.7861329797,11152517.159257255,,739474.5918451177,,
,,,,,,1492258.0511635696,11188703.002509415,,669897.9872367233,,
,,,,,,1618416.9699786976,11273413.612404594,,686028.3505684565,,
,,,,,,1115507.1037990411,12056821.065516723,,698627.471753894,,
,,,,,,1298760.06383089,11751327.29752776,,772646.0661080988,,
,,,,,,1247451.678147416,12041293.695477022,,723801.8304560909,,
,,,,,,1490882.4911218483,12088358.380501077,,720462.5187676011,,
,,,,,,1281159.0324757174,12106284.204726277,,733016.0986846031,,
,,,,,,1469379.114373864,11985697.068358049,,701888.7830346408,,
,,,,,,1442578.966384587,12693026.848744787,,758523.5951292309,,
,,,,,,1613870.3318397654,13071216.274048854,,793846.3799921201,,
,,,,,,2048946.055224285,13288650.503690029,,756305.0737964615,,
,,,,,,2069490.7744142555,12890569.8863088,,717362.9938101504,,
,,,,,,2290460.9373441366,13398572.157285128,,722879.4233331167,,
,,,,,,1625054.2593812172,13722165.104883388,,745955.2818671741,,
,,,,,,1510580.1779339905,14153606.628366718,,695654.681424088,,
,,,,,,1538646.7010545942,13863322.274753382,,728009.8958335891,,
,,,,,,1633125.100947845,14689552.65023037,,765666.7099655704,,
,,,,,,2174927.2254932867,13531699.566342035,,801066.6233018824,,
,,,,,,2064637.934581056,13168506.640370512,,763814.8959735158,,
,,,,,,1674837.7797573395,13084003.818562096,,1014821.4163505948,,
,,,,,,1208474.0609984165,13837232.864353163,,614528.8190562939,,
,,,,,,1192606.3544320955,13907766.872861736,,794284.755517302,,
,,,,,,1102392.8630011613,12157035.640990674,,1167600.4546961812,,
,,,,,,1039356.096532586,10691379.093661947,,1000466.5426838506,,
,,,,,,1412125.5310972177,11696989.94800527,,845124.7571314774,,
,,,,,,914438.2083542182,11462014.397722237,,704507.742120577,,
,,,,,,764002.7160547039,12023241.270933095,,544190.7864670485,,
,,,,,,624533.6570126291,8834254.68622852,,615811.2000951392,,
,,,,,,1086326.9709279214,8750376.41287374,,570062.8555514899,,
,,,,,,868263.639442371,9395901.402658204,,615074.2519708661,,
,,,,,,923975.983304426,9538874.205091672,,626375.7432523617,,
,,,,,,920790.0218140704,10615656.153342228,,650921.9603931505,,
,,,,,,663247.0920266699,10358642.001160232,,508025.9032906739,,
,,,,,,736119.7447093513,8476362.400276296,,481042.999447268,,
,,,,,,1076970.2821769367,9948421.99424526,,501896.69710426487,,
,,,,,,494939.5654422608,10798775.891393816,,509536.5278277338,,
,,,,,,1513310.3421882135,11632058.956421733,,536822.8688966631,,
,,,,,,635440.3718730842,10449091.400523275,,577943.1276688388,,
,,,,,,726080.0428868303,10423637.224510944,,559057.212601342,,
,,,,,,625653.5634852316,10941601.87606996,,533657.9692132965,,
,,,,,,4195789.213860378,12996275.562753052,,544283.0726277259,,
,,,,,,1269615.5098835253,11870531.413894871,,582911.5571958558,,
,,,,,,1489830.5407062594,16903976.015343767,,560429.726368766,,
,,,,,,3544191.8159524007,12303791.50813111,,529762.6602667305,,
,,,,,,1808395.4569963512,12032436.423744611,,572279.0760372893,,
,,,,,,1411252.861779674,12203788.544604888,,564076.1197380851,,
,,,,,,1448873.574579944,12035903.390215194,,601523.8755664009,,
,,,,,,899066.3924113166,12525483.840524068,,644248.1245321804,,
,,,,,,788793.7033066853,11309332.058563212,,641900.8092227227,,
,,,,,,756665.2676671147,7955153.54886852,,792812.9160901417,,
,,,,,,863588.9970311665,9584062.695970492,,694100.6861245644,,
,,,,,,1754179.272851316,9651810.22191752,,732754.2527692914,,
,,,,,,456869.37226683146,11872791.55411507,,642424.6965731326,,
,,,,,,525809.4227913874,11260240.193306116,,658196.9462730768,,
,,,,,,335702.40980104054,15192913.370857583,,663082.6697635031,,
,,,,,,201182.97773699483,16833292.306505192,,656328.4699104527,,
,,,,,,251137.9591809864,13836451.669631606,,635706.2543415844,,
,,,,,,225541.54768922465,11927690.421422996,,583395.2357751983,,
,,,,,,933847.5992564304,12697294.085874546,,593853.7861819686,,
,,,,,,369233.5674494181,14323516.728135666,,597661.4023905541,,
,,,,,,843659.7248408984,11212800.600684574,,623412.5179340041,,
,,,,,,1358741.2382150695,11922563.01585433,,663701.9812910223,,
,,,,,,733182.5264264365,14955226.05414758,,676466.7283035694,,
,,,,,,672991.1036034317,16085083.66896128,,683490.121547557,,
,,,,,,341516.9540368991,14286317.490517791,,781349.9287118382,,
,,,,,,1567547.5151097632,15525548.93795704,,795037.993283316,,
,,,,,,267927.38973544136,14559506.80620522,,789351.5059978679,,
,,,,,,376501.6797682911,14216820.396763388,,860429.4968717166,,
,,,,,,770706.3015597085,13664530.795399016,,962494.7859420212,,
,,,,,,201680.0599550497,13125926.204564124,,925777.5162911152,,
,,,,,,388509.9147954045,15015004.441234052,,1109658.0557749425,,
,,,,,,792144.6268507984,14466410.51681178,,741277.6335749604,,
,,,,,,1076732.4226986172,13710099.741783448,,821286.0562779375,,
,,,,,,1390184.7931411606,12409600.976230968,,1119806.7159266404,,
,,,,,,1712098.0673533543,14499328.79310408,,910485.580396979,,
,,,,,,1091554.0304290226,15644690.510876488,,1050312.232289737,,
,,,,,,830219.2349193689,17211352.985780004,,1182135.528299974,,
,,,,,,670102.4578727309,17309162.89354658,,996525.6196902656,,
,,,,,,723015.8236101347,21488507.68029033,,960184.2254763716,,
,,,,,,573382.6195211592,24728738.448914595,,897363.6604980844,,
,,,,,,286075.6106407687,24664665.49162623,,965095.5614079774,,
,,,,,,528055.1556399561,17895212.940356262,,1034973.3078063856,,
,,,,,,415860.7571581249,19273966.13295304,,830928.9760990365,,
,,,,,,468196.4704736704,20219758.713557623,,760313.2691559108,,
,,,,,,236532.0267706656,17518985.903713483,,879253.2633458027,,
,,,,,,209033.97011651416,22060787.865611684,,923271.7841597132,,
,,,,,,396455.37885297165,26464683.77462829,,869726.8529934838,,
,,,,,,1683250.2357531693,28366936.4261871,,813760.7871290275,,
,,,,,,2659653.525578697,27666748.30281879,,787992.8730154812,,
