Energy_envelope_Median,Energy_envelope_Median.1,Energy_envelope_Median.2,Energy_envelope_Median.3,Energy_envelope_Median.4,Energy_envelope_Median.5,Energy_envelope_Median.6,Energy_envelope_Median.7,Energy_envelope_Median.8,Energy_envelope_Median.9,Energy_envelope_Median.10,Energy_envelope_Median
,,,,,,143288.00515462982,6240366.13692716,295390.25700197,2957690.810121438,,
,,,,,,132048.153279395,6430379.954117172,206818.3446582621,2937475.9981943606,,
,,,,,,152257.85207037488,6150002.168599448,179683.89283026764,2933012.856695724,,
,,,,,,155641.26555465153,6384996.676618942,167246.03217368037,2924092.5530321463,,
,,,,,,319892.05239602,6207554.544050119,175508.37032913015,2861860.781874672,,
,,,,,,108989.62963117792,6404954.471387908,227602.8062701245,2789709.7946499144,,
,,,,,,185306.9339529265,5759296.261261204,192025.4987269036,2763863.5842898474,,
,,,,,,274458.6993321498,5640575.3721254,175512.28048119845,2728332.5362183666,,
,,,,,,348734.0608876458,6684069.611517252,235020.3152384038,2738442.8207617104,,
,,,,,,352116.48827779444,6322456.603611894,204587.68051576143,2699859.791602136,,
,,,,,,511864.86261533207,5932068.50501417,218187.435915372,2650344.4666644903,,
,,,,,,366894.6969005227,5367322.63199441,220714.96300333823,2629934.8590771304,,
,,,,,,317359.2621276614,5212925.711902063,360474.84635426005,2580424.294268715,,
,,,,,,175618.1537712128,5480034.997841899,208820.8740456036,2631254.0920386584,,
,,,,,,276947.2580407895,5473345.839821675,176258.58918381372,2603989.042478016,,
,,,,,,440828.8482186078,5286430.480276791,170509.42214156297,2579516.5550376843,,
,,,,,,506768.1229586587,5300677.680984258,159017.26574141276,2505932.545534482,,
,,,,,,357992.57115073665,5131206.58701896,147200.1833049209,2558194.39967916,,
,,,,,,811679.3463835395,5096269.944593771,152006.6191372421,2552797.728806346,,
,,,,,,533070.8041318348,4941314.805995012,147421.18926186315,2516242.7016793154,,
,,,,,,1190724.1880381457,5306202.830842719,145021.02575052803,2495791.539400284,,
,,,,,,1011210.8956376788,5545753.070877064,153869.54605350972,2506360.810326308,,
,,,,,,265747.2290327728,5806282.6001208825,184952.4907897619,2490754.4577561114,,
,,,,,,360164.48520875763,5760012.389795211,169600.02292306602,2485349.501493921,,
,,,,,,601519.1973005653,5832502.017389311,155080.38770104738,2441899.285123489,,
,,,,,,833263.7541404827,6071605.921507709,148301.62344033114,2434945.2968105515,,
,,,,,,890431.8359009502,6657733.623121936,147864.21442220907,2397785.295789566,,
,,,,,,3103991.821717107,6654196.046276352,166672.04391184723,2398538.854215204,,
,,,,,,260895.1198793785,6755825.058489669,160054.4683153432,2295027.1719082003,,
,,,,,,336340.09778354,6455702.639878225,165348.42340532562,2306028.275482998,,
,,,,,,465340.2890989646,6521814.337743344,168012.98707666813,2275297.8958041924,,
,,,,,,487916.6290568974,6771869.210210401,150681.6805943891,2287186.221852127,,
,,,,,,670779.4503371008,6352519.32950158,150413.5859779305,2252081.592371369,,
,,,,,,1004924.593414882,6682750.2321475055,149070.12200026188,2230981.56834005,,
,,,,,,1300551.4853425375,6709293.236974979,142363.57204807835,2163123.1166111184,,
,,,,,,1410187.993136095,6399380.582988315,138862.58716917032,2546757.247378465,,
,,,,,,1847207.9210154635,6103246.8599245045,138416.4290824127,2419865.408184085,,
,,,,,,2885708.553486568,5937706.960881681,147706.33144509714,2295531.469607517,,
,,,,,,1905040.716050428,6312097.999552671,162626.1877613667,2404543.457038494,,
,,,,,,1813189.1484319032,5907796.6633438,160395.35804111595,2390864.6743175355,,
,,,,,,1721337.580813378,6356504.662604416,150963.4925383724,2318320.278702461,,
,,,,,,2882826.418669999,6122376.603789293,154520.5347751881,2290981.2854177863,,
,,,,,,5879440.339207762,6895754.611923415,167546.04202196957,2302697.0182784926,,
,,,,,,8684496.5978865,6861586.371152488,186151.17357341023,2311544.551607752,,
,,,,,,1929554.869256861,6761054.92364081,165681.5640144529,2353710.564208922,,
,,,,,,813254.617714044,6305473.67952328,132474.40151417034,2294923.082355718,,
,,,,,,943364.6410331066,6624362.133324977,150954.04645462334,2315563.269248139,,
,,,,,,787907.3599806923,6797718.79922599,161876.20323682658,2347513.7957527745,,
,,,,,,504672.8146825655,6385224.181197288,187745.70796114803,2295474.67195329,,
,,,,,,1339777.8818148817,7010894.00932239,196847.31600835008,2239592.6434764783,,
,,,,,,361747.1666681701,5716699.490406636,176235.8397715775,2251026.080175573,,
,,,,,,516481.4714280265,6900074.435155796,252151.1838517991,2180569.292264064,,
,,,,,,1221550.5775517004,5932025.052882883,302646.7160801632,2161455.8665841245,,
,,,,,,631430.2980584506,6045246.949037467,228048.0058602252,2075203.3959547824,,
,,,,,,285220.6209044342,6492452.704133114,324301.39214664034,2040743.6711603373,,
,,,,,,633536.2129317157,6754373.445464286,208418.9304006139,2048817.9795693888,,
,,,,,,257685.39022982816,7785151.646161732,135351.0983273636,2004683.8362376404,,
,,,,,,131839.44743468385,9019519.888971943,193726.79719218425,1935730.3409566013,,
,,,,,,107406.04234776266,8768881.040527547,331021.87591146166,1921113.0049437,,
,,,,,,253703.6907723804,8576718.214860115,218418.3170982499,1785349.2911622513,,
,,,,,,402186.29034072405,8427666.666107418,205575.6690395521,1703538.6563423488,,
,,,,,,462120.1056291538,8803978.624795077,168631.62481676543,1745458.177221842,,
,,,,,,371299.8229427713,9075306.944158802,126409.14106204816,1695364.3991728197,,
,,,,,,538851.3544329056,8769567.3370351,159762.31402396015,1724311.1110077696,,
,,,,,,491870.6710300385,7992272.77762677,197989.8471630408,1638923.43780986,,
,,,,,,520072.2918500906,7190681.420828624,235611.1146983897,1524455.0167160565,,
,,,,,,587546.2142451504,6869706.361156128,283634.59676621144,1469800.3205041613,,
,,,,,,443111.7469048061,7518054.529288545,331025.1581325433,1291446.061662858,,
,,,,,,501412.3516758003,8825658.016442286,452626.04232452094,2062320.5706889788,,
,,,,,,552161.033273216,7262306.6430909,403718.2539060228,2848100.905475162,,
,,,,,,574994.7691330047,7636684.824193048,384095.8720020336,3071214.243243358,,
,,,,,,643028.4905830206,6625084.105244625,620983.5907285744,2905160.77061611,,
,,,,,,714946.7166626018,6658376.518172878,746379.8825694635,2377983.343240184,,
,,,,,,787135.6212005231,6639338.819535105,800933.9206661325,2040160.6581352265,,
,,,,,,878361.923084956,6553470.60777944,742190.9589850472,2601632.639935584,,
,,,,,,990872.6232132148,6685583.676681791,702012.1163492737,2221385.375081892,,
,,,,,,1123368.4750055028,7329596.7725662915,700001.9145470512,2045763.4676105992,,
,,,,,,1278884.0256782623,7355471.946420471,588550.6714873175,1969883.299131608,,
,,,,,,1568276.137982905,7644032.532549608,609160.30061117,1976583.6138222227,,
,,,,,,1859036.2783697487,7673581.527637392,707602.8751527981,1897640.000757964,,
,,,,,,1073450.7447736152,10098836.4580244,690395.213023888,1860491.3579210504,,
,,,,,,1591098.2784192355,8242021.360079995,779572.9789263911,1793050.290530869,,
,,,,,,1341966.8628470495,8631399.330200836,759232.7389520906,1700882.2980244483,,
,,,,,,1193600.7380529428,9299763.21203567,786283.52499315,1653334.790597524,,
,,,,,,1178318.9609794854,8336082.829140101,801526.6177215647,1608482.3853904442,,
,,,,,,997090.4768598892,7624500.839661117,817938.364939971,1474734.2832305608,,
,,,,,,1150237.2487274122,8001039.686823647,846950.7540807541,1569110.608464602,,
,,,,,,776656.4187460026,7697839.164876017,697043.842665727,1593193.1181771972,,
,,,,,,811190.519168103,7261398.419126069,788207.5607749462,1712815.1108531046,,
,,,,,,930020.2505532774,7619323.904767258,830790.1346891602,1810599.1929973448,,
,,,,,,915376.2179795824,7512754.768055339,847255.7316844647,2153489.1951389257,,
,,,,,,984443.2811631898,7207316.45093278,918623.8480783934,1903710.590238899,,
,,,,,,1043321.2942641528,7882503.147728007,868762.6602138772,1565735.4250543546,,
,,,,,,1074631.943218064,7281726.878470791,884437.533189154,1586360.045222125,,
,,,,,,1036050.0394093236,7949246.38677771,778536.8395103557,1714234.4750274466,,
,,,,,,1122057.8362853364,7069025.3828840535,646396.881545871,1907909.401115024,,
,,,,,,1038344.637001718,6941057.87519398,363984.7448809485,1439437.806070583,,
,,,,,,1099767.8428677493,5746799.752592856,910187.3822508156,2414078.3480831617,,
,,,,,,1053442.452601762,6269954.74148714,709862.7876395623,2849255.284718495,,
,,,,,,1010797.329990912,6121353.727358468,578403.5648572106,2046426.112472192,,
,,,,,,1083637.2446808007,6425632.394366717,658156.9544497059,1539682.9911625553,,
,,,,,,935578.3754154576,6758356.686475711,277564.3842604936,2269750.639305486,,
,,,,,,1173188.663009917,6490360.602931606,1137112.878904224,1956774.8579565256,,
,,,,,,1073189.5792275963,7315501.70343125,1953992.1829020395,2507323.862973395,,
,,,,,,985878.902128794,7477490.902559074,,2127984.8562116385,,
,,,,,,1038232.209700982,7558906.733827848,,2153045.5734675266,,
,,,,,,970137.4218017128,7157734.44482671,,1702031.8250357886,,
,,,,,,1053257.8550028591,7313572.49595888,,2031238.257993534,,
,,,,,,972396.2812186838,7180443.720388536,,1814948.705169425,,
,,,,,,948681.9395364238,7995122.39395247,,2064888.2035905009,,
,,,,,,1284807.010015122,7979770.859382151,,2141517.152965587,,
,,,,,,924301.9926079658,7954620.622446844,,1889325.90542966,,
,,,,,,1405683.9231816174,8384179.689724601,,1963929.1303890035,,
,,,,,,964711.4719396568,8179209.099357652,,1849874.5241204223,,
,,,,,,849458.8714531289,8686477.971851658,,1820743.3540988208,,
,,,,,,763564.2138269108,8485919.210362818,,2092324.388367964,,
,,,,,,557738.2173872069,9036298.022621104,,1886927.8242789127,,
,,,,,,807925.8294329827,8817508.782803796,,1847002.2649097824,,
,,,,,,650088.4252375225,8631577.37501714,,1902793.592575936,,
,,,,,,474317.89406479726,8848766.01671143,,1821346.6277807804,,
,,,,,,528236.4416690905,8830963.644684652,,1707489.1922857745,,
,,,,,,605505.3830284224,8561534.67233046,,1538380.0519070756,,
,,,,,,570840.4641042257,8447208.481777675,,1605884.8301143504,,
,,,,,,731624.6493699485,8185881.114656931,,1595508.0698622917,,
,,,,,,621980.6706006525,7794523.389269256,,1631044.0478717887,,
,,,,,,750453.1185265926,8424385.769734126,,1706614.375626796,,
,,,,,,753217.9517244117,7876428.1990018515,,1627687.907986998,,
,,,,,,842658.3289280955,8091727.528905659,,1542420.7759456483,,
,,,,,,941895.1734298266,7870277.272628653,,1643971.741254299,,
,,,,,,979233.9457740608,8276485.804117488,,1541428.3155821154,,
,,,,,,961195.8149755067,7737495.330160593,,1726070.3397115783,,
,,,,,,941901.2239363692,8601528.736173807,,1697920.514793565,,
,,,,,,841461.7873828073,8634459.74681342,,1685283.5386735224,,
,,,,,,964961.0795081366,9848260.78919134,,1542140.648694288,,
,,,,,,933097.7708359712,9768412.878018375,,1401759.4089818047,,
,,,,,,914887.4544102456,7861785.748326236,,1474823.7629697486,,
,,,,,,884773.9948340482,8856670.626375291,,1798420.123648203,,
,,,,,,1088136.461116528,8403378.788470758,,1608476.0023460635,,
,,,,,,1127969.28346314,9186753.68704699,,1608393.8916417148,,
,,,,,,1314314.1987632066,9382903.118314056,,1532018.6508448415,,
,,,,,,1880876.463722193,6797992.44692602,,1537731.424199246,,
,,,,,,1956596.2146172768,5518407.758689632,,1254847.4780127108,,
,,,,,,1923859.0742074973,5861207.393421915,,2555670.8887595325,,
,,,,,,1200573.0970943156,5762844.61518228,,2060984.6558223355,,
,,,,,,850318.8217017123,6313716.053303482,,1866302.1433406067,,
,,,,,,951139.5120030376,7174553.162888411,,1624934.263124113,,
,,,,,,988262.9480647524,8164800.685048638,,1476439.3463930706,,
,,,,,,900692.9487571096,7824012.896746597,,1570850.3091679353,,
,,,,,,894455.061858446,7454056.895552294,,1370462.8747324469,,
,,,,,,803558.2102120541,7351201.151031639,,1522650.5767133264,,
,,,,,,1002682.6155902492,7702892.018074742,,1567188.205933632,,
,,,,,,1248171.3717760015,8675994.483631946,,1467703.9920167744,,
,,,,,,2008336.2098150025,7841491.144927603,,1428828.866906721,,
,,,,,,3247851.60666705,8093251.780352939,,1380401.151666141,,
,,,,,,3443215.7163396,8626281.359529804,,1619602.3951454698,,
,,,,,,1740679.6070786356,8414432.889982989,,1343089.8528468374,,
,,,,,,1435546.8764468024,8018589.112043248,,1758687.4715978398,,
,,,,,,3188227.337380116,7868357.603902508,,1343870.0742654712,,
,,,,,,1542131.557093552,7925733.23538498,,1206446.5642124524,,
,,,,,,1032357.6763293758,8470929.432972439,,1181423.2372023517,,
,,,,,,916258.4404313936,8344388.780114084,,1113162.0652234885,,
,,,,,,916452.5839213104,7874674.903597867,,2887316.10791598,,
,,,,,,1202986.019577912,7588380.562956437,,3909833.054124928,,
,,,,,,808219.476220567,7023448.099511903,,3000793.5462249583,,
,,,,,,665729.849372285,6523690.458363764,,2693926.817550873,,
,,,,,,756381.7498660953,5937378.643096175,,2480990.5770996944,,
,,,,,,1049518.036917059,5557096.231574591,,2508201.05775154,,
,,,,,,877800.5386158808,5647426.865798143,,2257101.587441545,,
,,,,,,786286.9918419297,5700918.63974972,,2191255.511787297,,
,,,,,,720718.8410992005,4984505.515601662,,2071442.6990578056,,
,,,,,,1532855.6653610133,5335920.925910628,,2135301.2009748723,,
,,,,,,1658361.6698992683,5929781.009385167,,2010173.4470443763,,
,,,,,,3688095.1568707502,6337653.640187612,,1951479.6778052456,,
,,,,,,2156089.388073469,5919266.912702362,,1932876.9558082027,,
,,,,,,1213687.3640835057,5484888.771337692,,1942128.7793657123,,
,,,,,,874468.0919124269,5663390.48672153,,1883297.883893456,,
,,,,,,750538.1943764031,5269267.358164292,,1969908.4956584424,,
,,,,,,788100.2167281191,5515302.728602664,,1970006.0384109,,
,,,,,,720929.2183649273,5493470.463007804,,1967356.0557506364,,
,,,,,,715004.5002809927,5774617.974591475,,1902817.4383416416,,
,,,,,,712638.9615445071,6167972.564616379,,1820634.343155896,,
,,,,,,592366.1339731968,6113782.008761786,,1787425.6791932972,,
,,,,,,542315.3093389913,5873801.707016028,,1900559.255196185,,
,,,,,,518013.37311231735,6303619.2658439325,,1889582.045997884,,
,,,,,,609776.1358191748,6368562.629971698,,1790830.2198919754,,
,,,,,,531189.669072064,6261690.334485001,,1946339.064698943,,
,,,,,,612399.901047689,6703137.528556132,,1931793.550792916,,
,,,,,,617401.2204304379,6613817.611384059,,1887993.8319978467,,
,,,,,,609109.2783047695,6295528.701873603,,1836929.9294811392,,
,,,,,,637331.5673709835,6048664.904625887,,1797276.5011348142,,
,,,,,,620134.6067826764,6429965.344380399,,1773847.5827779807,,
,,,,,,645390.2894468423,6103834.504275842,,1706969.9883910182,,
,,,,,,622467.9223224132,6286761.9346434325,,1675276.187535504,,
,,,,,,841153.5655063648,6402889.4613045575,,1657923.416567156,,
,,,,,,841697.7500617529,6427894.704348001,,1626083.9363140464,,
,,,,,,816456.1319015721,6309156.677194683,,1608019.758275756,,
,,,,,,744279.3731614298,6351070.255703937,,1572221.0000674538,,
,,,,,,614134.2111529923,6401669.912490999,,1554579.5187979848,,
,,,,,,632878.6974195943,6228145.988506242,,1525207.0320212978,,
,,,,,,676295.4512657716,6667878.802748409,,1493798.4220338147,,
,,,,,,701065.8419589975,6940559.493538192,,1471290.483852854,,
,,,,,,714940.372276766,7800037.751771654,,1452914.8204750838,,
,,,,,,716264.0317255704,7713598.912245295,,1425793.8325908836,,
,,,,,,770218.5686514416,7653689.647980306,,1395233.6806170442,,
,,,,,,930620.6497466692,7480440.564426805,,1380021.8569828577,,
,,,,,,812567.6666019841,7696630.272944518,,1377916.245731949,,
,,,,,,849405.965640185,7610783.275391046,,1336519.9442800183,,
,,,,,,719141.2761882378,7391491.603663174,,1313526.006917839,,
,,,,,,823621.4172415603,7781409.438523129,,1317644.0927339992,,
,,,,,,875840.3059392325,7321359.517174019,,1298231.4346705216,,
,,,,,,938647.3338125217,7244800.685413064,,1292910.0107196895,,
,,,,,,1119222.519131679,7336442.056827101,,1281984.132529853,,
,,,,,,1124681.1092017407,7769349.45694764,,1283999.5706046838,,
,,,,,,922615.0463350054,7176205.556010172,,1267218.339552329,,
,,,,,,1032503.6422651302,8356131.631663938,,1242364.9165749364,,
,,,,,,1475345.792644892,7940975.792182751,,1239741.483499041,,
,,,,,,1779662.087486972,8034068.3971827105,,1224836.2973013315,,
,,,,,,1815388.8188486493,9032046.307245534,,1187928.4723016713,,
,,,,,,1173669.9678586992,8951762.241075033,,1165760.2258278723,,
,,,,,,953820.3599055606,8689770.05032719,,1147469.9942215006,,
,,,,,,1080099.4598249595,9552238.34345094,,1139034.4231390257,,
,,,,,,711148.031262578,10090945.507573197,,1136082.3510611649,,
,,,,,,361986.5694957399,9418031.681576451,,1130274.602713394,,
,,,,,,676038.6385275153,8663945.82133286,,1104934.7299479584,,
,,,,,,715628.523340613,8382092.310765599,,1080844.895156672,,
,,,,,,867063.3419059492,8049282.382476214,,1080122.5104221257,,
,,,,,,924159.572116759,7132600.175723097,,1057584.5564241984,,
,,,,,,1062094.9534278042,7152753.51612234,,1029681.5166109531,,
,,,,,,1050348.8209255484,7370409.640123168,,996337.7879011972,,
,,,,,,904916.3747624832,7849245.36326764,,986993.4276334518,,
,,,,,,1053120.756266427,8487198.456347922,,959394.679732842,,
,,,,,,889292.4824755124,9405550.8015047,,936217.0287193196,,
,,,,,,723908.0337785643,9868243.863508755,,912395.0752153868,,
,,,,,,480554.92286009406,9142743.6805856,,889502.5386337859,,
,,,,,,651618.2663141335,8789102.547892772,,895161.947003907,,
,,,,,,595089.4315548032,9164594.360797098,,883365.1827301774,,
,,,,,,510334.0625810055,9496940.20059836,,886815.3926486903,,
,,,,,,518202.5625667974,10072143.372996906,,878697.8291178999,,
,,,,,,680574.7259419013,9602965.0176467,,888864.0865954992,,
,,,,,,626666.5370473486,9642725.853517218,,884390.3720556161,,
,,,,,,763167.2773913402,8667726.002628122,,869062.697799314,,
,,,,,,847107.4156991633,8484883.795163985,,896868.767788964,,
,,,,,,890720.6724977759,8013845.654919892,,884978.5262710203,,
,,,,,,972844.1446738902,8570826.510588737,,933941.204889652,,
,,,,,,803475.0481072685,9304520.806144062,,943785.5168311198,,
,,,,,,1006754.61246442,8689423.264207061,,948629.8812404104,,
,,,,,,977181.6792508948,9093960.341683332,,962771.1023928156,,
,,,,,,994723.3661325724,8651088.50649455,,969822.900833829,,
,,,,,,998104.7329907918,8633496.047209801,,946670.3603194612,,
,,,,,,1058802.2474820928,8549221.161851196,,910833.8715496986,,
,,,,,,1176890.8068088226,8746782.10029223,,972249.5550494514,,
,,,,,,1193153.2558487237,9000235.899097338,,973570.4492440568,,
,,,,,,1246474.6184343123,9336475.21409197,,936095.5545277284,,
,,,,,,1272300.3290427218,9306597.57810882,,885895.571554692,,
,,,,,,1440795.0662308375,10194465.570501266,,843159.7565317816,,
,,,,,,1666942.4328645896,10504202.3043291,,822966.5598438254,,
,,,,,,1650926.011570515,10539606.067901175,,797949.2489133631,,
,,,,,,1760108.8850224926,10055930.75821439,,748155.8056537949,,
,,,,,,1646031.0572839568,8999110.874802776,,782458.1194999067,,
,,,,,,1416839.028605342,9195459.112992674,,821394.7705302425,,
,,,,,,1695728.2734535425,9119674.46628994,,801234.7001461046,,
,,,,,,2005123.670012656,8623067.683816796,,795987.3363930625,,
,,,,,,2189294.6216116464,9455412.950069517,,797923.0236689502,,
,,,,,,2487566.417516832,10261453.57232986,,801477.5845379616,,
,,,,,,2773657.0430156416,9339730.640638014,,797794.7444696813,,
,,,,,,3180954.391675449,10414808.662470276,,779336.7884373043,,
,,,,,,3864405.999136144,9432573.910439432,,792537.1426274444,,
,,,,,,4317786.687498714,8528991.069700526,,783382.0409601815,,
,,,,,,4379389.395073051,10124153.754903132,,762784.5941660057,,
,,,,,,4653260.873644625,8889221.60461687,,744352.6949012596,,
,,,,,,5702126.458570259,9506159.975297686,,738410.5815266207,,
,,,,,,6541777.550614385,9833207.621297628,,735624.22419382,,
,,,,,,6138230.680535795,9569957.091190496,,717815.5498469325,,
,,,,,,6652882.680925582,9035738.6419995,,712824.8252994592,,
,,,,,,7301169.535983388,9001522.0042035,,717773.617401854,,
,,,,,,8037845.380831035,9745118.841367116,,714384.0930871916,,
,,,,,,9099173.004237294,8407485.035625825,,696317.22560339,,
,,,,,,9132302.510095742,8349112.318262433,,683058.952314689,,
,,,,,,9330702.58901295,8334523.385083781,,667223.2018400434,,
,,,,,,10455557.829486866,7620076.338526539,,637191.9465650305,,
,,,,,,24252046.970924016,8063197.517937107,,620671.3569798799,,
,,,,,,28914481.69628021,7719647.070518122,,570675.0252028218,,
,,,,,,8746130.31223715,8177293.156193545,,594484.496932979,,
,,,,,,8086483.051779078,8442738.074671049,,795970.883520396,,
,,,,,,6152563.824332593,9127342.245666562,,761457.1238283745,,
,,,,,,6341521.299763233,9677689.66208935,,699873.282513235,,
,,,,,,4407751.08905505,9202807.444842745,,703072.9110741752,,
,,,,,,6645264.072375877,9114136.272565609,,753616.338922687,,
,,,,,,4260421.597951919,8123891.039251537,,741282.177132492,,
,,,,,,2932927.1862747744,8837217.926571604,,781955.396497582,,
,,,,,,2285910.8718501986,8238549.484179087,,717389.2043444139,,
,,,,,,1916201.9673480005,8488888.32130823,,708878.2756733876,,
,,,,,,2030707.6082135777,8978814.958891328,,689740.9955854513,,
,,,,,,2018990.779435241,9267499.083199648,,703073.388421257,,
,,,,,,2007037.6488497,9158881.39340102,,720653.1187165752,,
,,,,,,1895961.0354797016,9018455.171432251,,694964.0500326984,,
,,,,,,1628673.0344922189,9342501.865558747,,768919.1836502365,,
,,,,,,1554638.9218237535,9017412.93579444,,770656.6347847733,,
,,,,,,1495671.3490795407,9915079.587733228,,786098.6068027692,,
,,,,,,1308345.9936546942,10097951.19273276,,788732.6328776883,,
,,,,,,1405329.7699648351,10205947.423424516,,719075.516883364,,
,,,,,,1404075.4685669283,9715687.189729748,,763576.7360065451,,
,,,,,,994827.782908674,10702365.831685407,,765272.9990799514,,
,,,,,,1094999.71734072,10155908.854755431,,823415.8063176054,,
,,,,,,1171771.436942893,10997003.078107346,,802958.8217728001,,
,,,,,,1208463.1387690527,10636240.918970684,,768249.5914661794,,
,,,,,,1000494.9251330552,12128660.657697264,,785515.1582364177,,
,,,,,,1030101.5680879556,11516969.375753451,,778913.1591286912,,
,,,,,,963668.0634344354,11970699.467939137,,807222.5970729339,,
,,,,,,1343201.5167170318,12004379.66627876,,827867.688908681,,
,,,,,,1894282.3599295493,12237972.516519694,,840971.4081509734,,
,,,,,,1900639.875371124,11854671.738999626,,782907.7531724921,,
,,,,,,2093206.7054475285,12412849.82062845,,742681.7494515806,,
,,,,,,1461814.1894283378,13289233.988816569,,721194.4641955366,,
,,,,,,1291842.7215066133,12879652.0909481,,686664.8548505101,,
,,,,,,1026523.3715070748,12691364.870880648,,742419.7417310169,,
,,,,,,1128908.7359127402,13411374.661081515,,838654.9946653324,,
,,,,,,1128711.6993969732,12276690.643674688,,887644.0370721768,,
,,,,,,1201714.7818444655,12418741.04226105,,814926.8742082348,,
,,,,,,1310475.318054573,12240045.825132804,,755806.1142082014,,
,,,,,,1099302.7118257254,12928150.434255742,,483520.1225963041,,
,,,,,,959961.0811948868,12982112.17361169,,460322.13476711855,,
,,,,,,972584.4517346412,11109342.509220172,,825379.19489962,,
,,,,,,942062.9411478112,9762104.675479831,,729151.5143862064,,
,,,,,,985388.3966057376,10838134.580366466,,649284.0855751055,,
,,,,,,913610.3909828876,10760346.49792147,,571769.3765634113,,
,,,,,,720406.4871747873,10604736.241128618,,529401.7980160555,,
,,,,,,626226.287879439,7755757.970070731,,583438.5092196506,,
,,,,,,925832.851078204,7747694.326540219,,562459.3498217161,,
,,,,,,796182.5194886052,8383900.509632729,,603863.5347348029,,
,,,,,,876909.4509560133,8896443.041339532,,610137.817438861,,
,,,,,,725421.3101487687,10705177.77004588,,608779.8289140839,,
,,,,,,669740.5978751436,10761549.103549054,,512521.78929870017,,
,,,,,,632677.4872462421,9058374.029583525,,449354.1059455357,,
,,,,,,616518.596616215,10506176.00604646,,430597.2147601528,,
,,,,,,418479.68365962815,11094686.798445348,,462880.1977276421,,
,,,,,,501883.0446735686,11566547.620878777,,524019.7472878345,,
,,,,,,403087.11052860616,10489359.736370282,,526902.1199113298,,
,,,,,,420675.5243511379,10942869.018105932,,550025.2584663383,,
,,,,,,396618.5245800647,11536061.75972237,,484993.9199227585,,
,,,,,,1653463.7878736034,12689911.999537442,,521240.0893545581,,
,,,,,,586805.2444564872,12564255.926208269,,650264.5479069389,,
,,,,,,393122.1726756062,16219763.20947368,,529826.779056693,,
,,,,,,1617174.5836234265,12539516.34684847,,511744.1577396125,,
,,,,,,1096310.6562707964,11905078.369540049,,540086.1591045011,,
,,,,,,726646.0201087354,12158929.871109452,,563364.2302118618,,
,,,,,,488924.8471398029,12009137.845040426,,521924.2761845826,,
,,,,,,594663.5775826252,13953144.342388326,,644668.886516553,,
,,,,,,479568.8651488877,11872901.46139874,,594400.3048113715,,
,,,,,,431222.5639076991,7636869.929562774,,699155.1332789258,,
,,,,,,315156.6622692969,9523468.388428038,,570347.6966506448,,
,,,,,,655966.1013615454,9578624.755845388,,592957.784266234,,
,,,,,,419895.0523382226,12655849.455519125,,558165.8708519111,,
,,,,,,393338.7593345456,11929995.516770463,,561470.3912360487,,
,,,,,,271943.81511909585,15837904.59335398,,555003.23554494,,
,,,,,,186322.34977458068,17980978.69489686,,554245.3198307448,,
,,,,,,112477.98225917987,14997651.83381733,,590904.4510731635,,
,,,,,,133512.36531917425,13480256.54746977,,506196.5093157222,,
,,,,,,262700.1699310662,13928135.80025155,,506485.7744251615,,
,,,,,,156599.6927019432,15852312.76634018,,569156.0643783496,,
,,,,,,417226.726296225,12663150.464598212,,652828.4588716085,,
,,,,,,961796.1843490144,11141461.291669087,,671631.7906369413,,
,,,,,,391537.7394652035,14864139.52742053,,690206.7292947657,,
,,,,,,303237.75511916925,16042447.155778212,,705893.2473221659,,
,,,,,,177497.82946448072,15253681.913915165,,686829.2383372879,,
,,,,,,669045.1505066539,16509883.71737526,,674346.8261728936,,
,,,,,,135222.5324913966,15541337.21254178,,644608.5604567602,,
,,,,,,122846.47805439249,14857296.72148236,,635349.663772043,,
,,,,,,342781.2127281801,14503105.08220075,,694016.5345134849,,
,,,,,,165202.4791716595,14035177.294168934,,709965.4916002955,,
,,,,,,254649.32197569887,16462451.766721578,,839291.4662530823,,
,,,,,,378850.3398800882,15122832.647729589,,632778.3895739214,,
,,,,,,1051536.3549130147,14865726.88533998,,638763.9139661203,,
,,,,,,1440168.6935535066,12408686.548671374,,776371.649207457,,
,,,,,,1645767.451628458,13708207.86243138,,660554.9885378254,,
,,,,,,972841.119564858,16010885.97740177,,741414.5914876678,,
,,,,,,647810.5391449224,18828793.436200548,,869413.4709005745,,
,,,,,,493865.97633841855,18842306.99770445,,806169.8908180917,,
,,,,,,470224.2968905218,22567727.797234543,,691642.1232239443,,
,,,,,,447862.27115487104,24282296.704879694,,624332.3135737453,,
,,,,,,291471.8598300419,24290074.86362713,,675602.2906615217,,
,,,,,,295347.3919247859,18889907.69844071,,742268.6683282438,,
,,,,,,310571.1271156434,21196773.153734174,,618274.613519053,,
,,,,,,304637.460172315,21017292.450033978,,601104.2755870584,,
,,,,,,198214.71864179816,19174069.370139,,605526.8215128325,,
,,,,,,133866.24045502683,22360821.116551902,,615486.9871425357,,
,,,,,,351300.8508351667,26144707.822413035,,566588.3503705873,,
,,,,,,999322.7232593382,26861058.02212172,,583049.3271439526,,
,,,,,,2141775.8070354667,27677158.407341428,,562437.6107348668,,
,,,,,,,30046327.756856617,,540853.3090583932,,
,,,,,,,23509485.27866995,,555693.2523800805,,
,,,,,,,25230064.21870225,,609148.7005218226,,
,,,,,,,25089061.921894982,,722127.5489984353,,
