Energy_envelope_Impulse_factor,Energy_envelope_Impulse_factor.1,Energy_envelope_Impulse_factor.2,Energy_envelope_Impulse_factor.3,Energy_envelope_Impulse_factor.4,Energy_envelope_Impulse_factor.5,Energy_envelope_Impulse_factor.6,Energy_envelope_Impulse_factor.7,Energy_envelope_Impulse_factor.8,Energy_envelope_Impulse_factor.9,Energy_envelope_Impulse_factor.10,Energy_envelope_Impulse_factor
3.594108262415948,1.079480550036464,1.8507720411983648,,27.39371663069792,117.568561231184,1.1896480296997245,1.474420118617547,4.848242060025333,1.2203330405492288,1.0205410393581502,3.8584387549165977
3.275383131067525,1.0695280677272432,1.8388322298745363,,3.1077797721195988,2.617153398373617,1.1873641250180889,1.8274474259291469,1.1598678700705003,1.2326448191139403,1.0603415840918196,2.454875829633002
1.487771200111964,1.059575585418022,1.8268924185507085,,,2.396195695916474,1.1850802203364534,50.97685646901539,1.426940517200162,1.180774102779382,1.0447896739514777,2.995506970628488
1.3338528460100334,1.0918009317442603,1.81495260722688,,,2.6686272570747813,1.1988508003334408,18.15527508272414,1.421776130988218,1.3162682430317194,1.2422820440511957,7.177886222956235
1.521766315118429,1.1240262780704988,1.803012795903052,,,32.06783200408368,1.2126213803304284,2.0633511932151256,1.006014484727317,1.1406829774292144,1.1395693355819434,6.021282964104444
1.198289355650133,1.5278781810066628,1.7910729845792237,,,3.036770131105328,1.2263919603274158,2.1075784573577105,1.0213523053279558,1.0740246265502658,1.3850451704659794,3.146309330401336
1.297516144308916,1.000214453681887,2.1452234595267434,,,3.5431157998712544,1.2401625403244034,2.146062857008937,1.0366901259285948,1.1079009960031183,1.827267899399157,7.004922617928432
1.5339832510994778,1.1012797959021747,1.897035585124997,,,3.098653190776237,1.2539331203213908,2.091673165140372,1.5407187403816258,1.08755800975779,1.6474254185366035,2.956322337972514
1.3328721932941756,1.1186265219548386,1.6488477107232504,,,2.931163944361275,1.2808512404922725,3.5881323292826,1.559424675559292,1.0846734511685847,1.3290270721534672,3.787562940065997
1.42065401838666,1.1359732480075022,1.400659836321504,,,14.763920991448712,1.3077693606631542,2.5563207600558737,1.5656109115991197,1.0817888925793793,1.559534660952628,9.66171873248514
1.611456633393011,1.153319974060166,1.1524719619197576,,,3.024076530393464,1.334687480834036,21.246343161161075,1.77090436395193,1.0857162999029824,1.9808772714897,6.089152461903301
2.226519988801463,1.17066670011283,1.2156529208773286,,,3.6292102123874352,1.3616056010049178,2.088618868609726,1.3799757560636057,1.0834803267792528,1.3638027293042092,8.573164783372953
2.27484789521435,1.1880134261654935,1.70599100928775,,,4.586827290011336,1.3885237211757997,2.216629194336852,1.44369135828441,1.0930648669474088,3.593753521985429,10.414881265304636
2.3665717395167296,1.2053601522181574,1.0483723705350252,,,8.451965501625997,1.4154418413466812,2.3428725170494924,2.026784302798025,1.120895385211869,3.2547387321553423,8.413750763116296
2.2291393105275192,1.222706878270821,1.0303984393777672,,,9.894433960675808,1.4423599615175628,2.3267759552074425,1.9617393334843445,1.0602872747275245,1.8707962472503343,8.991156346289188
1.2145097184621128,1.2400536043234849,1.0729495399959013,,,9.356580694723572,1.4692780816884443,2.4856964809854776,1.875970969635676,1.112533688324176,2.245082363562386,7.17700856889004
1.4615787176134134,1.2574003303761487,1.0779336984080763,,,13.76188287434835,1.4961962018593264,2.7469803884532733,2.1798590926987864,1.0503649840432467,1.181040230000386,6.328956355976789
2.12317101927689,1.2747470564288124,1.082917856820252,,,6.431428400507262,1.523114322030208,2.7850944903273374,1.6864289914912869,1.041563209640672,1.3324212876161303,5.408543125388004
1.840004924120714,1.2920937824814762,1.0879020152324272,,,5.050435398389929,1.5500324422010898,2.7962593886135774,1.906634488505718,1.034555913498968,1.7127396713355878,4.667923330277485
1.5568388289645383,1.30944050853414,1.1306558101096584,,,6.584959502891022,1.5769505623719715,2.9229950991605547,1.492842958063516,1.027548617357264,1.5597158899042265,4.062251762593758
1.6128298221459891,1.3267872345868037,5.133190293994185,,,8.111811818091168,1.6038686825428532,2.7696400205467904,1.4599208345519206,1.0211438856260198,1.527510161511641,5.249821940669155
2.3304055659077885,1.3441339606394676,1.950261469161727,,,20.51740846355449,1.630786802713735,2.88457882003948,1.235169850991141,1.0228451905841345,1.5949639892164889,4.144868770274559
1.5097254005186995,1.3757649479398242,1.865518300573637,,,28.015536064610743,1.6577049228846168,2.8510528687337007,1.1977520077897903,1.0201936043457236,1.69134835842655,4.965205571948516
1.6158908611564444,1.407395935240181,1.3596303237266114,,,28.90792395070692,1.6846230430554985,2.8706055457663107,1.3528352629444695,1.0808073162530607,1.7877327276366113,5.28211963545394
1.8799552041206788,1.4390269225405377,1.1657482921952065,,,5.98450196011284,1.7115411632263802,2.7569842960768733,1.3083773570520103,1.0597337634161357,2.149412235000086,5.434621142674274
1.620387555550144,1.4706579098408945,1.531631927553164,,,8.376735669565363,1.738459283397262,2.7922906080239924,1.2639194511595515,1.0386602105792109,2.511091742363561,6.648000263962738
1.6163530318666353,1.5022888971412511,1.8975155629111216,,,22.11408794984671,1.7653774035681438,2.742788963215032,1.2194615452670925,1.0219413197423384,1.8863008511623949,7.067656601314309
9.985688250403433,1.533919884441608,1.7808980989129788,,,13.907373568787088,1.7922955237390257,2.768621791686216,1.1750036393746333,1.018337165966748,4.760896352518861,7.540833994698535
10.2355137527675,1.5655508717419646,1.6642806349148358,,,10.577524595899993,1.8192136439099071,2.703057938441692,1.6110198731188812,1.025487160319959,2.7563620314199144,10.181912930431972
6.673071370911169,1.5971818590423217,1.547663170916693,,,4.932677941353798,1.8461317640807888,2.8038722678381056,1.8798184778817528,1.0085932955130184,1.6938412747400873,7.754118843284339
13.93360522412249,1.628812846342678,1.3322019309963706,,,4.11231601341281,1.7941693240627534,2.8327738561986804,1.7176563561608416,1.0080454234156342,1.9364512266900904,5.347713874202967
28.92605348927876,1.660443833643035,1.116740691076048,,,40.994873373728495,1.7422068840447178,3.129796657803345,1.433405306162676,1.0143108796879343,1.4026797586020263,6.86801066342559
5.809148940506847,1.6920748209433916,1.0651844632892242,,,139.66262716431766,1.6902444440266824,3.0837917197097373,1.1491542561645105,1.023892418740505,2.875574210985903,21.05487497648412
2.655371125647536,1.7237058082437482,1.763473757887238,,,34.22723422902946,1.6382820040086468,2.736776688887159,1.1207315920348049,1.045260151506509,4.157548687368644,7.326769168531249
14.78987329716413,1.755336795544105,1.1654924026673092,,,22.93834608989265,1.5863195639906114,2.7609479419683582,1.090819895437411,1.0570299412222726,3.289101216708464,6.083465577032522
4.14727324116158,1.786967782844462,1.1602057386534033,,,8.663092184426795,1.5343571239725755,2.7602506084741534,1.0631866411844004,1.0600778417276513,3.888101666938911,7.371129989992345
10.717351856998723,1.8185987701448183,1.324799218263546,,,26.56099483095407,1.4823946839545403,2.8455874327229,1.0629499904595283,1.0631257422330302,4.375573150269167,8.495133620973789
7.344305260615019,1.8502297574451751,1.7409618170335206,,,31.57816149132472,1.5292049575438744,2.8081390689981243,1.0656957200332615,1.066173642738409,4.9663277043557565,9.396849303493951
2.8468623227750816,1.881860744745532,1.369136056406505,,,8.084826691786704,1.5760152311332087,2.9883685888048426,1.0695488237906123,1.1434967887716567,3.8502648142143134,10.56135825217563
8.180199539832014,1.9134917320458888,1.412055550379956,,,7.336861541588608,1.6228255047225428,3.3410248686845683,1.1490713083212338,1.2560195714628652,4.04700848695993,7.631554455914798
7.701256063299683,1.9451227193462453,1.345333689159916,,,6.639832515552183,1.6696357783118772,3.1852635904572955,1.0607441139926626,1.3685423541540738,5.071489190841833,6.072965189664973
8.827477878108576,1.976753706646602,1.2786118279398764,,,58.8363968915521,1.7164460519012112,3.359134359538748,1.2932235721653105,1.4810651368452823,5.787281234919671,6.398932930514779
5.749564785602521,2.008384693946959,1.5948828113169258,,,6.702080743496012,1.7119042072560209,4.315429330235118,1.1145655030583244,1.5339767983577344,5.092897028064567,9.587319813583848
5.341349835135162,2.040015681247316,6.318531720279457,,,7.406813372144334,1.7073623626108303,5.30888926202455,1.120935842797776,1.5188086039697548,4.966657674660234,5.600308477217154
7.027322912861533,2.0716466685476727,1.1462992891518342,,,4.687361077724416,1.7028205179656395,3.448470963651155,1.1403045196580812,1.3878852585792854,5.2097217093861286,6.475525325377264
13.8292352917662,2.103277655848029,3.77725327846642,,,6.356250559444783,1.6982786733204491,3.047299751382446,1.2212545062297462,1.1242962540970702,5.533080362362379,6.844071765077486
20.1967340817871,2.134908643148386,1.926517949872909,,,4.733249320093786,1.6937368286752588,2.6951688608684075,1.2017557363200309,1.108024074606832,6.940764026044588,7.042572437803242
10.851743030381137,2.1665396304487423,1.9297205195434333,,,4.959229172047582,1.6891949840300682,3.384656039916074,1.954158594840102,1.0461147258548436,6.780259007943385,7.453827591717539
12.30746220417183,2.198170617749099,1.9329230892139573,,,5.520352178209763,1.6846531393848778,3.745952439271402,1.2567090553039586,1.0351842221523695,6.71791109502763,8.108544406657314
12.278490182521256,2.229801605049456,1.9361256588844813,,,8.276759218873973,1.6801112947396872,4.231833357697696,1.177959132967349,1.0391578760882174,6.188926756563772,8.444980179924656
7.605089585651039,1.6798502713580716,1.4406053580452478,,,6.668516469593816,1.6755694500944966,3.159917426258597,1.920038436558656,1.0212510879481955,7.169954074752686,8.470022512586558
2.4796951915327994,1.129898937666687,1.6474563828679576,,,6.456783928123895,1.6710276054493065,3.740682674201074,2.3233969665513854,1.0091329247452832,7.567132987128016,9.916136318540982
6.287974351163415,1.2939908955419566,1.7836698328983678,,,4.270890718585117,1.6664857608041157,3.4972374274113256,2.4018640129371795,1.0139161496934357,10.495139260578002,8.315340092647615
2.760793015551713,1.4580828534172263,1.919883282928778,,,20.820595586364483,1.6619439161589251,3.450168589224375,2.4106428015942414,1.0108568270636846,8.89370349853526,7.765757472118625
25.51957614302865,1.5281529825426423,2.7746617272284944,,,3.378993584807084,1.6574020715137348,3.867420716245341,2.4786920094317315,1.016348828361538,9.331160070483705,8.804608520214034
17.84903883134191,1.598223111668058,3.62944017152821,,,3.1196025474933213,1.6528602268685442,3.938834628820191,2.272743536078672,1.0137800409983326,7.031220049571123,11.367748376747585
28.389937000891617,1.668293240793474,4.484218615827927,,,2.272672225391629,1.6483183822233538,3.468678090090035,2.8407616631180423,1.0341778403482642,8.154867659489966,10.852087029190692
4.589370154522768,1.7383633699188898,5.338997060127642,,,5.688899699745869,1.6437765375781632,3.5605449931353963,2.8438743339232,1.034635415374676,84.89427842300248,10.180773516322878
4.4878255641076885,1.8084334990443056,1.871639594726161,,,38.14012368390371,1.6392346929329726,2.818455587404736,2.835604764449856,1.0350929904010877,12.019542196762822,12.688389125535764
6.775282350060588,1.8785036281697216,2.040092272141244,,,,1.6346928482877825,3.944038312517593,3.644410640305865,1.096258825660298,88.89665941697314,10.022990646981787
3.1405394274235863,1.9485737572951367,1.1365841709660849,,,,1.6301510036425917,3.1689964301861684,3.0020641351815818,2.9785696639436305,144.64016049624036,8.823687918061978
2.299151904669513,2.0186438864205534,1.4748328910897692,,,,1.625609158997401,3.043530627768919,2.995996553548852,1.226294048022276,7.712727220414264,11.954189675524423
3.239650817662906,2.0887140155459694,1.8130816112134536,,,,1.6210673143522107,2.990938256883344,3.5829484426590925,1.2496271419537752,5.949417504369473,11.048911690772783
1.9330646922141208,2.158784144671385,1.7226280319535918,,,,1.6165254697070202,3.678557088620451,3.569816774995064,1.141559025461045,73.86186173172874,10.729223843034951
5.399524097064736,2.228854273796801,2.9756741182868285,,,,1.6119836250618298,3.1942783123393474,3.509026636695401,1.0720846331382556,49.78826347052361,10.076816170500155
37.15350294942896,2.298924402922217,2.652959031906469,,,,1.6074417804166392,3.41459364473513,4.841280594933131,1.0571859336293357,22.00411869055091,9.120039579187502
1.897579152674718,2.368994532047633,2.3302439455261093,,,,1.6028999357714486,4.307834004616909,4.446256082648519,1.0492418791868596,10.38655147791295,10.050189154351187
1.7657639895625472,2.439064661173049,2.00752885914575,,,,1.5983580911262585,3.15080294848996,4.39150646546397,1.077530064034231,66.60929203388888,14.94589162826126
2.87752323193743,2.5091347902984644,1.6848137727653902,,,,1.5938162464810677,3.0286902040173844,4.233112551143121,1.038254439910433,21.80600035394047,10.91904834325123
2.1610218390157026,2.5792049194238804,1.7014482498094972,,,,1.556964544567067,2.904446781675945,4.245976558081337,1.0449186327412676,10.69807006121514,10.309475936656176
1.9478995765330764,6.451705994642314,1.718082726853604,,,,1.5201128426530663,3.4825281268766104,4.870003714394371,1.0301991120870042,15.884174386124764,13.2436256306132
1.559172658714332,5.982797117972893,1.7347172038977106,,,,1.4832611407390657,3.653793940974258,5.0111981206425575,1.0358622078367643,48.80174517552535,13.333439026363774
13.717277636554291,5.513888241303473,1.7513516809418177,,,,1.6659700777177395,3.2321700861355867,7.402614389926187,1.0294494951329047,27.7276058063528,9.495336063621194
13.056874843375237,5.044979364634052,1.7679861579859244,,,,1.3996968710086752,3.098291760792038,8.00920277029218,1.0290622731010086,6.010574708438048,12.979210825403484
12.384387584533789,4.576070487964631,1.784620635030031,,,,1.3846029582751136,3.343827997445284,5.811795733328399,1.0246585468892369,5.4069753308402655,6.86124184407253
9.670976100384324,4.1071616112952105,1.334795616122808,,,,1.687588465518025,3.1648867255369315,4.781179357260791,1.090106431260702,14.537283979513276,7.090358120862444
36.15550991220135,3.63825273462579,1.3668444302276272,,,,1.74099524962047,3.160492187862628,4.789189771424752,1.0386161077443337,52.93591560309292,6.189459895698775
5.536538127742988,3.169343857956369,1.3988932443324462,,,,1.838573502466434,3.194415087375785,1.572145572930373,1.0273724226322725,12.80118015739332,6.788939336471645
2.8365938856212667,2.7004349812869486,1.4309420584372654,,,,3.0023305827385607,3.286020803562854,22.39445138432208,1.0438374671638837,64.19443243964373,5.585532934175691
3.2734367380000746,2.231526104617528,1.4629908725420844,,,,12.575605111338218,3.2274876022691736,46.68273273050529,1.4104877520686163,59.83226230603555,5.333376924376807
15.22090883172919,1.7626172279481072,1.4950396866469036,,,,2.988665823042618,3.064027067600013,1.9720531678048177,1.0596840218706678,6.161816006786503,5.717323951809834
16.58939751674977,1.293708351278687,1.5270885007517228,,,,2.035711581095057,3.3239684491211223,1.7621100046492697,1.052742725142009,74.23005198716778,6.596097289393224
39.57815533261745,1.6414941844411215,1.5591373148565415,,,,1.57575330567535,3.0690255339033894,1.6642374236088209,1.0518012567672088,11.057845175562464,4.619706753367609
3.4872322884256968,1.989280017603556,1.591186128961361,,,,2.502029570286406,3.09482432297582,1.495478670490858,1.0433318684188178,35.616598732081926,5.892485498422809
4.882895713994441,1.942235811195231,1.62323494306618,,,,2.007488855344746,3.3772752447489016,1.7360147383398328,1.0526609144436925,19.969270918170626,5.180787827408726
2.0847204004553928,3.2776129005516506,1.655283757170999,,,,1.5879944865545144,3.406532951038616,1.7119124409702575,1.0599596618885805,24.541035920237984,7.734482206821399
6.975621258345887,2.988609643605845,1.4307507416513865,,,,1.1731933171075832,3.588614435608856,2.310889592977248,1.052324556902904,46.7726766840586,11.09644834659731
88.41026730535627,3.511680042734409,1.2062177261317737,,,,1.3295125617002097,3.791352581118203,2.141209884577578,1.0621725404786346,61.2034362508732,11.057906307698424
2.330678556673289,4.034750441862974,1.2640188353711104,,,,1.3766149807455368,4.615994486092598,1.929443968226613,1.076439235486102,53.680619672579326,11.990117106344858
4.8711762313252445,4.557820840991538,1.321819944610447,,,,1.6363710444244957,4.39815353685728,1.707618176134882,1.6094909519235503,18.02561948292056,6.262643398393065
99.85889335883375,2.115936064774172,3.01429309021704,,,,2.303663194372866,4.957145009409554,2.160278240239124,1.064234938625891,60.49684557226905,5.771774831241343
6.1837114375718,3.2835133960708,2.483385840403405,,,,2.2506036175115853,5.283487123869462,1.9007071290280384,1.0801277698529284,,5.663739876267886
5.277490218477928,2.64670219443768,1.5597910477982218,,,,1.44709265185733,5.854605611161561,2.112651514696181,1.0754774273072438,,10.613579810818743
5.349174503773454,2.0098909928045594,1.5447148050364727,,,,25.935795902425493,5.256588722787243,2.219356772742225,1.0780882989781413,,23.855772200288868
4.472138659983286,1.292061098474879,1.540348654848725,,,,2.445054688542706,5.217452631667554,2.3416152783606883,1.081283067961692,,19.12720417576772
2.710550923699496,2.3541878491548283,1.6373196874006546,,,,1.468416624889449,5.590299241443703,2.4114435427425738,1.0845736346275376,,13.605154596317616
5.322941780140112,2.651688620788593,2.279692899896732,,,,2.063937757139844,5.294373838091911,2.435481310659454,1.0605329899710734,,12.121581045896152
3.471590241094203,1.1556973253389864,1.765508337048665,,,,3.934591505223509,4.350434300881845,2.5051803901838423,1.2571843750285352,,30.351737663690503
4.330298184738431,1.415694804120428,1.817909983779385,,,,2.152644893082961,4.540263456925043,3.352819658896665,1.225922764959291,,13.000910094572117
5.1418882921021005,1.5168883424028377,1.964503570916363,,,,1.2557152770989912,4.527853713665791,1.7994455284041968,1.0844494350814051,,21.700361641821235
2.5616643264159493,1.6644028069404582,6.28767503206775,,,,2.022650635685906,5.215422957383967,3.330117759816805,2.1927154239942337,,15.302472253984869
4.729617256874591,1.979313865660276,10.61084649321914,,,,2.318697588834241,4.6294703758269335,3.491194762281933,2.059402377735063,,15.56744597698589
3.5125637260126044,2.294224924380094,14.934017954370526,,,,2.7593456566066408,4.495228239246473,1.9071613533369407,1.4292897625541454,,25.211239584841355
4.538044032429547,1.4575888218213795,21.838505309508136,,,,3.1999937243790404,4.545758125673928,3.8000764998535983,2.0470154386566124,,10.74434372857304
1.8132095702605613,2.380865889857469,1.1604407064375244,,,,3.64064179215144,4.201093772043074,3.962709456946676,2.672489812915276,,29.133548685585644
24.565454476737404,1.7361750242658458,1.5600647451762908,,,,4.081289859923839,4.930923873350773,7.565084629828638,2.581795300618961,,46.15562386702892
4.140512101002823,1.070697391870979,1.850916255354163,,,,4.521937927696239,4.368852792609724,2.50255241701714,1.1619679747074516,,41.79500204667391
1.265109246317478,1.006966017746297,1.9317220726925968,,,,4.962585995468638,4.712509576926967,5.1441218160118485,2.079050755807529,,35.194213634023384
8.101749691694117,2.336869497064673,1.6696959979009032,,,,5.403234063241038,4.64449307726741,28.26818578322541,2.008371379897399,,25.08422930938816
2.9613927255486154,2.7272740164488423,1.844333814243956,,,,5.843882131013437,4.712606409126889,31.84965667028641,1.1324139522662562,,17.97790808311229
1.842507235975945,1.5295826078291486,1.4908049386307132,,,,6.284530198785837,4.52977641874565,5.459209105424325,1.091519470843516,,9.568928003807152
9.351477429290302,1.7753029654121582,1.1372760630174703,,,,6.7251782665582365,4.823280554050277,30.233573755903905,1.0913473769158826,,11.8473594618401
6.291973089899023,2.0210233229951675,1.440722407764747,,,,5.458194029089247,4.456002097174448,5.963681138288497,1.0882030144245505,,13.454834580746594
3.1290340329171613,2.266743680578177,2.984831138726207,,,,4.191209791620259,5.198842538741261,3.2953179530921863,1.1017663855342237,,141.02713091759253
2.2911770879429336,2.5124640381611867,6.507425063213406,,,,2.92422555415127,4.727860923565781,5.173802090696649,1.0197253480696018,,40.27590056372589
3.4930580322602824,1.9759136006584856,2.8188357251311342,,,,1.657241316682281,5.301724746519672,4.234939694319042,1.0985568417052491,,96.47106487730213
3.3262792528073017,1.385455329154221,5.693143582502524,,,,1.0937544628042246,4.858936192992336,9.242462685691365,1.0995624940687323,,93.44132949299764
2.98297196983092,1.9728007218935013,38.8374215079484,,,,1.0866132523331302,4.494783245383206,11.991829379182995,1.104887265296205,,12.599328212215411
4.517946341678351,2.222022333841136,3.536736606056691,,,,1.0794720418620356,5.176005686733092,12.978362372249943,1.1053806352156994,,32.757234422732175
1.140924760853559,5.310870832058703,20.295959824079848,,,,1.15768434448486,4.734423588092847,9.96732015597937,33.94518814163684,,22.32605495109673
3.485076394814081,1.784060963164973,1.599150453042044,,,,1.2358966471076842,5.2004972628185815,9.098042135519346,1.3469426731624914,,44.62518302423794
3.5516499349506336,1.6241361926069078,3.5204499338500024,,,,1.282644961557461,5.591466319288219,8.203933268263926,1.1543848072090068,,22.76085971880967
3.373691190102753,1.4642114220488422,55.17683059094615,,,,1.306670916278713,4.7750563747015065,5.093993125241858,1.6561434006644535,,28.22564586997208
2.134197214280534,1.8535413969344787,8.054223802221781,,,,1.249162833089633,4.975070911673856,7.71384752253812,1.1353677791406138,,38.79590725709157
2.352385599275872,1.907411010559112,4.76268420670901,,,,1.1916547499005532,5.090211435945729,7.16264031864714,1.129207636447613,,27.420972004928974
17.880294350608377,1.9612806241837453,7.261457123325207,,,,1.215931183354393,5.320173428251332,8.058752231223403,1.1372195134024097,,59.06889501672199
1.9832468905508247,1.751992163313682,4.208486367984887,,,,1.2793067556892357,5.255747904526703,7.380750961888119,1.1566232815596162,,13.517609648086406
4.562100172153537,2.510144272120632,1.4516635749735043,,,,1.3426823280240776,5.035630160242742,4.16430202982392,1.5412739105799629,,43.72204836682826
4.860679901929723,1.966373999516108,3.883965696797717,,,,1.40605790035892,5.460328631115604,4.464056673498164,1.2194801972280918,,34.5305693776011
5.924304510551984,1.2778736851103587,74.15958067674848,,,,1.4631749905132612,5.129447364825466,9.195345907846496,1.460198947176318,,38.519104737358376
2.005782018264385,1.1452255734288657,3.941763711098444,,,,1.488023327161737,4.26589456353372,5.944837809319472,1.1701972654966268,,36.14169905636886
2.347108950358029,1.6732772599259529,5.260665747085274,,,,1.5128716638102129,4.2333447531386845,3.823836049626166,1.3423687788544103,,42.56829832468846
1.062376750254491,2.201328946423041,38.27649280162634,,,,1.5377200004586886,4.3659691462772106,4.811386142898328,1.6256805369782292,,35.3149701614911
1.175793022664723,2.729380632920128,15.668194577037754,,,,1.5625683371071644,4.05282276094768,3.905620942690709,1.1835742159822868,,48.69272252512695
1.4104474351826592,1.177882658606778,3.4426337839582923,,,,1.5874166737556403,3.97881034073837,3.239893684240039,1.2068825023326597,,41.4683762150343
2.2614611099415263,1.413891192350576,11.206036501265256,,,,1.612265010404116,3.539141001121054,3.2007308831086205,1.2034366354322188,,37.36833124933258
2.157013725721338,1.5739630438463508,247.6326782828677,,,,1.5547970034196834,3.747052028963729,3.598007118558873,1.2217692171851529,,27.0761521271106
2.510548629918116,1.7340348953421256,,,,,1.4973289964352507,3.568513889600531,3.241519701516064,1.438586895379243,,30.92286827095658
1.7090807513458737,1.5748500767461435,,,,,1.439860989450818,4.275132210736909,5.3357297262651135,2.215990757092742,,42.023668038148536
2.377698237742796,5.0293481322588,,,,,1.3823929824663856,3.8546577193126494,8.00243553634373,1.3533369112159728,,25.17933111137532
1.433192721892181,2.860466430052452,,,,,1.324924975481953,3.5881779433014347,2.917116543938898,1.22197613179476,,33.71743012669316
1.3922357571829094,4.876698010623356,,,,,1.2674569684975203,3.3919614177362067,5.020400681629945,1.4116809769191887,,9.79604485225326
5.32513392502976,13.527337550063905,,,,,1.2790617445955053,3.9181652437231977,10.071813696024796,1.4537327892715797,,38.59660331967327
1.4908673897029314,2.7566575853629103,,,,,1.2906665206934904,4.102469025649341,2.5606253025633974,1.6417574795210514,,31.05796112886967
10.67105344803032,2.503952352724544,,,,,1.3022712967914754,4.0639701048325145,5.264734562726996,1.332341532409638,,8.85505969614637
2.4250638099490835,1.6581983191883365,,,,,1.3138760728894603,4.327447833533841,6.765120093311267,1.496447598008796,,26.01514053057249
4.9863738643993605,15.266563923417646,,,,,1.3254808489874454,4.471265816609144,10.26181607447714,1.554360229936979,,97.34717696773352
2.617839182775331,5.167524810539826,,,,,1.3370856250854304,4.126254211584099,11.946788700255269,2.5267524471055696,,7.42125928001003
4.771165292903464,11.423807207782115,,,,,1.3593423179177946,3.9502546986250255,3.921016337921503,1.2811930633550588,,8.61522812363669
1.1864976158033211,2.043455596756023,,,,,1.3815990107501586,3.648061684288634,3.4308523418406125,1.4277409291139025,,8.013501921928304
2.486113458671169,10.868059035469727,,,,,1.6316668909917635,3.797996664743371,2.678398447995244,1.7953534979519412,,7.510675326099246
5.190527638501469,2.1077248160845223,,,,,1.2987349516237667,4.222897777886022,4.092047624883986,3.1997147365540703,,6.427988169623297
1.6161358132048356,31.854656893850773,,,,,1.1329518052617091,3.767164047410484,8.000687849878398,3.7706967335503263,,18.063145734470883
1.3390737930347405,70.13524810016474,,,,,1.3142608400197031,3.572039223451144,9.287454115445582,3.945133725068737,,7.33766152612947
1.735608502050882,53.825245922082544,,,,,1.4955698747776969,4.605947680790681,3.766174453278022,2.9207449387560307,,6.261807308904607
1.7778988028900302,39.191906800557774,,,,,1.426127067547193,4.733210396682467,4.241747823756175,4.531980266763008,,5.7711351072539605
1.723966480570699,102.4616778432636,,,,,1.3566842603166898,4.909691437696245,5.852739282133695,2.6534401805880434,,6.150848679398132
1.9364074116238368,4.764826573339491,,,,,1.3679878939879169,5.647532549523664,2.957295660434745,2.3497711136435173,,6.917281233372106
1.4207768772405394,55.62631629036152,,,,,1.195474902947827,4.16276952073389,2.736369606068517,2.471872785360285,,4.981384231451153
8.565440559317349,7.115083586382321,,,,,1.2188782644614238,4.204870035398226,3.8846085137239865,2.3576492699104272,,4.408633187383416
1.4176108375895466,,,,,,1.2422816259750202,5.277683776015555,2.5143702851855254,2.2063392363277,,8.007510967565455
1.5958801522469233,,,,,,1.265684987488617,3.1768904580872754,6.01004351331244,2.5135651652586946,,24.32748971826172
7.308030926563038,,,,,,2.2599460480359674,4.381214748468343,3.655675700407902,2.213341883981401,,7.589848618416341
77.45897201213344,,,,,,1.7673719080104424,5.132396698788495,2.568351906315508,2.454049438085621,,20.83881139166565
1.4484361975565774,,,,,,2.379280520364358,5.312918370045183,2.128298304508403,2.568543045676148,,20.10733361931623
20.79235742247115,,,,,,3.024925579191984,5.323018852448431,2.235224467070552,4.036098221610852,,19.214261618704047
6.3412509789758,,,,,,2.182867591243846,4.876541108106901,2.1999370579745863,3.852190851826844,,22.91281964574337
12.937465333724456,,,,,,1.054385503621808,4.01356369699507,2.4173892065584344,4.5141510140835726,,17.54827131215639
31.87171250507686,,,,,,1.7965110367801225,4.325441969465406,3.5420340466380216,3.1513245470408005,,16.96645741057075
2.305874624507947,,,,,,1.2274176588964494,3.4400387929109324,3.218405965068189,2.61967154856636,,17.421850167991522
10.012637658766671,,,,,,1.801344261685282,3.4448247655287445,3.639672331992331,3.613934535558743,,18.86367766853617
1.9832740099149893,,,,,,1.2747269489914428,3.448300768116455,3.8558166021713407,2.840718564140554,,19.51801490565053
28.877308685395867,,,,,,1.4095131827087053,3.572476371133199,4.734559665456637,2.6022475583636817,,18.531574639933748
54.62229393594048,,,,,,1.841930961512729,4.048054788010892,5.023775742294672,4.000030430086691,,17.320825575312423
77.50004626188642,,,,,,1.526908380156776,4.630514500731239,6.016654376975388,3.013431995696019,,18.564950850435483
,,,,,,1.4716818145248014,4.8682234245630704,6.877359845999751,1.8923169013009475,,20.14645842911976
,,,,,,3.220584612538941,5.571282288646743,10.336346930210633,2.2614010201024155,,19.102116684061706
,,,,,,3.086495112145525,5.312990493998346,2.503302213947922,1.636405111527886,,17.69212864540949
,,,,,,2.344104315538415,5.518832968596652,6.562146809216755,1.7092617306669644,,16.60257774313083
,,,,,,1.6017135189313054,4.417644496332751,10.2836460427098,1.539669899458881,,16.28599706900091
,,,,,,1.5366355538226897,4.625612228932988,17.755528252063275,2.162186565056468,,15.392809797236042
,,,,,,1.7151697824042422,3.7739502682121935,6.614487709394598,2.7312381286888634,,14.38828566306024
,,,,,,1.6988506500964162,3.8075991982583113,5.8362822398243335,2.840029807880704,,15.789095394930294
,,,,,,1.689201839499752,3.8268487562326383,11.930934856917716,2.3249702615432803,,15.862660999566618
,,,,,,2.0443122936060187,3.480519188529901,8.597870727986166,3.8205325259842415,,14.345060791406263
,,,,,,2.303301773828769,4.096123369642994,6.604511354025096,3.591127555285212,,14.241074433367714
,,,,,,2.152028552165425,4.184374284301519,4.895889589185066,4.494404557246409,,13.808857159716874
