Energy_envelope_Root_mean_squared,Energy_envelope_Root_mean_squared.1,Energy_envelope_Root_mean_squared.2,Energy_envelope_Root_mean_squared.3,Energy_envelope_Root_mean_squared.4,Energy_envelope_Root_mean_squared.5,Energy_envelope_Root_mean_squared.6,Energy_envelope_Root_mean_squared.7,Energy_envelope_Root_mean_squared.8,Energy_envelope_Root_mean_squared.9,Energy_envelope_Root_mean_squared.10,Energy_envelope_Root_mean_squared
,,,,,,1649061.231185576,6512876.082760059,1439768.2216357742,3718615.571690289,,4036076.644656104
,,,,,,1240804.2107486178,6392027.6474226015,958143.4223362852,3481620.5675033485,,4206001.641861073
,,,,,,1794667.8883304978,6820661.504593316,1284817.0493187793,4307466.027179747,,5299969.47811837
,,,,,,3165860.234684893,7016073.370446991,1597829.2005553266,3758271.526391906,,6293959.409826625
,,,,,,6836707.669308879,7287205.564555909,1260872.7474208178,3414101.243744275,,
,,,,,,2019221.8386673443,7638757.108462484,661444.1114558711,3399759.452634048,,
,,,,,,176809.9291828136,7006167.504763097,490031.69211665017,3320669.8729761443,,
,,,,,,1327793.5374806337,7374785.379041424,1339029.171268441,3073017.039877295,,
,,,,,,3276904.574553557,7592065.048265265,1756751.1989329206,3085559.876586503,,
,,,,,,807709.3477788528,7845735.819822438,927041.2270081292,2928491.047800185,,
,,,,,,1877018.2477902847,8117163.164859008,570245.6817007127,3235453.335308554,,
,,,,,,806174.3354644199,7783473.942863341,310434.25695221324,3198297.8092762856,,
,,,,,,4692701.587824821,7935707.769341978,213163.7267465896,3000787.9420627607,,
,,,,,,271631.25425088865,8088531.99343431,327774.6220363267,2960461.693263998,,
,,,,,,186410.40037752417,8400640.77406224,467764.5894563498,3052870.94951082,,
,,,,,,4492136.82036092,7997358.171158921,399908.8056256282,2889679.939811816,,
,,,,,,211518.04976356143,8248887.525287538,639406.0645979815,2822260.102996532,,
,,,,,,197694.30624854623,8242109.782007626,527440.4841350156,2802180.0878736773,,
,,,,,,405241.2846777409,8444676.610140823,405409.55436658126,2799395.4331355635,,
,,,,,,1710870.9498878664,8832819.94189171,803884.4015916893,2814066.7681945423,,
,,,,,,550820.8551379727,8767264.035237292,396672.6350106518,2705459.3996556336,,
,,,,,,3792677.181430665,8462570.802687945,525286.3425818824,2692020.4469327983,,
,,,,,,2358778.8191146185,7712506.971688205,279328.93386980053,2703350.4082994866,,
,,,,,,987038.1764383708,7815213.67061928,6498647.77807,2663613.9907347965,,
,,,,,,3529665.5660444773,8418667.894191995,248000.0087513388,2935158.1488844017,,
,,,,,,289262.4893978889,8864789.485003507,226210.5020136824,2652399.301195898,,
,,,,,,2876614.751734488,7883994.141334431,283507.50492138055,2608129.940431146,,
,,,,,,4629437.973420166,8105894.254827184,201020.2220179645,2724817.0177005907,,
,,,,,,586398.9513678458,7922042.597301631,165261.43007849206,2659024.0662539927,,
,,,,,,7356963.605881575,7528299.4448979,227527.1993210521,2637739.1319683674,,
,,,,,,4544153.038149215,6560175.637906906,173843.08078203167,2578468.0930824974,,
,,,,,,3876692.853182026,7253899.676012738,249657.6614891633,2886270.3204622,,
,,,,,,9792993.518208146,8103712.085787012,202334.20003785568,2588774.7265751464,,
,,,,,,3097901.91797034,8638139.466176799,320405.7448879481,2639282.256520158,,
,,,,,,377419.6613952258,8474637.194612768,199019.86524055788,2652415.902929669,,
,,,,,,3317832.4452664694,8936203.975931525,159631.28947670563,2491083.975057136,,
,,,,,,7297607.086856202,8958724.039624013,156974.07121973677,2535001.6164208874,,
,,,,,,11493330.602937806,9844112.79328506,154557.69571656708,2487525.495496779,,
,,,,,,26506160.13652348,10033254.679977017,166310.04169131542,2559462.832021336,,
,,,,,,1580850.045206458,10245530.045910675,165835.58334059114,2409055.652275723,,
,,,,,,6141822.864699267,9960594.604594955,173479.24359977295,2508694.34097001,,
,,,,,,3393739.230511689,10028532.371072693,176370.9390046158,2540225.8656960977,,
,,,,,,420614.0325853814,10860806.6921894,185802.88813276024,2571292.5224459274,,
,,,,,,1684233.29510415,10148958.204957394,183178.65200948124,2585890.037707574,,
,,,,,,948468.2371188249,10633970.934873397,185485.9629669935,2582852.198926594,,
,,,,,,1337427.5430352297,10623320.667420654,156883.35691659234,2917831.553697106,,
,,,,,,1353685.136047398,10127777.135860791,241037.51672510308,3316221.564081944,,
,,,,,,1869905.7871245232,10227252.95422764,154897.11539228662,2816608.175114929,,
,,,,,,2914686.923913312,9372120.978363069,164752.90042719498,2532792.982946264,,
,,,,,,3495843.1048858026,10744249.927942168,211557.51827469733,2953706.938232468,,
,,,,,,2617709.2846967727,10102535.332885608,258177.31985770387,2626875.4733204534,,
,,,,,,1739575.464507743,10236051.557484789,249482.6334663159,2424195.1222212785,,
,,,,,,3079073.175947984,10274662.09723523,223095.9486712228,2543482.476187674,,
,,,,,,9432485.8073087,11637029.335419388,176462.84274909963,2860537.671726462,,
,,,,,,8162729.811446571,11178383.225610465,309414.36848966766,2826550.78909486,,
,,,,,,2205748.38051084,11198501.889131172,301533.2642344285,2673441.6359396665,,
,,,,,,3607744.8498351816,10950438.941204667,249310.158188158,2417229.6370358854,,
,,,,,,4242485.544499741,10896513.102986526,153021.50418840267,2488305.6965628546,,
,,,,,,950069.7338243618,11080515.186976615,176132.7797438838,2432644.040311887,,
,,,,,,1028500.7642033352,10361782.15698938,245016.31499633897,2445444.87736239,,
,,,,,,7662422.270325053,11234991.886209968,1303625.7262799328,2386671.8039086503,,
,,,,,,541144.0047366299,10148455.46776684,222127.94932856108,2318182.8037305586,,
,,,,,,5402815.7253302615,10982505.123118252,443199.3442988001,2363517.2890003338,,
,,,,,,1525631.0502958018,9781174.005691873,536032.0025811273,2284088.640268442,,
,,,,,,735387.6914862684,9674164.182747023,495484.4020183541,2308539.2188299787,,
,,,,,,3079346.797554583,9878972.225394923,516384.0932304381,2290913.114262236,,
,,,,,,934416.2596703586,10319320.959650384,457216.712236952,2241843.184567437,,
,,,,,,2575384.5046137315,11735127.003738357,257342.12378724545,2218964.890138588,,
,,,,,,276992.45635523373,12417554.465397747,309977.7813258601,2051099.1220178483,,
,,,,,,151083.97688555252,12102973.92676153,2127179.339175622,2213474.963456126,,
,,,,,,275073.1878913134,11851706.444846772,390237.6813877432,2108038.854980402,,
,,,,,,1733452.7094915053,11653562.038244257,350421.08842325944,4981417.23762535,,
,,,,,,1787917.696063465,12133971.37441774,321007.59706900944,2121775.6010705004,,
,,,,,,1746861.8166676755,12657505.434389977,223840.2649651061,2147691.0851127417,,
,,,,,,1984175.0708385904,12211814.982081356,225375.691640646,2357814.637499399,,
,,,,,,483984.9968463024,11620156.862439455,235796.66217978304,2293389.5630352334,,
,,,,,,553898.485917277,10571852.865798974,305322.8224153261,2257978.908140665,,
,,,,,,1768777.6400954504,10306957.004889669,413931.0135198422,2779791.110672373,,
,,,,,,1211515.5847851976,10898017.828932203,458300.9494186316,2354620.766192481,,
,,,,,,518358.15035446873,12503704.127039788,610050.3360490383,3649244.631932154,,
,,,,,,591691.1331572118,10229437.484344626,544718.8800779907,4512515.715276428,,
,,,,,,582783.4795466393,10889818.34788808,532432.58298739,4516976.386105581,,
,,,,,,660295.6781682521,9670492.291500792,789339.4918763982,4095106.067969936,,
,,,,,,715800.3728238405,10036957.128121927,874954.8990619378,2849166.0912837554,,
,,,,,,792820.8105113924,10233972.924796138,947007.5310687568,3066470.625532726,,
,,,,,,882479.8213607355,9792957.740705907,913167.8493460728,3544627.066895279,,
,,,,,,1006747.8349224908,10004538.332583366,864700.6247804331,2283020.433275548,,
,,,,,,1189839.4647222287,11180469.123218412,857243.8763660679,2124881.9052039064,,
,,,,,,1341235.7074272472,10921899.69705225,759889.2239834645,2218456.630380013,,
,,,,,,2178619.0126025327,11735421.971517866,725945.5951936744,2241584.946701733,,
,,,,,,5859565.314289774,11807393.499653932,800457.1247283197,1892482.5919267265,,
,,,,,,1411618.538699489,14681799.636987142,797216.5705027756,1929390.56434617,,
,,,,,,1853428.6082167125,12979430.761389391,874108.2890733739,1898357.1942909013,,
,,,,,,1369499.6737620777,13055551.823089194,840993.5861265047,1781922.2400526574,,
,,,,,,1221645.5739064517,13984778.190100493,855952.104608489,1913184.072226516,,
,,,,,,5177962.884261447,12911600.097127214,869650.029908836,1842602.969877811,,
,,,,,,1278213.2636566998,11325251.024999266,904483.090184239,2054097.4523049684,,
,,,,,,6329111.736852002,11955291.541235331,981258.7064912644,2823997.213804537,,
,,,,,,821989.8880307613,11561347.397283258,811486.7565089086,2126615.055564604,,
,,,,,,861717.9063668802,10605985.112079076,906707.8383979744,2801867.6191194304,,
,,,,,,1011047.0643484278,11685274.917641766,973140.0791719528,2984227.217224259,,
,,,,,,1010830.0205338,11958049.008822786,996991.24558634,3268859.88051284,,
,,,,,,1067868.6296281216,11327970.867000077,1052964.8352808263,2613578.1524475124,,
,,,,,,1092657.4847932549,12689446.808209246,990061.9861721375,1625653.8921447278,,
,,,,,,1103269.0058261629,11593291.467522925,4475519.035563862,2652275.258926254,,
,,,,,,1091688.9485184269,12860549.718375694,2459960.715209232,2900168.326043111,,
,,,,,,1167661.8619925247,11020537.95536268,802644.0746230489,2947762.879220783,,
,,,,,,1082058.0058293303,11251579.101573214,471498.9973493772,2318242.5878770472,,
,,,,,,1142000.2164951116,8642036.051828157,3292557.995619771,3658818.7924945983,,
,,,,,,1092038.1185088211,8980811.859360544,12046812.142722957,4041696.0219644,,
,,,,,,1047635.1789562196,9029425.427454248,4835215.235054065,2096270.4834808488,,
,,,,,,3027189.327195953,10102941.547217349,6619534.291021311,2469764.075341191,,
,,,,,,983818.6141463128,10477856.062534103,862041.5887460377,3337543.5232122983,,
,,,,,,1855419.665708304,10131458.484551212,1905997.8513798213,2924551.427494196,,
,,,,,,1093355.434419175,11308733.79477358,3306828.184171073,3423921.866467131,,
,,,,,,1009679.6695665468,11476601.911349185,,2481438.550180507,,
,,,,,,1048535.1246289504,11197505.649177289,,2732865.713566292,,
,,,,,,1076058.6285400493,10231673.9505711,,1867309.389232368,,
,,,,,,1080130.4226417043,10834457.452778472,,2938010.9823102085,,
,,,,,,1011820.7451749304,10408140.947297022,,2713296.2265207903,,
,,,,,,1004902.0631773848,11066612.730797837,,3276661.368092456,,
,,,,,,1415411.5002364728,11695965.298441058,,2303135.72061132,,
,,,,,,1159456.869367442,11432817.334463311,,2175344.4139456647,,
,,,,,,3381137.3329918506,11907956.822287165,,2402721.811838764,,
,,,,,,1049738.2615774353,11573985.661511702,,2312575.733131783,,
,,,,,,933473.6033859736,11842467.070431445,,2127461.1822951417,,
,,,,,,798035.9171457369,11300135.39807069,,2736682.1680835434,,
,,,,,,669613.052746655,12014952.150831532,,2073266.045967671,,
,,,,,,1958856.6542065928,12346054.091480777,,2530530.086888914,,
,,,,,,833156.8831379806,12325751.462699955,,2588507.053212549,,
,,,,,,1004623.9922256782,12530304.585162891,,2158691.5818845243,,
,,,,,,595374.8777374143,12248846.024621977,,1929649.5340665923,,
,,,,,,1909759.3786875089,12334739.094902351,,2292026.6600891533,,
,,,,,,919704.5922830153,12839438.065126466,,2252730.5030180234,,
,,,,,,1367131.7304737254,12017722.233992431,,2571139.192939213,,
,,,,,,686627.9543985178,11329249.200458746,,2436313.4090942843,,
,,,,,,922451.1013644832,11913979.591224642,,2274038.108479029,,
,,,,,,941015.6630292534,11571733.109357718,,2044617.320576708,,
,,,,,,1010820.805035194,11001185.919290649,,2539412.8477134625,,
,,,,,,1182945.7122238944,11037435.708012871,,2304690.0735816243,,
,,,,,,1124297.247371212,11695884.456815325,,2372062.024888282,,
,,,,,,1005725.5583105988,10989885.743584028,,2858750.824688157,,
,,,,,,1743304.5890059366,11756080.70427453,,2297958.449800724,,
,,,,,,1320777.2334143966,11984908.447651574,,2103051.0571714616,,
,,,,,,1253628.5404389405,13418486.642183026,,2014333.283613656,,
,,,,,,1695691.923157722,13215330.378007311,,1906434.305080948,,
,,,,,,1557361.5234919095,11596676.781169772,,1927772.776342586,,
,,,,,,1579098.2320761976,12545242.93343401,,2586921.4860608145,,
,,,,,,1758236.8492817658,12089947.801863862,,2077601.3149205816,,
,,,,,,1443995.714492296,12623423.959093297,,2005564.379832684,,
,,,,,,1465082.7615373875,13025987.70597144,,2156832.620829519,,
,,,,,,2085204.1503154028,10234381.981307443,,2275269.867262492,,
,,,,,,2181753.0303824926,8065161.907219087,,1628389.5738042942,,
,,,,,,2278284.571783184,8301152.480822916,,3518498.813419745,,
,,,,,,4309034.6329895845,8365779.525989643,,2729941.8064786126,,
,,,,,,1662918.19232749,8594530.920859389,,2152781.462739382,,
,,,,,,1447647.3998527788,10103419.030854415,,1862502.01443234,,
,,,,,,2517005.1304154363,10973776.40910553,,1771080.6421117068,,
,,,,,,2257024.7427153764,10578213.396750407,,2500700.103239612,,
,,,,,,1460826.286355899,10072517.71674032,,1826984.453137728,,
,,,,,,1957384.2715723664,10086669.461080829,,2790376.492357769,,
,,,,,,1542535.4989494155,10472150.701028029,,2154331.138568732,,
,,,,,,2005435.7527186363,11725942.670652494,,2319055.899322257,,
,,,,,,2827183.456143471,10653984.368534856,,2157627.2677375632,,
,,,,,,4498558.125666885,10750268.88694536,,2259997.87380126,,
,,,,,,4624647.168410843,11432706.218782367,,3435303.34406788,,
,,,,,,2611072.783475109,11339760.530034875,,3614167.451847858,,
,,,,,,2444455.6517076828,10811430.027044736,,2472343.960680502,,
,,,,,,9656871.69680229,10689570.412067885,,2142436.8195746792,,
,,,,,,1909725.4170337548,10747157.292869149,,2210555.1488042464,,
,,,,,,1349832.811400601,11499212.19129209,,2686659.4009409416,,
,,,,,,1657887.4114379322,11145843.20669121,,3818676.801699597,,
,,,,,,1301881.233093136,10462154.284632668,,5765187.700993553,,
,,,,,,1475076.3877484985,10282440.377738118,,5692784.832586717,,
,,,,,,1137105.5146992074,9631406.432811862,,4294819.373533867,,
,,,,,,852986.6715445552,9253977.097550577,,3466620.9566390347,,
,,,,,,864087.8568430908,8309192.990300765,,2920867.8528600293,,
,,,,,,1216848.880939794,7014236.455498422,,2896542.9386941814,,
,,,,,,1013509.9184071162,7274097.654574885,,2533795.4586045733,,
,,,,,,1005318.3036652624,7090869.973456254,,2388565.4702583817,,
,,,,,,1204914.1506234824,6624507.01915407,,2288403.543165187,,
,,,,,,4214876.238802208,6908974.237252603,,2884532.554916367,,
,,,,,,5444758.179358858,7695512.961736709,,2227803.034168485,,
,,,,,,9436334.939695409,8429796.159761548,,2146880.7336048195,,
,,,,,,4021797.146853535,7907063.097806293,,2143751.6239558514,,
,,,,,,1583747.632455259,7499118.343296542,,2121690.908196747,,
,,,,,,1022324.6826351398,7303690.119998386,,2084097.2194542768,,
,,,,,,832064.5490993336,6764208.737547806,,2083416.023197616,,
,,,,,,841745.0037653386,6930675.5967983045,,2287543.663229145,,
,,,,,,773544.8725553472,7016639.491364226,,2213767.8130056644,,
,,,,,,733813.475515353,7644560.115624008,,1963866.267008256,,
,,,,,,722287.869532597,8030429.907870264,,1856710.534554356,,
,,,,,,633518.7013979481,8018618.223414748,,1801470.504927268,,
,,,,,,636402.7648522356,7863380.275430695,,2683051.86501959,,
,,,,,,605585.487895311,8303856.246949094,,2039677.2462553924,,
,,,,,,801459.271075617,8271882.515337202,,1868704.635332128,,
,,,,,,619016.7544689926,8112280.494375561,,1947246.2050357647,,
,,,,,,897325.352642533,8482263.752228284,,1922738.202947552,,
,,,,,,1645690.1438471584,8456206.591944661,,1914784.836437184,,
,,,,,,1205688.2451595082,7910849.747852304,,1850183.385374309,,
,,,,,,1543354.6241484086,7720720.862059426,,1959240.252169104,,
,,,,,,1353345.0360012113,7977188.278860684,,1797643.8239023287,,
,,,,,,2863689.436062048,7978498.973890594,,1707664.7540164683,,
,,,,,,872121.5790105854,8126011.967818139,,1701793.3069493463,,
,,,,,,1025933.050866544,8406386.319651917,,1657385.044799348,,
,,,,,,1415740.565951447,8130375.331429938,,1653306.6249672703,,
,,,,,,1094758.9610000602,8168993.578635631,,1606750.8695478134,,
,,,,,,1020657.0142962168,8174274.354912643,,1573966.2570202558,,
,,,,,,1118957.6942549602,8654448.43933319,,1560285.799763742,,
,,,,,,903657.0054235238,8227481.052241984,,1522050.4247502375,,
,,,,,,954720.3899482944,8552691.792349407,,1493708.8565167158,,
,,,,,,1121140.745503551,9241855.928124376,,1473344.6227485803,,
,,,,,,1257728.3437687536,10708745.28881896,,1451582.5808466906,,
,,,,,,1128964.4403901144,10354409.342052992,,1431940.5499257045,,
,,,,,,1048770.8373404455,10031619.436509356,,1399277.2162410824,,
,,,,,,1091423.5676966473,10264500.899390483,,1395437.5152049328,,
,,,,,,1466276.9361848484,10158961.387349458,,1375514.5715739252,,
,,,,,,1239835.253099337,10198735.440832216,,1336838.8100656124,,
,,,,,,949824.228644374,9528012.351632597,,1326629.87455559,,
,,,,,,1375725.596956896,10084284.15449898,,1314572.9999545584,,
,,,,,,1187351.2827794466,9910311.701697156,,1295222.7508951607,,
,,,,,,1180752.13375641,9838610.156222252,,1285064.3817365826,,
,,,,,,1948595.8367207432,9838982.970529765,,1276475.115654908,,
,,,,,,1412838.5163708483,10970796.922748929,,1280208.8699796002,,
,,,,,,1904002.6461562088,9684791.213141762,,1267980.595370653,,
,,,,,,1832157.7577818383,11586380.426671293,,1243184.3604470957,,
,,,,,,2139447.3691536323,11062282.734864231,,1231232.8892894408,,
,,,,,,2103372.8816541885,11095031.519168103,,1203040.3909885008,,
,,,,,,2256700.1561515527,12200466.957511596,,1170905.8750825196,,
,,,,,,1890890.5913921143,11665671.26937336,,1154490.474129806,,
,,,,,,1786586.2437839063,11599020.354621517,,1138183.5841052602,,
,,,,,,2194530.6541560525,12377763.741354303,,1130956.2348088403,,
,,,,,,1313196.8128576754,12759920.717882665,,1120030.7222936854,,
,,,,,,623626.2192306351,12512656.566783449,,1116209.7910696203,,
,,,,,,1264299.5311548947,12461408.655928046,,1100697.9774461454,,
,,,,,,1207626.1577719094,11999371.578107426,,1132324.169973143,,
,,,,,,1207652.5837698395,11571721.915195735,,1064177.227241254,,
,,,,,,1182728.2598060232,9378721.934835335,,1031199.4389554248,,
,,,,,,3239155.542424331,9056594.99990558,,1008253.951105771,,
,,,,,,2892288.0315585346,9696542.579861185,,1209577.674247734,,
,,,,,,2505631.4047869067,10172630.587086668,,986478.7376641784,,
,,,,,,5111271.656501744,10834035.588146651,,956746.2173202344,,
,,,,,,2977039.083959114,11833088.503157234,,1007779.1732699834,,
,,,,,,2293310.779050759,12586412.208636267,,933188.1113314984,,
,,,,,,1671275.9097502634,12306272.241188282,,905125.718007446,,
,,,,,,2058050.022081375,11770382.457152372,,908386.7174504546,,
,,,,,,2513992.726204004,12254414.567753471,,889067.30988016,,
,,,,,,2305729.6965213898,12561639.841620546,,981845.316046466,,
,,,,,,1501290.233939228,13222396.06059428,,918949.4489779652,,
,,,,,,1911540.691532547,12711952.571139157,,946737.608515048,,
,,,,,,1632818.6580333507,12692080.983400734,,1003596.9924012908,,
,,,,,,1790341.625914982,11120268.858407335,,1123409.1383426446,,
,,,,,,3495379.709766072,11066247.140115429,,1049384.2090980397,,
,,,,,,2021163.7301895104,10462812.20884341,,1128800.3093282778,,
,,,,,,2737510.877828765,10575880.817004183,,1226514.8990476255,,
,,,,,,2432723.2288450394,11882582.910638612,,981834.7282782564,,
,,,,,,3555887.3602454923,11019781.999843435,,1059405.731824314,,
,,,,,,3680468.096600277,11372354.882544646,,1044963.3639690098,,
,,,,,,3804390.0492525417,10614617.208962107,,1041529.0288750308,,
,,,,,,3893077.699880127,11276300.98826629,,1022820.2523995376,,
,,,,,,2592899.890725903,11227575.22623778,,1067321.6432057011,,
,,,,,,3247923.967445509,11561806.879025629,,2758587.5385860936,,
,,,,,,4348013.324422542,11917672.044118846,,920754.2127621332,,
,,,,,,3772751.660656778,13016317.995909188,,897582.0139087866,,
,,,,,,3166025.040406337,13498189.953254372,,850377.9715335637,,
,,,,,,3187632.191633807,13982168.741633909,,823948.0213864604,,
,,,,,,3531573.562805994,14167633.104508322,,923119.597975339,,
,,,,,,4290396.386322711,14435717.88622414,,840271.4616129685,,
,,,,,,3310106.1886585373,14141308.79551929,,835625.3481715211,,
,,,,,,4964290.656319337,12710205.259905268,,969488.6677198831,,
,,,,,,4495348.78913047,12600926.79760843,,993141.8337480348,,
,,,,,,3246107.4092615983,12836039.048694463,,874162.8204031485,,
,,,,,,3533812.2466327804,12005087.966140402,,829891.300612023,,
,,,,,,4495620.017428278,13352362.27982016,,894875.7231642953,,
,,,,,,3999613.2312779743,14205579.038547162,,898490.145076795,,
,,,,,,4752612.105965668,12941812.523752384,,816290.0097356697,,
,,,,,,3914454.001016745,13847650.020314306,,805250.0812946586,,
,,,,,,5208135.281396041,13083124.956784025,,837147.4725354877,,
,,,,,,5773612.02378678,12023592.47509602,,772704.9656602258,,
,,,,,,8892286.829093315,14249564.330375196,,739674.6581414501,,
,,,,,,5889943.206284615,12438045.905931836,,716635.1972705995,,
,,,,,,7318688.593369997,13079575.149863956,,726892.3580241577,,
,,,,,,8804668.865160808,14444004.263393912,,706886.3289475966,,
,,,,,,10550900.808541102,13125879.383178294,,694125.5156532633,,
,,,,,,8906133.889562637,12034362.90952451,,822882.6923557508,,
,,,,,,9633254.976427816,12161480.844093358,,935374.8149570414,,
,,,,,,10209430.121039229,12902474.158089286,,719551.2297192955,,
,,,,,,12591918.960022336,11541227.00074166,,696887.0115582814,,
,,,,,,11156987.58769942,11346000.924763862,,682955.3147234807,,
,,,,,,13178554.465492168,11379933.267241895,,659501.8876810339,,
,,,,,,11884075.003732128,10254686.86918378,,634275.7614623598,,
,,,,,,41791691.30445113,10246807.189333254,,712424.5224786277,,
,,,,,,37646112.43496925,9633531.239915907,,1122621.8526195297,,
,,,,,,16914121.670573715,10244649.302743057,,1934812.923737713,,
,,,,,,12489725.56244062,10713706.343753427,,2046450.6097356696,,
,,,,,,9424469.848996036,11728750.908502506,,1205822.9196694463,,
,,,,,,8186422.045690526,11403109.839747297,,1218787.4906654411,,
,,,,,,6629898.519870946,11460752.69411324,,1130870.8521445266,,
,,,,,,8141383.205519936,11741974.762476716,,1216229.838941993,,
,,,,,,6213333.248919083,11151743.127050556,,1162280.7948222898,,
,,,,,,4045312.35266306,11554139.330647793,,1055244.966461512,,
,,,,,,2974754.257627284,11080492.3480623,,851286.0566915128,,
,,,,,,2444187.8881552294,11166999.381628774,,775866.2859045934,,
,,,,,,2737402.153846872,11465156.691287082,,807834.3940113296,,
,,,,,,2717514.946180876,11797390.694772962,,816323.3429546272,,
,,,,,,2417111.533358088,11818204.395150209,,931638.8223439802,,
,,,,,,2519955.299762783,11974738.95096131,,793604.6916756028,,
,,,,,,2100713.682247433,12310886.050474145,,889316.6626896509,,
,,,,,,1864608.297528062,11911018.506096927,,793622.7900750171,,
,,,,,,2028590.4352111404,12913552.485322976,,785801.2682890112,,
,,,,,,1573892.7555787284,12604245.391204568,,827276.4953714489,,
,,,,,,2180965.291753302,12702387.361290744,,747568.1775013296,,
,,,,,,3954228.800016001,12863973.589875882,,774105.0894209757,,
,,,,,,1814720.6234248336,13819912.810630497,,785439.2437311914,,
,,,,,,1656966.199175971,13568381.68011948,,1040834.456878702,,
,,,,,,1597578.5313921934,13781071.445263265,,810264.5692987284,,
,,,,,,2228029.064749088,13911612.231591225,,814778.3035922432,,
,,,,,,1933466.644474819,13866822.572600763,,813720.8962227898,,
,,,,,,2329008.2164628734,13781860.646035207,,780253.1561742392,,
,,,,,,2726097.0965218563,14544010.07763962,,1018105.4876293543,,
,,,,,,2071341.9248603487,14969425.041539058,,928839.5888656506,,
,,,,,,2821321.820906031,15090840.138159815,,852337.302839382,,
,,,,,,3031655.995885383,14744884.037923755,,772101.6880880947,,
,,,,,,2580882.78033742,15381750.461097818,,802548.4788884955,,
,,,,,,1906557.222030165,15705894.932421751,,878166.710251629,,
,,,,,,1815616.798162426,16269282.248189272,,764346.2612897883,,
,,,,,,2763653.1122286394,15985322.752439586,,817719.2258514167,,
,,,,,,2772007.2312058927,16913446.696072154,,854080.6881536226,,
,,,,,,3781636.312062014,15742543.68830478,,904196.6055117792,,
,,,,,,3166632.493476103,15313575.269047704,,878688.3588989277,,
,,,,,,2511347.950293112,15255100.057801818,,3673430.625819879,,
,,,,,,1444671.4712969137,16068226.69655487,,802838.3691181145,,
,,,,,,1874727.100280676,16123460.423610896,,1143158.531351308,,
,,,,,,1443533.105064826,14416747.026397048,,1516841.0637767042,,
,,,,,,1446229.4872249465,12493484.645738192,,1274253.366379373,,
,,,,,,2409713.4008250767,13452398.002655584,,1069737.2286674285,,
,,,,,,989618.2079265722,13125445.576089012,,857143.6648141292,,
,,,,,,1121961.4299730211,13845570.840623925,,659898.6892871808,,
,,,,,,770205.0017285807,10611297.638150295,,781007.2162953275,,
,,,,,,2288680.7379682884,10253757.042375175,,703390.007761228,,
,,,,,,1208561.278756188,10939962.455169557,,767011.2235911605,,
,,,,,,1647313.8259636457,11071561.000528276,,760166.8842309829,,
,,,,,,1933615.825314169,12158846.620141933,,784747.5359692143,,
,,,,,,751116.0483833684,11924416.885938074,,593381.5636817785,,
,,,,,,1387778.5179684672,9782299.998294655,,567585.6323842643,,
,,,,,,3144931.1724140183,11227388.695755422,,618135.1589682137,,
,,,,,,989281.9165729628,12090618.294847522,,588465.6209341368,,
,,,,,,5070515.681520166,13373741.598352594,,610603.6057773606,,
,,,,,,1763669.0073301014,12145695.247149143,,656311.0767519096,,
,,,,,,1985829.3223753544,11959076.261499371,,630322.327252002,,
,,,,,,1637157.671214538,12491408.672729254,,594274.2027448864,,
,,,,,,7931975.467876844,14861282.596838018,,606726.9401442648,,
,,,,,,2697467.0677858936,13253031.20647486,,654422.8245982756,,
,,,,,,3907260.65628518,18969286.36615385,,716536.4429100138,,
,,,,,,6549699.679700184,13570131.208003538,,618487.1531752965,,
,,,,,,3269918.900206792,13760609.38757667,,745089.2699258385,,
,,,,,,2528479.044226468,13697516.44008346,,731946.704278782,,
,,,,,,3578664.5026955954,13487861.565884331,,814850.0331892263,,
,,,,,,1790333.0678191576,13861485.890706511,,900148.9026475307,,
,,,,,,1514764.3829300662,12601127.20178145,,842082.8065786245,,
,,,,,,2022678.0923431169,8958860.41675307,,1097944.7877639895,,
,,,,,,2745486.556552608,10581085.753004445,,945978.3723162456,,
,,,,,,7680934.073852531,10399135.433120249,,939303.4740017127,,
,,,,,,581627.0511762265,12859614.056700524,,825583.4019761477,,
,,,,,,878773.996149077,12218399.745007258,,821376.8582243174,,
,,,,,,613941.4238579118,16756167.153864034,,906602.384230274,,
,,,,,,257108.037611952,18747418.08532648,,830432.5366581843,,
,,,,,,760695.1467763155,15568742.764088206,,768114.1188586786,,
,,,,,,654338.0355213302,13128784.163836326,,722262.0230738816,,
,,,,,,5421723.998066267,14082174.017706806,,752343.204424045,,
,,,,,,827332.3336021465,16064395.38639533,,751310.180363575,,
,,,,,,1533016.777344208,12603493.83645769,,743703.0123437782,,
,,,,,,1844000.3649585263,13365708.51271297,,880209.0596701001,,
,,,,,,1577797.016363009,17075693.292076204,,801220.2715654585,,
,,,,,,1672806.9677015366,18453731.81617948,,807250.0507186675,,
,,,,,,669555.888326482,16171777.280343434,,1015150.5260877436,,
,,,,,,3271633.8313121423,17420282.06450966,,1059969.092065781,,
,,,,,,644383.0073875679,16234183.640703648,,1038982.954572852,,
,,,,,,926737.272520897,15893652.949910162,,1191770.430687086,,
,,,,,,1452314.7816829167,15392777.113250924,,1336685.4917437092,,
,,,,,,288713.6129030184,14795285.914544756,,1247253.6467538455,,
,,,,,,624179.8546442674,17000537.430396102,,1518883.7969395737,,
,,,,,,2606230.070337841,16434705.62007882,,996759.8093800345,,
,,,,,,1205324.2148192998,15456675.243322613,,1124858.653549626,,
