RMS_envelope_Clearance_factor,RMS_envelope_Clearance_factor.1,RMS_envelope_Clearance_factor.2,RMS_envelope_Clearance_factor.3,RMS_envelope_Clearance_factor.4,RMS_envelope_Clearance_factor.5,RMS_envelope_Clearance_factor.6,RMS_envelope_Clearance_factor.7,RMS_envelope_Clearance_factor.8,RMS_envelope_Clearance_factor.9,RMS_envelope_Clearance_factor.10,RMS_envelope_Clearance_factor
1.914004374521307,1.265094042416074,1.3679575256132346,,2.596787177546804,3.009728884070512,1.1068927425506905,1.685527133164748,1.3278347152582837,1.0127571389456722,1.388008848395848,1.6346315674941545
1.3618236237579675,1.2648002995883572,1.3237553159179527,,1.5794386017943336,2.994169996617664,1.107453564897758,1.673475821791276,1.2451473940714803,1.1735337558955663,1.8287855529631576,1.7130436964885705
1.535813320009726,1.2645065567606402,1.279553106222671,,,2.9840321909050727,1.1080143872448256,1.4703645053498482,1.1125875918017,1.3167208492212217,1.28763675271781,1.797729325200185
1.253833788219634,1.2802345991714863,1.2353508965273894,,,3.0955727149835,1.144982343350547,1.4936457097119495,1.1369969787490868,1.1566660012081562,1.3396531977227348,1.7406811901488064
1.5368037478037078,1.2959626415823322,1.1911486868321075,,,2.89987290364125,1.1819502994562685,1.4852999980253598,1.0056915987801176,1.1592110199744292,1.4011216582401331,1.5614327964054335
1.2259393361996334,1.1960090930699,1.1469464771368258,,,3.408488628939228,1.21891825556199,1.5133913126872998,1.0498944924643512,1.1099799061450522,1.2499331531416822,1.580285508832664
1.1853421739771537,1.0273412403920836,1.2132232622420491,,,3.1471868795150377,1.2558862116677114,1.509262485196148,1.0940973861485848,1.1221602739042107,1.288976419620772,1.577117395529194
1.1511924740222284,1.0970486570042943,1.1701049800243888,,,2.984374668977261,1.2928541677734329,1.5607112800392566,1.079507161935692,1.0393451480847002,1.330779769497605,1.5559470297532856
1.209280736589409,1.0933045193085276,1.1269866978067284,,,3.148276255356659,1.289212060800955,1.501668383434963,1.339523441997977,1.0316868444185294,1.2323756916930135,1.6607427640710313
1.6723897409068564,1.0895603816127608,1.083868415589068,,,2.226642517811668,1.285569953828477,1.5049912857824583,1.4425014870947348,1.0240285407523588,1.344182845688232,1.696792703723776
1.5397997662597716,1.0858162439169938,1.0407501333714075,,,3.145497774080995,1.2819278468559991,1.4593268052324628,1.4623460576035014,1.016894944603985,1.5293156669470815,1.7820802371595292
1.440310630365982,1.082072106221227,1.2083549677655994,,,1.8045793042442408,1.2782857398835217,1.5703062162026102,1.3071977597594182,1.0427680713676248,1.5930555941372466,1.7440763774339574
1.1625280795235349,1.0783279685254603,1.2287060548670568,,,1.4319934570524664,1.2746436329110435,1.7489206022824595,1.2674821386340738,1.2256376196059886,1.284043437811622,1.6737369232425487
1.2501855444101868,1.0745838308296936,1.2431274178562626,,,2.058382469302256,1.2710015259385656,1.7007510287141223,1.3326200707724385,1.1872470221205724,1.2812669159381982,1.794544366663713
1.2134526160777417,1.0708396931339266,1.0403633120275952,,,1.8603562295177152,1.2673594189660875,1.725068109465134,1.3651656949287907,1.1904795792217018,1.2671195580255623,1.7554361923479718
1.202562986257103,1.0670955554381598,1.1532337703425355,,,1.5245903064617414,1.2637173119936098,1.605638991543735,1.4315251504167192,1.200922401332749,1.3656366559406656,1.6132539069851213
1.5894183276234977,1.063351417742393,1.1246424920353986,,,1.6010185476880812,1.260075205021132,1.6130785320820245,1.4456844139931828,1.209061466484772,1.6554721268879589,1.7591658292225991
1.270235781444895,1.0596072800466263,1.0960512137282614,,,2.52709004694039,1.256433098048654,1.605208771253198,1.5036035022563008,1.1430999841766,1.1850383621310938,1.6867604749651102
1.2949087852888734,1.0558631423508595,1.0674599354211245,,,1.8924260330109763,1.2527909910761763,1.596473011828617,1.50370318321935,1.0851286278932846,1.4748975432740905,1.7045364552986282
1.3195817891328516,1.0521190046550926,1.1528289054357237,,,2.2131109840546355,1.2491488841036984,1.7052629255102008,1.2984811875252906,1.0271572716099693,1.5965257573759757,1.5974620865979785
1.3697817370605334,1.0483748669593258,1.1218442471552328,,,2.0755224684777978,1.2455067771312205,1.6428755181144443,1.1290530584698295,1.0247109203869966,1.5028005013409145,1.6907814774280805
1.6209068224907484,1.044630729263559,1.1292407760112506,,,2.386425125290054,1.2418646701587426,1.67205906637941,1.0380194053966068,1.046740118603379,1.640787796341062,1.6188171974449543
1.3631509441512808,1.0465602371768803,1.063843671955235,,,2.1551342034799896,1.238222563186265,1.6540464155421712,1.0465876715990237,1.0536113896899435,1.5260096262299043,1.5899423090255291
1.2311511675233295,1.048489745090201,1.0708465249920025,,,2.354095470553107,1.2345804562137868,1.7390787932774625,1.1527153399768966,1.0596568257711074,1.4112314561187471,1.6012565575064908
1.2018107347211346,1.0504192530035223,1.071641367287941,,,2.067865723071417,1.2309383492413088,1.6710147572625458,1.1382742803124963,1.0542011505078233,1.323341130704935,1.7879238558015649
1.202841625395442,1.0523487609168436,1.094451174066719,,,2.246320003392826,1.227296242268831,1.654645548886935,1.123833220648096,1.048745475244539,1.2354508052911228,1.584819170469122
1.2536334966643936,1.0542782688301648,1.117260980845497,,,1.828254279218447,1.2236541352963533,1.588098122454866,1.109392160983696,1.0920920241916028,1.604545886649627,1.7137814538013452
1.1706071487644627,1.056207776743486,1.0877769752381783,,,1.8262391967465683,1.2200120283238751,1.7678311804501967,1.0949511013192956,1.1364132665636248,1.4030051021193997,1.5427648427562766
1.1757401266044505,1.058137284656807,1.0582929696308598,,,1.9239518871824168,1.2163699213513974,1.826235062025346,1.0248224769904086,1.117395993060059,1.4120261999844554,1.5930857620767638
1.219193969444546,1.060066792570128,1.0288089640235412,,,1.7937075594833036,1.2127278143789195,1.839953550302364,1.0759686023434951,1.0492764287481997,1.452215491556662,1.7101625349008325
1.1878201941233604,1.0619963004834494,1.0745382876067278,,,2.104376338100098,1.1898237805953893,1.7608577043165443,1.1016758337354553,1.040725883782042,1.278399922207488,1.671028846612488
1.143497511460929,1.0639258083967704,1.1202676111899146,,,2.1670645733095366,1.1669197468118593,1.92942003702878,1.059107207425622,1.0721176499333265,1.429786842278025,1.6823921121838752
1.2294500222846751,1.0658553163100914,1.0784085612425838,,,1.9781480277149668,1.144015713028329,1.809763876655225,1.0165385811157888,1.000010481103639,1.366763134440265,1.571581654256256
1.143760112504267,1.0677848242234127,1.200128612530368,,,2.012614874296861,1.1211116792447988,1.7719854527142005,1.0307849083349403,1.028969117653865,1.5249646596717576,1.6637246608624892
1.1513533413329329,1.069714332136734,1.1453627613586672,,,1.81230829282512,1.0982076454612686,1.9490541116758624,1.0397207651133542,1.0041637978975515,1.5574786664242086,1.5357356516731584
1.1405875522914863,1.071643840050055,1.0068087887047832,,,1.5152327205456255,1.0753036116777386,1.781006695557264,1.0141587453981384,1.018401369638679,1.526044452381386,1.515683374982198
1.2284242354187715,1.073573347963376,1.382051617700397,,,1.507550234384616,1.0523995778942083,1.8898317058153813,1.0043523048359804,1.0326389413798067,1.538080128765556,1.63474265795368
1.1858741564157682,1.0755028558766973,1.3788870495499204,,,1.8326267479207727,1.078268397972442,1.7984469755633974,1.104252613919413,1.0468765131209343,1.5652998893696053,1.551469492292946
1.2166035302159617,1.0774323637900185,1.4575583883112382,,,1.8990383070468195,1.1041372180506754,1.828528581615401,1.026037084032445,1.0262455426343973,1.5057358639205674,1.6071452922685356
1.289268864308091,1.0793618717033395,1.2561240071540565,,,1.7643895458421814,1.1300060381289092,1.933135795762615,1.0944967884470298,1.0290517788921112,1.5072911480275584,1.5607995114093414
1.187674074804444,1.0812913796166606,1.1406187167146156,,,1.865781899698116,1.1558748582071428,1.9142972092712447,1.1224790248746968,1.0318580151498251,1.524658885861928,1.532951734624168
1.196906494729736,1.0832208875299818,1.0251134262751749,,,2.034659395421917,1.1817436782853763,1.8887504378544853,1.2436160921477493,1.0346642514075393,1.5526757049618083,1.5800624591754977
1.2089817987095752,1.085150395443303,1.1817867894203156,,,1.8151605993120048,1.1772288473093977,1.938106185910388,1.117443652649822,1.082912320981644,1.6052432212672612,1.514046420140993
1.3059886923338804,1.087079903356624,1.4179996118126477,,,1.9749548350438864,1.1727140163334189,1.986321478844152,1.0803249994138884,1.0253225103301649,1.6689946035459218,1.5636180495193572
1.3518892411926309,1.089009411269945,1.1555397559425544,,,1.970381451748052,1.1681991853574405,1.9579032666958576,1.0380131782962423,1.130586634866375,1.6081222142646006,1.5321223255177951
1.3413933421147015,1.0909389191832664,1.1160483736866835,,,1.7588222619931562,1.1636843543814617,1.8689877445753689,1.153978354790425,1.0579245414549594,1.6140901418848803,1.5924632592792551
1.247388040113661,1.0928684270965876,1.0126291073763138,,,1.7856821354768246,1.1591695234054828,1.858933547517576,1.2160462004301829,1.1009024358485022,1.5255055776365762,1.5874668431773449
1.269044142900155,1.0947979350099086,1.0547015066879402,,,1.7290201780471846,1.1546546924295042,1.7808195559601627,1.2140646768958057,1.0753378402634564,1.5198894505066776,1.614812020110434
1.5737654911360877,1.0967274429232297,1.0967739059995667,,,1.8591724356088548,1.1501398614535256,1.6843376678724542,1.1364860378806154,1.0370343439008445,1.5569530347930152,1.6698215160835048
1.3996439898116784,1.098656950836551,1.138846305311193,,,1.841353276203929,1.1456250304775468,1.795875969854053,1.1708769274695936,1.048415483957609,1.6259337397657987,1.721549003161143
1.2675162326528422,1.0725702425213917,1.271685759962183,,,1.9888345541248256,1.1411101995015682,1.669532182606424,1.3176158065044614,1.0724170660914434,1.5802123386953233,1.7973335902806182
1.3525673653579036,1.0464835342062322,1.2980582534351846,,,2.0173041828392013,1.1365953685255896,1.6652714019709882,1.5464649905875685,1.107854639742952,1.494218386941776,1.9216522418159696
1.3374898303503633,1.057042822249146,1.2464606842199697,,,1.771687313025085,1.1320805375496108,1.6389071295563566,1.5802883040008495,1.0772569373719831,1.4310108485973232,1.850627777147457
1.3255495353637083,1.0676021102920603,1.1948631150047546,,,1.83386618873289,1.1275657065736322,1.5602306119996838,1.4854826738541391,1.1452513334921948,1.4929048658125326,1.95713905983798
1.2611337869516284,1.0669426805996298,1.208067562564871,,,1.6909810642886194,1.1230508755976536,1.5804640237051173,1.6694493064955906,1.0845204394017725,1.5018122335624802,2.0025001775187543
1.3427338492224392,1.0662832509071996,1.221272010124987,,,1.514111193021516,1.1185360446216748,1.7217850657523917,1.5646286410921946,1.1424404409416649,1.493262201623734,1.954608635974121
1.378582048787291,1.065623821214769,1.234476457685103,,,1.6555152913247542,1.1140212136456962,1.668769686736323,1.6327995735724885,1.0894824625524393,1.471421232683945,1.9443768761189228
1.5323029963153836,1.0649643915223388,1.2476809052452194,,,1.861472975093944,1.1095063826697176,1.6571335365785047,1.770976956921661,1.1421395976235775,1.5019863342077415,1.9331586227587307
1.3813632776336997,1.0643049618299083,1.0996272939027196,,,2.430303550871656,1.1049915516937387,1.600287944961918,1.6278064104571786,1.1947967326947155,1.569906279798526,2.0344989671859093
1.4402635214849424,1.0636455321374778,1.3292396712973886,,,,1.10047672071776,1.5953940870220495,1.7212505838244423,1.1882081156355728,1.5753468784606683,1.9721653567189217
1.532196978406685,1.0629861024450475,1.3056756291525502,,,,1.0959618897417815,1.7846565147287194,1.574230861048904,1.1051903272508514,1.679853092128808,1.9079344736285704
1.3895378048270073,1.062326672752617,1.2269754058891231,,,,1.0914470587658027,1.626836532379796,1.6990743515441418,1.0342649940413575,1.7662805861472517,1.873131369709949
1.3601880841991218,1.0616672430601866,1.1482751826256965,,,,1.086932227789824,1.7400556060993966,1.5723333125459873,1.022013132921481,1.65479911740185,1.764191518022069
1.3773739819799236,1.0610078133677563,1.1414840252367575,,,,1.0824173968138455,1.626130311090754,2.135317274876399,1.066578634863265,1.9581856734608185,1.7930495419729846
1.3185024825085727,1.0603483836753258,1.224724600833737,,,,1.0779025658378667,1.7936270088572182,2.525378206100332,1.0634319206905527,1.96934960713122,1.7711262903245857
1.3193340206754391,1.0596889539828953,1.1933224869612955,,,,1.073387734861888,1.6652281643263458,1.6000507577069538,1.0578775543081556,1.9683892199618351,1.843533412970917
1.4213808147414924,1.059029524290465,1.1619203730888543,,,,1.0688729038859095,1.698034066398169,1.9720728272601151,1.058966772503798,2.052377054606749,1.9552687328540408
1.4613062879399537,1.0583700945980343,1.130518259216413,,,,1.064358072909931,1.594122819208378,1.949660610538404,1.5187060739217604,2.0525175445728183,1.8899388023726125
1.490519141245214,1.0577106649056045,1.0991161453439715,,,,1.059843241933952,1.6224281852896725,1.728426070863389,1.06555234435228,2.022617156669346,1.9712344258435144
1.4540220892647209,1.0570512352131738,1.0890805355389457,,,,1.0563303234055934,1.6135775941682011,1.7526909966986708,1.04021452194954,2.1753698648213504,1.860423047649568
1.3939549688893351,1.2624759333493896,1.07904492573392,,,,1.0528174048772347,1.6399349862398596,1.842450660008867,1.0363649822757397,1.853197154332264,1.7834159610594569
1.4316844411922272,1.2693954936667668,1.069009315928894,,,,1.049304486348876,1.5991149433377885,1.6462549584700212,1.2674918992329594,1.7748829409647076,1.8392338699589723
1.222820278945689,1.276315053984144,1.0589737061238682,,,,1.286993288430904,1.6827624210710608,1.7912833990966943,1.2457108837989546,1.903264521853295,1.8105152839350112
1.1783256324602114,1.2832346143015212,1.0489380963188424,,,,1.094672727562122,1.6253078586363316,2.112192788042525,1.2864503226330797,1.773075435305371,1.746994243608771
1.3260555252376325,1.2901541746188985,1.0389024865138166,,,,1.0982606529993777,1.6708163819527555,1.937635813296104,1.306707450857843,1.6854169626804232,1.6467411033561343
1.448239959947347,1.2970737349362758,1.1334193933283694,,,,1.223825026047018,1.7942066831038204,2.0155251463345896,1.2742553554465612,1.773424178481971,1.6167033354070235
1.2665106862923927,1.3039932952536528,1.153648477615497,,,,1.5541346711717523,1.6617781546850483,1.672037835262861,1.556426417279832,1.7534394136880918,1.6479857480789204
1.2373257093087773,1.31091285557103,1.1738775619026245,,,,1.230893081666537,1.691653357967119,1.3458859113147097,1.2712701582420871,1.844001899115581,1.6032141685489398
1.2943069248726735,1.3178324158884074,1.1941066461897518,,,,1.5233701894192306,1.7024406239408825,1.3747176211680947,1.237871440806105,2.008449866311933,1.569124995179058
1.4213256679283068,1.3247519762057849,1.2143357304768794,,,,1.12602576131571,1.7243010978282003,1.310211827736102,1.4110507505992715,2.098200342188455,1.5894758706135304
1.5065872952609582,1.3316715365231615,1.234564814764007,,,,1.2178063988796155,1.705587575818174,1.4033007443409389,1.4340814240254267,1.8658155423918803,1.627891691049081
1.467255535262073,1.338591096840539,1.2547938990511345,,,,1.158986840903361,1.7298502506679267,1.223372104605033,1.3471101281610856,1.9573565163973985,1.665246466792124
1.5271350867623663,1.224362107256478,1.275022983338262,,,,1.365519648676268,1.6956620659059032,1.436499961386713,1.3166206103754028,2.0562644870555595,1.785004394666266
1.448221542568651,1.1101331176724172,1.2952520676253894,,,,1.148332267274126,1.6794662037249384,2.064988723563591,1.3488573743668972,2.2052364757766627,1.763975737769296
1.402705148164764,1.0571958487537612,1.315481151912517,,,,1.250003379805311,1.6648929314956522,1.3510094808814102,1.3683758437532243,2.131725214923363,1.7031741472533608
1.4170497694695818,1.1949931875185749,1.3357102361996445,,,,1.268305232867506,1.7623085679680397,1.472064379802758,1.3479348157442264,2.020057822644959,1.6451349284814785
1.4576116837921562,1.3115204978682695,1.421053307962443,,,,1.149103808638806,1.8031217008151768,1.2945808783601056,1.90483224544718,2.078020524516674,1.7089594144814906
1.44513569160695,1.276697350924601,1.5063963797252415,,,,1.2048120504632336,1.816889105799613,1.2778325900576837,1.4114699192930529,2.100149701079689,1.620424273644838
1.430167507766959,1.2418742039809323,1.4871314671569174,,,,1.2111143831903215,1.853393591317316,1.639944224842432,1.4091589291625588,2.249594251148089,1.6529852638891545
1.3550122140748753,1.2070510570372637,1.4678665545885934,,,,1.142422206709972,1.9568002408183625,1.4135027032553695,1.542381992645703,2.283449065135817,1.6410419641056144
1.432180309962869,1.1210470417956826,1.1110714240532944,,,,1.1635405713234783,1.8875566780190387,1.4754771085795808,1.405033209321588,1.9730648783393656,1.7280064182932882
1.438962318587374,1.1386553052760295,1.4828862492842578,,,,1.2020508108102546,1.957931099568995,1.43597847589041,1.468845096185878,,1.9342018093648907
1.3971925191042762,1.4662537988919222,1.408883048759075,,,,1.342443024663347,1.8666449817442885,1.5129797044426132,1.6842307784787316,,1.945337646168937
1.5177353464258214,1.7938522925078149,1.045757327778361,,,,1.2883588184862311,1.8888971083052823,1.4492983945433795,1.584686050059192,,1.9803809309601443
1.4985859198714382,1.6419674042031072,1.7931429772740877,,,,1.2685023039470544,2.0092615797631104,1.375701867921011,1.6523691119321642,,1.9400104108941243
1.4539276719170369,1.3474831969697048,1.2322655224485553,,,,1.4851324872278973,1.9248403167950088,1.476536730131115,1.32014186283334,,1.8802650603767816
1.5502962509975848,1.3490866573674456,1.1824231639795253,,,,1.4590868860296546,1.912296270743468,1.452084727051648,1.2524464167199316,,1.841472567199777
1.5133819770962975,1.139132900339686,1.2318570632867354,,,,1.211933722170176,1.9205552442974216,1.2685299455690275,1.327447637478611,,1.867876763053572
1.5582268784842113,1.2480995099263166,1.2257640612793026,,,,1.2245949790520316,1.8391423631860209,1.249922548965466,1.3273276632627873,,1.943432906644972
1.7659159214409073,1.0924666126328084,1.4272099052478446,,,,1.1598242747093184,2.087977292840918,1.2978614823440973,1.3700963629110237,,1.989672709401448
1.7369608486462158,1.1238135972985444,1.3163699961691493,,,,1.3072759156160072,1.8639093974140013,1.3605329986491417,1.9300087875861425,,1.9981130233401112
1.7177510971116623,1.256506414758653,1.205530087090454,,,,1.1585838241955269,1.951622954715,1.433495446993666,1.7552649412396737,,1.9648688448940608
1.3887931192204817,1.3891992322187623,1.0946901780117586,,,,1.1760867387623692,1.7896127348395028,1.3213053854849997,1.6356065343428965,,2.05086838792543
1.3969198913892946,1.2378881533224464,1.4811847586495086,,,,1.1935896533292114,1.790034683652134,1.437583469061759,1.5306606223478536,,1.9575535778982784
1.2242670846677437,1.4979141039232204,1.2705342064506744,,,,1.2110925678960536,1.9628675798963395,1.381027028249424,1.66580661182362,,1.8942385552686083
1.4283243328015964,1.043705732293848,1.1174857171217645,,,,1.228595482462896,1.8455005398205608,1.5794633309948147,1.9621696365825507,,1.9477342723169104
1.5489142711101502,1.1109894172404209,1.1569544304606056,,,,1.2460983970297383,2.002415763741136,1.520016788071569,1.662497239236399,,1.9282172732638887
1.3142569316064192,1.0396149151873446,1.1561853034041685,,,,1.2636013115965803,1.8772800173381428,1.3402418106037302,2.313996380682445,,1.9599493447561311
1.5652772824682388,1.4965352206894498,1.4559472973210748,,,,1.281104226163423,1.883840071805264,1.410900437253486,2.0343988348898527,,2.001019632297343
1.6563391072030496,1.18629042061883,1.031702491454325,,,,1.298607140730265,1.9660536532583344,1.4492091492398718,1.5679904963102689,,1.9390324921877773
1.5086298462377663,1.1098554666924274,1.0606165809111374,,,,1.3161100552971077,1.8860041338869973,1.572155200851601,1.5625920664032518,,2.007910334131452
1.4471352773961117,1.179156132916019,1.08953067036795,,,,1.3336129698639496,1.8537052925000648,1.476676474631757,1.5945422319614102,,2.169693084540633
1.3829216791570569,1.2484567991396105,1.263773140166637,,,,1.2606970993937106,1.921351862643724,1.3974833605531585,1.6637823961632188,,2.0217183781429013
1.519015141121006,1.3177574653632018,1.8345739349952184,,,,1.1877812289234713,1.8212731226652603,1.3212031474819128,1.4787098137585637,,2.025980808869976
1.4076115389475816,1.3870581315867934,1.687436086456586,,,,1.114865358453232,1.8623231002306244,1.6004947590418035,1.404440415447935,,2.0619183969359924
1.617782132972032,1.1813791105033604,1.0833156281840988,,,,1.041949487982993,2.0245223751424004,1.4595385190654764,1.6072382454162302,,2.0033777456670125
1.387891105034876,1.2204590140343483,1.8136338557927856,,,,1.0121699037781038,2.1259828734521684,1.4475882538917737,1.849067629641402,,1.9460382060294648
1.360815500888701,1.2596590961535707,2.343114030897775,,,,1.0131645689831554,2.0018031958110183,1.6812009398764345,1.4752818426059455,,1.967754751870612
1.4480944333906454,1.2983915941200894,1.982439244498216,,,,1.0141592341882073,2.0569065165559803,1.464059561683869,1.9251327652487185,,1.9145594896321445
1.4491000116470347,1.5260237077518186,1.8448473288126783,,,,1.024280034948214,1.969638710344008,2.1030714228244825,1.7377623452610118,,1.92376226783276
1.5170070531322897,1.1846965612811315,1.4663227313655316,,,,1.0344008357082206,1.921163267863736,1.5418509228821995,1.9013721375633257,,1.927915795439122
1.4206990056819149,1.1985889265999743,1.6292174012286944,,,,1.103521290060694,1.8688068031605296,2.0194470846487995,2.127138049482342,,1.8882167440131927
1.4228882238418057,1.2124812919188177,1.5722397154790997,,,,1.0300129241935234,1.8481882520271409,1.318263725157405,2.265843546690504,,1.86144361233514
1.4440610094159438,1.1727753116220836,3.1473293207806154,,,,1.0264066229211823,1.9652368075129905,2.4143662588784025,1.9891533802071943,,1.836888684226236
1.5229897133847217,1.2520782316761023,1.7819591091872882,,,,1.0228003216488415,1.910981380777642,1.5562747956714866,1.3127261522415343,,1.8881213267186057
1.561568031200525,1.3313811517301215,1.419595324806792,,,,1.0165232779364288,1.983983286008756,1.875318972001652,2.36298768839849,,1.7528266006478974
1.6009827958714529,1.6476353265684534,1.2526419080330478,,,,1.0256679206739965,1.9700777591880447,1.4890159878792704,1.827390707878345,,1.765289887543627
1.563693743211687,1.8322651177858,1.3287595766796343,,,,1.0348125634115637,1.9398894899203805,1.4547820575230594,2.287709013274441,,1.855021954086824
1.617146672156215,2.968179120213498,1.4418634655158409,,,,1.043957206149131,1.9521704099666188,1.9606866497532456,2.120684492080465,,1.9943415834890423
1.5619243218966183,1.032571211712818,2.220662166715924,,,,1.1423479191107524,1.9699302788626505,1.955981926968604,2.364842525925961,,1.954987833195228
1.4221655932534614,1.1300985865511826,1.692778984726346,,,,1.122820684411618,1.8993231790035283,2.085138548923914,1.9855133006735544,,1.8282274641251937
1.402030078206352,1.1608861382690705,2.0190315576678928,,,,1.1032934497124836,1.8984091797902125,2.0259831741461625,2.43605908061115,,1.812427310303612
1.4892746634445906,1.1916736899869589,1.9257460556272992,,,,1.0837662150133491,1.8660562949464805,2.147182793348912,2.3806128988711697,,1.846846993737273
1.6134020487008938,1.2224612417048466,1.662174149346325,,,,1.064238980314215,1.827811535618796,2.018417040849065,2.393804011671284,,1.8585046908187304
1.5002608380083813,1.2075931575237175,1.7441304422305586,,,,1.0447117456150803,1.8217818047683527,1.8828466459994635,1.9663844082211048,,1.8660154274633896
1.5203332962385456,2.0992333091996724,1.635687348827216,,,,1.025184510915946,1.8253311183142755,1.85561766463814,2.5726933910034173,,1.8441611681264
1.4421001717934463,1.728255939889596,2.3723464354531694,,,,1.0248998969129226,1.8382108597517617,2.0751969535549475,2.3671113865462017,,1.908203024329795
1.6190265475696757,1.3572785705795196,,,,,1.0246152829098991,2.0180635849526056,1.9683084842739336,2.2821679903335808,,1.8434400411424523
1.7077313321612548,1.241909954850451,,,,,1.0243306689068756,1.9061069772966257,2.1119668384087005,2.6811318591030573,,1.909404350856417
1.6095972125365203,1.3996599828513152,,,,,1.0240460549038524,1.89867652876376,2.024680352131621,2.427844831770838,,1.879113380333942
1.3866655439103692,1.526366113827333,,,,,1.0237614409008289,1.93139526519516,1.878975775779932,2.3536754533157,,1.8533427614163207
1.5920825972665404,1.6359307522859734,,,,,1.0234768268978054,1.8338736016223909,1.752853305194874,2.5639740390016605,,1.9506996111549528
1.696162184245156,1.2535350054062389,,,,,1.034493560667947,1.9308505137545644,2.065006452650538,1.3930575900658206,,2.0052887011747367
1.7134718267342022,1.344021034253993,,,,,1.0455102944380883,1.922307120970252,1.6997393638870912,2.632732428109077,,2.0937957425223743
1.567103772224855,1.4570703730029504,,,,,1.05652702820823,1.9086989012468087,1.9632278356420696,2.421109726623528,,1.9421967755761265
1.7576617224295312,1.4432634427712312,,,,,1.0675437619783716,1.883109995856827,1.9690108082332085,2.4074000778903417,,2.142465557152476
1.7054110483881588,1.5125938206373557,,,,,1.078560495748513,1.8611258443609573,1.896590959798207,2.7004811008854595,,2.0616651538803348
1.683895971393068,1.2926461164055396,,,,,1.0895772295186548,1.886215226108832,2.006081958636772,2.706089672156508,,2.029521211658598
1.6446950505077609,1.2294644375038617,,,,,1.1464308844938698,1.9090230220858608,1.828121543524152,2.757469291523992,,2.171472083633509
1.5365068038409218,1.8973577537468795,,,,,1.2032845394690848,1.9846001130437672,1.8577038948961744,2.28173101245482,,1.8905280475947217
1.546233675772844,1.642260106604121,,,,,1.1536794722700403,1.9463396387399967,1.88979824054924,2.924869070271044,,2.013615039229815
1.7603350831502316,1.4298814091707528,,,,,1.0986322398541,2.090277655751687,2.1535623474344177,3.1317905496193306,,1.961156298847932
1.434232284212266,1.3017257254291184,,,,,1.005652649201376,1.860775595403332,1.92655869573075,2.9063010745588684,,1.9351693495227384
1.3925096631626868,1.2129149699558728,,,,,1.0796544491229174,1.8142134075915823,2.063691919044421,2.866557260142124,,1.886443523296693
1.5727900860714854,1.6908378675654685,,,,,1.1536562490444588,2.057775495628872,1.7149250209916878,2.904385117350995,,1.9160358370948631
1.4773619573696348,1.4140226687355626,,,,,1.1514210825971771,2.0707767054944126,1.7375862460202791,2.900023647035181,,1.822846987041472
1.4570325363612566,1.4046615682598145,,,,,1.1491859161498954,1.888263005651314,2.062222230754316,2.6440354384941456,,1.9524897587853989
1.4367897388164868,1.8098516915787035,,,,,1.0714187394203138,1.8513965422971503,1.820328320290683,3.326805197689264,,2.0171602698504136
1.6807849073748724,1.737041383671558,,,,,1.0449872672678164,1.96920637763902,1.9199524712939169,2.8030095034571523,,1.9495492877079887
1.5943684798845834,2.029717219748447,,,,,1.0464528898314631,1.97314060325244,1.8086586614087448,2.5627606487632923,,1.9034837035412544
1.440655860743631,,,,,,1.0479185123951105,1.991432300910137,1.9979818514810763,1.938218514076,,1.863788942131464
1.7812384982036007,,,,,,1.0493841349587574,1.931351704961616,1.9469019554126568,2.807713076096708,,1.8479716385776008
1.3651995630856124,,,,,,1.2345616876675436,1.892819708008799,2.025107634011595,2.975846503107461,,1.8166583517838395
1.6639759691662313,,,,,,1.2367442152614678,1.8210703117931484,1.881212270224964,3.3494196889986507,,1.7642333019029044
1.5531189821083662,,,,,,1.2363020450280968,1.8375238270076897,1.654113405993137,2.636945612135849,,1.860532134148329
1.4986706162469985,,,,,,1.1939630507953674,1.852165768972388,1.453181643532288,2.661647600787713,,1.845696203142248
1.8639459937268303,,,,,,1.1702684744498333,1.9038001975364751,1.4695048437115266,2.5345433691900023,,1.82256835902276
1.8433109897473128,,,,,,1.0932164487060758,1.8448215750764896,1.6583827345191955,2.5425719626975085,,1.7194916681156944
1.5348888571155277,,,,,,1.0608979054754233,1.8626558754015807,2.136615598003717,2.59895880061718,,1.828166571399698
1.6508187205123297,,,,,,1.101958661950328,1.9247116880475024,1.424485417250092,2.531968398627221,,1.8513509885113617
1.6141630353660026,,,,,,1.1253562043942693,1.8038264648168405,1.404999071942317,2.506550299641099,,1.8334338895880653
1.7780279891976876,,,,,,1.1235488310425443,1.9727859874546128,1.3845539780526857,2.4847418739890714,,1.8238591830790745
1.8698605647340247,,,,,,1.21859836875562,1.9122614130043991,1.5029712486566242,2.1869975232813506,,1.916568459368339
2.183995912691602,,,,,,1.138672021169661,1.9013663586398293,1.525510790695857,2.196233193948632,,1.8715812531029687
2.007971005948953,,,,,,1.064750230061236,1.932714419316424,1.891350747225608,2.785322084742429,,2.0215431853798664
,,,,,,1.0180302828880512,2.0060418203158203,1.8735023396763413,1.3221286552425682,,1.8907015453971323
,,,,,,1.1810277888785206,1.8315803442690444,1.5230033166149697,1.6233122782035163,,1.958523063015116
,,,,,,1.2338543516697136,1.910974786524648,1.4285134475307752,1.384899027241062,,1.97491481061975
