Counts_envelope_Kurtosis,Counts_envelope_Kurtosis.1,Counts_envelope_Kurtosis.2,Counts_envelope_Kurtosis.3,Counts_envelope_Kurtosis.4,Counts_envelope_Kurtosis.5,Counts_envelope_Kurtosis.6,Counts_envelope_Kurtosis.7,Counts_envelope_Kurtosis.8,Counts_envelope_Kurtosis.9,Counts_envelope_Kurtosis.10,Counts_envelope_Kurtosis
6.570808662972828,-2.0,-1.95,-1.0857026132832308,-1.5928805845496774,27.25657106328344,-2.0,135.42557604107176,-1.5000000000000009,-1.8333333333333333,-0.7435590321206731,0.0734631917271957
1.6156066077806024,-2.0,-2.0,0.9574981383992708,-1.0326385261763742,5.484953465630227,-1.5,7.746601666903041,-1.6543358442392797,-1.875,3.793064311751817,0.3415054077446968
-0.4354936489372547,-2.0,-1.5000000000000016,5.206639841165138,-2.0,-0.128905277549518,-1.6666666666666667,38.40468070763709,-1.5375872161901185,-1.9166666666666667,0.8583828590761748,0.3569139344796492
-0.2272930185312938,-2.0,-1.555555555555557,2.250458670868886,-0.9338023750842814,12.79401341072206,-1.8333333333333333,54.24685347097683,-0.1612250480563086,-1.9583333333333333,-0.0620553837449482,0.013064241858673
2.2072819088295628,-2.0,-1.6111111111111125,3.019022531555829,-0.7362335476683008,2.0343293733698413,-2.0,14.359765535061111,-0.4728077185931276,-2.0,-1.3368614614079462,-0.0501917525508632
-0.8843675538796556,-2.0,-1.6666666666666676,0.3580495073926411,-1.500000000000001,3.052532740532847,-0.7620188168620878,2.7476274263135245,-0.8149013279856634,-2.0,0.0687176318106383,0.3121786400549524
0.4780602526545303,-2.0,-1.7222222222222232,-0.0268289800608418,0.8236520178271478,9.558287738605456,0.4759623662758243,3.039201830820801,-0.3287970920939957,-2.0,1.1099993331569786,0.3480206755102197
0.5407949441836011,-2.0,-1.7777777777777786,2.4122151757477326,0.0036894812785792,-0.958113798505098,0.0633019718965202,0.472629285830942,-0.5802165292920205,-2.0,6.684160497695789,0.392409312675495
1.3938666675412374,-2.0,-1.833333333333334,5.417764059229551,0.094416189113724,4.066108670840705,-0.3493584224827838,28.15025768058473,-1.0151531305649664,-2.0,1.6110629004986912,0.0214845653059261
0.8612704153600306,-2.0,-1.8888888888888893,11.269895305244416,2.3636074230439945,-0.2332619814112977,-0.7620188168620878,17.602229813269908,-1.5000000000000002,-2.0,-0.9016583920009592,-0.3138718485051659
1.0024650576323104,-2.0,-1.9444444444444449,0.4499726039071414,3.77012412532771,13.35243435078614,-1.174679211241392,105.36930264455286,-0.1686299632669077,-2.0,17.376322507229002,-0.7284424530647908
1.891112014309288,-2.0,-2.0,0.6360414949318591,8.397968113153935,10.927826114479767,-1.587339605620696,10.555074618422264,-0.5553044504449653,-2.0,-0.1338361348614465,-0.2891417843519086
-0.562869624999315,-2.0,-1.9610740609671065,0.0791045478975869,5.891994498464962,1.8987501446333264,-2.0,74.60423833228566,1.0428585630075782,-2.0,23.795503291319168,-0.003718852986247
-1.0447310580585203,-2.0,-1.9221481219342127,0.952987375906848,10.158164969646664,0.7212072471695485,-2.0,18.014023681727544,0.8546556523596474,-2.0,1.4413738210524691,-0.636902889117974
-0.2310205614763218,-2.0,-1.8832221829013192,0.7146385477657837,24.89233735744793,-0.9273217495000212,-2.0,54.77413222224804,-0.9516020403109549,-2.0,1.3068761530169333,-0.3146075393558787
0.0461602131040144,-2.0,-1.8442962438684247,0.4599060029001283,10.685852331263384,-0.8300267133335129,-2.0,-0.3968335979057098,-0.6064216669429516,-2.0,-0.6241032638906794,-0.9398421856135416
-0.0027112681326761,-2.0,-1.805370304835532,2.8615469632093067,5.653288156820482,-1.0018904012584482,-2.0,0.3518727885022708,12.377615920874415,-2.0,1.1919840876349044,-1.0653174861738968
-0.0002505326129758,-2.0,-1.766444365802638,1.5327312467355323,8.713850377399115,11.01829253810536,-2.0,-0.8445707491402685,10.906849639366955,-2.0,5.359300045248503,-0.6781797683098225
-0.6968116883562478,-2.0,-1.7275184267697443,4.407983880678389,11.445321208092878,-0.2300035270740545,-2.0,-0.5392178306951165,7.789746645318299,-2.0,-0.6817975693077387,-0.6018470836877352
-0.8804089982124581,-2.0,-1.6885924877368508,-0.3923717497694259,13.135377245219374,-0.3743143057856057,-2.0,-1.5058186059518333,2.871950956468329,-1.7891201845981453,-0.4792905460184129,-0.637355023007264
-1.3579812534064493,-2.0,-1.6496665487039572,-0.8922144063033421,13.815398470931804,3.8494252331378256,-2.0,20.41893626178173,0.5094611967162384,-1.8945600922990729,0.1600414304159096,0.3654333415292154
33.07744957128027,-2.0,-1.6107406096710637,-0.4191618305405571,18.149990692186208,-0.3398254033546757,-2.0,34.086903468928774,-0.621259008554913,-2.0,-0.2061233772262141,0.087583507834942
28.67859894173067,-2.0,-1.57181467063817,2.2710634226292044,8.156652492682989,-0.2855899041400427,-2.0,-1.5198627835197631,4.373766043538748,-1.930878729631968,-0.4897888438051443,-0.1414769913586364
15.926144113247712,-2.0,-1.5328887316052764,3.610117144668031,12.075636073736344,1.861904213565564,-2.0,-1.092705906252515,-1.0269833721446922,-1.861757459263936,1.6403843323589244,-0.2353676594566134
4.721983368302368,-2.0,-1.4939627925723826,4.563725604610676,8.50825592725394,0.4565080293258559,-2.0,-0.0689337325876444,0.7446998462597674,-1.792636188895904,9.024295653639152,0.3931714977067964
23.465700542913,-2.0,-1.455036853539489,3.412723639931418,5.611174018838156,2.4233895235347003,-2.0,0.954838441077226,-0.5300431570031918,-1.7235149185278724,-0.2606784493618517,0.3340978361071585
17.675195522425213,-2.0,-1.4161109145065955,7.674188168308863,5.34806591995714,4.430094436161832,-2.0,0.6835952264263017,-0.1873123297735714,-1.6543936481598405,-0.417820892378248,-0.5060679169498137
8.780582157445723,-1.9885431764148969,-1.3771849754737018,4.649731961405364,17.44757628755123,1.5333148153256015,-2.0,-0.4477618385180006,0.4821100844165884,-1.5852723777918083,-1.0825396813724235,-0.9960364271887698
0.9561083150393096,-1.9770863528297933,-1.338259036440808,3.3459829783549937,7.263238858428615,9.456285777212658,-1.9205157004707225,0.6368472774615452,-2.0,-1.5161511074237766,1.5289606426959983,-0.927253090208803
3.165443712494934,-1.9656295292446904,-1.2993330974079145,5.052840154148903,3.248447917531493,18.700826552555807,-1.8410314009414448,1.907482201155802,-1.4999999999999991,-1.4470298370557448,-1.138976009530797,-0.9683296403190952
3.695197121100725,-1.954172705659588,-1.2006038270468766,4.196030772119973,2.3780859305020625,3.39347771077649,-1.7615471014121675,4.486260548077323,0.2431568013179244,-1.3779085666877129,-0.9359830584493104,-0.5054278021362903
1.0360375309929362,-1.9427158820744843,-1.1018745566858386,5.465538381389299,10.21576198024326,0.291587683761823,-1.6820628018828905,-1.0971348389268367,-2.0,-1.308787296319681,2.6370330739658367,0.1710488678819071
-0.0754240354606179,-1.9312590584893807,-1.0031452863248007,4.125354498940001,11.866020093357848,10.455111224085607,-1.6025785023536128,-1.4999999999999991,-2.0,-1.239666025951649,1.1418582932542058,0.6445468928254532
-0.658962899561744,-1.919802234904278,-0.9044160159637628,4.75617763799116,11.251334527958273,1.3154388417191507,-1.5230942028243355,-1.5,-1.6472496157322634,-0.8948315706410903,-0.479702710981428,0.3089778951714215
-0.7393471127991038,-1.908345411319175,-0.8056867456027249,1.7739562220780671,11.818684644295985,-0.0256091842114623,-0.8550212050914827,-2.0,1.8510597667946795,-1.4474157853205452,0.6260639041039879,0.6674904438007667
-0.583651146346114,-1.8968885877340715,-0.706957475241687,2.0804601329017025,11.835030462549854,-0.2114397824151757,-1.5000000000000049,1.9903126246459968,-2.0,-2.0,0.1876763993274841,0.0023474073477358
-0.0802105244789808,-1.8854317641489684,-0.6082282048806491,0.3081321405253439,12.04505564392298,0.2303108768434421,9.314724262180771,0.3060446298454442,-1.0015467729996927,-2.0,-0.7342402099004182,0.1409109600502178
-0.6178692442323346,-1.8739749405638653,-0.5094989345196111,1.7503731414933377,5.995308214073628,-1.072745309670339,4.82560801383936,3.38423345664311,-2.0,-2.0,-1.2946833558223174,-0.2221434425699344
-1.0614412604409014,-1.862518116978762,-0.4107696641585732,3.91856083511736,3.573544057789947,5.842079025569323,1.41280400691968,-0.6805692329025339,-2.0,-2.0,1.4492275676228443,-0.3592008326173492
-1.149980196322293,-1.851061293393659,-2.0,4.675284908163746,3.286535254181473,21.38805119095452,-2.0,-0.6596555372318584,2.760015130166172,-2.0,5.731894418890619,-0.6384247276603165
-0.316144325759919,-1.839604469808556,2.501620491654884,4.591628338038308,6.904291069226714,2.211567490393487,-1.4999999999999991,15.044111077122531,-0.7185260784196288,-2.0,0.7810515959448434,-0.6468594541637902
0.6302891658010106,-1.8281476462234527,7.003240983309768,17.636770723295097,4.780862212504791,8.207266697566343,-1.6249999999999991,15.14214029934822,-0.8243850254955429,-2.0,20.13630565510572,-0.1652300782965619
5.315063660551068,-1.8166908226383496,6.598099553656725,11.5739347292681,6.479331694601132,8.755413587008434,-1.7499999999999996,29.1060969407677,-1.4533930593298416,-2.0,0.2076350095051364,0.1295202001753015
3.295627138592299,-1.8052339990532464,-2.0,1.0821631000494367,5.4498835429502535,3.7399909246966994,-1.875,14.093894235067989,-1.4463779775128265,-1.1929502429395868,-0.0395037183706556,0.5436003798173905
5.163954904919537,-1.7937771754681433,-1.4999999999999996,0.5518673465473354,4.654425786985172,0.5567741027856039,-2.0,-0.432775105979077,-0.9013982961956244,-0.3859004858791737,-0.4451097408826237,0.8757761253418321
5.063839193372616,-1.7823203518830402,-2.0,0.2213619484275288,369.30606913563525,-1.57535873102752,-2.0,-0.5702933476402645,-0.1884884371915411,0.4211492711812394,4.0300487722767055,1.2439677286037405
2.073416776638779,-1.770863528297937,-2.0,1.6671322606994463,11.57286936533033,-0.0840523215629809,-2.0,6.655473549704324,2.917850465411405,1.2281990282416526,0.3338763449338446,1.4348136848194653
0.4877934381729671,-1.759406704712834,-2.0,0.0893682292595405,8.917822243256888,53.80198838832193,0.0677458946475653,0.6055192779201053,3.715202295139844,-1.0905533694596583,3.5775156581358667,1.4036782849965128
0.1517876814024665,-1.7479498811277303,-2.0,0.4989482823634521,13.180608605412925,3.7661667614880425,-1.400039396673108,3.9495656846307954,33.391344643006015,-1.5,-1.0706332876395983,1.1988289090670523
-0.110506948108461,-1.7364930575426274,-1.5000000000000002,-0.2785896856274896,12.49461410367459,-0.2652203131554582,-1.5000000000000002,-1.0244669461316385,4.236605730839335,-1.5000000000000004,1.2697580814407496,3.095000841542495
0.4018671666595623,-1.7250362339575245,-1.5833333333333337,3.681762726540891,15.704403199767016,0.2594683810590106,-1.5,6.872172448388588,2.122229949988662,-1.500000000000001,-0.190577730289787,2.170453027254436
0.601440789269232,-1.7135794103724211,-1.6666666666666667,-0.6720077202396011,13.7212212855602,-1.5,-1.5,5.315895732140932,14.08321460421834,-1.7500000000000004,-0.6997390239161909,2.398656858532383
-0.4703681539621107,-1.702122586787318,-1.75,0.3113575473373418,21.00318426356824,5.06123909107777,-1.525535796787937,7.929485171334941,4.380139890392146,-2.0,-0.990105309020954,1.743643497543462
-0.2829618839517804,-1.6906657632022148,-1.8333333333333333,0.2808011938246539,16.609514987194114,1.3411752474745624,-1.551071593575874,19.80729447028119,10.713139156998691,-2.0,-1.0813630834978336,2.356737666792456
-0.8136550984831268,-1.6792089396171117,-1.9166666666666667,0.1412004124094892,13.31234652252321,-2.0,-1.576607390363811,7.332866893631472,12.58279225174295,-1.4999999999999976,5.207625116867588,0.6490303899235559
-0.4115223657894269,-1.6677521160320086,-2.0,0.5473882573707467,20.21969193287329,-0.4180684823185472,-1.6824555427728582,39.39938109296502,8.71850300989547,-1.749999999999999,25.128011908914623,0.5955547079205976
-0.6705377149266978,-1.6562952924469054,-2.0,0.9451869986657248,19.066912085602382,1.674657697696742,-1.7883036951819054,7.680006653892184,25.079682795318227,-2.0,0.7126375853790705,0.7289431448889148
-0.8406040666876788,-1.6448384688618023,-1.9444444444444444,0.950056761314214,19.599789163649746,-1.410967413658923,-1.894151847590953,4.119427365078563,15.533386969733543,-1.7500000000000009,-1.082555454393357,0.1701435974090723
-0.1703408517768441,-1.65273094733154,-1.8888888888888888,5.789984208427851,10.85141243086266,11.593623731864405,-2.0,-0.153968185489723,39.80934527491547,-1.5000000000000016,0.5213877388178045,-0.0269674689588796
-0.7995336927425081,-1.6606234258012778,-1.8333333333333333,-0.4942252528125741,10.574414152332324,0.2123936087370448,-2.0,-0.0067871703662052,17.71118410091497,-2.0,-2.0,1.1718087397134784
-0.3269549621624024,-1.6685159042710154,-1.7777777777777777,0.7089131232940868,14.188540732876138,4.414045462736483,-2.0,0.0563275343144917,55.5834343563874,-1.9127945080155428,-2.0,2.1075158668884333
-0.6085687417314003,-1.6764083827407532,-1.722222222222222,2.707454505962086,10.28497692046069,28.40625052316115,-2.0,-0.0031946092202224,2.6569074042682663,-1.8255890160310853,-2.0,2.6096750756284166
-0.5916214154277788,-1.6843008612104908,-1.6666666666666663,2.0340450202086817,7.986975411028487,-1.435078687784077,-2.0,1.383335355647063,14.399122664090008,-1.7383835240466283,-0.7001626427050338,2.526146861037123
-0.9062549753205622,-1.692193339680229,-1.6111111111111107,3.958771840696132,9.029284266700271,0.790531480686071,-2.0,0.9512482217168884,7.581925023155762,-1.651178032062171,-1.133441761803356,1.4606516505438814
-0.6190242630794942,-1.7000858181499665,-1.5555555555555551,4.259229532188731,7.770005045553285,-0.0278981857881892,-1.7872938248920005,1.324796535048823,14.060475807276012,-1.5639725400777138,-1.566720880901678,1.340113567370631
-0.8503264589557826,-1.707978296619704,-1.4999999999999996,1.3222149292022136,10.801901810680713,-0.9260696071620078,-1.5745876497840003,2.8631345480602937,4.749232672295914,-1.5599742563228567,-2.0,0.396392279709314
1.292718576774429,-1.7158707750894415,-1.6666666666666663,-0.8702589985630929,9.385768550081805,-0.347695311119069,-1.3618814746760006,1.0586945148068558,2.0651380214505526,-1.5559759725679996,-1.852446662290551,1.29369029535349
-0.6352461847035316,-1.7237632535591796,-1.8333333333333333,8.45326609914639,13.282224363524538,0.8641681476389258,-1.149175299568001,2.2545660069514204,-0.6756065429481279,-1.5519776888131425,-1.7048933245811022,1.0446931211025117
-0.9940182383502014,-1.7316557320289172,-2.0,,6.174831731218699,11.8360657969716,-0.936469124460001,2.0975112490768693,7.408388456664444,-1.5479794050582854,-1.5573399868716535,0.7285036582824573
6.51431533765863,-1.739548210498655,-2.0,,7.439407828795517,4.5223728778489845,-0.7237629493520013,-0.2462087995378099,0.5075231619749134,-1.5439811213034285,-1.4097866491622046,0.9499765010882948
-1.5979641146803376,-1.7474406889683929,-2.0,,11.27170939149539,4.795054210506138,-0.0956736856547855,0.2859710099527945,-0.3407365441232604,-1.5399828375485711,0.817639683569938,1.2622437694519242
-1.344971959887191,-1.7553331674381305,-2.0,,5.564921045749728,-0.6253343630083918,0.5324155780424302,2.740543819892175,4.20523778564963,-1.5359845537937142,3.045066016302081,1.0380383930653585
-1.5314891666388348,-1.763225645907868,-2.0,,7.197549549345812,-0.0974927844723048,-0.1450562813050456,1.105406785142768,-0.0072389663055414,-1.5319862700388571,-1.4999999999999991,-0.3430027954203569
-0.6508488857209778,-1.771118124377606,-2.0,,10.006311501009211,3.07067623587486,-0.8225281406525216,-0.0981768512093337,-0.8529821585505197,-1.527987986284,-2.0,-0.6097821081549881
-0.6058502786686479,-1.7790106028473436,-2.0,,5.220577070880282,-0.3781479741649769,-1.4999999999999976,0.0973644950314733,0.5544787459518892,-1.523989702529143,-2.0,0.7273224201456392
-1.3269763560097452,-1.7869030813170814,-2.0,,5.482859484667534,-0.7251369323088399,-0.5901807851431733,1.237010102635839,0.8395307209836811,-1.5199914187742858,-1.365335336084581,-0.2563630989203416
2.050356709477267,-1.794795559786819,-1.9166666666666667,,8.494255595563887,-0.0018149730205161,0.2055934315383902,11.296665162485976,1.193063601382966,-1.515993135019429,-1.500000000000002,1.1989817903401816
-0.9335858742915106,-1.8026880382565569,-1.8333333333333333,,8.301023453916288,-1.0678012576493805,15.08588369833272,15.84512547045517,-0.8210166379928072,-1.5119948512645718,-1.5000000000000002,1.229405818670684
5.598272905348832,-1.8105805167262945,-1.75,,6.064512522670066,-0.8368616902563604,14.402448350399412,10.497446550835356,2.0569642784273583,-1.507996567509715,-0.8357882616388763,5.921822361260944
4.328963316608895,-1.8184729951960323,-1.6666666666666667,,6.996882835441593,-0.9113395986859852,13.719013002466102,-0.3248666245226101,4.913317399633538,-1.5039982837548576,-1.4410802901233366,4.091491500510033
6.998676677052398,-1.82636547366577,-1.5833333333333337,,3.169482555416073,-0.3361854138777702,13.035577654532794,-0.5878508016530488,-0.0465366793641943,-1.5000000000000004,0.8109717071844034,1.569515262967447
6.377497329504076,-1.834257952135508,-1.5000000000000002,,8.696666324464612,0.978422555483232,12.352142306599486,-1.0536858155341258,22.812418922354816,-2.0,0.8664451647447464,0.8388445115632988
8.460680495407574,-1.8421504306052447,-1.3393077274449403,,8.20993553551345,4.051350489202093,11.668706958666176,-1.114275578762285,17.80244352263452,-1.9444444444444444,0.204297583655046,1.9054999683627256
8.57975363853351,-1.850042909074984,-0.7299065149425918,,7.297100451591874,0.1505086975522127,10.985271610732868,-1.0948853776985137,5.589883785750434,-1.8888888888888888,-0.720095449212093,1.4222551353301487
7.04959988930807,-1.8579353875447209,0.4399835981653899,,4.7011049302475305,5.619356062307542,10.301836262799558,-0.5088888637354438,7.747960727664388,-1.833333333333333,1.533343624143647,-0.1229671995899774
3.4017089128326923,-1.8658278660144587,6.160841625629306,,5.107288763740311,-0.8380690772480457,9.61840091486625,-1.0231776799497645,7.056309710722658,-1.7777777777777772,-0.0057872896567618,0.6351644813787023
19.63320626976638,-1.8737203444841963,-0.8744495272299129,,5.929551986714426,0.9212685854006772,8.934965566932942,-0.252601663666073,-0.3831194790009089,-1.7222222222222217,-0.2434429786757594,1.580917065340251
93.39567079635708,-1.8816128229539344,-1.126676094361937,,5.064712262496823,27.42666892082578,8.251530218999632,0.0114678546418813,0.7964018310267234,-1.666666666666666,-1.0155626163230895,0.12943624898474
48.24215850471005,-1.889505301423672,-0.223672088638235,,4.1434904623446265,17.067989011112576,7.568094871066323,0.3591532259418559,7.312147180090506,-1.6111111111111105,-0.175798138993628,0.2397251279721333
36.1629249515178,-1.8973977798934096,-0.6491147257588235,,3.580147166389085,6.323737367044741,6.884659523133015,2.378568225334239,-0.196441500473198,-1.5555555555555545,-2.0,-0.1125434129155587
61.70819258190102,-1.9052902583631472,-1.0745573628794118,,4.119639769687385,9.546890497747546,6.201224175199705,4.294117624210678,0.3496206290686463,-1.499999999999999,-1.358793150338156,0.3304473448026304
8.744220291795557,-1.913182736832885,-1.5000000000000002,,4.7402249568975146,7.796946782235803,5.517788827266397,4.265706445246376,0.1752900977835878,-1.3085504355979165,-0.7383193348709254,-0.1411330325105422
65.71559838350238,-1.9210752153026227,-2.0,,3.0431484652733696,10.397113657274993,4.834353479333087,0.6048503940086909,0.9249955031004872,-1.117100871195834,-0.1775089649845744,0.8380391470465689
13.196004820914156,-1.9289676937723603,-1.5507669804434552,,1.2493129070664413,0.7497848163126437,4.150918131399779,2.037282235541726,6.21216192569749,-0.4065531947858272,-0.2248142593091695,1.7077459742201162
25.808357721485507,-1.9368601722420984,-1.1015339608869106,,0.4493047299119457,-1.308719731711598,3.4674827834664708,0.940986222926428,0.5725255175904147,0.3039944816241795,-1.1613446045250972,1.817236918961754
9.708413828001436,-1.944752650711836,0.3185727406529364,,0.5457168376093624,0.3552967039131687,2.784047435533161,2.127474649261392,-0.3924352467864489,1.0145421580341862,-1.3306723022625486,0.8073381140270479
15.498001844363142,-1.9526451291815736,-1.2088744767531414,,0.2115177504347842,0.2277223274650888,2.1006120875998526,3.2424796221249315,4.405830959383835,-1.2895727623584914,-1.4999999999999998,2.928298398664104
8.585696292051724,-1.960537607651312,-1.4725829845020943,,0.451775174321062,-0.2519308502069912,1.417176739666543,3.273050250430223,2.9696225452147536,-1.4999999999999976,-1.5,3.144071810324617
44.140482387882,-1.968430086121049,-1.736291492251047,,1.2073184283910088,2.8619319440226443,0.7337413917332345,5.5881115758370985,0.4633162478304049,-2.0,-2.0,2.933059827024846
7.627041540677137,-1.976322564590787,-2.0,,1.1883353240024563,-1.2566280267853531,0.0503060437999263,3.50013435332254,-1.19767489383111,-2.0,-1.4593436649414422,2.6773486534631994
69.81219942401121,-1.9842150430605243,-1.8760459427023968,,0.517312860909986,-1.2005359133472953,-0.6331293041333836,3.22920110668903,-0.5673410679259705,-2.0,-2.0,1.7634638382045305
3.2045655965236604,-1.9921075215302624,-1.752091885404793,,17.152942203623013,-0.3823671355195488,-1.31656465206669,1.811762668723567,8.981228431793559,-0.2236733365813155,-1.940245271278854,2.0225478731508124
2.5544176195202377,-2.0,-1.62813782810719,,,0.2602490533093839,-2.0,1.6297281735831284,1.65471651439589,-1.6029648748484209,-2.0,-0.0864412254248176
-1.6240698675544971,-1.7499999999999996,-1.5041837708095869,,,-0.5363801624073536,-2.0,3.497945502651193,-1.5891982496899055,9.189756777885565,-0.2397855589193018,-0.229486628852999
0.1852199187198095,-1.499999999999999,-1.3802297135119832,,,-0.3182126302432584,-2.0,7.202734799532873,-2.0,1.7422003373270458,0.3794125963491281,0.4158266016976628
-1.5000000000000002,-1.125199004830692,-1.25627565621438,,,0.2408472722600971,-2.0,8.170196474656244,-2.0,-1.235377727234154,-0.258032865461498,-0.4837456241264073
