Duration_envelope_Mean,Duration_envelope_Mean.1,Duration_envelope_Mean.2,Duration_envelope_Mean.3,Duration_envelope_Mean.4,Duration_envelope_Mean.5,Duration_envelope_Mean.6,Duration_envelope_Mean.7,Duration_envelope_Mean.8,Duration_envelope_Mean.9,Duration_envelope_Mean.10,Duration_envelope_Mean
323.4452221718878,266.1676673205855,485.24829669640366,,,499.1479320036879,656.1121284768363,789.7094755585717,679.1636658571789,432.3762421834903,419.27272198244873,568.8309273617012
505.1803794027711,260.1039986351728,305.1951750288416,,,508.9356970101763,648.56672530637,799.5362667640103,729.9171214423857,408.5691189019726,429.9108741796252,564.798865721357
298.9831032287202,254.04032994976004,447.58347324441297,,,521.0793249270621,641.0213221359037,801.1479254894629,762.5766737962704,410.4874316556337,508.8517022995069,591.1142394843627
259.8150980142987,251.1725720728767,216.5098672879637,,,515.1356727943296,633.4759189654374,801.8080059668574,551.0634246701936,332.53736250822453,450.06137375488754,632.5098324602073
226.8068570131012,248.3048141959933,470.48312874143306,,,539.8552927334799,625.930515794971,803.044815436049,703.5539866765913,445.0650915014784,391.27104521026826,599.4359984546982
160.16510562993324,245.43705631911,372.1275375066126,,,532.0929850085101,618.3851126245047,802.4587691932319,684.3796845232366,437.5078031428159,442.3214116769237,519.9930976590277
154.54555299342172,242.56929844222665,382.22109543664016,,,518.8169609066463,610.8397094540385,795.8173104235964,665.205382369882,429.9505147841534,493.3717781435791,490.4627662643643
144.0711834650481,239.7015405653433,392.3146533666677,,,534.9002847392104,603.294306283572,787.0812225270525,646.0310802165274,423.78310798284286,292.28849381628726,504.3400957535809
145.25596707901994,236.83378268846,362.6696547926465,,,517.3265488390134,595.7489031131058,779.8678442720728,626.8567780631727,407.8090882248487,525.5306602191852,545.0366907226562
142.50761260237374,233.96602481157663,333.0246562186253,,,512.930309371167,588.2034999426395,763.5789996862255,520.2183902343443,384.3396731124521,469.2914610775749,573.9276824800963
177.91022078344778,231.09826693469327,303.3796576446041,,,519.7523440253118,580.6580967721732,749.9107969230907,580.5259882739402,481.7677007891715,379.2060068423045,606.3005130695134
178.40211149697197,228.23050905781,416.4845610099335,,,507.79472625467866,546.5201252287599,721.335760789454,699.3369237437977,408.6177154266005,366.0248797961407,576.6333507035012
176.16697904875485,225.36275118092647,529.5894643752629,,,507.8668349573401,512.3821536853466,688.102254097028,664.6156628585379,299.108790816063,454.5123681435584,568.6104739922889
166.01186434034406,222.49499330404325,494.0576845480159,,,500.0991223078027,478.2441821419332,687.3502818577819,629.8944019732781,348.8253710821457,467.5536521132453,565.3810453313164
166.7579496438356,219.62723542715992,237.14357112979388,,,495.9200242248698,444.1062105985199,695.9597974915948,616.2227485987207,281.4421349793851,501.08561761047145,564.1245219420614
159.59360135174714,216.75947755027656,266.2477982120284,,,502.0398123662471,409.9682390551066,684.917697335971,583.2895865549057,286.10438981391314,529.8726864574023,577.7615380345261
165.73137818548997,213.8917196733932,268.2838149557676,,,497.4129755897148,375.8302675116933,681.1864961856669,601.4256830129332,312.1369650647665,535.8187857452541,538.8842147305431
162.97439754876925,211.02396179650987,137.44393220596703,,,484.4371144988702,341.69229596827995,673.3159164107585,598.1341815479905,338.1695403156198,523.7386101289205,520.0202953104026
167.29538311593726,208.1562039196265,105.56418283517874,,,498.12199471074433,308.1287603054487,685.9601315695407,602.8108864662715,364.2021155664732,530.1974831958411,524.263483670121
168.95216507413392,205.2884460427432,97.44997570547336,,,490.89266161545805,274.5652246426173,705.1499077337184,618.3151054027076,350.21630353974456,525.7993009698822,535.8353849146968
191.01211158559605,202.4206881658598,108.74695159077334,,,501.14875936956673,241.00168897978608,686.7998940958237,619.6659447623568,337.9769624280764,511.00792244628303,560.5537170595765
178.49358719285772,199.55293028897648,156.45726060231297,,,496.4449441638737,207.4381533169548,648.5617981034987,626.1368049793253,325.73762131640825,508.81994600251386,546.4005416832085
226.5336311814046,196.68517241209315,204.1675696138526,,,521.5990438226054,173.87461765412348,624.1918073919678,395.6710610331813,313.49828020474007,510.5972607426352,548.5714771349914
212.2768344401784,193.8174145352098,80.95820287150356,,,527.7052958011485,174.58828920903954,613.1386661494396,356.451482000853,546.4162531635325,509.2241903278671,543.6938634411981
201.2373966899666,190.9496566583265,85.97541388841125,,,528.425266766914,175.3019607639556,614.8599185760285,346.79822448805515,526.3835066272193,520.5426453560111,546.5419648309453
198.3727872280949,188.0818987814431,514.5064773929769,,,511.0645878929885,176.01563231887164,655.7598791387252,316.907978225768,442.8438150974943,508.8053977762614,541.7186911707585
192.3261433011166,185.21414090455977,64.02386571058608,,,555.5968652473596,176.7293038737877,656.5582194442626,310.21975577293983,403.8043871144809,513.8830999283135,521.5874076387275
185.05084015451828,182.34638302767644,132.0155699985109,,,562.4715131288687,177.44297542870376,685.2141467472732,258.3570341386663,325.74265096193045,515.2286716955094,520.2050067409542
185.9364575191321,179.47862515079308,146.9115822151775,,,558.1273831069846,178.15664698361982,651.8938788973721,273.4145251411239,370.0351555400453,513.442736218599,526.476170474273
197.79466599668268,176.61086727390972,161.80759443184408,,,545.1411615858516,178.87031853853588,647.3705569978321,242.6978732094116,401.4498379141484,515.4708895265019,535.8454255630401
175.07552159600797,173.7431093970264,176.70360664851069,,,537.7843190248929,179.58399009345194,649.8060257082665,233.48006613543336,384.4128588361707,517.3340520319297,539.8938731492726
171.43537346675393,124.27448583602008,199.4032729517709,,,524.6194057807324,180.297661648368,665.1098263639124,276.3280171260621,402.6744828750525,518.6089380930459,537.1288962511081
166.53865198697176,74.80586227501378,142.2179907618234,,,518.8397576941973,181.01133320328404,636.8185135578525,282.8088374613474,453.802901264315,515.8401766665888,541.6150912363745
213.4478507554709,115.90126170977732,133.93011370057943,,,506.0293629479673,181.7250047582001,630.7469518090427,274.9068766069633,480.3430636098239,511.96568887666666,551.9667387750553
165.45380704256354,156.99666114454087,125.64223663933552,,,512.5354833470906,182.43867631311616,626.6862540751698,278.01611603606807,401.4490248128407,522.1871807202697,553.866633517454
195.69882467275872,155.54261011735178,131.61973174904696,,,506.5598256068226,183.15234786803225,634.0064764856214,255.54013335556056,330.23864051796727,518.5885932705262,551.9526853297576
207.9421931662546,154.08855909016273,137.5972268587584,,,484.6232477726768,183.86601942294823,643.8010584715465,254.41964855813868,431.7344014859285,527.9303526286175,552.085254528124
234.31740440397533,152.63450806297365,143.57472196846985,,,493.1334450937807,184.57969097786432,657.881643093403,230.65937663837897,368.61226900979307,530.9554975805017,562.5756471537519
220.82007751102088,151.18045703578457,149.5522170781813,,,520.9409295238237,185.2933625327804,651.8336434827008,247.6857811762793,428.0203986075408,522.1541280889469,572.3490962169144
240.0647724495501,149.72640600859552,139.04346554804593,,,605.7333104433304,186.00703408769644,638.6622811916023,224.3101120849687,487.4285282052885,512.6752734877941,580.7959778896291
263.28672508244165,148.27235498140644,311.2802299582173,,,,186.7207056426125,628.6437375692464,238.6775643096676,315.34359961337566,515.1067460192581,587.6637817147712
264.84147703002407,146.81830395421738,405.9801825876301,,,,187.43437719752853,634.9951878474612,331.5783426577776,485.8104160269744,488.9925601545272,580.4080056131767
308.60466904614844,145.3642529270283,402.4944973735975,,,,188.1480487524446,639.83835197321,325.65212579792967,530.1434033693082,487.89940752506186,590.4972296096755
349.26282065782965,143.91020189983922,399.0088121595648,,,,188.86172030736063,641.8500116736708,272.4191633628707,441.6517400999225,508.80815669468313,607.4354330572361
364.7403535948492,142.45615087265017,216.2971823106497,,,,189.57539186227672,650.2889022225775,296.33828965884385,440.5007062727306,496.8897425176591,594.3696301387737
296.7012166926476,141.0020998454611,402.7977839434772,,,,190.2890634171928,668.1695689031706,306.0509491499248,439.1675839399881,524.7712914954614,585.8249776911587
362.8414844380769,139.54804881827204,354.7664621241013,,,,191.00273497210884,665.0366099648337,247.39169165038447,462.8766731404708,524.5235594859997,597.2908980581094
402.2029907165989,138.09399779108296,306.7351403047254,,,,191.71640652702487,663.3507376955178,284.1476580626547,472.9838275024421,503.3725935022257,562.1992249271011
412.7701121200192,136.63994676389387,258.7038184853495,,,,192.43007808194093,659.492230075862,287.095187952047,405.5165247592588,490.2166948683822,541.4831995266546
374.9177196199524,135.18589573670482,210.6724966659736,,,,193.143749636857,664.750489844096,260.165931225967,428.93368569532265,477.02382337630655,568.7698635506923
257.5608073696082,133.73184470951574,208.4914675627076,,,,257.99988645272,656.8174419498549,256.563675852679,437.07961539759583,502.8820344470452,562.100540463642
215.9916480764859,142.45916425576326,206.3104384594416,,,,322.85602326858293,660.8317593750979,277.6006703154268,450.18266486378747,518.0481051899272,562.1767060062452
200.4247554673881,165.77011868579828,204.12940935617564,,,,387.7121600844459,669.0483258446184,258.91296973305583,432.50956432788325,508.370194072273,563.4884814753326
150.28806037788075,189.0810731158333,201.9483802529097,,,,400.1513563564455,677.1203532224049,273.9224030710718,417.68637818732094,493.9950676396811,568.269036547214
174.8267881279534,212.3920275458683,199.76735114964367,,,,193.6115269619943,693.9947964310061,249.71640885643347,411.58199825754417,503.7287278497031,598.43406935818
171.46248704405446,235.70298197590336,197.5863220463777,,,,249.1561414671744,676.4008014564688,287.287876979701,402.5927098481248,530.140208246225,615.885124962136
226.2892521083549,259.01393640593835,137.83116114791406,,,,294.8331953889213,690.630201816554,276.46135969713026,399.7011397643168,481.1273654909576,620.8482395802288
183.0526273130438,282.3248908359734,141.18870788643483,,,,484.0548838032082,683.9160920580855,262.5446045693181,388.79991401492407,469.3274260619518,595.247604500126
182.37407199722043,305.6358452660084,144.5462546249556,,,,486.3532445121839,693.2097060503493,242.910337496954,385.33649941553136,489.5508538116391,614.1336004839386
182.3485350766601,328.9467996960434,147.90380136347636,,,,437.5144211307211,695.6109439129706,237.9960162739933,378.3115409305749,495.7449581136771,609.9327195636565
188.3698219282141,352.25775412607845,151.26134810199713,,,,562.8684238018278,690.0276044375696,239.5861354974832,376.29559563665725,511.972372858892,613.0808117046415
202.84907162642185,375.5687085561135,154.6188948405179,,,,549.9362520943916,720.1424732999358,224.3412693571896,371.0324573303162,502.4463439744323,584.5903525340348
198.2956215466551,398.8796629861485,157.97644157903866,,,,543.2031200022983,734.9266436798206,230.2835758450702,370.673317762407,497.3099336470211,604.5971470618724
193.06125449059093,459.7988255674692,161.33398831755943,,,,873.7975487962887,716.3923685920703,225.68634562331283,364.21354669234114,491.00567088278206,576.9759151181083
200.4150428113075,520.7179881487899,164.6915350560802,,,,385.2148834409774,707.4448209922966,246.4972346991622,361.23136951731465,501.2015128191821,556.0751358647456
215.39669120954804,660.1368093717944,168.04908179460097,,,,654.5825660652075,679.1855837241066,230.0283436633516,353.2205592268611,518.3501902498783,572.0542392076563
247.9857805122906,576.4290178652246,171.40662853312173,,,,827.2267783546829,671.6944775644251,215.0768355346408,355.5927192921186,496.3409759185382,588.3520122295221
301.53034046989427,289.89182704553303,371.7512428569945,,,,724.5399169460005,664.1138921299794,215.4629451089694,361.7490516404368,515.2832276900533,584.1307567229636
303.0813130089214,350.3277304763443,572.0958571808674,,,,536.0583654368945,637.5631972037279,215.6281954607421,361.75448585159774,517.3495657039803,587.4801202503128
302.0154041155826,410.7636339071556,478.8796040448017,,,,471.2063396914564,636.3085556944745,271.8193724508717,364.4044996538008,503.2293141106149,579.5703644057105
314.2096210633014,471.1995373379669,385.663350908736,,,,608.9244233752771,646.8166380694473,241.21977683620847,361.4788797145757,513.9038455353711,583.6884080068763
276.78507613076613,917.8582260636176,135.40268891748,,,,551.3857905727418,660.5466125420988,239.90629716209872,361.4287156182515,510.79900864439855,563.4009769360251
260.5145944812762,228.69363237743,142.42350384169924,,,,399.4672044193661,645.6370027127515,235.30914243661428,349.2226782755311,,557.1982310512095
278.90056318330926,238.97361784404035,130.43112525323042,,,,557.4859004138699,640.8666435757874,235.6471060879693,353.7803719997346,,514.2476610623314
315.0489722808514,249.2536033106507,272.1317502984104,,,,538.6128316772835,642.7495532623149,230.6791827313643,368.2576407821044,,528.4760010635009
329.27918944540875,239.74813355083256,153.52960848978245,,,,454.4112703321082,637.5072428235916,234.8054623757788,379.4180450600068,,535.6806192599227
299.9837795588798,318.97598731929514,148.61126308923744,,,,523.5810621352174,642.1868388560929,239.1469187956483,327.37728949114955,,509.9927509753754
348.966568096311,425.80830746460754,174.00028517762374,,,,485.4402471182906,632.2506808842967,231.694618821054,222.6249896117918,,496.6563067768646
317.49247234367687,144.98866587879567,145.34215750728217,,,,447.6877104315472,666.1939932628983,230.8372172124607,587.9050174913482,,509.4866278087968
297.26109097720376,146.7939871051614,207.1870227358643,,,,380.4161162011143,661.553356021426,223.80985615450456,304.8791236925705,,514.8833004604577
303.144257691785,100.35315038282108,280.9322717675054,,,,409.1075884769912,650.5465696992028,230.4247456325651,315.91301629086166,,516.5048658820252
306.97451849538294,149.88614380786308,215.2469743338192,,,,473.52519441638015,641.0183036780032,250.48958695640965,373.8924103705321,,522.1948171824585
287.1301734166441,209.57696712725487,149.56167690013288,,,,436.3428782091695,644.8666100887122,245.8177613858186,338.1080851576279,,520.5739743299931
285.080954661597,269.26779044664664,83.87637946644664,,,,428.5326405090376,650.5908402960179,229.4565621520124,335.3878674549207,,520.9317571754676
293.9216239772219,228.9312707973111,130.69612387417544,,,,420.72240280890577,661.956783810983,227.4068625309397,317.1749860522632,,519.7887178717463
301.8938377165306,288.133291964004,638.1143266210448,,,,412.91216510877393,694.4493675331836,225.2152666446532,322.18761624135146,,521.0653346580824
274.1241256126267,273.711241121739,146.46922699170702,,,,405.1019274086421,688.4492640763793,228.42615477325407,330.366977435219,,508.68899280336746
278.9783003886612,337.7701771687774,228.5513117616961,,,,397.29168970851015,700.823662260646,220.8824156934752,364.4226788215468,,516.9442005567132
234.35881282827032,883.6577031334258,321.22934852565106,,,,389.4814520083783,678.5071340122811,226.1420474843271,318.3586292359652,,518.5373451462174
236.31797367786828,216.0058703921333,309.5904885090314,,,,381.6712143082465,682.6839827323834,231.3505353485702,321.0807166889578,,525.4151790088384
244.75405074020475,256.9618963772492,405.3773565289555,,,,373.8609766081146,660.0583161117586,242.1443681942182,315.3950360683954,,530.3421953079693
267.83572837280065,156.75304359373732,554.9769980435555,,,,366.0507389079827,660.0636903649792,240.31775394345783,326.8955261222029,,529.8266282743984
243.58039352764507,223.66996513120856,704.5766395581554,,,,358.24050120785085,647.1358618096639,246.69195779336548,331.54102353100564,,535.0457707407277
278.61557573644933,290.5868866686799,260.5199126175503,,,,395.4344335558628,650.9103896649473,237.069888466444,324.9978290804217,,541.5324333585803
282.4480366131293,357.5038082061511,204.64516536827665,,,,432.6283659038747,649.2794034545755,240.41882624288243,333.47216231211627,,528.8827546312888
257.3515930613148,424.4207297436224,209.51623582431407,,,,469.8222982518866,666.2704546295824,244.49305910785583,334.5207180028034,,523.6985197626219
250.98991265581424,141.67651397845083,300.5592814948415,,,,507.0162305998985,644.1595245153006,245.18030148799264,333.6809237090019,,523.5379170031049
250.9330741060778,435.2295803962993,270.90054612965395,,,,327.4842588837622,662.3734752574214,277.1668517531233,312.05383653733367,,533.0591818753022
193.8425899266836,506.33444110804334,241.025862969655,,,,385.4864451561976,653.8927178318918,295.8584052626328,321.37411288547065,,480.735189443063
204.1040027336542,101.77488176034632,389.7705385083827,,,,443.48863142863297,636.394201070531,271.73855759703736,328.9440277018409,,476.6647799423529
227.04349142368048,446.3640354964362,346.26462260369766,,,,443.1869294501887,642.6724012264335,295.43335359467847,366.90854173283407,,492.8294926659812
188.7756618048245,273.9117356726231,236.37696423494,,,,442.8852274717444,642.4308058021588,303.42893607110614,338.6125002312224,,490.4161584011209
207.5237774213089,449.1558762724903,151.58904444095467,,,,356.30425329242127,634.1654962282022,374.2810773284709,343.00509819082555,,502.383851916633
198.68599050553945,624.4000168723575,200.89391947216183,,,,466.78824906869016,648.6342204794191,355.72409641986314,360.9056051137084,,503.670422905184
230.8051682794984,154.45342997305607,528.2352573244214,,,,454.2538468611315,648.2208217193036,304.0795972249798,360.1087129001808,,505.6500023210474
265.3821937325823,331.4639912117517,272.4528059292622,,,,441.7194446535728,673.2644521798184,298.7136194667325,364.7291090233073,,491.4762409346416
261.0667456312123,508.4745524504474,357.0044359001987,,,,416.79870861693263,683.072776731435,338.06864879212486,400.24260042980586,,441.8600991911673
251.22546154730443,373.6922869280776,375.5445019494228,,,,400.2916256726151,674.944669038601,457.8668602384247,401.72444089336574,,441.37349145863953
229.4106892565036,301.2636938047688,486.7396059975163,,,,383.7845427282976,665.6184934619489,402.7949462173877,404.10266838726153,,455.27526665509134
245.4273600507635,118.63992625640104,283.2001126675473,,,,367.27745978398,677.4929958692275,385.80195325243807,405.4583046564049,,476.6235190825111
241.3585316930235,177.60402808476454,295.95752325337,,,,424.479589991252,683.5909335736351,345.0259232269749,399.96645638260793,,476.69611123128834
295.51714613334883,350.7193299974363,383.6925191859696,,,,460.6855716639485,754.1474654094686,355.3561399864623,392.70635067974536,,486.3645141285501
260.68273520884867,307.9354186097273,445.23270304945214,,,,496.891553336645,777.7993186259421,398.1381229558392,404.68712014584406,,497.2679916368496
258.0941159457454,265.1515072220183,356.3310380205593,,,,533.0975350093415,766.4507484336345,325.0794478185752,410.2980027192095,,499.3517191427111
259.58958689931825,222.36759583430933,413.2482887249028,,,,569.303516682038,783.9150447050146,411.8493125078052,411.1610782327405,,478.3413744623359
270.0929873527013,172.1907996566761,486.35870323386655,,,,605.5094983547345,721.5431012360577,397.2341901988812,412.22952034777967,,491.4339807691671
279.5254858302372,370.8539167466394,455.6162338057415,,,,641.715480027431,735.5510196422705,405.5285882184052,414.20433074248746,,502.2232449414803
294.9670652467412,349.55633927020114,447.5372797119459,,,,634.444551660951,745.6652584720752,383.018669225342,413.2114916340216,,514.2015171736313
299.26406670307733,328.25876179376286,,,,,627.1736232944709,725.402594959424,468.93299003501176,416.8010093596072,,505.4503900049315
312.20366700775025,181.4278120173176,,,,,619.9026949279908,729.0767573686253,374.8435891018994,426.3557496554615,,505.09715784788966
329.331138750784,523.6343287578851,,,,,612.6317665615107,725.0535374185591,324.9013805250515,423.3982944933322,,512.5202802590355
331.6094509102926,316.62989640008425,,,,,605.3608381950307,735.444738334945,444.53946696105385,401.17628535529457,,540.5540172512807
302.1611206578676,249.14152105201416,,,,,598.0899098285506,759.9759172603544,383.7398114433188,407.35969119290405,,538.8527391850498
274.3719947326025,187.288885614676,,,,,566.5539296942618,730.7973229362451,323.25240838180645,404.486276217328,,538.9627429501259
238.0300116952656,135.4227311340086,,,,,535.017949559973,743.0323206767662,523.2314260857562,406.23442924950007,,545.8088715863275
236.6469213180484,344.9614206022686,,,,,503.481969425684,741.8714158937419,354.4214927227616,409.02816560954784,,548.1928896626404
227.6375424495811,178.06922998439572,,,,,471.9459892913952,753.6792654003582,320.98653028167826,414.8660308530651,,536.8651279676476
299.5225664005232,345.2897199129708,,,,,440.4100091571064,755.3061158877954,292.42500456102664,427.952008866301,,476.7244254345141
220.4178282924921,131.1814217952598,,,,,408.8740290228175,762.6571443423019,303.2259870692422,442.29683364998414,,474.4016676958084
231.26606219539232,229.76838365877617,,,,,440.7924412810435,794.7461278318272,405.3416830403475,429.4417347424729,,472.37747560698256
240.0897412662382,200.4539344504244,,,,,472.7108535392695,776.7922168518216,454.8644899528806,441.8253484722167,,471.17202555660566
280.14221406781246,259.7108714116342,,,,,356.7477721068784,759.9688646697315,518.6775559032235,463.25974021361225,,482.9119996008079
288.75036983327794,117.29497551724756,,,,,357.4823596734657,757.6670189945937,406.1596696064155,455.8267591329638,,489.7596644029633
293.02393489414817,244.72648935975607,,,,,245.38207854060911,765.9740103502811,314.45163189027414,468.0253738530869,,505.2284340336685
307.8214609025698,202.9037215330459,,,,,336.5664570009696,773.0653326006146,282.89587113974096,488.4081579647173,,510.08382695401104
331.731375875422,162.86663126871318,,,,,427.7508354613301,780.0486133232982,379.4369987189425,485.031458095586,,518.0781973694773
300.2286556235629,122.83652656482008,,,,,364.4139655456425,760.0666400451857,497.55061197216463,468.347321896038,,558.4234740969097
241.0531433702732,133.2936424217736,,,,,301.0770956299549,781.3562036458501,366.9515971204311,447.4042580987554,,537.332070580409
241.96651114040628,262.5096656061713,,,,,369.0510638119332,782.4591501843792,481.7270180469578,439.2308416667025,,551.3750986097357
280.4618004408856,243.2330636166513,,,,,327.0379086118413,788.7130441062693,535.2869352147037,455.1002298462875,,589.8701702034238
302.49935024097414,252.1627375459038,,,,,384.5900932512456,755.9272149868282,431.6573189129884,456.89075966372974,,587.9578474348309
295.7721175510894,,,,,,442.1422778906498,785.9035351326249,494.943918743386,464.4356399316305,,563.3887488032071
340.2674630423528,,,,,,499.69446253005407,786.4723973163445,363.1349240390727,472.9621307535468,,554.5060991430711
372.4228864891867,,,,,,329.0198822422516,772.3873865162589,374.04553888089,485.8789635547318,,577.0612217134363
363.2295427421356,,,,,,385.778006844348,769.0465431238805,579.2867115052323,513.4270074645261,,587.4867395883253
324.63658614733265,,,,,,478.5221708277581,756.9473684825008,567.0264031301756,513.2628523431928,,590.6489386989998
295.84483074492744,,,,,,600.4524408184474,756.2360564820199,552.0489127071943,518.1019841921141,,591.8120773125564
263.1727348122359,,,,,,403.373733052634,747.7306266247565,578.0064482303932,525.3489736366668,,596.2518213154226
280.26155087789084,,,,,,559.6417845570071,776.909858452608,435.6488016005249,519.4395658089524,,613.5153836915691
342.11335801168457,,,,,,309.0652317898323,778.6481679775333,395.49701663437895,501.4666565087262,,602.537524571579
276.4869075657329,,,,,,262.6405586563415,835.4235184876186,376.1950493361034,498.3967451851168,,613.8411373030912
299.3198457336837,,,,,,475.6126730737867,837.354476138331,425.1661682798852,480.7183274778139,,631.8684622611132
244.3317011067301,,,,,,449.11637105571407,847.8435388636672,416.84463810728965,501.4372901965694,,630.8232199563362
271.7429894287838,,,,,,420.3422847599884,866.965873739376,337.22166307157875,494.844903392196,,650.5992525728313
400.990823401082,,,,,,424.8298787321866,860.8656997008804,363.38172787613627,506.8788135543805,,654.5338683980875
397.32466051147526,,,,,,337.604065725823,807.0531716507694,399.2519467324144,511.6206481526299,,667.8257572312897
,,,,,,293.10728657102925,801.6113042382838,348.53904972590954,593.2183111558659,,663.4722006296188
,,,,,,347.747178190742,771.1600009545557,372.53471349124544,553.3515811930039,,665.7310045702649
,,,,,,463.4188383191757,792.7910082772878,368.4517655353822,536.7130776028187,,661.3780650525243
,,,,,,367.8851637529196,766.4634063795583,372.423328181577,459.48981730199455,,656.08670053809
,,,,,,272.3514891866635,802.8424064377745,367.33109970251854,389.3871394334004,,666.2339753282605
,,,,,,432.4626865802314,799.2440981643169,388.5824893091817,411.21236448982114,,663.6856210112521
,,,,,,447.11228658751975,818.0726280183708,443.3352917759474,470.01415265631175,,650.595585969913
,,,,,,452.22853081443753,782.1391637188751,505.6203418355612,481.3217780739336,,658.887943748207
,,,,,,477.8417448835935,835.337371840808,443.8447729566174,472.69671799169214,,670.1443952581461
,,,,,,462.9975263701208,826.1747691910907,385.8682149253106,483.2223740920728,,681.0221037427089
,,,,,,438.93507580596,783.4929381238082,344.244477530585,483.7399718490673,,670.6535858360629
,,,,,,415.7041689054896,790.8053337525697,379.8754657396876,495.43902676993207,,668.8034647402218
,,,,,,392.4732620050192,784.3477180079497,374.3257982290468,484.5234714136892,,672.4068985363101
,,,,,,369.2423551045488,783.4434439822807,462.00601964558456,491.5330549145351,,667.246422263391
,,,,,,407.81328335288174,775.1674558550153,496.8815319563597,495.8999643970376,,663.6340854576458
,,,,,,309.2672043674557,767.4221644326167,534.5801665887526,516.1762566209684,,657.3008864162913
,,,,,,210.72112538202964,774.9442630702554,552.4761871604271,515.2452236285596,,644.7219359736696
,,,,,,323.23483395912046,767.7785263109157,516.9810279332595,512.7397038289369,,644.3105852927081
,,,,,,435.74854253621135,768.5969767427069,497.5128920994133,520.8599462409859,,628.9965562725397
,,,,,,754.6516436503159,790.0605985208244,424.3940794752184,517.7311964038576,,626.5837676924501
,,,,,,802.7452432091399,777.7190676626136,390.8764879185947,520.8757227818949,,625.181821455638
,,,,,,432.34501544904464,774.6915031144332,473.0454029903405,522.9533663521719,,628.6880693273886
,,,,,,437.5066362237269,766.690589855544,508.9961173383237,521.9603960894502,,649.2364191441553
,,,,,,442.668256998409,760.7103852803326,633.7473980721583,529.2320459123449,,651.8257440906953
,,,,,,447.8298777730912,752.9781724019724,514.2257773169787,530.5422993231299,,642.578229950607
,,,,,,367.011781615682,756.271370976488,526.0427815390062,521.5223220955374,,696.4420685204892
,,,,,,333.2089822861267,749.6167812384349,475.5433735532272,532.4494455981439,,674.844453371934
,,,,,,264.1015795074078,743.4904742107271,397.1563659568602,522.4140836186908,,666.2735029625497
,,,,,,279.2649087931493,756.8505824547204,411.3171067499009,536.1797057245982,,682.3535003090788
,,,,,,308.2369127309694,759.8062349031073,507.86669468421496,522.6364454411141,,693.2840590074851
,,,,,,306.9574203618509,761.8113562866345,419.7853083083345,527.1759225865143,,687.6254224203319
,,,,,,334.0312696656064,768.4443687396487,442.95909814363335,530.7896734688923,,707.7408260825014
,,,,,,305.54674127856015,771.351886066868,471.7078631190981,541.3129660268909,,718.8666270835096
,,,,,,304.2580580082933,774.4689972750417,517.9310559800533,541.9406033511565,,731.8133350058051
,,,,,,298.26404938022296,774.9827818244058,431.81755231062607,540.0758874162162,,723.9161348286907
,,,,,,304.6257596928406,759.0763489206386,497.2885055526999,563.2571383034177,,746.3971003163565
,,,,,,310.61483756393613,763.9972009996198,529.269553809977,550.690000151076,,742.6293828583176
,,,,,,317.88878152153603,775.660114088003,454.96009999784985,527.2325328685796,,
,,,,,,310.2342756731853,778.0768221556633,377.3395073057494,513.4269757113741,,
,,,,,,305.4101299444837,783.11604479447,377.1527294532464,500.8292404176575,,
,,,,,,309.52557896414066,798.0397563802765,451.1719666145539,500.9589593025336,,
,,,,,,307.5065514733536,792.6778310329298,501.42706253233047,497.737272342428,,
,,,,,,305.98245622184464,789.4284891606636,420.8035461572814,506.4326884378712,,
,,,,,,308.1030290195642,781.2676722291486,373.4693186046785,509.2489805368615,,
,,,,,,309.6202781213969,789.6334031991347,362.8669702787116,492.9453366833072,,
,,,,,,314.99405334461414,799.169981309975,365.1932310954813,492.1378983836363,,
,,,,,,318.7904980317071,800.9240645444713,374.6961484317408,504.18902882451687,,
,,,,,,313.46452580670604,791.7920371594535,381.45111450159686,493.5317276832889,,
,,,,,,319.4287092507737,789.2588856268768,379.2000478257676,454.8606781623248,,
,,,,,,316.1219712357371,816.3252907069536,400.3006884142338,460.9783422162457,,
,,,,,,315.7477902036708,779.3925655447754,387.34136556922783,459.24243278283706,,
,,,,,,319.03236231103523,764.0067959849723,379.3979239829884,473.510330050888,,
,,,,,,320.99961646264285,803.2366529948704,401.1987132123365,478.0222345376068,,
,,,,,,333.8114516613579,801.3509475722179,379.2675969942024,461.87555642721054,,
,,,,,,331.7320140278866,788.0104706277607,386.9827983550036,468.17465901922526,,
,,,,,,356.4793246164481,767.2355255888142,369.7947414947016,472.4170149004867,,
,,,,,,315.7504216288987,752.3468083672058,377.4793585811236,476.3779894251004,,
,,,,,,320.68781934158807,751.4350916275862,367.6841593920298,480.4801079753847,,
,,,,,,318.84198469000165,749.1039345906037,370.0227892646968,481.8822792580747,,
,,,,,,325.3682529970245,755.555778148923,371.32233087772886,470.9428562313248,,
,,,,,,326.2167052749271,768.0947603022244,368.37523673741225,485.7780647388762,,
,,,,,,324.1771497685319,756.3827772274839,368.694221728792,476.87893586955806,,
,,,,,,343.22154433359725,749.9428029749852,373.899177252714,491.8716753345581,,
,,,,,,336.8043379728475,729.725119256479,373.9448912320644,489.887722707508,,
,,,,,,368.1764948101813,742.5204652889979,376.6475300519933,493.34951515293153,,
,,,,,,379.1579713042981,751.2721182451033,375.8356235737567,479.2234668495328,,
,,,,,,380.4804378242618,760.9392156975402,369.41790891220114,475.0476774241441,,
