Duration_envelope_Central_moment_6th_order,Duration_envelope_Central_moment_6th_order.1,Duration_envelope_Central_moment_6th_order.2,Duration_envelope_Central_moment_6th_order.3,Duration_envelope_Central_moment_6th_order.4,Duration_envelope_Central_moment_6th_order.5,Duration_envelope_Central_moment_6th_order.6,Duration_envelope_Central_moment_6th_order.7,Duration_envelope_Central_moment_6th_order.8,Duration_envelope_Central_moment_6th_order.9,Duration_envelope_Central_moment_6th_order.10,Duration_envelope_Central_moment_6th_order
568.7073717991482,63326138012.81943,506947266274505.44,,,268518222809566.4,344453171448.19727,276392228820892.88,1339418221979.3618,155227991988.51907,210819825917294.1,423606592374814.7
3443690416635.266,5942660564650.577,380210455402864.56,,,172973534725185.97,430350165871.28766,248815834659537.2,626848646560993.8,8227590.027302453,283326330110468.44,1781864019051399.0
3386502693376.5938,7437931476391.951,253473644531223.7,,,167526208541166.84,12306400161217.762,154038898639802.4,997282363373344.0,289122531.4549075,327106549147511.06,846615639808204.6
3720970567499.49,8933202388133.326,126736833659582.88,,,126659133489714.84,24182450156564.24,442415530871997.1,436124169674681.06,570017472.8825126,179490301305549.78,544512346969646.9
7750745695056.025,10428473299874.7,22787941.98333014,,,86926102416124.78,36058500151910.71,527138696637664.2,1165268713106115.2,226636.2055905668,593063498494228.5,606043990300745.0
920816304040069.6,11923744211616.074,7507126999037.552,,,277026381868900.0,47934550147257.19,734708399587701.0,1394167108394593.8,2833970323.7544403,342604486522534.3,151347982127139.2
7188385288926461.0,13419015123357.45,660613101088333.9,,,317934381238883.0,59810600142603.664,844774859072290.0,1078724474866250.8,4181914757.832584,1236857326027860.8,701645365501810.4
313377137727225.6,14914286035098.824,42310061510.37992,,,207272241121513.1,71686650137950.12,535828191010523.0,954741942782015.6,41594881761.055305,67559638105717.32,530306819920735.2
2856057436822509.0,16409556946840.195,41142969965.11057,,,267270800538327.03,83562700133296.61,1471376725148309.5,607775440374301.6,82899682904.84064,197497327812589.84,586914815590059.5
8464336780412.605,17904827858581.57,23855140547768.36,,,41774203796534.55,95438750128643.08,1112861484914834.0,394089915532752.8,4609614608600.317,118851821498690.92,1416722423801595.8
220419.1413123097,19400098770322.945,15903674723883.578,,,285027853938636.94,107314800123989.56,1153953527555135.0,164473818850932.25,50374880163.01312,81413888827047.16,2146340043579407.2
8859538951034632.0,20895369682064.32,7952208899998.799,,,387820449443048.8,119190850119336.05,1097920918404390.0,124184942278549.3,238814594877.5192,22470588988206.152,1875241813981150.0
4441043065618421.0,22390640593805.69,743076114.0201893,,,21626334207452.523,131066900114682.5,814839531399136.1,1080055036529692.2,121778497384.4904,27152815333063.98,7878430322364661.0
22547180202209.63,23885911505547.07,70412226.57088314,,,155186112544534.28,142942950110028.97,1011118405754077.2,391945600678095.4,4742399891.461582,5975227118056.857,1551186255059250.5
1206636185656.2622,25381182417288.445,537052594771449.2,,,374916203632540.56,154819000105375.44,790835552076256.8,195257383010546.03,10819323013.769674,73349821893775.86,1907722179624870.0
23971832397279.58,26876453329029.816,560700498888351.3,,,804493069492629.0,166695050100721.94,1271069166849510.8,29095178239850.152,20689788133836.96,18747027862486.5,2301319183017344.0
1118429162817.7944,25931788401165.887,12914037452471.854,,,739585847349819.1,178571100096068.4,1441896587677491.0,2312573451379.24,126650821792128.84,76399785065679.72,6918413508786146.0
2786479894093.3696,24987123473301.96,210693626309391.28,,,193274429391895.6,190447150091414.88,1125517469665426.0,4198513974630.26,19569857884741.8,134052542268872.95,1930265463480815.5
258071998017.4386,24042458545438.023,1299032530.234739,,,218372884266418.0,202323200086761.3,727363154801354.0,4066504548234.121,48348622216752.47,69251180190770.75,4621089005344855.0
1169277489477.67,23097793617574.09,178928786401248.06,,,389666669052199.7,214199250082107.8,761067193329683.9,3934495121837.9824,77127386548763.14,4449818112668.545,2630105685794007.5
398670077467.3212,22153128689710.16,357856273769965.9,,,384788235836550.4,226075300077454.3,1097852941988050.2,3802485695441.844,6641519916289.365,6492633506286.2295,3082231859122327.5
282799318934004.06,21208463761846.227,291392905848053.94,,,2766276455200829.0,237951350072800.8,1426364757647012.2,3670476269045.705,29828852877166.902,1.8307102432595228e+16,5116527393152449.0
3256362849877.7563,20263798833982.297,224929537926142.0,,,615815330184146.8,249827400068147.25,1141935682743299.5,0.0003035682566449,30567116760164.34,169371690722235.5,2421973034291029.0
2173987638146.884,19319133906118.367,158466170004230.03,,,231982862313726.0,261703450063493.7,1272538338552879.2,19648034727406.95,905547665594.6172,149048128903373.06,4437348141978301.5
376583504062957.6,18374468978254.44,79292984603104.53,,,374205920524507.6,224321183705534.44,1564105747872220.5,157623995931094.9,308269661157.2882,9497850890709.496,1299956692276202.0
55030984401990.3,17429804050390.502,119799201979.04604,,,1285366481182961.8,186938917347575.2,1560936476708126.8,78811999092300.28,994206318318.8032,291821276327536.1,2952129850800506.0
506121816474.855,16485139122526.57,1137560938162.3342,,,901603459167437.4,149556650989615.94,2503761081637700.5,2253505.6461919844,6331517.781502556,28216901634823.844,2185048983599011.2
108602488883.29538,15540474194662.64,5522475963031.497,,,108277224562808.44,112174384631656.66,2326735507879267.0,32.96950020402009,6207429669570.311,31027412470242.883,6424881728015551.0
5811417579507.034,14595809266798.707,303848232312.2823,,,945024611324624.2,74792118273697.4,3168536182876341.0,127625010191.76608,4541438057796.358,144781447422225.4,9489345839883850.0
1237837806361.6262,13651144338934.775,109599747.68314914,,,337031952297153.06,37409851915738.125,2569742375479109.0,59578343731.69993,3337741462394.873,92550839319930.16,2775922643700925.0
3718838535068.815,12706479411070.846,29206745937.1744,,,43377704242465.44,27585557778.85563,2479738174442478.5,5199084182.637432,2134044866993.389,95072167056988.69,2068713158079584.8
5313895980982.421,11761814483206.914,340848845670.9542,,,164406036434490.12,259066909220.0791,2448970744310367.0,217207966.9978412,930348271591.9038,141788092463152.38,2703345987697922.0
110044489204.46748,10817149555342.982,122045809.94370332,,,118861227763675.36,490548260661.3026,2494690125895030.5,367576.2594412934,911920354983.3074,111470834196536.84,1565487692745830.8
4067820300692.709,9872484627479.05,124674337112.29877,,,544193900158234.56,722029612102.526,3584096295111136.0,1656166506829.5312,918883560245.4308,114946241484365.56,3601543427153204.0
1168975215629.0002,8927819699615.121,64836513001.16028,,,112058338163566.05,953510963543.7496,2097449031176396.8,1353214882960.9355,925846765507.5542,95379078729676.42,2462780181145672.5
47845784197721.14,7983154771751.1875,4998688890.021789,,,520884857249025.2,1184992314984.9731,2811743975108764.0,3124236333982.036,932809970769.6776,76775157837696.95,5374317375385461.0
14760529128303.85,7038489843887.258,2189998003.711546,,,531978849518604.6,1214518396733.1538,1795492907958466.8,91074266813.92278,675531993712.0088,107021031643100.66,1.0377835997260042e+16
4562037158686.729,6093824916023.324,52679344638435.3,,,755488518491996.0,1244044478481.3345,1531243966906121.2,384909445513.0385,17564204.080121078,155803283396603.12,4173143700981225.0
11658624625858.31,5149159988159.395,2178035233800.314,,,1716974513022223.2,1273570560229.515,746021924206951.8,236388385236.0004,5566253218822.962,121785001303151.48,7810845530600864.0
27749608112498.46,4204495060295.465,3131810939.1010194,,,524267177867940.6,1303096641977.6956,1244313632541144.0,230166365203.1977,17643686188401.27,172254923472902.34,2.442693200227823e+16
37857715024915.4,3259830132431.5312,834277.3472595899,,,698476728444363.8,1332622723725.8762,1225531950344026.0,46421656135.22273,61766184450.49078,139109151065716.8,6005734623593916.0
6875913951512.141,2315165204567.6016,740193.6568320077,,,1010434183267860.0,1362148805474.057,1701706172471184.0,34218461475664.67,460813392354.34015,129923709309071.64,2.524692693752192e+16
4744682775842.196,1370500276703.668,646109.9664044253,,,763204895774497.5,1391674887222.2373,1095786880658479.2,122238660327.87018,13775731233010.688,95954384653198.94,1.0995347662786568e+16
24794138268432.16,425835348839.74005,552026.2759768431,,,598816264101676.0,1421200968970.418,2011669524343726.0,76383204913.43846,134521937864.75522,98512141257930.86,8667428369074901.0
5899489435682.841,212917822415.95703,591322937813.598,,,1010850565238962.8,1450727050718.5986,1380021210093361.8,45711136571086.16,64653258279.81424,112627343313483.05,8353353806274563.0
4185042326478.309,295992.17398824234,1461864.5235786105,,,2771181136591391.5,1480253132466.7793,638792486152822.4,267681819601322.1,1738018158255.2288,178367036371194.25,5647861645243277.0
15953028355169.072,45865569.73249855,165847511506.14297,,,407544779271808.1,1509779214214.96,295476362164737.6,234549786375977.1,3819251100916.365,149204374660989.9,6437959046402030.0
942193981462.9548,91435147.29100884,331693561147.7623,,,411174848601774.8,1539305295963.1406,485777433067561.5,153771018782702.8,7332449999246.113,98506071440317.95,5820075850973395.0
672528412517723.6,10932037570.073875,18639315477639.664,,,5297732971089104.0,1568831377711.321,363636347387184.25,295161491348212.6,40750756411504.25,107553015242274.69,5989997076724332.0
350890854753866.4,21772639992.856747,36946937394131.57,,,1524756790284970.5,1598357459459.5017,650245114251317.0,147378994699983.28,2040136230355.464,175391774958035.75,4948295936279864.0
935188914627774.0,32613242415.63961,55254559310623.47,,,5846469741938998.0,1627883541207.6824,880866915480371.9,88364640347421.95,62855860656838.86,154146220957548.94,2.5141714715261824e+16
8786896270231.828,43453844838.422485,73562181227115.38,,,1183821971203629.0,1657409622955.8628,364149496279596.2,169322801746339.5,31428285753816.63,130253000878199.95,5725904256083005.0
709248241888.0688,54294447261.20535,324879321221.85486,,,4128257892255941.0,1686935704704.0437,532721287884728.25,100454823649424.69,710850794.4001182,302671869234784.56,8641059355724061.0
1894936090340.7373,65135049683.98823,166272357361602.75,,,,1716461786452.224,2499596453420101.0,126406688874221.31,33012506611399.426,105999417087729.36,7996761878340354.0
2630979989842.605,75975652106.7711,3325816730589.417,,,,1745987868200.4048,1225491018918891.2,56908833028195.62,172880788903704.44,139094472085727.52,8385829243218870.0
2840422200320.23,86816254529.55397,84421981367132.27,,,,1775513949948.5854,790409325400837.1,128640586456095.05,6681422809401.231,114757435232096.69,7613784076075501.0
16331307498323.72,97656856952.33684,165518146003675.1,,,,1805040031696.766,3074939887198580.5,51869907560300.08,6269498434332.496,168404702224255.28,6822476979900307.0
13713454752789.031,108497459375.1197,7779484951.914827,,,,1834566113444.9463,737065972819888.5,61271491502794.13,387788883026.5682,502771753610483.2,9857365920983314.0
10759206646776.94,119338061797.90256,128195228141662.12,,,,1864092195193.1272,1540664644819939.0,253449220943075.7,1037621059997.6028,553633960129877.6,6150472539035078.0
56516417884194.67,130178664220.68546,97533494568710.77,,,,1893618276941.308,568169892403066.9,34223503793035.777,195332737861.9118,465293362580561.25,8812797645617874.0
39782095228355.41,141019266643.46832,66871760995759.36,,,,1923144358689.4883,530463610272100.2,173598515665580.4,248217309383.87103,155466721364616.66,5476895824625379.0
60497032927153.26,151859869066.2512,36210027422807.97,,,,1952670440437.669,474702837979890.8,240053239291808.7,84125428081016.1,225160132464704.5,5591385355159033.0
34762747364011.184,162700471489.03406,5548293849856.593,,,,1982196522185.8496,769466506537084.2,32570541666222.168,115938169849.84074,145620155709066.25,3542331576312267.0
12297758488856.938,173541073911.81693,4623578208225.66,,,,9987614465232.11,1062128002483668.4,29568672047844.203,3199022809736.885,348798538132326.94,4605683753503401.0
5964259657154.822,183028679489.2725,3698862566594.729,,,,17993032408278.37,475761771923976.6,77175310824951.92,528273913459.9021,694993362807329.6,4031577546777625.0
1002839832076.7676,557926068638.3513,2774146924963.796,,,,25998450351324.63,3222939421729508.5,14678292552695.584,90465615622.06068,503071916244822.8,3859751628415837.0
388583890326.9412,932823457787.4302,1849431283332.864,,,,19091847407868.043,2373958533479918.0,45642254990745.79,65414324016.34082,155386819358102.97,7630653739415578.0
20048931398420.63,1307720846936.5088,924715641701.9316,,,,2015774380802.9868,3877414092224583.0,73173391786982.14,194312288178.01385,187711111325053.6,7168968780164561.0
19901424179838.977,1682618236085.5876,70.99870380053227,,,,539029761082.1178,2454651845725322.0,542988236390992.0,98711551860.69366,284936821230258.0,7828496512106574.0
422788297364826.5,2057515625234.6665,25128580573895.86,,,,888857958533.5546,2973555389599417.0,380587389695972.5,1268779326748.2756,670112844982090.2,3.3984527798188024e+16
581772911470627.8,2432413014383.745,22619533228467.18,,,,75216690220833.5,6309603009592019.0,264575757284556.53,479844335554.6418,223151404788542.8,4043189551689633.0
48193818644936.586,2807310403532.824,20110485883038.504,,,,1589202989451.735,995906844841028.0,323364270569.9301,340142060968.71765,390343082361750.4,3043427577639713.0
310982258502.7247,3182207792681.903,17601438537609.824,,,,6413451283413967.0,1783740867851641.8,131993571945.16946,271000699467.988,321287113401965.44,4330160734170695.0
37501897308.071846,3557105181830.981,15092391192181.146,,,,251533275960840.8,3918583259463719.0,530989381005791.9,180917194638135.7,243044467117771.5,1836759801260649.2
2186337333266.8347,3932002570980.061,12583343846752.469,,,,499051815527653.06,4904446750519042.0,825977613704.0001,672610209415.5391,247274776170068.9,2049339519686566.5
5769314635934.6045,4306899960129.139,10074296501323.79,,,,930773153588138.0,6568329403227815.0,309184122927.8013,408532523314.1735,473536175396125.5,1370069593269183.2
27138199531099.008,83042021524776.34,7565249155895.111,,,,1.1810453891500978e+16,3568653070620175.0,241521632128.48425,442575018307.895,276945662880131.6,2378334115576458.0
731326456782.477,161777143089423.53,5056201810466.434,,,,9248141428678618.0,3891834526589984.0,1504189719996.0786,911033602741.7448,187392034706788.1,3677778039009656.0
7583172895035.006,300392457099130.7,2547154465037.754,,,,5962629518302663.0,1708711933459916.2,30857104523221.867,2376124943333.2427,210606370403438.62,1274843159694880.2
24252610991232.89,2196738061634588.8,38107119609.07954,,,,7909344769294915.0,675909347048699.0,14800251641013.25,1135868609414.75,308988640707415.25,1390427938505694.2
14180510809012.965,6178141573513.029,230373258818.89072,,,,187847064345059.47,535491738141678.7,433254537319.78296,405534320391.7624,386936560054171.25,2191660795716267.2
527348211664627.1,981414277286672.4,422639398028.7019,,,,554770421045327.0,1626396625009673.5,1011107970989.7574,1879773234268.46,3645920299373817.5,2095305472166964.8
12541887790288.426,1956650412999832.0,21825096144602.48,,,,5479354021302.07,5281056940459316.0,105758641573.7861,807341700285.0736,4.279448575818573e+17,8048538120272619.0
28272097941561.16,2931886548712991.5,43227552891176.24,,,,111627890034886.62,1741794571083220.5,113251353219.039,5751523987321.469,1637849416467489.0,2886525733636006.5
701575403119961.0,4.12537083420592e+16,4665498331.571698,,,,2037545128490992.8,3573474890736608.0,80506523441.93979,4032888283973.811,750508601788301.6,1452752153975645.8
10163176333655.912,2952097109303.4307,646053.4086146733,,,,1032155850324.7202,1755766131126164.0,134831444086.23784,5298198012100.036,,2544578653976090.0
20511896771764.29,2079270906579.6096,677348098.2809962,,,,70386727097252.5,1428180247765450.8,1901388769619.159,3942131910826.707,,1683810864522752.0
8828755756098.566,1206444703855.789,129639981275.92328,,,,67934414804201.52,744303870046934.9,254416994797.3666,1726405963661.839,,2400875017774125.0
33463207331116.24,28144247440245.99,2314240359037.535,,,,415213971744667.7,1457693402988478.2,232774642908.158,4386287733004.7534,,4351748981267728.0
5072661817355.902,108368521510.2288,302500971.529914,,,,91865699005056.44,2969982341446257.0,345007299293.34015,11413710042835.615,,3388847518445650.0
24285756538131.043,1924840384500284.5,17237596820.892845,,,,233792269252501.7,1334985955524814.0,451774431394.6183,363570967353451.5,,2793171427065763.5
9971798252155.748,451417381.53225046,763590685.5001491,,,,1491500847927507.8,1462122217920888.2,713807998048.1073,303801051689127.6,,3746939090525986.5
76277423136889.17,1189886593373.4216,619095474.0365438,,,,300144440440767.94,1326400109285952.8,2077315123647.6577,27966552355499.777,,3381639465035674.0
28137129330677.19,12432297.56133967,562442581218.8787,,,,606134781.7230685,2637780451381279.5,142112308472.3985,31359718300465.72,,2862888562722907.0
43413050543249.77,1500521511344.0725,215595751250338.25,,,,74955625684.47536,2501564873028928.0,15890150688987.848,512342815766067.6,,4310414800650616.0
9000999242778.584,974644526066.8086,430629059919457.6,,,,47441960148.7562,1331303029051709.5,16551967289044.65,46897042589733.54,,2067705262580501.2
5388284006758.321,448767540789.5448,645662368588576.9,,,,44165967671.498665,1528233619063952.2,5169330299200.461,257268257195263.7,,2101806074342159.2
4120677681820.8926,11271821304477.377,92276942930779.44,,,,40889975194.24113,1450463166534588.8,38655398801497.35,53219326015396.266,,8315141020171933.0
10705016576486.775,7914585798208.244,585193481.5932913,,,,37613982716.98359,2245511111164195.5,319666663439.23944,174064765829122.47,,3249483941547950.5
123237670035808.05,9826399982.493132,15762312094.656475,,,,34337990239.72605,2385062657041095.5,11278111484406.154,214478939810242.8,,3331618943994746.0
15895971414223.44,1584755934968.6855,4319107894789.907,,,,31061997762.46852,2350348695405375.0,2509293572117.675,137359519324504.6,,3074332655646725.0
327846059107.80566,1023478717.3866748,17955036292.48095,,,,27786005285.210976,4381274026174989.0,28181742782157.973,139511066895669.52,,3393752051489410.0
19060013116857.426,170271588839922.3,35144518830258.938,,,,24510012807.95344,3061856231381248.5,24333238634151.61,120873013646824.14,,6718445517777276.0
15484101395786.951,3944440263191.738,741873615.6835304,,,,21234020330.6959,3187714278864209.0,2725153028516527.0,31638398804821.133,,3354832820825048.5
11405698014228.088,391909749334.50543,400639550.019851,,,,17958027853.438362,2562810813962519.0,8889184274118.846,3401669206139.452,,7726259831812515.0
60037132707398.26,712868890175.5471,59405484.35617157,,,,14682035376.180822,2947364925083061.0,275961407119924.1,3029174984576.458,,1738651379687822.2
8937536108682.938,1033828031016.5887,168114725.02243122,,,,14001168837.476698,2527253865171342.5,7349367002195.852,5158711819963.907,,2834771212239250.5
5191211200726.541,1354787171857.6304,1428816731710.3674,,,,13320302298.772575,3460779465398603.5,4369718799016.986,4916220662918.247,,3619531335338433.0
3373909706010.7827,1675746312698.672,14873026506398.129,,,,12639435760.06845,3747187278182523.0,8521984246177.371,12767573636.574186,,2042604265209746.8
4949521869168.061,94732839248.53362,366218886399461.06,,,,11958569221.364326,3721104883575055.0,3278565837532.151,3020430814902.1733,,3368286931559417.0
66372291719591.13,1758240110429.9128,253333167852778.8,,,,0.5387511122495553,3747971316398245.0,114061525647148.7,6486016057192.19,,3979621619890288.0
16604962321162.629,2752370993476618.5,1555162040083317.5,,,,507632.27939206606,3718519058898537.5,7380174921900602.0,4197148893250.504,,4495712169782444.0
15084478039415.43,145355569045.62006,73277716556708.27,,,,1015264.02003302,4345701487562065.0,64384869944796.695,433021698619.6143,,2682004849066503.0
9237906348902.166,7.288511161050354e+17,26313727516499.305,,,,507724.4298035129,4615208095711241.0,133452079714214.08,1.3223283606875757e+17,,3760346843887783.0
20336957829957.777,230948295434835.4,8325364487756.085,,,,184.839574005901,3062889847709103.5,195481887727585.88,4321684724444.232,,3317577229391375.0
69598393199811.43,1970729403655531.2,17338764950547.576,,,,424375393131280.8,4129538915679595.0,186843380974614.6,8232295101381.918,,1747999841629233.2
5998712850253.29,3710510511876227.0,83413324854244.69,,,,2774564457.018315,7207836917156954.0,257337475848996.97,17146774752850.244,,1550153384770397.8
39719750999965.84,937067333620.2212,507047202226836.7,,,,1387283700.343655,7226634429240315.0,57876832217358.09,4146645217648.684,,1856702395092479.5
34768989037398.23,1088965191434919.2,12477475895190.826,,,,2943.6689953615305,1.0139592173755264e+16,130091263435990.86,19553719538819.27,,1413517860789630.5
88243923162002.55,2176993315536218.0,800260653834438.8,,,,3449587481.541312,9853216969315794.0,181822278722829.3,11092374650982.39,,1883087513456456.8
17890582378501.5,1105118104559986.4,116374509394790.69,,,,2415498343.2319,9783671253454208.0,27589421266753.254,7367985186408.642,,1656239626295580.8
19175900487917.555,5848421208991.429,95782067382165.23,,,,1381409204.9224863,3339023278833044.5,5236824896159067.0,9280385818298.03,,1432480555485936.8
48312798560444.27,47874812716102.3,165303401559421.5,,,,347320066.613074,1.1415881266941746e+16,587953902280524.9,32175928315964.805,,4480407319095868.0
52684251019353.086,128670257431.70293,389482555012905.94,,,,2614244326441.609,1.4908923160211232e+16,7091072759690790.0,4251518692122.3154,,2896773978234345.0
1868923824320006.5,225542764364.5785,103628644132520.5,,,,21039864334032.99,2.916185846290708e+16,5378970844999759.0,66620984050176.37,,1492661058350297.8
272896189241552.72,422916135064.17896,113077558839838.52,,,,39465484341624.37,3.1275110026871984e+16,2192755528527356.8,25965821275909.8,,4165640787512193.0
486496698043.7291,620289505763.7793,311937122690317.1,,,,57891104349215.75,3.729458281088799e+16,314409960020100.2,26540965493870.63,,2754626915690861.0
386714071514.5625,817662876463.3798,720079396773677.1,,,,76316724356807.12,4.2112173695492216e+16,740397266853812.5,34094525007676.875,,2613928068631305.0
433006045383.84,1162918323453.3152,861843381445923.8,,,,94742344364398.5,4721178178153384.0,278521351604207.38,7639021960665.931,,3767640698232121.0
1979242772376.94,6589824500992.279,1510423442769952.5,,,,113167964371989.88,6049395018348049.0,518966775399650.9,24500153288022.19,,4283507108059639.0
2634211740250.9937,38447952870370.96,7.009101733189035e+21,,,,94306712329817.69,5023383556874541.0,238870505025197.7,28975297199894.824,,2210906476192306.5
687741625037.8608,70306081239749.65,,,,,75445460287645.5,4790579130934237.0,231964044168146.8,24196538596318.605,,7162824302044382.0
760631528049.3827,1711374865540.9893,,,,,56584208245473.3,9540926232164980.0,967994564806755.0,96345170983199.77,,3097227833060077.0
5832045980694.132,2.5294492061867603e+17,,,,,37722956203301.11,9153075398570730.0,1764731504970315.2,32835685563909.01,,4719362905681886.0
18012800579619.695,399252159466333.75,,,,,18861704161128.92,4225730193214471.0,360861137254316.6,3434254855432.155,,2340664642633563.5
5510754785259.84,4422296197111828.0,,,,,452118956.7192152,1.190250503518003e+16,165531705780473.56,14075684689060.574,,2794545132793098.0
5577778695897.575,1.987962910163062e+17,,,,,399182618.7529932,7271757114799226.0,6566652784846237.0,65899603427269.09,,3771384675479978.5
276768145456425.7,501122759667.6048,,,,,346246280.7867712,9362106627527228.0,1966699002646514.5,200678065604332.9,,2436021447329758.0
193707908645206.8,4429148773178863.0,,,,,293309942.82054913,4798153319747163.0,3323760011810941.0,3101617494142.002,,2999110705061499.5
13640051885418.656,3248147745687.262,,,,,240373604.8543271,5060382799970286.0,1.2172355742145126e+16,68180908490885.49,,1299186440753311.2
543070617709081.9,4.710818772031301e+17,,,,,187437266.8881051,1.1687667958296398e+16,50025282441152.73,31565177589760.51,,1082755035038683.2
7688821142321.202,4045597090873733.0,,,,,134500928.92188302,4091041863305277.0,50027906016703.39,58318743813444.01,,955427870516588.0
78247163548984.08,7.973485866021848e+16,,,,,4832799922979.253,5426577746451697.0,5120090557658541.0,274875154053.2694,,991502852349060.2
121203611641.64316,7494383627384.833,,,,,9665465345029.584,5620090413869590.0,4058264489783984.0,9154555956728.465,,483869422626105.8
30240587369022.32,5752162734452586.0,,,,,173670841893862.75,9180329801678500.0,2677337149305715.5,66662087234156.93,,552952329848519.75
13086881061231.217,56803395275879.2,,,,,46722856.36168337,4696827614788018.0,723066119017260.9,186984493364473.4,,4512406077739192.0
2277779758367.161,272415331588495.7,,,,,162801557307991.5,4353822455590931.0,18586441409814.83,156118339491831.0,,1934350211264974.5
1064245470640.5364,521599358403842.1,,,,,144038240890717.4,5686465030259035.0,127985455728299.77,219690049265199.12,,4622384200699094.0
8382524107622.933,1.4658934018189384e+16,,,,,125274924473443.3,3475392714964239.0,3009801402780297.0,86648702484135.52,,2694352644349624.0
89974702582442.72,220228260701911.2,,,,,67049065692250.33,3340519434783317.0,326191030336375.06,266093511650156.8,,5386929337925367.0
25958337174410.76,675710873294129.0,,,,,8823206911057.352,2749038472125418.0,749907417764585.9,394596034940559.4,,1727048616470915.0
10073901127939.81,132690708591158.48,,,,,66814757430.18016,4475294059411315.0,248778721584071.38,66741385986426.69,,3442811099878913.0
11402845498047.504,1424622416573000.0,,,,,2503996.2570925774,3664110519229967.0,601791100739853.8,55012910937484.68,,1.7454307665415088e+16
48121813990132.25,3624947654529285.0,,,,,346090561344.246,4488781471594061.5,74576726733238.61,58935010623697.18,,2624053730718500.0
19750139815171.84,,,,,,692178618692.2349,3859286705788031.0,885385697671432.5,1608370197858.667,,3174496182682318.5
21697944220571.547,,,,,,1038266676040.2238,3659310354967029.0,84913572845619.64,55972055281160.28,,2258533116085133.0
62329836528493.8,,,,,,75572833528422.47,1.3351810765995082e+16,145402689686239.72,53238630435805.52,,7028163781696025.0
4.368853259355051e+18,,,,,,118477919472903.4,6293416939791049.0,576013449443385.1,84128252901344.23,,5294840979759324.0
78063425123062.45,,,,,,25682121209830.23,2934116132299707.0,1163796457263142.8,55024438890435.43,,3279474621150732.5
134864292598377.8,,,,,,163526087372403.16,8028286767055138.0,466249432814737.9,68456969904443.8,,1.265093491105222e+16
95675282531366.6,,,,,,714658473648.2963,4998614056764548.0,2589997488174618.5,155390324478131.06,,8064534677704963.0
78985903902556.77,,,,,,546702708307.7701,1.0431634010197264e+16,3073665537277100.5,96682238056106.7,,3155000751735134.5
3586208838956105.0,,,,,,23196.41357188612,9791101984380620.0,1833894129780060.8,43324943271802.18,,3286836214106285.0
83817653035139.48,,,,,,28195088572.66828,2.5010441062732624e+16,482285880434465.06,52622057030211.56,,5218915272993191.0
125209697739001.08,,,,,,510565140089.9662,1.7072899938284828e+16,4600274741253870.0,24551127332468.28,,2.6666562639569364e+16
45381553655806.67,,,,,,11998467781579.44,2.387543621599158e+16,2814729928146183.0,40168186563659.41,,1.907757662858822e+16
105902807023280.64,,,,,,210413059030.3101,3.223230355764207e+16,16662899272517.287,34556414617814.61,,1.1115690933754674e+16
1.297271677911378e+17,,,,,,248520103.839676,3.8137625268530216e+16,39235547955835.2,64864121218140.766,,1.3855465830557114e+16
2.479588421322588e+18,,,,,,1.2724892350468558e-08,2.814207588726972e+16,1569748362810990.5,35686216279739.62,,2.943940021512376e+16
,,,,,,39343991.348468766,2.152105734032724e+16,28416630016214.832,849280361019111.0,,2.639643180388337e+16
,,,,,,24342632664.09634,1.094053835352785e+16,31672604561702.87,2113150513239152.8,,2.0437329662465964e+16
,,,,,,36049407607377.55,1.894295322817602e+16,35005679295636.33,1808931396641503.2,,7.308724660284912e+16
,,,,,,38238058609310.28,1.0146889550347962e+16,17745249298741.086,308481492373185.25,,2.92673588028083e+16
,,,,,,40426709611243.016,1.5365893765704546e+16,1160301824600062.5,10929593859354.752,,1.7759893849912476e+16
,,,,,,44380726800.21646,1.8140034606994604e+16,755403084227965.2,844317044454976.0,,1.815555532296551e+16
,,,,,,72891219947.8998,2.98492307714181e+16,2728544878076607.5,1276864739235.099,,1.22603775498126e+16
,,,,,,135210715302.4716,1.875341411299124e+16,229165751977590.84,34811213016.79365,,1.954875926036968e+16
,,,,,,32727203863.426373,3.092098737045077e+16,20518283598485.047,15229276803231.896,,1.7759643695198958e+16
,,,,,,65550479824741.11,3.283261352003619e+16,28970259807738.48,6550576414790.717,,2.054316502169453e+16
,,,,,,601188717319.9243,2.7748094173297404e+16,30671936100791.83,7973506383966.299,,1.7384414311812848e+16
,,,,,,867519343859.5894,1.292774320023602e+16,4704176913822619.0,190686464556030.0,,1.007739023671772e+16
,,,,,,1133849970399.2544,1.1842427162600266e+16,53199509042160.49,43770363038965.2,,1.5770264495505088e+16
,,,,,,1400180596938.9194,1.0447136570763294e+16,5601652945618125.0,83966836325318.0,,3.3385528501960764e+16
,,,,,,6613266808.474751,9153057708963556.0,45874604016668.375,71685331645738.62,,2.6187788572880468e+16
,,,,,,3210217058628.929,6439742494820850.0,4265427940105543.0,156309125488036.03,,1.705940674438171e+16
,,,,,,6413820850449.384,8974867236736232.0,2298279242587884.5,168214857893543.0,,1.2209217066645398e+16
,,,,,,3206917322836.582,1.0068468010841312e+16,121435679225527.8,155872835929898.0,,1.6599290217570166e+16
,,,,,,13795223.780171638,1.1918936802717264e+16,87908240087435.14,83101455398410.23,,1.1187732446599402e+16
,,,,,,42128221.45929552,1.954538199217066e+16,4706969958379791.0,121413980742074.31,,1.1337662055766568e+16
