Counts_envelope_Shape_factor,Counts_envelope_Shape_factor.1,Counts_envelope_Shape_factor.2,Counts_envelope_Shape_factor.3,Counts_envelope_Shape_factor.4,Counts_envelope_Shape_factor.5,Counts_envelope_Shape_factor.6,Counts_envelope_Shape_factor.7,Counts_envelope_Shape_factor.8,Counts_envelope_Shape_factor.9,Counts_envelope_Shape_factor.10,Counts_envelope_Shape_factor
1.0288402046813117,1.1639634382804367,1.0842163902097757,,,1.03514479777318,1.0042107228872268,1.0216211060186646,1.0202507242120686,1.0340947396808158,1.2566136101736118,1.0501178435882088
1.0687468663980288,1.0979568667084905,1.0839852205204548,,,1.05186989840386,1.005926363044166,1.0090549634083863,1.0454386279872716,1.0051496906179758,1.0963334075485045,1.0605472090103238
1.2207196114592884,1.0319502951365442,1.083754050831134,,,1.0636750459415298,1.0076420032011049,1.0073376605704762,1.10932841392823,1.001673198076484,1.1348953349732205,1.035310294330782
1.0171435556406918,1.015151191532931,1.083522881141813,,,1.0240714455543098,1.009357643358044,1.0071742607366776,1.164390931475578,1.0008380293046846,1.1056122539405373,1.0379167617975555
1.0109002456485376,1.0233771157699616,1.082023926415532,,,1.021677486485281,1.011073283514983,1.008665851646192,1.2194534490229263,1.0067184387432555,1.1090357617543511,1.0408133513434423
1.0677705434039657,1.0315529706041844,1.062351962552583,,,1.0191903374600884,1.012788923671922,1.008769874005567,1.07766816664711,1.0009147127136069,1.1235044117811692,1.0486347090374746
1.05027178506781,1.0400152439832722,1.0426799986896342,,,1.0234873595633611,1.0149921648397382,1.0084945630325246,1.0440381660550089,1.0070927595035606,1.1677103744658583,1.0415016890754802
1.0602625149820604,1.04847751736236,1.0230080348266857,,,1.0345710649467763,1.0171954060075543,1.0106219925876414,1.0347159200152696,1.0132708062935143,1.1085058084754544,1.0471164384023424
1.0884204629560073,1.0569397907414475,1.0033360709637364,,,1.0381538480528167,1.0193986471753704,1.009936561063597,1.0809456023122863,1.0000270649164928,1.046558672420386,1.0542401755193205
1.1734297201319863,1.0654020641205355,1.0660517401325205,,,1.0544814835495586,1.0216018883431863,1.008966243312533,1.1157950225319264,1.0030439195930183,1.0370785297489746,1.0385918463343085
1.0840508622350222,1.0738643374996233,1.1042605273003376,,,1.0345488508236218,1.0238051295110029,1.01194010609491,1.1860727871589265,1.0081857418600346,1.0754909957030478,1.0576411390107616
1.0760735330239413,1.082326610878711,1.0228344516519283,,,1.0391413320247282,1.026008370678819,1.009628409089671,1.1444053716549385,1.0024934827397896,1.056232209386638,1.0481566871827652
1.1055909517685398,1.0907888842577989,1.0146737519251736,,,1.0204770058158534,1.0282116118466351,1.0148382403093943,1.1119613488588591,1.0047645043616196,1.0870305838886651,1.0580454898113865
1.0482098860071154,1.0992511576368864,1.1701258300313502,,,1.0164866360532887,1.0304148530144512,1.0203509481450044,1.0352847146771809,1.0473668226523722,1.0979086348672829,1.0853939834331532
1.000255992300633,1.1077134310159742,1.1140348979654802,,,1.018657257594911,1.0326180941822674,1.020104439802387,1.0322999192812483,1.012804465443039,1.0349596067975138,1.0787065840120549
1.2223404769402837,1.116175704395062,1.05794396589961,,,1.0232138699328417,1.0348213353500837,1.0171781204069337,1.0353265878649802,1.0057493049954294,1.0327328133306888,1.077895843854458
1.157445220139243,1.1246379777741498,1.00185303383374,,,1.0169813685975695,1.0370245765178996,1.0142403716186712,1.0533489281846051,1.004995533618117,1.0554242572641566,1.0955085266227509
1.0925499633382016,1.1331002511532375,1.0011884943838718,,,1.0284236809889673,1.0392278176857157,1.0163198247817369,1.062548305280414,1.004241762240805,1.0339904014272887,1.092428235783963
1.011907313037441,1.141562524532325,1.0558172282061604,,,1.03594363062891,1.0414310588535318,1.0155241231621208,1.0453888868146235,1.0046480640293152,1.062782853840794,1.0922303555241104
1.0535503621664906,1.150024797911413,1.1327061119008746,,,1.04304793573456,1.043634300021348,1.0153751859226965,1.037829241807343,1.0467267888228238,1.0240416514930046,1.1003278959819058
1.0320016721808751,1.1456034125486512,1.183462614133301,,,1.0455968184935347,1.045837541189164,1.0178148138686398,1.0107086066120197,1.19596444705866,1.0532868892528116,1.0914121778507946
1.0229050736126752,1.1411820271858897,1.0840423796457503,,,1.0141722468398089,1.0480407823569802,1.0163548792660044,1.0171750530429238,1.029170094878626,1.0825321270126185,1.083468475532064
1.0087438620404636,1.1367606418231275,1.0081264659165754,,,1.0246894320465276,1.0502440235247965,1.0147342071581236,1.0203676919526157,1.027668151362005,1.0524897048295845,1.0884236702155632
1.0158267541281905,1.1323392564603656,1.0664744594174185,,,1.0446769730416012,1.0524472646926126,1.0155448694723157,1.0235603308623071,1.026166207845384,1.0224472826465505,1.0739582111755532
1.0101971009062565,1.127917871097604,1.124822452918261,,,1.0393740950165231,1.0546505058604287,1.0165559069695702,1.0267529697719988,1.0192019127445733,1.1757637799503224,1.0598803464751616
1.0718315556558784,1.123496485734842,1.139137724847452,,,1.0432089758067564,1.0568537470282449,1.0180669050009623,1.0299456086816905,1.0251033814978745,1.1482628492490616,1.0618576057421718
1.0160992644727262,1.11907510037208,1.1534529967766427,,,1.040416718108078,1.059056988196061,1.0183006844926894,1.0000428942714334,1.0505223266671009,1.0515606216192523,1.0529340625345176
1.02859163937966,1.1146537150093183,1.1677682687058335,,,1.0418816130545472,1.061260229363877,1.0205344842040451,1.092898400508427,1.012135269670915,1.121022526625549,1.046816246539067
1.085012951146425,1.1102323296465564,1.0921748388112105,,,1.0342398997349378,1.0530215203164757,1.0311453369066927,1.0527360016978398,1.007069057199719,1.0433989894160185,1.0377908283458257
1.0535809024133538,1.105810944283795,1.0165814089165874,,,1.0356569797995687,1.0447828112690742,1.037913768517862,1.026395694562776,1.0148052210904397,1.0853813120193765,1.0380180693414411
1.0159370577546498,1.1013895589210327,1.0016111681977589,,,1.0239052655945,1.0365441022216728,1.0478812804213682,1.000055387427712,1.0049934497421735,1.0276926366919148,1.0374872881455328
1.0137326529870003,1.0969681735582708,1.0348974134927538,,,1.0169672240118333,1.0283053931742712,1.0453506985604883,1.0000359994682442,1.0349312016102177,1.0259052757831857,1.0528876806045449
1.0234667791482044,1.092546788195509,1.0071734732242752,,,1.014168400348216,1.0200666841268695,1.0471982734458465,1.0006044962874716,1.0764888673961883,1.0320556400959071,1.0581142190838837
1.0274850609731438,1.0881254028327472,1.0013430323267158,,,1.0199844196287455,1.0118279750794683,1.0505095145625485,1.0000001531260734,1.054410825699973,1.0272216532529286,1.0468829067116303
1.0240122687014013,1.0837040174699852,1.0258287708560845,,,1.018843508508295,1.0035892660320669,1.053846713990496,1.0000000420786683,1.0323327840037575,1.0237438992359895,1.047713608794084
1.027222837107166,1.0792826321072235,1.0562225267212582,,,1.011470494346455,1.0362150099826228,1.055574477566727,1.0006766425961535,1.0102547423075423,1.0240636449549942,1.0455646593358026
1.0139954700300997,1.0748612467444616,1.0165469449485014,,,1.018865001830504,1.0688407539331786,1.0508319859523267,1.0000397097314673,1.0684775836271594,1.0209158495670632,1.0481159174195018
1.0416429165758612,1.0704398613816997,1.087811429038514,,,1.0387787225231406,1.1014664978837343,1.060247047756583,1.011593878315718,1.0542303096745431,1.024063127445736,1.0564400343890157
1.025880935197518,1.066018476018938,1.0509197442553428,,,1.0254793238224122,1.1340922418342902,1.056159104575169,1.0132552807934208,1.0399830357219273,1.0253351747038184,1.0531164913963975
1.1010719518349503,1.061597090656176,1.0140280594721718,,,1.027318572440402,1.1667179857848462,1.0571824353755643,1.0184271989296827,1.0257357617693112,1.0257972415453975,1.0621922871938467
1.0430620350469275,1.057175705293414,1.0946614052554398,,,1.0247158301376005,1.1624750961670856,1.047277473746121,1.005654438041181,1.0410014228778297,1.028646171286178,1.063233671828482
1.0380705236184185,1.0527543199306524,1.6157303321195031,,,1.0425055525330746,1.158232206549325,1.041810735632234,1.01345124409641,1.002708284916615,1.0291031894174156,1.060891347667967
1.0489580776776743,1.0483329345678905,1.028797904287341,,,1.1043151337192312,1.1539893169315645,1.026118530776202,1.0112269050100562,1.0255518303149502,1.0313656534815336,1.0702199829713208
1.042357495844911,1.0439115492051283,1.111825724475439,,,1.0316094032046574,1.1497464273138036,1.0340091752858798,1.0072213050880872,1.023382383965138,1.0306173788740889,1.0724662452526366
1.0428138097308883,1.0394901638423668,1.0055923227359953,,,1.0412318400855771,1.1455035376960432,1.0264218348312049,1.0097516006858474,1.023329448963385,1.0307026659281684,1.0700911978917365
1.0489082903037696,1.0350687784796049,1.0061442792519717,,,1.0441047433981074,1.1412606480782823,1.0345973953222272,1.052766641874938,1.015143810669392,1.0299829774950469,1.06962006600564
1.0306540236694768,1.0306473931168432,1.006696235767948,,,1.0328126503746522,1.137017758460522,1.0300682803062688,1.0221263693868348,1.0066739033402052,1.0253021270888447,1.0696557280045484
1.0347737454221482,1.0262260077540812,1.007248192283924,,,1.0268313060299874,1.1327748688427612,1.032568336207491,1.008824273534892,1.0010178778046852,1.0233389585514314,1.0571881158242873
1.0742434461981687,1.0723240392530544,1.0658546597950591,,,1.0296702217258942,1.1285319792250006,1.027102221007889,1.0331351291505544,1.0038597473851434,1.0236464934040763,1.0540577871473154
1.045636513831396,1.1184220707520276,1.0007829595687612,,,1.029483005033787,1.12428908960724,1.0302264475747045,1.0956752591453685,1.0249154325696463,1.025833866202822,1.0551425032664763
1.127960072876694,1.0689311981601648,1.1083649566507727,,,1.0405873569080155,1.1200461999894793,1.02463446211456,1.0761747452991353,1.024578609841895,1.0247422643705535,1.0597416870179797
1.0424331685822816,1.0194403255683022,1.2159469537327845,,,1.0289670581703183,1.1158033103717186,1.031044867437113,1.0840329088683562,1.0435252412320666,1.0207025173534146,1.051236508207871
1.1646838875692955,1.0225050936788396,1.217423971394993,,,1.0460377595904768,1.111560420753958,1.0288159260374117,1.061466550376416,1.0532163543009845,1.02258617261922,1.0502581944977722
1.1462572604188672,1.025569861789377,1.2189009890572016,,,1.0420801284346368,1.1073175311361976,1.0289212500232778,1.046842786482882,1.0435689810453934,1.021712538792688,1.048362270676851
1.160062234859822,1.0286346298999145,1.22037800671941,,,1.052531966106481,1.103074641518437,1.0257750062226212,1.0172147481524674,1.1161965046076598,1.0191717799070117,1.0510176530201316
1.0687787440440166,1.0316993980104516,1.2218550243816186,,,1.064364542608762,1.0988317519006765,1.026008795579597,1.0469235584758096,1.0582979907091272,1.0185644028765757,1.0513789932067557
1.0364126138263556,1.034764166120989,1.0666940117275596,,,1.060219083304391,1.0945888622829156,1.0285314609316087,1.0307359944011532,1.0003994768105948,1.0206507719315705,1.0497197684378228
1.0495001235106958,1.0378289342315263,1.1502595522219192,,,,1.090345972665155,1.0300495030945516,1.0351204354069532,1.1071248829953222,1.0231996609225564,1.0522393267008472
1.0363320720162696,1.0408937023420637,1.047005234381134,,,,1.0861030830473943,1.0333010793957922,1.051967495591025,1.0777105526424826,1.0215963415859637,1.05169222426966
1.039908716171995,1.0439584704526008,1.0875381532856987,,,,1.0818601934296337,1.0274607524435595,1.0510792022027635,1.0148383027720316,1.023296267920219,1.0463111304070094
1.0636354293228472,1.0470232385631382,1.1280710721902631,,,,1.077617303811873,1.029417307242052,1.0209431364444177,1.005407608134918,1.0263201820747585,1.0472813586737773
1.0380475860700618,1.0500880066736755,1.003215181372129,,,,1.0733744141941124,1.0234511319326658,1.02725652487496,1.003405146427306,1.0297842777539796,1.0618124419165196
1.0601619310132302,1.0531527747842129,1.1727664481107152,,,,1.0691315245763515,1.0256735571468814,1.0430421268642147,1.004393041416792,1.0350882083571005,1.0622727211856786
1.0529968522184483,1.0562175428947502,1.1331704993854346,,,,1.064888634958591,1.0242552206125894,1.0052330701527794,1.0023399859312878,1.0323465412188502,1.0600563857494916
1.0435876202555552,1.0592823110052876,1.093574550660154,,,,1.060645745340831,1.0235057763877071,1.0174034121835442,1.002960355027485,1.026982428458114,1.0692601158429065
1.0393983605057535,1.062347079115825,1.0539786019348734,,,,1.05640285572307,1.0281224132906717,1.0246115214537126,1.0528820404725847,1.0266171008270055,1.0734534918836711
1.027315736145936,1.0654118472263625,1.0143826532095928,,,,1.0521599661053094,1.0261521155235156,1.007057696767898,1.002516047979377,1.029351086651183,1.067290380303528
1.038432781034413,1.0684766153368996,1.0119891266490282,,,,1.04979758976906,1.0337483141055557,1.0062133017172976,1.002273792120908,1.0233870501164304,1.0661349793120087
1.0377287423048256,1.0471590401983015,1.0095956000884636,,,,1.0474352134328109,1.0318054364180875,1.016167705822009,1.0025427541820997,1.0205100955682105,1.0695001746733164
1.010355326473835,1.0531106031232036,1.0072020735278988,,,,1.0450728370965616,1.0354912623459245,1.002270128845841,1.0102433734784266,1.026157812940413,1.0642114490306438
1.0156083312375237,1.0590621660481057,1.0048085469673342,,,,1.036923695684672,1.0384275255238369,1.002651189316467,1.0100482357088452,1.0259050236805545,1.0653022155167764
1.0762092558680032,1.0650137289730075,1.0024150204067697,,,,1.0979242805979812,1.043475043460095,1.008746382157676,1.009336221674952,1.031825705451087,1.0615890592417003
1.0820006328345786,1.0709652918979098,1.000021493846205,,,,1.0301836769238917,1.0432279840886434,1.0373346995382349,1.00967393509673,1.0431844204806342,1.068400932184835
1.0737321703766445,1.076916854822812,1.1505534178829395,,,,1.0322311259546844,1.04151098173476,1.035854134989261,1.0111005396521655,1.0504044791985894,1.0656292451583929
1.1262710323239038,1.082868417747714,1.1392801648484323,,,,1.0148856786251617,1.037683831281882,1.0214724697263222,1.0078480521268636,1.044952372676455,1.0662467221888852
1.1277361828350474,1.0888199806726162,1.1280069118139258,,,,1.0026984989301102,1.034430751263797,1.006350671199206,1.0124008560257318,1.0420588802908664,1.0602176364004685
1.0375280008283632,1.0947715435975185,1.1167336587794188,,,,1.0282020847867137,1.0332519966947773,1.0045543336521334,1.0084625473172857,1.04604878712593,1.069201716129915
1.012716445409961,1.1007231065224203,1.105460405744912,,,,1.0244357618168831,1.0425098220318838,1.01121700844391,1.0143346722817406,1.0343601683408046,1.0598165882891453
1.0086130917950633,1.1066746694473224,1.094187152710405,,,,1.0330136536660472,1.045876051775413,1.00817145376404,1.0132358937132702,1.046789731363927,1.057285742847878
1.0240245121777027,1.1126262323722245,1.082913899675898,,,,1.075300594032214,1.0554085125788084,1.0079956691753118,1.016999214910301,1.045276310220105,1.048161662567929
1.0384272021562002,1.0973531310376092,1.0716406466413912,,,,1.0260614111002515,1.0392769613952593,1.004878536269255,1.013562718775281,1.0491947409438709,1.0669183959134827
1.0231727983398713,1.0820800297029942,1.0603673936068845,,,,1.2289560740480314,1.0460479762368406,1.0371504097956228,1.0150195264034878,1.039787275490564,1.082202842444674
1.0385049753603022,1.0517102768916489,1.0490941405723777,,,,1.0939565321446871,1.040744368900939,1.015249162119411,1.0262177265852852,1.0403880139540191,1.0591301604069312
1.0434144169165842,1.0830147978419051,1.0378208875378705,,,,1.0250441391483902,1.0366832957513037,1.0121244826292324,1.0231266024859884,1.0517003374849456,1.051509453113711
1.035523787254647,1.0934312423415662,1.020066592193043,,,,1.0117225101498093,1.038086763381209,1.0054308166039527,1.0256873589395548,1.034443503301808,1.06837895063054
1.0597963544629951,1.1222219834979386,1.0023122968482154,,,,1.0054464912365964,1.0452634353369894,1.0129174791695807,1.027052021705665,1.0450153581837636,1.071621755432385
1.031181972485222,1.1510127246543107,1.0382538198963478,,,,1.0011981619922443,1.0437785079683914,1.002257031134504,1.020567900864091,1.0520725252926988,1.0698129591068872
1.0418254904619175,1.179803465810683,1.0741953429444804,,,,1.030198656167694,1.0380762404124275,1.006892034844286,1.0145067263717789,1.0433606133776996,1.0710856460968166
1.0858986246322286,1.130265860236121,1.0347247227796934,,,,1.0515041299141163,1.0415391534056502,1.0045539161530892,1.0192644252125735,1.0401809585074515,1.0745584431545707
1.0638049796769475,1.0749098880748238,1.0012758627674752,,,,1.0050174304265609,1.038741816802727,1.0065607479662075,1.0226374890840235,,1.084329661664868
1.0653149580115722,1.0635673568973414,1.1518844953647462,,,,1.0071676853115643,1.032674597926289,1.0077748306024434,1.0150487107410744,,1.0881267696966332
1.0368131844635735,1.052224825719859,1.0008306021441973,,,,1.0053928914764685,1.0345938721544978,1.009031698539561,1.0072779354739707,,1.0758834131240815
1.0498376897159396,1.118715500936387,1.1954692138169216,,,,1.07978127705488,1.0371523916662482,1.0110371607796813,1.0095123718724603,,1.083372949147177
1.0331099261153385,1.033726366431917,1.0397442625081417,,,,1.0037792397888636,1.0465844347975028,1.011318163256285,1.0184869346224694,,1.0901653818778378
1.056893876671539,1.165873692685435,1.0559333895241252,,,,1.036175589926273,1.0520385986782763,1.0076389226613858,1.1383239297919632,,1.0930997259774595
1.048776692405527,1.019299545372292,1.0798476987573136,,,,1.1609795414135824,1.0403028472872209,1.0083395257630046,1.0298514176474456,,1.092366426209964
1.0390496026644462,1.1173433804204835,1.0487385142716288,,,,1.1069313787056452,1.04617231053215,1.003521959064464,1.0456139157340671,,1.0816008309599083
1.0195154365965728,1.011385978241694,1.002108160598467,,,,1.0100363586919197,1.0518284945487668,1.0058298836315485,1.0321357816582453,,1.0795590160704156
1.0559973040491626,1.106555679460609,1.1646904783975724,,,,1.001768082928571,1.0540870830814388,1.007979781852527,1.0648327872953625,,1.0715420996835086
1.0660224587941227,1.0910622627363415,1.327272796196678,,,,1.000986219248683,1.0491534663155735,1.011914961926886,1.035792204708693,,1.0647013926876856
1.030091784896754,1.075568846012074,1.4898551139957834,,,,1.0013390935013158,1.0494760224913515,1.0078340759926343,1.0354263772902432,,1.068759969351043
1.0109620135655852,1.1774858425548302,1.220186451603404,,,,1.0016919677539486,1.045423399471537,1.00558757029021,1.0223204613669197,,1.0746501476905943
1.0275144299666412,1.0579879960316272,1.000123165690358,,,,1.0020448420065815,1.0441578902897282,1.007305700605738,1.0349693307927026,,1.0731075440238504
1.0893129179490375,1.0184528793474787,1.201003816786328,,,,1.0023977162592144,1.0507866516767088,1.006594091931879,1.0339420076225174,,1.066780888701165
1.087315530675765,1.0590312434596303,1.079543817977202,,,,1.0027505905118472,1.0469744537606311,1.0062973846165577,1.0843091769971993,,1.065338980817395
1.0525309135505434,1.003049508533589,1.062314696011642,,,,1.0031034647644803,1.0604903544649815,1.006468249658142,1.0247210122492094,,1.0649455173590303
1.077697616669435,1.1359132560835548,1.215050089487375,,,,1.0034563390171132,1.0635683500813793,1.0088992551200842,1.0249414016539775,,1.0601143733287357
1.1160565714099568,1.1363397713696346,1.0000951600601768,,,,1.003809213269746,1.0726226536462644,1.0237431376211388,1.0142239883061188,,1.058774889779364
1.037756241199912,1.0976540626249367,1.0017739876794391,,,,1.004162087522379,1.0668001745100482,1.0089443802960378,1.017131889896236,,1.0620606670827737
1.1117793496152597,1.0780203819935976,1.0034528152987017,,,,1.0045149617750118,1.077366362878911,1.012063035217727,1.0143409369275165,,1.0613519717131286
1.0378069753945798,1.0583867013622583,1.0225545246154155,,,,1.004941329880212,1.0753746184249564,1.0078484677662027,1.0138879180309843,,1.0694273229445268
1.0512321929671191,1.038753020730919,1.0819478502939197,,,,1.0053676979854127,1.0712210829604345,1.0068622945685344,1.0123211192813644,,1.0770887325319125
1.0326082249504305,1.01911934009958,1.0838270000123142,,,,1.0057940660906133,1.060810830951053,1.0075913777917112,1.0060027860168723,,1.0802497618295883
1.04378354834264,1.1412901068526424,1.2098872683357,,,,1.0062204341958136,1.0689517640619988,1.0083902676396987,1.017562335150452,,1.0861909299758823
1.1227665915706042,1.0211234869313643,1.1109193171439609,,,,1.002296960632725,1.0684385611324465,1.0108834223750132,1.012391409427802,,1.0849822183744149
1.0737436970193308,1.1491113179100547,1.1112359542054606,,,,1.0019507336275728,1.079082300710296,1.026783879624486,1.01835551578374,,1.0982702705197245
1.0734011764032427,1.1501058448755508,1.042881444478569,,,,1.0016045066224206,1.087822268559585,1.0102453130616569,1.011157163669092,,1.101880984917974
1.033838524652939,1.5492290715596413,1.063763240677833,,,,1.0011499521723282,1.088848121589434,1.0347940986671778,1.0468790325839683,,1.1013822802290738
1.0430869374713612,1.293837859378367,1.112150683750187,,,,1.0006953977222357,1.0809051780000725,1.031839282100788,1.003222919398877,,1.0990762989030378
1.0807991152672651,1.206700088614373,1.216618418946568,,,,1.1419671463894128,1.0853987964448275,1.0599546940293294,1.0068568358115275,,1.0936394212250562
1.0303185521370517,1.119562317850379,1.1869247055197716,,,,1.001669446000049,1.0844250393992776,1.0823203716085543,1.0077890918092076,,1.0901247524650617
1.069673993488658,1.0777088793428784,1.039385007270601,,,,1.0012361468152584,1.092681834420575,1.0214749422425011,1.0040255783658882,,1.091399552850271
1.0250448885736307,1.121749258780266,1.0977060275427122,,,,1.0008028476304678,1.084500031347541,1.0207032242306755,1.0043969262279355,,1.090990477577755
1.0312248108012196,1.1657896382176534,1.11489931376958,,,,1.0055934012227297,1.0791105659773723,1.0198278657848672,1.0028437368699652,,1.0888684278344738
1.0255893401431049,1.1826808920966652,1.0925984261080517,,,,1.0042775347102109,1.0820658128514211,1.0270572548450183,1.0022036190171233,,1.087655733158556
1.060399310840133,1.059625577865922,1.0668300973437683,,,,1.0029616681976918,1.077003412784891,1.055898871418054,1.004185451767639,,1.0798522601243377
1.0601752049405817,1.2860283212700652,1.0400291698440018,,,,1.001645801685173,1.090696887451525,1.0525304405092075,1.0051545214039257,,1.0812428562411165
1.0396469989354922,1.0497662212976144,1.066313934387993,,,,1.0238291385816758,1.094319682134104,1.0762558220368812,1.0037965118193233,,1.085373397368538
1.0647859625290794,1.0200020136112613,1.0666100185643006,,,,1.0244508319405496,1.0982413582727142,1.0648822340073945,1.0066462072841185,,1.084307933907274
1.0583957064897638,1.017921354896322,1.0806019280516788,,,,1.0250725252994233,1.097480513543698,1.065276912565614,1.0058254214537297,,1.0909260880945395
1.0104149739387234,1.0158406961813824,1.120456751782943,,,,1.025694218658297,1.0966395302042369,1.0635995620184815,1.0057979492974911,,1.1014189339512983
1.0181666649150936,1.013760037466443,1.1262010569153955,,,,1.0263159120171708,1.1017302137063572,1.0820080587066203,1.0060066922024749,,1.104935641507283
1.0120820472998882,1.09576000275083,1.117485020697366,,,,1.0269376053760446,1.0794205234391123,1.0678999633831232,1.0020960469530202,,1.0889548033117922
1.0184225613078042,1.030692197528425,1.1160241982470838,,,,1.0275592987349182,1.0759417020052209,1.098329682581531,1.0052395686243871,,1.08891004568162
1.0131138847062418,1.1074728464317765,1.6437029071920053,,,,1.023543497926194,1.060322349753124,1.049747793986046,1.0063083230315029,,1.0770708461140288
1.0110923165558074,1.184253495335128,,,,,1.0195276971174705,1.0684402883064712,1.0590610885931375,1.0061521045959612,,1.0769433422639227
1.0083403019941677,1.1423461485865427,,,,,1.0155118963087462,1.0628248641253193,1.068982185235035,1.014740376512761,,1.074872968496798
1.024960906159692,1.2484830260848574,,,,,1.011496095500022,1.0594211877153463,1.0858708955412677,1.0087857389370636,,1.075835694771246
1.044650309019538,1.2267856872842855,,,,,1.0074802946912982,1.0498043419086036,1.089924415482581,1.0016022766135533,,1.0621397459816848
1.0434802256122564,1.37780860494418,,,,,1.003464493882574,1.0554693678355005,1.0619479924135022,1.0060948458394858,,1.0661738440513002
1.0224349329977434,1.7940713802342756,,,,,1.003166827398462,1.0566194482124018,1.0693090228761488,1.00407494286125,,1.0679275591607225
1.0308066491312504,1.1104501390368529,,,,,1.00286916091435,1.060114564821808,1.0553944286577752,1.0078564342254714,,1.0600952078466177
1.06667636639917,1.1905294053633064,,,,,1.0025714944302382,1.052682634772675,1.0626460278273906,1.002095073204827,,1.0598394155890158
1.0325698640498702,1.1241784564889574,,,,,1.002273827946126,1.047293061902813,1.0597185999954084,1.0109767733529238,,1.060407652095995
1.189099032747063,1.4738841537056897,,,,,1.001976161462014,1.0598937648139373,1.03377400286787,1.006829299405836,,1.0668210224861456
1.0251896659324464,1.6304726241492753,,,,,1.001678494977902,1.047082460056438,1.0336838209667254,1.0062219626525837,,1.066991644881344
1.0323868075270344,1.36651547254563,,,,,1.0049646912090884,1.039241097135286,1.0956158763129231,1.0013374549645684,,1.0753895506680835
1.0090902624912237,1.1432751589155097,,,,,1.008250887440275,1.037014477753026,1.095800043376271,1.0025750605513928,,1.076022359255324
1.0235693597161506,1.2700432241594597,,,,,1.099134148073479,1.0590433928926797,1.0552726388543503,1.0090127876900243,,1.0701605081442098
1.023430855865528,1.3250016555456816,,,,,1.0040235836308111,1.0566584608584997,1.056595401919083,1.021343081537634,,1.0749611179050165
1.0175235240322125,1.0894459456084915,,,,,1.1609113213498958,1.0490360005862247,1.0250933719410296,1.022977716843654,,1.0837014094897874
1.025867028335239,1.1455794255409122,,,,,1.089630710881753,1.0545082053264907,1.0504343330292554,1.0210347073604706,,1.0830500733071593
1.0599381477299554,1.4653564133426595,,,,,1.0183501004136093,1.0349890335095124,1.13957225678207,1.012538525819015,,1.0753141457159636
1.064974588014692,1.406891813678718,,,,,1.0462627216484512,1.0462998394443768,1.066635154531678,1.028289858281861,,1.0776625155514534
1.1083460424736733,1.3222270407979586,,,,,1.074175342883293,1.0360293976239252,1.078428976113606,1.044456413476079,,1.0740030938808964
1.0530036691718423,1.0633940018333004,,,,,1.0006334879952643,1.0405948580063544,1.054643322617926,1.012111440568109,,1.0690006424874472
1.0555412661642103,1.1030796455922376,,,,,1.0034713987862738,1.0353908704658987,1.0512476628105,1.0078997483584815,,1.0774345387978383
1.0539485192785096,1.124397565980562,,,,,1.003866716579092,1.049343454337291,1.049153822916668,1.0076950969377505,,1.0729976524490237
1.0478725196839105,,,,,,1.0042620343719102,1.0362042526329944,1.0537399353722638,1.00262107050782,,1.082824611410746
1.0450195062301504,,,,,,1.0046573521647284,1.0413849770696524,1.0569576935842944,1.0080389522342317,,1.0751717858567242
1.0660372327805752,,,,,,1.1002552180490552,1.0512311597843162,1.051221833625428,1.0085005213667215,,1.06765596265205
1.1548384904214912,,,,,,1.0376987754823948,1.0334307901813875,1.0323803078949891,1.010053507823084,,1.0621873468862753
1.0418477390656553,,,,,,1.0317619222837269,1.0292384268222146,1.021377362198667,1.0080281265904332,,1.0600882387493358
1.0559293499092974,,,,,,1.0407232302644416,1.0409215262623193,1.0180296940300044,1.0146954158188353,,1.0586771677214777
1.0443593623343808,,,,,,1.0065531904339948,1.040355571324418,1.0242177658576337,1.0239953582637509,,1.0593388066938438
1.056516442749856,,,,,,1.0004299079067756,1.0367381061250065,1.0660147775412547,1.0190955875784045,,1.0547409668162653
1.0688061314943886,,,,,,1.0018006116101603,1.0384126516606735,1.062247735795555,1.015244071721939,,1.060549005296063
1.0606426559855004,,,,,,1.0202869792387488,1.0556223522617154,1.0570470813384385,1.0200693474794469,,1.0619122621374026
1.0441232339335178,,,,,,1.0030055360311962,1.0519288600395953,1.0756821631959892,1.0087794317579386,,1.066625541281117
1.063285983976167,,,,,,1.0029805524088111,1.058321846649448,1.061968821036082,1.0110344555193262,,1.0613014010958317
1.04744646355882,,,,,,1.00131031695715,1.0620767526678587,1.0390352671377907,1.0054748076498154,,1.0634070023889464
1.0752639299017048,,,,,,1.0004985490471865,1.058692810635969,1.0569642925843046,1.003740695642453,,1.0621025139926652
1.0865265442522996,,,,,,1.0000716393471345,1.0592001090799492,1.0610292348261956,1.004979259152717,,1.0614564977443437
,,,,,,1.000362628277126,1.04547912152309,1.047896618509491,1.071161101101579,,1.0626970341169597
,,,,,,1.0193347927139604,1.0460633999042095,1.052154018976356,1.098662799359541,,1.06003446885994
,,,,,,1.0454439986184771,1.0477869568228415,1.0555118507979528,1.1027788056621604,,1.0653171091075933
,,,,,,1.110820678125786,1.039506027887888,1.0471576675033474,1.0496991436983123,,1.063445057801358
,,,,,,1.1761973576330953,1.0426935159859012,1.0490326690018814,1.0070283995595588,,1.0640820749882254
,,,,,,1.0036706848481058,1.048010536678719,1.0452917849486234,1.1155113769034446,,1.0690971285804494
