Energy_envelope_FM4,Energy_envelope_FM4.1,Energy_envelope_FM4.2,Energy_envelope_FM4.3,Energy_envelope_FM4.4,Energy_envelope_FM4.5,Energy_envelope_FM4.6,Energy_envelope_FM4.7,Energy_envelope_FM4.8,Energy_envelope_FM4.9,Energy_envelope_FM4.10,Energy_envelope_FM4
1.5,1.6794659599254371,1.0,,,27.250077035044622,1.686119565606936,3.2517413316304182,2.8415590315158257,1.2023627930560756,2.3482346129520466,3.4560930794545994
1.5250033432845638,1.5897329799627191,18.85388995562433,,,39.09370325288477,1.7432961960741808,2.996953954297961,1.8248771246250792,1.0,1.5,4.598343559623771
3.934619551863001,1.5000000000000009,1.4999999999999996,,,196.59919780385616,1.8004728265414256,2.8625083244092195,1.5000000000000009,1.3932331097173758,1.2245274631428291,3.873148680528789
1.4616865760131126,1.574349397621736,0.9999999999999996,,,312.12701261931625,1.8576494570086703,2.797512583663875,1.4999999999999991,1.0,2.160931635165261,7.9342246753485375
2.0331436544270005,1.648698795243471,1.500000000000001,,,181.3407115555829,1.914826087475915,2.7393446035649114,1.4999999999999996,1.9069257696076456,3.097335807187693,7.202816581785407
3.142141618516139,1.7230481928652062,1.0,,,41.29111583992345,1.97200271794316,2.743304596503344,1.4999999999999996,1.5457779002535048,2.945996868493649,6.457013064943732
2.333143013522132,1.7973975904869413,1.6979027028779086,,,25.009286991895607,2.0291793484104046,2.5189334932921685,1.4999999999999991,1.184630030899364,2.794657929799606,8.568059487773816
2.1828661248342662,1.871746988108676,2.395805405755817,,,76.12998815173695,2.0863559788776493,2.4525967637870587,1.4999999999999991,1.462081297636949,1.5000000000000009,8.848635572196779
59.11610149111814,1.9460963857304112,2.097203603837212,,,43.31848989210508,2.1435326093448936,2.4322523519488795,1.4999999999999991,1.8835296422175127,4.277247074247252,7.616672458577491
93.4092322249768,2.0204457833521463,1.798601801918606,,,35.452891790986165,2.2007092398121384,2.4504677095680987,1.0,1.923277980698385,2.133070494601533,11.015010936064591
54.24850533896793,2.0947951809738816,1.5000000000000002,,,6.6176172896906,2.257885870279383,2.562651067815293,1.4999999999999998,1.2015634498700798,1.1808717175883017,7.992056765950079
53.831855599588415,2.1691445785956165,1.25,,,9.29388949726119,2.0781878888109,2.50600607839061,1.4999999999999998,2.4391125668746074,1.4857023172221695,5.177314764484959
64.28013855538973,2.243493976217352,1.0,,,369.423838470124,1.8984899073424164,2.919281473098656,1.25,1.3586308355604757,1.3028832609618763,8.492447769128189
45.45984830529799,2.3178433738390867,1.500000000000002,,,387.9218126845982,1.7187919258739333,2.8767690768809584,1.0,1.0,5.218543205130229,126.29764769817255
9.877448885333587,2.392192771460821,3.0551318824129607,,,299.51041488078863,1.53909394440545,2.939116277957646,1.0,1.357449578798521,5.9429628229727545,9.883777745222934
81.80208065181964,2.466542169082557,1.03301929557728,,,182.75385903005883,1.3593959629369663,2.9410593678261607,1.499999999999999,1.0,3.142194180699359,8.069004382703817
14.601563374051503,2.540891566704292,0.9999999999999998,,,124.30423365679204,1.1796979814684834,3.225145143399667,1.0,1.1666666666666663,4.690399685837324,9.77953097062638
52.14411070616909,2.615240964326027,1.6074475221124649,,,487.0528180828071,1.0,3.225440177082891,1.0000000000000002,1.3333333333333328,5.116162385672206,12.166696684659629
50.65637457065608,2.689590361947762,2.258465023110554,,,486.5824303096693,1.0339881978402363,3.226334988074344,1.0,1.4999999999999991,4.84183579066488,15.351627398123616
6.50265437659277,2.763939759569497,1.1746833703937034,,,83.30095211233927,1.0679763956804726,3.2918253927771675,1.0,1.0,3.4614990458073622,13.065729914512511
16.071855707596683,2.838289157191232,1.052992952220163,,,18.45812727257301,1.1019645935207092,3.798159785578264,1.4999999999999996,1.0000000000000002,4.357541917182711,9.23429833980203
25.915138097596905,2.9126385548129674,1.0264964761100814,,,42.394803696267765,1.1359527913609455,3.8298840309857134,1.780389944295072,1.0000000000000002,5.729295358011147,7.997120974966428
16.375558133121267,2.9869879524347023,1.0,,,570.092159300611,1.1699409892011818,3.281416110956253,2.808008328175528,1.0000000000000004,6.472010418049966,9.415078428085748
13.171140150290965,3.061337350056437,1.3170453123630916,,,12.712999936937644,1.1821653970085455,4.082421867106702,6.566818888142381,1.0,4.993350893952525,9.523281625974114
11.056006737987152,3.1356867476781725,8.670506278427435,,,12.437643303544212,1.1943898048159092,4.880003637634876,7.949705707642958,1.0,4.878671811693081,7.219070378210578
11.876361294617526,3.210036145299908,1.0,,,4.906652567896294,1.2066142126232726,2.836392478328184,7.478704339735828,1.980829425988072,5.67165435267244,8.377611379940353
60.32273602521055,3.284385542921642,3.462760847323658,,,7.340800792797774,1.2188386204306365,2.3179094770396005,3.9586851843832656,1.1215412931693125,6.451062834277938,9.066022458622726
83.51583041859723,3.358734940543377,1.0,,,4.7522679435571415,1.231063028238,2.2652340606968884,9.821965818026634,1.641356388571959,8.152215287159848,9.596389167728807
24.515726584736907,3.433084338165113,1.0,,,6.256833837588597,1.2432874360453636,3.690969404219999,12.548003403822186,1.069386542839831,7.19790317487573,10.542072876911028
49.144815888805816,3.507433735786848,1.0,,,10.022725990614608,1.2555118438527273,4.523702094422867,6.086670470657699,1.2750537719590185,7.856433778045279,11.271116910561137
42.87020092604174,3.5817831334085826,1.0,,,19.05342618061829,1.2677362516600907,4.202812470082286,5.80460687142924,1.2492449784588546,6.984036338451616,10.675724566803328
23.977406285859143,2.540891566704291,1.4999999999999996,,,21.819336511394543,1.2799606594674544,3.399620632706425,7.687920448409242,1.500000000000001,8.657962931183619,11.358488095699064
4.073862234773356,1.4999999999999991,1.0,,,26.402255013656696,1.292185067274818,3.82664822108572,6.37404650518715,1.0,11.709395055259945,11.879024098813098
11.294865627382489,2.653205143220549,1.004377356458262,,,17.562742273399994,1.3044094750821815,3.173091072471797,8.287375481893388,1.4999999999999922,20.15037190985701,11.483495991072576
5.202939594145085,3.8064102864411,1.008754712916524,,,284.5554810353494,1.3166338828895454,2.6561710109943766,7.22903222896701,1.500000000000017,14.692496885083452,11.36878951359503
45.08888143644178,3.740499517510292,2.2267031766450027,,,28.85744175272361,1.328858290696909,3.3322900148023624,8.061005398905127,2.73352753981348,13.370091350550096,13.177778230724838
36.57314050077533,3.6745887485794846,3.4446516403734817,,,74.15382659036553,1.3410826985042723,3.350398558274293,7.542115990684104,1.4948579741241663,8.604406690266064,18.66427500753513
43.83354246396172,3.608677979648677,4.66260010410196,,,22.20189240228976,1.3533071063116362,3.4928939335570126,19.556725566492,1.7234154990366293,8.99011029728884,15.689429789851394
6.157365765239713,3.5427672107178694,5.880548567830439,,,121.3361757218798,1.365531514119,3.074604107156282,8.227745023404676,1.3617077495183143,657.38729852167,14.785985396023792
10.173781412651516,3.476856441787062,2.464799048950497,,,369.36775786637816,1.3777559219263635,2.4870989330184003,10.663307524179032,1.0,15.174399230296125,21.141758116932166
29.7184661731718,3.4109456728562546,1.9048428432329951,,,,1.3899803297337272,2.948318847128227,8.159493852350142,2.022576157247377,642.5755998187359,18.13992234341321
5.014217846268046,3.345034903925447,1.0,,,,1.4022047375410909,2.537679278980647,2.862785185577512,3.4366552794489618,836.8020147048549,18.275990304463345
3.266080207713905,3.2791241349946394,1.2500000000000004,,,,1.4144291453484543,2.644253607041002,3.8111042180886296,1.4999999999999991,10.167643449471264,19.131835336976945
5.246586307010814,3.213213366063832,1.5000000000000009,,,,1.426653553155818,2.557534874817585,13.66628093744272,1.891550997531978,5.809244877268166,19.315881207363773
3.063781818828565,3.147302597133024,1.0,,,,1.4388779609631817,3.056872183370813,4.799688052092972,1.5087301422313877,597.8812314889394,18.269660680976816
14.74300319350078,3.081391828202217,2.120047686939447,,,,1.451102368770545,2.6261126501897905,8.210130512896614,1.1561690356965764,210.1326648349034,14.14605635676518
211.4652024949016,3.0154810592714094,2.458595639710905,,,,1.463326776577909,2.818929051146493,37.83511435903935,1.0993345398935574,52.72559681279379,13.776574906436291
3.7935976002497673,2.949570290340602,2.7971435924823616,,,,1.4755511843852724,3.281359272211465,10.93744212276049,1.075316827415976,14.096827866997709,15.3835977608735
3.837766918855973,2.883659521409794,3.1356915452538185,,,,1.487775592192636,2.653143017041072,13.159744034426438,1.8199555032394223,489.254541790359,23.477001770522094
3.369575602104675,2.8177487524789866,3.474239498025276,,,,1.4999999999999998,2.784041194117972,56.394007550058845,1.2135030329788694,53.51302421804901,16.385362703329278
3.46015629650112,2.751837983548179,3.061866248354397,,,,1.358347600717215,2.869424499909369,28.09192099936377,1.3110157310022683,20.27245131815933,18.006138491098678
3.423567368613651,11.77201403737401,2.649492998683517,,,,1.21669520143443,2.931502212430064,21.53237615846723,1.3588283540340589,66.16013055250362,22.332245123224244
2.237720185071723,10.792740033976372,2.237119749012638,,,,1.0750428021516454,3.1268794727909435,114.94307212783228,1.7045250377931485,504.9524300171026,24.36841218502457
54.028746576727634,9.813466030578736,1.8247464993417584,,,,2.209913225252805,3.025614145174208,148.7931648101094,1.9048838213349173,192.07751345698887,14.07065466665015
26.22495080554194,8.834192027181098,1.4123732496708792,,,,1.1533686266916403,2.906680877061643,38.606287031053135,2.363665846462112,11.546520137642595,16.898167300693252
44.377172887634174,7.854918023783461,1.0,,,,1.0588735933296411,2.925433380999484,8.942735741927741,2.930780310823441,7.361182213550313,7.909824767179034
31.39099222031809,6.875644020385824,2.333740348644875,,,,1.799095982080941,2.8246374592987253,10.274754641719737,28.83602492645913,50.59964942812904,8.725887445837811
56.07268377890082,5.896370016988186,2.200366313780388,,,,2.0042420821395286,2.840095763770007,24.219440344173947,3.6197320245839566,626.3888080125448,9.488483948673018
7.367917633369026,4.917096013590549,2.0669922789159,,,,3.011995546693106,2.9192287917673934,5.654211461120735,2.966293680645986,31.82321910163371,9.573128754081688
3.6535544901737,3.937822010192912,1.9336182440514125,,,,3.3037614450811024,3.0159630930238808,119.93762492888054,4.198210499596897,602.3898744232748,7.704660899030159
7.677856492171086,2.958548006795274,1.800244209186925,,,,15.717554655196784,2.7154018401356885,103.94277554120364,143.95233503626355,426.7233111104774,6.792916373720962
428.3963217441885,1.979274003397638,1.6668701743224377,,,,2.4424797954865705,2.473893238136008,6.3108915384481215,6.840690276428735,8.218521787482434,6.957433680626711
386.68263668578805,1.0,1.53349613945795,,,,2.1242521893683937,2.709681322113573,7.322455698417918,5.417307574054166,577.2934638614857,8.795181462291866
321.70799441755014,1.401025224983734,1.4001221045934626,,,,2.6286908129488005,2.952214216656269,5.447018865623837,6.347732234650016,40.510895399301326,5.66687129435652
63.72290108247466,1.802050449967468,1.2667480697289752,,,,2.1448613165702786,2.7022647977644056,6.17465811290368,6.531516436334445,391.0405838494338,7.732293981209002
134.77784767788972,1.4999999999999998,1.1333740348644878,,,,2.090630919740984,3.1017222496583363,6.071728061371834,4.232175621058366,160.1667264805878,8.068103561241987
6.558743772432644,3.054784891570026,1.0000000000000004,,,,2.737912661738849,3.4880986383532644,5.57664474117569,4.674680811475225,289.06002125195647,13.128337898515236
57.0418398704816,2.853445722365086,1.0000000000000002,,,,2.0490370945030723,3.5996471048030134,16.356501026316142,3.621257966021279,260.61938197944306,24.379576052673045
178.66409508116485,3.540213376797404,1.0,,,,2.199675833777605,4.271741542359798,4.450644442216857,3.5573854260296773,224.6505760535866,24.541339540378303
6.637764529832091,4.226981031229721,1.25,,,,2.168518790671776,5.087479055853338,50.13799899428572,3.647308286397661,200.9175985632449,28.673119126259
112.4535688003831,4.913748685662038,1.5000000000000002,,,,2.177350207454728,4.854345173036315,6.041897555351559,131.4775492965545,153.4149657349017,11.04356191011328
238.29411969577484,1.4937267416016498,7.339241275959832,,,,2.7985133128163606,4.6997079508560855,18.586953820362364,3.480850943908353,209.44675596762715,7.008676859513103
65.5590123542132,3.0974104483758724,3.4615341192918336,,,,3.3882504458574325,6.357119392919436,7.203699316389149,3.88236119084959,,9.2564492628071
40.310650978967296,3.0214750311146163,1.2425024738728196,,,,2.8714439079235063,6.9735105471789804,11.91556378726604,4.402408898705263,,15.885862792969798
18.30536752518591,2.9455396138533603,1.0000000000000002,,,,58.90214549582376,6.30106439275231,8.435031046453943,5.75130376743615,,76.1654869300351
4.490844755880108,1.5000000000000004,1.0,,,,2.123763532261038,6.683235628951792,10.292976177499192,11.16433318543699,,40.53230402054516
6.836686355850739,2.2277715586369813,1.0,,,,6.33680350126439,7.007339921617264,15.355247465900034,19.537790304518893,,24.15887986254055
8.42759614454372,2.593592126786472,1.4999999999999991,,,,3.124915646054532,7.220380904120881,11.875745389040135,4.111139170041607,,21.387442386212857
11.4019614310738,2.5578450040937724,1.0,,,,4.892473718872822,4.915929804565503,13.604931175089318,1.768148484561432,,119.8633249328504
29.25101427479947,1.2006327428520136,1.5000000000000009,,,,2.2456389164989496,4.314558156302583,86.86708147500285,8.156426992458343,,23.974801194919426
207.6435119117268,1.0139056239691475,1.0,,,,1.5000000000000002,4.7183701031830525,4.749731011397404,9.606337515887072,,59.73366811338324
42.31652762845522,1.016004688502429,11.673867485628838,,,,6.745929279002458,5.74552918223578,24.717003347675423,17.64733576456131,,22.321159108391942
35.221511975031895,1.2580023442512145,22.34773497125768,,,,7.752497696744475,5.306396794076034,28.15427602345307,42.7929756800677,,23.817049505678103
81.4624927031894,1.5000000000000002,33.02160245688651,,,,9.27759519599667,4.936827964706934,4.581785040936901,40.063930344878266,,58.80565938193742
203.43145488472496,1.5,64.43079018053265,,,,10.802692695248863,4.937155022741744,47.16793330472429,58.11055842907463,,16.793336307103072
17.831202483471703,1.2128482437418344,1.0,,,,12.327790194501056,4.956578990196889,38.026652650546765,66.90190274386528,,91.55680271884157
210.18584345956256,1.151384137119261,0.9999999999999998,,,,13.85288769375325,5.676843120939722,80.6995394708626,51.01122953578172,,253.8323695642005
7.0251234149725255,1.0,1.11968366884842,,,,15.377985193005443,4.738204614562175,5.224426343078164,3.9112558549983656,,225.01995592789925
3.3681981544204684,1.0,2.296614864033349,,,,16.903082692257637,5.840063205200101,43.50924530537968,81.45054806636001,,209.1184262097265
224.74696964472943,1.563436347323636,0.9999999999999998,,,,18.42818019150983,5.549443583696053,172.8328005156747,83.74725706957246,,87.21322966771226
17.723403991914576,1.4999999999999998,1.0,,,,19.953277690762025,5.877301710487303,177.0538944846025,52.34394072876985,,47.28426321422609
21.97552235779996,1.5,1.0,,,,21.47837519001422,4.734876379337742,23.70287718697105,36.90427573715876,,17.506933243496462
193.7032456341396,1.5,1.0,,,,23.003472689266413,4.698882620299903,168.25155052283387,39.27519658412497,,25.88923337672198
152.4591764749399,1.4999999999999998,1.8091601146568168,,,,17.50260451694981,4.506859965935864,69.9632526321157,36.13424472228433,,28.489143463148203
20.367553197408004,1.4999999999999996,7.99900677680218,,,,12.001736344633208,5.84215828616839,19.60773781737409,39.79792652317855,,2092.546287422176
49.93161597445622,1.4999999999999996,56.97503349516416,,,,6.500868172316604,5.440512611207311,38.42543371737071,2.9670928839159587,,321.8760195903081
110.01096122604982,1.0690611566559398,2.3355865991172324,,,,0.9999999999999996,6.714686184474728,40.16626109355915,26.86559221649162,,1775.155031409755
17.16244531933161,1.5000000000000004,11.492260619527796,,,,1.0,5.3577396775376185,24.720567725852312,16.50641644682405,,1681.4014375248564
104.1834559843882,1.909249767766978,58.743893568593286,,,,1.250000000000001,4.8120781180088485,18.31333157009566,12.728385213558528,,25.87649784777247
102.82415045057624,1.3163226516658024,4.047268447252601,,,,1.5000000000000022,6.4775158855656505,56.368143242719775,3.1394917695261104,,234.59719340409632
3.89371690249106,4.721328796461902,141.4638241076676,,,,1.885814744326633,5.025419661846109,30.20567156008108,194.1653071833996,,34.19803324911165
70.06271900005665,1.4999999999999996,3.156883974800728,,,,2.271629488653264,5.98582716175072,13.442795848608856,35.00211877888471,,205.0796745869685
29.70939449487479,1.8097752324289675,7.049046126167402,,,,1.2922334716325308,6.247024379818228,12.599263170871588,22.07252083607131,,27.75399998521944
105.93374945160087,2.119550464857935,104.02752071297796,,,,1.5000000000000009,5.708303592622966,6.318505027669004,59.200325517441854,,57.11371880655546
14.742263957209747,1.6006669164900549,12.757769637582518,,,,1.2500000000000004,5.982161919740882,17.58148085852661,27.40134926897357,,140.8085581660114
84.48987979667157,1.6242521563800556,5.647043026199379,,,,1.0,6.543061185577186,23.443881798983863,62.6543524519356,,65.53585670363358
200.54560743854464,1.6478373962700563,7.760077780694274,,,,1.5000000000000018,7.905572212966537,25.361481574704307,104.0227461066174,,625.56065613222
104.44281228506014,2.8292110097364302,7.759158345252441,,,,1.500000000000001,7.173597038750366,15.048236638351392,87.44532342780892,,18.82422345760512
34.29442859097951,7.506096818216034,2.7013033536184987,,,,1.5000000000000009,8.050344664161912,4.646361924986074,57.661563003825655,,411.6198370599443
93.77170941040951,2.848188884805672,8.248109572293815,,,,1.5000000000000002,9.069119575999585,5.849116623640464,46.8109987486549,,119.28659232900468
269.1152917498472,1.0589402711706446,197.583045890734,,,,1.820568858739373,8.468387543214376,14.351945472486502,53.92848534305105,,105.0551721566563
51.65299722864474,1.5000000000000009,6.1189005305023,,,,1.767140715616144,5.37166143701902,8.16278933584091,47.61375940380674,,305.8567170180108
152.00832422143353,1.8059544472888904,7.823808643109092,,,,1.7137125724929152,4.772741633023749,3.653822405937286,33.015795066321935,,181.09297900961388
2.889088648500183,2.1119088945777795,316.06868432290787,,,,1.6602844293696863,4.67963743735256,5.2231154877794745,69.08920309783869,,94.9849710235158
5.968966225532988,2.417863341866669,34.098314923793325,,,,1.6068562862464577,4.0508645098428255,3.052446132059922,39.42528287951516,,506.7459797998496
28.788964687603485,2.1085439491195546,2.971487826627282,,,,1.5534281431232286,4.58731216912094,2.407007226554113,109.21633218152446,,214.44502645906525
71.5721718560462,5.541463323663702,10.681685202639496,,,,1.4999999999999998,4.190827785400659,2.0879483243468018,58.669591668665554,,194.8234141975764
101.89819701461592,3.7228703623692594,551.026908672205,,,,1.4166666666666663,4.297453186161653,3.9342505611167113,35.63453623207451,,343.88001959972803
138.23904957400455,1.9042774010748167,,,,,1.3333333333333333,4.611300466042241,2.223110272101108,48.228090242330026,,263.7029517269549
42.714815213093566,3.626800089315154,,,,,1.25,4.874464525693021,3.810425136101822,52.10162734667559,,615.4808851545617
55.57465936951815,6.639718916619872,,,,,1.1666666666666663,4.624224321442223,10.499436290281908,27.351747603962,,185.04669062017533
3.75233219122135,5.320095023872503,,,,,1.0833333333333333,5.001996890717099,1.764887340897113,48.89585994244362,,205.82559673148663
7.560272100941579,9.056228640095767,,,,,1.0,4.696457434454646,3.580045570816865,24.10444263806574,,27.00740399821621
166.82209208229548,17.147014478137486,,,,,1.0,5.383656520798531,20.33290501418224,107.66991381264162,,413.0990025446823
20.477001967398664,2.042578417486046,,,,,1.0,5.342668837955705,2.052536034375022,40.3274955581477,,223.2022328930481
159.80545321190334,3.221106823934257,,,,,1.0,5.715345098000213,5.703183153335429,67.86452236948965,,21.254312389089744
67.3263405646694,1.5771475848093344,,,,,1.0,6.71627173482356,8.93452254999854,38.80229281033713,,139.43014189846093
5.545607985401579,27.36318330614041,,,,,1.0,6.529731652391011,50.69466511163803,35.19020175981231,,563.1298319650621
28.260752117084166,13.109985304019176,,,,,1.0,5.776120760218267,57.84314370141617,107.40798291575568,,11.508599301550827
175.56230810039793,14.543268158956286,,,,,1.25,5.72420075622197,3.61958932375864,56.77959573237712,,17.3637038542084
4.03482528951133,1.2252108113764195,,,,,1.5000000000000002,5.3744169827726544,2.5510897950989766,117.90385210183672,,17.298284110226838
94.6514600957302,16.192101761420076,,,,,1.8960228934545529,4.956635130860592,1.8801054115360885,51.61768404408066,,20.172958446225167
179.2315480953247,4.011321868847285,,,,,1.500000000000001,5.329385787066822,3.096210183193872,44.64793506164034,,14.986194796527917
23.99368299636156,204.5807183572769,,,,,1.0,4.592685313863155,43.971210076253605,33.65249482873044,,77.01922411729186
4.062251050091542,126.99395661205116,,,,,1.7891037808626735,4.508927243729324,32.82659211865333,27.013703738277467,,23.503067208891306
8.493218795355366,124.59634370285558,,,,,2.578207561725347,5.997176971498263,3.820135143646882,33.34830249057527,,18.39635476665272
5.014310130221312,146.5843274118267,,,,,2.0391037808626726,5.976712654711179,3.645003556249853,53.56197132255314,,12.5605658964368
20.407222517505964,258.3125676565816,,,,,1.4999999999999984,6.1520582857307655,7.320797265625846,54.4139710638068,,12.546589952491084
45.36365176355204,17.101378680751562,,,,,1.1772247544067111,13.087047688869816,2.7890474454454064,139.56995512976545,,10.10587951511804
7.908409495449926,111.7962348943099,,,,,1.0,6.945920778421457,2.266395355703477,61.532052239504026,,7.959921341485237
253.785582682272,20.67699445708012,,,,,1.1666666666666663,6.615624419100846,2.945973462907532,57.07337695138696,,4.910865382515361
6.244984755979342,,,,,,1.333333333333333,9.04838378686606,1.7899381645019805,120.96132766540204,,8.731819509185033
6.487170527280961,,,,,,1.4999999999999996,3.296323919542461,6.324732313501311,154.36071906290508,,149.11286411400758
150.8277065403144,,,,,,3.25022208420146,6.248284960008795,6.60831060742178,66.6155452389172,,8.406011323620877
268.3558236248987,,,,,,2.766206628639804,9.63817137584206,4.450872090269697,21.693613744302148,,163.0515068940328
3.9485961145310817,,,,,,6.573864453969271,8.797188004888675,6.081026340493955,23.766410877359466,,126.70957366372195
314.58442378643787,,,,,,3.113546641532287,7.220016452077238,8.446679050456574,15.173040192545209,,151.63316508905427
364.4072709026816,,,,,,2.9830951356132607,7.152769303711874,7.505663961809467,6.896593836925276,,131.69891441760805
385.3377216853887,,,,,,2.5081641701584534,5.738985972411897,2.03864607054484,14.526795165327956,,100.1666255902546
122.08193706904366,,,,,,2.20255384852269,5.684996682034013,2.906735560890546,9.086548350931588,,88.12170916515349
43.72612214769932,,,,,,2.2958014292433955,3.629674436135144,2.388670209575704,6.4511941619394495,,108.17530305142502
207.6432732628161,,,,,,23.67546114033425,3.9868239726785313,2.681550411049745,28.74497733153145,,120.7473376729513
20.561921763397457,,,,,,12.99091026741518,4.231926775128317,4.47660482947464,13.538744681711506,,99.20357169603824
352.63458805349626,,,,,,7.851968505714068,3.8181259102281966,12.605687087485109,25.792776499246784,,115.68732867820178
759.7427519174773,,,,,,24.31028663537537,4.73636433693693,11.951236433374422,93.79210028770514,,76.56941288701672
1504.42205651306,,,,,,0.9999999999999998,6.798174835904287,8.98837610271461,26.42617294797797,,104.95422181729144
,,,,,,1.0,8.850998018680684,24.905276042071307,1.5063545841061063,,151.68016760072925
,,,,,,3.7076322765971335,11.207894394657188,41.931655414346544,2.3633901127959542,,113.7246414059504
,,,,,,2.6517058858724347,7.573758308387565,2.7024943095963105,2.468486563659669,,84.79931521110441
,,,,,,2.0758529429362174,11.00164335676734,24.32792417126077,2.6165284682748173,,85.03666379403366
,,,,,,1.5000000000000004,6.6890370574194185,23.66893330658209,4.372093276685192,,55.75471102114706
,,,,,,2.263017571090004,5.843162709514138,80.67967677079875,3.461667920064813,,48.39318279453868
,,,,,,3.0390007427831263,4.860766095320967,18.850774583200884,58.68900352144724,,35.77087635318595
,,,,,,2.4993710825939144,4.615742354567488,15.475392039728511,145.19668776960077,,46.54926327566845
,,,,,,2.7321297718976787,4.8585710780852605,40.56220134318591,110.74040709305103,,56.71913041004317
,,,,,,3.1625008129779992,4.331625405118053,24.604613144561213,182.1961333601169,,55.10967787888073
,,,,,,3.172178903835578,5.555647150159387,16.335412758070987,60.37141208955493,,41.039177436158425
,,,,,,2.6482127598356686,6.2612761771431495,10.47755969821921,63.9804281497345,,40.22936951333168
,,,,,,2.12424661583576,8.282960377289664,6.638045086246043,91.23355705422524,,52.57654406281968
,,,,,,1.60028047183585,10.171825750310022,1.768937079849059,74.49000108428726,,87.419724895893
,,,,,,1.0,10.300400412400528,6.3065731181784255,81.39998014199912,,91.937356232713
,,,,,,1.25,7.62368972286402,7.711097799671386,29.52686839193655,,88.41372516286424
,,,,,,1.5,7.678543558686083,6.946594906831238,57.63943946392506,,114.37111276156166
,,,,,,1.5,8.163807352992276,5.981468503208593,77.77767275298294,,95.77637395762471
,,,,,,1.5,5.9294049418134,28.32865983234836,46.19123909677416,,164.56674636122793
,,,,,,1.0,7.102194834012215,3.8075905752142223,55.53530439778885,,86.7306353020244
,,,,,,1.6876449906204838,10.413768710485384,3.69185806988808,37.72927306298092,,74.42947050742951
,,,,,,1.0,7.228805051862376,7.587486504151373,65.82085092878688,,58.703090319742685
,,,,,,1.246040927001586,8.769151239584621,2.603440242528292,64.44113935336871,,101.74650908673236
,,,,,,1.492081854003172,8.281944754225288,2.225679610161189,48.75188622203122,,98.49229796444024
,,,,,,1.738122781004758,8.338263944589736,4.291593632922688,25.57229389051896,,98.87973651968652
,,,,,,3.400008817539681,7.291759897612524,3.035821949637656,114.14053561242868,,103.87131574692148
,,,,,,1.0699046706716755,6.463968075281072,1.9183240841950595,33.22341225454433,,49.40205808940064
,,,,,,2.558562472474506,5.87152487245817,5.26519542023943,75.97325421961989,,60.662517378081255
,,,,,,1.3478544588025785,5.421627441958713,3.047619633276266,13.750998691149638,,55.96403182356373
,,,,,,23.085007478440943,6.489641893239528,4.318793991218208,62.5232517737962,,41.25360713461082
,,,,,,81.76803001018446,5.555056329889179,3.131846008762776,61.65348429764354,,9.785239298351929
,,,,,,6.108050671600503,5.690638173224833,2.337663221260213,54.430938737879465,,2.063995218706104
,,,,,,85.74111096325319,7.076798632975987,2.213682061680214,23.95178721000211,,2.283267830460187
,,,,,,131.45716295834904,7.040488822839023,6.130642818890169,32.663505661529335,,11.30186819152045
,,,,,,158.60062562020477,8.184719529399652,2.9036243463006746,35.847824327064465,,3.0229134966566
,,,,,,85.85489911369454,6.99632556822755,2.2073264358287954,8.359673585564186,,11.21777371377522
,,,,,,12.815376307601284,7.086088789666207,3.5153528315815445,48.407618712268174,,8.075385212774524
,,,,,,32.33550833318196,5.29752936760316,2.022583244080548,203.8202350015605,,
,,,,,,76.99211328724927,5.760131875411007,9.522691233304544,227.5409365692813,,
,,,,,,19.41293466938635,7.110724006019106,13.550336795038408,263.0833041286934,,
,,,,,,92.64134632535216,6.3095711617116095,1.6360870708159954,194.2141621969417,,
,,,,,,136.88569523519877,5.51787205054918,2.609578481453803,242.65526694945936,,
,,,,,,243.3076519355752,5.565570261682097,3.5678077686988257,16.932261912843803,,
,,,,,,83.28697038530466,5.157404336619752,9.88507907303012,222.035538446254,,
,,,,,,243.782719455193,5.333236936229035,4.588960090969819,186.96847463917908,,
,,,,,,54.271645920128336,5.702952241024271,7.840226520516398,200.01875435048007,,
,,,,,,27.385104875754987,7.600142853204833,64.02151479820496,110.6312047822178,,
,,,,,,59.44161149135438,5.793333808077629,13.064750722653995,76.33749139447993,,
,,,,,,137.0544903731918,6.331328721387028,29.97663267484559,237.88384199383472,,
,,,,,,16.43599059805443,6.649194702371327,7.213443181017592,238.0232988966196,,
,,,,,,27.664167608486377,6.288847322657472,9.54299764083068,116.35919025515462,,
,,,,,,25.090925545931675,5.666999924000043,17.87954384457925,121.68335434453384,,
,,,,,,141.22029864997134,5.357693848861739,7.724437527159491,50.34978935504757,,
,,,,,,9.565617525916526,6.119357626475884,18.24280707891012,11.889018855286508,,
,,,,,,62.49033591652606,6.03986650772756,10.1430277654742,231.9085217162434,,
,,,,,,77.78069560069764,6.554403886348066,79.31283987505782,132.23975406780002,,
,,,,,,156.44101595800635,7.080054160963333,121.07342795868688,122.79615341362056,,
,,,,,,37.29528615518216,5.532679535304364,24.95164201088364,302.6694546459686,,
,,,,,,5.009106581863306,5.525411654868326,92.72863166150564,150.68698309248245,,
,,,,,,128.75574310073074,7.927250711513416,36.34779936516229,197.0453968772776,,
,,,,,,93.4646419744382,6.562853431375549,90.5435844151286,141.92517676628773,,
,,,,,,24.83696083935172,8.568984562127811,116.69368769946088,219.5704894722537,,
,,,,,,46.81686382106363,7.306824500265497,54.43275602345389,117.11584469657735,,
