Duration_envelope_Clearance_factor,Duration_envelope_Clearance_factor.1,Duration_envelope_Clearance_factor.2,Duration_envelope_Clearance_factor.3,Duration_envelope_Clearance_factor.4,Duration_envelope_Clearance_factor.5,Duration_envelope_Clearance_factor.6,Duration_envelope_Clearance_factor.7,Duration_envelope_Clearance_factor.8,Duration_envelope_Clearance_factor.9,Duration_envelope_Clearance_factor.10,Duration_envelope_Clearance_factor
2.9151481779556643,1.2217194986056443,1.4421133899552396,,,2.408036251248032,1.0838634496644397,1.4969369243764257,1.5090994529008646,1.153953475079173,2.3722947837107164,2.251277697184513
1.064949528632801,1.2799872138734856,1.489491048940894,,,1.4663327153070065,1.095968171542122,1.4615214807809032,1.5396376274208574,1.1169754406395649,3.0298792979347944,2.122828749257624
1.014326853736035,1.2113944640258605,1.5711565070236038,,,1.6390548669969642,1.1080728934198043,1.654824142795715,1.5701758019408505,1.1808796128552004,1.9361867148624248,2.340557303497212
1.783868154256402,1.296331367590679,1.4356597467191976,,,1.439695525895126,1.1201776152974865,1.6772209440869024,1.5802716039996572,1.032787744994762,2.3190232447564765,2.557768324387379
1.45311080807516,1.3254181858083247,1.3001629864147914,,,1.642637435583907,1.1307651544966455,1.6323508341055213,1.4602531518334012,1.0454450622720666,2.670395866191458,2.8118470005559986
1.4256684502472567,1.3545050040259707,1.1646662261103853,,,1.6464747819175851,1.1413526936958045,1.5196169783469773,1.4305217227480136,1.0581023795493714,2.738128636262144,2.5510366695646622
1.604441372376106,1.3835918222436163,1.0291694658059791,,,1.4537358245286274,1.1519402328949635,1.5818845232204777,1.855788983186799,1.0200579788103676,1.383054245401364,2.202164000055935
2.274169367104239,1.4126786404612626,1.3512813391750398,,,1.7481834957984212,1.1625277720941225,1.5467034478562285,1.989233384284494,1.1030203218357704,1.372336056287755,2.22582641020344
1.5328789350086454,1.4417654586789084,2.000032955448237,,,1.6390522472488387,1.1731153112932815,1.943682064066777,2.408695810218868,1.1325193689873982,1.6914228756380625,2.234460564510645
1.7115681253768391,1.4708522768965544,1.251776867087814,,,1.927964624794104,1.1837028504924407,1.674822438881282,2.004292034887806,1.2002913037862497,1.8194851187815464,2.345832265355208
2.023264990265112,1.4999390951142002,1.2718884132774444,,,2.036485986303531,1.1942903896915995,1.6433509403600932,2.040768417552127,1.2139976619036212,1.851423363383477,2.494055139169153
1.429134486508857,1.529025913331846,1.590367383451449,,,1.7603146005627577,1.2048779288907587,1.881821852515661,1.5393426821429914,1.3191975479106637,1.7364854176879403,2.6542906494317307
1.0156764266224014,1.558112731549492,1.4062772430712058,,,1.8433321163794865,1.2154654680899175,1.5382980971279188,1.608202539319454,1.1725081993809314,1.4674859151840387,2.727890836946322
2.4298187523215384,1.5871995497671378,1.2221871026909628,,,1.8336404121535472,1.2260530072890767,1.5401810286996211,1.6170914873147242,1.3281007375596643,1.3278798899677533,2.540253326966969
2.0402186651302623,1.616286367984784,1.0380969623107197,,,1.6199256868680452,1.2366405464882355,1.5234989947060429,1.6264510092163775,1.204239450439084,1.4375797982627652,3.08441911718289
1.6506185779389864,1.6453731862024297,1.0423343554491424,,,2.455353994249793,1.2472280856873947,1.54034637996588,1.6388223528586623,1.0803781633185034,1.4140858869486972,2.3596156057174302
1.1992634886821083,1.6744600044200757,2.694019719279485,,,2.407462453753348,1.2578156248865535,1.498473109673947,1.4359331378847953,1.1188251932687394,1.6058523694888842,2.772033689866185
2.016987936704055,1.7035468226377215,1.857615712195753,,,2.422725214485968,1.2684031640857127,1.5282642631858876,1.2735806991507417,1.231846847235343,1.4101615920671349,2.2881102466005245
1.5831453433381155,1.7093208036971608,2.0008181775985623,,,2.441614326002889,1.2789907032848715,1.5253425468254531,1.2577003500657864,1.92532168387962,1.6242202785648967,3.132173178039112
2.0272949282330712,1.7150947847565998,1.6177608146871991,,,2.083888715874654,1.2895782424840307,1.608344356277965,1.1989124756017522,1.5156862914194804,1.8382789650626588,2.552968674804549
2.160116249732117,1.720868765816039,1.090918813833199,,,2.040891320347763,1.30016578168319,1.4891693588304815,1.199574449453995,1.5980907257239825,1.565273263328714,3.220907802185353
2.2747304311151098,1.726642746875478,1.5011001808479147,,,2.2259307244852966,1.310753320882349,1.892312002248626,1.2002364233062377,1.6804951600284843,1.2922675615947687,3.368542554145219
2.430351864989722,1.7324167279349174,1.9112815478626304,,,2.3385903538660515,1.321340860081508,1.8544557864929625,1.2008983971584803,1.4522751135807643,1.4781731732163974,3.342879417964122
5.25505173861604,1.7381907089943565,1.898331634551753,,,3.2074312807521417,1.331928399280667,1.6386972281675545,1.2015603710107232,1.6086639500528703,2.663837384480837,3.6349622243253927
3.12190134417665,1.7439646900537955,1.885381721240876,,,2.583485193325719,1.342515938479826,1.5694445840803355,1.0004983997568824,1.5975922986865063,1.5363338147848604,3.231677509874692
2.5604319640829734,1.749738671113235,1.872431807929998,,,2.1520777328483973,1.353103477678985,1.6396335219387286,1.341111643135745,1.2850454378026794,1.774388119869414,3.3352667988503866
4.671041894923401,1.755512652172674,1.5050151224368955,,,2.317866959603512,1.3267288021481496,1.757912684193652,1.248667683424658,1.2795325937729627,1.5831293426670838,2.814778509123052
3.6468740673261273,1.761286633232113,1.1375984369437933,,,2.7983710801239408,1.3003541266173144,1.838485009757966,1.1334648184347325,1.34868932510636,1.820256757981804,3.1563316000001143
2.3339336293336945,1.7670606142915524,1.1960389026025635,,,2.8519818486716333,1.273979451086479,2.0747696493932635,1.0182619534448067,1.039387312431987,1.647814401290103,2.824094520436508
2.0198702369570776,1.7728345953509916,2.260404218592974,,,1.8312191684946848,1.2476047755556436,1.9425132021230496,1.0029080194555355,1.670532922495113,1.6458597296759894,3.3747450675000668
3.107385146611318,1.778608576410431,1.4762338575567713,,,3.007859571678313,1.2212301000248085,2.617571188765321,1.1253097031103283,1.531626123827509,2.176857939931318,3.4222775531841734
2.398389527748977,1.78438255746987,1.0833443340460414,,,2.387766015878769,1.194855424493973,2.095139320050673,1.1069082270526025,1.4625792445354084,1.879108314323206,2.889591008256056
2.9338076076868544,1.7901565385293092,1.7679883823989568,,,1.8871027164827607,1.1684807489631377,1.978559694415404,1.070884042412812,1.3935323652433078,1.665551182293326,3.196658323306955
2.799474915853457,1.7959305195887485,3.0002834306490938,,,1.7561352770512504,1.297984922589356,1.993253311978776,1.0411029852839746,1.3244854859512072,1.8707345202268244,3.374216502035644
1.8309654054610864,1.8017045006481875,1.2370780538941104,,,1.8879270603859315,1.4274890962155746,1.878228409755468,1.0137357416198318,1.30756088077725,1.716981435791785,2.765467623723349
2.318708805759203,1.8074784817076264,2.28253329947489,,,2.325571941259616,1.556993269841793,2.462067820296196,1.1638577161189645,1.321616968473013,1.9786178353632,3.0604326018712684
2.211635271712598,1.8132524627670656,1.7488271465466627,,,2.0861039722129333,1.6864974434680111,2.109769725847864,1.2241788147105002,1.335673056168776,1.8764929116668456,2.997093205745351
2.9798877772469017,1.819026443826505,1.215120993618435,,,2.5297333313496133,1.8160016170942297,2.4715871950399992,1.5315398857699252,1.349729143864539,1.7632360255191082,3.2237474003685938
2.841966854446037,1.824800424885944,1.834814789333068,,,2.3364723892481467,1.814614652279508,2.323851931980692,1.186503202708297,1.180164186427405,2.1521156247380606,4.109468921957537
2.313295823981091,1.830574405945384,5.399986389586463,,,2.2803675527682965,1.8132276874647857,2.320860317158528,1.3252642160382395,1.03087104503309,2.0282754485429324,3.235506157623884
2.908104083629292,1.8363483870048225,1.2366141089652132,,,2.662854676354561,1.811840722650064,1.971855776652329,1.2935561851503885,1.3364389412880755,1.775809663223252,3.614033809857464
3.299598571094395,1.8421223680642616,2.0567105131641665,,,2.0335856644455736,1.8104537578353417,2.0192935036559336,1.627351278479863,1.332853534419994,2.3173398518232524,5.21237303982879
3.464492183170528,1.8478963491237008,1.0749489277036668,,,2.2500178816481227,1.80906679302062,2.015849568088478,1.475424352957719,1.3362226202410044,1.9611675062056704,3.468084099881165
2.820998620677696,1.85367033018314,1.0672818690054826,,,2.646789659991967,1.8076798282058977,2.2424511025230207,2.304861520729598,1.1721409861431078,2.060523305233305,4.948003354841823
2.719010087576841,1.8594443112425791,1.0596148103072982,,,2.236434890188994,1.806292863391176,2.107466467780873,1.5149798540157404,1.554369978113444,1.8802081233090333,3.874834592558123
3.4391296727203566,1.8652182923020184,1.051947751609114,,,2.360551527708,1.8049058985764537,2.579118998968753,1.5711633250575714,1.2589738457854451,1.783250146193896,3.833549846852533
2.789679685018881,1.4850764343754808,1.5876723114508764,,,2.770787117354219,1.803518933761732,2.4722330439528384,2.258577101242316,1.1563510880838763,1.9805012793806296,4.103501715771189
2.72960267871169,1.1049345764489429,1.0764204486292157,,,3.303418059501797,1.8021319689470097,2.1468873655230003,2.979905937453518,1.2602964252803617,2.23685631008678,3.551537096397603
2.487578927258816,1.129535989477678,1.5257086540798672,,,2.4427347896701104,1.8007450041322877,1.6162071165988847,2.949906775275469,1.3251524855155128,2.1652771644087623,3.6763160556529337
2.404668018787744,1.154137402506413,1.9749968595305187,,,2.369226708134041,1.7993580393175657,1.6573069268755338,2.7122448231093688,1.2624749286067816,1.8681503065843743,3.420076398246788
4.472897746764095,1.2109190376121384,2.350457498721508,,,3.3016854193528107,1.7979710745028437,1.7755538056830469,3.2537829480834124,1.7919224157780451,1.8828553790606284,3.78797718746561
3.919259615956853,1.2677006727178637,2.725918137912497,,,3.107668082503861,1.7965841096881217,2.284952737845102,2.951331136787025,1.1830711314185434,2.307531945232352,3.8060812503621535
4.149439959364872,1.324482307823589,3.101378777103488,,,3.32363758252686,1.7951971448733997,2.267458292154037,3.1164973375943874,1.6717820139651205,2.2159678178901165,5.161926360029189
2.4795520732399106,1.3812639429293143,3.4768394162944767,,,2.4564512180068903,1.7938101800586777,1.9580297637960704,3.10078548275338,1.3670349792606635,2.136303170970178,3.6465383598226415
1.9544553431418648,1.4380455780350396,2.0810189485264603,,,3.234138707330187,1.7924232152439556,2.154260539639562,3.177415273042808,1.0622879445562063,2.658773573878618,3.8478784389458167
2.0113106815550426,1.494827213140765,2.094830225786682,,,,1.7910362504292336,2.886811705515618,3.205514900150976,1.7577596405548694,1.9972419675722624,3.541743545623259
2.2276788470509965,1.5516088482464905,1.3318078326204754,,,,1.7896492856145116,2.588750916176512,2.185985190741891,1.7563691301245812,2.404168014851612,3.8753694813196993
1.6544297894590871,1.6083904833522156,1.5555360366960789,,,,1.7882623207997896,2.3491964985617075,2.641819337280193,1.2815512088937178,2.023374682024191,3.625085066838046
1.8552306553830755,1.6651721184579409,1.779264240771682,,,,1.7868753559850676,2.90791094365769,2.570911412726989,1.4799527095488385,2.193708456588796,3.7279873172446174
1.7083710899076774,1.7219537535636662,1.218842865067466,,,,1.7854883911703456,2.3712267144617223,2.5472289553656484,1.3602482199654653,3.080019949086424,3.837748087187415
2.209454692209928,1.7787353886693915,1.8440148310705755,,,,1.7841014263556236,2.546339458363099,2.9755797864627263,1.4326067819331103,2.6566842448956884,3.4240611947701507
2.520716382895404,1.8355170237751168,1.8632210609258888,,,,1.7827144615409016,2.1491894856041025,2.7872578617342856,1.2764184278774722,2.555925531788336,3.4038365064808267
1.7722281488405025,1.892298658880842,1.8824272907812016,,,,1.7813274967261796,2.19971446719447,2.927123832014135,1.243751872705122,2.116706689198801,3.303301211513812
1.6942159355331856,1.949080293986568,1.9016335206365145,,,,1.7799405319114576,2.0083051514593,2.940214472724519,1.907123275994456,2.314334512271963,3.4921657036833733
2.0456439190917,2.0058619290922928,1.9208397504918275,,,,1.7785535670967356,2.289471335393508,2.704892758525549,1.3468203315075604,2.207647524345098,2.9527443729852294
2.375399415170789,2.062643564198018,1.7690873835361085,,,,1.7058770574499007,2.301375527864144,2.667664518294648,1.2567824181211371,2.549664728638226,3.0013406993785363
2.4255303572938,2.2949600611607845,1.6173350165803897,,,,1.6332005478030658,2.216805016692164,2.736177024060943,1.2841468147717678,2.806600604910827,3.3147649346550043
2.2322520621908124,2.209542302434788,1.4655826496246709,,,,1.5605240381562309,2.8908534456891606,2.633043101334862,1.3326343708138093,2.7161154043538245,3.2542937206330387
2.186365380354272,2.1241245437087906,1.3138302826689516,,,,1.5610295495331468,2.292912301324652,2.8622860569932325,1.3492374766868054,2.2600416726705084,3.6035067700395103
2.9927219295111,2.0387067849827933,1.1620779157132328,,,,1.8758665892398232,2.40431642530778,2.784651656786121,1.459690687699759,2.022977396371444,3.4794678256508087
3.108951121303108,1.9532890262567963,1.0103255487575138,,,,1.4138234344389276,2.349662683629264,3.2175115520031463,1.3519722305930717,2.149710774348905,3.259958371062573
3.569151695347168,1.8678712675308,3.2393630513069103,,,,1.515192297978344,2.3161708575965214,3.138255495569096,1.6492535653616998,2.9112095326513567,4.38780189702158
4.814684784820743,1.7824535088048024,3.0533391873611664,,,,1.6552699384028935,3.178799791197084,2.948650925184839,1.537655572996777,2.5376802727548218,3.179677173224354
3.0552965516009074,1.6970357500788054,2.8673153234154225,,,,1.418705247681853,2.0614159741506204,1.7409361237284298,1.618022285079335,2.627508130482528,2.9726727574537666
2.0902856011123254,1.611617991352808,2.6812914594696786,,,,3.489725997758151,2.2963664611879584,1.7464586289912687,1.5993166562381151,2.603898622086531,2.858742072941667
1.5375890951737734,1.5262002326268114,2.4952675955239347,,,,1.6263404808128112,2.5791597695549338,4.0589327832328745,2.820498845518615,2.3512270171057392,2.5315979820241843
2.726844058661792,1.4407824739008142,2.309243731578191,,,,1.200006025266064,2.3769917083230183,1.8866035166360449,1.7231670702148127,2.159908593184664,3.0013241343760586
2.9120560164774165,1.3553647151748172,2.1232198676324474,,,,1.61060367504811,2.347797295234462,1.8340000194532984,1.6578843321766554,2.7376944950944613,2.492449973917676
3.817927102784972,1.4754287097933303,1.9371960036867035,,,,1.318123349240851,2.412562969065035,1.843624841093256,1.6904118346660135,2.4493871287539,2.7516784729737926
2.367560249323232,1.5954927044118432,1.7511721397409594,,,,3.607101343644215,2.422557681650068,1.769481276929577,1.7152346060788757,2.2120455774025047,3.1008827907216467
2.736503136468554,1.5042728580353433,1.5651482757952155,,,,2.013206508686637,2.451009835593807,2.66039732921278,1.6795084578027484,2.018794184139425,2.64974258257114
2.8640253635461,1.9249627844951929,1.3791244118494717,,,,1.5539021294200803,2.236628902506056,2.41976895369814,1.658139215246705,2.43466543269434,2.4706267027943216
2.057040181149594,1.5746140653408591,1.2686123960043214,,,,1.5620389472514546,2.1208349776600364,1.934027444528872,1.6257996947823157,2.652620810723416,2.774363192218216
3.724258327708837,1.8092816396336664,1.1581003801591712,,,,2.054867478458058,2.5024292392722924,1.9654368167888008,1.6098906948148055,3.523757936280088,2.6561862202761954
2.097745659238178,2.043949213926473,1.3224775939503264,,,,1.7034630195130307,3.0381531243381925,1.5773143999877368,1.6210165069360698,7.180501498592154,3.8738509905829055
2.573299533884431,2.278616788219281,1.4868548077414818,,,,1.6272452774856467,2.424794060870915,1.763320034065541,2.077119327345501,3.319102901870417,2.9870187620072595
4.354485739556074,1.911924959246008,1.1515152419426995,,,,2.4827258283389573,2.400833463740684,1.7409290733751903,1.6260527202563484,2.5659233157634525,2.565417935061325
2.6532931251214937,1.7907483594905171,1.1066212082613558,,,,1.6700937333176638,2.42113241684218,1.7929366863573568,1.6868388506204706,,3.044614212077428
2.5830334053280746,1.615002388541628,1.2025543490481874,,,,1.6660949819789563,2.378078556999013,2.143175240307242,1.929965880028254,,2.9516429034292786
1.9620240318208264,1.439256417592739,1.2837446440031506,,,,1.643704353524991,2.127672277117715,1.8594676819612024,1.854863291299923,,3.126986495832087
2.277302784323254,1.7620567269769802,2.104247702100852,,,,2.057039668198489,2.547587039911938,1.8006697195112704,1.895969937341681,,3.621228616202605
2.1335515091133725,1.2294249445272611,1.1834041379701916,,,,1.4365341651338452,2.680472941018284,1.834269157046064,2.161449961819928,,3.6126108974145015
2.312276078006154,2.3579725976701176,1.35288620165405,,,,1.7960412277949358,2.318658110399587,1.910448721428912,3.3919631714440026,,3.4489508585481428
1.9521436009775983,1.2685902701661922,1.2213681929398792,,,,2.417220958245113,2.3908309928541653,1.9394876958960328,1.4034513993846884,,3.611512436978273
2.949706438740917,2.0491066232635955,1.1511644660329583,,,,2.061318000002143,1.93298100686306,2.26519051361578,1.9843818472525627,,3.760391693247989
2.206045073490912,1.1040117273843792,1.3599444377698644,,,,1.0629382823506797,2.676456137933148,1.7776574489335455,2.074998487607401,,3.163601021183242
2.3013397727137592,2.0134760632036626,3.8121860399857392,,,,1.088727638099304,2.766949596219251,2.186266482606485,2.372629473029623,,4.018328072809534
2.2890953929193527,1.6819949353631385,6.264427642201614,,,,1.180200737658354,2.3423617591629378,2.375997842680072,2.135436979400948,,3.2412042200737936
2.124110184929608,1.3505138075226144,8.716669244417488,,,,1.1872302684494054,2.3365850255644447,2.2243474537790995,2.6143066777712383,,3.2950722068888725
2.05704253269518,1.880879497970741,4.992171921616772,,,,1.1942597992404569,2.221650902949935,3.1782609104309403,2.5684426248646925,,4.752683681165994
2.010320882247771,1.3360185343587672,1.045860310692051,,,,1.201289330031508,2.412761211985337,1.9292770072806285,2.725708605381985,,3.569990004248917
3.37709161797544,1.1006357826170028,1.3835472588123383,,,,1.2083188608225592,2.3036986631903007,2.6657997011176144,2.7006922909326856,,3.647443041871484
2.275840256031024,1.3552286528166166,1.6333453195625895,,,,1.2153483916136103,2.1467679298826523,2.320071659958947,2.011477470722572,,3.2817714192773835
1.7467057445497134,1.0362593707083605,1.2030719517263837,,,,1.222377922404662,2.7343361909275354,3.1514977384510794,2.854981654356896,,3.442953571138876
3.0618053974382806,2.8937721592859567,1.749653173751376,,,,1.229407453195713,2.235043270237297,2.9738124651306834,2.656349692830455,,3.796654892328712
2.5531044022547067,1.624032031143813,1.0757048563893812,,,,1.2364369839867646,2.6748360289802604,5.382259541228811,2.502388774236885,,3.73294060842556
1.9432490577766484,1.6204917752500576,1.0519712606746454,,,,1.243466514777816,2.3671210334896435,2.161060469931072,2.079832675258756,,4.0315003498486215
3.587463520202203,1.540533408252771,1.0282376649599096,,,,1.2504960455688672,2.323204681961328,3.89309920630464,2.0786397775988603,,2.9791478047669453
2.251646583733673,1.4605750412554848,1.084103884568557,,,,1.2120625029885166,2.1155220496796607,2.38652951321767,2.115812521835826,,3.1991883495035203
2.0084134292802034,1.3806166742581982,2.1410509108125044,,,,1.1736289604081658,2.6059617730764697,2.196355628043117,2.1262806794706206,,3.668087789514625
1.9171165422312133,1.3006583072609117,2.8779110397497694,,,,1.1351954178278152,2.52323162635777,2.257329180354545,1.2644339027647766,,3.209216231589077
2.4192999478905786,1.5687522467682589,2.35871991605722,,,,1.0967618752474646,2.713670946137467,2.1353117800732373,2.0712363300946306,,3.579164401471916
3.017112410712765,1.3151097890152883,2.6660198402319373,,,,1.0027563903435903,2.4858266481175764,2.778087174398877,2.235195556269016,,3.412374130882108
3.3335365076025,2.005616053925236,4.364278453161457,,,,1.0149288383874318,2.1801699266798664,4.787763408769032,2.1546827223565583,,4.1945681066559
3.064065904610604,2.089045743552181,1.7944221233870703,,,,1.0271012864312734,2.812157999682328,2.849701380144982,1.380137700449494,,3.418667903072997
2.684189530182683,5.744586630478039,1.8725954940294267,,,,1.0160147983158565,2.761358557928647,2.8383668031078897,6.616681481761587,,3.66627644878036
3.3288277253351044,2.394325331903056,2.1181879947606634,,,,1.004928310200439,2.5131923204801563,2.6596748933579217,2.0423740594742426,,3.9951961592645895
3.63606467978656,1.9823602007086656,3.541168067252344,,,,1.7893876760253886,2.6576978542019924,2.209900104511986,2.042535569238189,,3.212790510062243
2.67928679515429,1.5703950695142757,3.542893569272892,,,,1.0970514399600977,2.8051966348072943,2.29734898336612,2.0375821316675107,,3.062559445819857
3.052248785921792,1.8412611172178897,1.9862697282067208,,,,1.0528201859575177,3.072556997160576,2.331838753781587,1.955826057489218,,3.2606806906722405
2.8055323207199043,1.950937269892469,1.8140974007838904,,,,1.0085889319549373,2.6306047645750543,2.7749177826786533,2.238895116436552,,3.3293718401588555
3.325367207929986,2.060613422567048,2.509865231704884,,,,1.0683578437664982,2.699503001303612,2.603112801342427,1.866043923395568,,3.939576835700545
2.7093167021883167,2.2796998437958726,2.0616491175500653,,,,1.0743482031422555,2.882928062834859,1.7251267156906538,1.9818223720889785,,3.885272459583539
2.595805065812718,1.7097671038536275,1.6246920410744314,,,,1.080338562518013,2.572038983255469,3.2645235728326982,1.9885853476144857,,3.4612907436891818
3.121182350652572,4.605842858905769,2.9335063252858715,,,,1.0863289218937704,2.8077335291300067,2.73908127797976,2.1426977932587925,,4.389325636598388
3.527725123960718,1.5320568897111488,3.696857377411245,,,,1.360658329077307,3.039877366787723,4.062206140014107,1.7377032803783687,,3.681596744210233
4.479621354847995,1.2759489682425873,2.5937605625166453,,,,1.3734101592562362,2.902517176577506,3.930405611225695,2.402327219610477,,3.1015403333904263
3.624553842756287,1.531572800243952,2.005259801557931,,,,1.3861619894351656,2.722815234238858,3.2428766050893194,2.118169629869304,,3.8928331718285896
1.906853764898484,1.7871966322453163,3.3262689825368463,,,,1.3989138196140949,2.73508113317779,2.507128369728905,2.052918316913729,,3.411003415235885
1.6840240548431162,2.042820464246681,2.555149427325744,,,,1.4116656497930238,2.713885723234352,2.6876902724428624,2.099662249314771,,3.2872661894968904
1.639604774783386,1.631653457461426,2.370848358592766,,,,1.4244174799719531,2.1376774022050244,2.158583238159724,1.9603242045698388,,3.669905465023088
2.0059254417412005,1.5480001963453836,2.724995468992908,,,,1.4371693101508822,2.523389199165792,2.390960031139304,2.0188034696718,,3.820940641295505
1.97666280422512,1.6662403181461882,36.81906623588579,,,,1.3721215266535738,1.982340798599504,2.2924059630688163,2.0645358983170445,,3.182633511599932
1.8081764415230863,1.784480439946993,,,,,1.3070737431562656,2.3393054226965337,2.044914200339859,2.027335062390794,,4.387635898489752
1.6602210676625082,2.039703157974841,,,,,1.2420259596589571,2.8319754804706694,3.0739410744418345,2.166741118589628,,3.2888753877815984
1.976283214132212,3.969569484822783,,,,,1.176978176161649,2.769283974625605,3.539701941330187,1.9513339165886936,,4.1792415746352045
1.6559771477520644,2.36969651635823,,,,,1.1119303926643402,2.4669769606815173,2.527697102861636,1.3385550190343631,,2.9880630090180844
1.7997504179341388,4.552507156162965,,,,,1.046882609167032,2.630996240677465,2.285814213409268,1.9756852932274327,,3.173345808104933
2.2809177817649453,12.414012996190822,,,,,1.0484305233794866,2.5717040011996364,4.058736764448954,2.4065948707402067,,3.2323926528871407
4.044684356268654,1.9648828253809856,,,,,1.049978437591941,2.62697416511807,2.616667745243709,2.6836340261482845,,3.152156132712444
3.812498991117955,3.082288397930388,,,,,1.0515263518043956,2.657423677836197,3.69104813728334,1.7584298574620971,,3.044013443197345
2.780841989723997,2.043043155643888,,,,,1.0530742660168502,2.38579259681147,4.59778110554254,1.6951979729606372,,3.039220008035227
3.1859267011935914,7.792782803239394,,,,,1.0546221802293043,2.625449101760593,2.407271650633028,1.5292135591303762,,3.240771227640516
2.586887986010164,9.10931441121631,,,,,1.0561700944417591,2.548725044979469,2.3731474543432216,2.201559548668925,,3.180139430292894
3.4423069284347587,7.214361933925683,,,,,1.2216529754147314,2.3764537937949206,3.5271399898709257,1.5215967676927034,,3.26572164490281
1.6995708157774951,2.06872970597406,,,,,1.3871358563877036,2.415825421511573,3.2884780620395047,1.7469520076296678,,2.785418664008713
2.778296834798857,4.746369509372839,,,,,1.930730267870964,2.4958958508190867,2.715488102430644,1.6779498847810408,,2.8787155006074
2.4575787280853305,5.249085305854734,,,,,1.0639557921681295,2.406709344911848,2.990582016524342,2.2422764596220133,,3.908577078997303
1.90900076450278,3.9448267782752207,,,,,2.9915252804854724,2.258546675596349,2.1457011183986894,1.922404470608453,,3.433218684264147
1.43641893232325,4.913871614093263,,,,,2.1282813112119223,2.421467884093917,2.913988482176557,2.1099375609687687,,3.7009106516271344
2.134961149744913,9.923143197775888,,,,,1.2650373419383727,1.6815029326719306,3.731557419969832,1.8063393077033567,,3.442207775174708
3.10086544094268,7.179785559251354,,,,,1.435614279529048,2.0928340387833164,2.031664529916928,2.0537120877841004,,3.4857884738986464
2.683002161863336,8.442441311819445,,,,,1.6061912171197232,1.6940616664550807,3.051188892083409,2.4317810784430254,,3.0041446919795187
2.59683814318614,2.957454821405798,,,,,1.2173169038351246,2.321538779260481,2.1778717964404533,1.9181231600354467,,3.5786280509990585
2.370565769781482,4.439147413962613,,,,,1.0359609829263536,2.2753466329043106,2.185989622582437,1.7001606927551396,,3.729790496656848
2.658305167533752,5.012218550851386,,,,,1.1069373134998934,2.4504690826685533,1.9479611557247165,2.193319125850417,,3.082410715307609
2.4200576426879663,,,,,,1.177913644073433,2.228003874173228,2.531828892311622,1.6582141870262168,,3.3029819429949536
2.2378491110642305,,,,,,1.2488899746469728,2.1797288407418183,1.9962591801816296,2.0920605468988733,,3.3131336497663058
2.5045053266452,,,,,,1.9547160089741853,2.6178974656042606,2.2668723857611965,1.5829777813431505,,3.7421641533631096
12.437215992348587,,,,,,1.9414852484423089,2.3895429833484334,2.151584024525841,1.9557491208730309,,3.5793311806823085
3.095600304351811,,,,,,1.5827675456246582,2.3389811632433988,2.237052444056902,1.6264114172709627,,3.064293907933862
3.3098101494015246,,,,,,1.5298790276212246,2.5261153830596363,2.0277028810686586,1.6693503202434754,,4.318150678300527
3.6189124296535904,,,,,,1.436959556578946,2.4880672140311577,2.2509034440503286,1.6620484837920684,,3.914203540813231
3.3897311884227848,,,,,,1.1607103621941517,2.460673356632609,2.9959926005400632,1.6713107438268342,,2.948587626281301
4.55112977820563,,,,,,1.0209002926541766,2.449587052890909,3.213351547297436,1.7444936654846157,,2.94600059332194
2.938666240062698,,,,,,1.2583358646329452,2.507311940058078,2.9610352813401075,1.7551748421793956,,3.444668001850086
3.0690519739660305,,,,,,1.4481310028706902,2.456935725191342,3.10747007687382,1.8038683718427635,,4.402924062898119
2.7825790665571564,,,,,,1.243058204122807,2.5358323360295105,3.282502206553715,1.7236478136962008,,4.026743046387332
3.5544648618512427,,,,,,1.1080666355641269,2.4702937515603463,1.8342347830114365,1.962925717805354,,3.372470080638532
8.368837882028288,,,,,,1.07782548310526,2.572915317747861,2.05963092891404,2.029550820726658,,3.60723923890253
13.561114357711393,,,,,,1.0001431254589794,2.667894670506576,3.198176027428207,1.5141257298943591,,3.934607448401496
,,,,,,1.0639737543949117,2.6088435016056546,1.79425031653244,1.724228078710329,,3.796510680817389
,,,,,,1.2109537004466282,2.594908058085943,1.931845781124875,1.6931621073287295,,3.5899580388486028
,,,,,,1.4230932508781922,2.573140099413898,1.912131869772076,1.6390813244030709,,4.969056000709803
,,,,,,1.5461804625792153,2.735332113923127,1.859600092514761,1.922596457779825,,3.928797123712857
,,,,,,1.6692676742802384,2.479638124340967,3.6088245994629697,1.633288712947094,,3.318183721143708
,,,,,,1.1294811909655311,2.749761774266404,3.319956203027573,2.275774946658454,,3.4898876425034007
,,,,,,1.1215665958683918,2.553130298120777,3.0241739121949167,1.6195903225656831,,3.559285765840848
,,,,,,1.1985456883780023,2.6687681644216785,1.3846836753095595,1.3274139873087991,,3.717041818206406
,,,,,,1.1471799977130952,2.512209381480617,1.7583137421674335,1.3366856681796162,,3.530752330324507
,,,,,,1.468715056244132,2.741191871140937,1.865065674750632,1.333773332455119,,4.0115640532067225
,,,,,,1.2474822318842156,2.6249455655952234,2.089703816009505,1.7413744567614713,,3.747264612255864
,,,,,,1.2982837814521329,2.557360067483975,3.340566878155131,1.939429557361504,,3.124878663240048
,,,,,,1.34908533102005,2.5261405395700414,1.9305183500677685,1.9782365621614155,,3.4190966173936075
,,,,,,1.3998868805879672,2.361965301101083,2.7672193319636293,1.961421974408976,,4.064913967207769
,,,,,,1.1093757690652335,2.529630216608109,1.6209901500774495,1.955312997967996,,4.488105005930145
