Counts_envelope_Central_moment_3rd_order,Counts_envelope_Central_moment_3rd_order.1,Counts_envelope_Central_moment_3rd_order.2,Counts_envelope_Central_moment_3rd_order.3,Counts_envelope_Central_moment_3rd_order.4,Counts_envelope_Central_moment_3rd_order.5,Counts_envelope_Central_moment_3rd_order.6,Counts_envelope_Central_moment_3rd_order.7,Counts_envelope_Central_moment_3rd_order.8,Counts_envelope_Central_moment_3rd_order.9,Counts_envelope_Central_moment_3rd_order.10,Counts_envelope_Central_moment_3rd_order
98.307415392095,75.5218555909575,-9.18730261054596,,297.13865925922835,826.8536521498365,-19.822999903948137,-5264.68983998354,-8147.640896865163,966.476772483013,9694.98977430036,-624.8691467699414
229.1317348210218,62.9348796591313,-6.124868407030734,,-2475.326890860186,-4338.106073761563,-16.519166586623626,-4455.816206530491,-12412.254546612096,79.70212552470697,-163.77155230855666,480.1219711257722
-43.44620510261126,50.34790372730515,-3.062434203515509,,1121.627616937296,-11452.98784970098,-13.215333269299125,-1730.3015148407046,-17295.298579435577,0.0,9.094947017729282e-12,-365.2024612505234
-92.8524705490938,37.76092779547889,-2.842170943040401e-13,,6239.089077288368,-6422.683635346527,-9.911499951974603,-1606.3596147094315,8320.341339829805,1.0004441719502207e-11,-444.7037139839405,-448.7465070283733
130.77979324648754,25.173951863652743,-568.0805743627114,,12834.136254364375,-1657.730845379533,-6.607666634650101,-2242.7867274375026,12591.922310118644,1.1823431123048067e-11,0.0,-1131.9928686212795
156.2080690994961,12.586975931826489,-1136.1611487254224,,1094608.3721480896,-120.08466887232356,-3.303833317325598,-1853.186449256488,842.4940162287411,-360.6999981250701,-232.778954353671,-2166.128789086112
982.9723606205712,3.410605131648481e-13,-1704.2417230881335,,,-4629.477185394437,-1.0800249583553525e-12,-2000.5446629826515,-4886.879423774547,58.79373091088746,0.0,-8648.45452972401
-382.3012456134217,-383.17418192044016,-2272.322297450845,,,-5698.488524437869,-1.864464138634503e-12,-794.8538388069503,-539.504665076367,333.36035958060904,6576.683969721613,-7164.568614410176
9879.708395445154,-766.3483638408807,-2840.402871813556,,,-10686.242063898737,-2.648903318913654e-12,-1374.2647975945977,1.8189894035458565e-12,52.573613013474926,6081.296708794891,-1566.8215235782598
-6.033139123007335,-694.7681764045444,-3408.483446176267,,,-3463.120341319395,-3.4333424991928044e-12,-1696.2730105951864,1.1368683772161605e-12,8.662463269707102,3317.819796139438,-1557.771515392715
-4.440892098500626e-14,-9.094947017729282e-13,-41904.04769814278,,,-4618.48220322009,-4.217781679471955e-12,-3158.1760565744567,4.547473508864641e-13,-392.40794278126816,749.8310067647703,-5335.516030954548
318.0788864038118,-1567.4684074602796,-31428.035773607084,,,-3591.037481619173,-5.002220859751105e-12,-2599.256370608045,-13254.832571260722,0.0,-355.7380716895707,-4497.50653881127
556.6245525133651,-1789.233344389561,-20952.02384907139,,,-4206.206158734567,-318.97911575097726,-2105.642981811313,-19069.92532221568,1.4779288903810084e-12,1405.6149252660828,-1875.2876892079544
787.0643105576023,-2010.998281318842,-10476.011924535696,,,-5818.003218050282,-637.9582315019495,-5171.897965356538,-10973.638621271131,2.9558577807620168e-12,2052.793731078108,-470.1640052297921
2573.428163102983,-2232.7632182481234,0.0,,,-6585.4902516435495,-956.9373472529218,-6447.6136094573885,-18809.288819055306,0.0,-12005.00925782585,7000.034240448294
33583.63606456604,-2454.5281551774046,-4.547473508864641e-12,,,-7611.371763742618,-1275.916463003894,-6083.565684657884,-1094.477705573816,196.140556006877,-3179.957897784996,969.2478111485729
-83526.11434757494,-2676.2930921066863,19447.082427857487,,,-4821.825122961889,-1594.8955787548662,-7488.306536141633,4530.341817223643,-162.37971924833474,-4819.999098686386,9107.679773823344
-792.018870771733,-2898.058029035968,57.76946303187295,,,-7038.232418051556,-1913.8746945058383,-4824.580664218351,-1082.0948219268955,73.02079220403137,-2907.393693741327,6660.076921963705
40729.86048700744,-3119.822965965249,197.2759361881914,,,-4242.990269857043,-2232.853810256811,-10758.458339105096,1649.6525573629708,7.520289513454591,-6624.768913752447,5114.688526097174
0.0,-3341.58790289453,-11890.325800059769,,,-1272.1483473604887,-2551.832926007783,-10737.87494887794,-10469.773783029874,-660.5163383669892,-5973.0401436129305,14913.13262013364
0.0,-3563.352839823812,-7926.883866706514,,,-6830.259563888838,-2870.812041758755,-8900.131504752204,-9711.910378835468,-386.24181186885386,-4.092726157978177e-12,10126.143279532727
59947.182935860845,-3785.1177767530926,-3963.441933353258,,,-12419.85991142592,-3189.791157509728,-6370.649942660922,-10122.239457595884,-122.2095998922529,3.637978807091713e-12,12335.001166271142
30320.39740534146,-4006.882713682374,-1.0516032489249485e-12,,,-1005.7782962177274,-3508.7702732607,-3323.64058820956,-7564.501204798568,-93.25877360759915,-5053.54952035137,7213.376896807553
693.6118748220779,-4228.647650611655,0.0,,,-2026.1135283726733,-3827.749389011672,-4440.45791348384,-4163.623305171798,-64.30794732294541,-3550.5437565650705,15482.492323518924
-881.9467068208489,-4450.412587540936,8389.470317695303,,,-5200.322900366256,-4146.728504762645,-2656.315030524393,5648.804116161471,-2.9842794901924213e-13,7266.674305281868,14607.115158447385
3756.723791495708,-4672.177524470218,4908.498687895044,,,-5659.035541576345,-4465.707620513616,-5952.932040414557,-210.8133841226472,-7738.919432430672,1629.8636642480333,9825.371983268013
-354.5924647175925,-4497.865686630783,1.8189894035458565e-12,,,-11656.308265557382,-4784.686736264588,-6833.327088576928,-88.98721212335003,0.0,-1465.2225205762452,-9237.873441054784
655.3078770514451,-4323.553848791349,-887.3216800455733,,,-3611.9901209159048,-5103.6658520155615,-4807.821411109934,-1140.197917803078,2460.933770940887,-4560.308705400524,-2892.4578212920883
41.01733673858664,-4149.242010951914,4.263256414560601e-13,,,-8036.800719279157,-5422.644967766533,-2602.540256953861,-1386.6829823332955,2491.8774515924497,-1634.263077099864,17472.166977241788
145.93422261628825,-3974.93017311248,-6836.557229540005,,,-8253.525936808634,-5741.624083517505,-2120.358150056236,-1633.1680468635127,2522.821132244013,1291.7825512007958,13950.195710292088
86.1388476421053,-3800.618335273046,-13673.11445908001,,,-4659.486615636467,-6060.603199268478,-3547.232767104161,-1879.65311139373,848.9189262433758,-9797.702886315754,8440.621963879066
4936.320590215592,-3626.306497433611,-14286.802535129826,,,-5999.524493698016,-6379.58231501945,-6660.159559611253,-2126.1381759239475,2170.2793559666634,94764.10821158516,12913.111883073429
157.69893572444172,-3451.994659594177,-14900.49061117964,,,-9133.090592593477,-6698.561430770422,-4556.194210544452,0.0,-781.018450621297,-2559.4406029233146,9825.87454941315
322.1864983975305,-3277.6828217547427,-15514.178687229456,,,-10191.536391139998,-7017.540546521394,-7158.699563533022,13580.829256133313,1173.715200663892,10631.212902142568,8581.584437380267
6135.316572992893,-3103.370983915308,-7757.089343614729,,,-12628.137404825622,-6015.034754161195,-12081.978854835335,-11018.28822029465,124.74385965060289,-1130.1532065905942,5829.493221199473
2768.542999799463,-2929.0591460758737,-2.0463630789890885e-12,,,-13303.070250235694,-5012.528961800996,-13526.475658797392,-5509.144110147325,-112.74929857711834,6064.193058674343,6656.0100795151975
158.1657178591021,-2754.7473082364395,-6.90894882179298,,,-7429.856638782444,-4010.0231694407967,-16350.737143440518,9.825473767932635e-15,0.0,-187.77556526925505,4990.243324746101
107.70934020815405,-2580.435470397005,647.1488358736847,,,-4715.607555975119,-3007.5173770805977,-11600.071720584125,0.0,1010.535391925476,-1927.642140638328,15670.747618753305
501.15784557039314,-2406.1236325575705,51.18097667835262,,,-1904.3100449452345,-2005.0115847203988,-11007.733949511878,-4.392247946437841,0.0,-5565.838526789365,16464.89846728084
435.08526921431655,-2231.8117947181363,-1.2212453270876722e-14,,,-5726.733241965265,-1002.5057923601988,-14248.242110134825,-1.1302807648161385e-17,92.49666918999256,-5144.198049175818,9875.11290478082
472.6958509524048,-2057.4999568787016,13.3134668508365,,,-4353.969903576982,-1.7053025658242404e-13,-11863.210701006852,0.0,184.99333837998515,-5020.134933319628,7133.960793320195
474.7057916919717,-1883.188119039268,301.9128506656006,,,-4445.177187384948,185.89399990132875,-13726.163798366902,0.0,277.4900075699777,-5601.285393566478,7435.265262888655
105.6466148559132,-1708.876281199833,-5.524858032649797,,,-5105.849302066613,371.7879998026577,-12218.86606414636,0.0,-1.1368683772161605e-12,-4873.401195082644,8086.2181642975775
822.20279190668,-1534.5644433603984,453.2006784074614,,,-2977.7028955275023,557.6819997039865,-9905.425453315904,-460.5313020497622,-6.252776074688886e-13,-4383.649310178189,12637.234876848652
282.2988686418636,-1360.2526055209642,226.60033920373064,,,-4116.516005338314,743.5759996053155,-6699.046399500602,429.6999500906037,-1.1368683772161605e-13,-4861.639768932917,9333.141688484948
4407.158130212313,-1185.94076768153,-1.1368683772161605e-13,,,-2047.992727646381,929.4699995066444,-5558.898918905772,423.2777949727739,3.979039320256561e-13,-4554.329755528919,13822.62141458689
608.4889699427096,-1011.6289298420952,36.86192787986893,,,-1330.5569220264208,892.4043103778472,-6608.784046656474,-42.63935109952024,4.547473508864641e-12,-4496.886963193128,13920.559658226704
611.6335040162589,-837.317092002661,6319.285362099015,,,-5612.557091521371,855.3386212490501,-13004.6805105475,-17.311458399574924,-2.700062395888381e-13,-5867.50308190057,11791.527362625791
836.4035401731123,-663.0052541632267,2.7284841053187847e-12,,,-8588.08051586802,818.2729321202529,-3785.492464837964,-3.2614676187649394,827.5449259756573,-5797.885505509082,17163.003602446563
886.9190544315207,-488.693416323792,16.93879887184883,,,-22.89148212217025,781.2072429914558,-8389.237842903916,44.20653098176391,-2748.662309011027,-4466.759328614891,19335.85385296696
1570.6203591647063,-314.3815784843582,-2.398081733190338e-14,,,-166.51451386408107,744.1415538626586,-9917.218987217557,34.79276457043722,-200.9656877778634,-4662.06913124308,17894.824397933007
955.444866042399,-140.0697406449235,-1.5987211554602254e-14,,,-480.9035886870324,707.0758647338614,-16943.480418561296,3174.110418649472,-423.56709719875016,-5046.586518311627,23353.55866161218
738.734238159534,34.24209719451119,-7.993605777301127e-15,,,1823.554681752154,670.0101756050643,-13280.82582865179,293.92939818322395,191.5518705966238,-5055.2817532994095,24722.4265260825
545.5063992691785,208.55393503394515,0.0,,,442.3938879448426,632.9444864762672,-14846.523094882465,58.93059987257445,-3.100353678493639,-5072.807527111771,16104.188575789112
1198.8082608325371,-18.72025713896494,711.9139063351786,,,-483.3184085339325,595.87879734747,-10077.760842169448,2323.754130330476,-53.22691034885449,-5078.625887464212,13835.874932080147
96.68668523739404,-245.994449311875,-2.525757381022231e-15,,,632.5046749662113,558.8131082186728,-8360.236893079858,9485.62861716936,1.8189894035458565e-12,-5712.294644114679,12066.06698782795
4405.475461357986,-109.59800440449004,-19.63557597472416,,,-4456.391129971256,521.7474190898757,-7687.20595775265,7889.483555980896,1744.4387155144298,-5623.367013531415,14243.955798204051
311.01670689211323,26.79844050289494,-39.27115194944832,,,-2156.7698455606715,484.6817299610785,-8788.081627700067,8477.346044208793,-1744.567292198106,-4763.148609884169,12115.343614920535
10149.630863808708,53.5169774548636,1498.4353370374042,,,-1974.210574290469,447.6160408322814,-8644.247474489523,5975.975842522638,2209.5678388226274,-4810.10031415194,10662.510065754428
7502.788828607692,80.23551440683227,3036.1418260242567,,,-5037.472221780472,410.5503517034842,-8046.027043509586,4562.870208848205,-2826.2132926334843,-5085.630238681555,11135.634386045376
12383.312169314602,106.95405135880092,4573.848315011109,,,-941.0483389304268,373.4846625746872,-5716.578040699699,1893.161320380708,-932.7136682552592,-4817.191872714302,15897.741622174435
1340.3853960579715,133.67258831076958,6111.554803997961,,,-530.5472897265536,336.41897344588995,-6582.204848719951,5114.078194649481,-466.3568341276296,-4421.167239775449,12029.692070470988
-21.024974852905657,160.39112526273823,501.8653191134658,,,5004.345878792341,299.35328431709274,-5901.028974239749,2861.39729615032,7.505107646466058e-14,-4309.603506068082,10804.688046867466
-94.05002502836427,187.1096622147069,12392.571897429752,,,,262.28759518829565,-5099.947851160115,3976.971035180391,-2379.011251522709,-4309.873192615623,15629.015343463758
-312.5133130798996,213.8281991666756,0.0,,,,225.22190605949845,-4226.741229069348,4080.42627365271,17509.267742972588,-3764.960199509639,14171.607806888354
-875.9435108171238,240.54673611864425,2802.996381017437,,,,188.15621693070136,-2643.861104779188,5872.571972758484,37.47281648907332,-5511.000431022716,10809.259545863446
-2247.577396705547,267.26527307061286,5605.992762034874,,,,151.09052780190416,-2054.58304571997,1670.479586569936,254.33928113673923,-5118.504016543375,4908.348251906831
-2961.7417046902347,293.9838100225815,2.8421709430404014e-14,,,,114.02483867310708,-3060.955393828119,2613.833394637809,104.43563507498752,-4766.715729355195,6145.412281128884
-1081.061474325142,320.7023469745502,15822.83949734511,,,,76.95914954430987,-2409.106934363256,6076.899133668163,-71.03125239484046,-8196.090704081815,3986.047263491604
-3125.6813406342835,347.42088392651885,11868.437593704168,,,,39.89346041551266,-551.8457656188838,600.5229081577943,131.44833571393576,-7281.635624109092,9922.112473016456
-4629.373918945765,374.1394208784875,7914.035690063224,,,,2.827771286715574,-628.7481433193404,2502.911036219904,-318.9267684147169,-5475.884668323745,13830.017639860802
-3975.372629488418,400.8579578304562,3959.633786422281,,,,-34.23791784208163,-3343.626672731378,3741.900279990423,-2841.565189199984,-6702.803854845532,10076.150824376526
706.2887471096267,427.5764947824249,5.23188278133836,,,,-71.30360697087879,-1323.631799786978,622.2017482349227,114.97353094631016,-6009.412708932613,8138.024564984979
-1.9725097584899685,454.2950317343935,4.359902317781967,,,,-737.5679393533247,-1533.0906792096914,759.7321879268286,-197.52501988839765,-4690.816118692674,6626.250610090023
-178.00182609199425,184.4797604516433,3.487921854225573,,,,-1403.8322717357703,-2180.87977115406,2030.5565505211964,-74.09104556345464,-3188.9974249400134,6798.399800268903
-88.33783993675952,167.70887313785755,2.61594139066918,,,,-2070.0966041182164,1578.8853071161782,227.48640848333,186.98446209003896,-4666.211953362964,7551.1945788569565
-91.24963397704404,150.9379858240718,1.7439609271127865,,,,-3491.961790679285,1839.1093606079808,318.377357363731,1.417969391640568,-4385.370015977636,9065.76833677051
2428.646858680495,134.16709851028605,0.871980463556393,,,,566.0471017394759,8175.330930994044,1227.1467730230352,-154.67668827090492,-6445.30864908639,6620.709331592353
1333.6530967220442,117.39621119650027,0.0,,,,-248.93316891916763,5390.164458646738,5800.346386468192,-37.354828668145856,-9567.897503617784,-335.2254625728044
2126.0293166436604,100.62532388271454,668.4460911581526,,,,1686.677839501071,6060.850964770939,5248.491380083406,623.9928418784406,-3189.65865417365,3102.7669548415456
6617.208992593153,83.85443656892878,601.6014820423374,,,,-1646.801631503202,108.15117971927808,2944.6859368129003,56.063570184509736,-2686.2171133126685,-4907.358759988549
4165.387539714599,67.08354925514303,534.7568729265222,,,,-13.444701522024282,-2132.7093523888566,346.88812724427294,150.46180243386712,-2712.229368896113,-4628.753640093528
-22.54596655972783,50.31266194135728,467.9122638107069,,,,1796.4787478888518,777.6411136603052,244.3000407298286,132.6449590465945,-9111.091548638977,-2761.9094233810315
-16.500453827426863,33.54177462757153,401.0676546948917,,,,7242.380695132507,4618.951110328911,2449.5943885882803,1500.030132269088,-9161.544478713384,-4305.2307899454
4.447136269642226,16.770887313785778,334.2230455790765,,,,-9520.374681285297,8692.062056424138,-24.166952392958525,206.5883288745523,-10388.385793552836,-3834.946099422351
268.02309214411355,0.0,267.3784364632612,,,,-10068.37584559612,16051.52066666777,347.0533713123515,326.0153148200622,-8634.046749951653,-3931.8649046862
754.0473546470326,-4445.423436473313,200.533827347446,,,,-18093.207630048124,-106.61627672816856,260.1610802946563,305.6274912474247,-10084.710082643012,-7403.742449506296
41.533657973404935,-8890.846872946626,133.68921823163078,,,,21381.57194294696,2735.287350872456,-1085.47757490339,172.60150459936136,-9903.925363350052,-7381.965245661118
373.3669562901396,13446.20475020601,66.8446091158155,,,,-4090.146461094106,-281.5634364018746,521.7716638464361,161.66330864576872,-10171.951718378285,-5290.775035481762
218.17963260617225,35504.123564410314,3.979039320256561e-13,,,,-23507.908783817733,-3198.669114316178,484.3802878415249,158.84053204962714,-10432.643708494896,746.8403445771695
926.6334729565214,-1193.4183896677037,1.9895196601282805e-13,,,,247.51274919399785,-5752.513483766334,165.7764510349168,99.48213931404848,-9284.631637517248,1417.1826864495397
4916.693998967609,14334.256999668472,0.0,,,,1181.2647250831997,-2995.882763754543,387.4554486176147,-192.7748766456411,-7808.102202691177,-523.8736961419378
-173.3786808560825,29861.93238900465,-947.7912905038432,,,,31.389574444181,3398.7059759106533,103.49582113982076,-59.22639023287823,14343.227881475112,-2976.946964438343
50.22727116535863,45389.607778340825,-1895.5825810076865,,,,-10320.045515657524,-1131.4512826597727,119.0434242823529,150.63841816999098,-6303.522983846711,-701.779791858849
3373.243319571437,72598.12002790677,-723.206440628015,,,,19746.965860000448,1617.4807023384587,93.79974850049626,-603.4643759503845,-3186.896979543638,-1468.2430441644733
78.81789894346629,-130.9458125588259,2.0753239608533125,,,,-17.664807439448357,-1787.4183871760931,107.6515849172218,-873.038024323042,,1485.4525415902194
277.8413249051218,-401.782968280877,-284.85464425749603,,,,365.5538916521562,-4660.5451041877295,135.7587760956148,-238.85113443116083,,6777.381171964585
510.1948620978227,-672.6201240029283,0.0,,,,-333.9197955631713,-5231.175872475979,247.58022111633449,-23.18098271174272,,7568.164751714605
1269.603597182925,-2423.707380946363,0.0,,,,-2013.074744618223,-5387.684878426727,252.26373026795108,86.85000065636784,,11913.057216252855
-338.48539859864826,-144.1063435135821,-2.842170943040401e-13,,,,-987.4428213468474,-7595.452715608365,257.23039931590915,275.0638103049112,,11155.01794571996
1326.5903446209727,29922.730741719024,-207.8700753409641,,,,-8978.59170797836,-9085.575806332266,267.99998528047087,7608.030674002202,,10221.717534841984
-258.9516492894854,-0.9987517314687724,2.842170943040401e-13,,,,4714.208605625845,-14638.708073127804,174.583255459964,1464.932672390957,,12075.521109467283
332.97907242366455,1003.4837165763632,-170.99092079457287,,,,-3971.0783719589936,-15720.443764366144,3.771075175455128,1970.0916867241235,,7605.64563494729
66.04414253563736,-0.3964689672172418,6.750155989720953e-14,,,,-139.3390439167195,-13892.248285839469,78.57142400821222,2786.246666897196,,6778.301393578904
-937.2865245059234,241.1472595556696,4469.621880148814,,,,67.79248856525479,-12125.05501121457,311.6402227362334,7189.385399844537,,7147.749924845547
934.133372230426,53.21734025795959,8939.243760297628,,,,4.869533396659936,-13339.725925474351,-47.56133275833008,3045.001767679756,,5205.79838413874
-439.19138340817045,-134.7125790397504,13408.865640446442,,,,-4.219903394368949,-13949.918448888571,-195.04055407185948,5208.7945378806735,,6243.428250377248
146.1808902440282,-1197.9082673678556,3863.672733668442,,,,-13.309340185397833,-14583.334824531636,311.4698587715285,1355.4558697117866,,5920.960127761552
-380.4047577841932,-1371.9469000858644,-4.618527782440651e-14,,,,-22.39877697642672,-21075.64626515096,86.315333881513,2542.311876787172,,7398.763841070938
4091.6949117937424,-268.09193446719286,1.1368683772161605e-12,,,,-31.4882137674556,-21907.117277329424,256.6400535073787,3323.040794837897,,8225.967750766053
4046.285430905275,9.094947017729282e-13,-720.9977524400465,,,,-40.57765055848449,-19555.382112540363,-0.0510941675109094,6845.273842030352,,8651.911536886328
-400.630881013918,0.0,2365.990272860022,,,,-49.667087349513366,-24318.953444388902,200.483295948268,1974.5356007838625,,5418.110267143087
342.4354854167921,7324.694074544631,-3.637978807091713e-12,,,,-58.756524140542254,-27175.366716814096,607.7426600357992,2134.699281375637,,8193.051633848667
1455.5992100928472,-401.4735597213176,-8.104628079763643e-15,,,,-67.84596093157114,-25414.50095812196,4931.455823549017,576.9434521837621,,6481.727069118806
-807.3144953296718,-235.19714701377188,-7.714384686607899e-13,,,,-76.93539772260003,-26713.95150634917,225.6076929111753,377.2880542611654,,5936.830072520947
322.384595402225,-121.64885736506946,-1.5347723092418164e-12,,,,-86.0248345136289,-24108.34386793101,1091.3309603327766,258.99998139731474,,1556.24899382129
647.051820307478,-8.100567716367038,49.5158911368283,,,,-64.51862588522137,-24836.75696859121,128.55634113817217,267.9391383696324,,3475.011798679743
2011.4609260261416,105.4477219323354,-175.76715029538633,,,,-43.01241725681384,-16208.331259579712,53.36541306110272,269.95142472923385,,3233.5430999807027
318.676079283837,218.99601158103783,664.2006223295537,,,,-21.50620862840632,-20620.590056350906,235.6629988039481,145.40494132868145,,1226.7039313360328
986.0251393881548,-76.51355270897669,27808.24218835059,,,,1.2221335055073725e-12,-22997.95561507248,-300.8306874042239,266.3695021858276,,3108.6124378737813
4618.118790975308,1072.7905068787006,8603.393654036443,,,,6.927791673660978e-14,-29692.06356066293,1334.9375315535417,310.36080796580046,,5274.909642759453
248.7268643774668,-17191.740722576666,11221.301547350258,,,,1.5503192336961116,-42201.89938772513,8482.979526423676,408.70625030461287,,10154.01594990003
1213.7287940949147,59.17791024403486,-2064.84582853368,,,,3.100638467392154,-39464.75758185427,217.34560334254084,135.60136033531887,,10747.271325448452
165.15161603564832,454936.2968680637,-1120.9189463879457,,,,0.4487806308516782,-38070.9630613324,-1380.1218831456822,36612.41859352311,,10083.17677065782
1342.6698980131866,16252.39274315956,62.84735278411736,,,,-2.203077205688798,-32627.063162750463,1934.448486292796,204.98538152168885,,8247.721224278475
3235.834041758019,-13350.085871171426,1027.6317019050412,,,,-13001.573178666094,-23489.974042630096,2354.564890612269,-97.40620940274312,,5927.504134276549
710.1995328527659,-42952.564485502415,4555.792259457982,,,,-7.648415028346766,-21052.954341586752,4023.491371335224,405.0627990093298,,2868.971843738517
2458.940103707442,270.8513075629929,4469.129283417142,,,,-3.824207514173383,-25918.3906308493,-334.11160067742856,299.7394881313174,,3570.0158391216773
501.0311746181754,8917.16468118826,2004.0032499860952,,,,0.0,-16177.167763001904,1597.730707610352,100.34501342139112,,6077.50433768394
2004.288351165798,17563.478054813528,15033.47696544317,,,,50.32064463221752,-21002.46058014621,2668.193816916681,80.90814890645083,,6815.845758734124
54.990059829982194,34499.15871603922,-288.9654530248714,,,,33.20299923671993,-26561.25236955916,1732.0817004904889,168.776164232967,,6687.78668574537
2685.723672616576,1723.0759230190597,-4013.680214636669,,,,16.08535384122235,-34583.37814402585,16792.11152766513,431.0150165651677,,6915.7472839100365
2067.7163738011927,2117.909864924141,2627.5367986934816,,,,-1.0322915542752302,-36506.152391656186,6907.4411757920125,1130.432336745744,,8729.372630562042
755.6267423789965,312.9688914726782,3320.9332827954777,,,,983.347939996967,-24700.110247167893,17595.85242867909,273.6744792083369,,9863.904681381591
3573.964982147619,413.7103492652868,2561.6270788706474,,,,1494.184010888134,-2193.389986326152,14286.241837351969,1245.872670702573,,7573.43660681484
284.1510186100704,268.6812067868667,635.5116408909798,,,,2005.020081779301,6505.652501558552,9278.398140387611,1017.6333523214926,,9109.166544190588
-42.54897039401686,123.65206430844664,4093.20241575584,,,,2515.856152670468,5914.064473650266,6738.166689987989,1132.0842418010411,,6858.980011837562
-224.0735785007772,-21.377078169973448,11608.59484602766,,,,3026.692223561636,16824.041845903263,11577.572491481664,937.7196108237564,,7132.046459094125
-158.99837398092424,-77.55880257736177,13486.552287684945,,,,3537.528294452802,-39390.789254436895,6645.536116214684,265.6026910745563,,5891.147550258615
250.6641594153092,1155.1307547598278,27076.203585623,,,,4048.364365343969,-39673.52132729007,8588.04201401903,953.4141132658287,,6367.749867762112
130.5578392174442,-3580.1706359373147,8732865.005227178,,,,3373.636971119974,-38566.00743263352,5622.698253628052,1098.216707168336,,4440.275722187209
164.41855225832137,-8315.472026634458,,,,,2698.90957689598,-39342.93743585198,2310.2901236089315,1129.3283709509546,,5384.151072737421
87.90957177030803,759.4448013106328,,,,,2024.182182671985,-20069.846999192847,12354.16775115827,1990.211306962178,,4418.601190090834
523.9196134001852,232218.50222369324,,,,,1349.4547884479905,-26322.743042963422,13783.178959679077,162.949392239206,,1842.8815575727365
-744.5940017560144,12721.575198970204,,,,,674.7273942239958,-28871.32499524687,7073.094479653633,-59.25005223863279,,859.4875765050228
788.9710565265133,33058.67264917199,,,,,1.0800249583553525e-12,-23082.419148967627,5385.689122819814,331.74775044719684,,1406.0848566673624
659.3763539200731,117436.96389474712,,,,,9.207449617557968e-13,-20883.296031760485,20155.10596590438,964.124038772798,,2107.962703569991
1543.1076095460564,336.2747102223167,,,,,7.614649651562408e-13,-25838.62771709025,546.8738227837056,1637.0050199044947,,1320.760315529929
4137.846908777593,32373.241161858903,,,,,6.02184968556685e-13,-29485.0000584176,10854.003914146711,104.95279064217544,,978.3144729750576
1210.1054221059385,773.5871236469145,,,,,4.4290497195712923e-13,-24552.379856510543,14730.243598475476,-1220.5657535268972,,-2261.429351315868
22071.815853511387,201683.57282441013,,,,,2.836249753575734e-13,-15983.276626360355,1384.7039985431834,-598.0921582097893,,-2424.954288115972
744.4262412091905,25318.7235634881,,,,,1.2434497875801753e-13,-22430.88454625945,1079.4735296981207,630.3066229634555,,-1682.468277337444
1766.0013875785328,65000.49507896618,,,,,122.31899147610352,-16969.4153056687,21458.629691140137,114.2782318228678,,-1705.327414106937
33.09291580952211,-127.82561792760713,,,,,244.63798295220693,-22320.06241552404,21958.56476981367,44.71630096093293,,-886.3540797800099
784.1135622470707,35842.27463959959,,,,,-139.42398647550348,-21141.862509940456,6880.441556776231,-673.0594871141822,,-3188.926617648026
838.641812935472,2693.1876459247187,,,,,66.64082021229815,-28429.54970705127,7462.263333625515,185.33915005267903,,-2061.251133800483
-160.7152969316147,3266.2775012026123,,,,,0.0,-26176.72716708681,-613.092447980487,293.7928065997388,,-945.3949605467866
84.31797140089574,4477.613084770924,,,,,-1113.6850427257414,-28240.42053891866,-5.498793879516445,395.28500008538,,1455.3083006601555
1167.8117840873472,25801.459069651533,,,,,-2227.3700854514827,-27011.178014009503,9963.177990137508,545.3418898778372,,581.2696568798003
2055.6540579775583,3658.785900280234,,,,,-614.845084277013,-29554.746747780096,-4887.083449600621,-1374.9454909859228,,-5495.445926076117
3811.3556289254943,4784.555470660984,,,,,997.6799168974566,-27075.516446821195,6383.796023959671,-4529.812828785111,,-1377.7959376101685
1645.1018155120662,2946.531161484943,,,,,2.6371143437145266,-28512.53840458346,688.2437966603205,-728.6257180075922,,-1467.0567394110683
472.7533317060394,8380.898970562503,,,,,0.0,-21364.776821037813,-1618.8498316924954,0.9547199426989108,,-5199.054745003974
1428.0263483333842,7456.331849202431,,,,,-25.96523695458839,-21420.032623872867,2588.988053420844,1445.3118759315332,,-4747.425091354377
704.186601999635,,,,,,-51.93047390917678,-20058.636986827907,3853.953332254788,277.2631055945144,,-2777.196514652464
2093.1295234941663,,,,,,-77.89571086376517,-18659.21728906472,6740.695283621869,33.57101950134078,,-352.72528693635445
1569.1616014347976,,,,,,2505.0697183726334,-17226.792330712826,5729.270144166854,-1215.8833812438197,,2860.6897618653143
236952.92556384817,,,,,,-696.8895602959866,-4320.988658499903,-5866.651036878313,1664.488678219754,,592.47884416897
-1198.488000822461,,,,,,2114.3218560554187,-8065.493795448584,760.8285978836989,181.60573339396169,,-1485.6990538810292
1308.3248348092236,,,,,,-2463.444696410776,-5650.327953088106,590.3731501566591,1969.9212096714343,,2117.0118460851977
1862.280659495918,,,,,,-129.90823483704943,-7048.009561791783,6885.89741763709,3100.7815185368663,,3832.684982303953
1701.4245949446715,,,,,,13.605039567299936,81.77938014114133,13332.276225082202,2507.57584203273,,-242.6634244176576
7236.653020329788,,,,,,11.02337533060832,1742.6324617361004,13073.777804518077,2897.7226481281464,,-1428.226415969617
2730.6171844793084,,,,,,146.31103258269778,20068.562485085426,7815.27012182905,4188.047498460936,,-427.6861572637816
2986.3302216719817,,,,,,51.72514880124984,10126.41498574928,19787.792014572977,2012.472441225167,,8222.427852661596
