Duration_envelope_Root_amplitude,Duration_envelope_Root_amplitude.1,Duration_envelope_Root_amplitude.2,Duration_envelope_Root_amplitude.3,Duration_envelope_Root_amplitude.4,Duration_envelope_Root_amplitude.5,Duration_envelope_Root_amplitude.6,Duration_envelope_Root_amplitude.7,Duration_envelope_Root_amplitude.8,Duration_envelope_Root_amplitude.9,Duration_envelope_Root_amplitude.10,Duration_envelope_Root_amplitude
365.1756034578864,268.7393091224469,228.59439803189665,,,533.0927501411968,677.35935148282,727.9796052473225,554.6824347952554,429.2523941555392,391.4663517737649,485.7585682432216
497.72173225007737,260.9521476876671,418.206928902773,,,548.9575693155097,669.0142139713255,758.2857210759375,575.4603229856119,403.3716281203562,492.4001778059771,551.7487046352771
464.9070255717573,253.16498625288733,607.8194597736494,,,568.6817845540816,660.6690764598309,756.7394455635797,601.9836583845355,397.9190984867829,551.3590562799985,546.4512456366232
385.02976019608775,245.3778248181076,797.4319906445259,,,522.0008392288611,652.3239389483364,773.9143096693958,644.6791829144028,414.9023661250309,349.7169913649803,598.4598762604581
305.15249482041816,237.5906633833277,485.03545867534353,,,491.9839666146745,643.9788014368419,782.753541163579,665.367011715519,431.8856337632789,410.82112676202166,541.8213452765198
501.9113386617898,229.803501948548,298.7691421285772,,,497.9088542013086,635.6336639253473,793.269369737193,718.5409538193112,407.2112632976961,410.9719007464331,539.697763875051
292.33452836026964,222.0163405137682,406.4090403819971,,,507.88749496852176,627.2885264138528,793.6577570320824,755.047344190619,401.0214206290939,500.6515398276508,558.6888232071889
255.0562450150805,220.15196750849643,184.7649293596361,,,500.45205884996267,618.9433889023583,793.382744188216,546.9429641234648,289.1120264226977,435.0676409871064,598.248504060266
222.9649559399916,218.28759450322465,442.8075936675914,,,535.3645046679229,610.5982513908638,795.5248508173952,699.1232011036338,439.1592401759498,369.4837421465619,572.2658291332061
158.37044779662958,216.42322149795285,371.3930581922614,,,524.6278883970357,602.2531138793693,795.9515627991677,679.8531246704198,429.5050493132494,429.2648059611286,498.0048355420667
151.755458989621,214.55884849268108,364.58840777261406,,,504.7855270697677,593.9079763678747,788.5548312662926,660.5830482372057,419.850858450549,489.04586977569534,473.2074282093265
142.05244244185934,212.6944754874093,357.78375735296675,,,523.1360822113193,585.5628388563802,778.3255493317231,641.3129718039918,418.5064779070415,278.2423645236353,488.60355697956265
141.43827550921975,210.8301024821376,320.792730327724,,,503.7147688169261,577.2177013448857,769.3443164979569,622.0428953707777,400.3861871529521,493.6439261186502,530.2443303452579
140.29983805382025,208.96572947686573,283.8017033024812,,,502.1576122528146,568.872563833391,752.8795153336196,520.218357936531,369.8100592602912,449.8358229907035,561.1636736165259
174.73026879334677,207.101356471594,246.81067627723843,,,508.8635701293642,560.5274263218965,737.8506821515938,571.8282468195151,479.3702447608994,357.3937481335578,593.790304370997
173.88526879712356,205.2369834663222,387.0313523370973,,,495.12485596549976,528.9473787388695,703.9849440182807,683.5814345836687,406.02768581987095,360.5861106529656,566.1249702854615
173.47022193904763,203.3726104610504,527.252028396956,,,493.123337566738,497.3673311558425,667.6079860895876,656.7118988534496,294.3463321095602,431.2853473129885,557.3398978105868
164.8681676076553,201.5082374557786,489.92376425445735,,,491.6039483237428,465.7872835728155,660.2387953726451,629.8423631232306,348.69273356353995,460.8234528128784,553.9436536724488
165.81474266817614,199.64386445050684,233.12296694759644,,,490.9879694514885,434.2072359897885,669.0852470138129,616.2214477084872,274.2095078997026,495.399904253771,549.4328833722791
158.38561823326157,197.77949144523507,263.90806776894766,,,497.08847371418994,402.6271884067615,659.5781414706424,581.6273469363553,270.8171786579403,523.2270711016164,560.2498315648027
164.09564289440465,195.9151184399633,267.8371254480111,,,490.9533321075844,371.0471408237345,654.1452290209917,599.7977695901002,300.2647105805849,530.0442880662114,525.6441889366274
161.73562802256254,194.0507454346915,135.1225043653385,,,479.3166327953834,339.46709324070747,647.0310750313894,597.4092276900946,329.71224250322945,517.9593724070102,507.3069112390394
165.4247732061952,192.1863724294197,104.06566213950668,,,492.8109882878269,304.98109705926174,660.3879567230027,602.561486021946,359.15977442587405,524.0738711335027,511.8041046078167
167.94529959876783,190.32199942414795,97.22447010670535,,,485.52363941759904,270.49510087781607,680.653193140248,618.2861408840981,343.1513950135084,520.105491940286,523.3184850537056
187.40467779015367,188.4576264188761,107.80897272149522,,,488.1754513499809,236.0091046963704,660.4741540033187,615.9678515918285,330.6017919990564,504.63324704141206,545.484800902899
176.41510632097095,186.5932534136044,154.93048249532956,,,490.81630600573885,201.52310851492464,625.5238379178252,623.3494778177139,318.0521889846044,502.1098977546614,532.1777865606124
217.84723852481724,184.7288804083326,202.05199226916392,,,514.0739615494641,167.03711233347892,600.8293676762523,391.6245988071733,305.5025859701524,504.6299636357568,531.7235387243304
207.1121075936192,182.86450740306083,79.862580111572,,,519.0084617610455,167.5387414073182,594.0100801495672,355.50877934140635,542.3718149666753,502.3728382748156,526.9776771971887
196.47720259693105,181.00013439778903,69.38784298408973,,,512.424128532696,168.04037048115754,595.1326778665382,344.2724046331233,526.2600211774238,512.4048626639252,529.8394611780885
193.6499284584885,179.13576139251725,508.12891970182017,,,474.965070407868,168.54199955499683,644.5267819809776,314.66089746694547,436.58898974364143,500.7020812517534,522.8903198519088
187.6903480864549,177.27138838724548,61.965537606924485,,,544.4190975546079,169.04362862883613,640.8368258479908,308.37752668056976,395.9653450990271,506.1258619324712,503.4878807136198
182.1934710050696,175.4070153819737,131.83705584154183,,,548.2858213397112,169.54525770267543,671.1881904567043,257.28205083620185,324.9318992275629,507.241499417635,502.735671979457
182.8798473242041,173.5426423767019,146.7538607912653,,,544.5678948044157,170.04688677651475,634.9461520479915,269.40646999193586,366.5519007162888,505.2425959487449,508.8119993363775
195.551323056658,171.67826937143013,161.6706657409888,,,534.2558759699272,170.54851585035405,633.0303025417555,240.46697518638865,394.5979091407427,508.983309473296,518.902181538969
172.57246483173458,169.81389636615836,176.58747069071228,,,529.5918898976803,171.05014492419335,634.4442430358819,231.442346589438,382.6220660823106,510.5878748382105,524.7215417244811
168.17535330851686,122.22469582725026,191.45804601035067,,,514.7529896313297,171.55177399803264,652.7239011786562,271.631444353686,400.7443252594453,511.880045777002,522.6311220587072
163.50127448873556,74.63549528834216,142.01820477072042,,,511.0932332169803,172.05340307187197,625.4476974468017,273.37482057317993,447.0797463871831,508.83515418751546,527.3641242941411
205.7816939119297,115.61657315982112,126.5332888366562,,,495.06896937321136,172.55503214571127,621.8640049159766,266.7450368341069,474.8185718916965,504.9206690582902,537.1424490173783
163.86067834107874,156.59765103130007,111.04837290259198,,,503.434812544345,173.05666121955056,615.0581362193032,269.0545691995521,391.4989550566007,516.1741434026374,540.8664266585034
189.73968493201588,155.0624836184482,118.38600671874384,,,490.8940804873221,173.55829029338986,623.4361242251949,246.56122197052304,319.3929040227115,512.3818219247006,539.1068315741933
200.1801086541764,153.5273162055963,125.72364053489568,,,471.2171987010778,174.05991936722918,632.7340191530272,246.5631957656843,427.0256901220643,521.703190452322,540.477181913878
224.82012282379924,151.9921487927444,133.0612743510475,,,474.62389521387286,174.56154844106848,647.5469048287357,227.71255319442776,348.40228281756947,524.7385533777322,550.1498083679166
216.1847743706701,150.4569813798925,140.39890816719935,,,501.6790055364868,175.06317751490778,642.2132693362374,240.668848926006,417.68631858392257,516.0038807798875,559.2734916357624
236.91748978544013,148.92181396704063,136.52203652122282,,,589.4878763649397,175.56480658874708,628.4836591929972,219.19623616726795,486.9703543502756,505.8611413047571,567.5156045901601
257.4673067847539,147.38664655418873,288.5279860919095,,,,176.0664356625864,618.0506645341618,231.8958091861341,299.9459525819742,508.0658260374493,574.0871443757925
260.847113686759,145.85147914133682,396.5702617630328,,,,176.5680647364257,623.5529044347485,318.15318002355053,474.2259029859033,480.9127761424664,567.2738118339595
302.8607185282738,144.31631172848495,383.7043643266573,,,,177.069693810265,629.3158416520716,313.71107678003074,523.1223464735759,479.1564978816198,578.05574387372
337.31466171703084,142.78114431563307,370.8384668902816,,,,177.5713228841043,630.1700909801474,268.2467336589127,438.2155126778281,498.9134894779966,592.972103931785
356.9546978963069,141.24597690278117,213.9822091684289,,,,178.07295195794362,640.949967399047,288.5692690781955,439.68220182247217,486.8573571874917,575.6997687119642
287.2009804695383,139.71080948992926,381.7088758646933,,,,178.5745810317829,657.7192386622208,296.43685575997614,437.9436218812307,512.6506210417388,566.8297671804701
352.08545602246625,138.17564207707738,336.8496547878202,,,,179.0762101056222,655.419822522923,245.9371640296598,461.9842948032966,513.5424534360969,580.4237142714522
391.4731123301058,136.6404746642255,291.99043371094706,,,,179.5778391794615,654.6080491557483,279.6334906502823,472.3742243596664,494.1856585074634,544.1227077056628
400.3646276962884,135.1053072513736,247.131212634074,,,,180.07946825330083,649.2648097843473,281.2845566567484,390.73944768037467,479.7903321588981,522.3380440105269
367.3971657689154,133.5701398385217,202.2719915572008,,,,180.58109732714013,655.440187395045,258.6726737771916,428.5483069913501,466.5941824879902,549.3899563304361
250.6416449981794,132.03497242566982,201.49017341230297,,,,244.5626408484636,645.3273706791243,254.781232910222,436.2582127116039,494.530752899786,543.1412720323892
211.1707461845103,140.3429058636653,200.70835526740515,,,,308.544184369787,649.7299754186304,273.899039325866,449.60708529966985,510.6633562440288,542.9861314105902
199.0094884749839,162.89422298403997,199.9265371225073,,,,372.5257278911104,656.9399435098844,257.89767170878497,431.9325633615644,498.202052152996,546.0469496181003
148.51907557697388,185.44554010441465,199.1447189776095,,,,392.4777589449482,663.4568955714373,273.1826361750401,417.15881368628607,484.4075896476098,551.2222032099301
169.73557144817707,207.99685722478927,198.3629008327117,,,,187.49627778326865,679.8394852176242,247.6959298983996,411.0986282799112,492.0439085041948,580.0863630250707
164.78149632081303,230.548174345164,197.58108268781385,,,,244.51767178611,662.931651104728,277.5238909025381,402.0772569621695,516.4427576674395,593.4489923638101
216.8324962560781,253.09949146553865,113.5116588307983,,,,292.58196151867446,677.1213653775479,268.68197531955815,398.96399215457575,464.8057283751608,599.7998499608443
174.15169603509602,275.6508085859133,118.79542306190108,,,,477.9994826048313,670.7651554477914,258.2212641353116,388.32709476716695,456.3201792853105,574.0367347453576
172.9689851796066,298.2021257062879,124.07918729300388,,,,484.5393831939061,681.0839802563919,242.3413535892612,384.8671003057548,476.9137831050326,595.5403905784998
178.85597483811335,320.7534428266626,129.36295152410665,,,,424.2065076970236,683.5941305554372,237.59959609005367,377.9510765976748,480.1232202718626,586.5281904731887
186.9581320086192,343.30475994703727,134.64671575520944,,,,553.1862110312172,675.083007308467,238.0048998163349,375.45775879087086,499.1824302060832,594.1948417521497
201.78586185421327,365.8560770674119,139.9304799863122,,,,535.0660861377961,703.3792739970766,223.30745826697856,370.53422861598943,487.1415901734361,565.981511160321
195.64988720067328,388.40739418778656,145.214244217415,,,,511.745874282518,714.9622619593868,229.7727363146965,370.0146946851842,483.2587493125584,589.7080132930896
190.4828825752996,445.7725567900819,150.4980084485178,,,,848.8997939788841,701.4080081341086,225.34712840119457,363.6748673541221,476.0584315741901,556.3877684892143
198.00054437161825,503.1377193923773,155.7817726796206,,,,319.3522118483974,691.2623649482439,243.5799542755349,360.2348039500961,488.3383629294369,528.5694717851387
211.404678136386,642.9828890579374,161.06553691072335,,,,603.551060731166,666.2866959618096,227.2121025179804,351.0064927134485,504.2771334683237,553.7329047017244
243.0131493136452,551.2503601348074,166.34930114182615,,,,803.0213344371482,660.0710165247684,212.2722495997045,354.38539667702224,479.67427840290674,573.7686845045904
296.4088318254171,277.7938467571084,367.5733701202289,,,,710.5456622836153,652.6005996845207,215.03099581571504,360.5949182263297,503.3905705339702,565.6694419214334
297.0527545736815,331.1959514043508,568.7974390986317,,,,530.4906090216687,623.1628393963691,214.197222140578,360.0481157786694,501.3291746254048,567.4691553149972
296.19717168291066,384.5980560515932,467.0711876318408,,,,470.050966240708,622.6474761094676,271.6232703857039,363.0853657786489,486.8561380645141,558.4766696961261
306.30656955622663,438.0001606988356,365.3449361650498,,,,598.0058136673501,633.9503312394978,240.539122138382,360.08267657249735,500.1415617489217,562.5687448228737
266.0016571422334,850.8732056806456,134.50218048910077,,,,537.3629831936476,645.9281746231399,239.3209891107685,358.3352751184173,496.9543645943307,543.2773320686724
251.5739672109948,218.21694711370725,142.35446181155956,,,,398.5976449486966,632.4919136231512,234.73191109290173,345.2008805910516,,534.778312614919
269.68428330675727,230.66884982119475,129.3238175182807,,,,551.9989232893796,628.9307016561091,234.80659937877897,351.41348940473364,,494.89056514108313
310.1501011861707,243.1207525286822,267.3999655336459,,,,536.5479799768692,630.2600223401275,230.14335972825887,367.2609746300535,,510.347314356449
322.31622520718946,202.5963872360578,127.61776124807189,,,,430.4300955377035,624.566202840856,234.13164326161112,377.3524636796433,,515.2997502005721
295.4301686441601,315.80296885865687,147.47328056703455,,,,520.7415714376858,624.7943559777116,238.3548913650196,323.4112109513631,,490.06730656752654
341.3141904344606,390.3584024811955,171.21968310476083,,,,474.3298675614872,613.84402410141,231.0727601768104,203.7099961969929,,476.6436587225836
310.39305813625805,144.28374143210254,143.75259409130726,,,,403.1174520669301,649.5583264773294,230.1504027679649,567.324859331109,,489.71686834386
292.49675025763383,140.95517334010924,206.3938195564424,,,,344.034490015486,641.9003807333883,223.30202325814628,301.63809839487976,,496.77553275239967
299.4069459013476,100.00655965967232,273.3837834006972,,,,408.7193185820048,630.4193621794744,229.89217236218897,313.9965043179927,,498.4011430573728
299.05098108177896,141.26963002606485,206.8921014278152,,,,473.2617486211703,619.2026496701822,246.97416012256187,362.82570469827454,,505.5441796776172
281.3961113134347,202.38801368479733,140.40041945493306,,,,434.7729472845752,626.3174961520021,242.73595871009027,334.73146947786057,,504.7108301007877
282.2741651472481,263.50639734352984,73.90873748205098,,,,427.0272614595342,630.7881609078004,228.0235949247597,331.4080689048478,,504.2094946987791
292.1672471217911,206.83097261995223,126.69312457062932,,,,419.2815756344932,643.3473664079379,226.644497770168,314.03867925957195,,501.2643838460398
295.7985723495726,277.3765752274622,637.7864594949442,,,,411.5358898094522,674.6464871225892,224.6682000045215,316.2702578790476,,502.6125531826951
266.90674903994955,272.57819389649984,142.0567256620494,,,,403.7902039844113,665.299397129497,227.2863974428268,326.1230784398882,,492.0777831770442
273.2726570047517,328.9084346602422,214.61020579280697,,,,396.0445181593703,678.3452294605536,220.2424233606663,354.25692648512097,,500.6270216026079
229.8606611012265,883.3724990499761,320.07685507960707,,,,388.2988323343293,651.0882398418606,225.1771388368877,316.3037263727717,,499.5628524422924
233.90167622492936,207.49297166122284,280.3845026818109,,,,380.5531465092883,653.4557200071164,230.12969482715224,319.3192380700692,,509.1004658217123
240.8600436419096,244.88149777258235,404.8182989814822,,,,372.80746068424736,629.3852351696878,238.8671615156668,314.50873967502446,,514.7103186330907
258.8504472573176,146.06406297517358,554.6282315670292,,,,365.0617748592064,630.1679559501703,238.40875157006764,325.84546567231666,,513.3891329485949
223.87954700290635,214.31602094192675,704.4381641525761,,,,357.3160890341654,614.1524602023457,243.6286830183361,330.6880245969263,,518.0586321855918
274.3323363348202,282.56797890867995,260.19139902838606,,,,394.45860153279136,618.1402558020649,235.83230891597887,323.80176334332845,,522.036434816676
279.43304210985445,350.8199368754331,196.40423685859167,,,,431.6011140314173,619.7406206423019,239.3064506135522,332.3024018831145,,508.6769417212743
253.2231612582369,419.0718948421863,205.14287333307183,,,,468.7436265300433,638.9736628596398,242.7418761100544,333.8141708339668,,502.7090310318823
247.8923339969921,134.7860958176117,280.04338840114013,,,,505.8861390286693,613.8726338716523,243.6877513628055,332.7535916028178,,501.5750361477188
244.0679376164325,430.5365996086721,261.72584347116765,,,,327.4836377099628,630.3273093365157,273.3589173558955,311.2892027599182,,511.0050300692724
185.3623727464683,439.4995615312258,232.65381078567583,,,,385.46604714235065,614.8669818610989,288.55416034826845,320.5680073934237,,459.77129026035294
195.51916006884747,91.562027021304,377.488227115958,,,,443.4484565747385,595.9217252036485,269.83511084959457,328.17959973928566,,455.5937925040833
219.3226384503741,339.31380180501844,336.8300232160107,,,,443.1656378211609,601.1826125530625,289.02999265761315,363.21817014856,,471.4252279930536
185.25395817569927,237.8703462310745,223.6286869685593,,,,442.8828190675832,606.1517056412383,297.41143928626207,337.70932117796445,,469.0104597657549
201.9356347173336,404.23234855309545,134.38256218268674,,,,293.195151842682,597.6182370271508,360.504885026838,341.0549799894701,,480.8114851177218
196.3911931578691,570.5943508751163,185.72033266265285,,,,466.26093713730273,611.6573793637614,342.5845762962146,358.4672523251552,,482.48296399104544
225.4071682917408,141.1404341849957,516.8572911312076,,,,453.9861351770177,607.6251027230409,298.5683882683511,358.6966866753626,,483.92374726393496
260.4990573172799,306.00068889461943,260.0065803691246,,,,441.71133321673256,635.9856921864722,294.2623778857052,362.8420160716224,,471.172419702186
257.90547838022945,470.8609436042431,330.9191069493668,,,,416.1283811649452,647.1214082321791,332.88191238623045,399.1463988015268,,423.959596243882
246.7884151983177,354.0093789928762,355.58528260679725,,,,399.7303737666495,637.1475243123122,450.2492000253854,401.26956075683336,,424.185889872537
225.03360847672843,294.74638587176594,471.6531138398309,,,,383.3323663683536,630.6902164176711,388.2483877832944,403.3771721409523,,438.8434234074384
239.37654458708835,102.20558551087647,278.09041920161127,,,,366.9343589700579,633.7893769200424,371.0995446905939,404.896975259506,,458.5885321923838
237.1188627397741,174.31403226803005,287.9773746596155,,,,420.4911223396761,640.8237405829927,330.8486924153489,399.1810782786308,,458.2587504452646
283.3973213140359,347.7659521805585,372.319145505504,,,,455.28064205325774,707.3984539926496,342.8720970820472,391.5857172215545,,468.1718970479711
253.6080066051177,305.4701655624588,428.0715962961073,,,,490.07016176683936,730.2735077341423,382.4299059962254,404.0096309598522,,477.1262666809048
256.31197713341226,263.17437894435915,333.3278981448565,,,,524.859681480421,719.8349105476667,313.667685028306,409.5949824620429,,475.5807068294206
257.5093671427888,220.8785923262595,385.70599722034177,,,,559.6492011940027,736.0502277875534,392.43256739342377,410.1175386882751,,452.7964323726324
268.27393588573284,162.1611175780723,458.99536935211256,,,,594.4387209075843,682.0616549260754,379.71260695551706,411.8503552974431,,468.9547260622986
276.53030628924193,365.22376758490606,434.8258835207584,,,,629.2282406211659,695.3329297666496,382.1204177733734,413.3699365841617,,479.0226994241696
292.22868902364144,331.42624488805734,413.1160352095804,,,,623.9850205612782,711.440414942281,370.74987395658366,412.2401199421525,,493.1588279089141
297.54619789915665,297.6287221912086,,,,,618.7418005013906,688.9387775863315,447.1639986791718,415.9212423901847,,485.1444166227898
311.32625393059664,172.46318699478525,,,,,613.498580441503,698.5619045752859,357.0189500741418,422.83946098567407,,484.320208545136
326.9714261387558,461.6446921348697,,,,,608.2553603816153,693.8205452793796,315.2698492376021,420.8782729752244,,492.08288805176375
324.0291146535838,288.4899062896482,,,,,603.0121403217277,708.9308613799858,427.8902159513636,400.691353696741,,522.7098820979282
297.29427294864536,208.96820408332147,,,,,597.76892026184,731.0178726175362,368.7117354983883,406.2849947332732,,520.2705671088463
272.3128218096811,131.40014699280772,,,,,566.2341858419865,702.2459235624444,313.704184363998,403.965791474013,,519.3287435234813
234.85597756206136,127.9941557366074,,,,,534.6994514221329,713.0325994247627,503.8662337596024,404.7515638862752,,527.9454512875933
232.59277367248885,312.038340498535,,,,,503.1647170022794,714.8527354489029,340.76679119287064,408.3911279025142,,530.6335382425148
225.8303403778129,165.30737598033926,,,,,471.629982582426,729.436825564169,309.0945505952658,409.5248785041547,,519.3764726050065
285.1473034565152,274.8350319638543,,,,,440.0952481625724,727.0740209447586,286.82964572434025,425.0723561241477,,461.24297934887744
219.08818677121369,102.07076829165572,,,,,408.5605137427189,739.0763299246734,297.1209075841766,440.5497482447883,,459.8847772327714
229.67773042875524,201.62587249511472,,,,,436.71632932968765,775.3519193662535,390.92655610372105,428.8795621353629,,455.6157364058498
239.14151810331435,179.25997444226505,,,,,464.8721449166564,756.709465318985,435.9830453651067,440.5398024105404,,454.888565869333
278.0983826895196,230.6601121848467,,,,,332.23356735919657,730.1705212013345,501.02765515879327,459.6710873520838,,466.3580951631652
286.620076134401,101.73502632320825,,,,,357.3052772714478,729.5792127846502,391.7522568783206,447.9257520685431,,470.75655468741024
290.798485185214,239.2225996527956,,,,,160.1376196678685,741.6912342351395,307.8166255732464,460.8676787422143,,483.3365751333203
305.73252191314026,194.9613416705577,,,,,288.98679635151257,746.0945881615022,276.12459004451586,481.115895639645,,488.2304516191312
325.9200192352675,145.46806976871665,,,,,417.8359730351567,760.2044934110656,352.1524459651239,481.2173651300751,,498.3605850140266
294.7106005601361,110.74889568475224,,,,,352.73201796268245,736.3103321709957,476.6051314929055,457.6621753731311,,534.2413606469518
236.78529191456929,119.2192334409277,,,,,287.6280628902081,762.7744934664955,348.6657057221744,429.368495830712,,515.9822574533558
239.30356577306188,254.512077739744,,,,,366.93129255297134,760.6057690972594,465.5908524129102,433.52260771429127,,531.4430570388095
273.8004469739745,236.5600932418255,,,,,326.93407027606145,770.0432706607692,517.7082489351488,451.7946736275143,,564.803757255857
293.7613176018337,238.778455459666,,,,,383.3697080122648,730.6307837502343,420.0770055700564,455.15693698382177,,564.5123763168729
289.226666933887,,,,,,439.805345748468,766.4820015493683,481.7773216641132,463.8553603927098,,538.2332681656686
335.1013925980863,,,,,,496.24098348467135,764.3720337735534,353.58245839700504,471.10366540678166,,532.3372831203264
363.481854811326,,,,,,313.0806843705805,743.5800594317644,365.6674864859961,483.0923572391358,,555.5179282817112
351.3122625440555,,,,,,370.8983465735684,751.7460920706033,569.2751623855759,511.244732236116,,566.7644513522622
318.41184232324133,,,,,,471.82153492635297,741.6230887835601,559.802712724242,511.1957028487483,,569.7019743907632
290.17330499650114,,,,,,582.075810369698,736.317228655827,545.8837295388897,515.0671955219186,,571.5764542136232
259.48436934616404,,,,,,402.1417232151583,728.7196716192417,568.1449726164045,519.7705642128235,,576.1122242777185
275.47365650295626,,,,,,556.8865687540602,758.8455122727804,421.5013188645008,515.5738925405565,,594.7813656598512
333.834291836958,,,,,,309.050568545952,759.9028462032267,384.9558855242447,498.7526103812789,,582.5246456997884
268.1702430410227,,,,,,260.05898118392184,808.7794783282401,367.580356681846,495.348262915657,,593.0415351861014
292.6497179607465,,,,,,475.0401025349502,811.7367342993616,411.076175213418,479.5357229283824,,608.3471047081108
237.5983388644768,,,,,,448.2693269933313,817.4422514692496,406.069611222245,499.4170822806708,,608.8855733222592
266.0245282185711,,,,,,420.2450201541797,834.4865677371276,332.07262443729473,493.8083321064405,,626.8791090297406
387.5719756160809,,,,,,424.8107129720536,831.3762555034441,353.22064622457543,505.52616713091606,,631.3685634400914
384.02530585423153,,,,,,337.60406399700065,776.441535778053,389.61763522476105,509.92680744948666,,644.9682169089115
,,,,,,292.81690436362425,776.8724838623291,340.1159208864226,569.786568627422,,641.3745134472076
,,,,,,346.59127675884946,746.8217147728935,363.3290205256313,508.0445021812927,,644.7339509705247
,,,,,,450.8851376857224,767.7706622591875,358.5826723360223,490.5902556315588,,638.2235501512652
,,,,,,344.48417415605104,745.526740465211,364.9013281765042,450.3688839737464,,634.4024041978172
,,,,,,238.0832106263797,781.0385866990214,359.90278432057386,387.3696909874349,,643.5372094135007
,,,,,,431.2120184381477,773.1293399371265,380.3599548614632,383.0477338180705,,639.9930940121525
,,,,,,446.4768516657591,791.9871224344074,430.51737904248455,469.4709374594864,,627.1398479374035
,,,,,,451.5539579430077,750.2802210982741,495.90332884882656,480.8599342085295,,634.3422457765602
,,,,,,477.2776685863794,808.3410042232666,434.64775203927553,471.7625995052389,,645.1534805486948
,,,,,,458.5891829239782,798.0840231355661,376.0249137832189,482.47086663560975,,654.9563781705007
,,,,,,437.27417897180175,756.0823358162095,339.63606309876945,482.8328418892615,,644.3707776894742
,,,,,,413.2926512656575,774.6225570696673,370.5857378704629,489.5335554537671,,641.0271185110968
,,,,,,389.3111235595133,763.5186834583113,369.422046565758,483.2020022208852,,643.8804028217199
,,,,,,365.329595853369,764.0090746858835,443.098305879141,489.83456741695824,,637.58165371776
,,,,,,406.65934857415647,755.5532142011043,489.9222723671241,493.63874140493925,,635.9717653744798
,,,,,,297.27607916082883,745.2607527031633,522.5937096207564,512.9741412301963,,631.2373033690681
,,,,,,187.8928097475012,752.2077993505133,545.8960353756336,511.0122247908938,,620.6399608311316
,,,,,,311.76831546906067,746.388663304763,511.13558441172216,508.3250408126492,,621.6508704642929
,,,,,,435.6438211906202,745.3241383247478,491.3831537333999,518.0620806717654,,607.2775915030398
,,,,,,754.5363556215628,771.1817873411496,409.5832382520041,514.4647967262365,,604.1239427336224
,,,,,,799.8120853403537,763.1457764700237,380.517137578729,517.4347885838296,,600.0326356424331
,,,,,,349.88998658148734,756.244748998512,458.4921975798074,522.4173078315746,,600.139280256672
,,,,,,378.9573879903747,750.4801072427267,494.4419131811946,519.5364613829687,,626.5545655731837
,,,,,,408.024789399262,736.1235037873851,608.0045509383885,526.8811396366126,,626.7963049424428
,,,,,,437.0921908081493,724.2896938449343,493.90427686691805,526.9402523644516,,612.5249785340067
,,,,,,365.4632459568141,724.1458127484577,496.5640789589946,519.7438333133529,,669.4746850456739
,,,,,,332.507030539891,718.0349553091469,463.9137564645728,530.0979446935773,,647.4943883318552
,,,,,,263.39665640731585,708.9995160048377,393.3539001400072,520.9887513613277,,638.5071020004094
,,,,,,278.0136482929413,729.2890244247566,407.7897749698989,531.9792413463069,,653.3617426538882
,,,,,,306.8816943280727,741.3930708765117,505.7645933250357,521.1093250568827,,661.955998297046
,,,,,,305.86094396907214,738.5715209687485,415.2800603719451,525.1067104266783,,657.6766519368016
,,,,,,330.6428700743983,752.0451089548933,437.9878903614319,530.3422602378132,,679.0721118106314
,,,,,,304.9914767778327,757.754887600784,465.3509843033489,538.741853177211,,689.929174963358
,,,,,,303.9197999644948,766.8591898212843,511.00834933542944,539.3806700930445,,703.9552153084435
,,,,,,297.95735494817575,762.3906567616284,423.1928517176976,539.0764548824259,,690.5818422332035
,,,,,,304.1277457311009,747.0653776763874,488.03946675551657,560.5209227065593,,712.4135333995862
,,,,,,308.9062559295369,752.388338634399,517.048485376025,549.1381320704787,,705.5659974511741
,,,,,,314.63403838566694,767.1012760783015,450.421791104519,524.6593524812625,,
,,,,,,309.3770042180752,770.0136177271065,376.4201922802071,508.4966848147578,,
,,,,,,304.4420564055254,775.415455791896,374.57606633706655,496.9126740847102,,
,,,,,,308.872596251231,787.5997832725817,429.8526501940101,497.1691814229309,,
,,,,,,306.91878190544924,781.4510418272134,479.9095871414216,493.2610485133133,,
,,,,,,305.7629427419725,779.4817821216125,413.3451050169735,502.6826144926418,,
,,,,,,306.8872396720413,768.572221357696,370.6964357865722,505.09628792784616,,
,,,,,,309.3806379620109,777.6997616778922,362.1395594324734,488.69937416767993,,
,,,,,,313.906180854039,784.2632631947431,365.0390348296128,486.01909616730086,,
,,,,,,318.2298634420129,784.0034217420618,373.2444439185697,499.3551206765103,,
,,,,,,312.6558939306892,772.0866288171388,379.52559234823474,488.4739237489002,,
,,,,,,317.3921439276122,772.0222251899954,376.5208958837371,450.7220099974084,,
,,,,,,316.07155615300115,799.4004421073145,396.125125325344,456.612831344005,,
,,,,,,315.66129714885085,756.7404970883919,383.8239165531026,454.26371670019,,
,,,,,,317.28579672029394,741.7561631609038,377.5946270498438,468.46851731271175,,
,,,,,,317.4311114990884,790.1666473816854,396.64407496985706,473.4996884104177,,
,,,,,,330.2756523406979,785.7481391685712,376.4727795353967,456.80949876863343,,
,,,,,,330.1895213016179,773.3701784203771,379.4385101075402,463.2809734381855,,
,,,,,,352.09700972919586,754.2712254446191,368.4956805915555,466.9181348483247,,
,,,,,,315.6796846469534,734.1237352552133,375.6765438672148,471.3505232401729,,
,,,,,,316.9760019837494,735.1646643168064,367.34123044604735,475.6677573371259,,
