RMS_envelope_Shape_factor,RMS_envelope_Shape_factor.1,RMS_envelope_Shape_factor.2,RMS_envelope_Shape_factor.3,RMS_envelope_Shape_factor.4,RMS_envelope_Shape_factor.5,RMS_envelope_Shape_factor.6,RMS_envelope_Shape_factor.7,RMS_envelope_Shape_factor.8,RMS_envelope_Shape_factor.9,RMS_envelope_Shape_factor.10,RMS_envelope_Shape_factor
,,,,,,1.000716974629104,1.0527904014621914,1.0316059106849036,1.018166303612254,,1.0314039672798565
,,,,,,1.0004310032796002,1.0550535837746733,1.0105537321020273,1.011214331321712,,1.0379368188040106
,,,,,,1.0005441655174363,1.0546269930659822,1.0167757312685313,1.0075007764117043,,1.0360110721873876
,,,,,,1.0018729371121256,1.0551173861289156,1.0140366189186016,1.0069100200823715,,1.0310698043179838
,,,,,,1.000993082772926,1.0586339649597791,1.0128811894790883,1.025282935292836,,1.0291380463771398
,,,,,,1.0042103087716625,1.0566379163893669,1.0134862360291634,1.0517021264048156,,1.0319108718692738
,,,,,,1.0074275347703987,1.05812012385189,1.010818267584727,1.0268354872870726,,1.0300138418346416
,,,,,,1.010644760769135,1.0552646935044407,1.0128729007038817,1.0239988309111,,1.0276404863119573
,,,,,,1.0012068569480812,1.059116976710487,1.0155210691130507,1.030770742137638,,1.0288086486013883
,,,,,,1.0029637492624586,1.0604074344976129,1.0041397022055456,1.0444111995982277,,1.0297344975310374
,,,,,,1.0047206415768362,1.0639526706491096,1.0059708070289364,1.0366093499345477,,1.0289541575063268
,,,,,,1.0032643718692964,1.0574222393717556,1.0109658554360546,1.0431920559089258,,1.0314138665321395
,,,,,,1.0018081021617569,1.0595365099909626,1.0112891599632885,1.0318792235642402,,1.032289405197656
,,,,,,1.0000199349490295,1.061900679947679,1.016245179540122,1.0315289021021772,,1.031062801291382
,,,,,,1.0003167303885996,1.0561180318223276,1.0113477640708906,1.0278300049838558,,1.0327772636043018
,,,,,,1.0001614571782165,1.057809167030015,1.017782250446606,1.0183271989335692,,1.0345149833087386
,,,,,,1.0020988965986313,1.0590332615630218,1.0121850862015762,1.025565548563374,,1.037242101433892
,,,,,,1.0040363360190458,1.0627690356557762,1.0137696639691611,1.0332565031147158,,1.03879757204878
,,,,,,1.0059737754394606,1.0675972806495877,1.014723784121586,1.064635060473234,,1.0406482550418077
,,,,,,1.0108735523663868,1.065833197526063,1.0164702088327224,1.0106809373650016,,1.041100389424534
,,,,,,1.00719202091812,1.0685464177763342,1.016278471784414,1.0456214231970076,,1.0423605180385476
,,,,,,1.0031926549324872,1.0645040966403685,1.0104671766840572,1.0118472126339555,,1.0413211226052508
,,,,,,1.0064373784334013,1.0650347136086338,1.0141964724621857,1.0690281934433434,,1.0425758767085325
,,,,,,1.0034653647389529,1.0639687596855,1.0061097888766506,1.039335812055247,,1.0486680594236382
,,,,,,1.0037145483373402,1.06544563091543,1.0176244639736611,1.0531705999329473,,1.0525046912723837
,,,,,,1.0071675180578823,1.063086269557591,1.0165997210700672,1.024780041926136,,1.0483565531465804
,,,,,,1.0012289148774336,1.0659677636630092,1.0128786303932054,1.0569832921606142,,1.0524960613433914
,,,,,,1.0010120743288364,1.0648079199542675,1.015601079450271,1.0453251368353578,,1.0510060816799611
,,,,,,1.0014072046497076,1.0650885189203876,1.020197758574387,1.0190560613044295,,1.0480735253489684
,,,,,,1.001045008196856,1.061279286545446,1.016995381675995,1.0769987696786136,,1.049523831702811
,,,,,,1.0061363822455478,1.0575851460233725,1.0212251582158802,1.0259180118124804,,1.0682360486982394
,,,,,,1.003574718140285,1.058896819471015,1.02127539217788,1.014312259308725,,
,,,,,,1.0032933305070535,1.0596077533126564,1.0066646590881232,1.0478511621950717,,
,,,,,,1.002242196685677,1.0612509189342587,1.0128955730867095,1.0212517566439456,,
,,,,,,1.003395311489779,1.0591486940671566,1.023333501244836,1.021384887630994,,
,,,,,,1.0025396559353914,1.0613424488275685,1.034477856117912,1.0243848223265553,,
,,,,,,1.0023968737902684,1.056985668701298,1.0204852605113082,1.0179685225302568,,
,,,,,,1.00368527176907,1.0570417891724333,1.007946768120067,1.0261061096101236,,
,,,,,,1.0029462812630614,1.0589568783802958,1.003799078786431,1.0231092806259992,,
,,,,,,1.0027342946039632,1.0548075697586177,1.0028637975348251,1.032005230372688,,
,,,,,,1.006556079568479,1.057097504505858,1.0081298621829455,1.0350167591285515,,
,,,,,,1.0061121499587793,1.0600540334316133,1.0118350637929296,1.0323023576404295,,
,,,,,,1.016754091789323,1.0544239797721646,1.005116547827107,1.0197999249010488,,
,,,,,,1.0037295896010787,1.053673580733019,1.0155394324187608,1.0217663283725849,,
,,,,,,1.0290209350976192,1.0565975384814836,1.0102234021649266,1.0274585845812925,,
,,,,,,1.0297000147020527,1.0534379108414442,1.0075475446829498,1.0246613601747108,,
,,,,,,1.0250990796060138,1.0557927009716424,1.010998905788817,1.0359316580294298,,
,,,,,,1.0646219603431937,1.0558399428843737,1.0111357293460872,1.0267409161695638,,
,,,,,,1.0434510264849333,1.0499570872118222,1.0109590391184888,1.0211591081921323,,
,,,,,,1.0238482913415805,1.0519253701926514,1.004328436899233,1.0255897152019062,,
,,,,,,1.0019595092271616,1.0536012886139354,1.0060138806521854,1.0369533389364325,,
,,,,,,1.0176900183973638,1.051100734632182,1.004013173533027,1.0287780854369313,,
,,,,,,1.0069979063081267,1.0500449965909324,1.0058627612973834,1.0366657222666973,,
,,,,,,1.0055833549333455,1.0534339451301329,1.0218921316194145,1.02243552633117,,
,,,,,,1.0066283309574418,1.052444967483094,1.0495911350836222,1.0324499459553984,,
,,,,,,1.0043031158648583,1.0500515077688306,1.0319578921245578,1.025666933681131,,
,,,,,,1.0540391013663732,1.0533102837789123,1.0035640646704111,1.024725025404439,,
,,,,,,1.0144640348005984,1.0507729502276046,1.004493308712097,1.023026684913179,,
,,,,,,1.0415616198285569,1.0519684582503177,1.0049913156300463,1.0288168394640878,,
,,,,,,1.0308704046838446,1.0531358883004815,1.0268977934076384,1.01707704391271,,
,,,,,,1.0071524584300573,1.0530040781242165,1.1109747923777855,1.017479057245601,,
,,,,,,1.070390721932673,1.050666998284731,1.059310917302479,1.019237116414865,,
,,,,,,1.056786892628529,1.0464997224093957,1.014947769207731,1.0266703406457125,,
,,,,,,1.0062716818361794,1.0459654274347998,1.0073111103835328,1.0259099670157026,,
,,,,,,1.036256344125689,1.043931797419551,1.0012921719112082,1.0358192927624603,,
,,,,,,1.0140232102398576,1.045085613229843,1.0321796043976494,1.0454288431823229,,
,,,,,,1.0083117568379634,1.0441909063183927,1.0065889021249834,1.035491921709625,,
,,,,,,1.0103504934919951,1.0499185928265322,1.0477296053427378,1.0541706001225368,,
,,,,,,1.0604885059169955,1.0541466358892353,1.0935493602945396,1.0601054549063529,,
,,,,,,1.0082035463039416,1.056089341593876,1.0420994361381617,1.0704931143180196,,
,,,,,,1.0895523221495986,1.052412606004664,1.0380306969223658,1.1011749784731044,,
,,,,,,1.08274076960701,1.0491231114647783,1.0352188256654773,1.085321917422133,,
,,,,,,1.0592821476877932,1.053923250998806,1.0566216395679229,1.1479626578130029,,
,,,,,,1.037441841897266,1.0519464459640948,1.0457933788854878,1.1243469719270536,,
,,,,,,1.0171192281392445,1.054609774809799,1.0697533201682017,1.0993652866486183,,
,,,,,,1.153101135545439,1.0548121869730214,1.0623352451896446,1.088776894837545,,
,,,,,,1.0538954073962827,1.050717720589982,1.0337678056829411,1.1178164246935487,,
,,,,,,1.0334392317843415,1.059325062296388,1.050393881025231,1.1016315172154485,,
,,,,,,1.0129830561724005,1.054086761353178,1.0606372547758969,1.096184431297274,,
,,,,,,1.0204253774920242,1.058048970403359,1.024694059799411,1.1188550801829027,,
,,,,,,1.018775841663455,1.0588046519414926,1.0472253171992598,1.1165677593993153,,
,,,,,,1.0144043889120782,1.0555959246827091,1.0196124597082767,1.1384156103789105,,
,,,,,,1.0182431554167035,1.057367791223422,1.0236172701314608,1.0977648822687076,,
,,,,,,1.0169196574995063,1.05354359520699,1.0068086602028916,1.110319152716416,,
,,,,,,1.0205360450144811,1.055826258230331,1.0018580428568131,1.1137225790059953,,
,,,,,,1.0203685425886024,1.0511359281572523,1.0081820189409585,1.1043014178581152,,
,,,,,,1.0325896648757984,1.0515424007778942,1.0377497956395898,1.1253972342542191,,
,,,,,,1.070481894162788,1.0560681890616292,1.0746015074117985,1.1000531149016708,,
,,,,,,1.015164867717841,1.0508301229267745,1.0308969477655614,1.0678553526365435,,
,,,,,,1.0182224482388786,1.0586715005337253,1.0762008257622002,1.0660527682730336,,
,,,,,,1.020144395385434,1.0582967466601516,1.0908114003405545,1.0723725034577087,,
,,,,,,1.0415527720397977,1.059482814603209,1.0847139987186487,1.1159833731401794,,
,,,,,,1.018641262909586,1.05774558265217,1.079071294103635,1.0613349719427867,,
,,,,,,1.0266855495137055,1.057128793153975,1.090607629770001,1.0922508057022178,,
,,,,,,1.0256168580009295,1.0542671721990922,1.085905700568442,1.059476689562914,,
,,,,,,1.030212539919681,1.0498925714914165,1.0683386268543578,1.0610596528353564,,
,,,,,,1.0087932828032726,1.050120037095097,1.0722185569884932,1.0709149760004035,,
,,,,,,1.0082859803996915,1.0506095745465729,1.073772201215393,1.10547882994781,,
,,,,,,1.009778913923177,1.0527741994476043,1.0779962330392037,1.1108360785906788,,
,,,,,,1.0183189591305923,1.050419921111463,1.0728768217850304,1.1066315849446475,,
,,,,,,1.020562432957764,1.0479793237249715,1.0523149446321791,1.1035450117255228,,
,,,,,,1.0310622617248086,1.0467509960427843,1.041091837275271,1.0699844443903586,,
,,,,,,1.0390501112200328,1.049619900716413,1.0330969446230125,1.0927106107726603,,
,,,,,,1.028708695011588,1.047566450695008,1.0314192522340233,1.1282851084864205,,
,,,,,,1.017855318664579,1.046276236421231,1.0445816532252177,1.1172307608448795,,
,,,,,,1.008406824756905,1.0509266096388992,1.0629240504801878,1.108690406270213,,
,,,,,,1.0583453820071262,1.04771779199138,1.0748049764520893,1.1096965453534475,,
,,,,,,1.010206289525891,1.04667831648454,1.0810048775344527,1.103592691347159,,
,,,,,,1.0379893663113138,1.0519072097685296,1.0819046289593697,1.096014554311038,,
,,,,,,1.0667396210607014,1.0496869235360158,1.0767839590962995,1.107757707710026,,
,,,,,,1.0074827795454708,1.0552658556527712,1.0702149794979712,1.0634657860939585,,
,,,,,,1.001305258706343,1.0470127287922282,1.0704552289905682,1.0946445031975909,,
,,,,,,1.001070533610405,1.0455036446558597,1.0685413670468158,1.0976401353598704,,
,,,,,,1.001486118340973,1.0447055811352497,1.0643473751134829,1.035963601269522,,
,,,,,,1.011375851289052,1.0477711428715497,1.062249285864746,1.0398249035411,,
,,,,,,1.1228685641989025,1.0461328906859575,1.0609094588173755,1.0614275811003129,,
,,,,,,1.0391878084840451,1.04540377855471,1.0599655787348288,1.064975751402134,,
,,,,,,1.0629582282517975,1.0477354932797085,1.06458341942501,1.0361565993189217,,
,,,,,,1.0388377693342925,1.044029966538899,1.062838381140876,1.045257543440924,,
,,,,,,1.0749150624061294,1.0470362559529225,1.0665227151242112,1.0431061559520496,,
,,,,,,1.0204673651131602,1.0461681600805486,1.0661977294449116,1.0529449810462377,,
,,,,,,1.0603725422619177,1.0457606431821242,1.066460432576558,1.0647918866427637,,
,,,,,,1.0518680001687557,1.045329944052373,1.0657746915138189,1.0622557616087185,,
,,,,,,1.053895429514856,1.0442643222660473,1.0691561329222985,1.086306204977318,,
,,,,,,1.0638681142973594,1.045972382791634,1.0749154382025323,1.0991486854147077,,
,,,,,,1.049904589974328,1.0493913315993408,1.077809240931069,1.0847871813989574,,
,,,,,,1.0880303404876328,1.048310307037963,1.0737130074030292,1.1046694073775722,,
,,,,,,1.0726711428169378,1.044260423115593,1.0631550872323423,1.101428921028168,,
,,,,,,1.0578382925386791,1.0471472282587475,1.0551263500837489,1.1109579078452434,,
,,,,,,1.0646576462833914,1.0470402922785358,1.047990680198075,1.0972046539236189,,
,,,,,,1.0605463720759047,1.0463808427237935,1.0107344233467277,1.0671871924543337,,
,,,,,,1.0530911214520156,1.0516506894729318,1.014855617668553,1.098179107964382,,
,,,,,,1.0380309632462168,1.05411290799364,1.017375122875808,1.0997219632005106,,
,,,,,,1.0585252828687426,1.049274282905252,1.0116149514518606,1.1037186596800197,,
,,,,,,1.0519607571875602,1.050797474744084,1.0161358089975354,1.1024223835454974,,
,,,,,,1.0502582863220955,1.0540328600891316,1.0155561852913706,1.1025064345239537,,
,,,,,,1.0578952800276018,1.0546157488454833,1.0205258630296006,1.1037349842806057,,
,,,,,,1.0815189727845784,1.0556012085266175,1.0217809208702993,1.102678630059071,,
,,,,,,1.0482563302775183,1.0501594995916754,1.0363254134450608,1.1057289535310142,,
,,,,,,1.0461129687352946,1.049547909997773,1.018475725174889,1.105271858102168,,
,,,,,,1.0445430862893488,1.0565879164391851,1.0183068860035278,1.1041942398091371,,
,,,,,,1.0341274248908905,1.0510054368815809,1.020660413332266,1.1030823775480303,,
,,,,,,1.05035691814858,1.0428140818321223,,1.1048349782169322,,
,,,,,,1.0584165217967103,1.0438184937587114,,1.1107407920780192,,
,,,,,,1.0319012562834708,1.042948301275327,,1.095063698902373,,
,,,,,,1.0555662356617488,1.045105527528091,,1.1358034332549234,,
,,,,,,1.0330801276107473,1.043696583889416,,1.141939761157024,,
,,,,,,1.0487846925327693,1.0443168594240186,,1.12682873138321,,
,,,,,,1.04858351256008,1.0468218362678847,,1.1258914640931077,,
,,,,,,1.0506587596543095,1.0489862917681323,,1.136157808227161,,
,,,,,,1.1061287314400083,1.0516334546130113,,1.1373725234952825,,
,,,,,,1.1141013294235866,1.0532711487241593,,1.1373621022022302,,
,,,,,,1.1103258556895617,1.0534903675619811,,1.1182283691144423,,
,,,,,,1.084277498517432,1.051018382795445,,1.1172541605851298,,
,,,,,,1.0428146721075615,1.0529920214282358,,1.1302142124329455,,
,,,,,,1.0422912176022925,1.0482039599508517,,1.137070161437746,,
,,,,,,1.0417827566536213,1.0505040757325357,,1.1278998097649906,,
,,,,,,1.0390536620302786,1.04310178622999,,1.1311667221971162,,
,,,,,,1.053199902243595,1.0451676565398744,,1.102982800328646,,
,,,,,,1.0466504336619027,1.0475032668716917,,1.1214558429233197,,
,,,,,,1.043993298452342,1.043911690471672,,1.1033105777865484,,
,,,,,,1.053468254439555,1.0483144885371474,,1.12563692003878,,
,,,,,,1.0654020545219332,1.0514606982053851,,1.113246927451764,,
,,,,,,1.0951442531194864,1.0527399974520248,,1.1106837976286634,,
,,,,,,1.0518013825720052,1.0435339161947048,,1.1008324595352303,,
,,,,,,1.0538318723097453,1.050140392863539,,1.114666692083689,,
,,,,,,1.0480663566223969,1.0471460369692158,,1.1068016225421855,,
,,,,,,1.063384424697355,1.0475662759210902,,1.1117059706434615,,
,,,,,,1.0773540422631975,1.047877009777882,,1.1085719962101996,,
,,,,,,1.0965340680778175,1.0488836865271147,,1.1070174551175298,,
,,,,,,1.0716573220673042,1.0495201086848682,,1.1232701587897729,,
,,,,,,1.0347224666121009,1.0463688150254886,,1.1258242916775478,,
,,,,,,1.0764694742545544,1.0497264677636746,,1.1349731178786795,,
,,,,,,1.0653386950261698,1.0492101894495822,,1.1288444501864432,,
,,,,,,1.0672313931015982,1.050487506791485,,1.1371950300895886,,
,,,,,,1.046466809422704,1.0503445556896214,,1.1140441329573534,,
,,,,,,1.0381497164480338,1.0501389616373424,,1.0994019442640293,,
,,,,,,1.0414797167426328,1.0536043916180091,,1.0988133763502357,,
,,,,,,1.0561260941485369,1.0522252184457426,,1.1434632216497589,,
,,,,,,1.0534035429445896,1.0535151728412906,,1.0939595479113433,,
,,,,,,1.04488208552562,1.0491648282075126,,1.1102965695804694,,
,,,,,,1.0473460468655929,1.0479108620586457,,1.1248181333737464,,
,,,,,,1.0338407756950012,1.0471457621016955,,1.0782791846281612,,
,,,,,,1.0187122401106177,1.049585133881148,,1.0907720905721958,,
,,,,,,1.06624416471306,1.049876493491308,,1.079442004011146,,
,,,,,,1.0434890664320031,1.0424494154100816,,1.127015274081751,,
,,,,,,1.0246919127174114,1.041867964445618,,1.1048102042362131,,
,,,,,,1.0441270444022144,1.0467934808280648,,1.1367554172108216,,
,,,,,,1.0456890381194204,1.050167926889786,,1.1484106921040145,,
,,,,,,1.0536550260911042,1.0499878365946846,,1.1439169676363907,,
,,,,,,1.045225177154839,1.0490719594358582,,1.1325896147487131,,
,,,,,,1.041525509702626,1.0514168875164245,,1.136417812224081,,
,,,,,,1.0390844333349316,1.053221181581487,,1.1403298155104342,,
,,,,,,1.0375301642577024,1.0518928244480363,,1.1479669377005788,,
,,,,,,1.0511581716914853,1.0519811699223296,,1.1650513282928268,,
,,,,,,1.040157455100556,1.0527899139094858,,1.1406358435359016,,
,,,,,,1.0495556645814852,1.0467784954135737,,1.141420987194783,,
,,,,,,1.052451474485304,1.0489324178730952,,1.1425296939071294,,
,,,,,,1.0566733076116293,1.0530815319337177,,1.1267966634761728,,
,,,,,,1.0407843291212502,1.0499620530887046,,1.1045238511582385,,
,,,,,,1.053014324976427,1.0525672181067545,,1.0882000966366854,,
,,,,,,1.0471524034636042,1.0520143397420745,,1.1144752432716236,,
,,,,,,1.0447848514671505,1.0494387480971146,,1.1244579690474847,,
,,,,,,1.0464113371729669,1.053389699952457,,1.1152410030528614,,
,,,,,,1.0417850170893608,1.0549995058766786,,1.1342228148700124,,
,,,,,,1.045034309340988,1.0508925630598525,,1.164661672357777,,
,,,,,,1.050764995978574,1.0501277976459271,,1.154739785702085,,
,,,,,,1.0471247072050585,1.0535232499748592,,1.1335570298098918,,
,,,,,,1.0553317302562402,1.0531616347253978,,1.09748947240503,,
,,,,,,1.0566134496402084,1.0536686673356424,,1.0774150367868265,,
,,,,,,1.0530395978020357,1.0565720181238052,,1.1077916977400404,,
,,,,,,1.0583536236855906,1.0539390587851762,,1.1082226927936416,,
,,,,,,1.0497190314336304,1.0533414635247005,,1.072103464681095,,
,,,,,,1.0591831125589326,1.0565574946219565,,1.0571728976172754,,
,,,,,,1.046125266841482,1.0579141779825745,,1.0594539725718728,,
,,,,,,1.0534376002008297,1.0580348155153596,,1.068754884031405,,
,,,,,,1.04851884488106,1.0548688811256342,,1.0432123429485298,,
,,,,,,1.0469205839867417,1.059181771040392,,1.0330274095290246,,
,,,,,,1.0659575913614583,1.0581186088420242,,1.0387653878754124,,
,,,,,,1.0542529596694348,1.0594943785227295,,1.024527355245234,,
,,,,,,1.0501724771792005,1.059767302010561,,1.080855035244164,,
,,,,,,1.047912270093205,1.0544457509438812,,1.035751176755389,,
,,,,,,1.0539711204162436,1.058555689282291,,1.0321811629808686,,
,,,,,,1.0599836948389605,1.0546152314591408,,1.0635583808396027,,
,,,,,,1.0532842379184602,1.0566256796731806,,1.0671859395539716,,
,,,,,,1.0502720219939516,1.05304966349539,,1.1125569555459167,,
,,,,,,1.0660272647502955,1.0539728998748366,,1.1278057458212318,,
,,,,,,1.066153732542928,1.0504527184530377,,1.0904532402138605,,
,,,,,,1.0568108724779326,1.0535207883418598,,1.0477807105695696,,
,,,,,,1.0537642427894272,1.0566818443370325,,1.0190417480494134,,
,,,,,,1.0549735278584942,1.054225307692737,,1.0303609471440311,,
,,,,,,1.0536519389971846,1.0637107126638297,,1.030400921724247,,
,,,,,,1.0652307266719276,1.0693413718358706,,1.0581883976832376,,
,,,,,,1.055617210969943,1.0652778266468208,,1.01801269244169,,
,,,,,,1.031300291987337,1.0646362400705087,,1.0246258481380224,,
,,,,,,1.0365278237360935,1.06378114615824,,1.033289118945598,,
,,,,,,1.0404599603521194,1.0605386272265274,,1.0277049976181811,,
,,,,,,1.039277109994711,1.064602275731532,,1.038189293885418,,
,,,,,,1.0300650065451034,1.0669046009794256,,1.027016175013459,,
,,,,,,1.0254823457194746,1.0619652255445855,,1.0451972040048534,,
,,,,,,1.0287182243862931,1.0531009613790083,,1.0262513595615608,,
,,,,,,1.0523573002995632,1.0558092407325188,,1.024512295710326,,
,,,,,,1.0301326539660058,1.0596519674027385,,1.0239282260597655,,
,,,,,,1.0613676498374565,1.05381091917687,,1.0436851502821365,,
,,,,,,1.0541638571863148,1.0608110275335698,,1.0299382420002128,,
,,,,,,1.0487605063501897,1.0570256166513028,,1.0175663289446395,,
,,,,,,1.0496028307785663,1.0563300583855426,,1.029572995410429,,
,,,,,,1.100514752155881,1.0556944603811296,,1.0323860348481249,,
,,,,,,1.056265360073333,1.0518752454301743,,1.0384155470118086,,
,,,,,,1.0668044933161538,1.0482333153540713,,1.0303556124806674,,
,,,,,,1.111040054188939,1.0584980684362584,,1.026495283698614,,
,,,,,,1.0536532778379446,1.0526630952497729,,1.024734928364432,,
,,,,,,1.046890931504026,1.0543413261013603,,1.02568710000361,,
,,,,,,1.0441208278314906,1.054975958005507,,1.017743149444593,,
,,,,,,1.0380992221884056,1.052576707039622,,1.027656698730853,,
,,,,,,1.0421014399633763,1.0464324104606346,,1.0222768324214122,,
,,,,,,1.0365042175686214,1.0482996331814851,,1.0163120727510182,,
,,,,,,1.0192066963829816,1.0504101143570497,,1.019912841147589,,
,,,,,,1.0214336333982468,1.0494409665529685,,1.012616665460359,,
,,,,,,1.0306769454462887,1.0519100361628642,,1.017457284305232,,
,,,,,,1.0467502354704086,1.0512898544473928,,1.0164065866405223,,
,,,,,,1.0549047511590144,1.0520671051101094,,1.0196967270655228,,
,,,,,,1.051919781359434,1.0491429043293825,,1.0211975240611566,,
,,,,,,1.0627050478628182,1.050322114574504,,1.0185404880651023,,
,,,,,,1.0664812292586132,1.0501691068975707,,1.019904820223753,,
,,,,,,1.05907404851194,1.044145982618769,,1.021290876767583,,
,,,,,,1.0590675486066945,1.0417100863498483,,1.022151104765711,,
,,,,,,1.1249284587317168,1.0448166329806952,,1.0197512024751911,,
,,,,,,1.060387214549667,1.0410642432303725,,1.0186028429829568,,
,,,,,,1.02303131990716,1.060062024813591,,1.0238764106183136,,
,,,,,,1.0148879217499889,1.0595181039020194,,1.0199815071113585,,
,,,,,,1.011516559734657,1.0535530098804131,,1.0140165456145314,,
,,,,,,1.0109281463415776,1.0601484123817793,,1.0074266525610245,,
,,,,,,1.0095932138413923,1.0650935929589742,,1.0083276540206638,,
,,,,,,1.0128595574858517,1.0599896029070237,,1.0090267082796205,,
,,,,,,1.0151491149450789,1.060027358155839,,1.0065965368796042,,
,,,,,,1.015974738696174,1.0573870259797324,,1.0097912854282023,,
,,,,,,1.0238319989770064,1.0580032522403315,,1.005649044840768,,
,,,,,,1.0362643959183102,1.0528729693697154,,1.0097159805205629,,
,,,,,,1.0246497297016763,1.0537580670433246,,1.0129919875376825,,
,,,,,,1.0450771791245557,1.0539538319608357,,1.0116069295791277,,
,,,,,,1.047638652360389,1.0589143482955636,,1.01165243769421,,
,,,,,,1.066550448509871,1.0637161763256533,,1.0103888721408465,,
,,,,,,1.0420453759140162,1.0628874458456008,,1.011332879199515,,
,,,,,,1.0369511781244871,1.0656882997450896,,1.0122129781283955,,
,,,,,,1.0326628585953417,1.0729205821151382,,1.0097515225074205,,
,,,,,,1.0274109851282265,1.0705162567482331,,1.0089453624463538,,
,,,,,,1.051050155367558,1.077820558484046,,1.009413132260064,,
,,,,,,1.0457363430824438,1.0796165636137185,,1.0079714887165627,,
,,,,,,1.029367097336713,1.07888279559369,,1.002792339503916,,
,,,,,,1.029498134024183,1.0776142526990815,,1.0044722988165735,,
,,,,,,1.0376801378562293,1.079596541051949,,1.004004084503231,,
,,,,,,1.0379858829487478,1.076097500190318,,1.0061633981972276,,
,,,,,,1.0558290791622071,1.070661429931577,,1.0067374350703489,,
,,,,,,1.0495980880350495,1.0706482242535376,,1.0110381869335732,,
,,,,,,1.0368131489099408,1.0726485453603125,,1.0284867709802,,
,,,,,,1.0617707590876693,1.079349132664933,,1.0301962843656982,,
,,,,,,1.0482435235736174,1.0738842853956412,,1.0228183697367084,,
,,,,,,1.0347137650139562,1.0695624937012431,,1.0314049660742868,,
,,,,,,1.045717194379918,1.067264817162053,,1.0263333500629646,,
,,,,,,1.051757090547908,1.067032911579477,,1.0324993704039365,,
,,,,,,1.0432488314682364,1.0567208300878757,,1.035826677632942,,
,,,,,,1.0447450807636882,1.0669379956407343,,1.0268489339442075,,
,,,,,,1.0340877107097453,1.0717567780373136,,1.032187673844995,,
,,,,,,1.0306808585504728,1.0660961070759611,,1.0321797808984807,,
,,,,,,1.038853277341428,1.068133429584626,,1.0297146646089883,,
,,,,,,1.05773162921785,1.059579469063112,,1.025596044819869,,
,,,,,,1.0578588337265904,1.0573941153008846,,1.0173720387524534,,
,,,,,,1.0533850480296003,1.0639507559413393,,1.0202894063579475,,
,,,,,,1.044974943938325,1.056455547377251,,1.018530434417522,,
,,,,,,1.0623240271134131,1.0592430259815158,,1.0223835783427506,,
,,,,,,1.082248747574379,1.052978504363613,,1.0222752019927848,,
,,,,,,1.0347556459127425,1.0475801940738036,,1.0230311171818498,,
,,,,,,1.0451039171046304,1.0433338906502991,,1.0221580876621952,,
,,,,,,1.0589875879648485,1.0517354927138438,,1.02474117372118,,
,,,,,,1.0651133777712347,1.0612444091859403,,1.0238164011513422,,
,,,,,,1.074143596221966,1.05991430614601,,1.020293634564782,,
,,,,,,1.0505845225911332,1.0505335927798023,,1.019271925107137,,
,,,,,,1.031130741376487,1.0571565104115734,,1.0181954211260014,,
,,,,,,1.024531182242887,1.052990722171734,,1.0275171324451025,,
,,,,,,1.0367557987071752,1.0503464465147228,,1.0278628913300385,,
,,,,,,1.051297301879225,1.039650046783257,,1.0345544404854243,,
,,,,,,1.0526915892713706,1.0394936537912272,,1.0311190153965937,,
,,,,,,1.045100345966801,1.0455680611002005,,1.035075100543619,,
,,,,,,1.0396344976162053,1.048131198979261,,1.0376307980909354,,
,,,,,,1.0389545713060506,1.051974170447562,,1.0386476145313832,,
,,,,,,1.0385332554041804,1.042155757652191,,1.04492095012151,,
,,,,,,1.0414104346021718,1.050455623545658,,1.0373319624062456,,
,,,,,,1.0419714658951449,1.0513523190407483,,1.0254013398787862,,
,,,,,,1.0427341628623137,1.0418352535673805,,1.0273374799749708,,
,,,,,,1.0452346566627413,1.0422093976295197,,1.026055522180435,,
,,,,,,1.0405009372121752,1.042468402649579,,1.031668596828723,,
,,,,,,1.0555239635865743,1.0460814859180845,,1.025190410049535,,
,,,,,,1.0458832890119591,1.0457642508656744,,1.0298726520279846,,
,,,,,,1.0472316730941438,1.0485879645988856,,1.0251242477007372,,
,,,,,,1.0478392904695435,1.0417494719687697,,1.0253757304831823,,
,,,,,,1.052826055853153,1.0476457879206726,,1.024079756391268,,
,,,,,,1.058829715804994,1.0514856675594388,,1.0340912259780624,,
,,,,,,1.055825912497325,1.0460121832930045,,1.0430509768711531,,
,,,,,,1.0559183675367756,1.0491954460296582,,1.0283834189853656,,
,,,,,,1.0452941338621595,1.0547464182623327,,1.0299112921140146,,
,,,,,,1.0477490173726016,1.0504309111026735,,1.027404560025719,,
,,,,,,1.041096420776471,1.0513349032330053,,1.0244820669668129,,
,,,,,,1.0453737569941224,1.051158263910522,,1.0267598269859128,,
,,,,,,1.032182447063531,1.040480761682525,,1.027216360127709,,
,,,,,,1.0203042889098903,1.0387746599653611,,1.0191959681269278,,
,,,,,,1.015692304790958,1.0435307007178596,,1.0186154653244546,,
,,,,,,1.0157544561572032,1.0495199938888995,,1.0212851833778431,,
,,,,,,1.0119930493365117,1.053293033830707,,1.0198317172250608,,
,,,,,,1.017721188973282,1.0522329796175542,,1.0174690676017313,,
,,,,,,1.0229370204436965,1.051186109709732,,1.0216387577095405,,
,,,,,,1.0234178088697268,1.0440803790669222,,1.0243734577857628,,
,,,,,,1.042612575106844,1.055419883817156,,1.0244778734874982,,
,,,,,,1.032942794133018,1.0537227880939977,,1.030791475756747,,
