Rise-Time_envelope_Mean,Rise-Time_envelope_Mean.1,Rise-Time_envelope_Mean.2,Rise-Time_envelope_Mean.3,Rise-Time_envelope_Mean.4,Rise-Time_envelope_Mean.5,Rise-Time_envelope_Mean.6,Rise-Time_envelope_Mean.7,Rise-Time_envelope_Mean.8,Rise-Time_envelope_Mean.9,Rise-Time_envelope_Mean.10,Rise-Time_envelope_Mean
54.601858916630334,114.55886993444578,86.68824762028287,94.40447376904926,84.36652196534118,59.59794590996295,87.77649423196263,56.01103760096517,98.86613359723154,85.14170109014495,72.35804717872946,72.01555655914431
54.0830753828825,113.51017685268616,87.17269835682953,137.9155540168873,81.37482508684649,90.0655737428658,91.40402197972772,77.62680366453331,117.13193989738691,77.03546305515118,71.4426751342445,72.21116003856392
58.08034905454575,112.46148377092652,87.6571490933762,126.67004633199346,79.88980298914548,58.23815276286355,95.0315497274928,63.81954043491821,207.07315465776543,110.85944675447676,57.78984822113904,77.30631972443575
58.86051345370564,111.4127906891669,88.14159982992288,149.57636982214953,80.81885897139826,67.99824392197006,98.65907747525787,101.36492757797798,99.29505821554127,144.68343045380232,57.40852613630465,83.926605420903
63.67675706916863,110.36409760740727,88.62605056646954,132.72836466221003,71.42892866394129,53.44465787976848,102.28660522302296,64.62296162090051,93.09661116888414,139.5869035869543,47.51936302030235,87.32125165510428
65.71606772983243,109.31540452564764,89.11050130301622,135.49868041628795,73.25066999070143,53.560733854027134,105.91413297078805,195.0928135748553,78.60839301962126,134.49037672010624,59.04783533734384,79.60634928033815
69.19885359796388,108.26671144388804,89.59495203956288,117.36527041813498,73.2683311939802,52.975672361529135,109.54166071855312,160.39571989006367,54.57114889570645,129.39384985325822,136.7235778278475,75.28000550235417
67.2792926924738,107.2180183621284,90.07940277610956,142.70589745442146,72.67733140628201,45.02692533697481,113.1691884663182,125.69862620527206,84.60873012532176,124.29732298641017,107.0033300189956,78.4921957668415
61.22384409515991,106.16932528036877,90.56385351265622,119.53573210735564,76.61964374058383,52.09191847928043,116.79671621408328,115.766405482795,81.31215879552884,119.20079611956211,42.978346264911416,70.8656523467651
61.675483465653656,104.33191848118965,91.0483042492029,113.64404609023802,82.11860550353421,51.71592308551622,120.42424396184836,143.57487945162907,64.17440797957109,114.10426925271408,48.106034162206825,67.26984973946114
59.5670459177557,102.49451168201053,91.53275498574956,115.48402627618697,93.55341874805195,51.38664473925734,118.43893282575402,192.9457440038502,96.57963091742062,109.00774238586608,82.8661879864111,69.0016634676112
64.02798735193379,100.6571048828314,92.01720572229624,117.72726299972535,88.75992537739593,54.58485555763015,116.45362168965968,76.97891927414626,66.11212444847935,103.911215519018,47.3230751632537,69.285387694081
48.68024589069823,98.81969808365228,90.27901959615014,120.1664289882748,90.6573293507283,59.52525404288985,114.46831055356536,64.23207449576861,80.36771563132777,98.81468865217,50.161476409252685,71.91952415775198
48.03226863383264,96.98229128447316,88.54083347000403,145.57130281395644,90.0245258171505,49.83818658208726,112.482999417471,56.92693030111501,48.27140385855465,93.71816178532194,57.87385395450403,75.16743631319527
50.15249112188688,95.14488448529404,86.80264734385793,148.5452919309004,88.01206410806277,53.58655387366706,110.49768828137664,63.83146297953177,82.77862043240309,88.62163491847392,63.650500478066085,76.76857881921534
57.63429923535495,93.30747768611492,85.06446121771182,161.19334219132995,90.45140119585744,60.61181534292845,108.51237714528231,58.76769194700298,57.91169407534564,107.39601454957536,62.38312795089742,76.83283894974547
53.58691030009277,91.4700708869358,83.32627509156572,136.7820687459331,92.0791254001522,64.71709903249825,108.9210086743559,59.80086678154089,51.249949242523336,104.1729840701924,73.13986137925964,78.1015632628883
55.19904961458735,89.63266408775667,81.58808896541963,155.20139597798772,88.34119006795075,141.5480368250668,112.2235308337236,47.08805876522048,52.889536283928514,100.94995359080946,59.73894192938748,76.37759536769777
52.6579269496533,87.79525728857755,79.84990283927353,129.75685577358124,84.66272731001897,88.2975407998758,100.21819172894116,99.67147640855448,84.8082878753793,97.86123404467216,55.83979228545998,77.8611397831181
61.88865311040269,85.95785048939842,78.11171671312742,115.67712783447838,93.70486608280738,57.20224839916555,101.80090353884316,55.521945789582176,50.06874617652936,94.77251449853486,43.48041439330451,75.91417873963505
53.62543105332615,84.12044369021929,76.37353058698132,96.73595966089776,99.89215701423308,56.009197634277314,102.4501860345138,50.6070357744513,65.02916195468961,91.68379495239756,81.95745622054328,78.65566265611248
47.98904858499257,82.28303689104017,70.74395494442408,65.14898679267219,97.20499607919083,55.65850521606601,103.09946853018444,49.61035484915222,38.02868976292477,88.59507540626026,61.76659054617919,76.7688302799848
52.15050082261828,80.44563009186105,67.90696354391777,66.81117672607846,98.23611195981672,73.70485227291138,114.4895988087654,49.154834848591705,42.00636048674349,96.97521767177278,44.42777409976433,80.47927394697513
67.16809377732419,78.60822329268193,65.06997214341146,86.96669425430645,111.80329088880583,115.44240990434206,118.04024379360834,53.040292189460544,80.05515010874726,105.3553599372853,38.23436106552798,83.01412122617091
49.07816974194221,76.7708164935028,57.11899840751524,65.97223068813544,107.32200578217108,109.88502433214444,121.5908887784513,46.62921507646898,46.46188549890568,99.23202356900852,55.11323046346673,82.99290807553007
38.59844411817103,74.93340969432367,76.31000413969477,84.35705035586577,106.8362639067778,72.4375782168007,125.14153376329423,46.631686971402885,74.06547678411997,97.80514175527716,60.38144385375228,88.06644774816822
29.88188437199241,73.09600289514455,127.01809261849048,118.26869173807978,109.12882494402828,65.06167990728824,128.6921787481372,44.76666893459354,95.76084719478344,96.37825994154578,218.34240683550945,92.3950121287586
26.13894914921135,71.25859609596543,80.08804339193422,90.4340888276695,115.6544903788095,67.28660793814643,131.0761290170991,43.583882520146105,57.03882798138085,94.9513781278144,97.94192175961014,101.34063862740332
31.06396694921612,69.42118929678631,79.59732950836077,122.52885219553563,101.54010524180256,82.41415813374914,133.460079286061,41.26531294116544,53.37359937182998,93.52449631408304,76.28534944851961,89.4663969897842
33.64945251597809,67.58378249760719,79.10661562478731,117.55677272431964,110.2671323865888,68.13817628266732,281.7076726547919,48.73776585818444,35.3451014571256,95.62254811436542,27.66166612600201,91.64137392791964
34.41830150854101,65.74637569842807,78.61590174121386,130.73803500266527,97.84519107457533,91.26415797464954,106.05789678646276,52.38601636210264,38.69753857719751,109.90876949395698,90.29888983633968,86.47999215200232
35.71715632589124,63.90896889924895,53.15282670024924,74.76611962436081,88.69360363885409,63.38201477446188,86.81928916563385,88.77321842225268,48.20462026655309,93.7793197428048,75.64003315580642,100.43783549865616
45.42393412748484,62.07156210006982,51.98006113940798,73.78400885400909,91.85599106999408,56.88791771852393,108.5317586903047,50.73514540069406,79.50734418284696,77.6498699916526,53.961082826375375,101.63940171130896
46.4242244929369,60.2341553008907,50.80729557856671,89.69327818185506,98.06921639835602,101.4197885040859,130.24422821497555,49.61735163684093,74.76031550270197,91.03689604849323,144.1820311917003,92.2419434503053
43.14674069056464,58.39674850171158,49.63453001772544,94.36370705560331,95.58187012882422,127.70181155002273,117.36268479538778,44.53971212956623,62.8590482406002,104.42392210533389,51.0512666607081,84.87774246588697
44.95297017722673,56.55934170253245,48.461764456884175,90.5994634871272,90.93873856443648,155.31236426315328,104.4811413758,43.09249342370597,61.35782767429052,93.668625295864,54.08020729840347,90.49042230382072
43.91346274349383,54.72193490335333,47.28899889604291,91.37612095594524,88.08714742974365,59.92870088627787,91.59959795621224,47.84271851679369,60.20880693654948,117.0061560131172,73.56910781655996,94.8948534740924
41.00095131445911,52.88452810417421,46.11623333520164,118.28411273745544,81.94465082091224,132.86229047185046,95.55043775715176,41.89956254533247,68.77259795504253,108.2513092330762,47.26584496104943,93.2850052099059
47.71210543326373,51.04712130499509,65.71972711641219,112.1187524103074,81.84631653816902,110.3206047974436,99.50127755809127,48.440074247843405,68.44481133157116,99.49646245303516,65.55545778314671,89.43503574084221
49.03120793601065,49.20971450581596,65.95312135971972,97.97088390649331,84.62112802133272,107.95148597513764,103.45211735903082,50.35547220048935,73.14215648955529,96.32661927859424,31.63472532514874,85.30272486984107
43.8934539219654,48.93082804303957,66.18651560302725,104.44499772625277,84.9369853306715,80.88128854658396,107.40295715997036,60.212913577903535,65.04818325650304,93.15677610415334,68.20050803644382,78.7520443759828
38.45637034743592,48.65194158026317,66.41990984633479,101.9622069472619,88.62462131108343,148.1642204433318,111.6840242733924,62.537186666637055,71.43058627485591,96.13360658537768,63.42590897450907,88.22468504716126
38.43230015757929,48.37305511748678,66.65330408964232,86.49243498315346,89.30129621396497,77.67555730291342,115.96509138681446,61.94129488054742,67.3125006902961,94.27437465950824,63.17541353119549,88.13498741424395
41.50814466348882,48.09416865471039,66.88669833294985,107.9089708290536,85.37592499175818,84.13766542108239,120.2461585002365,62.95041088568846,63.25789870583005,92.41514273363876,62.92491808788191,126.13891197140742
49.292602275269466,47.815282191934,67.12009257625738,136.8622877121549,83.91854513649884,76.51988542266282,124.52722561365856,67.24496376725263,60.27614361807002,90.55591080776934,35.42535923432025,94.7790031918698
48.99399140445841,47.5363957291576,67.35348681956492,77.11797478632843,85.77144862344475,77.69890188089903,128.8082927270806,72.96379908233665,45.34518160044696,88.69667888189989,35.20217091543487,75.1559203060817
49.49475206275471,47.257509266381206,67.58688106287245,49.38547804071137,85.18663912252535,81.07044389388308,131.3797379190991,75.48130987369126,65.45079908936512,86.83744695603043,34.9789825965495,72.85480039477238
49.98298379480116,46.978622803604814,67.82027530617998,89.61667087055616,82.7349167229878,91.24737833049376,133.95118311111764,67.67464956221892,53.989132562239455,86.36206212558302,34.75579427766412,75.51887153119644
53.63044170528217,46.69973634082842,59.07117568694982,89.19002660312049,77.9166697050693,113.53362089609784,136.52262830313614,77.17844324762572,60.7831475411898,85.88667729513561,37.03519841029981,77.00448028012951
46.463396351306734,46.42084987805202,50.322076067719664,120.10953342259764,78.63711018358282,119.49211746149632,139.09407349515465,72.11916280763775,67.70472311779004,85.4112924646882,39.3146025429355,74.87446171992029
30.304086994036226,46.14196341527563,41.5729764484895,,78.63848043124119,135.4035921659966,141.66551868717318,84.35585170017623,81.64216832537087,84.93590763424079,41.5940066755712,76.59321698898393
46.52155764978653,45.86307695249924,32.30287992501385,,79.33410846169997,89.80243123680403,144.23696387919168,97.19420228486244,80.56113116579827,84.46052280379338,43.87341080820689,80.1965591174229
51.70863919081223,45.58419048972285,23.0327834015382,,83.26318110702391,118.34911442045887,152.79178060519098,98.78011849177322,85.9051588003177,83.98513797334597,46.51684975719071,77.46077944943576
42.86317361985453,45.30530402694645,13.762686878062548,,84.09424177271035,116.1744687044206,161.34659733119025,83.74155870959558,78.85112698294039,83.50975314289856,49.16028870617452,77.07250864375656
38.68166636692958,45.02641756417006,26.185885476982165,,77.03088471824337,108.78022809166588,175.09780866118552,86.59435368039003,84.28647922622174,83.03436831245115,59.925266438614585,76.8380315369281
37.56637432302644,44.74753110139367,38.60908407590178,,72.36062365166288,69.64702759330513,188.8490199911808,101.4200896561242,99.4946879291072,82.55898348200374,36.75426539057375,78.93623842922243
51.43877854794141,44.46864463861728,51.0322826748214,,73.41754900818759,55.56516931980756,202.60023132117607,91.09490616668091,96.3659590310619,82.08359865155633,44.663129423301925,85.50378629896706
36.46601483317712,44.18975817584088,57.094739070629245,,78.1991285581992,52.51181986362404,339.8414080732546,75.91493990046636,87.27047272098753,81.60821382110892,63.41662184225047,83.18520486540696
53.50077120394934,43.91087171306449,93.90061989120636,,78.4249364151279,68.27725276147008,115.31436515992915,64.2615351918677,88.97684834797248,81.13282899066151,33.60708501080986,86.48944393298825
48.40018481389163,43.631985250288096,130.7065007117835,,80.81656677380093,76.48671927145247,107.0858744220786,62.70139586906411,86.7815403045465,80.6574441602141,39.42940241337226,87.20586800453374
39.8877471198316,43.3530987875117,167.51238153236062,,82.21282280375887,68.61779669471858,106.65203286607094,70.44656428084623,49.6660415754793,80.18205932976669,43.66869115802324,88.55466688991237
42.47426077423606,43.074212324735306,204.3182623529377,,73.35210245279644,78.43850935460866,106.21819131006326,83.53280807729553,37.83223980693851,79.70667449931928,42.27842927273115,96.13496941449672
41.879856472805,42.79532586195892,241.12414317351488,,75.81531007553738,62.35110238501016,105.7843497540556,77.93923370635387,106.22867841228891,79.23128966887187,37.580052998305234,86.25907985929915
44.60771132801317,42.51643939918253,277.930023994092,,76.16322218556155,69.74524232188743,105.35050819804792,71.73008377226189,97.98773789172508,83.95467284448547,33.31757605401246,85.34311598143447
40.09280624630957,42.237552936406125,105.21546466055864,,79.19241617879071,55.21380679537577,104.91666664204024,93.9872787073552,76.74901851335954,88.15126809608704,50.08461858121496,87.88781458970143
39.22763535303018,41.95866647362973,86.13149562677229,,78.75903678197533,46.9614794150688,104.48282508603258,94.77478705484492,100.10063536874482,92.3478633476886,43.358208704658416,87.42853408401616
39.84333980922853,41.67978001085334,79.37497845447459,,73.40409726056545,45.301873846830496,104.04898353002493,108.2452942933352,106.88737453599605,96.54445859929017,55.62420728818077,86.05520975258698
41.22240175117797,41.40089354807695,65.04865406181457,,86.98806267254798,61.43881234277127,103.61514197401723,106.49038671835574,100.34543376343017,100.74105385089172,81.94870240839829,89.32742459617911
44.11870330260541,41.12200708530055,61.35468981065692,,87.39629818447429,51.19861342771984,103.18130041800956,107.83765023773266,93.98041686360428,104.93764910249328,151.2471756527844,87.95464747088747
42.95628047304313,40.84312062252416,60.53919348794732,,92.99092214696954,45.74295031097964,102.7474588620019,102.2204571100654,68.78968629611364,109.13424435409485,42.94216226392293,90.1915873054884
43.5893209748291,40.56423415974777,59.45417722816936,,92.0592020431762,35.00341404585581,102.31361730599424,104.28266977538756,72.34690687848901,113.3308396056964,81.12525364085784,90.46197643351928
42.97037415340429,40.28534769697137,54.08303656977456,,92.95968961722136,35.96175433843748,101.87977574998656,81.77004014403688,53.146892648562655,117.52743485729796,46.81283486004199,89.42910350635479
39.81814401268216,40.00646123419498,48.71189591137976,,93.00380383042524,37.12547389015084,101.44593419397889,85.58781662986765,55.85420305423159,121.72403010889953,38.61381884046328,91.8681235475485
39.74641118360537,39.72757477141859,43.34075525298497,,89.36240977534044,38.45577830832526,101.01209263797122,85.03121574520408,39.38476052722222,109.63991259410332,34.51838022647341,91.34871775867032
45.691789350636014,39.4486883086422,60.79841289338584,,92.76900570535818,41.02186491954921,100.57825108196354,80.49056080059214,40.10020719754795,97.5557950793071,44.237925153587895,92.80099438111054
48.472645719407225,39.169801845865805,61.26789070229948,,100.76957878071131,52.96427054570282,100.14440952595588,89.9888271995703,46.4250828197437,101.37295942810182,44.99868995351703,94.08524413638852
43.71672970664002,38.89091538308941,61.73736851121311,,99.76890819726606,66.17759311438101,99.71056796994822,87.29656658200844,40.4737586364145,105.19012377689656,46.23444523523054,93.6320872103648
51.00152006882337,38.612028920313016,39.10770130316921,,100.24485223309854,97.861652188421,99.27672641394054,90.36927123071868,46.64639888386441,109.00728812569128,57.361669514590666,92.21734264835824
50.13808348439196,38.333142457536624,26.13651775214656,,101.11109328378832,73.65109138959953,98.84288485793287,93.05256413670853,54.00851125829151,97.73730278458102,68.4888937939508,94.24920717169245
59.99858373025171,38.05425599476023,34.00241432179648,,109.14017530833284,62.45473520924219,98.4090433019252,90.65015141164363,63.35343999133698,77.42860151925113,238.5517632874109,97.2386381995717
63.8190084972837,37.77536953198384,41.8683108914464,,116.2440896574072,61.85238496350626,97.97520174591752,89.71005743807802,74.53288250410725,78.12897231082138,127.85492632797292,96.43395337310707
62.72251035220298,37.49648306920744,49.73420746109632,,101.37137013916804,55.78476225566308,97.54136018990984,87.1524512760438,94.36725705629482,62.23854333571615,44.896538808270925,91.91237798979104
62.19139720558288,37.21759660643104,56.00982371268287,,102.51217026263024,69.0499443287523,97.1075186339022,94.80501515303912,70.42780728009942,68.24470865349362,40.1689995662081,85.8541095761265
46.77266241529525,36.93871014365465,62.28543996426944,,102.0894938635524,79.34383449745283,96.67367707789452,86.02865558819846,76.88813051796656,64.79763560001726,38.83748402675655,95.31923640998473
52.91484249745293,36.65982368087826,68.56105621585598,,,77.9905673587881,96.23983552188685,74.51123270639091,124.68969351476748,140.54988369666953,31.312627089456345,88.68695355977528
91.63497080789708,29.281356273720704,74.83667246744255,,,73.19939731934562,88.55959625102686,78.45073248399976,136.03674487232647,92.27590257462572,36.10330909750895,86.18597768386573
48.05884429986497,21.902888866563146,81.11228871902911,,,71.18403679335228,80.87935698016686,60.92055162753775,162.00974338534394,92.7820496711408,47.11954096190503,92.62844433500923
78.63132466285394,86.57366373087297,87.38790497061566,,,69.73635033318058,73.19911770930688,57.08044766101009,169.19360241109635,93.3735079929493,33.360037622163404,84.23691447960987
63.00445446213196,77.20931574393138,75.73280385652514,,,61.87535600468048,65.51887843844688,60.84721757775058,176.37746143684876,96.19121281886976,35.87372303759448,82.62340887380007
65.5412967391263,72.33740332818269,75.39613035255935,,,67.59437530451025,57.83863916758689,63.665723497267344,225.13361726526887,85.24086949113402,66.89259876411208,80.04104853367213
62.58718866884374,70.39677865533129,75.05945684859356,,,76.93354050799218,63.169086148346246,69.47450855422154,180.9980563124201,82.81759442699706,32.7053138689435,85.06036127891001
70.17486305304,68.45615398247988,74.72278334462777,,,74.33192627237216,68.4995331291056,77.36104050794926,181.6662542684776,80.39431936286012,51.22144517621482,91.23206279753352
65.22950960157044,66.51552930962848,74.38610984066199,,,80.14450982775422,73.82998010986495,80.01788022409026,145.8998973163423,76.55005998330938,73.08671193467109,91.7567194246847
78.24952049745129,64.57490463677706,75.42142742028894,,,73.0953939395234,79.16042709062431,91.37085855522837,202.8759822248184,90.5065763991195,66.90886496553406,89.65431996702601
65.7036364027438,62.634279963925664,52.32218074951507,,,68.0970934383284,84.49087407138366,94.18136048588956,172.8137763954499,89.6242659281853,105.7302370932697,92.96359218172668
77.79655415453246,60.69365529107426,51.08111872048747,,,78.06678157193791,89.82132105214302,94.29659312555636,223.9811566813886,92.35040713701434,54.01434062370809,90.3845807786378
70.13151367084343,58.75303061822285,31.61494119071244,,,83.32994270129815,95.15176803290235,97.71035050078936,181.2870591058549,95.42142441507572,55.5866655654136,95.50154577427946
72.09249797720018,56.812405945371445,49.264065626984944,,,87.63090181739817,100.48221501366172,90.52255356259406,141.39004998302312,95.98474772654563,57.289859448189866,96.53658314182314
