Rise-Time_envelope_Central_moment_6th_order,Rise-Time_envelope_Central_moment_6th_order.1,Rise-Time_envelope_Central_moment_6th_order.2,Rise-Time_envelope_Central_moment_6th_order.3,Rise-Time_envelope_Central_moment_6th_order.4,Rise-Time_envelope_Central_moment_6th_order.5,Rise-Time_envelope_Central_moment_6th_order.6,Rise-Time_envelope_Central_moment_6th_order.7,Rise-Time_envelope_Central_moment_6th_order.8,Rise-Time_envelope_Central_moment_6th_order.9,Rise-Time_envelope_Central_moment_6th_order.10,Rise-Time_envelope_Central_moment_6th_order
276440391.93192124,53641334.13948487,291915566.79227513,,,41653030875.54347,157717585.39789465,2591208111760.4165,5050589479558.791,85386684.82026306,8767178167.881907,75916920216132.08
83112983.45593669,65976189.575889945,194619749.1171061,,,89941729706.27257,932498444795.6484,1959554166475.196,2372192165175.634,59252505.71426046,86769736.4004259,2287349463023.3174
16429858.749071226,78311045.01229502,97323931.44193707,,,731110573522.6174,1864839172005.899,4231860432941.216,7196511080220.212,33118326.608257867,1806416997.8036103,6401134521294.666
98374556.76194613,90645900.4487001,28113.76676805461,,,13135597302.53121,2797179899216.1494,7346473983200.772,4334654332814.436,2911890.861900484,20744399.954587515,175820677090.36432
652446161.8633573,102980755.88510516,74181656.27684389,,,300309313444.9929,3729520626426.4,1936506507256.42,4075893236132.218,23623904.55699864,10741134.743257502,37855508402.51183
3690372973.476373,115315611.32151026,11355544753.190098,,,104666375256.44353,4661861353636.649,29858132136516.64,23330514923392.83,13504005586.68549,209237589507.3764,304131228992.3758
2284475300.3772826,127650466.75791532,66066552.36619341,,,879015171473.703,5594202080846.9,9785477307790.924,9031385155915.3,2605393.6348038805,12046835.286034657,6551815783361.941
51445096.49442727,139985322.19432038,29710845.94245309,,,70723318974.81107,6526542808057.151,7866009662814.274,405966816111264.4,46611534.82217883,1167412653.5144274,486185095481.6426
78510279.80099562,152320177.63072547,25817149.43223558,,,126837067720.95609,7458883535267.401,15456813452635.393,41523102906201.04,618726665.7425369,324060757.3555526,56308997577329.64
30111712.774145253,164655033.06713057,36824105.85892619,,,171037924408.50427,8391224262477.651,23668037207607.12,6337078423933.058,3703177162.738479,10.812504833301116,86064758538658.6
3137604872.951189,176989888.50353563,47831062.28561681,,,740476219159.34,9323564989687.902,9073205563498.066,1389791522574.9226,497174027.9585188,70584.90378265824,30037144201408.934
1572146199.7007697,189324743.9399407,58838018.71230742,,,13860527405.756578,10255905716898.154,2092943454559.462,8576248798936.582,282282197.07718986,3294240.081749445,403838053172289.3
6687526.450350256,201659599.3763457,2211.9144297924004,,,139250929928437.8,11188246444108.404,4127749148516.183,15225750291717.658,67390366.19586095,2357173.59921254,133462714428644.77
12806.813416207027,213994454.81275088,357272355.5318218,,,17921122500928.043,12120587171318.654,995289894515.5743,302580696497.47363,36334700.10172897,93988750.42929308,128954645333170.05
18170355337.6279,226329310.2491559,265012052.47291923,,,247015692136296.1,13052927898528.906,1058254759124.029,18900.398561358896,2385871119.413197,39656905.82023554,112355461933738.9
3172820178.4347687,218881336.1492881,205478911.2278441,,,403895863180936.5,13985268625739.156,2216770464858.3887,1231593013.4154902,6.467450686520364,157718792.18612123,127467238019829.06
2526641425.669554,211433362.04942048,4244087981.377552,,,1070132815427.0442,14917609352949.406,856311118962.0421,10734058.042803088,4549884802.596955,275780678.5520069,59724757355720.34
1886026352.278285,203985387.9495528,627545.9862402035,,,1406122792931.4482,15849950080159.656,973514229171.3196,51874637.29526778,3276206949.9396896,269459423.3608564,64002568616164.2
608345840.6319295,196537413.84968504,147341976.0458211,,,38822235222785.77,16782290807369.906,188876578633198.2,93015216.54773249,2002529097.2824235,263138168.169706,123875628319029.8
550864222.2365546,189089439.7498173,294056406.105402,,,151853749493236.6,17714631534580.156,71021991927612.7,134155795.80019718,10749111212.509844,15383824281.816065,442201806383069.0
84705263.34664956,181641465.6499496,200588488.7841265,,,1124636183559146.8,18646972261790.406,3639898614116.0825,175296375.05266187,3324773064.061076,5025427276360.887,325874300394947.5
445492847.1058964,174193491.55008188,107120571.46285108,,,17104141376219.707,19579312989000.66,11749935986791.486,86252182.2248058,8113588846.725037,31569980660.41801,324006466631711.0
37085552318.361946,166745517.45021418,13652654.14157565,,,84772050225583.3,20511653716210.91,2122397698052.2444,6117086.933440811,394157335.94332993,580724336805.757,928256850276877.6
46999451.64107449,159297543.35034645,6832851.6430556,,,10444469483500.713,17581417726628.44,18056570575318.938,19061926.867793463,2169347710.5834727,51888438.70207849,366030530509791.7
23892491558.727573,151849569.25047874,13049.144535550102,,,26340680075351.73,14651181737045.97,8134172894764.957,18460526.458042644,105647886.18928675,16135465216.973358,993827151282756.0
2138871017.5523973,144401595.150611,48280094975.859314,,,27259596429608.266,11720945747463.5,6680386145403.732,17859126.04829182,246.86136023088207,10984967347728.236,512818629652297.6
66657633.703275,136953621.05074328,1073852428685.0336,,,6857241981479.3545,8790709757881.031,16083036286481.096,7907.191000565234,309023533.0590028,13059355366743.137,1257330027265177.5
5212851770.666699,129505646.95087558,1590816692.1854217,,,190114511248412.3,5860473768298.5625,15207495854880.814,12009477.463878777,126.377351794073,19926128207912.617,1562169041616813.5
107018191.81746444,122057672.85100786,166151.95761129196,,,188438098303038.9,2930237778716.092,28293355471488.32,17908586.733632978,2887950.120077647,1127190600151.4275,604233465944830.6
856308322.0834029,114609698.75114016,54658046.15560589,,,4761200104795.514,1789133.621957353,71262782731548.22,1299249.7822149934,5775773.8628035,1865558879476.1467,549707665948143.3
8014536297.80289,107161724.65127245,442630029.095924,,,1756693626018.612,5880225205.856671,15910062717725.943,260344.7038999031,8663597.605529353,1516390127477.1582,426666646706543.9
93660752.33566909,99713750.55140471,5756239.534951159,,,6030474049172.151,11758661278.091385,39780856003219.41,1545.195773389294,184305.8163995471,4766599057288.282,282444521231688.06
2335737934.707269,92265776.451537,89382591.12597749,,,55284684668762.53,17637097350.326096,75186837018817.48,16049715.549248371,126738.20729542011,2640056762091.4897,374533131854022.0
892256609.0697469,84817802.35166928,44704053.28971183,,,4716509561270.545,23515533422.56081,30421656508863.32,25449063.695635363,69170.59819129313,4370934126851.256,217308779283832.0
4332432136.017573,77369828.25180155,25515.453446169275,,,170692831317525.22,29393969494.795525,48818138729987.58,542407056.5567651,11602.98908716616,10193314137144.506,811361273345041.0
2919361520.955329,69921854.15193385,50528619.35027016,,,108589202294688.38,28378746793.810818,70807818074128.22,4504721305.723984,1158879410.2840133,3471495626208.862,2091460422902274.8
9477464508.11498,62473880.05206612,360101605.26621574,,,30131343393878.96,27363524092.826107,4823216872528.206,1305744050.1455908,670765577.4998426,2177774876675.5803,168371494388715.38
11792631099.34126,55025905.952198416,54563927.01228717,,,10742986461642.92,26348301391.8414,35458212018154.38,610483114.1131792,877635617.0261042,3805805810983.285,770211995804381.9
25149779261.46062,47577931.852330685,21315838.535526264,,,36179883561122.125,25333078690.85669,29902969437567.48,745067129.9034292,4299786231.677691,34830187188849.92,5225140064267632.0
86851627889.0949,40129957.75246298,52817.790894302976,,,7615408538489.429,24317855989.871983,126241062235589.08,548414946.1643845,14839455746.117378,5400644617009.497,645228512414765.0
5625503762.767387,32681983.65259525,35267.82425280541,,,92334949310376.38,23302633288.88728,231438425843688.25,383273970.0096013,104029992.22211549,11660756800002.56,1672430793500663.8
7350604665.298408,25234009.55272755,17717.857611307838,,,19764298702663.56,22287410587.902565,10494613048787.9,283110658.17978543,521632.30105015886,4624610870766.776,809784496463371.9
10100419677734.664,17786035.45285981,167.89096981026813,,,42302703956427.34,21272187886.91785,273444682492482.1,492917801.64419335,69413967.73834246,7290511409514.561,733736541757965.8
2053183611.5641243,10875215.697469778,2942295776.873389,,,4344129789505.937,20256965185.933147,5843879898311.77,668976129.254214,10862030703.199429,5511110347879.7,277290868688060.44
895843312.9825097,3964395.942079744,415821485.4237336,,,5631692446779.5625,19241742484.94844,5648553889088.181,249843556.86752915,11482500369.105396,8827395005067.713,1107325532340162.4
15103516933.823977,11408827050.573982,213490992.45687225,,,30504289958620.883,18226519783.96373,1574716865665.6704,249697463.35648623,43850843214.83563,2668669719463.4023,684545434387969.2
544464621.6018746,22813689705.205887,11160499.4900109,,,2844267967837.112,17211297082.979023,13250530164652.102,397893709.1923239,82138616.93431894,9325136774480.877,1861919617625888.5
610417665.2530781,21994799275.74496,25435715.84149316,,,2586554432230175.5,16196074381.994314,2540136293029.5586,408058203.5999067,4618345939.921808,6432823538933.3,1082001803699200.6
315383377.57306194,21175908846.284027,39710932.192975424,,,10821949326456.076,15180851681.009604,1712034678193.7043,199829466464.6604,85350238.33823968,5772519080094.129,1039666911040394.8
1361723195.5117984,20357018416.823097,53986148.54445769,,,139839016900993.08,14165628980.024897,8557204330315.123,44352452535.83573,98965834515.85191,2632346955916.2773,2027230443489197.2
18081519106.73924,19538127987.36217,68261364.89593995,,,951009589112792.6,13150406279.040188,11672119505032.72,400723066.0226172,49686312896.20066,2964465442011.6807,872117354977491.0
1881724450.6760523,18719237557.90124,158903.64003062205,,,6189910389862.184,12135183578.05548,1266646561757.3452,487838861.1047053,406791276.5494104,4013528782672.2456,812364694104210.0
9914999706.947851,17900347128.44031,197920537.04345533,,,,11119960877.07077,475731471769178.8,361513915.7019154,947285801.7403948,7439096136439.419,1473150697126403.5
1460407614.7058692,17081456698.979382,14633352.69485792,,,,10104738176.086063,96512139732349.88,3494190373.283686,2589243454.2071986,8164041290009.237,576085507662288.4
3543594832.071877,16262566269.518454,454174683.8200553,,,,9089515475.101353,140049424886343.78,3505093139.544501,982272941.9968528,2114182379626.7969,2768593752446467.0
335781785956.1823,15443675840.057526,893716014.9452528,,,,8074292774.116646,59343980443702.74,612976516.693548,1376456968.806773,11116576975431.355,443109951340066.3
455295111.3039997,14624785410.596596,2.084360805572327,,,,7059070073.131935,39990000692630.26,6868272913.352273,6329850955.152677,4128374188323.543,2082341494993743.2
553974840.7739353,13805894981.135666,181228028.0226823,,,,6043847372.147228,321835636379910.25,409554772.0020136,670336483.0482394,145092055341096.47,1607188957153505.2
430499236.7854926,12987004551.674736,217271360.02046385,,,,5028624671.162521,19788678747209.66,467995036.3332623,460872231.05574673,26969875106446.625,1239470584698483.0
1024899561.3876704,12168114122.213808,253314692.0182453,,,,4013401970.17781,37878610614919.79,226015639.29884124,895054373.5711842,10299194816151.99,497592997238064.06
377593275.26867634,11349223692.752878,289358024.0160268,,,,2998179269.193104,93742945358481.22,1984807525.9529145,3095300615.1501107,7759068654834.202,578248459361687.5
586666860.5105832,10530333263.29195,325401356.0138083,,,,1982956568.208393,88175514877717.16,459453894.1473544,2749360468.6140046,8699529700960.58,211247134213878.03
13767015172.454,9711442833.83102,271167796.9336224,,,,124054128408.94626,110988438326713.06,824571359.0032344,3530048192.398575,25463488016649.984,540003069116973.2
176503662.11849955,2138453548.4237823,216934237.85343647,,,,246125300249.6841,83868511204273.2,983105031.8456328,1995170853.9242504,130018714797088.02,318636009958151.6
629663566.758715,1944059832.911364,162700678.77325055,,,,368196472090.422,230719853006194.7,5672927064281.657,43774926645.08741,93928676258174.94,516387928652394.4
12446641299.012115,1749666117.398946,108467119.69306464,,,,631378384638.8583,688524292113577.0,109330933803737.9,28938808712.378265,23017082110767.76,185146078793207.2
2149345647.233392,1555272401.8865278,54233560.61287874,,,,568137156449.7351,984984753817417.6,890225277.2917355,25018727321.745888,2832442678013.8164,398445929963699.1
3593253105.6035748,1360878686.3741095,1.5326927754248276,,,,6455096584.719098,573141539350979.0,344394602.8987319,8608770533.51628,27957667036785.09,2366642189394590.5
2939437123.5782685,1166484970.8616917,7030443955.53474,,,,11987034.62869126,899471461951370.4,529418691.0765863,10716572307.359642,174506893428425.94,1031113987769172.4
10301124537.732649,972091255.3492732,6327399574.354449,,,,2627992525040.8926,367781731720727.4,251189224.03205216,417713232725.3049,74985458847470.61,668060659970964.1
2328085811898.028,777697539.8368552,5624355193.174158,,,,18652329.891230907,127893863189350.64,118438480.04411463,4583720599.279879,74786252162677.6,1268218388678803.2
6390601613.641836,583303824.3244369,4921310811.993868,,,,11106133883750.52,209917553079274.4,47130191.02716028,4946485381.990534,4425307170590.711,621579359938122.8
4863607384.0099,388910108.8120186,4218266430.8135767,,,,661383583927.9105,664262706537272.2,1439160601.0930378,4830597624.37143,13755969428433.004,296676349894423.6
6298625435.319336,194516393.2996006,3515222049.633285,,,,7864416780866.665,1102156489327469.6,175819205.7468729,3738433697.314621,12268440282989.88,139412187216577.4
8093139671.404386,122677.7871823644,2812177668.452995,,,,55977671457905.17,2013654963760964.8,136864233.51279548,5491007090.478934,14147280584956.822,282766142096179.2
47189091043.80778,8608824.44229267,2109133287.272704,,,,33443221901096.99,580318374110317.8,107052268.06618246,7632555677.055432,13855603180993.713,300036298356653.5
9351575197.578842,17094971.097402975,1406088906.092413,,,,86684728508559.92,862887696202731.4,1370960045.9731266,8181005493.025213,23677736379615.668,350597413984676.3
3904692699.659477,2532984.457789939,703044524.9121218,,,,10033870963502.855,260035352706562.47,1749744771060.5688,6834647592.765988,18338291111463.223,99501277072233.05
3679007817.405384,5281364971.510892,143.73183126601273,,,,1751650663317.561,92058273280875.2,49149764947.552376,6581604143.729695,40491426212969.26,608011605713662.2
3415326542.4112406,98900859.55444963,892.3859055243922,,,,150424254.2983442,109379389190757.6,4757821.948780712,8474232777.985477,43815029302089.02,259387694162827.7
1555129168.7363515,359573851.862954,1641.0399797827718,,,,1172240248.4501152,292441200545130.3,4770828.77483703,9553637545.005163,30437243314577.85,223187594771803.1
529939362.5416454,620246844.1714582,809116.5403003627,,,,729905849.664619,730450240128146.9,29531458.369438168,14603190179.34589,4828500171278.488,136205119132256.58
1453126383166.1316,880919836.4799626,1616592.0406209428,,,,4542694116414.75,506755870720162.3,75393583.38024612,16069912227.497671,240910359924337.6,465390486456818.9
4967289590428.965,84031014.2748417,103013637.87702473,,,,4610915719709522.0,1312734238614215.5,43986744.10196915,10724913088.056805,179588467666889.72,525380737733967.8
38222569748.73799,5373693.112536077,119507.93521875232,,,,1232017753.0459902,467752685348784.8,73774539.9136261,9202651148.03159,,112416568914679.22
2397262158018.804,10688886.653604211,123628146.55032206,,,,8602409923.345255,449138613338230.7,73113651.42465979,11042083555.21156,,112215142466631.8
555344018.7635945,16004080.19467235,105141.14948305424,,,,1044338155.1328114,26514683538023.035,344349231.8986159,11955257377.955328,,367836702523585.6
2193749541.0968404,157926047.51048896,282804775.2359451,,,,9642652002187.02,164273084567626.28,105050083.20911404,29408295457.25804,,446599301619787.1
1878798508047.528,551094143.7830157,0.0603425576099547,,,,4645124868637.244,554163688042608.6,258485680.02531543,875447507.1412458,,708244792845039.8
5919847142207.892,525357978.1231091,2968574.031990389,,,,33137743499819.145,415835782711687.6,70079382.44069,659559760420.4814,,299705634764064.0
214097124.85110623,1313658.9795667846,26247968.819544774,,,,112615513823804.34,531802768859147.6,38726679.06359507,9732430794049.89,,227121758019819.2
263036813.9677969,31786662.47958513,1486846.3385404292,,,,4135559485119.3296,36200709563485.375,49394426.9145541,153825183821.7638,,1230214607893667.0
10544932605.79535,1796786.8756213589,917609508.1534724,,,,78805137555.17926,381177271340422.3,8820344.591839612,304176060.0587136,,883983948580320.5
71533408930.00362,88511696.82307364,672742462.8693467,,,,3844997491.768272,240484167234160.97,51707329.50406075,30634622961333.73,,1821156139818738.8
14200386812.43135,45470125.57314268,427875417.5852211,,,,4170869650.126228,280252533136917.25,211151341.9135932,216930099853.39905,,301117521176744.06
686444581.5032848,2428554.32321171,183008372.30109552,,,,4040142119.784277,165384102410898.44,265989463.6147964,992827261.7761956,,133152078843783.3
107310802.2266924,1510141657.195811,17316732.476844404,,,,3909414589.442328,189788981576498.9,88094477.14891255,39646661367.78951,,4669678583257336.0
6244346731.002708,23795532.75177329,57623.75515578361,,,,3778687059.100377,219853659463244.1,146133924.29868898,983074748997.2362,,502838269885148.8
60334384073.96864,68781915.27305028,6476235.360708501,,,,3647959528.758426,114310228096141.58,472057000.4902567,2024193012071.641,,206613208480864.4
38158379640.44513,37380578.15175442,3864262.87106294,,,,3517231998.416476,106862828681821.42,54208941.3263629,1114688129416.112,,553796156559587.2
44928898518.42198,559111.7720213108,50835205.20216474,,,,3386504468.0745263,261994310995113.12,249855529.08812705,2671108213514.4624,,171672605957788.16
66808915089.93748,63301199.9028096,4725.796546322285,,,,3255776937.732576,298391590825150.44,461325022.97999626,1482035970556.6729,,514298272216417.7
68141223252.95892,2694474.8391209585,178391911.0641896,,,,3125049407.390626,143372029687949.5,448475376.5708385,75733259231.77216,,384239496650138.4
20949884159.13336,165258490.23982042,171476510.37935743,,,,2994321877.0486755,70297433545365.336,426454819.522718,7894067.044810653,,1316104159424365.8
484792418.0656768,339712129.30368346,164561109.69452524,,,,2863594346.706725,147215965138118.25,919153913.305395,150589.01023243673,,296641996251167.75
3164121021.272087,514165768.3675465,13474.173675779217,,,,2147695761.3304987,77230722803718.0,358404793.7448318,450746958.1205304,,782051362143683.4
1988606081.3614264,688619407.4314096,2937510255.8024173,,,,1431797175.954272,236200612297032.56,481251393.3866462,430915896480.6103,,779834681464905.9
25300738.21333688,863073046.4952726,681576347.3161811,,,,715898590.5780454,186333641929276.7,375015837.8194714,188993018.2356368,,145521161652243.88
710501627.9523795,5169520.72718095,191962486.83828148,,,,5.201819101932057,499685892220212.6,726512628.5893712,9307150.811828751,,421059314836049.9
10037446118.800764,43336675.77758812,1228537746.844345,,,,4.593084797213688,339796739126862.56,323339862.8109626,84212867.41227753,,165208769547522.2
42827024685.91575,1592683189.652214,2073779811.9553668,,,,6100.777849464187,7355126030581.648,127414306.02861267,10636023.451479048,,333189034199985.7
3467661115.8511763,4692505.32460978,484745680.3757219,,,,12196.96261413116,104988195336113.95,248950401.98942176,37570918.27407555,,301307991344267.3
5531856114.061755,408058581.5215153,52485836126134.49,,,,2081477.822198342,545678556178156.06,1735028049.904312,17465799.721354686,,602054254256864.9
4800911510.841506,517677807.786819,1718779931.522437,,,,4150758.681782553,99030226803019.4,2801943174665.0635,9053432.896464355,,299125156806914.06
3060658247.289423,280252497.74234414,10298123057.141014,,,,1555577953.9537528,436271816089141.4,503205704.31865305,4858121376.614959,,99773298726001.2
662766634.8207201,42827187.69786923,293620443010.4542,,,,7646470.889518642,1054546623257788.4,1535149199.043404,411731879.9426005,,155686996190162.28
3680868805769.5454,3311078.4628291293,16272962349793.768,,,,4070891.683584205,817185952949717.2,7495521085.725246,249138335.7768772,,312024094841593.6
613611378.9587618,5350896.529343408,32298132171.445225,,,,495312.4776497685,2027223395126584.8,5438125368.461612,1475987032.7434518,,63790886427845.766
57281631.910772935,7390714.595857685,31727395036.514866,,,,11.155038482038911,1695196072690306.8,263896.8333687094,325370880720.3843,,49437570369163.16
101670263.76744647,689479541.2771282,1856044221726.304,,,,6390319.02590506,1420061922260411.5,1161146598.8565009,1421940093.7331746,,112664349191414.28
2785990152.636411,36206360949.40479,233840126651.84567,,,,12780626.896771638,354987654639132.6,1577493835.166221,2456491801.3887105,,96899500334000.44
13622952915.937231,10572582354.708258,78621863.92367318,,,,19170934.767638218,1517216736711284.2,97278605811293.77,3852475514.489096,,287731820790606.8
144140510044.5802,18269689.357437063,1392819335.1488967,,,,39762016.88074931,2501674591293021.0,1126566827.608001,2130126054.0376909,,416260294683607.1
178525822488125.66,245125494.3531101,2787634566813.65,,,,33209548.222213607,4864292670205860.0,587314441.6390911,916311984.2758224,,200715750210003.47
14179286374.054024,5971407606.6714,490834106449.9527,,,,26657079.563677907,4909617280191796.0,212369981.812511,1444807054.0850904,,232272310646769.2
1525560715.3883634,11697689718.989689,21369224974061.66,,,,20104610.90514221,6874109479660633.0,538567442.0458157,33588686243.779392,,323529067722531.0
41145216777.33134,17423971831.30798,10509025123.468914,,,,13552142.24660651,6979545384175410.0,773299305.4724022,886796904.4395242,,234690270137954.0
585384938.1950734,391422924.7051303,8854965377597.482,,,,6999673.58807081,45178183996485.73,45261098232.54797,686602886.1790748,,300999108489626.3
1423257922.8365216,137174029761.7245,6685068788872.68,,,,447204.9295351098,11420790526715.217,597886398.5642226,294074615.61418456,,118482219139637.16
590511430.532608,68987905459.45929,1.1438964143522977e+20,,,,1538351.0485097943,1048267893337.8029,231852526.96430743,400796815.6581607,,206069011037046.8
3273051178.311753,801781157.1940799,,,,,2629497.167484479,72077300135262.38,173838698.52339524,562565366.0941365,,207511765475041.03
230247617.5966082,27520771.508898366,,,,,3720643.286459163,2239538271231286.0,90312391.26110978,3771953210.646533,,287086971753934.8
830358685.5036238,7115346515.008812,,,,,4811789.405433848,1899291836557838.0,11316350402.655045,592746054.5738956,,385704208067104.2
6882832319.808332,15060998179.22501,,,,,5902935.524408532,521342762870490.06,865434330.8496034,505963177.69224703,,382229889894262.9
3315038957.9574723,99567045827.45972,,,,,6994081.643383217,2897540857157621.0,67334997017.79983,11389975520.571846,,106986202916982.88
21524072311.83844,22961725843.86769,,,,,5935809.3020207565,1203471212630996.2,1021549724.6273232,411948610380.2768,,647732495796055.4
19208385605121.48,3810826.865601169,,,,,4877536.960658297,2079234505575880.5,532689028.4887303,132844034168941.28,,184281730121629.7
12499201169.033195,2476522020.402121,,,,,3819264.619295837,454267825496777.8,4686287805.956373,2353656447.667288,,358874989938233.8
9444979532.702892,3399817.3864880987,,,,,2760992.277933377,767449264302859.2,345528555.66000944,3903918277.0020967,,16700355507519.432
4875506992.740053,72783680930.162,,,,,1702719.9365709173,2767650578626980.5,1020672331.2159724,1113014120.9791162,,309419618202684.2
2531392950.075615,5580785649810.767,,,,,644447.5952084571,537907882935851.3,1596283156.676571,2730562108.351879,,213137159738974.3
871421073.9923364,1312519528.7691774,,,,,2010816174066.2107,1144710774281619.2,2032398811.64606,617514283.1901895,,108790197385480.95
800389038.130386,54884371851.75799,,,,,4021631703684.826,1276597735510022.8,136068322509.74876,8993.27067903914,,67204862146272.67
21828351927917.57,5302977555.658833,,,,,681217313386.6292,2007108658844872.0,6800324622.930231,16941005036.44355,,55719029912194.77
691461627.7021743,5620395143.263504,,,,,11170228.883013235,507184026482494.3,12298802320.941813,16312021577.92541,,2786936254422841.0
1081988825.325173,347334750788.8299,,,,,1446.5223774132096,660582263872709.6,88480273636.52977,1464621596215.6082,,623239489466565.0
42791045941.58626,49104336218.36997,,,,,367839403138.9808,1208973434516492.8,24797516400.2053,4516784569962.145,,1061403163703578.2
1141388471.982061,320722662043.20685,,,,,735678804831.4391,1429913047769.098,62106398704.72498,1410363090533.1892,,268665174504457.6
22617412139934.496,15093278873.674974,,,,,368078302336.8939,190768576713155.6,130272975367.61353,3882596258257.309,,1149934948406315.0
3512598232.4480696,26117199452.715214,,,,,477799842.3487248,82428330844.55225,19109495865.83704,5506153457757.536,,153935754672648.06
3368365251.641713,2151585330.41981,,,,,587151616797.9886,486780798400857.3,5582477942.583447,1502685333642.512,,153024586597443.03
13335816882.826971,361238767.80601615,,,,,5811248.297212798,382565879579726.1,1826727894.4805944,2382441656.5698028,,6280967591496234.0
28994736512.759632,168250801347045.7,,,,,33702594467.583782,758127883348503.2,231655366764.3053,9494327745.393911,,71170995741724.0
87450104187.82646,,,,,,67399377686.87035,292939081513207.9,13182511903535.889,565475925.2849182,,924759490955180.6
13472547052.22688,,,,,,101096160906.15692,217327558314228.7,1155879143674.9033,1010385393.7632768,,376696046714400.7
10324046740.297266,,,,,,907858270568.6732,1498710549296084.2,1583324915312.15,61431882.84242755,,743271216592200.4
2221921645.4051423,,,,,,2889307140642.0664,910948501740623.2,831507249821.1633,835640432408.9313,,334567373998723.8
4378597113.416458,,,,,,9929590517171.166,359296365184822.44,8321639135.266322,20754593772.5678,,480121248042739.8
339771495955.5463,,,,,,39758991084326.52,1050073288355876.8,29945937.70172522,9352975736.23314,,6381275029190683.0
3272993345.959993,,,,,,1380286648211.751,679499175771198.9,105930567175.80498,2887197412.939349,,946755515466846.0
4088436318.2362857,,,,,,15600308372523.615,2898346548483606.5,128830444.74317734,4582508227.624927,,435021622956204.0
3179344857825.551,,,,,,9771394974130.734,2996580201088024.5,123202109.81691968,699469452768.3213,,317527129118036.0
9206845983.771517,,,,,,436038910.4876304,5223411747500615.0,71197480675.81435,4730165801.260856,,950188005206314.0
1294980686256.9705,,,,,,1429864897.3791256,1689940125500722.0,211465582.656482,6086833860.964564,,5738126287665641.0
5030179132.806651,,,,,,26640051.345349308,3408963147346286.5,83237685740.56091,669563725.3121097,,2064279382523503.2
2291965468.0688777,,,,,,3925786.004778377,3295332274675399.5,646660311.2995017,694576586380.142,,2348930731518560.0
33874578241003.95,,,,,,1947.662833241802,5241882060774146.0,3764959496.7824674,677473009808.7059,,1254000728574268.5
4356487130956.479,,,,,,1.5306471838915303,2181114191485318.5,7631617707.917218,3544182295.2618227,,6148575321567979.0
,,,,,,0.0008102923021405,1248756609727522.2,26893074901.38598,146371531329.8398,,7532315401656834.0
,,,,,,585086681.3184708,64844993468069.5,1709100363.1718686,27946243195.339764,,6530107320574282.0
,,,,,,6729355945.985729,1277666238590668.2,902981944.8181146,11021222460.332205,,3.6026345637657696e+16
,,,,,,3366499660.145881,328842264256211.0,781729655.4158705,3522008395.431821,,5450032509433938.0
,,,,,,3643374.306033158,2525183902288392.5,105308974.64370158,7567154.998678217,,4121922657170097.0
,,,,,,222658667.1718053,4784903573656058.0,13800471586.929173,4370716091.258869,,4197630204107991.0
,,,,,,2208907806.173697,2151276969635660.0,12126329863.615011,1259830632.542381,,3453159090562871.0
,,,,,,663050665.039838,24683829282584.395,135344418.2907403,213410773.2468488,,3900332406447073.0
,,,,,,825098909.389355,4748434806472646.0,9241539175.782047,7618987885.804013,,3083803280761174.0
,,,,,,4076264364.781972,7521148284537752.0,12896855181.179,104511546.33258171,,3203014785143845.0
,,,,,,2993737103.2939577,3441167901603265.0,14784443865.10229,3078336463.516179,,2042515285839616.8
,,,,,,2013274211.8210776,1380375591271840.2,177844499.4363967,136989137535.9102,,1283573685196482.8
,,,,,,1032811320.348198,1837728631162040.0,264742118.865004,101765867866.3264,,2396065968178203.5
,,,,,,52348428.87531783,1911160711964900.0,446096394.77550006,399856808831.6548,,1041412972686596.6
,,,,,,175.49260186664077,381201307171173.9,1461722237.7461846,247745013496.03223,,2724928644488326.0
,,,,,,31440723.655543607,455308999924416.9,286164258.4991289,2708905405055.563,,1663407663946815.8
,,,,,,62881271.81848534,2010573782148200.8,91256665335726.16,511562699516.30536,,2061270167463116.5
,,,,,,31594231.523965817,897282171035943.0,136444599262.48927,5568335863564.412,,2630740752395720.0
,,,,,,307191.22944628884,225005641800431.5,425239526.1547052,702209487847.1111,,1956075385394332.0
,,,,,,628508.5316257441,2585036153123778.5,524251760774.2768,305951242778.65454,,1428983142655267.2
,,,,,,19429617.039191183,1704718425511422.2,190248557772.35938,1533411642244.8623,,1988521917620526.8
,,,,,,3982243533.2716894,3589534795488301.0,60024898756.17188,152059220344.5937,,2589426139114381.0
,,,,,,2658457453.193656,3864840316095325.0,5382752.533673404,2047168498699.048,,1449326558779412.8
,,,,,,1334671373.115622,921222158854582.2,537805696.4009951,1243378670340.037,,2401389256828071.0
,,,,,,10885293.037588527,3078415962871484.5,387359162.52523726,1476475048587.583,,1908922069815060.8
,,,,,,121512288.1355156,233760327499934.62,12168672954632.492,3091264653174.796,,836898820337571.2
,,,,,,2327053525237.9194,973873196063274.0,9629957.528933013,1367291417560.5789,,314942071745862.4
,,,,,,2605422002.3787136,989425352547766.8,3567111702.4921794,91603612564.48804,,4455087880521552.0
,,,,,,1804436.1874822904,2292972940008077.0,5983784.220932316,7425837257204.466,,1210611758015926.8
,,,,,,23831523.53588123,468965117476081.6,11064976820.232237,888225046491.8162,,661440869410251.6
,,,,,,77886405.11769629,48593682230877.4,142290578.26760274,423288017602.5621,,281235074852947.2
