Energy_envelope_Clearance_factor,Energy_envelope_Clearance_factor.1,Energy_envelope_Clearance_factor.2,Energy_envelope_Clearance_factor.3,Energy_envelope_Clearance_factor.4,Energy_envelope_Clearance_factor.5,Energy_envelope_Clearance_factor.6,Energy_envelope_Clearance_factor.7,Energy_envelope_Clearance_factor.8,Energy_envelope_Clearance_factor.9,Energy_envelope_Clearance_factor.10,Energy_envelope_Clearance_factor
1.3275745650374926,1.000214465181949,2.447564603882729,,,3.7811365021090175,1.258942410710508,2.2143269508340504,1.0370392500366814,1.1101171335814286,1.9291062565978672,7.390584355881255
1.5681543601507526,1.10439659634252,2.1254857153515285,,,3.299248838370157,1.274826390698646,2.150241117788946,1.566738981410873,1.0896504532942934,1.680038462958553,3.1325812314047004
1.3544660420059889,1.122867168636115,1.803406826820328,,,3.124388045641353,1.3051318302792096,3.70325969580495,1.583973369779535,1.0866272790950111,1.364059159814568,4.018271427428209
1.451644771968715,1.1413377409297096,1.4813279382891276,,,15.808663285369136,1.3354372698597736,2.636950478193981,1.5969182260344792,1.0836041048957286,1.6054040085035566,10.671107746087156
1.6489859686795385,1.1598083132233044,1.159249049757927,,,3.259128386618863,1.3657427094403374,22.283340953898364,1.8256191606313563,1.0877179264591197,2.361843887621148,6.984129833584796
2.4315575399490577,1.178278885516899,1.2301252955916977,,,3.884128273289991,1.3960481490209014,2.1545215517742973,1.4012474010444411,1.0852874107849844,1.3948910036494833,9.402599515375934
2.6355063313134264,1.1967494578104938,1.7911847705833204,,,4.846936329612206,1.426353588601465,2.326478055840133,1.4715371844527951,1.0948143822393377,4.563673539192697,12.123497426288862
2.85442032718635,1.2152200301040887,1.048688009196571,,,8.981050806177493,1.4566590281820289,2.44538468674384,2.095368698599634,1.1220883397997188,4.186999877684766,9.959848671591466
2.7774863162428525,1.2336906023976837,1.0305177450903085,,,10.37084182968484,1.4869644677625928,2.426163604700043,2.1214154372063,1.0607934396730976,2.162268690814782,10.664956302428452
1.2288119502645072,1.2521611746912782,1.0738490601399104,,,9.775363225338808,1.5172699073431566,2.6245065705867607,1.927210681741016,1.1132495951447283,2.6301249023285336,8.801961891973614
1.5490215621454628,1.270631746984873,1.0792365948010156,,,14.447681066934743,1.5475753469237206,2.91311909189042,2.258767721384015,1.0507285968290878,1.1908794599887376,7.412143018176942
2.4942655620388394,1.289102319278468,1.0846241294621206,,,6.698862839253209,1.5778807865042843,2.939808648775202,1.740479249886908,1.0417808107589772,1.371416838107545,6.420023940482694
2.0669407956776498,1.3075728915720626,1.0900116641232258,,,5.148525024822966,1.608186226084848,2.973510191629196,1.983555269647678,1.0347208978654132,2.009469414338149,5.402671773050439
1.63961602931646,1.3260434638656573,1.1355227809809203,,,6.890485428576326,1.638491665665412,3.1243912013400514,1.5502042473892157,1.0276609849718492,1.689394406677335,4.797530492248385
1.677098891597083,1.3445140361592522,5.689362755577726,,,8.796546333584969,1.6687971052459758,2.9633601050656515,1.4884595170391273,1.02125804028649,1.6949844268188656,6.2314477914965165
2.443582388749921,1.362984608452847,2.393907791101716,,,22.53561413564038,1.6991025448265398,3.100581688847836,1.2491530751563171,1.0229061406355395,1.7188842854421358,4.877521893930559
1.5416346128397007,1.3971718546520648,2.485903808983497,,,30.62649958115506,1.7294079844071035,3.071804545164536,1.2040337195234276,1.0202976296160788,1.7916713133363271,5.560401388162017
1.6495860068049146,1.4313591008512825,1.3972974568732248,,,32.272071567873624,1.7597134239876673,3.1030162851898897,1.3728219604851375,1.0813874743530665,1.8644583412305185,5.884225329825167
1.9248231402464984,1.4655463470505004,1.1738667009092487,,,6.186007701675205,1.7900188635682313,2.9743633794196023,1.3281385397636278,1.060133525458994,2.333616057038706,6.239120346290751
1.6395769978091368,1.4997335932497182,1.60635269360778,,,9.367767711287218,1.8203243031487952,3.0230580486916274,1.2834551190421182,1.0388795765649217,2.8027737728468933,7.636144638319367
1.6337277431685924,1.533920839448936,2.0388386863063115,,,27.36668426951116,1.850629742729359,2.983146417215581,1.2387716983206083,1.0220802515110123,2.129433765011873,8.211651589477038
10.917595534159966,1.568108085648154,1.906624188757368,,,16.463642294093194,1.8809351823099227,3.014910890805746,1.1940882775990989,1.0183901563767197,7.712742977884611,8.895441977288547
10.796684821444858,1.6022953318473716,1.7744096912084244,,,11.732424993459054,1.9112406218904865,2.9430276605448125,1.7983993684877726,1.0255450439647231,3.377924553114948,11.833384545894978
6.978563012849939,1.6364825780465897,1.642195193659481,,,5.288097860728676,1.9415460614710505,3.0481468773231937,2.066900210636546,1.008608409592794,1.8382333160656243,8.778766685152402
16.334262967605415,1.6706698242458071,1.381383439387676,,,4.337565978155699,1.8899561812513648,3.099346841504857,1.880771895767235,1.0080559510876606,2.19229877942555,6.054604196970453
44.55325975092643,1.704857070445025,1.1205716851158711,,,46.30834395089887,1.8383663010316784,3.4767668530044875,1.5181947780977971,1.0143489903384808,1.4527470252115315,7.740592337176553
6.038369358290387,1.7390443166442429,1.0661777259559726,,,226.7465736628677,1.786776420811993,3.4176812379425705,1.1556176604283592,1.024038582113223,2.9980820382479,23.910528283897456
2.7087864849160828,1.7732315628434607,1.7888707361101648,,,38.38660339152499,1.735186540592307,2.983679258057337,1.1248456090549048,1.0456082628843848,4.4182285944147415,8.358858646051134
16.5064873856505,1.8074188090426784,1.1727229788270837,,,24.88742664342908,1.6835966603726211,3.0091620655927342,1.0933026042235237,1.0578908165504846,3.647750803590309,6.928088781731121
4.359836556464812,1.8416060552418965,1.1677472579939363,,,8.904361957751377,1.6320067801529352,2.996269012868144,1.0642499718349154,1.0614179793523166,4.312760647721153,8.451472872362674
11.77414078141524,1.875793301441114,1.3362014757708467,,,28.047453606809565,1.5804168999332493,3.0944253552435232,1.064005120406488,1.064945142154149,4.942389056499112,9.881357978138205
7.787135425731215,1.909980547640332,1.7713133998911943,,,33.48416172926434,1.646981869492179,3.063793975914467,1.066848074518018,1.068472304955981,5.563703771554062,10.810390485689258
2.98045070779626,1.9441677938395496,1.3959803941724778,,,8.33366764881631,1.7135468390511086,3.241922907535131,1.0708453236151647,1.1494447153635907,4.282968273933367,12.523101122300549
9.985466757152643,1.9783550400387675,1.450771798682002,,,8.062508284717202,1.7801118086100385,3.611980941300613,1.157647926874366,1.292424641437364,4.632237572646567,9.061355792360008
8.492449438047075,2.012542286237985,1.3776045041208802,,,6.891833617054407,1.846676778168968,3.4535656179518424,1.061362123787419,1.4354045675111378,5.845424514142695,7.25160415840487
10.906273087644468,2.0467295324372032,1.3044372095597585,,,68.48361939681227,1.9132417477278976,3.679208101760301,1.2963324634000026,1.5783844935849112,6.657064183683866,7.630900027452195
6.4516329626216296,2.0809167786364213,1.6664424431397094,,,7.420688991771611,1.9039244354475129,4.835141437585108,1.1148561745092378,1.662397747502783,5.921998838238089,11.46598752938356
6.08034095626579,2.115104024835639,9.184136165271088,,,8.202818743163393,1.894607123167128,6.036661835378774,1.121384071647092,1.6376262301224396,5.800119108432798,6.625006364578313
8.325177156065005,2.1492912710348566,1.1524995209282791,,,5.398369897563601,1.885289810886743,4.010011454677467,1.140596122178147,1.40377000482454,6.156946167513925,7.680867784744749
15.920335090890749,2.1834785172340743,4.781710516618015,,,7.029818345106549,1.8759724986063584,3.495774961949807,1.2220921405721563,1.1267705293263852,6.534470052268742,8.227668323191626
24.420056468172017,2.2176657634332924,2.799661627311009,,,5.324565141789906,1.8666551863259733,2.987586464807727,1.202305487371518,1.108874978436889,8.231279399471681,8.403050166068313
13.156781466808638,2.25185300963251,2.8213742891149978,,,5.603707436390858,1.8573378740455888,3.769297843551695,1.993746572977388,1.046518540230073,8.180944675104714,8.911514095049391
14.014929154317882,2.286040255831728,2.843086950918987,,,6.191319335033745,1.848020561765204,4.1766848049521,1.2578462108463495,1.03538452710206,7.9860414881988095,9.669224051121304
14.165853866862438,2.3202275020309457,2.864799612722976,,,9.06876081448042,1.838703249484819,4.706448437540548,1.1794132301213809,1.0393302888245584,7.299538814073912,9.998127321728749
8.74560170074044,1.726359397013813,1.680357614684234,,,7.091283603777157,1.8293859372044343,3.490086492685869,1.951820045644328,1.0213298916902214,8.4786366517034,10.111371998792706
2.58502844971853,1.1324912919966803,1.8698757599445448,,,6.748443360539016,1.8200686249240488,4.131360164912349,2.376056113417312,1.0091539686465631,8.681806780067577,11.767762133304034
7.707069510521644,1.3148210696445002,2.211160210854087,,,4.400298676647451,1.8107513126436643,3.81190367559544,2.447769533960211,1.0139565085333682,12.3291345660696,9.847820885311751
2.861722894375686,1.4971508472923198,2.5524446617636296,,,22.075468217776304,1.8014340003632798,3.770370767201065,2.4644834992899733,1.0109015310316396,10.694029002858144,9.199046493064122
47.02236690375004,1.5833942202534996,4.002318434844803,,,3.412039448035918,1.792116688082895,4.200781782603363,2.530957726682987,1.016368051386956,11.29706451247283,10.42308987571407
27.826263598624948,1.6696375932146794,5.452192207925975,,,3.133809721965094,1.7827993758025102,4.294528821228015,2.3163905285779083,1.0138078646037163,8.497402285810722,13.37800408432109
65.50112278976476,1.755880966175859,6.902065981007148,,,2.283729284604949,1.7734820635221251,3.7726051599974375,2.874934075510532,1.0343855751288904,9.860491860849963,12.840583237118146
5.37255557383868,1.8421243391370388,8.35193975408832,,,5.762955728244354,1.7641647512417404,3.874812141894258,2.923545144034451,1.0348987229097857,111.814736385257,12.17038546164432
4.736631561448923,1.9283677120982183,1.9546238201598047,,,41.7563382664552,1.7548474389613558,3.0685459755654056,2.9091177120297544,1.035411870690681,14.520490954700536,14.778658964828836
7.228685494297554,2.014611085059398,2.259353357486804,,,,1.7455301266809709,4.344488062879393,3.831547205968165,1.0983537851933554,119.7452365581514,11.64489790437783
3.246878489945156,2.100854458020578,1.1419350104545067,,,,1.7362128144005862,3.4644648838320173,3.3107416699893024,3.5214284415990385,201.73816088872528,10.030179101344128
2.375937833771263,2.1870978309817577,1.5963452345990876,,,,1.7268955021202013,3.3346269776103066,3.158569045370864,1.2353142376515835,9.313321921106631,13.678670915769382
3.418640208045108,2.273341203942937,2.0507554587436685,,,,1.7175781898398164,3.3071800829651967,3.717229129543833,1.2547145898493095,7.453127679897223,12.748343233274596
2.015181491954279,2.3595845769041173,2.0371218591133693,,,,1.7082608775594317,4.041879451169244,3.77543459132256,1.1429201832827036,98.43951986836626,12.50185848593264
5.799628100103232,2.445827949865297,3.977937979780525,,,,1.6989435652790468,3.5201527901059544,3.6602454885429534,1.0726124416024712,67.98685874889088,11.790200459067146
44.11593675080942,2.532071322826477,3.414201537261367,,,,1.689626252998662,3.791904786336724,4.966348135142812,1.0576154065061256,27.878822592418526,10.793480212476087
2.0006869946182886,2.6183146957876566,2.850465094742209,,,,1.6803089407182772,4.803415763147159,4.756135492096116,1.049606757024374,12.914304613843475,11.77110217966042
1.8620082721639248,2.704558068748836,2.286728652223052,,,,1.6709916284378925,3.494873614839965,4.603029198079772,1.0778109268233722,87.43846059478062,18.06802674861113
3.010710120617885,2.790801441710016,1.722992209703894,,,,1.6616743161575076,3.3363623978785384,4.294130219106644,1.038374382495596,26.910212800876945,13.04126518323712
2.211408597953189,2.8770448146711955,1.8030381336234045,,,,1.6256139466537998,3.227572884810156,4.347091957269416,1.045024851702082,12.664951116345778,12.05928734594982
1.98728027033908,7.581848101122413,1.8830840575429149,,,,1.589553577150092,3.8948823747195913,5.056793864672419,1.0302619776836155,18.090328768965755,15.799307474715306
1.5951112033841066,7.012851104150824,1.963129981462425,,,,1.553493207646384,4.104430065421207,5.071514268326228,1.0359301652084725,57.11055560689134,16.240001024129782
16.468841232978047,6.4438541071792335,2.0431759053819354,,,,1.7100869286162537,3.611341657122877,7.545209366826612,1.0294984098864612,31.84557580917451,11.477462873083043
18.58020065972332,5.874857110207644,2.1232218293014458,,,,1.4336616801915565,3.450116154526512,8.65476989144489,1.0291027277082851,6.730030253849604,15.824646805282384
15.188948426761277,5.305860113236054,2.203267753220956,,,,1.4247939879561935,3.746979214391449,6.567237956244484,1.0246797803775312,6.102810541925473,8.07676540938785
11.36773892091346,4.736863116264465,1.405562679911554,,,,1.8257297887581765,3.523020349071688,5.219334475948975,1.090147240341223,16.55298932312746,8.20143855682014
87.34897253549404,4.167866119292876,1.4536015995663751,,,,1.7816308735382944,3.5147025803625414,5.094394508790956,1.0386346529314143,61.59280070251975,7.122236822278051
6.9420443500761,3.5988691223212865,1.5016405192211966,,,,1.880137897488786,3.522346024991732,1.590898490357398,1.0273933671907705,14.69124794285268,7.8037161241689725
2.998162640902024,3.029872125349697,1.5496794388760178,,,,3.2359060061381304,3.630666453291972,25.90879692565126,1.0438558088845602,76.37851217493395,6.3654878895083815
3.3825269512966987,2.460875128378108,1.597718358530839,,,,24.22295455820189,3.615236144880688,72.85909467705467,1.4108206643127754,72.6540988807105,6.029499426074476
15.684896494259506,1.8918781314065176,1.6457572781856604,,,,3.764398798174417,3.4085295613734186,1.993266446903132,1.0597133601863165,6.788138315476992,6.47682115927573
17.104723371476467,1.3228811344349285,1.6937961978404816,,,,2.23588315683852,3.7074433999315097,1.780045498450676,1.0527655159752891,90.41710279469154,7.427774609048708
43.84678695824499,1.7824185583124952,1.7418351174953028,,,,1.64069632525819,3.398106183071877,1.6729424675586442,1.0518240427348895,12.278058342528972,5.146955071117698
3.508622752039817,2.241955982190062,1.789874037150124,,,,3.0024394684295728,3.436851016995234,1.5161493967935755,1.0433557298257463,40.783837921735646,6.625641444088392
4.92794251106913,2.297349127294761,1.8379129568049453,,,,2.2195297117108144,3.795392369025274,1.75701383046603,1.0526968936140273,22.51560936214092,5.770726568332562
2.0957113712163005,4.483945754262098,1.8859518764597667,,,,1.678018231777491,3.810981966407663,1.7268673376757928,1.0600077624243882,27.476320095243505,8.918239976983502
7.247518237341576,3.7698886313727646,1.5526367863380308,,,,1.175491628277879,4.038623529060295,2.3323497929529244,1.0523938313158696,57.15439757737622,12.786745386841956
190.19625424360103,4.976378224511663,1.219321696216295,,,,1.335857026934944,4.34080243392399,2.191064797792105,1.0622519204043384,83.18144641768396,12.682582763437043
2.354605849721864,6.182867817650562,1.283729201722752,,,,1.3912383899125564,5.363767727829642,1.9335614246872703,1.0765229361869229,71.6703326647362,13.732463923783945
4.922698078571013,7.389357410789461,1.348136707229209,,,,1.7303004252399816,5.141607116672536,1.7194227450462516,1.610404745374022,19.90352281566781,7.04237619211873
181.1479305244792,2.840295170125001,3.2024963520409635,,,,2.38889581644083,5.736329678366041,2.1700700201965533,1.0643145123323778,87.92357512215952,6.516133984313106
6.34847233919594,4.142497502748751,2.668397096525435,,,,2.300369027636527,6.082483731592501,1.912998753466492,1.0802025979181091,,6.504003811277595
5.422619635742967,3.116368167298467,1.6343705573241047,,,,1.459920545560095,6.742654375574861,2.1266947734851964,1.0755484132879154,,12.323694066897028
5.658369457322566,2.090238831848184,1.6802968145409236,,,,37.40123525438698,6.203173214063817,2.2423723298671425,1.0781415393788365,,28.497239906063964
4.875082435110803,1.3330364512529334,1.6729816144963725,,,,2.7722782002821096,6.124157759442512,2.370359592168056,1.0813284186459011,,23.55763398959716
2.767720065684761,2.736816369998906,1.8494523142130883,,,,1.481233991288433,6.609182641165994,2.4343315511220425,1.084615973461542,,15.90842666364362
5.922621233473865,3.0724607946543423,2.795883395562669,,,,2.170920877861485,6.204059717866533,2.460999130731444,1.0607451523806268,,14.47645137767157
3.5832870186897794,1.1596891190143392,2.148570563446518,,,,4.7627250554865785,5.072054866535064,2.535498307151705,1.2723640446492328,,36.6324506401596
4.450272712652101,1.4559508069532527,2.217061761656759,,,,2.3707112826775014,5.3417666322220425,3.374648993657549,1.2270529303246012,,15.673693850026654
5.180322529034216,1.6226044828550097,3.108220074243475,,,,1.2670624725719573,5.310908433380272,1.816292220090983,1.0845837001529637,,25.871049129178594
2.5735864398214767,1.8769687710549243,9.640646460292643,,,,2.0517934739496915,6.1222805734358365,3.3770472339855084,2.2204748170980144,,18.472619788014107
4.845443601274815,2.351900639605601,16.17307284634181,,,,2.361565348653031,5.389616615540447,3.5503493386010705,2.06747014740858,,18.89665568755732
3.5366645417327454,2.826832508156278,22.70549923239098,,,,2.8965884898511343,5.207850557520767,1.926458079957846,1.4331180872330314,,30.55097968013761
4.565486575274421,1.7184509959413012,28.75943783794153,,,,3.431611631049237,5.283167951563978,3.848120067742848,2.054480856999677,,13.022653864846204
1.817207219959392,3.401474354420784,1.168006186148537,,,,3.96663477224734,4.833100101342863,4.0367063469857,2.6854864104224325,,35.686414508417464
27.1791075039934,2.010129707133312,1.7064352151181794,,,,4.501657913445444,5.683680109669,7.820086454069572,2.597759252588636,,57.50505253762287
4.4608114403282455,1.072038614605137,2.286648805549,,,,5.036681054643546,5.083378953684847,2.540400440395419,1.1634009082232892,,51.583638877383166
1.2667884115986807,1.006978233900711,2.056154500373385,,,,5.571704195841649,5.492227614813727,5.262759733342215,2.084420124099032,,42.58080107822454
8.223716872183806,2.909701627434832,1.9162884457439595,,,,6.106727337039753,5.428508089861449,32.12966566206461,2.014106893143396,,29.187005904668712
3.011618089668548,4.354580836137523,2.4017616616526336,,,,6.6417504782378565,5.550746286615148,36.87869547116351,1.1324807138398163,,20.916337294304444
1.84589917490372,1.8471793465275568,1.7722233614579683,,,,7.176773619435959,5.31296617063258,5.677056347945464,1.0915437784784687,,10.96672634394376
9.55070964023358,2.2569680520640434,1.1426850612633035,,,,7.711796760634063,5.848177043207765,34.96731649050164,1.0913683109809194,,13.563479938374597
6.37978108936008,2.6667567576005298,1.4745295648867416,,,,6.256351426027068,5.3068677195587455,6.104927554318393,1.0882295404306737,,15.314600211035788
3.191168218465486,3.076545463137016,3.0538970748280327,,,,4.800906091420073,6.27856784453579,3.359352977881531,1.1017931433589412,,168.64669051843674
2.298818229920992,3.4863341686735025,6.877109266692278,,,,3.345460756813078,5.619317357626398,5.300594618820388,1.0197392268593928,,48.04327328710981
3.512629351256244,2.462649940511988,3.757018140234581,,,,1.890015422206083,6.333287456594172,4.306509522814115,1.0985907319936048,,113.0076562310308
3.409768115828536,1.5498060030139147,6.985467495940666,,,,1.0961685823426588,5.780434026091463,10.946013124474664,1.099612533691683,,109.8263900173367
2.99436999378575,2.2515367577878664,110.03427968881768,,,,1.0885790132138538,5.389835251478523,15.386776481271587,1.1049574138030236,,14.660637098580787
4.561966249932688,2.70479256635686,4.050135730904768,,,,1.0809894440850487,6.130905647271877,14.585783613896409,1.1057225657241645,,38.41362632575067
1.1414339568861145,9.06858746177562,22.84147385441285,,,,1.1612034320348883,5.630216998657655,11.465965576787037,39.091368733956735,,31.794744160015096
3.510395772041365,1.9541089171678463,1.617565802232224,,,,1.2414174199847283,6.127360203478518,11.32098527094518,1.3474999806256842,,56.6839676665019
3.6106760999498273,1.8342254105984053,3.8635237546594734,,,,1.3114480298571614,6.595498981744848,10.897406248533084,1.1544989568419457,,32.61972371321849
3.3901204876606568,1.7143419040289645,125.02728492268024,,,,1.322266132736588,5.621144462137686,6.479183318387068,1.6581566854329426,,39.06598928433123
2.156114022178129,2.1087719236540736,11.013630265226388,,,,1.262534710700148,5.807129674654346,9.233357114858563,1.135434751935084,,50.45296978896315
2.3579759827947613,2.1674169197468744,7.252841037497498,,,,1.2028032886637083,5.861997120408535,8.071355172618542,1.1292605113268073,,38.695653545246685
18.896748108740343,2.226061915839675,14.675994338566497,,,,1.230937523885925,6.105488651273739,9.057889421853565,1.1372665424235733,,72.7547690194497
1.9850600396810687,1.832423138376956,4.78903963021394,,,,1.3008511860749548,6.022298536785584,8.814256624690433,1.156683201968077,,15.876616650178326
4.674902016965839,2.599441451014933,1.4748385597702929,,,,1.3707648482639845,5.806417609186072,4.970897126322319,1.54233163275665,,51.432791538042544
4.929415502907668,2.03293945092642,4.161126755103274,,,,1.440678510453014,6.303240065447258,5.425357176368378,1.2196390974966718,,43.84483654277992
5.967791170686617,1.2968712920133556,117.8704760977113,,,,1.5024662060333027,5.808206476406647,11.923129979031124,1.461151158618532,,52.21424457922838
2.011140587758384,1.149531194725413,4.425172525925122,,,,1.5370157640988578,4.840368533408804,6.971848838538832,1.1703088688743748,,42.38116783206738
2.3504073110576624,1.8038718261967304,6.030190841690377,,,,1.571565322164413,4.805291547987802,4.465140807209282,1.342935804582826,,53.27582858330622
1.0625225351416314,2.4582124576680484,46.22639242081464,,,,1.606114880229968,4.92980548296089,5.8884984373892735,1.626979102073622,,49.23187771501146
1.176108114384014,3.1125530891393662,19.07948266263517,,,,1.640664438295523,4.586216397492491,4.589545698368451,1.1837225622780378,,56.70467247911488
1.4110186789136798,1.1809857387222855,4.099193932407202,,,,1.6752139963610784,4.452470371174147,3.847403221480687,1.20698616890441,,50.65558203175996
2.2674594778238726,1.4189553418921368,14.10182759727127,,,,1.7097635544266334,3.940641545867262,3.933465749445741,1.203560813153364,,45.86972566321777
2.160519805482148,1.7050054298274868,648.180879552009,,,,1.6399649873243631,4.14215598430435,4.2320535750405295,1.2219764053033109,,30.01861987879624
2.515616795152588,1.9910555177628368,,,,,1.570166420222093,3.96248556715929,3.8086862468662366,1.4392499908653136,,35.01208775974726
1.7120202171416932,1.5931817099589745,,,,,1.5003678531198228,4.753506835043474,6.822484640388783,2.223438371449606,,47.06134303559885
2.385340780237909,6.523726551732855,,,,,1.4305692860175525,4.267820886852275,10.450542262654595,1.3542129720458496,,28.71808991141354
1.439493950349322,3.219522115676124,,,,,1.3607707189152825,3.919239750815187,3.438422278977136,1.2221163391360776,,39.92208515304343
1.3945918196401947,6.0112987497727,,,,,1.2909721518130122,3.705863332502513,6.338751530028614,1.4129641648747653,,10.78717914726658
5.379093249541535,26.18888738873949,,,,,1.305375502993527,4.303820709225357,12.458412162800595,1.4542191401860782,,44.60962042111901
1.4924821391781562,3.619631159687178,,,,,1.319778854174042,4.506199003602902,2.837700815082072,1.6446974541912271,,36.75527869819795
11.048540508695064,2.733491876070709,,,,,1.3341822053545571,4.45248808385109,6.581187701296362,1.332696635125169,,10.00321631587717
2.432892625646401,1.813166409883734,,,,,1.348585556535072,4.729115495550271,8.626766301256643,1.4978307066282457,,30.801827610976325
6.104891590065504,24.12438334092789,,,,,1.3629889077155868,4.918798291700412,11.511540887031243,1.5556617991903234,,136.33169044485507
2.635656042651316,6.016437053673998,,,,,1.3773922588961018,4.5220294538812205,13.379801282707284,2.5329422196586404,,9.365163026844211
4.810101036112388,20.896609298854106,,,,,1.407127164181202,4.264834529339061,4.562203162751761,1.2815127036496918,,10.361414667023656
1.1868608536609135,2.3396865008971863,,,,,1.436862069466302,3.963309780031201,3.988548581713512,1.4281602425521802,,9.413072423487122
2.493088645375688,17.12308240138213,,,,,1.726537209823927,4.172167468677858,3.0037120348292774,1.799724899647693,,8.49410280472414
5.237874037776891,2.1743076831132293,,,,,1.3272857041404489,4.650886782988675,4.839781883026863,3.2300218796563778,,7.4509562244174194
1.6200355470042116,37.161093450403925,,,,,1.138003114441276,4.127778477472616,8.657167994814177,3.849354250213021,,21.49525559965715
1.3417213398726895,160.21857614812532,,,,,1.3257005722600008,3.909634685103641,10.475405885201328,4.043522152301607,,8.222291685942254
1.7432143887011524,102.48348266803517,,,,,1.5133980300787255,4.987710045298144,4.350700390605553,2.9493049886638607,,6.999100024754615
1.7921484468090094,53.1916652919953,,,,,1.4462956528267954,5.140879525149912,4.914573804416269,4.608202511329843,,6.573193664109096
1.7315132268732008,197.8457721365432,,,,,1.379193275574865,5.311402888112197,7.346415003679716,2.666726994083841,,7.0241047283844535
1.941882543603989,5.127966841558141,,,,,1.4046620313728433,6.058293545414782,3.268554614761224,2.354224842345312,,7.782813311774424
1.423249603849645,111.95474750392714,,,,,1.2071183414977364,4.471160925265076,3.064540885227045,2.482743570159229,,5.574496059719379
8.683857044916646,7.944061326181127,,,,,1.2308850081456026,4.56837576003569,4.546616806634418,2.3685538537848623,,4.905881928146815
1.4192790602200251,,,,,,1.254651674793469,5.674003292096636,2.8319302612859736,2.210610395213404,,9.057642961362566
1.6004375681195122,,,,,,1.2784183414413353,3.66133928903276,7.83292748441687,2.518582777443255,,27.6864873529048
7.4432281933352415,,,,,,2.505201078369851,5.067363467205838,3.995001762929546,2.220654907574793,,8.329067061640318
108.4291674365584,,,,,,1.8054102759837567,5.665728912897565,2.7063976245762364,2.4834992732130634,,23.34480820033572
1.4542165061222676,,,,,,2.46231846370109,5.812547217114548,2.195043359024599,2.6007814258318613,,22.689257572639487
21.71666716388203,,,,,,3.691960754081778,5.839447625865279,2.293486412828248,4.171028031578116,,21.408288184877502
6.38023491339348,,,,,,2.300015212543642,5.3617082774110285,2.245099766818324,4.083196459164049,,26.024801941021344
13.184200107405708,,,,,,1.0546177523680351,4.375514837432528,2.6674529200036594,4.710362702975065,,20.07459165954381
38.488956586877336,,,,,,1.8882147139643293,4.731411772435608,3.943805471674097,3.262921374611362,,19.67383070873306
2.313868100514412,,,,,,1.2610790180870408,3.802299666236094,3.75296327778591,2.7178810073544577,,19.87511978124609
10.23481131056214,,,,,,1.805448055599881,3.775850894578227,4.133487889125059,3.677615108080331,,21.33663617433076
1.9942181044327667,,,,,,1.2794878843448816,3.767020192008825,4.306246023661085,2.906034470977485,,22.5655693366904
30.61829028892391,,,,,,1.4140943659134677,3.962091527551099,5.077964485362197,2.6310569596555617,,20.89951420959576
58.24759423135568,,,,,,1.8474814152734709,4.499796395850717,5.566673659583609,4.035829448605592,,19.98315995874181
83.26576112646435,,,,,,1.650781282609932,5.233760489777755,6.944677922281425,3.058059013368186,,20.953023474313536
,,,,,,1.5641472987639935,5.3779720258497,7.42772046064414,2.309401094240072,,22.33720157166378
,,,,,,3.981737654477681,6.220389786920763,11.578583702421463,2.479545717203577,,21.66674240070713
,,,,,,3.908167598806434,5.922691016951636,2.6854724759159545,1.715834662393575,,19.90252439806935
,,,,,,2.8289578665737545,6.0126362909855215,7.132974119957718,1.762514933253477,,18.938132440396256
,,,,,,1.749748134341075,4.801469399129413,11.836058408460804,1.5575573651595105,,19.68185203313515
,,,,,,1.5717751081247886,5.084104517002876,20.717619549224544,2.3160168270697628,,18.84601973298032
,,,,,,1.785524244716333,4.091351237549968,7.488871067240369,2.745563737483104,,18.324633284639155
,,,,,,1.7458482378708466,4.134264329074832,6.505675884500817,2.8479880786779384,,19.51817221389626
,,,,,,1.737820290944743,4.141195818379509,14.23723499992502,2.329989734619069,,18.83136201671507
,,,,,,2.104258568612357,3.815788801772944,9.941173044743977,3.838586052281373,,17.052565663566668
,,,,,,2.4525503142827327,4.4512113305577214,7.608400333001915,3.626153201343208,,17.828138961510245
,,,,,,2.3042664497862275,4.505771612323995,5.586323390159817,4.558726439089164,,17.42971643057013
,,,,,,2.155982585289722,5.288362638001987,4.435523708855989,5.56410418938639,,19.10827518977718
,,,,,,2.0076987207932167,5.1676275566991565,2.6623384799166243,5.038805690105025,,21.419667943779107
,,,,,,1.4954195617211736,5.113297287714164,6.761657666931827,4.470981153296048,,22.559572979739063
,,,,,,1.489601863681977,5.243946449358703,4.954754906569067,2.931483955346021,,22.941703318539453
,,,,,,1.4837841656427804,5.385278136124545,4.494291191691413,3.5671332457621787,,23.80561839596425
,,,,,,1.7495623108698464,5.628381425831472,4.275675092811182,5.173913221101516,,23.089520764747608
,,,,,,2.0153404560969124,4.439883684652145,4.492928768466978,3.9440914576122656,,26.882623072192924
,,,,,,1.408482163075135,4.889857361821787,4.187932602649347,3.931191355577058,,23.68740873245803
,,,,,,1.34548727478664,5.761594927482356,4.61248036761724,2.6434921463598173,,22.74891608629712
,,,,,,1.3157291066713876,5.227706411530803,4.5674320159265305,3.54448523347868,,21.211743009437164
,,,,,,1.5885488543462802,5.143035268606477,3.0604308705103307,4.01187123359883,,20.88699128386212
,,,,,,1.8613686020211728,5.232697900319201,2.6542305432440894,6.247650676769696,,20.114503105854457
