Duration_envelope_Impulse_factor,Duration_envelope_Impulse_factor.1,Duration_envelope_Impulse_factor.2,Duration_envelope_Impulse_factor.3,Duration_envelope_Impulse_factor.4,Duration_envelope_Impulse_factor.5,Duration_envelope_Impulse_factor.6,Duration_envelope_Impulse_factor.7,Duration_envelope_Impulse_factor.8,Duration_envelope_Impulse_factor.9,Duration_envelope_Impulse_factor.10,Duration_envelope_Impulse_factor
2.616269108224744,1.2066534397935642,1.3813170324102229,,,2.348333134091233,1.0817923883227738,1.4899211324469424,1.434244413263437,1.1532649460475404,2.2150961733196706,2.20263165757539
1.0629965686692429,1.271614200327455,1.4188204032433138,,,1.4469633827487485,1.0933189889013664,1.455016431772992,1.4549571762303417,1.1159748661872535,2.5935603633267035,2.079095278614944
1.014275176056416,1.1992495030274928,1.5188457697087911,,,1.620310029229914,1.1048455894799587,1.6440136091296491,1.4756699391972463,1.176515148749576,1.7913223050400586,2.277458083891191
1.7200895371000415,1.266134563051322,1.396372759199367,,,1.4261742149481065,1.116372190058551,1.6666631634542866,1.4959216322687814,1.0325147054426476,2.075468980954969,2.4837353566702904
1.429635860176906,1.2820392338087785,1.273899748689943,,,1.6253192524759197,1.1250004140539966,1.6242788207511878,1.4124526892561555,1.04487491280448,2.256204815018508,2.7410441795964804
1.3911315841674043,1.2979439045662349,1.151426738180519,,,1.6253675618918926,1.1336286380494422,1.5083411256483454,1.4050224642418712,1.0572351201663124,2.50622734374856,2.48117076286281
1.563404109053576,1.3138485753236913,1.028953727671095,,,1.435220469853504,1.142256862044888,1.570792299920247,1.749969175267104,1.0199564070869105,1.3251208494222964,2.143161247411768
2.1621417694091947,1.3297532460811474,1.3165394535979624,,,1.6884763084064836,1.1508850860403337,1.5362342452715958,1.8365784762631845,1.1020450960795567,1.2976425266450198,2.186442976153524
1.441271796936225,1.3456579168386038,1.8972511139416752,,,1.5943518000164287,1.1595133100357793,1.9280346497225984,2.182161078850529,1.131015394768356,1.5588842286662554,2.169088110479993
1.6314956224653685,1.3615625875960602,1.244307735894082,,,1.8786080612852392,1.168141534031225,1.6650286059334702,1.8159788359344573,1.1989134167209177,1.7452337958879132,2.2948659600941683
1.904106879914863,1.3774672583535166,1.261582423856234,,,2.005886242954809,1.1767697580266705,1.6254375821754916,1.873833861430189,1.2115464320734983,1.6887380262745169,2.4195883037931543
1.3765420110859563,1.393371929110973,1.4087029497339707,,,1.751008503426276,1.185397982022116,1.8581242202995696,1.5069065143619076,1.3022859512502307,1.6412224968007958,2.5416541840766658
1.0156145140567476,1.4092765998684291,1.2850444446645362,,,1.820157065049252,1.194026206017562,1.5214349296051637,1.5882932452757677,1.17042281279493,1.404710452758889,2.617396495032825
2.1381036563312144,1.4251812706258855,1.1613859395951014,,,1.803697701135058,1.2026544300130075,1.5251528781334365,1.5972667079808411,1.3247382801932228,1.297763379422432,2.436224433708769
1.8476850286698605,1.441085941383342,1.0377274345256668,,,1.6091190170275564,1.2112826540084531,1.5117505397063649,1.584903580778998,1.2019452803263575,1.3731011969103826,2.9349405078073745
1.5572664010085064,1.4569906121407985,1.0418771701627496,,,2.4201137980979803,1.2199108780038987,1.52677867095868,1.6055310177377298,1.079152280459492,1.3855810954447336,2.2475748773982143
1.1915030107151934,1.4728952828982549,2.637295823338421,,,2.355301227488926,1.2285391019993444,1.4867278304838123,1.4135533147621036,1.115106843083663,1.5351093453180853,2.648837443921438
1.972135584978748,1.488799953655711,1.6867285414261437,,,2.361390639236334,1.2371673259947902,1.513976069439816,1.2610059519904795,1.2034399462203555,1.387436790097787,2.1625965602802486
1.5541479678086605,1.5007369640689752,1.707455802713088,,,2.37201766621502,1.2457955499902358,1.5093145074900174,1.2482961609288377,1.673898082740192,1.5616770638990911,2.9625119200616914
1.992954403158742,1.5126739744822395,1.5225982181287832,,,2.066553880593492,1.2544237739856814,1.5932833130816964,1.1913620612757272,1.4955736875235723,1.7359173377003958,2.4372522491215376
2.135912041623358,1.5246109848955036,1.0887656345555627,,,2.012258259380662,1.263051997981127,1.4770935578726725,1.191604823629743,1.5682967760666242,1.5084271164182657,3.084709523154626
2.2336634989828896,1.536547995308768,1.415909648719589,,,2.165730303065939,1.2716802219765726,1.875043118680196,1.191847585983759,1.641019864609676,1.2809368951361355,3.250031334695737
2.396297511491416,1.548485005722032,1.7430536628836153,,,2.2871571216589195,1.2803084459720182,1.833826392274169,1.192090348337775,1.4341924708366172,1.407138520990309,3.2385741049014007
5.116935782866943,1.5604220161352962,1.6698001656856245,,,3.123038068906472,1.288936669967464,1.6165846665064378,1.1923331106917907,1.5793832064305382,2.502208233613448,3.53630891878525
3.073535827381421,1.5723590265485603,1.5965466684876335,,,2.5292261585426776,1.2975648939629096,1.5474530838209648,1.0004983376408343,1.5371967662525972,1.4726412971063083,3.159805806105337
2.514667023295145,1.5842960369618246,1.5232931712896425,,,2.106991860492334,1.3061931179583552,1.613264827770157,1.3210184129115543,1.278650571715939,1.6723237748380513,3.2664479824063584
4.552778936560776,1.596233047375089,1.3279353090122554,,,2.260034390245513,1.2854328513672846,1.7156283243418902,1.220536221345576,1.271422256958056,1.5596056001735454,2.763482892367099
3.5910478641274746,1.608170057788353,1.1325774467348682,,,2.717133688985357,1.264672584776214,1.7837280251771126,1.1193570254392995,1.327215274807818,1.727235875387746,3.093769129944388
2.3178545841594955,1.6201070682016172,1.1860313070403623,,,2.8035352889335536,1.2439123181851433,1.992933516065052,1.0181778295330235,1.038992095325033,1.624094943040612,2.766964421402208
2.00844556004366,1.6320440786148815,2.222080638445159,,,1.8130072133408308,1.2231520515940728,1.867502879267664,1.0029059022450777,1.6276028130656053,1.6271845046856992,3.2868557223849493
3.083864975577229,1.6439810890281457,1.4632610205198942,,,2.9781947303841205,1.202391785003002,2.520730222869448,1.122102832261327,1.4497878410168734,2.1495559843432845,3.3185497761965275
2.374717906627733,1.65591809944141,1.0815405780222738,,,2.356757341119053,1.1816315184119317,2.011967938324891,1.1039120950090953,1.401907933844133,1.8588572389813125,2.8185956841449062
2.911507715711071,1.667855109854674,1.7381270608627082,,,1.8671561132123948,1.1608712518208608,1.901320873143287,1.0695861036862586,1.3540280266713924,1.6471725177566163,3.118506863881967
2.768172644253764,1.6797921202679382,2.957693352338827,,,1.7374112579656305,1.2776147103263755,1.9189460456209864,1.0406722506158592,1.306148119498652,1.849128132349532,3.2940265903850405
1.820053820797229,1.6917291306812026,1.234215374604079,,,1.867278305397838,1.394358168831891,1.8129792694088425,1.013688253910901,1.2811834736668248,1.6983884776331732,2.7008674082663786
2.274917925493805,1.703666141094467,2.2628456855049115,,,2.26536953518438,1.5111016273374058,2.367694250811931,1.156911950730652,1.2925571970799443,1.9539351525774848,2.978161445910208
2.185881732439067,1.7156031515077308,1.7326878185589578,,,2.0624519548888163,1.627845085842921,2.034827305422932,1.2187292279208777,1.3039309204930636,1.8517467159389456,2.9190791492189816
2.8656244991157886,1.7275401619209951,1.202529951613004,,,2.4932370001677104,1.744588544348436,2.3790798821236088,1.515877081724539,1.315304643906183,1.742629269387043,3.124738429037091
2.772821379628222,1.7394771723342592,1.8099838917569075,,,2.297966213982793,1.7415619714504988,2.2513528318814853,1.1833652729166837,1.171428902499602,2.1231600054175024,3.983120893255093
2.258575690954705,1.7514141827475234,4.358146018385758,,,2.2113162058107223,1.7385353985525618,2.246397551337456,1.3156119789922125,1.0306292107562285,1.9965668748320369,3.1366280167051546
2.838867949650369,1.7633511931607877,1.2212856764417093,,,2.474761485735131,1.7355088256546245,1.9380780963994697,1.2843840424028918,1.3175627779797892,1.747527833173356,3.488421805619966
3.220065632911179,1.775288203574052,1.9905885287548108,,,1.9926729999539148,1.7324822527566874,1.9709411915270247,1.6176873102349922,1.3069788901858732,2.282358828414717,5.031499259525735
3.410996975721419,1.7872252139873162,1.0734953597524322,,,2.193271789723214,1.7294556798587504,1.9745862373989564,1.4692853424648686,1.3328968512523187,1.9307651167456923,3.351620164823309
2.77462421267353,1.7991622244005805,1.0660823644212598,,,2.582486931761301,1.7264291069608133,2.1841525818758654,2.2710739519032628,1.1611072622307217,2.027614902912423,4.7819894249576445
2.688171682238227,1.8110992348138444,1.0586693690900877,,,2.191778140237648,1.7234025340628762,2.060782841102238,1.5010540395182768,1.5278400573819,1.85654432198776,3.752313684619719
3.389960395873191,1.8230362452271087,1.0512563737589151,,,2.3245916634878125,1.7203759611649392,2.518147164327497,1.5574508472841422,1.2531088982726128,1.759996077725565,3.7258177689339087
2.736631053197575,1.4627271914382758,1.5244114800896105,,,2.7186774575513435,1.717349388267002,2.4261941909557034,2.2201894928183465,1.150808298674811,1.9548044992793407,3.99274312190554
2.679819438265546,1.1024181376494429,1.074908307127139,,,3.254096455910474,1.7143228153690648,2.108553270447602,2.8805013955324075,1.2416249535144277,2.206480179177646,3.458089113551813
2.398235463974657,1.1268111385829895,1.4102505698203354,,,2.389826131291948,1.7112962424711278,1.5934457192686764,2.862325603273415,1.3099117243052438,2.13548137756803,3.577580442397061
2.381513848407803,1.1512041395165362,1.745592832513532,,,2.3271582991587363,1.7082696695731907,1.626555717408697,2.6248185639379784,1.2311839979313417,1.8466383700160665,3.339801295974858
4.336695484110796,1.2065333475509286,2.125204690062143,,,3.199578304596145,1.7052430966752536,1.7459512229342944,3.1394548056763782,1.733071887835621,1.8603202655491928,3.6998178175179377
3.772961147615175,1.261862555585321,2.5048165476107545,,,3.021701197911005,1.7022165237773164,2.245674048476797,2.860194332367733,1.1701679658111768,2.280313628311573,3.7260550819985614
3.981256124304201,1.317191763619713,2.8844284051593654,,,3.198886288067776,1.6991899508793793,2.23183852950908,3.0766820586697734,1.5801228526751163,2.190021107964833,5.047912777858352
2.427503022078888,1.3725209716541054,3.2640402627079768,,,2.3656233065139305,1.6961633779814422,1.92913131845504,3.0129403042704603,1.3207061330469396,2.111140499410572,3.5632313466759435
1.9288321608795016,1.4278501796884977,2.043281529069158,,,3.1474008868001406,1.6931368050835052,2.1199272082917475,3.104975794972407,1.0612894134187632,2.623434957966989,3.7598935629729167
1.96685474410164,1.48317938772289,1.9417138901876985,,,,1.690110232185568,2.8381669717697493,3.1144337917923504,1.6719314755168275,1.969941954542612,3.4599196028131605
2.194080791236579,1.5385085957572824,1.3009388227622611,,,,1.6870836592876308,2.5421029694917143,2.097477580544891,1.714487193423304,2.3644431603823177,3.787672803738652
1.623636467778884,1.5938378037916747,1.477292783613581,,,,1.6840570863896938,2.3105626087264626,2.544948806723698,1.2645787371148525,1.987116835125992,3.548706310276388
1.791763863525273,1.6491670118260668,1.6536467444649006,,,,1.6810305134917567,2.854994890704467,2.531534788071484,1.468438084738792,2.1510479471948747,3.639222150429373
1.6719046310136365,1.7044962198604592,1.2057979031910502,,,,1.6780039405938196,2.3371730320715023,2.480448944585936,1.3577207115968215,3.017833221710501,3.7171998267353055
2.138708971197279,1.7598254278948515,1.7474694655831162,,,,1.6749773676958826,2.506514106410694,2.8821067812792585,1.4286141003001136,2.59532266747362,3.3130369713707384
2.4459925759302013,1.815154635929244,1.7716638038984245,,,,1.6719507947979455,2.118111048498908,2.7708703124236003,1.273957625205176,2.502416230227648,3.3077139368565374
1.7249490560712064,1.870483843963636,1.7958581422137327,,,,1.6689242219000082,2.170723139725813,2.880621506059566,1.2421488685296138,2.078075172489972,3.1970894300136328
1.6432975943511037,1.9258130519980283,1.8200524805290408,,,,1.6658976490020712,1.977160310139144,2.8807063271788804,1.837627445547017,2.265111196728817,3.3686936263529024
2.0046099149662866,1.9811422600324209,1.8442468188443493,,,,1.662871076104134,2.257405664278402,2.689367661750681,1.3456102706260074,2.159379555831634,2.852134415143313
2.3115862348254668,2.036471468066813,1.7052554753951124,,,,1.6083804941917248,2.26111629120719,2.649131264209967,1.254420549899456,2.507322854120105,2.90010752154486
2.371392875624226,2.2608679863242247,1.5662641319458752,,,,1.5538899122793153,2.179563328441281,2.69969181797812,1.2825049730892744,2.766592658445944,3.201611466953602
2.2164893753162414,2.175314595829587,1.427272788496638,,,,1.499399330366906,2.8385350145057355,2.6227179196285864,1.3308565342452603,2.66178915308529,3.1535643011911314
2.160630487526785,2.0897612053349497,1.2882814450474012,,,,1.5310940960596418,2.2466441453351926,2.8545560413092383,1.3475333038113215,2.2161786845208025,3.4954094158146964
2.905569405755371,2.0042078148403126,1.1492901015981638,,,,1.8166170610776933,2.355275931876557,2.7621207782437134,1.457976398304082,1.976051096341758,3.3727889831026028
2.987811658330659,1.9186544243456751,1.010298758148927,,,,1.3875026819324623,2.302873915943698,3.1081587372336967,1.3502412554140786,2.0941678130109285,3.1412010650102813
3.419994827010901,1.8331010338510376,2.667796385422881,,,,1.5036228672816192,2.270866187748945,3.049947690811839,1.6462119344964985,2.812450432737143,4.239043862427444
4.580570808836217,1.7475476433564,2.534860101750886,,,,1.634562940283405,3.117675049381097,2.9000952834052858,1.5357856313503753,2.4673493444626,3.0663735364291926
2.8977339715330523,1.6619942528617628,2.401923818078892,,,,1.4134141663539408,2.025357383753419,1.736858221367708,1.6160512851315834,2.559682682383388,2.882673564255473
2.0502499168410884,1.5764408623671256,2.2689875344068966,,,,3.383578704680437,2.256696287212019,1.7435496246231006,1.5977927888716352,2.521845499860787,2.74904552795852
1.5260660231449474,1.490887471872488,2.136051250734902,,,,1.5983648937895982,2.523300404741544,4.032144382765111,2.8142188946404354,2.292489357992236,2.453612041985775
2.7125516232702345,1.4053340813778503,2.003114967062907,,,,1.1675581030266002,2.321661010266459,1.877909656411763,1.7208531720719369,2.0941167536225285,2.9057851565506403
2.8732022759857,1.3197806908832133,1.8701786833909124,,,,1.5173325694569726,2.2840190640227447,1.8299316454704608,1.654938555320827,2.6603426318008565,2.4310695634178865
3.7669379178114015,1.430703510028858,1.7372423997189177,,,,1.2805650933110833,2.36210079953209,1.840853786001302,1.6879116807406993,2.374822662915766,2.6534907351623125
2.3390370883485176,1.5416263291745025,1.604306116046923,,,,2.990371976711553,2.367142853476619,1.748539569021731,1.7105026146396936,2.1552742527011333,2.9475009275689503
2.6857866828675845,1.4651837232216187,1.4713698323749282,,,,1.856256165043762,2.4044609960258976,2.6278260369005166,1.668980918172684,1.9639845096798272,2.564878566394737
2.80659569218728,1.8408796145082027,1.3384335487029335,,,,1.508433472177352,2.197924744921321,2.3882153465583134,1.6525094347002116,2.3529114887581444,2.409387923723466
2.0221012458060503,1.5089011057223811,1.244928451149568,,,,1.5318686691078558,2.084067499045722,1.930150203421932,1.6206127019100895,2.5913987328994503,2.686680097849655
3.650179498058721,1.7119580513549468,1.1514233535962024,,,,2.033524650282437,2.4459079773939933,1.9523935891103257,1.6022969553872184,3.4146402643079,2.5657102237557208
2.057333244295908,1.9150149969875123,1.279972106964768,,,,1.6992862167383358,2.9729261974776486,1.5761764582418358,1.6151484735047832,6.946875173894589,3.732860637790168
2.508575485363577,2.118071942620078,1.4085208603333337,,,,1.5980671801686612,2.376560693714928,1.7583444384460605,2.069096505836258,3.230217721405612,2.8789391268585915
4.184836982239983,1.7723932442936268,1.1438569805812249,,,,2.419585307380417,2.347701051467181,1.7366816658852868,1.6121354604417757,2.4963767928350067,2.473785933032735
2.562234484365701,1.7087123764424754,1.1060847562520095,,,,1.666458276372398,2.3718384619056017,1.788538475382888,1.6674124931541812,,2.922108434957554
2.4976769667383825,1.5562780434707624,1.192345146836574,,,,1.6496966747813036,2.333787583484777,2.13553095730138,1.917053906917468,,2.8405383926398224
1.9315154326434647,1.403843710499049,1.2614230907787247,,,,1.6374029705468225,2.0863286020230123,1.855148499164868,1.849843220419128,,3.0197192624931213
2.2291467563837206,1.4890056564917489,1.7491048371388371,,,,1.9484811198903909,2.4958724498204146,1.7955023538842825,1.8856481293747391,,3.483452890131419
2.101165213249971,1.2171952212877832,1.174342286279287,,,,1.428743536912975,2.6078771216837304,1.828194265950444,2.1352646380862,,3.471465993950772
2.26157090615003,2.1616638289694445,1.3312664774517209,,,,1.7549348303362873,2.251155226930503,1.905321157146885,3.103770183033391,,3.3099762019358705
1.9084919329131664,1.2624224756778648,1.2080104567521848,,,,2.176570701106046,2.331129061975246,1.93371710057978,1.3543222868406353,,3.471373857697477
2.9024301320750414,1.9676022497268244,1.14675730142179,,,,1.864180976274848,1.875557327254524,2.2600507120042788,1.9632868254310325,,3.6281436688670254
2.178847862743227,1.1001987905557975,1.3234035138545557,,,,1.0619294843061318,2.593649478710367,1.7735488067016183,2.062410340743825,,3.052715413324573
2.24193825665344,1.8977272434184609,3.442536961515818,,,,1.0881219243553089,2.672782526883083,2.15558393028053,2.302402874898569,,3.890200175108664
2.243381579609584,1.609672379029743,5.561670409177081,,,,1.1759544585787385,2.2749854452524865,2.346210098833509,2.1141108109230826,,3.142436912150814
2.103197072015912,1.3216175146410247,7.680803856838343,,,,1.183085936351454,2.2654640671084207,2.210456297329292,2.583284643478247,,3.1892981557501985
2.044764334986674,1.699305361785399,4.839270212422602,,,,1.1902174141241697,2.15919421395156,3.167606024770569,2.54304521206344,,4.583306591973061
1.9697323119651844,1.2861417123125929,1.0453229411329237,,,,1.197348891896885,2.343959044434967,1.924590632746696,2.6756477284388493,,3.4435639285995943
3.28817663512638,1.09607962221094,1.3418668031661891,,,,1.204480369669601,2.226234251037702,2.652498401387662,2.665999158498061,,3.5283360003868625
2.229294940923836,1.3196728572691343,1.5337150001901354,,,,1.2116118474423168,2.07791183776156,2.3133494042769853,1.9553663037013804,,3.178183350241792
1.7131804532808892,1.0359249138219542,1.198755619654461,,,,1.2187433252150324,2.623839969315169,3.1380508476404363,2.8365536632891417,,3.316967857617884
3.0304991346598538,2.7797271599643696,1.5845953063691118,,,,1.225874802987748,2.1393526819751085,2.958119608595646,2.6417767118166338,,3.678764625519728
2.512484822578694,1.5476823677907643,1.0742213474830933,,,,1.2330062807604636,2.550535705780049,5.309415489369364,2.495356773438569,,3.622911899147261
1.878057460047696,1.509990538520758,1.0511284628291342,,,,1.2401377585331792,2.259908922328395,2.1438937417204342,2.0731517944875275,,3.9064259111167656
3.297308523730448,1.4535595384628937,1.028035578175175,,,,1.2472692363058948,2.20479493593543,3.844757003737385,2.073291789299425,,2.884563006038898
2.2170313568552067,1.3971285384050294,1.0827368379786513,,,,1.209031251231684,2.009015928624246,2.374071076841607,2.108025851781317,,3.0840126600062705
1.9869745992490453,1.340697538347165,2.0548321747878866,,,,1.1707932661574734,2.487404279303485,2.1861934767999807,2.118822068885106,,3.5279495547860007
1.8863621769327312,1.2842665382893008,2.817838615553834,,,,1.1325552810832626,2.419855995916054,2.2411610466026,1.2617632693896206,,3.080592977206044
2.3894422862476112,1.4924561926979754,2.197715919124772,,,,1.094317296009052,2.586080416058208,2.1223129386274944,2.065480160616789,,3.429015274238977
2.934568933421326,1.3009292616535006,2.575728625743036,,,,1.002754488310195,2.36556033886474,2.739919645912052,2.2297185974198084,,3.2711946527673343
3.187701097678717,1.7408797520689254,4.212684900066769,,,,1.0148813657226097,2.0500526557425487,4.669561607138156,2.149278112879724,,4.01165138902427
2.935187865212196,1.8794152300788087,1.7378769279158073,,,,1.027008243135024,2.633314451792441,2.829740080316256,1.3769304196918188,,3.267545538945364
2.5929108391042592,4.366878543917427,1.8215732782208671,,,,1.015965544274129,2.583090154304608,2.776846711043337,6.550130800746738,,3.507045005367125
3.266726792572037,2.079279276921236,2.0039499261446005,,,,1.0049228454132346,2.371268310773756,2.606929148911976,2.036926447622421,,3.8208137220031295
3.5381537388620368,1.7571752975685175,3.139219194578662,,,,1.472448859450219,2.504533462677536,2.1285601419777915,2.0309229552814383,,3.074833258716066
2.6483413811594527,1.4350713182157993,3.2752975998604748,,,,1.0958121450232798,2.645280141060202,2.2124909051482367,2.0238158060625304,,2.9337294620059566
2.9808637340537736,1.6825550172464143,1.9434863102035185,,,,1.0521912779669398,2.8801338964556376,2.289575968831412,1.9481570464783045,,3.120579078845554
2.753909426030066,1.7953688941975567,1.7312255604253155,,,,1.0085704109105995,2.4849477596070355,2.7335677115294303,2.22731116799574,,3.1918291371170886
3.285100208674664,1.908182771148699,2.326476305384708,,,,1.066639629250913,2.557423225223073,2.563175173338138,1.8609331221338583,,3.77997788823368
2.661465804800554,2.1596247881553383,1.9520777971576448,,,,1.0728644536235252,2.721483052265827,1.696425295505483,1.979578317360334,,3.7339753917236393
2.546277955727155,1.6727793122986532,1.5743347177041849,,,,1.0790892779961372,2.437071443954422,3.146628392275848,1.9850151875585835,,3.336365470781834
3.0442320936462943,3.967828378013301,2.88057796321212,,,,1.0853141023687494,2.6266126658648257,2.634698467852807,2.1397313741567205,,4.223237671688609
3.4657576162089025,1.5036765606583455,3.597175940435564,,,,1.3478733993460947,2.849694882456556,3.895288728380957,1.7342911089678923,,3.53920219589658
4.295901977519168,1.265204309890556,2.516876582141572,,,,1.358095035010784,2.722592407418915,3.792326240248273,2.3954718981847907,,2.985526245178329
3.5261862438181875,1.5198500272685065,1.927968809034176,,,,1.3683166706754737,2.5564432680813765,3.1149315369109347,2.114623589121045,,3.7351548648290698
1.8936869474705984,1.7744957446464564,3.1115399174109166,,,,1.3785383063401628,2.568732416094862,2.41911679461368,2.04940076831848,,3.2486268756628327
1.670529137149387,2.029141462024407,2.3848530890583493,,,,1.3887599420048524,2.5481794465721848,2.560978401422229,2.0943332415288225,,3.111715779418888
1.628562187191419,1.5366137371429065,2.237460563149148,,,,1.3989815776695418,2.020707819322673,2.063370396897973,1.9585211157831004,,3.502036040183432
1.984431491642089,1.5244991043675111,2.600650447631115,,,,1.4092032133342312,2.3854165896619968,2.252947566513692,2.014736689831805,,3.64442968096023
1.9583121235494727,1.5712342540914457,33.98721704989185,,,,1.3487228038662755,1.891354524418224,2.218975966847861,2.05968261671894,,3.052390473041455
1.797796946466773,1.6179694038153798,,,,,1.2882423943983203,2.22171554046312,1.9499843905448409,2.02305584428961,,4.211366932183499
1.6555552042224837,1.9389183126680247,,,,,1.227761984930365,2.713445690530848,2.9277683996581976,2.148871329682557,,3.153588946087561
1.9621228148361816,3.4996381674897816,,,,,1.1672815754624095,2.649992060102186,3.434769330883682,1.9397197851130308,,4.012589048911565
1.618122787513152,2.159093420146505,,,,,1.1068011659944543,2.378038771070812,2.433027750262405,1.3369370078778198,,2.889424577930696
1.7707622040314894,3.818429142130955,,,,,1.046320756526499,2.5307450289452857,2.196296814977466,1.9704730396935628,,3.0639139474583934
2.2637994015155405,8.709556507405896,,,,,1.0478273383223893,2.471230524210918,3.9388498684772455,2.4034981132302256,,3.1146390672754745
3.990750122877659,1.8570997368760167,,,,,1.04933392011828,2.520910821039071,2.519822885370972,2.673838037284664,,3.048991283665154
3.747184666627904,2.7881151316831083,,,,,1.0508405019141702,2.560641298006255,3.548844118390816,1.7556912046783513,,2.946509621486738
2.758765036375222,1.896622471516716,,,,,1.0523470837100606,2.309052481824886,4.4274414982646215,1.6733733115957887,,2.9402158661700573
3.033021580887057,6.202703374301122,,,,,1.0538536655059512,2.5273141512420314,2.3612101015432225,1.518923610893999,,3.13552840314947
2.57128292491442,7.087853659752741,,,,,1.0553602473018415,2.46992028620539,2.325367071208586,2.192863324180027,,3.082825826841675
3.4186652172686456,6.330731827680459,,,,,1.2097469897083828,2.318461135923909,3.401704652710746,1.5196048792648658,,3.1498414911232127
1.69285844062123,1.8500032700160325,,,,,1.3641337321149238,2.353368022178256,3.1519731959134614,1.7418690324651338,,2.6891560463926045
2.758027236130664,4.2154497328202005,,,,,1.798058613554492,2.398031891804956,2.6230836886766693,1.6649516051275053,,2.7800350343120748
2.439447618913221,4.552759650692566,,,,,1.063428751204514,2.3174891677247147,2.884499230286514,2.203410285592309,,3.756920818871378
1.89450234068886,3.8561077697302406,,,,,1.9522849445336152,2.1869466179860093,2.100426300171647,1.8930043870892364,,3.2844552063064887
1.4266711015382012,4.721525043711258,,,,,1.593999954794639,2.3369875837683103,2.844240433039003,2.0784347739387066,,3.5423535963410933
2.0975603442850725,8.863083099185626,,,,,1.235714965055663,1.6387261809941696,3.463228618026915,1.792134979444138,,3.311200296183252
3.043873058880213,6.473264461127702,,,,,1.385079026638953,2.027421340559953,1.9461371710355788,2.006857513095811,,3.334838995145638
2.6354995467882185,7.551008159716414,,,,,1.5344430882222433,1.6537745825807324,2.899142384712865,2.3337511097406627,,2.88478102230108
2.568258824211176,2.867353358891779,,,,,1.210324827022922,2.256700286874328,2.104920729299647,1.893195275405412,,3.4492617389199505
2.3142615726171947,4.317361753977079,,,,,1.035632053277627,2.2214864787408386,2.1142022815177306,1.6878118157775368,,3.57129380786028
2.5815170445172835,4.746180247114075,,,,,1.1038409253710415,2.3684663165051414,1.8957021076910627,2.1849958530237266,,2.959496170132771
2.366501655321235,,,,,,1.172049797464456,2.1729446332721425,2.464476673936327,1.656142365483794,,3.155502784971917
2.2038732320658965,,,,,,1.2402586695578706,2.118477104546779,1.9437464749335511,2.083839969019728,,3.180676584904549
2.444377814950089,,,,,,1.860020803816272,2.520259117436151,2.2160978846743298,1.573899109052696,,3.602458802540525
12.029160560662284,,,,,,1.866601143063001,2.335787886478487,2.1143991750915485,1.9474363854745893,,3.453078233304463
3.036243720101557,,,,,,1.5606044157085546,2.2916288597035206,2.2085532874241665,1.6198610980268917,,2.9556208012644056
3.2463590712215646,,,,,,1.4830576316026385,2.459578939904127,2.005057859250967,1.6595720804508567,,4.170501664432322
3.568193377621868,,,,,,1.432570702856711,2.424808425140623,2.212500361366902,1.6444000493415571,,3.781993492613092
3.331822157238336,,,,,,1.1549959791355435,2.4034589258127674,2.8986991994388185,1.6588728363379572,,2.8585509373453566
4.440993463089147,,,,,,1.020851857215865,2.390615235568222,3.1277065018524315,1.735052088032332,,2.8481511638240904
2.850271814865973,,,,,,1.2459672817396812,2.4273466068532685,2.8932289427607616,1.744439179400943,,3.327947698322708
3.000660355101065,,,,,,1.446387657506781,2.3817690581268014,3.0044886190251243,1.7994307150671012,,4.239024838063333
2.7058959642909626,,,,,,1.2407137670484618,2.444904512559847,3.197652729572482,1.7167035217068969,,3.8867081471583744
3.4796659885545047,,,,,,1.107810235795592,2.377748670949145,1.8062278463394328,1.9588138992917148,,3.2495134770285854
8.088781194636312,,,,,,1.0777768581245122,2.484778640082787,2.002038385218752,2.0241348029616923,,3.4795715947053867
13.107193201248377,,,,,,1.000143120337389,2.566701065092374,3.1210011398497537,1.509112859909084,,3.799938416201501
,,,,,,1.0629196726249337,2.5283310257536247,1.7508887431353473,1.6561221763117118,,3.670063626472426
,,,,,,1.206928525825271,2.5130111562048523,1.8841080040160296,1.5545301200287394,,3.4767313138725298
,,,,,,1.3846040413227745,2.4919322464385187,1.8609148329780567,1.4982256991600338,,4.795091838163092
,,,,,,1.4219191203774884,2.660613954964297,1.822040920339301,1.8844326651380163,,3.798946600875664
,,,,,,1.459234199432202,2.4122954151779568,3.535845515185485,1.6248265028686033,,3.205142294302848
,,,,,,1.1262147677885546,2.659915175358426,3.2497048278489284,2.1199032696377964,,3.365304173197782
,,,,,,1.1199726280811624,2.471719806720348,2.9367376128151697,1.6177184936624962,,3.430963846192497
,,,,,,1.1967578613139007,2.5600609985335407,1.3580728209941328,1.3261402905121509,,3.5785700390770825
,,,,,,1.1458257898560449,2.431019995873179,1.7218792739675697,1.334044179999777,,3.399084094386569
,,,,,,1.4547309634063037,2.6479886802264025,1.8174888016725983,1.3316990481125224,,3.8580237684618295
,,,,,,1.2427618543071886,2.533111503695541,2.061728868399597,1.7381089566314514,,3.600409903717115
,,,,,,1.2901921248605912,2.505027103727292,3.258874428850516,1.9163121907394365,,2.9950980681172714
,,,,,,1.3376223954139936,2.459056684580853,1.90522812798064,1.9728412019214925,,3.274043309320533
,,,,,,1.3850526659673963,2.303373572139072,2.6539701775524493,1.9546443006234653,,3.8841940293082415
,,,,,,1.1062367166241884,2.4656223974087603,1.5982867680427684,1.946397089467922,,4.301026915817755
