Rise-Time_envelope_Root_standard_squared,Rise-Time_envelope_Root_standard_squared.1,Rise-Time_envelope_Root_standard_squared.2,Rise-Time_envelope_Root_standard_squared.3,Rise-Time_envelope_Root_standard_squared.4,Rise-Time_envelope_Root_standard_squared.5,Rise-Time_envelope_Root_standard_squared.6,Rise-Time_envelope_Root_standard_squared.7,Rise-Time_envelope_Root_standard_squared.8,Rise-Time_envelope_Root_standard_squared.9,Rise-Time_envelope_Root_standard_squared.10,Rise-Time_envelope_Root_standard_squared
1985.224257458183,180.4998323713569,152.93478667067538,2186.7325979178654,3608.472686347131,702.3085242702957,124.22819487036534,220.99180058500207,1983.7961763965925,121.35319798998076,789.11364000449,3740.640831340768
1855.5620169905696,176.83239233001456,157.94923361222556,1032.0606994920374,3666.978567415416,335.6120598534944,129.35755317587532,262.62725871626424,1979.560922599177,181.1733582657808,1212.7295727398994,3680.846609635183
1772.3159231649952,173.16495228867225,162.9636805537757,860.9275866021153,3599.2580580861963,817.3203257308625,134.4869114813853,444.9592093800131,1527.1734459599554,195.19636519974048,1172.5135555561474,4213.676156643774
1563.1279171354402,169.49751224732992,167.97812749532588,1846.7954376403504,3787.510151815808,792.1828030037562,139.6162697868953,1078.593236231192,260.1522890036371,209.2193721337002,1358.6663979965226,4967.842320146854
1500.7785909006825,165.8300722059876,172.99257443687603,1924.202689211813,3418.889839076392,1305.934234155484,144.74562809240527,167.60592635678702,1212.1398937183717,207.4047854086272,911.5353321700784,4873.06518973438
1577.4337537044262,162.16263216464526,178.0070213784262,4677.198244756543,3454.1279864821427,1932.431023107281,149.87498639791528,429.1481479210451,347.94780219293307,205.5901986835541,921.8442762888118,3785.359084435212
1796.1132216807707,158.49519212330296,183.02146831997635,4703.682841993171,3619.730860743106,1520.064398072431,155.00434470342526,887.0375506680207,456.0933002633808,203.77561195848105,2688.540965473904,3659.295238228449
1724.2232574285397,154.82775208196065,188.03591526152653,6372.958615243288,3529.287408521234,1390.1275740318608,160.13370300893524,1344.9269534149962,212.01175742201647,201.961025233408,783.5781448623047,4033.696544419494
1614.723502483879,151.1603120406183,193.0503622030767,4970.809765237624,3610.643639488604,1531.465243706,165.26306131444522,1949.9065265560628,332.4637113713327,200.1464385083349,185.6293882452672,3560.4406183977244
1573.492834118706,150.15770022017244,198.06480914462685,4651.227050941158,4024.675826555084,1921.339959883657,170.3924196199552,2515.616723486784,241.26188844431888,198.33185178326187,226.5081715237441,3657.6690887426703
1492.8049022623932,149.1550883997266,203.079256086177,5383.611501450111,4767.563366923471,1824.3597095091552,178.77696361494964,1010.9560054988616,136.63263454460912,196.5172650581888,641.7795066493909,3892.8479325045687
1804.5249539404883,148.15247657928074,208.0937030277272,4649.983229959798,4656.451758254365,2191.738920617589,187.16150760994407,911.3428472413344,119.14041391353804,194.70267833311576,188.8313011783713,3415.002958849828
1226.9151704943893,147.14986475883487,205.8649142950528,5081.412845052431,4757.867318877703,1755.4788067231457,195.5460516049385,390.0166627848765,234.34922325869564,192.88809160804269,237.6735035141664,3368.7245007893
1276.6386137809363,146.14725293838902,203.6361255623784,6086.362371342021,4447.046398985238,1829.9111593739333,203.93059559993293,123.60591881060796,77.19177625275059,191.07350488296964,378.1619970939794,3200.2797810946017
1458.489712533266,145.14464111794317,201.407336829704,6467.793582847018,4377.515275165457,2116.797202431039,212.31513959492736,118.5258373431264,117.16488876214328,189.25891815789657,472.9259454283807,3483.3716166719914
1669.3531550094294,144.14202929749732,199.1785480970296,7273.048684113924,4422.740764931364,1327.6179963793177,220.6996835899218,104.22827787593349,126.86783043746094,216.61642350068888,681.3924801579682,3401.5480511877504
1607.251732897619,143.13941747705147,196.9497593643553,5426.191165577951,4563.217776112415,1280.429013829728,218.21812131830887,85.57612023554671,485.6637396510515,179.74555383373556,828.9414740108341,3922.984671535532
1644.9637508398082,142.1368056566056,194.72097063168087,6032.740831765824,4267.085553826113,4600.339671261217,194.58607978812373,157.10880932565362,76.91968348171777,142.87468416678223,533.2569825504852,4171.972251772432
1053.514973088987,141.13419383615974,192.49218189900648,3269.354688775132,4039.4511128918966,3606.188148875764,688.0320165793348,442.0482673183109,245.27440819274253,138.58535114853493,1269.049293887695,4128.8215557835465
1681.6774290882524,140.1315820157139,190.2633931663321,2074.313053243,4677.082128099219,1821.461710052796,1039.8114282716176,250.99317633858783,72.49390327681307,134.29601813028762,567.6757943221402,3639.798775799831
1274.5771109623124,139.12897019526804,188.0346044336577,1815.4751759046924,5087.013642494197,1666.2209162241768,593.0019901240003,221.2906303325557,109.37877207223876,130.00668511204032,708.2727498686354,3714.597358876393
1092.3927226373753,138.1263583748222,100.51628304916734,1118.0832088535788,4628.002590031434,2132.934058708006,146.19255197638287,211.1977992460372,144.88698851785105,125.71735209379302,799.3329463985468,3146.7736794705606
776.5827806487739,137.12374655437634,297.54147696350805,1664.1419416846095,4281.17051115073,1788.8429650560677,199.43416120898195,263.7150982822894,178.61420053486313,138.3167369371712,643.6416588590388,3098.0938034951137
2961.12816389796,136.1211347339305,494.5666708778487,2569.196887835353,4650.8824217841975,2722.323767673847,195.3479970208577,325.9560487454335,219.7289855527804,150.91612178054942,527.5615134004662,3390.4926255317914
1181.3352875242476,135.1185229134846,433.6077958064007,1783.9316551859897,4736.325595080627,2490.59582185587,191.26183283273343,296.17127378344225,127.903076771088,143.75946282351538,757.1006925053587,3547.84368739634
782.6198478170746,134.11591109303876,108.66857946776088,1954.628116696368,4559.148437262833,1958.1290721407763,187.17566864460923,313.28091767175994,258.667163786854,195.20707247156903,781.5742952553045,4084.019362633243
660.9970059131424,133.1132992725929,226.41324160453087,2468.5128264918385,5001.812005781739,1668.4973661553574,183.08950445648497,205.46165301912205,203.79970605107383,246.65468211962272,1343.8430893501948,3918.757370050316
622.1643758279087,132.11068745214706,114.79655794209586,1774.921212083773,7143.675646359037,1906.657508184796,186.21555474660053,137.97238025250633,438.0084894265808,298.1022917676764,732.0096080714451,4910.167491905765
779.0350716044221,131.1080756317012,113.61280148291148,2366.7390234341374,4361.344435783638,2147.2475761176947,189.3416050367161,143.1400970956697,232.8904937424973,349.54990141573006,366.6840793680444,3696.366444378116
1266.7530987526875,130.10546381125533,112.4290450237271,1009.9047953095368,4865.480935258936,998.1209443044216,1006.206978227804,253.9922403199112,326.4096685996918,249.5767375836995,365.0824271448336,3857.580838797471
988.7962917920216,129.10285199080948,111.24528856454272,676.8115566417462,4475.894447034759,495.4497836564294,249.52854622641084,200.28769226862565,560.813067910918,191.1920391356568,181.6283037168077,3124.6554280393834
739.8132461454084,128.10024017036363,108.26297076291236,341.5851618433347,4133.994290842744,650.800459504698,158.21746761133656,297.2052907298124,1080.5829547019532,163.96798647881454,570.4217371039957,4484.52273852251
1084.9263037218038,127.09762834991778,101.40102926590214,571.8398163835973,4284.143516425915,482.86290966720105,207.81741823908595,636.6775710511629,1589.2250935212978,136.74393382197226,181.8466412978977,4476.368772476511
1283.8352589907877,126.09501652947192,94.53908776889192,760.6510846347644,4558.276757711276,175.91838240653914,257.4173688668354,1109.8382812608052,944.1087259439962,142.30181634914985,322.00209222325066,3859.0665448502814
1159.6451578763567,125.09240470902608,87.6771462718817,737.826946625128,4545.108022696872,743.5704916481865,232.91783607970385,982.474899185349,758.7403381988568,147.85969887632743,173.2811507344293,3482.002688189597
1302.0741809139708,124.08979288858022,80.81520477487149,1003.8751381736836,4490.010497804282,1096.2700228469575,208.41830329257232,1001.3501501301896,993.1754634883872,135.80353381853905,127.81572393068444,3707.418161826311
1242.3795220690215,123.08718106813436,73.95326327786127,661.6385281881405,4480.465471754378,84.76630833112299,183.9187705054408,1128.609013868032,1107.8764820344102,205.02408912921103,311.3102603367764,4823.6657802318
1081.7662531348503,122.0845692476885,67.09132178085105,1380.7530617127882,3944.186436740536,543.0152793995909,176.82847639458674,968.0732826917616,1294.82296648711,173.05317330265456,714.2639339279931,5147.51608036396
1428.8197472043578,121.08195742724266,96.01037969021182,2562.626204792909,3829.998496266428,1477.905868772041,169.73818228373273,1179.933344248659,1502.595749345887,141.08225747609808,341.6057589750819,4953.557286499723
1688.948859892637,120.0793456067968,98.41253204481468,1900.350415306054,3803.52659657923,1885.7589038000303,162.64788817287868,1258.927005228887,1618.3073253880598,151.58148835736452,86.34224069149812,4443.06162152033
1209.1859031622605,118.59632206293792,100.81468439941756,1976.04829452586,3740.325396595953,1697.356390196681,155.55759406202463,1681.0118972058387,1328.5666953284012,162.08071923863096,181.10239861702536,3725.3973131862767
1201.9688822472062,117.11329851907904,103.21683675402042,1051.6043713812824,4063.383870182397,3540.0919112855418,161.4432843197773,1776.601509432159,1399.5662965063011,136.1333161257655,90.77680828076356,4963.4113816119625
1336.107929588152,115.6302749752202,105.6189891086233,1804.961978182391,4520.091575750839,1406.2182926052435,167.32897457752995,2007.3230125080363,1333.5557023335305,152.27697210152175,93.25973311885508,4842.499512405447
1248.6837799727432,114.14725143136133,108.02114146322616,2255.214614063206,4526.001978632721,1244.8843209862848,173.21466483528263,2097.3971287536265,1150.8105187895192,168.42062807727802,95.7426579569466,7917.198856817537
1554.4533927715686,112.66422788750243,110.42329381782903,2320.1599677028826,4493.807312659733,1652.0493041342431,179.1003550930353,2329.1171894141494,1284.5763098269697,184.56428405303427,75.17644467044882,5532.011271318034
1755.3043079626725,111.18120434364356,112.8254461724319,2198.3822757927333,4584.200124172709,1652.8522225464137,184.98604535078795,2605.498357004255,790.6394001639221,200.7079400287905,67.47520753698092,3588.9890313996007
1660.7544650977136,109.6981807997847,115.22759852703476,744.0871756332249,4570.255923879969,1608.080568209633,202.562159081804,2256.8840725259274,1550.6765875540834,216.8515960045468,59.773970403513005,3393.504013304332
1576.9575750687673,108.21515725592582,117.62975088163763,1227.1681241803135,4513.329191499956,2761.1350531785374,220.13827281282,2042.9231352736888,1639.8629475879006,212.00735846582583,52.0727332700451,3531.768832253363
1393.0117937549453,106.73213371206694,98.052428893116,1303.3809508286265,4021.120575474849,2555.1834658420457,237.71438654383604,1570.0704676532946,1826.4445669169536,207.16312092710493,62.7577154546559,3789.363436226593
393.2027501127061,105.24911016820806,78.47510690459437,1914.2476987120167,4026.347566938357,2689.315748753628,255.2905002748521,1612.7395896054222,1820.833697078152,202.318883388384,73.4426976392667,3213.9809835294545
135.11702130542142,103.7660866243492,58.89778491607274,,4107.469153665224,2777.006295712661,272.8666140058681,2126.09575310239,1759.3882431988905,197.47464584966303,84.1276798238775,3261.6806175963234
481.2987869430692,102.28306308049032,45.77319080710608,,4358.108638682124,1190.414530394446,290.44272773688414,1264.8029143554588,1534.9273267525373,192.6304083109421,94.8126620084883,3787.440690282175
274.914069792729,100.80003953663145,32.648596698139414,,4671.442278070728,2577.738513638528,359.7613527028242,2077.128153562788,1815.6155340046064,187.7861707722212,163.10708138570698,3422.125954210369
166.99180007086582,99.31701599277255,19.52400258917276,,4768.003862928828,1576.9473599521953,429.0799776687642,2132.995864380935,1670.6711652497277,182.94193323350024,231.40150076292565,3240.878211129816
187.71700912448725,97.83399244891368,37.81987938502006,,4500.269162366278,1399.144436646287,412.1465157557182,2012.1296524566137,1681.0215750399557,178.0976956947793,107.86206386312288,3132.650156903151
387.4140697138727,96.35096890505484,56.115756180867365,,4413.987102032175,2020.8868377900187,395.2130538426722,1792.2877546460843,1829.735885538325,173.25345815605837,52.04313639991621,3273.7065073534245
265.35576396137446,94.86794536119596,74.41163297671467,,4444.0552710887805,2116.4003918321578,378.27959192962624,1689.7042530520712,1867.7901528915177,168.40922061733744,64.65632540988084,3682.2105609485848
180.06221963329395,93.38492181733707,80.74988832650804,,4728.19909536049,1621.1547000322353,4635.464611945979,1554.662837329224,1602.9015517841517,163.56498307861648,166.3976076932848,3303.8660870352314
366.7078112421751,91.9018982734782,157.4057621202061,,4547.259174594506,1972.7643598190712,1500.8200284227155,1361.7551875570573,1253.2515557486074,158.72074553989555,60.0413313682622,3149.955813105201
308.8952491756531,90.41887472961932,234.06163591390413,,5047.847843715479,2261.99381318564,929.3695821636496,1457.0160085687442,666.4454742900587,153.8765080011746,73.46502140458038,3096.7572135489645
362.784657485574,88.93585118576044,310.71750970760223,,5507.3653500457285,1539.5765677773752,897.9837471939403,1521.6124141926755,525.656276085634,149.03227046245368,124.68625353000792,3184.139161504849
647.5687088475498,87.45282764190158,387.3733835013003,,4585.527074562788,2063.651277425016,866.597912224231,1856.4599789104773,427.7870059386699,144.18803292373275,137.2974190505494,3802.059196971632
618.4220318629497,85.9698040980427,464.02925729499833,,5083.830184021736,1601.257524950998,835.2120772545217,1400.3597264076204,1132.6300703049983,139.34379538501182,106.93404917765808,3551.2682972717776
903.4073890543224,84.48678055418382,540.6851310886964,,4792.953110663305,2453.0181700858307,803.8262422848125,1590.5523080700536,1418.411566354088,118.90747073717624,130.56688162132446,3301.326326691037
565.7715804263161,83.00375701032496,220.6524374051392,,5157.503587142372,1499.08939046133,772.4404073151031,1520.2033024877946,1117.8197291745555,129.17428885962187,238.5272610570096,3330.011479760702
470.0484433245614,81.52073346646608,322.1330082912936,,5201.779569500236,1422.862743257022,741.0545723453938,1481.11726935517,1540.2237691382363,139.44110698206748,108.70063022693697,3255.508375587583
531.0215900403823,80.0377099226072,360.3984516198883,,4806.3395280515215,1325.5603153104098,709.6687373756845,1933.6033537149845,1985.2969403129264,149.7079251045131,158.84891258191936,3334.144025987789
730.3234777895342,78.55468637874833,330.5160377752746,,6663.128441036356,2162.2138831251336,678.2829024059752,1982.0465351987168,1953.2170029317303,159.9747432269587,323.1379909660468,3664.68530346176
939.4148097090462,77.07166283488945,168.1080151458453,,5835.340083402152,1497.7670071809212,646.8970674362658,2322.112349377187,339.00579513380376,170.24156134940432,482.5911333147247,3803.5783322782695
948.5377550480882,75.58863929103057,147.9722219859219,,7270.706605330956,1516.3457724028904,615.5112324665565,1725.084886899256,1097.9522782075185,180.50837947185,119.18521612802311,3447.813320325104
814.3786195615426,74.10561574717171,172.87357961022047,,7474.022225378829,1046.530232455094,584.1253974968472,2553.217077459788,1041.8625267015536,190.7751975942956,270.3093208608769,3560.241562674876
885.2992772853809,72.62259220331283,141.6567286604963,,7717.293756398653,988.6368936266324,552.7395625271379,2996.28856771707,405.023403279809,201.0420157167412,66.7770488345604,3407.71210468285
645.4048537738836,71.13956865945396,110.43987771077212,,7791.95178776508,1093.972910007039,521.3537275574286,3253.868729056965,765.8941420372139,211.3088338391868,89.63600411585396,3464.948227213936
774.7778658710224,69.6565451155951,79.22302676104795,,7318.322368662315,989.000484165006,489.96789258771935,3436.2187141470417,507.7090987641291,206.502462118562,110.51457626408695,3400.972203870906
752.104312474797,68.17352157173622,85.98209641525828,,8121.448315312808,995.4769896861012,458.58205761801,3726.241350995318,424.1928514562931,201.6960903979372,101.81047778497364,3480.13881890828
434.9664418386911,66.69049802787734,105.6344151705634,,9067.997837007477,1549.939348588075,427.1962226483007,3905.028766811256,540.2471843108306,268.2829838198192,122.53714008757431,3353.46228734494
426.7492834728629,65.20747448401846,125.28673392586848,,9309.187000263164,2570.2464273274927,395.8103876785914,4151.383177865291,300.45296916182593,334.8698772417012,117.46145953719125,3535.14537188172
933.1538024392756,63.72445094015959,153.75297259233588,,8856.42735304384,3434.3286735850807,364.42455270888206,4222.673408693254,496.996773267626,401.4567706635832,122.14013653573564,3463.9655413905625
1092.7765436447469,62.24142739630072,107.32178508633864,,10011.008155435282,2706.43996841862,333.03871773917274,4461.6520527019775,833.4017094619367,340.5580365914181,126.81881353428004,3499.071111386093
1285.6648245054353,60.758403852441845,95.8004711279341,,9471.00160757943,1758.2675052814068,301.6528827694634,4214.594427188296,1299.9164732996385,148.97294984509753,490.74423566994176,3741.649513945655
1255.0046738359113,59.27538030858297,84.27915716952958,,10116.493844396731,1566.334509387346,270.2670477997542,3966.7416305826855,1563.586723969992,110.9600676450788,234.70367202012,3432.750406299432
1377.2289081797346,57.79235676472409,72.75784321112505,,10593.255710776397,1877.3495859493105,238.8812128300449,3684.590706691175,1550.03781660624,100.16038293503476,105.85317288672564,3368.929360706881
1136.126815590218,56.30933322086522,94.45775793380152,,10587.110760254382,2841.9452759877686,207.4953778603356,3618.3110472456897,565.6068620166752,101.60530276391007,61.4446667780819,3454.606600351117
852.8420911112572,54.82630967700635,116.15767265647798,,1070.788781833931,3931.676303150751,176.10954289062624,3488.006827449539,762.229869330842,199.13203133433584,81.36232622207613,3660.002450840576
262.7303381824577,53.34328613314748,137.85758737915447,,,3961.447894587882,144.72370792091692,2952.3259324655805,459.2188523413738,430.1134611384604,44.28335907605823,3635.746749003911
190.54119561548083,45.6717747623031,159.55750210183095,,,3688.801453879196,133.4098435773672,3815.796065906669,272.3159258076105,685.5033744658602,81.85135196505074,3451.7121824089822
190.4038587155007,38.00026339145873,181.2574168245074,,,3648.798598520024,122.09597923381747,3661.3677282715576,229.33554689876763,526.8327427475356,145.3145716224383,3713.0706522461537
136.48032633399987,631.373540258902,202.95733154718388,,,3210.3472058776274,110.78211489026776,3855.9071974066137,239.70662992857365,213.6270509521972,128.11545106588207,3627.131833232321
89.93548367308769,110.32670180990348,192.54371088149568,,,2750.850774939277,99.46825054671802,4199.42613526879,250.0777129583797,260.544124634413,108.65926339206216,3537.5784997124138
291.6956874284522,165.5522465838029,170.7794068737131,,,3040.001667041934,88.1543862031683,4460.628497976461,1235.151114489634,124.14793216505988,429.5175254836229,4210.619864318557
170.50091634011395,159.90174635815774,149.0151028659305,,,3663.692436620304,109.44093612967454,4738.768946602957,1219.77573814043,120.31648891541477,88.50105923134053,3321.196833462836
247.42361982305573,154.2512461325126,127.2507988581479,,,3402.903218847094,130.7274860561808,4662.050470686219,1344.4376713194492,116.48504566576965,275.9441238687884,3548.2465014857075
283.43755181174714,148.60074590686742,105.4864948503653,,,3255.529290885908,152.01403598268703,4209.387582789884,1210.3144989494308,109.56925334296116,148.531327599603,3238.9667399289165
