RMS_envelope_Root_amplitude,RMS_envelope_Root_amplitude.1,RMS_envelope_Root_amplitude.2,RMS_envelope_Root_amplitude.3,RMS_envelope_Root_amplitude.4,RMS_envelope_Root_amplitude.5,RMS_envelope_Root_amplitude.6,RMS_envelope_Root_amplitude.7,RMS_envelope_Root_amplitude.8,RMS_envelope_Root_amplitude.9,RMS_envelope_Root_amplitude.10,RMS_envelope_Root_amplitude
81.63588002318909,54.99125568684934,60.62072536817546,69.2410726609042,48.60399478818752,51.23911252311134,61.47971021486108,62.843799458390485,62.32965782616775,116.10348637652535,51.84526813267328,48.04532378141305
73.49998598954414,54.34762154026217,64.17695086104249,75.2509526803839,48.51736908863936,60.613775725976616,58.41019031408749,61.934865787562536,50.58620916292488,116.76234924924724,51.67785065250268,49.127614791443584
70.57410825950521,53.703987393675,67.65750758349753,72.51969260457571,46.65842508898111,66.18824587488666,55.3406704133139,70.4184197167643,53.12007652067319,116.40511841881714,51.38808746485255,47.09731476117277
75.79622072267166,53.06035324708783,50.47553532067923,66.79495625241893,46.79960641360355,67.00128117018491,52.27115051254031,69.9080725807953,51.6340733165758,116.1435743589183,55.384652736221454,46.27708775899147
72.67162569904814,52.41671910050066,56.88104978992388,77.19875170214947,45.35141314072804,58.26764126988628,49.20163061176672,76.28943379562446,56.90567198650802,115.88203029901943,56.84785840257004,45.47271875238528
72.12255387745608,51.77308495391349,63.50727952305628,73.23359592888224,43.19568495927164,59.0636903542193,60.24492939119754,67.95219123204502,51.20115114208428,115.6204862391206,63.62827916212056,42.81526608446344
72.14433211166467,51.12945080732632,57.28368887771133,70.39770083957448,43.61685814053795,70.70654466026139,71.28822817062836,66.44077194286479,38.76117322957999,115.35894217922176,60.78218628091417,42.93944800731954
69.08186330117601,50.485816660739154,51.06009823236637,74.44001203150867,42.99786451697605,88.1914551192406,50.01207484599092,73.18288962682146,44.88969307116054,116.6942952775962,66.53944061027606,45.53432959641808
67.60619463558623,49.84218251415199,44.836507587021416,74.797926637033,42.07263663659715,105.7466225999868,51.73812218878904,69.71205933727862,36.84485406417214,110.89226236040604,65.8700042774542,47.46905801877893
70.0856785395718,49.19854836756481,64.66753401524893,103.50942824708684,40.83796535850934,77.43018553214883,56.956211343446725,75.6699360254524,32.75336868039339,110.56807444105596,62.520575462534126,49.9749317998044
61.22704383370433,48.55491422097764,63.094904611907324,80.76773296317879,41.631415486042044,65.87605843183132,53.57064549952936,47.51896401852935,34.002162043472325,110.24388652170587,58.699327860611206,51.21848756719066
57.5096293072717,47.91128007439048,61.52227520856572,78.31270827685115,40.55703041034291,56.10117549819673,50.185079655612,36.130624924245545,35.04656240113339,110.3479903251064,55.76507616776704,50.35739359958283
53.33259276910072,47.2676459278033,59.94964580522412,69.41187761339519,39.54528058688116,65.1176458785146,52.14443173955936,36.36056712887478,37.00071007275921,110.45209412850691,59.30392822338178,48.79468269943204
52.151595471160256,46.62401178121613,58.37701640188251,68.31518071449094,40.264019226265525,67.25539106851896,54.10378382350671,35.66344526200132,36.22239821722784,114.8899412454196,55.17196658701306,47.002082544787015
50.08176985849124,45.980377634628965,56.804386998540906,62.20786272168229,40.30454903363357,62.21047166135991,56.06313590745407,36.58023826427845,35.26440582543516,108.9132584922011,49.75970891964499,46.75393661594487
47.851639190338,45.33674348804179,55.2317575951993,70.502344711063,39.17556931296696,66.31027036251137,56.00795016943835,35.021769521221835,37.97852400497548,108.0000095358692,52.33115449626036,45.7040274911916
45.89442988553152,44.69310934145462,63.07655560085993,70.38424876263842,38.98835389983993,58.23503959703066,55.95276443142264,36.04698201519909,39.86802142976434,107.08676057953728,50.48673813557164,46.34916669053104
49.13826450160696,44.049475194867455,62.53403800744893,68.60918725892284,39.34579205532024,49.79533088819272,55.89757869340693,37.9645162133599,39.37382300970487,106.3445665470706,51.4116267629163,46.206727800097816
46.0184167877992,43.87609256716233,61.99152041403792,76.34727450001223,40.28668846043182,54.212098129329455,55.84239295539121,40.87151107378698,42.05216032928176,105.60237251460394,48.068137728491386,46.57716492090008
43.68766557614122,43.702709939457215,61.44900282062692,79.72932442403611,42.256676441525016,52.489524462047385,60.2059139622186,38.560664924261374,45.26780832459912,105.17744124431258,33.41843316689914,45.92925146886256
43.02003106991901,43.52932731175209,60.90648522721592,80.60480491415669,42.935454857600696,45.89295004370653,64.56943496904599,38.66179172764023,43.76488094521669,104.6118087116582,39.72969321207894,45.05146042608152
38.39272872625127,43.355944684046975,60.36396763380491,77.93485691666697,41.91159752484018,43.58593305759573,68.93295597587337,38.59983163517799,45.63846304690215,104.04617617900384,46.04095325725874,45.608134226764186
36.74794113724666,43.18256205634185,59.82145004039391,67.29670162626758,41.36685784463901,39.988962731614166,73.29647698270077,37.70253158039321,44.717485737736354,103.4805436463495,71.21689262100264,45.73661367065737
38.98476118457211,43.009179428636735,59.27893244698291,101.77915882977828,42.85283429792172,39.242581246659896,77.65999798952815,37.855458215358354,36.642395609377,102.91491111369514,64.07481918457393,46.078824154706645
38.94390416499802,42.83579680093161,58.7364148535719,91.53437852513808,41.234365942689216,38.33195086307747,73.31123564634278,38.25976767315267,45.283096875655175,102.34927858104078,56.93274574814522,46.876658671448986
39.85162613531264,42.662414173226495,58.193897260160895,66.59585964111294,40.67618774603535,41.722109792108185,68.9624733031574,36.644652071533805,42.34783313329925,101.97564542881464,49.79067231171651,46.783581206158445
32.95311721102528,42.48903154552137,59.44228031619252,54.68108939044418,40.66874803017923,40.710226185732346,64.61371095997202,38.9656888493143,44.17725369639509,101.6020122765885,52.1225984938511,46.04389570730224
39.8931200137491,42.315648917816254,60.69066337222414,69.04282894900709,41.11096833292528,40.62688331707133,60.26494861678664,38.83136549520597,45.36500666929393,101.22837912436236,54.45452467598568,46.63318126456144
40.917232471908896,42.14226629011113,61.93904642825576,,40.140645232003365,39.63860151762441,55.91618627360127,38.75132302518343,50.45212506726847,100.8547459721362,56.78645085812027,45.40029591308955
41.41707186099963,41.968883662406014,60.68229907810566,,38.91485142624785,38.27796952936208,51.56742393041589,40.37121571556372,51.423740975543865,100.48111281991008,59.118377040254856,44.84061590389464
46.49188383343178,41.79550103470089,59.425551727955565,,38.48315554894605,41.08012922388465,55.12722195315467,38.31409395780995,54.98777994098941,100.10747966768392,52.90550969684357,44.74052509870976
44.74969051620369,41.622118406995774,58.168804377805465,,37.52353619724423,43.052502684172495,58.68701997589344,36.45015749861347,55.74866518652341,99.73384651545776,46.69264235343229,44.10296829538348
48.41138649811515,41.44873577929065,56.748406813583,,38.0212697545858,34.901635824040305,57.03208393237761,36.71183774983193,53.2951538296086,99.36021336323162,37.09694477045674,43.01694891693741
46.95097337575193,41.275353151585534,55.32800924936052,,36.34814478303228,30.683802924809555,55.37714788886178,37.51070191877539,51.58695798200576,98.98658021100547,40.14825399744437,43.33490439573565
44.31834110297616,41.10197052388041,53.90761168513805,,37.70472130373687,31.178111897754505,53.722211845345946,36.57238213289821,55.16936257255949,98.61294705877934,36.27009153110945,44.12177098647868
47.028566775234495,40.928587896175294,46.19821611567618,,39.53646914697147,28.546603829421592,57.63573515094272,37.13954316102016,56.26284860548032,98.2393139065532,51.54550818169592,43.05615946048032
44.36956035315292,40.75520526847017,45.16043383670608,,39.31917965048408,27.221889745002223,57.15869356744479,38.47858029629449,53.00547828377295,97.86568075432706,56.60605676572297,39.90573954396441
50.08832693507391,40.581822640765054,44.12265155773597,,40.10914107683605,26.023952627681545,54.0304993126533,39.36686701257008,53.967404825944215,97.49204760210093,46.51217064502652,39.52375495748112
40.40159522219919,40.40844001305993,43.084869278765865,,40.61314804595498,24.42433648220222,53.9009985848157,38.94208338446227,55.76201383735339,97.11841444987476,59.55311083192565,39.4212669802862
37.540360884104814,40.235057385354814,42.04708699979575,,43.41928506345156,25.912521071167767,53.77149785697812,38.30156993664316,64.36430191118181,96.74478129764864,49.42945362871008,39.98999278876878
32.716561240715755,40.06167475764969,41.00930472082565,,44.98087936117503,32.816042606208285,53.64199712914052,36.58849413736179,55.35688085189511,96.37114814542248,53.18469744280395,42.22230317375464
28.39538035716393,39.888292129944574,39.97152244185554,,45.1847765439349,33.593472771504885,53.512496401302926,36.97087549652668,59.28240608787108,91.32684899871828,53.82512492701007,41.30437170621878
26.311851218463687,39.71490950223945,45.30285687902863,,46.28122162094614,28.13941065380667,53.38299567346534,37.397928459002976,55.23107759989066,91.40658840249765,51.34516229558597,42.95255244597144
26.61796011148341,39.541526874534334,40.269316730184,,48.20629812413642,27.23598612951948,53.25349494562774,38.36715862275801,58.31644094211025,91.48632780627702,55.05376400995903,42.4834658087149
25.288832094239755,39.36814424682921,37.85041680119052,,54.20373571601785,31.92786356648409,53.12399421779016,38.57004733664272,57.58131213632342,91.5660672100564,60.55162806677112,43.91179954205451
24.926488831113577,39.194761619124094,34.785592662154016,,59.1089377417149,32.331509828406425,52.99449348995256,42.29360735379568,58.04652272028591,91.64580661383576,54.19042039563868,44.02286544659345
26.717661434447383,39.02137899141897,36.897746063630855,,59.78819400890658,37.3464504287514,52.864992762114966,35.00444903614847,52.13776627002031,91.72554601761514,48.839451232584615,44.66327292858326
24.93042812196604,38.847996363713854,37.24813178888972,,62.94131886474757,35.794857647013075,52.73549203427738,37.06453441818592,60.170402744845966,91.80528542139452,57.43090424388004,44.92652013279845
24.807975497167867,38.67461373600873,49.06016631636378,,63.53954444598481,29.38072412943349,52.60599130643978,40.25901069796881,65.95902844554735,91.8850248251739,53.16883565647967,45.405155667725374
25.457110915912924,38.501231108303614,45.644424786905056,,63.36990263001019,33.390976102899955,52.47649057860219,40.380593849932986,67.01565409169885,91.96476422895329,61.12543937593518,44.65117359759859
26.385912929927755,38.32784848059849,42.22868325744633,,64.6038259949282,31.45718418287267,52.3469898507646,39.47117085907206,68.97468525515484,92.04450363273264,58.095343670326464,44.92493519881124
26.199929755278884,38.154465852893374,38.81294172798761,,64.5932053805569,32.73704671243515,52.217489122927006,39.07307158564628,70.91576031598579,91.34152976366308,63.17039983396521,45.19803450763804
26.700521898057502,37.98108322518825,34.15262986112241,,63.80557339788939,36.37596742777693,52.08798839508941,40.27158652574568,72.06162249085867,90.63855589459352,56.76529335752493,44.53103287236269
26.496671649180616,37.807700597483134,37.30587053070869,,65.8452882388908,37.15619391941603,51.95848766725182,39.389692771193175,72.15174532666668,95.33968427029542,63.04212328381328,43.81557164536047
25.553012106547367,37.63431796977801,40.45911120029496,,68.11048047559876,38.28116548406844,51.82898693941423,38.71206012454587,78.28146098021494,100.04081264599732,65.86954019573776,44.2862333707827
26.87126082869272,37.46093534207289,45.320363653288446,,67.90119803805123,35.8565530669949,51.69948621157664,38.24983616985001,68.73985729507538,104.74194102169922,54.09948220614919,46.423287765607625
26.13304666451394,37.28755271436777,51.27854176489007,,69.57678935212677,33.517011630249506,51.569985483739046,39.06098091900451,59.39943703533951,99.98140926583932,42.32942421656063,45.47518355323911
25.23619391424532,37.114170086662654,47.40484952307696,,76.74144508598921,34.3056326943509,51.44048475590145,40.43078464996265,53.700918232104,100.94072549928194,56.13590597481798,43.933269781419305
29.93478055932061,36.94078745895753,43.53115728126383,,83.26698815475903,35.19512661696605,51.31098402806386,38.68797547716351,53.58771430055235,99.2612927220573,44.786140725646426,44.212769058338615
33.20533233647171,36.767404831252406,39.65746503945071,,81.78383747981972,30.12753496444876,51.18148330022627,38.60959644403704,57.86919262133242,94.01060760486492,67.17935479914752,45.41740818381789
38.3185654505631,36.59402220354729,38.39584895723739,,96.650709375215,28.768365631542377,51.051982572388674,41.61079709895997,71.52774678294539,97.034125090548,23.94942331111028,48.02182120899114
45.86111691522994,36.42063957584217,37.13423287502406,,164.13421463784567,31.047532718332526,50.922481844551086,42.87997161882496,59.96227342591376,84.25179936208959,45.083486908551045,45.60268172004549
48.739020145964105,36.24725694813705,35.87261679281074,,,32.42529459599347,50.79298111671349,46.59317340803286,63.77968225996087,92.34721372802672,62.484347477189104,45.79265873178854
46.01293842270945,37.19248898261078,34.611000710597416,,,31.90996640937876,47.71207720965584,45.925028536889904,52.48263832368861,99.5851999553919,65.74668279243518,47.91684243577066
55.44953445297391,38.13772101708452,33.34938462838409,,,31.04498063449382,44.631173302598185,43.86875829128996,54.49606643404452,108.75131310088032,63.84772983445361,50.50347737049926
55.538462468484894,50.47656461850725,32.087768546170764,,,28.556026909416424,41.55026939554054,42.06431265777901,54.48585410757828,115.52625642552653,71.21004925866724,49.66348697156048
59.068818447294575,49.57725054869871,40.56954531387076,,,29.493883121982304,38.469365488482886,42.72685582512703,54.47564178111203,111.12644747814522,65.9912943574023,48.9926342741896
60.28004599751869,52.10021295745589,39.48445977749275,,,28.46700881458291,35.38846158142523,42.489136403132285,48.9929913136917,108.0219178191706,65.2722761358911,49.71410649928218
60.36771504826626,51.439256732125095,38.39937424111474,,,30.74336918388709,36.38151573385026,44.37405576873283,50.162779130862624,105.566176089994,72.10812886126075,45.77808687694151
53.04133861008228,50.77830050679431,37.31428870473674,,,31.93513868634402,37.37456988627529,45.60576640252844,48.93376220665841,103.1104343608174,73.33395780894192,45.77299067866869
58.05660246356005,50.11734428146352,36.22920316835873,,,29.471821412470344,38.36762403870031,48.16121993807158,48.90454279688876,100.70178427084876,57.53982127124591,44.0442526696871
50.927026779377215,49.45638805613272,31.43231520685542,,,29.92985363940328,39.36067819112535,47.53925989253307,57.37874421332966,96.37361694995565,49.39902906728449,46.00502000897341
60.544507514384975,48.79543183080193,40.56101089663616,,,31.80553518448545,40.35373234355037,44.67924037947777,61.43688734032163,87.43109490110008,62.23797859322973,48.08235024659452
54.25827547153649,48.134475605471145,36.72589778602457,,,34.66511991313592,41.3467864959754,43.70598904552004,66.24050424137911,107.40924758664686,64.136089393372,46.72341220411225
53.48330580155002,47.47351938014035,44.629828795605945,,,33.87025860613919,42.339840648400425,45.20349129131623,68.03013645191673,120.80017802051124,67.00641542571678,48.41949810158336
61.98816562717028,46.81256315480956,34.87859604845412,,,34.38868842736868,43.33289480082546,48.44102081511959,55.27098453775016,129.32341844552647,60.57052864753544,51.03968129052553
