Energy_envelope_Standard_deviation,Energy_envelope_Standard_deviation.1,Energy_envelope_Standard_deviation.2,Energy_envelope_Standard_deviation.3,Energy_envelope_Standard_deviation.4,Energy_envelope_Standard_deviation.5,Energy_envelope_Standard_deviation.6,Energy_envelope_Standard_deviation.7,Energy_envelope_Standard_deviation.8,Energy_envelope_Standard_deviation.9,Energy_envelope_Standard_deviation.10,Energy_envelope_Standard_deviation
,,,,,,1919239.8837582257,3695403.8882847503,300771.8190981445,1031520.4030230488,,
,,,,,,85643.31686373192,3185750.3994054003,313630.1260574635,919513.2545976908,,
,,,,,,1286045.447770706,3452933.590107937,585578.1066647555,421941.4579874847,,
,,,,,,3209847.9882547283,3625680.500798153,921919.59674628,465543.3035306131,,
,,,,,,771382.804242961,3737309.110965272,515800.1338533958,207461.8172607336,,
,,,,,,1827433.186291177,4061566.340489486,254632.96927874643,1083251.095499564,,
,,,,,,748392.0199698827,3942780.356054481,65378.73512694594,978269.4175594049,,
,,,,,,4521941.370061485,4024815.565220212,38722.16864068688,503409.8635036693,,
,,,,,,181747.594516747,4286748.530904943,241416.7358605054,434664.0142664177,,
,,,,,,107179.33853382691,4477364.658746717,361840.82251341705,689813.8207637493,,
,,,,,,4369447.903333292,4164001.262555181,308258.1166503474,327262.3166431076,,
,,,,,,145125.1967358407,4300278.88657294,471850.8308245044,363668.6278597063,,
,,,,,,44479.69833438266,4664018.881492136,400209.856980455,425158.1874711448,,
,,,,,,230294.6221494336,4867381.232951292,301243.3691474732,478935.20889906754,,
,,,,,,1614780.0932518472,4750233.932742247,626968.4995005598,489067.40954296704,,
,,,,,,339982.7069561473,4918861.90872029,289052.9915974676,178158.40155016963,,
,,,,,,3596431.651527495,4691827.775285771,386182.44919342286,383298.551956011,,
,,,,,,2191339.089196169,4346855.347773168,136839.63434041926,478250.932638823,,
,,,,,,874549.3869063394,4625141.099078736,6348901.993833763,509698.0575619404,,
,,,,,,3406813.5283207376,4942278.900417085,92169.52639954133,1118288.3017835566,,
,,,,,,51994.14311127889,5306918.457158484,114471.14533533802,385361.0154915568,,
,,,,,,2744617.9517537234,4642883.903512573,187420.3358894811,352486.7524993304,,
,,,,,,4434836.442298879,4766645.018211256,100437.895117468,817041.1590168048,,
,,,,,,402524.1973557381,4790816.593212376,54269.364416723445,523612.4735507824,,
,,,,,,6961282.047393569,4358798.253264471,139269.68293844906,633655.1330920167,,
,,,,,,4358458.762822198,3767784.514000378,68147.15097310304,404049.4819709213,,
,,,,,,3299865.8163740784,4030266.9951935913,173517.94748488994,1260560.504954178,,
,,,,,,8712488.727053795,4587202.778310104,112115.8820659511,499811.7338920453,,
,,,,,,2986039.7049339046,5012155.017001335,183015.7395248245,736914.2943225461,,
,,,,,,109292.18111950476,4793368.627206132,83969.48006410271,758330.2315028309,,
,,,,,,3149008.424443092,5075011.043666507,28893.979743606047,392525.635945615,,
,,,,,,6966260.725242078,5122939.634128347,29820.96754411093,576581.8805129753,,
,,,,,,11245844.30751906,5494634.883479336,25194.70185542917,568738.8551708782,,
,,,,,,24674695.779333647,5569672.517028108,42807.84646123434,795614.9721409883,,
,,,,,,1467672.0344358676,5816501.681849798,29840.741826830428,588150.1281164465,,
,,,,,,5964698.795241376,5759153.564851467,40013.34702806948,809919.6867454187,,
,,,,,,3117705.786790766,5889335.496235055,45294.96621524411,921771.6561671684,,
,,,,,,188757.825112032,6388727.301783002,86895.92876464783,949573.5416535592,,
,,,,,,1430383.06622835,6035983.393160704,87161.13948879494,1025729.63714405,,
,,,,,,320345.5709327481,6250229.0696757445,88725.72817020646,1056366.297061038,,
,,,,,,136132.76754624397,6304389.102898724,49099.96089322792,1527656.9708775815,,
,,,,,,142708.28236097423,6085544.018382947,175735.09939829534,1620974.6795567507,,
,,,,,,242530.280604968,6405853.635784598,52241.03678752578,1175526.119089848,,
,,,,,,409982.93716409965,5841214.527128814,52631.64353077745,842237.5157815216,,
,,,,,,2162110.345749794,6781431.378500812,111484.88542256426,1313094.3668007422,,
,,,,,,1284246.467940051,6561365.860885125,163607.99250847168,835377.9128082348,,
,,,,,,406382.590130308,6334773.80145032,169892.95347353007,565096.6831623426,,
,,,,,,603731.4849585319,6552658.223115369,144624.6688095982,940611.0423864218,,
,,,,,,5325220.530812619,7155176.615084274,54815.21123811842,1508202.111013813,,
,,,,,,2935518.0385714285,6742180.820688033,177363.43603871824,1359556.0255180097,,
,,,,,,770493.8686373287,7007502.19598996,175480.15907250837,1037952.0032637526,,
,,,,,,3107027.560544509,7015905.618125557,184028.16006929136,598460.328994283,,
,,,,,,3649422.440549624,6819694.708971388,20901.124650363214,747965.4739289772,,
,,,,,,476365.03433986753,6824395.190803539,47109.79316369439,547634.7967319799,,
,,,,,,768884.9127945104,6341733.201935865,111597.03301345967,717248.6761012018,,
,,,,,,6361302.825965214,6724973.172301492,1229617.75411854,669404.130177799,,
,,,,,,296324.68046955473,6528959.23605466,106160.97524366125,526880.5407376938,,
,,,,,,4717126.174910258,6749930.069352947,267258.2257476308,794744.4112537396,,
,,,,,,586944.2097008592,6179319.557793584,323040.6664363316,645415.9960956111,,
,,,,,,222382.6258910472,6020611.800736589,322402.1677947336,923515.58456006,,
,,,,,,2934061.631832438,6025390.007120279,307087.6237080611,914527.1749214302,,
,,,,,,497480.1597082939,6169644.049577272,301372.6354227565,752137.1180012439,,
,,,,,,2381533.835701294,6680429.066459348,164393.93296352786,827654.806143364,,
,,,,,,197021.0824107648,6751003.819909422,174284.1864583664,622524.2018613414,,
,,,,,,90598.57335605031,6695014.964935594,2033232.448781781,922942.4751471134,,
,,,,,,107067.45796053842,6604826.287882508,238904.6582819509,886982.2446232586,,
,,,,,,1603093.0471376197,6445520.794495633,206762.9721333426,4516165.663890652,,
,,,,,,1602492.1332369796,6675211.23570603,201886.3972310283,1006510.2604180416,,
,,,,,,1619214.278576965,7046949.887145635,140012.94600180464,1119405.079536978,,
,,,,,,1734488.539131025,6781641.553152773,127332.22280087126,1310244.6147122118,,
,,,,,,105599.01534109478,6732554.365944175,100977.26562454988,1282327.6743568587,,
,,,,,,80130.03289650068,6140078.837320355,149347.41902053606,1351362.914542738,,
,,,,,,1547696.863221289,6144769.269779111,235931.04154578905,1859916.5730001333,,
,,,,,,1035503.8245566436,6197783.332210038,248024.6260071369,1614573.403722934,,
,,,,,,71165.04918257192,6939680.130316807,329029.211473017,2246947.427357012,,
,,,,,,164149.62364701953,5664293.18292363,292708.92633857444,2674036.8950273925,,
,,,,,,55807.1941287099,6152797.086715744,283079.6086035852,2534238.968160999,,
,,,,,,97911.1892073928,5574991.695193207,435635.317765909,2185977.1360591804,,
,,,,,,58387.19824285301,5789121.731365875,444301.90479203255,1199733.7967545094,,
,,,,,,60545.82065647416,6058464.351023343,461131.0113995208,1801621.100733592,,
,,,,,,72181.78948088399,5653739.260588032,459319.2500133313,1842823.2461046304,,
,,,,,,104095.01690203704,5866438.957042914,434604.6305217298,394722.0208429148,,
,,,,,,146963.8335855751,6545575.317908025,432784.0179183021,517736.1189086158,,
,,,,,,193555.19103933297,6380344.863133915,394284.7764941427,817218.7772880156,,
,,,,,,1127005.825093457,7021521.985491656,361744.3492252008,885790.2519638918,,
,,,,,,4262339.77172048,7176503.493017873,388173.4031327476,357360.1450621936,,
,,,,,,722193.3764401993,8366250.8383561,386032.01119619934,581387.780637694,,
,,,,,,803688.5980017867,7759363.196173375,424397.5682038222,614255.4850557774,,
,,,,,,172505.38912634822,7560677.913627461,400528.56831623625,553657.2918346276,,
,,,,,,251193.5195795248,8045478.80590451,396125.0204044084,842023.7966933658,,
,,,,,,4816569.927627981,7656345.073620776,397412.4247340981,760994.6480262985,,
,,,,,,627978.7504459022,6593533.754165022,432137.086969138,1134770.714393123,,
,,,,,,5703733.178525914,7019155.513720857,489402.92643431,1790619.130044544,,
,,,,,,239543.89398982373,6836178.786100489,391586.3825301636,1137957.2060824274,,
,,,,,,383402.7090236104,6320494.9632436745,423845.137121644,1679451.8338821311,,
,,,,,,414180.69205210754,6985785.589548111,468041.4741269251,1754089.2830099238,,
,,,,,,419171.0125978164,7161695.087291831,461356.2003037824,1832650.1833514243,,
,,,,,,482987.8334318498,6740048.289587476,464882.6548649303,1340786.6927442297,,
,,,,,,334598.8400275392,7591755.621351195,351812.6697531738,351792.918058714,,
,,,,,,304260.4337365232,6914863.55450393,4274384.012578333,1596713.5154335552,,
,,,,,,269304.6551378293,7615848.45713685,2265551.4252119954,1729014.793452443,,
,,,,,,325042.84235174174,6495857.269698167,390949.6565260519,1648085.3618581167,,
,,,,,,321330.5294379481,6826045.794647291,267734.8566823385,1398251.053104178,,
,,,,,,346192.8074729806,5202602.740483847,2828092.092922644,2043336.1685935224,,
,,,,,,261792.04193306548,5286721.899514809,11633783.56115151,2173579.700316359,,
,,,,,,352377.2341111315,5306112.695999813,4555199.987944325,410342.81069679,,
,,,,,,2527075.420890585,6072100.671055111,6369344.281733286,1487350.4646125245,,
,,,,,,477898.0018338412,6219485.146781571,774674.7385850872,1839817.1383298985,,
,,,,,,1345125.9731069754,6079408.569567112,1222554.4552936149,1597238.519644695,,
,,,,,,252200.76387769825,6751970.502852001,2015137.1738061449,1748842.105671861,,
,,,,,,299909.0276821384,6849558.679563226,,964310.3951035726,,
,,,,,,311926.72854472185,6632860.672084889,,1240086.3674239626,,
,,,,,,284653.4201081551,5923476.864181389,,685708.148959519,,
,,,,,,281778.0417623127,6468686.965049922,,1569443.2693499862,,
,,,,,,240414.34691236017,6133892.074538264,,1543782.334057695,,
,,,,,,247411.3753719766,6211144.729563646,,1850533.707010504,,
,,,,,,555118.797161114,6818266.463377596,,594830.7381849893,,
,,,,,,669495.0956538711,6473485.895432984,,835571.1301731362,,
,,,,,,2610932.931440929,6770309.731061069,,1046010.6520941528,,
,,,,,,419501.54359688365,6521517.339821412,,1004196.2894076676,,
,,,,,,465988.853482594,6583923.496233469,,795065.7343423476,,
,,,,,,283800.33763087913,6325731.078904881,,1314015.7128431443,,
,,,,,,301403.88693272404,6592835.999576892,,635305.0457304944,,
,,,,,,1654558.7867781257,7086183.72886903,,1316501.6839013763,,
,,,,,,528006.4256326988,7114919.696155768,,1495237.948293015,,
,,,,,,843368.2607983575,7122899.9158792365,,1040114.3076856176,,
,,,,,,268614.6725564155,6794104.054725898,,714973.4594389487,,
,,,,,,1731016.595646606,6947413.235297652,,1407039.485581298,,
,,,,,,699960.0338401314,7552861.200295988,,1324724.8603260857,,
,,,,,,1066385.826880195,6948025.556058337,,1727505.5096096727,,
,,,,,,264457.62733789114,6618773.871953157,,1447810.132598854,,
,,,,,,473536.0193235201,6796603.946052735,,1132305.0140585229,,
,,,,,,492509.0475427349,6841282.882744739,,959747.2418564636,,
,,,,,,475478.1405734792,6268378.239573941,,1663150.9891714845,,
,,,,,,608837.0756651926,6227229.011972132,,1219986.916385738,,
,,,,,,478011.295574096,6617175.171445444,,1331425.699278703,,
,,,,,,255943.75213683388,6181060.095753993,,1917571.221928165,,
,,,,,,1295210.791706686,6433540.491008878,,1186945.427199463,,
,,,,,,844492.943042686,6587091.011787604,,1001881.486402387,,
,,,,,,701718.4234180921,7376857.337102609,,1122021.648149809,,
,,,,,,1234535.6688769625,7192881.553577717,,995318.1484016638,,
,,,,,,1105326.2268968276,6848249.713228286,,971888.5067089426,,
,,,,,,1198709.4044838736,7130255.322967671,,1440224.6580506444,,
,,,,,,1164997.6313082236,6858063.992843485,,1100229.9595112698,,
,,,,,,742083.0216732225,7177069.605438584,,933494.9687330748,,
,,,,,,460616.0160816434,7350926.531176847,,1280539.6442447784,,
,,,,,,684326.6382992279,6031378.964649402,,1251151.612124915,,
,,,,,,805511.1240983744,4704960.900923293,,835638.3206177201,,
,,,,,,975500.3618088244,4648467.978612864,,1842098.4203624828,,
,,,,,,3774222.1376885287,4751794.913709432,,1447484.7425294924,,
,,,,,,1267876.70165621,4556730.529493513,,830941.0589321884,,
,,,,,,940925.4196357564,5583374.209418334,,700625.1546996773,,
,,,,,,2052302.754342828,5931760.48784068,,784518.9459770562,,
,,,,,,1891022.479349349,5697948.804458917,,1585439.8608084202,,
,,,,,,1004531.803670742,5428901.439210427,,943716.6941624634,,
,,,,,,1600578.0957990002,5428502.930704565,,2001578.680833948,,
,,,,,,1045227.2851556424,5689808.92208323,,1104951.3433039405,,
,,,,,,1408403.3405579862,6285043.468304396,,1419650.565470679,,
,,,,,,1339168.7931765288,5704660.464587853,,1330012.5904698605,,
,,,,,,2456961.714148785,5831883.808836652,,1480629.3911710563,,
,,,,,,2403306.3504530373,6252190.775996651,,2562483.7000465696,,
,,,,,,1605044.7733605443,6240401.870644775,,2841234.2684127064,,
,,,,,,1512352.6562658877,5821053.715930734,,1358941.8835459386,,
,,,,,,7439441.08375099,5833370.554752605,,1455318.414609699,,
,,,,,,882988.254322889,5825568.221442553,,1586689.7902326314,,
,,,,,,795501.0548990703,6301853.325950281,,2048374.3318617432,,
,,,,,,1166424.392714071,6050343.940458152,,3097948.09216694,,
,,,,,,740640.7491340877,5664256.809309574,,4022105.009189924,,
,,,,,,833165.9659118463,5585313.528190728,,3410115.3020396926,,
,,,,,,738421.4133755649,5220497.595873623,,2674258.40917565,,
,,,,,,514741.22413506114,5027271.484804232,,1746500.613010216,,
,,,,,,350051.301953092,4617948.853501621,,1232759.578529023,,
,,,,,,579805.0409283787,3766345.530392599,,1140617.3482123471,,
,,,,,,494233.4650116483,3926490.5059590978,,831850.3975179477,,
,,,,,,554058.632427305,3619244.0271916897,,652393.8762751399,,
,,,,,,910886.72352546,3616348.204681552,,727058.2401971875,,
,,,,,,3167066.0269886586,3586072.663198016,,1616599.2179476724,,
,,,,,,4452305.475359812,4083815.863753237,,789524.5154222873,,
,,,,,,6754919.291314032,4621267.11221093,,710419.889614524,,
,,,,,,2618337.928344039,4217769.039721873,,709118.956846985,,
,,,,,,844607.966472249,4049568.947595317,,677387.3147147634,,
,,,,,,461937.7734334438,3903972.222587688,,689931.8028679386,,
,,,,,,311125.5403750594,3632594.478238124,,551705.4099470774,,
,,,,,,292354.9880184765,3655559.004477854,,892624.5845077687,,
,,,,,,297694.13422766264,3704049.421263618,,789471.7164193419,,
,,,,,,294101.116630015,4033452.6987024914,,401067.09894569416,,
,,,,,,280979.7708281864,4223927.096392589,,251145.866221113,,
,,,,,,249344.2459632479,4331474.789701151,,265847.7452587658,,
,,,,,,260316.05880322715,4142499.66955205,,1480176.0791837166,,
,,,,,,271971.7532408572,4296544.503670846,,554504.8252709984,,
,,,,,,497128.12410380977,4270990.523417168,,359652.76660270424,,
,,,,,,268692.10900202725,4312932.792476877,,498892.1107004048,,
,,,,,,582792.0379412667,4401334.418080206,,254073.3877492039,,
,,,,,,1437931.0993584068,4526332.554961674,,130747.6076892498,,
,,,,,,998611.9269370812,4179557.0183289056,,110811.0856940255,,
,,,,,,1337666.554733822,3901566.298621317,,652984.2902421753,,
,,,,,,1150331.082994515,4011006.020464702,,135109.32748881576,,
,,,,,,2673791.965572328,4182177.08082244,,73127.82876066134,,
,,,,,,555560.9258140454,4295964.960240298,,232372.29251610383,,
,,,,,,551594.0486187079,4326502.074304153,,69343.47446901388,,
,,,,,,1003645.5758572514,3960135.212548701,,203514.9118546411,,
,,,,,,508532.93836726586,4128892.261875376,,71026.51525682092,,
,,,,,,484044.1363673481,4148298.6430687713,,71148.62203763133,,
,,,,,,791299.1721945317,4647223.779260805,,118464.05531547128,,
,,,,,,533975.7537005523,4352310.08451355,,59716.4354187231,,
,,,,,,503146.6221297337,4331714.867355458,,69954.54650494849,,
,,,,,,790122.6055310112,4843117.939435755,,109269.88392563212,,
,,,,,,919508.8692103972,5707503.699148713,,96302.80813412636,,
,,,,,,759947.1448221504,5282744.07215816,,154426.96101539928,,
,,,,,,584683.8883316731,5174130.728957346,,118388.4868582797,,
,,,,,,583142.7952612485,5352711.196521227,,179386.0042802256,,
,,,,,,1148855.0681512323,5189716.605368306,,62717.884067775,,
,,,,,,825730.0001401539,5178832.941767471,,86170.38219845378,,
,,,,,,593114.667626193,4575156.561355111,,180401.4852783124,,
,,,,,,1002929.4621907846,4857948.661839484,,78599.59491379921,,
,,,,,,735460.9499303657,4867904.942198644,,65951.01177205745,,
,,,,,,639973.1893052435,4970142.925016382,,61467.62824539878,,
,,,,,,1473717.22594513,4989165.044637268,,58274.862136978016,,
,,,,,,821108.1478576352,5722971.877538076,,58182.55677865139,,
,,,,,,1528280.7586243765,4955766.426889464,,67957.34405039171,,
,,,,,,1362855.4278680822,6055446.668577405,,61602.20378586194,,
,,,,,,1335123.4854019813,5815487.56023265,,61578.19200609618,,
,,,,,,1086797.8418654746,5713744.398386291,,64984.95274992661,,
,,,,,,1195027.5175239798,6231691.299132105,,51621.91684297298,,
,,,,,,1333156.465507816,5736091.620007012,,50200.85934996736,,
,,,,,,1357598.972519728,5874156.09435764,,54772.64841271947,,
,,,,,,1797128.5594742228,6201693.879608381,,53773.36724255671,,
,,,,,,937652.0523161568,6281673.559997743,,63833.09525360983,,
,,,,,,357566.36678248784,6395639.243662709,,93982.23059343304,,
,,,,,,980948.8678120206,6842403.885967883,,168639.0835916592,,
,,,,,,913924.4302808968,6419508.858479279,,347889.4344549256,,
,,,,,,859459.5202602283,6332023.58455931,,99617.65708491523,,
,,,,,,741095.67428535,5192523.41445451,,95470.96121303366,,
,,,,,,2835736.564240446,4658643.045524365,,96412.7526912952,,
,,,,,,2514199.065584896,5012779.1616049055,,630085.4682472589,,
,,,,,,2136327.085882684,5107577.454348277,,114463.09690380035,,
,,,,,,4652656.077275842,5363675.465810487,,71236.61250317808,,
,,,,,,2678295.287913436,5599590.218731372,,295274.11954790406,,
,,,,,,2084586.237221246,6170858.536119405,,121999.85617960704,,
,,,,,,1515374.688322781,6318936.719074785,,122068.16818234278,,
,,,,,,1828579.003672565,5947925.645410304,,110103.87199928216,,
,,,,,,2166218.2171260854,6035568.704169443,,26406.90932700723,,
,,,,,,2144359.939378501,6277458.749959876,,353249.6210044586,,
,,,,,,1325058.167634595,6298109.114092915,,217507.99284774507,,
,,,,,,1689124.250620785,6099457.291966926,,265034.231373755,,
,,,,,,1414591.2815304317,6426916.224899344,,398856.6460257536,,
,,,,,,1481906.9295421375,5616638.219783981,,586421.2848731906,,
,,,,,,3107675.46153898,5778205.9491622085,,438011.0464213411,,
,,,,,,1672621.3219667552,5535715.36156591,,572235.5246814853,,
,,,,,,2364133.7825047434,5312264.871766868,,691140.5973988873,,
,,,,,,2118929.644499656,5901131.437355035,,214529.0357727143,,
,,,,,,3129037.066141789,5434796.79174199,,405673.66716437583,,
,,,,,,3295809.8846316217,5716652.456935896,,371808.3692432627,,
,,,,,,3389183.563375164,5185669.790816226,,352465.67735879374,,
,,,,,,3450455.9771298384,5832612.091246391,,340445.1034553367,,
,,,,,,2183039.6868399763,6085328.843966736,,496879.4194334376,,
,,,,,,2761636.701126476,6285990.198728381,,2515947.9063090533,,
,,,,,,3841889.172348419,6291518.011849894,,157454.44841442257,,
,,,,,,3265609.684141732,7007928.091892295,,167727.00668022688,,
,,,,,,2684451.556146189,7206810.619672566,,127692.1319084615,,
,,,,,,2592829.392172158,7437627.823382615,,170197.0778477003,,
,,,,,,2776162.0106766582,7540277.555563685,,428054.7246319504,,
,,,,,,3568862.151659056,7645350.632222517,,282028.1761112591,,
,,,,,,2491552.7059761304,7695743.720576283,,313690.83938784874,,
,,,,,,4145590.4425338064,6953231.277125961,,444229.06215941656,,
,,,,,,3873824.324164572,6720297.411315505,,498616.8175784962,,
,,,,,,2508893.0009652697,6946796.82201519,,303239.80892576487,,
,,,,,,2569790.474925435,6554166.897154183,,248057.24878868545,,
,,,,,,3477071.266400225,7394076.946780087,,344502.69563074666,,
,,,,,,2739356.9665545,7707987.922563547,,333713.0614175729,,
,,,,,,3329297.3348804787,7093741.830531716,,212876.7517503995,,
,,,,,,1966884.36539476,7421263.797724839,,223079.7347985017,,
,,,,,,2864030.1245935084,7105641.891796068,,259504.5528703579,,
,,,,,,3234054.7547892896,6770424.192085944,,155918.73943480573,,
,,,,,,6281866.455154801,7822665.288324842,,111451.36969509732,,
,,,,,,3118359.917679368,6673540.711432366,,101958.373378441,,
,,,,,,3593487.258263261,6884302.340793887,,146763.07332257557,,
,,,,,,4618545.428374275,7811925.29413231,,98888.73189696904,,
,,,,,,6607863.578376764,6846555.179911015,,114045.85820951952,,
,,,,,,4797381.717415094,6234001.801593527,,416291.36460177327,,
,,,,,,4984737.962489591,6449799.872880053,,569235.3739533961,,
,,,,,,5127483.908174179,6764996.042613447,,169328.30298773636,,
,,,,,,6847136.9734251015,6099461.019510759,,188077.32808109967,,
,,,,,,4908754.17371346,5903315.094799078,,178347.9007230054,,
,,,,,,7069730.763079486,6035268.869896431,,167698.78893200445,,
,,,,,,4398704.516907206,5397548.663709357,,169521.1939028102,,
,,,,,,24574613.816787064,4923253.632301071,,364418.9764790674,,
,,,,,,21197284.096620005,4864700.002495372,,897516.3670404982,,
,,,,,,11378025.591423206,5142388.031373965,,1667283.871495872,,
,,,,,,7403065.964001893,5409579.426875021,,1577903.2734495075,,
,,,,,,5513706.057233718,5955944.868169331,,787491.6338675285,,
,,,,,,4462551.150710491,5569385.168603774,,842182.288448984,,
,,,,,,3768097.6865359456,5670521.95239378,,684380.4257236762,,
,,,,,,4127848.62685949,5862239.418128785,,792773.7684432385,,
,,,,,,3265174.954417523,6006133.79086715,,690289.9419985337,,
,,,,,,2135683.668505749,5572985.772513243,,565674.6795396806,,
,,,,,,1442462.210588319,5477460.84663005,,412735.4533032946,,
,,,,,,1159573.6098270612,5627516.241303027,,302802.5964807567,,
,,,,,,1516616.748469371,5592608.815349766,,424961.2893429984,,
,,,,,,1567843.505618374,5637149.563161315,,397366.59349079954,,
,,,,,,1111856.7316343277,5694436.720532197,,599733.1222973751,,
,,,,,,1470553.6395729922,5824322.7690153895,,366900.9494792786,,
,,,,,,1174402.3470374865,6059590.957014065,,467183.5130557137,,
,,,,,,897757.8284978867,5976019.5027269805,,346764.28693926893,,
,,,,,,1242496.626827913,6326981.379983586,,323322.670782448,,
,,,,,,792431.0476106377,5872679.362452374,,370895.84496130905,,
,,,,,,1590526.8034742672,6013615.368305127,,331805.4651581951,,
,,,,,,3607859.741475679,6196124.760257418,,358613.70816489955,,
,,,,,,1431382.1441031364,6754484.131859439,,358935.1770219627,,
,,,,,,1028960.2916583548,6782867.252407409,,697391.1550583803,,
,,,,,,998058.853300963,6702624.58434872,,364197.17529007024,,
,,,,,,1655712.2065845274,6885095.972223478,,380522.5920437545,,
,,,,,,1448076.2406733287,6762148.402274616,,353311.6131955254,,
,,,,,,1806987.628788159,6803142.557104566,,340803.6443027168,,
,,,,,,2313130.196381015,7100373.127908618,,679102.893215183,,
,,,,,,1298414.387509465,7295683.051729771,,482235.32307113,,
,,,,,,1939504.287157253,7151588.905010839,,393041.3631683581,,
,,,,,,2215433.5945819,7158548.267491639,,285536.95358083415,,
,,,,,,1189430.3764167246,7554899.826834681,,348610.67150593444,,
,,,,,,997075.2704497012,7640505.249169843,,463386.9748370503,,
,,,,,,1007279.446728908,8022777.840667181,,316685.6033362237,,
,,,,,,2295723.1658161352,7958570.160901352,,372379.2742559754,,
,,,,,,2239849.658908349,8383419.473996516,,378428.73982754623,,
,,,,,,3093616.7766085803,8044923.158392716,,419361.14084490907,,
,,,,,,2401006.361471696,7816394.333918114,,434373.1538130067,,
,,,,,,1871306.211965033,7843909.857296777,,3530471.647758638,,
,,,,,,791622.4503342393,8168163.553060343,,516627.3100383977,,
,,,,,,1446475.6423441689,8157205.197975378,,822145.4585133337,,
,,,,,,931943.0245579396,7749134.096582056,,968254.094209012,,
,,,,,,1005643.3932162418,6463866.619052733,,789169.3979744698,,
,,,,,,1952593.188183181,6644353.857081636,,655821.5331022085,,
,,,,,,378347.6715426274,6395275.405897921,,488225.4637185192,,
,,,,,,821643.0491449082,6865966.883379687,,373259.5183613064,,
,,,,,,450747.6632730939,5878399.586984834,,480363.2352113983,,
,,,,,,2014436.20712636,5345132.937269327,,412050.778107288,,
,,,,,,840677.4749754396,5603553.81450425,,458246.5293674231,,
,,,,,,1363785.6222616525,5620439.652541018,,430705.3751074996,,
,,,,,,1700298.7665798734,5928355.215921542,,438325.56015784806,,
,,,,,,352531.7192214239,5906797.267677658,,306612.7226700278,,
,,,,,,1176459.4920284315,4883100.829986813,,301249.2037696051,,
,,,,,,2954780.379407096,5204148.033059184,,360819.5950727851,,
,,,,,,856570.800937144,5437783.55574707,,294388.0327572033,,
,,,,,,4839423.631463576,6599406.698623416,,290960.42826795275,,
,,,,,,1645218.4964953873,6191478.170851597,,311007.9912922035,,
,,,,,,1848330.5626773632,5862362.325901357,,291137.8870411711,,
,,,,,,1512892.216555707,6026328.817341277,,261478.48849037383,,
,,,,,,6731388.244326202,7207949.911040475,,268092.36607509747,,
,,,,,,2380001.058582248,5893498.121789094,,297461.5098507501,,
,,,,,,3612075.690808956,8607521.13641511,,446478.4382479913,,
,,,,,,5507927.946696535,5724087.309508159,,319183.14872499043,,
,,,,,,2724348.635003338,6676439.502160348,,477131.7211090933,,
,,,,,,2097992.287214391,6220088.567289634,,466437.6797020115,,
,,,,,,3272247.69657455,6087646.441923689,,549681.3656219941,,
,,,,,,1548215.7846254045,5937427.52873887,,628659.2089314543,,
,,,,,,1293180.4318876883,5557644.747969304,,545038.3511777377,,
,,,,,,1875815.646046019,4120280.570639527,,759559.3703317455,,
,,,,,,2606129.405155815,4483873.097238644,,642728.028338194,,
,,,,,,7477941.115411892,3870991.758770043,,587675.2685967002,,
,,,,,,359945.000443768,4940292.946761718,,518534.9196066045,,
,,,,,,704108.0792119955,4743024.680290718,,491362.1099995878,,
,,,,,,514031.09242773865,7067143.7649059305,,618263.0962230581,,
,,,,,,160093.57411696692,8252633.215512464,,508774.1517859873,,
,,,,,,718043.7533935169,7137111.211708667,,431134.3848280225,,
,,,,,,614238.7768578787,5485906.928785216,,425807.9718013473,,
,,,,,,5340694.690072695,6089856.152799664,,461906.8930860212,,
,,,,,,740368.3967405345,7273353.261684556,,455266.7736728693,,
,,,,,,1279991.6829027447,5755098.572128432,,405525.5886530404,,
,,,,,,1246659.3735022245,6041080.630134846,,578158.8611754501,,
,,,,,,1397099.426593169,8241390.360515738,,429356.1331408832,,
,,,,,,1531458.82271168,9044904.71514154,,429527.5289573383,,
,,,,,,575909.0706856622,7578094.283205864,,648091.7215319353,,
,,,,,,2871651.565573263,7900858.01556881,,701034.2825930795,,
,,,,,,586041.273324157,7181189.319336586,,675581.0683195842,,
,,,,,,846810.7565513833,7105647.183639251,,824607.6887667049,,
,,,,,,1230946.7989441515,7086479.055201771,,927540.7758543796,,
,,,,,,206593.0872319824,6827191.704168221,,835809.5773982377,,
,,,,,,488528.9521097048,7972948.924458292,,1037143.6678972448,,
,,,,,,2482930.1378984856,7798879.123164291,,666361.4541349381,,
,,,,,,541713.7184337571,7137364.685084519,,768632.6848559789,,
,,,,,,591864.3440703753,6271686.621759064,,1275005.9318174904,,
,,,,,,575554.35658943,7270199.306485501,,917072.9432042598,,
,,,,,,644042.2024461881,7593512.937886865,,1044890.9393502251,,
,,,,,,698245.3033813664,8206245.451686056,,1121046.2080296502,,
,,,,,,821054.1544927154,7997344.792156377,,866255.0421855184,,
,,,,,,903985.9882021636,9739282.285124388,,991889.4918545114,,
,,,,,,512597.97013142,12341520.91587552,,954905.253093677,,
,,,,,,92136.32089631176,11216729.97773752,,971757.4667133949,,
,,,,,,818094.0370177228,8616626.87220322,,1113847.1736145976,,
,,,,,,315293.56950846844,9513099.574203318,,991684.814118833,,
,,,,,,738408.0155434608,9529062.760049282,,775590.7462690206,,
,,,,,,229912.1836915943,8397587.050155113,,1167818.0968552767,,
