RMS_envelope_Impulse_factor,RMS_envelope_Impulse_factor.1,RMS_envelope_Impulse_factor.2,RMS_envelope_Impulse_factor.3,RMS_envelope_Impulse_factor.4,RMS_envelope_Impulse_factor.5,RMS_envelope_Impulse_factor.6,RMS_envelope_Impulse_factor.7,RMS_envelope_Impulse_factor.8,RMS_envelope_Impulse_factor.9,RMS_envelope_Impulse_factor.10,RMS_envelope_Impulse_factor
1.8007324916353356,,,,,,1.0920054369607055,1.7938461726604376,1.644680929812441,2.477871665725853,,1.6936302071958078
1.5255670458158723,,,,,,1.0601723169515125,1.8094196754451104,2.119419656023316,2.5285347147668102,,1.802233455702292
1.6420612273771154,,,,,,1.1004620565512415,1.86713670756972,1.4130609351450196,2.447287612749572,,1.82385095308166
1.6068484459940815,,,,,,1.1248702981738663,1.750778453793414,1.3932794314813557,2.47518247754594,,1.8058031996784725
1.7663045430104205,,,,,,1.123054053414506,1.9106049231595768,1.3716535910319074,2.4487063939350224,,1.7956638719996152
1.8561507187817103,,,,,,1.2179103918880698,1.852276005160225,1.4929778667397378,2.165190509650956,,1.8849138770593616
2.150536407099546,,,,,,1.1383142758417044,1.843459162113594,1.5141530439778272,2.178563936904882,,1.8416217816446967
1.987552409313992,,,,,,1.0636700432859076,1.8766016096359064,1.877345808037005,2.738364146644772,,1.9886798198677489
,,,,,,1.017948288941451,1.9464803678583629,1.8613024317412032,1.2847637630938196,,1.8613109659241616
,,,,,,1.1737462250468795,1.7791405656137211,1.5121969182483284,1.581848545956506,,1.930307324070784
,,,,,,1.224702204326368,1.859326876332227,1.4187270141980746,1.3391766217436234,,1.9458945211880525
,,,,,,1.3038015443565154,1.863593735992617,1.78396351245841,1.6693851934428874,,1.8483138936824488
,,,,,,1.382900884386663,1.8409503546865384,1.9264296850406963,1.0877569738093502,,1.9392798515444845
,,,,,,1.0370540141982056,1.7566769376678963,1.694146218694174,1.3634035592052347,,1.905946714112456
,,,,,,1.109462518176216,1.6934681842686092,1.5749309365753663,2.366051643275054,,1.9630245136407287
,,,,,,1.068476783062257,1.793041795143708,1.7159896894187296,2.071416864910112,,1.9989167621048696
,,,,,,1.1230614582249054,1.736074297476181,1.4973865903424992,1.3784366751301746,,2.0078613462405817
,,,,,,1.2607377626035294,1.7363616644559765,1.498552783476304,2.37343057127834,,1.9071371068275111
,,,,,,1.1170721274181012,1.750696562737206,1.5017581526873764,2.4729735069843106,,1.8995933925783808
,,,,,,1.1504863323811414,1.7319082086811566,1.402365126559698,2.7577911998202143,,1.943633570056924
,,,,,,1.1839005373441815,1.718204813239851,1.5171662636218666,2.9987732214700387,,1.973855624885234
,,,,,,1.2173147423072217,1.7835267627603864,1.2475587591877733,2.4432095006511503,,1.8908658004564245
,,,,,,1.049144383197422,1.7177484674081407,1.3022937291619532,2.3808800927933884,,1.955765199347992
,,,,,,1.0919598314999517,1.7301697427539362,1.1213969076982886,2.784897801290978,,1.9348257537820304
,,,,,,1.1347752798024808,1.81394673991906,1.2830247103499604,2.6105352919559333,,2.026664333410908
,,,,,,1.0983608820721498,1.811661604159116,1.4844066026157707,3.056899816772153,,1.9482396657946004
,,,,,,1.0619464843418187,1.7728541368466453,1.4846107003654814,2.5055226702027342,,2.051091720674859
,,,,,,1.006314292950292,1.7947574188721265,1.4935130832060963,2.723195300440813,,1.9400983829492529
,,,,,,1.0510755949477857,1.786927294144751,1.6298381248136466,3.0510328962382185,,2.0228898259386745
,,,,,,1.017970543254246,1.827923136300368,1.9336273419184165,3.038154799517128,,2.1409650673860097
,,,,,,1.0495697768639214,1.871509788016336,1.3315295870509969,3.1095139458316217,,2.1689432951722
,,,,,,1.0811690104735967,1.858379172037648,1.327843466737793,2.5452546417440205,,2.174374678777497
,,,,,,1.112768244083272,1.886776558117802,1.5115531259818822,2.908591195990455,,2.07661492078196
,,,,,,1.271634334616858,1.8806697715838847,1.5150528834398822,2.188393276781781,,2.2915717069586514
,,,,,,1.1788364484260048,1.942349433507724,1.378197013646845,2.623450441108558,,2.2225929587885744
,,,,,,1.311415738327539,1.875642493838354,1.4887338153604022,2.5480290556003604,,2.2357617788517605
,,,,,,1.3222117449595496,1.9587886742232887,1.45236243857402,2.745460923641013,,2.360096073310134
,,,,,,1.3333812976802684,1.7949948901964856,1.3316855508362768,3.1467171893823025,,2.284602464809277
,,,,,,1.520440920942705,1.8338773318724688,1.4246550029682608,2.951531832510604,,2.481765015693353
,,,,,,1.2934037136140066,1.8542567085721853,1.3894132930665093,2.9528217096253684,,2.473989336328936
,,,,,,1.2948024660403925,1.867308534268295,1.2703762092508946,3.145586507207638,,2.607430417927861
,,,,,,1.3358198439807558,1.8080355746567875,1.5807316554319526,2.736080562270556,,2.6607957088081338
,,,,,,1.4634780762770936,1.833300573182075,1.6184825231492428,2.534154727495268,,2.63673124071872
,,,,,,1.3498353173673492,1.858798009526176,1.533741509468585,2.6857403120208168,,2.594338407349973
,,,,,,1.778248935931913,1.7804619444025158,1.5543416146065667,2.7758236572830697,,3.31864137540596
,,,,,,1.5726152355665453,1.7765156292137756,1.3950522071212934,1.479474181643131,,
,,,,,,1.463458989566503,1.795457255979347,1.616015988130109,2.9185644350565068,,
,,,,,,1.5119970278660226,1.8038769672922963,1.6816325503171892,2.704912241928233,,
,,,,,,1.6352937026087055,1.7582827288135554,1.2724084113428462,2.379542615090531,,
,,,,,,1.697015477488331,1.8140113177406336,1.331538681499038,3.102001870779662,,
,,,,,,1.553294228196262,1.7802713521717306,1.56581856045151,1.6800721042568167,,
,,,,,,1.6031661223051363,1.766514610055102,1.409308116250253,2.797697285150232,,
,,,,,,1.726627606401387,1.797064193460571,1.3153532630815454,2.5030992937024483,,
,,,,,,1.6638076581245749,1.7399302840403372,1.2841620235185267,3.099962350493283,,
,,,,,,1.814648164086724,1.880927534254191,1.6497860298744496,2.995528292768289,,
,,,,,,2.148746257033884,1.8132961905034777,1.6466723405500114,2.811967157643166,,
,,,,,,2.338898585842221,1.7526497665932668,1.4772792382329591,1.9751023452542853,,
,,,,,,1.7931603828554237,1.7709892191824608,1.6711054444244566,2.2122501203021714,,
,,,,,,2.228263856408572,1.8250072544313647,1.5542151594330635,2.901119867845205,,
,,,,,,2.131033727801894,1.7012954909642772,1.5735363373956248,2.90845326686279,,
,,,,,,2.080432040834989,1.7159499798666664,1.5093180636410213,3.236953926973111,,
,,,,,,2.1655630587773005,1.7377230968584605,1.6263682492231726,3.18707347096401,,
,,,,,,1.916474638425865,1.787202605850436,1.582709294928438,2.108677020533511,,
,,,,,,1.8882554899699109,1.796647060976436,1.6345906436921156,3.0114240536982853,,
,,,,,,1.4012360933390555,1.7201291110709562,1.8008553082270504,3.492368657369488,,
,,,,,,1.969427217408122,1.87696374062094,1.6800511913801506,2.859297434706402,,
,,,,,,1.7983165544335722,1.7832897889402524,1.8688322159284736,3.2902476205279325,,
,,,,,,1.9779913004895155,1.791339567180916,2.923335196941512,2.653800277048949,,
,,,,,,1.849147011396126,1.7742995137969484,3.055604444021522,3.201635555307875,,
,,,,,,1.765277993887479,1.7177697301011907,3.049708013491598,3.2505520605441567,,
,,,,,,1.972834439930044,1.7924678785017272,1.6144061659737023,2.89308909997286,,
,,,,,,2.1846390585293785,1.7694921048893009,1.841668225988935,2.075563666000998,,
,,,,,,1.7017031466608,1.8140627676977965,1.5866298348862669,3.0025099857606263,,
,,,,,,1.9869528690349347,1.8642009832910265,2.915451802297899,3.085529371545924,,
,,,,,,2.078270983225504,1.7240491943076444,2.255080767908681,2.676539134282314,,
,,,,,,1.9383051175219657,1.7472420314136634,2.8774814364522854,2.9397262274457368,,
,,,,,,2.308344889527439,1.8318339574490248,3.3068184038254684,3.5266591196390977,,
,,,,,,2.269995133220299,1.7119483030343294,3.097825718422812,3.205945433460536,,
,,,,,,2.155906622038468,1.7216738565312466,1.442332623119852,4.2290395011119095,,
,,,,,,2.056858688731911,1.7321374975339474,3.1056320845760648,3.700017234671289,,
,,,,,,2.2110133174105977,1.7701697432044698,3.024566623173792,3.4089828646034794,,
,,,,,,2.366607091965519,1.831228845334896,2.9161662771893915,4.020604520745402,,
,,,,,,1.985480724572068,1.9537373151713224,2.879262343045737,3.680612708497933,,
,,,,,,1.9446165291218216,1.897972540262015,3.223013917783901,3.3690104256798428,,
,,,,,,2.004887796328698,1.8418563771316747,2.925501523277327,4.49811154310045,,
,,,,,,2.3938142360973536,1.7926060870003444,3.060553982978298,3.4319199573383234,,
,,,,,,1.403221094492222,1.8693549899821464,2.7568886949974862,3.245007577237468,,
,,,,,,1.3110825824186625,1.9309385961689656,2.842444404892429,2.8960937411463674,,
,,,,,,1.1629978281096356,1.8446868541522872,2.847712607815137,3.41544819011544,,
,,,,,,1.574144780343931,1.832814847525624,2.795867239759517,3.36281512152938,,
,,,,,,1.3892110708819956,1.767922165609536,2.607222212910488,3.204612915413968,,
,,,,,,1.3544498354116283,1.9351378840346327,2.650446953882456,3.622953180332439,,
,,,,,,1.319688599941261,1.8769867792136767,3.027411706499209,3.507494031773056,,
,,,,,,1.1783931868885908,1.8727645488386653,2.5342370090525184,3.334882695519588,,
,,,,,,1.5436687437380088,1.8739759992708367,2.5723932237022176,3.005756585144761,,
,,,,,,1.5642522027498058,1.886777131363244,2.2278382682339286,3.017217036615909,,
,,,,,,1.4708770156220097,2.0066519812389467,2.282470957173476,3.225015253725563,,
,,,,,,1.4163996626339432,1.8732792672661407,1.6889506032985635,3.397413441407212,,
,,,,,,1.5103804254884203,1.9000495465213896,1.5734697345717568,3.20101045298097,,
,,,,,,1.3348661336184418,1.925481746707136,2.5573688069608456,2.807984645505249,,
,,,,,,1.6906744160969502,1.8501484566946544,2.4172993951792083,2.768333572138705,,
,,,,,,1.6217357642295036,1.913469662685842,2.8215904316053244,3.1546537029785786,,
,,,,,,1.330686855213841,1.8701791164803927,2.519360737366512,2.791597312774804,,
,,,,,,1.2626632701894946,1.9637659368336875,2.277845476914092,2.933791965792436,,
,,,,,,1.4559425947842437,1.8970452860557456,2.0816038461454647,3.003777240966043,,
,,,,,,1.2995173909553217,1.9506475462531867,2.20435261765444,2.7352545792492364,,
,,,,,,1.4116550995756652,1.9172258224892729,2.238330561176747,2.905540982642976,,
,,,,,,1.676789750054663,1.9298488759234111,2.2781614626309032,2.6450586457486107,,
,,,,,,1.712875032070867,2.109047407170151,2.329173063942985,2.913767005763256,,
,,,,,,1.673535562062593,1.9383098131653056,2.0889903239607204,2.779581514272373,,
,,,,,,1.6681303965206282,1.9316365534150344,2.107584961220683,2.912523660460039,,
,,,,,,1.6038555290018182,1.9216020839809167,1.979550276538812,2.0635846659946124,,
,,,,,,1.4821132945644448,1.9249465865240007,2.0432413679390824,3.0837856325950352,,
,,,,,,1.670478747628282,1.876892229350886,1.9485692188133945,2.7310160922329745,,
,,,,,,1.4991811736889642,1.900984373764196,2.178224100577661,2.553304823499768,,
,,,,,,1.647900173032878,1.880082881243287,2.1772636126190337,2.96092217968763,,
,,,,,,1.697958834413551,1.8590991191682664,2.316320766069183,2.874747626221065,,
,,,,,,2.167270631885633,1.9214415720881672,2.10544155955509,2.4235721467396583,,
,,,,,,2.476340373885034,1.90057336932344,2.141921251603024,2.734138827523857,,
,,,,,,2.0561835802124606,1.9394736851723064,2.0401863723387628,2.721803696641055,,
,,,,,,2.294162461402859,1.87451948189715,1.799221236988101,2.240120692557694,,
,,,,,,2.098142547922458,1.7865072154924375,1.7716802487461507,2.2630620743545613,,
,,,,,,3.471687876605951,1.7985882704454683,2.06391027756223,2.28866050601242,,
,,,,,,3.0049096979375576,1.813763341554799,1.799745620302876,2.4335662556796294,,
,,,,,,2.191753009938481,1.9176999757516289,1.7735034971160193,3.197531654819635,,
,,,,,,1.243412844338061,1.8401498717324056,1.7965573168939686,2.884269596378792,,
,,,,,,1.2673176169304148,1.831442750295595,1.76064137202064,2.616466382624995,,
,,,,,,1.3879571084448323,1.7757626992592888,1.8000530601551472,2.345031397992988,,
,,,,,,1.9941346749432023,1.820225444847808,1.7599304440950148,2.514473401418285,,
,,,,,,2.402629613487328,1.7930551276390945,1.8893342036058165,2.8617314121658803,,
,,,,,,2.321792779946393,1.879243809138296,1.8058028395173475,2.9311283480092887,,
,,,,,,1.7056179188633156,1.9511536368109723,1.7950375423329992,2.788387403237398,,
,,,,,,1.4413507245276085,2.062273893815796,1.811086347473983,2.995633690718582,,
,,,,,,1.8905919446938249,2.0631315919411994,1.7332724620076294,3.12475993842088,,
,,,,,,2.778606192400393,2.032405971287121,1.9133014123060497,3.50667136140552,,
,,,,,,2.7031087216811445,2.030314668983737,1.641653297052845,3.1843457099297496,,
,,,,,,2.4477664484139203,2.006991284518952,1.6588196386708078,2.919005103735379,,
,,,,,,2.3625322632392463,2.07281055640036,1.6353636501516475,2.8239029674208034,,
,,,,,,2.7719947468817585,2.113623184062237,1.7501622868690494,2.811413304088199,,
,,,,,,2.17824779383782,2.019691965588627,1.7896063547414942,3.111598457484675,,
,,,,,,2.119565536522329,2.076757285007893,1.6688425228810595,2.4671693132239385,,
,,,,,,2.0154139506322704,2.08513160957824,1.700667263819006,2.6792503377630847,,
,,,,,,2.178202632908536,2.007730493760912,1.5934685982003776,2.682141519522902,,
,,,,,,1.6616448955374317,1.860023153954248,1.652338716972065,2.57117188955293,,
,,,,,,2.069596248763471,1.8787074812675213,1.495651548974957,3.177111277912954,,
,,,,,,2.161963007270125,1.846042600469752,1.4580734407649278,2.5241112650192568,,
,,,,,,2.0552802729258666,2.125919379270306,1.3988018621287488,2.5436824558213087,,
,,,,,,2.3016796888263964,1.8657521773591803,1.4643767060106545,2.7974028178687176,,
,,,,,,2.002233480083216,1.852078425181893,1.5093674355716054,2.63517236306864,,
,,,,,,2.126846872650149,1.89129408311238,1.3652355119338044,2.261158972042359,,
,,,,,,2.261154274130671,1.9256201730845304,1.5366160435567406,2.170198714890778,,
,,,,,,2.161665401110662,1.904579604426595,1.4745447822929154,2.5300689094494904,,
,,,,,,2.1744265180860687,1.886721774803597,1.7219844621756577,2.5026732195341155,,
,,,,,,1.7288671701442275,1.9205821197403024,1.6336145196779608,2.3637532523474656,,
,,,,,,2.2034944890335018,1.9470003513604297,1.5734747418892034,2.5635210716631462,,
,,,,,,2.367797133476966,1.9551161884727548,2.3503339668717937,2.411288761160004,,
,,,,,,2.2714701184800408,1.951960453533172,,2.897961151450107,,
,,,,,,2.203953430817958,1.952809598865828,,2.747715790769293,,
,,,,,,2.3036113513594185,1.937396643851779,,2.7422865985592275,,
,,,,,,2.665602553387229,2.096173376698864,,2.832512555765557,,
,,,,,,2.417508856398418,2.036867363359024,,2.847665337526167,,
,,,,,,3.0737656057079144,2.0798111973741973,,2.572140397486584,,
,,,,,,1.838686514808616,2.1023834677251285,,3.239814896462806,,
,,,,,,1.6223194124586788,2.110260529749579,,3.114771276596986,,
,,,,,,2.086249525266344,1.984464877537919,,3.1874620824337336,,
,,,,,,2.7559482738391328,1.9978802589001667,,3.3048925105389166,,
,,,,,,2.1165360071207697,1.9539735167065333,,3.0552463661727267,,
,,,,,,2.6400874348894905,2.04049855164866,,2.6103843114488474,,
,,,,,,2.725185431995626,2.1322383644249894,,3.2195169658066503,,
,,,,,,1.854230195839338,2.004387810872387,,3.031373573349043,,
,,,,,,2.202672296261388,2.070930168803736,,3.1083135485738675,,
,,,,,,2.0129074881613818,2.1847823070801344,,2.3900919448845994,,
,,,,,,2.118925306988538,2.007132742834046,,2.160885552166345,,
,,,,,,1.7194120741931482,1.9390031004414805,,2.748184968956869,,
,,,,,,1.7722526976523836,1.9920772145261711,,3.1128102497417656,,
,,,,,,2.3997769916650173,1.9185180294728887,,3.2772885873098745,,
,,,,,,2.400560353330689,1.852067452124384,,2.9949308098012386,,
,,,,,,2.5130601167058457,2.177626987913971,,2.8653180585024955,,
,,,,,,2.606105043150586,2.109552532675973,,3.3796881087114654,,
,,,,,,2.1851419966669408,2.0658492257990284,,2.844630047774205,,
,,,,,,2.3411137658792134,2.1489331575467285,,3.1836315928171377,,
,,,,,,2.522283879198469,2.0214963803224424,,2.846540063439912,,
,,,,,,2.8140023308691253,2.005840461094088,,2.729694086919547,,
,,,,,,2.6187537841164734,1.927084383709737,,2.6519991553518167,,
,,,,,,2.8901950542777377,1.9209750444948288,,2.8505974208896903,,
,,,,,,2.653106790739704,1.8958860788087468,,2.880408554175198,,
,,,,,,2.812700283999132,1.8550817325723024,,2.661293020649384,,
,,,,,,2.940402401652686,1.9960955340240552,,2.738527585682045,,
,,,,,,2.996539402121115,2.09493227875198,,2.557800170455826,,
,,,,,,3.211386437451238,1.969371045451048,,3.2999013611582,,
,,,,,,2.796631772526723,2.031025117839956,,3.0072459563674743,,
,,,,,,2.56111140099163,2.002542101936301,,3.5360847140404634,,
,,,,,,2.829503675106808,1.889617542760984,,2.932906345772141,,
,,,,,,2.44776538086308,1.9814694746726889,,3.26759165445589,,
,,,,,,2.7010070443176506,2.0279938716884294,,2.107957337431652,,
,,,,,,2.933557944305796,1.957257379960009,,3.153699725975195,,
,,,,,,2.876528604705292,1.9074914142817203,,3.611211049075576,,
,,,,,,2.927235120892061,2.005184730832714,,3.7510963037155896,,
,,,,,,2.785749638504195,2.0015574583623725,,3.28944754728534,,
,,,,,,2.6974988533142823,2.104416033975125,,3.5405243830626483,,
,,,,,,2.4400071945000104,1.99370564955999,,3.572714918093704,,
,,,,,,2.0947960699002888,2.007120675217683,,3.226252895092905,,
,,,,,,2.2043847679141626,2.1240894397924217,,2.932430977708244,,
,,,,,,2.0882356858928697,2.1502995252638817,,3.013269643993989,,
,,,,,,1.958980014254864,2.111194217684184,,3.283880268205441,,
,,,,,,1.852166275573899,2.08722041825422,,2.9118850853358884,,
,,,,,,1.8892272610751224,2.0122638837733287,,2.578357433740412,,
,,,,,,1.799502028527552,2.123531201468825,,2.726990667280819,,
,,,,,,2.1341822262542305,2.0035796489715496,,2.9870206759613764,,
,,,,,,1.8858390674825944,2.094465194891374,,3.191711776865181,,
,,,,,,2.195533309862358,1.9566702857510407,,2.6658021069312183,,
,,,,,,2.1988781457575324,1.9223134649469145,,2.7048578035406963,,
,,,,,,2.253270072356484,2.0547231315728065,,2.7176075306137983,,
,,,,,,1.8744299752313447,1.952347262737829,,2.122119525850418,,
,,,,,,1.928031364303307,1.9957706884723247,,2.050274461313492,,
,,,,,,1.8763426441169893,2.046465228688889,,2.223651145810722,,
,,,,,,1.837347616821116,1.9432028326639352,,2.6629975496539933,,
,,,,,,2.057791561291176,2.069770508040345,,2.193119089307469,,
,,,,,,1.7549660797273878,2.039628056614503,,2.441612489194774,,
,,,,,,1.7006994223471883,2.040522623487248,,2.7159982497130426,,
,,,,,,1.807453322968445,1.9632958075469844,,2.64665336367816,,
,,,,,,1.7727759642206764,2.008032978655084,,3.223933456258888,,
,,,,,,1.8086632022698408,1.9250835705492948,,3.0112233016291814,,
,,,,,,1.686335251209346,1.93148136995552,,3.687736582981076,,
,,,,,,1.7404068519402325,1.9514009891931063,,3.2797874888349536,,
,,,,,,1.696712420472239,1.936865659341048,,3.0201123921686306,,
,,,,,,1.6873269208379826,1.9111479326709275,,3.258706709679548,,
,,,,,,1.8801189305370685,2.118057430107972,,2.997919381644204,,
,,,,,,2.1885048024905034,1.976592930809768,,3.409539970069439,,
,,,,,,1.9748173965971088,2.0352628460117543,,3.2336553636446825,,
,,,,,,2.4138092767390664,2.082539435323304,,2.81211394084095,,
,,,,,,2.150446518232944,2.019501016135936,,2.936630705607602,,
,,,,,,2.4770623287398243,2.145559484562325,,2.867178196834642,,
,,,,,,2.4219628264146604,2.090799465311932,,3.074532214310445,,
,,,,,,2.4316237886642846,2.06034082245863,,2.7062961184150525,,
,,,,,,2.463171377597707,1.983901834783504,,3.2315306003964186,,
,,,,,,2.4895967710412994,2.001620532327362,,2.230785157938263,,
,,,,,,2.571098021045082,1.961694358669344,,1.7584064972963631,,
,,,,,,2.3835226619845544,1.976299085580837,,1.6354751806043342,,
,,,,,,2.456201579805285,1.9854676587824227,,1.8800511590682625,,
,,,,,,2.208298741884675,2.282811331975817,,2.916523020015863,,
,,,,,,2.483696813536322,1.883584338752085,,3.805930143253089,,
,,,,,,2.191288639856202,2.062258723757181,,3.411111450062837,,
,,,,,,2.459411102046696,2.115101897017494,,3.010692858584328,,
,,,,,,2.198145030910393,2.09245663315213,,2.821704497376248,,
,,,,,,1.797263824866941,2.1028038990313225,,2.6920905571932527,,
,,,,,,2.125821104629947,2.0453474399436584,,2.692223183264251,,
,,,,,,2.0427670221808487,1.9892974372908665,,2.67127232205405,,
,,,,,,2.201386480875369,1.970799682648647,,2.6174271043732884,,
,,,,,,2.197077262515577,1.962886974562835,,2.4997071576457364,,
,,,,,,2.3061666596437584,2.014498306202679,,2.299540324903133,,
,,,,,,2.2690630845698965,2.010864143918319,,2.5069475878024394,,
,,,,,,2.338966906147394,2.038694110598809,,2.5050868979196173,,
,,,,,,2.4232029975228944,1.9834924711805064,,2.590844333897283,,
,,,,,,2.4235595701111667,1.9479009802586265,,2.6271937855816003,,
,,,,,,2.4613643535518968,2.002625348266269,,2.530245444000797,,
,,,,,,2.275647656710263,2.106511924067055,,2.505069880908807,,
,,,,,,2.1903752872207725,1.923280993801192,,2.407880354281765,,
,,,,,,2.2902858445141527,2.0048066625465424,,2.494087040293621,,
,,,,,,2.495287613074984,1.9564519769612767,,2.1006318199922616,,
,,,,,,2.69858026773544,2.117485214533493,,2.2762982629645685,,
,,,,,,2.517358227671901,1.8008097818698758,,2.357822495147285,,
,,,,,,2.589686509858516,1.813724152812617,,2.264650713942639,,
,,,,,,2.4426947840826845,1.6914955290055034,,2.4333046811234507,,
,,,,,,2.392749978368831,1.9093216616522328,,2.477410670017088,,
,,,,,,2.2514781513721407,1.7484727709104446,,2.513993539097068,,
,,,,,,1.8957836906345693,1.7769244607803425,,2.829120481017428,,
,,,,,,1.7020575836093372,2.005504613356521,,2.8050501101297955,,
,,,,,,1.6321934736042223,1.8304407405599816,,2.8583118359048,,
,,,,,,1.8342344168843443,1.896965612390947,,2.6450826391885816,,
,,,,,,1.7293925748941514,1.880935711504233,,2.4149348616214867,,
,,,,,,1.7990975632249226,1.9454839881011488,,2.7409523558734823,,
,,,,,,1.8196767035657355,2.102354715832472,,1.6833116498179257,,
,,,,,,1.706302607395239,1.9954139253594283,,2.676531522813748,,
,,,,,,1.5397371330125704,1.9650507061898328,,2.5300592383278824,,
,,,,,,1.802527631975584,2.053019136706732,,2.6818521503013386,,
,,,,,,2.007409596867673,2.166253019726896,,2.6123550592694125,,
,,,,,,2.093002162536149,1.9897382627781623,,2.463439290611986,,
,,,,,,2.293389386911391,2.170024685988371,,2.343334385108065,,
,,,,,,2.105490623866341,2.116470759752238,,2.470385914240675,,
,,,,,,2.137468431669963,2.167197524527771,,2.525056462137565,,
,,,,,,2.230574542974629,1.983373752898568,,2.521947338824018,,
,,,,,,2.284574633447398,1.9744791397796533,,2.2238405709465097,,
,,,,,,2.0114990228343284,1.902576474955555,,2.553269358762862,,
,,,,,,1.9079531257672933,2.1715853601376627,,2.250045042207373,,
,,,,,,1.9700970834485456,1.9882257031267985,,1.935013111371938,,
,,,,,,2.135731390058147,2.098003942914524,,2.1713767869935627,,
,,,,,,2.025622727458145,1.9034782516970896,,2.282687562391933,,
,,,,,,1.985099390105649,1.9882417636754832,,2.2774094740121007,,
,,,,,,1.9163465284319363,1.8533243566758453,,2.130435418534548,,
,,,,,,1.813763529964968,1.805371180101568,,2.2140044255732434,,
,,,,,,1.5137398616370386,2.0503014478043724,,2.1881285998931723,,
,,,,,,1.8965044201407864,2.002828700924872,,2.288354254506209,,
,,,,,,1.5928315142709508,1.9144187762980007,,2.331324968702472,,
,,,,,,1.8095090746014293,1.9292959406370205,,2.176815095467164,,
,,,,,,1.7937346695524412,2.0509662829747266,,2.2767415251508383,,
,,,,,,1.9218491319473567,1.8809985890999927,,2.2471622886364657,,
,,,,,,1.739543178626684,1.8303508013619096,,2.2360477301624093,,
,,,,,,1.6097179610717898,2.029566362557082,,2.2822259257166624,,
,,,,,,1.5574962902650895,1.9532192232454944,,1.9690360240334543,,
,,,,,,1.5803634104790525,1.9743070693803524,,1.8862041021833875,,
,,,,,,1.742111694585481,2.135558958945269,,2.029448708318676,,
,,,,,,1.6201183187901655,2.040432681274074,,2.0925216303793497,,
,,,,,,1.6318445724610162,2.0186083387328586,,1.7090906269741386,,
,,,,,,1.5807089052000651,2.139473682405677,,2.131171690864886,,
,,,,,,1.9634601272177865,2.157382453663672,,2.115274351081917,,
,,,,,,1.5803275531506835,1.993928291600065,,2.0121197413342946,,
,,,,,,1.8119307615474056,2.0466189225622347,,1.9868370744249424,,
,,,,,,1.8994899772278289,2.1396046008072025,,1.9287572230533816,,
,,,,,,1.5639461602535578,1.9994957290364617,,1.8423781035904487,,
,,,,,,1.7826965819968876,2.0826427113334915,,1.7513041753513323,,
,,,,,,1.8329595221543649,2.059233449289422,,1.8177771013079864,,
,,,,,,1.5867658312864978,2.010461646936016,,2.0161109048298664,,
,,,,,,1.6893024112939157,2.0729210078839606,,2.0349207055718628,,
,,,,,,1.684092287508239,2.028745810090065,,2.088317932545777,,
,,,,,,1.5975736422838,2.2039589208505896,,1.9700744433473345,,
,,,,,,1.5449602048557038,2.013975189209773,,2.1163428080614226,,
,,,,,,1.390173308784837,2.1503141175934264,,2.049121859175225,,
,,,,,,1.5616495850304304,2.0404578861367466,,2.167614431828527,,
,,,,,,1.880018031500764,2.090248438822572,,2.301767567808344,,
,,,,,,1.96642138101948,2.107795934002147,,2.4603776378601734,,
,,,,,,2.0106834927563946,2.123307853414871,,2.279137110503575,,
,,,,,,2.0217169919648463,2.099428429240318,,2.221728690020361,,
,,,,,,1.854232077233155,1.877951630563916,,2.063007779520047,,
,,,,,,2.3770927415909724,2.2457478582530803,,2.0443757080519687,,
,,,,,,1.9470036778017143,1.986722990367431,,2.053971840023243,,
,,,,,,1.9340734362904213,2.189754817705973,,2.088654551636186,,
,,,,,,1.815601806047823,2.1645870015500086,,2.0789774730710526,,
,,,,,,1.734900241081378,1.890485439647,,2.076636029879986,,
,,,,,,1.9312462912477013,2.0798266068374427,,2.224789945677738,,
,,,,,,1.8952985143673071,1.9085354458816688,,2.333910168827781,,
,,,,,,1.95277489204568,1.9390457928134728,,2.014493434382949,,
,,,,,,1.7546001932790936,1.9736391247834069,,2.302712473839346,,
,,,,,,1.5869032773463023,2.024682657979316,,1.998693103356977,,
,,,,,,1.7704809837013318,2.060026890989011,,2.199108231242506,,
,,,,,,1.7536104418118814,2.100851119186892,,1.9155554710148712,,
,,,,,,1.7757231430441247,2.2097331217121767,,1.93056168130868,,
,,,,,,1.8446195566955208,2.097227817235398,,2.037758879236056,,
,,,,,,1.5774079653717497,1.9920900228113725,,1.918750288094044,,
,,,,,,1.4019230129457254,2.023730188395384,,1.925409165267268,,
,,,,,,1.5076353001207836,1.9452051365076064,,1.9457500218175023,,
,,,,,,1.6606046714334493,1.9150120261933523,,2.013565110973852,,
,,,,,,1.6616570558165504,2.0124634880786987,,2.0504103115188883,,
,,,,,,1.739645874411302,2.0848678001693752,,2.1323638372872136,,
,,,,,,1.694037427169937,2.0583907988088126,,2.215127142250499,,
,,,,,,1.6013895408553815,1.950420256790535,,2.1600476322824944,,
,,,,,,1.7465809253818636,1.904488310234848,,2.252143756877745,,
,,,,,,1.8490599752660848,1.9371940834841028,,2.27665544466919,,
,,,,,,1.8110061980993903,1.990957095369993,,2.1181191225862888,,
,,,,,,1.6416769061121608,1.9997807518440431,,2.101110442079081,,
,,,,,,1.69906039166665,2.0238596800212765,,1.978592488116756,,
,,,,,,1.744797869785797,2.0617721536470146,,2.0324380756597944,,
,,,,,,1.6757689050805125,1.9668251771920555,,1.840379329675019,,
