Duration_envelope_Central_moment_3rd_order,Duration_envelope_Central_moment_3rd_order.1,Duration_envelope_Central_moment_3rd_order.2,Duration_envelope_Central_moment_3rd_order.3,Duration_envelope_Central_moment_3rd_order.4,Duration_envelope_Central_moment_3rd_order.5,Duration_envelope_Central_moment_3rd_order.6,Duration_envelope_Central_moment_3rd_order.7,Duration_envelope_Central_moment_3rd_order.8,Duration_envelope_Central_moment_3rd_order.9,Duration_envelope_Central_moment_3rd_order.10,Duration_envelope_Central_moment_3rd_order
914015.4830951864,,,,,,-161509.54917853454,5962411.765440514,5730094.020963004,218892.0729746476,,7971853.426762176
799318.8260257457,,,,,,-20419.549640961697,11531280.5765768,1110290.0544360732,515123.4811138263,,7741923.775825243
9607890.29190277,,,,,,-979.0183090688596,17483417.57654445,742425.9969340445,-6028.749500465836,,6947460.084059487
35105724.48177559,,,,,,0.0,4166279.240241236,3963921.799984577,-385179.488296446,,11033421.819623107
,,,,,,-2.9103830456733704e-11,176043.55375565655,571464.2021456147,-3226910.218977682,,13331019.703810316
,,,,,,44354.794945446985,-5164364.00777351,774778.1282324097,-10593328.316901626,,11631442.31737239
,,,,,,-1295680.897594374,767726.1690752365,799448.1321598943,-10885326.596913137,,14166562.337885415
,,,,,,-1974625.7630815625,-4224036.275316723,1036859.035744238,4726022.007793655,,11688902.07475948
,,,,,,-2653570.628568751,2128334.11649646,2519775.6303939754,773398.3852140247,,12014299.817428373
,,,,,,-30215.880204804907,-1625525.918033683,2154027.7933465084,3640924.01647056,,12931648.23786462
,,,,,,-49899.72792094651,10084925.441412007,4184487.9873637054,51093.240094970846,,10452776.25185464
,,,,,,-43242.76982614551,-8551238.295527937,-3078257.8682161123,13150.412577778903,,12076983.647018991
,,,,,,-12902.336833955636,11569024.393948196,32606.315633370872,-143761.62819323054,,13336206.641369816
,,,,,,-976000.541927167,14678439.245558018,881950.7887472439,-94546.77426466484,,11736187.651738724
,,,,,,-128861.13032626934,7787598.832381293,1275602.726890158,133306.31627442458,,10291896.882561002
,,,,,,-9842.746767197226,4074779.660304236,9233748.76145177,-1087890.0796374453,,8148448.531072733
,,,,,,109175.63679187487,-2096236.7481789773,1843895.2022661527,270911.5040448829,,9896223.127554793
,,,,,,228194.02035094704,-1231019.3258610084,12307436.006860256,611232.375633388,,12219615.151992347
,,,,,,-1.6007106751203534e-10,-6183803.199637873,468222.04910595535,-5544.236739577417,,9457487.428861892
,,,,,,-484586.7266743009,-11821072.274924342,11430381.098512994,84283.0063046034,,10737457.829201518
,,,,,,-969173.4533486016,-9247370.720957533,5491953.104181676,-976865.6538114974,,6896767.284271685
,,,,,,-484841.3441674805,-5734502.257237188,-1778473.8104596012,-924631.5751150892,,8091141.034728476
,,,,,,-509.2349863594766,-6145021.736152852,-1627567.431765442,-206208.00045169465,,6253046.814341019
,,,,,,5.911715561524034e-11,6444522.563943258,12690159.894668125,-543463.5637492677,,5442063.92009326
,,,,,,835121.5724089629,1367323.1489050533,8387306.068446416,-813864.6875655561,,4804962.74591659
,,,,,,7.450580596923828e-09,652698.2559302557,9122607.05621067,1772.2789392331065,,4646799.123827782
,,,,,,831569.6865984349,143574.11163993858,12521402.582168642,-387762.2847322348,,4371733.72546218
,,,,,,1663139.3731968624,-8593001.772125453,34206298.106409095,314802.1325896204,,4648385.397545203
,,,,,,2494709.0597952898,-7376997.146890487,28282005.42840248,-192031.0612811173,,2037827.0969601995
,,,,,,-19472.4968487406,-7107826.743824402,48016549.827487394,-444359.4898055605,,2117827.5515904864
,,,,,,-26380.94853320784,-12247054.37724045,10254954.217682747,681865.6941927628,,-2236238.5824239235
,,,,,,9034.823587823596,-11850658.364450864,981632.8836436728,-219150.8270487378,,-575561.4610130897
,,,,,,-51768.46657195505,-11392633.017711977,764919.1636190512,9984.035959527984,,-1162266.7854015876
,,,,,,709473.1340104222,-8395932.805349736,352869.24593265634,260406.8176831178,,-3280239.881332989
,,,,,,760599.7554150277,-12979027.921161585,1195797.973718684,-193069.84446304504,,-4601242.934727763
,,,,,,1388701.537245674,-5373130.364197766,1180744.799960417,195225.62178554348,,-5724917.551867751
,,,,,,368435.7912117785,-3438087.978161134,-1159835.651044804,320084.1280306341,,-7210874.096577996
,,,,,,255568.7634504465,-556375.2329970414,4719712.65848814,748412.1960702456,,-5650727.387824263
,,,,,,95360.01924683808,-1827149.669054311,5882326.651859279,324750.30077765754,,-3074588.7418972044
,,,,,,362466.3421278502,-5128360.515821246,7130225.328487664,919766.2327110112,,-4317474.624124093
,,,,,,227185.36843289173,-2636108.8615259,8636451.942389453,84724.21216639214,,-3502147.137897524
,,,,,,1970177.203621644,-1635060.1421950716,467868.6503947693,849761.8574758577,,
,,,,,,499953.2363172743,-333622.3459713188,269505.2983068624,-898094.5732730362,,
,,,,,,-101893.88151937744,2728962.032767623,95380.38735187352,-374376.6037966081,,
,,,,,,325443.04180246947,4464058.850439991,-3780973.577716672,-338167.00649782154,,
,,,,,,544914.0325731355,2178905.977926127,8811923.881097918,-379733.6141799606,,
,,,,,,62726.75966259887,-732219.2543958556,3836918.0355089214,-430567.08817218,,
,,,,,,213815.6748665513,-3411340.9640383497,-56605.45676368583,-280278.2178002144,,
,,,,,,92023.69082620095,-1207281.40904204,-77902.37134229224,-92600.94097605356,,
,,,,,,841226.3601528826,4096215.521329843,26883.877094196057,-182153.0280863196,,
,,,,,,246392.82009778192,-12994.077791792028,457033.74313091655,-157376.09853813483,,
,,,,,,-106400.02626193032,-1582878.5709084333,748916.4174246499,88147.66215197921,,
,,,,,,924288.1893107736,2506798.269120995,2083287.4893574987,175759.42990368995,,
,,,,,,4148.295913395797,10152205.556434298,1362834.4943333787,-100099.47083352476,,
,,,,,,4961.003039988894,7112096.542943678,685435.574896285,-36947.85500743562,,
,,,,,,2287.504584585274,1203848.885294533,627203.1890390323,-199059.02204913064,,
,,,,,,81483.65447720404,5287558.113885316,1178437.5883737232,-154085.49551176102,,
,,,,,,193994.6817607416,11287872.137209097,181133.4183171047,-75649.72793948771,,
,,,,,,956212.4035833766,2143081.541070882,-165220.9697653578,-218293.16536376736,,
,,,,,,1902411.1871868283,-870932.9808961212,40545.87090362546,-90061.54682781137,,
,,,,,,10373.592695027315,1273444.4327353763,2182324.4965104386,-138857.5567229663,,
,,,,,,762424.6860337958,2230441.646922348,34672.943643553226,-294476.1133812138,,
,,,,,,-235087.1466781956,5893587.202841066,51814.98241035502,-105456.62414145072,,
,,,,,,522452.13942972233,4269654.140409553,141640.68613696395,66288.73703184597,,
,,,,,,877839.070688904,4454141.339090511,-102761.13642826512,81998.0894516939,,
,,,,,,-56705.268213092975,2819712.6281757355,-96068.32538239076,34553.51960561948,,
,,,,,,1318410.4953008532,-2014615.84535615,173067.5141455461,-6653.274093301628,,
,,,,,,580552.7499514294,-5265943.866621775,106025.3010144588,-125974.24700464024,,
,,,,,,381075.5373514948,-6371817.607230041,188314.6944493584,19499.324123495,,
,,,,,,3498249.899244471,-8041504.151136243,72142.07563787933,-710204.3629817636,,
,,,,,,300501.37805158657,-6656413.6920533,-896229.4457722418,-420205.4165940069,,
,,,,,,14363.536793292593,-8423489.622077415,-314348.58525814273,-364837.5196869472,,
,,,,,,423172.92282601946,-4284965.864268825,-81599.10943017705,-135631.03736124633,,
,,,,,,1762152.7771304855,-5297049.442465545,15221.543007534843,-57678.16546550042,,
,,,,,,2862533.568399975,-4712957.818843786,34446.211844415404,56411.64368368498,,
,,,,,,7222387.511220177,-5485986.300715485,-483906.87909387547,-64841.46694546455,,
,,,,,,89846.29987667699,-5779162.394220691,-190875.812107134,-94529.60631947329,,
,,,,,,1175993.6866316637,-7072989.976496834,-487063.36094483087,-137396.6468492117,,
,,,,,,746148.7263845835,586922.9803362166,-529610.9171463004,47923.93056864556,,
,,,,,,224708.7988158711,4306039.298317279,-423317.0746886419,-142018.57231583926,,
,,,,,,861732.4095524098,-123129.9749134606,-334460.0458551963,-111104.08277646468,,
,,,,,,-97113.41962291017,4011465.8353268616,-183304.0532756985,9232.588154255958,,
,,,,,,265614.79878958967,98020.3206626556,-505611.4739829309,-785220.4436224952,,
,,,,,,202111.93148059328,1902727.452334915,-257384.19185168968,-280104.2851175484,,
,,,,,,255636.12218111023,16933146.44139838,-525517.630452011,-36904.759810831616,,
,,,,,,0.0,11847424.604302226,-552765.2656505479,-395671.99001960014,,
,,,,,,548488.6042938954,19754416.402706336,-503538.0457695532,95868.1690992877,,
,,,,,,365813.8209491045,23090031.94006577,-576554.8636400375,-735256.1648249864,,
,,,,,,183139.0376043135,25964189.10133193,-543672.9856734135,-1108625.138315681,,
,,,,,,-112809.05245964749,19445225.166357744,-249602.40854852844,-875329.5443994057,,
,,,,,,4795554.501756274,30593749.62260457,-2874974.968523752,-2714841.869721656,,
,,,,,,-4381700.5510709975,31626032.48461638,488405.34065263387,-2971839.423418051,,
,,,,,,4567.002875688264,28583191.8276243,509337.7410853532,-1592932.534457574,,
,,,,,,2229996.2877882896,28235740.83676004,521720.1439025138,-1328314.2087002364,,
,,,,,,3697317.03118417,26243388.13099917,583891.0435522816,-2202090.722783126,,
,,,,,,463032.4175508828,34730151.07559267,609062.4769958215,-2032933.827073962,,
,,,,,,370323.1204826615,29308560.103564247,16038.487490916164,-800131.4307354032,,
,,,,,,2585288.152437263,30722314.198989306,2129418.772015652,-1286038.991671644,,
,,,,,,353160.1957464405,18567497.89258567,172152.00713796806,222065.63805446032,,
,,,,,,9338818.942676185,22091239.79316421,219678.48289526423,188938.2237400529,,
,,,,,,-644835.5294434108,10942623.780350056,94770.68408849848,397406.44514084,,
,,,,,,-1631381.523350733,25609283.22441856,509670.4791249511,570658.7116403441,,
,,,,,,3419349.233244882,11505402.262315296,794036.9484390237,291024.93528409646,,
,,,,,,1032797.0538490724,16393708.862178149,558612.3691012531,76315.06300078168,,
,,,,,,7476991.803767492,31170346.25488324,-272543.71664497786,283503.1055228752,,
,,,,,,1752481.6478762275,26786556.319411505,-109818.44814289334,75343.138046858,,
,,,,,,3072712.672667915,34763142.39550355,840859.3592679632,380365.85522787785,,
,,,,,,2658493.3430324253,26993916.965450857,98400.83397758116,449386.8908913923,,
,,,,,,3813976.283139221,20514530.03913152,-225703.6461083898,1277769.6471068726,,
,,,,,,5171174.149943366,28203581.62083763,622184.4672079955,-1004798.2104449462,,
,,,,,,-740416.0213695348,26052396.40218916,-48989.15084140274,-1562200.1725667592,,
,,,,,,-2925613.9000991,29166085.678654347,31538.611627236656,-1347755.733442339,,
,,,,,,-1096021.507727207,24137049.5485114,52354.12940859455,-804022.5849742224,,
,,,,,,4015.9095127548185,21558642.140741263,184749.3516123944,-100687.91100838424,,
,,,,,,212011.05243829385,23897432.614313543,816581.2592206048,-442235.088088373,,
,,,,,,185441.08760011903,19441681.717429988,572564.9735774959,-1039343.8190033176,,
,,,,,,25136.04175047877,29271336.107187137,377976.0972047638,-654244.4254846986,,
,,,,,,12304.719289359522,15983817.004168026,494458.9916001863,-1004761.6253150186,,
,,,,,,-17308.045751510024,22210196.12404303,466394.9699547633,-953531.4936961645,,
,,,,,,3393.1361381986108,16578753.782892456,554564.4088664362,-514775.22647536185,,
,,,,,,8593.148370669485,11387569.48169294,416094.8864345864,239389.363225516,,
,,,,,,10588.441353295142,22632237.797107857,189828.3299111953,413949.199915719,,
,,,,,,18192.61510854613,20667110.356522683,702274.9017056092,233610.24192309525,,
,,,,,,14559.528217058009,12200195.945696965,287220.8376509634,-144411.18380731894,,
,,,,,,17642.218874628015,19505772.8722886,420630.72916342126,-152013.01987222748,,
,,,,,,-2051089.8854672243,18036103.31948063,542262.3928725087,-14529.413336464706,,
,,,,,,24015.42882361101,24956721.75288153,318754.63227893435,38330.86874930412,,
,,,,,,4223298.138000345,19454002.66265645,434892.07992069307,-45659.51550819556,,
,,,,,,-1647207.8859654362,32467190.17888422,485277.6237367851,-569298.5401624837,,
,,,,,,516846.8658916034,27584335.046933923,-243071.57670494684,-235816.91881997377,,
,,,,,,688671.6042425744,33755761.36723983,225090.9096342425,-571498.1657474085,,
,,,,,,-415952.8426079046,35253980.45754392,569781.6740419742,-238511.12816840512,,
,,,,,,581598.2333319715,30409703.9083768,818679.1335171269,-475026.11564365466,,
,,,,,,-14832.03259779545,22506215.94640744,745107.313397605,-701180.9846155476,,
,,,,,,458770.71047199017,26648057.596124645,591762.471921231,-590239.4311974153,,
,,,,,,-132288.03863804034,24073001.393232524,8773.059009208115,-1562566.1239251224,,
,,,,,,-473360.32247671526,33409935.995336883,-139885.29120011718,-1048951.107132941,,
,,,,,,-56059.68118120547,17280738.18953546,-132099.9285632505,-1491854.395197237,,
,,,,,,-575461.6953246855,22907325.629089136,-805910.4755373955,-2137942.518442585,,
,,,,,,-805810.81501449,25039456.133890588,-785544.0872332979,-2302379.04671414,,
,,,,,,-1270625.6611548518,31912598.15741339,-1496945.804688627,-1963549.886220529,,
,,,,,,-359717.39199990773,26951942.752005853,-1927462.3247000868,-1143248.5136849978,,
,,,,,,-1901421.8021388808,31243636.24171496,-62636.1215417283,-65694.7164687832,,
,,,,,,-1446784.5078273818,23899087.89403911,-1614156.4314599205,-513219.7836280532,,
,,,,,,-628728.3001975281,21093944.62860984,-1125259.0656753082,-1570700.7300475016,,
,,,,,,-572048.0722624052,12703618.7700702,846735.9253721811,-1556452.2844718224,,
,,,,,,-1748650.5540105486,14111863.63113932,31714541.6231077,-2915259.0577735663,,
,,,,,,-597126.5470320443,18070682.36322333,6698971.964898567,-3026573.1759779425,,
,,,,,,-1245177.3609323187,28009634.77247804,4795199.192028337,-2236546.314208708,,
,,,,,,316704.7059645326,22609834.111185446,3773485.9036871647,-981440.4806549122,,
,,,,,,-33794.78769343102,22072149.873956617,-645647.9757153154,-1462550.7118853873,,
,,,,,,44085.12130193189,27814630.305579383,-3622879.929365137,-938567.933309858,,
,,,,,,-416695.0176040141,33017182.96984507,,-1889715.4825351324,,
,,,,,,-376837.2924022762,32260464.75838655,,-1158933.5719528736,,
,,,,,,-86673.38471013308,19913395.27810513,,-1098233.9403818578,,
,,,,,,-918636.621517367,38146297.01742236,,-1638307.3526120265,,
,,,,,,-798433.4758356906,30859724.82633581,,-2113270.326335144,,
,,,,,,-471744.4525019815,22567867.502313137,,-1571429.8147426576,,
,,,,,,-2242033.0029850886,26697514.49552325,,-1809676.7880126487,,
,,,,,,485443.09125243686,25797000.88529657,,-1701321.7839401,,
,,,,,,-1852185.1829823449,26939816.43683432,,-1567049.878714506,,
,,,,,,-1338706.4200479183,25134186.318570096,,-937732.3226270748,,
,,,,,,-1815380.08989818,30632565.118404217,,-1705510.8032488837,,
,,,,,,-1113121.297681296,28028767.96604872,,-1528611.335256567,,
,,,,,,-637183.7527293839,29135446.19700892,,-1637469.525815067,,
,,,,,,-880511.8456197904,31458737.12200544,,-1765737.1274261628,,
,,,,,,2627.994188185031,29571494.145791966,,-1253995.9131740758,,
,,,,,,622712.7827213103,25447916.13856956,,-2454876.491692505,,
,,,,,,-856002.7832204534,30491699.12950924,,-2506221.976017249,,
,,,,,,-572599.0861366659,31437815.51035387,,-1724718.7065384823,,
,,,,,,-290822.9987165732,40894567.09486165,,-1253283.7618750203,,
,,,,,,-2229547.0419374444,29180430.152478296,,-2048471.691405828,,
,,,,,,-4074210.3503955225,19637519.642107647,,-1052166.658691981,,
,,,,,,-1392470.655807336,36332129.33796062,,-619572.6164693726,,
,,,,,,-2659767.440852364,35665008.67555682,,-457314.63581242046,,
,,,,,,-3374026.2058852585,25753169.905583933,,-602669.3648402806,,
,,,,,,-1803020.156583809,29466816.42031418,,-450562.9786176731,,
,,,,,,-2579533.228320292,25506130.497659184,,-812974.6616757844,,
,,,,,,-2072133.229699436,31556165.87831876,,31217.682935150195,,
,,,,,,-1642435.5700888224,25814876.35849129,,-426902.860562128,,
,,,,,,-1838109.6729488785,16489605.07953311,,-1389228.873521127,,
,,,,,,-587305.7477932052,18126243.50932895,,-1887791.9690495285,,
,,,,,,-1071316.3287130028,20828719.05799791,,-2888604.970049688,,
,,,,,,-1222769.5811181152,27167640.04792797,,-2651906.765057064,,
,,,,,,-1190627.7984213647,20818510.501590703,,-2370077.1990314024,,
,,,,,,-525488.3548425122,20710668.671976563,,-227848.5473307664,,
,,,,,,-1043373.0690750262,25424340.81774868,,-127476.09676499636,,
,,,,,,-1368596.856891823,20872480.251998343,,211527.3626469012,,
,,,,,,-1490877.3975189168,23700647.67935663,,543227.6855366917,,
,,,,,,-1037932.6961283294,13599791.894110965,,-141231.50844844058,,
,,,,,,-1860817.5730509984,20858940.78007447,,-91621.65630032634,,
,,,,,,-890316.0315805166,21339882.65286232,,280871.2921626067,,
,,,,,,-486826.3972444408,9915626.638541894,,-133515.04728127847,,
,,,,,,-222282.396690899,31486721.82944292,,118662.51561697142,,
,,,,,,-1583050.8806827583,22148499.522479407,,142190.3632301562,,
,,,,,,-1407434.3122782558,24452259.246714484,,301755.2604249997,,
,,,,,,-1417213.771849372,17558845.9568303,,-17427.85367038348,,
,,,,,,-1297653.0221989427,16600450.585814042,,286205.1296789713,,
,,,,,,-330181.6882634965,22370347.126175027,,1986253.0651800951,,
,,,,,,-373442.9402439065,23078203.49587312,,-22027.12494493413,,
,,,,,,925025.4695381764,15651628.695122927,,-406906.3811960405,,
,,,,,,264144.73311998567,12997637.514192743,,-1544972.749590512,,
,,,,,,-193995.8811891445,24621854.093837287,,-1669773.2022532008,,
,,,,,,-1809528.1155126696,19722466.73000408,,132015.8020608822,,
,,,,,,1188438.4677590153,18795347.824669834,,-458270.64971887966,,
,,,,,,588234.3878194656,21254051.571741227,,-859030.3847738919,,
,,,,,,-802400.5421220498,15010849.388581503,,-914362.1594894018,,
,,,,,,-1186801.174339492,21729879.626346093,,-530021.5265493168,,
,,,,,,134927.71369975407,12924553.269853534,,-226814.88354967843,,
,,,,,,-997518.5214533608,10680204.586385643,,-295518.53129747265,,
,,,,,,-955003.8171176978,4893263.1353761405,,-650767.6023768527,,
,,,,,,-492177.14024995785,8600256.248310199,,-587600.4491274141,,
,,,,,,-1325593.3620359893,20500261.924078792,,-2424330.934548803,,
,,,,,,-897357.686817027,6709428.207105194,,-1108499.011910625,,
,,,,,,-839391.4904322079,-7008373.1490412,,-285269.8577005331,,
,,,,,,-279393.15869792306,-1661409.8626336074,,-725540.2831258606,,
,,,,,,-397194.5614417686,1559497.0887669092,,478996.1191224503,,
,,,,,,-1020231.1532834396,4142887.01312155,,-460726.327625261,,
,,,,,,-631912.145596041,3964460.791285722,,452715.2543256461,,
,,,,,,-1065240.6401009588,3258483.920041668,,307448.0446995504,,
,,,,,,-3810074.4704065896,13028610.796824388,,179363.90571770945,,
,,,,,,-4018245.892700161,5308671.629680941,,-642722.6534731099,,
,,,,,,-350535.2642284294,1937935.7268857528,,69036.82530091076,,
,,,,,,2324584.670652085,2882151.30295364,,248840.87593310955,,
,,,,,,-2120714.856516662,5111472.60782348,,83126.50615926868,,
,,,,,,-780745.8198184835,-2792536.447167213,,641878.9753884355,,
,,,,,,654206.2653289244,-2788574.907755743,,358780.6752515563,,
,,,,,,-459856.0866346802,-3797546.446585633,,1005687.0854738128,,
,,,,,,1077819.6831374008,-1905160.3592817069,,-2185381.310534965,,
,,,,,,-72310.5142594732,-1123970.5021190965,,-2807461.130528461,,
,,,,,,-393484.8090920257,-2434129.307242295,,894485.6814501553,,
,,,,,,-1316910.825468195,684138.7602003847,,2256630.942411882,,
,,,,,,-72134.4482932367,-524661.18800913,,5377356.841775958,,
,,,,,,-101259.09937996532,-1261209.4574267406,,1380930.9660580924,,
,,,,,,535004.5320174285,1601149.594111695,,-2210233.403680684,,
,,,,,,152202.62688717348,198273.2073331176,,1731198.953825684,,
,,,,,,-717838.8397669955,2879475.4552257243,,1576631.6784114155,,
,,,,,,-544917.8952345654,4438057.456747006,,3243094.057872546,,
,,,,,,-160772.77367908918,7543937.953407671,,1556803.305019888,,
,,,,,,149306.7944977526,11360575.952098925,,295297.3385299051,,
,,,,,,-91549.97389908256,13869692.05770922,,428230.8776628433,,
,,,,,,239051.5078572632,20147659.40616921,,202148.0604387345,,
,,,,,,1041761.6042688426,10390664.808681712,,419418.09265000914,,
,,,,,,303204.9084955841,4936836.881421946,,185438.6620690145,,
,,,,,,-364061.0581898195,9456879.15738782,,940802.9142245596,,
,,,,,,-196793.74308529528,3568233.1270290134,,466784.0518262963,,
,,,,,,-143827.71739034657,8695274.599434074,,528990.6370849388,,
,,,,,,32879.09476131979,11737935.565465773,,537455.7165143406,,
,,,,,,-46206.910422862726,11835032.284472648,,522515.99288485263,,
,,,,,,59548.58751028411,18077970.165240988,,292604.8737043024,,
,,,,,,36420.00252185911,14001586.431910206,,566229.5442046847,,
,,,,,,-418667.6479361977,9344131.439008484,,972487.0073861434,,
,,,,,,756464.2669852383,20902337.936807446,,736552.6633782556,,
,,,,,,-1017401.322973049,7619486.732674294,,156337.7762866411,,
,,,,,,-500105.5195734314,12388585.398044948,,1411753.9076468872,,
,,,,,,-744894.6020541191,6472860.180712281,,407740.0880997053,,
,,,,,,-1507808.6563527023,21926603.01579764,,242374.92892735224,,
,,,,,,-1654925.2046618578,14311144.824738882,,85069.40223510996,,
,,,,,,-3361177.823592303,11378349.718413305,,658939.823192506,,
,,,,,,-1433042.437154489,6085139.55239738,,-2498.2004969407226,,
,,,,,,-1682164.5651990778,17720286.421107855,,189333.129443354,,
,,,,,,-199803.3260761959,4252287.011778603,,-35685.164111238046,,
,,,,,,178844.63112637782,26380130.29510629,,5759.583501498039,,
,,,,,,-318619.8958493312,20024839.97491622,,44805.103511977024,,
,,,,,,-3908894.104584979,20718760.440787748,,59664.98304920471,,
,,,,,,-2059174.5097780863,33892695.86083842,,43194.85975497723,,
,,,,,,-3064831.794402749,17064949.14410211,,31802.39638919603,,
,,,,,,-171528.82872757738,12283390.546648543,,43343.22692535369,,
,,,,,,-795803.3774102977,29092207.914575264,,312017.40346712613,,
,,,,,,274225.1710599893,35264304.065657854,,157385.39349108888,,
,,,,,,671146.5692655271,34966505.33959388,,70596.74567074889,,
,,,,,,-1582907.2480231507,46548570.553680144,,77155.97805228468,,
,,,,,,-1313309.6660175538,35426378.05225509,,361354.0713334772,,
,,,,,,-1544886.8977359862,31780721.84252935,,134376.13549254375,,
,,,,,,-3011922.4279770907,20984891.718337268,,89567.2334219322,,
,,,,,,-3044643.8482088405,18798647.73592647,,115886.14759520991,,
,,,,,,-2566505.535161509,20254695.7771089,,354160.4831781991,,
,,,,,,-1164883.6037242475,18866573.057800032,,99700.2753106125,,
,,,,,,546787.8833880292,13592138.461413069,,34593.215364500255,,
,,,,,,798633.1052995654,11650737.968377212,,471463.1821032519,,
,,,,,,5850087.873609437,27870276.982228205,,160006.4641424238,,
,,,,,,2605193.77552744,23314034.204852305,,129753.8413752181,,
,,,,,,997663.840685219,12283455.50764648,,102846.75440575914,,
,,,,,,1713523.1086802252,19855645.81844327,,31574.605906768284,,
,,,,,,695906.9189586869,14668370.504303912,,568846.8945029854,,
,,,,,,-23064.65572896553,25636438.689028013,,240034.2685236902,,
,,,,,,-314161.40564046334,24349445.81904563,,237354.2724112645,,
,,,,,,-1223144.1388676723,12266296.27185583,,396435.4546555765,,
,,,,,,-259389.4470745001,7658851.598814473,,714827.7906045206,,
,,,,,,3287710.2921011806,20823384.552591257,,737704.8886562866,,
,,,,,,1971403.303974268,16567226.58819238,,824014.3810177173,,
,,,,,,263214.1731171571,41426.631641896034,,570723.5535088214,,
,,,,,,-141575.65876741594,5024978.566380365,,528799.1332579257,,
,,,,,,1918917.285856045,2399872.6322917,,186757.09800839133,,
,,,,,,1273206.0097569402,21658440.374516856,,268363.6589355805,,
,,,,,,3609217.979944705,12606199.281147491,,472345.3425148847,,
,,,,,,3039004.6330319964,21526221.342315417,,940581.0441728582,,
,,,,,,843959.145463676,19970067.49690444,,592519.1801951193,,
,,,,,,2797134.665165042,13483190.539191077,,1032155.0045151572,,
,,,,,,2812517.373755729,14323185.697932098,,753800.3127305063,,
,,,,,,1422105.8670236948,11710170.481662167,,639925.1486023568,,
,,,,,,190527.93950895005,10581697.853840845,,382519.3284228429,,
,,,,,,1524127.746972757,15784283.2892417,,488952.6268593949,,
,,,,,,351735.5436797842,18378764.24497101,,804840.9452311114,,
,,,,,,388340.3661983394,17681341.716639556,,1005773.2078941944,,
,,,,,,251554.85255319707,24639540.383256044,,2885760.925085608,,
,,,,,,2098514.563567925,23756729.427384112,,2140664.2317058304,,
,,,,,,3661825.563063706,25129410.19346883,,1907111.405862818,,
,,,,,,-947546.6568555525,15460379.385670688,,945596.3731297205,,
,,,,,,711765.7291470659,11244534.567577649,,1105251.8673830263,,
,,,,,,1929650.2317616711,38697727.22261137,,700584.5935011931,,
,,,,,,1018025.1605042536,34433049.73671045,,1242245.777220677,,
,,,,,,1972890.110002436,34816587.28514057,,542647.3952498676,,
,,,,,,1411321.0928122432,31469610.93666316,,424396.8108025073,,
,,,,,,190145.13338684425,24393414.938475985,,131278.29273560684,,
,,,,,,1063479.510032009,27823906.8272193,,327669.7505701024,,
,,,,,,8581160.33370168,27968039.91400897,,530961.3323817328,,
,,,,,,2838881.557149328,17473847.850604184,,419836.0996802278,,
,,,,,,2514950.593163563,16020406.478120904,,290835.6991421851,,
,,,,,,4123208.016581448,24273222.489125147,,301974.8624440918,,
,,,,,,4777201.599134109,25594136.36887371,,-38758.4300543801,,
,,,,,,5341330.409567167,28868078.935183898,,77005.24071889819,,
,,,,,,3787490.770513387,22074008.6907088,,321114.463309114,,
,,,,,,10155566.34623647,38593439.537781306,,-49608.27580850244,,
,,,,,,14683769.946106937,31424175.447941866,,460566.2436226622,,
,,,,,,4033950.5664535374,23778993.59204996,,556671.6532848597,,
,,,,,,9010068.394083085,21357125.95102258,,90853.73019316068,,
,,,,,,5581977.851945019,21336779.121167235,,311008.7550097658,,
,,,,,,4317119.966789536,5954662.17104402,,55797.76388271697,,
,,,,,,2992510.483713581,3258030.7473480143,,866016.8842842185,,
,,,,,,5833849.414696575,4274322.523447432,,942313.9681148928,,
,,,,,,-392503.4903278644,8550475.882352201,,2757444.3202006137,,
,,,,,,-532434.9875540574,9947566.134684024,,1968427.7427228647,,
,,,,,,2097602.1472541224,798527.9511520102,,1495118.2181409078,,
,,,,,,-191533.55559919745,9178935.219072873,,2121566.9284172454,,
,,,,,,-214862.73126731825,14294962.48128003,,4329382.499566344,,
,,,,,,-606383.4979668075,9362041.716904722,,1584788.2077699583,,
,,,,,,3493216.383936052,9463848.528450835,,2270080.9115688554,,
,,,,,,1501178.829643481,3795373.096427608,,318811.8762716993,,
,,,,,,2781640.3649360714,5944102.544181838,,30456.76389482036,,
,,,,,,1083265.2059662412,-4235772.6817458365,,1923084.3351370688,,
,,,,,,1098573.627676792,1788775.1507608006,,2018478.5227716945,,
,,,,,,1965987.081701715,4906065.036706576,,5364699.265679419,,
,,,,,,622616.4169640545,6936208.118551031,,1401462.8540841143,,
,,,,,,-490999.0526783311,2436475.893053552,,950146.9004536069,,
,,,,,,-106534.09913355787,-71144.91814857589,,170573.31803583755,,
,,,,,,287301.7081102001,15730720.63492015,,459910.96777086734,,
,,,,,,95600.86637895196,5364545.37323713,,1073686.9438287653,,
,,,,,,143874.1735961766,7661953.414739278,,628128.289768732,,
,,,,,,-731.8937179446526,896532.5767807347,,1277206.30970064,,
,,,,,,439676.9587552635,11492262.00548806,,684657.2394052172,,
,,,,,,575395.2451461371,7007880.594294698,,9833991.16394132,,
,,,,,,834351.6024190875,10379236.697102148,,656900.4242484855,,
,,,,,,1100575.2083425133,16449115.685512586,,741705.868599992,,
,,,,,,372103.4685288464,-2899626.0548832426,,866269.7489811992,,
,,,,,,704488.7459274586,2786952.678352997,,1021754.6030566356,,
