Rise-Time_envelope_Shape_factor,Rise-Time_envelope_Shape_factor.1,Rise-Time_envelope_Shape_factor.2,Rise-Time_envelope_Shape_factor.3,Rise-Time_envelope_Shape_factor.4,Rise-Time_envelope_Shape_factor.5,Rise-Time_envelope_Shape_factor.6,Rise-Time_envelope_Shape_factor.7,Rise-Time_envelope_Shape_factor.8,Rise-Time_envelope_Shape_factor.9,Rise-Time_envelope_Shape_factor.10,Rise-Time_envelope_Shape_factor
1.0135078019096806,1.0289029124599234,1.036549164878407,,,1.112127849185873,1.063334270205279,1.1153543757480748,1.1104341483404705,1.1566541600576588,1.000013937091322,1.09447299941348
1.039675104032772,1.0152863559547205,1.0372487966203114,,,1.092939557448045,1.066213857687456,1.1496393951709567,1.0008910683035863,1.0017052510739874,1.0138970173055013,1.0961180512277888
1.0588596643670325,1.0016697994495178,1.0379484283622156,,,1.103933471094476,1.0690934451696328,1.1325651578696645,1.0009565905769726,1.0037690648899358,1.0903429543436929,1.103320981698723
1.0021063931693763,1.0418436294595812,1.03864806010412,,,1.088702030345662,1.0719730326518098,1.1252442731117234,1.001765832868244,1.023169457868059,1.0651316801650523,1.0771408653018213
1.0093570512979315,1.0104060403081692,1.0379338517012566,,,1.0104076942901998,1.0748526201339863,1.1165050823050482,1.0025750751595155,1.023756951152385,1.0708911074373733,1.0614736070649418
1.0490078209494176,1.023498384396571,1.0291363568688712,,,1.0391886012235314,1.0777322076161635,1.1164840418985256,1.0972604886761876,1.0298562793676338,1.1177530161706712,1.180736558315929
1.0296562341705204,1.0293164771331915,1.020338862036486,,,1.08314690137138,1.08333951039687,1.099283440170802,1.0655555218998758,1.0271991953371704,1.1047258644334483,1.0626751083342154
1.017815263855542,1.035134569869812,1.0115413672041005,,,1.093098795207971,1.088946813177576,1.1217769320920647,1.0911576340134306,1.024542111306707,1.0996733540553554,1.092211291116451
1.02418172466824,1.0409526626064325,1.002743872371715,,,1.055529318565048,1.0945541159582826,1.156236568324188,1.1394763477489245,1.012111056023305,1.0161308647484952,1.0731365336156866
1.0342615443404493,1.046770755343053,1.036274903957502,,,1.0829912724771564,1.100161418738989,1.1256456040375329,1.124472845427524,1.0166702488633568,1.0182263378316907,1.0591818590795985
1.089620291022693,1.0525888480796737,1.1749416439088043,,,1.058377737870627,1.1057687215196952,1.1369944894648587,1.2288019756764477,1.0266451774988907,1.1331699015107732,1.07409664868529
1.0608605413275072,1.058406940816294,1.0394567904808405,,,1.112982839444261,1.1113760243004016,1.157198735240846,1.1287340914833492,1.0013480396776873,1.0200151232580446,1.0705933601572228
1.0171372315850478,1.0642250335529144,1.110867240896832,,,1.060622594837027,1.1169833270811078,1.1626405547019327,1.2660072257641222,1.0036561601300238,1.073561403080863,1.076608012595566
1.040378600932355,1.070043126289535,1.045351048608553,,,1.058899399565551,1.1225906298618142,1.1671223274157827,1.1443057198179876,1.0288895977686467,1.0506645695052508,1.129691617703896
1.0100124671046726,1.0758612190261554,1.0346226562599663,,,1.0492733761909678,1.1281979326425209,1.176893439901458,1.1045128087722889,1.0100909812999104,1.00020265911087,1.17050157057288
1.0625970597520729,1.081679311762776,1.02389426391138,,,1.0617103390061235,1.1338052354232269,1.1446923425354438,1.0925925999825676,1.0118695032561258,1.0051275321045228,1.1273212263012702
1.0357439490053544,1.0874974044993964,1.0131658715627934,,,1.05598946981693,1.1394125382039333,1.1073657038769695,1.1216170876567482,1.0107787992510815,1.0096703802562603,1.257984141846691
1.008890838258636,1.0933154972360168,1.0027156070368657,,,1.173908211796076,1.1450198409846395,1.1040130852057373,1.1390001153046647,1.0096880952460374,1.010453663978255,1.180620000397741
1.00124340456882,1.099133589972637,1.032288332585121,,,1.1940364434965136,1.150627143765346,1.0891155222280031,1.057253737056396,1.007676849727723,1.0352022406129269,1.1689867191383227
1.046310846755432,1.1049516827092578,1.0646899683863162,,,1.3615371204381863,1.1562344465460523,1.0888698976240854,1.0004342214565902,1.031146921789574,1.019733171617127,1.199768137238844
1.032384216976965,1.1047222687785965,1.0915702821240292,,,1.405091182317418,1.1618417493267588,1.0858378417366628,1.0284538782927524,1.0001318834833397,1.026767132285678,1.301384634487731
1.0212115059105134,1.1044928548479347,1.226783357838466,,,1.0662810637330302,1.167449052107465,1.081931393577679,1.0070718354684547,1.0499838905301135,1.0338010929542292,1.2503011608725212
1.0045110783605502,1.104263440917273,1.0170087549723168,,,1.1485633722787671,1.1730563548881714,1.0848296529420345,1.0090168669206514,1.0572802742038685,1.035225552216604,1.2037272237051264
1.0154022545731065,1.1040340269866111,1.0424438931835596,,,1.1887081455708293,1.1786636576688776,1.111275763914623,1.010961898372848,1.064576657877623,1.036650011478979,1.2502321117221902
1.0069486912788588,1.1038046130559498,1.0678790313948026,,,1.2295682381859252,1.184270960449584,1.1136136214733134,1.0129069298250448,1.063548998020346,1.0600706113072618,1.3060981323849197
1.02455260436523,1.1035751991252882,1.065911997882109,,,1.280663791214529,1.1898782632302904,1.1087640792291662,1.0148519612772415,1.053995957569411,1.1668756443258947,1.262309782858447
1.0117476168910338,1.103345785194627,1.0639449643694157,,,1.201812682543068,1.1954855660109966,1.1182224501529467,1.0264430669920008,1.070001725912994,1.126375513555339,1.3033638343998908
1.014637564341356,1.1031163712639651,1.061977930856722,,,1.2024966556448318,1.201092868791703,1.1115405214420075,1.0058502348583949,1.017308672040775,1.1241952043428818,1.3288436276340734
1.003601488126195,1.102886957333303,1.034255671590457,,,1.2073766578825,1.1736873548679916,1.1509845544132271,1.0091650463018111,1.0237178771787523,1.0604952129913188,1.276224771087174
1.0114791380310082,1.1026575434026418,1.0065334123241918,,,1.2471161434866822,1.14628184094428,1.1652555070068518,1.0106444248711115,1.0130210355436755,1.092557737727633,1.3023764828034403
1.0064565178008482,1.1024281294719802,1.056184739096413,,,1.189302837788237,1.1188763270205684,1.174594634074703,1.012123803440412,1.0007237625559466,1.1620308195950786,1.279893238817568
1.001756141906568,1.1021987155413189,1.180121951525142,,,1.101553148154507,1.091470813096857,1.2230452898910038,1.00114524516939,1.0193869023647135,1.149659303012343,1.3248931196012586
1.0073692049382688,1.101969301610657,1.034205197499984,,,1.246049628715531,1.0640652991731454,1.2243197831925965,1.0090698557270554,1.0002111818561203,1.1220584218344691,1.3707601482828953
1.0034890038981723,1.1017398876799955,1.0049220893734745,,,1.2290244265480554,1.0366597852494337,1.2354986236254597,1.0137267718851597,1.0061009387811386,1.0925890738494786,1.3195352539274208
1.0043205641541888,1.1015104737493338,1.0551625924713983,,,1.0685878368227877,1.0092542713257222,1.2574085416952483,1.0066661026244406,1.0119906957061569,1.107299410410515,1.2584339215818954
1.0125867288080408,1.1012810598186722,1.136354412386663,,,1.060891701550892,1.02847766996219,1.2152120488391984,1.0041228194845822,1.017880452631175,1.096921279564295,1.305059852775588
1.0058864739550708,1.1010516458880106,1.036081378255001,,,1.0993607520248738,1.0477010685986576,1.19938849741403,1.000725333864097,1.002301009992155,1.107171756570374,1.2961534275399325
1.0085082543324189,1.100822231957349,1.0722759540580926,,,1.2434800910061763,1.0669244672351257,1.2084543296957158,1.0221041460574027,1.0029519356202787,1.1075125321354196,1.304210906686864
1.0109508880671654,1.1005928180266875,1.04490685146004,,,1.119573694610289,1.086147865871593,1.2241844305807248,1.0067550701186565,1.0036028612484025,1.1090384103380808,1.2631585390997788
1.015034722113319,1.1003634040960255,1.0175377488619874,,,1.243829217568938,1.105371264508061,1.2531960761743353,1.0066249038064032,1.004253786876526,1.0933709358759338,1.3585254610317925
1.0151152846742355,1.1001339901653642,1.1074260564526934,,,1.2006785077477298,1.110925600950366,1.2400499058780643,1.0369030814267055,1.1768939320838756,1.0919505386986563,1.3516944604774186
1.0291971135167388,1.0999045762347026,1.2746036325706889,,,1.1813896696250514,1.1164799373926708,1.154407127563732,1.0407369742734771,1.045762176914301,1.0955193524612916,1.301675712833287
1.077582403442498,1.099675162304041,1.0601574114229253,,,1.265346314635159,1.1220342738349758,1.1741929627002785,1.0599934648556373,1.0378386535611914,1.105449305468699,1.3705276393675028
1.0638977974474653,1.0994457483733795,1.098451440383464,,,1.198711101915222,1.1275886102772807,1.1351096357748491,1.0673357933856331,1.0546800907291929,1.136020910273593,1.3528801834719224
1.0545848208608313,1.099216334442718,1.0052981105494472,,,1.1548430016116389,1.1331429467195857,1.168576565537541,1.0775967124608392,1.056471391120674,1.1303878725218868,1.338844097186784
1.0346322323620558,1.0989869205120562,1.0037419255701634,,,1.2423676559759396,1.138697283161891,1.2231885251597558,1.0753162296972527,1.0313143893090482,1.1494508959717913,1.3699685552342955
1.1027797024207473,1.0987575065813946,1.0021857405908796,,,1.1970672133139832,1.1442516196041956,1.2093232660605204,1.065314499477343,1.007876620641715,1.1162578619082162,1.3738449390589051
1.148547115854906,1.098528092650733,1.0006295556115958,,,1.2068825641239624,1.1498059560465006,1.2225273699305597,1.0347422472698131,1.028795914851534,1.1152373608174957,1.3006670219225989
1.032827552544089,1.0636692483776191,1.1797182152498291,,,1.1455927248366309,1.1553602924888056,1.1509520487621598,1.0799178223125148,1.12361367765229,1.1038497312678606,1.2608774148878197
1.0588411129333926,1.0288104041045054,1.2642503395338478,,,1.1326497517925909,1.1609146289311103,1.140859288820853,1.0109966081639754,1.0633386802794311,1.1311582104529037,1.334783252406443
1.0482675631219376,1.0842930590818265,1.1581545910819484,,,1.1519711297778985,1.1664689653734155,1.1128360833499762,1.0107183531663229,1.0949178708848724,1.1074428364064417,1.3468653300725888
1.043479436797563,1.1397757140591471,1.0520588426300492,,,1.1296964291641702,1.1720233018157205,1.1537166644088312,1.0224669476301786,1.01933929738697,1.1124451348931927,1.3273319976891975
1.0440793958800971,1.1379656274671035,1.049997474759106,,,1.4127207356728764,1.1775776382580254,1.1363769741239755,1.0687728654226607,1.1005246597030347,1.116239511160075,1.3583253664770996
1.0276294382743356,1.1361555408750603,1.0479361068881627,,,1.1849077401938315,1.1831319747003306,1.13549021111354,1.0521969685385142,1.032079897885116,1.1289175811311074,1.3596958218539374
1.0568110046382655,1.1343454542830167,1.0458747390172194,,,1.3133446562278768,1.1886863111426351,1.1433994313114164,1.034111423919214,1.122877389094978,1.1053476573402703,1.371214022069898
1.119257907892694,1.1325353676909733,1.043813371146276,,,1.2627028431528136,1.1942406475849403,1.138828689214116,1.022407115975226,1.1190565896227116,1.1017487448576917,1.3126611522408285
1.1787112518360052,1.13072528109893,1.006837459262341,,,1.1295544707487315,1.1997949840272455,1.1238881667642675,1.0213208690352418,1.1152357901504455,1.1007973956406056,1.318203370664773
1.2007030110131822,1.1289151945068865,1.034540477914118,,,,1.2053493204695505,1.2199104014570186,1.047692353185676,1.0363987843447742,1.1164823434035125,1.322086979681551
1.1692837952504338,1.1271051079148429,1.0305249617498786,,,,1.2109036569118554,1.167501225567279,1.0784665276190886,1.0330046772713355,1.1193264410093433,1.3045105187748056
1.0725703107407187,1.1252950213227997,1.033423241043701,,,,1.2164579933541604,1.1597563680016962,1.072174587689814,1.0426721731420625,1.1175658919437252,1.2762259893995944
1.0632803026241855,1.123484934730756,1.0363215203375236,,,,1.2220123297964651,1.1510632923870212,1.020987547164176,1.030264429548979,1.142993854108609,1.2602575897915067
1.019344072796729,1.1216748481387129,1.0000705042575566,,,,1.2275666662387703,1.1250824356385023,1.0308867370413757,1.0269904868873538,1.1296127117817951,1.2947134279704018
1.0476611012268695,1.119864761546669,1.021943269302758,,,,1.2331210026810753,1.2035594258002964,1.031789257173326,1.013353505313555,1.176375289249272,1.2593409991321731
1.0294000065346818,1.1180546749546256,1.0368125279378266,,,,1.2386753391233802,1.151159103921245,1.0429447951771804,1.0097257466290757,1.168827145741291,1.249932088720734
1.0289613883571902,1.1162445883625822,1.0516817865728951,,,,1.2442296755656852,1.1942571042780947,1.0061254337219934,1.007568208400743,1.138266803861271,1.2235687665443218
1.0240608571384413,1.1144345017705386,1.0665510452079636,,,,1.2497840120079902,1.2367367480948128,1.0807662104574862,1.0277005072852696,1.1228686182820131,1.2119337154588825
1.0234747904436732,1.1126244151784952,1.0814203038430323,,,,1.2553383484502951,1.2521281282040082,1.0161058117471753,1.0047701722184474,1.1402085799039878,1.2219548304826542
1.0628628359376004,1.1108143285864518,1.067865495021989,,,,1.1916435201681552,1.24224898163985,1.0424651781166971,1.0051695656428783,1.1368974175604227,1.2226529424550736
1.0322943438776266,1.1023205204176796,1.054310686200946,,,,1.127948691886015,1.2435398433756846,1.0576092976461102,1.004308454679398,1.1926725600291346,1.2305785234475997
1.0356139377189184,1.0953971870249366,1.0407558773799026,,,,1.0642538636038752,1.2416705985819103,1.1130121438224143,1.0366402016511216,1.2345161695548086,1.2499841432436165
1.0911279557707052,1.0884738536321934,1.0272010685588593,,,,1.1592451299878188,1.304766320756809,1.2170146371312476,1.0511925548482897,1.16631428385919,1.2320326672876476
1.0980928873531683,1.0815505202394504,1.0136462597378162,,,,1.1651136650758442,1.3115134913206994,1.0402117589898354,1.052792314379429,1.1194378197320811,1.254513647982781
1.112373793073257,1.0746271868467072,1.0000914509167729,,,,1.0657322086839462,1.2772262397386034,1.0337034409684314,1.0470311799773877,1.1536823686982398,1.2926907640169234
1.0569780058561355,1.0677038534539642,1.2755192849652104,,,,1.0074636708058742,1.3007722434856948,1.0399900400895496,1.0478064759035095,1.218649665228124,1.2661404565696956
1.1088259078079865,1.060780520061221,1.2481217610499162,,,,1.1481635465630982,1.2468905320493535,1.0228817192695625,1.0579315737955317,1.21806036408111,1.2270208248889374
1.1937507714646889,1.053857186668478,1.220724237134622,,,,1.0221912211733173,1.210514387045658,1.007720914578643,1.0645611221489373,1.2156450674113866,1.2578281845935355
1.1535093173690032,1.0469338532757348,1.193326713219328,,,,1.3177290053129678,1.2225580768814015,1.004720070036638,1.052613017164429,1.135631790694284,1.2631420979701
1.165461695616292,1.040010519882992,1.1659291893040338,,,,1.142240969409208,1.289532602102144,1.0128120793901365,1.0779245451211743,1.1669614544489697,1.2462971036856951
1.1369906636838292,1.0330871864902489,1.1385316653887396,,,,1.0675533606219882,1.31633380992425,1.0144795989508688,1.087028551560514,1.1977077833990617,1.2356360425891963
1.125245706498052,1.0261638530975057,1.1111341414734457,,,,1.1976273754629632,1.385793162324785,1.0119464982110258,1.0939795199355171,1.1973363980837028,1.2521903209052268
1.1165026953186767,1.0234440894361194,1.083736617558151,,,,1.2746116304356705,1.288543595314271,1.007839699635814,1.0949485213050405,1.2033878491532908,1.2552641365468882
1.131871125074719,1.0207243257747332,1.0563390936428572,,,,1.5069951628723903,1.3145769780472507,1.0628847405842252,1.099464989549047,1.1768588455246134,1.2813904326615746
1.1315645075576264,1.016762516931737,1.028941569727563,,,,1.2874116093928087,1.248015902548444,1.2013739377277162,1.1267269034395533,1.2061778961102558,1.2492128621955625
1.1117420491919374,1.065082331306478,1.0015440458122689,,,,1.1234236829503408,1.2039353119594858,1.071882170013006,1.1325100579668832,1.2447562689766365,1.2905718127963182
1.0449409877614206,1.038356122489731,1.0012972039684331,,,,1.038036238914366,1.1889921320886947,1.0029771317415062,1.1294462670122491,1.2043186725299468,1.276825400569736
1.0372194990512489,1.0423711479441846,1.0010503621245974,,,,1.0691275061368155,1.2392264291657074,1.007528178920822,1.124105690014492,1.207325123287242,1.2516804221588471
1.046448476066537,1.0463861733986382,1.0069098158805685,,,,1.032083895466345,1.264528867336939,1.0344681115252037,1.1155540713319467,1.154609450589155,1.2544984404760764
1.1346881721204938,1.0504011988530917,1.0127692696365396,,,,1.0516654888123798,1.2607063802024978,1.0393700804501835,1.1160469451193502,1.278409790382122,1.2894328330364495
1.182151621249054,1.071328529937723,1.0141287723062091,,,,1.3522620898085336,1.3444769871170703,1.0186506561955906,1.120631024072263,1.275767011448332,1.295990145039435
1.0703633751355948,1.0254645615713056,1.0013282662946883,,,,1.0573558311617672,1.258993110271396,1.0322052042774403,1.1179391454392376,,1.254277302184425
1.1348949230141925,1.0325184171827992,1.0523297631335815,,,,1.0535343689971128,1.1961743643446074,1.032664515308077,1.1194354680622358,,1.2743490816171403
1.0237176028689507,1.0395722727942929,1.011273957887515,,,,1.003294191533172,1.1309293230375528,1.045311974144247,1.1028889866522529,,1.2889234659185518
1.044865021432416,1.1405545850470835,1.318367610844057,,,,1.1391150291239724,1.1914174020162631,1.0439790797262616,1.0733813863974335,,1.3040043986401078
1.06549901467045,1.142114418219112,1.000148999740506,,,,1.109414248331366,1.2396632830659209,1.0390410313636285,1.027774549993485,,1.2738945009870983
1.107508733691963,1.1273108081034924,1.0130520042923048,,,,1.3399703640589933,1.2264831418415898,1.0191003351259031,1.2183102868560742,,1.266540430356473
1.0273542958441224,1.0249027805855777,1.058588356862138,,,,1.18887088586421,1.1959617155483069,1.0194534626992058,1.082106791068721,,1.3026746291317473
1.0245017748108285,1.067499159243028,1.0228092978681618,,,,1.1794174021094694,1.1511582467740946,1.0145406259521514,1.0783972920275735,,1.3116919402817335
1.0392223241699905,1.0621472163270778,1.1287686715635332,,,,1.0946164944494825,1.2338545701123724,1.0021668463159057,1.0210659422697452,,1.3411095523971186
1.069830376686973,1.171615332560732,1.098588851443776,,,,1.025323204198264,1.2220012558204632,1.00410946678433,1.438145887922957,,1.3182288371837907
1.056140260435829,1.0965855588642426,1.0684090313240189,,,,1.0134705296334952,1.2139674938103675,1.004851666206234,1.090292281408359,,1.3002594336563404
1.0448981587357782,1.0215557851677532,1.0382292112042617,,,,1.0175353444308346,1.2094134145557052,1.0046032596413976,1.031152477592901,,1.248579155856827
1.0220658065089747,1.094156874403288,1.0114237623229094,,,,1.021600159228174,1.1997409374631285,1.0017688839698229,1.038962264156191,,1.3316413960381608
1.0968226158255847,1.0236948669839856,1.0037435685141274,,,,1.0256649740255133,1.2050001969751405,1.002960626037716,1.1428785935464276,,1.3372458897962445
1.121210371030151,1.1772329182915833,1.1638703906597223,,,,1.0297297888228527,1.2082380399482775,1.0080210915307792,1.1883470925376214,,1.298815308042894
1.0913946712420577,1.059431160030976,1.022410163421328,,,,1.0337946036201922,1.2191230308995111,1.001542537157617,1.234342420958897,,1.2951824203334887
1.11905844933454,1.0093258102462452,1.120456573025693,,,,1.0378594184175316,1.225129734326666,1.004583220285933,1.1414674048193645,,1.2829302352703844
1.2003145827263626,1.028348004372449,1.0020461071246844,,,,1.041924233214871,1.2299691203627117,1.007205913420351,1.152174494057427,,1.3275880941461098
1.1998203405470318,1.0124809349929411,1.1050596867475873,,,,1.0459890480122105,1.2235962584628728,1.0065241299596956,1.0331273165403492,,1.2936040879385071
1.109701463578751,1.3126527254040825,1.1042430887891346,,,,1.0500538628095497,1.1871555280074662,1.007048796007449,1.0057517597403416,,1.34052398133156
1.1190200391804657,1.2453833461139627,1.103426490830682,,,,1.0541186776068892,1.2343640101403195,1.014819796507321,1.0035105757048397,,1.284516450898476
1.0821269829504685,1.178113966823843,1.0018044114369355,,,,1.0406940278378325,1.2057769738884248,1.0056426713492403,1.029019337988757,,1.3191744399439949
1.100289641437797,1.110844587533723,1.087434375386339,,,,1.0272693780687758,1.2386363997371406,1.0079768707605898,1.0537156422231575,,1.294013922589869
1.0214013859665678,1.0435752082436032,1.0224084107729452,,,,1.0138447282997192,1.1913807099530012,1.0057272836995284,1.0116186904544573,,1.2821372164168698
1.0403534632830649,1.041322100801777,1.0775666618499111,,,,1.0004200785306625,1.2430797202319042,1.010256390291345,1.006779601753273,,1.3117440164299072
1.1062755823414,1.0498919091158747,1.0397316877389482,,,,1.0002063622691806,1.2062909154792951,1.005576693363502,1.0057468393652262,,1.3114407625935445
1.111199714669511,1.06667121181832,1.0420613363430886,,,,1.0007075782747268,1.1398532024013643,1.0033045196018269,1.0066542568828565,,1.3361478849903672
1.1078933778110247,1.0375162685816317,1.0434637837787508,,,,1.001208794280273,1.1710606795626557,1.0041743784341577,1.007812392750796,,1.3373655139103764
1.1031217168339085,1.2013015140150047,1.2261790523342693,,,,1.006118885370986,1.2312967384954954,1.0243293818805852,1.0056894348890468,,1.342316058858912
1.1060022635268587,1.0829155155201424,1.0771614792963908,,,,1.011028976461699,1.1822683411392922,1.0447925823578903,1.0038853794820513,,1.3620162687569302
1.0943886663196951,1.0619581332015002,1.25036760739728,,,,1.0659199179250485,1.2842569922408724,1.019937294021383,1.0289663777757645,,1.3102529033393466
1.0500774912964586,1.0410007508828578,1.2862347030349952,,,,1.0127638115154782,1.338146992786113,1.039258586871098,1.0210773697449622,,1.318910140086601
1.1031795376005793,1.1370614168085131,1.0353893261732552,,,,1.0118449733411738,1.3351997981999164,1.0329958142884164,1.0241849484237195,,1.3229566352896462
1.0376926579304548,1.0780994848936811,1.0623716842817847,,,,1.0109261351668697,1.4719528020870647,1.0241118172996195,1.0383885728335394,,1.2731328602653147
1.009905468684135,1.0191375529788491,1.123156199595264,,,,1.0001452153612165,1.4147675706688652,1.001049147732132,1.1342889413097743,,1.2335406345493705
1.012750937374673,1.1971626659440806,1.1355328798658146,,,,1.0026945783367087,1.3989840418112505,1.0930945505278706,1.0819669370515872,,1.2613421698853864
1.0194525679341773,1.3298324690635448,1.1603653978427622,,,,1.0052439413122007,1.2236576456193875,1.034243596678311,1.1168382753525854,,1.2365131588260745
1.0248029460551655,1.5057996071654138,1.0167614029037482,,,,1.007793304287693,1.398199393154903,1.2075417430215831,1.0930826483870888,,1.2426014698394603
1.04349601820551,1.0471305986203543,1.0461742426781897,,,,1.005115626865002,1.455120539725266,1.0279244161852557,1.088964803900248,,1.2570105391771111
1.295658618246783,1.0650980143724345,1.1304864314107284,,,,1.0054790528298716,1.4705170364656102,1.014993083745186,1.0599397068305023,,1.2582615057066877
1.0275833472975096,1.1305559912422365,1.1026850138196138,,,,1.005842478794741,1.4698263112257213,1.019486820768657,1.091368251716741,,1.271266005605448
1.0122338658791028,1.196013968112038,1.1448923911703432,,,,1.0062059047596108,1.5399257919339917,1.0235073913454238,1.0825940538759948,,1.2525959475862392
1.0567989294113134,1.2614719449818397,1.0923269229693875,,,,1.0065693307244803,1.5033979838772853,1.0278589610074438,1.0533045495517428,,1.2828100608299238
1.0092377964040786,1.0512225137791065,1.1367965535034417,,,,1.00693275668935,1.1797527463791022,1.0409700529093968,1.042253161480237,,1.2679779009158354
1.0109532855100711,1.1835509617925464,1.1220945231322492,,,,1.0072961826542195,1.1573058266202194,1.0303277643110884,1.0208279451290767,,1.2572850773040445
1.0068389518263126,1.115873513388225,2.9818297396325497,,,,1.007616344606446,1.1381889896115462,1.0104765195075387,1.0319468305026371,,1.2481655305147563
1.011521712932783,1.0481960649839035,,,,,1.0079365065586725,1.168888387233581,1.0121750330526245,1.0462431754373211,,1.2498855866521117
1.0049915763273638,1.0782482600507668,,,,,1.008256668510899,1.3639194769611769,1.009556122295766,1.1010177239568224,,1.2623379999999451
1.0275285777779166,1.07988476452919,,,,,1.0085768304631253,1.3332323054659438,1.0381343128187794,1.057517715049423,,1.2287254918698836
1.0238717519281368,1.2462131664780465,,,,,1.008896992415352,1.2212048388617085,1.0293364469953703,1.036818304690577,,1.269364461413302
1.0933243183109185,1.4317724228122342,,,,,1.0092171543675783,1.3947210272317687,1.0345025685428066,1.104905625929542,,1.2644414780007525
1.0763559956575224,1.434840357703372,,,,,1.009571437808385,1.3360636583718335,1.0169908641488798,1.1951367073619157,,1.3156356413459749
1.1815796084526649,1.0221027824307365,,,,,1.009925721249192,1.362426326783694,1.0289140651333488,1.5816864533484067,,1.2728118059293962
1.085996167747842,1.1009201482760165,,,,,1.010280004689999,1.1741224112736213,1.0232097569247407,1.045548398734414,,1.297197863306443
1.1347698158293027,1.0686047451553524,,,,,1.0106342881308057,1.2670726660042548,1.0118790178389698,1.0636994545897402,,1.2217443031485506
1.0952970398970243,1.2064085094776094,,,,,1.0109885715716127,1.382748327045432,1.0266295416698847,1.07824965264717,,1.2913943759634756
1.0632661722977952,1.4444473083772271,,,,,1.0113428550124195,1.1975321187004444,1.028767231940766,1.0929447718555487,,1.2957457213188135
1.159850520673639,1.0264990306291566,,,,,1.0943813583171755,1.3001185616580948,1.0348164437308935,1.0474633492796486,,1.2761120562292776
1.2058990858106318,1.1663175338081984,,,,,1.1774198616219316,1.269847456082243,1.034269583545444,1.0015349195476333,,1.2542061323101268
1.2874827886712958,1.1272275648098151,,,,,1.2305953367222289,1.4023990940036604,1.0275027715424077,1.158856311131033,,1.2849759555937748
1.1221051394237609,1.2156609750725966,,,,,1.024887856501755,1.2052020931906515,1.0289549229262196,1.245263939979945,,1.3902755305206218
1.2021804965478775,1.107277256155894,,,,,1.0024654775294766,1.2665379120218778,1.028128026868793,1.4779100985224487,,1.3545159865074867
1.237680365272536,1.2374135100628751,,,,,1.056383546944294,1.29933861494873,1.0429070889496883,1.450854493474288,,1.3439058485299205
1.1434723900309185,1.1708142039327856,,,,,1.110301616359112,1.1196372395655474,1.0966790586599466,1.3773973554211807,,1.3437034917778836
1.173123521416445,1.180544608712127,,,,,1.0789543089418083,1.1869519321908788,1.0984256291544852,1.542497487377857,,1.34613291447431
1.2044865043025388,1.192739304774054,,,,,1.0476070015245047,1.0934473498427444,1.0575369610667404,1.5250194781620117,,1.3693259334744237
1.2704718402703497,1.1034406052947388,,,,,1.2136473237205525,1.194685250478361,1.030096991735484,1.2710909220634687,,1.3750446499030746
1.2696762119701386,1.0438796705137758,,,,,1.0171227014174704,1.2044008081792232,1.0242735825685638,1.1008230237726706,,1.436856599704276
1.1910576480650157,1.3388421816607123,,,,,1.0197667573456912,1.284493378268409,1.0525007371413366,1.1856214522639714,,1.2928750815467187
1.1610165850113732,,,,,,1.0224108132739125,1.2297850692734351,1.135693529414778,1.0402068157331876,,1.3531380783061264
1.0827961170967035,,,,,,1.025054869202133,1.1885317199738084,1.1772059344272778,1.040298487020766,,1.3471342360470313
1.095010808194698,,,,,,1.209817477906574,1.3026554252040368,1.1237910486474094,1.02558922140219,,1.3408241297602634
1.0259428359910203,,,,,,1.2018238309132012,1.260237001305798,1.1301181229746389,1.4621572144520625,,1.3042636271037007
1.0582731558496588,,,,,,1.2809244823002692,1.1733565176246323,1.0196321188222897,1.22519891004228,,1.3430188646773396
1.1291224167344829,,,,,,1.2393641417046732,1.2926694842184954,1.0073234909426558,1.2619248832417798,,1.387036496940716
1.072846417923269,,,,,,1.101490974080496,1.283794439806485,1.0501801080237267,1.2140385409085286,,1.3652159130791848
1.0388077029360363,,,,,,1.0319005233014875,1.394010137454641,1.015219107463054,1.1812108459353694,,1.3557398144198485
1.1059982527163916,,,,,,1.0674031951760048,1.4074797084855983,1.010242733497234,1.401984918991916,,1.3250915426437928
1.0616020447197854,,,,,,1.009411949114558,1.4283075815346042,1.0177966131146934,1.20664889492467,,1.3120665919563987
1.0730889306880105,,,,,,1.0191819440620862,1.3631171498691457,1.012028254401176,1.1086056357989404,,1.3962198339854506
1.0963011701584922,,,,,,1.016491795561581,1.412714071222574,1.0239848787740906,1.1154748626654918,,1.3901920716270684
1.0885163947004657,,,,,,1.0032887979972394,1.3936411774990956,1.0078468946689694,1.323537675807969,,1.4194876497791675
1.0956263869119836,,,,,,1.0006760015676528,1.4534777558079002,1.026729921414349,1.3610748612724048,,1.3752515572554749
1.0936540155670196,,,,,,1.0002771758422655,1.3947490755929128,1.015515340696859,1.221081291626792,,1.4490944922293811
,,,,,,1.000018043157089,1.2877223653778629,1.027580013700688,1.0990891323477738,,1.4660689061128052
,,,,,,1.0576221289873529,1.1979524046850898,1.0207512146967543,1.102133226916895,,1.474472225036417
,,,,,,1.054402692723459,1.286965359666508,1.0243682195375103,1.1039290137971136,,1.4845894439055165
,,,,,,1.0370394499123217,1.2353529924922038,1.0204379557532457,1.0593833745728842,,1.4187112727113114
,,,,,,1.0196762071011845,1.418381222369884,1.012957787505122,1.0066954682584122,,1.450737509637482
