Counts_envelope_Root_standard_squared,Counts_envelope_Root_standard_squared.1,Counts_envelope_Root_standard_squared.2,Counts_envelope_Root_standard_squared.3,Counts_envelope_Root_standard_squared.4,Counts_envelope_Root_standard_squared.5,Counts_envelope_Root_standard_squared.6,Counts_envelope_Root_standard_squared.7,Counts_envelope_Root_standard_squared.8,Counts_envelope_Root_standard_squared.9,Counts_envelope_Root_standard_squared.10,Counts_envelope_Root_standard_squared
933.3171660684568,52.252108996373394,137.5381353087238,1677.5886995321896,3933.400970232709,1852.0750346930429,416.1920189519191,373.7128723711704,169.95494392782985,116.41572498583724,900.1748699192029,3017.4692891341056
1415.3758427825728,52.41042346938832,145.58362721856935,718.9938130163966,3777.7191640687456,1411.7465612374654,633.1364322005153,435.6140923738798,52.91636698190593,111.0511244085756,591.0357141306349,2887.506895849367
1142.7947857095032,52.56873794240325,153.62911912841486,501.5351988083945,3820.710242885714,1160.839197562943,369.4854090526512,407.8457849904994,76.29586319285121,105.68652383131392,170.62795745344036,2855.674854766471
1028.4227531439492,52.72705241541818,75.06952847901282,390.590868033592,3639.127376005775,1683.74372290029,105.83438590478704,385.1193720581176,112.0133998163355,100.32192325405228,311.5753263510157,2766.857877092137
772.3333580177416,52.885366888433104,217.05021927396405,839.2439502000128,3410.440473259357,1511.3469486924178,166.27948265268756,480.0907739425561,72.70725490107789,108.57466196272316,415.6752838460755,2673.052257225944
2358.830255801338,53.04368136144803,359.03091006891526,1113.3385871731043,3139.6555659560363,1474.2998128033792,147.46057808036673,549.0900127588493,105.49887615545772,116.82740067139406,504.3504230995887,2914.8252532673496
1198.8608492194646,53.20199583446296,283.5141274041093,984.5668909885604,3567.1620885677366,1410.8765647779917,128.6416735080459,584.675778396574,100.93860399768975,110.8132662720039,482.19723619433023,3357.8579534580363
905.5726211421708,53.36031030747789,55.13895898016238,1091.0510707930248,3511.7499227704748,1794.8172274868807,109.82276893572504,631.6093225344273,122.23502272755468,189.1331212222773,447.30368874684126,3666.729861355828
902.0013623802636,53.518624780492814,181.58160432182032,1256.9493162821134,3795.243015164744,1963.5969291699184,91.00386436340422,430.72319814912913,97.95118714159403,267.45297617255073,348.0574688227477,3488.702737810029
893.0770427868086,53.67693925350774,84.35170884614539,1049.4120163380423,3921.20077512135,2123.8571352646245,101.66555711198517,265.38120332180506,302.0467488474754,345.77283112282413,333.6957205110717,3458.4075055737208
958.6654947131688,53.835253726522666,82.72437101067445,864.690704678503,3522.70713807144,1507.3593892444887,112.32724986056608,298.0665746931536,153.26702179829596,424.0926860730975,185.0413421449664,3407.942998708305
1374.7377925450432,53.9935681995376,81.09703317520349,527.7945624045137,3428.511682516703,694.8285178961227,286.37808993746864,441.8794759799948,369.89982125580735,290.1316495256491,797.774762121281,3352.3329037432745
1214.5198244608966,54.15188267255253,79.46969533973255,415.0526625728237,3344.971255372794,241.47061065850863,208.4648867502749,319.82223487275417,567.738382302281,140.8023098223764,218.16855831239343,3135.177158268748
834.3087534756597,54.31019714556745,66.99652759118884,224.25153162829744,3348.6728695687966,498.1391370990627,135.06139709898576,256.7094783476242,987.7854773677916,160.97239247327929,691.316862642394,3360.9035638250334
1275.4178298952147,54.468511618582376,67.40627577041002,367.24729744391885,3480.072542883572,453.8385223254392,123.57485817885544,546.0953596911913,768.1429762874612,181.14247512418217,384.3711685814008,3396.1103851422786
1535.4553588772644,54.62682609159731,67.81602394963119,533.5955258153408,3431.341805784354,148.0779101108378,112.08831925872512,930.4753077824564,507.6452521131724,163.01831971446,145.35622115425872,3123.436232900065
1449.6683215421724,54.78514056461224,68.22577212885236,474.3805737154202,3532.664026344617,434.2752827947483,123.13107678823052,1081.457478995169,469.7435084237688,144.89416430473787,279.63089163236936,3303.1298948064755
1574.1572822775663,54.94345503762716,68.63552030807354,739.4792612989507,3544.715322342571,493.4552901784971,134.1738343177359,1174.6842852432603,715.4357905062266,121.9930158932439,213.28657823754867,3308.727725037377
1514.8247760976426,55.101769510642086,69.04526848729472,493.8477599905148,3543.035702941602,80.55269260928019,145.2165918472413,1238.7799574222092,899.2022949624966,158.70083040240397,563.3580523228187,3702.485331486241
1450.3013215874898,55.26008398365702,69.45501666651589,658.1739445460006,3280.5285104242234,169.9968157636289,132.6181831368733,1259.7688889304704,827.184576572703,128.20854213866158,1315.1511732207896,3674.1937513858607
1513.9463725863122,55.418398456671945,59.02188687260168,1215.6601098577696,3264.4572921711388,622.1646046854323,120.01977442650534,1323.0676116352352,844.853168250919,97.7162538749192,464.75735536699534,3701.394993815353
1648.502614112119,55.57671292968687,58.844700970942014,1104.6190597543,3147.566758737334,1374.467775287594,107.42136571613736,1406.6593095425678,896.418976647831,146.13382644357847,97.62890820581366,3630.414267111245
1460.943967957745,55.02982741180108,58.66751506928235,887.778956167113,2967.635032881718,1093.980562134454,94.82295700576938,1533.4489394494683,850.9784634953288,194.5513990122377,87.21714321511422,3544.9923501640405
1668.80052964092,54.48294189391529,58.49032916762269,414.106291353726,3145.9351916386304,1555.78872179187,85.76518870525608,1619.934752737911,775.481596680398,138.0944060430096,52.65079198906416,3737.5549618975033
1947.215228652113,53.9360563760295,58.31314326596303,835.3363582828898,3482.5203773332137,1118.4514932273298,76.70742040474278,1766.1651579265492,627.1322366707763,148.37964094507063,45.58650724003218,3885.704237401777
1447.739457061217,53.38917085814371,58.135957364303366,754.3284310418361,3633.611782670149,834.1773582288544,67.64965210422947,1851.1070668452644,570.4163311187131,158.66487584713164,38.5222224910002,3962.80419499378
1478.7504120165818,52.84228534025792,57.9587714626437,570.4522751020611,3655.855141090014,1505.0960389394108,58.59188380371617,1781.782359723339,741.4026441186805,168.95011074919267,45.13970882173452,3879.6955762418265
1396.6225815119,52.295399822372126,57.78158556098404,852.5229841609606,3520.417875575996,1639.086671916861,49.53411550320287,1668.134151042227,595.6844058506694,179.23534565125368,49.54299996003134,3607.5516356093735
1252.0893919791272,51.748514304486335,57.60439965932438,569.7075913340744,3486.2668580070595,1094.0262235789778,59.513052112400125,1326.6883378601708,946.1133510489074,189.52058055331472,53.94629109832815,3466.950892143886
1075.281567325262,51.20162878660054,57.42721375766472,906.2697762373424,3729.72378540892,1683.448923776137,69.49198872159738,1445.6768919715812,1322.6238288343463,187.60189504282832,58.34958223662496,3379.1208774520915
956.1604115391972,50.65474326871475,45.897309508621056,722.5690124210795,3586.9688742517187,1640.0756038642037,79.47092533079464,919.9859596472776,1487.7432807461898,185.68320953234192,71.70212514715121,3219.09146460858
340.467735811018,50.10785775082896,34.3674052595774,764.0881633821316,3686.697712474144,1719.087799211852,89.4498619399919,1116.000530675484,1501.1753096658952,183.76452402185552,85.05466805767745,3084.3483699489275
162.98352871031864,49.560972232943165,22.837501010533742,,3922.690203378557,1729.24561561852,99.42879854918915,1222.8933075644966,989.5212133993334,181.8458385113691,98.40721096820369,2974.578723341973
263.35825103038985,49.014086715057374,25.63738476994764,,4293.619952455774,920.2972746467108,109.40773515838642,644.1200699186827,990.754916255544,179.9271530008827,111.75975387872992,3244.7240928127208
239.41714849744903,48.46720119717158,28.43726852936153,,4330.518570060041,1491.3152548312328,140.03719683012963,1106.117306901562,1105.81186219086,178.0084674903963,184.18070997425457,3144.8782594266663
148.41995498666654,47.92031567928579,31.237152288775423,,4136.608460232414,984.655002756077,170.66665850187286,1426.099772737002,877.2790940966748,176.0897819799099,256.6016660697792,2882.266847433477
196.9634296648367,47.3734301614,41.3774925971005,,4184.747140236844,700.7088509344859,165.35956648165308,1401.0322570215628,837.1229261492846,174.1710964694235,109.11159593336198,3005.438414465545
366.2741581405465,46.82654464351421,51.51783290542558,,4312.054318350478,1181.9768253075006,160.05247446143332,1070.891253220714,954.6622625712516,172.2524109589371,71.42166930993643,2944.374634278557
224.92153971598376,46.27965912562842,61.65817321375066,,4239.7337060037735,1695.324445179526,154.74538244121354,1198.082159589226,844.5670840538827,170.3337254484507,78.11121469755354,2861.037593722685
185.7772520722226,45.73277360774263,80.91203559094701,,4309.459908792971,1419.5602014775693,976.812469214134,1168.2976721829564,799.7564852336374,168.4150399379643,137.69271716092467,2722.9587141596944
148.20202727975382,45.18588808985684,87.66683049004206,,4033.072207016722,1149.5790082359697,761.6541921591313,1171.195786487894,674.0781111141339,166.4963544274779,116.9918477135045,2529.3967999465594
216.29815565513564,44.63900257197105,94.4216253891371,,4257.160922873698,1457.5107869001788,544.1651470388331,1301.0996866668156,416.50203833375616,164.57766891699148,120.41322576587294,2661.777287223112
248.6197649826744,44.09211705408526,101.17642028823217,,4324.766183603249,1057.7702450754975,526.7946814491083,1092.8735201134507,288.2329650227296,162.6589834065051,156.09487963349537,2729.454572450461
392.4821359027942,43.545231536199466,107.93121518732718,,4174.223426591502,1217.2141634673037,509.4242158593837,964.4572846030276,240.4656530800981,160.7402978960187,192.3793483501578,2863.8771201060963
414.6617630697158,42.99834601831367,114.68601008642224,,4386.639564627053,1047.0414091433909,492.053750269659,807.5616035176475,457.3814118433744,158.8216123855323,160.33696798518963,3014.6880941193585
495.40520702498327,42.451460500427885,121.44080498551727,,4426.758149414615,1385.979111841598,474.68328467993433,893.7846888379039,635.3193989764771,92.24417249899996,287.201530964447,2759.731926873952
359.28450083573176,41.90457498254209,118.9146497991822,,4490.553372987573,1439.7183404709106,457.3128190902096,550.3672897538731,707.0410631357952,96.11878558825916,360.2323413153645,2802.5820087089146
300.0636202381862,41.3576894646563,284.5822002225343,,4425.960502882251,1643.006416902115,439.9423535004849,456.3660524642271,640.3795799708795,99.99339867751836,126.10347655733868,2830.8394281157066
342.8598716640108,40.810803946770505,297.3441770465815,,4525.049948423407,1652.090596979261,422.5718879107602,555.9248523661158,741.044763147433,103.86801176677756,116.67175156500656,2855.8892532995424
499.8940270685487,40.26391842888472,248.15085242558013,,4856.005297965863,1857.9335811744013,405.2014223210355,675.0923524529773,884.0508734932331,107.74262485603676,169.6189765040198,3028.3781697969725
653.0501845013727,39.71703291099893,274.2415115815142,,4580.812128598247,1694.3014408684344,387.8309567313108,668.1656820774849,241.9145201501169,111.61723794529598,126.26895085065416,3251.610225764208
645.3397283072646,39.17014739311313,162.32077641153444,,5024.003964408204,1748.505809231932,370.46049114158615,825.6695759108246,388.317044948005,115.49185103455518,140.67987432824782,2913.2562768405014
538.9569683412005,38.62326187522734,190.70303171405268,,5228.674691743457,1931.3089090139963,353.09002555186146,1531.1799063391677,233.2332884682733,119.36646412381438,128.18123668696262,2976.291192408406
608.6926574945895,38.07637635734155,169.75381787168573,,5296.600620215154,1731.9223685880738,335.7195599621367,2170.488308778835,79.0450850785147,123.2410772130736,67.62395325090966,2920.053968051992
465.6582607928739,37.52949083945576,148.80460402931877,,5323.485469025938,1877.3434369424947,318.3490943724121,2271.5764339888046,103.98279337186688,127.1156903023328,118.37115956732288,2880.421003178636
552.7132543921898,36.98260532156997,127.8553901869518,,5331.80657487415,1727.8665402897186,300.97862878268734,2460.387656781512,157.9726989240022,149.21473433153488,140.83661667334687,2924.4069982745427
488.1441244016712,36.43571980368418,98.82387922489232,,5557.232243121297,1618.779633531122,283.60816319296265,2749.181780231376,206.8911563114109,171.31377836073696,110.21821077496972,2943.326478716888
302.04131067132727,35.88883428579839,122.17973932960388,,5499.248741511828,1585.0685148100597,266.237697603238,2708.9211210042777,373.43607821195496,338.5764318792232,152.67953286537715,2828.423324353513
295.97217955052344,35.3419487679126,145.53559943431543,,5524.802319904804,1905.7307831748728,248.86723201351327,2989.691216125174,458.5917295481811,505.8390853977095,128.35595564993315,2892.298730089236
572.3474971333679,34.7950632500268,160.51471086976542,,5305.290510507454,1992.010336346756,231.49676642378856,3075.785685402345,809.5069820492565,673.1017389161957,110.2106134714812,2795.635569472516
801.2646075792334,34.248177732141016,107.68907654631604,,5450.887569960984,2069.406359705515,214.1263008340639,3092.210320697376,979.8747340134472,378.17755979993535,92.06527129302926,2842.045458628449
860.4577137534966,33.70129221425522,83.84183634766802,,5064.962557464443,1881.8019161412903,196.7558352443392,2998.0129832929533,1162.300903960884,150.48243957674956,121.0443394641974,2834.3480531596865
739.5183274219561,33.154406696369435,59.99459614902,,5139.862683070425,1920.7391255747943,179.38536965461446,2813.597499408072,1108.4843342664576,124.5408325943278,97.34641748493024,2718.1111419678928
781.8842729205791,32.60752117848364,36.14735595037198,,5711.157875559657,2365.668193294164,162.01490406488978,2651.136527116674,725.0229547440033,114.7001491652368,151.914952906666,2788.8261191802885
579.3253936641123,32.06063566059785,52.26397195218223,,5547.894812762123,2797.544896833367,144.6444384751651,2406.920461231688,407.5035245515703,138.99584295730514,90.21592701870254,3114.1793888397224
580.5229727616615,31.51375014271205,68.38058795399249,,706.9483736188771,3079.2741059650766,127.2739728854404,2838.668674924096,690.8274635768537,238.4355439652895,125.4626518930854,2811.167006196916
177.0335011444916,30.96686462482627,84.49720395580275,,,3334.072549921058,109.90350729571573,2814.0632927300244,259.1179601640121,196.39464588899287,89.804741144161,2900.282124126534
78.82400824665079,55.4471245987211,100.613819957613,,,3228.0795593579587,115.48407196345248,3641.807014171544,142.02456148095564,544.3057204900354,98.0152191842146,2742.7906520520605
130.48752270011903,79.92738457261594,116.73043595942326,,,3479.635926113139,121.06463663118925,4617.202942681548,69.749809806728,408.61147014702505,115.3488588539703,2860.643826704992
31.1061718977988,533.793060156904,132.8470519612335,,,3206.844716808026,126.645201298926,5139.538649302469,51.36242761206508,169.7567156920951,151.73989347318152,2989.114788115224
27.5872826829848,61.96412885565875,253.2390220537223,,,3322.5064053340348,132.22576596666275,5355.414670168844,32.97504541740215,181.9785510301899,155.1093544576974,3050.2051556951265
128.03783052655146,99.73480392916528,220.727561719358,,,3237.683505194811,137.8063306343995,5485.165396436027,321.07357211782454,86.4043567771437,282.86451361694304,3916.060838276758
127.484155952183,97.35153783853264,188.2161013849937,,,3226.4125849548795,141.25178953260038,5529.669864253381,462.4134871931053,94.113503078781,105.5128198599444,2848.152032801929
171.1498187456632,94.96827174790002,155.7046410506294,,,2890.316037947289,144.69724843080127,5077.39237597623,501.7983419215829,101.82264938041833,200.33005817033404,2632.2693339124926
195.3519524735256,92.5850056572674,123.1931807162651,,,2709.987794281725,148.14270732900218,4494.95257351023,524.8289837797474,79.58370312738026,158.67959315267157,2312.231667884485
205.0244747826844,90.20173956663476,90.33270492462655,,,2526.8846014723667,151.58816622720306,4631.793333970555,257.0157029903792,144.28936243918483,138.70130347542974,2167.9372288246145
355.97552192852265,87.81847347600214,224.7003993570068,,,2469.6331370291578,155.03362512540394,5086.164981322208,237.3872625424973,311.8514007419419,207.1844731036255,2342.684597596336
