Duration_envelope_Shape_factor,Duration_envelope_Shape_factor.1,Duration_envelope_Shape_factor.2,Duration_envelope_Shape_factor.3,Duration_envelope_Shape_factor.4,Duration_envelope_Shape_factor.5,Duration_envelope_Shape_factor.6,Duration_envelope_Shape_factor.7,Duration_envelope_Shape_factor.8,Duration_envelope_Shape_factor.9,Duration_envelope_Shape_factor.10,Duration_envelope_Shape_factor
1.0261060376331363,1.0163215639302494,1.0476995320921692,,,1.0274045775113452,1.0017236605515885,1.022718384529312,1.018150811847376,1.0181606931571587,1.208061421084108,1.050924004877916
1.0333873748485984,1.0194475367282934,1.0573973228062878,,,1.03635571332993,1.0027286229152403,1.0109082846058397,1.0237985155199718,1.0037603195953384,1.0729160385221803,1.0601250199862056
1.221039450378946,1.0225735095263375,1.0670951135204063,,,1.0430482577834772,1.0037335852788924,1.0081082416433178,1.0902147542803238,1.0012017947002023,1.1292588503220409,1.0390593365038494
1.003545081603499,1.0124138703794745,1.0767929042345252,,,1.0207131663033733,1.0047385476425443,1.0073941423642374,1.0987909264388367,1.0018509354122296,1.2105933898480603,1.0372123254427497
1.0001018851354304,1.0196569837237928,1.0562292662219128,,,1.0165234246255443,1.0057435100061964,1.0098845126337008,1.1073670985973496,1.007178110769707,1.1235382549789248,1.0451906109099829
1.0643091515625316,1.0367483719929549,1.0422767175070902,,,1.0138396399864429,1.0067484723698483,1.0098364396315975,1.0724195450523644,1.0005284633982294,1.1559694426123637,1.0482618549758838
1.0322557933226562,1.0451857686198711,1.0283241687922675,,,1.015779117316035,1.008990118375143,1.0080122084849354,1.038575431963553,1.0010825268372945,1.2434155401697304,1.0452172972511184
1.046655388226364,1.0536231652467878,1.014371620077445,,,1.0186666222046576,1.0112317643804378,1.011073581319237,1.0258115279039175,1.0016365902763598,1.1453807334343908,1.0498942839357257
1.0519533800935608,1.0620605618737042,1.0004190713626224,,,1.0195395368517324,1.0134734103857326,1.0105961597614497,1.073500928983315,1.0001991092696585,1.0630851157215149,1.0554499908434232
1.1055897340493792,1.070497958500621,1.0489028676117234,,,1.047327278978447,1.015715056391027,1.0098477620483617,1.1216139312637308,1.0018170257496586,1.0827859967891915,1.034700670448249
1.075033123255358,1.0789353551275371,1.1037145181398331,,,1.035078768531375,1.017956702396322,1.011845360800943,1.1523458788162932,1.002640176846868,1.1129445368578077,1.061520604979845
1.0766181023458754,1.0873727517544536,1.0117992333198065,,,1.036675568304888,1.0201983484016166,1.0090544740806309,1.1316858808813557,1.0021776701651235,1.0782009162374844,1.0472617227680203
1.1168186790260324,1.09581014838137,1.0169712852653334,,,1.0182531634140837,1.0224399944069114,1.0142341664567067,1.1232341631181126,1.0039183847522746,1.1258385387144878,1.0574192680218617
1.0685428798661554,1.1042475450082865,1.143939785660241,,,1.0086511064031496,1.024681640412206,1.017628198668498,1.0288261278275856,1.0239068184492828,1.0970572311480946,1.0810590599666094
1.0001218990949194,1.1126849416352027,1.0961969993048422,,,1.0146470107866423,1.0269232864175009,1.0154153509094015,1.019219207448748,1.0033841850349567,1.078791245131469,1.0741717248167482
1.2131623666068774,1.1211223382621192,1.0484542129494436,,,1.0223963565086112,1.0291649324227956,1.0136413444139247,1.0213833981107143,1.0051477975045409,1.0433901619840331,1.076997127489188
1.1556889659919982,1.1295597348890356,1.0007114265940449,,,1.0117624375167824,1.0314065784280904,1.01171718106551,1.0376782289312023,1.0036699478367297,1.0714011486473018,1.0875677780030308
1.098215565377119,1.137997131515952,1.0008764645953263,,,1.0257194668771423,1.033648224433385,1.013310751321297,1.036565329225147,1.002192098168918,1.039620781419114,1.0903156381135106
1.0122012391305768,1.1464345281428685,1.0588695521334066,,,1.032611743604421,1.03588987043868,1.0124536484284146,1.03091556608513,1.0066029929046938,1.082427971860524,1.0845292518718268
1.0475640159098054,1.154871924769785,1.1463525101075775,,,1.0368190254510916,1.0381315164439746,1.0137401726159294,1.019774607673251,1.0350935676924204,1.0322910333796536,1.0942205749065237
1.0339156267858762,1.1510383786692011,1.2249464122125588,,,1.0378288047057267,1.0403731624492694,1.015276622628991,1.015562535840694,1.205876704278222,1.0602364197273395,1.085301575702975
1.0368585391877003,1.147204832568617,1.0973121838134663,,,1.0115603024998745,1.042614808454564,1.0144950300319358,1.0123575689257005,1.0289727240898623,1.0881818060750257,1.077023865249867
1.025400942361568,1.1433712864680332,1.0039319388673975,,,1.0186764371761492,1.0448564544598586,1.0134238655605217,1.012943236164343,1.039609348890958,1.052403693023164,1.082135836494002
1.0436671806969895,1.1395377403674494,1.0613810969262834,,,1.039521393660844,1.0470981004651534,1.015532647238497,1.0135289034029848,1.050245973692054,1.0166255799713022,1.0697108728581746
1.0304871735859356,1.1357041942668655,1.1188302549851694,,,1.035768888204529,1.049339746470448,1.0177990315900478,1.0141145706416272,1.0251610707035363,1.077653107185223,1.057855114553432
1.0912306053152545,1.1318706481662817,1.1432694187573111,,,1.0406740211567371,1.051581392475743,1.0206825051649695,1.0147002378802694,1.0397769314133871,1.142712435423885,1.0525775974331124
1.0392561284641266,1.1280371020656976,1.167708582529453,,,1.0343380217932343,1.0538230384810376,1.0225209256254866,1.0000001241701946,1.0676656388522472,1.064927443702985,1.041176695773579
1.0399008789451485,1.1242035559651138,1.1921477463015948,,,1.0351449233686871,1.0560646844863324,1.0251919484067424,1.029793522915923,1.0102331346133449,1.0790856423414892,1.03740256413261
1.0775764923916222,1.1203700098645295,1.100448926901163,,,1.0339567918031614,1.0498921762703122,1.0363861117725852,1.0387556246738787,1.013004531798094,1.032188836917791,1.0337509399345786
1.0461343262439164,1.116536463763946,1.0087501075007312,,,1.0365199657411273,1.0437196680542915,1.0450218786984682,1.0194604138855563,1.027936817237175,1.0907313682727793,1.0376709573672231
1.0163404588295195,1.112702917663362,1.0157714784287637,,,1.021398705256999,1.0375471598382715,1.0594867968252435,1.000165203097234,1.0007599030226162,1.026278824500379,1.0374386506530142
1.013018223135413,1.1088693715627782,1.035243659129137,,,1.0127267243201974,1.031374651622251,1.0621777792072111,1.0000042221250156,1.0561200869509535,1.0204021418076072,1.0528763065969708
1.0208651379544602,1.105035825462194,1.0177652757680555,,,1.013665552904546,1.0252021434062308,1.060226271170546,1.005598371877517,1.0964985644890832,1.019995940097891,1.0618131435989249
1.0249344576388044,1.1012022793616103,1.0033189252995312,,,1.0169784936681256,1.0190296351902104,1.06140300872175,1.0053843660457324,1.0734910198616567,1.0172610568906355,1.049540620590178
1.020185140952929,1.0973687332610265,1.035186698272738,,,1.0153733439509338,1.0128571269741902,1.0617624825261598,1.0024181890938706,1.05048347523423,1.016573612347366,1.0474926272334382
1.0296968913084934,1.0935351871604424,1.0318609821436246,,,1.009779474609509,1.0281601422266522,1.0574532405117536,1.0008267742072847,1.0274759306068035,1.016512484501804,1.0461013944978117
1.0142813262663486,1.0897016410598586,1.004043136957126,,,1.0128641636962827,1.0434631574791142,1.053122449783211,1.000093679759616,1.03878012392582,1.0157543446501691,1.0458803788021869
1.0466250550668257,1.0858680949592747,1.023761209203902,,,1.0356817061205843,1.058766172731576,1.0608060524503289,1.011373755442181,1.0420303778826516,1.0186749458228148,1.0536807701388071
1.0288006029944152,1.0820345488586909,1.0220321461316138,,,1.0171664147908226,1.074069187984038,1.057609752234542,1.0089825217187107,1.0452806318394834,1.0204169503300449,1.0499427969682111
1.0889273980180565,1.0782010027581068,1.0203030830593258,,,1.0239028467505134,1.0893722032365,1.0603427659362057,1.0210078304854353,1.048530885796315,1.018293375349581,1.0589888420337992
1.0560202159012424,1.074367456657523,1.025274502200994,,,1.0258552552636844,1.0904912894326686,1.049497329798558,1.004909462376718,1.014587536199917,1.0214716659412295,1.060701740404452
1.0551667492352432,1.0705339105569391,1.5042889546683835,,,1.042582211037717,1.0916103756288371,1.0427171194146094,1.0135547613092573,1.0004689643120117,1.0234764286738554,1.0588069449695494
1.0563001273845505,1.066700364456355,1.024191071333013,,,1.0991282753582994,1.092729461825006,1.0287958395913404,1.0131251750905337,1.0260760839041627,1.0240885021352288,1.0696927395376217
1.055936579319741,1.0628668183557712,1.0664770429607429,,,1.03316792651274,1.0938485480211744,1.0359193084999698,1.0116005074203258,1.03063520951619,1.02367922109558,1.0723532266397124
1.0429367962082436,1.0590332722551874,1.0026971466525372,,,1.042635562176064,1.094967634217343,1.0300566056691969,1.008400999821641,1.0051931559065566,1.0243139724005212,1.0697458550422114
1.0409830739992512,1.0551997261546036,1.0022356798597136,,,1.0417005552753276,1.0960867204135116,1.0360641710655092,1.0347211001484051,1.017147216565923,1.025285654123553,1.0711216926589726
1.0249395426610224,1.0513661800540195,1.0017742130668903,,,1.034213237671273,1.09720580660968,1.0312357956943743,1.0193199396547958,1.036191876008018,1.0195468761419797,1.0671337605173832
1.0377642222838288,1.0475326339534357,1.0013127462740667,,,1.0273003518699408,1.0983248928058489,1.0345317561572709,1.0177066055082231,1.0095413139247538,1.0201608005919385,1.058822842918274
1.0456446221026183,1.0259931890960103,1.0765546028068496,,,1.0292323599648991,1.0994439790020174,1.0285668641743595,1.0414009464361853,1.0092723463837756,1.0200515555486591,1.0540622969061657
1.0406607797033365,1.004453744238585,1.002801702469962,,,1.0257269329368233,1.100563065198186,1.0286584618416132,1.0889882320622828,1.0287772441888716,1.0205607044178755,1.0530721822476812
1.0820869191769116,1.0047160902165797,1.095507611733379,,,1.0320930213114483,1.1016821513943549,1.022383314759111,1.080354499574889,1.024074550060979,1.0208400392727268,1.0531646102717298
1.0236295800200166,1.0049784361945744,1.188213520996796,,,1.0269169493003798,1.1028012375905232,1.028270173966685,1.0841873506340474,1.042232851948533,1.0178975645157509,1.0475691847712978
1.0989340644028858,1.0064040458434669,1.1858994494748147,,,1.0530094224969608,1.1039203237866917,1.0270144056296933,1.0968207087221538,1.0732342754249449,1.0182560026623415,1.0470194873948535
1.1031906937443885,1.0078296554923591,1.1835853779528336,,,1.036388363573295,1.1050394099828604,1.0275774252402274,1.084836502189084,1.0193530026658033,1.0183320730987118,1.04284199327907
1.1059639281896831,1.0092552651412514,1.1812713064308524,,,1.057271476496234,1.106158496179029,1.0262467948224034,1.0389970248875964,1.0893066382121022,1.017799166323453,1.0456663508020836
1.047076345635695,1.0106808747901437,1.1789572349088713,,,1.0561762212959656,1.1072775823751977,1.0254762036805214,1.080592801963422,1.045591536902721,1.0177906128441174,1.044567205800317
1.025322222943392,1.012106484439036,1.0417374780059911,,,1.0461424897109517,1.1083966685713662,1.027090743304937,1.0668248065329262,1.00187643559334,1.0205578193293507,1.0440971122777083
1.0401182997161935,1.0135320940879282,1.150911750151724,,,,1.1095157547675347,1.0304236266042446,1.0795239094638245,1.0772533465708956,1.0216562731472536,1.045909943280059
1.0279872392279052,1.0149577037368207,1.044300806782,,,,1.1106348409637032,1.0322301741640094,1.086998092248955,1.052220988707591,1.026054830304609,1.0444968784177695
1.0319464086685302,1.016383313385713,1.0838701417755403,,,,1.111753927159872,1.0292110030023456,1.0856237268871824,1.0251710305942698,1.027643878024033,1.0412247908396255
1.0557474151275237,1.0178089230346052,1.1234394767690803,,,,1.1128730133560405,1.033199959956913,1.0407247529061507,1.0169021490456176,1.0317539553911652,1.042944276551332
1.0331815956603978,1.0192345326834975,1.0209567948536475,,,,1.113992099552209,1.0252093449068382,1.06460666370824,1.003937006683972,1.0325418458313318,1.0552250577476296
1.0525829910818445,1.02066014233239,1.093270454135606,,,,1.1151111857483778,1.0272685385524338,1.0800706474042587,1.0057115705386273,1.033056004461887,1.054565165458453
1.044820258488998,1.0220857519812825,1.0910638314143393,,,,1.1162302719445465,1.0259894784393426,1.0169809928614164,1.0039541441021007,1.032143565135952,1.05227270066659
1.0406922633655726,1.0235113616301743,1.0888572086930726,,,,1.1173493581407148,1.0248858112969903,1.045293075555487,1.0024485164698371,1.0283208736819054,1.0622943174323192
1.0442295330492877,1.0249369712790668,1.086650585971806,,,,1.1184684443368835,1.0285672356825506,1.0586720357887685,1.0570360616604162,1.0331634531627822,1.0669745577625047
1.040622502927253,1.0263625809279593,1.0844439632505392,,,,1.119587530533052,1.0274690803329207,1.015935698980351,1.0018769471634696,1.0344809312275665,1.0620087678205443
1.052522163708437,1.0277881905768516,1.0703788078427112,,,,1.103406719735608,1.0336781337229095,1.0192073885969282,1.0029577706519377,1.0271912856996066,1.0632889991281942
1.0446064521537344,1.0321916896982832,1.0563136524348833,,,,1.0872259089381635,1.0315867445427658,1.0370445813170974,1.0023655582252708,1.0242500988251582,1.0631187361913277
1.014157175494915,1.033800223412524,1.0422484970270554,,,,1.0710450981407196,1.0351674654749603,1.010327405093041,1.0027077983125658,1.0303221137071976,1.0562284862163498
1.0260141381911498,1.035408757126765,1.0281833416192276,,,,1.0317218967262414,1.038283021677758,1.0084232532936883,1.002581782090687,1.0311122118048015,1.0582732800831849
1.0706178566070643,1.0370172908410058,1.0141181862113997,,,,1.067205404510956,1.0405297095182506,1.0242946958393675,1.0024144299311,1.034847960185988,1.0559740407547993
1.0848473241261531,1.0386258245552469,1.0000530308035718,,,,1.0330114178730545,1.0390706149143825,1.0969623461952869,1.0025526560177942,1.0384599897787208,1.0610565944256576
1.1052787369646044,1.0402343582694875,1.3288702517183393,,,,1.016756420218026,1.0393735278340486,1.0814944357559977,1.003968494898273,1.058866450527272,1.058051623200896
1.129862478940188,1.0418428919837286,1.3015548736345215,,,,1.020460124348719,1.0367758486677736,1.0503020568184656,1.0025390614107097,1.0475037620922856,1.0564156206640505
1.1212876587674687,1.0434514256979694,1.2742394955507037,,,,1.0076732541570093,1.0332518115182696,1.0054711819570423,1.0025665131971218,1.0469914476141595,1.050341907592408
1.0350359540008804,1.0450599594122103,1.2469241174668857,,,,1.0706806704635896,1.0335249169095506,1.0034777680410438,1.0020108658530624,1.0505083979736496,1.059211427480121
1.0135847316599944,1.0466684931264512,1.2196087393830677,,,,1.027039331721903,1.04271877123056,1.0248788192167555,1.0060783528989687,1.039568439351185,1.0498171857235492
1.0106415461338678,1.048277026840692,1.19229336129925,,,,1.032796150283527,1.04582386669723,1.007146722963118,1.0028367480058054,1.0471212721394223,1.0496423588306418
1.0276417298066345,1.0498855605549329,1.164977983215432,,,,1.076577638169249,1.0545750433201644,1.00521748633129,1.0036990040017484,1.0474242124565007,1.0408879544473009
1.0288407873494465,1.0564663211777516,1.137662605131614,,,,1.0303764276159793,1.03906650852067,1.003663761148588,1.0031502099318037,1.0491332797855015,1.0565700012821448
1.0239169802989307,1.0630470818005704,1.110347227047796,,,,1.29047979364464,1.043635246160454,1.0243259566489904,1.005249217922833,1.0420559771216682,1.0752484330404175
1.0385856554268416,1.0541689646993349,1.0830318489639783,,,,1.1123671037236411,1.0365050395421662,1.0327398270329051,1.0109059033328658,1.0421650939323552,1.050696267250807
1.0422051677208,1.0960035446844367,1.0557164708801603,,,,1.032918103161446,1.0316936703234505,1.0354016877747512,1.0063996482656197,1.052565182303468,1.0427498370417705
1.033627652975498,1.073986344748305,1.033558006058557,,,,1.0377862463311969,1.0315979169573934,1.0049084605016871,1.006425262219056,1.0364254134421045,1.0537150079434745
1.0415700783711523,1.0997624499343588,1.0113995412369536,,,,1.0254590975523723,1.0405250905389094,1.014926927322697,1.0084001778737293,1.0512463544715571,1.0568734665735613
1.0381067445439258,1.125538555120413,1.047277545277998,,,,1.0052921701685222,1.041822964627256,1.0016513693679692,1.0069048243423355,1.0639930511160745,1.059545589179494
1.0481231982252923,1.1513146603064668,1.0831555493190423,,,,1.0306966414949226,1.037792070088808,1.005965247080327,1.0075392778145271,1.0465526640610976,1.0593145713101553
1.0709892483171624,1.1307154704545144,1.0105298359189343,,,,1.0595953579766682,1.0410035532623754,1.0051625780381417,1.0139922035727291,1.0488576265735643,1.0604536355696266
1.0565040543743685,1.079166333736728,1.000994918065106,,,,1.0045552782346057,1.0354606334754766,1.0053480489136557,1.0181442308176176,,1.0680979036472238
1.0545452629141312,1.0603611288821284,1.0156442003770798,,,,1.0219162118376324,1.0316978305034783,1.00878725517913,1.011613637535936,,1.0671991346111864
1.026550698341523,1.0415559240275285,1.0336063236998414,,,,1.005513252262745,1.0325907718796885,1.0053454820378895,1.0053414308638164,,1.0622056023604751
1.0398259796456826,1.1742275715417567,1.2494631075085023,,,,1.0652379492895778,1.0350350152478496,1.0063590307672787,1.009894307684687,,1.0706287970254245
1.0248787666197827,1.0191834210258692,1.0150838550509451,,,,1.0049181217115577,1.0448148716727208,1.0073297309085978,1.0207339584507968,,1.0722197385735504
1.0404683453069377,1.1646586374543515,1.0317227692725062,,,,1.0287595235097091,1.0476481632435437,1.0062961986724548,1.1945226424872268,,1.0743816299744482
1.0415111025191588,1.0097346657306032,1.02140508620148,,,,1.1516738566990077,1.039362009110273,1.0071226680979566,1.0553653023337457,,1.0727550911038088
1.0348801921644348,1.0901517398865803,1.007538135985241,,,,1.1182394392610029,1.0454409178395845,1.0062952344103098,1.02647692222902,,1.0658594141942546
1.0289509148278313,1.0064865892199606,1.0509946873193383,,,,1.0018660711967426,1.0501490902458153,1.0052282513893285,1.0164742291273594,,1.0647759567118489
1.0518211350357394,1.1291974468116368,1.1915365150218424,,,,1.000999402565844,1.0527840078018535,1.0369908894872997,1.0744018958634187,,1.0594055275663183
1.0347804781933962,1.0841990306753746,1.3320783427243468,,,,1.0069080656215603,1.046807581323161,1.0327285169065183,1.0202872019132754,,1.0557033593460112
1.0175881711554131,1.0392006145391122,1.472620170426851,,,,1.0067324622137874,1.0489496505650056,1.0142649363806606,1.0288982372967594,,1.0577480084878932
1.008852674630348,1.1517302014311694,1.0929507777740155,,,,1.0065568588060143,1.045790220706807,1.010131054369367,1.0191099104251506,,1.0651039026548603
1.0394028333646692,1.0522719655668022,1.0010265575862305,,,,1.0063812553982416,1.043514515251933,1.0054556083725172,1.035580096966071,,1.0659659334025242
1.0514571053667228,1.0076400477997298,1.0568220811030915,,,,1.0062056519904687,1.0499912799129982,1.0136214362789546,1.0306107064980596,,1.0612214775967714
1.0420092580182898,1.04985272094452,1.0907268043528595,,,,1.0060300485826956,1.0483987680297655,1.0065721103153138,1.06485283610549,,1.059703868950974
1.0345777818733088,1.0006450916449423,1.0074404241024968,,,,1.0058544451749227,1.0605197377712854,1.0124235608383074,1.0170808781733751,,1.062759067647975
1.019994476174933,1.106374412618203,1.158340050343074,,,,1.0056788417671498,1.0622442052092895,1.0150766231766153,1.016013861218297,,1.0578897190961067
1.0348781160798115,1.087011582075917,1.0027506212524655,,,,1.005503238359377,1.0693111753214908,1.0474596389044095,1.0072513534195644,,1.053663905232694
1.0368767875670288,1.1059229349134088,1.001571770440678,,,,1.005327634951604,1.0661999556139965,1.0207070763847317,1.0063979153435558,,1.0570175245426867
1.0964909251958124,1.0856373380275897,1.0003929196288908,,,,1.0051520315438311,1.0753900193454125,1.036529214242433,1.0055604916474277,,1.0565131959510483
1.020892391453237,1.0653517411417708,1.0024635516523983,,,,1.0049735306869856,1.0743886804567375,1.0142122818089063,1.006958170394319,,1.0644698869614604
1.0196333329131368,1.045066144255952,1.0612469319287563,,,,1.0047950298301398,1.070457721381663,1.0119645372366626,1.0076959506344425,,1.0684631174371273
1.021100933981028,1.0247805473701328,1.0416861281713783,,,,1.004616528973294,1.0611581949619389,1.0191977098522873,1.004390873766343,,1.071577673328535
1.0199642963479965,1.0788201323249642,1.1536013460771557,,,,1.0044380281164484,1.06953582151347,1.0122642364297718,1.005900621718484,,1.0761899198287628
1.0564375231067062,1.0225989588153868,1.0820115875252112,,,,1.0000037935957298,1.067964879359204,1.0380540165881167,1.0051035948159055,,1.0760746154795489
1.072787658682394,1.1565489318071058,1.0878367951537464,,,,1.000093078881877,1.0771217144585044,1.0809479036331553,1.005484236817893,,1.0847030088851155
1.0796926721909166,1.1679736434003316,1.0461768826887077,,,,1.000182364168024,1.0836928549451197,1.0193057823607852,1.0043558370929613,,1.08514176634549
1.0681104302828344,1.5011523378620364,1.0399443608443095,,,,1.0000966163017393,1.0857575595272688,1.0441735656180071,1.0453786220047372,,1.0832554987196337
1.0479743373170989,1.2590278700630777,1.084702982595663,,,,1.0000108684354545,1.076628458902544,1.05212024562638,1.0058986822867395,,1.0812200856286014
1.0689849956914212,1.1831117776226137,1.1911034270475076,,,,1.1490607682410383,1.082812648946411,1.0687231723457615,1.008775098465629,,1.0797188795366996
1.0268867228271177,1.1071956851821496,1.1390032090732365,,,,1.0023065046638693,1.0824632844335251,1.0796448078262255,1.0113870389135338,,1.0765978835397672
1.056918500544138,1.1269951459984815,1.0372672102325031,,,,1.001171614980542,1.0892958173987335,1.034903997181542,1.0076272739934955,,1.0773483795925716
1.042137876879553,1.1320586730894784,1.0860699608007705,,,,1.0000367252972144,1.0814064368817515,1.039194877682826,1.0090709389070345,,1.0772290374564522
1.027860415100924,1.1371222001804753,1.139281616311738,,,,1.0031209516424695,1.0756751486838216,1.039407493635477,1.003202931041924,,1.0787516466269025
1.037365447939893,1.131365170295576,1.0862412743788392,,,,1.002713116335646,1.0793168857935422,1.0320776035130512,1.0023915740729603,,1.0753061916683468
1.0465933983579123,1.0417753173844873,1.0559924954239013,,,,1.0023052810288229,1.0715803286479908,1.0885182944555971,1.003893399297918,,1.0709077024030973
1.0556148168648951,1.275151573002162,1.033615932875507,,,,1.0018974457219991,1.086869083973503,1.082953314449767,1.0036303957260642,,1.0755017165754768
1.0372374287416224,1.0414710775359597,1.0512254214848236,,,,1.020400422481373,1.0895413890135897,1.107852123123057,1.003788461768718,,1.0758469365954757
1.1067560844837905,1.017595458863855,1.05411106872963,,,,1.0238572314548653,1.092799218499095,1.0903891537292392,1.0063924870448644,,1.0728361817221232
1.0650150322182048,1.015124713128828,1.0670755116705553,,,,1.0273140404283574,1.0933097126875628,1.0865150417494551,1.004232082805497,,1.0787701432289614
1.013640151539193,1.012653967393801,1.111115048450857,,,,1.0307708494018497,1.0940969028634435,1.0873934336185471,1.0042425410852251,,1.0863712111887902
1.0148531188852663,1.010183221658774,1.116876880161871,,,,1.034227658375342,1.0994891672018978,1.1012690435433106,1.0043716829866172,,1.0963447199908412
1.0120238115691944,1.072668804740335,1.1003313224486886,,,,1.037684467348834,1.073711606776674,1.0943815169397737,1.002078929820634,,1.0842757829164176
1.0199330920580536,1.0319458352772668,1.0944608247689085,,,,1.0411412763223264,1.0725061134937084,1.1169347242919658,1.0037118049732,,1.084012596016117
1.016106887184006,1.0834945725906169,1.5314355875065009,,,,1.0344631021690225,1.0599161972165387,1.0731518113243603,1.0043533425949118,,1.0754979367678694
1.0101842275721098,1.1350433099039667,,,,,1.0277849280157187,1.0667584692054064,1.0878803960065977,1.0043476299184575,,1.075927103199675
1.004813773341263,1.0942781535114925,,,,,1.0211067538624148,1.0626431721110228,1.1083870360229566,1.0119669691949604,,1.0755740988586056
1.0135365708678497,1.2441517056856035,,,,,1.0144285797091108,1.0610649094834677,1.0832092512031966,1.0081902370037112,,1.0721439727820563
1.031572168775461,1.1753465388147046,,,,,1.007750405555807,1.050149092024342,1.075585429261723,1.0015974492865956,,1.059670422793454
1.027677392447086,1.3357562449167608,,,,,1.0010722314025031,1.0546259245450378,1.0838819534068738,1.0044107647047855,,1.0627575350136604
1.0140026065741847,1.8437075230194435,,,,,1.001148727201162,1.0562173718788224,1.088822925696524,1.003255766785462,,1.0653645753517211
1.0345815917559196,1.1154646701494912,,,,,1.0012252229998206,1.0570971800166482,1.0670031588770634,1.007130656107366,,1.0577159467699837
1.0463807249061614,1.2013483555051154,,,,,1.0013017187984794,1.050608422274449,1.0936708363682583,1.00280299363522,,1.057942119421473
1.0187339188664706,1.1284941240115538,,,,,1.0013782145971382,1.0444754330518764,1.1095931225549822,1.0127500878103286,,1.0551262749827222
1.123733032913444,1.48864600641004,,,,,1.001454710395797,1.0567642713622194,1.0452478686410005,1.0086429574387583,,1.056234655314234
1.0153933895959726,1.609969342657816,,,,,1.0015312061944557,1.0442266182237168,1.0391126256396102,1.0068734608475094,,1.0543191352656522
1.020490847414328,1.4489401967134454,,,,,1.0178984171365246,1.035228344379529,1.0845157211712353,1.0027543859442962,,1.06099563116597
1.007696042573344,1.1288383269060305,,,,,1.0342656280785936,1.035327785945791,1.0886646715617028,1.0051658813555695,,1.0611690157150693
1.0160773514667174,1.2368199958690431,,,,,1.0976715130134955,1.055213924236543,1.0644865628638074,1.0088796151960957,,1.057522521657856
1.015136275745741,1.2770536829140655,,,,,1.0010053675849728,1.0520638114780578,1.0725508545433031,1.0209789928869648,,1.0665377900438222
1.0109604829556025,1.049415184378413,,,,,1.380886170393994,1.0443642224291318,1.0371189689583886,1.021080013454131,,1.0733384914001218
1.0119735198014177,1.08069639562374,,,,,1.2033660036107965,1.0493526813998442,1.0471813724689123,1.0192605912115853,,1.0751119483880789
1.0342410337891563,1.334320397226015,,,,,1.0258458368275991,1.0331234778645737,1.125420806325228,1.0112215407273977,,1.0676384534023482
1.039099998430787,1.1784516816672397,,,,,1.0544495802071694,1.0428811705456114,1.0661934317417192,1.0300707061636991,,1.0698971463106186
1.0410849868992305,1.2008151251256023,,,,,1.0830533235867397,1.032281285843495,1.0949426594174796,1.046879136921519,,1.0681040959239043
1.0249734736638956,1.0641086896743437,,,,,1.01155980535515,1.0368552546286058,1.0636792951308915,1.0173237672936877,,1.063390337111637
1.0404167982112054,1.0700527539279,,,,,1.000634620238966,1.032503756634528,1.0564435443498883,1.0085401429907637,,1.0714857610786466
1.0506372097882626,1.1170878046861734,,,,,1.005228931838835,1.0483196108116546,1.0526991405339856,1.0071533720632715,,1.0667891158500489
1.0389057358096736,,,,,,1.009823243438704,1.0342706965436468,1.0521723636000595,1.0025931973985915,,1.0751262639938417
1.0312464631323437,,,,,,1.014417555038573,1.0403816757249795,1.0591406130686218,1.0060111003027232,,1.0692291534276144
1.044803199893945,,,,,,1.0932083551815686,1.0523247123146482,1.0507869915948054,1.0070794375317285,,1.0656050166791131
1.1342397500802317,,,,,,1.0691386617155132,1.035312548810555,1.030765212898607,1.0065823675684478,,1.060796647963445
1.0336614433742075,,,,,,1.029252306554598,1.0306824359399465,1.023836195638825,1.0053272496245262,,1.0599999912485083
1.0361836184182784,,,,,,1.0576271130554966,1.041990193420656,1.0193111261058547,1.0089231471384683,,1.0594074895027787
1.0306615441002525,,,,,,1.006116180915054,1.0408151911456551,1.032639992570603,1.0162402860320174,,1.0609932416496772
1.036014762864219,,,,,,1.0095697972652005,1.0384042518956726,1.0727948099841114,1.0112674224191895,,1.0526855718706531
1.0544044272151638,,,,,,1.0000951212059512,1.0397778657403718,1.063938424726982,1.011111000476513,,1.0560403524440367
1.0650112322627052,,,,,,1.019432945916222,1.056137189021745,1.052673219054984,1.0133739426465884,,1.0559058047633247
1.0492887199279763,,,,,,1.0025188019772868,1.0500551678352303,1.0802093806130704,1.0058935780861056,,1.0637218499521828
1.0585461719253864,,,,,,1.002288317720777,1.0571763947337227,1.0593905639689705,1.0071580802072593,,1.0622530956666043
1.0446991209829215,,,,,,1.0003577067007232,1.0609450347731233,1.0337716946086302,1.004892347194626,,1.0647344985367364
1.0717352443768096,,,,,,1.000086621993043,1.0579573750802855,1.05065552626223,1.0041551300485831,,1.0621621325661834
1.0873570796630794,,,,,,1.0000000102417157,1.0576776834231223,1.0535402862912902,1.0046511272698373,,1.0618123220027933
,,,,,,1.0019774873734582,1.0447890463078704,1.042421152333109,1.063003741398006,,1.0619359881545718
,,,,,,1.0068410738715066,1.045297092432624,1.0460622827971626,1.0931391447644807,,1.0581987575598828
,,,,,,1.046502383717257,1.0474674243594717,1.0495877479342142,1.1013536971815698,,1.0639116650035716
,,,,,,1.1001571834406785,1.0396060870974444,1.041518047188547,1.0463201028625633,,1.060813130845785
,,,,,,1.1538119831640996,1.0425019406944418,1.0443043084010706,1.0126778691066478,,1.06361574563337
