RMS_envelope_Peak,RMS_envelope_Peak.1,RMS_envelope_Peak.2,RMS_envelope_Peak.3,RMS_envelope_Peak.4,RMS_envelope_Peak.5,RMS_envelope_Peak.6,RMS_envelope_Peak.7,RMS_envelope_Peak.8,RMS_envelope_Peak.9,RMS_envelope_Peak.10,RMS_envelope_Peak
75.72485870302222,57.01902066947323,63.48127780121672,95.7437916565891,74.11424890775982,73.88547772237641,63.37944770103518,67.74719178848349,51.33539311520836,109.4825190059326,61.15014734146648,68.92747356998338
78.78544169037194,56.65106782919592,64.85211118614086,95.91684683487584,76.77310270727396,74.11761041711263,61.01840956408303,61.50955282975335,47.0463664959129,107.52845661012302,55.245376027136025,67.43763912969204
82.11487756793876,56.283114988918605,64.40230994144389,104.84876169081362,85.51631786190275,68.53609799660364,58.65737142713088,64.98691432443486,46.89721195782408,110.43459219384266,74.32281217764053,69.81100777343443
76.22948741538622,56.0509323019539,63.95250869674691,113.72111460303388,68.30819142663593,70.04961207879589,56.29633329017872,69.76835515087983,54.122967563078376,113.34072777756232,59.71266330954843,71.50550722418883
72.25762268868591,55.8187496149892,63.50270745204993,127.94143615690494,75.67072611180264,63.10892881062168,63.30484780061497,65.17252919238582,68.0014077729566,111.94216527229467,64.6951331404559,71.35998178152735
70.69260957197599,55.586566928024496,63.05290620735296,121.05835469717384,81.14798420118389,65.23397989832891,70.31336231105122,66.52137374044092,55.042245744847605,111.64157884391264,55.5054182455474,70.88628324291865
61.45528693911536,55.35438424105979,62.60310496265598,115.8043350057516,74.52207985493702,53.50031112691904,77.32187682148748,66.52194039562804,54.59965463872886,111.34099241553064,46.31570335063891,69.00597613831474
56.95294939072706,55.12220155409509,62.15330371795901,129.20280045495895,79.46681332978766,56.3096189936324,84.33039133192372,63.59734119980014,66.28535354032523,111.04040598714865,78.54883669193543,67.86521499604707
60.15211380005261,54.89001886713039,61.703502473262034,151.85376787138463,75.84311518784064,54.19266908226641,91.33890584235998,65.35030638894108,82.39057264664979,110.7398195587666,76.41418164961034,69.47228380587543
63.654573575278135,54.65783618016569,61.25370122856506,122.376851752777,75.25974772825559,60.39804118561785,85.713567534703,66.85557491274372,69.00525309239391,110.4392331303846,74.27952660728525,70.34318470239909
61.50115524645821,54.42565349320098,60.803899983868085,121.47873068123155,76.49597219004282,55.2331818068358,80.08822922704604,63.83217484423894,77.62945795869067,110.06775229754574,72.14487156496016,71.31272448420528
54.32762177233705,54.19347080623628,61.83784558125693,112.03243337817078,71.1611719842833,53.13232468893802,74.46289091938907,71.44873896634871,79.3703252765017,109.69627146470688,71.26198510712433,70.24542706632438
58.23137276281865,53.96128811927158,62.87179117864577,152.7720806074696,69.95917585077734,52.88309623705669,68.83755261173211,57.91827974417672,64.35574988906241,109.32479063186804,70.37909864928851,68.43888644599467
55.222230418838585,53.72910543230687,63.905736776034615,,73.18969354210863,51.59421613137084,63.21221430407513,59.66067504310271,66.49800927797975,108.95330979902916,69.49621219145268,67.46602869689947
59.47857017350592,53.49692274534217,62.15020625612351,,73.31082179664708,50.8564345870326,57.586875996418165,61.69319822210963,66.8779020681121,108.5818289661903,68.61332573361686,69.97699621954492
64.79812218560527,53.26474005837747,60.3946757362124,,69.10841585473263,57.69547485730836,59.30787141198133,63.40099592640114,68.19839573412328,108.21034813335145,70.59232513187374,71.30891911542054
52.49515545930377,53.03255737141277,58.639145216301294,,73.71497315001497,62.84788721030807,61.02886682754449,69.07699758538033,69.17678274250206,107.8388673005126,72.57132453013061,72.10613843777783
67.38200524285084,52.80037468444806,57.50125756290285,,70.40446746089927,51.72862066184481,59.056103970609854,64.943232895028,69.93497135420543,107.46738646767372,47.55625103325677,71.02111702809748
64.05276830328982,52.56819199748336,56.36336990950441,,70.59787894929435,51.69486718076447,57.08334111367521,65.79959755028511,69.45635733884879,107.09590563483488,51.4005944824117,72.46360819036744
60.130609864340734,52.336009310518655,55.22548225610596,,76.55448171913994,52.86327963752912,55.110578256740574,68.46766526715187,71.2182279989628,106.72442480199602,47.295189708163136,67.83565798003632
61.83736810088635,52.10382662355395,46.27842187055232,,77.41775744768337,50.34561806920214,65.17159172471523,55.04412146974926,77.6237727372256,106.35294396915717,64.30415346545458,68.48700089044226
53.87790792653593,51.87164393658925,45.77387343395691,,78.85498822054507,56.53027427877494,62.6314405578591,59.9628690345541,75.06189559967568,105.9814631363183,82.49600049566973,69.24846413150055
65.67064641500531,51.63946124962455,45.26932499736149,,77.39090335381434,56.18342625505496,59.10903280249745,63.409392984822006,68.14151197690364,105.60998230347944,60.63733691170541,66.49826388728776
69.680126090444,51.40727856265984,44.76477656076608,,81.02587670674845,50.1102044804744,58.99584564433248,59.60228766338318,70.48703086171372,105.2385014706406,82.18316085763935,70.33173515335027
72.03693399182625,51.17509587569514,44.26022812417066,,82.7171114237344,59.34793671697428,58.88265848616752,59.63875265269609,80.92826120215622,104.86702063780172,74.63464851398712,68.5995376100103
66.51548033677946,50.94291318873044,43.755679687575245,,89.74509011688266,82.17305935433778,58.76947132800255,57.34248380128231,98.9060502576898,104.49553980496287,60.78332701163279,70.18691517550863
60.181124561868,50.71073050176574,43.25113125097983,,91.59145307004854,90.0096644556874,58.65628416983758,58.41842371511736,72.64650448842332,92.48087340193828,62.73410870547357,73.10790593328969
57.80410207945779,50.47854781480103,51.00611615794941,,89.31670067964767,83.56981012370466,58.54309701167262,62.61260751396123,75.6208148921226,92.80757937072433,62.63862366991589,68.90701958509533
49.46013992634829,50.24636512783633,44.63939857441678,,88.63571227956028,79.55638478527264,58.42990985350765,60.79474560490967,69.65884175528863,93.13428533951038,69.58812251725907,71.59957477986188
31.04385122287526,50.01418244087163,47.46895297931972,,101.41109617836295,88.78646769205925,58.31672269534268,65.83858465273624,75.32556931641454,93.46099130829644,79.34092637673707,75.80897853751947
32.51425758590787,49.78199975390692,48.77918876022156,,108.1965745458942,81.56710019766881,58.20353553717772,66.6492067805304,66.2948731164206,93.78769727708249,87.2993302067584,73.37435572635461
58.31764413579914,49.54981706694222,46.831965234705415,,109.99652780761598,83.18768591317739,58.09034837901275,61.94379519971824,74.12120338960663,94.11440324586852,71.30483538615519,74.30778797171857
62.30377163634651,49.31763437997752,51.91409511143419,,118.85279466209316,85.66013470778329,57.97716122084778,64.44477170853558,76.57264299943994,94.44110921465456,82.12384894578408,73.53822702599025
78.50266915829403,49.085451693012814,54.267934453209406,,112.65890700922276,50.70627588808728,57.86397406268282,54.94861960980794,91.7969117756539,94.76781518344062,82.39824652416216,73.84490747114351
72.51277531746162,48.85326900604811,49.51568448448189,,113.32557830295632,52.651708072221176,57.75078690451785,65.86347992278452,73.7801542485161,95.09452115222668,71.76437574013649,72.31434745323051
57.00001444359121,48.62108631908341,44.76343451575436,,109.23091468863063,83.21454443806327,57.63759974635288,67.60453938962829,81.41598155513303,95.42122712101272,83.59374000851933,75.32892214899385
50.40573892498263,48.38890363211871,40.01118454702684,,112.08719098635493,71.47562771929402,57.52441258818792,67.90135107405233,85.87553326427958,97.32953839304908,85.85883210824723,75.60096061837112
63.75518586018874,48.15672094515401,34.18592109193788,,113.74596269533308,87.45569109806229,57.41122543002295,64.50032725422338,86.01101398701019,99.23784966508543,78.64056232998443,77.19239757120067
54.92254471784174,47.9245382581893,39.62330224344815,,121.0298872764574,94.34608887380668,57.29803827185798,63.34810950547471,90.23922676760031,108.11598022276078,88.3357577113248,72.11312997146189
52.43410559639789,47.6923555712246,45.06068339495842,,130.0059914421206,94.54841769953386,57.18485111369301,67.01516031511146,111.97679134616384,116.99411078043612,91.83652402238684,74.80758150706198
58.10366728142185,47.46017288425989,51.161888405632645,,136.0478975362398,93.83577914084492,57.07166395552805,65.97059788335764,98.59451545470164,125.87224133811146,83.99399111792484,78.13521074253772
60.98420038483704,47.22799019729519,62.171202151337646,,145.41756824429922,90.61277845621956,56.95847679736308,66.25785143388543,83.89554843266802,110.96560951320792,76.15145821346283,77.2957678848708
51.43990764953322,46.995807510330486,60.11502654526424,,152.36425671247676,98.5248054960167,56.845289639198114,64.73878012184993,76.53593349804133,107.55667498448904,81.78561509910493,74.11589932239522
50.84477559083509,46.76362482336579,58.05885093919085,,167.61994197178953,84.91773520955688,56.73210248103315,63.78086628906679,72.66243956246907,101.56671740388131,69.38695202011374,74.6407368081966
55.93567295743507,46.53144213640108,56.002675333117445,,171.43313168299224,87.8335198173203,56.61891532286818,62.91496046986381,82.95649077628673,98.5098824364306,80.2531174714702,75.53269065147018
73.34190189775879,46.29925944943638,52.80272162646661,,250.981322806361,86.58498098875451,56.505728164703214,70.13612754291,94.9770252825989,98.27200290679986,33.242011469798854,78.49798487677721
62.45475242708627,46.06707676247168,49.60276791981577,,259.23991447421,92.9615909342365,56.39254100653825,71.75859574319969,74.66186849887809,98.87233054635269,82.4480295355618,78.11938646349849
74.85403634439406,45.83489407550697,46.40281421316493,,,96.7581228740248,56.27935384837328,68.50894837078194,70.96048309148748,121.595501683181,80.45714228121906,82.32280548102057
57.69257688966255,47.629977874368926,43.202860506514085,,,98.77962135291288,54.17390708802575,68.59572184252445,59.67260121081499,115.1868150119178,88.07775384254809,83.40794631927011
85.21505236130112,49.42506167323088,40.00290679986325,,,90.02649813603598,52.06846032767822,65.15826660342796,54.80623617928174,126.06572058322996,89.45843710051766,78.8577858988172
68.08678581216262,60.37043027066506,36.80295309321241,,,97.33289300842848,49.96301356733069,63.65976535044518,57.20394673038152,128.23182326449515,89.00780140526045,78.48248877925683
70.01676167257794,50.93275407392924,49.21991611337093,,,92.82276198745272,47.85756680698315,64.48604060724874,59.60165728148131,124.70168474007733,85.06122232694487,77.26713576662422
69.39393528605726,57.15646865461472,46.34132409238049,,,84.95622000779366,45.75212004663562,66.31327446349516,52.88828500778333,112.2720561721592,86.86302459070518,77.35251634439662
73.00151491978697,56.27094309964464,43.46273207139005,,,96.78861921129536,46.82753587579496,66.63511659268592,67.19421856155738,108.93004190350447,88.86430518208518,76.02562653389565
88.70579053546834,55.38541754467456,40.58414005039961,,,71.10813761122583,47.9029517049543,68.63628101723572,70.58702475224489,105.58802763484974,98.57424809320428,77.66727661118145
89.39554290322624,54.49989198970447,37.70554802940917,,,92.70354865103808,48.97836753411364,70.28295922832399,71.51536535793198,102.4031353376272,87.99655014345132,78.49039224311021
73.35073804327004,53.61436643473439,37.98139422857794,,,54.01079445672632,50.05378336327298,74.65119532291611,75.00536589347321,100.49533067762748,78.695399600586,80.23626864102707
70.38469004639619,52.72884087976431,49.83755968022552,,,45.54531828223517,51.12919919243232,78.14044399399906,77.87015735713152,107.1588390341296,79.91626799529683,80.47720496400571
67.83291165914073,51.84331532479423,45.65497048319375,,,71.35407512545952,52.20461502159166,74.33300583013637,88.27342545014864,127.52130934545777,82.17544945738233,83.84723616219622
64.89945734137672,50.95778976982415,46.43123650102115,,,63.01074659330705,53.280030850751,77.97910126313455,92.87240850548136,143.8101450997649,84.90513949911148,84.99733938284334
74.5446735692098,50.07226421485407,40.22317482521301,,,52.42866102829935,54.35544667991034,77.77879181093769,79.12180445408296,155.30739022816158,82.71733419077859,82.33996525321571
70.98019403089462,49.18673865988399,36.69078884885855,,,56.91703957410363,55.43086250906968,80.0816551324973,75.68459076668341,139.88530375746353,79.53568424807982,85.6664209355981
