Duration_envelope_Median,Duration_envelope_Median.1,Duration_envelope_Median.2,Duration_envelope_Median.3,Duration_envelope_Median.4,Duration_envelope_Median.5,Duration_envelope_Median.6,Duration_envelope_Median.7,Duration_envelope_Median.8,Duration_envelope_Median.9,Duration_envelope_Median.10,Duration_envelope_Median
322.6115485583975,338.64952566593433,485.24829669640366,,,514.7499104738472,731.3038865478596,780.6634785578606,689.1200283259993,438.0869764970776,382.3722706319616,544.9708116147715
515.5423798736492,337.3116324854794,281.42573348443153,,,516.5004779893445,730.0244632166452,781.5711024939548,709.9404582628513,408.5691189019726,403.7426245319448,546.6555150855472
275.1976075109504,335.9737393050244,447.3160354810628,,,529.1591801790728,728.7450398854309,784.9761331704105,734.6644450939234,460.33753395336095,489.8401608516264,556.2011329118272
257.73473187400816,329.6725883305638,216.5098672879637,,,529.7055804610095,727.4656165542165,786.7076056778559,498.3592161833753,332.53736250822453,432.9494191711692,653.1595859323113
208.46027432672324,323.3714373561033,497.29700654882777,,,541.2161102736289,726.1861932230021,773.8774847708769,706.0175440444623,425.8994289976291,376.058677490712,592.0969447373758
150.85020812235237,317.0702863816427,372.1275375066126,,,541.1709012746298,724.9067698917877,772.7687081700956,691.3970045201445,405.37702738758753,433.40960064124806,526.0283685727642
135.62970153999763,310.7691354071821,383.3318508025847,,,530.4772687619572,723.6273465605733,763.0269971973767,676.7764649958268,384.854625777546,490.76052379178407,461.2910942532635
126.98251353865724,304.46798443272155,394.5361640985568,,,539.038291199798,722.347923229359,757.4997482188246,662.1559254715091,430.74939229661777,333.0569792261535,513.672734712674
122.0661327372456,298.1668334582609,403.72986976845993,,,530.4433576346015,721.0684998981446,753.4901493352462,647.5353859471913,373.4208153291486,491.5708586167348,558.1201851628446
121.83149886104668,291.8656824838004,412.9235754383631,,,519.0561396154354,719.7890765669302,740.589990782113,520.2183902343443,342.6340638215869,497.3270961634884,571.7360579495144
172.43167974493403,285.5645315093398,422.1172811082662,,,520.6352731949564,718.5096532357159,712.9682150142414,554.6031928827874,484.70748012920274,402.2000828044909,596.5146311856356
171.04238715814986,279.2633805348792,475.8533727417645,,,508.97786918160136,664.6786021975107,710.7164259241806,822.5341188157473,389.8425120318052,338.8228001157838,573.0993940397677
167.74558166540876,272.9622295604187,529.5894643752629,,,506.71025716313295,610.8475511593056,691.0680249588778,726.2142603945127,311.6048096066362,494.07119992673313,562.2241786645811
157.16090179872424,266.6610785859581,520.9351503230174,,,504.1929526442674,557.0165001211005,693.6244642805027,629.8944019732781,348.8253710821457,471.3798085417334,558.7258829979004
154.63244981625763,260.3599276114975,221.03562611801703,,,503.64946384326703,503.1854490828953,701.6049619342451,616.2227485987207,238.99917971651448,508.29950108348527,551.3186858457505
149.93698633163825,254.0587766370369,259.9602906452891,,,503.3897314984455,449.3543980446902,705.0811974898633,591.5627110158246,286.10438981391314,549.0584186531869,555.8032471589818
153.17626039833212,247.7576256625764,268.2838149557676,,,503.4627548488049,395.5233470064851,701.4216080657527,601.4256830129332,307.53593874680644,559.8819560696633,537.324815437581
152.72935416432733,241.4564746881157,124.6793781962886,,,502.3662861155583,341.69229596827995,684.3964054062274,598.1341815479905,328.96748767969973,553.6436319138203,520.6051896757133
155.845958261236,235.1553237136552,103.55248719472834,,,502.0832742691747,300.459187152897,705.9555172472274,602.8108864662715,350.399036612593,556.5306924267204,531.1216453996542
158.1422322723868,228.8541727391946,98.81520386404716,,,501.2454100739412,259.2260783375141,728.4013304345758,618.3151054027076,350.21630353974456,553.8158533064617,529.5194043317375
164.89458638743687,222.55302176473404,104.46219307038852,,,504.27599302354,217.99296952213112,686.077793931621,649.0616493617216,337.9769624280764,537.293242940264,540.1529053278578
160.96443087598524,216.25187079027347,154.31488134212057,,,502.61542158376017,176.7598607067482,612.4620389690795,618.7130208625532,325.73762131640825,539.1983463750146,538.9752777239269
184.9704123602426,209.95071981581287,204.1675696138526,,,505.8641461790771,135.52675189136525,588.3210659932915,379.0715849591044,313.49828020474007,552.2068067315929,541.2925499754596
190.44242079984804,203.6495688413523,81.44579998150749,,,504.7906237310333,136.89997971926644,580.5017676775925,364.1467797086335,546.4162531635325,552.2563109473244,538.0427092000682
169.80822855565447,197.3484178668917,56.21758067546854,,,508.5849704179724,138.27320754716763,600.2090348907544,367.7153182505424,526.3835066272193,555.8431734764937,536.0405012842176
173.9049458672389,191.0472668924312,514.5064773929769,,,524.650564599312,139.64643537506882,603.5074583333358,325.49138122584293,447.1523018671752,553.3926681306144,533.8364777587383
170.37246977982034,184.74611591797057,59.91987434631605,,,514.2101698000694,141.01966320297,628.1139355943174,316.0607263617412,416.66648145164464,553.4705865279232,494.9409372866908
164.9931391785731,178.44496494351,132.0155699985109,,,522.2513281463354,142.3928910308712,669.3819443740781,254.85024593216403,322.43685307399625,554.7399292746254,477.0581475000316
164.84880365524364,172.14381396904943,146.9115822151775,,,516.9980723803305,143.7661188587724,655.1736884674103,273.01783625414646,395.1865071331496,554.9219914113186,488.2322991883624
209.8297240802281,165.84266299458884,161.80759443184408,,,509.04330169113314,145.13934668667358,657.0913315894398,228.1332265015536,370.9241279579679,553.9921601112271,496.0676496507914
160.1605875345035,159.54151202012827,176.70360664851069,,,507.75800628931455,146.51257451457477,646.546417215386,223.8025094594729,383.6797574929881,554.1285620721821,518.7561355261555
156.14464847916983,118.038208866496,182.8997664742276,,,507.23216690688594,147.88580234247596,661.2822210204724,262.9222633583401,414.3297058903863,553.784723128438,521.6332448009168
158.64702553581452,76.53490571286376,142.2179907618234,,,503.9355605048929,149.25903017037714,623.0234745838329,236.39018130384045,453.802901264315,553.566700316583,526.569637716402
184.12214722394785,116.15592939937082,132.0123439369928,,,507.643114799797,150.63225799827833,628.5352454433812,248.39784505684764,421.5430539985428,551.3163207697717,529.8366025497403
155.4699565538266,155.7769530858779,121.80669711216224,,,505.6075136059819,152.00548582617952,630.0725373960842,233.7784380890816,475.0030761232005,553.314060099926,528.1503521956528
172.4796359204649,153.8198868148291,122.1663353483714,,,505.77253613383823,153.3787136540807,639.34881738319,215.2123957714602,275.5923755438977,553.3936233316274,528.5151741455561
175.13117016429123,151.86282054378032,122.52597358458058,,,504.8737793151861,154.7519414819819,644.6291896787371,219.50212708297988,465.639245318333,555.5988534053968,528.3839173424283
200.1704897105872,149.90575427273154,122.88561182078976,,,506.35824374051,156.1251693098831,652.8305530003628,219.4853394288072,377.6763283977645,556.8715729942386,532.2834752619217
204.59956440291057,147.94868800168274,123.24525005699893,,,511.43982120066863,157.49839713778428,644.721644462692,216.36488791472385,432.5524283015265,553.7823142778526,539.4002504596051
239.13309604963013,145.99162173063394,128.76477291775237,,,554.0945828521399,158.87162496568547,627.7897661549887,196.46061165945605,487.4285282052885,550.8755765793444,554.0391830324178
275.2395471843521,144.03455545958516,252.8880508941029,,,,160.24485279358666,618.9334407544359,218.6947458570829,306.922100736758,553.5831208951838,559.8497656745138
264.6895663175775,142.0774891885364,405.9801825876301,,,,161.61808062148785,633.2427457638998,276.5537058662264,386.229446228809,505.36159829496216,553.5931711185374
324.28312965193635,140.1204229174876,391.0965598824185,,,,162.99130844938904,626.4324174833287,252.6150330800133,542.0755398188593,502.9008845190714,567.9643415571717
384.45718852037305,138.1633566464388,376.21293717720687,,,,164.36453627729023,635.211794058355,245.96321700038453,414.11003282358496,530.2204393357908,607.5163813955137
398.3432639808425,136.20629037539,216.2971823106497,,,,165.73776410519142,641.9555204654871,252.0545338625583,433.3967410738591,521.6564658521417,596.0012085088853
316.81051111427985,134.24922410434124,420.9091243619103,,,,167.1109919330926,663.8924976629805,247.70956251646373,443.0157757410391,564.2750599051839,582.7542461057122
396.6563858345857,132.29215783329244,363.30558255572834,,,,168.4842197609938,663.654630864066,234.8230695466401,464.3805565086631,560.5371957875886,592.4362853517841
428.88739570180536,130.33509156224363,305.7020407495464,,,,169.85744758889498,657.7086392515845,273.6508382032742,480.2881881459802,537.7814535111565,539.0324457012633
440.6443734701037,128.37802529119486,248.0984989433644,,,,171.23067541679617,651.1180976819024,267.5608169308485,404.858460490004,503.10002129638406,512.4707815408537
350.2496457573254,126.42095902014609,190.4949571371824,,,,172.60390324469736,649.1855091709224,248.88885690641985,430.42296845822,491.7067987289011,543.678448571002
255.85370250567928,124.46389274909728,191.6768512887149,,,,244.09127724379616,655.9004481294955,239.8594640130852,438.9254117885205,515.5766870521978,540.4018476102879
211.8004932146408,139.04685463873858,192.8587454402475,,,,315.578651242895,660.8304199986467,268.119726904466,450.313174366765,518.239312908324,548.3993469073997
208.4328450134409,162.66801903395765,194.0406395917801,,,,387.06602524199377,667.1577698627924,267.0981334592946,426.1736924812725,513.752071270326,552.1054979664889
140.5388012157099,186.2891834291768,195.2225337433126,,,,420.8195346965328,667.7991321295302,271.1451366934133,411.9231284025785,508.4903622138952,554.7184120555476
156.00832108541363,209.91034782439584,196.4044278948452,,,,178.70633157483792,686.9905659960659,236.1784025037585,405.5754305402661,544.2016291836143,593.0209043812139
159.2401014121635,233.5315122196149,197.5863220463777,,,,256.13646068136416,667.046768948041,239.65040341778865,397.5186551435712,574.3631987491644,626.6352721570211
212.6607625754779,257.152676614834,89.15828029690634,,,,293.5167876966988,686.0533928839052,235.57900156731824,392.840020152562,487.1656002135528,627.2054870355212
151.20660132778133,280.77384101005305,97.38311512052788,,,,466.52770362229535,691.3040037167257,239.3719378285984,384.4043712559979,461.4943847518096,618.5365363680698
157.2408360933805,304.3950054052722,105.60794994414942,,,,497.8455378433708,697.4255184184065,236.54180718299625,379.1227041027111,470.0936733178245,623.6954080148543
192.88125747597127,328.01616980049124,113.83278476777096,,,,411.640572962056,692.6910964520919,235.58010929187944,373.4003323078165,522.2914603010329,626.6015010645933
191.4656217574777,351.6373341957103,122.0576195913925,,,,575.3840894748693,671.1580214178158,229.9820785833137,368.3832329525914,549.0955439598558,620.6213104496835
208.31086524319187,375.25849859092943,130.28245441501403,,,,602.1560131860823,700.0023820150624,221.90244700456,364.249286154725,533.591168864474,592.8201998055858
211.6544464602347,398.8796629861485,138.50728923863556,,,,653.3215558896791,705.3173034765726,222.8322005551128,361.4689782462587,515.2293980050223,608.379210333959
211.9183482870845,438.4271952288415,146.73212406225713,,,,919.8863086304272,712.2771279988071,221.1119266375154,355.89890317999203,516.1456301955984,590.0256173906356
212.98182854730635,477.9747274715344,154.95695888587863,,,,285.98454706965333,696.147245965488,229.54805319499013,355.4140423178742,518.3996776295115,588.5755443275006
218.5917393002572,551.4223980666706,163.1817937095002,,,,724.8333979312582,686.6248372903675,219.0656250779925,348.7804849088351,549.8254262510917,590.1700014086341
243.4296491692374,418.0050043408327,171.40662853312173,,,,855.7076058625305,688.3318318697736,201.9268975345499,345.0232338339597,527.7394955084247,585.3773143456157
296.5433802193224,251.53282083186463,371.7512428569945,,,,672.0443240157772,683.4572363906415,218.7047731812929,350.3186230584976,544.3679118339635,589.7319981256456
295.0510232259899,281.65310578689,572.0958571808674,,,,509.16268317414,661.4266179584273,204.1676122609441,354.11076072141816,535.2582823985181,595.2717911833903
293.7541076585252,311.7733907419153,510.25646751069087,,,,453.5319674378725,657.7540881903235,271.6877574518064,356.82057461533594,509.4974924842888,594.0772802336595
295.3433765996964,341.89367569694065,448.4170778405143,,,,651.2717603997885,666.768660700284,225.37866421653607,351.5689953455287,520.7941155778386,595.5437513910521
294.5826704522852,852.7263605066607,139.73815464619275,,,,488.100647405553,674.9509396378116,225.24890841329503,366.0101775362977,500.2292159263325,568.5531596965789
298.5087660158507,241.91963267612223,139.31895974961014,,,,385.337310184374,665.6409187394622,224.094808435572,350.85541468335816,,560.2655421981052
301.6206375449965,249.32321458680627,136.2523375638056,,,,510.27279683952383,665.8780612666957,224.1512902058969,347.5130618890468,,504.9318898215316
311.01463967546744,256.72679649749034,272.1317502984104,,,,555.6486141493784,668.8211625057975,219.76961747318188,368.797289459744,,525.671831966705
305.9177315090468,330.63476678472745,153.52960848978245,,,,490.2973721634818,662.7506619550469,220.284605678536,386.2654513078211,,533.7949718081818
303.09466257169527,325.2257398687717,148.61126308923744,,,,520.2807920799157,668.1525744233322,220.66090845554675,333.01077448884087,,504.84764159660926
318.3201056568798,323.1736866008088,166.04173777105754,,,,492.35793596051656,665.0249610098926,221.79283571673784,168.33915776349983,,490.03135250497735
308.02677442338097,137.8458710398073,145.34215750728217,,,,465.997104782971,686.7636677033595,223.8337980090506,645.1823595534117,,494.69286371914495
296.9022187066668,122.79374529611742,208.74733857360684,,,,456.9627435756655,689.9941170690335,219.1049712309457,292.1847995500904,,508.6667567603571
295.7535465548367,104.87448336735876,280.9322717675054,,,,417.8035215688855,683.3411478036135,219.5851010482953,301.43255362816046,,514.6882576021274
301.0175822591626,113.85028811809312,206.8776019926109,,,,475.4307304528057,678.3391804700286,221.6419401067934,311.72165969430074,,512.3299914061353
298.4243301011064,197.60816320678663,132.8229322177164,,,,471.5331110273492,675.5624921703172,221.801970568088,333.0867978431834,,509.6850909579636
296.5230646705617,281.3660382954801,58.768262442821865,,,,460.7865563777706,677.3633344913582,219.1505261721328,327.0911369473717,,506.1252236953836
295.87069070525,229.15869749428072,120.9837055346448,,,,450.04000172819207,681.4451816923504,218.93291196959984,313.4814694944412,,494.7869101461412
295.9254009123281,328.6407135947682,638.1143266210448,,,,439.2934470786135,698.0928412806054,219.0512311149656,319.23730335276747,,495.82904072392114
254.5759488626457,289.671257249572,146.46922699170702,,,,428.5468924290349,699.6865255443464,219.01255788984585,313.8870345073906,,475.5253213329876
255.17775157969072,337.7701771687774,245.16717483272987,,,,417.8003377794564,700.0995834004069,219.2135683441892,303.04992040982114,,484.02904342115664
250.35563304155323,883.6577031334258,309.1921862384937,,,,407.0537831298778,697.7028970107202,219.7600382047545,309.1071412354884,,506.1875546551088
248.911673762949,188.93856864141307,309.5904885090314,,,,396.3072284802992,710.6309147103352,221.0572704341324,307.5872660190674,,510.4081046316928
248.75012812450424,242.55404215350683,405.3773565289555,,,,385.5606738307207,695.4925486242767,222.5418323279744,307.1072413192891,,514.342464987344
288.2837676010425,175.33495801860442,554.9769980435555,,,,374.8141191811421,691.818031561106,224.47174555093787,312.96660679499576,,524.398119696278
287.6910646155159,235.37113359033845,704.5766395581554,,,,364.0675645315635,683.9704788868137,224.0615154512331,314.5934909266814,,544.8971251664207
288.8534592135058,295.40730916207247,264.148735961906,,,,399.8047310486472,685.3716676131373,225.25736373288083,310.78681370037555,,560.0092578157728
290.1992861230642,355.44348473380654,229.59971851787424,,,,435.541897565731,679.2866344499399,228.70327445986243,314.37303709374595,,554.4609859875378
249.28097352462947,415.47966030554056,194.2319766009204,,,,471.2790640828148,688.7495984013243,229.6947661971769,317.6189163793816,,553.715373823127
245.58954415591268,163.41345073744344,263.62020616042287,,,,507.0162305998985,683.9287018200309,236.4152318627681,316.6980342729597,,551.1476551571459
237.5690982154216,380.78892953294496,235.59816919679324,,,,327.4842588837622,694.9739261171874,260.8199913199573,304.50886299820587,,550.3323696241046
214.40562704821144,543.3999721424816,227.6398441252057,,,,382.5456117093268,708.6960191722711,268.048150021402,306.6707094527316,,457.7178166534468
189.6293865669741,89.38462590856463,412.6826739897518,,,,437.6069645348913,699.4183152366534,265.0258565324162,311.2645712270272,,443.4833485008053
196.15233053549457,258.7594456850154,350.7668900390555,,,,440.4284713412326,709.6869522350565,274.38052634263653,348.9558872735021,,458.157623219376
167.33469930820536,143.62406547687706,230.68961553250017,,,,443.2499781475738,707.6983620874017,272.8404837573065,344.7735347095653,,466.9079132223275
182.3526480989723,439.4105090432274,160.34746427655796,,,,444.423073001049,693.9484880288163,308.90043254757967,345.24608509998853,,488.117797535965
187.87233239904583,735.1969526095778,195.63936703793576,,,,447.4700097904131,697.5633678600323,304.21674063591604,348.7101059076664,,505.8312476489568
205.9948859262797,149.73985282060613,520.1424167584481,,,,444.5947272219929,709.7846544598717,282.08601409564966,347.0774768165056,,502.76047072926576
248.19765486834453,352.7856400371853,278.31096867551844,,,,441.7194446535728,718.0369458045067,273.666603048424,355.1077902307392,,471.8499284265346
244.9341819688786,555.8314272537644,312.1820528080566,,,,435.3219039192322,722.5249600510385,305.0671436165878,404.6160437584608,,399.2339610693897
237.3165364009988,283.8537162349937,396.2884904809069,,,,409.3102229615605,723.6439660448704,438.7801697271231,405.2427085485807,,401.6707737798391
208.435207246649,294.69792154596394,496.0806913171223,,,,383.2985420038888,731.4141296297507,321.04189480741195,406.0064697890044,,412.554523432132
217.20913624871991,90.01543214112313,297.5233982107508,,,,357.28686104621704,756.8921740358202,313.1325791830717,406.1871006858228,,424.566517275042
226.8144724463665,149.0852377313704,293.1052949073444,,,,381.0131713730607,756.8858532722243,277.89891965369014,406.1065050193295,,428.7205579204093
249.4587245556734,312.0616468256695,381.079700364428,,,,404.65831068426513,820.9747843977443,287.25489373164163,406.39915993477706,,440.5363545499849
240.81696602424785,283.6332337350798,460.4253273774731,,,,428.3034499954696,826.6575852889234,325.04469932015314,405.1944267401989,,462.9050900147657
253.48381147138545,255.20482064449004,362.2681601339961,,,,451.948589306674,824.6897982346146,271.7430879001121,406.0262973030744,,484.2108817893636
261.8430070872373,226.7764075539003,398.7961980894638,,,,475.59372861787847,829.729773317367,316.0727877966001,408.86175984365866,,456.1208326464103
273.3084359999331,196.01227507269545,455.9024545258704,,,,499.2388679290829,823.5979083706123,310.3061878164119,408.20464785788,,475.15364195976906
286.6523544436829,333.7906275921258,408.9411193784007,,,,522.8840072402874,830.0827820883355,308.7738534128848,409.5054711500863,,477.1395367701375
307.2986641121303,355.5129759060175,438.1410175332996,,,,535.4183243383312,827.3997174520186,305.6884819393188,407.09090751809686,,497.5325645635884
309.80128189387403,377.2353242199092,,,,,547.9526414363751,823.1076567253476,386.3857681805474,409.1590016654844,,491.09465215439945
316.3168341810844,162.77807292960438,,,,,560.486958534419,815.6760641280594,266.95921106380376,410.2658361797884,,495.0378123351449
318.39016151367275,449.2562945927112,,,,,573.0212756324629,800.6809862715138,284.3023517057368,411.8918208868596,,504.0106237595785
318.5509840813819,270.61365380338714,,,,,585.5555927305068,803.9906533934226,365.5022809227557,401.2768422514149,,531.3189252319687
297.1470621240175,183.88900687902145,,,,,598.0899098285506,823.8698868772601,299.3179065005508,406.12028773755696,,524.6251456476791
285.193747993983,100.91383589460494,,,,,566.5539296942618,801.8067723348379,280.4973376601474,405.7719837646819,,527.6128694593313
213.2442469508873,92.4037840753402,,,,,535.017949559973,819.7325373007257,542.8044663499502,405.6598386286698,,543.3415598827577
213.98330273052244,324.506757708242,,,,,503.481969425684,820.3431153562615,274.91177875500506,405.5295390528129,,547.5526987571548
217.8364765795233,158.56291304708145,,,,,471.9459892913952,818.0501236915247,257.78409636501726,408.6803027039499,,538.7696361043461
229.57815597389563,218.5656109916328,,,,,440.4100091571064,824.9903464813422,262.08048580004044,409.4827237606508,,478.3535239507495
213.59907552064536,64.12275869300711,,,,,408.8740290228175,835.7416592492389,281.5295066165479,454.30853940666975,,466.7176925907999
220.2622612990246,158.4633663432509,,,,,414.6606896242048,835.7261658610748,352.7823600736188,409.5462823010817,,464.6460554585
232.4437988716656,218.9676649368418,,,,,420.447350225592,827.6636148599064,377.74986068116846,414.4147838775505,,449.0310264146983
286.5799404235668,206.26554812634583,,,,,354.27454193872575,831.0138298699121,540.971082605696,458.3953413019791,,500.9054657430245
291.4030985554834,86.37586474994369,,,,,346.3104176490227,831.0385667826649,357.2148499864747,457.9543911326724,,506.3983192403738
299.812775675349,242.21359571845448,,,,,245.38207854060911,829.4710247880402,312.6201271658145,459.04834414569416,,514.3701338617548
303.0931271194244,198.17755560076645,,,,,359.9073655775599,843.7591885673626,270.97891836970547,469.53603712921847,,520.8600574499055
316.8842573081409,120.9480564802046,,,,,474.43265261451074,830.5765313747437,347.866847834494,469.1017742802687,,521.7811705695669
271.55685484422435,120.663779976859,,,,,379.5626351498412,820.2916153016184,540.0928774530602,463.2468615427104,,620.1382289320069
215.9003032240788,142.420456146861,,,,,284.6926176851716,830.2030395420405,316.5351181385475,464.41964950022384,,573.3059281041099
222.32388244320848,252.4044406188247,,,,,357.3769396021439,832.1361689379528,451.7233311093714,458.0677008491688,,604.3192151889989
279.74940255832826,239.15013977660783,,,,,327.0379086118413,835.6551065734193,547.4639435122737,457.9903769460855,,635.2375851809444
294.07855844869897,242.8388341105,,,,,367.3242556842756,832.1969687967653,398.2317591232959,458.0085811836706,,643.2947911934242
285.0679870609264,,,,,,407.6106027567099,836.1633391957636,534.9622713654751,458.2321648521516,,580.2091692937101
322.2175149797076,,,,,,447.8969498291442,831.8363958541959,305.24855218347864,459.04511555640255,,543.5453852371232
350.47672498787296,,,,,,312.50219704594986,827.7591964253717,330.56169430011346,509.80467830903297,,574.3154995184643
330.8104695616117,,,,,,363.39239243832776,823.09700591556,583.602435303116,514.7643093133662,,597.7460713378285
320.867249055344,,,,,,441.36872346127456,822.1969976645743,549.788349668689,515.4677752206833,,607.6219820261005
297.13040555751616,,,,,,580.7983349644462,822.3628496891615,538.6231954500336,518.0924848972563,,604.2128962198118
246.84051109717788,,,,,,393.245264150004,815.3316290142459,539.375320247667,518.9085748351598,,595.2432809346859
274.43234351810884,,,,,,570.9238936614702,823.102693212357,354.4918363464869,519.1452643991981,,619.6963598781696
337.77188512926773,,,,,,308.4715314146929,823.0494576539918,315.48741068063,486.8395217701235,,606.9193200260564
253.1174344240193,,,,,,257.299385591027,830.3477504371847,306.1640451519497,466.687465346927,,620.6783776125069
270.6767629654699,,,,,,473.2196497559949,834.1399352223033,327.7463372837707,462.357763395099,,630.0491192869067
228.81041333425665,,,,,,455.1360216750712,840.9622940587617,333.5029737212336,513.5835200619813,,628.5503805324565
260.66751938456883,,,,,,419.12064068716256,843.06017057903,299.78285293240504,478.1990069503988,,649.7280451830123
378.9202972457057,,,,,,424.89273219907193,835.813234865147,313.6013642511093,517.1913952737734,,657.2094032099748
371.37385630290606,,,,,,337.604065725823,830.7267916760611,330.2709152010825,521.4626158949995,,672.4548121660804
,,,,,,293.10728657102925,827.4484318214854,308.4171523712212,623.9398129379098,,667.3010056731057
,,,,,,333.17530900340574,823.1094139310876,319.0326354070096,605.564827643738,,665.5308439713654
,,,,,,500.0354348252733,824.2879484980137,317.1226510798208,604.5650045786485,,652.521098255236
,,,,,,434.18263633666834,822.2000004478086,317.8924400568493,402.4974521020396,,641.377815663107
,,,,,,368.32983784806345,825.6552322056041,312.7160050766022,367.5588008783049,,638.5901647104952
,,,,,,435.4589925556077,825.9549232204408,329.5841726856684,388.7449733377706,,623.0168979432374
,,,,,,446.8518694013853,824.4797911390198,392.0122845543086,462.876945789942,,610.167408491503
,,,,,,450.7098102910368,823.0825666817581,532.9775673080653,465.05446520536304,,616.7993601321938
,,,,,,470.057373771136,830.1376846916679,507.7836089476766,462.2236685496343,,621.9285019320884
,,,,,,474.70542225043,825.9562095571548,326.5273684050865,463.64029324109913,,649.9044922873027
,,,,,,449.7715037842042,821.3686395781655,309.5887609938229,464.4873279438872,,631.6926688059589
,,,,,,418.8878294100543,822.4044435645419,329.2990129392944,514.8407944754017,,633.3794298450273
,,,,,,388.0041550359043,822.3017814551531,338.4674592771912,463.2517113447077,,640.480881189974
,,,,,,357.1204806617544,822.3268555258098,411.903098379548,470.2920302735545,,649.0267347808194
,,,,,,407.81328335288174,820.3179603807744,482.170156556452,514.1285052411324,,653.259196823791
,,,,,,337.97937439787734,822.4189788138351,524.2743551847454,516.6861154696493,,644.0604428197364
,,,,,,268.1454654428729,821.1210232666397,544.6254357442376,518.1196938034543,,649.6308516558878
,,,,,,352.892721856683,818.0804012435062,540.2705116506021,518.587213473151,,659.6714981734763
,,,,,,437.6399782704932,817.8317282053049,528.3589887979333,520.1360148952107,,655.0004977000415
,,,,,,754.6516436503159,818.7474463015383,343.9428618978027,519.9641203551987,,654.6382431322049
,,,,,,778.2618304911629,807.9517741497225,322.2906569719117,521.6351711491953,,654.448535635802
,,,,,,432.34501544904464,812.6234774528865,510.16382612561904,520.0987085463579,,658.3374901646346
,,,,,,415.5323575143982,804.9521245112933,523.4802214159267,521.8020798481505,,681.6760564119483
,,,,,,398.7196995797518,815.1174373524459,561.2448395458478,522.1116499409112,,687.2053513564401
,,,,,,381.9070416451054,814.0736699178556,417.2760121630883,525.1074270876082,,665.0199422005026
,,,,,,374.0640247574384,813.9122061421459,393.3211698927845,523.7216019195689,,727.8745266203608
,,,,,,344.1483438854032,818.2035578429577,400.7973475458456,524.3458229001601,,720.9718192915915
,,,,,,259.59329663768847,805.1717617007154,363.65998699577057,524.1560619923628,,697.8104420196827
,,,,,,299.51837114921017,786.093630323342,368.7220949781852,524.4061272317638,,712.9258422095836
,,,,,,306.39288504007595,772.9795031171566,508.64765418442926,523.2062281181682,,744.9933692531207
,,,,,,302.07504356306606,781.8120763949969,366.9948074522523,522.67484474911,,743.8699565873646
,,,,,,311.3004189105685,779.8927615558626,377.50449592510586,524.6882448664883,,745.6751016279333
,,,,,,303.8127392291762,779.0773081429852,533.2189276693526,528.2662494248121,,766.0035070745364
,,,,,,303.18792638070687,773.9900257321286,533.3170921414098,527.9709028938717,,778.4108799395162
,,,,,,299.53913893181254,776.0468951849709,373.0817369706565,528.3623741699554,,770.2095986493612
,,,,,,302.3340375042312,770.7149443414127,529.5619578365405,535.6123897572857,,814.2752990254751
,,,,,,302.8571636398045,769.5151252990016,533.0223790017536,543.1940750835057,,806.887895871426
,,,,,,302.8286983886064,769.805181100802,405.77911204879473,536.2750118077684,,
,,,,,,302.8686904047937,768.9948688273965,368.34441358570274,533.0389561758834,,
,,,,,,306.2166573823148,771.1640877371347,365.726768552992,526.6812175024229,,
,,,,,,303.6551193487653,785.5760879835784,512.0666213025065,526.6518683595845,,
,,,,,,303.71178712782694,771.9908008812088,443.24572710470864,526.3060489790425,,
,,,,,,303.5069449294445,778.5234783862506,373.2402287698629,531.5965907194147,,
,,,,,,304.9647222215543,780.6490900135406,366.9246814167803,532.0642493488726,,
,,,,,,306.4948363617041,786.8981297581256,362.28393559801896,523.4470900215499,,
,,,,,,307.92280106558263,796.4469403861538,365.0052462004069,525.2517183337441,,
,,,,,,314.1943597802591,797.7300446789648,365.116696770789,527.4636178264565,,
,,,,,,313.60958806590946,795.2672935389812,365.6354043602018,520.2704193229044,,
,,,,,,311.6024596193566,795.8513620826807,365.54510092350085,466.6824431002925,,
,,,,,,315.3483306836576,805.9670913994923,367.3994192849762,515.2387209382464,,
,,,,,,315.74210854779307,785.1507952478023,365.82767965613374,516.2045158702476,,
,,,,,,315.08274292663714,777.4219653611482,365.6632287086245,520.026116140298,,
,,,,,,320.46637897323353,796.5843259380968,366.37773598639495,519.7255932264966,,
,,,,,,318.0338408524236,790.6505997687793,366.0526911977512,518.1029939230347,,
,,,,,,319.7025263729505,789.012306075871,370.1587487441958,518.9596528584748,,
,,,,,,322.44405421608474,763.4930250688543,366.9180723394888,519.3606593377805,,
,,,,,,315.02616876039093,758.1083963460358,365.8080251683927,521.2169303700423,,
,,,,,,315.3794839339188,761.1544540398767,365.73794128753536,521.5432249560821,,
,,,,,,319.6830510193454,755.9272512042312,365.7163167908521,521.8092002049498,,
,,,,,,319.3990524426627,753.0603083845401,365.8474158466435,519.3176096942539,,
,,,,,,321.5080498099844,755.5324107444294,366.011721250404,522.1824610646705,,
,,,,,,323.6780249920064,749.4694561328922,366.4651857615816,519.2689408434998,,
,,,,,,330.2315876400967,753.055440863055,366.5172483920094,522.4370717476414,,
,,,,,,330.226146799085,739.0881529617416,366.26456651743024,521.9849211423693,,
,,,,,,354.9515409505623,757.6394054112845,366.55001344807727,523.4780316113078,,
,,,,,,360.68520614501153,763.1679416778928,366.4191599899681,523.700921651813,,
,,,,,,377.7950709461121,765.552525501703,369.0093950999995,521.9000932181411,,
