Counts_envelope_Clearance_factor,Counts_envelope_Clearance_factor.1,Counts_envelope_Clearance_factor.2,Counts_envelope_Clearance_factor.3,Counts_envelope_Clearance_factor.4,Counts_envelope_Clearance_factor.5,Counts_envelope_Clearance_factor.6,Counts_envelope_Clearance_factor.7,Counts_envelope_Clearance_factor.8,Counts_envelope_Clearance_factor.9,Counts_envelope_Clearance_factor.10,Counts_envelope_Clearance_factor
1.8168778654865607,1.7697733049877855,1.5127654603914338,,,1.589088473592978,1.0941783697308407,2.119765562870569,1.3199482548054202,1.366703870514549,2.136083698205576,2.271446845641403
1.5030778565693916,1.5220688311775663,1.5203883102777005,,,1.848209762507152,1.1089440591497324,1.7980183334667967,1.4148286412963478,1.4150527056209294,1.9343762294370377,2.613159203040975
2.930344028005503,1.2743643573673475,1.5280111601639672,,,2.1315252268749814,1.1237097485686245,1.5240869418769414,1.5770918184778753,1.1836638092559697,2.336653371033955,2.245920806586032
1.2272826869157765,1.3384737646413722,1.535634010050234,,,1.519477389553207,1.138475437987516,1.4756116915927824,1.7778874625082215,1.0635741842129272,2.091533072518929,1.983187637029248
1.1544127348050215,1.23223520213574,1.6686765873789389,,,1.51043823261471,1.1532411274064078,1.4482814365883676,1.978683106538568,1.1514466760487407,1.8914321660699405,1.9249280941041964
1.8199495623361408,1.2593423960461192,1.5223986283843969,,,1.4673791811457428,1.1680068168252995,1.5414696916324668,1.6376050879456734,1.0432591409748029,2.1375728384997887,2.4961613020339386
1.5326378378812469,1.2874132272819037,1.376120669389855,,,1.4880625943312846,1.1859830820212542,1.7132152911479774,1.4936062481442298,1.1072957626008486,2.231114924752704,2.76774807835122
1.5798253732459284,1.315484058517688,1.229842710395313,,,1.6584436521989652,1.2039593472172092,1.5103487105293312,1.422004895047397,1.1713323842268943,2.157060532869832,2.2271758779850046
1.8206654880240387,1.3435548897534726,1.083564751400771,,,1.478945280690671,1.221935612413164,1.667757096939705,1.806536083900356,1.0073709802962074,1.306030510228524,2.147233620991964
2.61780340656224,1.371625720989257,1.4196218525984234,,,1.749309592107184,1.2399118776091187,1.4954443425075876,2.031870499655416,1.1359796251905572,1.327651750503969,2.1615786318279544
1.576627497363652,1.3996965522250415,2.030802962955901,,,1.617255072774171,1.2578881428050737,1.5373304474962644,2.530597539354942,1.2130777896772842,1.5781061212028302,2.290352718050261
1.7773588699660074,1.427767383460826,1.3388444427113384,,,1.771291579837529,1.2758644080010284,1.4396354252987813,2.1151424905324445,1.2545415879559416,1.6513462867774682,2.31548477481449
1.962864986374829,1.4558382146966102,1.2479014773447976,,,1.956495793397716,1.2938406731969834,1.489283522948102,2.0350346856800843,1.264225339306281,1.517579694461566,2.411968093463725
1.3483867528177913,1.4839090459323947,1.6947061319265977,,,1.7216801680938971,1.311816938392938,1.6537072904440806,1.645231327802707,1.5324338741925168,1.817152485050888,2.6120039672552244
1.022759467566166,1.5119798771681792,1.4837678756496202,,,1.6537022479363552,1.3297932035888929,1.6068658793127542,1.5779195162020088,1.3151053912221276,1.2900914277704063,2.7020182826445702
2.503242291530335,1.5400507084039636,1.2728296193726425,,,1.7385492939328964,1.3477694687848478,1.5535549125994392,1.629999695882091,1.2354035406973252,1.279599345082114,2.352825513187303
2.069539276822318,1.568121539639748,1.061891363095665,,,1.4293416710983362,1.3657457339808026,1.552443911986034,1.7496577742467463,1.1757852040313823,1.3197369188191677,3.001897599436915
1.635836262114302,1.5961923708755326,1.0493931966903056,,,2.0168899460773555,1.383721999176757,1.5955180326051437,1.6849653473707096,1.1161668673654397,1.2905795525451906,2.215553853014632
1.1831498558106506,1.624263202111317,2.544991370273463,,,2.2061081178372595,1.4016982643727125,1.5031289159980434,1.5690550897947215,1.0990946623056217,1.552129134887596,2.613423564122764
2.10576710987065,1.6523340333471015,1.815742943285085,,,2.340880365231176,1.419674529568667,1.4872856345842034,1.3658691737984547,1.2667550089615591,1.3590402454220636,2.302903633310508
1.5351039668139044,1.6560226175931132,1.840715451560761,,,2.433491230652228,1.4376507947646218,1.4946114944151312,1.1761203209488311,1.8874286700356264,1.465388045955787,2.9221566017232465
1.9157460729349456,1.659711201839125,1.5823871014903177,,,2.1774606396401475,1.4556270599605767,1.4789619415394684,1.208861677670129,1.4614528464281358,1.5717358464895104,2.4371247894560666
1.6776245968253756,1.6633997860851364,1.1323845699584665,,,1.8258777896202287,1.4736033251565317,1.4338018716585974,1.2191159213366336,1.4641101333515976,1.4965841799662436,3.0218570548734824
1.7353389927908542,1.667088370331148,1.5135048645379332,,,1.8365984183057849,1.4915795903524862,1.5553187494466731,1.229370165003138,1.4667674202750596,1.421432513442977,3.2145297610306405
2.042079886076719,1.6707769545771598,1.8946251591174,,,1.948700498883853,1.5095558555484412,1.5292608686108955,1.2396244086696424,1.3878944354566984,1.811689355980224,3.1233350902017194
4.969985578164543,1.6744655388231715,1.8553097789142767,,,3.0806670392791515,1.527532120744396,1.5647208103155072,1.249878652336147,1.457926570056626,2.6713161752830774,3.4900403700434253
2.190569299409552,1.678154123069183,1.815994398711153,,,2.060044965291198,1.545508385940351,1.539447317089377,1.0092839569760788,1.4414151355867892,1.503035311190986,3.5509513862511963
2.2134109776500472,1.6818427073151947,1.7766790185080303,,,1.7795677823360334,1.5634846511363056,1.6313140809254878,1.6853690267034136,1.338192171242158,2.190033409887089,3.368842911642863
5.016153916684331,1.6855312915612064,1.4847979347512483,,,1.6571915557409962,1.495381068198723,1.7896731603967344,1.3138223000850344,1.2029224346591645,1.555667385659151,2.870842114327396
3.941118045930489,1.689219875807218,1.1929168509944663,,,2.357391921381321,1.4272774852611405,1.745982451439035,1.162187698390322,1.2516121811544778,1.798711964103341,2.6870787686894686
2.0777759204523805,1.6929084600532298,1.0683118759970966,,,2.358087550328604,1.3591739023235576,1.7765262186779966,1.0105530966956098,1.1028264252021658,1.5529856571946414,2.8234025426485334
2.050439478923888,1.6965970442992413,2.142146506356531,,,1.856357611477658,1.291070319385975,1.7713173446447743,1.0085034485189277,1.498870991289257,1.647891754455742,3.4160502009226543
3.2403580651443806,1.700285628545253,1.314311152984537,,,2.7891197657952222,1.2229667364483925,2.313589765379493,1.0355583835148323,1.4589673628873343,1.8739136602413649,3.12249062167908
2.548504169616009,1.7039742127912647,1.0525524128218264,,,1.9358095485377604,1.1548631535108096,2.239099201596332,1.0005534771570634,1.3755781575982742,1.6463688949952018,2.923621825515719
3.112577244673891,1.7076627970372764,1.5883094792756902,,,1.9031666386550168,1.086759570573227,2.060930458662477,1.000290119888852,1.2921889523092138,1.490017236204478,3.164624125806688
2.90173792994796,1.711351381283288,5.217763381665482,,,1.783568617266834,1.288070896294954,1.9182329098306208,1.037144372789785,1.2087997470201537,1.508429897067619,2.99036999753309
1.7380832486569224,1.7150399655292996,1.5129584561940344,,,1.7718746689429012,1.4893822220166812,1.9267395767673263,1.008931881284313,1.4288862091317664,1.468664024815508,2.831505254527196
2.249917345313132,1.7187285497753113,3.5671956826987103,,,2.1464019984137765,1.6906935477384084,2.251624272422553,1.167486305860041,1.367513869625825,1.5672232928117948,2.8969656872367864
2.0732782023979817,1.722417134021323,2.371825396903174,,,2.1578231355908573,1.892004873460136,2.27792772064763,1.2612927840053256,1.3061415301198838,1.5689945206363871,2.991681265290973
3.1107062904971943,1.7261057182673347,1.1764551111076378,,,2.177205673570652,2.0933161991818627,2.7227518892712785,1.6985091899526097,1.2447691906139424,1.5845830652503046,3.389511519756512
2.142753909485789,1.7297943025133464,3.136967076824525,,,2.001486868552292,2.0640039279772173,2.2324955699759506,1.3124210292630356,1.317446182077426,1.7705884072970122,3.554156964095992
2.142151148404764,1.733482886759358,6.311914933550339,,,2.0043390772174883,2.034691656772572,2.353273110108549,1.3591057098083184,1.075106964713788,1.8790577285096013,3.0105545609047484
2.764925429321852,1.7371714710053696,1.260399709716833,,,2.4390715620344463,2.0053793855679265,1.8351126765644832,1.3804685398820915,1.3904010050803384,1.6486353066009738,3.2576714765687096
3.0606014321563104,1.740860055251381,2.2981964913784623,,,1.933062515854036,1.976067114363281,2.057914010817848,1.7269378489458682,1.2994440271812555,1.901443142416396,4.729842201124793
3.831681581639265,1.744548639497393,1.1090236873554469,,,1.9496793612666283,1.946754843158636,2.0026814185703867,1.6238178126775666,1.5486738442405623,1.791982691512645,3.544709653387595
3.2565362220192977,1.7482372237434043,1.1142573846438937,,,2.176778201270559,1.9174425719539905,2.022376001079684,2.863468237421449,1.181307834924478,1.7399069371034304,4.5511563650174045
3.399185386609287,1.7519258079894162,1.1194910819323407,,,1.9836125196184105,1.888130300749345,2.055548472594231,1.8418163994797123,1.2406365820995864,1.6461936928958063,4.011660313373618
3.238802698287592,1.755614392235428,1.1247247792207875,,,2.218911409612744,1.8588180295447,2.0694792768920234,1.48516509369996,1.075139679744822,1.6150042835076814,4.048777880157857
3.429142767912165,1.6254433213909496,1.5592734969875537,,,2.5635927691096927,1.8295057583400545,1.9964275257782085,2.139061743919826,1.0947533139477257,1.6136998844599242,4.217897088662015
2.1623897132899086,1.4952722505464713,1.039986894032726,,,2.995343438875065,1.8001934871354088,2.2685184512981493,2.825369234631692,1.2404627607363956,1.7044377683160024,3.567269364514013
3.32891258033626,1.4866807048479802,1.538153394734505,,,2.204879476197828,1.7708812159307634,1.5194816606656774,2.921426040390486,1.3291946824166725,1.660553258499348,3.8091164902219705
2.856459682045288,1.4780891591494891,2.036319895436284,,,2.204684824636166,1.741568944726118,1.6769324789540068,2.5667757319752407,1.3484504597828244,1.6534733218471005,3.381543796235313
5.468628661346199,1.5854879890068336,2.475514673485929,,,2.7028837100395235,1.7122566735214728,1.5969489126273944,2.647064956023607,1.5924726229511632,1.7516580127169992,3.6941049040649614
4.52564355486829,1.692886818864178,2.914709451535573,,,2.3561784463131183,1.6829444023168274,2.101050412769963,2.352545825660884,1.3307230458138977,1.8141614055353728,3.997622716285075
4.86715181691946,1.8002856487215224,3.353904229585217,,,2.843793068277411,1.653632131112182,2.1946835287836315,2.3691468976598458,1.7360916286693735,1.7008221096609106,4.478462331197933
2.5841190281188733,1.907684478578867,3.7930990076348623,,,2.7910962493528886,1.6243198599075366,1.9272852387995167,2.4601109934130903,1.382282863468066,1.870998646556626,3.462996138089353
1.98686417594678,2.0150833084362114,2.321392516084798,,,3.401377443328806,1.5950075887028912,2.0972511966377168,2.354370241286904,1.0284740982667582,1.791294029960008,3.6516298703699057
2.191527463439316,2.122482138293556,2.0762989484648715,,,,1.5656953174982458,2.1978542861235386,2.3566485488407607,1.8393491549246048,1.8820088795283585,3.381404721305051
2.2475743970303284,2.2298809681509004,1.3433241878871054,,,,1.5363830462936003,2.397239609303089,2.0034709674640285,1.9014863195466272,2.040229079765162,3.707448961884446
1.572493922657059,2.337279798008245,1.5770485640435572,,,,1.507070775088955,2.5779149424168306,2.133739534163705,1.2222586226804888,1.6228297316689302,3.621315269029515
1.8531705860460328,2.444678627865589,1.8107729402000088,,,,1.4777585038843095,2.7925559359066745,2.0772441108359936,1.2544273656550895,1.7653876332095724,3.4400784277158576
1.6008669029688545,2.552077457722934,1.0819989948066244,,,,1.448446232679664,2.4630358341823246,1.928357940447272,1.2986489827717556,2.3231147848045777,3.51132354041118
2.11444868100441,2.6594762875802784,2.4287504144999805,,,,1.4191339614750187,2.2418948747414595,2.4733284601714502,1.3096815777469593,1.9766381554666808,3.3449130924114443
2.804823947366752,2.766875117437623,2.1345405338740417,,,,1.3898216902703733,2.187577330918184,2.107788205659094,1.2278745943335894,1.8639125620673584,3.471192871883977
1.638386211336078,2.8742739472949674,1.840330653248103,,,,1.360509419065728,2.046292992209774,2.23495430379359,1.0891591834056866,1.7955692722304082,3.516016556312169
1.665478710599865,2.9816727771523115,1.5461207726221644,,,,1.331197147861083,1.9827089076330464,2.2847529916467906,1.8808366570339043,1.8635462739329791,3.195705519169099
1.885464633346608,3.089071607009656,1.2519108919962256,,,,1.3018848766564373,1.9076528195627336,2.027269599393596,1.4189892212883506,1.8480527944596448,2.978636300894164
2.002570249103463,3.1964704368670005,1.2110203021598025,,,,1.309144210383551,2.150434448582153,2.013198814810877,1.1434565376019896,2.1370686345191454,2.926031958569081
1.9793427625924456,2.976114218002494,1.1701297123233791,,,,1.3164035441106647,1.9645362152369723,2.02238478475153,1.2616688622581729,2.3328830206582443,2.776498296996338
1.4623679894508776,2.8499857049695856,1.129239122486956,,,,1.3236628778377786,2.6397783183453423,1.9033693776172464,1.4588286096306418,2.4132703339332267,3.410006473015457
1.6159802421269325,2.723857191936677,1.0883485326505329,,,,1.5806081484300138,2.159476499792949,2.01862524334566,1.446230751243435,1.6465087315071,3.142433455342595
2.8895677783100293,2.5977286789037684,1.0474579428141095,,,,2.232490685839724,2.328343373367176,2.0918542422741075,1.3593418333991951,1.653965801016068,3.281505567099236
3.2100424736996658,2.47160016587086,1.0065673529776864,,,,1.368766472750207,2.2530677819447207,2.4291583638373204,1.415434773382322,1.8946455746900148,3.0097582396557545
2.698588908224816,2.345471652837951,2.3478973144295594,,,,1.899497565645466,2.3037593422682443,2.4286219343219866,1.990590868708064,2.1360322187201617,3.752445095496758
4.720853432827409,2.2193431398050425,2.24343088099981,,,,1.6004190053289482,3.034071340043537,2.103489492576601,1.4103623196429118,2.1850593098864626,2.75457276011653
3.5025508261831755,2.093214626772133,2.1389644475700607,,,,1.166443283084725,2.015421056175952,1.698011623963127,1.4593499850411502,2.084677066119688,2.579652592565794
2.323486710044202,1.967086113739225,2.034498014140312,,,,2.199353023345352,2.086921293463064,1.861719714041451,1.4329408180339174,1.886710667672555,2.60216702237309
1.516809051505697,1.8409576007063164,1.930031580710562,,,,2.095483577737957,2.160338187370727,3.0353487257150698,2.839885377972647,1.77906731925019,2.448592989035044
1.9414442315606115,1.7148290876734078,1.8255651472808123,,,,1.2173396600449582,2.169629897703075,1.9123787244703057,1.7711888852272522,1.8753606260655848,3.379099206285484
3.5737013745836115,1.5887005746404992,1.7210987138510634,,,,1.7076360190891742,2.1365825765945203,1.8463532763429444,1.5826493804494093,2.0806676322673963,2.597364297053809
4.7071369374573,1.6112054073452708,1.616632280421314,,,,1.4355250743569383,2.1392105703923545,1.8673404273693448,1.5890840524937122,1.938749071235213,2.6357349273085315
3.1640217730699978,1.6337102400500425,1.5121658469915646,,,,3.167922400335103,2.26593358985874,1.8351646378626365,1.7503286588863587,1.7663806860135616,2.7651404433953792
3.6617354289560304,1.4829791573550248,1.4076994135618153,,,,1.9854224855344933,2.2213932825885645,1.832021797572124,1.6532752056327351,1.7029900493155508,2.487423255727589
2.502559056081381,1.8546280160126023,1.303232980132066,,,,1.52847990768895,2.2297278999344683,1.8570698136589696,1.6293380533681507,1.908283341898676,2.4719085270394485
3.5732388855721635,1.5841905026465604,1.1862578802155668,,,,1.2996418503192422,2.20525873159317,1.7685414463659834,1.5510436348759458,2.0923786901818304,2.59003707384974
5.593305327636605,1.865452186317012,1.0692827802990676,,,,1.5090788410308251,2.516134968451255,1.752968503500877,1.496790255665332,2.961036669450232,3.061813340153247
1.7956165114254137,2.146713869987462,1.2952302036413732,,,,1.285250729905378,2.8314002571591725,1.5371118211648953,1.5766741468672525,5.605935294525833,3.564904975814444
2.6310933440765267,2.427975553657913,1.5211776269836788,,,,1.62170040123767,2.1904989757805824,1.6457169100054465,2.0205648077213323,2.0536493759069763,2.761956752611926
5.834922587999851,1.906145301840942,1.2540064110596554,,,,2.120363361767119,2.312908778922137,1.6407012727318813,1.5487954774940105,2.2578039540654373,2.613015631348256
3.208945248607268,1.8686914582713008,1.1650740613006694,,,,1.6033498039931111,2.240894176414672,1.5977240915338902,1.5520649039306105,,3.0177140674879337
2.8325814051542206,1.6475304605821846,1.7979395716971067,,,,1.3707874437326413,2.254652852218654,1.657777853539297,1.5730304830397974,,2.9234699100410784
2.21720179409226,1.4263694628930683,1.041199107025042,,,,1.727107544619681,1.983981558247386,1.6941663627686894,1.459494749565056,,3.0105520888081485
2.3565568662608007,1.59261489870954,1.885556519501797,,,,2.304026151658232,2.0470498135239774,1.6917064780706568,1.6687416497907377,,3.841828835141056
1.9444903158563889,1.3208976688331593,1.3118743305146383,,,,1.291992171414447,2.11687787013112,1.6268830914766188,1.966055827722952,,3.9081990045781465
2.296580840228003,2.394519483599755,1.4135093783353674,,,,1.5907762775791727,2.196567917557448,1.7690694819381352,2.63956063751223,,3.307851398521868
2.15061770338205,1.3523380908041824,1.4713781037600488,,,,2.611197242619632,1.854000708945268,1.6733757636075346,1.3792210330004306,,3.654795279868219
2.449032252479044,2.173481555729812,1.4025510684234836,,,,1.9727953056379848,1.8808626758509128,1.720247750887281,2.028185084851556,,3.6638874940117536
2.426003135755597,1.1606445206713347,1.0660935413010566,,,,1.1584614610413977,2.3875239434633864,1.440877814008434,2.2678327187840672,,3.464557902539279
2.117984376831421,1.8663575530831609,3.616963951154662,,,,1.2706071635725693,2.459125766930858,1.7173581590218332,2.4202501033432844,,3.404405731218388
2.823615463693782,1.7038828211145671,6.167834361008268,,,,1.1184836250881405,1.805219022721564,1.8159614439774647,2.4639856424298605,,3.0990458642401912
2.2640554000252715,1.5414080891459738,8.718704770861873,,,,1.118488762175747,1.910654279213794,1.4984492559553293,2.827043147859273,,3.4362277324787462
2.679884285797661,1.9737395762290064,7.457656442568015,,,,1.1184938992633542,1.8363655166525417,2.191297246792235,2.580455784310704,,3.822501014509087
1.5089313546710863,1.3934274319581337,1.0157579918523454,,,,1.1184990363509608,1.7514167908638576,1.8095339126209784,2.881155626468202,,3.854138023792829
4.3751116272067465,1.1564471576160529,1.9065904103014344,,,,1.1185041734385677,2.234674693771326,1.9242531776810403,2.776576647290812,,3.239644111172786
2.881673912412641,1.3923143583236268,1.5208370465175267,,,,1.1185093105261743,1.92352862410518,1.6677589479596018,2.1354008557794644,,3.1239036081780505
2.0354731691549794,1.0798071968517813,1.6628827029428328,,,,1.1185144476137814,2.235960163385333,2.02838836475775,2.960000938369666,,3.515535213462562
4.68348774745658,3.233488335005468,1.9611749818595736,,,,1.1185195847013882,2.108484093919851,2.3605003853856923,2.9275730924744967,,3.4436594484718768
3.683229431918579,1.8009092718786883,1.013844227375443,,,,1.1185247217889949,2.2873454783611544,4.012249579622997,2.309249830329206,,3.4157649013331057
1.7353615350128748,1.5738920159333238,1.0494478922158743,,,,1.1185298588766015,2.15124406676764,1.765125181270948,2.1436394430810486,,3.628852411895802
5.108726747419236,1.4965899595141894,1.0850515570563055,,,,1.1185349959642086,2.248977193150876,2.325527581893508,1.953139553501427,,2.782916757575279
3.3479832147659767,1.419287903095055,1.3149351010048351,,,,1.1177017952089623,2.0235863271646006,1.7935328133587018,2.1100249650388707,,3.1621715845163085
2.769885760878724,1.3419858466759205,2.430694046582356,,,,1.1168685944537164,2.521686674156148,1.6033531302485715,1.98087762052658,,3.4160168334630683
3.0009541385084484,1.264683790256786,3.287225420395516,,,,1.1160353936984704,2.5705706085688687,1.854600811820131,1.3426520630149426,,2.902209872334034
3.489514178341763,1.846817621667472,2.598440677680982,,,,1.1152021929432243,2.50560642713494,1.631080799648338,1.892259246679263,,3.6835670115295582
3.632147479982765,1.3037037512781908,3.0134700716138267,,,,1.0690479891796378,2.2966341241479533,1.9661256311723816,2.284839718636932,,3.2656556019774823
4.153731477832093,1.9602746128615125,4.594143942798454,,,,1.0706578212236388,1.989332940359206,3.249437574749668,2.071454319909844,,3.6403833993328623
3.8741249755931295,1.96276986615958,1.6493488822728823,,,,1.0722676532676398,2.7677304128432336,2.0487457426461897,1.5019383350668871,,3.923660629821816
2.267080680117336,6.262951721801506,2.151057350917508,,,,1.0582586974264414,2.635075028211061,2.2983386509688724,6.748543903900137,,3.5050568719469126
3.805419856661985,2.5510147619182457,2.376755692625217,,,,1.044249741585243,2.6453863272188487,2.160093208302448,1.9631809249949,,4.030688975090186
4.201167519255361,2.1131304024410418,3.285179263658057,,,,1.7631364339882556,2.659069944735473,2.06670678308109,2.0574488046395767,,3.00875487831086
3.372862564599332,1.6752460429638378,5.119361843297227,,,,1.0670261111560857,2.858519357285327,2.070445811012812,2.013909519753885,,3.0724948291308314
3.505140385258528,1.6165993436859192,2.109466722760613,,,,1.0537616482886651,2.6851343813062307,1.9674013968715425,2.1662689793783216,,3.066770354044104
2.7861902407167785,1.8869813003644595,1.8858968412111128,,,,1.0404971854212444,2.626801694407275,2.1148432779400066,2.1877989025383973,,2.985144250313332
4.210614381493913,2.157363257043,2.354337192181128,,,,1.1443602860615396,2.591336825000154,2.175201596447077,2.067690484806953,,3.5313260784073983
1.9560498277113296,2.544623855009577,2.2009850822228345,,,,1.1196932102153463,2.6641524949723947,1.7397921544583488,2.028119972043201,,3.429326836076393
2.940472589198506,2.157216143465532,1.5954447393452738,,,,1.095026134369153,2.349747453182528,2.943219261649931,2.0417693750916768,,2.9887623969808605
3.6137316193160185,4.70775978199172,3.111910426791808,,,,1.0703590585229596,2.826784099686891,2.7762565642060952,2.428273585244716,,3.506208549563662
4.227531593137829,1.5875388558984491,4.16764771075077,,,,1.3653055213410987,2.758530280509596,3.4388571460051858,1.9375982948142827,,3.383357940353289
3.2427048009563784,1.296595785710581,2.1770392128401173,,,,1.3624569271125135,2.7153956135641364,3.404539242043614,2.741610638037548,,3.13553375546144
2.548102004795972,1.399203388822848,2.1516904743219025,,,,1.3596083328839283,2.655674580502265,2.9398353561116,2.4650700516364896,,3.867756032492185
1.4268906028461186,1.5018109919351146,3.121548630830564,,,,1.3567597386553434,2.639075523790315,2.2759743725556776,2.450174602124137,,3.394530511087541
1.46564740141632,1.6044185950473815,2.6630989860385754,,,,1.3539111444267582,2.556302526234064,2.830107192647862,2.47660433594672,,3.354984257819436
1.5057562526091286,1.834754573781985,2.5749251717850594,,,,1.351062550198173,2.364443747491068,1.9244021234440083,2.11126791107121,,3.6716214392362185
2.412779189171664,1.5579746968082049,2.9705703007568327,,,,1.3482139559695878,2.2887196026528778,2.561859934191572,2.4276618272295503,,3.788599430733972
2.48270605856513,1.8061034196796149,42.06262880154984,,,,1.3043781257983007,1.983785715300746,2.005572036084353,2.4327897020319105,,3.169635090694547
2.379920220210343,2.0542321425510246,,,,,1.2605422956270136,2.38877598906024,1.7642716455796137,2.461397000826271,,3.61422914328548
2.037336751699262,2.2903808766494675,,,,,1.2167064654557265,2.558540358759815,2.814674839544052,2.429847647130768,,3.0518846302904308
2.500204869930506,3.98565563304089,,,,,1.1728706352844394,2.449711444297741,3.728673904407333,2.201260383222797,,3.368179238437595
1.7353954344475715,2.763302994077031,,,,,1.1290348051131522,2.265373879158162,2.7164295506478133,1.4837836305200032,,2.8425962178081625
1.9442405426477256,4.672597074926829,,,,,1.0851989749418651,2.37556317581424,2.0910845851122497,2.1674885659091454,,3.222048457182856
3.334194474984898,11.718331935972582,,,,,1.080808142352857,2.388979638810666,3.872518103096429,2.6921312650078417,,3.112311542771066
4.643349833583571,1.831236477950996,,,,,1.0764173097638492,2.451909941785265,2.3690731606905886,2.9413197703315825,,3.0757478834466743
4.543249129068491,3.038448006217179,,,,,1.0720264771748411,2.3668534360166187,3.0679427880989194,1.932283904115332,,2.6199069383915967
3.3540388260091154,2.028004742310193,,,,,1.067635644585833,2.243711697449705,3.4789859306193365,1.7113962520150063,,2.5709430078032764
3.460806845860497,7.535968240667844,,,,,1.0632448119968252,2.409118854481206,2.008766464861646,1.6589141485301135,,3.301122212773521
3.631051610954111,9.341972375836663,,,,,1.0588539794078171,2.3452181059717017,2.325066736787297,2.197324591181838,,3.222975011549797
4.522782837644104,6.414738032662129,,,,,1.1213085266944187,2.322092626210072,3.382702965804393,1.709202256740696,,3.1710455835192546
1.9736668707854328,2.232404612505521,,,,,1.1837630739810203,2.228633300574724,2.894222647808704,1.859607624501742,,2.807026321776437
2.589329918324613,5.408660478981901,,,,,1.919057897033956,2.554758263596351,2.264016126380425,2.077846204431874,,2.314661401866448
2.922387434788742,6.217941168542117,,,,,1.126735179599016,2.351320460319388,2.7898541461420163,2.647809244315486,,3.6222665658586335
2.243778132385142,4.79609381384363,,,,,1.7588373129419346,2.269600658943514,1.911498055840272,2.133052629766884,,3.390212366918522
1.6476879039806331,6.378034426933727,,,,,1.6144969494449146,2.3042209758935206,2.383941323427907,2.088993437476092,,3.5436427217741464
2.408648568895776,11.658515318901102,,,,,1.4701565859478944,1.8903602951589689,3.496490070074556,2.087905611377173,,3.0966171554232664
2.572707710977965,14.112897424786224,,,,,1.5299932016435545,2.117868385308402,2.194512800812419,2.235586502871026,,3.276691434268149
3.297563138550409,11.617427226588456,,,,,1.5898298173392142,1.8288164543231649,2.902792531173194,2.376841108627028,,3.075403838760206
3.2814285111281607,2.961114940818283,,,,,1.0582885711469452,2.08530282329613,2.073041621621605,2.2742946029787,,3.199282421656185
2.644516428816835,5.1009973980704215,,,,,1.085286024689772,2.077245315806614,2.1536144454614266,2.117087515157223,,3.20000006108527
3.025102564707994,4.785347447964133,,,,,1.0921756651970085,2.239775041139396,1.7726271126064526,2.663607292279552,,2.732279143248434
2.317483030038661,,,,,,1.0990653057042448,2.061781589648245,2.280989395452764,2.009135894450351,,2.955999050610069
2.4737122205440643,,,,,,1.105954946211481,2.0872810738768344,2.0669131986838085,2.532630035276131,,3.04841039222762
2.657057661356927,,,,,,1.930503123933772,2.505046397556816,2.263855040361946,1.963829241489324,,3.32166665716225
13.45865700899638,,,,,,1.5514400120058411,2.470473579399427,2.080773937590604,2.2964504916001207,,3.1132288692699666
1.900058957987324,,,,,,1.548714797519243,2.2568151647227617,2.050247056981783,1.8454728650699408,,2.905617994775325
3.5616029792714667,,,,,,1.3904715733437467,2.3815308559492148,1.964091817845366,1.8458087988831824,,4.28180408813154
4.355518270667777,,,,,,1.2622065530662168,2.30222426334041,2.1111022193152023,1.806080937827163,,3.655519615777731
3.861595776824996,,,,,,1.0636197468475286,2.376880175441525,2.52619206270727,1.796203329830186,,2.9005114740198232
4.174924514217168,,,,,,1.1038721132641158,2.228144905161715,2.7201981638511104,1.860955547701006,,2.8925825334076296
3.0779961358070977,,,,,,1.3149662716324464,2.313778442756787,2.957765775705055,1.864024177086248,,3.6007175541875296
3.321523894607214,,,,,,1.4444779014740263,2.3228235030804103,2.73552672809608,1.912572920439635,,3.67213619067982
2.7468071328549986,,,,,,1.223178122993892,2.274616992842854,3.251030357571844,1.8669478207516776,,3.666521452454945
3.570325816989424,,,,,,1.095933200888067,2.5555869022332565,2.2424924531975634,1.9325820427860632,,3.3394221667581063
8.048095668373694,,,,,,1.1966458495906098,2.4230370304675386,1.989676551748847,1.8793156486432592,,3.544719652768654
13.432826916958588,,,,,,1.0120063745761112,2.534823648211498,3.294223344283357,1.827043965012333,,3.963320298855901
,,,,,,1.0271193278579929,2.428112226048396,1.9892439928193728,1.5857121195377102,,3.5994799900111647
,,,,,,1.422323407130917,2.449805045243412,1.8975591241412724,1.7690316426153498,,3.4250733785054064
,,,,,,1.4722631151556431,2.5126289733675424,2.020907299872132,1.6716677724074824,,5.130810214245407
,,,,,,1.6347062333458189,2.480364029386724,1.9507026574763529,1.9318198193000984,,3.5944466458550024
,,,,,,1.7971493515359946,2.333885742945242,3.85698022882493,1.4342661643149244,,3.045688349285451
,,,,,,1.0724239821417143,2.346573615862656,3.1048717286332206,2.376883313086404,,3.43709136773224
,,,,,,1.1105582414596589,2.2919089866270523,2.971977146816251,1.9250616875711235,,3.0333553733494525
,,,,,,1.1609240107582006,2.3855096535737346,1.5070470926017832,1.4635691749559607,,3.404025406304236
,,,,,,1.17818759885756,2.376126860315803,1.6929828446436024,1.369063047139495,,3.418786947022644
,,,,,,1.480488166944458,2.5158442288591454,1.9620147242463413,1.4984239718362355,,3.778916876827701
,,,,,,1.3139758244017374,2.3102464898463544,2.144797142040335,2.079361172060921,,3.379102796851574
