Amplitude_envelope_Crest_factor,Amplitude_envelope_Crest_factor.1,Amplitude_envelope_Crest_factor.2,Amplitude_envelope_Crest_factor.3,Amplitude_envelope_Crest_factor.4,Amplitude_envelope_Crest_factor.5,Amplitude_envelope_Crest_factor.6,Amplitude_envelope_Crest_factor.7,Amplitude_envelope_Crest_factor.8,Amplitude_envelope_Crest_factor.9,Amplitude_envelope_Crest_factor.10,Amplitude_envelope_Crest_factor
1.0177852139901211,1.103115545825062,1.05706987457965,,1.190528799752993,1.0684715570637338,1.0050433738727278,1.0858050543549316,1.213069365820492,1.0505818726109086,1.1447035886105212,1.1014421779998995
1.0596694349663602,1.104944739579088,1.0791972021951448,,1.2708402179625151,1.251843486529223,1.0049541977513117,1.0828101089524296,1.219251347637227,1.1043389698942947,1.0015111421006664,1.084174061703182
1.1126607055657676,1.1067739333331144,1.101324529810639,,1.320187474252026,1.083092978257148,1.0048650216298955,1.0788254187901731,1.0282209971415608,1.1141023337307827,1.0893980708516566,1.090392195519169
1.0422666988484586,1.1086031270871406,1.123451857426134,,,1.0806610040998004,1.0047758455084794,1.1776782123575098,1.0570321332912238,1.1389509136935092,1.118670193548625,1.10905125143451
1.0645128494776053,1.0832619476563894,1.1455791850416288,,,1.1428677544410697,1.0221812152478644,1.1589553191855069,1.0830332066780488,1.127337801389665,1.1925708930000345,1.149220043132432
1.0925997623997747,1.0579207682256382,1.167706512657123,,,1.2413025975681062,1.0395865849872497,1.1176977259718506,1.0585823586229737,1.034665208275908,1.17753828680936,1.1279710778552223
1.034759066543801,1.0616174035521566,1.189833840272618,,,1.120055063312239,1.0569919547266349,1.1018239766249796,1.0703017553446603,1.0462812025346588,1.187004196463301,1.087329871603844
1.013175341275011,1.003056243529228,1.1618988087609567,,,1.1258738770404877,1.07439732446602,1.101029974799381,1.0820211520663467,1.076599363604124,1.2282753267775826,1.103372442571454
1.0318507586164072,1.0310707693211512,1.1440725554156326,,,1.1291771108536643,1.0918026942054049,1.091528919536532,1.0738827756874498,1.073745308545264,1.2164336417713528,1.1143358694480945
1.0854270094735845,1.0328981835679885,1.1262463020703086,,,1.1283594020318315,1.0921094816429082,1.085042715002146,1.0459155629968029,1.0472894018816796,1.1839393560745657,1.1356429858319976
1.0885220503395046,1.0347255978148258,1.108420048724985,,,1.1798886108745172,1.0924162690804111,1.1059955731115274,1.0498817395630604,1.0208334952180953,1.3114408291710102,1.151941226567676
1.0537241980069454,1.036553012061663,1.0905937953796605,,,1.1092037051556314,1.092723056517915,1.1037559668664574,1.088377397772768,1.058590842783201,1.1450677076517766,1.1659471909479262
1.268459754390682,1.0383804263085004,1.0616376758086503,,,1.101048477074006,1.093029843955418,1.0826685695881844,1.152083304853301,1.0491206303820086,1.100269956763502,1.181066780365387
1.145477268812763,1.0402078405553377,1.3899080936592856,,,1.1193162480413346,1.0933366313929211,1.068417088002566,1.1856256523078812,1.0731635666114203,1.2126265259597306,1.1867637004285518
1.1997596211322634,1.042035254802175,1.0580344430033206,,,1.147655830781507,1.0936434188304245,1.055961762908299,1.1714392014920694,1.0553648613557616,1.1686359441421212,1.1596989473858874
1.2211673110446273,1.0438626690490125,1.020148521952215,,,1.143848963281846,1.0939502062679278,1.0840940823755243,1.1484252548092988,1.0604307229580752,1.2049285604563424,1.1645426972186754
1.1535833043450792,1.0456900832958498,1.1048208290220898,,,1.142237028495924,1.094256993705431,1.0789256610431712,1.06017902314298,1.1545130832916088,1.227270169305917,1.173347506644744
1.053794954503866,1.047517497542687,1.0856625386599628,,,1.2080848224453045,1.0945637811429345,1.082348633517388,1.0616406147847306,1.0683872612133074,1.1059004370717902,1.1543897453160248
1.256461805685468,1.0493449117895244,1.066504248297836,,,1.1148602714383222,1.0948705685804376,1.075060323372743,1.0657514153001073,1.0907608934401898,1.0743331931200246,1.1603383776004887
1.1427169189376636,1.0511723260363617,1.047345957935709,,,1.113191117295015,1.095177356017941,1.075954305415094,1.1024601670935283,1.078538881562177,1.1313450743823688,1.1471063294873038
1.0289720321898592,1.052999740283199,1.0084985328988334,,,1.1224379637180415,1.095484143455444,1.0736958604269131,1.112000693930597,1.0663168696841645,1.103883773138654,1.173448459921273
1.0737313637061137,1.0548271545300365,1.4064493311177313,,,1.136252019190218,1.0957909308929474,1.0780203559492654,1.0725304354078466,1.0843170409125398,1.1239550142572123,1.1772759412156475
1.1305962260844205,1.0566545687768736,1.0657980931267896,,,1.1693931382995628,1.0960977183304508,1.0817479915470098,1.1430845801600065,1.1127109796724772,1.110974809872505,1.1856137699402252
1.082063399735734,1.0566981594939346,1.0134679204648416,,,1.262135309890754,1.096404505767954,1.076531653321015,1.0673929278981995,1.1311536154586446,1.1485282209951475,1.1529948267719954
1.184063837426518,1.0567417502109957,1.2512098001010952,,,1.2155018874065324,1.0967112932054572,1.0652577632124802,1.097321049055833,1.1630745899500703,1.18608163211779,1.1667607473508903
1.125425091200578,1.0567853409280568,1.0496506605122935,,,1.1125363579716818,1.0970180806429606,1.0597754490621492,1.0846744130335508,1.1633650341246635,1.1701561702598884,1.1815890497864807
1.1303352190708071,1.0568289316451178,1.098593301713038,,,1.176152857758988,1.0973248680804637,1.0694729513760288,1.072027777011269,1.1636554782992572,1.1542307084019867,1.175162583337959
1.1104263782770996,1.0568725223621789,1.1475359429137826,,,1.2317499287987663,1.097631655517967,1.0762149192490638,1.0593811409889868,1.0671542132977128,1.1246941099384358,1.1818843547873543
1.221409397731827,1.05691611307924,1.1092494340970651,,,1.1864820025933918,1.0979384429554704,1.09367962165623,1.0467345049667047,1.1561995968642789,1.342951832607638,1.1587284472187085
1.25035119402028,1.0569597037963008,1.070962925280348,,,1.1603233274019094,1.0982452303929735,1.0848743109907848,1.001548542848588,1.153068250996278,1.1427436261307953,1.158733551851195
1.1852428398195871,1.0570032945133618,1.0326764164636304,,,1.1587843838836485,1.0985520178304768,1.101582657840649,1.1553482701662914,1.0562556036353636,1.1816176166531709,1.1436131702569716
1.201697544408342,1.057046885230423,1.0374848172221691,,,1.1350951432125314,1.0894018143027555,1.117868057833683,1.0686346055131206,1.13160166906833,1.2448905475805756,1.1357421193076087
1.345329257697916,1.057090475947484,1.0422932179807076,,,1.2371281241590897,1.0802516107750348,1.1289245762104103,1.036898713546775,1.125922643993834,1.192708142792403,1.1361931342285168
1.1807188691819903,1.057134066664545,1.0425256352039154,,,1.273956792095583,1.0711014072473135,1.113317946500685,1.0051628215804296,1.0475287310993349,1.191413395914,1.1962369804114628
1.0993471310092575,1.057177657381606,1.108348514929835,,,1.2420596920668334,1.0619512037195926,1.108993834315898,1.0014284522669303,1.1631799244308492,1.1981109333134696,1.1532332664359857
1.2484461356160106,1.0572212480986671,1.0640779162515126,,,1.2079902369635849,1.0528010001918715,1.1101036804996225,1.0266719742205943,1.0705038206917492,1.1241561224893015,1.1526736830081712
1.1172862865464848,1.0572648388157282,1.0246412291659286,,,1.152241380081327,1.0436507966641506,1.1238092614667856,1.0099082654677451,1.0716480505400967,1.1262379202459998,1.158492703559144
1.1861374756642782,1.0573084295327893,1.014759058632221,,,1.226047101100094,1.0345005931364295,1.114185192525165,1.008999809398751,1.0727922803884442,1.142674416836105,1.1696446205937268
1.1436801988409868,1.0573520202498503,1.2016083680589509,,,1.1972654358837562,1.0302465276235366,1.1439324817194363,1.0090880244021443,1.0739365102367917,1.134714387676501,1.174335609999439
1.0819298200191416,1.0573956109669114,1.0668460668408977,,,1.161816800159817,1.025992462110644,1.1249186958516122,1.0172424860269922,1.087640590323672,1.1397782090958204,1.1700361050904962
1.1836637326035722,1.0574392016839724,1.1260585241925785,,,1.1993471578558677,1.0217383965977511,1.1421770594103775,1.03528516069389,1.1021365467146844,1.1584244011226108,1.1595451658026643
1.1645220165993548,1.0574827924010337,1.0882296581430957,,,1.187006183297826,1.0174843310848585,1.1321374387709235,1.0630417829730396,1.116632503105697,1.1543697007152272,1.1668005949072655
1.175990997856847,1.0575263831180943,1.0504007920936125,,,1.2811622300489185,1.0132302655719656,1.167883694426724,1.0914070575981103,1.1311284594967093,1.16126507871955,1.1692515132112604
1.1406644305580595,1.0575699738351554,1.0858156400602248,,,1.17348818957513,1.01380072824529,1.147132727762478,1.078799157452086,1.104412707043845,1.165467240715231,1.174358405084964
1.1447367831951702,1.0576135645522164,1.06823767350253,,,1.1946086082165266,1.0143711909186144,1.1725088185884058,1.0865448797298989,1.035734813503213,1.169286286813601,1.158189967006653
1.155518329587947,1.0576571552692775,1.1378639091208418,,,1.2292389537388144,1.0149416535919389,1.1443542594415763,1.0977881338127815,1.0780016765003428,1.1648242596264833,1.1682825748638583
1.1885315514332615,1.0577007459863386,1.0107502060174307,,,1.1563993277874427,1.015512116265263,1.1509088322569998,1.1074637905134015,1.0791585198031757,1.1710299830050843,1.169696307824597
1.2666313467876469,1.0577443367033996,1.042517360877687,,,1.1652149475481792,1.0160825789385874,1.1275311769330594,1.103372634505228,1.1039302347275712,1.1734196177414,1.176310876164938
1.1653821627422507,1.057787927420461,1.03306563137381,,,1.1592582055157086,1.0166530416119115,1.142241125850119,1.1569753423034106,1.0859958925216358,1.1704794126629767,1.1733304534461513
1.1731647036514483,1.0578315181375215,1.023613901869933,,,1.1624963674911464,1.017223504285236,1.150793902833915,1.11873986514982,1.1021767249076504,1.1674661394923087,1.1629373901212188
1.1713148286934612,1.0578751088545828,1.014162172366056,,,1.1708609338020683,1.0177939669585605,1.1436544986494903,1.1051078195981714,1.0979924973862163,1.16498880751707,1.1629095106131413
1.1868926887457147,1.0295697444314988,1.1301657183700315,,,1.1747518074098535,1.0183644296318848,1.1312563439204053,1.117026294734747,1.0790810792788526,1.1690024826176542,1.18091646296862
1.1111213246938445,1.001264380008415,1.0098235753481106,,,1.2010881055198053,1.018934892305209,1.1436572980198452,1.1235747185623957,1.063045402105785,1.170502631372504,1.1762811239798927
1.1738666960838686,1.0090471542924218,1.018226980071915,,,1.1637342645892816,1.0195053549785336,1.1415115942424687,1.1508733522344836,1.1442770753740257,1.1937903999491764,1.1631207685698022
1.1086790436758556,1.0168299285764284,1.0266303847957192,,,1.24196120358714,1.0200758176518578,1.1431517634628412,1.1532740278259117,1.0520135316884731,1.1815028487736694,1.178171495369707
1.3307491896815231,1.0178610202988214,1.1024005297023534,,,1.2176038773954243,1.020646280325182,1.1312751905872265,1.1321088831397037,1.1688342898842004,1.200317837511505,1.1784076231120555
1.3044443084357291,1.0188921120212144,1.1781706746089875,,,1.1730156856639602,1.0212167429985066,1.1428854754746465,1.1209689103142648,1.051664040623632,1.1787152213440504,1.1907562348551612
1.38484440166461,1.0199232037436077,1.2539408195156216,,,1.1552178673141575,1.021787205671831,1.133763683484288,1.1203515459341633,1.1637225514823186,1.1837508048746246,1.176101094103348
1.1341995429439966,1.0209542954660005,1.3297109644222558,,,1.226102452781466,1.0223576683451552,1.1409623698045583,1.128488780395944,1.1168300577851984,1.2306810432222617,1.1629746606742772
1.1340431036320908,1.0219853871883935,1.0147420335489936,,,1.2879748986205548,1.0229281310184797,1.13065905186641,1.11781213897473,1.0699375640880782,1.1842654772523504,1.1628557968599298
1.1477256925876589,1.0230164789107865,1.0713610467555787,,,,1.023498593691804,1.1441502956999972,1.1230335189690015,1.1473601919531136,1.2377880747618877,1.1619082424272624
1.1171206738027517,1.0240475706331795,1.1250979311560776,,,,1.0240690563651282,1.1470681195130803,1.1130332815542798,1.227906961518846,1.2374065788376905,1.1618316323601494
1.0766524069448524,1.0250786623555728,1.1395882780527105,,,,1.0246395190384527,1.1443652388272956,1.120651650728912,1.0890569467091704,1.191442819529354,1.1617845173830623
1.1209584506493442,1.0261097540779658,1.154078624949343,,,,1.025209981711777,1.1413913731718277,1.1368947423320646,1.1105176069521547,1.183369782073797,1.167518540895987
1.0344254545164766,1.0271408458003588,1.0327052493097744,,,,1.0257804443851013,1.134589966522747,1.1270170972649594,1.1191785739685027,1.238076161452584,1.1772588297634554
1.09793514627711,1.0281719375227518,1.2285073788199483,,,,1.0263509070584258,1.1314699986618382,1.1340498966113768,1.1124422178562785,1.2845813140209792,1.179426166608497
1.2832669515168262,1.0292030292451448,1.1865291646520069,,,,1.02692136973175,1.1488105638210344,1.1551788331718764,1.1091829851862474,1.2435645802528736,1.174495182529966
1.0779344517284202,1.030234120967538,1.1445509504840654,,,,1.0274918324050744,1.1458003652950215,1.1337898198799892,1.0960275787246074,1.1981195437442542,1.1774398065990896
1.0445911829476948,1.0312652126899309,1.102572736316124,,,,1.0280622950783989,1.1598648242673817,1.152318053621343,1.1608764611328584,1.2447444398195089,1.1982963718809942
1.087957432533348,1.032296304412324,1.0605945221481825,,,,1.0286327577517231,1.1229204507713622,1.125026175793235,1.1174532995040565,1.2315587147874163,1.175597668033435
1.1377872555894435,1.033327396134717,1.0517828713634385,,,,1.0390332123927415,1.1376103711650434,1.1269344345451004,1.1153459981671583,1.201832702106254,1.1727359254890288
1.0973875796506327,1.055667001040349,1.0429712205786938,,,,1.0494336670337605,1.1487202737583286,1.1419206891164058,1.1213099578052146,1.2125956866034553,1.1977062298653158
1.0963828107560365,1.0549453524820536,1.0341595697939496,,,,1.059834121674779,1.1428045221814165,1.1230318242857835,1.0822638421807536,1.2216883576123654,1.1928298059878193
1.0723558332401188,1.054223703923758,1.0253479190092054,,,,1.0908193392930523,1.1431762270386152,1.1500187237784618,1.080735528923725,1.223418370462334,1.1867812928993593
1.2152609690531953,1.0535020553654626,1.016536268224461,,,,1.0165703832871409,1.1333586633262087,1.1622226310039214,1.0904768158838594,1.1761362937940023,1.214243958962928
1.197964480924717,1.0527804068071671,1.0077246174397168,,,,1.053214451169134,1.1413060096959562,1.165157482451725,1.0899197961267852,1.1887239101070377,1.1742375477579847
1.1646834075038075,1.0520587582488716,1.1181999775850833,,,,1.0510836124007683,1.1333976249332025,1.147523767609302,1.1440573851027973,1.2015406475777617,1.1645023558330234
1.402957929089042,1.051337109690576,1.112784623054103,,,,1.035384414527593,1.135233651281777,1.147957952422752,1.1104985900022164,1.2176143377585338,1.1668146349802029
1.1886968926331831,1.0506154611322804,1.1073692685231225,,,,1.031107012617286,1.1145870613429147,1.093352592364084,1.081205089505798,1.1840279701029388,1.182106037872102
1.0819745813673958,1.049893812573985,1.1019539139921422,,,,1.0926438727967998,1.1248556194895027,1.0983306472897714,1.097416392649933,1.2169897833275565,1.153938339162333
1.0618962071017508,1.0491721640156897,1.096538559461162,,,,1.2064549923167414,1.1351417352361457,1.3024950632518144,1.161297290800839,1.1983098767102585,1.1717075518363385
1.0363209047138475,1.048450515457394,1.0911232049301811,,,,1.109772647663614,1.1349089449571383,1.1040859142398016,1.1317224729624595,1.1534464211028288,1.152822531320602
1.188393151874557,1.0477288668990985,1.085707850399201,,,,1.1544014452817597,1.136306700298738,1.0983023508355108,1.128535355142774,1.2125191599328375,1.1615723615217548
1.2909402882509036,1.1023639719032676,1.0802924958682207,,,,1.072665605358429,1.120026186504299,1.0992826815414207,1.1144915472712764,1.176517483911083,1.1527922949384692
1.1102790815483363,1.1569990769074368,1.0748771413372404,,,,1.3274612434600142,1.12312052171213,1.101054065502168,1.1192301943899856,1.1933803994551782,1.1883821933384155
1.140067638379304,1.1089931214374484,1.06946178680626,,,,1.217269077943778,1.1357391560510337,1.1019471484511143,1.119535481722476,1.1921762520370849,1.1459092720737143
1.0585310539865609,1.1471356784632674,1.0640464322752796,,,,1.122067105425797,1.1209615316745911,1.10468472530928,1.1193716122357704,1.2018521490979972,1.1659655853367494
1.2492338195308657,1.1506428769255308,1.0664755569215674,,,,1.018779417935731,1.1204287126096018,1.103953893830209,1.1094475358694038,1.1927013230386243,1.1792935002143734
1.382322248278556,1.1714947390550774,1.0689046815678551,,,,1.017332834315259,1.1385336075790131,1.096673845709262,1.111679754217218,1.1952887997283177,1.185465667763766
1.0442094421371926,1.1923466011846242,1.090562485144874,,,,1.0194538981775851,1.1533817861795397,1.071787730829334,1.1125285218481789,1.1967619245445027,1.1983883213658324
1.1472818508509506,1.2131984633141708,1.1122202887218924,,,,1.0394361036381918,1.1337390637781528,1.0751884766324724,1.1610699151025006,1.202990969375697,1.18273833987068
1.3831004286032376,1.1909918019182002,1.0237771294977511,,,,1.0486679552327751,1.1266448242543274,1.0840432611418445,1.1138577632551083,1.2139683714273009,1.207000973458685
1.166743345950793,1.0618023023273582,1.032450669406466,,,,1.073504131417345,1.1402340288535866,1.0855498349203383,1.114714799737632,,1.1713897338473267
1.176821338196771,1.0554817209584932,1.110807592447997,,,,1.0299829091117003,1.1397600562869723,1.0890060529390713,1.1174945622703136,,1.1732620157493932
1.1356021307655093,1.0491611395896283,1.0240271688231837,,,,1.2081933580756137,1.1434640420529891,1.0932490957017698,1.1083536212356675,,1.2149255959327274
1.13437267583366,1.1168204210753154,1.1118105256741182,,,,1.1406019922968489,1.1382425717500733,1.095170740915537,1.1264956611219572,,1.2116778918759856
1.1045721012787322,1.0766402656049043,1.0759232941418195,,,,1.0360975272743935,1.1460499471850012,1.0955093117628745,1.1515300122220369,,1.177281264656048
1.1517819484757306,1.293133846432973,1.0824023839725176,,,,1.066242199605963,1.150364624244686,1.0977079935474006,1.2001806021719603,,1.203124346108667
1.153002138109164,1.0170958655325024,1.0973010633435225,,,,1.19708129280525,1.128286723518555,1.094969471131923,1.148211830337085,,1.230101632445405
1.1584796949674865,1.1281117097929798,1.0573920447781884,,,,1.1429169706253066,1.141454349875793,1.103701396752105,1.1413746969424596,,1.1801950227764122
1.1740255557528532,1.0329755781889132,1.0906105985405177,,,,1.0433790749342595,1.1247426308304298,1.051625665187215,1.1333066196014592,,1.2170180574528664
1.17059763619586,1.0331244519977216,1.094993458456313,,,,1.046075595506224,1.142390004357971,1.1051800213716876,1.2395377449031044,,1.1789231218405545
1.160572319265298,1.0419018500638102,1.0993763183721084,,,,1.01310546125301,1.1340384361031024,1.1004812888681794,1.0847064834545554,,1.1771559272829946
1.185634773650719,1.0506792481298988,1.1037591782879037,,,,1.0178121470518275,1.135250284544984,1.031057732912823,1.2244350384678424,,1.204897041560682
1.1699751645816825,1.0724184047939689,1.3932819132709913,,,,1.0225188328506452,1.126777264304885,1.1079530454200357,1.252469816091213,,1.1731659802930023
1.098651773828929,1.0799456743731988,1.043136688851659,,,,1.0272255186494623,1.1281413197672625,1.108341761794207,1.267226560226327,,1.227236951557533
1.288141823800242,1.0514367667049338,1.0563915174080185,,,,1.0319322044482802,1.135816027206115,1.103387977246071,1.2575416333445364,,1.2142942208170728
1.1758966008124208,1.027527302333049,1.042413623325583,,,,1.0366388902470978,1.1336986502643174,1.0404915954151217,1.1327208453919946,,1.2429504966054492
1.085787442877097,1.0033414062421298,1.0292886487504342,,,,1.0413455760459154,1.1381770036431405,1.105618984792406,1.2379299218818038,,1.2288987546246628
1.2737444977048673,1.0166674517116123,1.1406703399687372,,,,1.046052261844733,1.1584767217953456,1.159361541271715,1.2326462531351563,,1.199723379962967
1.1928863429440806,1.0703793211351658,1.0277288714311252,,,,1.0507589476435504,1.153579401800194,1.1580056487187456,1.130805769441224,,1.1986062384341647
1.0477368710263866,1.0173862984341215,1.038456585804731,,,,1.055465633442368,1.148138240789541,1.106193754031803,1.1265063345503463,,1.1810882053442715
1.2915440903982744,1.0290600695710852,1.049184300178337,,,,1.0601723192411856,1.1731278630366369,1.1603229561814872,1.1227734890622945,,1.1658744869778397
1.2163204829918972,1.040733840708049,1.0395631357354422,,,,1.0490723582006722,1.1869392962667022,1.1125871837423744,1.1250959589007763,,1.166676519615654
1.1657699934910686,1.052407611845013,1.0793781699083058,,,,1.0379723971601589,1.1563436826464857,1.0352075812784458,1.1262659570608549,,1.2555124441583323
1.1634140270558335,1.0640813829819766,1.233757389434666,,,,1.0268724361196455,1.1402371880565518,1.1172894019790522,1.013417826411465,,1.2618935143726575
1.1755373214607987,1.0994990118412242,1.2100145925809105,,,,1.0157724750791322,1.1597303150692029,1.111076065836894,1.128507074381662,,1.2568466888530816
1.1707336950390257,1.0651237919254453,1.1735120836310398,,,,1.0066251316252963,1.1482731672415514,1.1284363909394848,1.136213539031779,,1.2536836760821268
1.179913690470477,1.1860079689585223,1.4431840266834737,,,,1.004556063987105,1.1546432327886944,1.177203942551855,1.127251075398867,,1.1987044721407458
1.214812383235221,1.0195362514523965,1.0849877909366108,,,,1.0024869963489136,1.1660905676653806,1.1371450546767627,1.0874634648441457,,1.2688818653300338
1.064651390657655,1.4484483623212765,1.2923016923788324,,,,1.0060370447292013,1.163520332110912,1.150405329223236,1.2654084612859238,,1.2744446318474938
1.1923644497049968,1.13050701396003,1.0805722938965718,,,,1.0095870931094892,1.1566596604517745,1.1557980479422612,1.1496920498535053,,1.264579872288398
1.193974082792349,1.159008315374856,1.1949794376233476,,,,1.0715959391325258,1.1714290327253354,1.1802887806148596,1.1025212872582058,,1.264750244754599
1.197894771120234,1.187509616789682,1.541257391545677,,,,1.0052396455174373,1.1617465250340508,1.1575767939720718,1.1803821964842047,,1.2581956767021638
1.161491848292192,1.0479723284188736,1.2975906741823626,,,,1.0047209409866975,1.1580063843339543,1.1269018225209413,1.1117354221217444,,1.2716162986922452
1.1631479225022308,1.1685838401340205,1.184127451820653,,,,1.0042022364559584,1.149493027865344,1.131077544369698,1.1066062530323268,,1.2591174618643737
1.2628566470381843,1.2891953518491672,1.3555863456412818,,,,1.0054639517545745,1.149740548313288,1.1652155588827062,1.1046883068681037,,1.2801409230402911
1.0398955947165691,1.2121513241461288,1.120849221429561,,,,1.0048557486612817,1.151163620501799,1.1650936085797703,1.1076225104757802,,1.2497315328469316
1.2122864425151056,1.0763017890941278,1.0844031434472707,,,,1.004247545567989,1.153150629858826,1.1264114106796437,1.1313773153138686,,1.2936636316636034
1.2587515132957987,1.217004500289134,1.120259709022117,,,,1.0036393424746957,1.1538974860438824,1.132738833146964,1.1117555159128143,,1.2893390860221157
1.295656710336944,1.0465433006705598,1.3412966446542618,,,,1.1475116681647186,1.1619510840030876,1.1651413037439262,1.1374724789172128,,1.2973904721779823
1.182000760315228,1.054725763555143,1.1321035311465832,,,,1.1419861899331991,1.1731701605500084,1.1541347342255952,1.1120519417768824,,1.3005597143376364
1.1842436959125393,1.0442342313135924,1.13957225066023,,,,1.13646071170168,1.1652164970682812,1.1524744973440104,1.126285416722589,,1.305118151075237
1.0227595662023352,1.0337426990720415,1.3756721684013211,,,,1.1309352334701608,1.1593850747089427,1.157067554273927,1.1300300543540822,,1.306645164420242
1.1150649191956634,1.0232511668304909,1.2989761832821276,,,,1.1254097552386415,1.1747534270032771,1.1394836415043266,1.1018988339806408,,1.2942849878567184
1.1101300860810992,1.0607417894016715,1.183762659645191,,,,1.1198842770071222,1.159748777980293,1.1191576947826052,1.1069045664092003,,1.281026994370167
1.1720065207343942,1.077551503661372,1.217612205668757,,,,1.114358798775603,1.1458746112139386,1.1298090150432445,1.100691044838305,,1.2889363194537848
1.177346952499031,1.1687541392633174,1.321606007218374,,,,1.103669237860199,1.1443222844428689,1.127230413070311,1.1055801168210846,,1.2616311503615434
1.191678393633374,1.2599567748652627,,,,,1.0929796769447953,1.1462424718181377,1.1071370549844657,1.1134368311177598,,1.263620273013209
1.1555662030312022,1.074245964935565,,,,,1.0822901160293914,1.1495124825187273,1.1498306800799332,1.1433108361646354,,1.262948178302221
1.1685662504003662,1.3187035656236603,,,,,1.0716005551139878,1.1375777371641689,1.1964275551445247,1.1194819067397368,,1.265953547272081
1.0754745773147385,1.2808793574555295,,,,,1.060910994198584,1.1167367551994096,1.1516132606116831,1.0798038920443225,,1.2509639735042102
1.153417959722102,1.438027338881539,,,,,1.05022143328318,1.1329472029943808,1.1698885504604388,1.1250328608497344,,1.2235559365948807
1.3107418577867718,1.5711068674060145,,,,,1.042283270216263,1.138049161378329,1.2120310776306962,1.1192321977504605,,1.2438506321359897
1.1906096446074628,1.0662858510198632,,,,,1.034345107149346,1.1392110710651284,1.103842310956625,1.143621058156138,,1.25150374991091
1.304192905418902,1.3494082376504068,,,,,1.0264069440824288,1.1301772296801798,1.1599640527667796,1.1516746586255011,,1.196276707204593
1.279451270412015,1.0964847184060629,,,,,1.018468781015512,1.1179923485607608,1.1618079807354946,1.1287499657039866,,1.239144474995727
1.2611663794701662,1.5241464656751798,,,,,1.010530617948595,1.1227739830061798,1.1473119095620918,1.110615639906456,,1.257953962862577
1.2287014974550303,1.3844940603739535,,,,,1.0025924548816778,1.11908255981829,1.1744050507412316,1.1530000806428005,,1.2270127885304458
1.2608035920716376,1.4105225205502196,,,,,1.00242996619299,1.0965666989870004,1.1556317473160742,1.10448043986386,,1.229493048923192
1.1383471721261011,1.1523785454447455,,,,,1.002267477504302,1.114011302957185,1.135398444132754,1.096989941281866,,1.2341410051694273
1.2397752826255102,1.473287156266277,,,,,1.1794267000781078,1.143688303641729,1.097609115664395,1.127821841579376,,1.2301565626670248
1.2382121174736551,1.255998397471234,,,,,1.0028873527702622,1.1726638645048648,1.1627521311260247,1.1718096186897424,,1.2215973110592824
1.1429537629666515,1.4059234189137002,,,,,1.1124048751493014,1.1562675738598638,1.1486771763350463,1.199533445754642,,1.2708468615305413
1.119821531914389,1.4778965486379378,,,,,1.074650311633098,1.1375877928544091,1.1923873237844884,1.1854394646397917,,1.206192844882584
1.1328303928649286,1.5187226679529822,,,,,1.036895748116895,1.1160099437603228,1.228935567953647,1.1561238498730466,,1.1980103248341605
1.1447328031596673,1.4435805803891912,,,,,1.0431142162146747,1.125572139882786,1.2102225700225089,1.2030668017146298,,1.1938443580987672
1.1802927402128085,1.5647992606573011,,,,,1.0493326843124544,1.1163168031514987,1.2493287070964538,1.1857582342869144,,1.1851366897411286
1.207314200893438,1.2663797366513465,,,,,1.0148114455196393,1.1247246902374597,1.1700064171915086,1.1830989979268105,,1.2185811976961158
1.137116095381801,1.4025525842096205,,,,,1.0151011110887618,1.1184250353511536,1.107941095726375,1.1453243690240722,,1.2070709632440029
1.327396842047978,1.2868432713014908,,,,,1.0104600224749298,1.1554798197811729,1.158244278028579,1.163904644523898,,1.1577834754199705
1.1047769517225678,,,,,,1.005818933861098,1.1219963283713448,1.108179604304068,1.133758593396737,,1.2200758461847576
1.125342149037292,,,,,,1.0011778452472662,1.1447056786176315,1.1701970351693662,1.1714614743109275,,1.2391420749738506
1.2342030040890488,,,,,,1.1633073300446988,1.162272705370885,1.1875754577228843,1.149923442708498,,1.1802675853889837
1.3126107380374188,,,,,,1.0413817192144768,1.1425996403323144,1.09142542639992,1.1494974975785994,,1.239876729748236
1.1565768155121487,,,,,,1.0539751127371189,1.1316593112421112,1.050868679699306,1.1380086975117751,,1.2129263891411528
1.3437846955104809,,,,,,1.1177260084939258,1.138726015791648,1.03978798719029,1.165357026034777,,1.2171623061778136
1.3096194067084008,,,,,,1.0428983656735429,1.1564023425582506,1.065969698726357,1.1652466189166806,,1.200482986957165
1.32695757406311,,,,,,1.0038989140697794,1.1371836417898986,1.1253062804023606,1.176697268202434,,1.2108858633431236
1.330112243022138,,,,,,1.0057375622367632,1.1310089869235729,1.165559385640763,1.1739513000384574,,1.2286361342686245
1.2229392478947232,,,,,,1.0313946071138207,1.117656431149915,1.135499028466768,1.1448117152680606,,1.2096798541056992
1.2665712655657897,,,,,,1.046301420782483,1.1367158438708789,1.148677397795592,1.17354667476324,,1.2252969258705686
1.2344659387379475,,,,,,1.0174047085641198,1.1263566604661115,1.1530233906537335,1.1509673175872897,,1.225174579177153
1.390725750259285,,,,,,1.011598108512222,1.1312470363636655,1.1906313856185018,1.1515840583568826,,1.1883655604252046
1.3046226556142566,,,,,,1.0209569199004516,1.125765748146176,1.1740992023932084,1.1739019633633354,,1.2093517675127592
1.3267911804966352,,,,,,1.0057978150854563,1.1352706341172962,1.170023151058657,1.1626044468551122,,1.1932461489403965
