Duration_envelope_Crest_factor,Duration_envelope_Crest_factor.1,Duration_envelope_Crest_factor.2,Duration_envelope_Crest_factor.3,Duration_envelope_Crest_factor.4,Duration_envelope_Crest_factor.5,Duration_envelope_Crest_factor.6,Duration_envelope_Crest_factor.7,Duration_envelope_Crest_factor.8,Duration_envelope_Crest_factor.9,Duration_envelope_Crest_factor.10,Duration_envelope_Crest_factor
2.142657313334793,1.1800163299286852,1.2933617766517334,,,2.2514136968902507,1.0777060058064445,1.477937656791915,1.3155613677327411,1.1518806220207296,1.9615486499733623,2.119832410136117
1.059241471215972,1.2560221047256366,1.3176353574245834,,,1.4176003901165375,1.0881002985587025,1.444336799852972,1.3240773171447158,1.113913085012059,2.142387679526498,2.004503058452811
1.0141718470204324,1.176130328306905,1.437988719193171,,,1.593972150545164,1.0984945913109605,1.6279223897019557,1.3325932665566902,1.1681301809175122,1.59435808892298,2.17898827268296
1.6161559210260916,1.2212554147709105,1.3356222152099662,,,1.4067059115652425,1.1088888840632185,1.650428820000107,1.3949033651710796,1.0319693474144445,1.7954358518895086,2.369384467135295
1.384962786767368,1.2261048308144955,1.2332557112267613,,,1.6000715359953996,1.1147052774607094,1.611368202764642,1.35999046943152,1.0437385169821631,1.814521969630948,2.622463469371701
1.329120931125937,1.2309542468580812,1.1308892072435563,,,1.5955834091964036,1.1205216708582002,1.4918213209371758,1.3696692092287273,1.0555076865498818,2.188117252709245,2.3632577115875666
1.4861914402656575,1.2358036629016664,1.0285227032603514,,,1.4077143827941836,1.126338064255691,1.554322450909601,1.6301515238784696,1.0197533647392252,1.2464861278044874,2.030566361272258
1.9556456638666893,1.2406530789452517,1.2551585988087042,,,1.612176386786571,1.132154457653182,1.521253304711513,1.6374426396379524,1.100046283656337,1.1984293576874343,2.113116419656248
1.3406766412664963,1.245502494988837,1.7189690656051573,,,1.5403192959687315,1.137970851050673,1.9054637441796745,1.8936684887458244,1.1280371771308888,1.400684559778222,2.043378244665517
1.5153893650036665,1.2503519110324224,1.2297970732903143,,,1.8121465564747807,1.1437872444481638,1.6500879275625928,1.6046668661450254,1.1963082519323935,1.618653601202754,2.19130128620437
1.7049382461756617,1.2552013270760076,1.2405290514442404,,,1.969928810463312,1.149603637845655,1.6026255434226435,1.668248636801076,1.206817656170783,1.4999824292769035,2.2882014513689857
1.2882421819687582,1.2600507431195929,1.231448514504562,,,1.7359902669123848,1.1554200312431455,1.8259362532708976,1.464685308433808,1.271879362247588,1.4960226779447232,2.351078010627069
1.0154907266562692,1.2649001591631783,1.1666289071632698,,,1.7938820552362422,1.1612364246406364,1.4983375307873503,1.5583431254710098,1.1664752447280735,1.3021151766834198,2.4366648595962146
1.7624216800520505,1.2697495752067636,1.101809299821978,,,1.7641863545900327,1.1670528180381272,1.5046277330126678,1.5638267774230097,1.3179537213155343,1.2437949165197242,2.2620528611699817
1.5902093509302817,1.2745989912503488,1.0369896924806858,,,1.590411896469388,1.1728692114356185,1.494242232907654,1.5273555294799157,1.1973727841694304,1.2815939189947596,2.69862767835624
1.4179970218085125,1.279448407293934,1.0409648013693682,,,2.3594305034164424,1.1786856048331091,1.5067230550626756,1.5488951564084197,1.0767918470233264,1.3327754891099557,2.0613983683541584
1.1771404387319526,1.2842978233375195,2.4906711294368664,,,2.280916561405298,1.1845019982306,1.4684403901270855,1.3711630333898526,1.107792099709406,1.418209234448619,2.4423845086241034
1.8825919514483849,1.2891472393811048,1.4713873145947536,,,2.277534054903129,1.1903183916280908,1.493455729916514,1.2365535898835815,1.162638802696105,1.3440364637823208,1.9763808229113164
1.503167113007108,1.305260356279592,1.3939024480499491,,,2.285557748503231,1.1961347850255817,1.4866042158852706,1.2291672022890097,1.388117107496578,1.4696410776368056,2.7296670219453096
1.9221082990935965,1.3213734731780795,1.3875706846134968,,,2.042936911903725,1.2019511784230723,1.5705185988259998,1.1768194340068834,1.4534629077232573,1.5952456914912905,2.262951015069755
2.083001832145978,1.337486590076567,1.0845014411872105,,,1.975365470275133,1.2077675718205634,1.4575278993017364,1.1763794397922254,1.5079864673137653,1.4276172706214658,2.850575148817488
2.140206706022113,1.3535997069750545,1.321213237524612,,,2.0833917572768432,1.2135839652180542,1.8463641949659968,1.1759394455775674,1.562510026904273,1.259988849751641,3.038233430321163
2.3254025599878863,1.369712823873542,1.5579250338620134,,,2.2081732205952145,1.2194003586155453,1.80175686491791,1.1754994513629091,1.3989923260082195,1.305743482395449,3.061453369508496
4.689142476340892,1.3858259407720293,1.4645407343147157,,,3.000976295569607,1.225216752013036,1.5838271532293529,1.175059457148251,1.518963499491814,2.189709463243273,3.359665764699092
2.9574382514574835,1.4019390576705166,1.3711564347674177,,,2.4452607418972687,1.231033145410527,1.513370577599057,1.0004982134087763,1.439773567973117,1.3828559925036898,3.034841078302898
2.41817953442444,1.418052174569004,1.27777213522012,,,2.035455918225942,1.2368495388080178,1.573622218041551,1.2827993024961066,1.2656985084985637,1.5497600090473864,3.148679302848544
4.22501694191206,1.4341652914674916,1.2002626852249665,,,2.1858112526193114,1.223890354041249,1.655394939061429,1.1749984234538011,1.2551002656436965,1.5109692571668072,2.6732579247202306
3.432683331423528,1.450278408365979,1.1227532352298133,,,2.6214002419553646,1.2109311692744802,1.706881034298222,1.0965040373197172,1.2911447985441606,1.5835575336234249,2.9814548706209267
2.280588718104246,1.4663915252644664,1.167616272190437,,,2.744800120172605,1.1979719845077113,1.881036669864018,1.0180096511856334,1.03820316160444,1.5825084804134648,2.6671113705475946
1.982635172965872,1.4825046421629535,2.1464325029668934,,,1.790223531977819,1.1850127997409423,1.7581829669431903,1.0029016678688576,1.5411152890430646,1.5946502246684802,3.1217871480159736
3.020834839904972,1.4986177590614411,1.437719536477255,,,2.938044724761964,1.1720536149741736,2.377539862397889,1.1158558562165215,1.3221976644286866,2.107416215928259,3.1253613653232684
2.3169461119479737,1.5147308759599285,1.0779628996825612,,,2.317411189904812,1.1590944302074049,1.895573991963626,1.098000060763707,1.3052051637948203,1.8273158363725264,2.685551782226354
2.853901315394092,1.530843992858416,1.6790469427040189,,,1.838886281913879,1.146135245440636,1.790721469663948,1.067005881700036,1.2882126631609545,1.6203179954210472,2.977115812374109
2.688337381242447,1.5469571097569037,2.866368051047352,,,1.7205848421879473,1.2372006618964806,1.8146864297208207,1.039812560410501,1.2712201625270882,1.8190904298197528,3.1488597641783675
1.794427023020323,1.5630702266553909,1.2292453672304535,,,1.843562416685284,1.328266078352325,1.7215275106727148,1.0135933007341391,1.233353858201387,1.6720464810988398,2.5823865357906373
2.1735748771546035,1.5791833435538782,2.210325674738689,,,2.187322149070212,1.4193314948081697,2.231976566633321,1.1439014948779642,1.240377981434279,1.9181144687908585,2.8264361752733502
2.124689396639995,1.5952964604523656,1.694463198987032,,,2.0276445671999044,1.510396911264014,1.9239868969851133,1.207879424754437,1.247402104667171,1.8146961546846263,2.7802268444033733
2.6316029005528527,1.611409577350853,1.1786007232353748,,,2.4350327846829583,1.6014623277198587,2.2436894545350663,1.4846870283098803,1.254426227900063,1.7113233883003482,2.950681163963917
2.6257275550940142,1.6275226942493406,1.7653651659836946,,,2.240049170866827,1.5971582897137564,2.145172520175552,1.1775839687267935,1.1545863325772023,2.078530493022661,3.755175221769981
2.140491720945206,1.643635811147828,2.8971468578963937,,,2.1209993633113355,1.5928542517076545,2.1543691088515,1.298017659443258,1.0301461089949522,1.9507697675256088,2.9624173052580063
2.68755808699895,1.6597489280463154,1.1924392924575804,,,2.2515674841759448,1.588550213701552,1.883831584281402,1.2677446716178171,1.2840790255694643,1.7064226671130018,3.261143762766725
3.0494877211144824,1.6758620449448027,1.8665085590858648,,,1.928701955237616,1.5842461756954496,1.9026010765075745,1.599136515224022,1.2681294779356576,2.229564478188832,4.692016711034909
3.2705692119816088,1.69197516184329,1.0706077735797412,,,2.103584290896121,1.5799421376893474,1.9169686661211471,1.457044710115069,1.3260106711035202,1.8849348625215627,3.133099463789048
2.665388402535665,1.7080882787417777,1.0636978990961972,,,2.479106801549832,1.575638099683245,2.1081248081666977,2.194865796761594,1.1415331461563982,1.9776097468619056,4.464468843952496
2.6227612169777355,1.724201395640265,1.0567880246126533,,,2.1192710172351417,1.571334061677143,1.9983624014085224,1.4726034301130473,1.4744760046449903,1.8209504294819912,3.5162543098631494
3.266599795098771,1.7403145125387525,1.0498781501291092,,,2.2628159907241154,1.5670300236710406,2.434093636410988,1.5303534818921425,1.241265593580268,1.725214374738124,3.5188301743330337
2.6171712600545507,1.4189222660932574,1.416009439851063,,,2.641461309712474,1.5627259856649385,2.3588103753500094,2.131925749074969,1.1402356388720634,1.916378136620656,3.787957442007796
2.575113322738548,1.0975300196477626,1.0719051478269075,,,3.172478318955188,1.558421947658836,2.049808900295873,2.6451171011071697,1.206893873798087,2.162027373409616,3.2838101431668765
2.2163057527752694,1.1215156769305588,1.2704976710981537,,,2.315514282089875,1.5541179096527338,1.5585599806508152,2.649431834087531,1.2791175449358103,2.0918863831883034,3.396981257729501
2.3265387156565307,1.145501334213355,1.4690901943693997,,,2.2661601804743685,1.5498138716466314,1.5818369126997511,2.421000911330453,1.181294559684575,1.814169160424876,3.188143890185156
3.946274507804226,1.197745727340096,1.7939632482764216,,,3.038508712494812,1.5455098336405293,1.7000260301741332,2.8623226938648765,1.6148122805241336,1.8269671484235617,3.5336666242226844
3.42004439396529,1.2499901204668369,2.1188363021834435,,,2.915607029292264,1.541205795634427,2.185406173118101,2.63652110396006,1.1479516543836763,2.2392632899921745,3.572981435358684
3.5998064881021854,1.3022345135935778,2.4437093560904657,,,3.0256053995410794,1.5369017576283248,2.174758099873344,2.961203915865517,1.4505767221510737,2.1517222458294407,4.827460283087742
2.3183629657922555,1.354478906720319,2.7685824099974874,,,2.2397998163708204,1.5325977196222225,1.8812053478483688,2.7882291079451846,1.2549392120760583,2.074238524868287,3.411203536632092
1.881196093987317,1.4067232998470596,1.9614169329687945,,,3.008577624707477,1.52829368161612,2.0640115998614874,2.9104833108102044,1.059301702001043,2.5705892486238087,3.6010956440351323
1.8909913849591105,1.4589676929738005,1.6871092765641882,,,,1.523989643610018,2.7543690754868586,2.885006774272578,1.5520318231908092,1.9281846608489228,3.3080473371947976
2.13434632990629,1.5112120861005414,1.245751046359035,,,,1.5196856056039156,2.46272879161911,1.929605576588727,1.6293983980771505,2.304402348245245,3.626313186762526
1.5733728555475883,1.5634564792272825,1.3588505261323482,,,,1.5153815675978133,2.2449843637371187,2.344227326369192,1.2335295276357965,1.9336628939461464,3.4082038206320195
1.6971520250502778,1.6157008723540232,1.4719500059056612,,,,1.5110775295917112,2.763254937431016,2.432472929083651,1.444030859917987,2.084845845228047,3.489373528625196
1.618209846203246,1.667945265480764,1.1810469446592982,,,,1.5067734915856088,2.279703207625252,2.329920551075673,1.3523963182524823,2.922722438702472,3.522660686877208
2.031867310528279,1.720189658607505,1.5983871684932276,,,,1.502469453579507,2.4399794331701483,2.668442835851382,1.420500809725191,2.512276833263758,3.1416142689773525
2.3410654187233653,1.772434051734246,1.6239499238758053,,,,1.4981654155734043,2.064456890650397,2.724603834165449,1.268940053377195,2.424484649960525,3.143399933079304
1.657501565825775,1.824678444860987,1.6495126792583832,,,,1.493861377567302,2.118014627384458,2.755802725019252,1.2391148753493006,2.0208431294887736,3.009607956617282
1.5736938501944666,1.876922837987728,1.675075434640961,,,,1.4895573395611998,1.9222470262987843,2.721056408212952,1.7384718574884097,2.192403525109916,3.15723894430736
1.9263564927025447,1.9291672311144688,1.7006381900235388,,,,1.4852533015550975,2.1970545951095253,2.6471829510960965,1.3430893628561082,2.087403924661237,2.685603454099976
2.196235209604392,1.9814116242412096,1.5855726890254511,,,,1.4568156761866229,2.187447153461128,2.599207279940191,1.250721203430194,2.440950277739555,2.7274875635153744
2.270130412017816,2.1903567030122986,1.4705071880273637,,,,1.428378050818148,2.1128260322958465,2.603255314780565,1.2794782926899462,2.701090936304813,3.011527647818083
2.1855481860931283,2.1055125481402537,1.3554416870292756,,,,1.3999404254496732,2.7421022290372563,2.595908916661585,1.3272625748846558,2.5834533857648827,2.98568381968935
2.105848649742731,2.020668393268209,1.240376186031188,,,,1.4840182232420958,2.163807072280589,2.8307122351510183,1.3440632254471112,2.149308929861016,3.302936473592097
2.7139183115846026,1.9358242383961644,1.1253106850331005,,,,1.7022187606987926,2.263535495749577,2.6966075187768768,1.4544646952102385,1.9095086161126624,3.1940074783389263
2.7541310116954456,1.85098008352412,1.0102451840350126,,,,1.3431629679266246,2.2162823997611087,2.833423360440821,1.346803329789506,2.016609049576539,2.960446296185164
3.094237419606149,1.766135928652075,2.0075672414016337,,,,1.4788427566153874,2.1848412788434253,2.8201233311753766,1.639704774464363,2.6560955173682745,4.006462226864863
4.054095869377657,1.6812917737800304,1.9335901579719224,,,,1.6017901153429392,3.00708687744532,2.76120118453366,1.5318960531964858,2.355456308370972,2.9026204047434536
2.5842913269180827,1.5964476189079857,1.859613074542212,,,,1.4026512666909705,1.9601779171113576,1.727407261923806,1.611914285844335,2.44479808141345,2.7445097100458766
1.980848982990348,1.5116034640359408,1.7856359911125004,,,,3.160212748788484,2.183494805292164,1.737506978382591,1.5945862897518115,2.400595278176961,2.595369967352541
1.5056126789179616,1.4267593091638964,1.7116589076827893,,,,1.55628401407941,2.41992421577266,3.9342645268506975,2.797216426068002,2.205231778124222,2.337180297057825
2.6839898217591527,1.3419151542918517,1.637681824253078,,,,1.1304826249653213,2.21993500454182,1.8645839911852968,1.71598535404087,1.999879870021111,2.768357366777616
2.795918258911435,1.2570709994198068,1.5637047408233669,,,,1.4094037584109962,2.165819377663128,1.820433558263201,1.648839491443736,2.5398903330309825,2.33557277037446
3.6613419336882873,1.3536333601749932,1.4897276573936558,,,,1.242812877885779,2.273291247636341,1.83413395726736,1.6826111025341337,2.263604356732736,2.511419718468543
2.28440111195894,1.45019572093018,1.4157505739639449,,,,2.317255947313975,2.2681706680426563,1.707014800974051,1.7015706992283368,2.0682902838428694,2.7412278288418177
2.5860040227146897,1.3898945731527124,1.3417734905342336,,,,1.668744211178088,2.31977742924238,2.544518927337532,1.650975538544393,1.884523403359454,2.441122754824147
2.6929397196571463,1.679629252511434,1.2677964071045225,,,,1.4603611530870635,2.130404409898377,2.306559255945373,1.6420012045394357,2.2354069166614043,2.310609734122597
1.956314965050557,1.40495371575325,1.2031210015911045,,,,1.4760926679490591,2.020232364555848,1.9207224133214384,1.6102663185707584,2.5003234186366345,2.549721772581776
3.5044972718177667,1.5498686696107475,1.1384455960776865,,,,1.9830382851311923,2.350647763935425,1.923678972889799,1.588949496980212,3.2481827402144745,2.427641817968888
1.9818128098182828,1.6947836234682454,1.2194160510849277,,,,1.6903406463948445,2.853580981046337,1.5735778998998278,1.604072633736485,6.5290606612587085,3.523076945354351
2.3933975410630715,1.839698577325743,1.300386506092169,,,,1.5504728703208197,2.290016239487701,1.7479176776229677,2.0536137413167403,3.086531459268286,2.7177376813555325
3.907450040993023,1.567497120722313,1.1319378606382744,,,,2.2834993463926585,2.255228662870341,1.727761959935786,1.5898894042395313,2.380091186437035,2.33276198982894
2.42520080614644,1.5833633083473586,1.1049853863294723,,,,1.6589015183923117,2.290611912443869,1.7790241671185627,1.6376977275755622,,2.7358057954982016
2.368487209203614,1.4655982812668324,1.1739791812860154,,,,1.614316962263259,2.2620844151100585,2.11692896231344,1.895045534960344,,2.661676064490736
1.881558734277798,1.3478332541863065,1.2204096103663555,,,,1.6284250524417374,2.020479611903891,1.845284563674948,1.8400149079996568,,2.8428764222129703
2.1437690536865555,1.2680724695781835,1.3998851399675556,,,,1.8291510560526505,2.411389385916333,1.784156845609401,1.86717373791108,,3.2536514054260928
2.0501597668765803,1.194284754026516,1.156891896601339,,,,1.421751191509579,2.4960183783645693,1.814891598902216,2.091891447725482,,3.2376441778334613
2.173608564211406,1.8560492829850068,1.2903335247611434,,,,1.7058746871661152,2.14877027031754,1.8933999349897763,2.5983351613752106,,3.080819803308244
1.8324259129806628,1.2502516933638472,1.1826947731821804,,,,1.889919345173516,2.242846132090942,1.920041283781033,1.28327346355409,,3.235942561806549
2.8046049717162496,1.804888418498084,1.1381775641677434,,,,1.6670678128709235,1.794034741944466,2.245912168438988,1.9126458500086945,,3.403960804352187
2.117543054138595,1.093108246388524,1.2591914400918829,,,,1.0599515392687593,2.469791673202568,1.7643244748149407,2.0289843870556354,,2.8670025784125617
2.1314824184220846,1.6805982415004728,2.578040944020957,,,,1.087035538249219,2.53877576699107,2.0786912904763084,2.142962408911514,,3.672059540830684
2.167978259047041,1.4761809207370296,3.896890447950032,,,,1.1678866211612142,2.173260383132603,2.2718556333289346,2.072074222786127,,2.976628694349799
2.0668450475675755,1.2717635999735866,5.215739951879106,,,,1.1751855793417152,2.1597452898603406,2.1793677549547987,2.510729001018946,,3.015177651158586
2.026821543329796,1.4754370074465346,4.427711028559417,,,,1.182484537522216,2.064653284376907,3.1358366927429344,2.495359122749122,,4.303154443945597
1.895061518726988,1.2222521880261417,1.044250957390686,,,,1.189783495702717,2.2462160422072053,1.9141477920262824,2.58371876427296,,3.2304633953993864
3.127257040104878,1.0877690149417203,1.269718741839282,,,,1.197082453883218,2.120240704496295,2.616853103585784,2.586814926032481,,3.324787591349062
2.1394195145286377,1.2570076077736556,1.406140377287331,,,,1.2043814120637188,1.9819861498564493,2.2982450840529616,1.8362784390496485,,2.9991240415003406
1.6559223320829828,1.0352570781304848,1.1899022423310064,,,,1.2116803702442196,2.4741076246532185,3.099543480637754,2.7889165199757224,,3.121091090719901
2.9710936730015303,2.512465154889316,1.3679880151772277,,,,1.2189793284247206,2.0139932714941007,2.9141835611763045,2.600138455442816,,3.477455692322048
2.427807471759242,1.4237956552726725,1.0712746765904355,,,,1.2262782866052215,2.385213738192931,5.068849712360036,2.477392326122935,,3.4383942366775555
1.8112638671895127,1.365366872185345,1.0494532390297706,,,,1.2335772447857225,2.1195920243937474,2.100400586340546,2.059972266317555,,3.69570590876141
3.0071462042803607,1.33732797335847,1.0276318014691057,,,,1.2408762029662233,2.0502281928164856,3.709260627591088,2.0618270173907827,,2.7302668978424656
2.171660182224759,1.3092890745315948,1.0800760149273612,,,,1.2030276881304882,1.869915390182802,2.340802925998207,2.09345920591302,,2.8972286560492706
1.948714832195778,1.2812501757047197,1.936243218204971,,,,1.1651791732947534,2.323682878472714,2.160345937388029,2.1026402532937656,,3.3018917520038773
1.8473807183568591,1.2532112768778447,2.705074531903763,,,,1.1273306584590186,2.2803913755788776,2.1989463132991265,1.2562472463117498,,2.8748200470033165
2.3426724786377906,1.3834152218512872,1.9050913269112848,,,,1.0894821436232835,2.4179465185174607,2.096599743672496,2.0533640361888987,,3.186254778138585
2.77779695366322,1.27217933329459,2.380500038483202,,,,1.002750684279481,2.2150169772287964,2.6394769464094354,2.218396799016725,,3.039932924455744
2.9714185019558075,1.5052365742526808,3.872533930488516,,,,1.0147858360296798,1.9032692668099824,4.319876648489139,2.1375552536573363,,3.698386891309119
2.718540137218956,1.609124692751843,1.661169307669473,,,,1.0268209877798784,2.429945385148634,2.7761444399563544,1.370958746729893,,3.011169268647462
2.427568129278224,2.9090175818776665,1.7516064770445687,,,,1.015866455686367,2.379067160655337,2.659372735029761,6.265797542507096,,3.2375049187493787
3.1171820494527847,1.6514958297285849,1.8474641983091136,,,,1.0049119235928556,2.2024945478321256,2.477786317437452,2.024981723797286,,3.5337983198691494
3.309825444812304,1.473813716339896,2.6355555053351827,,,,1.2814368918923384,2.312988738277554,1.9916852156445457,2.0132564318553468,,2.8478091075294123
2.579000509295042,1.2961316029512069,2.875582416071909,,,,1.0932904654657194,2.4437596906065324,2.049276659425521,2.00102999959005,,2.7250002130415587
2.820334522027122,1.4929567560432786,1.8736602208488653,,,,1.0509119188442368,2.644032824190468,2.212355904573608,1.933410395648818,,2.896536661637423
2.642557656839062,1.5855187075683874,1.5940276620383322,,,,1.008533372222754,2.297885119652526,2.63046688377129,2.207288984467465,,2.9629995350418885
3.196056741179303,1.6780806590934965,2.042055512943624,,,,1.0633210556557913,2.3775051681284025,2.4659964345389365,1.8549917115982688,,3.50402977372328
2.5656009751298026,1.908866248367115,1.7970941108585008,,,,1.0699669297120915,2.5214865884961304,1.6436993591674531,1.9748553046159665,,3.4724764170941342
2.4329199474430308,1.6057006576988058,1.4908578654928872,,,,1.076612803768392,2.274277885475246,2.890744609716988,1.9773167040911133,,3.115455667463304
2.8838474460669827,3.1116523415891773,2.786893924127492,,,,1.0832586778246924,2.416678056810806,2.432882777769104,2.131991401684041,,3.926760512420093
3.3413348961129983,1.443800594267033,3.421888271456244,,,,1.3209259518615102,2.6154994304865378,3.5160728106925148,1.7277456107753992,,3.289689337310758
3.8815255120308176,1.2433273938772842,2.387676836725379,,,,1.3263579207110718,2.491393076907815,3.4779566792994414,2.380256141635924,,2.782835157913805
3.3109262659644108,1.498447116426654,1.806778234481131,,,,1.3317898895606337,2.338260822541449,2.866901439206418,2.10571204139732,,3.4624195786963945
1.868204356935813,1.7535668389760235,2.800376002241262,,,,1.3372218584101954,2.347810700653697,2.2246932157420907,2.040742833005077,,2.9903469847179927
1.646079719382769,2.0086865615253933,2.1352873637358383,,,,1.342653827259757,2.317603049293405,2.325479333535367,2.085217332393399,,2.8382640265234125
1.6092133095823613,1.432514612480858,2.0334425799766205,,,,1.348085796109319,1.88198377159107,1.885421459481324,1.954457934899064,,3.229838842996081
1.9456486970511369,1.4773053509711616,2.3761932714039657,,,,1.3535177649588803,2.2241519741938425,2.017080781459144,2.007286035542444,,3.361980934865488
1.927269806207744,1.4513873304972351,22.193043786601688,,,,1.3021314808324091,1.784437797426945,2.067718605543289,2.050754977722692,,2.838118390272904
1.7796723581674028,1.425469310023309,,,,,1.2507451967059382,2.082679073659479,1.7924621104515384,2.0142984202131893,,3.9141749656267697
1.6476239161385489,1.7718697083059898,,,,,1.1993589125794673,2.55348715518529,2.6414675600712805,2.123459949875662,,2.932005288556256
1.935917135339376,2.8128709316532,,,,,1.147972628452996,2.497483458756748,3.170919494149853,1.923962079694182,,3.742584159195976
1.568598723862395,1.8369845393205264,,,,,1.096586344326525,2.2644772910165885,2.262049748974773,1.3348047250220887,,2.726720040287364
1.7230720623472937,2.8586272058708624,,,,,1.045200060200054,2.3996613112246803,2.026324737739228,1.96181991366124,,2.882984920374157
2.232538049545852,4.7239360900053375,,,,,1.046624507460113,2.339698806330973,3.6175302480497904,2.395698278347593,,2.923542925432078
3.857356591957577,1.6648664781351925,,,,,1.048048954720172,2.3847484116828026,2.36158896476266,2.6549068098266866,,2.8826182426161373
3.581091066986108,2.320821532660962,,,,,1.0494734019802312,2.437293708785196,3.2448923390655886,1.7507837689174288,,2.785133106429313
2.70803296649321,1.6806666788610565,,,,,1.0508978492402905,2.2107293371927508,3.990148648425166,1.652306261669941,,2.7866009366681763
2.699058844095292,4.166674513344725,,,,,1.0523222965003494,2.3915590446526007,2.258995375530587,1.505908111182369,,2.968590726855708
2.5323022104147626,4.402477408701315,,,,,1.0537467437604084,2.365310597432244,2.237839300410041,2.1778936573958774,,2.923996846614103
3.350020459204216,4.369215404500561,,,,,1.18634309372001,2.2395649699038085,3.1366116565253983,1.5154307979753687,,2.9687600953283164
1.679929630663422,1.638855827199456,,,,,1.3189394436796111,2.2730656456094342,2.8952654368694795,1.732916988901418,,2.5341448973427814
2.714387081012508,3.408296879820611,,,,,1.6380662085492104,2.272555201107637,2.4641773604165933,1.6502975975026408,,2.628818750785441
2.403074027791146,3.565049544592188,,,,,1.062360688205043,2.2028028551508148,2.689382249865202,2.158134791159464,,3.5225388672979063
1.8739628033235989,3.6745301832222688,,,,,1.4137913655667864,2.094045899905778,2.0252510686225054,1.8539236515711843,,3.060036728974533
1.4097909417809285,4.368965292038529,,,,,1.3091864562572508,2.227075439165745,2.71609150794309,2.039159359107656,,3.294869526519693
2.028115570507027,6.64239497320998,,,,,1.2045815469477152,1.58618617823046,3.0772743835572016,1.7722476304796764,,3.1014247244758986
2.9293360249032485,5.493024925697008,,,,,1.3106783730523526,1.9440578637537904,1.8253134122730388,1.9482716099848785,,3.1169715767962693
2.5314931825477527,6.288235384215865,,,,,1.41677519915699,1.602058087519628,2.6477572681799044,2.229245982113422,,2.7008425801473583
2.505683210542624,2.694605717174713,,,,,1.1964935939679682,2.176485364567749,1.97890542660288,1.860956498088845,,3.2436459299496514
2.2243600608872502,4.034718604413761,,,,,1.0349752370453695,2.151552926046322,2.0012449248471325,1.6735197180872092,,3.333029646857013
2.457096531958489,4.248708317469666,,,,,1.0975272631229025,2.259297920289187,1.800801420555412,2.1694767784448827,,2.774209191077617
2.277879093118007,,,,,,1.160079289200435,2.10094382499064,2.342274668291038,1.651858769619576,,2.935006697027348
2.1370965243088214,,,,,,1.2226313152779678,2.0362499205597206,1.8352109728867656,2.071388644114037,,2.9747379920462267
2.3395581246288395,,,,,,1.7014330296692115,2.394944343645316,2.1089886936180124,1.562835115480262,,3.380669897526709
10.605483152756188,,,,,,1.7458924739171806,2.256118588692869,2.051290777601684,1.934701469268648,,3.2551745331528004
2.9373676841328904,,,,,,1.5162505886750428,2.223409247886945,2.157135386336028,1.6112774209909102,,2.7883215336475264
3.132995941565928,,,,,,1.4022500116492551,2.36046265639967,1.9670714935792264,1.6448944452883,,3.9366360024410456
3.462041829393016,,,,,,1.4238621046267244,2.3297204400634914,2.1425669907081684,1.618121296649471,,3.5645783065806222
3.2159987257585136,,,,,,1.1440476748257375,2.314569611425513,2.702007105610205,1.640389870732257,,2.715484104399406
4.21185016722517,,,,,,1.0207547617919426,2.299159574690494,2.93974390731779,1.715985769331599,,2.697009784931513
2.676283337228597,,,,,,1.222216023850259,2.2983250964788167,2.7484587718096405,1.7214170465495298,,3.151746759332049
2.8597089610446127,,,,,,1.4427536467685629,2.26823230920048,2.7813946749100933,1.7888877653348214,,3.985087678939649
2.5562380140388368,,,,,,1.2378811017870277,2.312674142876279,3.0183889099338264,1.7045025556997195,,3.6589285199675663
3.3307829198521826,,,,,,1.1074141063492755,2.241161033811344,1.7472212247243262,1.9492773576793243,,3.051947205143056
7.547368846062127,,,,,,1.0776835070312631,2.348656664824728,1.905513591444309,2.0157590619128345,,3.2759326359138248
12.05417562123169,,,,,,1.0001431100942078,2.4267327422333147,2.962393731364951,1.502126279408189,,3.578728874641468
,,,,,,1.060821910691054,2.4199440400800256,1.679636622123958,1.5579645788768983,,3.4560121018690104
,,,,,,1.1987279394397252,2.40411187823794,1.8011432349687049,1.4220789068565156,,3.2855182346741545
,,,,,,1.3230777711222736,2.3790069156206366,1.7729959564035376,1.3603492710780225,,4.507039443116732
,,,,,,1.2938924322068144,2.5592519974490227,1.74940887991109,1.8010097101092797,,3.581164759760059
,,,,,,1.264707093291355,2.3139481290279944,3.385838291330236,1.6044850514033389,,3.0134400580862266
,,,,,,1.119901222735978,2.538088642002193,3.10987133068959,1.9006198598098607,,3.153575317668501
,,,,,,1.116993703785484,2.351460878510973,2.775973686115832,1.6138625681497396,,3.214719600510819
,,,,,,1.1933882898419774,2.4280788201680377,1.3285160019928235,1.32357296577013,,3.345927808559086
,,,,,,1.1431782109309452,2.30880024393912,1.6569709440611164,1.3305390533161765,,3.1745931684356354
,,,,,,1.43694857911906,2.5058570710464267,1.731710751366066,1.3282823515406696,,3.603000334624263
,,,,,,1.234127764761446,2.400028485951869,1.999159033293004,1.7315153954363338,,3.356857173992123
,,,,,,1.274705005250923,2.4223437452177263,3.055902910307244,1.8884950851575824,,2.786440845469876
,,,,,,1.3152822457404003,2.367749068831829,1.8469260175027613,1.962939317351636,,3.041709109367367
,,,,,,1.3558594862298774,2.221005540613734,2.4352132954277184,1.941444578358985,,3.59596229921914
,,,,,,1.1000464398127532,2.3846319360138013,1.5564554483627364,1.9331642246804253,,4.001377524299893
